con	cu	con	cu	ADP	ADP;ACC
cárcel	inchisoarea	cárcel	inchisoare	N;FEM;SG	N;DEF;FEM;SG
cárcel	inchisoare	cárcel	inchisoare	N;FEM;SG	N;INDF;FEM;SG
cárcel	inchisoare	cárcel	inchisoare	N;FEM;SG	N;INDF;FEM;SG
cárcel	inchisoarea	cárcel	inchisoare	N;FEM;SG	N;DEF;FEM;SG
cárcel	inchisoarea	cárcel	inchisoare	N;FEM;SG	N;DEF;FEM;SG
otorgado	acordat	otorgar	acordat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
otorgado	premiat	otorgar	premia	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
otorgado	acordat	otorgar	acordat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
imposible	imposibila	imposible	imposibil	ADJ;SG	ADJ;DEF;FEM;SG
mencionado	mentionat	mencionado	mentiona	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
prácticas	practicile	práctica	practică	N;FEM;PL	N;DEF;FEM;PL
prácticas	practicilor	práctica	practică	N;FEM;PL	N;DEF;FEM;PL
prácticas	practici	práctica	practică	N;FEM;PL	N;INDF;FEM;PL
prácticas	stagii	práctica	stagiu	N;FEM;PL	N;INDF;FEM;PL
draft	schita	draft	schită	N;MASC;SG	N;DEF;FEM;SG
draft	schita	draft	schită	N;MASC;SG	N;DEF;FEM;SG
africa	africa	africar	africa	N;FEM;SG	N;DEF;FEM;SG
audio	audio	audio	audio	N;MASC;SG	N;INDF;MASC;SG
hong	hong	hong	hong	N;MASC;SG	N;INDF;MASC;SG
crónica	cronica	crónica	cronică	N;FEM;SG	N;DEF;FEM;SG
crónica	cronica	crónica	cronică	N;FEM;SG	N;DEF;FEM;SG
crónica	chronicle	crónica	chroniclă	N;FEM;SG	N;INDF;MASC;SG
toro	taur	toro	taur	N;MASC;SG	N;INDF;MASC;SG
toro	taurul	toro	taur	N;MASC;SG	N;DEF;MASC;SG
toro	bull	toro	bull	N;MASC;SG	N;INDF;MASC;SG
solista	solist	solista	solist	N;SG	N;INDF;MASC;SG
reducción	reducere	reducción	reducere	N;FEM;SG	N;INDF;FEM;SG
reducción	reducerea	reducción	reducere	N;FEM;SG	N;DEF;FEM;SG
tribu	tribul	tribu	trib	N;FEM;SG	N;DEF;MASC;SG
tribu	trib	tribu	trib	N;FEM;SG	N;INDF;MASC;SG
registros	jurnale	registro	jurnal	N;MASC;PL	N;INDF;FEM;PL
registros	jurnalele	registro	jurnal	N;MASC;PL	N;DEF;FEM;PL
registros	inregistrari	registro	inregistrare	N;MASC;PL	N;INDF;FEM;PL
registros	discuri	registro	disc	N;MASC;PL	N;INDF;FEM;PL
registros	inregistrari	registro	inregistrare	N;MASC;PL	N;INDF;FEM;PL
registros	recorduri	registro	record	N;MASC;PL	N;INDF;FEM;PL
registros	registre	registro	registru	N;MASC;PL	N;INDF;FEM;PL
ligeramente	usor	ligeramente	usor	ADV	ADV
fotografías	poze	fotografía	poză	N;FEM;PL	N;INDF;FEM;PL
fotografías	fotografiile	fotografía	fotografie	N;FEM;PL	N;DEF;FEM;PL
fotografías	fotografii	fotografía	fotografie	N;FEM;PL	N;INDF;FEM;PL
fotografías	imagini	fotografía	imagine	N;FEM;PL	N;INDF;FEM;PL
fotografías	poze	fotografía	poză	N;FEM;PL	N;INDF;FEM;PL
nuestros	noastre	nuestro	meu	DET;MASC;PL;1	DET;FEM;PL;1
jurisdicción	competenta	jurisdicción	competent	N;FEM;SG	N;DEF;FEM;SG
candidatos	candidati	candidato	candidat	N;MASC;PL	N;INDF;MASC;PL
candidatos	candidati	candidato	candidat	N;MASC;PL	N;INDF;MASC;PL
dibujos	desene	dibujo	desen	N;MASC;PL	N;INDF;FEM;PL
dibujos	desenele	dibujo	desen	N;MASC;PL	N;DEF;FEM;PL
dueño	proprietar	dueño	proprietar	N;MASC;SG	N;INDF;MASC;SG
dueño	proprietarul	dueño	proprietar	N;MASC;SG	N;DEF;MASC;SG
escritora	scriitorul	escritora	scriitor	N;FEM;SG	N;DEF;MASC;SG
escritora	scriitor	escritora	scriitor	N;FEM;SG	N;INDF;MASC;SG
investigadores	cercetatorii	investigador	cercetatoriu	N;MASC;PL	N;DEF;MASC;PL
investigadores	cercetatori	investigador	cercetator	N;MASC;PL	N;INDF;MASC;PL
investigadores	cercetatorilor	investigador	cercetator	N;MASC;PL	N;DEF;MASC;PL
investigadores	cercetatori	investigador	cercetator	N;MASC;PL	N;INDF;MASC;PL
investigadores	anchetatorii	investigador	anchetatoriu	N;MASC;PL	N;DEF;MASC;PL
investigadores	investigatorii	investigador	investigatoriu	N;MASC;PL	N;DEF;MASC;PL
investigadores	anchetatori	investigador	anchetator	N;MASC;PL	N;INDF;MASC;PL
checa	ceh	checo	ceh	ADJ;FEM;SG	ADJ;INDF;MASC;SG
mérida	mérida	mérido	mérida	N;FEM;SG	N;DEF;FEM;SG
mérida	merida	mérido	meridă	N;FEM;SG	N;DEF;FEM;SG
departamentos	departamente	departamento	departament	N;MASC;PL	N;INDF;FEM;PL
departamentos	departamentele	departamento	departament	N;MASC;PL	N;DEF;FEM;PL
bibliografía	bibliografia	bibliografía	bibliografie	N;FEM;SG	N;DEF;FEM;SG
ejercicio	exercitiu	ejercicio	exercitiu	N;MASC;SG	N;INDF;MASC;SG
ejercicio	exercitiu	ejercicio	exercitiu	N;MASC;SG	N;INDF;MASC;SG
ejercicio	exercitarea	ejercicio	exercitare	N;MASC;SG	N;DEF;FEM;SG
apariencia	aspectul	apariencia	aspect	N;FEM;SG	N;DEF;MASC;SG
apariencia	aspect	apariencia	aspect	N;FEM;SG	N;INDF;MASC;SG
oferta	oferta	oferta	ofertă	N;FEM;SG	N;DEF;FEM;SG
oferta	oferta	oferta	ofertă	N;FEM;SG	N;DEF;FEM;SG
variedades	soiurile	variedad	soi	N;FEM;PL	N;DEF;FEM;PL
variedades	soiuri	variedad	soi	N;FEM;PL	N;INDF;FEM;PL
ventaja	avantaj	ventaja	avantaj	N;FEM;SG	N;INDF;MASC;SG
ventaja	avantajul	ventaja	avantaj	N;FEM;SG	N;DEF;MASC;SG
revela	dezvaluie	revelar	dezvalui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
revela	dezvalui	revelar	dezvalui	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
revela	dezvaluie	revelar	dezvalui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
revela	dezvaluie	revelar	dezvalui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
peruana	peruvian	peruano	peruvian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
literario	literar	literario	literar	ADJ;MASC;SG	ADJ;INDF;MASC;SG
humor	umorul	humor	umor	N;MASC;SG	N;DEF;MASC;SG
humor	umor	humor	umor	N;MASC;SG	N;INDF;MASC;SG
humor	dispozitie	humor	dispozitie	N;MASC;SG	N;INDF;FEM;SG
humor	umorul	humor	umor	N;MASC;SG	N;DEF;MASC;SG
humor	umor	humor	umor	N;MASC;SG	N;INDF;MASC;SG
influencias	influente	influencia	influent	N;FEM;PL	N;INDF;FEM;PL
bomba	pompa	bomba	pompă	N;FEM;SG	N;DEF;FEM;SG
bomba	pompa	bomba	pompă	N;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;FEM;SG	N;DEF;FEM;SG
bomba	bomba	bomba	bombă	N;FEM;SG	N;DEF;FEM;SG
verlag	verlag	verlag	verlag	N;FEM;SG	N;INDF;MASC;SG
mostrar	arata	mostrar	arata	V;NFIN	V;IND;SG;3;IPFV;FIN
mostrar	arata	mostrar	arata	V;NFIN	V;IND;SG;3;IPFV;FIN
mostrar	afiseaza	mostrar	afisea	V;NFIN	V;IND;SG;3;IPFV;FIN
mostrar	afiseaza	mostrar	afisea	V;NFIN	V;IND;SG;3;IPFV;FIN
necesaria	necesara	necesario	necesar	ADJ;FEM;SG	ADJ;DEF;FEM;SG
necesaria	necesara	necesario	necesar	ADJ;FEM;SG	ADJ;DEF;FEM;SG
cooperación	cooperare	cooperación	cooperare	N;FEM;SG	N;INDF;FEM;SG
cooperación	cooperarea	cooperación	cooperare	N;FEM;SG	N;DEF;FEM;SG
editar	editeaza	editar	editează	V;NFIN	V;IND;SG;3;IPFV;FIN
monedas	monede	moneda	monede	N;FEM;PL	N;INDF;FEM;PL
monedas	monezi	moneda	monedă	N;FEM;PL	N;INDF;FEM;PL
monedas	monedele	moneda	monede	N;FEM;PL	N;DEF;FEM;PL
monedas	monede	moneda	monede	N;FEM;PL	N;INDF;FEM;PL
orientación	orientare	orientación	orientare	N;FEM;SG	N;INDF;FEM;SG
orientación	orientarea	orientación	orientare	N;FEM;SG	N;DEF;FEM;SG
orientación	orientare	orientación	orientare	N;FEM;SG	N;INDF;FEM;SG
orientación	indrumare	orientación	indrumare	N;FEM;SG	N;INDF;FEM;SG
preparación	preparat	preparación	prepara	N;FEM;SG	N;INDF;MASC;SG
preparación	pregatire	preparación	pregatire	N;FEM;SG	N;INDF;FEM;SG
preparación	pregatire	preparación	pregatire	N;FEM;SG	N;INDF;FEM;SG
preparación	pregatirea	preparación	pregatire	N;FEM;SG	N;DEF;FEM;SG
preparación	pregatirea	preparación	pregatire	N;FEM;SG	N;DEF;FEM;SG
integrada	integrat	integrado	integrat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
integrada	integrata	integrado	integrat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
mérito	merit	mérito	merit	N;MASC;SG	N;INDF;MASC;SG
consenso	consens	consenso	consens	N;MASC;SG	N;INDF;MASC;SG
consenso	consensul	consenso	consens	N;MASC;SG	N;DEF;MASC;SG
jerusalén	ierusalimul	jerusalén	ierusalim	N;MASC;SG	N;DEF;MASC;SG
jerusalén	ierusalim	jerusalén	ierusalim	N;MASC;SG	N;INDF;MASC;SG
himno	imn	himno	imn	N;MASC;SG	N;INDF;MASC;SG
himno	imnul	himno	imn	N;MASC;SG	N;DEF;MASC;SG
himno	imn	himno	imn	N;MASC;SG	N;INDF;MASC;SG
cristal	cristalul	cristal	cristal	N;MASC;SG	N;DEF;MASC;SG
cristal	cristal	cristal	cristal	N;MASC;SG	N;INDF;MASC;SG
cristal	crystal	cristal	crystal	N;MASC;SG	N;INDF;MASC;SG
cristal	sticla	cristal	sticlă	N;MASC;SG	N;DEF;FEM;SG
cristal	sticla	cristal	sticlă	N;MASC;SG	N;DEF;FEM;SG
cristal	pahar	cristal	pahar	N;MASC;SG	N;INDF;MASC;SG
visual	vizuala	visual	vizual	ADJ;SG	ADJ;DEF;FEM;SG
bloque	bloc	bloque	bloc	N;MASC;SG	N;INDF;MASC;SG
bloque	block	bloque	block	N;MASC;SG	N;INDF;MASC;SG
presupuesto	bugetul	presupuesto	buget	N;MASC;SG	N;DEF;MASC;SG
presupuesto	buget	presupuesto	buget	N;MASC;SG	N;INDF;MASC;SG
desconocido	necunoscut	desconocido	necunoscut	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
desconocido	necunoscuta	desconocido	necunoscut	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
ligas	leghe	liga	leghă	N;FEM;PL	N;INDF;FEM;PL
almirante	amiral	almirante	amiral	N;MASC;SG	N;INDF;MASC;SG
almirante	amiralul	almirante	amiral	N;MASC;SG	N;DEF;MASC;SG
eléctrico	electric	eléctrico	electric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
eléctrico	electric	eléctrico	electric	ADJ;MASC;SG	ADJ;INDF;MASC;SG
calendario	program	calendario	program	N;MASC;SG	N;INDF;MASC;SG
calendario	programul	calendario	program	N;MASC;SG	N;DEF;MASC;SG
calendario	orarul	calendario	orar	N;MASC;SG	N;DEF;MASC;SG
calendario	calendar	calendario	calendar	N;MASC;SG	N;INDF;MASC;SG
calendario	calendarul	calendario	calendar	N;MASC;SG	N;DEF;MASC;SG
siria	sirian	sirio	sirian	ADJ;FEM;SG	ADJ;INDF;MASC;SG
play	joaca	play	joacă	N	N;DEF;FEM;SG
play	joaca	play	joacă	N	N;DEF;FEM;SG
pensar	gandind	pensar	gandi	V;NFIN	V;V.MSDR
pensar	gandeste	pensar	gandeste	V;NFIN	V;IND;SG;3;PRS;FIN
empate	cravata	empate	cravat	N;MASC;SG	N;DEF;FEM;SG
empate	cravata	empate	cravat	N;MASC;SG	N;DEF;FEM;SG
empate	remiza	empate	remiza	N;MASC;SG	N;DEF;FEM;SG
tono	ton	tono	ton	N;MASC;SG	N;INDF;MASC;SG
tono	tonul	tono	ton	N;MASC;SG	N;DEF;MASC;SG
representado	reprezentat	representado	reprezenta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
confianza	increderea	confianza	incredere	N;FEM;SG	N;DEF;FEM;SG
confianza	incredere	confianza	incredere	N;FEM;SG	N;INDF;FEM;SG
confianza	incredere	confianza	incredere	N;FEM;SG	N;INDF;FEM;SG
confianza	incredere	confianza	incredere	N;FEM;SG	N;INDF;FEM;SG
confianza	incredere	confianza	incredere	N;FEM;SG	N;INDF;FEM;SG
exilio	exil	exilio	exil	N;MASC;SG	N;INDF;MASC;SG
exilio	exilul	exilio	exil	N;MASC;SG	N;DEF;MASC;SG
excelente	excelent	excelente	excelent	ADJ;SG	ADJ;INDF;MASC;SG
determinado	determinata	determinado	determinat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
determinado	determinat	determinado	determina	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
ido	plecat	ir	pleca	V;MASC;SG;PST;V.PTCP	V;MASC;SG;V.PTCP
uruguayo	uruguayan	uruguayo	uruguayan	N;MASC;SG	N;INDF;MASC;SG
publicidad	publicitatea	publicidad	publicitate	N;FEM;SG	N;DEF;FEM;SG
publicidad	reclama	publicidad	reclama	N;FEM;SG	N;DEF;FEM;SG
publicidad	publicitate	publicidad	publicitate	N;FEM;SG	N;INDF;FEM;SG
inauguración	inaugurare	inauguración	inaugurare	N;FEM;SG	N;INDF;FEM;SG
inauguración	inaugurarea	inauguración	inaugurare	N;FEM;SG	N;DEF;FEM;SG
inauguración	deschiderea	inauguración	deschidere	N;FEM;SG	N;DEF;FEM;SG
inauguración	deschidere	inauguración	deschidere	N;FEM;SG	N;INDF;FEM;SG
hipótesis	ipoteze	hipótesis	ipota	N;FEM	N;INDF;FEM;PL
hipótesis	ipoteza	hipótesis	ipoteză	N;FEM	N;DEF;FEM;SG
hipótesis	ipoteza	hipótesis	ipoteză	N;FEM	N;DEF;FEM;SG
hipótesis	ipoteze	hipótesis	ipota	N;FEM	N;INDF;FEM;PL
parques	parcuri	parque	parc	N;MASC;PL	N;INDF;FEM;PL
parques	parcurile	parque	parc	N;MASC;PL	N;DEF;FEM;PL
centrales	centrale	central	centrală	N;FEM;PL	N;INDF;FEM;PL
progreso	progresul	progreso	progres	N;MASC;SG	N;DEF;MASC;SG
progreso	progres	progreso	progres	N;MASC;SG	N;INDF;MASC;SG
progreso	progress	progreso	progress	N;MASC;SG	N;INDF;MASC;SG
cup	cupa	cupo	cupă	N;FEM;SG	N;DEF;FEM;SG
cup	cupa	cupo	cupă	N;FEM;SG	N;DEF;FEM;SG
cup	ceasca	cupo	cească	N;FEM;SG	N;DEF;FEM;SG
selva	jungla	selva	junglă	N;FEM;SG	N;DEF;FEM;SG
selva	jungla	selva	junglă	N;FEM;SG	N;DEF;FEM;SG
selva	salbaticie	selva	salbaticie	N;FEM;SG	N;INDF;FEM;SG
selva	padurea	selva	padure	N;FEM;SG	N;DEF;FEM;SG
selva	padure	selva	padure	N;FEM;SG	N;INDF;FEM;SG
selva	padure	selva	padure	N;FEM;SG	N;INDF;FEM;SG
florencia	florenta	florencia	florent	N;FEM;SG	N;DEF;FEM;SG
florencia	florenta	florencia	florent	N;FEM;SG	N;DEF;FEM;SG
florencia	florenta	florencia	florent	N;FEM;SG	N;DEF;FEM;SG
elegir	alegeti	elegir	alegeti	V;NFIN	V;IND;PL;2;PRS;FIN
tripulación	echipajul	tripulación	echipaj	N;FEM;SG	N;DEF;MASC;SG
tripulación	echipaj	tripulación	echipaj	N;FEM;SG	N;INDF;MASC;SG
tripulación	crew	tripulación	crew	N;FEM;SG	N;INDF;MASC;SG
defender	apara	defender	apara	V;NFIN	V;IND;SG;3;IPFV;FIN
defender	apara	defender	apara	V;NFIN	V;IND;SG;3;IPFV;FIN
secuencia	carusel	secuencia	carusel	N;FEM;SG	N;INDF;MASC;SG
secuencia	caruselul	secuencia	carusel	N;FEM;SG	N;DEF;MASC;SG
secuencia	secventa	secuencia	secventa	N;FEM;SG	N;DEF;FEM;SG
electrónico	electronic	electrónico	electronic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
millas	kilometri	milla	kilometru	N;FEM;PL	N;INDF;MASC;PL
rurales	rurale	rural	rural	ADJ;PL	ADJ;INDF;FEM;PL
situaciones	situatiile	situación	situatie	N;FEM;PL	N;DEF;FEM;PL
situaciones	situatii	situación	situat	N;FEM;PL	N;INDF;FEM;PL
situaciones	situatii	situación	situat	N;FEM;PL	N;INDF;FEM;PL
permitir	permite	permitir	permite	V;NFIN	V;IND;SG;3;PRS;FIN
permitir	permit	permitir	permite	V;NFIN	V;IND;PL;3;PRS;FIN
modernos	moderni	moderno	modern	ADJ;MASC;PL	ADJ;INDF;MASC;PL
modernos	moderne	moderno	modern	ADJ;MASC;PL	ADJ;INDF;FEM;PL
porcentaje	procent	porcentaje	procent	N;MASC;SG	N;INDF;MASC;SG
porcentaje	procent	porcentaje	procent	N;MASC;SG	N;INDF;MASC;SG
porcentaje	procentajul	porcentaje	procentaj	N;MASC;SG	N;DEF;MASC;SG
porcentaje	procentul	porcentaje	procent	N;MASC;SG	N;DEF;MASC;SG
porcentaje	procentaj	porcentaje	procentaj	N;MASC;SG	N;INDF;MASC;SG
mata	ucide	matar	ucide	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
satélite	satelitul	satélite	satelit	N;MASC;SG	N;DEF;MASC;SG
satélite	satelit	satélite	satelit	N;MASC;SG	N;INDF;MASC;SG
aventura	aventura	aventura	aventură	N;FEM;SG	N;DEF;FEM;SG
aventura	aventura	aventura	aventură	N;FEM;SG	N;DEF;FEM;SG
compone	compune	componer	compune	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
brazo	brat	brazo	brat	N;MASC;SG	N;INDF;MASC;SG
brazo	bratul	brazo	brat	N;MASC;SG	N;DEF;MASC;SG
brazo	arm	brazo	avea	N;MASC;SG	N;INDF;MASC;SG
brazo	brat	brazo	brat	N;MASC;SG	N;INDF;MASC;SG
sal	salt	sal	salt	N;FEM;SG	N;INDF;MASC;SG
sal	sarea	sal	sare	N;FEM;SG	N;DEF;FEM;SG
sal	sare	sal	sare	N;FEM;SG	N;INDF;FEM;SG
body	body	body	body	N	N;INDF;MASC;SG
body	organism	body	organism	N	N;INDF;MASC;SG
body	corp	body	corp	N	N;INDF;MASC;SG
body	corpul	body	corp	N	N;DEF;MASC;SG
body	trup	body	trup	N	N;INDF;MASC;SG
borrar	sterge	borrar	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
borrar	sterge	borrar	sterge	V;NFIN	V;IND;SG;3;PRS;FIN
ruinas	ruinele	ruina	ruină	N;FEM;PL	N;DEF;FEM;PL
ruinas	ruine	ruina	ruină	N;FEM;PL	N;INDF;FEM;PL
observar	observa	observar	observa	V;NFIN	V;IND;SG;3;IPFV;FIN
observar	observa	observar	observa	V;NFIN	V;IND;SG;3;IPFV;FIN
núm	num	núm	num		
parecido	asemanator	parecido	asemanator	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
parecido	similar	parecido	similar	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
parecido	asemanator	parecido	asemanator	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
parecido	asemanatoare	parecido	asemanator	ADJ;MASC;SG;V.PTCP	ADJ;INDF;FEM
parecido	similara	parecido	similar	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
aceite	petrol	aceite	petrol	N;MASC;SG	N;INDF;MASC;SG
aceite	ulei	aceite	ulei	N;MASC;SG	N;INDF;MASC;SG
aceite	petrolul	aceite	petrol	N;MASC;SG	N;DEF;MASC;SG
eliminado	sters	eliminado	sters	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
eliminado	sters	eliminado	sters	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
eliminado	eliminat	eliminado	elimina	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
eliminado	indepartat	eliminado	indeparta	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
eliminado	eliminat	eliminado	elimina	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
eliminado	scos	eliminado	scoate	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
microsoft	microsoft	microsoft	microsoft	N;MASC;SG	N;INDF;MASC;SG
regla	conducator	regla	conducator	N;FEM;SG	N;INDF;MASC;SG
regla	regula	regla	regulă	N;FEM;SG	N;DEF;FEM;SG
regla	regula	regla	regulă	N;FEM;SG	N;DEF;FEM;SG
tumba	mormant	tumba	mormant	N;FEM;SG	N;INDF;MASC;SG
tumba	mormant	tumba	mormant	N;FEM;SG	N;INDF;MASC;SG
tumba	mormantul	tumba	mormant	N;FEM;SG	N;DEF;MASC;SG
tumba	graves	tumba	graves	N;FEM;SG	N;INDF;MASC;SG
tumba	mormant	tumba	mormant	N;FEM;SG	N;INDF;MASC;SG
tumba	mormant	tumba	mormant	N;FEM;SG	N;INDF;MASC;SG
empleado	angajat	empleado	angaja	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
belgrano	belgrano	belgrano	belgrano	N;MASC;SG	N;INDF;MASC;SG
sun	soare	sun	soare	N;SG	N;INDF;MASC;SG
sun	soarele	sun	soare	N;SG	N;DEF;MASC;SG
venezolano	venezuela	venezolano	venezuela	N;MASC;SG	N;DEF;FEM;SG
ideal	ideala	ideal	ideală	ADJ;SG	ADJ;DEF;FEM;SG
ideal	ideal	ideal	ideal	ADJ;SG	ADJ;INDF;MASC;SG
ideal	ideala	ideal	ideală	ADJ;SG	ADJ;DEF;FEM;SG
alrededores	imprejurimi	alrededor	imprejurime	N;MASC;PL	N;INDF;FEM;PL
alrededores	imprejurimi	alrededor	imprejurime	N;MASC;PL	N;INDF;FEM;PL
alrededores	imprejurimile	alrededor	imprejurime	N;MASC;PL	N;DEF;FEM;PL
mecanismo	mecanismului	mecanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
mecanismo	mecanism	mecanismo	mecanism	N;MASC;SG	N;INDF;MASC;SG
mecanismo	mecanismul	mecanismo	mecanism	N;MASC;SG	N;DEF;MASC;SG
atp	atp	atp	atp	N;MASC;SG	N;INDF;MASC;SG
rocas	pietre	roca	piatră	N;FEM;PL	N;INDF;FEM;PL
rocas	roci	roca	rocă	N;FEM;PL	N;INDF;FEM;PL
trama	complot	trama	complot	N;FEM;SG	N;INDF;MASC;SG
trama	intriga	trama	intriga	N;FEM;SG	N;DEF;FEM;SG
trama	intriga	trama	intriga	N;FEM;SG	N;DEF;FEM;SG
dama	doamna	dama	doamnă	N;FEM;SG	N;DEF;FEM;SG
dama	doamna	dama	doamnă	N;FEM;SG	N;DEF;FEM;SG
dificultades	dificultatile	dificultad	dificultate	N;FEM;PL	N;DEF;FEM;PL
daño	harm	daño	harm	N;MASC;SG	N;INDF;MASC;SG
seguidores	urmaritorii	seguidor	urmaritor	N;MASC;PL	N;DEF;MASC;PL
seguidores	suporterii	seguidor	suporter	N;MASC;PL	N;DEF;MASC;PL
seguidores	suporteri	seguidor	suporter	N;MASC;PL	N;INDF;MASC;PL
argumentos	argumentele	argumento	argument	N;MASC;PL	N;DEF;FEM;PL
argumentos	certuri	argumento	cert	N;MASC;PL	N;INDF;FEM;PL
argumentos	argumente	argumento	argument	N;MASC;PL	N;INDF;FEM;PL
inversión	inversiune	inversión	inversiune	N;FEM;SG	N;INDF;FEM;SG
inversión	investitie	inversión	investitie	N;FEM;SG	N;INDF;FEM;SG
inversión	investitie	inversión	investitie	N;FEM;SG	N;INDF;FEM;SG
asociaciones	asociatii	asociación	asociat	N;FEM;PL	N;INDF;FEM;PL
asociaciones	asocieri	asociación	asociere	N;FEM;PL	N;INDF;FEM;PL
asociaciones	asociatii	asociación	asociat	N;FEM;PL	N;INDF;FEM;PL
asociaciones	parteneriate	asociación	parteneriat	N;FEM;PL	N;INDF;FEM;PL
asociaciones	parteneriatele	asociación	parteneriat	N;FEM;PL	N;DEF;FEM;PL
flujo	flux	flujo	flux	N;MASC;SG	N;INDF;MASC;SG
flujo	fluxul	flujo	flux	N;MASC;SG	N;DEF;MASC;SG
flujo	debit	flujo	debit	N;MASC;SG	N;INDF;MASC;SG
eva	eve	eve	ev	N;FEM;SG	N;INDF;MASC;SG
eva	ajunul	eve	ajun	N;FEM;SG	N;DEF;MASC;SG
italianos	italienii	italiano	italian	N;MASC;PL	N;DEF;MASC;PL
conceptos	concepte	concepto	concept	N;MASC;PL	N;INDF;FEM;PL
conceptos	conceptele	concepto	concept	N;MASC;PL	N;DEF;FEM;PL
east	est	east	est	N;MASC;SG	N;INDF;MASC;SG
east	estul	east	est	N;MASC;SG	N;DEF;MASC;SG
placa	farfurie	placa	farfurie	N;FEM;SG	N;INDF;FEM;SG
placa	placa	placa	placă	N;FEM;SG	N;DEF;FEM;SG
placa	insigna	placa	insigna	N;FEM;SG	N;DEF;FEM;SG
placa	ecuson	placa	ecuson	N;FEM;SG	N;INDF;MASC;SG
placa	insigna	placa	insigna	N;FEM;SG	N;DEF;FEM;SG
placa	placa	placa	placă	N;FEM;SG	N;DEF;FEM;SG
placa	placa	placa	placă	N;FEM;SG	N;DEF;FEM;SG
mtv	mtv	mtv	mtv	N	N
rosas	trandafiri	rosa	trandafir	N;FEM;PL	N;INDF;MASC;PL
rosas	trandafirii	rosa	trandafir	N;FEM;PL	N;DEF;MASC;PL
logrado	realizat	logrado	realiza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
logrado	gestionat	logrado	gestiona	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
logrado	atins	logrado	atinge	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
logrado	obtinut	logrado	obtine	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
logrado	realizat	logrado	realiza	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
psicología	psihologia	psicología	psihologie	N;FEM;SG	N;DEF;FEM;SG
psicología	psihologie	psicología	psihologie	N;FEM;SG	N;INDF;FEM;SG
municipalidad	comuna	municipalidad	comună	N;FEM;SG	N;DEF;FEM;SG
criterio	criteriu	criterio	criteriu	N;MASC;SG	N;INDF;MASC;SG
criterio	criteriu	criterio	criteriu	N;MASC;SG	N;INDF;MASC;SG
criterio	criteriul	criterio	criteriu	N;MASC;SG	N;DEF;MASC;SG
fiscal	fiscala	fiscal	fiscală	N;SG	N;DEF;FEM;SG
fiscal	procuror	fiscal	procuror	N;SG	N;INDF;MASC;SG
fiscal	procurorul	fiscal	procuror	N;SG	N;DEF;MASC;SG
hoja	frunza	hoja	frunză	N;FEM;SG	N;DEF;FEM;SG
hoja	frunza	hoja	frunză	N;FEM;SG	N;DEF;FEM;SG
hoja	lama	hoja	lamă	N;FEM;SG	N;DEF;FEM;SG
hoja	blade	hoja	blad	N;FEM;SG	N;INDF;MASC;SG
hoja	lama	hoja	lamă	N;FEM;SG	N;DEF;FEM;SG
