категория	kategooria	категория	kategooria	N;INDF;FEM;SG	N;NOM;SG
хор	koori	хор	koorima	N;INDF;MASC;SG	N;NOM;SG
хор	koori	хор	koorima	N;INDF;MASC;SG	N;NOM;SG
хор	refrään	хор	refrään	N;INDF;MASC;SG	N;NOM;SG
оръдие	kahur	оръдие	kahur	N;INDF;NEUT;SG	N;NOM;SG
бие	lööb	бия-(се)	lööma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
уики	wiki	уика	wiki	N;INDF;FEM;SG	N;NOM;SG
хотел	hotell	хотел	hotell	N;INDF;MASC;SG	N;NOM;SG
хотел	hotel	хотел	hotel	N;INDF;MASC;SG	N;NOM;SG
гласуването	hääletus	гласуване	hääletus	N;DEF;NEUT;SG	N;NOM;SG
гласуването	hääletamine	гласуване	hääletamine	N;DEF;NEUT;SG	N;NOM;SG
жената	naise	жена	naine	N;DEF;FEM;SG	N;GEN;SG
жената	naine	жена	naine	N;DEF;FEM;SG	N;NOM;SG
постижения	saavutused	постижение	saavutus	N;INDF;NEUT;PL	N;NOM;PL
лиценз	litsents	лиценз	litsents	N;INDF;MASC;SG	N;NOM;SG
лиценз	litsents	лиценз	litsents	N;INDF;MASC;SG	N;NOM;SG
частици	osakesed	частица	osake	N;INDF;FEM;PL	N;NOM;PL
частици	osakeste	частица	osake	N;INDF;FEM;PL	N;GEN;PL
частици	osakesed	частица	osake	N;INDF;FEM;PL	N;NOM;PL
произведени	toodetud	произведа	tootma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
произведени	toodetud	произведа	tootma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
мрежи	võrgud	мрежа	võrk	N;INDF;FEM;PL	N;NOM;PL
мрежи	võrgustikud	мрежа	võrgustik	N;INDF;FEM;PL	N;NOM;PL
мрежи	võrgud	мрежа	võrk	N;INDF;FEM;PL	N;NOM;PL
търговец	kaupmees	търговец	kaupmees	N;INDF;MASC;SG	N;NOM;SG
търговец	ettevõtja	търговец	ette_võtja	N;INDF;MASC;SG	N;NOM;SG
търговец	kaupmees	търговец	kaupmees	N;INDF;MASC;SG	N;NOM;SG
търговец	diiler	търговец	diiler	N;INDF;MASC;SG	N;NOM;SG
търговец	edasimüüja	търговец	edasi_müüja	N;INDF;MASC;SG	N;NOM;SG
проектът	projekt	проект	projekt	N;DEF;MASC;SG	N;NOM;SG
проектът	projekti	проект	projekt	N;DEF;MASC;SG	N;PRT;SG
структури	struktuurid	структура	struktuur	N;INDF;FEM;PL	N;NOM;PL
сър	söör	сър	söör	N;INDF;MASC;SG	N;NOM;SG
издигнат	püstitatud	издигна-(се)	püstitama	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
албански	albaania	албански	albaania	ADJ;INDF;MASC;SG	ADJ
резолюция	resolutsioon	резолюция	resolutsioon	N;INDF;FEM;SG	N;NOM;SG
резолюция	eraldusvõime	резолюция	eraldus_võime	N;INDF;FEM;SG	N;NOM;SG
резолюция	resolutsiooni	резолюция	resolutsioon	N;INDF;FEM;SG	N;PRT;SG
резолюция	lahendamine	резолюция	lahendamine	N;INDF;FEM;SG	N;NOM;SG
резолюция	lahutus	резолюция	lahutus	N;INDF;FEM;SG	N;NOM;SG
полиция	politsei	полиция	politsei	N;INDF;FEM;SG	N;NOM;SG
движения	liikumised	движение	liikumine	N;INDF;NEUT;PL	N;NOM;PL
движения	käigud	движение	käik	N;INDF;NEUT;PL	N;NOM;PL
флаг	lipp	флаг	lipp	N;INDF;MASC;SG	N;NOM;SG
флаг	lipu	флаг	lipp	N;INDF;MASC;SG	N;GEN;SG
женските	emased	женски	emane	ADJ;DEF;PL	ADJ;NOM;PL
архив	arhiivi	архив	arhiiv	N;INDF;MASC;SG	N;PRT;SG
архив	arhiiv	архив	arhiiv	N;INDF;MASC;SG	N;NOM;SG
производител	produtsent	производител	produtsent	N;INDF;MASC;SG	N;NOM;SG
производител	tootja	производител	tootja	N;INDF;MASC;SG	N;NOM;SG
производител	valmistaja	производител	valmistaja	N;INDF;MASC;SG	N;NOM;SG
производител	tootja	производител	tootja	N;INDF;MASC;SG	N;NOM;SG
риби	kalad	риба	kala	N;INDF;FEM;PL	N;NOM;PL
риби	kalad	риба	kala	N;INDF;FEM;PL	N;NOM;PL
камбоджа	kambodža	камбоджа	kambodža	N;INDF;FEM;SG	N;NOM;SG
отразява	kajastades	отразявам-(се)	kajastama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;V.CVB
отразява	peegeldab	отразявам-(се)	peegeldama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
отразява	kajastab	отразявам-(се)	kajastama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
кола	auto	кола	auto	N;INDF;FEM;SG	N;NOM;SG
кола	car	кола	car	N;INDF;FEM;SG	N;NOM;SG
намерени	leiti	намеря-(се)	leidma	V;PFV;INDF;PL;V.PTCP;PASS	V;IND;PST;FIN;PASS
намерени	leitud	намеря-(се)	leidma	V;PFV;INDF;PL;V.PTCP;PASS	V;PST;V.PTCP;PASS
рисува	tõmbab	рисувам	tõmbama	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
алексей	aleksei	алексей	aleksei	N;INDF;MASC;SG	N;NOM;SG
алексей	aleksei	алексей	aleksei	N;INDF;MASC;SG	N;NOM;SG
разпространява	levib	разпространявам-(се)	levima	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
лента	filmi	лента	film	N;INDF;FEM;SG	N;PRT;SG
лента	kile	лента	kile	N;INDF;FEM;SG	N;NOM;SG
лента	film	лента	film	N;INDF;FEM;SG	N;NOM;SG
лента	bänd	лента	bänd	N;INDF;FEM;SG	N;NOM;SG
лента	ansambel	лента	ansambel	N;INDF;FEM;SG	N;NOM;SG
лента	lindi	лента	lint	N;INDF;FEM;SG	N;PRT;SG
лента	lint	лента	lint	N;INDF;FEM;SG	N;NOM;SG
лента	linti	лента	lint	N;INDF;FEM;SG	N;PRT;SG
лента	pael	лента	pael	N;INDF;FEM;SG	N;NOM;SG
лента	paela	лента	paela	N;INDF;FEM;SG	N;PRT;SG
лента	riba	лента	riba	N;INDF;FEM;SG	N;NOM;SG
философи	filosoofid	философ	filosoof	N;INDF;MASC;PL	N;NOM;PL
крайцер	ristleja	крайцер	ristleja	N;INDF;MASC;SG	N;NOM;SG
запис	salvestus	запис	salvestus	N;INDF;MASC;SG	N;NOM;SG
запис	salvestamine	запис	salvestamine	N;INDF;MASC;SG	N;NOM;SG
запис	registreerimine	запис	registreerimine	N;INDF;MASC;SG	N;NOM;SG
запис	rekord	запис	rekord	N;INDF;MASC;SG	N;NOM;SG
запис	kirje	запис	kirje	N;INDF;MASC;SG	N;NOM;SG
запис	salvestamine	запис	salvestamine	N;INDF;MASC;SG	N;NOM;SG
запис	video	запис	video	N;INDF;MASC;SG	N;NOM;SG
фантастика	väljamõeldis	фантастика	välja_mõeld	N;INDF;FEM;SG	N;NOM;SG
родината	kodumaa	родина	kodu_maa	N;DEF;FEM;SG	N;NOM;SG
родината	isamaa	родина	isa_maa	N;DEF;FEM;SG	N;NOM;SG
спортен	sportlik	спортен	sportlik	ADJ;INDF;MASC;SG	ADJ;NOM;SG
теории	teooriaid	теория	teooria	N;INDF;FEM;PL	N;PRT;PL
теории	teooriad	теория	teooria	N;INDF;FEM;PL	N;NOM;PL
сами	saami	сам	saam	ADJ;INDF;PL	ADJ
гражданин	kodanik	гражданин	kodanik	N;INDF;MASC;SG	N;NOM;SG
куче	koera	куче	koer	N;INDF;NEUT;SG	N;PRT;SG
куче	koer	куче	koer	N;INDF;NEUT;SG	N;NOM;SG
земеделски	põllumajanduslik	земеделски	põllu_majandus=lik	ADJ;INDF;MASC;SG	ADJ;NOM;SG
климатът	kliima	климат	kliima	N;DEF;MASC;SG	N;NOM;SG
необходими	vajalikud	необходим	vajalik	ADJ;INDF;PL	ADJ;NOM;PL
царе	kuningad	царе	kuningas	N;INDF;MASC;PL	N;NOM;PL
премиерата	esilinastus	премиера	esi_linastus	N;DEF;FEM;SG	N;NOM;SG
векове	sajandeid	век	sajand	N;INDF;MASC;PL	N;PRT;PL
векове	sajandite	век	sajand	N;INDF;MASC;PL	N;GEN;PL
предмет	objekti	предмет	objekt	N;INDF;MASC;SG	N;PRT;SG
предмет	objekt	предмет	objekt	N;INDF;MASC;SG	N;NOM;SG
адам	adam	адам	adam	N;INDF;MASC;SG	N;NOM;SG
продукция	väljund	продукция	väljund	N;INDF;FEM;SG	N;NOM;SG
продукция	tootmine	продукция	tootmine	N;INDF;FEM;SG	N;NOM;SG
продукция	toodang	продукция	toodang	N;INDF;FEM;SG	N;NOM;SG
трилър	thriller	трилър	thriller	N;INDF;MASC;SG	N;NOM;SG
програмиране	kavandamine	програмиране	kavandamine	N;INDF;NEUT;SG	N;NOM;SG
сомалия	somaalia	сомалия	somaalia	N;INDF;FEM;SG	N;NOM;SG
сомалия	somaalia	сомалия	somaalia	N;INDF;FEM;SG	N;NOM;SG
отделна	eraldi	отделен	eraldi	ADJ;INDF;FEM;SG	ADJ
автомобил	auto	автомобил	auto	N;INDF;MASC;SG	N;NOM;SG
автомобил	car	автомобил	car	N;INDF;MASC;SG	N;NOM;SG
автомобил	sõiduk	автомобил	sõiduk	N;INDF;MASC;SG	N;NOM;SG
автомобил	sõiduki	автомобил	sõiduk	N;INDF;MASC;SG	N;GEN;SG
кръвта	veri	кръв	veri	N;DEF;FEM;SG	N;NOM;SG
кръвта	vere	кръв	veri	N;DEF;FEM;SG	N;NOM;SG
издаването	emissioon	издаване	emissioon	N;DEF;NEUT;SG	N;NOM;SG
партизани	partisanid	партизанин	partisan	N;INDF;MASC;PL	N;NOM;PL
открития	avastusi	откритие	avastus	N;INDF;NEUT;PL	N;PRT;PL
открития	leiud	откритие	leid	N;INDF;NEUT;PL	N;NOM;PL
открития	järeldused	откритие	järeldus	N;INDF;NEUT;PL	N;NOM;PL
дъщери	tütreid	дъщеря	tütar	N;INDF;FEM;PL	N;PRT;PL
дъщери	tütred	дъщеря	tütar	N;INDF;FEM;PL	N;NOM;PL
господар	meister	господар	meister	N;INDF;MASC;SG	N;NOM;SG
господар	õpetaja	господар	õpetaja	N;INDF;MASC;SG	N;NOM;SG
господар	peremees	господар	pere_mees	N;INDF;MASC;SG	N;NOM;SG
господар	isand	господар	isand	N;INDF;MASC;SG	N;NOM;SG
нападение	kallaletung	нападение	kallale_tung	N;INDF;NEUT;SG	N;NOM;SG
нападение	rünnak	нападение	rünnak	N;INDF;NEUT;SG	N;NOM;SG
нападение	ründamine	нападение	ründamine	N;INDF;NEUT;SG	N;NOM;SG
лука	luca	лук	luca	N;INDF;MASC;SG	N;NOM;SG
лука	lucca	лук	lucca	N;INDF;MASC;SG	N;NOM;SG
лука	luka	лук	luka	N;INDF;MASC;SG	N;NOM;SG
сребърен	hõbeda	сребърен	hõbe	N;INDF;MASC;SG	N;NOM;SG
сребърен	silver	сребърен	silver	N;INDF;MASC;SG	N;NOM;SG
сребърен	hõbe	сребърен	hõbe	N;INDF;MASC;SG	N;NOM;SG
пояс	korsett	пояс	korsett	N;INDF;MASC;SG	N;NOM;SG
мащаб	skaala	мащаб	skaala	N;INDF;MASC;SG	N;NOM;SG
ръст	kasv	ръст	kasv	N;INDF;MASC;SG	N;NOM;SG
ръст	majanduskasv	ръст	majandus_kasv	N;INDF;MASC;SG	N;NOM;SG
ръст	kõrgus	ръст	kõrgus	N;INDF;MASC;SG	N;NOM;SG
сътрудник	kaastöötaja	сътрудник	kaastöötaja	N;INDF;MASC;SG	N;NOM;SG
сътрудник	partner	сътрудник	partner	N;INDF;MASC;SG	N;NOM;SG
корабите	laevu	кораб	laev	N;DEF;MASC;PL	N;PRT;PL
корабите	laevad	кораб	laev	N;DEF;MASC;PL	N;NOM;PL
тел	traat	тел	traat	N;INDF;FEM;SG	N;NOM;SG
тел	juhe	тел	juhe	N;INDF;FEM;SG	N;NOM;SG
тел	tel	тел	tel	N;INDF;FEM;SG	N
спортисти	sportlased	спортист	sportlane	N;INDF;MASC;PL	N;NOM;PL
търговска	kaubanduslik	търговски	kaubanduslik	ADJ;INDF;FEM;SG	ADJ;NOM;SG
вяра	faith	вяра	faith	N;INDF;FEM;SG	N;NOM;SG
вяра	usk	вяра	usk	N;INDF;FEM;SG	N;NOM;SG
вяра	usku	вяра	usk	N;INDF;FEM;SG	N;PRT;SG
евреите	juudid	евреин	juut	N;DEF;MASC;PL	N;NOM;PL
киното	kino	кино	kino	N;DEF;NEUT;SG	N;NOM;SG
маршал	marshall	маршал	marshall	N;INDF;MASC;SG	N;NOM;SG
маршал	marshalli	маршал	marshall	N;INDF;MASC;SG	N;NOM;SG
мнозинство	enamus	мнозинство	enamus	N;INDF;NEUT;SG	N;NOM;SG
изложба	näitus	изложба	näitus	N;INDF;FEM;SG	N;NOM;SG
конгреса	kongress	конгрес	kongress	N;DEF;MASC;SG	N;NOM;SG
пещера	koobas	пещера	koobas	N;INDF;FEM;SG	N;NOM;SG
плато	platoo	плато	platoo	N;INDF;NEUT;SG	N;NOM;SG
грешки	vigu	грешка	viga	N;INDF;FEM;PL	N;PRT;PL
грешки	vead	грешка	viga	N;INDF;FEM;PL	N;NOM;PL
грешки	vead	грешка	viga	N;INDF;FEM;PL	N;NOM;PL
насекоми	putukad	насекомя	putukas	N;INDF;MASC;PL	N;NOM;PL
насекоми	putukad	насекомя	putukas	N;INDF;MASC;PL	N;NOM;PL
холщайн	holstein	холщайн	holstein	N;INDF;MASC;SG	N;NOM;SG
социално	sotsiaalselt	социален	sotsiaalselt	ADV	ADV
племето	hõim	племе	hõim	N;DEF;NEUT;SG	N;NOM;SG
племето	hõimu	племе	hõim	N;DEF;NEUT;SG	N;GEN;SG
служби	teenused	служба	teenus	N;INDF;FEM;PL	N;NOM;PL
доведе	tõi	доведа	tooma	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
доведе	juhtis	доведа	juhtima	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN;ACT
посветена	pühendatud	посветя-(се)	pühendama	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
рали	ralli	рали	ralli	N;INDF;NEUT;SG	N;NOM;SG
рали	raleigh	рали	raleigh	N;INDF;NEUT;SG	N;NOM;SG
вкус	maitse	вкус	maitse	N;INDF;MASC;SG	N;NOM;SG
вкус	maitse	вкус	maitse	N;INDF;MASC;SG	N;NOM;SG
температури	temperatuurid	температура	temperatuur	N;INDF;FEM;PL	N;NOM;PL
принципи	põhimõtted	принцип	põhi_mõte	N;INDF;MASC;PL	N;NOM;PL
оставка	tagasiastumisega	оставка	tagasi_astumine	N;INDF;FEM;SG	N;COM;SG
загубата	kahjum	загуба	kahjum	N;DEF;FEM;SG	N;NOM;SG
загубата	kaotus	загуба	kaotus	N;DEF;FEM;SG	N;NOM;SG
богата	rikkaks	богат	rikas	ADJ;INDF;FEM;SG	ADJ;TRANS;SG
богата	rikkalik	богат	rikkalik	ADJ;INDF;FEM;SG	ADJ;NOM;SG
богата	rikas	богат	rikas	ADJ;INDF;FEM;SG	ADJ;NOM;SG
аристокрация	aristokraatia	аристокрация	aristo_kraatia	N;INDF;FEM;SG	N;NOM;SG
властите	võimud	власт	võim	N;DEF;FEM;PL	N;NOM;PL
властите	ametiasutused	власт	ameti_asutus	N;DEF;FEM;PL	N;NOM;PL
властите	asutused	власт	asutus	N;DEF;FEM;PL	N;NOM;PL
властите	ametivõimud	власт	ameti_võim	N;DEF;FEM;PL	N;NOM;PL
месеци	kuude	месец	kuu	N;INDF;MASC;PL	N;GEN;PL
съответствие	vastavus	съответствие	vastavus	N;INDF;NEUT;SG	N;NOM;SG
съответствие	vastavus	съответствие	vastavus	N;INDF;NEUT;SG	N;NOM;SG
джамия	mošee	джам	mošee	N;INDF;FEM;SG	N;NOM;SG
уганда	uganda	уганда	ugand	N;INDF;FEM;SG	N;NOM;SG
сума	summa	сума	summa	N;INDF;FEM;SG	N;NOM;SG
сума	kogus	сума	kogus	N;INDF;FEM;SG	N;NOM;SG
сума	summa	сума	summa	N;INDF;FEM;SG	N;NOM;SG
поражение	kaotus	поражение	kaotus	N;INDF;NEUT;SG	N;NOM;SG
драматург	näitekirjanik	драматург	näitekirjanik	N;INDF;MASC;SG	N;NOM;SG
надолу	alla	надолу	alla	ADV	ADV
надолу	maha	надолу	maha	ADV	ADV
надолу	maas	надолу	maas	ADV	ADV
югославски	jugoslaavia	югославски	jugo_slaavia	ADJ;INDF;MASC;SG	ADJ
леополд	leopold	леополд	leopold	N;INDF;MASC;SG	N;NOM;SG
богат	rikkaks	богат	rikas	ADJ;INDF;MASC;SG	ADJ;TRANS;SG
богат	rikkalik	богат	rikkalik	ADJ;INDF;MASC;SG	ADJ;NOM;SG
богат	rikas	богат	rikas	ADJ;INDF;MASC;SG	ADJ;NOM;SG
бавно	tasapisi	бавно	tasa_pisi	ADV	ADV
бавно	aeglaselt	бавно	aeglaselt	ADV	ADV
ген	gene	генерал	gene	N;INDF;MASC;SG	N;NOM;SG
ген	geen	генерал	geen	N;INDF;MASC;SG	N;NOM;SG
ген	geeni	генерал	geen	N;INDF;MASC;SG	N;PRT;SG
тунис	tuneesia	тунис	tuneesia	N;INDF;MASC;SG	N;NOM;SG
тунис	tuneesia	тунис	tuneesia	N;INDF;MASC;SG	N;NOM;SG
тунис	tunis	тунис	tunima	N;INDF;MASC;SG	N;NOM;SG
минало	minevik	минало	minevik	N;INDF;NEUT;SG	N;NOM;SG
състоянието	seisukord	състояние	seisu_kord	N;DEF;NEUT;SG	N;NOM;SG
състоянието	tingimus	състояние	tingimus	N;DEF;NEUT;SG	N;NOM;SG
състоянието	seisund	състояние	seisund	N;DEF;NEUT;SG	N;NOM;SG
желанието	iha	желание	iha	N;DEF;NEUT;SG	N;NOM;SG
желанието	soov	желание	soov	N;DEF;NEUT;SG	N;NOM;SG
желанието	soovi	желание	soov	N;DEF;NEUT;SG	N;PRT;SG
извори	vedrud	извор	veder	N;INDF;MASC;PL	N;NOM;PL
минута	minut	минута	minut	N;INDF;FEM;SG	N;NOM;SG
основателите	asutajad	основател	asutaja	N;DEF;MASC;PL	N;NOM;PL
признание	ülestunnistus	признание	üles_tunnistus	N;INDF;NEUT;SG	N;NOM;SG
признание	tunnustamine	признание	tunnustamine	N;INDF;NEUT;SG	N;NOM;SG
признание	tunnustus	признание	tunnustus	N;INDF;NEUT;SG	N;NOM;SG
признание	kajastamine	признание	kajastamine	N;INDF;NEUT;SG	N;NOM;SG
проверка	kontrollimine	проверка	kontrollimine	N;INDF;FEM;SG	N;NOM;SG
проверка	ülevaatus	проверка	üle_vaatus	N;INDF;FEM;SG	N;NOM;SG
проверка	kontrollimine	проверка	kontrollimine	N;INDF;FEM;SG	N;NOM;SG
проверка	kontroll	проверка	kontroll	N;INDF;FEM;SG	N;NOM;SG
проверка	kontrolli	проверка	kontroll	N;INDF;FEM;SG	N;NOM;SG
проверка	check	проверка	check	N;INDF;FEM;SG	N;NOM;SG
проверка	kontrollimine	проверка	kontrollimine	N;INDF;FEM;SG	N;NOM;SG
проверка	tõendamine	проверка	tõendamine	N;INDF;FEM;SG	N;NOM;SG
апостол	apostel	апостол	apostel	N;INDF;MASC;SG	N;NOM;SG
непрекъснато	pidevalt	непрекъснато	pidevalt	ADV	ADV
непрекъснато	pidevalt	непрекъснато	pidevalt	ADV	ADV
канали	kanalid	канал	kanal	N;INDF;MASC;PL	N;NOM;PL
колони	veerud	колона	veerg	N;INDF;FEM;PL	N;NOM;PL
мляко	piima	мляко	piim	N;INDF;NEUT;SG	N;PRT;SG
мляко	piim	мляко	piim	N;INDF;NEUT;SG	N;NOM;SG
крале	kuningad	крал	kuningas	N;INDF;MASC;PL	N;NOM;PL
ланка	lanka	ланка	lank	N;INDF;FEM;SG	N;NOM;SG
парагвай	paraguay	парагвам	paraguay	N;INDF;MASC;SG	N;NOM;SG
вътрешна	sisemine	вътрешен	sisemine	ADJ;INDF;FEM;SG	ADJ;NOM;SG
вътрешна	sisemine	вътрешен	sisemine	ADJ;INDF;FEM;SG	ADJ;NOM;SG
братовчед	nõo	братовчед	nõgu	N;INDF;MASC;SG	N;NOM;SG
братовчед	nõbu	братовчед	nõbu	N;INDF;MASC;SG	N;NOM;SG
липсва	puudub	липсвам	puuduma	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN;ACT
марки	kaubamärkide	марка	kauba_märk	N;INDF;FEM;PL	N;GEN;PL
марки	margid	марка	mark	N;INDF;FEM;PL	N;NOM;PL
марки	märgid	марка	märk	N;INDF;FEM;PL	N;NOM;PL
маргарита	margherita	маргарит	marg-erita	N;INDF;FEM;SG	N;NOM;SG
маргарита	margarita	маргарит	margar	N;INDF;FEM;SG	N;NOM;SG
направена	tehtud	направя-(се)	tegema	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PST;V.PTCP;PASS
подход	lähenemine	подход	lähenemine	N;INDF;MASC;SG	N;NOM;SG
подход	lähenemisviis	подход	lähenemis_viis	N;INDF;MASC;SG	N;NOM;SG
подход	lähenemisviisi	подход	lähenemis_viis	N;INDF;MASC;SG	N;PRT;SG
проход	läbipääsu	проход	läbi_pääs	N;INDF;MASC;SG	N;NOM;SG
исус	jeesus	исус	jeesus	N;INDF;MASC;SG	N;NOM;SG
катарина	katharina	катарина	katharina	N;INDF;FEM;SG	N;FRML;SG
катарина	katarina	катарина	katarina	N;INDF;FEM;SG	N;FRML;SG
катарина	catarina	катарина	catarina	N;INDF;FEM;SG	N;FRML;SG
редактиране	edit	редактиране	edit	N;INDF;NEUT;SG	N;NOM;SG
редактиране	redigeerimine	редактиране	redigeerimine	N;INDF;NEUT;SG	N;NOM;SG
редактиране	redigeerimine	редактиране	redigeerimine	N;INDF;NEUT;SG	N;NOM;SG
комунисти	kommunistid	комунист	kommunist	N;INDF;MASC;PL	N;NOM;PL
ток	tok	ток	tok	N;INDF;MASC;SG	N;NOM;SG
ток	elektrienergia	ток	elektri_energia	N;INDF;MASC;SG	N;NOM;SG
ток	elekter	ток	elekter	N;INDF;MASC;SG	N;NOM;SG
режисьори	direktorite	режисьор	direktor	N;INDF;MASC;PL	N;GEN;PL
телевизията	televiisor	телевизия	televiisor	N;DEF;FEM;SG	N;NOM;SG
телевизията	televisiooni	телевизия	televisioon	N;DEF;FEM;SG	N;PRT;SG
телевизията	televisioon	телевизия	televisioon	N;DEF;FEM;SG	N;NOM;SG
заболяване	haigus	заболяване	haigus	N;INDF;NEUT;SG	N;NOM;SG
заболяване	haigus	заболяване	haigus	N;INDF;NEUT;SG	N;NOM;SG
папата	paavst	папа	paavst	N;DEF;MASC;SG	N;NOM;SG
папата	pope	папа	pope	N;DEF;MASC;SG	N;NOM;SG
мандат	mõiste	мандат	mõiste	N;INDF;MASC;SG	N;NOM;SG
мандат	termin	мандат	termin	N;INDF;MASC;SG	N;NOM;SG
