dan	en	dan	en	CONJ	CONJ
berpikir	dacht	berpikir	denken	V;SG;ACT	V;SG;PST;FIN
berpikir	gedacht	berpikir	denken	V;SG;ACT	V;V.PTCP
berpikir	denk	berpikir	denken	V;SG;ACT	V;SG;PRS;FIN
berpikir	denken	berpikir	denken	V;SG;ACT	V;NFIN
keadilan	gerechtigheid	keadilan	gerechtigheid	N;SG	N;MASC+FEM;SG
keadilan	justitie	keadilan	justitie	N;SG	N;MASC+FEM;SG
keadilan	rechtvaardigheid	keadilan	rechtvaardigheid	N;SG	N;MASC+FEM;SG
keadilan	billijkheid	keadilan	billijkheid	N;SG	N;MASC+FEM;SG
keadilan	eerlijkheid	keadilan	eerlijkheid	N;SG	N;MASC+FEM;SG
dna	dna	dna	dna	N;SG	N;NEUT;SG
pekan	pekan	pekan	pekan	N;SG	N;MASC+FEM;SG
wawancara	interview	wawancara	interview	N;SG	N;NEUT;SG
wawancara	sollicitatiegesprek	wawancara	sollicitatiegesprek	N;SG	N;NEUT;SG
wawancara	sollicitatie	wawancara	sollicitatie	N;SG	N;MASC+FEM;SG
organisme	organisme	organisme	organisme	N;SG	N;NEUT;SG
organisme	organisme	organisme	organisme	N;SG	N;NEUT;SG
soundtrack	soundtrack	soundtrack	soundtrack	N	N;MASC+FEM;SG
soundtrack	soundtracks	soundtrack	soundtracks	N	N;PL
kemajuan	progress	kemajuan	progress	N;SG	N;MASC+FEM;SG
kemajuan	vooruitgang	kemajuan	vooruitgang	N;SG	N;MASC+FEM;SG
kemajuan	voortgang	kemajuan	voortgang	N;SG	N;MASC+FEM;SG
karakteristik	kenmerk	karakteristik	kenmerk	N;SG	N;NEUT;SG
tetangga	buurvrouw	tetangga	buurvrouw	N;SG	N;MASC+FEM;SG
tetangga	buurland	tetangga	buurland	N;SG	N;NEUT;SG
tetangga	buur	tetangga	buur	N;SG	N;MASC+FEM;SG
tetangga	buurman	tetangga	buurman	N;SG	N;MASC+FEM;SG
tetangga	buurvrouw	tetangga	buurvrouw	N;SG	N;MASC+FEM;SG
tetangga	buur	tetangga	buur	N;SG	N;MASC+FEM;SG
tetangga	buurman	tetangga	buurman	N;SG	N;MASC+FEM;SG
gen	gene	gen	gene	N;SG	N;MASC+FEM;SG
gen	gen	gen	gen	N;SG	N;NEUT;SG
soeharto	soeharto	soeharto	soeharto	N	N;MASC+FEM;SG
pemukiman	vereffening	penmukiman	vereffening	N;SG	N;MASC+FEM;SG
pemukiman	nederzetting	penmukiman	nederzetting	N;SG	N;MASC+FEM;SG
pemukiman	schikking	penmukiman	schikking	N;SG	N;MASC+FEM;SG
pemukiman	afwikkeling	penmukiman	afwikkeling	N;SG	N;MASC+FEM;SG
persiapan	voorbereiding	persiapan	voorbereiding	N;SG	N;MASC+FEM;SG
persiapan	bereiding	persiapan	bereiding	N;SG	N;MASC+FEM;SG
persiapan	voorbereiding	persiapan	voorbereiding	N;SG	N;MASC+FEM;SG
persiapan	preparaat	persiapan	preparaat	N;SG	N;NEUT;SG
persiapan	prep	persiapan	prep	N;SG	N;MASC+FEM;SG
perawatan	behandeling	penrawatan	behandeling	N;SG	N;MASC+FEM;SG
perawatan	onderhoud	penrawatan	onderhoud	N;SG	N;NEUT;SG
perawatan	zorg	penrawatan	zorg	N;SG	N;MASC+FEM;SG
perawatan	care	penrawatan	care	N;SG	N;MASC+FEM;SG
perawatan	verzorging	penrawatan	verzorging	N;SG	N;MASC+FEM;SG
berbagi	gedeeld	berbagi	delen	V;SG;ACT	V;V.PTCP
berbagi	delen	berbagi	delen	V;SG;ACT	V;NFIN
berbagi	delen	berbagi	delen	V;SG;ACT	V;NFIN
pembinaan	coaching	penbinaan	coaching	N;SG	N;MASC+FEM;SG
dilaporkan	gerapporteerde	dilaporkan	rapporteren	V;SG;PASS	V;V.PTCP
dilaporkan	gemeld	dilaporkan	melden	V;SG;PASS	V;V.PTCP
dilaporkan	gerapporteerd	dilaporkan	rapporteren	V;SG;PASS	V;V.PTCP
bambu	bamboe	bambu	bamboe	N	N;MASC+FEM;SG
pengikut	volger	penikut	volger	N;SG	N;MASC+FEM;SG
pengikut	volgeling	penikut	volgeling	N;SG	N;MASC+FEM;SG
tersisa	overgebleven	tersisa	overblijven	V;SG;PASS	V;V.PTCP
tersisa	resterend	tersisa	resteren	V;SG;PASS	V;V.PTCP
tersisa	resterende	tersisa	resteren	V;SG;PASS	V;V.PTCP
perkiraan	schatting	perkiraan	schatting	N;SG	N;MASC+FEM;SG
perkiraan	schatting	perkiraan	schatting	N;SG	N;MASC+FEM;SG
perkiraan	raming	perkiraan	raming	N;SG	N;MASC+FEM;SG
perkiraan	inschatting	perkiraan	inschatting	N;SG	N;MASC+FEM;SG
perkiraan	schatting	perkiraan	schatting	N;SG	N;MASC+FEM;SG
perkiraan	raming	perkiraan	raming	N;SG	N;MASC+FEM;SG
persamaan	gelijkheid	persamaan	gelijkheid	N;SG	N;MASC+FEM;SG
persamaan	vergelijking	persamaan	vergelijking	N;SG	N;MASC+FEM;SG
kebiasaan	gewoonte	kebiasaan	gewoonte	N;SG	N;MASC+FEM;SG
insiden	voorval	insiden	voorval	N;SG	N;NEUT;SG
insiden	incident	insiden	incident	N;SG	N;NEUT;SG
evolusi	ontwikkeling	evolusi	ontwikkeling	N;SG	N;MASC+FEM;SG
evolusi	evolutie	evolusi	evolutie	N;SG	N;MASC+FEM;SG
fase	fase	fase	fase	N	N;MASC+FEM;SG
codex	codex	codex	codex	N	N;MASC+FEM;SG
peluncuran	lancering	penluncuran	lancering	N;SG	N;MASC+FEM;SG
fenomena	fenomeen	fenomena	fenomeen	N;SG	N;NEUT;SG
fenomena	fenomeen	fenomena	fenomeen	N;SG	N;NEUT;SG
fenomena	verschijnsel	fenomena	verschijnsel	N;SG	N;NEUT;SG
semesta	universe	semesta	univers	N;SG	N;MASC+FEM;SG
semesta	heelal	semesta	heelal	N;SG	N;NEUT;SG
semesta	universum	semesta	universum	N;SG	N;NEUT;SG
dimakamkan	begraven	dimakamkan	begraven	V;SG;PASS	V;V.PTCP
dimakamkan	bedolven	dimakamkan	bedelven	V;SG;PASS	V;V.PTCP
singkatan	afkorting	singkatan	afkorting	N;SG	N;MASC+FEM;SG
kombinasi	combinatie	kombinasi	combinatie	N;SG	N;MASC+FEM;SG
kombinasi	combinatie	kombinasi	combinatie	N;SG	N;MASC+FEM;SG
kombinasi	combo	kombinasi	combo	N;SG	N;MASC+FEM;SG
infeksi	infectie	infeksi	infectie	N;SG	N;MASC+FEM;SG
infeksi	besmetting	infeksi	besmetting	N;SG	N;MASC+FEM;SG
player	speler	player	speler	N	N;MASC+FEM;SG
player	player	player	player	N	N;MASC+FEM;SG
percobaan	experiment	percobaan	experiment	N;SG	N;NEUT;SG
penutup	afsluiting	pentutup	afsluiting	N;SG	N;MASC+FEM;SG
penutup	sluiting	pentutup	sluiting	N;SG	N;MASC+FEM;SG
penutup	cover	pentutup	cover	N;SG	N;MASC+FEM;SG
penutup	dekking	pentutup	dekking	N;SG	N;MASC+FEM;SG
penutup	omslag	pentutup	omslag	N;SG	N;MASC+FEM;SG
investasi	investering	investasi	investering	N;SG	N;MASC+FEM;SG
investasi	investering	investasi	investering	N;SG	N;MASC+FEM;SG
malaikat	engel	malaikat	engel	N;SG	N;MASC+FEM;SG
malaikat	angel	malaikat	angel	N;SG	N;MASC+FEM;SG
malaikat	engeltje	malaikat	engel	N;SG	N;NEUT;SG
hadits	hadith	hadits	hadith	N	N;MASC+FEM;SG
menyerah	overgeven	menyerah	overgeven	V;SG;ACT	V;NFIN
balap	racing	balap	racing	N;SG;ACT	N;MASC+FEM;SG
pengawasan	oversight	penkawasan	oversight	N;SG	N;MASC+FEM;SG
pengawasan	toezicht	penkawasan	toezicht	N;SG	N;NEUT;SG
pengawasan	toezicht	penkawasan	toezicht	N;SG	N;NEUT;SG
pengawasan	bewaking	penkawasan	bewaking	N;SG	N;MASC+FEM;SG
perikanan	visserij	perikanan	visserij	N;SG	N;MASC+FEM;SG
perikanan	visserij	perikanan	visserij	N;SG	N;MASC+FEM;SG
perikanan	visvangst	perikanan	visvangst	N;SG	N;MASC+FEM;SG
perikanan	visserij	perikanan	visserij	N;SG	N;MASC+FEM;SG
gorontalo	gorontalo	gorontalo	gorontalo	N	N;MASC+FEM;SG
pakar	expert	pakar	expert	N;SG	N;MASC+FEM;SG
medis	hospik	medis	hospik	N;SG	N;MASC+FEM;SG
mendekati	naderen	mendekati	naderen	V;SG;ACT	V;NFIN
mendekati	nadert	mendekati	naderen	V;SG;ACT	V;SG;PRS;FIN
pemegang	houder	penpegang	houder	N;SG	N;MASC+FEM;SG
meriam	kanon	meriam	kanon	N;SG	N;NEUT;SG
sabtu	sat	sabtu	sat	N;SG	N;MASC+FEM;SG
mulut	mond	mulut	mond	N;SG	N;MASC+FEM;SG
muka	gelaat	muka	gelaat	N;SG	N;NEUT;SG
muka	aangezicht	muka	aanzichten	N;SG	N;NEUT;SG
muka	gezicht	muka	gezicht	N;SG	N;NEUT;SG
muka	face	muka	face	N;SG	N;MASC+FEM;SG
baca	lezen	baca	lezen	V;SG;ACT	V;NFIN
baca	gelezen	baca	lezen	V;SG;ACT	V;V.PTCP
baca	lees	baca	lezen	V;SG;ACT	V;SG;PRS;FIN
mengoperasikan	opereren	menkoperasikan	opereren	V;SG;ACT	V;NFIN
mengoperasikan	opereert	menkoperasikan	opereren	V;SG;ACT	V;SG;PRS;FIN
mengoperasikan	exploiteert	menkoperasikan	exploiteren	V;SG;ACT	V;SG;PRS;FIN
kriteria	criterium	kriteria	criterium	N;SG	N;NEUT;SG
produsen	producent	produsen	producent	N;SG	N;MASC+FEM;SG
produsen	producer	produsen	producer	N;SG	N;MASC+FEM;SG
produsen	producent	produsen	producent	N;SG	N;MASC+FEM;SG
produsen	fabrikant	produsen	fabrikant	N;SG	N;MASC+FEM;SG
tembok	prikbord	tembok	prikbord	N;SG	N;NEUT;SG
tembok	wand	tembok	wand	N;SG	N;MASC+FEM;SG
tembok	muur	tembok	muur	N;SG	N;MASC+FEM;SG
pembelajaran	learning	penbelajaran	learning	N;SG	N;MASC+FEM;SG
kebangsaan	nationaliteit	kebangsaan	nationaliteit	N;SG	N;MASC+FEM;SG
tertutup	gesloten	tertutup	sluiten	V;SG;PASS	V;V.PTCP
tertutup	afgesloten	tertutup	afsluiten	V;SG;PASS	V;V.PTCP
terjual	verkocht	terjual	verkopen	V;SG;PASS	V;V.PTCP
terjual	verkochte	terjual	verkopen	V;SG;PASS	V;SG;PST;FIN
bursa	bursa	bursa	bursa	N;SG	N;MASC+FEM;SG
bursa	voorraad	bursa	voorraad	N;SG	N;MASC+FEM;SG
bursa	ruil	bursa	ruil	N;SG	N;MASC+FEM;SG
bursa	uitwisseling	bursa	uitwisseling	N;SG	N;MASC+FEM;SG
roti	brood	roti	brood	N;SG	N;NEUT;SG
organ	orgel	organ	orgel	N;SG	N;NEUT;SG
organ	orgaan	organ	orgaan	N;SG	N;NEUT;SG
penambahan	toevoeging	pentambahan	toevoeging	N;SG	N;MASC+FEM;SG
sosialis	socialist	sosialis	socialist	N;SG	N;MASC+FEM;SG
ham	ham	ham	ham	N;SG	N;MASC+FEM;SG
dikuasai	geregeerd	dikuasai	regeren	V;SG;PASS	V;V.PTCP
dikuasai	regeerde	dikuasai	regeren	V;SG;PASS	V;SG;PST;FIN
anggur	druif	anggur	druif	N;SG	N;MASC+FEM;SG
anggur	wijn	anggur	wijn	N;SG	N;MASC+FEM;SG
hits	hits	hits	hits	N	N;PL
hits	treffers	hits	treffer	N	N;PL
tiang	hengel	tiang	hengel	N;SG	N;MASC+FEM;SG
tiang	pole	tiang	pole	N;SG	N;MASC+FEM;SG
tiang	pool	tiang	pool	N;SG	N;MASC+FEM;SG
tiang	paal	tiang	paal	N;SG	N;MASC+FEM;SG
tiang	mast	tiang	mast	N;SG	N;MASC+FEM;SG
tiang	zuil	tiang	zuil	N;SG	N;MASC+FEM;SG
tiang	pilaar	tiang	pilaar	N;SG	N;MASC+FEM;SG
tiang	pijler	tiang	pijler	N;SG	N;MASC+FEM;SG
disediakan	verstrekt	disediakan	verstrekken	V;SG;PASS	V;V.PTCP
disediakan	verstrekte	disediakan	verstrekken	V;SG;PASS	V;SG;PST;FIN
disediakan	geleverd	disediakan	leveren	V;SG;PASS	V;V.PTCP
disediakan	aangeleverd	disediakan	aanleveren	V;SG;PASS	V;V.PTCP
disediakan	geleverde	disediakan	leveren	V;SG;PASS	V;V.PTCP
disediakan	bevoorraad	disediakan	bevoorraad	V;SG;PASS	V;V.PTCP
dilantik	ingewijd	dilantik	ingewijd	V;SG;PASS	V;V.PTCP
jurnal	tijdschrift	jurnal	tijdschrift	N;SG	N;NEUT;SG
jurnal	dagboek	jurnal	dagboek	N;SG	N;NEUT;SG
pasien	patiënt	pasien	patiënt	N;SG	N;MASC+FEM;SG
pasien	patient	pasien	patienen	N;SG	N;MASC+FEM;SG
pembaca	lezer	penbaca	lezer	N;SG	N;MASC+FEM;SG
pembaca	reader	penbaca	reader	N;SG	N;MASC+FEM;SG
pembaca	lezer	penbaca	lezer	N;SG	N;MASC+FEM;SG
hantu	ghost	hantu	ghost	N;SG	N;MASC+FEM;SG
hantu	geest	hantu	geest	N;SG	N;MASC+FEM;SG
hantu	spook	hantu	spook	N;SG	N;NEUT;SG
hantu	boeman	hantu	boeman	N;SG	N;MASC+FEM;SG
memaksa	forceren	menpaksa	forceren	V;SG;ACT	V;NFIN
memaksa	forceren	menpaksa	forceren	V;SG;ACT	V;NFIN
memaksa	dwingen	menpaksa	dwingen	V;SG;ACT	V;NFIN
perasaan	gevoel	perrasaan	gevoel	N;SG	N;NEUT;SG
perkawinan	huwelijk	perkawinan	huwelijk	N;SG	N;NEUT;SG
mekanisme	mechanisme	mekanisme	mechanisme	N;SG	N;NEUT;SG
pelukis	kunstschilder	penlukis	kunstschilder	N;SG	N;MASC+FEM;SG
pelukis	schilder	penlukis	schilder	N;SG	N;MASC+FEM;SG
diisi	gevuld	diisi	vullen	V;SG;PASS	V;V.PTCP
diisi	opgevuld	diisi	opvullen	V;SG;PASS	V;V.PTCP
diisi	ingevuld	diisi	invullen	V;SG;PASS	V;V.PTCP
kekurangan	gemis	kekurangan	gemis	N;SG	N;NEUT;SG
kekurangan	gebrek	kekurangan	gebrek	N;SG	N;NEUT;SG
kekurangan	tekort	kekurangan	tekort	N;SG	N;NEUT;SG
menikmati	genieten	mennikmati	genieten	V;SG;ACT	V;NFIN
menikmati	geniet	mennikmati	genieten	V;SG;ACT	V;SG;PRS;FIN
menikmati	genieten	mennikmati	genieten	V;SG;ACT	V;NFIN
menikmati	genoten	mennikmati	genieten	V;SG;ACT	V;V.PTCP
helikopter	helikopter	helikopter	helikopter	N;SG	N;MASC+FEM;SG
helikopter	helicopter	helikopter	helicopter	N;SG	N;MASC+FEM;SG
helikopter	helikopter	helikopter	helikopter	N;SG	N;MASC+FEM;SG
helikopter	heli	helikopter	heli	N;SG	N;MASC+FEM;SG
helikopter	chopper	helikopter	chopper	N;SG	N;MASC+FEM;SG
helikopter	helicopter	helikopter	helicopter	N;SG	N;MASC+FEM;SG
telekomunikasi	telecom	telekomunikasi	telecom	N	N;MASC+FEM;SG
telekomunikasi	telecommunicatie	telekomunikasi	telecommunicatie	N	N;MASC+FEM;SG
toyota	toyota	toyota	toyota	N	N;MASC+FEM;SG
cincin	ring	cincin	ring	N;SG	N;MASC+FEM;SG
cincin	rings	cincin	rings	N;SG	N;MASC+FEM;SG
tiket	ticket	tiket	ticket	N;SG	N;NEUT;SG
tiket	kaartje	tiket	kaart	N;SG	N;NEUT;SG
setara	gelijkwaardige	setara	gelijkwaardig	ADJ;SG	ADJ
setara	gelijkwaardig	setara	gelijkwaardig	ADJ;SG	ADJ
setara	gelijk	setara	gelijk	ADJ;SG	ADJ
setara	gelijke	setara	gelijk	ADJ;SG	ADJ
sah	valide	sah	valide	ADJ;SG	ADJ
sah	geldig	sah	geldig	ADJ;SG	ADJ
sah	geldige	sah	geldig	ADJ;SG	ADJ
sah	legaal	sah	legaal	ADJ;SG	ADJ
sah	wettelijk	sah	wettelijk	ADJ;SG	ADJ
sah	wettig	sah	wettig	ADJ;SG	ADJ
sah	juridische	sah	juridisch	ADJ;SG	ADJ
sah	juridisch	sah	juridisch	ADJ;SG	ADJ
spongebob	spongebob	spongebob	spongebob	N	N;NEUT;SG
diterapkan	toegepast	diterapkan	toepassen	V;SG;PASS	V;V.PTCP
diterapkan	toegepaste	diterapkan	toepassen	V;SG;PASS	V;V.PTCP
kehadiran	aanwezigheid	kehadiran	aanwezigheid	N;SG	N;MASC+FEM;SG
kehadiran	opkomst	kehadiran	opkomst	N;SG	N;MASC+FEM;SG
kehadiran	aanwezigheid	kehadiran	aanwezigheid	N;SG	N;MASC+FEM;SG
tes	test	tes	test	N;SG	N;MASC+FEM;SG
tes	tes	tes	tes	N;SG	N;MASC+FEM;SG
pelindung	beschermer	penlindung	beschermer	N;SG	N;MASC+FEM;SG
pelindung	beschermheer	penlindung	beschermheer	N;SG	N;MASC+FEM;SG
pangkat	rangschikking	pangkat	rangschikking	N;SG	N;MASC+FEM;SG
pangkat	rang	pangkat	rang	N;SG	N;MASC+FEM;SG
memperlihatkan	toont	menperlihatkan	tonen	V;SG;ACT	V;SG;PRS;FIN
tantangan	challenge	tantangan	challeng	N;SG	N;MASC+FEM;SG
tantangan	uitdaging	tantangan	uitdaging	N;SG	N;MASC+FEM;SG
melepaskan	loslaten	menlepaskan	loslaten	V;SG;ACT	V;NFIN
melepaskan	losgelaten	menlepaskan	loslaten	V;SG;ACT	V;V.PTCP
melepaskan	ontketend	menlepaskan	ontketend	V;SG;ACT	V;V.PTCP
melepaskan	vrijgeven	menlepaskan	vrijgeven	V;SG;ACT	V;NFIN
melepaskan	loslaten	menlepaskan	loslaten	V;SG;ACT	V;NFIN
korupsi	corruptie	korupsi	corruptie	N;SG	N;MASC+FEM;SG
politisi	politica	politisi	politica	N;SG	N;MASC+FEM;SG
politisi	politicus	politisi	politicus	N;SG	N;MASC+FEM;SG
dimaksudkan	voorgenomen	dimaksudkan	voornemen	V;SG;PASS	V;V.PTCP
dimaksudkan	bedoeld	dimaksudkan	bedoelen	V;SG;PASS	V;V.PTCP
dimaksudkan	beoogde	dimaksudkan	beogen	V;SG;PASS	V;SG;PST;FIN
dimaksudkan	bestemd	dimaksudkan	bestemmen	V;SG;PASS	V;V.PTCP
serius	ernstig	serius	ernstig	ADJ;SG	ADJ
serius	ernstige	serius	ernstig	ADJ;SG	ADJ
serius	serieuze	serius	serieus	ADJ;SG	ADJ
serius	serieus	serius	serieus	ADJ;SG	ADJ
serius	serieus	serius	serieus	ADJ;SG	ADJ
idola	idool	idola	idool	N	N;MASC+FEM;SG
kebakaran	brand	kebakaran	brand	N;SG	N;MASC+FEM;SG
kebakaran	vuur	kebakaran	vuur	N;SG	N;NEUT;SG
billboard	billboard	billboard	billboard	N	N;MASC+FEM;SG
billboard	reclamebord	billboard	reclamebord	N	N;NEUT;SG
billboard	reclameborden	billboard	reclamebord	N	N;PL
julukan	bijnaam	julukan	bijnaam	N;SG	N;MASC+FEM;SG
julukan	roepnaam	julukan	roepnaam	N;SG	N;MASC+FEM;SG
julukan	nickname	julukan	nickname	N;SG	N;MASC+FEM;SG
kesepakatan	overeenkomst	kesepakatan	overeenkomst	N;SG	N;MASC+FEM;SG
kesepakatan	deal	kesepakatan	deal	N;SG	N;MASC+FEM;SG
kesejahteraan	welzijn	kesejahteraan	welzijn	N;SG	N;NEUT;SG
kesejahteraan	wellness	kesejahteraan	wellness	N;SG	N;NEUT;SG
kesejahteraan	welzijn	kesejahteraan	welzijn	N;SG	N;NEUT;SG
pemakaman	begrafenis	penmakaman	begrafenis	N;SG	N;MASC+FEM;SG
pemakaman	begrafenis	penmakaman	begrafenis	N;SG	N;MASC+FEM;SG
pemakaman	uitvaart	penmakaman	uitvaart	N;SG	N;MASC+FEM;SG
pemakaman	kerkhof	penmakaman	kerkhof	N;SG	N;NEUT;SG
pemakaman	begraafplaats	penmakaman	begraafplaats	N;SG	N;MASC+FEM;SG
biro	bureau	biro	bureau	N;SG	N;NEUT;SG
galaksi	sterrenstelsel	galaksi	sterrenstelsel	N;SG	N;NEUT;SG
galaksi	melkwegstelsel	galaksi	melkwegstelsel	N;SG	N;NEUT;SG
galaksi	galaxy	galaksi	galaxy	N;SG	N;MASC+FEM;SG
galaksi	melkweg	galaksi	melkweg	N;SG	N;MASC+FEM;SG
ion	ion	ion	ion	N	N;MASC+FEM;SG
ion	ionen	ion	ionen	N	N;PL
instrumen	instrument	instrumen	instrument	N;SG	N;NEUT;SG
transfer	overplaatsing	transfer	overplaatsing	N;SG	N;MASC+FEM;SG
transfer	transfer	transfer	transfer	N;SG	N;MASC+FEM;SG
transfer	overdracht	transfer	overdracht	N;SG	N;MASC+FEM;SG
design	ontwerp	design	ontwerp	N;SG	N;NEUT;SG
design	design	design	design	N;SG	N;MASC+FEM;SG
design	vormgeving	design	vormgeving	N;SG	N;MASC+FEM;SG
sosok	figuur	sosok	figuur	N	N;MASC+FEM;SG
parkir	parkeerplaats	parkir	parkeerplaats	N;SG;ACT	N;MASC+FEM;SG
parkir	parking	parkir	parking	N;SG;ACT	N;MASC+FEM;SG
parkir	parkeergelegenheid	parkir	parkeergelegenheid	N;SG;ACT	N;NEUT;SG
profesi	beroepsgroep	profesi	beroepsgroep	N;SG	N;MASC+FEM;SG
profesi	beroep	profesi	beroep	N;SG	N;NEUT;SG
penyebaran	verspreiding	pensebaran	verspreiding	N;SG	N;MASC+FEM;SG
otot	spier	otot	spier	N;SG	N;MASC+FEM;SG
presenter	presentator	presenter	presentator	N	N;MASC+FEM;SG
presenter	presentatrice	presenter	presentatrice	N	N;MASC+FEM;SG
diyakini	geloofde	diyakini	geloven	V;SG;PASS	V;SG;PST;FIN
diyakini	geloofd	diyakini	loven	V;SG;PASS	V;V.PTCP
komisaris	commissaris	komisaris	commissaris	N;SG	N;MASC+FEM;SG
komisaris	commissaris	komisaris	commissaris	N;SG	N;MASC+FEM;SG
berdarah	bloeden	berdarah	bloed	V;SG;ACT	V;NFIN
berdarah	bloedde	berdarah	bloeden	V;SG;ACT	V;SG;PST;FIN
berdarah	bloeden	berdarah	bloed	V;SG;ACT	V;NFIN
kutub	polar	kutub	polar	N;SG	N;MASC+FEM;SG
kutub	hengel	kutub	hengel	N;SG	N;MASC+FEM;SG
kutub	pole	kutub	pole	N;SG	N;MASC+FEM;SG
kutub	pool	kutub	pool	N;SG	N;MASC+FEM;SG
kutub	paal	kutub	paal	N;SG	N;MASC+FEM;SG
awan	bewolking	awan	bewolking	N;SG	N;MASC+FEM;SG
awan	wolk	awan	wolk	N;SG	N;MASC+FEM;SG
awan	cloud	awan	cloud	N;SG	N;MASC+FEM;SG
kamen	kamen	kamen	kamen	N	N;PL
tahanan	voogdij	tahanan	voogdij	N;SG	N;MASC+FEM;SG
tahanan	hechtenis	tahanan	hechtenis	N;SG	N;MASC+FEM;SG
tahanan	bewaring	tahanan	bewaring	N;SG	N;MASC+FEM;SG
moral	moraal	moral	moraal	N;SG	N;MASC+FEM;SG
moral	moraal	moral	moraal	N;SG	N;MASC+FEM;SG
moral	moraal	moral	moraal	N;SG	N;MASC+FEM;SG
moral	moraliteit	moral	moraliteit	N;SG	N;MASC+FEM;SG
moral	moraal	moral	moraal	N;SG	N;MASC+FEM;SG
terluka	geblesseerd	terluka	blesseren	V;SG;PASS	V;V.PTCP
terluka	gekwetst	terluka	kwetsen	V;SG;PASS	V;V.PTCP
pengarang	auteur	penarang	auteur	N;SG	N;MASC+FEM;SG
pengarang	schrijver	penarang	schrijver	N;SG	N;MASC+FEM;SG
sehat	gezonde	sehat	gezonde	ADJ;SG	ADJ
sehat	gezond	sehat	gezond	ADJ;SG	ADJ
enzim	enzym	enzim	enzym	N;SG	N;NEUT;SG
memengaruhi	beïnvloedde	memengaruhi	beïnvloeden	V	V;SG;PST;FIN
memengaruhi	beïnvloed	memengaruhi	beïnvloeden	V	V;V.PTCP
memengaruhi	beïnvloedt	memengaruhi	beïnvloeden	V	V;SG;PRS;FIN
memengaruhi	beïnvloeden	memengaruhi	beïnvloeden	V	V;NFIN
memengaruhi	beïnvloeden	memengaruhi	beïnvloeden	V	V;NFIN
legislatif	wetgever	legislatif	wetgever	N;SG	N;MASC+FEM;SG
auto	automaat	auto	automaat	N;SG	N;MASC+FEM;SG
korps	corps	korps	corps	N	N;NEUT;SG
korps	korps	korps	korps	N	N;NEUT;SG
perekonomian	economie	perekonomian	economie	N;SG	N;MASC+FEM;SG
mengejar	nastreven	menkejar	nastreven	V;SG;ACT	V;NFIN
mengejar	najagen	menkejar	najagen	V;SG;ACT	V;NFIN
mengejar	achtervolgen	menkejar	achtervolgen	V;SG;ACT	V;NFIN
mengejar	nastreven	menkejar	nastreven	V;SG;ACT	V;NFIN
mengejar	achtervolgen	menkejar	achtervolgen	V;SG;ACT	V;NFIN
peradaban	beschaving	peradaban	beschaving	N;SG	N;MASC+FEM;SG
peradaban	beschaving	peradaban	beschaving	N;SG	N;MASC+FEM;SG
dimanfaatkan	geharnaste	dimanfaatkan	geharnaste	V;SG;PASS	V;V.PTCP
membahas	bespreken	menbahas	bespreken	V;SG;ACT	V;NFIN
membahas	bespreek	menbahas	bespreken	V;SG;ACT	V;SG;PRS;FIN
pinggiran	fringe	pinggiran	fring	N;SG	N;MASC+FEM;SG
gawang	doelstelling	gawang	doelstelling	N;SG	N;MASC+FEM;SG
gawang	doel	gawang	doel	N;SG	N;NEUT;SG
gawang	goal	gawang	goal	N;SG	N;MASC+FEM;SG
gawang	doelpunt	gawang	doelpunt	N;SG	N;NEUT;SG
gawang	wicket	gawang	wicket	N;SG	N;MASC+FEM;SG
primer	primer	primer	primer	N;SG	N;MASC+FEM;SG
beras	rijst	beras	rijst	N;SG	N;MASC+FEM;SG
bumbu	kruid	bumbu	kruid	N;SG	N;NEUT;SG
bumbu	spice	bumbu	spice	N;SG	N;MASC+FEM;SG
konsumen	consument	konsumen	consument	N;SG	N;MASC+FEM;SG
konsumen	consument	konsumen	consument	N;SG	N;MASC+FEM;SG
berpusat	gecentreerd	berpusat	centreren	V;SG;ACT	V;V.PTCP
berpusat	gecentreerd	berpusat	centreren	V;SG;ACT	V;V.PTCP
meja	bureau	meja	bureau	N;SG	N;NEUT;SG
meja	desk	meja	desk	N;SG	N;MASC+FEM;SG
meja	tafel	meja	tafel	N;SG	N;MASC+FEM;SG
meja	tafeltje	meja	tafel	N;SG	N;NEUT;SG
meja	tabel	meja	tabel	N;SG	N;MASC+FEM;SG
menunjuk	benoemen	mentunjuk	benoemen	V;SG;ACT	V;NFIN
menunjuk	wijzend	mentunjuk	wijzend	V;SG;ACT	V;V.PTCP
disajikan	gediend	disajikan	dienen	V;SG;PASS	V;V.PTCP
disajikan	opgediend	disajikan	opdienen	V;SG;PASS	V;V.PTCP
disajikan	geserveerd	disajikan	serveren	V;SG;PASS	V;V.PTCP
disajikan	gepresenteerde	disajikan	presenteren	V;SG;PASS	V;V.PTCP
disajikan	aangeboden	disajikan	aanbieden	V;SG;PASS	V;V.PTCP
disajikan	gepresenteerd	disajikan	presenteren	V;SG;PASS	V;V.PTCP
membela	verdedigt	menbela	verdedigen	V;SG;ACT	V;SG;PRS;FIN
membela	verdedigen	menbela	verdedigen	V;SG;ACT	V;NFIN
membela	verdedig	menbela	verdedig	V;SG;ACT	V;SG;PRS;FIN
membela	verdedigen	menbela	verdedigen	V;SG;ACT	V;NFIN
siklus	cyclus	siklus	cyclus	N;SG	N;MASC+FEM;SG
siklus	kringloop	siklus	kringloop	N;SG	N;MASC+FEM;SG
