per	pour	per	pour	ADP	ADP
manifestazioni	evenements	manifestazione	evenement	N;FEM;PL	N;MASC;PL
manifestazioni	événements	manifestazione	événement	N;FEM;PL	N;MASC;PL
entità	entités	entità	entité	N;FEM	N;FEM;PL
entità	entité	entità	entité	N;FEM	N;FEM;SG
tensione	tension	tensione	tension	N;FEM;SG	N;FEM;SG
tensione	tension	tensione	tension	N;FEM;SG	N;FEM;SG
tensione	voltage	tensione	voltage	N;FEM;SG	N;MASC;SG
milanese	milanais	milanese	milanais	ADJ;SG	ADJ;MASC;SG
progettato	conçu	progettare	concevoir	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
progettato	conçue	progettare	concevoir	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
insegnamento	enseignement	insegnamento	enseignement	N;MASC;SG	N;MASC;SG
considerare	envisager	considerare	envisager	V;NFIN	V;NFIN
considerare	considérer	considerare	considérer	V;NFIN	V;NFIN
considerare	considère	considerare	considérer	V;NFIN	V;IND;SG;3;PRS;FIN
considerare	considérez	considerare	considérer	V;NFIN	V;IMP;PL;2;PRS;FIN
considerare	considérons	considerare	considérer	V;NFIN	V;IMP;PL;1;PRS;FIN
conferma	confirmer	confermare	confirmer	V;IND;SG;3;PRS;FIN	V;NFIN
tradizioni	traditions	tradizione	tradition	N;FEM;PL	N;FEM;PL
tradizioni	traditions	tradizione	tradition	N;FEM;PL	N;FEM;PL
danza	danse	danza	danse	N;FEM;SG	N;FEM;SG
danza	danse	danza	danse	N;FEM;SG	N;FEM;SG
tentativi	tentatives	tentativo	tentative	N;MASC;PL	N;FEM;PL
turismo	tourisme	turismo	tourisme	N;MASC;SG	N;MASC;SG
chiunque	quiconque	chiunque	quiconque	PRO;SG	PRO
popoli	peuples	popolo	peuple	N;MASC;PL	N;MASC;PL
diviene	devient	divenire	devenir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
chimico	chimique	chimico	chimique	ADJ;MASC;SG	ADJ;MASC;SG
vasta	vaste	vasto	vaste	ADJ;FEM;SG	ADJ;MASC;SG
sydney	sydney	sydney	sydney	N;MASC	N;MASC;SG
seguì	suivit	seguire	suivre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
seguì	suivie	seguire	suivre	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
pietroburgo	petersbourg	pietroburgo	petersbourg	N;MASC;SG	N;MASC;SG
magia	magie	magia	magie	N;FEM;SG	N;FEM;SG
christopher	christopher	christopher	christopher	N;MASC;SG	N;MASC;SG
christopher	christophe	christopher	christophe	N;MASC;SG	N;MASC;SG
associazioni	associations	associazione	association	N;FEM;PL	N;FEM;PL
eseguito	exécuté	eseguire	exécuter	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
eseguito	exécutée	eseguire	exécuter	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
eseguito	effectué	eseguire	effectuer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
patto	pact	patto	pact	N;MASC;SG	N;MASC;SG
patto	pacte	patto	pacte	N;MASC;SG	N;MASC;SG
patto	pacte	patto	pacte	N;MASC;SG	N;MASC;SG
candidatura	candidature	candidatura	candidature	N;FEM;SG	N;FEM;SG
finire	finir	finire	finir	V;NFIN	V;NFIN
finire	terminer	finire	terminer	V;NFIN	V;NFIN
finire	termine	finire	terminer	V;NFIN	V;IND;SG;3;PRS;FIN
drago	dragon	drago	dragon	N;MASC;SG	N;MASC;SG
prato	pelouse	prato	pelouse	N;MASC;SG	N;FEM;SG
prato	gazon	prato	gazon	N;MASC;SG	N;MASC;SG
prato	pré	prato	pré	N;MASC;SG	N;MASC;SG
prato	prairie	prato	prairie	N;MASC;SG	N;FEM;SG
iscrizione	inscription	iscrizione	inscription	N;FEM;SG	N;FEM;SG
iscrizione	inscription	iscrizione	inscription	N;FEM;SG	N;FEM;SG
iscrizione	enregistrement	iscrizione	enregistrement	N;FEM;SG	N;MASC;SG
iscrizione	immatriculation	iscrizione	immatriculation	N;FEM;SG	N;FEM;SG
dubbi	doutes	dubbio	doute	N;MASC;PL	N;MASC;PL
dubbi	doutes	dubbio	doute	N;MASC;PL	N;MASC;PL
prigione	prison	prigione	prison	N;FEM;SG	N;FEM;SG
prigione	prison	prigione	prison	N;FEM;SG	N;FEM;SG
liga	liga	liga	liga	N;FEM;SG	N;FEM;SG
conclusione	conclusion	conclusione	conclusion	N;FEM;SG	N;FEM;SG
manca	manquant	mancare	manquer	V;IND;SG;3;PRS;FIN	V;PRS;V.PTCP
britannici	britanniques	britannico	britannique	ADJ;MASC;PL	ADJ;MASC;PL
utc	utc	utco	utc	N	N;MASC;SG
dimostrato	prouvée	dimostrare	prouver	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
dimostrato	éprouvé	dimostrare	éprouver	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dimostrato	démontré	dimostrare	démontrer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
dimostrato	prouvé	dimostrare	prouver	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
collina	colline	collina	colline	N;FEM;SG	N;FEM;SG
raccolte	recueillis	raccogliere	recueillir	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
raccolte	collectés	raccogliere	collecter	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
raccolte	collectées	raccogliere	collecter	V;FEM;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
raccolte	récoltés	raccogliere	récolter	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
raccolte	récoltées	raccogliere	récolter	V;FEM;PL;PST;V.PTCP	V;FEM;PL;PST;V.PTCP
contrasto	contraste	contrasto	contraste	N;MASC;SG	N;MASC;SG
animazione	animation	animazione	animation	N;FEM;SG	N;FEM;SG
animazione	divertissement	animazione	divertissement	N;FEM;SG	N;MASC;SG
recupero	revalorisation	recupero	revalorisation	N;MASC;SG	N;FEM;SG
recupero	rétablissement	recupero	rétablissement	N;MASC;SG	N;MASC;SG
recupero	recouvrement	recupero	recouvrement	N;MASC;SG	N;MASC;SG
recupero	récupération	recupero	récupération	N;MASC;SG	N;FEM;SG
recupero	guérison	recupero	guérison	N;MASC;SG	N;FEM;SG
corporation	corporation	corporation	corporation	N;FEM	N;FEM;SG
eliminato	supprimé	eliminare	supprimer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
eliminato	supprimée	eliminare	supprimer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
eliminato	effacé	eliminare	effacer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
eliminato	jeté	eliminare	jeter	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
eliminato	éliminée	eliminare	éliminer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
eliminato	éliminé	eliminare	éliminer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
conserva	préserve	conservare	préserver	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
conserva	conserve	conservare	conserver	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
scambio	échange	scambio	échange	N;MASC;SG	N;MASC;SG
scambio	echange	scambio	echanger	N;MASC;SG	N;MASC;SG
gatto	félin	gatto	félin	N;MASC;SG	N;MASC;SG
gatto	chatte	gatto	chatte	N;MASC;SG	N;FEM;SG
gatto	chat	gatto	chat	N;MASC;SG	N;MASC;SG
elettrico	électrique	elettrico	électrique	ADJ;MASC;SG	ADJ;MASC;SG
elettrico	electrique	elettrico	electrique	ADJ;MASC;SG	ADJ;MASC;SG
elettrico	électrique	elettrico	électrique	ADJ;MASC;SG	ADJ;MASC;SG
elettrico	electrique	elettrico	electrique	ADJ;MASC;SG	ADJ;MASC;SG
esame	examen	esame	examen	N;MASC;SG	N;MASC;SG
esame	examen	esame	examen	N;MASC;SG	N;MASC;SG
procedure	procédures	procedura	procédure	N;FEM;PL	N;FEM;PL
requisiti	exigences	requisito	exigence	N;MASC;PL	N;FEM;PL
requisiti	prescriptions	requisito	prescription	N;MASC;PL	N;FEM;PL
cilindri	cylindres	cilindro	cylindre	N;MASC;PL	N;MASC;PL
cilindri	cylindres	cilindro	cylindre	N;MASC;PL	N;MASC;PL
cilindri	bouteilles	cilindro	bouteille	N;MASC;PL	N;FEM;PL
cilindri	vérins	cilindro	vérin	N;MASC;PL	N;MASC;PL
rito	rite	rito	rite	N;MASC;SG	N;MASC;SG
rito	rituel	rito	rituel	N;MASC;SG	N;MASC;SG
densità	densités	densità	densité	N;FEM	N;FEM;PL
densità	densité	densità	densité	N;FEM	N;FEM;SG
citata	citée	citare	citer	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
maurice	maurice	maurice	maurice	N;FEM;SG	N;MASC;SG
decennio	décennie	decennio	décennie	N;MASC;SG	N;FEM;SG
notevolmente	considérablement	notevolmente	considérablement	ADV	ADV
battaglie	batailles	battaglia	bataille	N;FEM;PL	N;FEM;PL
giurista	juriste	giurista	juriste	N;SG	N;MASC;SG
proposte	propositions	proposta	proposition	N;FEM;PL	N;FEM;PL
schema	motif	schema	motif	N;MASC;SG	N;MASC;SG
schema	schéma	schema	schéma	N;MASC;SG	N;MASC;SG
schema	schéma	schema	schéma	N;MASC;SG	N;MASC;SG
vasto	vaste	vasto	vaste	ADJ;MASC;SG	ADJ;MASC;SG
iata	iata	iata	iata	N;MASC	N;MASC;SG
inferiori	inférieurs	inferiore	inférieur	ADJ;CMPR;PL	ADJ;MASC;PL
inferiori	inférieures	inferiore	inférieur	ADJ;CMPR;PL	ADJ;FEM;PL
nba	nba	nboco	nba	N;FEM	N;MASC;SG
rapper	rappeurs	rappere	rappeur	N;MASC	N;MASC;PL
rapper	rappeur	rappere	rappeur	N;MASC	N;MASC;SG
romagna	romagne	romagnare	romagner	N;FEM;SG	N;FEM;SG
modificare	modifier	modificare	modifier	V;NFIN	V;NFIN
modificare	éditer	modificare	éditer	V;NFIN	V;NFIN
modificare	modifiez	modificare	modifier	V;NFIN	V;IMP;PL;2;PRS;FIN
modificare	modifier	modificare	modifier	V;NFIN	V;NFIN
sesta	sixième	sesto	sixième	ADJ;FEM;SG	ADJ;MASC;SG
ernesto	ernest	ernesto	ernest	N;MASC;SG	N;MASC;SG
pacifico	pacifique	pacifico	pacifique	ADJ;MASC;SG	ADJ;MASC;SG
pacifico	pacifique	pacifico	pacifique	ADJ;MASC;SG	ADJ;MASC;SG
pacifico	paisible	pacifico	paisible	ADJ;MASC;SG	ADJ;MASC;SG
parzialmente	partiellement	parzialmente	partiellement	ADV	ADV
parzialmente	partiellement	parzialmente	partiellement	ADV	ADV
gabriel	gabriel	gabriel	gabriel	N;MASC;SG	N;MASC;SG
passi	marches	passo	marche	N;MASC;PL	N;FEM;PL
passi	étapes	passo	étape	N;MASC;PL	N;FEM;PL
esperienze	expériences	esperienza	expérience	N;FEM;PL	N;FEM;PL
esperienze	expériences	esperienza	expérience	N;FEM;PL	N;FEM;PL
fantasy	fantasy	fantasy	fantasy	N;MASC	N;MASC;SG
fantasy	fantasme	fantasy	fantasme	N;MASC	N;MASC;SG
fantasy	fantaisie	fantasy	fantaisir	N;MASC	N;FEM;SG
vocale	chant	vocale	chant	N;SG	N;MASC;SG
vocale	voyelle	vocale	voyelle	N;SG	N;FEM;SG
polo	polo	polo	polo	N;MASC;SG	N;MASC;SG
indice	index	indire	index	N;MASC;SG	N;MASC;SG
indice	indice	indire	indice	N;MASC;SG	N;MASC;SG
castelli	châteaux	castello	château	N;MASC;PL	N;MASC;PL
tetto	toit	tetto	toit	N;MASC;SG	N;MASC;SG
tetto	toiture	tetto	toiture	N;MASC;SG	N;FEM;SG
pier	embarcadère	pier	embarcadère	N;SG	N;MASC;SG
teologo	théologien	teologo	théologien	N;MASC;SG	N;MASC;SG
recuperare	récupèrent	recuperare	récuper	V;NFIN	V;IND;PL;3;PRS;FIN
recuperare	récupérer	recuperare	récupérer	V;NFIN	V;NFIN
recuperare	récupérer	recuperare	récupérer	V;NFIN	V;NFIN
persino	même	persino	même	ADV	ADV
moderni	modernes	moderno	moderne	ADJ;MASC;PL	ADJ;MASC;PL
coste	côtes	costa	côte	N;FEM;PL	N;FEM;PL
florida	floride	florido	floride	N;FEM;SG	N;FEM;SG
suddiviso	subdivisé	suddiviso	subdiviser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
suddiviso	divisé	suddiviso	diviser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
suddiviso	divisée	suddiviso	diviser	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
uccide	tue	uccidere	tuer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
uccide	tue	uccidere	tuer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
playoff	playoffs	playoff	playoff	N;MASC;PL	N;MASC;PL
playoff	playoffs	playoff	playoff	N;MASC;PL	N;MASC;PL
vuoto	blanc	vuoto	blanc	N;MASC;SG	N;MASC;SG
gilbert	gilbert	gilbert	gilbert	N;SG	N;MASC;SG
soccorso	secours	soccorso	secours	N;MASC;SG	N;MASC;SG
soccorso	sauvetage	soccorso	sauvetage	N;MASC;SG	N;MASC;SG
stabile	stable	stabile	stable	ADJ;SG	ADJ;MASC;SG
detective	inspectrice	detectivo	inspecteur	N;MASC;SG	N;FEM;SG
detective	inspecteur	detectivo	inspecteur	N;MASC;SG	N;MASC;SG
detective	détective	detectivo	détective	N;MASC;SG	N;MASC;SG
rappresentata	représenté	rappresentare	représenter	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
rappresentata	représentée	rappresentare	représenter	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
friuli	frioul	friule	frioul	N;MASC;SG	N;MASC;SG
bell	cloche	bell	cloche	N;MASC;SG	N;FEM;SG
bell	clochette	bell	clochette	N;MASC;SG	N;FEM;SG
questioni	problèmes	questione	problème	N;FEM;PL	N;MASC;PL
ingegneria	ingénierie	ingegneria	ingénierie	N;FEM;SG	N;FEM;SG
ingegneria	génie	ingegneria	génie	N;FEM;SG	N;MASC;SG
final	finale	final	finale	N	N;FEM;SG
vincent	vincent	vincent	vincent	N	N;MASC;SG
juventus	juventus	juventus	juventu	N;FEM;SG	N;FEM;SG
familiari	familles	familiare	famille	N;PL	N;FEM;PL
miliardi	milliards	miliardo	milliard	N;MASC;PL	N;MASC;PL
miliardi	milliards	miliardo	milliard	N;MASC;PL	N;MASC;PL
miliardi	billions	miliardo	billion	N;MASC;PL	N;MASC;PL
esterna	externe	esterno	externe	ADJ;FEM;SG	ADJ;MASC;SG
esterna	extérieure	esterno	extérieur	ADJ;FEM;SG	ADJ;FEM;SG
ordinato	ordonné	ordinare	ordonner	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ordinato	commandé	ordinare	commander	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ordinato	commandée	ordinare	commander	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ordinato	ordonnée	ordinare	ordonner	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
giovanna	jeanne	giovanna	jeanne	N;FEM;SG	N;FEM;SG
cile	chili	cila	chili	N;MASC;SG	N;MASC;SG
individui	particuliers	individuo	particulier	N;MASC;PL	N;MASC;PL
individui	individus	individuo	individu	N;MASC;PL	N;MASC;PL
killer	tueur	killer	tueur	N;MASC	N;MASC;SG
killer	meurtrier	killer	meurtrier	N;MASC	N;MASC;SG
ettore	hector	ettore	hector	N;MASC;SG	N;MASC;SG
ceduto	cédé	cedere	céder	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ceduto	cédée	cedere	céder	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
emisfero	hémisphère	emisfero	hémisphère	N;MASC;SG	N;MASC;SG
lavoratori	ouvriers	lavoratore	ouvrier	N;MASC;PL	N;MASC;PL
lavoratori	travailleurs	lavoratore	travailleur	N;MASC;PL	N;MASC;PL
morta	morte	morire	mourir	V;FEM;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
morta	mort	morire	mourir	V;FEM;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
progettazione	dessin	progettazione	dessin	N;FEM;SG	N;MASC;SG
progettazione	design	progettazione	design	N;FEM;SG	N;MASC;SG
progettazione	conception	progettazione	conception	N;FEM;SG	N;FEM;SG
maschio	mâle	maschio	mâle	N;MASC;SG	N;MASC;SG
maschio	homme	maschio	homme	N;MASC;SG	N;MASC;SG
sostituire	remplacer	sostituire	remplacer	V;NFIN	V;NFIN
sostituire	remplaçant	sostituire	remplacer	V;NFIN	V;PRS;V.PTCP
sostituire	remplaçant	sostituire	remplacer	V;NFIN	V;PRS;V.PTCP
sostituire	substituer	sostituire	substituer	V;NFIN	V;NFIN
sostituire	remplacez	sostituire	remplacer	V;NFIN	V;IMP;PL;2;PRS;FIN
sostituire	remplacer	sostituire	remplacer	V;NFIN	V;NFIN
sostituire	remplace	sostituire	remplacer	V;NFIN	V;IND;SG;3;PRS;FIN
nucleare	nucléaire	nucleare	nucléaire	ADJ;SG	ADJ;MASC;SG
fumo	fumeur	fumo	fumeur	N;MASC;SG	N;MASC;SG
fumo	tabac	fumo	tabac	N;MASC;SG	N;MASC;SG
fumo	tabagisme	fumo	tabagisme	N;MASC;SG	N;MASC;SG
bellezza	beauté	bellezza	beauté	N;FEM;SG	N;FEM;SG
letteraria	littéraire	letterario	littéraire	ADJ;FEM;SG	ADJ;MASC;SG
terme	terme	terma	terme	N;FEM;SG	N;MASC;SG
indipendenti	indépendantes	indipendente	indépendant	ADJ;PL	ADJ;FEM;PL
indipendenti	indépendants	indipendente	indépendant	ADJ;PL	ADJ;MASC;PL
indipendenti	indépendants	indipendente	indépendant	ADJ;PL	ADJ;MASC;PL
disegnato	conçu	disegnare	concevoir	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
disegnato	conçue	disegnare	concevoir	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
confermato	confirmé	confermare	confirmer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
confermato	confirmée	confermare	confirmer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
lupo	loup	lupo	loup	N;MASC;SG	N;MASC;SG
lupo	louve	lupo	louve	N;MASC;SG	N;FEM;SG
presidenza	présidence	presidenza	présidence	N;FEM;SG	N;FEM;SG
network	reseau	network	reseau	N;MASC	N;MASC;SG
network	réseaux	network	réseau	N;MASC	N;MASC;PL
network	réseau	network	réseau	N;MASC	N;MASC;SG
letteralmente	littéralement	letteralmente	littéralement	ADV	ADV
bolla	bulle	bolla	bulle	N;FEM;SG	N;FEM;SG
bolla	bubble	bolla	bubble	N;FEM;SG	N;MASC;SG
coinvolto	impliqué	coinvolgere	impliquer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
coinvolto	impliquée	coinvolgere	impliquer	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
drammaturgo	dramaturge	drammaturgo	dramaturge	N;MASC;SG	N;MASC;SG
teorie	théories	teoria	théorie	N;FEM;PL	N;FEM;PL
aggiunte	ajoutés	aggiungere	ajouter	V;FEM;PL;PST;V.PTCP	V;MASC;PL;PST;V.PTCP
vigore	vigueur	vigore	vigueur	N;MASC;SG	N;FEM;SG
vigore	vigueur	vigore	vigueur	N;MASC;SG	N;FEM;SG
ferito	blessé	ferire	blesser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ferito	blessée	ferire	blessé	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ferito	lésée	ferire	léser	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ferito	blessé	ferire	blesser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ferito	blessée	ferire	blessé	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ferito	blessé	ferire	blesser	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
ferito	blessée	ferire	blessé	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
ferito	blesser	ferire	blesser	V;MASC;SG;PST;V.PTCP	V;NFIN
villaggi	bourgs	villaggio	bourg	N;MASC;PL	N;MASC;PL
villaggi	villages	villaggio	village	N;MASC;PL	N;MASC;PL
modificato	modifié	modificare	modifier	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
modificato	édité	modificare	éditer	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
modificato	modifié	modificare	modifier	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
modificato	modifiée	modificare	modifier	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
modificato	modifié	modificare	modifier	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
modificato	modifiée	modificare	modifier	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
modificato	amendée	modificare	amender	V;MASC;SG;PST;V.PTCP	V;FEM;SG;PST;V.PTCP
modificato	amendé	modificare	amender	V;MASC;SG;PST;V.PTCP	V;MASC;SG;PST;V.PTCP
esistenti	existant	esistere	exister	V;PL;PRS;V.PTCP	V;PRS;V.PTCP
dicendo	disant	dire	dire	V;V.MSDR	V;PRS;V.PTCP
sviluppa	développe	sviluppare	développer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
phil	phil	phil	phil	N	N;MASC;SG
nino	niño	nino	niño	N;MASC;SG	N;MASC;SG
cambiamento	changement	cambiamento	changement	N;MASC;SG	N;MASC;SG
flusso	flux	flusso	flux	N;MASC;SG	N;MASC;SG
flusso	flux	flusso	flux	N;MASC;SG	N;MASC;SG
flusso	débit	flusso	débit	N;MASC;SG	N;MASC;SG
flusso	écoulement	flusso	écoulement	N;MASC;SG	N;MASC;SG
flusso	flux	flusso	flux	N;MASC;SG	N;MASC;SG
flusso	ruisseau	flusso	ruisseau	N;MASC;SG	N;MASC;SG
invito	invite	invito	invite	N;MASC;SG	N;FEM;SG
invito	invitation	invito	invitation	N;MASC;SG	N;FEM;SG
invito	invitation	invito	invitation	N;MASC;SG	N;FEM;SG
editoriale	éditorial	editoriale	éditorial	ADJ;SG	ADJ;MASC;SG
georges	georges	georges	george	N;MASC;SG	N;MASC;SG
news	nouveautés	news	nouveauté	N	N;FEM;PL
news	actualité	news	actualité	N	N;FEM;SG
news	actualités	news	actualité	N	N;FEM;PL
notevoli	considérables	notevole	considérable	ADJ;PL	ADJ;MASC;PL
mattina	matin	mattina	matin	N;FEM;SG	N;MASC;SG
minuto	minute	minuto	minute	N;MASC;SG	N;FEM;SG
miglia	milles	miglio	mille	N;FEM;PL	N;MASC;PL
miglia	kilomètres	miglio	kilomètre	N;FEM;PL	N;MASC;PL
miglia	miles	miglio	mile	N;FEM;PL	N;MASC;PL
grant	subvention	grant	subvention	N;MASC	N;FEM;SG
situazioni	situations	situazione	situation	N;FEM;PL	N;FEM;PL
cambiamenti	modifications	cambiamento	modification	N;MASC;PL	N;FEM;PL
cambiamenti	changements	cambiamento	changement	N;MASC;PL	N;MASC;PL
minor	mineure	minore	mineur	ADJ;CMPR;SG	ADJ;FEM;SG
guy	mec	guy	mec	N	N;MASC;SG
guy	gars	guy	gars	N	N;MASC;SG
olimpico	olympique	olimpico	olympique	ADJ;MASC;SG	ADJ;MASC;SG
democrazia	démocratie	democrazia	démocratie	N;FEM;SG	N;FEM;SG
professionale	professionnelle	professionale	professionnel	ADJ;SG	ADJ;FEM;SG
professionale	professionnel	professionale	professionnel	ADJ;SG	ADJ;MASC;SG
scoprire	découvrir	scoprire	découvrir	V;NFIN	V;NFIN
scoprire	découvrez	scoprire	découvrir	V;NFIN	V;IMP;PL;2;PRS;FIN
scoprire	découverte	scoprire	découvrir	V;NFIN	V;FEM;SG;PST;V.PTCP
scoprire	découvrir	scoprire	découvrir	V;NFIN	V;NFIN
indagini	sondages	indagine	sondage	N;FEM;PL	N;MASC;PL
indagini	enquêtes	indagine	enquête	N;FEM;PL	N;FEM;PL
indagini	enquêtes	indagine	enquête	N;FEM;PL	N;FEM;PL
indagini	enquêtes	indagine	enquête	N;FEM;PL	N;FEM;PL
indirizzo	allocution	indirizzo	allocution	N;MASC;SG	N;FEM;SG
indirizzo	adresse	indirizzo	adresse	N;MASC;SG	N;FEM;SG
disc	disque	disc	disque	N;MASC	N;MASC;SG
moda	mode	moda	mode	N;FEM;SG	N;FEM;SG
richiede	requiert	richiedere	requérir	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
richiede	exige	richiedere	exiger	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
richiede	nécessite	richiedere	nécessiter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
ridurre	réduire	ridurre	réduire	V;NFIN	V;NFIN
ridurre	réduire	ridurre	réduire	V;NFIN	V;NFIN
vite	vies	vite	vie	N;FEM;PL	N;FEM;PL
vite	vies	vite	vie	N;FEM;PL	N;FEM;PL
fenomeni	phénomènes	fenomeno	phénomène	N;MASC;PL	N;MASC;PL
zelanda	zélande	zelanda	zélande	N;FEM;SG	N;FEM;SG
zelanda	zelande	zelanda	zelande	N;FEM;SG	N;FEM;SG
zelanda	zélande	zelanda	zélande	N;FEM;SG	N;FEM;SG
prototipo	prototype	prototipo	prototype	N;MASC;SG	N;MASC;SG
allievo	élève	allievo	élève	N;MASC;SG	N;MASC;SG
allievo	pupille	allievo	pupille	N;MASC;SG	N;FEM;SG
allievo	étudiant	allievo	étudiant	N;MASC;SG	N;MASC;SG
allievo	etudiant	allievo	etudiant	N;MASC;SG	N;MASC;SG
hard	hard	hard	hard	N	N;MASC;SG
rosario	chapelet	rosario	chapelet	N;MASC;SG	N;MASC;SG
rosario	rosaire	rosario	rosaire	N;MASC;SG	N;MASC;SG
presentazione	présentation	presentazione	présentation	N;FEM;SG	N;FEM;SG
assalto	agression	assalto	agression	N;MASC;SG	N;FEM;SG
assalto	assaut	assalto	assaut	N;MASC;SG	N;MASC;SG
professione	métier	professione	métier	N;FEM;SG	N;MASC;SG
professione	profession	professione	profession	N;FEM;SG	N;FEM;SG
professione	profession	professione	profession	N;FEM;SG	N;FEM;SG
professione	occupation	professione	occupation	N;FEM;SG	N;FEM;SG
staffetta	relais	staffetta	relais	N;FEM;SG	N;MASC;SG
virus	virus	virus	virus	N;MASC	N;MASC;SG
virus	virus	virus	virus	N;MASC	N;MASC;SG
conquistare	vaincre	conquistare	vaincre	V;NFIN	V;NFIN
conquistare	conquérir	conquistare	conquérir	V;NFIN	V;NFIN
audio	audio	audio	audio	N;MASC	N;MASC;SG
samuel	samuel	samuel	samuel	N;MASC;SG	N;MASC;SG
applicazioni	applications	applicazione	application	N;FEM;PL	N;FEM;PL
applicazioni	demandes	applicazione	demande	N;FEM;PL	N;FEM;PL
applicazioni	applications	applicazione	application	N;FEM;PL	N;FEM;PL
applicazioni	apps	applicazione	apps	N;FEM;PL	N;FEM;PL
fondamentali	fondamentaux	fondamentale	fondamental	ADJ;PL	ADJ;MASC;PL
carter	carter	carter	carter	N;MASC;SG	N;MASC;SG
