dan	та	dan	та	CONJ	CONJ
memperkuat	зміцнити	menperkuat	зміцнити	V;SG;ACT	V;PFV;NFIN
memperkuat	зміцнює	menperkuat	зміцнювати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
formal	формальні	formal	формальний	ADJ	ADJ;NOM;PL
formal	формальна	formal	формальний	ADJ	ADJ;NOM;FEM;SG
perlawanan	опору	perlawanan	опорий	N;SG	N;INAN;NOM;MASC;SG
perlawanan	опір	perlawanan	опір	N;SG	N;INAN;NOM;MASC;SG
terbukti	доведено	terbukti	довести	V;SG;PASS	V;PFV;IND;0;FIN
terbukti	довів	terbukti	довести	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
terbukti	доведено	terbukti	довести	V;SG;PASS	V;PFV;IND;0;FIN
betina	самка	betina	самка	N;SG	N;ANIM;NOM;FEM;SG
betina	жінка	betina	жінка	N;SG	N;ANIM;NOM;FEM;SG
pameran	виставку	pameran	виставка	N;SG	N;INAN;ACC;FEM;SG
pameran	експонат	pameran	експонат	N;SG	N;INAN;NOM;MASC;SG
pameran	виставка	pameran	виставка	N;SG	N;INAN;NOM;FEM;SG
mengungkapkan	розкриває	menungkapkan	розкривати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengungkapkan	розкривати	menungkapkan	розкривати	V;SG;ACT	V;IPFV;NFIN
mengungkapkan	виражає	menungkapkan	виражати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengungkapkan	названо	menungkapkan	назвати	V;SG;ACT	V;PFV;IND;0;FIN
mengungkapkan	відкрив	menungkapkan	відкрити	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
memahami	розуміє	menpahami	розуміти	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
memahami	розумію	menpahami	розуміти	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
memahami	зрозуміти	menpahami	зрозуміти	V;SG;ACT	V;PFV;NFIN
memahami	зрозуміла	menpahami	зрозуміти	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN
memahami	розуміючи	menpahami	розуміти	V;SG;ACT	V;IPFV;PRS;V.CVB
kontribusi	вклад	kontribusi	вклад	N;SG	N;INAN;NOM;MASC;SG
kontribusi	внесок	kontribusi	внесок	N;SG	N;INAN;NOM;MASC;SG
kontribusi	внесок	kontribusi	внесок	N;SG	N;INAN;NOM;MASC;SG
mengenakan	носив	menkenakan	носити	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN
dicatat	записано	dicatat	записати	V;SG;PASS	V;PFV;IND;0;FIN
dicatat	записав	dicatat	записати	V;SG;PASS	V;PFV;MASC;IND;SG;PST;FIN
dicatat	зауважити	dicatat	зауважити	V;SG;PASS	V;PFV;NFIN
platform	платформи	platform	платформа	N	N;INAN;NOM;FEM;PL
platform	платформу	platform	платформа	N	N;INAN;ACC;FEM;SG
platform	платформа	platform	платформа	N	N;INAN;NOM;FEM;SG
platform	платформи	platform	платформа	N	N;INAN;NOM;FEM;PL
kamp	табір	kamp	табір	N;SG	N;INAN;NOM;MASC;SG
kekayaan	багатства	kekayaan	багатство	N;SG	N;INAN;NOM;NEUT;SG
kekayaan	багатство	kekayaan	багатство	N;SG	N;INAN;NOM;NEUT;SG
kekayaan	багатство	kekayaan	багатство	N;SG	N;INAN;NOM;NEUT;SG
baris	лінія	baris	лінія	N;SG	N;INAN;NOM;FEM;SG
baris	рядок	baris	рядок	N;SG	N;INAN;NOM;MASC;SG
baris	рядка	baris	рядок	N;SG	N;INAN;GEN;MASC;SG
baris	рядок	baris	рядок	N;SG	N;INAN;NOM;MASC;SG
jahat	погана	jahat	поганий	ADJ;SG	ADJ;NOM;FEM;SG
jahat	погане	jahat	поганий	ADJ;SG	ADJ;NOM;NEUT;SG
pembukaan	відкриття	penbukaan	відкриття	N;SG	N;INAN;NOM;NEUT;SG
pembukaan	відкривання	penbukaan	відкривання	N;SG	N;INAN;NOM;NEUT;SG
dilarang	заборонено	dilarang	заборонити	V;SG;PASS	V;PFV;IND;0;FIN
dilarang	заборонено	dilarang	заборонити	V;SG;PASS	V;PFV;IND;0;FIN
perbaikan	ремонт	perbaikan	ремонт	N;SG	N;INAN;NOM;MASC;SG
perbaikan	ремонту	perbaikan	ремонт	N;SG	N;INAN;GEN;MASC;SG
perbaikan	ремонт	perbaikan	ремонт	N;SG	N;INAN;NOM;MASC;SG
perbaikan	виправлення	perbaikan	виправлення	N;SG	N;INAN;NOM;NEUT;SG
perbaikan	удосконалення	perbaikan	удосконалення	N;SG	N;INAN;NOM;NEUT;SG
perbaikan	вдосконалення	perbaikan	вдосконалення	N;SG	N;INAN;NOM;NEUT;SG
perbaikan	покращення	perbaikan	покращення	N;SG	N;INAN;NOM;NEUT;SG
sayang	сонечко	sayang	сонечко	N;SG	N;INAN;NOM;NEUT;SG
sayang	сонечко	sayang	сонечко	N;SG	N;INAN;NOM;NEUT;SG
sayang	мед	sayang	мед.	N;SG	N;INAN;NOM;MASC;SG
sayang	голубе	sayang	голубе	N;SG	N;INAN;NOM;NEUT;SG
sayang	немовля	sayang	немовля	N;SG	N;ANIM;NOM;NEUT;SG
sayang	малятко	sayang	малятко	N;SG	N;INAN;NOM;FEM;SG
sayang	дитина	sayang	дитина	N;SG	N;ANIM;NOM;FEM;SG
sayang	дорогою	sayang	дорога	N;SG	N;INAN;INS;FEM;SG
bunuh	вбити	bunuh	вбити	V;SG;ACT	V;PFV;NFIN
bunuh	вбити	bunuh	вбити	V;SG;ACT	V;PFV;NFIN
bunuh	убити	bunuh	убити	V;SG;ACT	V;PFV;NFIN
penyair	поет	penyair	поет	N	N;ANIM;NOM;MASC;SG
penyair	поетів	penyair	поет	N	N;ANIM;ACC;MASC;PL
penyair	поети	penyair	поет	N	N;ANIM;NOM;MASC;PL
penyair	бард	penyair	бард	N	N;ANIM;NOM;MASC;SG
pendudukan	окупація	pendudukan	окупація	N;SG	N;INAN;NOM;FEM;SG
institusi	установа	institusi	установий	N;SG	N;INAN;NOM;FEM;SG
institusi	інститут	institusi	інститут	N;SG	N;INAN;NOM;MASC;SG
konsentrasi	спеціальність	konsentrasi	спеціальність	N;SG	N;INAN;NOM;FEM;SG
konsentrasi	концентрація	konsentrasi	концентрація	N;SG	N;INAN;NOM;FEM;SG
pers	преса	pers	преса	N;SG	N;INAN;NOM;FEM;SG
mineral	мінерали	mineral	мінерал	N	N;INAN;NOM;MASC;PL
mengaku	зізнатися	menkaku	зізнатися	V;SG;ACT	V;PFV;NFIN
mengaku	зізнається	menkaku	зізнаватися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengaku	признався	menkaku	признатися	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
mengaku	зізнався	menkaku	зізнатися	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
dibaca	читати	dibaca	читати	V;SG;PASS	V;IPFV;NFIN
dibaca	прочитати	dibaca	прочитати	V;SG;PASS	V;PFV;NFIN
dibaca	читає	dibaca	читати	V;SG;PASS	V;IPFV;IND;SG;3;PRS;FIN
ujian	перевірка	ujian	перевірка	N;SG	N;INAN;NOM;FEM;SG
ujian	тест	ujian	тест	N;SG	N;INAN;NOM;MASC;SG
ujian	екзамен	ujian	екзамен	N;SG	N;INAN;NOM;MASC;SG
pengertian	взаєморозуміння	pengertian	взаєморозуміння	N;SG	N;INAN;NOM;NEUT;SG
pengertian	розуміння	pengertian	розуміння	N;SG	N;INAN;NOM;NEUT;SG
melaporkan	повідомити	menlaporkan	повідомити	V;SG;ACT	V;PFV;NFIN
klasifikasi	класифікація	klasifikasi	класифікація	N;SG	N;INAN;NOM;FEM;SG
menuntut	вимагав	mentuntut	вимагати	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN
menuntut	вимагаю	mentuntut	вимагати	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
bervariasi	змінюється	bervariasi	змінюватися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
kuningan	латунь	kuningan	латунь	N;SG	N;INAN;NOM;MASC;SG
perumahan	житло	penrumahan	житло	N;SG	N;INAN;NOM;NEUT;SG
perumahan	майно	penrumahan	майно	N;SG	N;INAN;NOM;NEUT;SG
bergantung	залежить	bergantung	залежати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
rider	прокату	rider	прокатий	N	N;INAN;GEN;MASC;SG
akun	рахунок	akun	рахунок	N;SG	N;INAN;NOM;MASC;SG
kau	тобою	kau	ти	PRO;SG;2;INFM	PRO;ANIM;INS;SG;2
kau	ти	kau	ти	PRO;SG;2;INFM	PRO;ANIM;NOM;SG;2
kau	тебе	kau	ти	PRO;SG;2;INFM	PRO;ANIM;ACC;SG;2
aktivis	активіст	aktivis	активіст	N;SG	N;ANIM;NOM;MASC;SG
ritual	ритуал	ritual	ритуал	N	N;INAN;NOM;MASC;SG
ritual	ритуали	ritual	ритуати	N	N;INAN;NOM;MASC;PL
ekspedisi	кошмарів	ekspedisi	кошмар	N	N;INAN;GEN;MASC;PL
ekspedisi	експедиція	ekspedisi	експедиція	N	N;INAN;NOM;FEM;SG
robot	робототехніка	robot	робототехніка	N;SG	N;INAN;NOM;FEM;SG
robot	робот	robot	робота	N;SG	N;INAN;NOM;MASC;SG
direncanakan	заплановано	direncanakan	заплановати	V;SG;PASS	V;PFV;IND;0;FIN
kekalahan	поразка	kekalahan	поразка	N;SG	N;INAN;NOM;FEM;SG
lingkaran	кола	lingkaran	коло	N;SG	N;INAN;NOM;NEUT;SG
lingkaran	коло	lingkaran	коло	N;SG	N;INAN;NOM;NEUT;SG
lingkaran	гурток	lingkaran	гурток	N;SG	N;INAN;NOM;MASC;SG
rawa	болото	rawa	болото	N;SG	N;INAN;NOM;NEUT;SG
rawa	марш	rawa	марш	N;SG	N;INAN;NOM;MASC;SG
pramuka	розвідник	pramuka	розвідник	N	N;ANIM;NOM;MASC;SG
pramuka	розвідники	pramuka	розвідник	N	N;ANIM;NOM;MASC;PL
paket	пакунок	paket	пакунок	N;SG	N;INAN;NOM;MASC;SG
paket	пакет	paket	пакет	N;SG	N;INAN;NOM;MASC;SG
paket	зграя	paket	зграя	N;SG	N;INAN;NOM;FEM;SG
paket	пачку	paket	пачка	N;SG	N;INAN;ACC;FEM;SG
derajat	градус	derajat	градус	N;SG	N;INAN;NOM;MASC;SG
derajat	ступінь	derajat	ступінь	N;SG	N;INAN;NOM;MASC;SG
mengganti	замінює	menganti	замінювати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengganti	замінити	menganti	замінити	V;SG;ACT	V;PFV;NFIN
kritik	критика	kritik	критика	N;SG	N;INAN;NOM;FEM;SG
kritik	критик	kritik	критик	N;SG	N;ANIM;NOM;MASC;SG
kandang	клітку	kandang	клітка	N;SG	N;INAN;ACC;FEM;SG
kandang	клітка	kandang	кліткий	N;SG	N;INAN;NOM;FEM;SG
bakat	талант	bakat	талант	N;SG	N;INAN;NOM;MASC;SG
portal	портал	portal	портал	N	N;INAN;NOM;MASC;SG
memperbaiki	виправляти	menperbaiki	виправляти	V;SG;ACT	V;IPFV;NFIN
memperbaiki	виправити	menperbaiki	виправити	V;SG;ACT	V;PFV;NFIN
menunggu	чекаю	mentunggu	чекати	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
menunggu	очікує	mentunggu	очікувати	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menunggu	очікується	mentunggu	очікуватися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
membayar	заплатити	menbayar	заплатити	V;SG;ACT	V;PFV;NFIN
membayar	заплатить	menbayar	заплатити	V;SG;ACT	V;PFV;IND;SG;3;FUT;FIN
membayar	платить	menbayar	платити	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
monarki	монархія	monarki	монархія	N;SG	N;INAN;NOM;FEM;SG
monarki	монарх	monarki	монарх	N;SG	N;ANIM;NOM;MASC;SG
mitra	партнер	mitra	партнер	N;SG	N;ANIM;NOM;MASC;SG
mitra	напарник	mitra	напарник	N;SG	N;ANIM;NOM;MASC;SG
gerak	русі	gerak	рух	N;SG;ACT	N;INAN;DAT;MASC;SG
gerak	рух	gerak	рух	N;SG;ACT	N;INAN;NOM;MASC;SG
gerak	жест	gerak	жест	N;SG;ACT	N;INAN;NOM;MASC;SG
pengobatan	лікування	penobatan	лікування	N;SG	N;INAN;NOM;NEUT;SG
barisan	звання	barisan	звання	N;SG	N;INAN;NOM;NEUT;SG
cairan	рідина	cairan	рідина	N;SG	N;INAN;NOM;FEM;SG
cairan	рідина	cairan	рідина	N;SG	N;INAN;NOM;FEM;SG
berpikir	здалося	berpikir	здатися	V;SG;ACT	V;PFV;NEUT;IND;SG;PST;FIN
berpikir	подумав	berpikir	подумати	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
berpikir	думав	berpikir	думати	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN
berpikir	думала	berpikir	думати	V;SG;ACT	V;IPFV;FEM;IND;SG;PST;FIN
berpikir	думаю	berpikir	думати	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
berpikir	згадай	berpikir	згадати	V;SG;ACT	V;PFV;IMP;SG;2;FIN
keadilan	справедливість	keadilan	справедливість	N;SG	N;INAN;NOM;FEM;SG
keadilan	правосуддя	keadilan	правосуддя	N;SG	N;INAN;NOM;MASC;SG
dna	днк	dna	днк	N;SG	N;INAN;NOM;FEM;SG
organisme	організм	organisme	організм	N;SG	N;INAN;NOM;MASC;SG
soundtrack	саундтрек	soundtrack	саундтрек	N	N;INAN;NOM;MASC;SG
kemajuan	прогрес	kemajuan	прогрес	N;SG	N;INAN;NOM;MASC;SG
kemajuan	поступ	kemajuan	поступ	N;SG	N;INAN;NOM;MASC;SG
karakteristik	характеристика	karakteristik	характеристика	N;SG	N;INAN;NOM;FEM;SG
tetangga	сусід	tetangga	сусід	N;SG	N;ANIM;NOM;MASC;SG
tetangga	сусід	tetangga	сусід	N;SG	N;ANIM;NOM;MASC;SG
gen	ген	gen	ген	N;SG	N;INAN;NOM;MASC;SG
soeharto	сухарто	soeharto	сухарто	N	N;INAN;NOM;MASC;SG
pemukiman	поселення	penmukiman	поселення	N;SG	N;INAN;NOM;NEUT;SG
persiapan	підготовку	persiapan	підготовка	N;SG	N;INAN;ACC;FEM;SG
persiapan	приготування	persiapan	приготування	N;SG	N;INAN;NOM;NEUT;SG
persiapan	готування	persiapan	готування	N;SG	N;INAN;NOM;NEUT;SG
perawatan	лікування	penrawatan	лікування	N;SG	N;INAN;NOM;NEUT;SG
perawatan	обслуговування	penrawatan	обслуговування	N;SG	N;INAN;NOM;NEUT;SG
perawatan	супровід	penrawatan	супровід	N;SG	N;INAN;NOM;MASC;SG
perawatan	піклування	penrawatan	піклування	N;SG	N;INAN;NOM;NEUT;SG
perawatan	догляд	penrawatan	догляд	N;SG	N;INAN;NOM;MASC;SG
berbagi	поширив	berbagi	поширити	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN
berbagi	поширити	berbagi	поширити	V;SG;ACT	V;PFV;NFIN
berbagi	поділитися	berbagi	поділитися	V;SG;ACT	V;PFV;NFIN
berbagi	поділитись	berbagi	поділитися	V;SG;ACT	V;PFV;NFIN
bambu	бамбук	bambu	бамбук	N	N;INAN;NOM;MASC;SG
pengikut	читача	penikut	читач	N;SG	N;ANIM;ACC;MASC;SG
pengikut	послідовником	penikut	послідовник	N;SG	N;ANIM;INS;MASC;SG
pengikut	читач	penikut	читач	N;SG	N;ANIM;NOM;MASC;SG
tersisa	залишилося	tersisa	залишитися	V;SG;PASS	V;PFV;NEUT;IND;SG;PST;FIN
tersisa	залишилось	tersisa	залишитися	V;SG;PASS	V;PFV;NEUT;IND;SG;PST;FIN
tersisa	лишилось	tersisa	лишитися	V;SG;PASS	V;PFV;NEUT;IND;SG;PST;FIN
perkiraan	оцінка	perkiraan	оцінка	N;SG	N;INAN;NOM;FEM;SG
perkiraan	оцінка	perkiraan	оцінка	N;SG	N;INAN;NOM;FEM;SG
persamaan	рівність	persamaan	рівність	N;SG	N;INAN;NOM;FEM;SG
persamaan	рівняння	persamaan	рівняння	N;SG	N;INAN;NOM;NEUT;SG
persamaan	рівняння	persamaan	рівняння	N;SG	N;INAN;NOM;NEUT;SG
persamaan	подібності	persamaan	подібність	N;SG	N;INAN;DAT;FEM;SG
kebiasaan	звичка	kebiasaan	звичка	N;SG	N;INAN;NOM;FEM;SG
kebiasaan	звичкою	kebiasaan	звичка	N;SG	N;INAN;INS;FEM;SG
insiden	інцидент	insiden	інцидент	N;SG	N;INAN;NOM;MASC;SG
evolusi	еволюція	evolusi	еволюція	N;SG	N;INAN;NOM;FEM;SG
fase	етапу	fase	етап	N	N;INAN;GEN;MASC;SG
fase	фаза	fase	фаза	N	N;INAN;NOM;FEM;SG
fase	фазу	fase	фаза	N	N;INAN;ACC;FEM;SG
fase	фази	fase	фаза	N	N;INAN;NOM;FEM;PL
codex	кодекс	codex	кодекс	N	N;INAN;NOM;MASC;SG
peluncuran	запуск	penluncuran	запуск	N;SG	N;INAN;NOM;MASC;SG
fenomena	явище	fenomena	явище	N;SG	N;INAN;NOM;NEUT;SG
fenomena	явище	fenomena	явище	N;SG	N;INAN;NOM;NEUT;SG
fenomena	феномен	fenomena	феномен	N;SG	N;INAN;NOM;MASC;SG
semesta	всесвіт	semesta	всесвіт	N;SG	N;INAN;NOM;MASC;SG
pemandangan	краєвид	penpandangan	краєвид	N;SG	N;INAN;NOM;MASC;SG
singkatan	абревіатура	singkatan	абревіатура	N;SG	N;INAN;NOM;FEM;SG
singkatan	скорочення	singkatan	скорочення	N;SG	N;INAN;NOM;NEUT;SG
singkatan	скорочення	singkatan	скорочення	N;SG	N;INAN;NOM;NEUT;SG
kombinasi	поєднання	kombinasi	поєднання	N;SG	N;INAN;NOM;NEUT;SG
kombinasi	комбінація	kombinasi	комбінація	N;SG	N;INAN;NOM;FEM;SG
infeksi	інфекція	infeksi	інфекція	N;SG	N;INAN;NOM;FEM;SG
player	гравця	player	гравець	N	N;ANIM;ACC;MASC;SG
player	програвач	player	програвач	N	N;INAN;NOM;MASC;SG
player	гравець	player	гравець	N	N;ANIM;NOM;MASC;SG
percobaan	експеримент	percobaan	експеримент	N;SG	N;INAN;NOM;MASC;SG
penutup	закриття	pentutup	закриття	N;SG	N;INAN;NOM;NEUT;SG
penutup	замикання	pentutup	замикання	N;SG	N;INAN;NOM;NEUT;SG
penutup	обкладинку	pentutup	обкладинка	N;SG	N;INAN;ACC;FEM;SG
penutup	обкладинка	pentutup	обкладинка	N;SG	N;INAN;NOM;FEM;SG
investasi	інвестування	investasi	інвестування	N;SG	N;INAN;NOM;NEUT;SG
malaikat	янгол	malaikat	янгол	N;SG	N;ANIM;NOM;MASC;SG
malaikat	ангел	malaikat	ангел	N;SG	N;ANIM;NOM;MASC;SG
menyerah	здатися	menyerah	здатися	V;SG;ACT	V;PFV;NFIN
perikanan	рибалку	perikanan	рибалка	N;SG	N;ANIM;ACC;FEM;SG
perikanan	тунця	perikanan	тунець	N;SG	N;INAN;NOM;MASC;SG
pakar	експерт	pakar	експерт	N;SG	N;ANIM;NOM;MASC;SG
medis	медика	medis	медик	N;SG	N;ANIM;NOM;FEM;SG
mendekati	наближається	mendekati	наближатися	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
pemegang	кавалера	penpegang	кавалера	N;SG	N;INAN;NOM;MASC;SG
meriam	гармата	meriam	гармат	N;SG	N;INAN;NOM;FEM;SG
sabtu	субота	sabtu	субота	N;SG	N;INAN;NOM;FEM;SG
mulut	рот	mulut	рот	N;SG	N;INAN;NOM;MASC;SG
mulut	рота	mulut	рот	N;SG	N;INAN;NOM;MASC;SG
mulut	роті	mulut	рота	N;SG	N;INAN;DAT;FEM;SG
mulut	рот	mulut	рот	N;SG	N;INAN;NOM;MASC;SG
muka	обличчя	muka	обличчя	N;SG	N;INAN;NOM;NEUT;SG
muka	обличчя	muka	обличчя	N;SG	N;INAN;NOM;NEUT;SG
muka	обличчям	muka	обличчя	N;SG	N;INAN;INS;NEUT;SG
baca	читати	baca	читати	V;SG;ACT	V;IPFV;NFIN
baca	прочитати	baca	прочитати	V;SG;ACT	V;PFV;NFIN
vokalis	вокаліст	vokalis	вокаліст	N;SG	N;ANIM;NOM;MASC;SG
vokalis	вокал	vokalis	вокал	N;SG	N;ANIM;NOM;MASC;SG
kriteria	критерій	kriteria	критерій	N;SG	N;INAN;NOM;MASC;SG
kriteria	критерій	kriteria	критерій	N;SG	N;INAN;NOM;MASC;SG
produsen	виробник	produsen	виробник	N;SG	N;ANIM;NOM;MASC;SG
produsen	продюсер	produsen	продюсер	N;SG	N;ANIM;NOM;MASC;SG
produsen	виробник	produsen	виробник	N;SG	N;ANIM;NOM;MASC;SG
ribuan	тисяча	ribuan	тисяча	N;SG	N;INAN;NOM;FEM;SG
tembok	стіну	tembok	стіна	N;SG	N;INAN;ACC;FEM;SG
tembok	стіна	tembok	стіна	N;SG	N;INAN;NOM;FEM;SG
tembok	стіні	tembok	стіна	N;SG	N;INAN;DAT;FEM;SG
pembelajaran	навчання	penbelajaran	навчання	N;SG	N;INAN;NOM;NEUT;SG
kebangsaan	нації	kebangsaan	нація	N;SG	N;INAN;GEN;FEM;SG
kebangsaan	країна	kebangsaan	країна	N;SG	N;INAN;NOM;FEM;SG
kebangsaan	націю	kebangsaan	нація	N;SG	N;INAN;ACC;FEM;SG
kebangsaan	громадянство	kebangsaan	громадянство	N;SG	N;INAN;NOM;NEUT;SG
kebangsaan	нація	kebangsaan	нація	N;SG	N;INAN;NOM;FEM;SG
kebangsaan	нації	kebangsaan	нація	N;SG	N;INAN;GEN;FEM;SG
tertutup	закрито	tertutup	закрито	V;SG;PASS	V;PFV;IND;0;FIN
tertutup	зачинено	tertutup	зачинути	V;SG;PASS	V;PFV;IND;0;FIN
terjual	продано	terjual	продати	V;SG;PASS	V;PFV;IND;0;FIN
bursa	акція	bursa	акція	N;SG	N;INAN;NOM;FEM;SG
bursa	капітал	bursa	капітал	N;SG	N;INAN;NOM;MASC;SG
bursa	обмін	bursa	обмін	N;SG	N;INAN;NOM;MASC;SG
roti	хліба	roti	хліб	N;SG	N;INAN;GEN;MASC;SG
roti	хліб	roti	хліб	N;SG	N;INAN;NOM;MASC;SG
organ	орган	organ	орган	N;SG	N;INAN;NOM;MASC;SG
penambahan	додавання	pentambahan	додавання	N;SG	N;INAN;NOM;NEUT;SG
penambahan	додавання	pentambahan	додавання	N;SG	N;INAN;NOM;NEUT;SG
anggur	винограду	anggur	виноград	N;SG	N;INAN;GEN;MASC;SG
anggur	вина	anggur	вино	N;SG	N;INAN;NOM;NEUT;SG
anggur	вино	anggur	вино	N;SG	N;INAN;NOM;NEUT;SG
tiang	поле	tiang	поле	N;SG	N;INAN;NOM;NEUT;SG
