kao	som	kao	som	CONJ	CONJ
raketa	missil	raketa	missil	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
raketa	robot	raketa	robot	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pomogao	hjälpte	pomoći	hjälpa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
pomogao	hjälpt	pomoći	hjälpa	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
drvo	ved	drvo	ved	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
drvo	trä	drvo	trä	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
drvo	virke	drvo	virken	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
drvo	träd	drvo	träd	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
drvo	trädet	drvo	träde	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
kritika	kritik	kritika	kritik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kritika	kritik	kritika	kritik	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
opasnosti	faror	opasnost	fara	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
arhitektura	arkitektur	arhitektura	arkitektur	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
karolina	carolina	karolina	carolin	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
medalje	medaljer	medalja	medalj	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
fender	fender	fender	fend	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
varaždin	varaždin	varaždin	varandi	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
drame	dramer	drama	dram	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
pokrenuo	inledde	pokrenuti	inleda	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
pokrenuo	utlöste	pokrenuti	utlösa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
religija	religion	religija	religion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
otkrića	upptäckter	otkriće	upptäckt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
otkrića	upptäckter	otkriće	upptäckt	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
željeza	strykjärn	željezo	strykjärn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
željeza	iron	željezo	iron	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
željeza	järn	željezo	järn	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
popularnost	popularitet	popularnost	popularitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
govorio	pratade	govoriti	prata	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
govorio	talade	govoriti	tala	V;MASC;SG;PST;V.PTCP;ACT	V;PST;V.PTCP;ACT
aktivnost	verksamhet	aktivnost	verksamhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
aktivnost	aktiviteten	aktivnost	aktivitet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
aktivnost	aktivitet	aktivnost	aktivitet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
časnik	polisman	časnik	polisman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
časnik	officer	časnik	officer	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dvanaest	tolv	dvanaest	tolv	NUM	NUM;NOM
starije	äldre	star	gammal	ADJ;NOM;DEF;CMPR;FEM;SG	ADJ;NOM;CMPR
starije	äldre	star	gammal	ADJ;NOM;DEF;CMPR;FEM;SG	ADJ;NOM;CMPR
tok	tok	tok	tok	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tok	flöde	tok	flö	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
tok	flödet	tok	flöd	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
kraljevina	kungarike	kraljevina	kungarike	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
kraljevina	rike	kraljevina	rike	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
kraljevina	kungariket	kraljevina	kungarik	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
stijena	klippan	stijena	klippa	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
stijena	sten	stijena	sten	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
stijena	rock	stijena	rock	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izložbe	mässor	izložba	mässa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
izložbe	utställningar	izložba	utställning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
blues	blues	blues	blues	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sigurnost	säkerhet	sigurnost	säkerhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sigurnost	säkerheten	sigurnost	säkerhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sigurnost	trygghet	sigurnost	trygghet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sigurnost	säkerhet	sigurnost	säkerhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sigurnost	säkerheten	sigurnost	säkerhet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sigurnost	trygghet	sigurnost	trygghet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zid	logg	zid	logg	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zid	väggen	zid	vägg	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
zid	vägg	zid	vägg	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zid	mur	zid	mur	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
klavir	piano	klavir	piano	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
niže	undre	nisko	undre	ADV;CMPR	ADV;CMPR
ulja	oljor	ulje	olja	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
napredak	progress	napredak	progress	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
napredak	förlopp	napredak	förlopp	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
zamjena	substitution	zamjena	substitution	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
zamjena	substitut	zamjena	substitut	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
zamjena	ersättning	zamjena	ersättning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
institucija	institution	institucija	institution	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
institucija	institutionen	institucija	institution	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
institucija	institut	institucija	institut	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
dnk	dna	dnk	dna	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
sloboda	friheten	sloboda	frihet	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sloboda	frihet	sloboda	frihet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
sloboda	freedom	sloboda	freedom	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
nedostatak	brist	nedostatak	brist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
nedostatak	brist	nedostatak	brist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kontakt	kontakt	kontakt	kontakt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
etničke	etniska	etnički	etnisk	ADJ;NOM;FEM;PL	ADJ;NOM;PL
kalendar	almanacka	kalendar	almanacka	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kalendar	kalendern	kalendar	kalender	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
razvijen	utvecklat	razviti	utvecklad	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
razvijen	utvecklad	razviti	utvecklad	ADJ;NOM;INDF;MASC;SG;V.PTCP	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
val	val	val	val	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
val	våg	val	våg	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
val	wave	val	wave	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
radila	fungerade	raditi	fungera	V;FEM;SG;PST;V.PTCP;ACT	V;PST;V.PTCP;ACT
radila	arbetade	raditi	arbeta	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
radila	jobbat	raditi	jobba	V;FEM;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
radila	jobbade	raditi	jobba	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
radila	funkade	raditi	funka	V;FEM;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
radila	arbetat	raditi	arbeta	V;FEM;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
korak	step	korak	step	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
korak	steg	korak	steg	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
činjenice	fakta	činjenica	faktum	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
araneus	araneus	araneus	araneus	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vijesti	nyheter	vijest	nyhet	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
vijesti	nyheterna	vijest	nyhet	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
emisije	shower	emisija	showa	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
biljka	grönsak	biljka	grönsak	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
biljka	planta	biljka	planta	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
biljka	anläggning	biljka	anläggning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
turizam	turism	turizam	turism	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
upoznao	mötte	upoznati	mötte	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
upoznao	träffade	upoznati	träffa	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
kompanije	företag	kompanija	företag	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
lica	ansiktena	lice	ansikt	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
nedjelje	söndagar	nedjelja	söndag	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
nedjelje	söndagarna	nedjelja	söndagare	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
rose	ros	rose	ros	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gledatelji	tittare	gledatelj	titta	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
gledatelji	tittarna	gledatelj	titta	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
poveznica	anslutningen	poveznica	anslutning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
poveznica	anknytning	poveznica	anknytning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poveznica	koppling	poveznica	koppling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poveznica	anslutning	poveznica	anslutning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poveznica	samband	poveznica	samband	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
poveznica	länk	poveznica	länk	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
poveznica	länken	poveznica	länk	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
hrt	hrt	hrt	hrt	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
hrt	greyhound	hrt	greyhound	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
umjetnik	konstnär	umjetnik	konstnär	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
umjetnik	artist	umjetnik	artist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
katedrale	katedraler	katedrala	katedral	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
neovisnosti	independence	neovisnost	independence	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
passeriformes	passeriformes	passeriformes	passeriform	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rujan	september	rujan	september	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
djevojka	flickvän	djevojka	flickvän	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
djevojka	flickvännen	djevojka	flickvänn	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
djevojka	flicka	djevojka	flicka	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
djevojka	tjej	djevojka	tjej	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ratovi	krigen	rat	krig	N;NOM;MASC;PL	N;NOM;DEF;NEUT;PL
gradnja	byggverksamhet	gradnja	byggverksamhet	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gradnja	konstruktion	gradnja	konstruktion	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
vođe	ledare	vođa	ledare	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
vođe	ledarna	vođa	ledare	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
august	august	august	august	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
august	augusti	august	augusti	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rimsko	romersk	rimski	romersk	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
roger	roger	roger	roga	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
predlaže	föreslås	predlagati	föreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
predlaže	föreslår	predlagati	föreslå	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
zadržao	hållit	zadržati	hålla	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
zadržao	höll	zadržati	hålla	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
zadržao	behöll	zadržati	behålla	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
zadržao	behållit	zadržati	behålla	V;MASC;SG;PST;V.PTCP;ACT	V;V.CVB;ACT
liste	listor	lista	listor	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
liste	förteckningar	lista	förteckning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
zlatko	zlatko	zlatko	zlatko	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
komentar	kommentar	komentar	kommentar	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
vina	viner	vino	vina	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
vina	viner	vino	vina	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
fort	fort	fort	fort	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
crnogorci	montenegriner	crnogorac	montenegriner	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
primjenjuje	gäller	primjenjivati	gälla	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
faze	etapper	faza	etapp	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
faze	faserna	faza	fas	N;NOM;FEM;PL	N;NOM;DEF;MASC+FEM;PL
faze	faser	faza	fas	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
faze	stadier	faza	stadium	N;NOM;FEM;PL	N;NOM;INDF;NEUT;PL
faze	etapper	faza	etapp	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
faze	faser	faza	fas	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
steindachner	steindachner	steindachner	steindachn	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
utječe	påverkar	utjecati	påverka	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
lice	ansikte	lice	ansikte	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
lice	ansiktet	lice	ansikt	N;NOM;NEUT;SG	N;NOM;DEF;NEUT;SG
lice	face	lice	face	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
voli	gillar	voljeti	gilla	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
kolonija	koloni	kolonija	koloni	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kolonija	kolonin	kolonija	koloni	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
lijevo	kvar	lijevo	kvar	ADV	ADV
postići	uppnå	postići	uppnå	V;NFIN	V;IMP;FIN;ACT
postići	uppnår	postići	uppnå	V;NFIN	V;IMP;FIN;ACT
postojao	förelåg	postojati	föreligga	V;MASC;SG;PST;V.PTCP;ACT	V;IMP;PST;FIN;ACT
postojao	existerade	postojati	existera	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;V.PTCP;ACT
postojao	fanns	postojati	finnas	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN
misije	beskickningar	misija	beskickning	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
demokratske	demokratiska	demokratski	demokratisk	ADJ;NOM;FEM;PL	ADJ;NOM;PL
mladosti	ungdom	mladost	ungdom	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
odlučili	bestämde	odlučiti	bestämde	V;MASC;PL;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
odlučili	beslutade	odlučiti	besluta	V;MASC;PL;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
odlučili	beslöt	odlučiti	besluta	V;MASC;PL;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
riješen	löst	riješiti	lösa	ADJ;NOM;MASC;SG;V.PTCP;PASS	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
budućnost	framtiden	budućnost	framtid	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
budućnost	framtid	budućnost	framtid	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
budućnost	future	budućnost	future	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
značaj	betydelse	značaj	betydelse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
značaj	betydelse	značaj	betydelse	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
izmjene	ändringar	izmjena	ändring	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
izmjene	förändringar	izmjena	förändring	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
krv	blodet	krv	blod	N;NOM;FEM;SG	N;NOM;DEF;NEUT;SG
krv	blod	krv	blod	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
krv	blood	krv	blood	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dalmacija	dalmatien	dalmacija	dalmatiun	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
tenk	stridsvagn	tenk	stridsvagn	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
tenk	tank	tenk	tank	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
božić	christmas	božić	christma	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
božić	jul	božić	jul	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
božić	julen	božić	jul	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
slobodni	gratis	slobodan	gratis	ADJ;NOM;DEF;MASC;SG	ADJ;NOM
ozljede	skador	ozljeda	skada	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ozljede	personskador	ozljeda	personskada	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ozljede	skador	ozljeda	skada	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ozljede	personskador	ozljeda	personskada	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
dolina	dal	dolina	dal	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dolina	valley	dolina	valley	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
dolina	dalen	dolina	dal	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
obrada	beredning	obrada	beredning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
obrada	förädling	obrada	förädling	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
obrada	bearbetning	obrada	bearbetning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
čuva	vaktar	čuvati	vakta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
europa	europe	europa	europe	N;NOM;FEM;SG	N;NOM
kino	bio	kino	bio	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kino	biograf	kino	biograf	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gitarist	gitarrist	gitarist	gitarrist	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stav	inställning	stav	inställning	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
stav	attityd	stav	attityd	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
zbirke	samlingar	zbirka	samling	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
zapovijedao	befallde	zapovijedati	befalla	V;MASC;SG;PST;V.PTCP;ACT	V;IND;PST;FIN;ACT
izložba	utställning	izložba	utställning	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
izložba	utställningen	izložba	utställning	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
suci	domare	sudac	dom	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
suci	domarna	sudac	dom	N;NOM;MASC;PL	N;NOM;DEF;MASC+FEM;PL
identitet	identitet	identitet	identitet	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
prenosi	överförs	prenositi	överföra	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
proizvođač	tillverkaren	proizvođač	tillverkare	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dodjeljuje	tilldelar	dodjeljivati	tilldela	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
rep	svans	rep	svans	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rep	stjärt	rep	stjärta	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rep	svansen	rep	svans	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dolazak	ankomst	dolazak	ankomst	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
osnova	foundation	osnova	foundation	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osnova	rf	osnova	rf	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osnova	stiftelsen	osnova	stiftelse	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
osnova	stiftelse	osnova	stiftelse	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osnova	basis	osnova	basis	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osnova	grund	osnova	grund	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
osnova	grundval	osnova	grundval	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
vodstvo	vägledning	vodstvo	vägledning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
vodstvo	vägledningen	vodstvo	vägledning	N;NOM;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
vodstvo	ledarskap	vodstvo	ledarskap	N;NOM;NEUT;SG	N;NOM;INDF;NEUT;SG
znanstvenik	vetenskapsman	znanstvenik	vetenskapsman	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
dvor	domstolen	dvor	domstol	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dvor	revisionsrätten	dvor	revisionsrätt	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
dvor	domstol	dvor	domstol	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
muškarci	karlar	muškarac	karla	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
muškarci	män	muškarac	man	N;NOM;MASC;PL	N;NOM;INDF;MASC+FEM;PL
grane	branscher	grana	bransch	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
grane	filialer	grana	filial	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
grane	grenar	grana	gren	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
rob	slaven	rob	slav	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
demokratska	demokratiskt	demokratski	demokratisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;NEUT;SG
demokratska	demokratisk	demokratski	demokratisk	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
udaljenost	avstånd	udaljenost	avstånd	N;NOM;FEM;SG	N;NOM;INDF;NEUT;SG
udaljenost	distans	udaljenost	distans	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
gospodarstva	ekonomierna	gospodarstvo	ekonomium	N;NOM;NEUT;PL	N;NOM;DEF;MASC+FEM;PL
gospodarstva	ekonomier	gospodarstvo	ekonomium	N;NOM;NEUT;PL	N;NOM;INDF;MASC+FEM;PL
kombinacija	kombinationen	kombinacija	kombination	N;NOM;FEM;SG	N;NOM;DEF;MASC+FEM;SG
kombinacija	kombination	kombinacija	kombination	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
kombinacija	kombo	kombinacija	kombo	N;NOM;FEM;SG	N;NOM;INDF;MASC+FEM;SG
školovanje	utbildning	školovanje	utbildning	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
školovanje	skolgång	školovanje	skolgång	N;NOM;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
pruge	ränder	pruga	rända	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
radnje	åtgärder	radnja	åtgärd	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
radnje	insatser	radnja	insats	N;NOM;FEM;PL	N;NOM;INDF;MASC+FEM;PL
staro	gammal	star	gammal	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC+FEM;SG
staro	gammalt	star	gammal	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
kut	corner	kut	corner	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kut	hörn	kut	hörn	N;NOM;MASC;SG	N;NOM;INDF;NEUT;SG
kut	hörna	kut	höre	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
kut	hörnet	kut	hörn	N;NOM;MASC;SG	N;NOM;DEF;NEUT;SG
kut	vinkeln	kut	vinkel	N;NOM;MASC;SG	N;NOM;DEF;MASC+FEM;SG
kut	vinkel	kut	vinkel	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
html	html	html	html	N;NOM;MASC;SG	N;NOM;INDF;MASC+FEM;SG
međunarodno	internationellt	međunarodan	internationell	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;NEUT;SG
