dans	اندر	dans	اندر	ADP	ADP;NOM;MASC;SG;3
étrangère	اوپری	étranger	اوپری	ADJ;FEM;SG	ADJ
étrangère	غیر	étranger	غیر	ADJ;FEM;SG	ADJ
étrangère	اوپری	étranger	اوپری	ADJ;FEM;SG	ADJ
étrangère	بیرونی	étranger	بیرونی	ADJ;FEM;SG	ADJ
antiquité	قدامت	antiquité	قدامت	N;FEM;SG	N;NOM;MASC;SG;3
maîtrise	ریاست	maîtrise	ریاست	N;FEM;SG	N;NOM;FEM;SG;3
calcul	حساب	calcul	حساب	N;MASC;SG	N;NOM;MASC;SG;3
calcul	حساب	calcul	حساب	N;MASC;SG	N;NOM;MASC;SG;3
calcul	شمار	calcul	شمار	N;MASC;SG	N;NOM;MASC;SG;3
rêve	غفلت	rêve	غفلت	N;MASC;SG	N;NOM;MASC;SG;3
simples	معمولی	simple	معمولی	ADJ;MASC;PL	ADJ
simples	پیچیدہ	simple	پیچیدہ	ADJ;MASC;PL	ADJ
simples	سہل	simple	سہل	ADJ;MASC;PL	ADJ
simples	معمولی	simple	معمولی	ADJ;MASC;PL	ADJ
simples	پیچیدہ	simple	پیچیدہ	ADJ;MASC;PL	ADJ
simples	سادہ	simple	سادہ	ADJ;MASC;PL	ADJ
plaque	طشتری	plaque	طشتری	N;FEM;SG	N;NOM;MASC;SG;3
plaque	دھات	plaque	دھات	N;FEM;SG	N;NOM;MASC;SG;3
nez	شراب	nez	شراب	N;MASC;SG	N;NOM;MASC;SG;3
démocratie	جمہوریت	démocratie	جمہوریت	N;FEM;SG	N;NOM;MASC;SG;3
meilleures	پسندیدہ	meilleur	پسندیدہ	ADJ;FEM;PL	ADJ
meilleures	پسندیدہ	meilleur	پسندیدہ	ADJ;FEM;PL	ADJ
meilleures	چیدہ	meilleur	چیدہ	ADJ;FEM;PL	ADJ
métropole	دارالحکومت	métropole	دارالحکومت	N;FEM;SG	N;NOM;MASC;SG;3
vigueur	توانائی	vigueur	توانائی	N;FEM;SG	N;NOM;FEM;SG;3
vigueur	توانائی	vigueur	توانائی	N;FEM;SG	N;NOM;FEM;SG;3
vigueur	دم	vigueur	دم	N;FEM;SG	N;NOM;MASC;SG;3
minute	پل	minute	پل	N;FEM;SG	N;NOM;MASC;SG;3
minute	حقیر	minute	حقیر	N;FEM;SG	N;NOM;MASC;SG;3
abandon	تیاگ	abandon	تیاگ	N;MASC;SG	N;NOM;MASC;SG;3
abandon	تیاگ	abandon	تیاگ	N;MASC;SG	N;NOM;MASC;SG;3
queue	دوست	queue	دوست	N;FEM;SG	N;NOM;MASC;SG;3
queue	فضول	queue	فضول	N;FEM;SG	N;NOM;MASC;SG;3
queue	ذکر	queue	ذکر	N;FEM;SG	N;NOM;MASC;SG;3
design	مشین	design	مشین	N;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
design	منصوبہ	design	منصوبہ	N;MASC;SG	N;NOM;MASC;SG;3
design	مشین	design	مشین	N;MASC;SG	N;NOM;MASC;SG;3
design	ترکیب	design	ترکیب	N;MASC;SG	N;NOM;FEM;SG;3
design	تصویر	design	تصویر	N;MASC;SG	N;NOM;MASC;SG;3
design	مقصد	design	مقصد	N;MASC;SG	N;NOM;MASC;SG;3
revenu	کمائی.	revenir	کمائی.	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
revenu	کمائی.	revenir	کمائی.	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;V.PTCP;ACT
gamme	خط	gamme	خط	N;FEM;SG	N;NOM;MASC;SG;3
gamme	سمت	gamme	سمت	N;FEM;SG	N;NOM;MASC;SG;3
gamme	سلسلہ	gamme	سلسلہ	N;FEM;SG	N;NOM;MASC;SG;3
gamme	حدود	gamme	حد	N;FEM;SG	N;NOM;MASC;SG;3
gamme	قطار	gamme	قطار	N;FEM;SG	N;NOM;MASC;SG;3
dessinateur	فنی	dessinateur	فنی	N;MASC;SG	N;NOM;MASC;SG;3
dessinateur	مشین	dessinateur	مشین	N;MASC;SG	N;NOM;MASC;SG;3
arrêter	چھوڑنا	arrêter	چھوڑ	V;NFIN	V;NFIN
arrêter	تاننا	arrêter	تان	V;NFIN	V;SG;NFIN;ACT
arrêter	تاننا	arrêter	تان	V;NFIN	V;SG;NFIN;ACT
arrêter	ٹھہرنا	arrêter	ٹھہر	V;NFIN	V;MASC;SG;NFIN;ACT
arrêter	تھامنا	arrêter	تھامنا	V;NFIN	V;SG;NFIN;ACT
amitié	دوستی	amitié	دوستی	N;FEM;SG	N;NOM;FEM;SG;3
oiseau	چڑیا	oiseau	چڑ	N;MASC;SG	N;NOM;FEM;SG;3
oiseau	پرندہ	oiseau	پرندہ	N;MASC;SG	N;NOM;MASC;SG;3
oiseau	چڑیا	oiseau	چڑ	N;MASC;SG	N;NOM;FEM;SG;3
verte	ہلکا	vert	ہلکا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
verte	نیا	vert	نیا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
verte	ہلکا	vert	ہلکا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
verte	نیا	vert	نیا	ADJ;FEM;SG	ADJ;NOM;MASC;SG
verte	تازہ	vert	تازہ	ADJ;FEM;SG	ADJ
compilation	جدول	compilation	جدول	N;FEM;SG	N;NOM;MASC;SG;3
compilation	مجموعہ	compilation	مجموعہ	N;FEM;SG	N;NOM;MASC;SG;3
compilation	دفتر	compilation	دفتر	N;FEM;SG	N;NOM;MASC;SG;3
compilation	کتاب	compilation	کتاب	N;FEM;SG	N;NOM;MASC;SG;3
compilation	مجموعہ	compilation	مجموعہ	N;FEM;SG	N;NOM;MASC;SG;3
compilation	دفتر	compilation	دفتر	N;FEM;SG	N;NOM;MASC;SG;3
compilation	ترتیب	compilation	ترتیب	N;FEM;SG	N;NOM;FEM;SG;3
compilation	کتاب	compilation	کتاب	N;FEM;SG	N;NOM;MASC;SG;3
compilation	تالیف	compilation	تالیف	N;FEM;SG	N;NOM;MASC;SG;3
noble	عمدہ	noble	عمدہ	ADJ;MASC;SG	ADJ
ambassadeur	سفیر	ambassadeur	سفیر	N;MASC;SG	N;NOM;MASC;SG;3
opérateur	عامل	opérateur	عامل	N;MASC;SG	N;NOM;MASC;SG;3
opérateur	تاجر	opérateur	تاجر	N;MASC;SG	N;NOM;MASC;SG;3
possession	عملداری.	possession	عملداریؤ	N;FEM;SG	N;NOM;MASC;SG;3
possession	جائیداد	possession	جائیداد	N;FEM;SG	N;NOM;MASC;SG;3
possession	دولت	possession	دولت	N;FEM;SG	N;NOM;FEM;SG;3
possession	اثاثہ	possession	اثاثہ	N;FEM;SG	N;NOM;MASC;SG;3
possession	عملداری.	possession	عملداریؤ	N;FEM;SG	N;NOM;MASC;SG;3
possession	قبضہ	possession	قبضہ	N;FEM;SG	N;NOM;MASC;SG;3
possession	جائیداد	possession	جائیداد	N;FEM;SG	N;NOM;MASC;SG;3
possession	دولت	possession	دولت	N;FEM;SG	N;NOM;FEM;SG;3
possession	اثاثہ	possession	اثاثہ	N;FEM;SG	N;NOM;MASC;SG;3
viens	آنا	venir	آ	V;IND;SG;1;PRS;FIN	V;MASC;SG;NFIN;ACT
engagement	ملاقات	engagement	ملاقات	N;MASC;SG	N;NOM;FEM;SG;3
engagement	عہد	engagement	عہد	N;MASC;SG	N;NOM;MASC;SG;3
golfe	گھاٹی	golfe	گھاٹی	N;MASC;SG	N;NOM;FEM;SG;3
seigneurie	عملداری	seigneurie	عملداری	N;FEM;SG	N;NOM;MASC;SG;3
listes	ناموں	liste	نام	N;FEM;PL	N;ACC;MASC;PL;3
boy	حیرت	boy	حیرت	N;MASC;SG	N;NOM;MASC;SG;3
boy	حیرت	boy	حیرت	N;MASC;SG	N;NOM;MASC;SG;3
boy	لڑکا	boy	لڑکا	N;MASC;SG	N;NOM;MASC;SG;3
lecteur	کھلاڑی.	lecteur	کھلاڑی.	N;MASC;SG	N;NOM;MASC;SG;3
lecteur	تیزی	lecteur	تیزی	N;MASC;SG	N;NOM;MASC;SG;3
lecteur	قدرت	lecteur	قدرت	N;MASC;SG	N;NOM;MASC;SG;3
tire	دھکیلنا	tirer	دھکیل	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
maintenir	سنبھالنا	maintenir	سنبھال	V;NFIN	V;MASC;SG;NFIN;ACT
réduire	گھٹانا	réduire	گھٹا	V;NFIN	V;SG;NFIN;ACT
relative	اضافی	relatif	اضافی	ADJ;FEM;SG	ADJ
relative	متعلقہ	relatif	متعلقہ	ADJ;FEM;SG	ADJ
relative	اضافی	relatif	اضافی	ADJ;FEM;SG	ADJ
relative	متعلقہ	relatif	متعلقہ	ADJ;FEM;SG	ADJ
instruction	تعلیم	instruction	تعلیم	N;FEM;SG	N;NOM;FEM;SG;3
observation	مشاہدہ	observation	مشاہدہ	N;FEM;SG	N;NOM;MASC;SG;3
observation	تبصرہ	observation	تبصرہ	N;FEM;SG	N;NOM;MASC;SG;3
observation	ادراک	observation	ادراک	N;FEM;SG	N;NOM;MASC;SG;3
fréquence	تکرار	fréquence	تکرار	N;FEM;SG	N;NOM;MASC;SG;3
fréquence	ارتعاش	fréquence	ارتعاش	N;FEM;SG	N;NOM;MASC;SG;3
dure	ناملائم	dur	ناملائم	ADJ;FEM;SG	ADJ
dure	ناخوشگوار.	dur	ناخوشگوار.	ADJ;FEM;SG	ADJ
dure	ظالمانہ.	dur	ظالمانہ.	ADJ;FEM;SG	ADJ
dure	ناملائم	dur	ناملائم	ADJ;FEM;SG	ADJ
dure	ناخوشگوار.	dur	ناخوشگوار.	ADJ;FEM;SG	ADJ
dure	ظالمانہ.	dur	ظالمانہ.	ADJ;FEM;SG	ADJ
dure	سخت	dur	سخت	ADJ;FEM;SG	ADJ
dure	مضبوط	dur	مضبوط	ADJ;FEM;SG	ADJ
dure	ثابت	dur	ثابت	ADJ;FEM;SG	ADJ
dure	مضبوط	dur	مضبوط	ADJ;FEM;SG	ADJ
dure	ثابت	dur	ثابت	ADJ;FEM;SG	ADJ
dure	سخت	dur	سخت	ADJ;FEM;SG	ADJ
dure	سنگین	dur	سنگین	ADJ;FEM;SG	ADJ
forum	عدالت	forum	عدالت	N;MASC;SG	N;NOM;FEM;SG;3
alimentation	خوراک	alimentation	خوراک	N;FEM;SG	N;NOM;FEM;SG;3
alimentation	غذا	alimentation	غذا	N;FEM;SG	N;NOM;FEM;SG;3
alimentation	غذائیت.	alimentation	غذائیت.	N;FEM;SG	N;NOM;MASC;SG;3
neutre	نامرد	neutre	نامرد	ADJ;MASC;SG	ADJ
neutre	ہلکا	neutre	ہلکا	ADJ;MASC;SG	ADJ;NOM;MASC;SG
neutre	مبہم	neutre	مبہم	ADJ;MASC;SG	ADJ
neutre	پسماندہ	neutre	پسماندہ	ADJ;MASC;SG	ADJ
clé	کلید	clé	کلید	N;FEM;SG	N;NOM;MASC;SG;3
manuscrit	دستاویز	manuscrit	دستاویز	N;MASC;SG	N;NOM;MASC;SG;3
manuscrit	پارچہ	manuscrit	پارچہ	N;MASC;SG	N;NOM;MASC;SG;3
colline	تودہ	colline	تودہ	N;FEM;SG	N;NOM;MASC;SG;3
régionales	علاقائی	régional	علاقائی	ADJ;FEM;PL	ADJ
continent	براعظم	continent	براعظم	N;MASC;SG	N;NOM;MASC;SG;3
naturelles	ارضی	naturel	ارضی	ADJ;FEM;PL	ADJ
naturelles	سادہ	naturel	سادہ	ADJ;FEM;PL	ADJ
naturelles	فطری	naturel	فطری	ADJ;FEM;PL	ADJ
naturelles	اصلی	naturel	اصلی	ADJ;FEM;PL	ADJ
naturelles	ارضی	naturel	ارضی	ADJ;FEM;PL	ADJ
naturelles	سادہ	naturel	سادہ	ADJ;FEM;PL	ADJ
naturelles	طبعی	naturel	طبعی	ADJ;FEM;PL	ADJ
naturelles	فطری	naturel	فطری	ADJ;FEM;PL	ADJ
trésor	ریاست	trésor	ریاست	N;MASC;SG	N;NOM;FEM;SG;3
précis	مماثل	précis	مماثل	ADJ;MASC;SG	ADJ
vapeur	بخار	vapeur	بخار	N;FEM;SG	N;NOM;MASC;SG;3
vapeur	دھواں	vapeur	دھواں	N;FEM;SG	N;NOM;MASC;SG;3
interview	ملاقات	interview	ملاقات	N;FEM;SG	N;NOM;FEM;SG;3
pôle	بانس	pôle	بانس	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	کلرک	rédacteur	کلرک	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	کاتب	rédacteur	کاتب	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	مصنف	rédacteur	مصنف	N;MASC;SG	N;ACC;MASC;SG;3
rédacteur	ادیب	rédacteur	ادیب	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	کلرک	rédacteur	کلرک	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	کاتب	rédacteur	کاتب	N;MASC;SG	N;NOM;MASC;SG;3
rédacteur	مصنف	rédacteur	مصنف	N;MASC;SG	N;ACC;MASC;SG;3
muet	خاموش	muet	خاموش	ADJ;MASC;SG	ADJ
muet	خاموش	muet	خاموش	ADJ;MASC;SG	ADJ
garçon	حیرت	garçon	حیرت	N;MASC;SG	N;NOM;MASC;SG;3
garçon	حیرت	garçon	حیرت	N;MASC;SG	N;NOM;MASC;SG;3
garçon	لڑکا	garçon	لڑکا	N;MASC;SG	N;NOM;MASC;SG;3
garçon	میزبان	garçon	میزبان	N;MASC;SG	N;NOM;MASC;SG;3
vérifier	تھامنا	vérifier	تھامنا	V;NFIN	V;SG;NFIN;ACT
vérifier	ڈانٹنا	vérifier	ڈانٹ	V;NFIN	V;NFIN
vérifier	تھامنا	vérifier	تھامنا	V;NFIN	V;SG;NFIN;ACT
vérifier	ڈانٹنا	vérifier	ڈانٹ	V;NFIN	V;NFIN
transmission	ترسیل	transmission	ترسیل	N;FEM;SG	N;NOM;MASC;SG;3
soldat	فوجی	soldat	فوجی	N;MASC;SG	N;NOM;MASC;SG;3
soldat	فوجی	soldat	فوجی	N;MASC;SG	N;NOM;MASC;SG;3
pluie	بارش	pluie	بارش	N;FEM;SG	N;NOM;FEM;SG;3
touche	کلید	touche	کلید	N;FEM;SG	N;NOM;MASC;SG;3
touche	امتیاز	touche	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
touche	جانچ	touche	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
touche	مشق	touche	مشق	N;FEM;SG	N;NOM;MASC;SG;3
touche	امتحان	touche	امتحان	N;FEM;SG	N;NOM;MASC;SG;3
touche	امتیاز	touche	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
touche	لمس	touche	لمس	N;FEM;SG	N;NOM;MASC;SG;3
touche	جانچ	touche	جانچ	N;FEM;SG	N;NOM;MASC;SG;3
touche	مشق	touche	مشق	N;FEM;SG	N;NOM;MASC;SG;3
touche	امتحان	touche	امتحان	N;FEM;SG	N;NOM;MASC;SG;3
cinquante	50	cinquante	50	NUM	NUM
éventuellement	شاید	éventuellement	شاید	ADV	ADV
publicité	رسوائی.	publicité	رسوائی.	N;FEM;SG	N;NOM;MASC;SG;3
publicité	تشہیر	publicité	تشہیر	N;FEM;SG	N;NOM;MASC;SG;3
publicité	رسوائی.	publicité	رسوائی.	N;FEM;SG	N;NOM;MASC;SG;3
chronique	بیان	chronique	بیان	N;FEM;SG	N;NOM;MASC;SG;3
chronique	ستون	chronique	ستون	N;FEM;SG	N;NOM;MASC;SG;3
chronique	ستون	chronique	ستون	N;FEM;SG	N;NOM;MASC;SG;3
frais	ستھرا	frais	ستھرا	ADJ;MASC;SG	ADJ
frais	مستعد	frais	مستعد	ADJ;MASC;SG	ADJ
judiciaire	ناقدانہ.	judiciaire	ناقدانہ.	ADJ;MASC;SG	ADJ
judiciaire	ناقدانہ.	judiciaire	ناقدانہ.	ADJ;MASC;SG	ADJ
judiciaire	عدالتی	judiciaire	عدالتی	ADJ;MASC;SG	ADJ;NOM
indépendante	مستقل.	indépendant	مستقل.	ADJ;FEM;SG	ADJ
offensive	جارحانہ	offensif	جارحانہ	ADJ;FEM;SG	ADJ
amie	دوست	amie	دوست	N;FEM;SG	N;NOM;MASC;SG;3
intention	نیت	intention	نیت	N;FEM;SG	N;NOM;FEM;SG;3
intention	غایت	intention	غایت	N;FEM;SG	N;NOM;MASC;SG;3
intention	ارادہ	intention	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
intention	نیت	intention	نیت	N;FEM;SG	N;NOM;FEM;SG;3
intention	غرض	intention	غرض	N;FEM;SG	N;NOM;MASC;SG;3
intention	غایت	intention	غایت	N;FEM;SG	N;NOM;MASC;SG;3
intention	ارادہ	intention	ارادہ	N;FEM;SG	N;NOM;MASC;SG;3
précision	صداقت	précision	صداقت	N;FEM;SG	N;NOM;MASC;SG;3
précision	صحت	précision	صحت	N;FEM;SG	N;NOM;FEM;SG;3
degré	نسبت	degré	نسبت	N;MASC;SG	N;NOM;MASC;SG;3
puissant	زبردست	puissant	زبردست	ADJ;MASC;SG	ADJ
puissant	طاقتور	puissant	طاقتور	ADJ;MASC;SG	ADJ
correspondance	ربط	correspondance	ربط	N;FEM;SG	N;NOM;MASC;SG;3
correspondance	بیاہ	correspondance	بیاہ	N;FEM;SG	N;NOM;MASC;SG;3
correspondance	شادی	correspondance	شادی	N;FEM;SG	N;NOM;FEM;SG;3
correspondance	بیاہ	correspondance	بیاہ	N;FEM;SG	N;NOM;MASC;SG;3
correspondance	شادی	correspondance	شادی	N;FEM;SG	N;NOM;FEM;SG;3
sauver	پھٹکار	sauver	پھٹک	V;NFIN	V;SG;ACT
sauver	پھٹکار	sauver	پھٹک	V;NFIN	V;SG;ACT
visage	چہرہ	visage	چہرہ	N;MASC;SG	N;NOM;MASC;SG;3
visage	شناخت	visage	شناخت	N;MASC;SG	N;NOM;MASC;SG;3
visage	چہرہ	visage	چہرہ	N;MASC;SG	N;NOM;MASC;SG;3
visage	رُخ	visage	رُخ	N;MASC;SG	N;NOM;MASC;SG;3
visage	شناخت	visage	شناخت	N;MASC;SG	N;NOM;MASC;SG;3
visage	شکل	visage	شکل	N;MASC;SG	N;NOM;MASC;SG;3
possibles	ممکن	possible	ممکن	ADJ;MASC;PL	ADJ
montrer	دکھاوا	montrer	دکھا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
montrer	دکھانا	montrer	دکھا	V;NFIN	V;MASC;SG;NFIN;ACT
montrer	دکھاوا	montrer	دکھا	V;NFIN	V;PFV;MASC;SG;V.PTCP;ACT
montrer	دکھانا	montrer	دکھا	V;NFIN	V;MASC;SG;NFIN;ACT
réflexion	اشعاع	réflexion	اشعاع	N;FEM;SG	N;NOM;MASC;SG;3
réflexion	پرتو	réflexion	پرتو	N;FEM;SG	N;NOM;MASC;SG;3
actualité	اطلاع	actualité	اطلاع	N;FEM;SG	N;NOM;FEM;SG;3
autorisation	منظوری	autorisation	منظوری	N;FEM;SG	N;NOM;MASC;SG;3
autorisation	اجازت	autorisation	اجازت	N;FEM;SG	N;NOM;FEM;SG;3
séjour	مدد	séjour	مدد	N;MASC;SG	N;NOM;MASC;SG;3
séjour	رکاوٹ	séjour	رکاوٹ	N;MASC;SG	N;NOM;MASC;SG;3
norme	وضع	norme	وضع	N;FEM;SG	N;NOM;MASC;SG;3
norme	خوبی	norme	خوبی	N;FEM;SG	N;NOM;MASC;SG;3
norme	معیار	norme	معیار	N;FEM;SG	N;NOM;MASC;SG;3
graphique	ارقامی	graphique	ارقامی	ADJ;MASC;SG	ADJ
graphique	تحریری	graphique	تحریری	ADJ;MASC;SG	ADJ
graphique	واضح	graphique	واضح	ADJ;MASC;SG	ADJ
graphique	ارقامی	graphique	ارقامی	ADJ;MASC;SG	ADJ
graphique	تحریری	graphique	تحریری	ADJ;MASC;SG	ADJ
graphique	واضح	graphique	واضح	ADJ;MASC;SG	ADJ
graphique	ترسیمی	graphique	ترسیمی	ADJ;MASC;SG	ADJ
juif	اسرائیلی.	juif	اسرائیلی.	ADJ;MASC;SG	ADJ;NOM
efficace	لائق	efficace	لائق	ADJ;MASC;SG	ADJ
efficace	نافذ	efficace	نافذ	ADJ;MASC;SG	ADJ
séparation	جدائی	séparation	جدا	N;FEM;SG	N;NOM;MASC;SG;3
séparation	افتراق.	séparation	افتراق.	N;FEM;SG	N;NOM;MASC;SG;3
perdre	ہارنا	perdre	ہار	V;NFIN	V;MASC;SG;NFIN;ACT
supplémentaires	زائد	supplémentaire	زائد	ADJ;MASC;PL	ADJ
supplémentaires	زائد	supplémentaire	زائد	ADJ;MASC;PL	ADJ
supplémentaires	مزید	supplémentaire	مزید	ADJ;MASC;PL	ADJ
supplémentaires	اضافی	supplémentaire	اضافی	ADJ;MASC;PL	ADJ
supplémentaires	ذیلی	supplémentaire	ذیلی	ADJ;MASC;PL	ADJ
supplémentaires	زائد	supplémentaire	زائد	ADJ;MASC;PL	ADJ
supplémentaires	مزید	supplémentaire	مزید	ADJ;MASC;PL	ADJ
favorable	موزوں	favorable	موزوں	ADJ;MASC;SG	ADJ
favorable	موافق	favorable	موافق	ADJ;MASC;SG	ADJ
favorable	مثبت	favorable	مثبت	ADJ;MASC;SG	ADJ
favorable	متفق	favorable	متفق	ADJ;MASC;SG	ADJ
pavillon	پرچم	pavillon	پرچم	N;MASC;SG	N;NOM;MASC;SG;3
pavillon	خیمہ	pavillon	خیمہ	N;MASC;SG	N;NOM;MASC;SG;3
distinction	خطاب	distinction	خطاب	N;FEM;SG	N;NOM;MASC;SG;3
distinction	عظمت	distinction	عظمت	N;FEM;SG	N;NOM;FEM;SG;3
distinction	برتری	distinction	برتری	N;FEM;SG	N;NOM;MASC;SG;3
distinction	نام	distinction	نام	N;FEM;SG	N;NOM;MASC;SG;3
distinction	خطاب	distinction	خطاب	N;FEM;SG	N;NOM;MASC;SG;3
distinction	عظمت	distinction	عظمت	N;FEM;SG	N;NOM;FEM;SG;3
distinction	برتری	distinction	برتری	N;FEM;SG	N;NOM;MASC;SG;3
distinction	نام	distinction	نام	N;FEM;SG	N;NOM;MASC;SG;3
distinction	فرق	distinction	فرق	N;FEM;SG	N;ACC;MASC;SG;3
four	تنور	four	تنور	N;MASC;SG	N;NOM;MASC;SG;3
treize	13	treize	13	NUM	NUM
bons	مناسب	bon	مناسب	ADJ;MASC;PL	ADJ
bons	مفید	bon	مفید	ADJ;MASC;PL	ADJ
bons	موافق	bon	موافق	ADJ;MASC;PL	ADJ
bons	معقول	bon	معقول	ADJ;MASC;PL	ADJ
bons	دلچسپ	bon	دلچسپ	ADJ;MASC;PL	ADJ
bons	پُرکشش	bon	پُرکشش	ADJ;MASC;PL	ADJ
choisir	چننا	choisir	چننا	V;NFIN	V;MASC;SG;NFIN;ACT
troupe	مجمع	troupe	مجمع	N;FEM;SG	N;NOM;MASC;SG;3
sauvage	پراگندہ	sauvage	پراگندہ	ADJ;MASC;SG	ADJ
sauvage	جنگلی	sauvage	جنگلی	ADJ;MASC;SG	ADJ
sauvage	پراگندہ	sauvage	پراگندہ	ADJ;MASC;SG	ADJ
sauvage	قدیم	sauvage	قدیم	ADJ;MASC;SG	ADJ
sauvage	ظالمانہ	sauvage	ظالمانہ	ADJ;MASC;SG	ADJ
sauvage	قدرتی	sauvage	قدرتی	ADJ;MASC;SG	ADJ
sauvage	صحرائی	sauvage	صحرائی	ADJ;MASC;SG	ADJ
sauvage	قدیم	sauvage	قدیم	ADJ;MASC;SG	ADJ
sauvage	جنگلی	sauvage	جنگلی	ADJ;MASC;SG	ADJ
sauvage	ظالمانہ	sauvage	ظالمانہ	ADJ;MASC;SG	ADJ
sauvage	قدرتی	sauvage	قدرتی	ADJ;MASC;SG	ADJ
sauvage	صحرائی	sauvage	صحرائی	ADJ;MASC;SG	ADJ
augmenter	بڑھانا	augmenter	بڑھا	V;NFIN	V;MASC;SG;NFIN;ACT
instant	اہمیت	instant	اہمیت	N;MASC;SG	N;NOM;MASC;SG;3
instant	اہمیت	instant	اہمیت	N;MASC;SG	N;NOM;MASC;SG;3
instant	لمحہ	instant	لمحہ	N;MASC;SG	N;NOM;MASC;SG;3
synthèse	تالیف	synthèse	تالیف	N;FEM;SG	N;NOM;MASC;SG;3
synthèse	تالیف	synthèse	تالیف	N;FEM;SG	N;NOM;MASC;SG;3
synthèse	ترکیب	synthèse	ترکیب	N;FEM;SG	N;NOM;FEM;SG;3
différente	علاحدہ	différent	علحدہ	ADJ;FEM;SG	ADJ
désert	کرم	désert	کرم	N;MASC;SG	N;NOM;MASC;SG;3
désert	سزا	désert	سزا	N;MASC;SG	N;NOM;MASC;SG;3
désert	کرم	désert	کرم	N;MASC;SG	N;NOM;MASC;SG;3
désert	سزا	désert	سزا	N;MASC;SG	N;NOM;MASC;SG;3
désert	صحرا	désert	صحرا	N;MASC;SG	N;NOM;MASC;SG;3
naturels	ارضی	naturel	ارضی	ADJ;MASC;PL	ADJ
naturels	سادہ	naturel	سادہ	ADJ;MASC;PL	ADJ
naturels	فطری	naturel	فطری	ADJ;MASC;PL	ADJ
naturels	اصلی	naturel	اصلی	ADJ;MASC;PL	ADJ
naturels	ارضی	naturel	ارضی	ADJ;MASC;PL	ADJ
naturels	سادہ	naturel	سادہ	ADJ;MASC;PL	ADJ
naturels	طبعی	naturel	طبعی	ADJ;MASC;PL	ADJ
naturels	فطری	naturel	فطری	ADJ;MASC;PL	ADJ
enseignant	استاد	enseignant	استاد	N;MASC;SG	N;NOM;MASC;SG;3
bourse	وظیفہ	bourse	وظیفہ	N;FEM;SG	N;NOM;MASC;SG;3
intérieure	داخلی	intérieur	داخلی	ADJ;FEM;SG	ADJ
intérieure	خانگی	intérieur	خانگی	ADJ;FEM;SG	ADJ
réputation	امتیاز	réputation	امتیاز	N;FEM;SG	N;NOM;MASC;SG;3
réputation	اعتبار	réputation	اعتبار	N;FEM;SG	N;NOM;MASC;SG;3
fréquemment	عموماً	fréquemment	عموماً	ADV	ADV
fréquemment	عموماً	fréquemment	عموماً	ADV	ADV
ronde	حدود	ronde	حد	N;FEM;SG	N;NOM;MASC;SG;3
ronde	گول	ronde	گول	N;FEM;SG	N;NOM;MASC;SG;3
ronde	حدود	ronde	حد	N;FEM;SG	N;NOM;MASC;SG;3
riches	متمول.	riche	متمول.	ADJ;MASC;PL	ADJ
riches	دولتمند	riche	دولتمند	ADJ;MASC;PL	ADJ
apparence	ظہور	apparence	ظہور	N;FEM;SG	N;NOM;MASC;SG;3
line	ذریعہ	line	ذریعہ	N;SG	N;NOM;MASC;SG;3
line	سمت	line	سمت	N;SG	N;NOM;MASC;SG;3
line	رُخ	line	رُخ	N;SG	N;NOM;MASC;SG;3
line	راستہ	line	راستہ	N;SG	N;NOM;MASC;SG;3
line	افسانہ	line	افسانہ	N;SG	N;NOM;MASC;SG;3
line	موافقت	line	موافقت	N;SG	N;NOM;MASC;SG;3
line	ذریعہ	line	ذریعہ	N;SG	N;NOM;MASC;SG;3
line	سمت	line	سمت	N;SG	N;NOM;MASC;SG;3
line	رُخ	line	رُخ	N;SG	N;NOM;MASC;SG;3
line	راستہ	line	راستہ	N;SG	N;NOM;MASC;SG;3
line	افسانہ	line	افسانہ	N;SG	N;NOM;MASC;SG;3
line	لکیر	line	لکیر	N;SG	N;NOM;MASC;SG;3
line	موافقت	line	موافقت	N;SG	N;NOM;MASC;SG;3
master	اعلٰی	master	اعلٰی	N;MASC;SG	N;NOM;MASC;SG;3
master	اُستاد	master	اُستاد	N;MASC;SG	N;NOM;MASC;SG;3
master	فنکار	master	فنکار	N;MASC;SG	N;NOM;MASC;SG;3
master	منتظم	master	منتظم	N;MASC;SG	N;NOM;MASC;SG;3
