קטגוריה	categoria	קטגוריה	categoria	N;FEM;SG	N;FEM;SG
רומנים	rumeni	רומני	rumeno	N;MASC;PL	N;MASC;PL
רומנים	romanzi	רומני	romanzo	N;MASC;PL	N;MASC;PL
נשלחו	spediti	נשלח	spedire	V;PL;3;PST;MID	V;MASC;PL;PST;V.PTCP
נשלחו	presentati	נשלח	presentare	V;PL;3;PST;MID	V;MASC;PL;PST;V.PTCP
נשלחו	inviati	נשלח	inviare	V;PL;3;PST;MID	V;MASC;PL;PST;V.PTCP
ניצחונות	vittorie	ניצחון	vittoria	N;MASC;PL	N;FEM;PL
ניצחונות	vittorie	ניצחון	vittoria	N;MASC;PL	N;FEM;PL
שימור	conservazione	שימור	conservazione	N;MASC;SG	N;FEM;SG
שימור	preservazione	שימור	preservazione	N;MASC;SG	N;FEM;SG
שימור	conservazione	שימור	conservazione	N;MASC;SG	N;FEM;SG
שימור	ritenzione	שימור	ritenzione	N;MASC;SG	N;FEM;SG
שימור	mantenimento	שימור	mantenimento	N;MASC;SG	N;MASC;SG
אסירים	prigionieri	אסיר	prigioniero	N;MASC;PL	N;MASC;PL
אסירים	detenuti	אסיר	detenuto	N;MASC;PL	N;MASC;PL
אסירים	detenuti	אסיר	detenuto	N;MASC;PL	N;MASC;PL
מפלגות	feste	מפלגה	festa	N;FEM;PL	N;FEM;PL
מפלגות	partiti	מפלגה	partito	N;FEM;PL	N;MASC;PL
אחוזים	percentuali	אחוז	percentuale	N;MASC;PL	N;MASC;PL
מייצג	rappresentare	ייצג	rappresentare	V;MASC;SG;V.PTCP;ACT	V;NFIN
מורים	professori	מורה	professore	N;MASC;PL	N;MASC;PL
מורים	insegnanti	מורה	insegnante	N;MASC;PL	N;PL
מורים	docenti	מורה	docente	N;MASC;PL	N;PL
נייר	carta	נייר	carta	N;MASC;SG	N;FEM;SG
נייר	paper	נייר	papere	N;MASC;SG	N;MASC
מבצעים	operazioni	מבצע	operazione	N;MASC;PL	N;FEM;PL
אולפן	monolocale	אולפן	monolocale	N;MASC;SG	N;MASC;SG
אולפן	studio	אולפן	studio	N;MASC;SG	N;MASC;SG
מכונות	macchine	מכונה	macchina	N;FEM;PL	N;FEM;PL
הפלסטינים	palestinesi	הפלסטיני	palestinese	N;MASC;PL	N;PL
עיון	sfoglia	עיון	sfogliare	N;MASC;SG	N;FEM;SG
עיון	navigazione	עיון	navigazione	N;MASC;SG	N;FEM;SG
הכרה	riconoscimento	הכרה	riconoscimento	N;FEM;SG	N;MASC;SG
פירות	fruit	פרי	fruit	N;MASC;PL	N
פירות	frutti	פרי	frutto	N;MASC;PL	N;MASC;PL
מסחרי	commerciale	מסחרי	commerciale	ADJ;MASC;SG	ADJ;SG
בקשה	prompt	בקשה	prompt	N;FEM;SG	N;MASC
בקשה	richiesta	בקשה	richiesta	N;FEM;SG	N;FEM;SG
התפתחה	sviluppata	התפתח	sviluppare	V;FEM;SG;3;PST	V;FEM;SG;PST;V.PTCP
התפתחה	sviluppato	התפתח	sviluppare	V;FEM;SG;3;PST	V;MASC;SG;PST;V.PTCP
קבורה	sepoltura	קבורה	sepoltura	N;FEM;SG	N;FEM;SG
ממשל	somministrazione	ממשל	somministrazione	N;MASC;SG	N;FEM;SG
ממשל	amministrazione	ממשל	amministrazione	N;MASC;SG	N;FEM;SG
ממשל	governo	ממשל	governo	N;MASC;SG	N;MASC;SG
נציגי	rappresentanti	נציג	rappresentante	N;PSSD;MASC;PL	N;PL
דגים	pesci	דג	pesce	N;MASC;PL	N;MASC;PL
דגים	pesci	דג	pesce	N;MASC;PL	N;MASC;PL
גזע	razza	גזע	razza	N;MASC;SG	N;FEM;SG
גזע	regata	גזע	regare	N;MASC;SG	N;FEM;SG
גזע	razza	גזע	razza	N;MASC;SG	N;FEM;SG
גזע	corsa	גזע	corsa	N;MASC;SG	N;FEM;SG
גזע	gara	גזע	gara	N;MASC;SG	N;FEM;SG
תרומה	donazione	תרומה	donazione	N;FEM;SG	N;FEM;SG
תרומה	contributo	תרומה	contributo	N;FEM;SG	N;MASC;SG
השראה	ispiratore	השראה	ispiratore	N;FEM;SG	N;MASC;SG
השראה	ispiratore	השראה	ispiratore	N;FEM;SG	N;MASC;SG
השראה	ispirazione	השראה	ispirazione	N;FEM;SG	N;FEM;SG
השראה	ispirazione	השראה	ispirazione	N;FEM;SG	N;FEM;SG
מסגרת	framework	מסגרת	framework	N;FEM;SG	N;MASC
מסגרת	frame	מסגרת	frame	N;FEM;SG	N;MASC
מסגרת	fotogramma	מסגרת	fotogramma	N;FEM;SG	N;MASC;SG
מסגרת	cornice	מסגרת	cornice	N;FEM;SG	N;FEM;SG
מסגרת	telaio	מסגרת	telaio	N;FEM;SG	N;MASC;SG
שירותים	servizi	שירות	servizio	N;MASC;PL	N;MASC;PL
שירותים	wc	שירות	wc	N;MASC;PL	N;MASC
מכשיר	dispositivo	מכשיר	dispositivo	N;MASC;SG	N;MASC;SG
ספורטאים	atleti	ספורטאי	atleta	N;MASC;PL	N;MASC;PL
תשעה	nove	תשעה	nove	NUM;MASC;SG	NUM
סחר	trading	סחר	trading	N;MASC;SG	N
חוות	fattoria	חווה	fattoria	N;FEM;SG	N;FEM;SG
הרגלים	abitudini	הרגל	abitudine	N;MASC;PL	N;FEM;PL
יעיל	efficiente	יעיל	efficiente	ADJ;MASC;SG	ADJ;SG
יעיל	efficace	יעיל	efficace	ADJ;MASC;SG	ADJ;SG
אמון	fiducia	אמון	fiducia	N;MASC;SG	N;FEM;SG
אמון	confidenza	אמון	confidenza	N;MASC;SG	N;FEM;SG
אמון	trust	אמון	trust	N;MASC;SG	N
אמון	fiducia	אמון	fiducia	N;MASC;SG	N;FEM;SG
אמון	amon	אמון	amon	N;MASC;SG	N;MASC;SG
מתכת	metal	מתכת	metal	N;FEM;SG	N
מתכת	metallo	מתכת	metallo	N;FEM;SG	N;MASC;SG
היכן	dove	היכן	dove	ADV	ADV
דיווח	relazione	דיווח	relazione	N;MASC;SG	N;FEM;SG
דיווח	reporting	דיווח	reporting	N;MASC;SG	N
דיווח	segnalazione	דיווח	segnalazione	N;MASC;SG	N;FEM;SG
נפט	olio	נפט	olio	N;MASC;SG	N;MASC;SG
נפט	petrolio	נפט	petrolio	N;MASC;SG	N;MASC;SG
נפט	petrolio	נפט	petrolio	N;MASC;SG	N;MASC;SG
ויקימדיה	wikimedia	ויקימדיה	wikimedia	N	N;FEM;SG
בדיקות	test	בדיקה	test	N;FEM;PL	N;MASC
בדיקות	prove	בדיקה	prova	N;FEM;PL	N;FEM;PL
בדיקות	prove	בדיקה	prova	N;FEM;PL	N;FEM;PL
בדיקות	testing	בדיקה	testing	N;FEM;PL	N;MASC
בדיקות	test	בדיקה	test	N;FEM;PL	N;MASC
אומרת	dicendo	אמר	dire	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מתואר	descritta	תואר	descrivere	V;MASC;SG;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
מתואר	descritto	תואר	descrivere	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
פעילה	attivo	פעיל	attivo	ADJ;FEM;SG	ADJ;MASC;SG
פעילה	attiva	פעיל	attivo	ADJ;FEM;SG	ADJ;FEM;SG
ללמד	insegna	לימד	insegnare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
ללמד	insegnare	לימד	insegnare	V;NFIN;ACT	V;NFIN
ללמד	insegnate	לימד	insegnare	V;NFIN;ACT	V;FEM;PL;PST;V.PTCP
מרצה	docente	הרצה	docente	N;MASC;SG	N;SG
שיט	merda	שיט	merdo	N;MASC;SG	N;FEM;SG
דואר	mail	דואר	mail	N;MASC;SG	N
דואר	posta	דואר	posta	N;MASC;SG	N;FEM;SG
משתנים	variabili	משתנה	variabile	N;MASC;PL	N;FEM;PL
זר	straniero	זר	straniero	ADJ;MASC;SG	ADJ;MASC;SG
זר	straniero	זר	straniero	ADJ;MASC;SG	ADJ;MASC;SG
זר	estraneo	זר	estraneo	ADJ;MASC;SG	ADJ;MASC;SG
זר	straniero	זר	straniero	ADJ;MASC;SG	ADJ;MASC;SG
סמכות	autorità	סמכות	autorità	N;FEM;SG	N;FEM
אדמות	terreni	אדמה	terreno	N;FEM;PL	N;MASC;PL
אדמות	terre	אדמה	terra	N;FEM;PL	N;FEM;PL
ניסויים	esperimenti	ניסוי	esperimento	N;MASC;PL	N;MASC;PL
נתפס	catturato	נתפס	catturare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נתפס	catturato	נתפס	catturare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נתפס	catturata	נתפס	catturare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
סיור	tour	סיור	tour	N;MASC;SG	N;MASC
סיור	pattuglia	סיור	pattuglia	N;MASC;SG	N;FEM;SG
סיור	pattugliamento	סיור	pattugliamento	N;MASC;SG	N;MASC;SG
תנאים	termini	תנאי	termine	N;MASC;PL	N;MASC;PL
תנאים	condizioni	תנאי	condizione	N;MASC;PL	N;FEM;PL
אמא	mammina	אמא	mamminare	N;FEM;SG	N;FEM;SG
אמא	mamma	אמא	mamma	N;FEM;SG	N;FEM;SG
אמא	mamma	אמא	mamma	N;FEM;SG	N;FEM;SG
אמא	madre	אמא	madre	N;FEM;SG	N;FEM;SG
אמא	mamma	אמא	mamma	N;FEM;SG	N;FEM;SG
אמא	mother	אמא	mothere	N;FEM;SG	N
הוגן	equo	הוגן	equo	ADJ;MASC;SG	ADJ;MASC;SG
מצוין	eccellente	מצוין	eccellente	ADJ;MASC;SG	ADJ;SG
מצוין	ottimo	מצוין	ottimo	ADJ;MASC;SG	ADJ;MASC;SG
התוכן	contenuto	התוכן	contenuto	N;MASC;SG	N;MASC;SG
מוזיקאים	musicisti	הוזיק	musicista	N;MASC;PL	N;MASC;PL
קיר	parete	קיר	parete	N;MASC;SG	N;FEM;SG
קיר	muraglia	קיר	muraglia	N;MASC;SG	N;FEM;SG
קיר	muro	קיר	muro	N;MASC;SG	N;MASC;SG
סייע	assistito	סייע	assistere	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
סייע	assistita	סייע	assistere	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
דומות	simili	דומה	simile	ADJ;FEM;PL	ADJ;PL
לחקור	esplorare	חקר	esplorare	V;NFIN;ACT	V;NFIN
לחקור	esplorando	חקר	esplorare	V;NFIN;ACT	V;V.MSDR
לחקור	esplora	חקר	esplorare	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
לחקור	esplorare	חקר	esplorare	V;NFIN;ACT	V;NFIN
לחקור	investigare	חקר	investigare	V;NFIN;ACT	V;NFIN
לחקור	indaga	חקר	indagare	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחקור	indagare	חקר	indagare	V;NFIN;ACT	V;NFIN
פלסטינים	palestinesi	פלסטיני	palestinese	N;MASC;PL	N;PL
פלסטינים	palestinesi	פלסטיני	palestinese	N;MASC;PL	N;PL
מזג	tempra	מזג	tempra	N;MASC;SG	N;FEM;SG
מזג	caratteraccio	מזג	caratteraccio	N;MASC;SG	N;MASC;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
לתרום	donare	תרם	donare	V;NFIN;ACT	V;NFIN
לתרום	dona	תרם	donare	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
לתרום	donate	תרם	donare	V;NFIN;ACT	V;FEM;PL;PST;V.PTCP
לתרום	contribuisce	תרם	contribuire	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לתרום	contribuire	תרם	contribuire	V;NFIN;ACT	V;NFIN
להסיר	rimuove	הסיר	rimuovere	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להסיר	rimuovere	הסיר	rimuovere	V;NFIN;ACT	V;NFIN
להסיר	rimuovi	הסיר	rimuovere	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
לשכנע	convincere	שכנע	convincere	V;NFIN;ACT	V;NFIN
לשכנע	convincere	שכנע	convincere	V;NFIN;ACT	V;NFIN
לשכנע	persuadere	שכנע	persuadere	V;NFIN;ACT	V;NFIN
נניח	supponendo	הניח	supporre	V;PL;1;FUT;ACT	V;V.MSDR
בודדים	solitari	בודד	solitario	N;MASC;PL	N;MASC;PL
תותחים	cannoni	תותח	cannone	N;MASC;PL	N;MASC;PL
חמור	asino	חמור	asino	N;MASC;SG	N;MASC;SG
חמור	somaro	חמור	somaro	N;MASC;SG	N;MASC;SG
חמור	asino	חמור	asino	N;MASC;SG	N;MASC;SG
חמור	somaro	חמור	somaro	N;MASC;SG	N;MASC;SG
שופט	giudice	שופט	giudice	N;MASC;SG	N;MASC;SG
שופט	arbitro	שופט	arbitro	N;MASC;SG	N;MASC;SG
שופט	rif	שופט	rif	N;MASC;SG	N
שופט	arbitro	שופט	arbitro	N;MASC;SG	N;MASC;SG
מוגבלת	limitata	הוגבל	limitare	V;FEM;SG;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
מוגבלת	limitata	הוגבל	limitare	V;FEM;SG;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
מעגל	cerchio	מעגל	cerchio	N;MASC;SG	N;MASC;SG
מעגל	circle	מעגל	circle	N;MASC;SG	N
מעגל	circolo	מעגל	circolo	N;MASC;SG	N;MASC;SG
שורות	ranghi	שורה	rango	N;FEM;PL	N;MASC;PL
שורות	righe	שורה	riga	N;FEM;PL	N;FEM;PL
שורות	linee	שורה	linea	N;FEM;PL	N;FEM;PL
שורות	righe	שורה	riga	N;FEM;PL	N;FEM;PL
גיוס	assunzione	גיוס	assunzione	N;MASC;SG	N;FEM;SG
גיוס	reclutamento	גיוס	reclutamento	N;MASC;SG	N;MASC;SG
גיוס	reclutamento	גיוס	reclutamento	N;MASC;SG	N;MASC;SG
גיוס	draft	גיוס	draft	N;MASC;SG	N;MASC
גיוס	bozza	גיוס	bozza	N;MASC;SG	N;FEM;SG
תלמיד	student	תלמיד	student	N;MASC;SG	N
תלמיד	studentessa	תלמיד	studente	N;MASC;SG	N;FEM;SG
תלמיד	studente	תלמיד	studente	N;MASC;SG	N;MASC;SG
תלמיד	allievo	תלמיד	allievo	N;MASC;SG	N;MASC;SG
עמדות	posizioni	עמדה	posizione	N;FEM;PL	N;FEM;PL
משימה	incarico	משימה	incarico	N;FEM;SG	N;MASC;SG
משימה	assegnazione	משימה	assegnazione	N;FEM;SG	N;FEM;SG
משימה	task	משימה	task	N;FEM;SG	N
משימה	missione	משימה	missione	N;FEM;SG	N;FEM;SG
משימה	mission	משימה	mission	N;FEM;SG	N;FEM
אלבומים	album	אלבום	album	N;MASC;PL	N;MASC
השבטים	tribù	השבט	tribù	N;MASC;PL	N;FEM
הוראות	ordinanze	הוראה	ordinanza	N;FEM;PL	N;FEM;PL
הוראות	ordinazioni	הוראה	ordinazione	N;FEM;PL	N;FEM;PL
הוראות	ordini	הוראה	ordine	N;FEM;PL	N;MASC;PL
הוראות	istruzioni	הוראה	istruzione	N;FEM;PL	N;FEM;PL
כתובות	iscrizioni	כתובת	iscrizione	N;FEM;PL	N;FEM;PL
כתובות	indirizzi	כתובת	indirizzo	N;FEM;PL	N;MASC;PL
מוסר	moralità	מוסר	moralità	N;MASC;SG	N;FEM
ניתנת	accordato	ניתן	accordare	V;FEM;SG;V.PTCP;MID	V;MASC;SG;PST;V.PTCP
מיוחדות	speciali	מיוחד	speciale	ADJ;FEM;PL	ADJ;PL
מיוחדות	speciali	מיוחד	speciale	ADJ;FEM;PL	ADJ;PL
רופאים	medici	רופא	medico	N;MASC;PL	N;MASC;PL
רופאים	medici	רופא	medico	N;MASC;PL	N;MASC;PL
רופאים	dottori	רופא	dottore	N;MASC;PL	N;MASC;PL
איבר	arto	איבר	arto	N;MASC;SG	N;MASC;SG
איבר	organo	איבר	organo	N;MASC;SG	N;MASC;SG
להילחם	combattere	נלחם	combattere	V;NFIN;MID	V;NFIN
להילחם	combatti	נלחם	combatto	V;NFIN;MID	V;IND;SG;2;PRS;FIN
טכנולוגיה	tecnologia	טכנולוגיה	tecnologia	N;FEM;SG	N;FEM;SG
השפעות	effetti	השפעה	effetto	N;FEM;PL	N;MASC;PL
השפעות	influenze	השפעה	influenza	N;FEM;PL	N;FEM;PL
מדענים	scienziati	מדען	scienziato	N;MASC;PL	N;MASC;PL
הצבעות	votazioni	הצבעה	votazione	N;FEM;PL	N;FEM;PL
הצבעות	voti	הצבעה	voto	N;FEM;PL	N;MASC;PL
חוג	cerchio	חוג	cerchio	N;MASC;SG	N;MASC;SG
חוג	circle	חוג	circle	N;MASC;SG	N
חוג	circolo	חוג	circolo	N;MASC;SG	N;MASC;SG
הזכויות	diritti	הזכות	diritto	N;FEM;PL	N;MASC;PL
שכבות	livelli	שכבה	livello	N;FEM;PL	N;MASC;PL
שכבות	strati	שכבה	strato	N;FEM;PL	N;MASC;PL
מבקרים	critiche	מבקר	critica	N;MASC;PL	N;FEM;PL
מבקרים	critici	מבקר	critico	N;MASC;PL	N;MASC;PL
מבקרים	visitatori	מבקר	visitatore	N;MASC;PL	N;MASC;PL
מיעוט	minoranza	מיעוט	minoranza	N;MASC;SG	N;FEM;SG
תאוריה	teoria	תאוריה	teoria	N;FEM;SG	N;FEM;SG
הפרעות	interferenze	הפרעה	interferenza	N;FEM;PL	N;FEM;PL
מגדר	sesso	מגדר	sesso	N;MASC;SG	N;MASC;SG
מגדר	genere	מגדר	genere	N;MASC;SG	N;MASC;SG
צומת	nodo	צומת	nodo	N;FEM;SG	N;MASC;SG
צומת	incrocio	צומת	incrocio	N;FEM;SG	N;MASC;SG
צומת	intersezione	צומת	intersezione	N;FEM;SG	N;FEM;SG
צומת	junction	צומת	junction	N;FEM;SG	N;MASC
צומת	raccordo	צומת	raccordo	N;FEM;SG	N;MASC;SG
צומת	giunzione	צומת	giunzione	N;FEM;SG	N;FEM;SG
כללים	regole	כלל	regola	N;MASC;PL	N;FEM;PL
סוכנות	agenzia	סוכנות	agenzia	N;FEM;SG	N;FEM;SG
נטען	caricato	נטען	caricato	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נטען	caricata	נטען	caricare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
סרטן	cancro	סרטן	cancro	N;MASC;SG	N;MASC;SG
סרטן	tumore	סרטן	tumore	N;MASC;SG	N;MASC;SG
שיניים	denti	שן	dente	N;FEM;PL	N;MASC;PL
הפסקה	break	הפסקה	break	N;FEM;SG	N;MASC
הפסקה	pausa	הפסקה	pausa	N;FEM;SG	N;FEM;SG
הפסקה	pausa	הפסקה	pausa	N;FEM;SG	N;FEM;SG
מוחלטת	assoluta	מוחלט	assoluto	ADJ;FEM;SG	ADJ;FEM;SG
מוחלטת	assoluto	מוחלט	assoluto	ADJ;FEM;SG	ADJ;MASC;SG
מרחק	lontananza	מרחק	lontananza	N;MASC;SG	N;FEM;SG
מרחק	distanza	מרחק	distanza	N;MASC;SG	N;FEM;SG
מוכרת	familiare	מוכר	familiare	ADJ;FEM;SG	ADJ;SG
אמצע	middle	אמצע	middle	N;MASC;SG	N
אמצע	mid	אמצע	mid	N;MASC;SG	N
לתרגם	traduci	רתגם	tradurre	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN
לתרגם	tradurre	רתגם	tradurre	V;NFIN;ACT	V;NFIN
חירום	emergenza	חירום	emergenza	N;MASC;SG	N;FEM;SG
מעורבות	fidanzamento	מעורבות	fidanzamento	N;FEM;SG	N;MASC;SG
מעורבות	ingaggio	מעורבות	ingaggio	N;FEM;SG	N;MASC;SG
מעורבות	coinvolgimento	מעורבות	coinvolgimento	N;FEM;SG	N;MASC;SG
גרעין	nucleo	גרעין	nucleo	N;MASC;SG	N;MASC;SG
גרעין	kernel	גרעין	kernel	N;MASC;SG	N;MASC
קומות	pavimenti	קומה	pavimento	N;FEM;PL	N;MASC;PL
ציורים	disegni	ציור	disegno	N;MASC;PL	N;MASC;PL
ציורים	dipinti	ציור	dipinto	N;MASC;PL	N;MASC;PL
ציורים	quadri	ציור	quadro	N;MASC;PL	N;MASC;PL
הזדמנות	chance	הזדמנות	chance	N;FEM;SG	N;FEM
הזדמנות	possibilità	הזדמנות	possibilità	N;FEM;SG	N;FEM
הזדמנות	opportunità	הזדמנות	opportunità	N;FEM;SG	N;FEM
התקדמות	avanzamento	התקדמות	avanzamento	N;FEM;SG	N;MASC;SG
התקדמות	progress	התקדמות	progress	N;FEM;SG	N;MASC
התקדמות	progresso	התקדמות	progresso	N;FEM;SG	N;MASC;SG
החזיק	tenuta	החזיק	tenere	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
החזיק	detenuto	החזיק	detenere	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
פילוסופיה	filosofia	פילוסופיה	filosofia	N	N;FEM;SG
פרחים	fiori	פרח	fiore	N;MASC;PL	N;MASC;PL
המקורות	origini	המקורה	origine	N;FEM;PL	N;FEM;PL
למלא	riempite	מילא	riempire	V;NFIN;ACT	V;FEM;PL;PST;V.PTCP
למלא	riempire	מילא	riempire	V;NFIN;ACT	V;NFIN
מקצועית	professionalmente	מקצועי	professionalmente	ADV	ADV
פליטים	profughi	פליט	profugo	N;MASC;PL	N;MASC;PL
פליטים	rifugiati	פליט	rifugiato	N;MASC;PL	N;MASC;PL
פליטים	profughi	פליט	profugo	N;MASC;PL	N;MASC;PL
פליטים	rifugiati	פליט	rifugiato	N;MASC;PL	N;MASC;PL
מסה	messa	מסה	messa	N;FEM;SG	N;FEM;SG
מסה	mass	מסה	mass	N;FEM;SG	N
מסה	massa	מסה	massa	N;FEM;SG	N;FEM;SG
רצוי	desiderata	None	desiderare	ADJ;MASC;SG	ADJ;FEM;SG
רצוי	desiderato	None	desiderare	ADJ;MASC;SG	ADJ;MASC;SG
לסיים	finire	סיים	finire	V;NFIN;ACT	V;NFIN
שולחן	tabella	שולחן	tabella	N;MASC;SG	N;FEM;SG
שולחן	tavolo	שולחן	tavolo	N;MASC;SG	N;MASC;SG
שולחן	tavola	שולחן	tavola	N;MASC;SG	N;FEM;SG
ארכיון	archivio	ארכיון	archivio	N;MASC;SG	N;MASC;SG
ארכיון	archivio	ארכיון	archivio	N;MASC;SG	N;MASC;SG
תוכנן	progettato	תוכנן	progettare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
תוכנן	progettata	תוכנן	progettare	V;MASC;SG;3;PST;PASS	V;FEM;SG;PST;V.PTCP
תוכנן	disegnato	תוכנן	disegnare	V;MASC;SG;3;PST;PASS	V;MASC;SG;PST;V.PTCP
גלריה	gallery	גלריה	gallery	N;FEM;SG	N;FEM
גלריה	galleria	גלריה	galleria	N;FEM;SG	N;FEM;SG
הסכים	concordato	הסכים	concordare	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
הסכים	convenuto	הסכים	convenire	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
צבעים	colori	צבע	colore	N;MASC;PL	N;MASC;PL
צבעים	colori	צבע	colore	N;MASC;PL	N;MASC;PL
שיקול	considerazione	שיקול	considerazione	N;MASC;SG	N;FEM;SG
חיובי	positivo	חיובי	positivo	ADJ;MASC;SG	ADJ;MASC;SG
חיובי	positiva	חיובי	positivo	ADJ;MASC;SG	ADJ;FEM;SG
חיובי	affermativo	חיובי	affermativo	ADJ;MASC;SG	ADJ;MASC;SG
להכיר	riconoscere	הכיר	riconoscere	V;NFIN;ACT	V;NFIN
השלים	completato	השלים	completare	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP
השלים	completata	השלים	completare	V;MASC;SG;3;PST;ACT	V;FEM;SG;PST;V.PTCP
מערכה	atto	מערכה	atto	N;FEM;SG	N;MASC;SG
מערכה	act	מערכה	act	N;FEM;SG	N;MASC
ועדה	comitato	ועדה	comitato	N;FEM;SG	N;MASC;SG
שכונות	quartieri	שכונה	quartiere	N;FEM;PL	N;MASC;PL
שכונות	quartieri	שכונה	quartiere	N;FEM;PL	N;MASC;PL
מפורסמים	famosi	מפורסם	famoso	ADJ;MASC;PL	ADJ;MASC;PL
מפורסמים	famose	מפורסם	famoso	ADJ;MASC;PL	ADJ;FEM;PL
תפילה	preghiera	תפילה	preghiera	N;FEM;SG	N;FEM;SG
תפילה	orazione	תפילה	orazione	N;FEM;SG	N;FEM;SG
תפילה	preghiera	תפילה	preghiera	N;FEM;SG	N;FEM;SG
הנוסעים	passeggeri	הנוסע	passeggero	N	N;MASC;PL
מונחים	termini	מונח	termine	N;MASC;PL	N;MASC;PL
חקירה	interrogatorio	חקירה	interrogatorio	N;FEM;SG	N;MASC;SG
חקירה	investigazione	חקירה	investigazione	N;FEM;SG	N;FEM;SG
חקירה	indagine	חקירה	indagine	N;FEM;SG	N;FEM;SG
חקירה	inchiesta	חקירה	inchiesta	N;FEM;SG	N;FEM;SG
חקירה	richiesta	חקירה	richiesta	N;FEM;SG	N;FEM;SG
פוליטיקה	politica	פוליטיקה	politica	N;FEM;SG	N;FEM;SG
פונה	evacuato	פנה	evacuare	V;MASC;SG;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
מדד	indice	מדד	indire	N;MASC;SG	N;MASC;SG
מדד	metrica	מדד	metrico	N;MASC;SG	N;FEM;SG
התפטר	dimesso	התפטר	dimettere	V;MASC;SG;3;PST	V;MASC;SG;PST;V.PTCP
אוטומטי	automatico	אוטומטי	automatico	ADJ;MASC;SG	ADJ;MASC;SG
אוטומטי	automatica	אוטומטי	automatico	ADJ;MASC;SG	ADJ;FEM;SG
כלום	nothing	כלום	nothing	N;MASC;SG	N
מומחה	specialista	מומחה	specialista	N;MASC;SG	N;SG
מומחה	esperto	מומחה	esperto	N;MASC;SG	N;MASC;SG
סיכון	rischio	סיכון	rischio	N;MASC;SG	N;MASC;SG
מזהה	riconoscere	זיהה	riconoscere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מזהה	riconoscere	זיהה	riconoscere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מזהה	riconoscendo	זיהה	riconoscere	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נוח	accogliente	נוח	accogliente	ADJ;MASC;SG	ADJ;SG
נוח	comodo	נוח	comodo	ADJ;MASC;SG	ADJ;MASC;SG
נוח	confortevole	נוח	confortevole	ADJ;MASC;SG	ADJ;SG
נוח	comodo	נוח	comodo	ADJ;MASC;SG	ADJ;MASC;SG
איטלקים	italiani	איטלקי	italiano	N;MASC;PL	N;MASC;PL
מסורתי	tradizionale	מסורתי	tradizionale	ADJ;MASC;SG	ADJ;SG
עבדה	lavorato	עבד	lavorare	V;FEM;SG;3;PST	V;MASC;SG;PST;V.PTCP
מודרני	moderna	מודרני	moderno	ADJ;MASC;SG	ADJ;FEM;SG
מודרני	moderno	מודרני	moderno	ADJ;MASC;SG	ADJ;MASC;SG
אלמנטים	elementi	אלמנט	elemento	N;MASC;PL	N;MASC;PL
נאסר	vietato	נאסר	vietare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נאסר	proibito	נאסר	proibire	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נאסר	vietata	נאסר	vietare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
נאסר	vietata	נאסר	vietare	V;MASC;SG;3;PST;MID	V;FEM;SG;PST;V.PTCP
נאסר	vietato	נאסר	vietare	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
נאסר	proibito	נאסר	proibire	V;MASC;SG;3;PST;MID	V;MASC;SG;PST;V.PTCP
