まで	hasta	まで	hasta	ADP	ADP
海賊	piratas	海賊	pirata	N	N;PL
タッチ	touch	タッチ	touch	N	N
タッチ	toques	タッチ	toque	N	N;MASC;PL
タッチ	tacto	タッチ	tacto	N	N;MASC;SG
タッチ	toque	タッチ	toque	N	N;SG
概要	sinopsis	概要	sinopsis	N	N;FEM
概要	resumen	概要	resumen	N	N;MASC;SG
概要	síntesis	概要	síntesis	N	N;FEM
概要	sumario	概要	sumario	N	N;MASC;SG
成分	ingredientes	成分	ingrediente	N	N;MASC;PL
初演	premiere	初演	premerir	N	N;FEM;SG
初演	estreno	初演	estreno	N	N;MASC;SG
初演	estrenos	初演	estreno	N	N;MASC;PL
かおり	kaori	かおり	kaori	N	N;FEM;SG
紛争	conflicto	紛争	conflicto	N	N;MASC;SG
紛争	conflictos	紛争	conflicto	N	N;MASC;PL
紛争	controversias	紛争	controversia	N	N;FEM;PL
紛争	disputas	紛争	disputa	N	N;FEM;PL
紛争	conflicto	紛争	conflicto	N	N;MASC;SG
紛争	conflictos	紛争	conflicto	N	N;MASC;PL
ジャーナリスト	periodista	ジャーナリスト	periodista	N	N;SG
ジャーナリスト	periodistas	ジャーナリスト	periodista	N	N;PL
リズム	ritmos	リズム	ritmo	N	N;MASC;PL
リズム	ritmo	リズム	ritmo	N	N;MASC;SG
シャン	adi	シャン	adi	N	N
美しい	hermoso	美しい	hermoso	ADJ	ADJ;MASC;SG
美しい	guapa	美しい	guapo	ADJ	ADJ;FEM;SG
美しい	hermosos	美しい	hermoso	ADJ	ADJ;MASC;PL
美しい	hermosa	美しい	hermoso	ADJ	ADJ;FEM;SG
美しい	bellos	美しい	bello	ADJ	ADJ;MASC;PL
一本	ippon	一本	ippon		
フェリー	ferry	フェリー	ferry	N	N;MASC;SG
フェリー	transbordador	フェリー	transbordador	N	N;MASC;SG
フェリー	transbordadores	フェリー	transbordador	N	N;MASC;PL
フェリー	transbordadores	フェリー	transbordador	N	N;MASC;PL
フェリー	ferries	フェリー	ferrie	N	N;FEM;PL
フットボール	fútbol	フットボール	fútbol	N	N;MASC;SG
フットボール	futbol	フットボール	futbol	N	N;MASC;SG
地形	topografía	地形	topografía	N	N;FEM;SG
地形	terrenos	地形	terreno	N	N;MASC;PL
地形	terreno	地形	terreno	N	N;MASC;SG
財産	propiedad	財産	propiedad	N	N;FEM;SG
財産	propiedades	財産	propiedad	N	N;FEM;PL
財産	inmueble	財産	inmueble	N	N;MASC;SG
広報	publicidad	広報	publicidad	N	N;FEM;SG
功績	logros	功績	logro	N	N;MASC;PL
功績	realizaciones	功績	realización	N	N;FEM;PL
功績	logros	功績	logro	N	N;MASC;PL
功績	logro	功績	logro	N	N;MASC;SG
コスト	coste	コスト	coste	N	N;MASC;SG
コスト	costo	コスト	costo	N	N;MASC;SG
コスト	coste	コスト	coste	N	N;MASC;SG
コスト	costos	コスト	costo	N	N;MASC;PL
コスト	costo	コスト	costo	N	N;MASC;SG
コスト	costes	コスト	coste	N	N;MASC;PL
ミドル	middle	ミドル	middle	N	N
特性	características	特性	característica	N	N;FEM;PL
特性	caracteristicas	特性	caracteristica	N	N;FEM;PL
特性	característica	特性	característica	N	N;FEM;SG
財務	financiación	財務	financiación	N	N;FEM;SG
財務	finanzas	財務	finanzas	N	N;FEM;PL
財務	financiamiento	財務	financiamiento	N	N;MASC;SG
変形	transformarse	変形	transformar	V	V;SBJV;SG;3;PRS;FIN
変形	transformar	変形	transformar	V	V;NFIN
変形	transforma	変形	transformar	V	V;IND;SG;3;PRS;FIN
パネル	tableros	パネル	tablero	N	N;MASC;PL
パネル	paneles	パネル	panel	N	N;MASC;PL
パネル	panel	パネル	panel	N	N;MASC;SG
馬場	baba	馬場	baba	N	N;FEM;SG
マンガ	manga	マンガ	manga	N	N;FEM;SG
キャップ	tapa	キャップ	tapa	N	N;FEM;SG
キャップ	pac	キャップ	pac	N	N;MASC;SG
キャップ	gorra	キャップ	gorra	N	N;FEM;SG
キック	kick	キック	kick	N	N;MASC;SG
正しい	correcto	正しい	correcto	ADJ	ADJ;MASC;SG
正しい	correcta	正しい	correcto	ADJ	ADJ;FEM;SG
通貨	divisa	通貨	divisa	N	N;FEM;SG
通貨	moneda	通貨	moneda	N	N;FEM;SG
通貨	divisas	通貨	divisa	N	N;FEM;PL
通貨	monedas	通貨	moneda	N	N;FEM;PL
通貨	moneda	通貨	moneda	N	N;FEM;SG
通貨	divisas	通貨	divisa	N	N;FEM;PL
庭園	jardín	庭園	jardín	N	N;MASC;SG
庭園	jardinería	庭園	jardinería	N	N;FEM;SG
庭園	jardin	庭園	jardin	N	N;MASC;SG
庭園	jardín	庭園	jardín	N	N;MASC;SG
庭園	jardines	庭園	jardín	N	N;MASC;PL
庭園	gardens	庭園	garden	N	N;MASC;SG
クエスト	quest	クエスト	quest	N	N
クエスト	misiones	クエスト	misión	N	N;FEM;PL
モーター	motor	モーター	motor	N	N;MASC;SG
圧縮	comprimir	圧縮	comprimir	V	V;NFIN
月間	mes	月間	mes	N	N;MASC;SG
夕方	tardes	夕方	tarde	N	N;FEM;PL
夕方	noche	夕方	noche	N	N;FEM;SG
夕方	velada	夕方	velado	N	N;FEM;SG
肖像	retrato	肖像	retrato	N	N;MASC;SG
役員	agentes	役員	agente	N	N;PL
勉強	estudiar	勉強	estudiar	V	V;NFIN
勉強	estudiando	勉強	estudiar	V	V;V.MSDR
勉強	estudiar	勉強	estudiar	V	V;NFIN
勉強	estudia	勉強	estudiar	V	V;IND;SG;3;PRS;FIN
式典	ceremonia	式典	ceremonia	N	N;FEM;SG
式典	ceremonias	式典	ceremonia	N	N;FEM;PL
演技	actuación	演技	actuación	N	N;FEM;SG
奇跡	milagros	奇跡	milagro	N	N;MASC;PL
奇跡	milagro	奇跡	milagro	N	N;MASC;SG
奇跡	milagros	奇跡	milagro	N	N;MASC;PL
バード	pajaro	バード	pajaro	N	N;MASC;SG
バード	aves	バード	ave	N	N;FEM;PL
バード	pájaro	バード	pájaro	N	N;MASC;SG
バード	ave	バード	ave	N	N;FEM;SG
ストーン	gema	ストーン	gema	N	N;FEM;SG
ストーン	stone	ストーン	stone	N	N
ストーン	piedra	ストーン	piedra	N	N;FEM;SG
受信	recibir	受信	recibir	V	V;NFIN
受信	reciba	受信	recibir	V	V;SBJV;SG;3;PRS;FIN
受信	reciban	受信	recibir	V	V;IMP;PL;3;FIN
受信	recibe	受信	recibir	V	V;IND;SG;3;PRS;FIN
受信	recibir	受信	recibir	V	V;NFIN
受信	recibiendo	受信	recibir	V	V;V.MSDR
農林	bosques	農林	bosque	N	N;MASC;PL
農林	silvicultura	農林	silvicultura	N	N;FEM;SG
甲板	mazo	甲板	mazo	N	N;MASC;SG
甲板	baraja	甲板	barajar	N	N;FEM;SG
湘南	shonan	湘南	shonar		
事務局	oficinas	事務局	oficina	N	N;FEM;PL
事務局	oficina	事務局	oficina	N	N;FEM;SG
事務局	office	事務局	office	N	N;SG
事務局	despacho	事務局	despacho	N	N;MASC;SG
事務局	secretaría	事務局	secretaría	N	N;FEM;SG
ムービー	pelicula	ムービー	pelicula	N	N;FEM;SG
ムービー	cine	ムービー	cine	N	N;MASC;SG
ムービー	movie	ムービー	movie	N	N;SG
ムービー	película	ムービー	película	N	N;FEM;SG
オプション	opciones	オプション	opción	N	N;FEM;PL
オプション	opcion	オプション	opcion	N	N;FEM;SG
オプション	opción	オプション	opción	N	N;FEM;SG
業績	logros	業績	logro	N	N;MASC;PL
業績	realizaciones	業績	realización	N	N;FEM;PL
橋梁	viaducto	橋梁	viaducto	N	N;MASC;SG
アプリケーション	aplicacion	アプリケーション	aplicacion	N	N;FEM;SG
アプリケーション	solicitud	アプリケーション	solicitud	N	N;FEM;SG
アプリケーション	aplicación	アプリケーション	aplicación	N	N;FEM;SG
アプリケーション	aplicaciones	アプリケーション	aplicación	N	N;FEM;PL
アプリケーション	solicitudes	アプリケーション	solicitud	N	N;FEM;PL
捕手	catcher	捕手	catcher	N	N;MASC;SG
ミラー	espejo	ミラー	espejo	N	N;MASC;SG
ミラー	mirror	ミラー	mirror	N	N;MASC;SG
バレエ	ballet	バレエ	ballet	N	N;MASC;SG
広い	amplias	広い	amplio	ADJ	ADJ;FEM;PL
広い	amplia	広い	amplio	ADJ	ADJ;FEM;SG
広い	amplio	広い	amplio	ADJ	ADJ;MASC;SG
モノ	cosas	モノ	cosa	N	N;FEM;PL
モノ	things	モノ	thing	N	N
モノ	mono	モノ	mono	N	N;MASC;SG
打ち上げ	lanzar	打ち上げる	lanzar	V	V;NFIN
決める	decide	決める	decidir	V	V;IND;SG;3;PRS;FIN
決める	decidir	決める	decidir	V	V;NFIN
決める	decida	決める	decidir	V	V;SBJV;SG;3;PRS;FIN
決める	decidan	決める	decidir	V	V;IMP;PL;3;FIN
決める	decide	決める	decidir	V	V;IND;SG;3;PRS;FIN
決める	deciden	決める	decidir	V	V;IND;PL;3;PRS;FIN
支社	ramal	支社	ramal	N	N;MASC;SG
支社	rama	支社	rama	N	N;FEM;SG
支社	sucursal	支社	sucursal	N	N;FEM;SG
省略	omitir	省略	omitir	V	V;NFIN
省略	omite	省略	omitir	V	V;IND;SG;3;PRS;FIN
サークル	círculos	サークル	círculo	N	N;MASC;PL
サークル	circunferencia	サークル	circunferencia	N	N;FEM;SG
サークル	círculo	サークル	círculo	N	N;MASC;SG
サークル	circle	サークル	circle	N	N
サークル	circulo	サークル	circulo	N	N;MASC;SG
犠牲	sacrificar	犠牲	sacrificar	V	V;NFIN
パフォーマンス	rendimiento	パフォーマンス	rendimiento	N	N;MASC;SG
パフォーマンス	desempeño	パフォーマンス	desempeño	N	N;MASC;SG
パフォーマンス	actuación	パフォーマンス	actuación	N	N;FEM;SG
パフォーマンス	performance	パフォーマンス	performance	N	N;FEM;SG
ファイト	pelea	ファイト	pelea	N	N;FEM;SG
ファイト	fight	ファイト	fight	N	N
ファイト	lucha	ファイト	lucha	N	N;FEM;SG
奉行	magistrado	奉行	magistrado	N	N;MASC;SG
奉行	magistratura	奉行	magistratura	N	N;FEM;SG
奉行	magistrados	奉行	magistrado	N	N;MASC;PL
おそらく	probablemente	おそらく	probablemente	ADV	ADV
ショット	tiro	ショット	tiro	N	N;MASC;SG
ショット	shot	ショット	shot	N	N
ショット	disparo	ショット	disparo	N	N;MASC;SG
ショット	tomas	ショット	toma	N	N;FEM;PL
ショット	disparos	ショット	disparo	N	N;MASC;PL
ショット	tiros	ショット	tiro	N	N;MASC;PL
ショット	chupitos	ショット	chupito	N	N;MASC;PL
若者	juventud	若者	juventud	N	N;FEM;SG
若者	jovenes	若者	joven	N	N;PL
若者	jóvenes	若者	joven	N	N;PL
兵隊	soldados	兵隊	soldado	N	N;MASC;PL
間隔	intervalos	間隔	intervalo	N	N;MASC;PL
間隔	intervalo	間隔	intervalo	N	N;MASC;SG
間隔	espacio	間隔	espacio	N	N;MASC;SG
生きる	vivir	生きる	vivir	V	V;NFIN
生きる	vive	生きる	vivir	V	V;IND;SG;3;PRS;FIN
力士	rikishi	力士	rikishi	N	N
全般	generalidades	全般	generalidad	N	N;FEM;PL
全般	generales	全般	general	N	N;MASC;PL
全般	general	全般	general	N	N;SG
応募	aplicar	応募	aplicar	V	V;NFIN
応募	aplica	応募	aplicar	V	V;IND;SG;3;PRS;FIN
応募	aplique	応募	aplicar	V	V;SBJV;SG;3;FIN
リスク	riesgo	リスク	riesgo	N	N;MASC;SG
リスク	riesgos	リスク	riesgo	N	N;MASC;PL
リスク	riesgos	リスク	riesgo	N	N;MASC;PL
割合	proporción	割合	proporción	N	N;FEM;SG
割合	porcentaje	割合	porcentaje	N	N;MASC;SG
割合	porcentaje	割合	porcentaje	N	N;MASC;SG
プリンセス	infanta	プリンセス	infantar	N	N;FEM;SG
プリンセス	princesas	プリンセス	princesa	N	N;FEM;PL
プリンセス	princess	プリンセス	princess	N	N
プリンセス	princesa	プリンセス	princesa	N	N;FEM;SG
プリンセス	princesas	プリンセス	princesa	N	N;FEM;PL
チェス	ajedrez	チェス	ajedrez	N	N;MASC;SG
気持ち	sentimientos	気持ち	sentimiento	N	N;MASC;PL
軍隊	ejército	軍隊	ejército	N	N;MASC;SG
軍隊	militares	軍隊	militar	N	N;PL
軍隊	ejércitos	軍隊	ejército	N	N;MASC;PL
軍隊	ejército	軍隊	ejército	N	N;MASC;SG
軍隊	army	軍隊	army	N	N
軍隊	ejercito	軍隊	ejercito	N	N;MASC;SG
みなみ	minami	みなむ	minami	N	N;FEM;SG
無効	desactivada	無効	desactivado	ADJ	ADJ;FEM;SG;V.PTCP
無効	desactivado	無効	desactivado	ADJ	ADJ;MASC;SG;V.PTCP
無効	discapacitados	無効	discapacitado	ADJ	ADJ;MASC;PL;V.PTCP
無効	discapacitado	無効	discapacitado	ADJ	ADJ;MASC;SG;V.PTCP
無効	inválida	無効	inválido	ADJ	ADJ;FEM;SG
無効	inválido	無効	inválido	ADJ	ADJ;MASC;SG
無効	inválidos	無効	inválido	ADJ	ADJ;MASC;PL
行事	eventos	行事	evento	N	N;MASC;PL
行事	acontecimientos	行事	acontecimiento	N	N;MASC;PL
行事	acontecimiento	行事	acontecimiento	N	N;MASC;SG
行事	evento	行事	evento	N	N;MASC;SG
提唱	abogó	提唱	abogar	V	V;IND;SG;3;PST;FIN
競争	concurso	競争	concurso	N	N;MASC;SG
競争	competición	競争	competición	N	N;FEM;SG
競争	competencia	競争	competencia	N	N;FEM;SG
医薬品	farmacéuticos	医薬品	farmacéutico	N	N;MASC;PL
双子	gemela	双子	gemela	N	N;FEM;SG
双子	twin	双子	twin	N	N
双子	gemelos	双子	gemelo	N	N;MASC;PL
双子	gemelo	双子	gemelo	N	N;MASC;SG
双子	gemelas	双子	gemelo	N	N;FEM;PL
双子	mellizos	双子	mellizo	N	N;MASC;PL
双子	gemelos	双子	gemelo	N	N;MASC;PL
ビジョン	visión	ビジョン	visión	N	N;FEM;SG
ビジョン	vision	ビジョン	vision	N	N;FEM;SG
疾患	enfermedades	疾患	enfermedad	N	N;FEM;PL
疾患	enfermedad	疾患	enfermedad	N	N;FEM;SG
疾患	trastornos	疾患	trastorno	N	N;MASC;PL
疾患	desórdenes	疾患	desorden	N	N;MASC;PL
パーツ	repuestos	パーツ	repuesto	N	N;MASC;PL
パーツ	piezas	パーツ	pieza	N	N;FEM;PL
パーツ	partes	パーツ	parte	N	N;FEM;PL
ローン	préstamos	ローン	préstamo	N	N;MASC;PL
ローン	préstamo	ローン	préstamo	N	N;MASC;SG
ローン	préstamos	ローン	préstamo	N	N;MASC;PL
トイレ	inodoro	トイレ	inodoro	N	N;MASC;SG
トイレ	aseo	トイレ	aseo	N	N;MASC;SG
トイレ	tocador	トイレ	tocador	N	N;MASC;SG
トイレ	aseos	トイレ	aseo	N	N;MASC;PL
トイレ	baño	トイレ	baño	N	N;MASC;SG
トイレ	baño	トイレ	baño	N	N;MASC;SG
トイレ	inodoros	トイレ	inodoro	N	N;MASC;PL
トイレ	lavabos	トイレ	lavabo	N	N;MASC;PL
トイレ	aseos	トイレ	aseo	N	N;MASC;PL
トイレ	baños	トイレ	baño	N	N;MASC;PL
リスナー	oyente	リスナー	oyente	N	N;SG
リスナー	oyentes	リスナー	oyente	N	N;PL
グラウンド	terreno	グラウンド	terreno	N	N;MASC;SG
グラウンド	ground	グラウンド	ground	N	N
トレーニング	formación	トレーニング	formación	N	N;FEM;SG
トレーニング	adiestramiento	トレーニング	adiestramiento	N	N;MASC;SG
トレーニング	entrenamiento	トレーニング	entrenamiento	N	N;MASC;SG
トレーニング	capacitación	トレーニング	capacitación	N	N;FEM;SG
レンタル	alquileres	レンタル	alquiler	N	N;MASC;PL
レンタル	alquileres	レンタル	alquiler	N	N;MASC;PL
レンタル	renta	レンタル	renta	N	N;FEM;SG
厳しい	duro	厳しい	duro	ADJ	ADJ;MASC;SG
厳しい	duros	厳しい	duro	ADJ	ADJ;MASC;PL
厳しい	rudo	厳しい	rudo	ADJ	ADJ;MASC;SG
厳しい	dura	厳しい	duro	ADJ	ADJ;FEM;SG
厳しい	áspero	厳しい	áspero	ADJ	ADJ;MASC;SG
コマンド	comandos	コマンド	comando	N	N;MASC;PL
コマンド	mandos	コマンド	mando	N	N;MASC;PL
コマンド	mando	コマンド	mando	N	N;MASC;SG
コマンド	comando	コマンド	comando	N	N;MASC;SG
コマンド	comandancia	コマンド	comandancia	N	N;FEM;SG
質量	masas	質量	masa	N	N;FEM;PL
質量	misas	質量	misa	N	N;FEM;PL
質量	mass	質量	mass	N	N
質量	masa	質量	masa	N	N;FEM;SG
質量	misa	質量	misa	N	N;FEM;SG
照明	iluminación	照明	iluminación	N	N;FEM;SG
照明	iluminación	照明	iluminación	N	N;FEM;SG
暴力	violencia	暴力	violencia	N	N;FEM;SG
プロイセン	prusia	プロイセン	prusia	N	N;FEM;SG
プロイセン	prusia	プロイセン	prusia	N	N;FEM;SG
ペット	pet	ペット	pet	N	N
ペット	mascota	ペット	mascota	N	N;FEM;SG
ペット	mascotas	ペット	mascota	N	N;FEM;PL
ペット	animales	ペット	animal	N	N;MASC;PL
ペット	mascotas	ペット	mascota	N	N;FEM;PL
ペット	mascota	ペット	mascota	N	N;FEM;SG
エンド	end	エンド	end	N	N
エンド	fin	エンド	fin	N	N;MASC;SG
エンド	final	エンド	final	N	N;MASC;SG
独特	únicos	独特	único	ADJ	ADJ;MASC;PL
独特	único	独特	único	ADJ	ADJ;MASC;SG
独特	única	独特	único	ADJ	ADJ;FEM;SG
独特	únicas	独特	único	ADJ	ADJ;FEM;PL
乙女	otome	乙女	otome	N	N;MASC
乙女	damisela	乙女	damisela	N	N;FEM;SG
乙女	doncella	乙女	doncella	N	N;FEM;SG
住所	domicilio	住所	domicilio	N	N;MASC;SG
住所	dirección	住所	dirección	N	N;FEM;SG
住所	direcciones	住所	dirección	N	N;FEM;PL
住所	domicilio	住所	domicilio	N	N;MASC;SG
住所	direccion	住所	direccion	N	N;FEM;SG
総長	rectora	総長	rectora	N	N;FEM;SG
総長	rector	総長	rector	N	N;MASC;SG
ラップ	rap	ラップ	rap	N	N;MASC;SG
亡命	desertó	亡命	desertar	V	V;IND;SG;3;PST;FIN
天文学	astronomía	天文学	astronomía	N	N;FEM;SG
認める	admitir	認める	admitir	V	V;NFIN
認める	admita	認める	admitir	V	V;SBJV;SG;3;FIN
認める	admite	認める	admitir	V	V;IND;SG;3;PRS;FIN
認める	admiten	認める	admitir	V	V;IND;PL;3;PRS;FIN
不適切	inapropiada	不適切	inapropiado	ADJ	ADJ;FEM;SG;V.PTCP
不適切	inapropiados	不適切	inapropiado	ADJ	ADJ;MASC;PL;V.PTCP
不適切	inadecuada	不適切	inadecuado	ADJ	ADJ;FEM;SG
不適切	inadecuado	不適切	inadecuado	ADJ	ADJ;MASC;SG
不適切	inapropiado	不適切	inapropiado	ADJ	ADJ;MASC;SG;V.PTCP
不適切	abusivo	不適切	abusivo	ADJ	ADJ;MASC;SG
不適切	abusiva	不適切	abusivo	ADJ	ADJ;FEM;SG
限界	límite	限界	límite	N	N;MASC;SG
限界	límites	限界	límite	N	N;MASC;PL
限界	limites	限界	limit	N	N;MASC;PL
視点	perspectiva	視点	perspectiva	N	N;FEM;SG
視点	perspectivas	視点	perspectiva	N	N;FEM;PL
視点	perspectiva	視点	perspectiva	N	N;FEM;SG
チェーン	cadena	チェーン	cadena	N	N;FEM;SG
飛行機	avión	飛行機	avión	N	N;MASC;SG
飛行機	avion	飛行機	avion	N	N;MASC;SG
飛行機	aeroplano	飛行機	aeroplano	N	N;MASC;SG
飛行機	avión	飛行機	avión	N	N;MASC;SG
飛行機	plano	飛行機	plano	N	N;MASC;SG
飛行機	avion	飛行機	avion	N	N;MASC;SG
飛行機	avión	飛行機	avión	N	N;MASC;SG
飛行機	aeronaves	飛行機	aeronave	N	N;FEM;PL
飛行機	aviones	飛行機	avión	N	N;MASC;PL
飛行機	aeronave	飛行機	aeronave	N	N;FEM;SG
飛行機	avión	飛行機	avión	N	N;MASC;SG
飛行機	aeroplano	飛行機	aeroplano	N	N;MASC;SG
キロメートル	kilómetro	キロメートル	kilómetro	N	N;MASC;SG
キロメートル	kilómetros	キロメートル	kilómetro	N	N;MASC;PL
キロメートル	kilómetro	キロメートル	kilómetro	N	N;MASC;SG
キロメートル	kilómetros	キロメートル	kilómetro	N	N;MASC;PL
キロメートル	kilometros	キロメートル	kilometro	N	N;MASC;PL
宮殿	palacios	宮殿	palacio	N	N;MASC;PL
宮殿	palacio	宮殿	palacio	N	N;MASC;SG
宮殿	palace	宮殿	palace	N	N;MASC;SG
需要	exigencia	需要	exigencia	N	N;FEM;SG
需要	demanda	需要	demanda	N	N;FEM;SG
キス	besarse	キス	besarse	V	V;SBJV;SG;3;PRS;FIN
キス	besar	キス	besar	V	V;NFIN
キス	besando	キス	besar	V	V;V.MSDR
圧力	presión	圧力	presión	N	N;FEM;SG
圧力	presiones	圧力	presión	N	N;FEM;PL
圧力	presion	圧力	presionar	N	N;FEM;SG
圧力	presiones	圧力	presión	N	N;FEM;PL
急速	urgente	急速	urgente	ADJ	ADJ;SG
ロマン	roman	ロマン	romar	N	N
ロマン	romanos	ロマン	romano	N	N;MASC;PL
ロマン	román	ロマン	román	N	N;MASC;SG
衣装	disfraces	衣装	disfraz	N	N;MASC;PL
衣装	trajes	衣装	traje	N	N;MASC;PL
衣装	vestuario	衣装	vestuario	N	N;MASC;SG
衣装	disfraces	衣装	disfraz	N	N;MASC;PL
衣装	disfraz	衣装	disfraz	N	N;MASC;SG
衣装	traje	衣装	traje	N	N;MASC;SG
衣装	vestuario	衣装	vestuario	N	N;MASC;SG
衣装	traje	衣装	traje	N	N;MASC;SG
衣装	atuendo	衣装	atuendo	N	N;MASC;SG
伝承	folklore	伝承	folklorar	N	N;MASC;SG
伝承	folclore	伝承	folclorar	N	N;MASC;SG
近隣	vecindario	近隣	vecindario	N	N;MASC;SG
近隣	barrio	近隣	barrio	N	N;MASC;SG
近隣	vecindad	近隣	vecindad	N	N;FEM;SG
必要	necesidad	必要	necesidad	N	N;FEM;SG
プレーオフ	playoff	プレーオフ	playoff	N	N;MASC;SG
プレーオフ	playoffs	プレーオフ	playoffs	N	N;MASC;PL
プレーオフ	eliminatorias	プレーオフ	eliminatoria	N	N;FEM;PL
プレーオフ	playoffs	プレーオフ	playoffs	N	N;MASC;PL
コーヒー	coffee	コーヒー	coffear	N	N
コーヒー	cafe	コーヒー	cafe	N	N;SG
コーヒー	cafetería	コーヒー	cafetería	N	N;FEM;SG
コーヒー	café	コーヒー	café	N	N;MASC;SG
スパイ	espías	スパイ	espía	N	N;PL
スパイ	espía	スパイ	espía	N	N;SG
スパイ	espionaje	スパイ	espionaje	N	N;MASC;SG
スパイ	espías	スパイ	espía	N	N;PL
スパイ	espía	スパイ	espía	N	N;SG
素材	material	素材	material	N	N;MASC;SG
素材	materiales	素材	material	N	N;MASC;PL
素材	material	素材	material	N	N;MASC;SG
素材	materias	素材	materia	N	N;FEM;PL
素材	materiales	素材	material	N	N;MASC;PL
登山	escalada	登山	escalada	N	N;FEM;SG
登山	montañismo	登山	montañismo	N	N;MASC;SG
ログ	tala	ログ	tala	N	N;FEM;SG
ログ	troncos	ログ	tronco	N	N;MASC;PL
ログ	tronco	ログ	tronco	N	N;MASC;SG
ログ	bitácora	ログ	bitácora	N	N;FEM;SG
ログ	troncos	ログ	tronco	N	N;MASC;PL
ログ	registros	ログ	registro	N	N;MASC;PL
捕虜	prisionera	捕虜	prisionera	N	N;FEM;SG
捕虜	prisioneros	捕虜	prisionero	N	N;MASC;PL
捕虜	preso	捕虜	preso	N	N;MASC;SG
捕虜	prisionero	捕虜	prisionero	N	N;MASC;SG
女	chica	女	chica	N	N;FEM;SG
女	niña	女	niña	N	N;FEM;SG
女	muchacha	女	muchacha	N	N;FEM;SG
回路	circuito	回路	circuito	N	N;MASC;SG
回路	circuitos	回路	circuito	N	N;MASC;PL
商人	comerciante	商人	comerciante	N	N;SG
商人	mercante	商人	mercante	N	N;SG
商人	mercader	商人	mercader	N	N;MASC;SG
商人	comerciantes	商人	comerciante	N	N;PL
商人	mercaderes	商人	mercader	N	N;MASC;PL
外観	aspecto	外観	aspecto	N	N;MASC;SG
外観	aparición	外観	aparición	N	N;FEM;SG
外観	comparecencia	外観	comparecencia	N	N;FEM;SG
外観	apariencia	外観	apariencia	N	N;FEM;SG
外観	mirada	外観	mirada	N	N;FEM;SG
マネージャー	gerente	マネージャー	gerente	N	N;SG
マネージャー	administrador	マネージャー	administrador	N	N;MASC;SG
マネージャー	gestor	マネージャー	gestor	N	N;MASC;SG
マネージャー	manager	マネージャー	manager	N	N;FEM;SG
