kas	кой	kas	кой	PRO;NOM	PRO;NOM;MASC;SG
īss	кратка	īss	кратък	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
īss	кратък	īss	кратък	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
sēklas	семки	sēkla	семка	N;NOM;FEM;PL	N;INDF;FEM;PL
sēklas	семена	sēkla	семе	N;NOM;FEM;PL	N;INDF;NEUT;PL
sēklas	семена	sēkla	семе	N;NOM;FEM;PL	N;INDF;NEUT;PL
lauks	полето	lauks	поле	N;NOM;MASC;SG	N;DEF;NEUT;SG
lauks	поле	lauks	поле	N;NOM;MASC;SG	N;INDF;NEUT;SG
daniels	даниълс	daniels	даниълс	N;NOM;MASC;SG	N;INDF;MASC;SG
daniels	даниелс	daniels	даниелс	N;NOM;MASC;SG	N;INDF;MASC;SG
barība	фураж	barība	фураж	N;NOM;FEM;SG	N;INDF;MASC;SG
attīstīta	разработена	attīstīt	разработя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
attīstīta	разработен	attīstīt	разработя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
attīstīta	развита	attīstīt	развитам	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
kukaiņu	насекоми	kukains	насекомя	N;GEN;MASC;PL	N;INDF;MASC;PL
kukaiņu	насекомите	kukains	насекомя	N;GEN;MASC;PL	N;DEF;MASC;PL
kukaiņu	насекоми	kukains	насекомя	N;GEN;MASC;PL	N;INDF;MASC;PL
orgānu	орган	orgāns	орган	N;ACC;MASC;SG	N;INDF;MASC;SG
autobusi	автобуси	autobuss	автобус	N;NOM;MASC;PL	N;INDF;MASC;PL
autobusi	автобусите	autobuss	автобус	N;NOM;MASC;PL	N;DEF;MASC;PL
reakcija	реакция	reakcija	реакция	N;NOM;FEM;SG	N;INDF;FEM;SG
reakcija	реакция	reakcija	реакция	N;NOM;FEM;SG	N;INDF;FEM;SG
reakcija	отговор	reakcija	отговор	N;NOM;FEM;SG	N;INDF;MASC;SG
reakcija	повлияване	reakcija	повлияване	N;NOM;FEM;SG	N;INDF;NEUT;SG
vīrs	съпруг	vīrs	съпруг	N;NOM;MASC;SG	N;INDF;MASC;SG
laiki	времена	laiks	време	N;NOM;MASC;PL	N;INDF;NEUT;PL
ietekmes	въздействия	ietekme	въздействие	N;NOM;FEM;PL	N;INDF;NEUT;PL
pareizi	правилно	pareizi	правилно	ADV	ADV
pareizi	правилно	pareizi	правилно	ADV	ADV
ligzda	гнездо	ligzda	гнездо	N;NOM;FEM;SG	N;INDF;NEUT;SG
ligzda	гнездото	ligzda	гнездо	N;NOM;FEM;SG	N;DEF;NEUT;SG
ligzda	контакта	ligzda	контакт	N;NOM;FEM;SG	N;DEF;MASC;SG
centrālais	централен	centrāls	централен	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
centrālais	централна	centrāls	централен	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
pieņemt	приемете	pieņemt	приема	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
pieņemt	приемам	pieņemt	приема	V;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
iespējama	възможен	iespējama	възможен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
iespējama	възможна	iespējama	възможен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
rowclass	rowclass	rowclass	rowclass	N;NOM;MASC;SG	N;INDF;MASC;SG
slēgta	затворена	slēgta	затворя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
slēgta	затворено	slēgta	затворя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
misija	мисията	misija	мисия	N;NOM;FEM;SG	N;DEF;FEM;SG
misija	мисия	misija	мисия	N;NOM;FEM;SG	N;INDF;FEM;SG
augs	растение	augt	растение	N;NOM;MASC;SG	N;INDF;NEUT;SG
augs	завод	augt	завод	N;NOM;MASC;SG	N;INDF;MASC;SG
nāve	смърт	nāve	смърт	N;NOM;FEM;SG	N;INDF;FEM;SG
nāve	смъртта	nāve	смърт	N;NOM;FEM;SG	N;DEF;FEM;SG
noslēguma	затваряне	noslēgums	затваряне	N;GEN;MASC;SG	N;INDF;NEUT;SG
noslēguma	закриване	noslēgums	закриване	N;GEN;MASC;SG	N;INDF;NEUT;SG
apvidus	терена	apvidus	терен	N;NOM;MASC;SG	N;DEF;MASC;SG
apvidus	терен	apvidus	терен	N;NOM;MASC;SG	N;INDF;MASC;SG
apvidus	местност	apvidus	местност	N;NOM;MASC;SG	N;INDF;FEM;SG
dzelzceļš	железница	dzelzceļš	железница	N;NOM;MASC;SG	N;INDF;FEM;SG
dzelzceļš	железница	dzelzceļš	железница	N;NOM;MASC;SG	N;INDF;FEM;SG
dzelzceļš	железница	dzelzceļš	железница	N;NOM;MASC;SG	N;INDF;FEM;SG
dokumentu	документа	dokuments	документ	N;ACC;MASC;SG	N;DEF;MASC;SG
dokumentu	документът	dokuments	документ	N;ACC;MASC;SG	N;DEF;MASC;SG
dokumentu	документ	dokuments	документ	N;ACC;MASC;SG	N;INDF;MASC;SG
pārvalda	управлява	pārvaldīt	управлявам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kālija	калиев	kālija	калиев	N;NOM;FEM;SG	N;INDF;MASC;SG
kālija	калий	kālija	калий	N;NOM;FEM;SG	N;INDF;MASC;SG
tvaika	пара	tvaika	парам-се	N;NOM;MASC;SG	N;INDF;FEM;SG
tvaika	парна	tvaika	парна	N;NOM;MASC;SG	N;INDF;FEM;SG
tvaika	парата	tvaika	пара	N;NOM;MASC;SG	N;DEF;FEM;SG
astoņas	осем	astoņas	осем	NUM;NOM;FEM;PL	NUM;INDF;PL
drupas	развалини	drupa	разваля-(се)	N;NOM;FEM;PL	N;INDF;FEM;PL
drupas	руините	drupa	руина	N;NOM;FEM;PL	N;DEF;FEM;PL
drupas	руини	drupa	руина	N;NOM;FEM;PL	N;INDF;FEM;PL
dārza	градината	dārzs	градина	N;GEN;MASC;SG	N;DEF;FEM;SG
dārza	гардън	dārzs	гардън	N;GEN;MASC;SG	N;INDF;MASC;SG
dārza	градинка	dārzs	градинка	N;GEN;MASC;SG	N;INDF;FEM;SG
dārza	градина	dārzs	градина	N;GEN;MASC;SG	N;INDF;FEM;SG
luiss	луи	luiss	луя	N;NOM;MASC;SG	N;INDF;MASC;SG
depo	депо	depo	депо	N	N;INDF;NEUT;SG
aizvada	премахва	aizvadīt	премахвам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
dominē	доминират	dominēt	доминирам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
ainavu	пейзаж	ainava	пейзаж	N;ACC;FEM;SG	N;INDF;MASC;SG
preces	стоки	prece	стока	N;NOM;FEM;PL	N;INDF;FEM;PL
preces	стоки	prece	стока	N;NOM;FEM;PL	N;INDF;FEM;PL
iegūts	получено	iegūt	получа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
iegūts	получена	iegūt	получа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
iegūts	получен	iegūt	получа	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
mēģinājums	репетицията	mēģinājums	репетиция	N;NOM;MASC;SG	N;DEF;FEM;SG
mēģinājums	репетиция	mēģinājums	репетиция	N;NOM;MASC;SG	N;INDF;FEM;SG
vēstules	буквите	vēstule	буква	N;NOM;FEM;PL	N;DEF;FEM;PL
vēstules	букви	vēstule	буква	N;NOM;FEM;PL	N;INDF;FEM;PL
vēstules	писма	vēstule	писмо	N;NOM;FEM;PL	N;INDF;NEUT;PL
vēstules	послания	vēstule	послание	N;NOM;FEM;PL	N;INDF;NEUT;PL
vēstules	съобщения	vēstule	съобщение	N;NOM;FEM;PL	N;INDF;NEUT;PL
nolemts	решено	nolemt	реша	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;INDF;NEUT;SG;V.PTCP;PASS
tirgotājs	търговец	tirgotājs	търговец	N;NOM;MASC;SG	N;INDF;MASC;SG
tirgotājs	дилър	tirgotājs	дилър	N;NOM;MASC;SG	N;INDF;MASC;SG
tirgotājs	дилъра	tirgotājs	дилър	N;NOM;MASC;SG	N;DEF;MASC;SG
tirgotājs	търговец	tirgotājs	търговец	N;NOM;MASC;SG	N;INDF;MASC;SG
turpināt	продължи	turpināt	продължа	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
ieguvējs	победител	ieguvējs	победител	N;NOM;MASC;SG	N;INDF;MASC;SG
lidostas	летища	lidosta	летище	N;NOM;FEM;PL	N;INDF;NEUT;PL
lidostas	летищата	lidosta	летище	N;NOM;FEM;PL	N;DEF;NEUT;PL
raķetes	ракетите	raķete	ракета	N;NOM;FEM;PL	N;DEF;FEM;PL
raķetes	ракети	raķete	ракета	N;NOM;FEM;PL	N;INDF;FEM;PL
raķetes	ракети	raķete	ракета	N;NOM;FEM;PL	N;INDF;FEM;PL
patīk	обича	patikt	обичам	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
patīk	харесва	patikt	харесвам-(се)	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
vācietis	германец	vācietis	германец	N;NOM;MASC;SG	N;INDF;MASC;SG
izplatība	дистрибуция	izplatība	дистрибуция	N;NOM;FEM;SG	N;INDF;FEM;SG
izplatība	разпределяне	izplatība	разпределяне	N;NOM;FEM;SG	N;INDF;NEUT;SG
izplatība	разпространение	izplatība	разпространение	N;NOM;FEM;SG	N;INDF;NEUT;SG
izplatība	разпределение	izplatība	разпределение	N;NOM;FEM;SG	N;INDF;NEUT;SG
autore	автор	autore	автор	N;NOM;FEM;SG	N;INDF;MASC;SG
lietotāji	потребители	lietotājs	потребител	N;NOM;MASC;PL	N;INDF;MASC;PL
lietotāji	потребителите	lietotājs	потребител	N;NOM;MASC;PL	N;DEF;MASC;PL
lietotāji	ползватели	lietotājs	ползвател	N;NOM;MASC;PL	N;INDF;MASC;PL
izstāde	изложение	izstāde	изложение	N;NOM;FEM;SG	N;INDF;NEUT;SG
izstāde	изложба	izstāde	изложба	N;NOM;FEM;SG	N;INDF;FEM;SG
skatītāji	зрители	skatītājs	зрител	N;NOM;MASC;PL	N;INDF;MASC;PL
skatītāji	зрители	skatītājs	зрител	N;NOM;MASC;PL	N;INDF;MASC;PL
skatītāji	зрителите	skatītājs	зрител	N;NOM;MASC;PL	N;DEF;MASC;PL
mobilo	мобилен	mobils	мобилен	ADJ;ACC;MASC;SG	ADJ;INDF;MASC;SG
mobilo	мобилна	mobils	мобилен	ADJ;ACC;MASC;SG	ADJ;INDF;FEM;SG
pozīcija	позиция	pozīcija	позиция	N;NOM;FEM;SG	N;INDF;FEM;SG
pozīcija	положение	pozīcija	положение	N;NOM;FEM;SG	N;INDF;NEUT;SG
pozīcija	длъжност	pozīcija	длъжност	N;NOM;FEM;SG	N;INDF;FEM;SG
pozīcija	посока	pozīcija	посока	N;NOM;FEM;SG	N;INDF;FEM;SG
spalvas	перата	spalva	пера	N;NOM;FEM;PL	N;DEF;NEUT;PL
spalvas	пера	spalva	пера	N;NOM;FEM;PL	N;INDF;NEUT;PL
mazuļus	кутрета	mazulis	кутре	N;ACC;MASC;PL	N;INDF;NEUT;PL
mazuļus	кученца	mazulis	кученц	N;ACC;MASC;PL	N;INDF;NEUT;PL
skaidri	ясно	skaidri	ясно	ADV	ADV
skaidri	изрично	skaidri	изрично	ADV	ADV
skaidri	ясно	skaidri	ясно	ADV	ADV
mašīnas	машини	mašīna	машина	N;NOM;FEM;PL	N;INDF;FEM;PL
mašīnas	машини	mašīna	машина	N;NOM;FEM;PL	N;INDF;FEM;PL
ziedi	цветята	zieds	цветя	N;NOM;MASC;PL	N;DEF;NEUT;PL
ziedi	цветя	zieds	цвете	N;NOM;MASC;PL	N;INDF;NEUT;PL
moduļa	модул	moduļa	модул	N;GEN;MASC;SG	N;INDF;MASC;SG
elektriskā	електрически	elektriska	електрически	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
elektriskā	електрическа	elektriska	електрически	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
iezīmes	черти	iezīme	черта	N;NOM;FEM;PL	N;INDF;FEM;PL
iezīmes	особености	iezīme	особеност	N;NOM;FEM;PL	N;INDF;FEM;PL
iezīmes	характеристики	iezīme	характеристика	N;NOM;FEM;PL	N;INDF;FEM;PL
ķīmija	химия	ķīmija	химия	N;NOM;FEM;SG	N;INDF;FEM;SG
ahl	ahl	ahl	ahl	N	N;INDF;MASC;SG
izmēri	размери	izmēre	размер	N;NOM;MASC;PL	N;INDF;MASC;PL
izmēri	размери	izmēre	размер	N;NOM;MASC;PL	N;INDF;MASC;PL
senators	сенатор	senators	сенатор	N;NOM;MASC;SG	N;INDF;MASC;SG
kongress	конгрес	kongress	конгрес	N;NOM;MASC;SG	N;INDF;MASC;SG
kongress	конгреса	kongress	конгрес	N;NOM;MASC;SG	N;DEF;MASC;SG
kongress	конгресът	kongress	конгрес	N;NOM;MASC;SG	N;DEF;MASC;SG
gulbis	лебед	gulbis	лебед	N;NOM;MASC;SG	N;INDF;MASC;SG
malu	ръба	mala	ръб	N;ACC;FEM;SG	N;DEF;MASC;SG
malu	ръб	mala	ръб	N;ACC;FEM;SG	N;INDF;MASC;SG
instrumentu	инструмент	instruments	инструмент	N;ACC;MASC;SG	N;INDF;MASC;SG
priežu	бор	priezs	бор	N;ACC;MASC;SG	N;INDF;MASC;SG
sākotnējā	начален	sākotnēja	начален	ADJ;ESS;FEM;SG	ADJ;INDF;MASC;SG
sākotnējā	първоначален	sākotnēja	първоначален	ADJ;ESS;FEM;SG	ADJ;INDF;MASC;SG
sākotnējā	първоначална	sākotnēja	първоначален	ADJ;ESS;FEM;SG	ADJ;INDF;FEM;SG
sākotnējā	оригинална	sākotnēja	оригинален	ADJ;ESS;FEM;SG	ADJ;INDF;FEM;SG
sākotnējā	оригинален	sākotnēja	оригинален	ADJ;ESS;FEM;SG	ADJ;INDF;MASC;SG
siltuma	горещина	siltums	горещина	N;GEN;MASC;SG	N;INDF;FEM;SG
siltuma	жега	siltums	жега	N;GEN;MASC;SG	N;INDF;FEM;SG
siltuma	топлина	siltums	топлина	N;GEN;MASC;SG	N;INDF;FEM;SG
vienotība	съединението	vienotība	съединение	N;NOM;FEM;SG	N;DEF;NEUT;SG
vienotība	обединение	vienotība	обединение	N;NOM;FEM;SG	N;INDF;NEUT;SG
vienotība	единство	vienotība	единство	N;NOM;FEM;SG	N;INDF;NEUT;SG
alas	пещери	ala	пещеря	N;NOM;FEM;PL	N;INDF;FEM;PL
studijā	ателие	studija	ателие	N;ESS;FEM;SG	N;INDF;NEUT;SG
studijā	студио	studija	студио	N;ESS;FEM;SG	N;INDF;NEUT;SG
pretinieku	опонент	pretinieks	опонент	N;ACC;MASC;SG	N;INDF;MASC;SG
pretinieku	съперник	pretinieks	съперник	N;ACC;MASC;SG	N;INDF;MASC;SG
pretinieku	противник	pretinieks	противник	N;ACC;MASC;SG	N;INDF;MASC;SG
vadītāji	мениджъри	vadītājs	мениджър	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	управители	vadītājs	управител	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	ръководители	vadītājs	ръководител	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	лидерите	vadītājs	лидер	N;NOM;MASC;PL	N;DEF;MASC;PL
vadītāji	лидери	vadītājs	лидер	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	водачи	vadītājs	водач	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	управителите	vadītājs	управител	N;NOM;MASC;PL	N;DEF;MASC;PL
vadītāji	управители	vadītājs	управител	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	състезатели	vadītājs	състезател	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	шофьори	vadītājs	шофьор	N;NOM;MASC;PL	N;INDF;MASC;PL
vadītāji	водачите	vadītājs	водач	N;NOM;MASC;PL	N;DEF;MASC;PL
vadītāji	водачи	vadītājs	водач	N;NOM;MASC;PL	N;INDF;MASC;PL
okeāns	океан	okeāns	океан	N;NOM;MASC;SG	N;INDF;MASC;SG
pievienot	добави	pievienot	добавя	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
pievienot	добавя	pievienot	добавям	V;POS;NFIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
pievienot	добавете	pievienot	добавя	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
trase	верига	trase	верига	N;NOM;FEM;SG	N;INDF;FEM;SG
nacistu	нацист	nacist	нацист	N;ACC;MASC;SG	N;INDF;MASC;SG
nacistu	нацистка	nacist	нацистка	N;ACC;MASC;SG	N;INDF;FEM;SG
mākslinieki	творци	mākslinieks	творец	N;NOM;MASC;PL	N;INDF;MASC;PL
mākslinieki	художници	mākslinieks	художник	N;NOM;MASC;PL	N;INDF;MASC;PL
mākslinieki	изпълнители	mākslinieks	изпълнител	N;NOM;MASC;PL	N;INDF;MASC;PL
mākslinieki	артисти	mākslinieks	артист	N;NOM;MASC;PL	N;INDF;MASC;PL
lidmašīna	самолет	lidmašīna	самолет	N;NOM;FEM;SG	N;INDF;MASC;SG
lidmašīna	самолет	lidmašīna	самолет	N;NOM;FEM;SG	N;INDF;MASC;SG
lidmašīna	равнина	lidmašīna	равнина	N;NOM;FEM;SG	N;INDF;FEM;SG
lidmašīna	джет	lidmašīna	джет	N;NOM;FEM;SG	N;INDF;MASC;SG
lidmašīna	самолет	lidmašīna	самолет	N;NOM;FEM;SG	N;INDF;MASC;SG
lodes	куршумите	lode	куршум	N;NOM;FEM;PL	N;DEF;MASC;PL
lodes	патрони	lode	патрон	N;NOM;FEM;PL	N;INDF;MASC;PL
lodes	куршуми	lode	куршум	N;NOM;FEM;PL	N;INDF;MASC;PL
skābekļa	кислород	skābeklis	кислород	N;GEN;MASC;SG	N;INDF;MASC;SG
operators	оператор	operators	оператор	N;NOM;MASC;SG	N;INDF;MASC;SG
personām	лица	persona	лице	N;DAT;FEM;PL	N;INDF;NEUT;PL
provincēm	провинции	province	провинция	N;DAT;FEM;PL	N;INDF;FEM;PL
saimes	стада	saime	стадам	N;NOM;FEM;PL	N;INDF;NEUT;PL
saimes	ята	saime	ята	N;NOM;FEM;PL	N;INDF;NEUT;PL
ekonomiskā	икономическа	ekonomiska	икономически	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
ekonomiskā	икономически	ekonomiska	икономически	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
veicina	насърчава	veicināt	насърчавам-(се)	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
virsnieki	офицери	virsnieks	офицер	N;NOM;MASC;PL	N;INDF;MASC;PL
virsnieki	полицаи	virsnieks	полицай	N;NOM;MASC;PL	N;INDF;MASC;PL
federālais	федерален	federāls	федерален	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
federālais	федерална	federāls	федерален	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
brāli	братко	brālis	братко	N;ACC;MASC;SG	N;INDF;MASC;SG
brāli	брат	brālis	брат	N;ACC;MASC;SG	N;INDF;MASC;SG
vēlētāji	избиратели	vēlētājs	избирател	N;NOM;MASC;PL	N;INDF;MASC;PL
vēlētāji	гласоподавателите	vēlētājs	гласоподавател	N;NOM;MASC;PL	N;DEF;MASC;PL
vēlētāji	избирателите	vēlētājs	избирател	N;NOM;MASC;PL	N;DEF;MASC;PL
vēlētāji	гласоподаватели	vēlētājs	гласоподавател	N;NOM;MASC;PL	N;INDF;MASC;PL
signālu	сигнал	signāls	сигнал	N;ACC;MASC;SG	N;INDF;MASC;SG
veltīta	посветен	veltīt	посветя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;MASC;SG;V.PTCP;PASS
veltīta	посветена	veltīt	посветя-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
veltīta	отдадена	veltīt	отдам-(се)	V;PFV;NOM;INDF;FEM;SG;PST;V.PTCP	V;PFV;INDF;FEM;SG;V.PTCP;PASS
nopietni	сериозно	nopietni	сериозно	ADV	ADV
nopietni	сериозно	nopietni	сериозно	ADV	ADV
mazie	малки	mazs	малък	ADJ;NOM;MASC;PL	ADJ;INDF;PL
klostera	манастир	klosteris	манастир	N;GEN;MASC;SG	N;INDF;MASC;SG
klostera	манастира	klosteris	манастирам	N;GEN;MASC;SG	N;DEF;MASC;SG
mazas	малки	maza	малък	ADJ;NOM;FEM;PL	ADJ;INDF;PL
virziens	посока	virziens	посока	N;NOM;MASC;SG	N;INDF;FEM;SG
virziens	ос	virziens	ос	N;NOM;MASC;SG	N;INDF;FEM;SG
fabrika	фабрика	fabrika	фабрика	N;NOM;FEM;SG	N;INDF;FEM;SG
fabrika	завод	fabrika	завод	N;NOM;FEM;SG	N;INDF;MASC;SG
fabrika	фабриката	fabrika	фабрика	N;NOM;FEM;SG	N;DEF;FEM;SG
komandēja	организирал	komandēt	организирам	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
spēcīga	силен	spēcīga	силен	ADJ;NOM;FEM;SG	ADJ;INDF;MASC;SG
spēcīga	силна	spēcīga	силен	ADJ;NOM;FEM;SG	ADJ;INDF;FEM;SG
meklēt	търси	meklēt	търся	V;POS;NFIN	V;IPFV;IMP;SG;3;PRS;FIN
meklēt	открийте	meklēt	открия-(се)	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
meklēt	намерете	meklēt	намеря-(се)	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
meklēt	намери	meklēt	намеря-(се)	V;POS;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
meklēt	намеря	meklēt	намеря-(се)	V;POS;NFIN	V;PFV;IND;SG;1;PRS;FIN;ACT
ekonomikā	икономика	ekonomika	икономика	N;ESS;FEM;SG	N;INDF;FEM;SG
maksimālais	максимална	maksimāls	максимален	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
maksimālais	максимален	maksimāls	максимален	ADJ;NOM;MASC;SG	ADJ;INDF;MASC;SG
bērnībā	детство	bērnība	детство	N;ESS;FEM;SG	N;INDF;NEUT;SG
bērnībā	детството	bērnība	детство	N;ESS;FEM;SG	N;DEF;NEUT;SG
seši	шестима	seši	шестима	NUM;NOM;MASC;PL	NUM;INDF;PL
seši	шест	seši	шест	NUM;NOM;MASC;PL	NUM;INDF;PL
zemestrīce	земетресението	zemestrīce	земетресение	N;NOM;FEM;SG	N;DEF;NEUT;SG
zemestrīce	земетресение	zemestrīce	земетресение	N;NOM;FEM;SG	N;INDF;NEUT;SG
raksturojums	характеризиране	raksturojums	характеризиране	N;NOM;MASC;SG	N;INDF;NEUT;SG
lasīt	четете	lasīt	чета	V;POS;NFIN	V;IPFV;IMP;PL;2;FIN
lasīt	прочетете	lasīt	прочета	V;POS;NFIN	V;PFV;IMP;PL;2;FIN
lasīt	чета	lasīt	чета	V;POS;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
lasīt	прочети	lasīt	прочета	V;POS;NFIN	V;PFV;IMP;SG;2;FIN
uzrakstīja	написал	uzrakstīt	напиша	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
uzrakstīja	написа	uzrakstīt	напиша	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
sekmīgi	успешно	sekmīgi	успешно	ADV	ADV
formāli	формално	formāli	формално	ADV	ADV
formāli	формално	formāli	формално	ADV	ADV
formāli	официално	formāli	официално	ADV	ADV
lēni	бавно	lēni	бавно	ADV	ADV
lēni	бавно	lēni	бавно	ADV	ADV
balsošanas	гласуването	balsošana	гласуване	N;NOM;FEM;SG	N;DEF;NEUT;SG
balsošanas	гласуване	balsošana	гласуване	N;NOM;FEM;SG	N;INDF;NEUT;SG
svarīgi	важно	svarīgi	важно	ADV	ADV
analīzes	анализи	analīze	анализ	N;NOM;FEM;PL	N;INDF;MASC;PL
analīzes	анализите	analīze	анализ	N;NOM;FEM;PL	N;DEF;MASC;PL
analīzes	анализи	analīze	анализ	N;NOM;FEM;PL	N;INDF;MASC;PL
parāda	показва	parādīt	показвам-(се)	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
nākotnē	бъдеще	nākotne	бъдеще	N;ESS;FEM;SG	N;INDF;NEUT;SG
nākotnē	бъдещето	nākotne	бъдеще	N;ESS;FEM;SG	N;DEF;NEUT;SG
revolūcija	революция	revolūcija	революция	N;NOM;FEM;SG	N;INDF;FEM;SG
reklāmas	реклами	reklāma	реклам	N;NOM;FEM;PL	N;INDF;FEM;PL
mazs	малка	mazs	малък	ADJ;NOM;MASC;SG	ADJ;INDF;FEM;SG
