και	et	και	et	CONJ	CONJ
ζημιές	dégâts	ζημιά	dégât	N;NOM;FEM;PL	N;MASC;PL
ζημιές	dégats	ζημιά	dégat	N;NOM;FEM;PL	N;MASC;PL
ζημιές	dommages	ζημιά	dommage	N;NOM;FEM;PL	N;MASC;PL
ζημιές	dégâts	ζημιά	dégât	N;NOM;FEM;PL	N;MASC;PL
πέφτει	tombe	πέφτω	tomber	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ομιλία	discours	ομιλία	discours	N;ACC;FEM;SG	N;MASC;SG
ομιλία	allocution	ομιλία	allocution	N;ACC;FEM;SG	N;FEM;SG
ελπίδα	espoir	ελπίδα	espoir	N;NOM;FEM;SG	N;MASC;SG
ελπίδα	espérance	ελπίδα	espérance	N;NOM;FEM;SG	N;FEM;SG
σύλληψη	arrestation	σύλληψη	arrestation	N;ACC;FEM;SG	N;FEM;SG
σύλληψη	capture	σύλληψη	capture	N;ACC;FEM;SG	N;FEM;SG
αίτηση	application	αίτηση	application	N;NOM;FEM;SG	N;FEM;SG
αίτηση	candidature	αίτηση	candidature	N;NOM;FEM;SG	N;FEM;SG
αίτηση	demande	αίτηση	demande	N;NOM;FEM;SG	N;FEM;SG
αίτηση	requête	αίτηση	requête	N;NOM;FEM;SG	N;FEM;SG
πλούσιο	riche	πλούσιο	riche	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
πτυχίο	diplôme	πτυχίο	diplôme	N;NOM;NEUT;SG	N;MASC;SG
πτυχίο	diplôme	πτυχίο	diplôme	N;NOM;NEUT;SG	N;MASC;SG
πτυχίο	degré	πτυχίο	degré	N;NOM;NEUT;SG	N;MASC;SG
μαρτυρίες	témoignages	μαρτυρία	témoignage	N;NOM;FEM;PL	N;MASC;PL
μαρτυρίες	témoignages	μαρτυρία	témoignage	N;NOM;FEM;PL	N;MASC;PL
γρήγορη	rapide	γρήγορος	rapide	ADJ;NOM;FEM;SG	ADJ;MASC;SG
γρήγορη	rapide	γρήγορος	rapide	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εξοπλισμό	engrenage	εξοπλισμός	engrenage	N;ACC;MASC;SG	N;MASC;SG
επέλεξε	choisi	επιλέγω	choisir	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
ενδεχομένως	éventuellement	ενδεχομένως	éventuellement	ADV	ADV
ενδεχομένως	possiblement	ενδεχομένως	possiblement	ADV	ADV
ενδεχομένως	potentiellement	ενδεχομένως	potentiellement	ADV	ADV
εκπαιδευτικό	éducatif	εκπαιδευτικός	éducatif	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
σοβαρή	sérieux	σοβαρός	sérieux	ADJ;NOM;FEM;SG	ADJ;MASC;SG
σοβαρή	serieux	σοβαρός	serieux	ADJ;NOM;FEM;SG	ADJ;MASC;SG
σοβαρή	grave	σοβαρός	grave	ADJ;NOM;FEM;SG	ADJ;MASC;SG
σοβαρή	sérieuse	σοβαρός	sérieux	ADJ;NOM;FEM;SG	ADJ;FEM;SG
σοβαρή	grave	σοβαρός	grave	ADJ;NOM;FEM;SG	ADJ;MASC;SG
σοβαρή	sévère	σοβαρός	sévère	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ιατρός	médecin	ιατρός	médecin	N;NOM;MASC;SG	N;MASC;SG
ιατρός	physicien	ιατρός	physicien	N;NOM;MASC;SG	N;MASC;SG
επιγραφές	inscriptions	επιγραφή	inscription	N;NOM;FEM;PL	N;FEM;PL
ουρανό	ciel	ουρανός	ciel	N;ACC;MASC;SG	N;MASC;SG
ταξίδια	voyages	ταξίδι	voyage	N;NOM;NEUT;PL	N;MASC;PL
ταξίδια	voyages	ταξίδι	voyage	N;NOM;NEUT;PL	N;MASC;PL
θετικές	positives	θετικός	positif	ADJ;NOM;FEM;PL	ADJ;FEM;PL
θετικές	positifs	θετικός	positif	ADJ;NOM;FEM;PL	ADJ;MASC;PL
φάσεις	phases	φάση	phase	N;NOM;FEM;PL	N;FEM;PL
φάσεις	étapes	φάση	étape	N;NOM;FEM;PL	N;FEM;PL
προορισμό	destination	προορισμός	destination	N;ACC;MASC;SG	N;FEM;SG
πατριαρχείο	patriarcat	πατριαρχείο	patriarcat	N;NOM;NEUT;SG	N;MASC;SG
σκοτώσει	tuez	σκοτώνω	tuer	V;PFV;NFIN;ACT	V;IMP;PL;2;PRS;FIN
σκοτώσει	tuer	σκοτώνω	tuer	V;PFV;NFIN;ACT	V;NFIN
σκοτώσει	tue	σκοτώνω	tuer	V;PFV;NFIN;ACT	V;IND;SG;3;PRS;FIN
επιδόσεις	performances	επίδοση	performance	N;NOM;FEM;PL	N;FEM;PL
τριάντα	trente	τριάντα	trente	NUM;NOM;NEUT;PL	NUM
σταθμούς	gares	σταθμός	gare	N;ACC;MASC;PL	N;FEM;PL
σταθμούς	stations	σταθμός	station	N;ACC;MASC;PL	N;FEM;PL
διαλυτότητα	solubilité	διαλυτότητα	solubilité	N;NOM;FEM;SG	N;FEM;SG
αντικατάσταση	remplacement	αντικατάσταση	remplacement	N;ACC;FEM;SG	N;MASC;SG
αντικατάσταση	substitution	αντικατάσταση	substitution	N;ACC;FEM;SG	N;FEM;SG
αντικατάσταση	suppléant	αντικατάσταση	suppléent	N;ACC;FEM;SG	N;MASC;SG
αντικατάσταση	remplacement	αντικατάσταση	remplacement	N;ACC;FEM;SG	N;MASC;SG
τοιχογραφίες	fresques	τοιχογραφία	fresque	N;NOM;FEM;PL	N;FEM;PL
τοιχογραφίες	murales	τοιχογραφία	mural	N;NOM;FEM;PL	N;FEM;PL
τοιχογραφίες	fresques	τοιχογραφία	fresque	N;NOM;FEM;PL	N;FEM;PL
βιομηχανική	industrielle	βιομηχανικός	industriel	ADJ;NOM;FEM;SG	ADJ;FEM;SG
βιομηχανική	industriel	βιομηχανικός	industriel	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ενδείξεις	indications	ένδειξη	indication	N;NOM;FEM;PL	N;FEM;PL
συνεργάτης	partenaire	συνεργάτης	partenaire	N;NOM;MASC;SG	N;MASC;SG
συνεργάτης	collègue	συνεργάτης	collègue	N;NOM;MASC;SG	N;FEM;SG
ασκήσεις	exercices	άσκηση	exercice	N;NOM;FEM;PL	N;MASC;PL
ασκήσεις	exercices	άσκηση	exercice	N;NOM;FEM;PL	N;MASC;PL
ασκήσεις	forets	άσκηση	foret	N;NOM;FEM;PL	N;FEM;PL
αλφάβητο	alphabet	αλφάβητος	alphabet	N;NOM;NEUT;SG	N;MASC;SG
επιρροές	influences	επιρροή	influence	N;NOM;FEM;PL	N;FEM;PL
έπαιζε	jouée	παίζω	jouer	V;IPFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;PST;V.PTCP
έπαιζε	joué	παίζω	jouer	V;IPFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
σεναριογράφος	scénariste	σεναριογράφος	scénariste	N;NOM;MASC;SG	N;MASC;SG
αστερισμό	constellation	αστερισμός	constellation	N;ACC;MASC;SG	N;FEM;SG
υποχρεώσεις	obligations	υποχρέωση	obligation	N;NOM;FEM;PL	N;FEM;PL
υποχρεώσεις	engagements	υποχρέωση	engagement	N;NOM;FEM;PL	N;MASC;PL
υποχρεώσεις	engagements	υποχρέωση	engagement	N;NOM;FEM;PL	N;MASC;PL
σπήλαιο	caverne	σπήλαιο	caverne	N;NOM;NEUT;SG	N;FEM;SG
σπήλαιο	grotte	σπήλαιο	grotte	N;NOM;NEUT;SG	N;FEM;SG
σπήλαιο	cave	σπήλαιο	cave	N;NOM;NEUT;SG	N;FEM;SG
σπήλαιο	caverne	σπήλαιο	caverne	N;NOM;NEUT;SG	N;FEM;SG
δέλτα	delta	δέλτα	delta	N;NOM;MASC;SG	N;MASC;SG
ιδιωτική	privé	ιδιωτικός	privé	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δυσκολίες	difficultés	δυσκολία	difficulté	N;NOM;FEM;PL	N;FEM;PL
δυσκολίες	difficultés	δυσκολία	difficulté	N;NOM;FEM;PL	N;FEM;PL
τάφο	tombeau	τάφος	tombeau	N;ACC;MASC;SG	N;MASC;SG
τάφο	caveau	τάφος	caveau	N;ACC;MASC;SG	N;MASC;SG
στάλθηκε	envoyée	στέλνω	envoyer	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
στάλθηκε	envoyé	στέλνω	envoyer	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
ατομικό	individuelle	ατομικός	individuel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ατομικό	individuel	ατομικός	individuel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
αναφέρθηκε	signalé	αναφέρω	signaler	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
αναφέρθηκε	rapporté	αναφέρω	rapporter	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
αναφέρθηκε	signalée	αναφέρω	signaler	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
βουλγαρική	bulgare	βουλγάρικος	bulgare	ADJ;NOM;FEM;SG	ADJ;MASC;SG
νομοθεσία	législation	νομοθεσία	législation	N;NOM;FEM;SG	N;FEM;SG
αραβική	arabe	αραβικός	arabe	ADJ;NOM;FEM;SG	ADJ;MASC;SG
αραβική	arabe	αραβικός	arabe	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εξετάσεις	essais	εξέταση	essai	N;NOM;FEM;PL	N;MASC;PL
εξετάσεις	tests	εξέταση	test	N;NOM;FEM;PL	N;MASC;PL
εξετάσεις	épreuves	εξέταση	épreuve	N;NOM;FEM;PL	N;FEM;PL
εξετάσεις	examens	εξέταση	examen	N;NOM;FEM;PL	N;MASC;PL
εξετάσεις	examens	εξέταση	examen	N;NOM;FEM;PL	N;MASC;PL
συνδυασμός	combinaison	συνδυασμός	combinaison	N;NOM;MASC;SG	N;FEM;SG
λάθη	fautes	λάθος	faute	N;NOM;NEUT;PL	N;FEM;PL
λάθη	erreurs	λάθος	erreur	N;NOM;NEUT;PL	N;FEM;PL
λάθη	fautes	λάθος	faute	N;NOM;NEUT;PL	N;FEM;PL
λάθη	erreurs	λάθος	erreur	N;NOM;NEUT;PL	N;FEM;PL
αντάρτες	guérilleros	αντάρτης	guérilleros	N;NOM;MASC;PL	N;MASC;PL
αντάρτες	guérilleros	αντάρτης	guérilleros	N;NOM;MASC;PL	N;MASC;PL
αντάρτες	partisans	αντάρτης	partisan	N;NOM;MASC;PL	N;MASC;PL
αντάρτες	rebelles	αντάρτης	rebelle	N;NOM;MASC;PL	N;MASC;PL
διατριβή	dissertation	διατριβός	dissertation	N;NOM;FEM;SG	N;FEM;SG
διατριβή	thèse	διατριβός	thèse	N;NOM;FEM;SG	N;FEM;SG
διατριβή	thèse	διατριβός	thèse	N;NOM;FEM;SG	N;FEM;SG
συνέπειες	conséquences	συνέπεια	conséquence	N;NOM;FEM;PL	N;FEM;PL
συνέπειες	conséquences	συνέπεια	conséquence	N;NOM;FEM;PL	N;FEM;PL
συνέπειες	implications	συνέπεια	implication	N;NOM;FEM;PL	N;FEM;PL
συνέπειες	incidences	συνέπεια	incidence	N;NOM;FEM;PL	N;FEM;PL
φιλοσοφική	philosophique	φιλοσοφικός	philosophique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
προσωπικότητα	personnalité	προσωπικότητα	personnalité	N;ACC;FEM;SG	N;FEM;SG
οπαδούς	adeptes	οπαδός	adepte	N;ACC;MASC;PL	N;MASC;PL
ιερέας	priest	ιερία	priest	N;NOM;MASC;SG	N;MASC;SG
ιερέας	prêtre	ιερία	prêtre	N;NOM;MASC;SG	N;MASC;SG
ιερέας	curé	ιερία	curé	N;NOM;MASC;SG	N;MASC;SG
επισκοπή	diocèse	επισκοπή	diocèse	N;NOM;FEM;SG	N;MASC;SG
ξενοδοχείο	hôtel	ξενοδοχείο	hôtel	N;NOM;NEUT;SG	N;MASC;SG
διάσπαση	split	διάσπαση	split	N;NOM;FEM;SG	N;MASC;SG
διάσπαση	scission	διάσπαση	scission	N;NOM;FEM;SG	N;FEM;SG
επισήμως	officiellement	επίσημα	officiellement	ADV	ADV
επισήμως	formellement	επίσημα	formellement	ADV	ADV
επισήμως	officiellement	επίσημα	officiellement	ADV	ADV
στόχους	buts	στόχος	but	N;ACC;MASC;PL	N;MASC;PL
στόχους	objectifs	στόχος	objectif	N;ACC;MASC;PL	N;MASC;PL
επαγγελματικό	professionnelle	επαγγελματικός	professionnel	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
επαγγελματικό	professionnel	επαγγελματικός	professionnel	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κίνδυνος	risque	κίνδυνος	risque	N;NOM;MASC;SG	N;MASC;SG
κίνδυνος	danger	κίνδυνος	danger	N;NOM;MASC;SG	N;MASC;SG
κίνδυνος	aléa	κίνδυνος	aléa	N;NOM;MASC;SG	N;MASC;SG
κίνδυνος	risque	κίνδυνος	risque	N;NOM;MASC;SG	N;MASC;SG
κίνδυνος	danger	κίνδυνος	danger	N;NOM;MASC;SG	N;MASC;SG
σχεδιασμού	planification	σχεδιασμός	planification	N;GEN;MASC;SG	N;FEM;SG
αποδείχθηκε	prouvé	αποδεικνύω	prouver	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
αποδείχθηκε	prouvée	αποδεικνύω	prouver	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
κατανάλωση	consommation	κατανάλωση	consommation	N;ACC;FEM;SG	N;FEM;SG
υψηλότερο	supérieur	ψηλός	supérieur	ADJ;NOM;CMPR;NEUT;SG	ADJ;MASC;SG
μωάμεθ	mahomet	μωάμεθ	mahomet	N;NOM;NEUT;SG	N;MASC;SG
μωάμεθ	mahomet	μωάμεθ	mahomet	N;NOM;NEUT;SG	N;MASC;SG
διάγνωση	diagnostic	διάγνωση	diagnostic	N;NOM;FEM;SG	N;MASC;SG
μεταφορές	virements	μεταφορά	virement	N;NOM;FEM;PL	N;MASC;PL
μεταφορές	transferts	μεταφορά	transfert	N;NOM;FEM;PL	N;MASC;PL
μεταφορές	transports	μεταφορά	transport	N;NOM;FEM;PL	N;MASC;PL
εταιρίες	sociétés	εταιρία	société	N;NOM;FEM;PL	N;FEM;PL
εταιρίες	compagnies	εταιρία	compagnie	N;NOM;FEM;PL	N;FEM;PL
εταιρίες	entreprises	εταιρία	entreprise	N;NOM;FEM;PL	N;FEM;PL
εταιρίες	sociétés	εταιρία	société	N;NOM;FEM;PL	N;FEM;PL
φάρμακα	médicaments	φάρμακο	médicament	N;NOM;NEUT;PL	N;MASC;PL
δυναμική	dynamique	δυναμικός	dynamique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δυναμική	dynamique	δυναμικός	dynamique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κατάλληλο	approprié	κατάλληλος	approprié	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κατάλληλο	approprié	κατάλληλος	approprié	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κατάλληλο	convenable	κατάλληλος	convenable	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ακτίνα	poutre	ακτίνα	poutre	N;ACC;FEM;SG	N;FEM;SG
ακτίνα	rayon	ακτίνα	rayon	N;ACC;FEM;SG	N;MASC;SG
ακτίνα	faisceau	ακτίνα	faisceau	N;ACC;FEM;SG	N;MASC;SG
ακτίνα	rayon	ακτίνα	rayon	N;ACC;FEM;SG	N;MASC;SG
ακτίνα	radius	ακτίνα	radius	N;ACC;FEM;SG	N;MASC;SG
συνεργάτες	partenaires	συνεργάτης	partenaire	N;NOM;MASC;PL	N;MASC;PL
συνεργάτες	collaborateurs	συνεργάτης	collaborateur	N;NOM;MASC;PL	N;MASC;PL
συνεργάτες	collègues	συνεργάτης	collègue	N;NOM;MASC;PL	N;MASC;PL
εναλλακτική	alternative	εναλλακτικός	alternative	ADJ;NOM;FEM;SG	ADJ;FEM;SG
εναλλακτική	alternatif	εναλλακτικός	alternatif	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εκφράσεις	expressions	έκφραση	expression	N;NOM;FEM;PL	N;FEM;PL
μύθος	légende	μύθος	légende	N;NOM;MASC;SG	N;FEM;SG
μύθος	mythe	μύθος	mythe	N;NOM;MASC;SG	N;MASC;SG
πιστεύει	croit	πιστεύω	croire	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
ισορροπία	balance	ισορροπία	balance	N;ACC;FEM;SG	N;FEM;SG
ισορροπία	solde	ισορροπία	solde	N;ACC;FEM;SG	N;MASC;SG
ισορροπία	équilibre	ισορροπία	équilibre	N;ACC;FEM;SG	N;MASC;SG
ισορροπία	équilibre	ισορροπία	équilibre	N;ACC;FEM;SG	N;MASC;SG
ισπανός	espagnol	ισπανός	espagnol	ADJ;NOM;MASC;SG	ADJ;MASC;SG
ισπανός	espagnole	ισπανός	espagnol	ADJ;NOM;MASC;SG	ADJ;FEM;SG
τυπική	typique	τυπικός	typique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εξελίξεις	développements	εξέλιξη	développement	N;NOM;FEM;PL	N;MASC;PL
ρυθμός	rythme	ρυθμός	rythme	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	taux	ρυθμός	taux	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	tarif	ρυθμός	tarif	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	tempo	ρυθμός	tempo	N;NOM;MASC;SG	N;MASC;SG
ρυθμός	rythme	ρυθμός	rythme	N;NOM;MASC;SG	N;MASC;SG
συνασπισμού	coalition	συνασπισμός	coalition	N;GEN;MASC;SG	N;FEM;SG
κάστρα	châteaux	κάστρα	château	N;NOM;NEUT;PL	N;MASC;PL
θεατές	spectateurs	θεατός	spectateur	N;NOM;MASC;PL	N;MASC;PL
θεατές	téléspectateurs	θεατός	téléspectateur	N;NOM;MASC;PL	N;MASC;PL
θεατές	spectateurs	θεατός	spectateur	N;NOM;MASC;PL	N;MASC;PL
σφαγή	massacre	σφαγή	massacre	N;ACC;FEM;SG	N;MASC;SG
σφαγή	carnage	σφαγή	carnage	N;ACC;FEM;SG	N;MASC;SG
σφαγή	abattage	σφαγή	abattage	N;ACC;FEM;SG	N;MASC;SG
σφαγή	abattage	σφαγή	abattage	N;ACC;FEM;SG	N;MASC;SG
σουλτάνος	sultan	σουλτάνος	sultan	N;NOM;MASC;SG	N;MASC;SG
ελαφρά	légèrement	ελαφρά	légèrement	ADV	ADV
ελαφρά	légèrement	ελαφρά	légèrement	ADV	ADV
μέταλλα	métaux	μέταλλος	métal	N;NOM;NEUT;PL	N;MASC;PL
μέταλλα	métaux	μέταλλος	métal	N;NOM;NEUT;PL	N;MASC;PL
σκηνοθέτες	administrateurs	σκηνοθέτης	administrateur	N;NOM;MASC;PL	N;MASC;PL
σκηνοθέτες	réalisateurs	σκηνοθέτης	réalisateur	N;NOM;MASC;PL	N;MASC;PL
σκηνοθέτες	directeurs	σκηνοθέτης	directeur	N;NOM;MASC;PL	N;MASC;PL
υποκατάσταση	substitution	υποκατάσταση	substitution	N;NOM;FEM;SG	N;FEM;SG
χορός	danse	χορός	danse	N;NOM;MASC;SG	N;FEM;SG
χορός	danse	χορός	danse	N;NOM;MASC;SG	N;FEM;SG
κολέγιο	collège	κολέγιο	collège	N;NOM;NEUT;SG	N;MASC;SG
κολέγιο	université	κολέγιο	université	N;NOM;NEUT;SG	N;FEM;SG
κύμα	vague	κύμα	vague	N;NOM;NEUT;SG	N;FEM;SG
κύμα	onde	κύμα	onde	N;NOM;NEUT;SG	N;FEM;SG
σχεδιάστηκε	conçu	σχεδιάζω	concevoir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
σχεδιάστηκε	conçue	σχεδιάζω	concevoir	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
κέρματα	pièces	κέρμα	pièce	N;NOM;NEUT;PL	N;FEM;PL
κέρματα	monnaies	κέρμα	monnaie	N;NOM;NEUT;PL	N;FEM;PL
βία	violence	βία	violence	N;NOM;FEM;SG	N;FEM;SG
πρωταγωνίστησε	étoilé	πρωταγωνίζω	étoiler	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
πύλες	portails	πύλη	portail	N;NOM;FEM;PL	N;MASC;PL
πύλες	vannes	πύλη	vanne	N;NOM;FEM;PL	N;MASC;PL
πύλες	portes	πύλη	porte	N;NOM;FEM;PL	N;FEM;PL
πύλες	portails	πύλη	portail	N;NOM;FEM;PL	N;MASC;PL
πύλες	passerelles	πύλη	passerelle	N;NOM;FEM;PL	N;FEM;PL
κορίτσι	fille	κορίτσι	fille	N;NOM;NEUT;SG	N;FEM;SG
κορίτσι	fillette	κορίτσι	fillette	N;NOM;NEUT;SG	N;FEM;SG
πρόσφατη	récent	πρόσφατος	récent	ADJ;NOM;FEM;SG	ADJ;MASC;SG
πρόσφατη	récente	πρόσφατος	récent	ADJ;NOM;FEM;SG	ADJ;FEM;SG
θηλυκά	femmes	θηλυκά	femme	N;NOM;NEUT;PL	N;FEM;PL
θηλυκά	femelles	θηλυκά	femelle	N;NOM;NEUT;PL	N;FEM;PL
αρσενικό	masculin	αρσενικός	masculin	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ψηφιακή	numérique	ψηφιακός	numérique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ψηφιακή	digital	ψηφιακός	digital	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ηλεκτρονική	electronique	ηλεκτρονικός	electronique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ηλεκτρονική	électronique	ηλεκτρονικός	électronique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ηλεκτρονική	electronique	ηλεκτρονικός	electronique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ηλεκτρονική	électronique	ηλεκτρονικός	électronique	ADJ;NOM;FEM;SG	ADJ;MASC;SG
τεράστιο	immense	τεράστιος	immense	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
τεράστιο	énorme	τεράστιος	énorme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
τεράστιο	enorme	τεράστιος	enorme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
τεράστιο	énorme	τεράστιος	énorme	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
κομμουνιστικό	communiste	κομμουνιστικός	communiste	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
χάνει	perdant	χάνω	perdre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;PRS;V.PTCP
χάνει	perdre	χάνω	perdre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
χάνει	perd	χάνω	perdre	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
επεκτάθηκε	élargi	επικτείνω	élargir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
επεκτάθηκε	élargie	επικτείνω	élargir	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;PST;V.PTCP
επεκτάθηκε	étendu	επικτείνω	étendre	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
επεκτάθηκε	agrandi	επικτείνω	agrandir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;PST;V.PTCP
κατάργηση	abrogation	κατάργηση	abrogation	N;ACC;FEM;SG	N;FEM;SG
κατάργηση	abolition	κατάργηση	abolition	N;ACC;FEM;SG	N;FEM;SG
άσπρο	blanc	άσπρο	blanc	N;NOM;NEUT;SG	N;MASC;SG
θεολογία	théologie	θεολογία	théologie	N;NOM;FEM;SG	N;FEM;SG
εκδοχές	versions	εκδοχή	version	N;NOM;FEM;PL	N;FEM;PL
πρόεδροι	présidents	πρόεδρος	président	N;NOM;MASC;PL	N;MASC;PL
ερώτημα	requête	ερώτημα	requête	N;NOM;NEUT;SG	N;FEM;SG
ερώτημα	question	ερώτημα	question	N;NOM;NEUT;SG	N;FEM;SG
σύνταξη	retraite	σύνταξη	retraite	N;NOM;FEM;SG	N;FEM;SG
σύνταξη	pension	σύνταξη	pension	N;NOM;FEM;SG	N;FEM;SG
σύνταξη	syntaxe	σύνταξη	syntaxe	N;NOM;FEM;SG	N;FEM;SG
τεχνικά	techniquement	τεχνικά	techniquement	ADV	ADV
ιδιοκτήτης	propriétaire	ιδιοκτήτης	propriétaire	N;NOM;MASC;SG	N;MASC;SG
γαλαξίες	galaxies	γαλαξία	galaxie	N;NOM;FEM;PL	N;FEM;PL
θεατρική	théâtrale	θεατρικός	théâtral	ADJ;NOM;FEM;SG	ADJ;FEM;SG
θεατρική	théâtral	θεατρικός	théâtral	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κτήρια	bâtiments	κτήριος	bâtiment	N;NOM;NEUT;PL	N;MASC;PL
κτήρια	immeubles	κτήριος	immeuble	N;NOM;NEUT;PL	N;MASC;PL
κτήρια	édifices	κτήριος	édifice	N;NOM;NEUT;PL	N;MASC;PL
ωραία	sympa	ωραίος	sympa	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ωραία	gentil	ωραίος	gentil	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ωραία	joli	ωραίος	joli	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ωραία	jolie	ωραίος	joli	ADJ;NOM;FEM;SG	ADJ;FEM;SG
τάσεις	tendances	τάση	tendance	N;NOM;FEM;PL	N;FEM;PL
σελήνη	lune	σελήνη	lune	N;NOM;FEM;SG	N;FEM;SG
εύκολο	facile	εύκολος	facile	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εκτιμήσεις	estimations	εκτίμηση	estimation	N;NOM;FEM;PL	N;FEM;PL
δούναβη	danube	δούναβη	danube	N;FEM	N;MASC;SG
ολυμπιακοί	olympiques	ολυμπιακός	olympique	ADJ;NOM;MASC;PL	ADJ;MASC;PL
απάντησε	répondre	απαντώ	répondre	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
μεσαιωνική	médiévale	μεσαιωνικός	médiéval	ADJ;NOM;FEM;SG	ADJ;FEM;SG
μεσαιωνική	médiéval	μεσαιωνικός	médiéval	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ισοπαλία	cravate	ισοπαλία	cravate	N;ACC;FEM;SG	N;FEM;SG
ισοπαλία	tirage	ισοπαλία	tirage	N;ACC;FEM;SG	N;MASC;SG
κεφαλή	tête	κεφαλή	tête	N;ACC;FEM;SG	N;FEM;SG
κεφαλή	ogive	κεφαλή	ogive	N;ACC;FEM;SG	N;FEM;SG
επαναστάτες	rebelles	επαναστάτης	rebelle	N;NOM;MASC;PL	N;MASC;PL
άθροισμα	somme	άθροισμα	somme	N;NOM;NEUT;SG	N;FEM;SG
λειτουργούσε	fonctionné	λειτουργώ	fonctionner	V;IPFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;PST;V.PTCP
