על	om	על	om	ADP	ADP
סימנים	mærker	סימן	mærke	N;MASC;PL	N;INDF;NEUT;PL
סימנים	skilte	סימן	skille	N;MASC;PL	N;INDF;MASC+FEM;PL
עיניים	øjnene	עין	øje	N;FEM;PL	N;DEF;NEUT;PL
עיניים	øjne	עין	øje	N;FEM;PL	N;INDF;NEUT;PL
מחבלים	terrorister	מחבל	terrorist	N;MASC;PL	N;INDF;MASC+FEM;PL
מחבלים	terroristerne	מחבל	terrorist	N;MASC;PL	N;DEF;MASC+FEM;PL
התוצאות	resultat	התוצאות	resultat	N;FEM;SG	N;INDF;NEUT;SG
עזבו	forlad	עזב	forlad	V;PL;3;PST;ACT	V;IMP
עזבו	forlade	עזב	forlade	V;PL;3;PST;ACT	V;NFIN;ACT
קשורים	relaterede	קשר	relatere	V;MASC;PL;V.PTCP;ACT	V;PL;PST;V.PTCP
טורניר	turnering	טורניר	turnering	N;MASC;SG	N;INDF;MASC+FEM;SG
טורניר	turneringen	טורניר	turnering	N;MASC;SG	N;DEF;MASC+FEM;SG
סיכוי	chance	סיכוי	chance	N;MASC;SG	N;INDF;MASC+FEM;SG
הפניות	henvisninger	הפניה	henvisning	N;FEM;PL	N;INDF;MASC+FEM;PL
הפניות	henvisninger	הפניה	henvisning	N;FEM;PL	N;INDF;MASC+FEM;PL
הפניות	referencer	הפניה	reference	N;FEM;PL	N;INDF;MASC+FEM;PL
התעלה	kanal	התעלה	kanal	N;FEM;SG	N;INDF;MASC+FEM;SG
התעלה	canal	התעלה	canal	N;FEM;SG	N;INDF;MASC+FEM;SG
התעלה	kanalen	התעלה	kanal	N;FEM;SG	N;DEF;MASC+FEM;SG
נמצאה	fundet	נמצא	finde	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
מתקן	anordning	מתקן	anordning	N;MASC;SG	N;INDF;MASC+FEM;SG
מתקן	apparat	מתקן	apparat	N;MASC;SG	N;INDF;NEUT;SG
מתקן	enhed	מתקן	enhed	N;MASC;SG	N;INDF;MASC+FEM;SG
מתקן	facilitet	מתקן	facilitet	N;MASC;SG	N;INDF;MASC+FEM;SG
מתקן	faciliteten	מתקן	facilitet	N;MASC;SG	N;DEF;MASC+FEM;SG
פרשנות	fortolkning	פרשנות	fortolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
פרשנות	tolkning	פרשנות	tolkning	N;FEM;SG	N;INDF;MASC+FEM;SG
הכנסה	indtægt	הכנסה	indtægt	N;FEM;SG	N;INDF;MASC+FEM;SG
הכנסה	indtægt	הכנסה	indtægt	N;FEM;SG	N;INDF;MASC+FEM;SG
הכנסה	indkomst	הכנסה	indkomst	N;FEM;SG	N;INDF;MASC+FEM;SG
קתדרלת	katedral	קתדרלת	katedral	N;FEM;SG	N;INDF;MASC+FEM;SG
קתדרלת	katedralen	קתדרלת	katedral	N;FEM;SG	N;DEF;MASC+FEM;SG
מחזיק	holder	החזיק	holde	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
בירה	øl	בירה	øl	N;FEM;SG	N;INDF;MASC+FEM;SG
בירה	bajer	בירה	baje	N;FEM;SG	N;INDF;MASC+FEM;SG
מצווה	bestiller	ציווה	bestille	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
תהליכים	processer	תהליך	processe	N;MASC;PL	N;INDF;MASC+FEM;PL
מצור	belejring	מצור	belejring	N;MASC;SG	N;INDF;MASC+FEM;SG
מצור	belejringen	מצור	belejring	N;MASC;SG	N;DEF;MASC+FEM;SG
מכתבים	bogstaver	מכתב	bogstave	N;MASC;PL	N;INDF;NEUT;PL
מכתבים	breve	מכתב	brev	N;MASC;PL	N;INDF;NEUT;PL
מועמדים	kandidaterne	מועמד	kandidat	N;MASC;PL	N;DEF;MASC+FEM;PL
מועמדים	kandidater	מועמד	kandidat	N;MASC;PL	N;INDF;MASC+FEM;PL
מועמדים	ansøgere	מועמד	ansøger	N;MASC;PL	N;INDF;MASC+FEM;PL
מועמדים	ansøgerne	מועמד	ansøger	N;MASC;PL	N;DEF;MASC+FEM;PL
מועמדים	sagsøgere	מועמד	sagsøger	N;MASC;PL	N;INDF;MASC+FEM;PL
מועמדים	ansøgere	מועמד	ansøger	N;MASC;PL	N;INDF;MASC+FEM;PL
נשואה	gift	נשוי	gift	ADJ;FEM;SG	ADJ;INDF;SG
מוכרים	sælgere	מוכר	sælger	N;MASC;PL	N;INDF;MASC+FEM;PL
עומדים	står	עמד	stå	V;MASC;PL;V.PTCP;ACT	V;IND;PRS;FIN;ACT
עומדים	stående	עמד	stå	V;MASC;PL;V.PTCP;ACT	V;PRS;V.PTCP
עלות	pris	עלות	pris	N;FEM;SG	N;INDF;MASC+FEM;SG
עלות	udgift	עלות	udgift	N;FEM;SG	N;INDF;MASC+FEM;SG
עלות	omkostning	עלות	omkostning	N;FEM;SG	N;INDF;MASC+FEM;SG
סיפר	fortalte	סיפר	fortælle	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
סיפר	fortalt	סיפר	fortælle	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
כתבתי	skrev	כתבתי	skrive	V;SG;1;PST;ACT	V;IND;PST;FIN;ACT
פעילויות	aktiviteterne	פעילות	aktivitet	N;FEM;PL	N;DEF;MASC+FEM;PL
פעילויות	aktiviteter	פעילות	aktivitet	N;FEM;PL	N;INDF;MASC+FEM;PL
מכונית	bilen	מכונית	bil	N;FEM;SG	N;DEF;MASC+FEM;SG
מכונית	bil	מכונית	bil	N;FEM;SG	N;INDF;MASC+FEM;SG
מכונית	automobiler	מכונית	automobil	N;FEM;SG	N;INDF;MASC+FEM;SG
מכונית	bil	מכונית	bil	N;FEM;SG	N;INDF;MASC+FEM;SG
מכונית	automobil	מכונית	automobil	N;FEM;SG	N;INDF;NEUT;SG
כוונה	hensigten	כוונה	hensigt	N;FEM;SG	N;DEF;MASC+FEM;SG
כוונה	intention	כוונה	intention	N;FEM;SG	N;INDF;MASC+FEM;SG
כוונה	hensigt	כוונה	hensigt	N;FEM;SG	N;INDF;MASC+FEM;SG
כוונה	hensigtserklæring	כוונה	hensigtserklæring	N;FEM;SG	N;INDF;MASC+FEM;SG
כוונה	hensigt	כוונה	hensigt	N;FEM;SG	N;INDF;MASC+FEM;SG
עשיר	rig	עשיר	rig	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
עשיר	rigt	עשיר	rigt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
לוקח	tager	לקח	tage	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
לוקח	tager	לקח	tage	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מחנות	lejre	מחנה	lejr	N;MASC;PL	N;INDF;MASC+FEM;PL
מחנות	lejrene	מחנה	lejr	N;MASC;PL	N;DEF;MASC+FEM;PL
לוחות	tavler	לוח	tavel	N;MASC;PL	N;INDF;MASC+FEM;PL
לוחות	paneler	לוח	panel	N;MASC;PL	N;INDF;NEUT;PL
לוחות	tabletter	לוח	tablet	N;MASC;PL	N;INDF;MASC+FEM;PL
לוחות	bestyrelser	לוח	bestyrelse	N;MASC;PL	N;INDF;MASC+FEM;PL
לוחות	tavler	לוח	tavel	N;MASC;PL	N;INDF;MASC+FEM;PL
לוחות	brædder	לוח	brædder	N;MASC;PL	N;INDF;MASC+FEM;PL
חצר	gården	חצר	gård	N;FEM;SG	N;DEF;MASC+FEM;SG
חצר	gårdspladsen	חצר	gårdsplads	N;FEM;SG	N;DEF;MASC+FEM;SG
חצר	værftet	חצר	værfte	N;FEM;SG	N;DEF;NEUT;SG
חצר	værft	חצר	værft	N;FEM;SG	N;INDF;NEUT;SG
גנים	gener	גן	gen	N;MASC;PL	N;INDF;NEUT;PL
גנים	generne	גן	gen	N;MASC;PL	N;DEF;NEUT;PL
גנים	haver	גן	have	N;MASC;PL	N;INDF;MASC+FEM;PL
ספרה	cifret	ספרה	cifter	N;FEM;SG	N;DEF;NEUT;SG
ספרה	ciffer	ספרה	ciffer	N;FEM;SG	N;INDF;NEUT;SG
אדריכלות	arkitekturen	אדריכלות	arkitektur	N;FEM;SG	N;DEF;MASC+FEM;SG
אדריכלות	arkitektur	אדריכלות	arkitektur	N;FEM;SG	N;INDF;MASC+FEM;SG
קרובים	slægtninge	קרוב	slægtning	N;MASC;PL	N;INDF;MASC+FEM;PL
החוצה	ud	החוצה	ud	ADV	ADV
החוצה	ude	החוצה	ude	ADV	ADV
דיוק	hertug	דיוק	hertug	N;MASC;SG	N;INDF;MASC+FEM;SG
דיוק	nøjagtighed	דיוק	nøjagtighed	N;MASC;SG	N;INDF;MASC+FEM;SG
דיוק	præcision	דיוק	præcision	N;MASC;SG	N;INDF;MASC+FEM;SG
דיוק	nøjagtighed	דיוק	nøjagtighed	N;MASC;SG	N;INDF;MASC+FEM;SG
דיוק	rigtighed	דיוק	rigtighed	N;MASC;SG	N;INDF;MASC+FEM;SG
דיוק	præcision	דיוק	præcision	N;MASC;SG	N;INDF;MASC+FEM;SG
נפגע	skadet	נפגע	skad	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ביטוח	forsikring	ביטוח	forsikring	N;MASC;SG	N;INDF;MASC+FEM;SG
ביטוח	forsikringen	ביטוח	forsikring	N;MASC;SG	N;DEF;MASC+FEM;SG
מגע	touch	מגע	touch	N;MASC;SG	N;INDF;MASC+FEM;SG
מגע	berøring	מגע	berøring	N;MASC;SG	N;INDF;MASC+FEM;SG
מגע	pift	מגע	pift	N;MASC;SG	N;INDF;NEUT;SG
מגע	kontakt	מגע	kontakt	N;MASC;SG	N;INDF;MASC+FEM;SG
מגע	henvendelse	מגע	henvendelse	N;MASC;SG	N;INDF;MASC+FEM;SG
ביקור	besøg	ביקור	besøg	N;MASC;SG	N;INDF;NEUT;SG
ביקור	visit	ביקור	visit	N;MASC;SG	N;INDF;MASC+FEM;SG
המצרים	egyptere	המצר	egyptere	N;MASC;PL	N;INDF;NEUT;PL
המצרים	egypterne	המצר	egypte	N;MASC;PL	N;DEF;NEUT;PL
נישואים	ægteskaber	נישואין	ægteskab	N;MASC;PL	N;INDF;NEUT;PL
נישואים	ægteskaber	נישואין	ægteskab	N;MASC;PL	N;INDF;NEUT;PL
רגילה	regelmæssig	רגיל	regelmæssig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
רגילה	ordinært	רגיל	ordinær	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
רגילה	ordinær	רגיל	ordinær	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
הנחה	rabat	הנחה	rabat	N;FEM;SG	N;INDF;MASC+FEM;SG
הנחה	nedslag	הנחה	nedslag	N;FEM;SG	N;INDF;NEUT;SG
הנחה	antagelse	הנחה	antagelse	N;FEM;SG	N;INDF;MASC+FEM;SG
הנחה	formodning	הנחה	formodning	N;FEM;SG	N;INDF;MASC+FEM;SG
הפעלה	aktivering	הפעלה	aktivering	N;FEM;SG	N;INDF;MASC+FEM;SG
הפעלה	session	הפעלה	session	N;FEM;SG	N;INDF;MASC+FEM;SG
הפעלה	sessionen	הפעלה	session	N;FEM;SG	N;DEF;MASC+FEM;SG
להחזיק	hold	החזיק	holde	V;NFIN;ACT	V;IMP
משרת	butler	משרה	butle	N;FEM;SG	N;INDF;MASC+FEM;SG
משרת	serv	משרה	serv	N;FEM;SG	N;INDF;MASC+FEM;SG
מספק	tilfredsstillende	סיפק	tilfredsstille	V;MASC;SG;V.PTCP;ACT	V;PRS;V.PTCP
מספק	tilfredsstillende	סיפק	tilfredsstille	V;MASC;SG;V.PTCP;ACT	V;PRS;V.PTCP
מספק	giver	סיפק	give	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מספק	leverer	סיפק	levere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מספק	sørger	סיפק	sørge	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
עובדת	arbejde	עובדה	arbejde	N;FEM;SG	N;INDF;NEUT;SG
אסון	katastrofe	אסון	katastrofe	N;MASC;SG	N;INDF;MASC+FEM;SG
אסון	katastrofen	אסון	katastrofe	N;MASC;SG	N;DEF;MASC+FEM;SG
מודע	bevidst	מודע	bevidst	ADJ;MASC;SG	ADJ;INDF;SG
קשורה	bundet	קשר	binde	V;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
קשורה	relateret	קשר	relatere	V;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
קשורה	beslægtet	קשר	beslægte	V;FEM;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
קווים	strækninger	קווה	strækning	N;MASC;PL	N;INDF;MASC+FEM;PL
קווים	linier	קווה	linie	N;MASC;PL	N;INDF;MASC+FEM;PL
קווים	linjer	קווה	linje	N;MASC;PL	N;INDF;MASC+FEM;PL
סמכויות	kræfter	סמכות	kraft	N;FEM;PL	N;INDF;MASC+FEM;PL
סמכויות	beføjelser	סמכות	beføjelse	N;FEM;PL	N;INDF;MASC+FEM;PL
לכלול	udelukke	כלל	udelukke	V;NFIN;ACT	V;NFIN;ACT
תוספת	tilføjelse	תוספת	tilføjelse	N;FEM;SG	N;INDF;NEUT;SG
תוספת	tilsætning	תוספת	tilsætning	N;FEM;SG	N;INDF;MASC+FEM;SG
מסמכים	dokumenter	מסמך	dokument	N;MASC;PL	N;INDF;NEUT;PL
מסמכים	dokumenterne	מסמך	dokument	N;MASC;PL	N;DEF;NEUT;PL
מסמכים	papirer	מסמך	papir	N;MASC;PL	N;INDF;NEUT;PL
אפקט	virkning	אפקט	virkning	N;MASC;SG	N;INDF;MASC+FEM;SG
אפקט	retsvirkning	אפקט	retsvirkning	N;MASC;SG	N;INDF;MASC+FEM;SG
אפקט	virkningen	אפקט	virkning	N;MASC;SG	N;DEF;MASC+FEM;SG
אפקט	effekt	אפקט	effekt	N;MASC;SG	N;INDF;MASC+FEM;SG
ציד	jagten	ציד	jagt	N;MASC;SG	N;DEF;MASC+FEM;SG
ציד	jagt	ציד	jagt	N;MASC;SG	N;INDF;MASC+FEM;SG
תגובות	reaktioner	תגובה	reaktion	N;FEM;PL	N;INDF;MASC+FEM;PL
תגובות	reaktionerne	תגובה	reaktion	N;FEM;PL	N;DEF;MASC+FEM;PL
תגובות	tilbagemeldinger	תגובה	tilbagemelding	N;FEM;PL	N;INDF;MASC+FEM;PL
תגובות	bemærkninger	תגובה	bemærkning	N;FEM;PL	N;INDF;MASC+FEM;PL
תגובות	kommentarer	תגובה	kommentar	N;FEM;PL	N;INDF;MASC+FEM;PL
תוקף	gyldighed	תוקף	gyldighed	N;MASC;SG	N;INDF;MASC+FEM;SG
תוקף	angriber	תוקף	angriber	N;MASC;SG	N;INDF;MASC+FEM;SG
משתמשת	bruger	השתמש	bruge	V;FEM;SG;V.PTCP	V;IND;PRS;FIN;ACT
תופים	trommerne	תוף	tromme	N;MASC;PL	N;DEF;MASC+FEM;PL
תופים	trommer	תוף	tromme	N;MASC;PL	N;INDF;MASC+FEM;PL
תופים	tromler	תוף	trommel	N;MASC;PL	N;INDF;MASC+FEM;PL
תופים	tønder	תוף	tønde	N;MASC;PL	N;INDF;MASC+FEM;PL
תקליטים	plader	תקליט	plade	N;MASC;PL	N;INDF;MASC+FEM;PL
תקליטים	registreringer	תקליט	registrering	N;MASC;PL	N;INDF;MASC+FEM;PL
תקליטים	fortegnelser	תקליט	fortegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
תקליטים	optegnelser	תקליט	optegnelse	N;MASC;PL	N;INDF;MASC+FEM;PL
התנגד	modstå	התנגד	modstå	V;MASC;SG;3;PST	V;NFIN;ACT
התנגד	modstået	התנגד	modstå	V;MASC;SG;3;PST	V;INDF;SG;PST;V.PTCP
התנגד	protesterede	התנגד	protestere	V;MASC;SG;3;PST	V;IND;PST;FIN;ACT
לתפוס	fange	תפס	fange	V;NFIN;ACT	V;NFIN;ACT
לתפוס	grib	תפס	grib	V;NFIN;ACT	V;IMP
רגשות	reaktioner	רגש	reaktion	N;MASC;PL	N;INDF;MASC+FEM;PL
רגשות	reaktionerne	רגש	reaktion	N;MASC;PL	N;DEF;MASC+FEM;PL
רגשות	tilbagemeldinger	רגש	tilbagemelding	N;MASC;PL	N;INDF;MASC+FEM;PL
רגשות	følelserne	רגש	følelse	N;MASC;PL	N;DEF;MASC+FEM;PL
רגשות	følelser	רגש	følelse	N;MASC;PL	N;INDF;MASC+FEM;PL
רגשות	følelser	רגש	følelse	N;MASC;PL	N;INDF;MASC+FEM;PL
נקבר	begravet	נקבר	begrave	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נקבר	begravede	נקבר	begrave	V;MASC;SG;3;PST;MID	V;PST;V.PTCP
רכשה	erhvervede	רכש	erhvervet	V;FEM;SG;3;PST;ACT	V;IND;PST;FIN;ACT
רכשה	anskaffet	רכש	anskaffet	V;FEM;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
רכשה	erhvervet	רכש	erhvervet	V;FEM;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
איום	trussel	איום	trussel	N;MASC;SG	N;INDF;MASC+FEM;SG
מזרחה	østpå	מזרחה	østpå	ADV	ADV
מקובלת	acceptabel	מקובל	acceptabel	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
מקובלת	acceptabelt	מקובל	acceptabelt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
משטרה	politi	משטרה	politi	N;FEM;SG	N;INDF;NEUT;SG
משטרה	politiet	משטרה	politi	N;FEM;SG	N;DEF;NEUT;SG
משטרה	police	משטרה	police	N;FEM;SG	N;INDF;MASC+FEM;SG
ידידות	venskab	ידידות	venskab	N;FEM;SG	N;INDF;NEUT;SG
השכלה	uddannelse	השכלה	uddannelse	N;FEM;SG	N;INDF;MASC+FEM;SG
השכלה	undervisning	השכלה	undervisning	N;FEM;SG	N;INDF;MASC+FEM;SG
שתיים	to	שתיים	to	NUM;FEM;SG	NUM
נהרות	floder	נהרה	flode	N;MASC;PL	N;INDF;MASC+FEM;PL
נהרות	floderne	נהרה	flod	N;MASC;PL	N;DEF;MASC+FEM;PL
נהרות	rivers	נהרה	rive	N;MASC;PL	N;GEN;INDF;MASC+FEM;PL
כישלון	svigt	כישלון	svig	N;MASC;SG	N;INDF;NEUT;SG
כישלון	fiasko	כישלון	fiasko	N;MASC;SG	N;INDF;MASC+FEM;SG
כישלון	svigt	כישלון	svig	N;MASC;SG	N;INDF;NEUT;SG
קידום	forfremmet	קידום	forfrem	N;MASC;SG	N;DEF;NEUT;SG
קידום	promovering	קידום	promovering	N;MASC;SG	N;INDF;MASC+FEM;SG
קידום	forfremmelse	קידום	forfremmelse	N;MASC;SG	N;INDF;MASC+FEM;SG
קידום	promovering	קידום	promovering	N;MASC;SG	N;INDF;MASC+FEM;SG
נציג	repræsentant	נציג	repræsentant	N;MASC;SG	N;INDF;MASC+FEM;SG
צבאות	hære	צבא	hære	N;MASC;PL	N;INDF;MASC+FEM;PL
כנסייה	church	כנסייה	church	N;FEM;SG	N;INDF;MASC+FEM;SG
כנסייה	kirken	כנסייה	kirk	N;FEM;SG	N;DEF;MASC+FEM;SG
כנסייה	kirke	כנסייה	kirke	N;FEM;SG	N;INDF;MASC+FEM;SG
תיירות	turisme	תיירות	turisme	N;FEM;SG	N;INDF;MASC+FEM;SG
תיירות	turismen	תיירות	turisme	N;FEM;SG	N;DEF;MASC+FEM;SG
תיירות	turist	תיירות	turist	N;FEM;SG	N;INDF;MASC+FEM;SG
טיס	slips	טיס	slips	N;MASC;SG	N;INDF;NEUT;SG
לוחם	kriger	לוחם	krig	N;MASC;SG	N;INDF;MASC+FEM;SG
לוחם	krigeren	לוחם	kriger	N;MASC;SG	N;DEF;MASC+FEM;SG
לוחם	bokser	לוחם	bokse	N;MASC;SG	N;INDF;MASC+FEM;SG
לוחם	fighter	לוחם	fight	N;MASC;SG	N;INDF;MASC+FEM;SG
רכבות	jernbanerne	רכבה	jernbaner	N;FEM;PL	N;DEF;MASC+FEM;PL
רכבות	jernbaner	רכבה	jernbane	N;FEM;PL	N;INDF;MASC+FEM;PL
רכבות	togene	רכבה	tog	N;FEM;PL	N;DEF;NEUT;PL
הפסד	tab	הפסד	tab	N;MASC;SG	N;INDF;NEUT;SG
מורכבים	sammensatte	מורכב	sammensætte	V;MASC;PL;V.PTCP;PASS	V;PL;PST;V.PTCP
למכור	sælge	מכר	sælge	V;NFIN;ACT	V;NFIN;ACT
למכור	sælger	מכר	sælge	V;NFIN;ACT	V;IND;PRS;FIN;ACT
קושי	vanskelighed	קושי	vanskelighed	N;MASC;SG	N;INDF;MASC+FEM;SG
קושי	sværhedsgrad	קושי	sværhedsgrad	N;MASC;SG	N;INDF;MASC+FEM;SG
קושי	cauchy	קושי	cauchy	N;MASC;SG	N;INDF;MASC+FEM;SG
אבנים	klipper	אבן	klippe	N;FEM;PL	N;INDF;MASC+FEM;PL
מהגרים	migranter	מהגר	migrant	N;MASC;PL	N;INDF;MASC+FEM;PL
מהגרים	indvandrere	מהגר	indvandrer	N;MASC;PL	N;INDF;MASC+FEM;PL
מהגרים	immigranter	מהגר	immigrant	N;MASC;PL	N;INDF;MASC+FEM;PL
מהגרים	indvandrere	מהגר	indvandrer	N;MASC;PL	N;INDF;MASC+FEM;PL
מהגרים	indvandrerne	מהגר	indvandrer	N;MASC;PL	N;DEF;MASC+FEM;PL
רישום	registrering	רישום	registrering	N;MASC;SG	N;INDF;MASC+FEM;SG
רישום	tilmelding	רישום	tilmelding	N;MASC;SG	N;INDF;MASC+FEM;SG
רישום	indregistrering	רישום	indregistrering	N;MASC;SG	N;INDF;MASC+FEM;SG
רישום	registret	רישום	registret	N;MASC;SG	N;DEF;NEUT;SG
רישום	notering	רישום	notering	N;MASC;SG	N;INDF;MASC+FEM;SG
נמלט	flygtet	נמלט	flygte	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
נמלט	undsluppet	נמלט	undsluppe	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ניתנה	ydet	ניתן	yde	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ניתנה	tildelt	ניתן	tildele	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ניתנה	bevilget	ניתן	bevilge	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ניתנה	indrømmet	ניתן	indrømme	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
ניתנה	givet	ניתן	give	V;FEM;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
מלכים	konger	מלך	konge	N;MASC;PL	N;INDF;MASC+FEM;PL
מחאה	protest	מחאה	protest	N;FEM;SG	N;INDF;MASC+FEM;SG
מחאה	protest	מחאה	protest	N;FEM;SG	N;INDF;MASC+FEM;SG
פולנים	polakkerne	פולני	polak	N;MASC;PL	N;DEF;MASC+FEM;PL
פולנים	polakker	פולני	polak	N;MASC;PL	N;INDF;MASC+FEM;PL
פולנים	stænger	פולני	stang	N;MASC;PL	N;INDF;MASC+FEM;PL
פולנים	pæle	פולני	pæle	N;MASC;PL	N;INDF;NEUT;PL
פולנים	poler	פולני	pole	N;MASC;PL	N;INDF;MASC+FEM;PL
מעדיף	foretrækker	העדיף	foretrække	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מעדיף	fortrækker	העדיף	fortrække	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מעדיף	foretrækker	העדיף	foretrække	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
מעדיף	foretrække	העדיף	foretrække	V;MASC;SG;V.PTCP;ACT	V;NFIN;ACT
מעדיף	foretrukket	העדיף	foretrukke	V;MASC;SG;V.PTCP;ACT	V;INDF;SG;PST;V.PTCP
מעדיף	foretrak	העדיף	foretrak	V;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
קבצים	filer	קבץ	fil	N;MASC;PL	N;INDF;MASC+FEM;PL
חקלאות	opdræt	חקלאות	opdræte	N;FEM;SG	N;INDF;NEUT;SG
חקלאות	landbrug	חקלאות	landbrug	N;FEM;SG	N;INDF;NEUT;SG
שליחים	budbringere	שליח	budbringere	N;MASC;PL	N;INDF;MASC+FEM;PL
פוליטיקאי	politiker	פוליטיקאי	politiker	N;MASC;SG	N;INDF;MASC+FEM;SG
סלעים	klipper	סלע	klippe	N;MASC;PL	N;INDF;MASC+FEM;PL
הצנחנים	faldskærmstropper	הצנחן	faldskærmstrop	N;MASC;PL	N;INDF;MASC+FEM;PL
מאגר	depot	מאגר	depot	N;MASC;SG	N;INDF;NEUT;SG
יריה	skud	יריה	skud	N;FEM;SG	N;INDF;NEUT;SG
יריה	skudsår	יריה	skudsår	N;FEM;SG	N;INDF;NEUT;SG
יריה	skud	יריה	skud	N;FEM;SG	N;INDF;NEUT;SG
ההפקה	produktion	ההפקה	produktion	N;FEM;SG	N;INDF;MASC+FEM;SG
ההפקה	fremstilling	ההפקה	fremstilling	N;FEM;SG	N;INDF;MASC+FEM;SG
ניצול	udnyttelse	ניצול	udnyttelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מבחר	udvælgelse	מבחר	udvælgelse	N;MASC;SG	N;INDF;MASC+FEM;SG
מבחר	markering	מבחר	markering	N;MASC;SG	N;INDF;MASC+FEM;SG
מבחר	valg	מבחר	valg	N;MASC;SG	N;INDF;NEUT;SG
מבחר	udvalg	מבחר	udvalg	N;MASC;SG	N;INDF;NEUT;SG
נוטה	læner	נטה	læne	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
נוטה	hælder	נטה	hælde	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN;ACT
נוטה	lænede	נטה	læne	V;MASC;SG;V.PTCP;ACT	V;IND;PST;FIN;ACT
נטייה	orientering	נטייה	orientering	N;FEM;SG	N;INDF;MASC+FEM;SG
נטייה	tilbøjelighed	נטייה	tilbøjelighed	N;FEM;SG	N;INDF;MASC+FEM;SG
נטייה	tendens	נטייה	tendens	N;FEM;SG	N;INDF;MASC+FEM;SG
נטייה	tilbøjelighed	נטייה	tilbøjelighed	N;FEM;SG	N;INDF;MASC+FEM;SG
נטייה	hældning	נטייה	hældning	N;FEM;SG	N;INDF;MASC+FEM;SG
פסלים	statuer	פסל	statue	N;MASC;PL	N;INDF;MASC+FEM;PL
פסלים	skulpturer	פסל	skulptur	N;MASC;PL	N;INDF;MASC+FEM;PL
נפל	faldt	נפל	falde	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
נפל	faldet	נפל	falde	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
נפל	væltede	נפל	vælte	V;MASC;SG;3;PST;ACT	V;IND;PST;FIN;ACT
נפל	faldet	נפל	falde	V;MASC;SG;3;PST;ACT	V;INDF;SG;PST;V.PTCP
הוצב	udstationeret	הוצב	udstationere	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
הוצב	stationeret	הוצב	stationere	V;MASC;SG;3;PST;PASS	V;INDF;SG;PST;V.PTCP
רמה	klasse	רמה	klasse	N;FEM;SG	N;INDF;MASC+FEM;SG
רמה	klassen	רמה	klasse	N;FEM;SG	N;DEF;MASC+FEM;SG
רמה	niveau	רמה	niveau	N;FEM;SG	N;INDF;NEUT;SG
רמה	plan	רמה	plan	N;FEM;SG	N;INDF;MASC+FEM;SG
רמה	level	רמה	level	N;FEM;SG	N;INDF;MASC+FEM;SG
נתקל	stødt	נתקל	støde	V;MASC;SG;3;PST;MID	V;INDF;SG;PST;V.PTCP
