par	za	par	za		
vāks	krytie	vākt	krytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
vāks	pokrytie	vākt	pokrytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
renault	renault	renault	renault	N	N;INAN;NOM;MASC;SG
izmeklēšanas	vyšetrovanie	izmeklēšana	vyšetrovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izmeklēšanas	vyšetrovanie	izmeklēšana	vyšetrovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
olimpiskais	olympijské	olimpisks	olympijský	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
aizliedza	zakázať	aizliegt	zakázať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;POS;NFIN
sienu	stenu	siena	stena	N;ACC;FEM;SG	N;ACC;FEM;SG
sabiedrisks	spoločenské	sabiedrisks	spoločenský	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
sabiedrisks	spoločenský	sabiedrisks	spoločenský	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
svarīgs	dôležitá	svarīgs	dôležitý	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
svarīgs	dôležité	svarīgs	dôležitý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
svarīgs	dôležitý	svarīgs	dôležitý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
bumbu	loptu	bumba	lopta	N;ACC;FEM;SG	N;ACC;FEM;SG
ausis	uši	auss	ucho	N;NOM;FEM;PL	N;NOM;NEUT;PL
apmācības	školenia	apmācība	školenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
slam	slam	sla	slam	N	N;INAN;NOM;MASC;SG
runas	vystúpenia	runa	vystúpenie	N;NOM;FEM;PL	N;NOM;NEUT;PL
runas	prejavy	runa	prejav	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
runas	reči	runa	reč	N;NOM;FEM;PL	N;NOM;FEM;PL
atbrīvoja	oslobodil	atbrīvot	oslobodiť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
ķīmiskais	chemické	ķīmisks	chemický	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ķīmiskais	chemická	ķīmisks	chemický	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ķīmiskais	chemický	ķīmisks	chemický	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
produkti	výrobky	produkts	výrobok	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
produkti	produkty	produkts	produkt	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
indeksi	indexy	indeksis	index	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
indeksi	indexy	indeksis	index	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
plašs	široký	plašs	široký	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
plašs	široké	plašs	široký	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
plašs	široká	plašs	široký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
plašs	rozsiahly	plašs	rozsiahly	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
plašs	priestranný	plašs	priestranný	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
plašs	široké	plašs	široký	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
plašs	široký	plašs	široký	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
plašs	široká	plašs	široký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
dziļi	hlboko	dziļi	hlboko	ADV	ADV
dziļi	hlboko	dziļi	hlboko	ADV	ADV
tradīciju	tradíciu	tradīcija	tradícia	N;ACC;FEM;SG	N;ACC;FEM;SG
vairākums	väčšina	vairākums	väčšina	N;NOM;MASC;SG	N;NOM;FEM;SG
automašīnas	automobily	automašīna	automobiť	N;NOM;FEM;PL	N;NOM;FEM;PL
automašīnas	autá	automašīna	auto	N;NOM;FEM;PL	N;NOM;NEUT;PL
noformējums	prezentácia	noformējums	prezentácia	N;NOM;MASC;SG	N;NOM;FEM;SG
noformējums	grafika	noformējums	grafika	N;NOM;MASC;SG	N;NOM;FEM;SG
izvirzīja	vychovala	izvirzīt	vychovať	V;FH;IND;3;POS;PST;FIN;ACT	V;PFV;FEM;SG;POS;PST;V.PTCP
dejas	tance	deja	tanec	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
zinātniskā	vedecký	zinātniska	vedecký	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
zinātniskā	vedecká	zinātniska	vedecký	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
zinātniskā	vedecké	zinātniska	vedecký	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
segums	kryt	segums	kryt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
segums	krytie	segums	krytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
segums	pokrytie	segums	pokrytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
segums	pokrytie	segums	pokrytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
segums	krytie	segums	krytie	N;NOM;MASC;SG	N;NOM;NEUT;SG
zelts	zlato	zelts	zlato	N;NOM;MASC;SG	N;NOM;NEUT;SG
īsā	krátka	īss	krátka	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
īsā	krátky	īss	krátky	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
īsā	krátke	īss	krátky	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
sadarbība	spolupráca	sadarbība	spolupráca	N;NOM;FEM;SG	N;NOM;FEM;SG
sadarbība	spolupráca	sadarbība	spolupráca	N;NOM;FEM;SG	N;NOM;FEM;SG
aktieri	herci	aktieris	herec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
aktieri	aktéri	aktieris	aktér	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
bibliotēku	knižnicu	bibliotēka	knižnica	N;ACC;FEM;SG	N;ACC;FEM;SG
tulkojums	preklad	tulkojums	preklad	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
atzīst	uznáva	atzīt	uznávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atzīst	uznávať	atzīt	uznávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
atzīst	rozpoznať	atzīt	rozpoznať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;POS;NFIN
atzīst	uznať	atzīt	uznať	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;POS;NFIN
atzīst	priznáva	atzīt	priznávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atzīst	pripúšťa	atzīt	pripúšťať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atzīst	uznáva	atzīt	uznávať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
signāls	signál	signāls	signál	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pasākumi	opatrenia	pasākums	opatrenie	N;NOM;MASC;PL	N;NOM;NEUT;PL
pasākumi	podujatia	pasākums	podujatie	N;NOM;MASC;PL	N;NOM;NEUT;PL
pasākumi	udalosti	pasākums	udalosť	N;NOM;MASC;PL	N;NOM;FEM;PL
tēlnieks	sochár	tēlnieks	sochár	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
paskaidrojums	vysvetlenie	paskaidrojums	vysvetlenie	N;NOM;MASC;SG	N;NOM;NEUT;SG
rezidence	bydlisko	rezidence	bydlisko	N;NOM;FEM;SG	N;NOM;NEUT;SG
rezidence	pobyt	rezidence	pobyt	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ierīce	zariadenie	ierīce	zariadenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
ierīce	prístroj	ierīce	prístroj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ierīce	pomôcka	ierīce	pomôcka	N;NOM;FEM;SG	N;NOM;FEM;SG
kareivji	vojaci	kareivji	vojaci	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
kareivji	bojovníci	kareivji	bojovník	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
panākumi	úspechy	panākums	úspech	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
trūkums	nedostatok	trūkums	nedostatok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
trūkums	nedostatok	trūkums	nedostatok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
piloti	piloti	pilots	piloti	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
maina	menia	mainīt	meniť	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
pārošanās	párenie	pārošanās	párenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
pamats	nadácia	pamats	nadácia	N;NOM;MASC;SG	N;NOM;FEM;SG
pamats	základ	pamats	základ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pamats	základ	pamats	základ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pamats	základ	pamats	základ	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
pamats	základňa	pamats	základňa	N;NOM;MASC;SG	N;NOM;FEM;SG
kļūdas	chyby	kļūda	chyba	N;NOM;FEM;PL	N;NOM;FEM;PL
kļūdas	chyby	kļūda	chyba	N;NOM;FEM;PL	N;NOM;FEM;PL
pārmaiņas	zmeny	pārmaiņa	zmena	N;NOM;FEM;PL	N;NOM;FEM;PL
kapa	hrobka	kaps	hrobka	N;NOM;MASC;SG	N;NOM;FEM;SG
kapa	hrob	kaps	hrob	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
kapa	kappa	kaps	kappa	N;NOM;MASC;SG	N;NOM;FEM;SG
kapa	hrob	kaps	hrob	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
aktīva	aktívny	aktīva	aktívny	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
aktīva	aktívna	aktīva	aktívny	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
regulārā	pravidelné	regulāra	pravidelný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
regulārā	pravidelná	regulāra	pravidelný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
regulārā	pravidelný	regulāra	pravidelný	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
atbildes	odpovede	atbilde	odpoveď	N;NOM;FEM;PL	N;NOM;FEM;PL
atbildes	odozvy	atbilde	odozvať	N;NOM;FEM;PL	N;NOM;FEM;PL
atbildes	reakcie	atbilde	reakcia	N;NOM;FEM;PL	N;NOM;FEM;PL
atbildes	odpovede	atbilde	odpoveď	N;NOM;FEM;PL	N;NOM;FEM;PL
atbildes	odpovede	atbilde	odpoveď	N;NOM;FEM;PL	N;NOM;FEM;PL
brauc	jazdiť	braukt	jazdiť	V;IMP;SG;2;POS;FIN;ACT	V;IPFV;POS;NFIN
rangers	rangers	rangers	rangers	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
iekārta	závod	iekārta	závod	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
iekārta	rastlina	iekārta	rastlina	N;NOM;FEM;SG	N;NOM;FEM;SG
iekārta	inštalácia	iekārta	inštalácia	N;NOM;FEM;SG	N;NOM;FEM;SG
iekārta	montáž	iekārta	montáž	N;NOM;FEM;SG	N;NOM;FEM;SG
iekārta	zariadenie	iekārta	zariadenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
iekārta	inštalovanie	iekārta	inštalovanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
iekārta	zariadenie	iekārta	zariadenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
iekārta	vybavenie	iekārta	vybavenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
čūskas	hady	čūska	hady	N;NOM;FEM;PL	N;NOM;FEM;PL
klasifikācijas	klasifikácie	klasifikācija	klasifikácia	N;NOM;FEM;PL	N;NOM;FEM;PL
paldies	diki	paldies	dikia	INTJ	INTJ
paldies	dik	paldies	dik	INTJ	INTJ
paldies	diky	paldies	dika	INTJ	INTJ
spurs	ostrohy	spurs	ostroh	N	N;INAN;NOM;MASC;PL
vadīt	jazdiť	vadīt	jazdiť	V;POS;NFIN	V;IPFV;POS;NFIN
koeficients	koeficient	koeficients	koeficient	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
koeficients	činiteľ	koeficients	činiteľ	N;NOM;MASC;SG	N;ANIM;NOM;MASC;SG
koeficients	faktor	koeficients	faktor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
zemākā	nižšia	zema	nízky	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
vilciens	vlak	vilciens	vlak	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
krājumi	zásoby	krājums	zásob	N;NOM;MASC;PL	N;NOM;FEM;PL
krājumi	stavy	krājums	stav	N;NOM;MASC;PL	N;NOM;FEM;PL
krājumi	zásoby	krājums	zásob	N;NOM;MASC;PL	N;NOM;FEM;PL
stingri	ostro	stingri	ostro	ADV	ADV
stingri	dôrazne	stingri	dôrazne	ADV	ADV
stingri	silno	stingri	silno	ADV	ADV
stingri	silne	stingri	silne	ADV	ADV
stingri	prísne	stingri	prísne	ADV	ADV
stingri	striktne	stingri	striktne	ADV	ADV
stingri	prísne	stingri	prísne	ADV	ADV
stingri	striktne	stingri	striktne	ADV	ADV
izlūkošanas	inteligencia	izlūkošana	inteligencia	N;NOM;FEM;SG	N;NOM;FEM;SG
izlūkošanas	spravodajstvo	izlūkošana	spravodajstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
izlūkošanas	prieskum	izlūkošana	prieskum	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
eļļas	oleje	eļļa	olej	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
tehniskā	technický	tehniska	technický	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG
tehniskā	technická	tehniska	technický	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
tehniskā	technické	tehniska	technický	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
ierodas	príde	ierasties	prísť	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
ierodas	prichádzajú	ierasties	prichádzať	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;IPFV;IND;PL;3;POS;PRS;FIN
ierodas	doraziť	ierasties	doraziť	V;FH;IND;3;POS;REFL;PRS;FIN;ACT	V;PFV;POS;NFIN
diemžēl	bohužiaľ	diemžēl	bohužiaľ	PART	PART
diemžēl	bohužiaľ	diemžēl	bohužiaľ	PART	PART
diemžēl	žiaľ	diemžēl	žiaľ	PART	PART
atšķirīgs	rôzne	atšķirīgs	rôzny	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
ainava	krajina	ainava	krajina	N;NOM;FEM;SG	N;NOM;FEM;SG
cikls	cyklus	cikls	cyklus	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
tehnika	technika	tehnika	technika	N;NOM;FEM;SG	N;NOM;FEM;SG
standarts	štandard	standarts	štandard	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
standarts	norma	standarts	norma	N;NOM;MASC;SG	N;NOM;FEM;SG
fakts	skutočnosť	fakts	skutočnosť	N;NOM;MASC;SG	N;NOM;FEM;SG
fakts	fakt	fakts	fakt	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
instruments	nástroj	instruments	nástroj	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
instruments	nástroj	instruments	nástroj	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
instruments	náradie	instruments	náradie	N;NOM;MASC;SG	N;NOM;NEUT;SG
pabeigts	skončil	pabeigt	skončiť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pabeigts	vyplniť	pabeigt	vyplniť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
pabeigts	dokončiť	pabeigt	dokončiť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
vīri	manželia	vīrs	manželiť	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
vīri	muži	vīrs	muž	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
vīri	pánske	vīrs	pánsky	N;NOM;MASC;PL	N;NOM;FEM;PL
vīri	mládenci	vīrs	mládenec	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
arhīvs	archíve	arhīvs	archíva	N;NOM;MASC;SG	N;NOM;MASC;SG
arhīvs	archív	arhīvs	archív	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
arhīvs	archív	arhīvs	archív	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
update	aktualizácia	update	aktualizácia	N;NOM;FEM;SG	N;NOM;FEM;SG
update	update	update	updať	N;NOM;FEM;SG	N;NOM;FEM;SG
īsa	krátka	īsa	krátka	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
īsa	krátky	īsa	krátky	ADJ;NOM;FEM;SG	ADJ;INAN;NOM;MASC;SG
īsa	krátke	īsa	krátky	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
norādīts	naznačila	norādīt	naznačiť	V;PFV;NOM;INDF;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
izveide	tvorba	izveide	tvorba	N;NOM;FEM;SG	N;NOM;FEM;SG
izveide	stvorenie	izveide	stvorenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izveide	vytváranie	izveide	vytváranie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izveide	vytvorenie	izveide	vytvorenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izveide	založenie	izveide	založenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izveide	zriadenie	izveide	zriadenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
izveide	ustanovenie	izveide	ustanovenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
faktori	činitele	faktors	činitel	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
faktori	faktory	faktors	faktor	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
pārdošanas	predávanie	pārdošana	predávanie	N;NOM;FEM;SG	N;NOM;NEUT;SG
pārdošanas	predaj	pārdošana	predaj	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
vienreiz	raz	vienreiz	raz	ADV	ADV
vienreiz	jedenkrát	vienreiz	jedenkrát	ADV	ADV
vienreiz	kedysi	vienreiz	kedysi	ADV	ADV
brūns	hnedé	brūns	hnedý	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
brūns	hnedý	brūns	hnedý	ADJ;NOM;MASC;SG	ADJ;ANIM;NOM;MASC;SG
brūns	hnedá	brūns	hnedať	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
ārēji	externe	ārēji	externe	ADV	ADV
ārēji	navonok	ārēji	navonok	ADV	ADV
apjoms	objem	apjoms	objem	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
apjoms	zväzok	apjoms	zväzok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
apjoms	hlasitosť	apjoms	hlasitosť	N;NOM;MASC;SG	N;NOM;FEM;SG
apjoms	čiastka	apjoms	čiastka	N;NOM;MASC;SG	N;NOM;FEM;SG
apjoms	množstvo	apjoms	množstvo	N;NOM;MASC;SG	N;NOM;NEUT;SG
apjoms	suma	apjoms	suma	N;NOM;MASC;SG	N;NOM;FEM;SG
ievēlēti	zvolili	ievēlēt	zvoliť	V;PFV;NOM;INDF;MASC;PL;PST;V.PTCP	V;ANIM;PFV;MASC;PL;POS;PST;V.PTCP
fronte	front	fronte	front	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
būvniecība	konštrukcia	būvniecība	konštrukcia	N;NOM;FEM;SG	N;NOM;FEM;SG
būvniecība	výstavba	būvniecība	výstavba	N;NOM;FEM;SG	N;NOM;FEM;SG
būvniecība	stavba	būvniecība	stavba	N;NOM;FEM;SG	N;NOM;FEM;SG
būvniecība	stavebníctvo	būvniecība	stavebníctvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
urāna	urán	urāns	urán	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
parametri	parametre	parametrs	parametre	N;NOM;MASC;PL	N;INAN;NOM;MASC;PL
modulis	modul	modulis	moduť	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
piektā	piaty	piektā	piaty	ADJ;NOM;DEF;FEM;SG	ADJ;INAN;NOM;MASC;SG
piektā	piata	piektā	piata	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
piektā	piate	piektā	piaty	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;NEUT;SG
tēmas	motívy	tēma	motíva	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
tēmas	témy	tēma	téma	N;NOM;FEM;PL	N;NOM;FEM;PL
tēmas	témy	tēma	téma	N;NOM;FEM;PL	N;NOM;FEM;PL
tēmas	subjekty	tēma	subjekt	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
tēmas	témy	tēma	téma	N;NOM;FEM;PL	N;NOM;FEM;PL
tēmas	jedinci	tēma	jedinec	N;NOM;FEM;PL	N;ANIM;NOM;MASC;PL
tēmas	predmety	tēma	predmet	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL
zīda	hodváb	zīds	hodváb	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
jaunākā	mladšia	jauna	mladý	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;CMPR;FEM;SG
jaunākā	mladší	jauna	mladý	ADJ;NOM;CMPR;FEM;SG	ADJ;ANIM;NOM;CMPR;MASC;SG
izstādes	výstavy	izstāde	výstava	N;NOM;FEM;PL	N;NOM;FEM;PL
izstādes	výstavy	izstāde	výstava	N;NOM;FEM;PL	N;NOM;FEM;PL
valūta	mena	valūta	meno	N;NOM;FEM;SG	N;NOM;NEUT;SG
analīze	rozbor	analīze	rozbor	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
analīze	analýza	analīze	analýza	N;NOM;FEM;SG	N;NOM;FEM;SG
pants	článok	pants	článok	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
izdot	vydať	izdot	vydať	V;POS;NFIN	V;PFV;POS;NFIN
klasifikācija	zaradenie	klasifikācija	zaradenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
klasifikācija	triedenie	klasifikācija	triedenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
klasifikācija	zatriedenie	klasifikācija	zatriedenie	N;NOM;FEM;SG	N;NOM;NEUT;SG
klasifikācija	klasifikácia	klasifikācija	klasifikácia	N;NOM;FEM;SG	N;NOM;FEM;SG
prom	preč	prom	preč	ADV	ADV
prom	preč	prom	preč	ADV	ADV
samazina	zmenšuje	samazināt	zmenšovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
samazina	znižuje	samazināt	znižovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
samazina	zníži	samazināt	znížiť	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;IND;SG;3;POS;PRS;FIN
samazina	zredukovať	samazināt	zredukovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;POS;NFIN
samazina	znížiť	samazināt	znížiť	V;FH;IND;3;POS;PRS;FIN;ACT	V;PFV;POS;NFIN
brauca	riadil	braukt	riadiť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
brauca	jazdil	braukt	jazdiť	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
brauca	šoféroval	braukt	šoférovať	V;FH;IND;3;POS;PST;FIN;ACT	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
atveido	zastupuje	atveidot	zastupovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atveido	predstavuje	atveidot	predstavovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atveido	reprezentuje	atveidot	reprezentovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atveido	reprodukuje	atveidot	reprodukovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN
atveido	reprodukovať	atveidot	reprodukovať	V;FH;IND;3;POS;PRS;FIN;ACT	V;IPFV;POS;NFIN
atkāpties	ustúpiť	atkāpties	ustúpiť	V;POS;REFL;NFIN	V;PFV;POS;NFIN
muskuļu	svalov	muskulis	sval	N;GEN;MASC;PL	N;INAN;GEN;MASC;PL
ceremonija	obrad	ceremonija	obrad	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG
ceremonija	slávnosť	ceremonija	slávnosť	N;NOM;FEM;SG	N;NOM;FEM;SG
zinātniskais	vedecký	zinātnisks	vedecký	ADJ;NOM;MASC;SG	ADJ;INAN;NOM;MASC;SG
zinātniskais	vedecká	zinātnisks	vedecký	ADJ;NOM;MASC;SG	ADJ;NOM;FEM;SG
zinātniskais	vedecké	zinātnisks	vedecký	ADJ;NOM;MASC;SG	ADJ;NOM;NEUT;SG
romieši	rimania	romietis	rimanie	N;NOM;MASC;PL	N;ANIM;NOM;MASC;PL
attīstīt	rozvíjať	attīstīt	rozvíjať	V;POS;NFIN	V;IPFV;POS;NFIN
attīstīt	vyvíjať	attīstīt	vyvíjať	V;POS;NFIN	V;IPFV;POS;NFIN
attīstīt	vyvinúť	attīstīt	vyvinúť	V;POS;NFIN	V;PFV;POS;NFIN
attīstīt	rozvinúť	attīstīt	rozvinúť	V;POS;NFIN	V;PFV;POS;NFIN
paraugs	vzorka	paraugs	vzorka	N;NOM;MASC;SG	N;NOM;FEM;SG
paraugs	ukážka	paraugs	ukážka	N;NOM;MASC;SG	N;NOM;FEM;SG
paraugs	exemplár	paraugs	exemplár	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
paraugs	vzorka	paraugs	vzorka	N;NOM;MASC;SG	N;NOM;FEM;SG
paraugs	model	paraugs	model	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
paraugs	vzor	paraugs	vzor	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
paraugs	modelka	paraugs	modelka	N;NOM;MASC;SG	N;NOM;FEM;SG
kopiena	spoločenstvo	kopiena	spoločenstvo	N;NOM;FEM;SG	N;NOM;NEUT;SG
kopiena	komunita	kopiena	komunita	N;NOM;FEM;SG	N;NOM;FEM;SG
lidot	letieť	lidot	letieť	V;POS;NFIN	V;IPFV;POS;NFIN
lidot	letia	lidot	letieť	V;POS;NFIN	V;IPFV;IND;PL;3;POS;PRS;FIN
lidot	lietať	lidot	lietať	V;POS;NFIN	V;IPFV;POS;NFIN
pilnā	plné	pilns	plný	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
pilnā	plná	pilns	plný	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
vēstnesis	vestník	vēstnesis	vestník	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG
