dan	in	dan	in	CONJ	CONJ
pramuka	skavti	pramuka	skavta	N	N;NOM;MASC;PL
pramuka	izvidniki	pramuka	izvidnik	N	N;NOM;MASC;PL
paket	sveženj	paket	sveženj	N;SG	N;NOM;MASC;SG
paket	paket	paket	paket	N;SG	N;NOM;MASC;SG
paket	snop	paket	snop	N;SG	N;NOM;MASC;SG
paket	sveženj	paket	sveženj	N;SG	N;NOM;MASC;SG
paket	zavitek	paket	zavitek	N;SG	N;NOM;MASC;SG
paket	pakiranje	paket	pakiranje	N;SG	N;NOM;NEUT;SG
paket	trop	paket	trop	N;SG	N;NOM;MASC;SG
paket	krdelo	paket	krdeti	N;SG	N;NOM;NEUT;SG
peneliti	raziskovalec	penteliti	raziskovalec	N;SG	N;NOM;MASC;SG
peneliti	raziskovalca	penteliti	raziskovalec	N;SG	N;ANIM;ACC;MASC;SG
derajat	stopinj	derajat	stopinja	N;SG	N;GEN;FEM;SG
derajat	stopnja	derajat	stopnja	N;SG	N;NOM;FEM;SG
mengganti	nadomešča	menganti	nadomeščati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
mengganti	nadomesti	menganti	nadomesti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
mengganti	nadomesti	menganti	nadomesti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
mengganti	zamenjaj	menganti	zamenjaj	V;SG;ACT	V;PFV;IMP;SG;2;FIN
kritik	kritika	kritik	kritika	N;SG	N;NOM;FEM;SG
kritik	kritiko	kritik	kritika	N;SG	N;ACC;FEM;SG
kritik	kritik	kritik	kritik	N;SG	N;NOM;MASC;SG
kritik	kritik	kritik	kritik	N;SG	N;NOM;MASC;SG
jumat	petek	jumat	petek	N;SG	N;INAN;ACC;MASC;SG
kandang	kletka	kandang	kletka	N;SG	N;NOM;FEM;SG
kandang	kletko	kandang	kletko	N;SG	N;ACC;FEM;SG
kandang	pesjak	kandang	pesjak	N;SG	N;NOM;MASC;SG
bakat	nadarjenost	bakat	nadarjenost	N;SG	N;NOM;FEM;SG
bakat	talent	bakat	talent	N;SG	N;NOM;MASC;SG
bakat	pridih	bakat	pridih	N;SG	N;NOM;MASC;SG
portal	portali	portal	portati	N	N;NOM;MASC;PL
portal	portal	portal	portati	N	N;NOM;MASC;SG
bait	vabo	bait	vaba	N;SG	N;ACC;FEM;SG
bait	vaba	bait	vaba	N;SG	N;NOM;FEM;SG
menunggu	čakam	mentunggu	čakati	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
membayar	plačuje	menbayar	plačevati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
monarki	monarhija	monarki	monarhija	N;SG	N;NOM;FEM;SG
monarki	monarh	monarki	monarh	N;SG	N;NOM;MASC;SG
mitra	partner	mitra	partner	N;SG	N;NOM;MASC;SG
mitra	partnerka	mitra	partnerka	N;SG	N;NOM;FEM;SG
gerak	predlog	gerak	predlog	N;SG;ACT	N;NOM;MASC;SG
gerak	gibanje	gerak	gibanje	N;SG;ACT	N;NOM;NEUT;SG
gerak	gesta	gerak	gesto	N;SG;ACT	N;NOM;FEM;SG
pengobatan	zdravljenja	penobatan	zdravljenje	N;SG	N;GEN;NEUT;SG
pengobatan	obdelava	penobatan	obdelava	N;SG	N;NOM;FEM;SG
pengobatan	zdravljenje	penobatan	zdravljenje	N;SG	N;NOM;NEUT;SG
pengobatan	obravnava	penobatan	obravnava	N;SG	N;NOM;FEM;SG
barisan	postava	barisan	postava	N;SG	N;NOM;FEM;SG
cairan	tekočina	cairan	tekočina	N;SG	N;NOM;FEM;SG
cairan	tekočina	cairan	tekočina	N;SG	N;NOM;FEM;SG
berpikir	misli	berpikir	misliti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
keadilan	pravosodje	keadilan	pravosodje	N;SG	N;NOM;NEUT;SG
keadilan	pravičnost	keadilan	pravičnost	N;SG	N;NOM;FEM;SG
keadilan	pravica	keadilan	pravica	N;SG	N;NOM;FEM;SG
keadilan	poštenost	keadilan	poštenost	N;SG	N;NOM;FEM;SG
keadilan	poštenosti	keadilan	poštenost	N;SG	N;GEN;FEM;SG
keadilan	pravičnost	keadilan	pravičnost	N;SG	N;NOM;FEM;SG
dna	dna	dna	dno	N;SG	N;NOM;NEUT;SG
dna	dnk	dna	danka	N;SG	N;NOM;MASC;SG
wawancara	razgovor	wawancara	razgovor	N;SG	N;NOM;MASC;SG
wawancara	intervju	wawancara	intervju	N;SG	N;NOM;MASC;SG
organisme	organizem	organisme	organizem	N;SG	N;NOM;MASC;SG
kemajuan	progress	kemajuan	progress	N;SG	N;NOM;MASC;SG
kemajuan	napredek	kemajuan	napredek	N;SG	N;NOM;MASC;SG
karakteristik	značilnost	karakteristik	značilnost	N;SG	N;NOM;FEM;SG
tetangga	sosedo	tetangga	soseda	N;SG	N;ACC;FEM;SG
tetangga	sosed	tetangga	sosed	N;SG	N;NOM;MASC;SG
tetangga	sosed	tetangga	sosed	N;SG	N;NOM;MASC;SG
gen	gen	gen	gen	N;SG	N;NOM;MASC;SG
soeharto	suharto	soeharto	suharta	N	N;NOM;FEM;SG
pemukiman	poravnava	penmukiman	poravnava	N;SG	N;NOM;FEM;SG
persiapan	priprava	persiapan	priprava	N;SG	N;NOM;FEM;SG
perawatan	zdravljenja	penrawatan	zdravljenje	N;SG	N;GEN;NEUT;SG
perawatan	zdravljenja	penrawatan	zdravljenje	N;SG	N;GEN;NEUT;SG
perawatan	obdelava	penrawatan	obdelava	N;SG	N;NOM;FEM;SG
perawatan	zdravljenje	penrawatan	zdravljenje	N;SG	N;NOM;NEUT;SG
perawatan	obravnava	penrawatan	obravnava	N;SG	N;NOM;FEM;SG
perawatan	vzdrževanje	penrawatan	vzdrževanje	N;SG	N;NOM;NEUT;SG
perawatan	oskrba	penrawatan	oskrba	N;SG	N;NOM;FEM;SG
perawatan	nego	penrawatan	nega	N;SG	N;NOM;NEUT;SG
perawatan	nega	penrawatan	neg	N;SG	N;NOM;FEM;SG
perawatan	care	penrawatan	cara	N;SG	N;NOM;MASC;SG
berbagi	delim	berbagi	del	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
pembinaan	treniranje	penbinaan	treniranje	N;SG	N;NOM;NEUT;SG
bambu	bambusa	bambu	bambus	N	N;ACC;MASC;SG
pengikut	sledilec	penikut	sledilec	N;SG	N;NOM;MASC;SG
pengikut	privrženec	penikut	privrženec	N;SG	N;NOM;MASC;SG
tersisa	preostalo	tersisa	preostati	V;SG;PASS	V;PFV;NEUT;SG;V.PTCP
perkiraan	ocena	perkiraan	ocena	N;SG	N;NOM;FEM;SG
perkiraan	ocena	perkiraan	ocena	N;SG	N;NOM;FEM;SG
persamaan	enakopravnost	persamaan	enakopravnost	N;SG	N;NOM;FEM;SG
persamaan	enačba	persamaan	enačba	N;SG	N;NOM;FEM;SG
persamaan	podobnosti	persamaan	podobnost	N;SG	N;GEN;FEM;SG
kebiasaan	navada	kebiasaan	navada	N;SG	N;NOM;FEM;SG
insiden	incident	insiden	incident	N;SG	N;NOM;MASC;SG
evolusi	evolucijo	evolusi	evolucija	N;SG	N;ACC;FEM;SG
evolusi	razvoj	evolusi	razvoj	N;SG	N;NOM;MASC;SG
evolusi	evolucija	evolusi	evolucija	N;SG	N;NOM;FEM;SG
fase	faza	fase	faza	N	N;NOM;FEM;SG
fase	fazo	fase	faza	N	N;ACC;FEM;SG
codex	codex	codex	codex	N	N;NOM;MASC;SG
codex	kodeks	codex	kodeks	N	N;NOM;MASC;SG
ratusan	stotine	ratusan	stotina	N;SG	N;NOM;FEM;SG
peluncuran	izstrelitev	penluncuran	izstrelitev	N;SG	N;NOM;FEM;SG
berturut	zaporedoma	berturut	zaporedoma	ADV;SG;ACT	ADV
fenomena	fenomen	fenomena	fenomen	N;SG	N;NOM;MASC;SG
fenomena	pojav	fenomena	pojav	N;SG	N;NOM;MASC;SG
semesta	vesolje	semesta	vesolje	N;SG	N;NOM;NEUT;SG
semesta	vesolju	semesta	vesolje	N;SG	N;DAT;NEUT;SG
singkatan	okrajšava	singkatan	okrajšava	N;SG	N;NOM;FEM;SG
singkatan	kratica	singkatan	kratica	N;SG	N;NOM;FEM;SG
kombinasi	kombinaciji	kombinasi	kombinacija	N;SG	N;DAT;FEM;SG
kombinasi	kombinacija	kombinasi	kombinacija	N;SG	N;NOM;FEM;SG
kombinasi	kombinacijo	kombinasi	kombinacija	N;SG	N;ACC;FEM;SG
kombinasi	kombinacija	kombinasi	kombinacija	N;SG	N;NOM;FEM;SG
infeksi	okužba	infeksi	okužba	N;SG	N;NOM;FEM;SG
player	igralec	player	igralec	N	N;NOM;MASC;SG
player	predvajalnik	player	predvajalnik	N	N;NOM;MASC;SG
player	igralca	player	igralec	N	N;NOM;MASC;SG
percobaan	eksperiment	percobaan	eksperiment	N;SG	N;NOM;MASC;SG
percobaan	poizkus	percobaan	poizkus	N;SG	N;NOM;MASC;SG
percobaan	poskus	percobaan	poskus	N;SG	N;NOM;MASC;SG
penutup	zaključek	pentutup	zaključek	N;SG	N;NOM;MASC;SG
penutup	zaprtje	pentutup	zaprtje	N;SG	N;NOM;NEUT;SG
penutup	zapiranje	pentutup	zapiranje	N;SG	N;NOM;NEUT;SG
penutup	kritje	pentutup	kritje	N;SG	N;NOM;NEUT;SG
investasi	vlaganje	investasi	vlaganje	N;SG	N;NOM;NEUT;SG
investasi	vlaganje	investasi	vlaganje	N;SG	N;NOM;NEUT;SG
investasi	naložba	investasi	naložba	N;SG	N;NOM;FEM;SG
malaikat	angelček	malaikat	angelček	N;SG	N;NOM;MASC;SG
malaikat	angel	malaikat	angel	N;SG	N;NOM;MASC;SG
menyerah	predaja	menyerah	predajati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
balap	racing	balap	racing	N;SG;ACT	N;NOM;MASC;SG
balap	dirkanje	balap	dirkanje	N;SG;ACT	N;NOM;NEUT;SG
pengawasan	nadziranje	penkawasan	nadziranje	N;SG	N;NOM;NEUT;SG
pengawasan	nadzorovanje	penkawasan	nadzorovanje	N;SG	N;NOM;NEUT;SG
pengawasan	nadzor	penkawasan	nadzor	N;SG	N;NOM;MASC;SG
perikanan	ribištvo	perikanan	ribištvo	N;SG	N;NOM;NEUT;SG
perikanan	ribolov	perikanan	ribolov	N;SG	N;NOM;MASC;SG
perikanan	ribarjenje	perikanan	ribarjenje	N;SG	N;NOM;NEUT;SG
perikanan	ribolova	perikanan	ribolov	N;SG	N;GEN;MASC;SG
pakar	izvedenec	pakar	izvedenec	N;SG	N;NOM;MASC;SG
pakar	strokovnjak	pakar	strokovnjak	N;SG	N;NOM;MASC;SG
medis	bolničar	medis	bolničar	N;SG	N;NOM;MASC;SG
pemegang	imetnik	penpegang	imetnik	N;SG	N;NOM;MASC;SG
meriam	top	meriam	top	N;SG	N;NOM;MASC;SG
meriam	topa	meriam	top	N;SG	N;NOM;MASC;SG
sabtu	sat	sabtu	sat	N;SG	N;NOM;MASC;SG
sabtu	soboto	sabtu	sobota	N;SG	N;ACC;FEM;SG
sabtu	sobota	sabtu	sobota	N;SG	N;NOM;FEM;SG
mulut	gobec	mulut	gobec	N;SG	N;NOM;MASC;SG
muka	obraz	muka	obraz	N;SG	N;NOM;MASC;SG
muka	obraza	muka	obraz	N;SG	N;GEN;MASC;SG
muka	face	muka	faca	N;SG	N;NOM;FEM;SG
mengoperasikan	obratuje	menkoperasikan	obratovati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
kriteria	merilo	kriteria	merilo	N;SG	N;NOM;NEUT;SG
kriteria	kriterij	kriteria	kriterij	N;SG	N;NOM;MASC;SG
kriteria	merilo	kriteria	merilo	N;SG	N;NOM;NEUT;SG
produsen	proizvajalec	produsen	proizvajalec	N;SG	N;NOM;MASC;SG
produsen	producent	produsen	producent	N;SG	N;NOM;MASC;SG
produsen	proizvajalec	produsen	proizvajalec	N;SG	N;NOM;MASC;SG
produsen	proizvajalca	produsen	proizvajalec	N;SG	N;ANIM;ACC;MASC;SG
produsen	izdelovalec	produsen	izdelovalec	N;SG	N;NOM;MASC;SG
herbivora	rastlinojedec	herbivora	rastlinojedec	N;SG	N;NOM;MASC;SG
ribuan	tisoče	ribuan	tisoče	N;SG	N;ACC;MASC;SG
tembok	obzidje	tembok	obzidje	N;SG	N;NOM;NEUT;SG
tembok	zid	tembok	zid	N;SG	N;NOM;MASC;SG
tembok	stena	tembok	stena	N;SG	N;NOM;FEM;SG
tembok	steno	tembok	stena	N;SG	N;ACC;FEM;SG
tembok	obzidje	tembok	obzidje	N;SG	N;NOM;NEUT;SG
pembelajaran	učenje	penbelajaran	učenje	N;SG	N;NOM;NEUT;SG
kebangsaan	državljanstvo	kebangsaan	državljanstvo	N;SG	N;NOM;NEUT;SG
bursa	stalež	bursa	stalež	N;SG	N;NOM;MASC;SG
bursa	zaloga	bursa	zaloga	N;SG	N;NOM;FEM;SG
bursa	izmenjava	bursa	izmenjava	N;SG	N;NOM;FEM;SG
bursa	izmenjavo	bursa	izmenjava	N;SG	N;ACC;FEM;SG
bursa	menjava	bursa	menjava	N;SG	N;NOM;FEM;SG
roti	kruh	roti	kruh	N;SG	N;INAN;ACC;MASC;SG
roti	kruha	roti	kruh	N;SG	N;GEN;MASC;SG
organ	organ	organ	organ	N;SG	N;NOM;MASC;SG
gratis	free	gratis	free	N;SG	N;NOM;MASC;SG
penambahan	dodajanje	pentambahan	dodajanje	N;SG	N;NOM;NEUT;SG
ham	šunka	ham	šunka	N;SG	N;NOM;FEM;SG
ham	ham	ham	hama	N;SG	N;NOM;MASC;SG
saleh	pobožnega	saleh	pobožen	ADJ;SG	ADJ;GEN;NEUT;SG
listclass	listclass	listclass	listclass	N;SG	N;NOM;MASC;SG
dikuasai	vladal	dikuasai	vladati	V;SG;PASS	V;IPFV;MASC;SG;V.PTCP
dikuasai	odločilo	dikuasai	odločiti	V;SG;PASS	V;PFV;NEUT;SG;V.PTCP
anggur	trta	anggur	trt	N;SG	N;NOM;FEM;SG
anggur	grozdje	anggur	grozdje	N;SG	N;NOM;NEUT;SG
anggur	trta	anggur	trt	N;SG	N;NOM;FEM;SG
anggur	vino	anggur	vino	N;SG	N;NOM;NEUT;SG
hits	zadetkov	hits	zadetek	N	N;GEN;MASC;PL
tiang	pole	tiang	poledati	N;SG	N;NOM;MASC;SG
tiang	drog	tiang	droga	N;SG	N;NOM;FEM;SG
tiang	tečaj	tiang	tečaj	N;SG	N;NOM;MASC;SG
tiang	jambor	tiang	jambor	N;SG	N;NOM;MASC;SG
tiang	steber	tiang	steber	N;SG	N;NOM;MASC;SG
jurnal	journal	jurnal	journati	N;SG	N;NOM;MASC;SG
jurnal	dnevnik	jurnal	dnevnik	N;SG	N;NOM;MASC;SG
pasien	bolnik	pasien	bolnik	N;SG	N;NOM;MASC;SG
pasien	pacient	pasien	pacient	N;SG	N;NOM;MASC;SG
pembaca	bralec	penbaca	bralec	N;SG	N;NOM;MASC;SG
hantu	duh	hantu	duh	N;SG	N;NOM;MASC;SG
perasaan	občutek	perrasaan	občutek	N;SG	N;NOM;MASC;SG
perasaan	počutje	perrasaan	počutje	N;SG	N;NOM;NEUT;SG
perkawinan	poroka	perkawinan	poroka	N;SG	N;NOM;FEM;SG
perkawinan	zakon	perkawinan	zakon	N;SG	N;NOM;MASC;SG
mekanisme	mehanizem	mekanisme	mehanizem	N;SG	N;NOM;MASC;SG
pelukis	slikar	penlukis	slikar	N;SG	N;NOM;MASC;SG
kekurangan	pomanjkanje	kekurangan	pomanjkanje	N;SG	N;NOM;NEUT;SG
kekurangan	pomanjkanje	kekurangan	pomanjkanje	N;SG	N;NOM;NEUT;SG
menikmati	uživa	mennikmati	uživati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menikmati	uživam	mennikmati	uživati	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN
menikmati	uživa	mennikmati	uživati	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
menikmati	užival	mennikmati	uživati	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
menikmati	uživala	mennikmati	uživati	V;SG;ACT	V;IPFV;FEM;SG;V.PTCP
helikopter	helikopterja	helikopter	helikopter	N;SG	N;NOM;MASC;SG
helikopter	helikopter	helikopter	helikopter	N;SG	N;NOM;MASC;SG
helikopter	helikopter	helikopter	helikopter	N;SG	N;NOM;MASC;SG
telekomunikasi	telecom	telekomunikasi	teloc	N	N;NOM;MASC;SG
telekomunikasi	telekom	telekomunikasi	telek	N	N;DAT;MASC;SG
telekomunikasi	telekomunikacije	telekomunikasi	telekomunikacija	N	N;NOM;FEM;SG
telekomunikasi	telekomunikacije	telekomunikasi	telekomunikacija	N	N;NOM;FEM;SG
toyota	toyota	toyota	toy	N	N;NOM;FEM;SG
cincin	prstan	cincin	prstan	N;SG	N;NOM;MASC;SG
cincin	ring	cincin	ring	N;SG	N;NOM;MASC;SG
cincin	obroč	cincin	obroč	N;SG	N;NOM;MASC;SG
cincin	prstana	cincin	prstan	N;SG	N;NOM;MASC;SG
tiket	karta	tiket	karta	N;SG	N;NOM;FEM;SG
tiket	vozovnica	tiket	vozovnica	N;SG	N;NOM;FEM;SG
tiket	karto	tiket	karta	N;SG	N;ACC;FEM;SG
tiket	vozovnico	tiket	vozovnica	N;SG	N;ACC;FEM;SG
tiket	vstopnica	tiket	vstopnica	N;SG	N;NOM;FEM;SG
tiket	srečka	tiket	srečka	N;SG	N;NOM;MASC;SG
setara	enakovredna	setara	enakovreden	ADJ;SG	ADJ;NOM;FEM;SG
sah	veljavna	sah	veljaven	ADJ;SG	ADJ;NOM;FEM;SG
sah	veljaven	sah	veljaven	ADJ;SG	ADJ;NOM;INDF;MASC;SG
sah	veljavno	sah	veljaven	ADJ;SG	ADJ;NOM;NEUT;SG
sah	pravna	sah	praven	ADJ;SG	ADJ;NOM;FEM;SG
sah	pravno	sah	praven	ADJ;SG	ADJ;NOM;NEUT;SG
spongebob	spuži	spongebob	spužiti	N	N;NOM;MASC;SG
kehadiran	prisotnost	kehadiran	prisotnost	N;SG	N;NOM;FEM;SG
kehadiran	udeležba	kehadiran	udeležba	N;SG	N;NOM;FEM;SG
kehadiran	navzočnost	kehadiran	navzočnost	N;SG	N;NOM;FEM;SG
kehadiran	prisotnost	kehadiran	prisotnost	N;SG	N;NOM;FEM;SG
kehadiran	prisotnosti	kehadiran	prisotnost	N;SG	N;GEN;FEM;SG
kehadiran	navzočnost	kehadiran	navzočnost	N;SG	N;NOM;FEM;SG
tes	test	tes	test	N;SG	N;NOM;MASC;SG
tes	preskus	tes	preskus	N;SG	N;NOM;MASC;SG
tes	preizkus	tes	preizkus	N;SG	N;NOM;MASC;SG
tes	tes	tes	tes	N;SG	N;NOM;MASC;SG
pelindung	zaščitnik	penlindung	zaščitnik	N;SG	N;NOM;MASC;SG
pelindung	pokrovitelj	penlindung	pokrovitelj	N;SG	N;NOM;MASC;SG
pangkat	čin	pangkat	čin	N;SG	N;NOM;MASC;SG
memperlihatkan	pokaže	menperlihatkan	pokazati	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
memperlihatkan	prikaže	menperlihatkan	prikazati	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
tantangan	izziv	tantangan	izziv	N;SG	N;NOM;MASC;SG
melepaskan	izpusti	menlepaskan	izpustiti	V;SG;ACT	V;PFV;IND;SG;3;PRS;FIN
melepaskan	sprostila	menlepaskan	sprostiti	V;SG;ACT	V;PFV;FEM;SG;V.PTCP
korupsi	korupcija	korupsi	korupcija	N;SG	N;NOM;FEM;SG
korupsi	korupciji	korupsi	korupcija	N;SG	N;NOM;FEM;SG
korupsi	korupcijo	korupsi	korupcija	N;SG	N;ACC;FEM;SG
politisi	politik	politisi	politik	N;SG	N;NOM;MASC;SG
serius	resna	serius	resen	ADJ;SG	ADJ;NOM;FEM;SG
idola	idol	idola	idola	N	N;NOM;MASC;SG
cuaca	vreme	cuaca	vreme	N;SG	N;NOM;NEUT;SG
kebakaran	ogenj	kebakaran	ogenj	N;SG	N;NOM;MASC;SG
kebakaran	požar	kebakaran	požar	N;SG	N;NOM;MASC;SG
billboard	pano	billboard	pani	N	N;ACC;MASC;SG
billboard	plakati	billboard	plakat	N	N;NOM;MASC;PL
julukan	vzdevek	julukan	vzdevek	N;SG	N;NOM;MASC;SG
kesepakatan	sporazum	kesepakatan	sporazum	N;SG	N;NOM;MASC;SG
kesepakatan	dogovor	kesepakatan	dogovor	N;SG	N;NOM;MASC;SG
kesepakatan	dogovor	kesepakatan	dogovor	N;SG	N;NOM;MASC;SG
kesejahteraan	wellness	kesejahteraan	wellness	N;SG	N;NOM;MASC;SG
kesejahteraan	blaginja	kesejahteraan	blaginja	N;SG	N;NOM;FEM;SG
pemakaman	pokop	penmakaman	pokop	N;SG	N;NOM;MASC;SG
pemakaman	pogreba	penmakaman	pogreb	N;SG	N;NOM;MASC;SG
pemakaman	pogreb	penmakaman	pogreb	N;SG	N;NOM;MASC;SG
pemakaman	pokopališču	penmakaman	pokopališče	N;SG	N;DAT;NEUT;SG
pemakaman	pokopališče	penmakaman	pokopališče	N;SG	N;NOM;NEUT;SG
biro	predsedstvo	biro	predsedstvo	N;SG	N;NOM;NEUT;SG
biro	urad	biro	urad	N;SG	N;NOM;MASC;SG
biro	biro	biro	biro	N;SG	N;NOM;MASC;SG
galaksi	galaksijo	galaksi	galaksija	N;SG	N;ACC;FEM;SG
galaksi	galaxy	galaksi	galaxy	N;SG	N;NOM;MASC;SG
galaksi	galaksija	galaksi	galaksija	N;SG	N;NOM;FEM;SG
ion	ionov	ion	ion	N	N;NOM;MASC;SG
ion	ionske	ion	ionski	N	N;NOM;FEM;PL
ion	ionov	ion	ion	N	N;NOM;MASC;SG
instrumen	inštrument	instrumen	inštrument	N;SG	N;NOM;MASC;SG
instrumen	instrument	instrumen	instrument	N;SG	N;NOM;MASC;SG
transfer	premestitev	transfer	premestitev	N;SG	N;NOM;FEM;SG
transfer	prenos	transfer	prenos	N;SG	N;NOM;MASC;SG
design	zasnova	design	zasnova	N;SG	N;NOM;FEM;SG
design	oblikovanje	design	oblikovanje	N;SG	N;NOM;NEUT;SG
design	dizajn	design	dizajno	N;SG	N;NOM;MASC;SG
pengajar	inštruktor	penajar	inštruktor	N;SG	N;NOM;MASC;SG
parkir	parkiranje	parkir	parkiranje	N;SG;ACT	N;NOM;NEUT;SG
profesi	poklic	profesi	poklic	N;SG	N;NOM;MASC;SG
penyebaran	razpršitev	pensebaran	razpršitev	N;SG	N;NOM;FEM;SG
penyebaran	širjenje	pensebaran	širjenje	N;SG	N;NOM;NEUT;SG
penyebaran	napotitev	pensebaran	napotitev	N;SG	N;NOM;FEM;SG
penyebaran	uvajanje	pensebaran	uvajanje	N;SG	N;NOM;NEUT;SG
otot	mišica	otot	mišica	N;SG	N;NOM;FEM;SG
diyakini	verjel	diyakini	verjeti	V;SG;PASS	V;MASC;SG;V.PTCP
diyakini	verjela	diyakini	verjeti	V;SG;PASS	V;FEM;SG;V.PTCP
komisaris	komisar	komisaris	komisar	N;SG	N;NOM;MASC;SG
komisaris	komisarka	komisaris	komisarka	N;SG	N;NOM;FEM;SG
komisaris	komisar	komisaris	komisar	N;SG	N;NOM;MASC;SG
berdarah	izkrvavel	berdarah	izkrvaveti	V;SG;ACT	V;PFV;MASC;SG;V.PTCP
kutub	pole	kutub	poledati	N;SG	N;NOM;MASC;SG
kutub	drog	kutub	droga	N;SG	N;NOM;FEM;SG
kutub	tečaj	kutub	tečaj	N;SG	N;NOM;MASC;SG
awan	oblak	awan	oblak	N;SG	N;NOM;MASC;SG
awan	cloud	awan	cloud	N;SG	N;NOM;MASC;SG
tahanan	zapornik	tahanan	zapornik	N;SG	N;NOM;MASC;SG
tahanan	jetnik	tahanan	jetnik	N;SG	N;NOM;MASC;SG
tahanan	ujetnik	tahanan	ujetnik	N;SG	N;NOM;MASC;SG
tahanan	skrbništvo	tahanan	skrbništvo	N;SG	N;NOM;NEUT;SG
moral	nauk	moral	nauk	N;SG	N;NOM;MASC;SG
terluka	bolelo	terluka	boleti	V;SG;PASS	V;IPFV;NEUT;SG;V.PTCP
pengarang	avtor	penarang	avtor	N;SG	N;NOM;MASC;SG
sehat	zdrav	sehat	zdrav	ADJ;SG	ADJ;NOM;INDF;MASC;SG
enzim	encim	enzim	enci	N;SG	N;NOM;MASC;SG
enzim	encima	enzim	encim	N;SG	N;NOM;MASC;SG
memengaruhi	vplival	memengaruhi	vplivati	V	V;IPFV;MASC;SG;V.PTCP
memengaruhi	vpliva	memengaruhi	vplivati	V	V;IPFV;IND;SG;3;PRS;FIN
legislatif	zakonodajalec	legislatif	zakonodajalec	N;SG	N;NOM;MASC;SG
auto	auto	auto	auta	N;SG	N;NOM;MASC;SG
korps	korpus	korps	korpus	N	N;NOM;MASC;SG
perekonomian	ekonomija	perekonomian	ekonomija	N;SG	N;NOM;FEM;SG
perekonomian	gospodarstvo	perekonomian	gospodarstvo	N;SG	N;NOM;NEUT;SG
mengejar	lovil	menkejar	loviti	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
peradaban	civilizacijo	peradaban	civilizacija	N;SG	N;ACC;FEM;SG
peradaban	civilizacija	peradaban	civilizacija	N;SG	N;NOM;FEM;SG
peradaban	civilizacijo	peradaban	civilizacija	N;SG	N;ACC;FEM;SG
peradaban	civilizacija	peradaban	civilizacija	N;SG	N;NOM;FEM;SG
gawang	gol	gawang	gol	N;SG	N;NOM;MASC;SG
gawang	cilj	gawang	cilj	N;SG	N;NOM;MASC;SG
beras	riž	beras	riža	N;SG	N;NOM;MASC;SG
beras	riža	beras	riža	N;SG	N;GEN;MASC;SG
bumbu	spice	bumbu	spica	N;SG	N;NOM;FEM;SG
konsumen	potrošnik	konsumen	potrošnik	N;SG	N;NOM;MASC;SG
konsumen	potrošnika	konsumen	potrošnik	N;SG	N;ANIM;ACC;MASC;SG
hancur	razbito	hancur	razbit	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
hancur	zdrobljena	hancur	zdrobljen	ADJ;SG	ADJ;NOM;FEM;SG;V.PTCP
hancur	uničena	hancur	uničen	ADJ;SG	ADJ;NOM;FEM;SG;V.PTCP
hancur	uničen	hancur	uničen	ADJ;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
hancur	uničeno	hancur	uničen	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
hancur	uničena	hancur	uničen	ADJ;SG	ADJ;NOM;FEM;SG;V.PTCP
hancur	uničen	hancur	uničen	ADJ;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
hancur	uničeno	hancur	uničen	ADJ;SG	ADJ;NOM;NEUT;SG;V.PTCP
datar	stanovanje	datar	stanovanje	N;SG	N;NOM;NEUT;SG
meja	miza	meja	miza	N;SG	N;NOM;FEM;SG
meja	preglednica	meja	preglednica	N;SG	N;NOM;FEM;SG
meja	razpredelnica	meja	razpredelnica	N;SG	N;NOM;FEM;SG
meja	miza	meja	miza	N;SG	N;NOM;FEM;SG
meja	tabela	meja	tabela	N;SG	N;NOM;FEM;SG
disajikan	služil	disajikan	služiti	V;SG;PASS	V;IPFV;MASC;SG;V.PTCP
membela	brani	menbela	braniti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
membela	braniti	menbela	braniti	V;SG;ACT	V;IPFV;NFIN
membela	brani	menbela	braniti	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN
membela	branil	menbela	braniti	V;SG;ACT	V;IPFV;MASC;SG;V.PTCP
siklus	ciklus	siklus	ciklus	N;SG	N;NOM;MASC;SG
siklus	cikel	siklus	cikel	N;SG	N;NOM;MASC;SG
