και	그리고	και	그리고	CONJ	CONJ
μεταρρυθμίσεις	개혁	μεταρρύθμιση	개혁	N;NOM;FEM;PL	N
μεταρρυθμίσεις	개혁개방	μεταρρύθμιση	개혁+개방	N;NOM;FEM;PL	N
μεταρρυθμίσεις	개혁	μεταρρύθμιση	개혁	N;NOM;FEM;PL	N
αυστηρά	엄격히	αυστηρά	엄격+히	ADV	ADV
διδακτορικό	박사	διδακτορικός	박사	N;NOM;NEUT;SG	N
σαιζόν	계절	σαιζός	계절	N;NOM;FEM;SG	N
αλυσίδα	사슬	αλυσίδα	사슬	N;NOM;FEM;SG	N
αλυσίδα	연쇄	αλυσίδα	연쇄	N;NOM;FEM;SG	N
διατροφή	영양	διατροφή	영양	N;NOM;FEM;SG	N
ξηρά	건조	ξηρά	건조	N;NOM;NEUT;PL	N
έγκριση	채택	έγκριση	채택	N;ACC;FEM;SG	N
έγκριση	입양	έγκριση	입양	N;ACC;FEM;SG	N
έγκριση	승인	έγκριση	승인	N;ACC;FEM;SG	N
ερμής	수성은	ερμή	수성+은	N;NOM;MASC;SG	N
ερμής	수성	ερμή	수성	N;NOM;MASC;SG	N
ρεύματα	스트림	ρεύμα	스트림	N;NOM;NEUT;PL	N
τεκμηρίωση	설명서	τεκμηρίωση	설명서	N;ACC;FEM;SG	N
τεκμηρίωση	문서	τεκμηρίωση	문서	N;ACC;FEM;SG	N
βιολογία	생물학	βιολογία	생물학	N;NOM;FEM;SG	N
αδέρφια	형제자매	αδέρφι	형제+자매	N;NOM;NEUT;PL	N
αδέρφια	남매	αδέρφι	남매	N;NOM;NEUT;PL	N
αδέρφια	형제들	αδέρφι	형제+들	N;NOM;NEUT;PL	N
κλείσιμο	폐쇄	κλείσιμο	폐쇄	N;NOM;NEUT;SG	N
φυλάκιση	감금	φυλάκιση	감금	N;ACC;FEM;SG	N
εξισώσεις	방정식	εξίσωση	방정식	N;NOM;FEM;PL	N
συντήρηση	유지보수	συντήρηση	유지보수	N;NOM;FEM;SG	N
συντήρηση	정비	συντήρηση	정비	N;NOM;FEM;SG	N
συντήρηση	점검	συντήρηση	점검	N;NOM;FEM;SG	N
διαδηλώσεις	시위	διαδήλωση	시위	N;NOM;FEM;PL	N
πτηνό	조류	πτηνός	조류	N;NOM;NEUT;SG	N
συνεδρίαση	모임	συνεδρίαση	모임	N;NOM;FEM;SG	N
συνεδρίαση	만남	συνεδρίαση	만남	N;NOM;FEM;SG	N
συνεδρίαση	미팅	συνεδρίαση	미팅	N;NOM;FEM;SG	N
κρουστά	타악기	κρουστός	타악기	N;NOM;NEUT;PL	N
ορυκτό	광물	ορυκτός	광물	N;NOM;NEUT;SG	N
ρούχα	의류	ρούχα	의류	N;NOM;NEUT;PL	N
ρούχα	옷이	ρούχα	옷+이	N;NOM;NEUT;PL	N
ηθοποιούς	여배우들	ηθοποιός	여배우+들	N;ACC;MASC;PL	N
ηθοποιούς	여배우	ηθοποιός	여배우	N;ACC;MASC;PL	N
ηθοποιούς	배우	ηθοποιός	배우	N;ACC;MASC;PL	N
έσοδα	수익	έσοδο	수익	N;NOM;NEUT;PL	N
έσοδα	수입	έσοδο	수입	N;NOM;NEUT;PL	N
έσοδα	수익금	έσοδο	수익금	N;NOM;NEUT;PL	N
έσοδα	수익	έσοδο	수익	N;NOM;NEUT;PL	N
έσοδα	소득	έσοδο	소득	N;NOM;NEUT;PL	N
έσοδα	수입	έσοδο	수입	N;NOM;NEUT;PL	N
έσοδα	수익	έσοδο	수익	N;NOM;NEUT;PL	N
μυστικό	비밀	μυστικός	비밀	N;NOM;NEUT;SG	N
άλγεβρα	대수	άλγεβρα	대수	N;NOM;FEM;SG	N
άλγεβρα	대수학	άλγεβρα	대수학	N;NOM;FEM;SG	N
κηδεία	장례식장	κηδεία	장례+식장	N;ACC;FEM;SG	N
κηδεία	장례식	κηδεία	장례식	N;ACC;FEM;SG	N
κηδεία	장례	κηδεία	장례	N;ACC;FEM;SG	N
παραλίες	해변	παραλία	해변	N;NOM;FEM;PL	N
ασπίδα	방패	ασπίδα	방패	N;NOM;FEM;SG	N
παντού	어디서나	παντού	어디서나	ADV	ADV
διοικητές	지휘관	διοικητής	지휘관	N;NOM;MASC;PL	N
ιδρυτή	설립자	ιδρυτός	설립자	N;VOC;MASC;SG	N
σαλόνι	미용실	σαλόνι	미용실	N;NOM;NEUT;SG	N
βαρύτητα	중력	βαρύτητα	중력	N;ACC;FEM;SG	N
σχεδιαστής	디자이너는	σχεδιαστής	디자+이너+는	N;NOM;MASC;SG	N
σχεδιαστής	설계자	σχεδιαστής	설계자	N;NOM;MASC;SG	N
σταυροφορία	십자군	σταυροφορία	십자군	N;NOM;FEM;SG	N
χορό	무용	χορό	무용	N;ACC;MASC;SG	N
επιδράσεις	영향	επίδραση	영향	N;NOM;FEM;PL	N
επιδράσεις	효과	επίδραση	효과	N;NOM;FEM;PL	N
κινητήρας	모터	κινητήρας	모터	N;NOM;MASC;SG	N
κινητήρας	전동기	κινητήρας	전동기	N;NOM;MASC;SG	N
παράγοντα	인자	παράγοντας	인자	N;ACC;MASC;SG	N
παράγοντα	요인	παράγοντας	요인	N;ACC;MASC;SG	N
επίθετο	성씨	επίθετος	성씨	N;NOM;NEUT;SG	N
στέλνει	보내기	στέλνω	보내+기	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
φορέα	작용소	φορέας	작용소	N;ACC;MASC;SG	N
φορέα	연산자	φορέας	연산자	N;ACC;MASC;SG	N
κολλέγιο	대학교	κολλέγιο	대학교	N;NOM;NEUT;SG	N
κολλέγιο	대학	κολλέγιο	대학	N;NOM;NEUT;SG	N
μουσουλμάνοι	무슬림	μουσουλμάνος	무슬림	N;NOM;MASC;PL	N
μουσουλμάνοι	이슬람교	μουσουλμάνος	이슬람교	N;NOM;MASC;PL	N
μουσουλμάνοι	무슬림	μουσουλμάνος	무슬림	N;NOM;MASC;PL	N
κόκκινος	붉은	κόκκινος	붉+ㄴ	ADJ;NOM;MASC;SG	ADJ
πλανήτης	행성	πλανήτης	행성	N;NOM;MASC;SG	N
αντικαταστήσει	바꾸기	αντικαθιστώ	바꾸+기	V;PFV;IND;SG;3;FIN;ACT	V
εκδίδεται	출판됨	εκδίδω	출판+되+ㄴ	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
πάπες	교황	πάπης	교황	N;NOM;MASC;PL	N
πάθος	열정	πάθος	열정	N;NOM;NEUT;SG	N
επισκέπτης	방문자	επισκέπτης	방문자	N;NOM;MASC;SG	N
επισκέπτης	방문객	επισκέπτης	방문객	N;NOM;MASC;SG	N
επισκέπτης	참석자	επισκέπτης	참석자	N;NOM;MASC;SG	N
δόγμα	교리	δόγμα	교리	N;NOM;NEUT;SG	N
ξέσπασμα	확산	ξέσπασμα	확산	N;NOM;NEUT;SG	N
χρηματοδότηση	금융	χρηματοδότηση	금융	N;ACC;FEM;SG	N
χρηματοδότηση	자금	χρηματοδότηση	자금	N;ACC;FEM;SG	N
χρηματοδότηση	재무	χρηματοδότηση	재무	N;ACC;FEM;SG	N
χρηματοδότηση	재정	χρηματοδότηση	재정	N;ACC;FEM;SG	N
χρηματοδότηση	금융	χρηματοδότηση	금융	N;ACC;FEM;SG	N
ρήξη	파손	ρήξη	파손	N;NOM;FEM;SG	N
ρήξη	파열	ρήξη	파열	N;NOM;FEM;SG	N
ρήξη	파열음	ρήξη	파열음	N;NOM;FEM;SG	N
ρήξη	파열	ρήξη	파열	N;NOM;FEM;SG	N
τραμ	트램	τραμ	트램	N	N
σύμμαχοι	연합군	σύμμαχος	연합군	N;NOM;MASC;PL	N
σύμμαχοι	연합국	σύμμαχος	연합국	N;NOM;MASC;PL	N
ναούς	신전	ναός	신전	N;ACC;MASC;PL	N
ναούς	사원	ναός	사원	N;ACC;MASC;PL	N
γήπεδα	경기장	γήπεδα	경기장	N;NOM;NEUT;PL	N
αποδείξεις	증거	απόδειξη	증거	N;NOM;FEM;PL	N
αποδείξεις	영수증	απόδειξη	영수증	N;NOM;FEM;PL	N
αποδείξεις	증명	απόδειξη	증명	N;NOM;FEM;PL	N
αποδείξεις	증거	απόδειξη	증거	N;NOM;FEM;PL	N
έμπορος	업체	έμπορος	업체	N;NOM;MASC;SG	N
έμπορος	판매자	έμπορος	판매자	N;NOM;MASC;SG	N
τελειώσει	완료되었습니다	τελειώνω	완료+되+었+습니다	V;PFV;NFIN;ACT	V
φεύγει	떠나기	φεύγω	떠나+기	V;IPFV;IND;SG;3;PRS;FIN;ACT	V
μηχανισμό	메커니즘	μηχανισμός	메커니즘	N;ACC;MASC;SG	N
στροφή	턴제	στροφή	턴제	N;ACC;FEM;SG	N
πιέσεις	압력	πίεση	압력	N;NOM;FEM;PL	N
πιέσεις	압박	πίεση	압박	N;NOM;FEM;PL	N
πιέσεις	압력	πίεση	압력	N;NOM;FEM;PL	N
πιέσεις	압박	πίεση	압박	N;NOM;FEM;PL	N
υλοποίηση	구현	υλοποίηση	구현	N;ACC;FEM;SG	N
φύλο	성별	φύλο	성별	N;NOM;NEUT;SG	N
φύλο	성교	φύλο	성교	N;NOM;NEUT;SG	N
φύλο	섹스	φύλο	섹스	N;NOM;NEUT;SG	N
φύλο	성관계	φύλο	성관계	N;NOM;NEUT;SG	N
φύλο	성별	φύλο	성별	N;NOM;NEUT;SG	N
αυγή	새벽	αυγή	새벽	N;NOM;FEM;SG	N
μάρτιος	행진	μάρτιος	행진	N;NOM;MASC;SG	N
πλανήτες	행성	πλανήτης	행성	N;NOM;MASC;PL	N
σενάρια	스크립트	σενάριο	스크립트	N;NOM;NEUT;PL	N
τέμενος	모스크	τέμενος	모스크	N;NOM;NEUT;SG	N
ήχος	소리	ήχος	소리	N;NOM;MASC;SG	N
ήχος	오디오	ήχος	오디오	N;NOM;MASC;SG	N
προστέθηκαν	추가되었습니다	προσθέτω	추가+되+었+습니다	V;PFV;IND;PL;3;PST;FIN;PASS	V
προστέθηκαν	추가됨	προσθέτω	추가+되+ㄴ	V;PFV;IND;PL;3;PST;FIN;PASS	V
σημαίες	플래그	σημαία	플래그	N;NOM;FEM;PL	N
σημαίες	깃발	σημαία	깃발	N;NOM;FEM;PL	N
φόβο	공포	φόβος	공포	N;ACC;MASC;SG	N
φόβο	공포증	φόβος	공포증	N;ACC;MASC;SG	N
ορυκτών	광물	ορυκτός	광물	N;GEN;MASC;PL	N
αγωγή	소송	αγωγή	소송	N;ACC;FEM;SG	N
τηλεσκόπιο	망원경	τηλεσκόπιο	망원경	N;NOM;NEUT;SG	N
κριτικός	평론	κριτικός	평론	N;NOM;MASC;SG	N
κριτικός	비평가	κριτικός	비평가	N;NOM;MASC;SG	N
περιορισμό	제한	περιορισμός	제한	N;ACC;MASC;SG	N
αστεροειδή	소행성	αστεροειδής	소행성	N;NOM;MASC;SG	N
φιλία	우정	φιλία	우정	N;NOM;FEM;SG	N
θερμότητας	더위	θερμότητα	더위	N;GEN;FEM;SG	N
συμφέροντα	관심사	συμφέρον	관심사	N;NOM;NEUT;PL	N
ωδείο	음악원	ωδείο	음악원	N;NOM;NEUT;SG	N
άρνηση	거부	άρνηση	거부	N;ACC;FEM;SG	N
άρνηση	부정	άρνηση	부정	N;ACC;FEM;SG	N
μόδας	패션	μόδος	패션	N;GEN;FEM;SG	N
ταραχές	폭동	ταραχή	폭동	N;NOM;FEM;PL	N
ταραχές	폭동	ταραχή	폭동	N;NOM;FEM;PL	N
μίγμα	혼합물	μίγμα	혼합물	N;NOM;NEUT;SG	N
μίγμα	반죽	μίγμα	반죽	N;NOM;NEUT;SG	N
τοποθεσίες	음식점	τοποθεσία	음식점	N;NOM;FEM;PL	N
τοποθεσίες	장소	τοποθεσία	장소	N;NOM;FEM;PL	N
διακόσμηση	장식	διακόσμηση	장식	N;NOM;FEM;SG	N
διακόσμηση	장식	διακόσμηση	장식	N;NOM;FEM;SG	N
πρόοδο	진행	πρόοδος	진행	N;ACC;FEM;SG	N
απομάκρυνση	제거	απομάκρυνση	제거	N;ACC;FEM;SG	N
άρματα	탱크	άρμα	탱크	N;NOM;NEUT;PL	N
άρματα	전차	άρμα	전차	N;NOM;NEUT;PL	N
μπλοκ	차단	μπλοκ	차단	N;NOM;NEUT;SG	N
μπλοκ	차단	μπλοκ	차단	N;NOM;NEUT;SG	N
φροντίδα	케어	φροντίδα	케+어	N;NOM;FEM;SG	N
σύνδεσης	협회	σύνδεση	협회	N;GEN;FEM;SG	N
διάλεκτο	방언	διάλεκτος	방언	N;NOM;FEM;SG	N
τιμωρία	징벌	τιμωρία	징벌	N;ACC;FEM;SG	N
τιμωρία	처벌	τιμωρία	처벌	N;ACC;FEM;SG	N
συνοδεία	호위	συνοδείο	호위	N;ACC;FEM;SG	N
χρονολογία	연대기	χρονολογία	연대기	N;NOM;FEM;SG	N
ανάκτορα	궁전	ανάκτορα	궁전	N;NOM;NEUT;PL	N
όχημα	차량	όχημα	차량	N;NOM;NEUT;SG	N
σωματίδια	입자	σωματίδιο	입자	N;NOM;NEUT;PL	N
σχεδίαση	추첨	σχεδίαση	추첨	N;ACC;FEM;SG	N
σχεδίαση	설계	σχεδίαση	설계	N;ACC;FEM;SG	N
κίνδυνοι	위험	κίνδυνος	위험	N;NOM;MASC;PL	N
κίνδυνοι	리스크	κίνδυνος	리스크	N;NOM;MASC;PL	N
κίνδυνοι	위험	κίνδυνος	위험	N;NOM;MASC;PL	N
δικαιοδοσία	관할권	δικαιοδοσία	관할권	N;NOM;FEM;SG	N
απόγευμα	저녁	απόγευμα	저녁	N;NOM;NEUT;SG	N
απόγευμα	오후	απόγευμα	오후	N;NOM;NEUT;SG	N
επίτευξη	업적	επίτευξη	업적	N;ACC;FEM;SG	N
επίτευξη	성취	επίτευξη	성취	N;ACC;FEM;SG	N
επίτευξη	달성	επίτευξη	달성	N;ACC;FEM;SG	N
νου	마음	νου	마음	N;NOM;NEUT;SG	N
φορέας	조직	φορέας	조직	N;NOM;MASC;SG	N
φορέας	기구	φορέας	기구	N;NOM;MASC;SG	N
φορέας	항공사	φορέας	항공사	N;NOM;MASC;SG	N
φορέας	통신사	φορέας	통신사	N;NOM;MASC;SG	N
φορέας	기관	φορέας	기관	N;NOM;MASC;SG	N
διαβάσει	읽기	διαβάζω	읽+기	V;PFV;NFIN;ACT	V
διαβάσει	읽는다	διαβάζω	읽+는다	V;PFV;NFIN;ACT	V
διαβάσει	읽고	διαβάζω	읽+고	V;PFV;NFIN;ACT	V
μιούζικαλ	뮤지컬	μιούζικαλ	껍지+ㄴ	N;NOM;NEUT;SG	N
μιούζικαλ	뮤지컬	μιούζικαλ	껍지+ㄴ	N;NOM;NEUT;SG	N
σφάλμα	오류	σφάλμα	오류	N;NOM;NEUT;SG	N
υποστηρίζεται	지원합니다	υποστηρίζω	지원+하+ㅂ니다	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
υποστηρίζεται	지원함	υποστηρίζω	지원+하+ㅁ	V;IPFV;IND;SG;3;PRS;FIN;PASS	V
θεμέλια	파운데이션	θεμέλιο	파운데이션	N;NOM;NEUT;PL	N
ηφαίστειο	화산	ηφαίστειο	화산	N;NOM;NEUT;SG	N
ισχύουν	적용하기	ισχύω	적용+하+기	V;IPFV;IND;PL;3;PRS;FIN;ACT	V
νικητή	우승자	νικητής	우승자	N;ACC;MASC;SG	N
νικητή	승자	νικητής	승자	N;ACC;MASC;SG	N
εκθέματα	전시	έκθεμα	전시	N;NOM;NEUT;PL	N
εκθέματα	전시회	έκθεμα	전시회	N;NOM;NEUT;PL	N
εκθέματα	전시회	έκθεμα	전시회	N;NOM;NEUT;PL	N
αυτοκράτορες	황제	αυτοκράτορα	황제	N;NOM;MASC;PL	N
ρύθμιση	설정	ρύθμιση	설정	N;ACC;FEM;SG	N
ρύθμιση	설정	ρύθμιση	설정	N;ACC;FEM;SG	N
πόνο	통증	πόνο	통증	N;ACC;MASC;SG	N
πόνο	통증이	πόνο	통증+이	N;ACC;MASC;SG	N
πόνο	고통	πόνο	고통	N;ACC;MASC;SG	N
μολονότι	비록	μολονότι	비록	ADV	ADV
ζευγάρια	커플	ζευγάριο	커플	N;NOM;NEUT;PL	N
ζευγάρια	부부	ζευγάριο	부부	N;NOM;NEUT;PL	N
διεργασία	프로세스	διεργασία	프로세스	N;NOM;FEM;SG	N
διεργασία	과정	διεργασία	과정	N;NOM;FEM;SG	N
διάσκεψη	회담	διάσκεψη	회담	N;NOM;FEM;SG	N
αδελφοί	형제들	αδελφός	형제+들	N;NOM;MASC;PL	N
άλογα	말들	άλογος	말+들	N;NOM;NEUT;PL	N
όφελος	혜택	όφελος	혜택	N;ACC;NEUT;SG	N
παλαιστές	레슬링	παλαιστής	레슬링	N;NOM;MASC;PL	N
ιππικό	기병대	ιππικός	기병대	N;ACC;MASC;SG	N
ιππικό	기병	ιππικός	기병	N;ACC;MASC;SG	N
αετός	독수리	αετός	독수리	N;NOM;MASC;SG	N
πείραμα	실험	πείραμα	실험	N;NOM;NEUT;SG	N
ούρων	오줌	ούρα	오줌	N;GEN;MASC;PL	N
κρέας	고기	κρέος	고기	N;NOM;NEUT;SG	N
καθαρή	깨끗한	καθερός	깨끗하+ㄴ	ADJ;NOM;FEM;SG	ADJ
κοπέλα	여자친구	κοπέλα	여자+친구	N;NOM;FEM;SG	N
κοπέλα	소녀	κοπέλα	소녀	N;NOM;FEM;SG	N
σώσει	저장하기	σώνω	저장+하+기	V;PFV;IND;SG;3;FIN;ACT	V
αγόρι	소년	αγόρι	소년	N;NOM;NEUT;SG	N
αγόρι	남자아이	αγόρι	남자아+이	N;NOM;NEUT;SG	N
τρόμου	공포	τρόμος	공포	N;GEN;MASC;SG	N
στήθος	흉부	στήθος	흉부	N;NOM;NEUT;SG	N
στήθος	가슴이	στήθος	가슴+이	N;NOM;NEUT;SG	N
στήθος	가슴	στήθος	가슴	N;NOM;NEUT;SG	N
στήθος	유방	στήθος	유방	N;NOM;NEUT;SG	N
στήθος	가슴	στήθος	가슴	N;NOM;NEUT;SG	N
στήθος	가슴	στήθος	가슴	N;NOM;NEUT;SG	N
ερωτήσεις	질문	ερώτηση	질문	N;NOM;FEM;PL	N
υποτροφία	장학금	υποτροφία	장학금	N;NOM;FEM;SG	N
ναύαρχος	제독	ναύαρχος	제독	N;NOM;MASC;SG	N
δουλειές	작업	δουλειή	작업	N;NOM;FEM;PL	N
δουλειές	일자리	δουλειή	일자리	N;NOM;FEM;PL	N
δουλειές	직업	δουλειή	직업	N;NOM;FEM;PL	N
δουλειές	업체	δουλειή	업체	N;NOM;FEM;PL	N
δουλειές	사업	δουλειή	사업	N;NOM;FEM;PL	N
αποφασίσει	결정하기	αποφασίζω	결정+하+기	V;PFV;NFIN;ACT	V
διαφωνία	분쟁	διαφωνία	분쟁	N;NOM;FEM;SG	N
εξοπλισμού	장비	εξοπλισμός	장비	N;GEN;MASC;SG	N
επαναφορά	초기화	επαναφορά	초기화	N;NOM;FEM;SG	N
επαναφορά	복구	επαναφορά	복구	N;NOM;FEM;SG	N
επαναφορά	복원	επαναφορά	복원	N;NOM;FEM;SG	N
πούλησε	팔렸다	πουλώ	팔리+었+다	V;PFV;IND;SG;3;PST;FIN;ACT	V
μεταβλητές	변수	μεταβλητής	변수	N;NOM;FEM;PL	N
γλυπτά	조각상	γλυπτά	조각상	N;NOM;NEUT;PL	N
γλυπτά	조각	γλυπτά	조각	N;NOM;NEUT;PL	N
γλυπτά	조각	γλυπτά	조각	N;NOM;NEUT;PL	N
ηλεκτρόνια	전자	ηλεκτρόνιος	전자	N;NOM;NEUT;PL	N
στοά	터널	στοά	터널	N;NOM;FEM;SG	N
λαιμό	목구멍	λαιμός	목구멍	N;NOM;NEUT;SG	N
πρεσβεία	대사관	πρεσβεία	대사관	N;NOM;FEM;SG	N
διακήρυξη	선언	διακήρυξη	선언	N;ACC;FEM;SG	N
διακήρυξη	선언	διακήρυξη	선언	N;ACC;FEM;SG	N
φαντασία	상상력	φαντασία	상상력	N;NOM;FEM;SG	N
φαντασία	소설	φαντασία	소설	N;NOM;FEM;SG	N
φαντασία	픽션	φαντασία	픽션	N;NOM;FEM;SG	N
αναγνώρισης	증명	αναγνώριση	증명	N;GEN;FEM;SG	N
αναγνώρισης	식별	αναγνώριση	식별	N;GEN;FEM;SG	N
αναγνώρισης	신분증	αναγνώριση	신분증	N;GEN;FEM;SG	N
επιστήμονας	과학자	επιστήμονας	과학자	N;NOM;MASC;SG	N
μεταβλητή	변광성	μεταβλητής	변광성	N;NOM;FEM;SG	N
μεταβλητή	변수	μεταβλητής	변수	N;NOM;FEM;SG	N
υποδοχή	슬롯	υποδοχή	슬롯	N;NOM;FEM;SG	N
υποδοχή	소켓	υποδοχή	소켓	N;NOM;FEM;SG	N
υποδοχή	접수	υποδοχή	접수	N;NOM;FEM;SG	N
προοπτική	아웃룩	προοπτική	아웃룩	N;NOM;FEM;SG	N
προοπτική	관점	προοπτική	관점	N;NOM;FEM;SG	N
τεστ	테스트	τεστ	테스트	N;NOM;NEUT;SG	N
τεστ	시험	τεστ	시험	N;NOM;NEUT;SG	N
τεστ	테스트	τεστ	테스트	N;NOM;NEUT;SG	N
κομμουνιστές	공산주의자	κομμουνιστής	공산주의자	N;NOM;MASC;PL	N
σφαίρες	총알	σφαίρα	총알	N;NOM;FEM;PL	N
σφαίρες	탄약	σφαίρα	탄약	N;NOM;FEM;PL	N
δοκιμή	테스트	δοκιμή	테스트	N;NOM;FEM;SG	N
δοκιμή	시험	δοκιμή	시험	N;NOM;FEM;SG	N
δοκιμή	테스트	δοκιμή	테스트	N;NOM;FEM;SG	N
δοκιμή	검사	δοκιμή	검사	N;NOM;FEM;SG	N
δοκιμή	시험	δοκιμή	시험	N;NOM;FEM;SG	N
βλάβη	손상	βλάβη	손상	N;ACC;FEM;SG	N
βλάβη	손상	βλάβη	손상	N;ACC;FEM;SG	N
μνημείων	기념물	μνημείο	기념물	N;GEN;NEUT;PL	N
μνημείων	기념비	μνημείο	기념비	N;GEN;NEUT;PL	N
λαοί	민족	λαός	민족	N;NOM;MASC;PL	N
οικονομολόγος	경제학자	οικονομολόγος	경제학자	N;NOM;MASC;SG	N
μοναστήρια	수도원	μοναστήρι	수도원	N;NOM;NEUT;PL	N
μείγμα	혼합물	μείγμα	혼합물	N;NOM;NEUT;SG	N
μείγμα	반죽	μείγμα	반죽	N;NOM;NEUT;SG	N
συγκεντρώσεις	농도	σύγκεντρωση	농도	N;NOM;FEM;PL	N
συγκεντρώσεις	합병	σύγκεντρωση	합병	N;NOM;FEM;PL	N
αγρότες	농부	αγρότης	농부	N;NOM;MASC;PL	N
παρακμή	거부	παρακμή	거부	N;NOM;FEM;SG	N
παρακμή	쇠퇴	παρακμή	쇠퇴	N;NOM;FEM;SG	N
διαγωνισμός	경쟁	διαγωνισμός	경쟁	N;NOM;MASC;SG	N
διαγωνισμός	대회	διαγωνισμός	대회	N;NOM;MASC;SG	N
αντι	안티	αντι	안티		
αντίγραφα	중복	αντίγραφο	중복	N;NOM;NEUT;PL	N
αντίγραφα	복사	αντίγραφο	복사	N;NOM;NEUT;PL	N
αντίγραφα	복사본	αντίγραφο	복사본	N;NOM;NEUT;PL	N
αντίγραφα	사본	αντίγραφο	사본	N;NOM;NEUT;PL	N
συνείδηση	양심적	συνείδηση	양심+적	N;ACC;FEM;SG	N
συνείδηση	의식	συνείδηση	의식	N;ACC;FEM;SG	N
συμπεριλαμβάνονται	포함됨	συμπεριλαμβάνω	포함+되+ㄴ	V;IPFV;IND;PL;3;PRS;FIN;PASS	V
υποψήφιο	후보	υποψήφιο	후보	N;NOM;NEUT;SG	N
υποψήφιο	후보자	υποψήφιο	후보자	N;NOM;NEUT;SG	N
