kategória	kategorie	kategória	kategorie	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
objem	hlasitost	objem	hlasitost	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
kanál	kanál	kanál	kanál	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
náklady	náklady	náklad	náklad	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
náklady	náklady	náklad	náklad	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
katarína	kateřina	katarín	kateřina	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
katarína	katarína	katarín	katarína	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
sekúnd	sekund	sekunda	sekunda	N;GEN;FEM;PL	N;GEN;FEM;PL;POS
sekúnd	vteřin	sekunda	vteřina	N;GEN;FEM;PL	N;GEN;FEM;PL;POS
grécke	řecký	grécko	řecký	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS
grécke	řecká	grécko	řecký	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
grécke	řecké	grécko	řecký	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
minerály	minerály	minerál	minerál	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
arthur	artuš	arthur	artuš	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
jeseň	podzim	jeseň	podzim	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
jeseň	pád	jeseň	pád	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
jeseň	podzim	jeseň	podzim	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
reakcie	odpovědi	reakcia	odpověď	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
reakcie	odezvy	reakcia	odezva	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
knihu	knihu	kniha	kniha	N;ACC;FEM;SG	N;ACC;FEM;SG;POS
vytvorené	vytvořeno	vytvorený	vytvořený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
vytvorené	vytvořen	vytvorený	vytvořený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;MASC;SG;POS;V.PTCP;PASS
umiestnený	umístěno	umiestnený	umístěný	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
umiestnený	umístěný	umiestnený	umístěný	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
častice	částečky	častica	částečka	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
častice	částečky	častica	částečka	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
mestský	městská	mestský	městský	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
mestský	městské	mestský	městský	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
rozhodnutie	rozhodnutí	rozhodnutie	rozhodnutí	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
rozhodnutie	rozhodování	rozhodnutie	rozhodování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
západná	západní	západný	západní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
západná	západní	západný	západní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
osobne	osobně	osobne	osobně	ADV	ADV;POS
obranca	obhájce	obranca	obhájce	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
obranca	obránce	obranca	obránce	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
základný	základní	základný	základní	ADJ;INAN;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
višnjan	višnjan	višnjan	višnjan	N;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
zvíťazil	dobyl	zvíťaziť	dobýt	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
zvíťazil	vyhrál	zvíťaziť	vyhrát	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;MASC;SG;POS;PST;V.PTCP;ACT
bývalá	bývalý	bývalý	bývalý	ADJ;NOM;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
bývalá	bývalé	bývalý	bývalý	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG;POS
bývalá	bývalá	bývalý	bývalý	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
kedysi	kdysi	kedysi	kdysi	ADV	ADV
kedysi	jednou	kedysi	jednou	ADV	ADV
urobil	udělal	urobiť	udělat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
urobil	udělal	urobiť	udělat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
robí	dělat	robiť	dělat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;POS;NFIN
robí	dělá	robiť	dělat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
robí	vyrábí	robiť	vyrábět	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
cyklus	cyklus	cyklus	cyklus	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
cyklus	koloběh	cyklus	koloběh	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
inline	inline	inlina	inline	N;INAN;NOM;MASC;SG	N;NOM;MASC;SG;POS
prenos	převodovka	prenos	převodovka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
prenos	vysílání	prenos	vysílání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
prenos	předávání	prenos	předávání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
prenos	přenos	prenos	přenos	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
prenos	předání	prenos	předání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
prenos	transfer	prenos	transfer	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
prenos	přesun	prenos	přesun	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
prenos	převod	prenos	převod	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
prenos	přenos	prenos	přenos	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
zložky	ingredience	zložka	ingredience	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
zložky	přísady	zložka	přísada	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
červené	červené	červený	červený	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
červené	červená	červený	červený	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
červené	rudá	červený	rudý	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
červené	červený	červený	červený	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
divadelné	divadelní	divadelný	divadelní	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
silné	mocná	silný	mocný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
silné	mocný	silný	mocný	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS
silné	silná	silný	silný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
silné	silné	silný	silný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
silné	silný	silný	silný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
divízia	dělení	divízium	dělení	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
divízia	divize	divízium	divize	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
valign	valign	valignúť	valign	N;ANIM;NOM;MASC;SG	N;NOM;MASC;SG;POS
matky	mámy	matka	máma	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
matky	maminky	matka	maminka	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
matky	matky	matka	matka	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
dohody	dohody	dohoda	dohoda	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
dohody	dohody	dohoda	dohoda	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
otvorené	otevřená	otvorený	otevřený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NOM;FEM;SG;POS
otvorené	otevřeno	otvorený	otevřený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
otvorené	otevřeno	otvorený	otevřený	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
umelecké	umělecké	umelecký	umělecký	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
umelecké	umělecká	umelecký	umělecký	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
umelecké	umělecký	umelecký	umělecký	ADJ;NOM;NEUT;SG	ADJ;ANIM;NOM;MASC;SG;POS
záznam	nahrávání	záznam	nahrávání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
záznam	zaznamenávání	záznam	zaznamenávání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
záznam	záznam	záznam	záznam	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
záznam	záznam	záznam	záznam	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
záznam	deska	záznam	deska	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
róbert	róbert	róbert	róbert	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
rodné	dívčí	rodný	dívčí	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
témy	motivy	téma	motiv	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
témy	témata	téma	téma	N;NOM;FEM;PL	N;NOM;NEUT;PL;POS
témy	témata	téma	téma	N;NOM;FEM;PL	N;NOM;NEUT;PL;POS
témy	subjekty	téma	subjekt	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
prúd	potok	prúd	potok	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
prúd	stream	prúd	stream	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dej	děj	dej	děj	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
dej	spiknutí	dej	spiknutí	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
chodník	stezka	chodník	stezka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
chodník	cesta	chodník	cesta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
chodník	chodník	chodník	chodník	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
chodník	chodník	chodník	chodník	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
chodník	stezka	chodník	stezka	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
chodník	stopa	chodník	stopa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
bývalí	bývalí	bývalý	bývalý	ADJ;ANIM;NOM;MASC;PL	ADJ;ANIM;NOM;MASC;PL;POS
glóbus	zeměkoule	glóbus	zeměkoule	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
pásma	pásma	pásmo	pásmo	N;NOM;NEUT;PL	N;NOM;NEUT;PL;POS
pásma	kapely	pásmo	kapela	N;NOM;NEUT;PL	N;NOM;FEM;PL;POS
písať	psát	písať	psát	V;IPFV;POS;NFIN	V;POS;NFIN
písať	napište	písať	napišit	V;IPFV;POS;NFIN	V;IMP;PL;2;POS;FIN
písať	pište	písať	psát	V;IPFV;POS;NFIN	V;IMP;PL;2;POS;FIN
písať	napsat	písať	napsat	V;IPFV;POS;NFIN	V;POS;NFIN
písať	píšu	písať	psát	V;IPFV;POS;NFIN	V;IND;SG;1;POS;PRS;FIN;ACT
podpora	podpory	podpora	podpora	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
podpora	podpora	podpora	podpora	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
blues	blues	blues	blues	N;NOM;NEUT;SG	N;NEUT;POS
hraníc	hranic	hranica	hranice	N;GEN;FEM;PL	N;GEN;FEM;PL;POS
znakov	znaků	znak	znak	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL;POS
scenár	scénář	scenár	scénář	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
scenár	scénář	scenár	scénář	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
scenár	skript	scenár	skript	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
scenár	scénář	scenár	scénář	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
adresa	adresa	adresa	adresa	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
útoky	útoky	útok	útok	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
útoky	útoky	útok	útok	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
prostriedky	zdroje	prostriedok	zdroj	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
prostriedky	prostředky	prostriedok	prostředek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
prostriedky	prostředky	prostriedok	prostředek	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
nedostatok	nedostatek	nedostatok	nedostatek	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
nedostatok	nedostatek	nedostatok	nedostatek	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
nedostatok	nedostatek	nedostatok	nedostatek	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
stredné	střední	stredný	střední	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
stredné	prostřední	stredný	prostřední	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
stredné	střední	stredný	střední	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG;POS
stredné	mírná	stredný	mírný	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
stredné	mírné	stredný	mírný	ADJ;NOM;NEUT;SG	ADJ;NOM;NEUT;SG;POS
stredné	mírný	stredný	mírný	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
kozmické	kosmický	kozmický	kosmický	ADJ;NOM;NEUT;SG	ADJ;INAN;NOM;MASC;SG;POS
kozmické	kosmická	kozmický	kosmický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
kozmické	kosmické	kozmický	kosmický	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
príklady	příklady	príklad	příklad	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
medaily	medaile	medaila	medaile	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
konštrukcia	stavebnictví	konštrukcia	stavebnictví	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
konštrukcia	výstavba	konštrukcia	výstavba	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
konštrukcia	stavba	konštrukcia	stavba	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
konštrukcia	konstrukce	konštrukcia	konstrukce	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
konštrukcia	návrh	konštrukcia	návrh	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
konštrukcia	design	konštrukcia	design	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
konštrukcia	projektování	konštrukcia	projektování	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
konštrukcia	konstrukce	konštrukcia	konstrukce	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
konštrukcia	struktura	konštrukcia	struktura	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
konštrukcia	konstrukce	konštrukcia	konstrukce	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
modul	modul	moduť	modul	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
modul	modul	moduť	modul	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
lokalita	stránka	lokalita	stránka	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
lokalita	lokalita	lokalita	lokalita	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
lokalita	místo	lokalita	místo	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
lokalita	poloha	lokalita	poloha	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
lokalita	umístění	lokalita	umístění	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
lokalita	lokalita	lokalita	lokalita	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
lokalita	lokalita	lokalita	lokalita	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
požiadavky	žádosti	požiadavka	žádost	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
požiadavky	požadavky	požiadavka	požadavek	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
požiadavky	požadavky	požiadavka	požadavek	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
povedať	řekněme	povedať	říci	V;PFV;POS;NFIN	V;PFV;IMP;PL;2;POS;FIN
povedať	řekněte	povedať	říci	V;PFV;POS;NFIN	V;PFV;IMP;PL;2;POS;FIN
povedať	řekni	povedať	říci	V;PFV;POS;NFIN	V;IMP;SG;1;POS;FIN
voľný	volná	voľný	volný	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;FEM;SG;POS
voľný	volné	voľný	volný	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;NEUT;SG;POS
voľný	free	voľný	free	ADJ;ANIM;NOM;MASC;SG	ADJ;POS
vilaine	vilaine	vilaine	vilaine	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
interwiki	interwiki	intergik	interwik	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
zmien	změn	zmena	změna	N;GEN;FEM;PL	N;GEN;FEM;PL;POS
konala	jednal	konať	jednat	V;IPFV;FEM;SG;POS;PST;V.PTCP	V;IPFV;MASC;SG;POS;PST;V.PTCP;ACT
alžbeta	alžběta	alžbeta	alžběta	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
alžbeta	alžběta	alžbeta	alžběta	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
alžbeta	elisabeth	alžbeta	elisabeth	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
orgánov	orgánů	orgán	orgán	N;INAN;GEN;MASC;PL	N;INAN;GEN;MASC;PL;POS
áno	ano	áno	ano	PART	PART
áno	jo	áno	jo	PART	PART
ekonóm	ekonom	ekonóm	ekonom	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
žiadosť	přihláška	žiadosť	přihláška	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
žiadosť	aplikace	žiadosť	aplikace	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
žiadosť	žádost	žiadosť	žádost	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
žiadosť	požadavek	žiadosť	požadavek	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
žiadosť	žádost	žiadosť	žádost	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
hlasovanie	hlasování	hlasovanie	hlasování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
hlasovanie	hlasování	hlasovanie	hlasování	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
sestra	sestra	sestra	sestra	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
sestra	sestřička	sestra	sestřička	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
sestra	sestra	sestra	sestra	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
trest	trest	trest	trest	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
trest	potrestání	trest	potrestání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
trest	trest	trest	trest	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
front	fronta	front	fronta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
front	fronta	front	fronta	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
kultúrna	kulturní	kultúrny	kulturní	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
podporuje	podporuje	podporovať	podporovat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
podporuje	propaguje	podporovať	propagovat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
podporuje	podporuje	podporovať	podporovat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
podporuje	prosazuje	podporovať	prosazovat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
robiť	dělat	robiť	dělat	V;IPFV;POS;NFIN	V;IPFV;POS;NFIN
gróf	hrabě	gróf	hrabě	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vodný	vodní	vodný	vodní	ADJ;ANIM;NOM;MASC;SG	ADJ;NOM;MASC;SG;POS
trvá	vede	trvať	vést	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
trvá	běží	trvať	běžet	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
trvá	vydrží	trvať	vydržet	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
trvá	trvá	trvať	trvat	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
predstavujú	představují	predstavovať	představovat	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN;ACT
predstavujú	reprezentovat	predstavovať	reprezentovat	V;IPFV;IND;PL;3;POS;PRS;FIN	V;POS;NFIN
predstavujú	zastupovat	predstavovať	zastupovat	V;IPFV;IND;PL;3;POS;PRS;FIN	V;IPFV;POS;NFIN
manžel	manžel	manžel	manžel	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
vodná	vodní	vodný	vodní	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG;POS
atlét	sportovec	atlét	sportovec	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
atlét	atlet	atlét	atlet	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
myšlienky	nápady	myšlienka	nápad	N;NOM;FEM;PL	N;INAN;NOM;MASC;PL;POS
myšlienky	myšlenky	myšlienka	myšlenka	N;NOM;FEM;PL	N;NOM;FEM;PL;POS
použitá	použito	použitý	použitý	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NEUT;SG;POS;V.PTCP;PASS
použitá	používané	použitý	používaný	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;NEUT;SG;POS
použitá	použitý	použitý	použitý	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
použitá	používaný	použitý	používaný	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;INAN;NOM;MASC;SG;POS
zaznamenal	poznamenal	zaznamenať	poznamenat	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
hérault	hérault	hérault	hérault	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
voľne	svobodně	voľne	svobodně	ADV	ADV;POS
voľne	volně	voľne	volně	ADV	ADV;POS
loh	loh	loh	loh	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
národy	národy	národ	národ	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
národy	národy	národ	národ	N;INAN;NOM;MASC;PL	N;INAN;NOM;MASC;PL;POS
olej	ropa	olej	ropa	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
olej	olej	olej	olej	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
vozidla	vozidlo	vozidnúť	vozidlo	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
vie	ví	vedieť	vědět	V;IPFV;IND;SG;3;POS;PRS;FIN	V;IND;SG;3;POS;PRS;FIN;ACT
vojvoda	vévoda	vojvoda	vévoda	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
všetkým	všem	všetok	všechen	DET;ANIM;DAT;MASC;PL	DET;DAT;PL
historicky	historicky	historicky	historicky	ADV	ADV;POS
beh	běh	beh	běh	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
beh	běhání	beh	běhání	N;INAN;NOM;MASC;SG	N;NOM;NEUT;SG;POS
vozidlo	vozidlo	vozidnúť	vozidlo	N;NOM;NEUT;SG	N;NOM;NEUT;SG;POS
generácia	generace	generácia	generace	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
generácia	generování	generácia	generování	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
tretie	třetí	tretí	třetí	ADJ;NOM;NEUT;SG	ADJ;NOM;MASC;SG
marcel	marcela	marcieť	marcela	N;ANIM;NOM;MASC;SG	N;NOM;FEM;SG;POS
marcel	marcel	marcieť	marcel	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
zmysel	význam	zmysel	význam	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
zmysel	smysl	zmysel	smysl	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
zmysel	smysl	zmysel	smysl	N;INAN;NOM;MASC;SG	N;INAN;NOM;MASC;SG;POS
východné	východní	východný	východní	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
východné	východní	východný	východní	ADJ;NOM;NEUT;SG	ADJ;NOM;FEM;SG;POS
prítomnosť	dárek	prítomnosť	dárek	N;NOM;FEM;SG	N;INAN;NOM;MASC;SG;POS
prítomnosť	přítomnost	prítomnosť	přítomnost	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
prítomnosť	přítomnost	prítomnosť	přítomnost	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
východná	východní	východný	východní	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
východná	východní	východný	východní	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG;POS
prehry	ztráty	prehra	ztráta	N;INAN;NOM;MASC;PL	N;NOM;FEM;PL;POS
misia	mise	misia	mise	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
misia	poslání	misia	poslání	N;NOM;FEM;SG	N;NOM;NEUT;SG;POS
námestia	čtverce	námestie	čtverec	N;NOM;NEUT;PL	N;INAN;NOM;MASC;PL;POS
net	síť	net	síť	N;INAN;NOM;MASC;SG	N;NOM;FEM;SG;POS
kapacita	kapacita	kapacita	kapacita	N;NOM;FEM;SG	N;NOM;FEM;SG;POS
asistent	asistent	asistent	asistent	N;ANIM;NOM;MASC;SG	N;ANIM;NOM;MASC;SG;POS
