pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
jurnalist	novinára	jurnalist	novinár	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
jurnalist	novinár	jurnalist	novinár	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
perfect	perfektne	perfect	perfektne	ADV	ADV
adaugă	pridať	adăuga	pridať	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
roluri	roly	rol	rol	N;INDF;FEM;PL	N;NOM;FEM;PL
roluri	role	rol	role	N;INDF;FEM;PL	N;NOM;FEM;PL
roluri	úlohy	rol	úloha	N;INDF;FEM;PL	N;NOM;FEM;PL
obiectiv	cieľ	obiectiv	cieľ	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
obiectiv	cieľ	obiectiv	cieľ	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
obiectiv	gól	obiectiv	gól	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
hotel	hotel	hotel	hotel	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
hotel	hotela	hotel	hotel	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
hotel	hoteli	hotel	hotel	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
izvor	prameň	izvor	prameň	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
izvor	jar	izvor	jar	N;INDF;MASC;SG	N;NOM;FEM;SG
bourbon	bourbon	bourbon	bourbon	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
polonezi	stĺpy	polonez	stĺp	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
polonezi	poliaci	polonez	poliaci	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
polonezi	poliakov	polonez	poliak	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
trimite	odoslať	trimite	odoslať	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
univers	vesmíre	univers	vesmír	N;INDF;MASC;SG	N;INAN;DAT;MASC;SG
univers	vesmír	univers	vesmír	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
critici	kritici	critică	kritica	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
religios	náboženské	religios	náboženský	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
religios	náboženský	religios	náboženský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
religios	náboženská	religios	náboženský	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
ucraineni	ukrajinci	ucrainean	ukrajinec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
parc	parc	parc	parc	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
parc	parku	parc	park	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
parc	park	parc	park	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
context	kontextu	context	kontext	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
context	kontext	context	kontext	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
context	kontexte	context	kontext	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
resurse	zdroje	resursă	zdroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
resurse	zdrojoch	resursă	zdroj	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
resurse	zdroje	resursă	zdroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
resurse	prostriedky	resursă	prostriedok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
gaz	plynu	gaz	plyn	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
gaz	benzin	gaz	benzin	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
gaz	plyn	gaz	plyn	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
părinți	rodičia	părinte	rodič	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
părinți	rodičmi	părinte	rodič	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
părinți	rodičov	părinte	rodič	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
părinți	rodičom	părinte	rodič	N;INDF;MASC;PL	N;ANIM;DAT;MASC;PL
vorbe	slov	vorbă	slovo	N;INDF;FEM;PL	N;GEN;NEUT;PL
vorbe	slová	vorbă	slovo	N;INDF;FEM;PL	N;NOM;NEUT;PL
canal	kanála	canal	kanál	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
canal	kanál	canal	kanál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
canal	kanála	canal	kanál	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
specifică	upresniť	specifica	upresniť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
specifică	zadať	specifica	zadať	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
specifică	špecifikovať	specifica	špecifikovať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
influențat	ovplyvnený	influența	ovplyvnený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
influențat	ovplyvnené	influența	ovplyvnený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
influențat	ovplyvnená	influența	ovplyvnený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
convins	presvedčený	convinge	presvedčený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
convins	presvedčená	convinge	presvedčený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
greci	gréci	grec	gréca	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
acuzat	obvinená	acuza	obvinený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
acuzat	obvinený	acuza	obvinený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
acuzat	obžalovaný	acuza	obžalovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
petersburg	petersburgu	petersburge	petersburg	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
instrumente	nástroje	instrument	nástroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
instrumente	prístroje	instrument	prístroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
instrumente	nástrojov	instrument	nástroj	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
instrumente	pomôcky	instrument	pomôcka	N;INDF;FEM;PL	N;NOM;FEM;PL
instrumente	náradia	instrument	náradie	N;INDF;FEM;PL	N;NOM;NEUT;PL
instrumente	nástroje	instrument	nástroj	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
instrumente	nástrojov	instrument	nástroj	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
drumuri	ciest	drum	ciesto	N;INDF;FEM;PL	N;GEN;FEM;PL
drumuri	cesty	drum	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
variante	varianty	variantă	variant	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
conducători	vládcovia	conducător	vládca	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
conducători	predstavitelia	conducător	predstaviteľ	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
conducători	lídri	conducător	lídri	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
conducători	vodcovia	conducător	vodca	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
conducători	vodcov	conducător	vodca	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
turism	turistika	turism	turistika	N;INDF;MASC;SG	N;NOM;FEM;SG
turism	ruchu	turism	rucho	N;INDF;MASC;SG	N;NOM;NEUT;SG
traduceri	preklady	traducere	preklad	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
traduceri	prekladov	traducere	preklad	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
modele	vzory	model	vzor	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
modele	modely	model	model	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
modele	modelky	model	modelka	N;INDF;FEM;PL	N;NOM;FEM;PL
modele	modelov	model	model	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
modele	šablóny	model	šablón	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
decide	rozhoduje	decide	rozhodovať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
decide	rozhodnúť	decide	rozhodnúť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
ofițeri	úradníci	ofițer	úradník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
ofițeri	dôstojníkov	ofițer	dôstojník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
ofițeri	dôstojníci	ofițer	dôstojník	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
candidat	záujemca	candidat	záujemca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
candidat	uchádzač	candidat	uchádzač	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
candidat	kandidát	candidat	kandidát	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
insecte	chyby	insect	chyba	N;INDF;FEM;PL	N;NOM;FEM;PL
insecte	chýb	insect	chýb	N;INDF;FEM;PL	N;GEN;FEM;PL
insecte	chrobákov	insect	chrobák	N;INDF;FEM;PL	N;ANIM;GEN;MASC;PL
insecte	chrobáky	insect	chrobák	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
federal	federálny	federal	federálny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
federal	federálne	federal	federálne	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
federal	federálna	federal	federálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
elevi	študenti	elev	študent	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
elevi	žiaci	elev	žiak	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
elevi	študentky	elev	študentka	N;INDF;MASC;PL	N;NOM;FEM;PL
elevi	študentov	elev	študent	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
elevi	žiakov	elev	žiak	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
elevi	zreničky	elev	zrenička	N;INDF;MASC;PL	N;NOM;FEM;PL
elevi	žiaci	elev	žiak	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
potențial	potenciál	potențial	potenciál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
potențial	potenciálu	potențial	potenciál	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
poziții	pozície	poziție	pozícia	N;INDF;FEM;PL	N;NOM;FEM;PL
poziții	polohy	poziție	poloha	N;INDF;FEM;PL	N;NOM;FEM;PL
poziții	pozícií	poziție	pozícia	N;INDF;FEM;PL	N;GEN;FEM;PL
trasee	trasy	traseu	tri	N;INDF;FEM;PL	N;NOM;FEM;PL
trasee	trás	traseu	trás	N;INDF;FEM;PL	N;GEN;FEM;PL
trasee	cesty	traseu	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
muzician	hudobník	muzician	hudobník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
like	jako	like	jako		
situații	situácií	situație	situácia	N;INDF;FEM;PL	N;GEN;FEM;PL
situații	situácie	situație	situácia	N;INDF;FEM;PL	N;NOM;FEM;PL
tancuri	nádrže	tanc	nádrža	N;INDF;FEM;PL	N;NOM;FEM;PL
tancuri	tanky	tanc	tanka	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
tancuri	cisterny	tanc	cisterny	N;INDF;FEM;PL	N;NOM;FEM;PL
acte	akty	act	akty	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acte	skutky	act	skutka	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acte	úkony	act	úkon	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acte	papiere	act	papier	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
acid	kyselinu	acid	kyselina	N;INDF;MASC;SG	N;ACC;FEM;SG
acid	kyselina	acid	kyselina	N;INDF;MASC;SG	N;NOM;FEM;SG
colonel	plukovník	colonel	plukovník	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
automat	automaticky	automat	automaticky	ADV	ADV
automat	automaticky	automat	automaticky	ADV	ADV
bogat	bohaté	bogat	bohatý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
bogat	bohatá	bogat	bohatý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
bogat	bohatý	bogat	bohatý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
atras	ťahané	atrage	ťahaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
luate	prijatých	luat	prijatý	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
dorește	praje	dori	priať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
dorește	želá	dori	želať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
căpitan	kapitánom	căpitan	kapitán	N;INDF;MASC;SG	N;ANIM;INS;MASC;SG
căpitan	kapitan	căpitan	kapitan	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
căpitan	kapitán	căpitan	kapitán	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
scene	scény	scenă	scéna	N;INDF;FEM;PL	N;NOM;FEM;PL
înțelege	porozumieť	înțelege	porozumieť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
înțelege	pochopiť	înțelege	pochopiť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
înțelege	rozumieť	înțelege	rozumieť	V;IND;SG;3;PRS;FIN	V;IPFV;POS;NFIN
asociat	pridružené	asociat	pridružený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
asociat	pridružený	asociat	pridružený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
ajută	pomôcť	ajuta	pomôcť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
parlament	parlament	parlament	parlament	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
parlament	parlamentu	parlament	parlament	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
vârf	vrchol	vârf	vrchol	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pacific	pacific	pacific	pacific	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
greșit	nesprávna	greși	správny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
greșit	nesprávny	greși	nesprávny	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG
ferate	železnice	ferată	železnica	N;INDF;FEM;PL	N;NOM;FEM;PL
ferate	železníc	ferată	železnica	N;INDF;FEM;PL	N;GEN;FEM;PL
street	ulici	street	ulica	N;INDF;MASC;SG	N;DAT;FEM;SG
street	ulicu	street	ulica	N;INDF;MASC;SG	N;ACC;FEM;SG
street	ulica	street	ulica	N;INDF;MASC;SG	N;NOM;FEM;SG
definitiv	definitívne	definitiv	definitívne	ADV	ADV
design	dizajn	design	dizajný	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
design	navrhovanie	design	navrhovanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
design	konštrukcia	design	konštrukcia	N;INDF;MASC;SG	N;NOM;FEM;SG
mers	chôdza	mers	chôdzať	N;INDF;MASC;SG	N;NOM;FEM;SG
frați	súrodenci	frate	súrodenec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
frați	súrodencov	frate	súrodenec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
frați	bratov	frate	brat	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
frați	bratmi	frate	brat	N;INDF;MASC;PL	N;ANIM;INS;MASC;PL
frați	bratia	frate	brat	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
land	pozemok	land	pozemok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
land	pôda	land	pôda	N;INDF;MASC;SG	N;NOM;FEM;SG
planuri	plánov	plan	plán	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
planuri	plány	plan	plán	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
front	front	front	front	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
ochi	oči	ochi	oko	N;INDF;MASC	N;NOM;NEUT;PL
ochi	očká	ochi	očko	N;INDF;MASC	N;NOM;NEUT;PL
ochi	očí	ochi	oko	N;INDF;MASC	N;GEN;NEUT;PL
ochi	očami	ochi	oko	N;INDF;MASC	N;INS;NEUT;PL
ochi	oka	ochi	oko	N;INDF;MASC	N;GEN;NEUT;SG
ochi	oku	ochi	oko	N;INDF;MASC	N;INAN;DAT;MASC;SG
ochi	oko	ochi	oko	N;INDF;MASC	N;NOM;NEUT;SG
senator	senátor	senator	senátor	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
senator	senátorka	senator	senátorka	N;INDF;MASC;SG	N;NOM;FEM;SG
senator	senátora	senator	senátor	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
menționează	spomínajú	menționa	spomínať	V;IND;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
menționează	uvádza	menționa	uvádzať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
menționează	spomína	menționa	spomínať	V;IND;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
sebastian	sebastian	sebastian	sebastian	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
gospodării	domácností	gospodărie	domácnosť	N;INDF;FEM;PL	N;GEN;FEM;PL
gospodării	domácnostiach	gospodărie	domácnosť	N;INDF;FEM;PL	N;GEN;FEM;PL
gospodării	domácnosti	gospodărie	domácnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
continua	pokračovať	continua	pokračovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
determină	určovať	determina	určovať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
determină	určiť	determina	určiť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
înmormântat	pochovaný	înmormânta	pochovaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
înmormântat	pochovaná	înmormânta	pochovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
înmormântat	pochované	înmormânta	pochovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
implică	zapojiť	implica	zapojiť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
fond	fond	fond	fond	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
absolut	úplne	absolut	úplne	ADV	ADV
absolut	absolútne	absolut	absolútny	ADV	ADV
efecte	efekty	efect	efekt	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
efecte	účinky	efect	účinka	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
efecte	vplyvy	efect	vplyv	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
deschide	otvoriť	deschide	otvoriť	V;IND;SG;3;PRS;FIN	V;PFV;POS;NFIN
culori	farieb	culoare	farba	N;INDF;FEM;PL	N;GEN;FEM;PL
culori	farbivá	culoare	farbivý	N;INDF;FEM;PL	N;NOM;FEM;PL
culori	farby	culoare	farba	N;INDF;FEM;PL	N;NOM;FEM;PL
culori	farby	culoare	farba	N;INDF;FEM;PL	N;NOM;FEM;PL
clasat	zoradené	clasa	zoradený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
diferit	rôzne	diferit	rôzny	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
rezervă	rezervovať	rezerva	rezervovať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
avocat	advokát	avocat	advokát	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
avocat	právnik	avocat	právnik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
avocat	právnika	avocat	právnik	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
avocat	advokát	avocat	advokát	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
utilizează	používať	utiliza	používať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
utilizează	použiť	utiliza	použiť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
story	príbeh	story	príbeh	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
story	reportáž	story	reportáž	N;INDF;MASC;SG	N;NOM;FEM;SG
medici	lekári	medic	lekár	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
medici	lekárov	medic	lekár	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
medici	zdravotníkov	medic	zdravotník	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
medici	doktorov	medic	doktor	N;INDF;MASC;PL	N;INAN;NOM;MASC;PL
medici	lekári	medic	lekár	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
medici	doktori	medic	doktori	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
medici	lekárov	medic	lekár	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
doctorat	doktorát	doctorat	doktorát	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
calcul	výpočtu	calcul	výpočet	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
calcul	výpočet	calcul	výpočet	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
acoperit	zakryté	acoperi	zakrytý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
acoperit	pokryté	acoperi	pokrytý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
acoperit	pokrytý	acoperi	pokrytý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
billboard	billboard	billboard	billboard	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
publicații	publikácie	publicație	publikácia	N;INDF;FEM;PL	N;NOM;FEM;PL
vrut	chcelo	vrea	chcieť	V;MASC;SG;V.PTCP	V;IPFV;NEUT;SG;POS;PST;V.PTCP
vrut	chcela	vrea	chcieť	V;MASC;SG;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
vrut	chcel	vrea	chcieť	V;MASC;SG;V.PTCP	V;ANIM;IPFV;MASC;SG;POS;PST;V.PTCP
predat	odovzdané	preda	odovzdaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
secol	storočí	secol	storočie	N;INDF;MASC;SG	N;NOM;NEUT;SG
secol	storočie	secol	storočie	N;INDF;MASC;SG	N;NOM;NEUT;SG
arhangheli	archanjeli	arhanghel	archanjieť	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
accident	úraz	accident	úraz	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
accident	nehoda	accident	nehoda	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	havária	accident	havária	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	páde	accident	pád	N;INDF;MASC;SG	N;INAN;ESS;MASC;SG
accident	havária	accident	havária	N;INDF;MASC;SG	N;NOM;FEM;SG
accident	pád	accident	pád	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
accident	haváriu	accident	haváriť	N;INDF;MASC;SG	N;ACC;FEM;SG
invitat	pozvaný	invita	pozvaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
invitat	pozvaná	invita	pozvať	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
eurovision	eurovision	eurovision	eurovision	N;INDF;MASC;SG	N;NOM;NEUT;SG
răsărit	sunrise	răsărit	sunris	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
răsărit	úsvit	răsărit	úsvit	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
melodii	melódie	melodie	melódia	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	pesničky	melodie	pesnička	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	piesne	melodie	piesne	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	skladby	melodie	skladba	N;INDF;FEM;PL	N;NOM;FEM;PL
melodii	piesní	melodie	piesniť	N;INDF;FEM;PL	N;GEN;FEM;PL
creează	vytvárať	crea	vytvárať	V;IND;3;PRS;FIN	V;IPFV;POS;NFIN
creează	vytvoriť	crea	vytvoriť	V;IND;3;PRS;FIN	V;PFV;POS;NFIN
agent	agentka	agent	agentka	N;INDF;MASC;SG	N;NOM;FEM;SG
agent	agenta	agent	agenta	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
agent	agent	agent	agent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
încheie	uzatvárať	încheia	uzatvárať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
încheie	uzavrieť	încheia	uzavrieť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
încheie	uzatvoriť	încheia	uzatvoriť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
network	sieť	network	sieť	N;INDF;MASC;SG	N;NOM;FEM;SG
emis	emitované	emite	emitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	vydané	emite	vydané	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
emis	vydávaný	emite	vydávaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
emis	vydaný	emite	vydaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
emis	emitované	emite	emitovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
căi	trasy	cale	tri	N;INDF;FEM;PL	N;NOM;FEM;PL
căi	cesty	cale	cesta	N;INDF;FEM;PL	N;NOM;FEM;PL
grec	grécka	grec	grécka	N;INDF;MASC;SG	N;NOM;NEUT;SG
câștigă	zarábať	câștiga	zarábať	V;IND;SG;3;PST;FIN	V;IPFV;POS;NFIN
câștigă	zaslúžiť	câștiga	zaslúžiť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
câștigă	zarobiť	câștiga	zarobiť	V;IND;SG;3;PST;FIN	V;PFV;POS;NFIN
vreau	chcieť	vrea	chcieť	V;IND;SG;1;PRS;FIN	V;IPFV;POS;NFIN
vreau	chcem	vrea	chcieť	V;IND;SG;1;PRS;FIN	V;IPFV;IND;SG;1;POS;PRS;FIN
gaze	plyny	gaz	plyn	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
institute	inštitúty	institut	inštitút	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
arabe	arabských	arab	arabský	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spirit	duchu	spirit	duch	N;INDF;MASC;SG	N;INAN;DAT;MASC;SG
spirit	ducha	spirit	duch	N;INDF;MASC;SG	N;INAN;ACC;MASC;SG
spirit	duša	spirit	duša	N;INDF;MASC;SG	N;NOM;FEM;SG
spirit	duch	spirit	duch	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
creștini	kresťania	creștin	kresťanie	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
creștini	kresťanov	creștin	kresťan	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
project	projekt	project	projekt	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
