den	la	den	él	PRO;DEF;MASC+FEM;SG	PRO;ACC;FEM;SG;3
elev	alumno	elev	alumno	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
elev	estudiante	elev	estudiante	N;NOM;INDF;MASC+FEM;SG	N;SG
framtida	futura	framtida	futuro	ADJ;NOM	ADJ;FEM;SG
meta	meta	meta	meta	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tävlar	compitiendo	tävla	competir	V;IND;PRS;FIN;ACT	V;V.MSDR
tävlar	competir	tävla	competir	V;IND;PRS;FIN;ACT	V;NFIN
flydde	escapó	fly	escapar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
flydde	huyó	fly	huir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
flydde	huyeron	fly	huir	V;IND;PST;FIN;ACT	V;IND;PL;3;PST;FIN
jakt	caza	jakt	caza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jakt	cacería	jakt	cacería	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jakt	cazo	jakt	cazo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
jakt	caza	jakt	caza	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jakt	cacería	jakt	cacería	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	manufactura	tillverkning	manufactura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	fabricación	tillverkning	fabricación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	produccion	tillverkning	produccion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	producción	tillverkning	producción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	manufactura	tillverkning	manufactura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tillverkning	fabricación	tillverkning	fabricación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
karriären	carrera	karriär	carrera	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
beteende	comportamiento	beteende	comportamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
beteende	conducta	beteende	conducta	N;NOM;INDF;NEUT;SG	N;FEM;SG
beteende	comportamiento	beteende	comportamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
beteende	conducta	beteende	conducta	N;NOM;INDF;NEUT;SG	N;FEM;SG
drar	dibuja	dra	dibuja	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
drar	tirando	dra	tirar	V;IND;PRS;FIN;ACT	V;V.MSDR
tjänster	servicios	tjänst	servicio	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
personal	staff	personal	staff	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
sjukdomar	enfermedades	sjukdom	enfermedad	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
plus	además	plus	además	ADV	ADV
civila	civiles	civil	civil	ADJ;NOM;PL	ADJ;PL
civila	civiles	civil	civil	ADJ;NOM;PL	ADJ;PL
intresserad	interesado	intresserad	interesado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
intresserad	interesada	intresserad	interesado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
news	noticia	news	noticia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
philadelphia	filadelfia	philadelphia	filadelfia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
philadelphia	philadelphia	philadelphia	philadelphia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stadsdel	borough	stadsdel	borough	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stadsdel	vecindario	stadsdel	vecindario	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stadsdel	barrio	stadsdel	barrio	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
stadsdel	vecindad	stadsdel	vecindad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
estadio	estadio	estadio	estadio	N;NOM;INDF;NEUT;SG	N;MASC;SG
flat	plano	flat	plano	N;NOM;INDF;NEUT;SG	N;MASC;SG
flat	piso	flat	piso	N;NOM;INDF;NEUT;SG	N;MASC;SG
finna	encontrar	finna	encontrar	V;IMP;FIN;ACT	V;NFIN
finna	encontrar	finna	encontrar	V;IMP;FIN;ACT	V;NFIN
danske	danske	danske	danske	N;NOM;DEF;MASC+FEM;SG	N
ukrainska	ucrania	ukrainsk	ucrania	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
ukrainska	ucrania	ukrainsk	ucrania	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fraser	frases	fras	frase	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
medaljer	medallas	medalj	medalla	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
monument	monumento	monument	monumento	N;NOM;INDF;NEUT;SG	N;MASC;SG
monument	monumento	monument	monumento	N;NOM;INDF;NEUT;SG	N;MASC;SG
polis	policía	polis	policía	N;NOM;INDF;MASC+FEM;SG	N;SG
polis	policia	polis	policia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
polis	poli	polis	poli	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
polis	policía	polis	policía	N;NOM;INDF;MASC+FEM;SG	N;SG
polis	police	polis	police	N;NOM;INDF;MASC+FEM;SG	N
polis	policia	polis	policia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hårda	duros	hård	duro	ADJ;NOM;PL	ADJ;MASC;PL
rakt	directamente	rak	directamente	ADV	ADV
svår	severa	svår	severo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;FEM;SG
svår	severo	svår	severo	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;MASC;SG
svår	grave	svår	grave	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
svår	dificil	svår	dificil	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
svår	difícil	svår	difícil	ADJ;NOM;INDF;MASC+FEM;SG	ADJ;SG
arenan	arena	arena	arena	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
arenan	estadio	arena	estadio	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
freden	paz	fred	paz	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
freden	peace	fred	peace	N;NOM;DEF;MASC+FEM;SG	N
torget	cuadrado	torg	cuadrado	N;NOM;DEF;NEUT;SG	N;MASC;SG
torget	square	torg	square	N;NOM;DEF;NEUT;SG	N;MASC;SG
torget	plaza	torg	plaza	N;NOM;DEF;NEUT;SG	N;FEM;SG
disney	disney	disney	disney	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
nick	nick	nick	nick	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
fame	fama	fam	fama	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
fame	fame	fam	fame	N;NOM;INDF;MASC+FEM;SG	N
starta	empezar	starta	empezar	V;IMP;NFIN;ACT	V;NFIN
starta	lanzar	starta	lanzar	V;IMP;NFIN;ACT	V;NFIN
ökad	aumentado	öka	aumentar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
ökad	incrementado	öka	incrementado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
ökad	aumentada	öka	aumentar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
diskutera	discutiendo	diskutera	discutir	V;IMP;FIN;ACT	V;V.MSDR
diskutera	discuta	diskutera	discuta	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
diskutera	discutir	diskutera	discutir	V;IMP;FIN;ACT	V;NFIN
jul	navidad	jul	navidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
representerad	representado	representera	representado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
representerad	representada	representera	representado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
hollywood	hollywood	hollywood	hollywood	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
beskriva	describir	beskriva	describir	V;IMP;FIN;ACT	V;NFIN
beskriva	describa	beskriva	describir	V;IMP;FIN;ACT	V;IMP;SG;3;FIN
ställen	sitios	ställe	sitio	N;NOM;INDF;NEUT;PL	N;MASC;PL
ställen	lugares	ställe	lugar	N;NOM;INDF;NEUT;PL	N;MASC;PL
ställen	localidades	ställe	localidad	N;NOM;INDF;NEUT;PL	N;FEM;PL
ställen	plazas	ställe	plaza	N;NOM;INDF;NEUT;PL	N;FEM;PL
konsert	concierto	konsert	concierto	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
frihet	freedom	frihet	freedom	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
frihet	libertad	frihet	libertad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
frihet	liberty	frihet	liberty	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
frihet	libertad	frihet	libertad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stjärna	estrella	stjärna	estrella	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
stjärna	star	stjärna	star	N;NOM;INDF;MASC+FEM;SG	N
duck	patito	duck	patito	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
duck	pato	duck	pato	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
duck	duck	duck	duck	N;NOM;INDF;MASC+FEM;SG	N;SG
utföra	realizar	utföra	realizar	V;IMP;FIN;ACT	V;NFIN
klostret	monasterio	klostret	monasterio	N;NOM;DEF;NEUT;SG	N;MASC;SG
klostret	convento	klostret	convento	N;NOM;DEF;NEUT;SG	N;MASC;SG
klostret	abadía	klostret	abadía	N;NOM;DEF;NEUT;SG	N;FEM;SG
flygplanet	avión	flygplan	avión	N;NOM;DEF;NEUT;SG	N;MASC;SG
flygplanet	aeroplano	flygplan	aeroplano	N;NOM;DEF;NEUT;SG	N;MASC;SG
uppror	sublevación	uppro	sublevación	N;NOM;INDF;NEUT;SG	N;FEM;SG
uppror	insurrección	uppro	insurrección	N;NOM;INDF;NEUT;SG	N;FEM;SG
uppror	levantamiento	uppro	levantamiento	N;NOM;INDF;NEUT;SG	N;MASC;SG
uppror	revuelta	uppro	revuelta	N;NOM;INDF;NEUT;SG	N;FEM;SG
uppror	rebelión	uppro	rebelión	N;NOM;INDF;NEUT;SG	N;FEM;SG
uppror	insurrección	uppro	insurrección	N;NOM;INDF;NEUT;SG	N;FEM;SG
uppror	rebelión	uppro	rebelión	N;NOM;INDF;NEUT;SG	N;FEM;SG
minskade	reducidas	minska	reducido	ADJ;NOM;PL;PST;V.PTCP	ADJ;FEM;PL;V.PTCP
minskade	reducidos	minska	reducido	ADJ;NOM;PL;PST;V.PTCP	ADJ;MASC;PL;V.PTCP
tegel	brick	tegel	brick	N;NOM;INDF;MASC+FEM;SG	N
tegel	ladrillo	tegel	ladrillo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
flygplatsen	aeropuerto	flygplats	aeropuerto	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
utmärkt	excelente	utmärkt	excelente	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;SG
upptäckt	descubierta	upptäcka	descubrir	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
upptäckt	detectada	upptäcka	detectado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
upptäckt	detectado	upptäcka	detectado	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
tolkning	interpretación	tolkning	interpretación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
tolkning	interpretación	tolkning	interpretación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
idé	idea	idé	idea	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
motorn	motor	motor	motor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
majoritet	mayoría	majoritet	mayoría	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
majoritet	mayoria	majoritet	mayoria	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
säkerhet	seguridad	säkerhet	seguridad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
säkerhet	inocuidad	säkerhet	inocuidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
säkerhet	seguridad	säkerhet	seguridad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
äventyr	aventura	äventyr	aventura	N;NOM;INDF;NEUT;SG	N;FEM;SG
äventyr	adventures	äventyr	adventur	N;NOM;INDF;NEUT;SG	N
scb	scb	scb	scb	N;NOM;INDF;MASC+FEM;SG	N
fader	padre	far	padre	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
dna	adn	dna	adn	N;NOM;INDF;NEUT;SG	N;MASC;SG
dna	dna	dna	dna	N;NOM;INDF;NEUT;SG	N;MASC;SG
hår	cabello	hår	cabello	N;NOM;INDF;NEUT;SG	N;MASC;SG
hår	pelo	hår	pelo	N;NOM;INDF;NEUT;SG	N;MASC;SG
heat	heat	heat	heat	N;NOM;INDF;NEUT;SG	N;MASC
heat	calor	heat	calor	N;NOM;INDF;NEUT;SG	N;MASC;SG
amerikanskt	americano	amerikansk	americano	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
amerikanskt	estadounidense	amerikansk	estadounidense	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
amerikanskt	americana	amerikansk	americana	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
potter	potter	pott	potter	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
hopp	jump	hopp	jump	N;NOM;INDF;NEUT;SG	N
hopp	salto	hopp	salto	N;NOM;INDF;NEUT;SG	N;MASC;SG
hopp	hope	hopp	hope	N;NOM;INDF;NEUT;SG	N
hopp	esperanza	hopp	esperanza	N;NOM;INDF;NEUT;SG	N;FEM;SG
light	light	ligga	light	N;NOM;INDF;MASC+FEM;SG	N
light	luz	ligga	luz	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
pappa	papá	pappa	papá	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pappa	papa	pappa	papa	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pappa	padre	pappa	padre	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
pappa	papá	pappa	papá	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
träsk	ciénaga	träsk	ciénaga	N;NOM;INDF;NEUT;SG	N;FEM;SG
träsk	pantano	träsk	pantano	N;NOM;INDF;NEUT;SG	N;MASC;SG
simplex	simplex	simplex	simplex	N;NOM;INDF;MASC+FEM;SG	N
påverkar	afecta	påverka	afectar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
påverkar	afectando	påverka	afectar	V;IND;PRS;FIN;ACT	V;V.MSDR
påverkar	afectar	påverka	afectar	V;IND;PRS;FIN;ACT	V;NFIN
påverkar	afectan	påverka	afectar	V;IND;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
påverkar	afecta	påverka	afectar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
påverkar	afectar	påverka	afectar	V;IND;PRS;FIN;ACT	V;NFIN
sea	mar	se	mar	N;NOM;INDF;NEUT;SG	N;SG
blandning	mezcla	blandning	mezcla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blandning	mix	blandning	mix	N;NOM;INDF;MASC+FEM;SG	N
blandning	mezcla	blandning	mezcla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blandning	mezcla	blandning	mezcla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blandning	mezcla	blandning	mezcla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
blandning	mezcla	blandning	mezcla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skrift	redacción	skrift	redacción	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
skrift	escritura	skrift	escritura	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
nyligen	recientemente	nyligen	recientemente	ADV	ADV
kvalitet	quality	kvalitet	quality	N;NOM;INDF;MASC+FEM;SG	N
kvalitet	calidad	kvalitet	calidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kvalitet	cualidad	kvalitet	cualidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vägrade	rechazó	vägra	rechazar	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
slår	late	slå	late	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tak	azotea	tak	azotea	N;NOM;INDF;NEUT;SG	N;FEM;SG
tak	azotea	tak	azotea	N;NOM;INDF;NEUT;SG	N;FEM;SG
tak	techo	tak	techo	N;NOM;INDF;NEUT;SG	N;MASC;SG
tak	tak	tak	tak	N;NOM;INDF;NEUT;SG	N
flora	flora	flora	flora	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
japonica	japonica	japonic	japonico	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
huvudsakliga	principales	huvudsaklig	principal	ADJ;NOM;PL	ADJ;PL
lyckats	sucedió	lyckats	suceder	V;V.CVB;PASS	V;IND;SG;3;PST;FIN
kamp	batalla	kamp	batalla	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kamp	combate	kamp	combate	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kamp	lucha	kamp	lucha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kamp	combate	kamp	combate	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kamp	pelea	kamp	pelea	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
kamp	fight	kamp	fight	N;NOM;INDF;MASC+FEM;SG	N
kamp	lucha	kamp	lucha	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
vart	where	var	where	N;NOM;INDF;NEUT;SG	N
södermanlands	södermanland	södermanlands	södermanland	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
naturligt	natural	naturlig	natural	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
utökad	ampliada	utöka	ampliado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utökad	extendido	utöka	extendido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utökad	extendida	utöka	extendido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utökad	ampliado	utöka	ampliar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utökad	ampliada	utöka	ampliado	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
utökad	expandido	utöka	expandido	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utökad	ampliado	utöka	ampliar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utökad	aumentado	utöka	aumentar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;MASC;SG;V.PTCP
utökad	aumentada	utöka	aumentar	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP	ADJ;FEM;SG;V.PTCP
risk	riesgo	risk	riesgo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
ungdom	juventud	ungdom	juventud	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
detaljer	detalles	detalj	detalle	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
våld	violencia	våld	violencia	N;NOM;INDF;NEUT;SG	N;FEM;SG
påbörjade	comenzó	påbörja	comenzar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
påbörjade	comenzado	påbörja	comenzar	V;IND;PST;V.PTCP;ACT	V;MASC;SG;PST;V.PTCP
herrgård	mansión	herrgård	mansión	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
jerusalem	jerusalén	jerusalem	jerusalén	N;NOM;INDF;NEUT;SG	N;MASC;SG
relation	relación	relation	relación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
relation	parentesco	relation	parentesco	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
relation	relación	relation	relación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
relation	relacion	relation	relacion	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
boys	boys	boys	boy	N;NOM;INDF;MASC+FEM;SG	N
ständigt	constantemente	ständig	constantemente	ADV	ADV
översättningar	traducciones	översättning	traducción	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
rikets	reich	rike	reich	N;GEN;DEF;NEUT;SG	N;MASC;SG
skull	sake	skull	sake	N;NOM;INDF;MASC+FEM;SG	N
sluta	renunciar	sluta	renunciar	V;IMP;FIN;ACT	V;NFIN
sluta	detener	sluta	detener	V;IMP;FIN;ACT	V;NFIN
sluta	parar	sluta	parar	V;IMP;FIN;ACT	V;NFIN
arts	arts	art	arts	N;GEN;INDF;MASC+FEM;SG	N
arts	arte	art	arte	N;GEN;INDF;MASC+FEM;SG	N;SG
skepp	barco	skepp	barco	N;NOM;INDF;NEUT;SG	N;MASC;SG
skepp	nave	skepp	nave	N;NOM;INDF;NEUT;SG	N;FEM;SG
skepp	buque	skepp	buque	N;NOM;INDF;NEUT;SG	N;MASC;SG
dottern	hija	dotter	hija	N;NOM;DEF;MASC+FEM;SG	N;FEM;SG
beslöt	decidió	besluta	decidir	V;IND;PST;FIN;ACT	V;IND;SG;3;PST;FIN
stödjer	apoya	stödja	apoyar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
populärt	popular	populär	popular	ADJ;NOM;INDF;NEUT;SG	ADJ;SG
hävdade	reclamó	hävda	reclamar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
hävdade	alegó	hävda	alegar	V;IND;PST;V.PTCP;ACT	V;IND;SG;3;PST;FIN
myndigheter	autoridades	myndighet	autoridad	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
automatiskt	automático	automatisk	automático	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
automatiskt	automática	automatisk	automático	ADJ;NOM;INDF;NEUT;SG	ADJ;FEM;SG
automatiskt	automático	automatisk	automático	ADJ;NOM;INDF;NEUT;SG	ADJ;MASC;SG
hjälper	ayudando	hjälpa	ayudar	V;IND;PRS;FIN;ACT	V;V.MSDR
hjälper	ayudar	hjälpa	ayudar	V;IND;PRS;FIN;ACT	V;NFIN
mönster	patrón	mönster	patrón	N;NOM;INDF;NEUT;SG	N;MASC;SG
mönster	patron	mönster	patron	N;NOM;INDF;NEUT;SG	N;MASC;SG
mönster	pauta	mönster	pauta	N;NOM;INDF;NEUT;SG	N;FEM;SG
similis	similis	similis	similis	N;NOM;INDF;MASC+FEM;SG	N
par	pará	par	pará	N;NOM;INDF;NEUT;SG	N;MASC;SG
ärkebiskop	arzobispo	ärkebiskop	arzobispo	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
breda	amplias	bred	amplio	ADJ;NOM;PL	ADJ;FEM;PL
hamnen	harbor	hamn	harbor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hamnen	puerto	hamn	puerto	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hamnen	babor	hamn	babor	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hamnen	oporto	hamn	oporto	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hamnen	puerto	hamn	puerto	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
hamnen	harbour	hamn	harbour	N;NOM;DEF;MASC+FEM;SG	N;MASC;SG
bestämmer	decide	bestämma	decidir	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
bestämmer	determina	bestämma	determinar	V;IND;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
konserter	conciertos	konsert	concierto	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
möjliga	posibles	möjlig	posible	ADJ;NOM;PL	ADJ;PL
mallar	plantillas	malla	plantilla	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
samla	reunir	samla	reunir	V;IMP;FIN;ACT	V;NFIN
samla	recoger	samla	recoger	V;IMP;FIN;ACT	V;NFIN
ungdomar	jovenes	ungdom	joven	N;NOM;INDF;MASC+FEM;PL	N;PL
ungdomar	jóvenes	ungdom	joven	N;NOM;INDF;MASC+FEM;PL	N;PL
ungdomar	adolescentes	ungdom	adolescente	N;NOM;INDF;MASC+FEM;PL	N;PL
ungdomar	jovencitos	ungdom	jovencito	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
åskådare	transeúntes	åskådare	transeúnte	N;NOM;INDF;MASC+FEM;PL	N;PL
åskådare	espectadores	åskådare	espectador	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
socialdemokraterna	socialistas	socialdemokrat	socialista	N;NOM;DEF;MASC+FEM;PL	N;PL
bmw	bmw	bmw	bmw	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
siffror	dígitos	siffra	dígito	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
siffror	figuras	siffra	figura	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
siffror	cifras	siffra	cifra	N;NOM;INDF;MASC+FEM;PL	N;FEM;PL
siffror	numeros	siffra	numero	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
siffror	números	siffra	número	N;NOM;INDF;MASC+FEM;PL	N;MASC;PL
antofagasta	antofagasta	antofag	antofagasta	ADJ;NOM;DEF;RL	ADJ;SG
generellt	generalmente	generellt	generalmente	ADV	ADV
generellt	globalmente	generellt	globalmente	ADV	ADV
självständighet	autonomía	självständighet	autonomía	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
självständighet	autonomía	självständighet	autonomía	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
självständighet	independencia	självständighet	independencia	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
viti	viti	viti	viti	N	N;MASC;SG
allium	allium	allium	allium	N;NOM;INDF;MASC+FEM;SG	N
roussillon	rosellón	roussillon	rosellón	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
kommunerna	ayuntamientos	kommun	ayuntamiento	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
kommunerna	municipios	kommun	municipio	N;NOM;DEF;MASC+FEM;PL	N;MASC;PL
kommunerna	municipalidades	kommun	municipalidad	N;NOM;DEF;MASC+FEM;PL	N;FEM;PL
foto	fotografía	foto	fotografía	N;NOM;INDF;NEUT;SG	N;FEM;SG
foto	photo	foto	photo	N;NOM;INDF;NEUT;SG	N
foto	foto	foto	foto	N;NOM;INDF;NEUT;SG	N;FEM;SG
foto	fotografía	foto	fotografía	N;NOM;INDF;NEUT;SG	N;FEM;SG
foto	fotografia	foto	fotografia	N;NOM;INDF;NEUT;SG	N;FEM;SG
akademiska	académicas	akademisk	académico	ADJ;NOM;PL	ADJ;FEM;PL
tennis	tenis	tennis	tenis	N;NOM;INDF;MASC+FEM;SG	N;MASC
juridik	derecho	juridik	derecho	N;NOM;INDF;MASC+FEM;SG	N;MASC;SG
juridik	legislación	juridik	legislación	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
juridik	ley	juridik	ley	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
hälsa	sanidad	hälsa	sanidad	N;NOM;INDF;MASC+FEM;SG	N;FEM;SG
