この	ovo	この	ovaj	DET	DET;NOM;NEUT;SG
バーン	staja	バーン	staj	N	N;NOM;FEM;SG
戦術	taktike	戦術	taktika	N	N;NOM;FEM;PL
戦術	taktika	戦術	taktika	N	N;NOM;FEM;SG
戦術	taktika	戦術	taktika	N	N;NOM;FEM;SG
スピン	spin	スピン	spin	N	N;NOM;MASC;SG
スピン	okret	スピン	okret	N	N;NOM;MASC;SG
ホイール	kolo	ホイール	kolo	N	N;NOM;NEUT;SG
ホイール	točak	ホイール	točak	N	N;NOM;MASC;SG
ホイール	kotač	ホイール	kotač	N	N;NOM;MASC;SG
ホイール	kotači	ホイール	kotač	N	N;NOM;MASC;PL
ホイール	kotačima	ホイール	kotač	N	N;DAT;MASC;PL
レーザー	laser	レーザー	laser	N	N;NOM;MASC;SG
間違い	pogreške	間違い	pogreška	N	N;NOM;FEM;PL
間違い	greške	間違い	greška	N	N;NOM;FEM;PL
間違い	pogreška	間違い	pogreška	N	N;NOM;FEM;SG
間違い	greška	間違い	greška	N	N;NOM;FEM;SG
忍者	ninja	忍者	ninja	N	N;NOM;MASC;SG
サスペンス	neizvjesnosti	サスペンス	neizvjesnost	N	N;NOM;FEM;PL
サスペンス	neizvjesnost	サスペンス	neizvjesnost	N	N;NOM;FEM;SG
ユーザ	korisnik	ユーザ	korisnik	N	N;NOM;MASC;SG
ユーザ	korisnika	ユーザ	korisnik	N	N;GEN;MASC;PL
ユーザ	korisnike	ユーザ	korisnik	N	N;ACC;MASC;PL
ユーザ	korisnici	ユーザ	korisnik	N	N;NOM;MASC;PL
海峡	tjesnaca	海峡	tjesnac	N	N;GEN;MASC;SG
海峡	tjesnaca	海峡	tjesnac	N	N;GEN;MASC;SG
海峡	kanal	海峡	kanal	N	N;NOM;MASC;SG
海峡	channel	海峡	channel	N	N;NOM;MASC;SG
氏名	naziv	氏名	naziv	N	N;NOM;MASC;SG
氏名	ime	氏名	ime	N	N;NOM;NEUT;SG
ムーン	mesec	ムーン	mesec	N	N;NOM;MASC;SG
ムーン	mjesec	ムーン	mjesec	N	N;NOM;MASC;SG
スポット	mjesto	スポット	mjesto	N	N;NOM;NEUT;SG
スポット	mesto	スポット	mesto	N	N;NOM;NEUT;SG
スポット	spot	スポット	spot	N	N;NOM;MASC;SG
スポット	mesta	スポット	mest	N	N;NOM;NEUT;PL
スポット	mjesta	スポット	mjesto	N	N;NOM;NEUT;PL
酸素	kisika	酸素	kisik	N	N;GEN;MASC;SG
酸素	kisik	酸素	kisik	N	N;NOM;MASC;SG
要件	zahtjevi	要件	zahtjev	N	N;NOM;MASC;PL
チャンピオンシップ	prvenstvo	チャンピオンシップ	prvenstvo	N	N;NOM;NEUT;SG
プロセス	postupak	プロセス	postupak	N	N;NOM;MASC;SG
プロセス	proces	プロセス	proces	N	N;NOM;MASC;SG
プロセス	procesi	プロセス	proces	N	N;NOM;MASC;PL
プロセス	procese	プロセス	proces	N	N;ACC;MASC;PL
友達	prijateljice	友達	prijateljica	N	N;NOM;FEM;PL
友達	prijatelji	友達	prijatelj	N	N;NOM;MASC;PL
友達	prijatelje	友達	prijatelj	N	N;ACC;MASC;PL
友達	prijatelj	友達	prijatelj	N	N;NOM;MASC;SG
友達	prijateljica	友達	prijateljica	N	N;NOM;FEM;SG
友達	prijatelju	友達	prijatelj	N	N;DAT;MASC;SG
ガイドライン	smjernica	ガイドライン	smjernica	N	N;NOM;FEM;SG
ガイドライン	smjernice	ガイドライン	smjernica	N	N;NOM;FEM;PL
ガイドライン	smjernica	ガイドライン	smjernica	N	N;NOM;FEM;SG
リポーター	novinari	リポーター	novinar	N	N;NOM;MASC;PL
リポーター	reporteri	リポーター	reporter	N	N;NOM;MASC;PL
リポーター	novinarka	リポーター	novinarka	N	N;NOM;FEM;SG
リポーター	novinar	リポーター	novinar	N	N;NOM;MASC;SG
リポーター	reporter	リポーター	reporter	N	N;NOM;MASC;SG
飛行場	uzletište	飛行場	uzletište	N	N;NOM;NEUT;SG
登記	registracija	登記	registracija	N	N;NOM;FEM;SG
登記	registraciju	登記	registracija	N	N;ACC;FEM;SG
登記	registracije	登記	registracija	N	N;NOM;FEM;PL
レディ	gospa	レディ	gospa	N	N;NOM;FEM;SG
レディ	dama	レディ	dama	N	N;NOM;FEM;SG
ついに	konačno	ついに	konačno	ADV	ADV
ついに	konacno	ついに	konacno	ADV	ADV
ついに	napokon	ついに	napokon	ADV	ADV
改組	reorganizirao	改組	reorganizirati	V	V;MASC;SG;PST;V.PTCP;ACT
損害	oštećenja	損害	oštećenje	N	N;NOM;NEUT;PL
損害	oštećenje	損害	oštećenje	N	N;NOM;NEUT;SG
ボート	brodove	ボート	brod	N	N;ACC;MASC;PL
ボート	brodovi	ボート	brod	N	N;NOM;MASC;PL
ボート	čamci	ボート	čamac	N	N;NOM;MASC;PL
ボート	veslanje	ボート	veslanje	N	N;NOM;NEUT;SG
ボート	brod	ボート	brod	N	N;NOM;MASC;SG
ボート	čamac	ボート	čamac	N	N;NOM;MASC;SG
行列	matricu	行列	matrica	N	N;ACC;FEM;SG
行列	matrica	行列	matrica	N	N;NOM;FEM;SG
道具	oprema	道具	oprema	N	N;NOM;FEM;SG
道具	alat	道具	alat	N	N;NOM;MASC;SG
道具	alat	道具	alat	N	N;NOM;MASC;SG
道具	alati	道具	alat	N	N;NOM;MASC;PL
道具	instrument	道具	instrument	N	N;NOM;MASC;SG
天気	vrijeme	天気	vrijeme	N	N;NOM;NEUT;SG
粒子	čestice	粒子	čestica	N	N;NOM;FEM;PL
粒子	čestica	粒子	čestica	N	N;NOM;FEM;SG
避ける	izbjegavajte	避ける	izbjegavati	V	V;IMP;PL;2;FIN
避ける	izbjeći	避ける	izbjeći	V	V;NFIN
避ける	izbjegavati	避ける	izbjegavati	V	V;NFIN
比率	omjer	比率	omjer	N	N;NOM;MASC;SG
牧場	ranč	牧場	ranč	N	N;NOM;MASC;SG
ビール	piva	ビール	pivo	N	N;NOM;NEUT;SG
ビール	pivo	ビール	pivo	N	N;NOM;NEUT;SG
ビール	pivu	ビール	piv	N	N;DAT;MASC;SG
ビール	pive	ビール	piviti	N	N;NOM;FEM;PL
ビール	piva	ビール	pivo	N	N;NOM;NEUT;SG
ビール	pive	ビール	piviti	N	N;NOM;FEM;PL
美人	ljepotice	美人	ljepotica	N	N;NOM;FEM;PL
クリスタル	kristal	クリスタル	kristal	N	N;NOM;MASC;SG
リレー	releja	リレー	relej	N	N;ACC;MASC;SG
リレー	relej	リレー	relej	N	N;NOM;MASC;SG
バイク	bicikli	バイク	bicik	N	N;NOM;MASC;PL
バイク	bicikle	バイク	bicik	N	N;ACC;MASC;PL
バイク	bicikla	バイク	bicik	N	N;NOM;MASC;SG
バイク	bicikl	バイク	bicikl	N	N;NOM;MASC;SG
バイク	biciklom	バイク	bicik	N	N;INS;MASC;SG
バイク	motor	バイク	motor	N	N;NOM;MASC;SG
バイク	motocikl	バイク	motocikl	N	N;NOM;MASC;SG
バイク	motor	バイク	motor	N	N;NOM;MASC;SG
ボクサー	bokser	ボクサー	bokser	N	N;NOM;MASC;SG
ボクサー	boksač	ボクサー	boksač	N	N;NOM;MASC;SG
ドクター	doktore	ドクター	doktor	N	N;ACC;MASC;PL
ドクター	doktor	ドクター	doktor	N	N;NOM;MASC;SG
告知	primijetio	告知	primijetiti	V	V;MASC;SG;PST;V.PTCP;ACT
符号	kôd	符号	kôd	N	N;NOM;MASC;SG
符号	šifra	符号	šifra	N	N;NOM;FEM;SG
当局	vlasti	当局	vlast	N	N;NOM;FEM;PL
コーポレーション	korporacija	コーポレーション	korporacija	N	N;NOM;FEM;SG
付与	podari	付与	podar	V	V;IND;SG;3;PRS;FIN
研究員	istraživač	研究員	istraživač	N	N;NOM;MASC;SG
麻雀	mahjong	麻雀	mahjong	N	N;NOM;FEM;SG
ハーフ	polovina	ハーフ	polovina	N	N;NOM;FEM;SG
ハーフ	polovica	ハーフ	polovica	N	N;NOM;FEM;SG
定理	teorem	定理	teorem	N	N;NOM;MASC;SG
幸せ	sretan	幸せ	sretan	ADJ	ADJ;NOM;INDF;MASC;SG
人種	utrka	人種	utrka	N	N;NOM;FEM;SG
人種	trka	人種	trka	N	N;NOM;FEM;SG
人種	rasa	人種	ras	N	N;NOM;FEM;SG
運河	kanal	運河	kanal	N	N;NOM;MASC;SG
運河	kanali	運河	kanal	N	N;NOM;MASC;PL
パラダイス	raja	パラダイス	raj	N	N;GEN;MASC;SG
パラダイス	raj	パラダイス	raj	N	N;NOM;MASC;SG
パラダイス	paradise	パラダイス	paradis	N	N;NOM;MASC;SG
農民	seljak	農民	seljak	N	N;NOM;MASC;SG
農民	seljake	農民	seljak	N	N;ACC;MASC;PL
農民	seljacima	農民	seljak	N	N;DAT;MASC;PL
農民	seljaci	農民	seljak	N	N;NOM;MASC;PL
台詞	dijalog	台詞	dijalog	N	N;NOM;MASC;SG
候補	kandidati	候補	kandidat	N	N;NOM;MASC;PL
候補	kandidatima	候補	kandidat	N	N;DAT;MASC;PL
候補	kandidate	候補	kandidat	N	N;ACC;MASC;PL
候補	kandidatkinja	候補	kandidatkinja	N	N;NOM;FEM;SG
候補	kandidat	候補	kandidat	N	N;NOM;MASC;SG
彗星	komet	彗星	komet	N	N;NOM;MASC;SG
彗星	kometa	彗星	kometa	N	N;NOM;MASC;SG
スプリング	proljeće	スプリング	proljeće	N	N;NOM;NEUT;SG
スプリング	proljeća	スプリング	proljeće	N	N;NOM;NEUT;PL
心臓	srce	心臓	srce	N	N;NOM;NEUT;SG
日光	sunce	日光	sunce	N	N;NOM;NEUT;SG
ウエスト	zapad	ウエスト	zapad	N	N;NOM;MASC;SG
ウエスト	struk	ウエスト	struk	N	N;NOM;MASC;SG
ウエスト	struka	ウエスト	struka	N	N;NOM;FEM;SG
大使館	ambasade	大使館	ambasada	N	N;NOM;FEM;PL
大使館	veleposlanstva	大使館	veleposlanstvo	N	N;NOM;NEUT;PL
大使館	veleposlanstvo	大使館	veleposlanstvo	N	N;NOM;NEUT;SG
肉体	mesa	肉体	meso	N	N;NOM;NEUT;PL
肉体	meso	肉体	meso	N	N;NOM;NEUT;SG
食事	obrok	食事	obrok	N	N;NOM;MASC;SG
食事	objed	食事	objed	N	N;NOM;MASC;SG
食事	jelo	食事	jelo	N	N;NOM;NEUT;SG
食事	obroci	食事	obroka	N	N;NOM;MASC;PL
食事	jela	食事	jelo	N	N;NOM;NEUT;PL
バイト	bajt	バイト	bajt	N	N;NOM;MASC;SG
バイト	bajtova	バイト	bajt	N	N;GEN;MASC;PL
君主	monarh	君主	monarh	N	N;NOM;MASC;SG
テーブル	stol	テーブル	stol	N	N;NOM;MASC;SG
テーブル	tablica	テーブル	tablica	N	N;NOM;FEM;SG
テーブル	stolovi	テーブル	stol	N	N;NOM;MASC;PL
テーブル	stolove	テーブル	stol	N	N;ACC;MASC;PL
リボン	vrpce	リボン	vrpca	N	N;NOM;FEM;PL
リボン	vrpca	リボン	vrpca	N	N;NOM;FEM;SG
シード	sjemenke	シード	sjemenk	N	N;NOM;FEM;PL
シード	sjeme	シード	saj	N	N;NOM;NEUT;SG
シード	seme	シード	seme	N	N;NOM;NEUT;SG
シード	sjeme	シード	saj	N	N;NOM;NEUT;SG
サマー	ljeto	サマー	ljeto	N	N;NOM;NEUT;SG
サマー	ljeta	サマー	ljeto	N	N;NOM;NEUT;PL
併合	konsolidaciju	併合	konsolidacija	N	N;ACC;FEM;SG
武士	samuraj	武士	samuraj	N	N;NOM;MASC;SG
武士	samuraja	武士	samuraj	N	N;ACC;MASC;SG
武士	samuraji	武士	samuraj	N	N;NOM;MASC;PL
感覚	senzacija	感覚	senzacija	N	N;NOM;FEM;SG
プログラミング	programiranje	プログラミング	programiranje	N	N;NOM;NEUT;SG
公爵	vojvoda	公爵	vojvoda	N	N;NOM;MASC;SG
差分	razlika	差分	razlika	N	N;NOM;FEM;SG
差分	razlike	差分	razlika	N	N;NOM;FEM;PL
差分	razlika	差分	razlika	N	N;NOM;FEM;SG
ネコ	macke	ネコ	macka	N	N;ACC;MASC;PL
ネコ	mačke	ネコ	mačak	N	N;NOM;FEM;PL
ネコ	mačak	ネコ	mačak	N	N;NOM;MASC;SG
ネコ	macka	ネコ	macka	N	N;NOM;FEM;SG
ネコ	mačka	ネコ	mačak	N	N;NOM;FEM;SG
ゲージ	mjerilo	ゲージ	mjerilo	N	N;NOM;NEUT;SG
ゲージ	mjerač	ゲージ	mjerač	N	N;NOM;MASC;SG
グラフィック	grafika	グラフィック	grafik	N	N;NOM;FEM;SG
マスク	masku	マスク	maska	N	N;ACC;FEM;SG
マスク	maske	マスク	maska	N	N;NOM;FEM;PL
マスク	maska	マスク	maska	N	N;NOM;FEM;SG
マスク	maske	マスク	maska	N	N;NOM;FEM;PL
公国	kneževine	公国	kneževina	N	N;NOM;FEM;PL
公国	kneževina	公国	kneževina	N	N;NOM;FEM;SG
公国	vojvodstvo	公国	vojvodstvo	N	N;NOM;NEUT;SG
公国	vojvodina	公国	vojvodin	N	N;NOM;FEM;SG
バレー	dolini	バレー	dolina	N	N;DAT;FEM;SG
バレー	dolinu	バレー	dolina	N	N;ACC;FEM;SG
バレー	dolina	バレー	dolina	N	N;NOM;FEM;SG
バレー	doline	バレー	dolina	N	N;NOM;FEM;PL
強調	naglasili	強調	naglasiti	V	V;MASC;PL;PST;V.PTCP;ACT
金額	količina	金額	količina	N	N;NOM;FEM;SG
金額	iznos	金額	iznos	N	N;NOM;MASC;SG
チップ	čips	チップ	čips	N	N;NOM;MASC;SG
チップ	čipove	チップ	čip	N	N;ACC;MASC;PL
チップ	čip	チップ	čip	N	N;NOM;MASC;SG
チップ	chip	チップ	chip	N	N;NOM;MASC;SG
チップ	savjet	チップ	savjet	N	N;NOM;MASC;SG
チップ	dojava	チップ	dojava	N	N;NOM;FEM;SG
アルコール	alkohol	アルコール	alkohol	N	N;NOM;MASC;SG
アルコール	alkohola	アルコール	alkohol	N	N;GEN;MASC;SG
保育	vrtić	保育	vrtić	N	N;NOM;MASC;SG
テープ	traka	テープ	traka	N	N;NOM;FEM;SG
テープ	trake	テープ	traka	N	N;NOM;FEM;PL
要因	faktora	要因	faktor	N	N;GEN;MASC;PL
マネジメント	uprava	マネジメント	uprava	N	N;NOM;FEM;SG
マネジメント	upravljanje	マネジメント	upravljanje	N	N;NOM;NEUT;SG
マネジメント	menadžment	マネジメント	menadžment	N	N;NOM;MASC;SG
サーバ	servera	サーバ	server	N	N;GEN;MASC;SG
サーバ	poslužitelj	サーバ	poslužitelj	N	N;NOM;MASC;SG
サーバ	server	サーバ	server	N	N;NOM;MASC;SG
化合物	spojeva	化合物	spoj	N	N;GEN;MASC;PL
所有者	vlasnica	所有者	vlasnica	N	N;NOM;FEM;SG
所有者	vlasnika	所有者	vlasnik	N	N;ANIM;ACC;MASC;SG
所有者	vlasnik	所有者	vlasnik	N	N;NOM;MASC;SG
所有者	vlasnici	所有者	vlasnik	N	N;NOM;MASC;PL
弱い	slabiji	弱い	slab	ADJ	ADJ;NOM;DEF;CMPR;MASC;SG
弱い	slabija	弱い	slab	ADJ	ADJ;NOM;DEF;CMPR;FEM;SG
弱い	slaba	弱い	slab	ADJ	ADJ;NOM;DEF;FEM;SG
弱い	slabi	弱い	slab	ADJ	ADJ;NOM;DEF;MASC;PL
弱い	slab	弱い	slab	ADJ	ADJ;NOM;INDF;MASC;SG
祝日	odmor	祝日	odmor	N	N;NOM;MASC;SG
祝日	blagdan	祝日	blagdan	N	N;NOM;MASC;SG
祝日	praznik	祝日	praznik	N	N;NOM;MASC;SG
祝日	praznici	祝日	praznik	N	N;NOM;MASC;PL
祝日	blagdani	祝日	blagdan	N	N;NOM;MASC;PL
祝日	praznike	祝日	praznik	N	N;ACC;MASC;PL
マーケット	tržište	マーケット	tržište	N	N;NOM;NEUT;SG
マーケット	tržnici	マーケット	tržnik	N	N;DAT;FEM;SG
マーケット	tržnica	マーケット	tržnica	N	N;NOM;FEM;SG
マーケット	tržnicu	マーケット	tržnica	N	N;ACC;FEM;SG
マーケット	tržnice	マーケット	tržnica	N	N;NOM;FEM;PL
マーケット	tržišta	マーケット	tržište	N	N;NOM;NEUT;PL
マーケット	tržnice	マーケット	tržnica	N	N;NOM;FEM;PL
マーケット	tržište	マーケット	tržište	N	N;NOM;NEUT;SG
マーケット	tržištu	マーケット	tržište	N	N;DAT;NEUT;SG
マーケット	plac	マーケット	plac	N	N;NOM;MASC;SG
マーケット	tržnica	マーケット	tržnica	N	N;NOM;FEM;SG
デッキ	palube	デッキ	paluba	N	N;NOM;FEM;PL
デッキ	špil	デッキ	špil	N	N;NOM;MASC;SG
デッキ	paluba	デッキ	paluba	N	N;NOM;FEM;SG
デッキ	palubi	デッキ	paluba	N	N;DAT;FEM;SG
商標	žig	商標	žig	N	N;NOM;MASC;SG
年金	mirovina	年金	mirovina	N	N;NOM;FEM;SG
年金	mirovinu	年金	mirovina	N	N;ACC;FEM;SG
年金	mirovine	年金	mirovina	N	N;NOM;FEM;PL
年金	mirovine	年金	mirovina	N	N;NOM;FEM;PL
芸能人	zabavljač	芸能人	zabavljač	N	N;NOM;MASC;SG
芸能人	zabavljači	芸能人	zabavljač	N	N;NOM;MASC;PL
バランス	ravnotežu	バランス	ravnoteža	N	N;ACC;FEM;SG
バランス	ravnoteža	バランス	ravnoteža	N	N;NOM;FEM;SG
バランス	balans	バランス	balans	N	N;NOM;MASC;SG
液体	tekućine	液体	tekućina	N	N;NOM;FEM;PL
液体	tekućina	液体	tekućina	N	N;NOM;FEM;SG
審判	rasuđivanje	審判	rasuđivanje	N	N;NOM;NEUT;SG
審判	suđenje	審判	suđenje	N	N;NOM;NEUT;SG
審判	vladanje	審判	vladanje	N	N;NOM;NEUT;SG
タンパク	protein	タンパク	protein	N	N;NOM;MASC;SG
タンパク	proteina	タンパク	protein	N	N;GEN;MASC;SG
タンパク	proteini	タンパク	protein	N	N;NOM;MASC;PL
バット	bat	バット	bat	N	N;NOM;MASC;SG
バット	šišmiš	バット	šišmi	N	N;NOM;MASC;SG
バット	palica	バット	palica	N	N;NOM;FEM;SG
メカ	mecha	メカ	mecha	N	N;NOM;MASC;SG
予測	predvidjeti	予測	predvidjeti	V	V;NFIN
暗号	kodiranje	暗号	kodiranje	N	N;NOM;NEUT;SG
暗号	kriptografija	暗号	kriptografija	N	N;NOM;FEM;SG
栄養	prehrana	栄養	prehrana	N	N;NOM;FEM;SG
栄養	prehrane	栄養	prehrana	N	N;NOM;FEM;PL
不安	nestrpljiv	不安	nestrpljiv	ADJ	ADJ;NOM;INDF;MASC;SG
食べる	jedemo	食べる	jesti	V	V;IND;PL;1;PRS;FIN
食べる	jede	食べる	jese	V	V;IND;SG;3;PRS;FIN
検事	tužitelj	検事	tužitelj	N	N;NOM;MASC;SG
理想	ideale	理想	ideala	N	N;NOM;FEM;PL
理想	ideal	理想	ideal	N	N;NOM;MASC;SG
遊び	sviraj	遊ぶ	sviraj	V	V;IND;SG;3;PRS;FIN
遊び	igraj	遊ぶ	igraj	V	V;IND;SG;3;PRS;FIN
ショック	šok	ショック	šok	N	N;NOM;MASC;SG
フェイス	vjere	フェイス	vjera	N	N;NOM;FEM;PL
フェイス	vjera	フェイス	vjera	N	N;NOM;FEM;SG
フェイス	vjeru	フェイス	vjera	N	N;ACC;FEM;SG
フェイス	licem	フェイス	licem	N	N;INS;NEUT;SG
フェイス	faca	フェイス	facati	N	N;NOM;FEM;SG
フェイス	lice	フェイス	lice	N	N;NOM;NEUT;SG
フェイス	face	フェイス	faca	N	N;NOM;FEM;PL
炭素	ugljika	炭素	ugljik	N	N;GEN;MASC;SG
炭素	ugljik	炭素	ugljik	N	N;NOM;MASC;SG
体操	gimnastičarka	体操	gimnastičarka	N	N;NOM;FEM;SG
体操	gimnastika	体操	gimnastika	N	N;NOM;FEM;SG
チェロ	čelo	チェロ	čelo	N	N;NOM;NEUT;SG
チェロ	violončelist	チェロ	violončelist	N	N;NOM;MASC;SG
ワーク	rad	ワーク	rad	N	N;NOM;MASC;SG
ワーク	posao	ワーク	posao	N	N;NOM;MASC;SG
プライバシー	privatnosti	プライバシー	privatnost	N	N;NOM;FEM;PL
プライバシー	privatnost	プライバシー	privatnost	N	N;NOM;FEM;SG
道場	dojo	道場	dojo	N	N;NOM;MASC;SG
濃度	koncentracije	濃度	koncentracija	N	N;NOM;FEM;PL
濃度	koncentracija	濃度	koncentracija	N	N;NOM;FEM;SG
看板	plakat	看板	plakat	N	N;NOM;MASC;SG
エンジェル	anđela	エンジェル	anđeo	N	N;ACC;MASC;SG
エンジェル	anđeo	エンジェル	anđeo	N	N;NOM;MASC;SG
単語	riječ	単語	riječ	N	N;NOM;FEM;SG
単語	rijec	単語	rijec	N	N;NOM;FEM;SG
単語	riječi	単語	riječ	N	N;NOM;FEM;PL
単語	reči	単語	reči	N	N;NOM;FEM;PL
単語	rijeci	単語	rijeka	N	N;DAT;FEM;SG
テキスト	tekst	テキスト	tekst	N	N;NOM;MASC;SG
テキスト	tekstovi	テキスト	tekst	N	N;NOM;MASC;PL
品質	kvalitet	品質	kvalitet	N	N;NOM;MASC;SG
品質	kvaliteta	品質	kvaliteta	N	N;NOM;FEM;SG
工芸	letjelice	工芸	letjelica	N	N;NOM;FEM;PL
工芸	plovilo	工芸	ploviti	N	N;NOM;NEUT;SG
工芸	letjelica	工芸	letjelica	N	N;NOM;FEM;SG
工芸	obrt	工芸	obrt	N	N;NOM;MASC;SG
工芸	zanat	工芸	zanat	N	N;NOM;MASC;SG
工芸	obrt	工芸	obrt	N	N;NOM;MASC;SG
主婦	kućanice	主婦	kućanica	N	N;NOM;FEM;PL
主婦	domaćice	主婦	domaćica	N	N;NOM;FEM;PL
主婦	domaćica	主婦	domaćica	N	N;NOM;FEM;SG
主婦	kućanica	主婦	kućanica	N	N;NOM;FEM;SG
倉庫	skladišta	倉庫	skladište	N	N;NOM;NEUT;PL
倉庫	skladište	倉庫	skladište	N	N;NOM;NEUT;SG
倉庫	skladišta	倉庫	skladište	N	N;NOM;NEUT;PL
誰	neko	誰	neki	PRO	PRO;NOM;NEUT;SG
誰	netko	誰	netko	PRO	PRO;NOM;MASC;3
誰	nekoga	誰	neki	PRO	PRO;ACC;MASC;SG
寄付	donirati	寄付	donirati	V	V;NFIN
寄付	donira	寄付	donirati	V	V;IND;SG;3;PRS;FIN
艦船	brodove	艦船	brod	N	N;ACC;MASC;PL
艦船	brodovi	艦船	brod	N	N;NOM;MASC;PL
学問	učenje	学問	učenje	N	N;NOM;NEUT;SG
ベクトル	vektor	ベクトル	vektor	N	N;NOM;MASC;SG
津波	tsunami	津波	tsunama	N	N;NOM;MASC;SG
美女	ljepotice	美女	ljepotica	N	N;NOM;FEM;PL
テック	tech	テック	tech	N	N;NOM;MASC;SG
水泳	plivanje	水泳	plivanje	N	N;NOM;NEUT;SG
水泳	plivač	水泳	plivač	N	N;NOM;MASC;SG
水泳	kupanje	水泳	kupanje	N	N;NOM;NEUT;SG
水泳	plivanje	水泳	plivanje	N	N;NOM;NEUT;SG
水泳	pliva	水泳	pliv	N	N;NOM;FEM;SG
ダンサー	plesačice	ダンサー	plesačica	N	N;NOM;FEM;PL
ダンサー	plesači	ダンサー	plesač	N	N;NOM;MASC;PL
ダンサー	plesač	ダンサー	plesač	N	N;NOM;MASC;SG
ダンサー	plesačica	ダンサー	plesačica	N	N;NOM;FEM;SG
考古学	arheologija	考古学	arheologija	N	N;NOM;FEM;SG
考古学	arheolog	考古学	arheol	N	N;NOM;MASC;SG
考古学	arheologiju	考古学	arheologija	N	N;ACC;FEM;SG
噴火	erupcije	噴火	erupcija	N	N;NOM;FEM;PL
征服	osvojiti	征服	osvojiti	V	V;NFIN
征服	osvoji	征服	osvojiti	V	V;IMP;SG;2;FIN
監査	revizija	監査	revizija	N	N;NOM;FEM;SG
監査	revizije	監査	revizija	N	N;NOM;FEM;PL
監査	revizije	監査	revizija	N	N;NOM;FEM;PL
通路	prolaz	通路	prolaz	N	N;NOM;MASC;SG
通路	prolaz	通路	prolaz	N	N;NOM;MASC;SG
港湾	port	港湾	port	N	N;NOM;MASC;SG
港湾	luka	港湾	luka	N	N;NOM;FEM;SG
集会	skupština	集会	skupština	N	N;NOM;FEM;SG
集会	skupštine	集会	skupština	N	N;NOM;FEM;PL
切り替え	prebaci	切り替える	prebac	V	V;IND;SG;3;PRS;FIN
教科	udžbenike	教科	udžbenik	N	N;ACC;MASC;PL
教科	udžbenik	教科	udžbenik	N	N;NOM;MASC;SG
サイン	znakove	サイン	znak	N	N;ACC;MASC;PL
サイン	znakovi	サイン	znak	N	N;NOM;MASC;PL
人材	osoblje	人材	osoblje	N	N;NOM;NEUT;SG
スティック	štapiće	スティック	štapić	N	N;ACC;MASC;PL
スティック	štapići	スティック	štapići	N	N;NOM;MASC;PL
スティック	palicama	スティック	palica	N	N;INS;FEM;PL
スティック	štap	スティック	štap	N	N;NOM;MASC;SG
スティック	stick	スティック	stick	N	N;NOM;MASC;SG
密度	gustoća	密度	gustoća	N	N;NOM;FEM;SG
同僚	kolega	同僚	kolega	N	N;NOM;MASC;SG
同僚	kolegica	同僚	kolegica	N	N;NOM;FEM;SG
同僚	kolege	同僚	kolega	N	N;NOM;MASC;PL
同僚	kolegama	同僚	kolega	N	N;INS;MASC;PL
同僚	kolege	同僚	kolega	N	N;NOM;MASC;PL
同僚	suradnici	同僚	suradnik	N	N;NOM;MASC;PL
建築物	građevine	建築物	građevina	N	N;NOM;FEM;PL
建築物	zgrade	建築物	zgrada	N	N;NOM;FEM;SG
方程式	jednadžbe	方程式	jednadžba	N	N;NOM;FEM;PL
方程式	jednadžba	方程式	jednadžba	N	N;NOM;FEM;SG
方程式	jednadžbe	方程式	jednadžba	N	N;NOM;FEM;PL
スイッチ	prekidača	スイッチ	prekidač	N	N;ACC;MASC;SG
レスリング	hrvanje	レスリング	hrvanje	N	N;NOM;NEUT;SG
知的	inteligentni	知的	inteligentan	ADJ	ADJ;NOM;DEF;MASC;PL
知的	inteligentna	知的	inteligentan	ADJ	ADJ;NOM;DEF;FEM;SG
知的	inteligentan	知的	inteligentan	ADJ	ADJ;NOM;INDF;MASC;SG
花火	vatromet	花火	vatromet	N	N;NOM;MASC;SG
フラッシュ	blic	フラッシュ	blic	N	N;NOM;MASC;SG
フラッシュ	bljesak	フラッシュ	bljesak	N	N;NOM;MASC;SG
ボイス	glas	ボイス	glas	N	N;NOM;MASC;SG
ボイス	glasa	ボイス	glas	N	N;ACC;MASC;SG
ボイス	glasom	ボイス	glas	N	N;INS;MASC;SG
トライ	pokušaj	トライ	pokušaj	N	N;NOM;MASC;SG
宿泊	smještaj	宿泊	smještaj	N	N;NOM;MASC;SG
洪水	poplave	洪水	poplava	N	N;NOM;FEM;PL
洪水	potop	洪水	potop	N	N;NOM;MASC;SG
洪水	poplava	洪水	poplava	N	N;NOM;FEM;PL
洪水	poplavi	洪水	poplava	N	N;DAT;FEM;SG
洪水	poplave	洪水	poplava	N	N;NOM;FEM;PL
洪水	poplava	洪水	poplava	N	N;NOM;FEM;PL
洪水	poplave	洪水	poplava	N	N;NOM;FEM;PL
洪水	poplava	洪水	poplava	N	N;NOM;FEM;PL
ナス	patlidžan	ナス	patlidžan	N	N;NOM;MASC;SG
保証	garancija	保証	garancija	N	N;NOM;FEM;SG
保証	jamstvo	保証	jamstvo	N	N;NOM;NEUT;SG
保証	garanciju	保証	garancija	N	N;ACC;FEM;SG
保証	jamstva	保証	jamstvo	N	N;NOM;NEUT;PL
保証	jamstva	保証	jamstvo	N	N;NOM;NEUT;PL
保証	garancije	保証	garancija	N	N;NOM;FEM;PL
保証	garancija	保証	garancija	N	N;NOM;FEM;SG
