על	om	על	om	ADP	ADP
בחירה	utvalg	בחירה	utvalg	N;FEM;SG	N;INDF;NEUT;SG
בחירה	utvalget	בחירה	utvalg	N;FEM;SG	N;DEF;NEUT;SG
בחירה	valg	בחירה	valg	N;FEM;SG	N;INDF;NEUT;SG
דעה	oppfatning	דעה	oppfatning	N;FEM;SG	N;INDF;FEM;SG
דעה	mening	דעה	mening	N;FEM;SG	N;INDF;FEM;SG
מחזות	avspillinger	מחזה	avspillinger	N;MASC;PL	N;INDF;FEM;PL
מוסלמים	muslimer	מוסלמי	muslimer	N;MASC;PL	N;INDF;MASC;PL
משימות	oppdragene	משימה	oppdrag	N;FEM;PL	N;DEF;FEM;PL
משימות	oppgaver	משימה	oppgave	N;FEM;PL	N;INDF;FEM;PL
משימות	oppgaver	משימה	oppgave	N;FEM;PL	N;INDF;FEM;PL
הודיעה	kunngjorde	הודיע	kunngjere	V;FEM;SG;3;PST;ACT	V;IND;PST;FIN
אחים	brødrene	אח	brødre	N;PL	N;DEF;FEM;PL
עור	skinn	עור	skinn	N;MASC;SG	N;INDF;NEUT;SG
עור	lær	עור	lær	N;MASC;SG	N;INDF;NEUT;SG
עור	hud	עור	hud	N;MASC;SG	N;INDF;NEUT;SG
עור	flå	עור	flå	N;MASC;SG	N;INDF;MASC;SG
עור	huden	עור	hud	N;MASC;SG	N;DEF;MASC;SG
ילדה	jente	ילד	jente	N;FEM;SG	N;INDF;FEM;SG
ילדה	jenta	ילד	jente	N;FEM;SG	N;DEF;FEM;SG
ילדה	child	ילד	child	N;FEM;SG	N
ילדה	barnet	ילד	barn	N;FEM;SG	N;DEF;NEUT;SG
משפטי	juridisk	משפטי	juridisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
משפטי	lovlig	משפטי	lovlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
דרגה	grad	דרגה	grad	N;FEM;SG	N;INDF;FEM;SG
דרגה	rang	דרגה	rang	N;FEM;SG	N;INDF;MASC;SG
דרגה	grad	דרגה	grad	N;FEM;SG	N;INDF;FEM;SG
דרגה	rank	דרגה	rank	N;FEM;SG	N;INDF;MASC;SG
תאים	cellene	תא	celle	N;MASC;PL	N;DEF;FEM;PL
תאים	celler	תא	celler	N;MASC;PL	N;INDF;FEM;PL
לפתור	løse	פתר	løse	V;NFIN;ACT	V;NFIN
פרמטר	parameteren	פרמטר	parameter	N;MASC;SG	N;DEF;MASC;SG
פרמטר	parameter	פרמטר	parameter	N;MASC;SG	N;INDF;MASC;SG
עתיד	fremtiden	עתיד	fremtid	N;MASC;SG	N;DEF;MASC;SG
עתיד	future	עתיד	future	N;MASC;SG	N;INDF;MASC;SG
עתיד	fremtid	עתיד	fremtid	N;MASC;SG	N;INDF;FEM;SG
עתיד	framtid	עתיד	framtid	N;MASC;SG	N;INDF;FEM;SG
עתיד	framtida	עתיד	framtid	N;MASC;SG	N;DEF;FEM;SG
תארים	grader	תואר	grad	N;MASC;PL	N;INDF;FEM;PL
הון	kapital	הון	kapital	N;MASC;SG	N;INDF;MASC;SG
הון	capital	הון	capital	N;MASC;SG	N;INDF;NEUT;SG
הון	hovedstad	הון	hovedstad	N;MASC;SG	N;INDF;MASC;SG
לאכול	ete	אכל	ete	V;NFIN;ACT	V;IMP;FIN
ישיבות	møtene	ישיבה	møte	N;FEM;PL	N;DEF;FEM;PL
עסקה	transaksjon	עסקה	transaksjon	N;FEM;SG	N;INDF;MASC;SG
עסקה	transaksjonen	עסקה	transaksjon	N;FEM;SG	N;DEF;MASC;SG
עסקה	deal	עסקה	deal	N;FEM;SG	N;INDF;MASC;SG
עסקה	avtale	עסקה	avtale	N;FEM;SG	N;INDF;MASC;SG
מעוניין	interessert	מעוניין	interessere	ADJ;MASC;SG	ADJ;INDF;SG;V.PTCP
תעשייה	industri	תעשייה	industri	N;FEM;SG	N;INDF;MASC;SG
תעשייה	bransje	תעשייה	bransje	N;FEM;SG	N;INDF;MASC;SG
מסר	melding	מסר	melding	N;MASC;SG	N;INDF;FEM;SG
מסר	budskap	מסר	budskap	N;MASC;SG	N;INDF;MASC;SG
מסר	beskjed	מסר	beskjed	N;MASC;SG	N;INDF;FEM;SG
מכר	selges	מכר	selges	N;MASC;SG	N;INDF;MASC;SG
מכר	kjenning	מכר	kjenning	N;MASC;SG	N;INDF;MASC;SG
מכר	bekjentskap	מכר	bekjentskap	N;MASC;SG	N;INDF;MASC;SG
לשמוע	hører	שמע	høre	V;NFIN;ACT	V;IND;PRS;FIN
ביקורות	kritikker	ביקורת	kritikker	N;FEM;PL	N;INDF;FEM;PL
מחלקה	avdeling	מחלקה	avdeling	N;FEM;SG	N;INDF;FEM;SG
מחלקה	department	מחלקה	department	N;FEM;SG	N;INDF;NEUT;SG
מחלקה	departement	מחלקה	departement	N;FEM;SG	N;INDF;NEUT;SG
מחלקה	seksjonen	מחלקה	seksjon	N;FEM;SG	N;DEF;MASC;SG
מחלקה	seksjon	מחלקה	seksjon	N;FEM;SG	N;INDF;MASC;SG
מחלקה	delen	מחלקה	del	N;FEM;SG	N;DEF;MASC;SG
מחלקה	tropp	מחלקה	tropp	N;FEM;SG	N;INDF;MASC;SG
מוזכר	omtaler	הוזכר	omtale	V;MASC;SG;V.PTCP;PASS	V;IND;PRS;FIN
מוזכר	nevner	הוזכר	nevne	V;MASC;SG;V.PTCP;PASS	V;IND;PRS;FIN
דורש	krever	דרש	kreve	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
דורש	krev	דרש	krevje	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
דורש	krever	דרש	kreve	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
דורש	krever	דרש	kreve	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
יתרון	fortrinn	יתרון	fortrinn	N;MASC;SG	N;INDF;NEUT;SG
יתרון	fordel	יתרון	fordel	N;MASC;SG	N;INDF;MASC;SG
פיתח	utviklet	פיתח	utvikle	N;MASC;SG	N;DEF;NEUT;SG
גופים	kropper	גוף	kropper	N;MASC;PL	N;INDF;FEM;PL
משבר	krise	משבר	krise	N;MASC;SG	N;INDF;FEM;SG
קילומטר	miles	קילומטר	miles	N;MASC;SG	N;INDF;MASC;SG
קילומטר	mil	קילומטר	mil	N;MASC;SG	N;INDF;FEM;SG
אמונה	faith	אמונה	faith	N;FEM;SG	N;INDF;NEUT;SG
אמונה	tro	אמונה	tro	N;FEM;SG	N;INDF;MASC;SG
אמונה	troen	אמונה	tro	N;FEM;SG	N;DEF;MASC;SG
פופולרי	populært	פופולרי	populær	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
פופולרי	populær	פופולרי	populær	ADJ;MASC;SG	ADJ;INDF;SG
פופולרי	populært	פופולרי	populær	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
גרעיני	kjernefysisk	גרעיני	kjernefysisk	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
הנצרות	kristendommen	הנצרה	kristendom	N;FEM;SG	N;DEF;MASC;SG
הנצרות	kristendom	הנצרה	kristendom	N;FEM;SG	N;INDF;MASC;SG
ניסוי	eksperiment	ניסוי	eksperiment	N;MASC;SG	N;INDF;NEUT;SG
תזמורת	orchestra	תזמורת	orchestre	N;FEM;SG	N;INDF;NEUT;SG
תזמורת	orkester	תזמורת	orkester	N;FEM;SG	N;INDF;NEUT;SG
מאמץ	innsats	מאמץ	innsats	N;MASC;SG	N;INDF;MASC;SG
מאמץ	anstrengelse	מאמץ	anstrengelse	N;MASC;SG	N;INDF;MASC;SG
מפגש	møteplassen	מפגש	møteplass	N;MASC;SG	N;DEF;MASC;SG
מפגש	møte	מפגש	møte	N;MASC;SG	N;INDF;NEUT;SG
אפשרויות	muligheter	אפשרות	muligheter	N;FEM;PL	N;INDF;FEM;PL
אפשרויות	mulighetene	אפשרות	mulighet	N;FEM;PL	N;DEF;FEM;PL
אפשרויות	alternativene	אפשרות	alternativ	N;FEM;PL	N;DEF;FEM;PL
צודק	høyre	צדק	høyre	V;MASC;SG;V.PTCP;ACT	V;NFIN
נשמע	lyder	נשמע	lyde	V;MASC;SG;MID	V;IND;PRS;FIN
אותיות	bokstaver	אות	bokstaver	N;FEM;PL	N;INDF;NEUT;PL
לדון	diskutere	דן	diskutere	V;NFIN;ACT	V;NFIN
ירידה	avslå	ירידה	avslå	N;FEM;SG	N;INDF;MASC;SG
ירידה	nedgang	ירידה	nedgang	N;FEM;SG	N;INDF;MASC;SG
ירידה	nedstigning	ירידה	nedstigning	N;FEM;SG	N;INDF;FEM;SG
ירידה	nedstigningen	ירידה	nedstigning	N;FEM;SG	N;DEF;MASC;SG
ירידה	drop	ירידה	drope	N;FEM;SG	N;INDF;MASC;SG
ירידה	slipp	ירידה	slipp	N;FEM;SG	N;INDF;MASC;SG
ירידה	dråpe	ירידה	dråpe	N;FEM;SG	N;INDF;MASC;SG
ירידה	reduser	ירידה	redus	N;FEM;SG	N;INDF;FEM;SG
ירידה	minsk	ירידה	minsk	N;FEM;SG	N;INDF;MASC;SG
ירידה	nedgang	ירידה	nedgang	N;FEM;SG	N;INDF;MASC;SG
ירידה	avslår	ירידה	avslå	N;FEM;SG	N;INDF;MASC;SG
ירידה	fallende	ירידה	fallende	N;FEM;SG	N;INDF;MASC;SG
כושר	treningsstudio	כושר	treningsstudio	N;MASC;SG	N;INDF;NEUT;SG
כושר	treningssenter	כושר	treningssenter	N;MASC;SG	N;INDF;NEUT;SG
כושר	gym	כושר	gym	N;MASC;SG	N;INDF;SG
כושר	fitness	כושר	fitness	N;MASC;SG	N;INDF;SG
שמירה	bevoktet	שמירה	bevokt	N;FEM;SG	N;DEF;NEUT;SG
שמירה	voktes	שמירה	vokta	N;FEM;SG	N;INDF;MASC;SG
שמירה	voktet	שמירה	vokt	N;FEM;SG	N;DEF;NEUT;SG
שמירה	vakt	שמירה	vakt	N;FEM;SG	N;INDF;FEM;SG
שמירה	bevaring	שמירה	bevaring	N;FEM;SG	N;INDF;FEM;SG
הכשרה	trening	הכשרה	trening	N;FEM;SG	N;INDF;FEM;SG
הכשרה	opplæring	הכשרה	opplæring	N;FEM;SG	N;INDF;FEM;SG
הכשרה	kvalifikasjoner	הכשרה	kvalifikasjon	N;FEM;SG	N;INDF;MASC;SG
הכשרה	trent	הכשרה	trenfe	N;FEM;SG	N;INDF;MASC;SG
חיצוני	ekstern	חיצוני	ekstern	ADJ;MASC;SG	ADJ;INDF;SG
חיצוני	eksternt	חיצוני	eksternt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
רומנים	romaner	רומני	roman	N;MASC;PL	N;INDF;MASC;PL
נשלחו	sendte	נשלח	sende	V;PL;3;PST;MID	V;IND;PST;FIN
שימור	bevaring	שימור	bevaring	N;MASC;SG	N;INDF;FEM;SG
שימור	bevaring	שימור	bevaring	N;MASC;SG	N;INDF;FEM;SG
אסירים	fanger	אסיר	fange	N;MASC;PL	N;INDF;MASC;PL
אסירים	fangene	אסיר	fange	N;MASC;PL	N;DEF;MASC;PL
מפלגות	fester	מפלגה	fester	N;FEM;PL	N;INDF;FEM;PL
אחוזים	prosent	אחוז	prosent	N;MASC;PL	N;INDF;MASC;PL
אחוזים	prosent	אחוז	prosent	N;MASC;PL	N;INDF;MASC;PL
מייצג	representerer	ייצג	representere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מייצג	representere	ייצג	representere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representerer	ייצג	representere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
מייצג	representere	ייצג	representere	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representerer	ייצג	representere	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
נייר	paper	נייר	paper	N;MASC;SG	N;INDF;MASC;SG
נייר	papir	נייר	papir	N;MASC;SG	N;INDF;NEUT;SG
מבצעים	operasjoner	מבצע	operasjon	N;MASC;PL	N;INDF;MASC;PL
מבצעים	avtaler	מבצע	avtale	N;MASC;PL	N;INDF;FEM;PL
מבצעים	tilbudene	מבצע	tilbude	N;MASC;PL	N;DEF;FEM;PL
אולפן	atelier	אולפן	atelium	N;MASC;SG	N;INDF;NEUT;SG
אולפן	studio	אולפן	studio	N;MASC;SG	N;INDF;NEUT;SG
מכונות	maskiner	מכונה	maskin	N;FEM;PL	N;INDF;FEM;PL
עיון	surfing	עיון	surfing	N;MASC;SG	N;INDF;FEM;SG
הכרה	anerkjennelse	הכרה	anerkjennelse	N;FEM;SG	N;INDF;MASC;SG
הכרה	erkjennelse	הכרה	erkjennels	N;FEM;SG	N;INDF;FEM;SG
פירות	frukter	פרי	frukt	N;MASC;PL	N;INDF;FEM;PL
מסחרי	kommersielt	מסחרי	kommersiel	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
מסחרי	kommersiell	מסחרי	kommersiell	ADJ;MASC;SG	ADJ;INDF;SG
הלאה	fremover	הלאה	fremover	ADV	ADV
בקשה	søk	בקשה	søk	N;FEM;SG	N;INDF;NEUT;SG
בקשה	bruk	בקשה	bruk	N;FEM;SG	N;INDF;MASC;SG
בקשה	forespørselen	בקשה	forespørsel	N;FEM;SG	N;DEF;MASC;SG
בקשה	forespørsel	בקשה	forespørsel	N;FEM;SG	N;INDF;FEM;SG
בקשה	anmodning	בקשה	anmodning	N;FEM;SG	N;INDF;FEM;SG
הוכחה	bevis	הוכחה	bevis	N;FEM;SG	N;INDF;NEUT;SG
הוכחה	beviset	הוכחה	bevis	N;FEM;SG	N;DEF;NEUT;SG
קבורה	begravelse	קבורה	begravelse	N;FEM;SG	N;INDF;MASC;SG
קבורה	nedgravd	קבורה	nedgravd	N;FEM;SG	N;INDF;MASC;SG
קבורה	begravet	קבורה	begrav	N;FEM;SG	N;DEF;NEUT;SG
ממשל	administrasjonen	ממשל	administrasjon	N;MASC;SG	N;DEF;MASC;SG
ממשל	administrasjon	ממשל	administrasjon	N;MASC;SG	N;INDF;MASC;SG
ממשל	styring	ממשל	styring	N;MASC;SG	N;INDF;FEM;SG
ממשל	regjering	ממשל	regjering	N;MASC;SG	N;INDF;FEM;SG
דגים	fiskene	דג	fiske	N;MASC;PL	N;DEF;FEM;PL
גזע	breed	גזע	breed	N;MASC;SG	N;INDF;MASC;SG
גזע	rase	גזע	rase	N;MASC;SG	N;INDF;MASC;SG
גזע	kappløp	גזע	kappløp	N;MASC;SG	N;INDF;NEUT;SG
גזע	rase	גזע	rase	N;MASC;SG	N;INDF;MASC;SG
גזע	race	גזע	race	N;MASC;SG	N
תרומה	donasjon	תרומה	donasjon	N;FEM;SG	N;INDF;MASC;SG
תרומה	donasjonen	תרומה	donasjon	N;FEM;SG	N;DEF;MASC;SG
תרומה	bidraget	תרומה	bidrag	N;FEM;SG	N;DEF;NEUT;SG
תרומה	bidrag	תרומה	bidrag	N;FEM;SG	N;INDF;NEUT;SG
תרומה	bidrag	תרומה	bidrag	N;FEM;SG	N;INDF;NEUT;SG
השראה	inspirasjon	השראה	inspirasjon	N;FEM;SG	N;INDF;MASC;SG
מסגרת	ramme	מסגרת	ramme	N;FEM;SG	N;INDF;FEM;SG
שירותים	tjenester	שירות	tjeneste	N;MASC;PL	N;INDF;FEM;PL
מכשיר	enheten	מכשיר	enhet	N;MASC;SG	N;DEF;MASC;SG
מכשיר	enhets	מכשיר	enhets	N;MASC;SG	N;INDF;MASC;SG
מכשיר	enhet	מכשיר	enhet	N;MASC;SG	N;INDF;NEUT;SG
ספורטאים	atleter	ספורטאי	atleter	N;MASC;PL	N;INDF;FEM;PL
ספורטאים	idrettsfolk	ספורטאי	idrettsfolk	N;MASC;PL	N;INDF;NEUT;PL
נוהג	kjører	נהג	kjøre	V;MASC;SG;V.PTCP;ACT	V;IND;PRS;FIN
סחר	trading	סחר	trading	N;MASC;SG	N;INDF;FEM;SG
חוות	farm	חווה	farm	N;FEM;SG	N;INDF
חוות	gård	חווה	gård	N;FEM;SG	N;INDF;MASC;SG
חוות	bondegård	חווה	bondegård	N;FEM;SG	N;INDF;MASC;SG
הרגלים	vaner	הרגל	vane	N;MASC;PL	N;INDF;FEM;PL
יעיל	effektiv	יעיל	effektiv	ADJ;MASC;SG	ADJ;INDF;SG
יעיל	effektivt	יעיל	effektiv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
יעיל	effektiv	יעיל	effektiv	ADJ;MASC;SG	ADJ;INDF;SG
יעיל	effektivt	יעיל	effektiv	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
אמון	tillit	אמון	tillit	N;MASC;SG	N;INDF;FEM;SG
אמון	fortrolighet	אמון	fortrolighet	N;MASC;SG	N;INDF;FEM;SG
אמון	selvtillit	אמון	selvtillit	N;MASC;SG	N;INDF;NEUT;SG
אמון	tillit	אמון	tillit	N;MASC;SG	N;INDF;FEM;SG
אמון	trust	אמון	trust	N;MASC;SG	N;INDF;MASC;SG
אמון	amon	אמון	amon	N;MASC;SG	N;INDF;MASC;SG
מתכת	metall	מתכת	metall	N;FEM;SG	N;INDF;NEUT;SG
מתכת	metal	מתכת	metal	N;FEM;SG	N;INDF;MASC;SG
מתכת	metallic	מתכת	metallic	N;FEM;SG	N;INDF;MASC;SG
דיווח	rapporter	דיווח	rapport	N;MASC;SG	N;INDF;NEUT;SG
דיווח	rapport	דיווח	rapport	N;MASC;SG	N;INDF;MASC;SG
דיווח	rapportering	דיווח	rapportering	N;MASC;SG	N;INDF;FEM;SG
נפט	olje	נפט	olje	N;MASC;SG	N;INDF;FEM;SG
נפט	petroleum	נפט	petroleum	N;MASC;SG	N;INDF;MASC;SG
ויקימדיה	wikimedia	ויקימדיה	wikimedia	N	N;DEF;NEUT;PL
בדיקות	tester	בדיקה	tester	N;FEM;PL	N;INDF;FEM;PL
בדיקות	tester	בדיקה	tester	N;FEM;PL	N;INDF;FEM;PL
אומרת	sier	אמר	seie	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
אומרת	sier	אמר	seie	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
פעילה	aktivt	פעיל	aktiv	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
פעילה	aktiv	פעיל	aktiv	ADJ;FEM;SG	ADJ;INDF;SG
עתיקה	antikkens	עתיק	antikk	N;FEM;SG	N;GEN;DEF;MASC;SG
עתיקה	eldgammel	עתיק	eldgammel	N;FEM;SG	N;INDF;MASC;SG
עתיקה	oldtidens	עתיק	oldtid	N;FEM;SG	N;GEN;DEF;MASC;SG
מרצה	foreleser	הרצה	forelese	N;MASC;SG	N;INDF;NEUT;SG
מרצה	tjenestegjør	הרצה	tjenestegjør	N;MASC;SG	N;INDF;NEUT;SG
מרצה	porsjon	הרצה	porsjon	N;MASC;SG	N;INDF;MASC;SG
שיט	seiling	שיט	seiling	N;MASC;SG	N;INDF;FEM;SG
שיט	seiltur	שיט	seiltur	N;MASC;SG	N;INDF;MASC;SG
שיט	skitt	שיט	skitt	N;MASC;SG	N;INDF;MASC;SG
שיט	skit	שיט	skit	N;MASC;SG	N;INDF;NEUT;SG
שיט	dritt	שיט	dritt	N;MASC;SG	N;INDF;MASC;SG
שיט	shit	שיט	shit	N;MASC;SG	N;INDF;MASC;SG
שיט	møkk	שיט	møkk	N;MASC;SG	N;INDF;NEUT;SG
דואר	posten	דואר	post	N;MASC;SG	N;DEF;MASC;SG
דואר	mail	דואר	mail	N;MASC;SG	N;INDF;MASC;SG
דואר	post	דואר	post	N;MASC;SG	N;INDF;MASC;SG
משתנים	variablene	משתנה	variabel	N;MASC;PL	N;DEF;MASC;PL
זר	utenlandsk	זר	utenlandsk	ADJ;MASC;SG	ADJ;INDF;SG
סמכות	autoritet	סמכות	autoritet	N;FEM;SG	N;INDF;MASC;SG
סמכות	fullmakt	סמכות	fullmakt	N;FEM;SG	N;INDF;FEM;SG
סמכות	authority	סמכות	authority	N;FEM;SG	N;INDF;NEUT;SG
סמכות	myndighet	סמכות	myndighet	N;FEM;SG	N;INDF;FEM;SG
ניסויים	eksperimenter	ניסוי	eksperimenter	N;MASC;PL	N;INDF;FEM;PL
רגע	vent	רגע	vent	N;MASC;SG	N;INDF;MASC;SG
רגע	vente	רגע	vente	N;MASC;SG	N;INDF;FEM;SG
סיור	omvisning	סיור	omvisning	N;MASC;SG	N;INDF;FEM;SG
סיור	tour	סיור	tour	N;MASC;SG	N;INDF;SG
סיור	turné	סיור	turné	N;MASC;SG	N;INDF;MASC;SG
סיור	patrol	סיור	patrol	N;MASC;SG	N;INDF;MASC;SG
סיור	patrulje	סיור	patrulje	N;MASC;SG	N;INDF;MASC;SG
תנאים	vilkårene	תנאי	vilkår	N;MASC;PL	N;DEF;FEM;PL
תנאים	betingelsene	תנאי	betingelse	N;MASC;PL	N;DEF;MASC;PL
תנאים	vilkår	תנאי	vilkår	N;MASC;PL	N;INDF;NEUT;PL
תנאים	vilkår	תנאי	vilkår	N;MASC;PL	N;INDF;NEUT;PL
תנאים	betingelsene	תנאי	betingelse	N;MASC;PL	N;DEF;MASC;PL
אמא	mommy	אמא	mommy	N;FEM;SG	N;INDF;MASC;SG
אמא	mammaen	אמא	mamma	N;FEM;SG	N;DEF;MASC;SG
אמא	mamma	אמא	mamma	N;FEM;SG	N;INDF;MASC;SG
אמא	mor	אמא	mor	N;FEM;SG	N;INDF;FEM;SG
אמא	mamma	אמא	mamma	N;FEM;SG	N;INDF;MASC;SG
אמא	mor	אמא	mor	N;FEM;SG	N;INDF;FEM;SG
אמא	moder	אמא	moder	N;FEM;SG	N;INDF;MASC;SG
אמא	mother	אמא	mothe	N;FEM;SG	N;INDF;NEUT;SG
הוגן	rettferdig	הוגן	rettferdig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
התוכן	innhold	התוכן	innhold	N;MASC;SG	N;INDF;NEUT;SG
התוכן	innhald	התוכן	innhald	N;MASC;SG	N;INDF;NEUT;SG
קיר	vegg	קיר	vegg	N;MASC;SG	N;INDF;MASC;SG
קיר	mur	קיר	mur	N;MASC;SG	N;INDF;MASC;SG
לחקור	undersøke	חקר	undersøke	V;NFIN;ACT	V;NFIN
מתכוון	mener	התכוון	mener	V;MASC;SG;V.PTCP	V;IND;PRS;FIN
מתכוון	meiner	התכוון	meine	V;MASC;SG;V.PTCP	V;IND;PRS;FIN
מזג	weather	מזג	weather	N;MASC;SG	N
מזג	været	מזג	vær	N;MASC;SG	N;DEF;NEUT;SG
מזג	vær	מזג	vær	N;MASC;SG	N;INDF;MASC;SG
מזג	temperamentet	מזג	temperament	N;MASC;SG	N;DEF;NEUT;SG
מזג	temperament	מזג	temperament	N;MASC;SG	N;INDF;NEUT;SG
מזג	temperamentet	מזג	temperament	N;MASC;SG	N;DEF;NEUT;SG
מזג	stemming	מזג	stemming	N;MASC;SG	N;INDF;FEM;SG
מזג	temperament	מזג	temperament	N;MASC;SG	N;INDF;NEUT;SG
לתרום	donerer	תרם	donere	V;NFIN;ACT	V;IND;PRS;FIN
לתרום	donere	תרם	donere	V;NFIN;ACT	V;NFIN
לתרום	gi	תרם	gi	V;NFIN;ACT	V;IMP;FIN
לתרום	bidrar	תרם	bidrar	V;NFIN;ACT	V;IND;PRS;FIN
לתרום	bidra	תרם	bidra	V;NFIN;ACT	V;NFIN
לשכנע	overtale	שכנע	overtale	V;NFIN;ACT	V;IMP;FIN
תותחים	kanoner	תותח	kanon	N;MASC;PL	N;INDF;MASC;PL
מתאימה	passer	התאים	passe	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
חמור	eselet	חמור	esel	N;MASC;SG	N;DEF;NEUT;SG
חמור	esel	חמור	esel	N;MASC;SG	N;INDF;NEUT;SG
שופט	judge	שופט	judge	N;MASC;SG	N;INDF;MASC;SG
שופט	ref	שופט	ref	N;MASC;SG	N;INDF;NEUT;SG
מעגל	sirkel	מעגל	sirkel	N;MASC;SG	N;INDF;MASC;SG
שורות	rekkene	שורה	rekke	N;FEM;PL	N;DEF;FEM;PL
שורות	grader	שורה	grad	N;FEM;PL	N;INDF;FEM;PL
שורות	gradene	שורה	grad	N;FEM;PL	N;DEF;FEM;PL
שורות	rader	שורה	rad	N;FEM;PL	N;INDF;FEM;PL
שורות	linjer	שורה	linje	N;FEM;PL	N;INDF;FEM;PL
גיוס	rekruttering	גיוס	rekruttering	N;MASC;SG	N;INDF;FEM;SG
גיוס	rekruttering	גיוס	rekruttering	N;MASC;SG	N;INDF;FEM;SG
גיוס	utkast	גיוס	utkast	N;MASC;SG	N;INDF;NEUT;SG
גיוס	utkastet	גיוס	utkast	N;MASC;SG	N;DEF;NEUT;SG
גיוס	draft	גיוס	draft	N;MASC;SG	N;INDF;FEM;SG
תלמיד	elev	תלמיד	elev	N;MASC;SG	N;INDF;MASC;SG
תלמיד	student	תלמיד	student	N;MASC;SG	N;INDF;MASC;SG
עמדות	stillinger	עמדה	stilling	N;FEM;PL	N;INDF;FEM;PL
משימה	tilordning	משימה	tilordning	N;FEM;SG	N;INDF;FEM;SG
משימה	oppgave	משימה	oppgave	N;FEM;SG	N;INDF;FEM;SG
משימה	misjon	משימה	misjon	N;FEM;SG	N;INDF;MASC;SG
משימה	mission	משימה	mission	N;FEM;SG	N
משימה	oppdrag	משימה	oppdrag	N;FEM;SG	N;INDF;NEUT;SG
מכילה	inneheld	הכיל	innehalde	V;FEM;SG;V.PTCP;ACT	V;IND;PRS;FIN
אלבומים	albumene	אלבום	albume	N;MASC;PL	N;DEF;FEM;PL
השבטים	stammer	השבט	stamme	N;MASC;PL	N;INDF;FEM;PL
הוראות	bestillinger	הוראה	bestilling	N;FEM;PL	N;INDF;FEM;PL
הוראות	instrukser	הוראה	instrukse	N;FEM;PL	N;INDF;FEM;PL
כתובות	innskriftene	כתובת	innskrift	N;FEM;PL	N;DEF;FEM;PL
כתובות	adressene	כתובת	adresse	N;FEM;PL	N;DEF;FEM;PL
כתובות	adresser	כתובת	adresse	N;FEM;PL	N;INDF;FEM;PL
כתובות	postadresser	כתובת	postadresse	N;FEM;PL	N;INDF;FEM;PL
מוסר	moral	מוסר	moral	N;MASC;SG	N;INDF;MASC;SG
מיוחדות	spesielle	מיוחד	spesiell	ADJ;FEM;PL	ADJ;PL
רופאים	leger	רופא	lege	N;MASC;PL	N;INDF;FEM;PL
רופאים	doktorer	רופא	doktor	N;MASC;PL	N;INDF;FEM;PL
רופאים	legene	רופא	lege	N;MASC;PL	N;DEF;FEM;PL
רופאים	leger	רופא	lege	N;MASC;PL	N;INDF;FEM;PL
איבר	lem	איבר	lem	N;MASC;SG	N;INDF;MASC;SG
איבר	organer	איבר	organer	N;MASC;SG	N;INDF;NEUT;SG
איבר	orgel	איבר	orgel	N;MASC;SG	N;INDF;NEUT;SG
איבר	organ	איבר	organ	N;MASC;SG	N;INDF;NEUT;SG
להילחם	kjempe	נלחם	kjempe	V;NFIN;MID	V;NFIN
טכנולוגיה	technology	טכנולוגיה	technology	N;FEM;SG	N
טכנולוגיה	teknologi	טכנולוגיה	teknologi	N;FEM;SG	N;INDF;MASC;SG
מדענים	vitenskapsmenn	מדען	vitenskapsmann	N;MASC;PL	N;INDF;MASC;PL
הצבעות	stemmer	הצבעה	stemme	N;FEM;PL	N;INDF;FEM;PL
חוג	sirkel	חוג	sirkel	N;MASC;SG	N;INDF;MASC;SG
הזכויות	rettigheter	הזכות	rettigheter	N;FEM;PL	N;INDF;FEM;PL
הזכויות	rettighetene	הזכות	rettigheten	N;FEM;PL	N;DEF;FEM;PL
הובילו	førte	הוביל	føre	V;PL;3;PST;ACT	V;IND;PST;FIN
שכבות	lagene	שכבה	lage	N;FEM;PL	N;DEF;FEM;PL
תאוריה	teori	תאוריה	teori	N;FEM;SG	N;INDF;MASC;SG
