gard	gard	gard	gard	N;MASC;SG	N;INDF;MASC+FEM;SG
tigers	tigre	tiger	tigre	N;MASC;PL	N;INDF;MASC+FEM;PL
démontrer	demonstrere	démontrer	demonstrere	V;NFIN	V;NFIN;ACT
démontrer	demonstrere	démontrer	demonstrere	V;NFIN	V;NFIN;ACT
démontrer	demonstrerer	démontrer	demonstrere	V;NFIN	V;IND;PRS;FIN;ACT
entente	kartellet	entente	kartel	N;FEM;SG	N;DEF;NEUT;SG
entente	kartel	entente	kartel	N;FEM;SG	N;INDF;NEUT;SG
trilogie	trilogi	trilogie	trilogi	N;FEM;SG	N;INDF;MASC+FEM;SG
précieux	dyrebar	précieux	dyrebar	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
précieux	værdifuld	précieux	værdifuld	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
précieux	værdifuldt	précieux	værdifuld	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
indication	angivelse	indication	angivelse	N;FEM;SG	N;INDF;MASC+FEM;SG
indication	indikation	indication	indikation	N;FEM;SG	N;INDF;MASC+FEM;SG
installent	installerer	installer	installere	V;IND;PL;3;PRS;FIN	V;IND;PRS;FIN;ACT
installent	installere	installer	installere	V;IND;PL;3;PRS;FIN	V;NFIN;ACT
danube	donau	danube	donau	N;MASC;SG	N;INDF;MASC+FEM;SG
centenaire	århundredet	centenaire	århundrede	N;MASC;SG	N;DEF;NEUT;SG
donjon	fangehullet	donjon	fangehul	N;MASC;SG	N;DEF;NEUT;SG
donjon	fangehul	donjon	fangehul	N;MASC;SG	N;INDF;NEUT;SG
croissant	dyrkning	croissant	dyrkning	N;MASC;SG	N;INDF;MASC+FEM;SG
croissant	croissant	croissant	croissant	N;MASC;SG	N;INDF;MASC+FEM;SG
croissant	halvmåne	croissant	halvmåne	N;MASC;SG	N;INDF;MASC+FEM;SG
animée	animeret	animer	animere	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
caps	kapper	caps	kappe	N;MASC;PL	N;INDF;MASC+FEM;PL
légal	lovligt	légal	lovlig	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
légal	juridisk	légal	juridisk	ADJ;MASC;SG	ADJ;INDF;SG
prévenir	advare	prévenir	advare	V;NFIN	V;NFIN;ACT
prévenir	forhindre	prévenir	forhindre	V;NFIN	V;NFIN;ACT
prévenir	forebygge	prévenir	forebygge	V;NFIN	V;NFIN;ACT
jungle	junglen	jungle	jungle	N;FEM;SG	N;DEF;MASC+FEM;SG
jungle	jungle	jungle	jungle	N;FEM;SG	N;INDF;MASC+FEM;SG
assomption	antagelse	assomption	antagelse	N;FEM;SG	N;INDF;MASC+FEM;SG
assomption	formodning	assomption	formodning	N;FEM;SG	N;INDF;MASC+FEM;SG
condamnation	domfældelse	condamnation	domfældelse	N;FEM;SG	N;INDF;MASC+FEM;SG
condamnation	fordømmelse	condamnation	fordømmelse	N;FEM;SG	N;INDF;MASC+FEM;SG
condamnation	domfældelse	condamnation	domfældelse	N;FEM;SG	N;INDF;MASC+FEM;SG
condamnation	overbevisning	condamnation	overbevisning	N;FEM;SG	N;INDF;MASC+FEM;SG
légitime	legitim	légitime	legitim	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
légitime	legitimt	légitime	legitimt	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
biodiversité	biodiversitet	biodiversité	biodiversitet	N;FEM;SG	N;INDF;NEUT;SG
biodiversité	biodiversiteten	biodiversité	biodiversitet	N;FEM;SG	N;DEF;MASC+FEM;SG
rail	jernbane	rail	jernbane	N;MASC;SG	N;INDF;MASC+FEM;SG
cou	hals	cou	hals	N;MASC;SG	N;INDF;MASC+FEM;SG
cou	halsen	cou	hals	N;MASC;SG	N;DEF;MASC+FEM;SG
cou	nakken	cou	nakke	N;MASC;SG	N;DEF;MASC+FEM;SG
cou	nakke	cou	nakke	N;MASC;SG	N;INDF;MASC+FEM;SG
accidents	ulykker	accident	ulykke	N;MASC;PL	N;INDF;MASC+FEM;PL
spectre	spektrum	spectre	spektrum	N;MASC;SG	N;INDF;NEUT;SG
ajoutant	tilføjer	ajouter	tilføje	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
transcription	transskription	transcription	transskription	N;FEM;SG	N;INDF;MASC+FEM;SG
transcription	udskrift	transcription	udskrift	N;FEM;SG	N;INDF;MASC+FEM;SG
violoniste	violinist	violoniste	violinist	N;MASC;SG	N;INDF;MASC+FEM;SG
violoniste	spillemand	violoniste	spillemand	N;MASC;SG	N;INDF;MASC+FEM;SG
achille	achilleus	achille	achilleus	N;MASC;SG	N;INDF;MASC+FEM;SG
profiter	nyd	profiter	nyd	V;NFIN	V;IMP
profiter	hygger	profiter	hygge	V;NFIN	V;IND;PRS;FIN;ACT
profiter	nyder	profiter	nyde	V;NFIN	V;IND;PRS;FIN;ACT
hésite	tøver	hésiter	tøve	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
hésite	tøve	hésiter	tøve	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
datée	datede	dater	datet	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
datée	datet	dater	dat	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
datée	dateret	dater	dateret	V;FEM;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
élémentaire	elementær	élémentaire	elementær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
élémentaire	elementært	élémentaire	elementært	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
élémentaire	grundlæggende	élémentaire	grundlæggende	ADJ;MASC;SG	ADJ
élémentaire	elementær	élémentaire	elementær	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
élémentaire	elementært	élémentaire	elementært	ADJ;MASC;SG	ADJ;INDF;NEUT;SG
recrutement	ansættelse	recrutement	ansættelse	N;MASC;SG	N;INDF;MASC+FEM;SG
recrutement	rekruttering	recrutement	rekruttering	N;MASC;SG	N;INDF;MASC+FEM;SG
recrutement	rekruttering	recrutement	rekruttering	N;MASC;SG	N;INDF;MASC+FEM;SG
procédures	procedurerne	procédure	procedur	N;FEM;PL	N;DEF;MASC+FEM;PL
procédures	procedurer	procédure	procedur	N;FEM;PL	N;INDF;MASC+FEM;PL
procédures	fremgangsmåder	procédure	fremgangsmåde	N;FEM;PL	N;INDF;NEUT;PL
terminal	terminal	terminal	terminal	N;MASC;SG	N;INDF;MASC+FEM;SG
terminal	terminalen	terminal	terminale	N;MASC;SG	N;DEF;MASC+FEM;SG
explorer	udforske	explorer	udforsk	V;NFIN	V;NFIN;ACT
explorer	udforsker	explorer	udforske	V;NFIN	V;IND;PRS;FIN;ACT
explorer	udforske	explorer	udforsk	V;NFIN	V;NFIN;ACT
partition	scoring	partition	scoring	N;FEM;SG	N;INDF;MASC+FEM;SG
considérant	overvejes	considérer	overveje	V;PRS;V.PTCP	V;PRS;NFIN;PASS
considérant	overvejer	considérer	overveje	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
reconnus	genkendte	reconnaître	genkende	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
reconnus	erkendte	reconnaître	erkende	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
reconnus	anerkendte	reconnaître	anerkende	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
reconnus	genkendte	reconnaître	genkende	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
violation	krænkelse	violation	krænkelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	overtrædelse	violation	overtrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	overtrædelse	violation	overtrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	tilsidesættelse	violation	tilsidesættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	overtrædelse	violation	overtrædelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	tilsidesættelse	violation	tilsidesættelse	N;FEM;SG	N;INDF;MASC+FEM;SG
violation	krænkelse	violation	krænkelse	N;FEM;SG	N;INDF;MASC+FEM;SG
conservateurs	konserveringsmidler	conservateur	konserveringsmiddel	N;MASC;PL	N;INDF;NEUT;PL
conservateurs	konservatorer	conservateur	konservator	N;MASC;PL	N;INDF;MASC+FEM;PL
rappel	tilbagekaldelse	rappel	tilbagekaldelse	N;MASC;SG	N;INDF;MASC+FEM;SG
rappel	påmindelse	rappel	påmindelse	N;MASC;SG	N;INDF;MASC+FEM;SG
plats	retter	plat	ret	N;MASC;PL	N;INDF;MASC+FEM;PL
plats	tallerkener	plat	tallerken	N;MASC;PL	N;INDF;MASC+FEM;PL
plats	tallerkner	plat	tallerkner	N;MASC;PL	N;INDF;MASC+FEM;PL
miracle	mirakel	miracle	mirakel	N;MASC;SG	N;INDF;NEUT;SG
miracle	miraklet	miracle	mirakle	N;MASC;SG	N;DEF;NEUT;SG
gène	gene	gène	gene	N;MASC;SG	N;INDF;MASC+FEM;SG
gène	gen	gène	gen	N;MASC;SG	N;INDF;NEUT;SG
charlemagne	charlemagne	charlemagne	charlemagne	N;MASC;SG	N;INDF;MASC+FEM;SG
parallèles	sideløbende	parallèle	sideløbende	ADJ;MASC;PL	ADJ
parallèles	parallelle	parallèle	parallel	ADJ;MASC;PL	ADJ;PL
créature	væsen	créature	væsen	N;FEM;SG	N;INDF;NEUT;SG
créature	skabning	créature	skabning	N;FEM;SG	N;INDF;MASC+FEM;SG
accusations	anklager	accusation	anklage	N;FEM;PL	N;INDF;MASC+FEM;PL
accusations	beskyldninger	accusation	beskyldning	N;FEM;PL	N;INDF;MASC+FEM;PL
apporté	bragt	apporter	bringe	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
apporté	bragte	apporter	bringe	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
apporté	medbragte	apporter	medbringe	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
négatif	negativ	négatif	negativ	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
juger	dømmer	juger	dømme	V;NFIN	V;IND;PRS;FIN;ACT
résidents	residenter	résident	resident	N;MASC;PL	N;INDF;MASC+FEM;PL
résidents	indbyggere	résident	indbygger	N;MASC;PL	N;INDF;MASC+FEM;PL
résidents	beboere	résident	beboer	N;MASC;PL	N;INDF;MASC+FEM;PL
provoqué	provokeret	provoquer	provokere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
provoqué	fremkaldt	provoquer	fremkalde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
provoqué	induceret	provoquer	inducere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
provoqué	fremkaldt	provoquer	fremkalde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
opérateurs	operatører	opérateur	operatør	N;MASC;PL	N;INDF;MASC+FEM;PL
toiles	malerierne	toile	maleri	N;FEM;PL	N;DEF;NEUT;PL
toiles	malerier	toile	maleri	N;FEM;PL	N;INDF;NEUT;PL
thé	te	thé	te	N;MASC;SG	N;INDF;MASC+FEM;SG
assister	deltage	assister	deltage	V;NFIN	V;NFIN;ACT
enregistrés	indspillede	enregistrer	indspille	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
enregistrés	registrerede	enregistrer	registrere	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
enregistrés	gemte	enregistrer	gemme	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
enregistrés	reddede	enregistrer	redde	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
connexion	login	connexion	login	N;FEM;SG	N;INDF;NEUT;SG
connexion	forbindelse	connexion	forbindelse	N;FEM;SG	N;INDF;MASC+FEM;SG
connexion	tilslutning	connexion	tilslutning	N;FEM;SG	N;INDF;MASC+FEM;SG
connexion	tilknytning	connexion	tilknytning	N;FEM;SG	N;INDF;MASC+FEM;SG
connexion	connect	connexion	connect	N;FEM;SG	N;INDF;MASC+FEM;SG
briques	klodser	brique	klods	N;FEM;PL	N;INDF;MASC+FEM;PL
opinions	meninger	opinion	mening	N;FEM;PL	N;INDF;MASC+FEM;PL
opinions	udtalelser	opinion	udtalelse	N;FEM;PL	N;INDF;MASC+FEM;PL
distribué	fordelt	distribuer	fordele	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
distribué	uddelt	distribuer	uddele	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
distribué	distribueret	distribuer	distribuere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
distribué	omdelt	distribuer	omdele	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
tranche	skive	tranche	skive	N;FEM;SG	N;INDF;MASC+FEM;SG
tranche	rate	tranche	rate	N;FEM;SG	N;INDF;MASC+FEM;SG
tranche	rate	tranche	rate	N;FEM;SG	N;INDF;MASC+FEM;SG
bonnet	kyse	bonnet	kyse	N;MASC;SG	N;INDF;MASC+FEM;SG
coque	skrog	coque	skrog	N;FEM;SG	N;INDF;NEUT;SG
coque	skroget	coque	skroge	N;FEM;SG	N;DEF;NEUT;SG
cloud	skyen	cloud	sky	N;MASC;SG	N;DEF;MASC+FEM;SG
confié	betroet	confier	betro	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
confié	overdraget	confier	overdrage	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
boutique	butik	boutique	butik	N;FEM;SG	N;INDF;MASC+FEM;SG
boutique	forretning	boutique	forretning	N;FEM;SG	N;INDF;MASC+FEM;SG
boutique	butik	boutique	butik	N;FEM;SG	N;INDF;MASC+FEM;SG
accuse	bebrejder	accuser	bebrejde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
accuse	beskylder	accuser	beskylde	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
colloque	symposium	colloque	symposium	N;MASC;SG	N;INDF;NEUT;SG
suspendu	suspenderet	suspendre	suspendere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
suspendu	bortvist	suspendre	bortvist	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
suspendu	suspenderede	suspendre	suspendere	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP
suspendu	suspenderet	suspendre	suspendere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
mare	mare	mare	mare	N;FEM;SG	N;INDF;MASC+FEM;SG
inventé	opfundet	inventer	opfinde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
inventé	opfandt	inventer	opfinde	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
ténor	tenor	ténor	tenor	N;MASC;SG	N;INDF;MASC+FEM;SG
aveugle	blind	aveugle	blind	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
aveugle	blinde	aveugle	blind	ADJ;MASC;SG	ADJ
ferry	færgen	ferry	færgen	N;MASC;SG	N;DEF;MASC+FEM;SG
ferry	færge	ferry	færge	N;MASC;SG	N;INDF;MASC+FEM;SG
espionnage	spionage	espionnage	spionag	N;MASC;SG	N;INDF;MASC+FEM;SG
espionnage	spion	espionnage	spion	N;MASC;SG	N;INDF;MASC+FEM;SG
espionnage	spionen	espionnage	spion	N;MASC;SG	N;DEF;MASC+FEM;SG
espionnage	spionage	espionnage	spionag	N;MASC;SG	N;INDF;MASC+FEM;SG
segment	segment	segment	segment	N;MASC;SG	N;INDF;NEUT;SG
segment	indslag	segment	indslag	N;MASC;SG	N;INDF;NEUT;SG
roulant	ruller	roulant	rulle	V;PRS;V.PTCP	V;IND;PRS;FIN;ACT
roulant	rulle	roulant	rulle	V;PRS;V.PTCP	V;NFIN;ACT
roulant	rullende	roulant	rulle	V;PRS;V.PTCP	V;PRS;V.PTCP
tabac	rygning	tabac	rygning	N;MASC;SG	N;INDF;MASC+FEM;SG
tabac	tobak	tabac	tobak	N;MASC;SG	N;INDF;MASC+FEM;SG
palace	slot	palace	slå	N;MASC;SG	N;INDF;NEUT;SG
palace	paladset	palace	palads	N;MASC;SG	N;DEF;NEUT;SG
palace	palads	palace	palads	N;MASC;SG	N;INDF;NEUT;SG
palace	palace	palace	palace	N;MASC;SG	N;INDF;MASC+FEM;SG
libérale	liberalt	libéral	liberal	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
étendre	udvide	étendre	udvide	V;NFIN	V;NFIN;ACT
étendre	udvid	étendre	udvid	V;NFIN	V;IMP
étendre	forlænger	étendre	forlænge	V;NFIN	V;IND;PRS;FIN;ACT
étendre	udvide	étendre	udvide	V;NFIN	V;NFIN;ACT
étendre	udvid	étendre	udvid	V;NFIN	V;IMP
tutelle	formynderskab	tutelle	formynderskab	N;FEM;SG	N;INDF;NEUT;SG
monarque	monark	monarque	monark	N;MASC;SG	N;INDF;MASC+FEM;SG
réunions	samlinger	réunion	samling	N;FEM;PL	N;INDF;MASC+FEM;PL
suffisante	tilstrækkelig	suffisant	tilstrækkelig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
dominante	fremherskende	dominant	fremherskende	ADJ;FEM;SG	ADJ
entités	enheder	entité	enhed	N;FEM;PL	N;INDF;MASC+FEM;PL
sélectionnés	valgte	sélectionner	vælge	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
sélectionnés	udvalgte	sélectionner	udvælge	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
hercule	herkules	hercule	herkule	N;MASC;SG	N;GEN;INDF;MASC+FEM;SG
hercule	hercule	hercule	hercule	N;MASC;SG	N;INDF;MASC+FEM;SG
forcé	påtvunget	forcer	påtvunget	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
forcé	tvungen	forcer	tvinge	V;MASC;SG;PST;V.PTCP	V;V.MSDR
forcé	tvunget	forcer	tvinge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
forcé	tvunget	forcer	tvinge	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
solde	saldo	solde	saldo	N;MASC;SG	N;INDF;MASC+FEM;SG
solde	balance	solde	balance	N;MASC;SG	N;INDF;MASC+FEM;SG
solde	ligevægt	solde	ligevægt	N;MASC;SG	N;INDF;MASC+FEM;SG
solde	balancen	solde	balance	N;MASC;SG	N;DEF;MASC+FEM;SG
récolte	høst	récolte	høst	N;FEM;SG	N;INDF;MASC+FEM;SG
récolte	afgrøde	récolte	afgrøde	N;FEM;SG	N;INDF;MASC+FEM;SG
récolte	planteavl	récolte	planteavl	N;FEM;SG	N;INDF;MASC+FEM;SG
récolte	beskæring	récolte	beskæring	N;FEM;SG	N;INDF;MASC+FEM;SG
récolte	høst	récolte	høst	N;FEM;SG	N;INDF;MASC+FEM;SG
attaqué	overfaldet	attaquer	overfalde	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
apprécié	påskønnet	apprécier	påskønne	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
apprécié	nydt	apprécier	nydt	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
cape	kappe	cape	kappe	N;FEM;SG	N;INDF;MASC+FEM;SG
cape	cape	cape	cape	N;FEM;SG	N;INDF;MASC+FEM;SG
cape	kåbe	cape	kåbe	N;FEM;SG	N;INDF;MASC+FEM;SG
infos	oplysninger	info	oplysning	N;FEM;PL	N;INDF;MASC+FEM;PL
infos	oplysninger	info	oplysning	N;FEM;PL	N;INDF;MASC+FEM;PL
monté	kørt	monter	køre	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
monté	redet	monter	rede	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
monté	monteret	monter	monter	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
artificielle	kunstig	artificiel	kunstig	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
artificielle	kunstigt	artificiel	kunstigt	ADJ;FEM;SG	ADJ;INDF;NEUT;SG
jésuite	jesuit	jésuite	jesuit	N;MASC;SG	N;INDF;MASC+FEM;SG
voyageur	passager	voyageur	passager	N;MASC;SG	N;INDF;MASC+FEM;SG
voyageur	passageren	voyageur	passager	N;MASC;SG	N;DEF;MASC+FEM;SG
traitements	behandlingerne	traitement	behandling	N;MASC;PL	N;DEF;MASC+FEM;PL
traitements	behandlinger	traitement	behandling	N;MASC;PL	N;INDF;MASC+FEM;PL
serpents	slangerne	serpent	slang	N;MASC;PL	N;DEF;MASC+FEM;PL
serpents	slanger	serpent	slang	N;MASC;PL	N;INDF;MASC+FEM;PL
entourage	omgangskreds	entourage	omgangskreds	N;MASC;SG	N;INDF;MASC+FEM;SG
serie	serie	serie	serie	N;FEM;SG	N;INDF;MASC+FEM;SG
carnaval	karneval	carnaval	karneval	N;MASC;SG	N;INDF;NEUT;SG
carnaval	tivoli	carnaval	tivoli	N;MASC;SG	N;INDF;MASC+FEM;SG
location	lejebolig	location	lejebolig	N;FEM;SG	N;INDF;MASC+FEM;SG
location	leje	location	leje	N;FEM;SG	N;INDF;MASC+FEM;SG
location	udlejning	location	udlejning	N;FEM;SG	N;INDF;MASC+FEM;SG
condamnés	dømte	condamner	dømme	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
condamnés	idømte	condamner	idømme	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
condamnés	dømte	condamner	dømme	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
condamnés	dømte	condamner	dømme	V;MASC;PL;PST;V.PTCP	V;PL;PST;V.PTCP
condamnés	fordømte	condamner	fordømme	V;MASC;PL;PST;V.PTCP	V;IND;PST;FIN;ACT
cacher	gemmer	cacher	gemme	V;NFIN	V;IND;PRS;FIN;ACT
cacher	skjuler	cacher	skjule	V;NFIN	V;IND;PRS;FIN;ACT
come	kom	come	komme	V	V;IND;PST;FIN;ACT
probabilité	sandsynligheden	probabilité	sandsynlighed	N;FEM;SG	N;DEF;MASC+FEM;SG
probabilité	sandsynlighed	probabilité	sandsynlighed	N;FEM;SG	N;INDF;MASC+FEM;SG
probabilité	sandsynligheden	probabilité	sandsynlighed	N;FEM;SG	N;DEF;MASC+FEM;SG
probabilité	sandsynlighed	probabilité	sandsynlighed	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	anklage	accusation	anklag	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	beskyldning	accusation	beskyldning	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	tiltale	accusation	tiltale	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	anklage	accusation	anklag	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	retsforfølgning	accusation	retsforfølgning	N;FEM;SG	N;INDF;MASC+FEM;SG
accusation	anklagemyndigheden	accusation	anklagemyndighed	N;FEM;SG	N;DEF;MASC+FEM;SG
accusation	retsforfølgelse	accusation	retsforfølgelse	N;FEM;SG	N;INDF;MASC+FEM;SG
châssis	chassis	châssis	chassis	N;MASC;SG	N;INDF;MASC+FEM;SG
châssis	stel	châssis	stel	N;MASC;SG	N;INDF;NEUT;SG
responsabilités	ansvarsområder	responsabilité	ansvarsområde	N;FEM;PL	N;INDF;NEUT;PL
lyrique	lyrisk	lyrique	lyrisk	ADJ;MASC;SG	ADJ;INDF;SG
gain	vinding	gain	vinding	N;MASC;SG	N;INDF;MASC+FEM;SG
gain	gevinst	gain	gevinst	N;MASC;SG	N;INDF;MASC+FEM;SG
laser	laseren	laser	laser	N;MASC;SG	N;DEF;MASC+FEM;SG
minimale	minimal	minimal	minimal	ADJ;FEM;SG	ADJ;INDF;MASC+FEM;SG
sérieusement	seriøst	sérieusement	seriøst	ADV	ADV
sérieusement	alvorligt	sérieusement	alvorligt	ADV	ADV
noté	bedømt	noter	bedømme	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
noté	vurderet	noter	vurdere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
noté	bedømte	noter	bedømme	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
noté	bemærkede	noter	bemærket	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
noté	bemærket	noter	bemærke	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
noté	noterede	noter	notere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
noté	noteret	noter	notere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
sauvetage	redning	sauvetage	redning	N;MASC;SG	N;INDF;MASC+FEM;SG
sauvetage	undsætning	sauvetage	undsætning	N;MASC;SG	N;INDF;MASC+FEM;SG
sauvetage	rednings	sauvetage	redning	N;MASC;SG	N;INDF;MASC+FEM;SG
sauvetage	redningsaktion	sauvetage	redningsaktion	N;MASC;SG	N;INDF;MASC+FEM;SG
existé	eksisteret	exister	eksistere	V;MASC;SG;PST;V.PTCP	V;INDF;SG;PST;V.PTCP
existé	eksisterede	exister	eksistere	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
doigts	fingrene	doigt	finger	N;MASC;PL	N;DEF;MASC+FEM;PL
doigts	fingre	doigt	finger	N;MASC;PL	N;INDF;MASC+FEM;PL
convoi	konvojen	convoi	konvoj	N;MASC;SG	N;INDF;MASC+FEM;SG
convoi	konvoj	convoi	konvoj	N;MASC;SG	N;INDF;MASC+FEM;SG
atterrissage	landing	atterrissage	landing	N;MASC;SG	N;INDF;MASC+FEM;SG
encre	blæk	encre	blæk	N;FEM;SG	N;INDF;MASC+FEM;SG
remplir	fylde	remplir	fylde	V;NFIN	V;NFIN;ACT
remplir	udfyld	remplir	udfyld	V;NFIN	V;IMP
progressiste	progressiv	progressiste	progressiv	ADJ;MASC;SG	ADJ;INDF;MASC+FEM;SG
progressiste	fremadskridende	progressiste	fremadskridende	ADJ;MASC;SG	ADJ
invitation	invitation	invitation	invitation	N;FEM;SG	N;INDF;MASC+FEM;SG
invitation	opfordring	invitation	opfordring	N;FEM;SG	N;INDF;MASC+FEM;SG
invitation	invitationen	invitation	invitation	N;FEM;SG	N;DEF;MASC+FEM;SG
invitation	indbydelse	invitation	indbydelse	N;FEM;SG	N;INDF;MASC+FEM;SG
invitation	invitation	invitation	invitation	N;FEM;SG	N;INDF;MASC+FEM;SG
souffre	lide	souffre	lide	V;IND;SG;3;PRS;FIN	V;NFIN;ACT
souffre	lider	souffre	lide	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
souffre	lider	souffre	lide	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
cercles	cirkler	cercle	cirkel	N;MASC;PL	N;INDF;MASC+FEM;PL
cercles	kredse	cercle	kreds	N;MASC;PL	N;INDF;MASC+FEM;PL
arche	ark	arche	ark	N;FEM;SG	N;INDF;NEUT;SG
arche	arken	arche	ark	N;FEM;SG	N;DEF;MASC+FEM;SG
arche	buen	arche	bue	N;FEM;SG	N;DEF;MASC+FEM;SG
arche	bue	arche	bue	N;FEM;SG	N;INDF;MASC+FEM;SG
collaborateurs	kollegaer	collaborateur	kollega	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	kolleger	collaborateur	kollega	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	samarbejdspartnere	collaborateur	samarbejdspartner	N;MASC;PL	N;INDF;MASC+FEM;PL
collaborateurs	arbejdstagere	collaborateur	arbejdstager	N;MASC;PL	N;INDF;MASC+FEM;PL
