על	sobre	על	sobre	ADP	ADP
התגורר	vivió	התגורר	vivir	V;MASC;SG;3;PST	V;IND;SG;3;PST;FIN
פרמטר	parámetro	פרמטר	parámetro	N;MASC;SG	N;MASC;SG
מושב	moshav	מושב	moshav		
עתיד	futuro	עתיד	futuro	N;MASC;SG	N;MASC;SG
עתיד	future	עתיד	future	N;MASC;SG	N
עתיד	porvenir	עתיד	porvenir	N;MASC;SG	N;MASC;SG
חכמים	smart	חכם	smart	N;MASC;PL	N
רפאים	espectros	רפאי	espectro	N;MASC;PL	N;MASC;PL
תארים	adjetivos	תואר	adjetivo	N;MASC;PL	N;MASC;PL
תארים	títulos	תואר	título	N;MASC;PL	N;MASC;PL
תארים	grados	תואר	grado	N;MASC;PL	N;MASC;PL
תארים	títulos	תואר	título	N;MASC;PL	N;MASC;PL
תארים	titulaciones	תואר	titulación	N;MASC;PL	N;FEM;PL
הון	capital	הון	capital	N;MASC;SG	N;FEM;SG
לאכול	come	אכל	come	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לאכול	comer	אכל	comer	V;NFIN;ACT	V;NFIN
משוררים	poetas	משורר	poeta	N;MASC;PL	N;MASC;PL
ישיבות	reuniones	ישיבה	reunión	N;FEM;PL	N;FEM;PL
ישיבות	encuentros	ישיבה	encuentro	N;FEM;PL	N;MASC;PL
עסקה	transacción	עסקה	transacción	N;FEM;SG	N;FEM;SG
עסקה	trato	עסקה	trato	N;FEM;SG	N;MASC;SG
עסקה	deal	עסקה	deal	N;FEM;SG	N
מעוניין	interesado	מעוניין	interesado	ADJ;MASC;SG	ADJ;MASC;SG;V.PTCP
מעוניין	interesada	מעוניין	interesado	ADJ;MASC;SG	ADJ;FEM;SG;V.PTCP
תקף	atacó	תקף	atacar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
הוסיף	añadió	הוסיף	añadir	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
הוסיף	agregó	הוסיף	agregar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
תעשייה	industria	תעשייה	industria	N;FEM;SG	N;FEM;SG
מסר	mensaje	מסר	mensaje	N;MASC;SG	N;MASC;SG
מסר	messer	מסר	messer	N;MASC;SG	N;SG
עיקרי	primario	עיקרי	primario	ADJ;MASC;SG	ADJ;MASC;SG
לצפות	mirar	None	mirar	V;NFIN	V;NFIN
לצפות	mira	None	mirar	V;NFIN	V;IMP;SG;2;FIN
לשמוע	escuche	שמע	escuche	V;NFIN;ACT	V;IMP;SG;3;FIN
לשמוע	escuchar	שמע	escuchar	V;NFIN;ACT	V;NFIN
לשמוע	oír	שמע	oír	V;NFIN;ACT	V;NFIN
לשמוע	oyes	שמע	oír	V;NFIN;ACT	V;IND;SG;2;PRS;FIN
ביקורות	críticas	ביקורת	crítica	N;FEM;PL	N;FEM;PL
ביקורות	opiniones	ביקורת	opinión	N;FEM;PL	N;FEM;PL
ביקורות	reseñas	ביקורת	reseña	N;FEM;PL	N;FEM;PL
מחלקה	departamento	מחלקה	departamento	N;FEM;SG	N;MASC;SG
מחלקה	seccion	מחלקה	seccionar	N;FEM;SG	N;FEM;SG
מחלקה	sección	מחלקה	sección	N;FEM;SG	N;FEM;SG
מחלקה	pelotón	מחלקה	pelotón	N;FEM;SG	N;MASC;SG
להכניס	inserte	הכניס	inserte	V;NFIN;ACT	V;SBJV;SG;3;FIN
להכניס	inserta	הכניס	insertar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להכניס	insertar	הכניס	insertar	V;NFIN;ACT	V;NFIN
מוצג	exponer	הוצג	exponer	V;MASC;SG;V.PTCP;PASS	V;NFIN
דורש	exigir	דרש	exigir	V;MASC;SG;V.PTCP;ACT	V;NFIN
דורש	requerir	דרש	requerir	V;MASC;SG;V.PTCP;ACT	V;NFIN
דורש	exigiendo	דרש	exigir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
דורש	exigir	דרש	exigir	V;MASC;SG;V.PTCP;ACT	V;NFIN
דורש	exigir	דרש	exigir	V;MASC;SG;V.PTCP;ACT	V;NFIN
כספים	finanzas	כסף	finanzas	N;MASC;PL	N;FEM;PL
כספים	fondos	כסף	fondo	N;MASC;PL	N;MASC;PL
יתרון	palanca	יתרון	palanca	N;MASC;SG	N;FEM;SG
יתרון	apalancamiento	יתרון	apalancamiento	N;MASC;SG	N;MASC;SG
יתרון	provecho	יתרון	provecho	N;MASC;SG	N;MASC;SG
יתרון	ventaja	יתרון	ventaja	N;MASC;SG	N;FEM;SG
רוסים	rusos	רוסי	ruso	N;MASC;PL	N;MASC;PL
הוחלף	sustituyó	הוחלף	sustituir	V;MASC;SG;3;PST;PASS	V;IND;SG;3;PST;FIN
גופים	órganos	גוף	órgano	N;MASC;PL	N;MASC;PL
גופים	cadáveres	גוף	cadáver	N;MASC;PL	N;MASC;PL
גופים	cuerpos	גוף	cuerpo	N;MASC;PL	N;MASC;PL
משבר	crisis	משבר	crisis	N;MASC;SG	N;FEM
משבר	crisis	משבר	crisis	N;MASC;SG	N;FEM
קילומטר	kilómetro	קילומטר	kilómetro	N;MASC;SG	N;MASC;SG
קילומטר	kilómetro	קילומטר	kilómetro	N;MASC;SG	N;MASC;SG
אמונה	faith	אמונה	faith	N;FEM;SG	N
אמונה	fe	אמונה	fe	N;FEM;SG	N;FEM;SG
אמונה	creencia	אמונה	creencia	N;FEM;SG	N;FEM;SG
פופולרי	popular	פופולרי	popular	ADJ;MASC;SG	ADJ;SG
גרעיני	nuclear	גרעיני	nuclear	ADJ;MASC;SG	ADJ;SG
הנצרות	cristiandad	הנצרה	cristiandad	N;FEM;SG	N;FEM;SG
הנצרות	cristianismo	הנצרה	cristianismo	N;FEM;SG	N;MASC;SG
ניסוי	experimentación	ניסוי	experimentación	N;MASC;SG	N;FEM;SG
ניסוי	experimento	ניסוי	experimento	N;MASC;SG	N;MASC;SG
תזמורת	orchestra	תזמורת	orchestra	N;FEM;SG	N;FEM;SG
תזמורת	orquesta	תזמורת	orquesta	N;FEM;SG	N;FEM;SG
מצבים	situaciones	מצב	situación	N;MASC;PL	N;FEM;PL
מצבים	modos	מצב	modos	N;MASC;PL	N;MASC;PL
מאמץ	esfuerzo	מאמץ	esfuerzo	N;MASC;SG	N;MASC;SG
מפגש	reunión	מפגש	reunión	N;MASC;SG	N;FEM;SG
מפגש	encuentro	מפגש	encuentro	N;MASC;SG	N;MASC;SG
מפגש	encuentro	מפגש	encuentro	N;MASC;SG	N;MASC;SG
אפשרויות	posibilidades	אפשרות	posibilidad	N;FEM;PL	N;FEM;PL
אפשרויות	opciones	אפשרות	opción	N;FEM;PL	N;FEM;PL
אותיות	cartas	אות	carta	N;FEM;PL	N;FEM;PL
אותיות	letras	אות	letra	N;FEM;PL	N;FEM;PL
המכיל	conteniendo	המכיל	contener	V;MASC;SG;3;PST;ACT	V;V.MSDR
ישירה	directamente	ישיר	directamente	ADV	ADV
לדון	discuta	דן	discuta	V;NFIN;ACT	V;IMP;SG;3;FIN
לדון	discutir	דן	discutir	V;NFIN;ACT	V;NFIN
ירידה	decadencia	ירידה	decadencia	N;FEM;SG	N;FEM;SG
ירידה	declinación	ירידה	declinación	N;FEM;SG	N;FEM;SG
ירידה	descenso	ירידה	descenso	N;FEM;SG	N;MASC;SG
ירידה	declive	ירידה	declive	N;FEM;SG	N;MASC;SG
ירידה	disminución	ירידה	disminución	N;FEM;SG	N;FEM;SG
ירידה	descenso	ירידה	descenso	N;FEM;SG	N;MASC;SG
ירידה	ascendencia	ירידה	ascendencia	N;FEM;SG	N;FEM;SG
ירידה	descendencia	ירידה	descendencia	N;FEM;SG	N;FEM;SG
ירידה	drop	ירידה	drop	N;FEM;SG	N
ירידה	gota	ירידה	gota	N;FEM;SG	N;FEM;SG
ירידה	descenso	ירידה	descenso	N;FEM;SG	N;MASC;SG
ירידה	disminución	ירידה	disminución	N;FEM;SG	N;FEM;SG
כושר	gimnasio	כושר	gimnasio	N;MASC;SG	N;MASC;SG
כושר	gym	כושר	gym	N;MASC;SG	N;MASC;SG
כושר	gimnasia	כושר	gimnasia	N;MASC;SG	N;FEM;SG
כושר	gimnasio	כושר	gimnasio	N;MASC;SG	N;MASC;SG
כושר	aptitud	כושר	aptitud	N;MASC;SG	N;FEM;SG
כושר	fitness	כושר	fitness	N;MASC;SG	N;MASC
שמירה	guardia	שמירה	guardia	N;FEM;SG	N;SG
שמירה	retención	שמירה	retención	N;FEM;SG	N;FEM;SG
היוצרים	creadores	היוצר	creador	N;MASC;PL	N;MASC;PL
רישיון	licencia	רישיון	licencia	N;MASC;SG	N;FEM;SG
רישיון	licencia	רישיון	licencia	N;MASC;SG	N;FEM;SG
רישיון	licenciada	רישיון	licenciada	N;MASC;SG	N;FEM;SG
רישיון	licencia	רישיון	licencia	N;MASC;SG	N;FEM;SG
רישיון	licenciado	רישיון	licenciado	N;MASC;SG	N;MASC;SG
הכשרה	formación	הכשרה	formación	N;FEM;SG	N;FEM;SG
הכשרה	adiestramiento	הכשרה	adiestramiento	N;FEM;SG	N;MASC;SG
הכשרה	entrenamiento	הכשרה	entrenamiento	N;FEM;SG	N;MASC;SG
הכשרה	capacitación	הכשרה	capacitación	N;FEM;SG	N;FEM;SG
הכשרה	cualificación	הכשרה	cualificación	N;FEM;SG	N;FEM;SG
חיצוני	externa	חיצוני	externo	ADJ;MASC;SG	ADJ;FEM;SG
חיצוני	externo	חיצוני	externo	ADJ;MASC;SG	ADJ;MASC;SG
חיצוני	exterior	חיצוני	exterior	ADJ;MASC;SG	ADJ;SG
רומנים	rumanos	רומני	rumano	N;MASC;PL	N;MASC;PL
רומנים	rumanos	רומני	rumano	N;MASC;PL	N;MASC;PL
רומנים	novelas	רומני	novela	N;MASC;PL	N;FEM;PL
ניצחונות	victorias	ניצחון	victoria	N;MASC;PL	N;FEM;PL
ניצחונות	victorias	ניצחון	victoria	N;MASC;PL	N;FEM;PL
שימור	conservación	שימור	conservación	N;MASC;SG	N;FEM;SG
שימור	conservación	שימור	conservación	N;MASC;SG	N;FEM;SG
שימור	preservación	שימור	preservación	N;MASC;SG	N;FEM;SG
שימור	retención	שימור	retención	N;MASC;SG	N;FEM;SG
אסירים	reclusos	אסיר	recluso	N;MASC;PL	N;MASC;PL
אסירים	prisioneros	אסיר	prisionero	N;MASC;PL	N;MASC;PL
אסירים	presos	אסיר	preso	N;MASC;PL	N;MASC;PL
אסירים	reclusos	אסיר	recluso	N;MASC;PL	N;MASC;PL
אסירים	reclusas	אסיר	reclusa	N;MASC;PL	N;FEM;PL
אסירים	presos	אסיר	preso	N;MASC;PL	N;MASC;PL
מפלגות	fiestas	מפלגה	fiesta	N;FEM;PL	N;FEM;PL
אחוזים	porcentajes	אחוז	porcentaje	N;MASC;PL	N;MASC;PL
מייצג	representar	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representar	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representando	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מורים	moros	מורה	moro	N;MASC;PL	N;MASC;PL
מורים	páramos	מורה	páramo	N;MASC;PL	N;MASC;PL
מורים	profesores	מורה	profesor	N;MASC;PL	N;MASC;PL
מורים	docentes	מורה	docente	N;MASC;PL	N;PL
מורים	maestras	מורה	maestro	N;MASC;PL	N;FEM;PL
מורים	maestros	מורה	maestro	N;MASC;PL	N;MASC;PL
נייר	paper	נייר	paper	N;MASC;SG	N
נייר	ponencia	נייר	ponencia	N;MASC;SG	N;FEM;SG
נייר	papel	נייר	papel	N;MASC;SG	N;MASC;SG
מבצעים	operaciones	מבצע	operación	N;MASC;PL	N;FEM;PL
מבצעים	ofertas	מבצע	oferta	N;MASC;PL	N;FEM;PL
אולפן	estudio	אולפן	estudio	N;MASC;SG	N;MASC;SG
אולפן	studio	אולפן	studio	N;MASC;SG	N;MASC;SG
מכונות	máquinas	מכונה	máquina	N;FEM;PL	N;FEM;PL
מכונות	maquinas	מכונה	maquina	N;FEM;PL	N;FEM;PL
הפלסטינים	palestinos	הפלסטיני	palestino	N;MASC;PL	N;MASC;PL
עיון	navegación	עיון	navegación	N;MASC;SG	N;FEM;SG
הכרה	reconocimiento	הכרה	reconocimiento	N;FEM;SG	N;MASC;SG
פירות	frutos	פרי	fruto	N;MASC;PL	N;MASC;PL
פירות	frutas	פרי	fruta	N;MASC;PL	N;FEM;PL
פירות	frutas	פרי	fruta	N;MASC;PL	N;FEM;PL
פירות	frutos	פרי	fruto	N;MASC;PL	N;MASC;PL
מסחרי	comercial	מסחרי	comercial	ADJ;MASC;SG	ADJ;SG
בקשה	pronta	בקשה	pronto	N;FEM;SG	N;FEM;SG
בקשה	petición	בקשה	petición	N;FEM;SG	N;FEM;SG
בקשה	solicitud	בקשה	solicitud	N;FEM;SG	N;FEM;SG
הוכחה	comprobante	הוכחה	comprobante	N;FEM;SG	N;MASC;SG
הוכחה	prueba	הוכחה	prueba	N;FEM;SG	N;FEM;SG
התפתחה	evolucionó	התפתח	evolucionar	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN
קבורה	sepultura	קבורה	sepultura	N;FEM;SG	N;FEM;SG
קבורה	entierro	קבורה	entierro	N;FEM;SG	N;MASC;SG
ממשל	administración	ממשל	administración	N;MASC;SG	N;FEM;SG
ממשל	gobernanza	ממשל	gobernanza	N;MASC;SG	N;FEM;SG
ממשל	gobernación	ממשל	gobernación	N;MASC;SG	N;FEM;SG
ממשל	gobierno	ממשל	gobierno	N;MASC;SG	N;MASC;SG
ממשל	gobernabilidad	ממשל	gobernabilidad	N;MASC;SG	N;FEM;SG
ממשל	gobierno	ממשל	gobierno	N;MASC;SG	N;MASC;SG
נציגי	representantes	נציג	representante	N;PSSD;MASC;PL	N;PL
דגים	peces	דג	pez	N;MASC;PL	N;MASC;PL
דגים	pescados	דג	pescado	N;MASC;PL	N;MASC;PL
דגים	peces	דג	pez	N;MASC;PL	N;MASC;PL
דגים	pescados	דג	pescado	N;MASC;PL	N;MASC;PL
גזע	raza	גזע	raza	N;MASC;SG	N;FEM;SG
גזע	mestizo	גזע	mestizo	N;MASC;SG	N;MASC;SG
גזע	race	גזע	race	N;MASC;SG	N
גזע	carrera	גזע	carrera	N;MASC;SG	N;FEM;SG
גזע	raza	גזע	raza	N;MASC;SG	N;FEM;SG
תרומה	donativo	תרומה	donativo	N;FEM;SG	N;MASC;SG
תרומה	donación	תרומה	donación	N;FEM;SG	N;FEM;SG
תרומה	aportación	תרומה	aportación	N;FEM;SG	N;FEM;SG
תרומה	contribución	תרומה	contribución	N;FEM;SG	N;FEM;SG
תרומה	aporte	תרומה	aporte	N;FEM;SG	N;MASC;SG
שרי	sherrie	שר	sherrie		
השראה	inspiración	השראה	inspiración	N;FEM;SG	N;FEM;SG
מסגרת	framework	מסגרת	framework	N;FEM;SG	N;MASC;SG
מסגרת	bastidor	מסגרת	bastidor	N;FEM;SG	N;MASC;SG
מסגרת	marco	מסגרת	marco	N;FEM;SG	N;MASC;SG
מסגרת	frame	מסגרת	frame	N;FEM;SG	N;SG
שירותים	servicios	שירות	servicio	N;MASC;PL	N;MASC;PL
שירותים	inodoros	שירות	inodoro	N;MASC;PL	N;MASC;PL
שירותים	lavabos	שירות	lavabo	N;MASC;PL	N;MASC;PL
שירותים	aseos	שירות	aseo	N;MASC;PL	N;MASC;PL
שירותים	baños	שירות	baño	N;MASC;PL	N;MASC;PL
שירותים	aseos	שירות	aseo	N;MASC;PL	N;MASC;PL
מכשיר	dispositivo	מכשיר	dispositivo	N;MASC;SG	N;MASC;SG
ספורטאים	deportistas	ספורטאי	deportista	N;MASC;PL	N;PL
ספורטאים	atletas	ספורטאי	atleta	N;MASC;PL	N;PL
נוהג	conduciendo	נהג	conducir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נוהג	manejando	נהג	manejar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נוהג	conducir	נהג	conducir	V;MASC;SG;V.PTCP;ACT	V;NFIN
סחר	trading	סחר	trading	N;MASC;SG	N
סחר	comercio	סחר	comercio	N;MASC;SG	N;MASC;SG
חוות	granja	חווה	granja	N;FEM;SG	N;FEM;SG
חוות	finca	חווה	finca	N;FEM;SG	N;FEM;SG
הרגלים	costumbres	הרגל	costumbre	N;MASC;PL	N;FEM;PL
הרגלים	hábitos	הרגל	hábito	N;MASC;PL	N;MASC;PL
יעיל	eficiente	יעיל	eficiente	ADJ;MASC;SG	ADJ;SG
יעיל	eficaz	יעיל	eficaz	ADJ;MASC;SG	ADJ;SG
יעיל	eficaz	יעיל	eficaz	ADJ;MASC;SG	ADJ;SG
יעיל	efectiva	יעיל	efectivo	ADJ;MASC;SG	ADJ;FEM;SG
אמון	confianza	אמון	confianza	N;MASC;SG	N;FEM;SG
אמון	trust	אמון	trust	N;MASC;SG	N
אמון	confianza	אמון	confianza	N;MASC;SG	N;FEM;SG
אמון	fideicomiso	אמון	fideicomiso	N;MASC;SG	N;MASC;SG
אמון	amon	אמון	amon	N;MASC;SG	N;MASC;SG
רחוק	far	רחוק	far		
מתכת	metal	מתכת	metal	N;FEM;SG	N;MASC;SG
דיווח	reporte	דיווח	reportar	N;MASC;SG	N;MASC;SG
דיווח	denuncia	דיווח	denuncia	N;MASC;SG	N;FEM;SG
דיווח	informe	דיווח	informe	N;MASC;SG	N;MASC;SG
נפט	aceite	נפט	aceite	N;MASC;SG	N;MASC;SG
נפט	petroleo	נפט	petroleo	N;MASC;SG	N;MASC;SG
נפט	óleo	נפט	óleo	N;MASC;SG	N;MASC;SG
נפט	petróleo	נפט	petróleo	N;MASC;SG	N;MASC;SG
נפט	petroleo	נפט	petroleo	N;MASC;SG	N;MASC;SG
נפט	petróleo	נפט	petróleo	N;MASC;SG	N;MASC;SG
בדיקות	tests	בדיקה	test	N;FEM;PL	N;MASC;PL
בדיקות	ensayos	בדיקה	ensayo	N;FEM;PL	N;MASC;PL
בדיקות	pruebas	בדיקה	prueba	N;FEM;PL	N;FEM;PL
בדיקות	ensayos	בדיקה	ensayo	N;FEM;PL	N;MASC;PL
בדיקות	pruebas	בדיקה	prueba	N;FEM;PL	N;FEM;PL
אומרת	diciendo	אמר	decir	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
פעילה	activo	פעיל	activo	ADJ;FEM;SG	ADJ;MASC;SG
פעילה	activa	פעיל	activo	ADJ;FEM;SG	ADJ;FEM;SG
ללמד	enseñe	לימד	enseñe	V;NFIN;ACT	V;IMP;SG;3;FIN
ללמד	enseñar	לימד	enseñar	V;NFIN;ACT	V;NFIN
ללמד	enseña	לימד	enseñar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מרצה	conferenciante	הרצה	conferenciante	N;MASC;SG	N;SG
שיט	navegación	שיט	navegación	N;MASC;SG	N;FEM;SG
שיט	velero	שיט	velero	N;MASC;SG	N;MASC;SG
שיט	vela	שיט	vela	N;MASC;SG	N;FEM;SG
שיט	mierda	שיט	mierda	N;MASC;SG	N;FEM;SG
דואר	correo	דואר	correo	N;MASC;SG	N;MASC;SG
דואר	correspondencia	דואר	correspondencia	N;MASC;SG	N;FEM;SG
דואר	mail	דואר	mail	N;MASC;SG	N;MASC;SG
משתנים	variables	משתנה	variable	N;MASC;PL	N;FEM;PL
זר	extranjera	זר	extranjero	ADJ;MASC;SG	ADJ;FEM;SG
זר	extraña	זר	extraño	ADJ;MASC;SG	ADJ;FEM;SG
זר	extraño	זר	extraño	ADJ;MASC;SG	ADJ;MASC;SG
זר	extranjera	זר	extranjero	ADJ;MASC;SG	ADJ;FEM;SG
סמכות	autoridad	סמכות	autoridad	N;FEM;SG	N;FEM;SG
אדמות	tierras	אדמה	tierra	N;FEM;PL	N;FEM;PL
ניסויים	experimentos	ניסוי	experimento	N;MASC;PL	N;MASC;PL
סיור	recorrido	סיור	recorrido	N;MASC;SG	N;MASC;SG
סיור	tour	סיור	tour	N;MASC;SG	N;MASC;SG
סיור	gira	סיור	gira	N;MASC;SG	N;FEM;SG
סיור	patrulla	סיור	patrulla	N;MASC;SG	N;FEM;SG
סיור	patrullaje	סיור	patrullaje	N;MASC;SG	N;MASC;SG
תנאים	términos	תנאי	término	N;MASC;PL	N;MASC;PL
תנאים	terminos	תנאי	termino	N;MASC;PL	N;MASC;PL
תנאים	condiciones	תנאי	condición	N;MASC;PL	N;FEM;PL
תנאים	condiciones	תנאי	condición	N;MASC;PL	N;FEM;PL
אמא	mamita	אמא	mamita	N;FEM;SG	N;FEM;SG
אמא	mamá	אמא	mamá	N;FEM;SG	N;FEM;SG
אמא	mama	אמא	mama	N;FEM;SG	N;FEM;SG
אמא	mom	אמא	mom	N;FEM;SG	N
אמא	madre	אמא	madre	N;FEM;SG	N;FEM;SG
הוגן	justa	הוגן	justo	ADJ;MASC;SG	ADJ;FEM;SG
מצוין	excelente	מצוין	excelente	ADJ;MASC;SG	ADJ;SG
התוכן	contenido	התוכן	contenido	N;MASC;SG	N;MASC;SG
מוזיקאים	músicos	הוזיק	músico	N;MASC;PL	N;MASC;PL
קיר	muralla	קיר	muralla	N;MASC;SG	N;FEM;SG
קיר	pared	קיר	pared	N;MASC;SG	N;FEM;SG
קיר	muro	קיר	muro	N;MASC;SG	N;MASC;SG
דומות	similares	דומה	similar	ADJ;FEM;PL	ADJ;PL
דומות	parecidos	דומה	parecido	ADJ;FEM;PL	ADJ;MASC;PL;V.PTCP
לחקור	explorar	חקר	explorar	V;NFIN;ACT	V;NFIN
לחקור	explorando	חקר	explorar	V;NFIN;ACT	V;V.MSDR
לחקור	explorar	חקר	explorar	V;NFIN;ACT	V;NFIN
לחקור	explore	חקר	explorar	V;NFIN;ACT	V;IMP;SG;3;FIN
לחקור	explora	חקר	explorar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחקור	investigar	חקר	investigar	V;NFIN;ACT	V;NFIN
לחקור	investiga	חקר	investigar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחקור	investigue	חקר	investigar	V;NFIN;ACT	V;IMP;SG;3;FIN
לחקור	investiguen	חקר	investigar	V;NFIN;ACT	V;IMP;PL;3;FIN
פלסטינים	palestinos	פלסטיני	palestino	N;MASC;PL	N;MASC;PL
פלסטינים	palestinos	פלסטיני	palestino	N;MASC;PL	N;MASC;PL
מזג	clima	מזג	clima	N;MASC;SG	N;MASC;SG
מזג	tiempo	מזג	tiempo	N;MASC;SG	N;MASC;SG
מזג	meteorología	מזג	meteorología	N;MASC;SG	N;FEM;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
לתרום	dona	תרם	dona	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לתרום	donar	תרם	donar	V;NFIN;ACT	V;NFIN
לתרום	contribuya	תרם	contribuir	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לתרום	contribuir	תרם	contribuir	V;NFIN;ACT	V;NFIN
לתרום	contribuye	תרם	contribuir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להסיר	quita	הסיר	quitar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
להסיר	eliminar	הסיר	eliminar	V;NFIN;ACT	V;NFIN
להסיר	quitar	הסיר	quitar	V;NFIN;ACT	V;NFIN
לשכנע	convencer	שכנע	convencer	V;NFIN;ACT	V;NFIN
לשכנע	convence	שכנע	convencer	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשכנע	convencer	שכנע	convencer	V;NFIN;ACT	V;NFIN
לשכנע	persuadir	שכנע	persuadir	V;NFIN;ACT	V;NFIN
נניח	suponer	הניח	suponer	V;PL;1;FUT;ACT	V;NFIN
נניח	suponiendo	הניח	suponer	V;PL;1;FUT;ACT	V;V.MSDR
תותחים	cañones	תותח	cañón	N;MASC;PL	N;MASC;PL
מתאימה	encajar	התאים	encajar	V;FEM;SG;V.PTCP;ACT	V;NFIN
חמור	asno	חמור	asno	N;MASC;SG	N;MASC;SG
חמור	donkey	חמור	donkey	N;MASC;SG	N;MASC;SG
חמור	burro	חמור	burro	N;MASC;SG	N;MASC;SG
שופט	juez	שופט	juez	N;MASC;SG	N;SG
שופט	magistrado	שופט	magistrado	N;MASC;SG	N;MASC;SG
שופט	jueza	שופט	jueza	N;MASC;SG	N;FEM;SG
שופט	árbitro	שופט	árbitro	N;MASC;SG	N;MASC;SG
שופט	árbitro	שופט	árbitro	N;MASC;SG	N;MASC;SG
מעגל	circunferencia	מעגל	circunferencia	N;MASC;SG	N;FEM;SG
מעגל	círculo	מעגל	círculo	N;MASC;SG	N;MASC;SG
מעגל	circle	מעגל	circle	N;MASC;SG	N
מעגל	circulo	מעגל	circulo	N;MASC;SG	N;MASC;SG
שורות	rangos	שורה	rango	N;FEM;PL	N;MASC;PL
שורות	filas	שורה	fila	N;FEM;PL	N;FEM;PL
שורות	hileras	שורה	hilera	N;FEM;PL	N;FEM;PL
שורות	filas	שורה	fila	N;FEM;PL	N;FEM;PL
שורות	líneas	שורה	línea	N;FEM;PL	N;FEM;PL
שורות	lines	שורה	lín	N;FEM;PL	N
שורות	lineas	שורה	linea	N;FEM;PL	N;FEM;PL
גיוס	contratación	גיוס	contratación	N;MASC;SG	N;FEM;SG
גיוס	reclutamiento	גיוס	reclutamiento	N;MASC;SG	N;MASC;SG
גיוס	contratación	גיוס	contratación	N;MASC;SG	N;FEM;SG
גיוס	reclutamiento	גיוס	reclutamiento	N;MASC;SG	N;MASC;SG
גיוס	borrador	גיוס	borrador	N;MASC;SG	N;MASC;SG
גיוס	draft	גיוס	draft	N;MASC;SG	N;MASC;SG
תלמיד	alumna	תלמיד	alumna	N;MASC;SG	N;FEM;SG
תלמיד	alumno	תלמיד	alumno	N;MASC;SG	N;MASC;SG
תלמיד	estudiante	תלמיד	estudiante	N;MASC;SG	N;SG
בתוכו	adentro	בתוך	adentro		
עמדות	posiciones	עמדה	posición	N;FEM;PL	N;FEM;PL
עמדות	posturas	עמדה	postura	N;FEM;PL	N;FEM;PL
משימה	asignación	משימה	asignación	N;FEM;SG	N;FEM;SG
משימה	cesión	משימה	cesión	N;FEM;SG	N;FEM;SG
משימה	tarea	משימה	tarea	N;FEM;SG	N;FEM;SG
משימה	mision	משימה	mision	N;FEM;SG	N;FEM;SG
משימה	mission	משימה	mission	N;FEM;SG	N
משימה	misión	משימה	misión	N;FEM;SG	N;FEM;SG
אלבומים	álbumes	אלבום	álbum	N;MASC;PL	N;MASC;PL
השבטים	tribus	השבט	tribu	N;MASC;PL	N;FEM;PL
הוראות	encargos	הוראה	encargo	N;FEM;PL	N;MASC;PL
הוראות	órdenes	הוראה	orden	N;FEM;PL	N;FEM;PL
הוראות	ordenes	הוראה	órden	N;FEM;PL	N;FEM;PL
הוראות	instrucciones	הוראה	instrucción	N;FEM;PL	N;FEM;PL
כתובות	inscripciones	כתובת	inscripción	N;FEM;PL	N;FEM;PL
כתובות	domicilios	כתובת	domicilio	N;FEM;PL	N;MASC;PL
כתובות	direcciones	כתובת	dirección	N;FEM;PL	N;FEM;PL
מוסר	moraleja	מוסר	moraleja	N;MASC;SG	N;FEM;SG
מוסר	moral	מוסר	moral	N;MASC;SG	N;FEM;SG
מוסר	moral	מוסר	moral	N;MASC;SG	N;FEM;SG
היקום	universe	היקום	universe		
מיוחדות	especiales	מיוחד	especial	ADJ;FEM;PL	ADJ;PL
מיוחדות	especiales	מיוחד	especial	ADJ;FEM;PL	ADJ;PL
רופאים	medicos	רופא	medico	N;MASC;PL	N;MASC;PL
רופאים	facultativos	רופא	facultativo	N;MASC;PL	N;MASC;PL
רופאים	médicos	רופא	médico	N;MASC;PL	N;MASC;PL
