ابتر	miserábel	ابتر	miserábel	ADJ	ADJ
بھیس	traxes	بھیس	traxe	N;NOM;MASC;SG;3	N
بھیس	roupa	بھیس	roupa	N;NOM;MASC;SG;3	N
بھیس	xeito	بھیس	xeito	N;NOM;MASC;SG;3	N
بھیس	maneira	بھیس	maneira	N;NOM;MASC;SG;3	N
بھیس	aire	بھیس	aire	N;NOM;MASC;SG;3	N
بھیس	ar	بھیس	ar	N;NOM;MASC;SG;3	N
بھیس	traxes	بھیس	traxe	N;NOM;MASC;SG;3	N
بھیس	roupa	بھیس	roupa	N;NOM;MASC;SG;3	N
بھینٹ	entrevista	بھینٹ	entrevista	N;NOM;MASC;SG;3	N
بھینٹ	entrevisto	بھینٹ	entrevisto	N;NOM;MASC;SG;3	N
بھینٹ	encontro	بھینٹ	encontro	N;NOM;MASC;SG;3	N
بھینٹ	sacrificio	بھینٹ	sacrificio	N;NOM;MASC;SG;3	N
بھینٹ	visita	بھینٹ	visita	N;NOM;MASC;SG;3	N
پا	estar	پا	estar	V;ACT	V
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N
پابندی	cheque	پابندی	cheque	N;NOM;MASC;SG;3	N
پابندی	control	پابندی	control	N;NOM;MASC;SG;3	N
پابندی	restrición	پابندی	restrición	N;NOM;MASC;SG;3	N
پابندی	cheque	پابندی	cheque	N;NOM;MASC;SG;3	N
پاتابہ	calcetíns	پاتابہ	calcetíns	N;NOM;MASC;SG;3	N
پامردی	valor	پامردی	valor	N;NOM;MASC;SG;3	N
پامردی	coraxe	پامردی	coraxe	N;NOM;MASC;SG;3	N
پامردی	valentía	پامردی	valentía	N;NOM;MASC;SG;3	N
پامردی	collóns	پامردی	collón	N;NOM;MASC;SG;3	N
پامردی	resolución	پامردی	resolución	N;NOM;MASC;SG;3	N
دیرپا	permanente	دیرپا	permanente	ADJ	ADJ
دیرپا	permanente	دیرپا	permanente	ADJ	ADJ
پاٹ	aprender	پاٹ	aprender	V;ACT	V
پاٹ	aprendede	پاٹ	aprendeder	V;ACT	V
پاٹنا	tellado	پاٹ	tellado	V;MASC;SG;ACT	V
پاٹنا	cubrir	پاٹ	cubrir	V;MASC;SG;ACT	V
پاٹنا	cuberto	پاٹ	cuberto	V;MASC;SG;ACT	V
پاٹنا	cuberta	پاٹ	cubrir	V;MASC;SG;ACT	V
پاداش	castigo	پاداش	castigo	N;NOM;MASC;SG;3	N
پاداش	castigo	پاداش	castigo	N;NOM;MASC;SG;3	N
پادشاہی	teatro	پادشاہی	teatro	N;NOM;MASC;SG;3	N
پادشاہی	alteza	پادشاہی	altezar	N;NOM;MASC;SG;3	N
پادشاہی	reino	پادشاہی	reino	N;NOM;MASC;SG;3	N
پادشاہی	ceos	پادشاہی	ceos	N;NOM;MASC;SG;3	N
پار	da	پار	da	V;ACT	V
پار	da	پار	da	V;ACT	V
پار	cruzando	پار	cruzar	V;ACT	V
پارچہ	peixes	پارچہ	peixe	N;NOM;MASC;SG;3	N
پارچہ	peixe	پارچہ	peixe	N;NOM;MASC;SG;3	N
پارچہ	peza	پارچہ	peza	N;NOM;MASC;SG;3	N
پارچہ	anaco	پارچہ	anaco	N;NOM;MASC;SG;3	N
پارسائی	pureza	پارسائی	pureza	N;NOM;FEM;SG;3	N
پارلیمان	parlamento	پارلیمان	parlamento	N;NOM;MASC;SG;3	N
پارہ	chisco	پارہ	chisco	N;NOM;MASC;SG;3	N
پارہ	peza	پارہ	peza	N;NOM;MASC;SG;3	N
پارہ	anaco	پارہ	anaco	N;NOM;MASC;SG;3	N
پارہ	chisco	پارہ	chisco	N;NOM;MASC;SG;3	N
پارہ	peza	پارہ	peza	N;NOM;MASC;SG;3	N
پارہ	anaco	پارہ	anaco	N;NOM;MASC;SG;3	N
پاڑنا	cazar	پاڑ	cazar	V;SG;NFIN;ACT	V
پاڑنا	matar	پاڑ	matar	V;SG;NFIN;ACT	V
پاڑنا	destrúen	پاڑ	destruír	V;SG;NFIN;ACT	V
پاڑنا	destruír	پاڑ	destruír	V;SG;NFIN;ACT	V
پاڑنا	destrúe	پاڑ	destruír	V;SG;NFIN;ACT	V
پاس	en	پاس	en	ADP;NOM;MASC;SG;3	ADP
پاس	de	پاس	de	ADP;NOM;MASC;SG;3	ADP
پاس	sobre	پاس	sobre	ADP;NOM;MASC;SG;3	ADP
پاس	de	پاس	de	ADP;NOM;MASC;SG;3	ADP
پاس	de	پاس	de	ADP;NOM;MASC;SG;3	ADP
پاس	en	پاس	en	ADP;NOM;MASC;SG;3	ADP
پاس	de	پاس	de	ADP;NOM;MASC;SG;3	ADP
پاس	sobre	پاس	sobre	ADP;NOM;MASC;SG;3	ADP
پاس	de	پاس	de	ADP;NOM;MASC;SG;3	ADP
پاسبان	guía	پاسبان	guía	N;NOM;MASC;SG;3	N
پاسبان	pastor	پاسبان	pastor	N;NOM;MASC;SG;3	N
پاسبان	pastorciño	پاسبان	pastorciño	N;NOM;MASC;SG;3	N
پاسبان	garda	پاسبان	garda	N;NOM;MASC;SG;3	N
پاکیزگی	elegancia	پاکیزگی	elegancia	N;NOM;MASC;SG;3	N
پاکیزگی	elegancia	پاکیزگی	elegancia	N;NOM;MASC;SG;3	N
پاکیزگی	pureza	پاکیزگی	pureza	N;NOM;MASC;SG;3	N
پالا	poder	پالا	poder	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	cambiar	پالا	cambiar	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	mudar	پالا	mudar	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	tratar	پالا	tratar	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	trata	پالا	tratar	V;PFV;MASC;SG;V.PTCP;ACT	V
پالا	lidar	پالا	lidar	V;PFV;MASC;SG;V.PTCP;ACT	V
پالنا	apoiar	پال	apoiar	V;SG;NFIN;ACT	V
پامالی	destrución	پامالی	destrución	N;NOM;MASC;SG;3	N
پامالی	destrucción	پامالی	destrucción	N;NOM;MASC;SG;3	N
پان	cinco	پان	cinco	N;NOM;MASC;SG;3	N
پان	auga	پان	auga	N;NOM;MASC;SG;3	N
پان	respeto	پان	respeto	N;NOM;MASC;SG;3	N
پان	respecto	پان	respecto	N;NOM;MASC;SG;3	N
پان	bebe	پان	beber	N;NOM;MASC;SG;3	N
پان	copa	پان	copa	N;NOM;MASC;SG;3	N
پانا	percibir	پانا	percibir	V;SG;NFIN;ACT	V
پانا	recibir	پانا	recibir	V;SG;NFIN;ACT	V
پانا	atopar	پانا	atopar	V;SG;NFIN;ACT	V
پانا	entender	پانا	entender	V;SG;NFIN;ACT	V
پانا	comprender	پانا	comprender	V;SG;NFIN;ACT	V
پانا	entendo	پانا	enter	V;SG;NFIN;ACT	V
پانا	descubrir	پانا	descubrir	V;SG;NFIN;ACT	V
پانا	descobren	پانا	descobrar	V;SG;NFIN;ACT	V
پانا	percibir	پانا	percibir	V;SG;NFIN;ACT	V
پانا	collo	پانا	collo	V;SG;NFIN;ACT	V
پانا	acadar	پانا	acadar	V;SG;NFIN;ACT	V
پانا	chegar	پانا	chegar	V;SG;NFIN;ACT	V
پانا	recibir	پانا	recibir	V;SG;NFIN;ACT	V
پانا	obter	پانا	obter	V;SG;NFIN;ACT	V
پانا	atopar	پانا	atopar	V;SG;NFIN;ACT	V
پانا	entender	پانا	entender	V;SG;NFIN;ACT	V
پانا	comprender	پانا	comprender	V;SG;NFIN;ACT	V
پانا	entendo	پانا	enter	V;SG;NFIN;ACT	V
پانا	descubrir	پانا	descubrir	V;SG;NFIN;ACT	V
پانا	descobren	پانا	descobrar	V;SG;NFIN;ACT	V
پانچ	5	پانچ	5	NUM	NUM
پانی	chuvia	پانی	chuvia	N;NOM;MASC;SG;3	N
پانی	choiva	پانی	choiva	N;NOM;MASC;SG;3	N
پانی	razas	پانی	raza	N;NOM;MASC;SG;3	N
پانی	auga	پانی	auga	N;NOM;MASC;SG;3	N
پانی	valor	پانی	valor	N;NOM;MASC;SG;3	N
پانی	coraxe	پانی	coraxe	N;NOM;MASC;SG;3	N
پانی	valentía	پانی	valentía	N;NOM;MASC;SG;3	N
پانی	collóns	پانی	collón	N;NOM;MASC;SG;3	N
پانی	suor	پانی	suor	N;NOM;MASC;SG;3	N
پانی	factoría	پانی	factoría	N;NOM;MASC;SG;3	N
پانی	espírito	پانی	espírito	N;NOM;MASC;SG;3	N
پانی	viño	پانی	vir	N;NOM;MASC;SG;3	N
پانی	bágoas	پانی	bágoa	N;NOM;MASC;SG;3	N
پانی	aburrimento	پانی	aburrimento	N;NOM;MASC;SG;3	N
پائجامہ	pantalóns	پائجامہ	pantalón	N;NOM;MASC;SG;3	N
پائجامہ	pantalón	پائجامہ	pantalón	N;NOM;MASC;SG;3	N
پائداری	estabilidade	پائداری	estabilidade	N;NOM;MASC;SG;3	N
پائے	da	پائے	da	V;ACT	V
پائِیں	volta	پا	volta	N;NOM;MASC;PL;3	N
پائِیں	fondo	پا	fondo	N;NOM;MASC;PL;3	N
پائِیں	final	پا	final	N;NOM;MASC;PL;3	N
پائِیں	baixos	پا	baixo	N;NOM;MASC;PL;3	N
پائِیں	pulmonar	پا	pulmonar	N;NOM;MASC;PL;3	N
پائِیں	calefacción	پا	calefacción	N;NOM;MASC;PL;3	N
پتری	disco	پتری	disco	N;NOM;MASC;SG;3	N
پتری	nota	پتری	nota	N;NOM;MASC;SG;3	N
پتری	carta	پتری	carta	N;NOM;MASC;SG;3	N
پتری	letra	پتری	letra	N;NOM;MASC;SG;3	N
پتلا	estreito	پتلا	estreito	N;NOM;MASC;SG;3	N
پتلانا	no	پتلانا	no	V;MASC;SG;NFIN;ACT	V
پتّوں	marcha	پتل	marcha	N;ACC;MASC;PL;3	N
پتّوں	follas	پتل	folla	N;ACC;MASC;PL;3	N
پتّے	deixa	پتیے	deixar	V;MASC;SG;V.PTCP;ACT	V
پتّے	sae	پتیے	saír	V;MASC;SG;V.PTCP;ACT	V
پٹا	cuberto	پٹا	cuberto	V;PFV;MASC;SG;V.PTCP;ACT	V
پٹری	escala	پٹری	escala	N;NOM;FEM;SG;3	N
پٹری	pista	پٹری	pistar	N;NOM;FEM;SG;3	N
پٹری	camiño	پٹری	camiño	N;NOM;FEM;SG;3	N
پٹری	rastro	پٹری	rastro	N;NOM;FEM;SG;3	N
پٹری	cambios	پٹری	cambio	N;NOM;FEM;SG;3	N
پٹری	hipódromo	پٹری	hipódromo	N;NOM;FEM;SG;3	N
پٹری	avenida	پٹری	avenida	N;NOM;FEM;SG;3	N
پٹّوں	músculos	پٹّ	músculo	N;ACC;MASC;PL;3	N
پچ	prexuízos	پچ	prexuízo	N;NOM;MASC;SG;3	N
پچ	cinco	پچ	cinco	N;NOM;MASC;SG;3	N
پچ	defensa	پچ	defensa	N;NOM;MASC;SG;3	N
پچ	protección	پچ	protección	N;NOM;MASC;SG;3	N
پچ	apoio	پچ	apoio	N;NOM;MASC;SG;3	N
پچاس	50	پچاس	50	NUM	NUM
پچاس	cincuenta	پچاس	cincuenta	NUM	NUM
پچاسوں	cantos	پچاسا	canto	N;ACC;MASC;PL;3	N
پچھاڑنا	caeu	پچھاڑ	caeu	V;SG;NFIN;ACT	V
پچھاڑنا	namorou	پچھاڑ	namorar	V;SG;NFIN;ACT	V
پچھاڑنا	adormeceu	پچھاڑ	adormecer	V;SG;NFIN;ACT	V
پِچھاڑی	fila	پِچھاڑی	fila	N;NOM;MASC;SG;3	N
پِچھاڑی	parte	پِچھاڑی	parte	N;NOM;MASC;SG;3	N
پِچھاڑی	traseira	پِچھاڑی	traseiro	N;NOM;MASC;SG;3	N
پِچھاڑی	volta	پِچھاڑی	volta	N;NOM;MASC;SG;3	N
پچھڑنا	fracasar	پچھڑ	fracasar	V;NFIN	V
پچھڑنا	fallan	پچھڑ	fallar	V;NFIN	V
پُختہ	forte	پُختہ	forte	ADJ	ADJ
پُختہ	fortes	پُختہ	forte	ADJ	ADJ
پذیرائی	benvida	پذیرائی	benvida	N;NOM;FEM;SG;3	N
پذیرائی	benvido	پذیرائی	benvido	N;NOM;FEM;SG;3	N
پذیرائی	benvida	پذیرائی	benvida	N;NOM;FEM;SG;3	N
پذیرائی	benvido	پذیرائی	benvido	N;NOM;FEM;SG;3	N
پر	agás	پر	agás	ADP	ADP
پر	salvo	پر	salvo	ADP	ADP
پر	tras	پر	tras	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	para	پر	para	ADP	ADP
پر	por	پر	por	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	para	پر	para	ADP	ADP
پر	sobre	پر	sobre	ADP	ADP
پر	con	پر	con	ADP	ADP
پر	sen	پر	sen	ADP	ADP
پر	en	پر	en	ADP	ADP
پر	agás	پر	agás	ADP	ADP
پر	salvo	پر	salvo	ADP	ADP
پر	tras	پر	tras	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	para	پر	para	ADP	ADP
پر	por	پر	por	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	en	پر	en	ADP	ADP
پر	de	پر	de	ADP	ADP
پر	para	پر	para	ADP	ADP
پر	sobre	پر	sobre	ADP	ADP
پر	con	پر	con	ADP	ADP
پر	sen	پر	sen	ADP	ADP
پُر	completo	پُر	completo	ADJ	ADJ
پُر	completo	پُر	completo	ADJ	ADJ
پراسرار	raro	پراسرار	raro	ADJ	ADJ
پراسرار	misterioso	پراسرار	misterioso	ADJ	ADJ
پرامن	pacífica	پرامن	pacífico	ADJ	ADJ
پرزور	poderosa	پرزور	poder	ADJ	ADJ
پرزور	poderosos	پرزور	poderoso	ADJ	ADJ
پرزور	poderoso	پرزور	poderoso	ADJ	ADJ
پرسکون	tranquila	پرسکون	tranquila	ADJ	ADJ
پرسکون	tranquilo	پرسکون	tranquilo	ADJ	ADJ
پرسکون	pacífica	پرسکون	pacífico	ADJ	ADJ
پُرانا	antiga	پُرانا	antigo	ADJ	ADJ
پُرانا	antigas	پُرانا	antigo	ADJ	ADJ
پُرانا	completo	پُرانا	completo	ADJ	ADJ
پُرانا	horríbel	پُرانا	horríbel	ADJ	ADJ
پُرانا	obsoleto	پُرانا	obsoleto	ADJ	ADJ
پرباسی	estranxeira	پرباسی	estranxeiro	ADJ	ADJ
پربت	outeiro	پربت	outeiro	N;NOM;MASC;SG;3	N
پربت	outeiros	پربت	outeiro	N;NOM;MASC;SG;3	N
پربت	montaña	پربت	montaña	N;NOM;MASC;SG;3	N
پربت	outeiro	پربت	outeiro	N;NOM;MASC;SG;3	N
پربت	outeiros	پربت	outeiro	N;NOM;MASC;SG;3	N
پرچار	moeda	پرچار	moeda	N;NOM;MASC;SG;3	N
پرچار	moeda	پرچار	moeda	N;NOM;MASC;SG;3	N
پرچار	propaganda	پرچار	propaganda	N;NOM;MASC;SG;3	N
پرچارک	sacerdote	پرچارک	sacerdote	N;NOM;MASC;SG;3	N
پرچم	bandeira	پرچم	bandeira	N;NOM;MASC;SG;3	N
پرچہ	carta	پرچہ	carta	N;NOM;MASC;SG;3	N
پرچہ	letra	پرچہ	letra	N;NOM;MASC;SG;3	N
پرچہ	revistas	پرچہ	revista	N;NOM;MASC;SG;3	N
پرچہ	revista	پرچہ	revista	N;NOM;MASC;SG;3	N
پرچہ	mensaxe	پرچہ	mensaxe	N;NOM;MASC;SG;3	N
پرچہ	xornais	پرچہ	xornal	N;NOM;MASC;SG;3	N
پرچہ	xornal	پرچہ	xornal	N;NOM;MASC;SG;3	N
پرچی	permiso	پرچی	permiso	N;NOM;MASC;SG;3	N
پرچی	nota	پرچی	nota	N;NOM;MASC;SG;3	N
پرچی	carta	پرچی	carta	N;NOM;MASC;SG;3	N
پرچی	letra	پرچی	letra	N;NOM;MASC;SG;3	N
پرچی	voto	پرچی	voto	N;NOM;MASC;SG;3	N
پرچی	votos	پرچی	voto	N;NOM;MASC;SG;3	N
پرداخت	axuda	پرداخت	axuda	N;NOM;MASC;SG;3	N
پرداخت	evitalo	پرداخت	evitalo	N;NOM;MASC;SG;3	N
پرداخت	coidado	پرداخت	coidado	N;NOM;MASC;SG;3	N
پرداخت	apoio	پرداخت	apoio	N;NOM;MASC;SG;3	N
پردازی	elegancia	پردازی	elegancia	N;NOM;MASC;SG;3	N
پردہ	desculpa	پردہ	desculpa	N;NOM;MASC;SG;3	N
پردہ	privacidade	پردہ	privacidade	N;NOM;MASC;SG;3	N
پردہ	pantalla	پردہ	pantalla	N;NOM;MASC;SG;3	N
پردہ	desculpa	پردہ	desculpa	N;NOM;MASC;SG;3	N
پردہ	privacidade	پردہ	privacidade	N;NOM;MASC;SG;3	N
پردہ	pantalla	پردہ	pantalla	N;NOM;MASC;SG;3	N
پُرزہ	malvada	پُرزہ	malvada	ADJ	ADJ
پرَکرتی	no	پرَکرتی	no	V;IPFV;FEM;SG;V.PTCP;ACT	V
پرکھ	probar	پرکھ	probar	V;ACT	V
پرکھنا	probar	پرکھ	probar	V;SG;NFIN;ACT	V
پرنانا	casar	پرنانا	casar	V;MASC;SG;NFIN;ACT	V
پرندہ	paxaro	پرندہ	paxaro	N;NOM;MASC;SG;3	N
پرندہ	aves	پرندہ	ave	N;NOM;MASC;SG;3	N
پرندہ	ave	پرندہ	ave	N;NOM;MASC;SG;3	N
پرواز	voo	پرواز	voo	N;NOM;MASC;SG;3	N
پرواز	orgullo	پرواز	orgullo	N;NOM;MASC;SG;3	N
پرواز	acceso	پرواز	acceso	N;NOM;MASC;SG;3	N
پروان	é	پروان	ser	V;ACT	V
پروانجات	cartas	پروانجات	carta	N;NOM;MASC;PL;3	N
پروانجات	letras	پروانجات	letra	N;NOM;MASC;PL;3	N
پرے	da	پرا	da	V;PFV;MASC;SG;V.PTCP;ACT	V
پریڈ	procesión	پریڈ	procesión	N;NOM;MASC;SG;3	N
پڑتا	compartir	پڑ	compartir	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتا	comparten	پڑ	compartir	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتا	compartimos	پڑ	compartir	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتا	custan	پڑ	custar	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتا	custa	پڑ	custar	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتال	inspección	پڑتال	inspección	N;NOM;MASC;SG;3	N
پڑتال	investigación	پڑتال	investigación	N;NOM;MASC;SG;3	N
پڑتال	cheque	پڑتال	cheque	N;NOM;MASC;SG;3	N
پڑنا	participar	پڑ	participar	V;MASC;SG;NFIN;ACT	V
پڑنا	caer	پڑ	caer	V;MASC;SG;NFIN;ACT	V
پڑھا	aprendín	پڑھ	aprender	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	aprenderon	پڑھ	aprender	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	aprendemos	پڑھ	aprender	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	aprendeu	پڑھ	aprender	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	descubrimos	پڑھ	descubrir	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	lin	پڑھ	lin	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	ler	پڑھ	ler	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھانا	ensinar	پڑھا	ensinar	V;MASC;SG;V.PTCP;ACT	V
پڑھانا	ensinarche	پڑھا	ensinarche	V;MASC;SG;V.PTCP;ACT	V
پڑھائی	lendo	پڑھا	lendo	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	ler	پڑھا	ler	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	lendo	پڑھا	lendo	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	ler	پڑھا	ler	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	estudar	پڑھا	estudar	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	estudamos	پڑھا	estudar	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھنا	lin	پڑھ	lin	V;MASC;SG;NFIN;ACT	V
پڑھنا	ler	پڑھ	ler	V;MASC;SG;NFIN;ACT	V
پڑھنا	estudar	پڑھ	estudar	V;MASC;SG;NFIN;ACT	V
پڑھنا	estudamos	پڑھ	estudar	V;MASC;SG;NFIN;ACT	V
پڑھنا	aprenden	پڑھ	aprender	V;MASC;SG;NFIN;ACT	V
پڑھنا	aprender	پڑھ	aprender	V;MASC;SG;NFIN;ACT	V
پژمُردہ	triste	پژمُردہ	triste	ADJ	ADJ
پس	volta	پس_وپیش	volta	N;NOM;MASC;SG;3	N
پس	polo	پس_وپیش	polo	N;NOM;MASC;SG;3	N
پسپائی	retirada	پسپائی	retirada	N;NOM;FEM;SG;3	N
پسپائی	derrota	پسپائی	derrota	N;NOM;FEM;SG;3	N
پست	mala	پست	mal	ADJ	ADJ
پست	malas	پست	mal	ADJ	ADJ
پست	mágoa	پست	mágoa	ADJ	ADJ
پست	mala	پست	mal	ADJ	ADJ
پست	malas	پست	mal	ADJ	ADJ
پست	mágoa	پست	mágoa	ADJ	ADJ
پسندیدگی	aprobación	پسندیدگی	aprobación	N;NOM;MASC;SG;3	N
پسینہ	suor	پسینہ	suor	N;NOM;MASC;SG;3	N
پسینہ	factoría	پسینہ	factoría	N;NOM;MASC;SG;3	N
پُشت	volta	پُشت	volta	N;NOM;MASC;SG;3	N
پُشت	xeración	پُشت	xeración	N;NOM;MASC;SG;3	N
پُشت	apoio	پُشت	apoio	N;NOM;MASC;SG;3	N
پُشتَین	devanceiros	پُشتَین	devanceiro	ADJ	ADJ
پُشتَینی	ancestral	پُشتَینی	ancestral	ADJ	ADJ
پُکارا	chamada	پُکارا	chamar	V;PFV;MASC;SG;V.PTCP;ACT	V
پُکارا	chamado	پُکارا	chamar	V;PFV;MASC;SG;V.PTCP;ACT	V
پُکارا	chámase	پُکارا	chámase	V;PFV;MASC;SG;V.PTCP;ACT	V
پُکارا	chamou	پُکارا	chamar	V;PFV;MASC;SG;V.PTCP;ACT	V
پُکارنا	rezar	پُکار	rezar	V;NFIN;ACT	V
پُکارنا	rezan	پُکار	rezar	V;NFIN;ACT	V
پکانا	cociñar	پکانا	cociñar	V;MASC;SG;V.PTCP;ACT	V
پکائی	cociñar	پکا	cociñar	V;PFV;FEM;SG;V.PTCP;ACT	V
پکائی	cociñando	پکا	cociñar	V;PFV;FEM;SG;V.PTCP;ACT	V
پکڑ	agarda	پکڑ	agarda	V;ACT	V
پکڑ	deter	پکڑ	deter	V;ACT	V
پکڑ	capturar	پکڑ	capturar	V;ACT	V
پکڑ	agarda	پکڑ	agarda	V;ACT	V
پکڑ	deter	پکڑ	deter	V;ACT	V
پکڑ	capturar	پکڑ	capturar	V;ACT	V
پکڑا	atrapado	پکڑ	atrapar	V;PFV;MASC;SG;V.PTCP;ACT	V
پکڑا	colleran	پکڑ	coller	V;PFV;MASC;SG;V.PTCP;ACT	V
پکڑائی	collendo	پکڑائی	coller	V;PFV;FEM;SG;V.PTCP;ACT	V
پکڑائی	capturar	پکڑائی	capturar	V;PFV;FEM;SG;V.PTCP;ACT	V
پکڑنا	agarda	پکڑ	agarda	V;MASC;SG;NFIN;ACT	V
پکڑنا	coller	پکڑ	coller	V;MASC;SG;NFIN;ACT	V
پکڑنا	pescar	پکڑ	pescar	V;MASC;SG;NFIN;ACT	V
پکڑنا	manexar	پکڑ	manexar	V;MASC;SG;NFIN;ACT	V
پکڑنا	arranxar	پکڑ	arranxar	V;MASC;SG;NFIN;ACT	V
پکڑنا	facer	پکڑ	facer	V;MASC;SG;NFIN;ACT	V
پکڑنا	recibir	پکڑ	recibir	V;MASC;SG;NFIN;ACT	V
پکڑنا	deter	پکڑ	deter	V;MASC;SG;NFIN;ACT	V
پکڑنا	detectar	پکڑ	detectar	V;MASC;SG;NFIN;ACT	V
پکڑنا	descubrir	پکڑ	descubrir	V;MASC;SG;NFIN;ACT	V
پکڑنا	descobren	پکڑ	descobrar	V;MASC;SG;NFIN;ACT	V
پکڑنا	capturar	پکڑ	capturar	V;MASC;SG;NFIN;ACT	V
پکنا	cociñar	پک	cociñar	V;MASC;SG;NFIN;ACT	V
پکنا	cociñar	پک	cociñar	V;MASC;SG;NFIN;ACT	V
پکھارنا	limpar	پکھار	limpar	V;MASC;SG;NFIN;ACT	V
پکھارنا	lavan	پکھار	lavar	V;MASC;SG;NFIN;ACT	V
پکھارنا	lavar	پکھار	lavar	V;MASC;SG;NFIN;ACT	V
پگ	pé	پگ	pé	N;NOM;MASC;SG;3	N
پگ	infantaría	پگ	infantar	N;NOM;MASC;SG;3	N
پگ	paso	پگ	paso	N;NOM;MASC;SG;3	N
پگ	escala	پگ	escala	N;NOM;MASC;SG;3	N
پگڑی	persoa	پگڑی	persoa	N;NOM;FEM;SG;3	N
پگڑی	individuo	پگڑی	individuo	N;NOM;FEM;SG;3	N
پگڑی	tipo	پگڑی	tipo	N;NOM;FEM;SG;3	N
پگڑی	persoa	پگڑی	persoa	N;NOM;FEM;SG;3	N
پگڑی	persoa	پگڑی	persoa	N;NOM;FEM;SG;3	N
پگڑی	individuo	پگڑی	individuo	N;NOM;FEM;SG;3	N
پگڑی	tipo	پگڑی	tipo	N;NOM;FEM;SG;3	N
پگڑی	persoa	پگڑی	persoa	N;NOM;FEM;SG;3	N
پگھارنا	lavan	پگھار	lavar	V;SG;NFIN;ACT	V
پگھارنا	lavar	پگھار	lavar	V;SG;NFIN;ACT	V
پلٹا	vingar	پلٹا	vingar	V;PFV;MASC;SG;V.PTCP;ACT	V
پلٹانا	volvo	پلٹانا	volvo	V;MASC;SG;NFIN;ACT	V
پلٹانا	regresar	پلٹانا	regresar	V;MASC;SG;NFIN;ACT	V
پلٹانا	volva	پلٹانا	volva	V;MASC;SG;NFIN;ACT	V
پلٹانا	volver	پلٹانا	volver	V;MASC;SG;NFIN;ACT	V
پلٹنا	volvo	پلٹ	volvo	V;MASC;SG;NFIN;ACT	V
پلٹنا	regresar	پلٹ	regresar	V;MASC;SG;NFIN;ACT	V
پلٹنا	volva	پلٹ	volva	V;MASC;SG;NFIN;ACT	V
پلٹنا	volver	پلٹ	volver	V;MASC;SG;NFIN;ACT	V
پِلنا	atacar	پِل	atacar	V;MASC;SG;NFIN;ACT	V
پناہ	refuxio	پناہ	refuxio	N;NOM;MASC;SG;3	N
پناہ	protección	پناہ	protección	N;NOM;MASC;SG;3	N
پناہ	refuxio	پناہ	refuxio	N;NOM;MASC;SG;3	N
پناہ	refuxio	پناہ	refuxio	N;NOM;MASC;SG;3	N
پناہ	protección	پناہ	protección	N;NOM;MASC;SG;3	N
پِنپنانا	asubía	پِنپنانا	asubir	V;NFIN	V
پِنجنا	únete	پِنج	únete	V;SG;NFIN;ACT	V
پنچایت	parvada	پنچایت	parvada	N;NOM;MASC;SG;3	N
پنچایت	comunidade	پنچایت	comunidade	N;NOM;MASC;SG;3	N
پُنر	vez	پُنر	vez	N;NOM;MASC;SG;3	N
پنکھ	nunha	پنکھ	nunha	N;NOM;MASC;SG;3	N
پنکھ	á	پنکھ	á	N;NOM;MASC;SG;3	N
پنکھا	fan	پنکھا	facer	V;PFV;MASC;SG;V.PTCP;ACT	V
پنکھا	fan	پنکھا	facer	V;PFV;MASC;SG;V.PTCP;ACT	V
پِننا	limpar	پِن	limpar	V;SG;NFIN;ACT	V
پنیر	queixo	پنیر	queixo	N;NOM;MASC;SG;3	N
پُوچھنا	convídovos	پُوچھ	convídovo	V;MASC;SG;NFIN;ACT	V
پُوچھنا	pedir	پُوچھ	pedir	V;MASC;SG;NFIN;ACT	V
پُوچھنا	preguntar	پُوچھ	preguntar	V;MASC;SG;NFIN;ACT	V
پُوچھنا	pregunte	پُوچھ	pregunte	V;MASC;SG;NFIN;ACT	V
