この	این	この	این	DET	DET
ショット	شات	ショット	آنته	N	N;SG
ショット	شلیک	ショット	شلیک	N	N;SG
ショット	نماها	ショット	نما	N	N;PL
黄色	زرد	黄色	زرد	N	N;SG
若者	جوانی	若者	جوانی	N	N;SG
若者	جوانان	若者	جوان	N	N;PL
兵隊	سرباز	兵隊	سرباز	N	N;SG
兵隊	سربازی	兵隊	سربازی	N	N;SG
間隔	فواصل	間隔	فاصله	N	N;PL
間隔	فاصله	間隔	فاصله	N	N;SG
全般	ژنرال	全般	ژنرال	N	N;SG
全般	جنرال	全般	جنرال	N	N;SG
リスク	خطر	リスク	خطر	N	N;SG
リスク	ریسک	リスク	None	N	N;SG
リスク	خطرات	リスク	خطر	N	N;PL
割合	تناسب	割合	تناسب	N	N;SG
割合	درصد	割合	درصد	N	N;SG
割合	درصدی	割合	درصدی	N	N;SG
割合	درصد	割合	درصد	N	N;SG
プリンセス	پرنسس	プリンセス	پرنسس	N	N;SG
プリンセス	شاهدخت	プリンセス	شاهدخت	N	N;SG
チェス	چس	チェス	چس	N	N;SG
チェス	شطرنج	チェス	None	N	N;SG
気持ち	احساسات	気持ち	احساس	N	N;PL
気持ち	احساس	気持ち	احساس	N	N;SG
気持ち	احساساتی	気持ち	None	N	N;SG
軍隊	ارتش	軍隊	ارتش	N	N;SG
軍隊	نظامی	軍隊	نظام	N	N;SG
軍隊	ارتشی	軍隊	ارتشی	N	N;SG
軍隊	سپاه	軍隊	سپاه	N	N;SG
軍隊	لشگر	軍隊	لشگر	N	N;SG
軍隊	ارتش	軍隊	ارتش	N	N;SG
軍隊	ارتشی	軍隊	ارتشی	N	N;SG
軍隊	سپاه	軍隊	سپاه	N	N;SG
軍隊	لشکر	軍隊	None	N	N;SG
無効	نامعتبر	無効	نامعتبر	ADJ	ADJ
行事	رویدادهای	行事	رویداد	N	N;PL
行事	رویدادها	行事	رویداد	N	N;PL
行事	حوادث	行事	حوادث	N	N;PL
行事	اتفاقات	行事	اتفاق	N	N;PL
行事	رویداد	行事	رویداد	N	N;SG
行事	واقعه	行事	واقعه	N	N;SG
行事	رخداد	行事	رخداد	N	N;SG
前者	پیشین	前者	پیشین	N	N;SG
競争	مسابقه	競争	مسابقه	N	N;SG
競争	رقابت	競争	رقابت	N	N;SG
競争	رقابتهای	競争	رقابت	N	N;PL
競争	رقابتها	競争	رقابت	N	N;PL
医薬品	داروئی	医薬品	داروئی	N	N;SG
医薬品	داروسازی	医薬品	داروسازی	N	N;SG
双子	دوقلو	双子	None	N	N;SG
双子	دوقلوها	双子	دوقلو	N	N;PL
双子	دوقلو	双子	None	N	N;SG
ビジョン	بصیرت	ビジョン	بصیرت	N	N;SG
ビジョン	دید	ビジョン	دید#بین	N	N;SG
ビジョン	ویژن	ビジョン	ویژن	N	N;SG
ビジョン	بینایی	ビジョン	بینایی	N	N;SG
疾患	بیماری	疾患	بیماری	N	N;SG
疾患	اختلالات	疾患	اختلال	N	N;PL
パーツ	قطعات	パーツ	قطعه	N	N;PL
パーツ	عورت	パーツ	عورت	N	N;SG
ローン	قرض	ローン	قرض	N	N;SG
ローン	وام	ローン	وام	N	N;SG
トイレ	توالت	トイレ	توالت	N	N;SG
トイレ	حمام	トイレ	None	N	N;SG
トイレ	دستشویی	トイレ	None	N	N;SG
トイレ	توالت	トイレ	توالت	N	N;SG
グッド	خوبی	グッド	خوبی	N	N;SG
リスナー	شنونده	リスナー	شنونده	N	N;SG
リスナー	شنونده	リスナー	شنونده	N	N;SG
リスナー	شنوندگان	リスナー	شنونده	N	N;PL
グラウンド	زمینی	グラウンド	زمینی	N	N;SG
トレーニング	آموزش	トレーニング	آموزش	N	N;SG
トレーニング	تمرین	トレーニング	تمرین	N	N;SG
トレーニング	تمرینات	トレーニング	تمرینه	N	N;PL
トレーニング	تعلیم	トレーニング	تعلیم	N	N;SG
トレーニング	اموزش	トレーニング	اموزش	N	N;SG
レンタル	اجارهٔ	レンタル	اجاره	N	N;SG
レンタル	اقساط	レンタル	اقساط	N	N;PL
レンタル	اجاره	レンタル	اجاره	N	N;SG
レンタル	کرایه	レンタル	کرایه	N	N;SG
厳しい	سختگیر	厳しい	None	ADJ	ADJ
厳しい	خشن	厳しい	None	ADJ	ADJ
コマンド	فرمانها	コマンド	فرمان	N	N;PL
コマンド	فرمانهای	コマンド	فرمان	N	N;PL
コマンド	فرمان	コマンド	فرمان	N	N;SG
質量	جرم	質量	جرم	N	N;SG
質量	توده	質量	None	N	N;SG
照明	نورپردازی	照明	نورپردازی	N	N;SG
照明	روشنایی	照明	None	N	N;SG
暴力	خشونت	暴力	خشونت	N	N;SG
プロイセン	پروس	プロイセン	پروس	N	N;SG
プロイセン	پروس	プロイセン	پروس	N	N;SG
ペット	پت	ペット	پت	N	N;SG
ペット	خانگی	ペット	خانگی	N	N;SG
エンド	پایان	エンド	پایان	N	N;SG
住所	آدرس	住所	آدرس	N	N;SG
住所	نشانی	住所	None	N	N;SG
ラップ	rap	ラップ	rap	N	N;SG
ラップ	رپ	ラップ	رپ	N	N;SG
天文学	اخترشناسی	天文学	اخترشناسی	N	N;SG
天文学	نجوم	天文学	نجوم	N	N;SG
不適切	نامناسب	不適切	نامناسب	ADJ	ADJ
限界	حد	限界	حد	N	N;SG
限界	محدودیت	限界	محدودیت	N	N;SG
限界	محدودیتها	限界	محدودیت	N	N;PL
限界	محدودیت	限界	محدودیت	N	N;SG
視点	منظر	視点	منظر	N	N;SG
チェーン	زنجیری	チェーン	زنجیری	N	N;SG
チェーン	زنجیره	チェーン	زنجیره	N	N;SG
チェーン	زنجیر	チェーン	زنجیر	N	N;SG
チェーン	زنجیرهای	チェーン	زنجیرا	N	N;PL
飛行機	هواپیمای	飛行機	هواپیما	N	N;SG
飛行機	هواپیمای	飛行機	هواپیما	N	N;SG
飛行機	هواپیمایی	飛行機	هواپیمایی	N	N;SG
飛行機	هواپیما	飛行機	هواپیما	N	N;SG
飛行機	هواپیمای	飛行機	هواپیما	N	N;SG
飛行機	هواگرد	飛行機	هواگرد	N	N;SG
飛行機	طیاره	飛行機	طیاره	N	N;SG
キロメートル	کیلومتر	キロメートル	کیلومتر	N	N;SG
キロメートル	کیلومتر	キロメートル	کیلومتر	N	N;SG
キロメートル	کیلومتر	キロメートル	کیلومتر	N	N;SG
キロメートル	کیلومتر	キロメートル	کیلومتر	N	N;SG
宮殿	قصرها	宮殿	قصر	N	N;PL
宮殿	کاخ	宮殿	کاخ	N	N;SG
宮殿	قصر	宮殿	None	N	N;SG
毎月	ماهنامه	毎月	ماهنامه	N	N;SG
毎月	ماهیانه	毎月	ماهیانه	N	N;SG
需要	مطالبه	需要	None	N	N;SG
需要	تقاضا	需要	تقاضا	N	N;SG
圧力	فشار	圧力	فشار	N	N;SG
圧力	فشاری	圧力	فشاری	N	N;SG
ロマン	رومان	ロマン	رومان	N	N;SG
ロマン	رومی	ロマン	رومی	N	N;SG
ロマン	رومن	ロマン	رومن	N	N;SG
衣装	همسفر	衣装	همسفر	N	N;SG
伝承	فولکلور	伝承	فولکلور	N	N;SG
伝承	اجدادی	伝承	اجدادی	N	N;SG
近隣	همسایه	近隣	همسایه	N	N;SG
近隣	همسایگی	近隣	همسایگی	N	N;SG
近隣	محله	近隣	محله	N	N;SG
必要	ضرورت	必要	ضرورت	N	N;SG
プレーオフ	حذفی	プレーオフ	حذفی	N	N;SG
室内	سالنی	室内	سالنی	N	N;SG
コーヒー	قهوه	コーヒー	قهوه	N	N;SG
スパイ	جاسوسی	スパイ	جاسوسی	N	N;SG
スパイ	جاسوس	スパイ	جاسوس	N	N;SG
スパイ	جاسوسان	スパイ	جاسوس	N	N;PL
素材	مواد	素材	ماده	N	N;PL
素材	مصالح	素材	مصالح	N	N;PL
素材	مواد	素材	ماده	N	N;PL
素材	مصالح	素材	مصالح	N	N;PL
ライナー	راینر	ライナー	راینر	N	N;SG
登山	صعود	登山	صعود	N	N;SG
ログ	ثبت	ログ	ثبت	N	N;SG
ログ	ثبت	ログ	ثبت	N	N;SG
ログ	گزارشها	ログ	گزارش	N	N;PL
捕虜	زندانی	捕虜	زندانی	N	N;SG
捕虜	اسیر	捕虜	اسیر	N	N;SG
女	دختری	女	None	N	N;SG
女	دختر	女	دختر	N	N;SG
回路	مدار	回路	مدار	N	N;SG
回路	circuit	回路	circuit	N	N;SG
商人	بازرگانی	商人	بازرگانی	N	N;SG
商人	تاجر	商人	تاجر	N	N;SG
商人	بازرگان	商人	بازره	N	N;SG
商人	تاجران	商人	تاجران	N	N;PL
商人	بازرگان	商人	بازره	N	N;SG
商人	تجار	商人	تاجر	N	N;PL
商人	بازرگانان	商人	None	N	N;PL
外観	ظاهر	外観	ظاهر	N	N;SG
外観	نگاهی	外観	نگاه	N	N;SG
マネージャー	مدیر	マネージャー	مدیر	N	N;SG
マネージャー	مربیان	マネージャー	مربی	N	N;PL
通勤	مسافری	通勤	مسافری	N	N;SG
パンチ	مشت	パンチ	مشت	N	N;SG
パンチ	پانچ	パンチ	پانچ	N	N;SG
パンチ	منگنه	パンチ	منگنه	N	N;SG
コメディ	کمدی	コメディ	None	N	N;SG
シルバー	نقره	シルバー	نقره	N	N;SG
シルバー	سیمین	シルバー	سیمین	N	N;SG
シルバー	سیلور	シルバー	سیلور	N	N;SG
水曜日	چهارشنبه	水曜日	چهارشنبه	N	N;SG
チェンジ	تغییر	チェンジ	تغییر	N	N;SG
アドベンチャー	ماجرای	アドベンチャー	ماجرا	N	N;SG
アドベンチャー	ماجراجویی	アドベンチャー	ماجراجویی	N	N;SG
アドレス	آدرس	アドレス	آدرس	N	N;SG
アドレス	نشانی	アドレス	None	N	N;SG
論争	مجادله	論争	مجادله	N	N;SG
論争	جدال	論争	None	N	N;SG
論争	جنجال	論争	None	N	N;SG
売り上げ	فروش	売り上げ	فروش	N	N;SG
ニーズ	نیاز	ニーズ	نیاز	N	N;SG
ニーズ	نیاز	ニーズ	نیاز	N	N;SG
ゲイ	گی	ゲイ	گفت#گیر	N	N;SG
ゲイ	همجنسگرا	ゲイ	همجنسرا	N	N;SG
ゲイ	gay	ゲイ	gay	N	N;SG
ゲイ	همجنسگرایی	ゲイ	همجنسگرایی	N	N;SG
ゲイ	سرخوش	ゲイ	None	N	N;SG
同級	همکلاسی	同級	همکلاسی	N	N;SG
同級	همکلاسی	同級	همکلاسی	N	N;SG
森林	فارست	森林	فارست	N	N;SG
森林	جنگل	森林	جنگل	N	N;SG
森林	جنگلی	森林	جنگلی	N	N;SG
森林	جنگلهای	森林	جنگل	N	N;PL
森林	جنگلها	森林	جنگل	N	N;PL
症状	علائم	症状	علامت	N	N;PL
マンション	عمارت	マンション	عمارت	N	N;SG
混合	مخلوط	混合	مخلوط	N	N;SG
混合	مختلط	混合	مختلط	N	N;SG
セカンド	ثانیه	セカンド	ثانیه	N	N;SG
不能	ناممکن	不能	ناممکن	ADJ	ADJ
ブーム	بوم	ブーム	بوم	N	N;SG
後ろ	عقب	後ろ	عقب	N	N;SG
パーティー	مهمانی	パーティー	مهمان	N	N;SG
パーティー	پارتی	パーティー	پارت	N	N;SG
パーティー	مهمونی	パーティー	مهمونی	N	N;SG
パーティー	حزب	パーティー	حزب	N	N;SG
パーティー	جشن	パーティー	جشن	N	N;SG
パーティー	احزاب	パーティー	حزب	N	N;PL
マップ	نگاشت	マップ	نگاشت#گار	N	N;SG
マップ	نقشه	マップ	None	N	N;SG
ギャラリー	گالری	ギャラリー	گالری	N	N;SG
ギャラリー	نگارخانه	ギャラリー	نگارخانه	N	N;SG
ギャラリー	gallery	ギャラリー	gallery	N	N;SG
ガード	نگهبانی	ガード	None	N	N;SG
ガード	گارد	ガード	گاشت#گار	N	N;SG
十二	دوازده	十二	دوازده	NUM	NUM
ターン	نوبت	ターン	نوبت	N	N;SG
結論	نتیجه	結論	نتیجه	N	N;SG
秘書	دبیر	秘書	دبیر	N	N;SG
秘書	منشی	秘書	منشی	N	N;SG
ウォーター	آب	ウォーター	آب	N	N;SG
ラテン語	لاتین	ラテン語	لاتین	N	N;SG
属性	خصیصه	属性	خصیصه	N	N;SG
属性	صفت	属性	صفت	N	N;SG
属性	ویژگیها	属性	ویژگی	N	N;PL
属性	ویژگیهای	属性	ویژگی	N	N;PL
シル	سیل	シル	سیل	N	N;SG
アーカイブ	بایگانی	アーカイブ	بایگانی	N	N;SG
アーカイブ	آرشیو	アーカイブ	آرشیو	N	N;PL
アーカイブ	بایگانی	アーカイブ	بایگانی	N	N;SG
アーカイブ	آرشیو	アーカイブ	آرشیو	N	N;PL
アーカイブ	بایگانی	アーカイブ	بایگانی	N	N;SG
騎兵	سواران	騎兵	سوار	N	N;PL
騎兵	سواره	騎兵	سواره	N	N;SG
衝撃	ضربه	衝撃	ضربه	N	N;SG
衝撃	اصابت	衝撃	اصابت	N	N;SG
衝撃	برخوردی	衝撃	برخوردی	N	N;SG
衝撃	برخورد	衝撃	برخورد	N	N;SG
衝撃	شوک	衝撃	شوک	N	N;SG
ユニオン	یونیون	ユニオン	یونیون	N	N;SG
ユニオン	اتحادیه	ユニオン	اتحادیه	N	N;SG
ユニオン	اتحاد	ユニオン	اتحاد	N	N;SG
前面	جبهه	前面	جبهه	N	N;SG
前面	جلو	前面	جلو	N	N;SG
瞬間	لحظه	瞬間	لحظه	N	N;SG
瞬間	گشتاور	瞬間	گشتاور	N	N;SG
瞬間	فوری	瞬間	فوری	N	N;SG
ストップ	توقف	ストップ	توقف	N	N;SG
歯科	دندانی	歯科	دندانی	N	N;SG
歯科	دندانپزشکی	歯科	دندانپزشکی	N	N;SG
歯科	dentistry	歯科	dentistry	N	N;SG
エクスプレス	اکسپرس	エクスプレス	اکسپرس	N	N;SG
スタンド	استند	スタンド	است	N	N;SG
スタンド	ایستادن	スタンド	None	N	N;SG
プレゼント	هدایای	プレゼント	هدیه	N	N;PL
プレゼント	کادو	プレゼント	کادو	N	N;SG
プレゼント	هدیه	プレゼント	هدیه	N	N;SG
オーナー	مالک	オーナー	مالک	N	N;SG
オーナー	صاحب	オーナー	صاحب	N	N;SG
オーナー	صاحبش	オーナー	صاحبش	N	N;SG
オーナー	صاحبان	オーナー	صاحب	N	N;PL
グラフ	گراف	グラフ	گراف	N	N;SG
アリーナ	آرنا	アリーナ	آرنا	N	N;SG
そば	سوبا	そば	سوبا	N	N;SG
認証	وارسی	認証	None	N	N;SG
認証	تأیید	認証	تأیید	N	N;SG
認証	وارسی	認証	None	N	N;SG
認証	تصدیق	認証	تصدیق	N	N;SG
本当に	واقعآ	本当に	واقعآ	ADV	ADV
本当に	واقعا	本当に	None	ADV	ADV
婦人	خانما	婦人	خانما	N	N;SG
婦人	بانوان	婦人	None	N	N;PL
婦人	خانمها	婦人	خانم	N	N;PL
チャンス	شانس	チャンス	شانس	N	N;SG
チャンス	فرصت	チャンス	فرصت	N	N;SG
制服	یونیفرم	制服	یونیفرم	N	N;SG
制服	یونیفورم	制服	یونیفورم	N	N;SG
リアル	واقعی	リアル	واقعی	ADJ	ADJ
ギタリスト	guitarist	ギタリスト	guitarist	N	N;SG
ギタリスト	گیتاریست	ギタリスト	گیتاریست#یتار	N	N;SG
ラッシュ	راش	ラッシュ	راش	N	N;SG
メイド	خدمتکاری	メイド	خدمتکاری	N	N;SG
階段	پلکان	階段	پلک	N	N;SG
階段	پله	階段	پله	N	N;SG
階段	پلکان	階段	پلک	N	N;SG
階段	پلکان	階段	پلک	N	N;SG
ナン	نان	ナン	نان	N	N;SG
ナン	نن	ナン	نن	N	N;SG
条例	احکام	条例	حکم	N	N;PL
ステレオ	استریو	ステレオ	استریو	N	N;SG
リゾート	استراحتگاه	リゾート	استراحتگاه	N	N;SG
リゾート	جایگاه	リゾート	جایگاه	N	N;SG
ヘリコプター	هلیکوپتر	ヘリコプター	هلیکوپتر	N	N;SG
ヘリコプター	بالگرد	ヘリコプター	بالگرد	N	N;SG
フォーク	انشعاب	フォーク	انشعاب	N	N;SG
フォーク	دوراهی	フォーク	دوراهی	N	N;SG
フォーク	چنگال	フォーク	چنگال	N	N;SG
フォーク	فورک	フォーク	فورک	N	N;SG
ブリッジ	پل	ブリッジ	پل	N	N;SG
ブリッジ	پلی	ブリッジ	پلی	N	N;SG
ルーム	اتاق	ルーム	None	N	N;SG
ルーム	اتاقی	ルーム	اتاقی	N	N;SG
ルーム	اطاق	ルーム	اطاق	N	N;SG
ルーム	اتاقها	ルーム	اتاق	N	N;PL
ルーム	اتاقهای	ルーム	اتاق	N	N;PL
ルーム	اتاق	ルーム	None	N	N;SG
ピアニスト	پیانیست	ピアニスト	پیانیست	N	N;SG
原理	اصل	原理	اصل	N	N;SG
原理	اصول	原理	اصل	N	N;PL
バーン	انبار	バーン	انبار	N	N;SG
バーン	طویله	バーン	طویله	N	N;SG
戦術	تاکتیکهای	戦術	تاکتیکا	N	N;PL
戦術	تاکتیک	戦術	تاکتیک	N	N;SG
戦術	رزم	戦術	رزم	N	N;SG
戦術	تاکتیک	戦術	تاکتیک	N	N;SG
スピン	اسپین	スピン	اسپین	N	N;SG
スピン	چرخیدن	スピン	چرخیدن	N	N;SG
スピン	چرخش	スピン	چرخش	N	N;SG
スピン	دوار	スピン	دوار	N	N;SG
ホイール	فرمون	ホイール	فرمون	N	N;SG
ホイール	چرخ	ホイール	چرخ	N	N;SG
ホイール	چرخ	ホイール	چرخ	N	N;SG
レーザー	لیزر	レーザー	لیزر	N	N;SG
レーザー	لیزری	レーザー	لیزری	N	N;SG
間違い	اشتباهاتی	間違い	اشتباه	N	N;PL
間違い	اشتباهات	間違い	اشتباه	N	N;PL
間違い	اشتباه	間違い	اشتباه	N	N;SG
忍者	نینجا	忍者	نینجا	N	N;SG
忍者	نینجای	忍者	نینجا	N	N;SG
忍者	نینجا	忍者	نینجا	N	N;SG
忍者	نینجاها	忍者	نینجا	N	N;PL
サスペンス	مشیت	サスペンス	مشیت	N	N;SG
サスペンス	تعلیق	サスペンス	تعلیق	N	N;SG
ユーザ	کاربر	ユーザ	کاربر	N	N;SG
ユーザ	کاربران	ユーザ	کاربر	N	N;PL
海峡	تنگه	海峡	تنگه	N	N;SG
海峡	استریتس	海峡	استریتس	N	N;SG
海峡	کانال	海峡	None	N	N;SG
海峡	مجرا	海峡	None	N	N;SG
海峡	مجرای	海峡	None	N	N;SG
海峡	چنل	海峡	چنل	N	N;SG
海峡	channel	海峡	channel	N	N;SG
氏名	نام	氏名	نام	N	N;SG
ムーン	قمر	ムーン	قمر	N	N;SG
ムーン	ماه	ムーン	ماه	N	N;SG
ムーン	moon	ムーン	moon	N	N;SG
スポット	محل	スポット	محل	N	N;SG
スポット	مکانی	スポット	مکان	N	N;SG
スポット	مکان	スポット	مکان	N	N;SG
スポット	جای	スポット	جا	N	N;SG
スポット	جایی	スポット	جا	N	N;SG
スポット	نقطه	スポット	نقطه	N	N;SG
スポット	مکانهایی	スポット	مکان	N	N;PL
スポット	مکانها	スポット	مکان	N	N;PL
スポット	مساجد	スポット	None	N	N;PL
酸素	اکسیژن	酸素	اکسیژن	N	N;SG
要件	نیازی	要件	نیاز	N	N;SG
要件	نیازها	要件	نیاز	N	N;PL
要件	نیازهای	要件	نیاز	N	N;PL
チャンピオンシップ	قهرمانی	チャンピオンシップ	قهرمانی	N	N;SG
プロセス	فرایند	プロセス	فرایند	N	N;SG
プロセス	پروسه	プロセス	پروسه	N	N;SG
プロセス	فرآیند	プロセス	فرآیند	N	N;SG
プロセス	روند	プロセス	روند	N	N;SG
プロセス	مراحل	プロセス	مرحله	N	N;PL
プロセス	فرایندهای	プロセス	فرایند	N	N;PL
友達	دوستان	友達	دوست	N	N;PL
友達	دوست	友達	دوست	N	N;SG
友達	دوستی	友達	دوستی	N	N;SG
ガイドライン	دستورالعملهای	ガイドライン	دستورالع	N	N;PL
ガイドライン	دستورالعملها	ガイドライン	دستورالع	N	N;PL
ガイドライン	رهنمودهای	ガイドライン	رهنمود	N	N;PL
