que	että	que	että	CONJ	CONJ
humanidad	ihmiskunta	humanidad	ihmis#kunta	N;FEM;SG	N;NOM;SG
humanidad	ihmisyyttä	humanidad	ihmisyys	N;FEM;SG	N;PRT;SG
guerrero	soturi	guerrero	soturi	N;MASC;SG	N;NOM;SG
guerrero	taistelija	guerrero	taistelija	N;MASC;SG	N;NOM;SG
tramo	stretch	tramo	stretch	N;MASC;SG	N;NOM;SG
uefa	uefa	uefa	uefa	N;FEM;SG	N;NOM;SG
representante	edustaja	representante	edustaja	N;SG	N;NOM;SG
empieza	alkaa	empezar	alkaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
empieza	alkaa	empezar	alkaa	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
rugby	rugby	rugby	rugby	N;MASC;SG	N;NOM;SG
dakota	dakota	dakota	dakota	N;MASC;SG	N;NOM;SG
galicia	galician	galicia	galicia	N;FEM;SG	N;GEN;SG
galicia	galician	galicia	galicia	N;FEM;SG	N;GEN;SG
pensilvania	pennsylvanian	pensilvania	pennsylvania	N;FEM;SG	N;GEN;SG
caribe	karibian	caribe	karibia	N;MASC;SG	N;GEN;SG
perfil	profiilia	perfil	profiili	N;MASC;SG	N;PRT;SG
perfil	profiilin	perfil	profiili	N;MASC;SG	N;GEN;SG
perfil	profiili	perfil	profiili	N;MASC;SG	N;NOM;SG
escocia	skotlannissa	escocia	skotlanti	N;FEM;SG	N;IN+ESS;SG
escocia	skotlanti	escocia	skotlanti	N;FEM;SG	N;NOM;SG
escocia	skotlannin	escocia	skotlanti	N;FEM;SG	N;GEN;SG
png	png	png	png	N	N;NOM;SG
definición	määrittely	definición	määrittely	N;FEM;SG	N;NOM;SG
definición	määritelmä	definición	määritelmä	N;FEM;SG	N;NOM;SG
simon	simon	simon	simo	N;MASC;SG	N;GEN;SG
amarillo	keltainen	amarillo	keltainen	ADJ;MASC;SG	ADJ;NOM;SG
piel	nahkaa	piel	nahka	N;FEM;SG	N;PRT;SG
piel	nahka	piel	nahka	N;FEM;SG	N;NOM;SG
piel	nahan	piel	nahka	N;FEM;SG	N;GEN;SG
piel	karva	piel	karva	N;FEM;SG	N;NOM;SG
piel	turkki	piel	turkki	N;FEM;SG	N;NOM;SG
piel	ihon	piel	iho	N;FEM;SG	N;GEN;SG
piel	iho	piel	iho	N;FEM;SG	N;NOM;SG
piel	ihoa	piel	iho	N;FEM;SG	N;PRT;SG
primavera	kevättä	primavera	kevät	N;FEM;SG	N;PRT;SG
primavera	kevään	primavera	kevät	N;FEM;SG	N;GEN;SG
primavera	kevät	primavera	kevät	N;FEM;SG	N;NOM;SG
primavera	primavera	primavera	primaveri	N;FEM;SG	N;NOM;SG
primavera	kevättä	primavera	kevät	N;FEM;SG	N;PRT;SG
mariano	marian	mariano	maria	N;MASC;SG	N;GEN;SG
gas	kaasu	gas	kaasu	N;MASC;SG	N;NOM;SG
gas	kaasua	gas	kaasu	N;MASC;SG	N;PRT;SG
gas	bensiini	gas	bensiini	N;MASC;SG	N;NOM;SG
gas	bensa	gas	bensa	N;MASC;SG	N;NOM;SG
gas	kaasun	gas	kaasu	N;MASC;SG	N;GEN;SG
solución	ratkaisu	solución	ratkaisu	N;FEM;SG	N;NOM;SG
solución	liuos	solución	liuos	N;FEM;SG	N;NOM;SG
solución	ratkaisua	solución	ratkaisu	N;FEM;SG	N;PRT;SG
diferencias	erot	diferencia	ero	N;FEM;PL	N;NOM;PL
diferencias	eroja	diferencia	ero	N;FEM;PL	N;PRT;PL
diferencias	erimielisyydet	diferencia	eri#mielisyys	N;FEM;PL	N;NOM;PL
dominicana	dominikaaninen	dominicano	dominikaaninen	ADJ;FEM;SG	ADJ;NOM;SG
dimensiones	mitat	dimensión	mitta	N;FEM;PL	N;NOM;PL
dimensiones	ulottuvuudet	dimensión	ulottuvuus	N;FEM;PL	N;NOM;PL
dimensiones	mitat	dimensión	mitta	N;FEM;PL	N;NOM;PL
objetivos	maalit	objetivo	maali	N;MASC;PL	N;NOM;PL
objetivos	tavoitteita	objetivo	tavoite	N;MASC;PL	N;PRT;PL
objetivos	maaleja	objetivo	maali	N;MASC;PL	N;PRT;PL
objetivos	tavoitteet	objetivo	tavoite	N;MASC;PL	N;NOM;PL
objetivos	kohteet	objetivo	kohde	N;MASC;PL	N;NOM;PL
fusión	fuusio	fusión	fuusio	N;FEM;SG	N;NOM;SG
fusión	sulautuminen	fusión	sulautuminen	N;FEM;SG	N;NOM;SG
fusión	yhdistäminen	fusión	yhdistäminen	N;FEM;SG	N;NOM;SG
fusión	yhdistyminen	fusión	yhdistyminen	N;FEM;SG	N;NOM;SG
fusión	yhdistäminen	fusión	yhdistäminen	N;FEM;SG	N;NOM;SG
fusión	fuusio	fusión	fuusio	N;FEM;SG	N;NOM;SG
fusión	fuusion	fusión	fuusio	N;FEM;SG	N;GEN;SG
coro	kuoron	coro	kuoro	N;MASC;SG	N;GEN;SG
coro	kuoro	coro	kuoro	N;MASC;SG	N;NOM;SG
coro	kuoro	coro	kuoro	N;MASC;SG	N;NOM;SG
eje	akselin	eje	akseli	N;MASC;SG	N;GEN;SG
eje	akseli	eje	akseli	N;MASC;SG	N;NOM;SG
eje	akselin	eje	akseli	N;MASC;SG	N;GEN;SG
eje	akseli	eje	akseli	N;MASC;SG	N;NOM;SG
america	amerikan	america	amerikka	N;FEM;SG	N;GEN;SG
america	amerikka	america	amerikka	N;FEM;SG	N;NOM;SG
mary	maija	mary	maija	N;FEM;SG	N;NOM;SG
regimiento	rykmentti	regimiento	rykmentti	N;MASC;SG	N;NOM;SG
regimiento	rykmentin	regimiento	rykmentti	N;MASC;SG	N;GEN;SG
formando	muodostaa	formar	muodostaa	V;V.MSDR	V;IND;SG;3;PRS;FIN;ACT
formando	muodostavat	formar	muodostaa	V;V.MSDR	V;IND;PL;3;PRS;FIN;ACT
php	php	php	php	N;MASC;SG	N;NOM;SG
canto	biisi	canto	biisi	N;MASC;SG	N;NOM;SG
canto	laulua	canto	laulu	N;MASC;SG	N;PRT;SG
canto	laulu	canto	laulu	N;MASC;SG	N;NOM;SG
canto	kappale	canto	kappale	N;MASC;SG	N;NOM;SG
canto	laulu	canto	laulu	N;MASC;SG	N;NOM;SG
canto	laulua	canto	laulu	N;MASC;SG	N;PRT;SG
licencia	ajokortti	licencia	ajokortti	N;FEM;SG	N;NOM;SG
licencia	lisenssi	licencia	lisenssi	N;FEM;SG	N;NOM;SG
licencia	lisensoitua	licencia	lisensoitua	N;FEM;SG	N;PRT;SG
licencia	lisenssi	licencia	lisenssi	N;FEM;SG	N;NOM;SG
licencia	lisensointi	licencia	lisensointi	N;FEM;SG	N;NOM;SG
licencia	lisenssi	licencia	lisenssi	N;FEM;SG	N;NOM;SG
licencia	lupakirjan	licencia	lupa#kirja	N;FEM;SG	N;GEN;SG
licencia	lisenssi	licencia	lisenssi	N;FEM;SG	N;NOM;SG
idiomas	kieliä	idioma	kieli	N;MASC;PL	N;PRT;PL
idiomas	kielet	idioma	kieli	N;MASC;PL	N;NOM;PL
idiomas	kielet	idioma	kieli	N;MASC;PL	N;NOM;PL
directa	suoraa	directo	suora	ADJ;FEM;SG	ADJ;PRT;SG
directa	suora	directo	suora	ADJ;FEM;SG	ADJ;NOM;SG
bolívar	bolivar	bolívar	bolivar	N;MASC;SG	N;NOM;SG
bolívar	bolívar	bolívar	bolívar	N;MASC;SG	N;NOM;SG
posiblemente	mahdollisesti	posiblemente	mahdollisesti	ADV	ADV
continente	mantereella	continente	manner	N;MASC;SG	N;AT+ESS
;SG
continente	manner	continente	manner	N;MASC;SG	N;NOM;SG
continente	mantereen	continente	manner	N;MASC;SG	N;GEN;SG
cartas	kortit	carta	kortti	N;FEM;PL	N;NOM;PL
cartas	kortteja	carta	kortti	N;FEM;PL	N;PRT;PL
cartas	kirjeet	carta	kirje	N;FEM;PL	N;NOM;PL
cartas	kirjeitä	carta	kirje	N;FEM;PL	N;PRT;PL
cartas	kirjaimia	carta	kirjain	N;FEM;PL	N;PRT;PL
cartas	kirjaimet	carta	kirjain	N;FEM;PL	N;NOM;PL
corrientes	virrat	corriente	virra	N;FEM;PL	N;NOM;PL
corrientes	virrat	corriente	virra	N;FEM;PL	N;NOM;PL
corrientes	virtaukset	corriente	virtaus	N;FEM;PL	N;NOM;PL
femenina	naisellinen	femenino	naisellinen	ADJ;FEM;SG	ADJ;NOM;SG
poemas	runoja	poema	runo	N;MASC;PL	N;PRT;PL
enemigo	vihollinen	enemigo	vihollinen	N;MASC;SG	N;NOM;SG
enemigo	vihollinen	enemigo	vihollinen	N;MASC;SG	N;NOM;SG
cielo	taivaaseen	cielo	taivas	N;MASC;SG	N;IN+ALL;SG
cielo	taivas	cielo	taivas	N;MASC;SG	N;NOM;SG
cielo	taivaan	cielo	taivas	N;MASC;SG	N;GEN;SG
cielo	taivas	cielo	taivas	N;MASC;SG	N;NOM;SG
cielo	taivaan	cielo	taivas	N;MASC;SG	N;GEN;SG
dinamarca	tanskan	dinamarco	tanska	N;FEM;SG	N;GEN;SG
producir	tuottaa	producir	tuottaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
producir	tuottavat	producir	tuottaa	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
producir	tuottavat	producir	tuottaa	V;NFIN	V;IND;PL;3;PRS;FIN;ACT
producir	tuottaa	producir	tuottaa	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
pico	pico	pico	pico	N;MASC;SG	N;NOM;SG
pico	huippu	pico	huippu	N;MASC;SG	N;NOM;SG
arma	ase	arma	ase	N;FEM;SG	N;NOM;SG
arma	tykki	arma	tykki	N;FEM;SG	N;NOM;SG
arma	pyssy	arma	pyssy	N;FEM;SG	N;NOM;SG
arma	ase	arma	ase	N;FEM;SG	N;NOM;SG
religiosa	uskonnollinen	religioso	uskonnollinen	ADJ;FEM;SG	ADJ;NOM;SG
cementerio	hautausmaa	cementerio	hautaus#maa	N;MASC;SG	N;NOM;SG
cementerio	hautausmaan	cementerio	hautaus#maa	N;MASC;SG	N;GEN;SG
cementerio	hautausmaalle	cementerio	hautaus#maka	N;MASC;SG	N;AT+ALL;SG
cementerio	hautausmaa	cementerio	hautaus#maa	N;MASC;SG	N;NOM;SG
resolución	päätöslauselman	resolución	päätös#lauselma	N;FEM;SG	N;GEN;SG
resolución	päätöslauselma	resolución	päätös#lauselma	N;FEM;SG	N;NOM;SG
violencia	väkivalta	violencia	väki#valta	N;FEM;SG	N;NOM;SG
violencia	väkivaltaa	violencia	väki#valta	N;FEM;SG	N;PRT;SG
describe	kuvailee	describir	kuvailla	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
describe	kuvataan	describir	kuvata	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
describe	kuvaillaan	describir	kuvailla	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;PASS
describe	kuvailla	describir	kuvailla	V;IND;SG;3;PRS;FIN	V;SG;NFIN;ACT
terminología	terminologia	terminología	terminologia	N;FEM;SG	N;NOM;SG
terminología	terminologiaa	terminología	terminologia	N;FEM;SG	N;PRT;SG
adaptación	sopeutuminen	adaptación	sopeutuminen	N;FEM;SG	N;NOM;SG
adaptación	sopeutuminen	adaptación	sopeutuminen	N;FEM;SG	N;NOM;SG
adaptación	sopeuttaa	adaptación	sopeuttaa	N;FEM;SG	N;PRT;SG
voces	laulut	voz	laulu	N;FEM;PL	N;NOM;PL
voces	ääniä	voz	ääni	N;FEM;PL	N;PRT;PL
voces	äänet	voz	ääni	N;FEM;PL	N;NOM;PL
individual	yksilöllinen	individual	yksilöllinen	ADJ;SG	ADJ;NOM;SG
individual	yksittäinen	individual	yksittäinen	ADJ;SG	ADJ;NOM;SG
esperanza	toivoa	esperanza	toivo	N;FEM;SG	N;PRT;SG
esperanza	toivo	esperanza	toivo	N;FEM;SG	N;NOM;SG
consumo	kulutus	consumo	kulutus	N;MASC;SG	N;NOM;SG
compañero	osakas	compañero	osakas	N;MASC;SG	N;NOM;SG
compañero	kumppani	compañero	kumppani	N;MASC;SG	N;NOM;SG
compañero	kumppania	compañero	kumppani	N;MASC;SG	N;PRT;SG
compañero	kumppani	compañero	kumppani	N;MASC;SG	N;NOM;SG
compañero	seuralainen	compañero	seuralainen	N;MASC;SG	N;NOM;SG
medieval	keskiaikainen	medieval	keski#aikainen	ADJ;SG	ADJ;NOM;SG
amplio	laaja	amplio	laaja	ADJ;MASC;SG	ADJ;NOM;SG
amplio	leveä	amplio	leveä	ADJ;MASC;SG	ADJ;NOM;SG
amplio	laaja	amplio	laaja	ADJ;MASC;SG	ADJ;NOM;SG
teresa	teresa	teresa	teresa	N;FEM;SG	N;NOM;SG
teresa	theresa	teresa	theresa	N;FEM;SG	N;NOM;SG
agente	agentti	agente	agentti	N;SG	N;NOM;SG
alumnos	oppilaat	alumno	oppilas	N;MASC;PL	N;NOM;PL
alumnos	oppilaiden	alumno	oppilas	N;MASC;PL	N;GEN;PL
alumnos	oppilaita	alumno	oppilas	N;MASC;PL	N;PRT;PL
alumnos	opiskelijat	alumno	opiskelija	N;MASC;PL	N;NOM;PL
alumnos	opiskelijoille	alumno	opiskelija	N;MASC;PL	N;AT+ALL;PL
alumnos	oppilaat	alumno	oppilas	N;MASC;PL	N;NOM;PL
alumnos	oppilaita	alumno	oppilas	N;MASC;PL	N;PRT;PL
alumnos	opiskelijoita	alumno	opiskelija	N;MASC;PL	N;PRT;PL
cuentos	kertomuksia	cuento	kertomus	N;MASC;PL	N;PRT;PL
cuentos	tarinat	cuento	tarina	N;MASC;PL	N;NOM;PL
cuentos	tarinoita	cuento	tarina	N;MASC;PL	N;PRT;PL
cuentos	tarinoiden	cuento	tarina	N;MASC;PL	N;GEN;PL
impacto	törmäys	impacto	törmäys	N;MASC;SG	N;NOM;SG
impacto	vaikutusta	impacto	vaikutus	N;MASC;SG	N;PRT;SG
impacto	vaikutus	impacto	vaikutus	N;MASC;SG	N;NOM;SG
impacto	vaikutuksen	impacto	vaikutus	N;MASC;SG	N;GEN;SG
alfredo	alfred	alfredo	alfred	N;MASC;SG	N;NOM;SG
emilio	emile	emilio	emile	N;MASC;SG	N;NOM;SG
emilio	emil	emilio	emil	N;MASC;SG	N;NOM;SG
emilio	eemeli	emilio	eemeli	N;MASC;SG	N;NOM;SG
emilio	emilio	emilio	emilio	N;MASC;SG	N;NOM;SG
kansas	kansasissa	kansa	kansas	N;FEM;PL	N;IN+ESS;PL
blue	sini	blue	sini	N	N;NOM;SG
secreto	salaisuuden	secreto	salaisuus	N;MASC;SG	N;GEN;SG
secreto	salaisuus	secreto	salaisuus	N;MASC;SG	N;NOM;SG
propósito	tarkoitus	propósito	tarkoitus	N;MASC;SG	N;NOM;SG
propósito	tarkoituksena	propósito	tarkoitus	N;MASC;SG	N;FRML;SG
propósito	käyttötarkoitus	propósito	käyttö#tarkoitus	N;MASC;SG	N;NOM;SG
colombiano	kolumbian	colombiano	kolumbia	N;MASC;SG	N;GEN;SG
peligro	vaara	peligro	vaara	N;MASC;SG	N;NOM;SG
peligro	vaaraa	peligro	vaara	N;MASC;SG	N;PRT;SG
peligro	vaara	peligro	vaara	N;MASC;SG	N;NOM;SG
arroyo	virta	arroyo	virta	N;MASC;SG	N;NOM;SG
arroyo	puro	arroyo	puro	N;MASC;SG	N;NOM;SG
arroyo	stream	arroyo	stream	N;MASC;SG	N;NOM;SG
arroyo	puro	arroyo	puro	N;MASC;SG	N;NOM;SG
arroyo	creekin	arroyo	creek	N;MASC;SG	N;GEN;SG
arroyo	puro	arroyo	puro	N;MASC;SG	N;NOM;SG
arroyo	arroyo	arroyo	arroyo	N;MASC;SG	N;NOM;SG
latino	latinaa	latino	latina	N;MASC;SG	N;PRT;SG
latino	latino	latino	latino	N;MASC;SG	N;NOM;SG
rama	ram	rama	ram	N;FEM;SG	N;NOM;SG
rama	pässi	rama	pässi	N;FEM;SG	N;NOM;SG
rama	oksa	rama	oksa	N;FEM;SG	N;NOM;SG
característica	ominaisuus	característica	ominaisuus	N;FEM;SG	N;NOM;SG
característica	piirre	característica	piirre	N;FEM;SG	N;NOM;SG
característica	ominaisuutta	característica	ominaisuus	N;FEM;SG	N;PRT;SG
característica	ominaisuus	característica	ominaisuus	N;FEM;SG	N;NOM;SG
raúl	raoul	raúl	raoul	N;MASC;SG	N;NOM;SG
raúl	raul	raúl	raul	N;MASC;SG	N;NOM;SG
raúl	raoul	raúl	raoul	N;MASC;SG	N;NOM;SG
raúl	rna	raúl	rna	N;MASC;SG	N;NOM;SG
mantenimiento	huolto	mantenimiento	huolto	N;MASC;SG	N;NOM;SG
mantenimiento	kunnossapito	mantenimiento	kunnos#sapitto	N;MASC;SG	N;NOM;SG
mantenimiento	ylläpito	mantenimiento	ylläpito	N;MASC;SG	N;NOM;SG
estudiar	opiskelee	estudiar	opiskella	V;NFIN	V;IND;SG;3;PRS;FIN;ACT
estudiar	opiskella	estudiar	opiskella	V;NFIN	V;SG;NFIN;ACT
estudiar	opiskella	estudiar	opiskella	V;NFIN	V;SG;NFIN;ACT
society	society	society	societty	N;SG	N;NOM;SG
society	yhteiskunta	society	yhteis#kunta	N;SG	N;NOM;SG
society	yhteiskunnan	society	yhteis#kunta	N;SG	N;GEN;SG
comentario	kommentti	comentario	kommentti	N;MASC;SG	N;NOM;SG
comentario	kommenttia	comentario	kommentti	N;MASC;SG	N;PRT;SG
comentario	kommentin	comentario	kommentti	N;MASC;SG	N;GEN;SG
circuito	piiri	circuito	piiri	N;MASC;SG	N;NOM;SG
circuito	circuit	circuito	circuit	N;MASC;SG	N;NOM;SG
sexual	seksuaalista	sexual	seksuaalinen	ADJ;SG	ADJ;PRT;SG
sexual	seksuaalinen	sexual	seksuaalinen	ADJ;SG	ADJ;NOM;SG
planes	suunnitelmia	plan	suunnitelma	N;MASC;PL	N;PRT;PL
planes	suunnitelmien	plan	suunnitelma	N;MASC;PL	N;GEN;PL
planes	suunnitelmat	plan	suunnitelma	N;MASC;PL	N;NOM;PL
jackson	jacksonia	jackson	jacksoni	N;MASC;SG	N;PRT;SG
enemigos	vihollisia	enemigo	vihollinen	N;MASC;PL	N;PRT;PL
enemigos	viholliset	enemigo	vihollinen	N;MASC;PL	N;NOM;PL
enemigos	vihollisia	enemigo	vihollinen	N;MASC;PL	N;PRT;PL
enemigos	viholliset	enemigo	vihollinen	N;MASC;PL	N;NOM;PL
fácil	helppo	fácil	helppo	ADJ;SG	ADJ;NOM;SG
fácil	helppoa	fácil	helppo	ADJ;SG	ADJ;PRT;SG
silva	silva	silva	silva	N;MASC;SG	N;NOM;SG
compositores	säveltäjien	compositor	säveltäjä	N;MASC;PL	N;GEN;PL
diámetro	läpimitta	diámetro	läpi#mitta	N;MASC;SG	N;NOM;SG
diámetro	halkaisija	diámetro	halkaisija	N;MASC;SG	N;NOM;SG
éxitos	onnistumisia	éxito	onnistuminen	N;MASC;PL	N;PRT;PL
éxitos	osumia	éxito	osumi	N;MASC;PL	N;PRT;PL
artística	taiteellinen	artístico	taiteellinen	ADJ;FEM;SG	ADJ;NOM;SG
victorias	voitot	victoria	voitto	N;FEM;PL	N;NOM;PL
victorias	voittoja	victoria	voitto	N;FEM;PL	N;PRT;PL
pieza	pala	pieza	pala	N;FEM;SG	N;NOM;SG
guía	opas	guía	opas	N;FEM;SG	N;NOM;SG
guía	ohje	guía	ohje	N;FEM;SG	N;NOM;SG
guía	oppaan	guía	opas	N;FEM;SG	N;GEN;SG
arturo	arthurin	arturo	arthuri	N;MASC;SG	N;GEN;SG
arturo	arthur	arturo	arthur	N;MASC;SG	N;NOM;SG
frase	lause	frase	lause	N;FEM;SG	N;NOM;SG
frase	lause	frase	lause	N;FEM;SG	N;NOM;SG
frase	virke	frase	virke	N;FEM;SG	N;NOM;SG
frase	tuomio	frase	tuomio	N;FEM;SG	N;NOM;SG
cuerpos	elimet	cuerpo	elin	N;MASC;PL	N;NOM;PL
cuerpos	ruumiita	cuerpo	ruumis	N;MASC;PL	N;PRT;PL
cuerpos	elinten	cuerpo	elin	N;MASC;PL	N;GEN;PL
cuerpos	ruumiit	cuerpo	ruumis	N;MASC;PL	N;NOM;PL
renta	vuokra	renta	vuokra	N;FEM;SG	N;NOM;SG
renta	vuokraus	renta	vuokraus	N;FEM;SG	N;NOM;SG
renta	tulo	renta	tulo	N;FEM;SG	N;NOM;SG
negocios	yritysten	negocio	yritys	N;MASC;PL	N;GEN;PL
negocios	yrityksiä	negocio	yritys	N;MASC;PL	N;PRT;PL
negocios	yritykset	negocio	yritys	N;MASC;PL	N;NOM;PL
excepción	poikkeus	excepción	poikkeus	N;FEM;SG	N;NOM;SG
excepción	poikkeuksen	excepción	poikkeus	N;FEM;SG	N;GEN;SG
excepción	poikkeus	excepción	poikkeus	N;FEM;SG	N;NOM;SG
monumentos	nähtävyydet	monumento	nähtävyys	N;MASC;PL	N;NOM;PL
monumentos	nähtävyyksiä	monumento	nähtävyys	N;MASC;PL	N;PRT;PL
funcionamiento	toiminta	funcionamiento	toiminta	N;MASC;SG	N;NOM;SG
funcionamiento	toimenpide	funcionamiento	toimen#pide	N;MASC;SG	N;NOM;SG
funcionamiento	toiminto	funcionamiento	toiminto	N;MASC;SG	N;NOM;SG
funcionamiento	operaatio	funcionamiento	operaatio	N;MASC;SG	N;NOM;SG
griega	kreikkalainen	griego	kreikkalainen	ADJ;FEM;SG	ADJ;NOM;SG
víctimas	uhreja	víctima	uhri	N;FEM;PL	N;PRT;PL
víctimas	tappiot	víctima	tappio	N;FEM;PL	N;NOM;PL
víctimas	uhreja	víctima	uhri	N;FEM;PL	N;PRT;PL
víctimas	uhrien	víctima	uhri	N;FEM;PL	N;GEN;PL
víctimas	uhrit	víctima	uhri	N;FEM;PL	N;NOM;PL
cita	nimittäminen	cita	nimittäminen	N;FEM;SG	N;NOM;SG
cita	tapaaminen	cita	tapaaminen	N;FEM;SG	N;NOM;SG
cita	nimeäminen	cita	nimeäminen	N;FEM;SG	N;NOM;SG
cita	nimitys	cita	nimitys	N;FEM;SG	N;NOM;SG
cita	lainaus	cita	lainaus	N;FEM;SG	N;NOM;SG
cita	päivämäärä	cita	päivä#määrä	N;FEM;SG	N;NOM;SG
cita	päiväys	cita	päiväys	N;FEM;SG	N;NOM;SG
cita	lainaus	cita	lainaus	N;FEM;SG	N;NOM;SG
guitarrista	kitaristi	guitarrista	kitaristi	N;SG	N;NOM;SG
turquía	kalkkuna	turquía	kalkku	N;FEM;SG	N;NOM;SG
turquía	kalkkunaa	turquía	kalkkuna	N;FEM;SG	N;PRT;SG
turquía	turkin	turquía	turkki	N;FEM;SG	N;GEN;SG
turquía	turkki	turquía	turkki	N;FEM;SG	N;NOM;SG
turquía	turkin	turquía	turkki	N;FEM;SG	N;GEN;SG
turquía	turkki	turquía	turkki	N;FEM;SG	N;NOM;SG
triunfo	win	triunfo	win	N;MASC;SG	N;NOM;SG
triunfo	voitto	triunfo	voitto	N;MASC;SG	N;NOM;SG
triunfo	trump	triunfo	trump	N;MASC;SG	N;NOM;SG
llegado	saapui	llegar	saapua	V;MASC;SG;PST;V.PTCP	V;IND;SG;3;PST;FIN;ACT
llegado	saapunut	llegar	saapua	V;MASC;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
cristianos	kristityt	cristiano	kristityt	N;MASC;PL	N;NOM;PL
cristianos	kristityt	cristiano	kristityt	N;MASC;PL	N;NOM;PL
cristianos	kristittyjen	cristiano	kristitty	N;MASC;PL	N;GEN;PL
cristianos	kristittyjä	cristiano	kristitty	N;MASC;PL	N;PRT;PL
gutiérrez	gutierrez	gutiérrez	gutierrez	N;SG	N;NOM;SG
descubierto	löydetty	descubrir	löytää	V;MASC;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;PASS
descubierto	löydettiin	descubrir	löytää	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
descubierto	paljastunut	descubrir	paljastua	V;MASC;SG;PST;V.PTCP	V;NOM;SG;V.PTCP;ACT
cáncer	syöpää	cáncer	syöpä	N;MASC;SG	N;PRT;SG
cáncer	syöpä	cáncer	syöpä	N;MASC;SG	N;NOM;SG
métodos	menetelmiä	método	menetelmä	N;MASC;PL	N;PRT;PL
métodos	menetelmät	método	menetelmä	N;MASC;PL	N;NOM;PL
delantero	rintama	delantero	rintama	N;MASC;SG	N;NOM;SG
delantero	etu	delantero	etu	N;MASC;SG	N;NOM;SG
delantero	hyökkääjä	delantero	hyökkääjä	N;MASC;SG	N;NOM;SG
delantero	striker	delantero	striker	N;MASC;SG	N;NOM;SG
suroeste	lounais	suroeste	lounais	N;MASC;SG	N;NOM;SG
suroeste	lounaaseen	suroeste	lounas	N;MASC;SG	N;IN+ALL;SG
trabaja	toimii	trabajar	toimia	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
trabaja	työskentelee	trabajar	työskennellä	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN;ACT
caballeros	herrat	caballero	herra	N;MASC;PL	N;NOM;PL
caballeros	ritarit	caballero	ritari	N;MASC;PL	N;NOM;PL
caballeros	ritareita	caballero	ritari	N;MASC;PL	N;PRT;PL
minas	miinoja	mina	miina	N;FEM;PL	N;PRT;PL
comportamiento	käyttäytyminen	comportamiento	käyttäytyminen	N;MASC;SG	N;NOM;SG
comportamiento	käytös	comportamiento	käytös	N;MASC;SG	N;NOM;SG
comportamiento	käyttäytymisen	comportamiento	käyttäytyminen	N;MASC;SG	N;GEN;SG
comportamiento	käyttäytyminen	comportamiento	käyttäytyminen	N;MASC;SG	N;NOM;SG
comportamiento	käytöksen	comportamiento	käytös	N;MASC;SG	N;GEN;SG
comportamiento	käytöstä	comportamiento	käyttö	N;MASC;SG	N;IN+ABL;SG
comportamiento	käytös	comportamiento	käytös	N;MASC;SG	N;NOM;SG
comportamiento	käytös	comportamiento	käytös	N;MASC;SG	N;NOM;SG
sucedió	onnistui	suceder	onnistua	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
sucedió	tapahtunut	suceder	tapahtua	V;IND;SG;3;PST;FIN	V;NOM;SG;V.PTCP;ACT
sucedió	tapahtui	suceder	tapahtua	V;IND;SG;3;PST;FIN	V;IND;SG;3;PST;FIN;ACT
originales	alkuperäiset	original	alku#peräinen	ADJ;PL	ADJ;NOM;PL
originales	alkuperäisiä	original	alku#peräinen	ADJ;PL	ADJ;PRT;PL
originales	alkuperäiset	original	alku#peräinen	ADJ;PL	ADJ;NOM;PL
escritos	kirjoitukset	escrito	kirjoitus	N;MASC;PL	N;NOM;PL
escritos	kirjoituksia	escrito	kirjoitus	N;MASC;PL	N;PRT;PL
viento	tuulista	viento	tuulinen	N;MASC;SG	N;IN+ABL;SG
viento	tuulta	viento	tuuli	N;MASC;SG	N;PRT;SG
viento	tuuli	viento	tuuli	N;MASC;SG	N;NOM;SG
viento	tuulen	viento	tuuli	N;MASC;SG	N;GEN;SG
americana	amerikkalainen	americana	amerikkalainen	ADJ;FEM;SG	ADJ;NOM;SG
group	konserni	group	konserni	N	N;NOM;SG
group	ryhmän	group	ryhmä	N	N;GEN;SG
group	ryhmä	group	ryhmä	N	N;NOM;SG
normas	sääntöjä	norma	sääntö	N;FEM;PL	N;PRT;PL
normas	säännöt	norma	sääntö	N;FEM;PL	N;NOM;PL
normas	standardit	norma	standardi	N;FEM;PL	N;NOM;PL
normas	standardeja	norma	standardi	N;FEM;PL	N;PRT;PL
normas	standardien	norma	standardi	N;FEM;PL	N;GEN;PL
normas	normit	norma	normi	N;FEM;PL	N;NOM;PL
sectores	aloilla	sector	ala	N;MASC;PL	N;AT+ESS
;PL
