एक	один	एक	один	NUM	NUM;NOM;MASC
प्रकरण	эпизод	प्रकरण	эпизод	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ब्लॉक	блокировка	ब्लॉक	блокировка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
ब्लॉक	блок	ब्लॉक	блок	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
प्लेट	плита	प्लेट	плита	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
प्लेट	тарелка	प्लेट	тарелка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
मुसलमान	мусульмане	मुसलमान	мусульманин	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
मुसलमान	мусульмане	मुसलमान	мусульманин	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
सम्पादन	монтаж	सम्पादन	монтаж	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
सम्पादन	редактирование	सम्पादन	редактирование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
समन्वय	координация	समन्वय	координация	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
स्वीकृति	признание	स्वीकृति	признание	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
स्वीकृति	принятие	स्वीकृति	принятие	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
स्वीकृति	признание	स्वीकृति	признание	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
स्वीकृति	спецназ	स्वीकृति	спецназ	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
स्वीकृति	одобрение	स्वीकृति	одобрение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
स्वीकृति	утверждение	स्वीकृति	утверждение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
पीने	пью	पी	пить	V;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
पीने	пить	पी	пить	V;NFIN;ACT	V;IPFV;NFIN;ACT
असली	настоящий	असली	настоящий	ADJ;NOM	ADJ;NOM;MASC;SG
असली	настоящие	असली	настоящий	ADJ;NOM	ADJ;NOM;PL
असली	настоящая	असली	настоящий	ADJ;NOM	ADJ;NOM;FEM;SG
असली	реальные	असली	реальный	ADJ;NOM	ADJ;NOM;PL
असली	оригинальная	असली	оригинальный	ADJ;NOM	ADJ;NOM;FEM;SG
असली	оригинальные	असली	оригинальный	ADJ;NOM	ADJ;NOM;PL
असली	оригинальный	असली	оригинальный	ADJ;NOM	ADJ;NOM;MASC;SG
पैसे	деньги	पैसा	деньги	N;NOM;MASC;PL;3	N;INAN;NOM;FEM;PL
उद्यम	предпринимательства	उद्यम	предпринимательство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
उद्यम	предпринимательство	उद्यम	предпринимательство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
उद्यम	предприятие	उद्यम	предприятие	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
उद्यम	предпринимательства	उद्यम	предпринимательство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
उद्यम	энтерпрайз	उद्यम	энтерпрайз	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
उद्यम	предпринимательство	उद्यम	предпринимательство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
प्रकाशक	издательство	प्रकाशक	издательство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
प्रकाशक	издатель	प्रकाशक	издатель	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
खाली	пусто	खाली	пустой	ADJ	ADJ;NEUT;SG
खाली	пустая	खाली	пустой	ADJ	ADJ;NOM;FEM;SG
खाली	пустой	खाली	пустой	ADJ	ADJ;NOM;MASC;SG
खाली	пустое	खाली	пустой	ADJ	ADJ;NOM;NEUT;SG
खाली	пустые	खाली	пустой	ADJ	ADJ;NOM;PL
खाली	пусто	खाली	пустой	ADJ	ADJ;NEUT;SG
खाली	пустой	खाली	пустой	ADJ	ADJ;NOM;MASC;SG
वर्तनी	написание	वर्तनी	написание	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
वर्तनी	заклинание	वर्तनी	заклинание	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
वर्तनी	заклятие	वर्तनी	заклятие	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
प्रतिष्ठा	престиж	प्रतिष्ठा	престиж	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
प्रतिष्ठा	репутация	प्रतिष्ठा	репутация	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
मुद्दे	вопросы	मुद्दा	вопрос	N;NOM;MASC;PL;3	N;INAN;NOM;MASC;PL
मुद्दे	проблемы	मुद्दा	проблема	N;NOM;MASC;PL;3	N;INAN;NOM;FEM;PL
चाय	чай	चाय	чай	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
छत	потолок	छत	потолок	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
छत	крыша	छत	крыша	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
छत	терраса	छत	терраса	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
छत	крыша	छत	крыша	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
आवाज़	объём	आवाज़	объем	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
आवाज़	объем	आवाज़	объем	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
आवाज़	громкость	आवाज़	громкость	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
आवाज़	голос	आवाज़	голос	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
चाल	фокус	चाल	фокус	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
चाल	трюк	चाल	трюк	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
चाल	уловка	चाल	уловка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
चाल	ход	चाल	ход	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
प्रायद्वीप	полуостров	प्रायद्वीप	полуостров	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
नक्षत्र	созвездии	नक्षत्र	созвездие	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
रथ	колесница	रथ	колесница	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
विनिमय	биржа	विनिमय	биржа	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
विनिमय	обмен	विनिमय	обмен	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ड्राइव	драйв	ड्राइव	драйв	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
ड्राइव	привод	ड्राइव	привод	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
नियुक्ति	назначение	नियुक्ति	назначение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
नियुक्ति	трудоустройство	नियुक्ति	трудоустройство	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
नियुक्ति	занятость	नियुक्ति	занятость	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
विटामिन	витамин	विटामिन	витамин	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
खून	кровь	खून	кровь	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
खून	крови	खून	кровь	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
बाग	гарден	बाग	гарден	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
बाग	сад	बाग	сад	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
चौथी	четвертый	चौथी	четвертый	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
चौथी	четвертое	चौथी	четвертый	ADJ;NOM;FEM;SG	ADJ;NOM;NEUT;SG
चौथी	четвёртая	चौथी	четвертый	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
चौथी	четвёртый	चौथी	четвёртый	ADJ;NOM;FEM;SG	ADJ;NOM;MASC;SG
चौथी	четвертая	चौथी	четвертый	ADJ;NOM;FEM;SG	ADJ;NOM;FEM;SG
गठबंधन	пакт	गठबंधन	пакт	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
गठबंधन	альянс	गठबंधन	альянс	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
उम्मीदवार	кандидаты	उम्मीदवार	кандидат	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
बिलकुल	абсолютно	बिलकुल	абсолютно	ADV	ADV
रूपांतरण	преобразование	रूपांतरण	преобразование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
रूपांतरण	преобразование	रूपांतरण	преобразование	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
भ्रष्टाचार	коррупция	भ्रष्टाचार	коррупция	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
भ्रष्टाचार	коррупции	भ्रष्टाचार	коррупция	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
सलाहकार	консультант	सलाहकार	консультант	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
सलाहकार	советник	सलाहकार	советник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
जनजाति	племя	जनजाति	племя	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
पठार	порог	पठार	порог	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
पठार	плато	पठार	плато	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
चलचित्र	фильм	चलचित्र	фильм	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
चलचित्र	кино	चलचित्र	кино	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
बहुमत	большинство	बहुमत	большинство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
चमक	чистка	चमक	чистка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
चमक	блеск	चमक	блеск	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
हिल	хилл	हिल	хилл		
नैदानिक	диагностика	नैदानिक	диагностика	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
तोड़	разбить	तोड़	разбить	V;ACT	V;PFV;NFIN;ACT
दशकों	десятилетия	दशक	десятилетие	N;NOM;MASC;PL;3	N;INAN;NOM;NEUT;PL
खतरे	опасность	खतरा	опасность	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
टूर	тур	टूर	тур	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
निर्माताओं	производителей	निर्माता	производитель	N;ACC;MASC;PL;3	N;ANIM;ACC;MASC;PL
बजट	бюджет	बजट	бюджет	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मौका	шанс	मौका	шанс	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
समर्थक	сторонники	समर्थक	сторонник	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
खबर	новость	खबर	новость	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
कणों	частицы	कण	частица	N;NOM;MASC;PL;3	N;INAN;NOM;FEM;PL
उत्तराधिकारी	наследник	उत्तराधिकारी	наследник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
उत्तराधिकारी	потомок	उत्तराधिकारी	потомок	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
एयरलाइंस	авиакомпании	एयरलाइन	авиакомпания	N;NOM;FEM;PL;3	N;INAN;NOM;FEM;PL
एयरलाइंस	авиалинии	एयरलाइन	авиалиния	N;NOM;FEM;PL;3	N;INAN;NOM;FEM;PL
अवैध	незаконный	अवैध	незаконный	ADJ;NOM	ADJ;NOM;MASC;SG
अवैध	неверный	अवैध	неверный	ADJ;NOM	ADJ;NOM;MASC;SG
हाँ	ага	हाँ	ага		
तैयारी	подготовка	तैयारी	подготовка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
तैयारी	приготовление	तैयारी	приготовление	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
तैयारी	подготовка	तैयारी	подготовка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
पहलू	аспект	पहलू	аспект	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
रोजगार	трудоустройство	रोजगार	трудоустройство	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
रोजगार	занятость	रोजगार	занятость	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
निबंध	эссе	निबंध	эссе	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
निबंध	сочинение	निबंध	сочинение	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
पब्लिक	общественность	पब्लिक	общественность	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पब्लिक	общественности	पब्लिक	общественность	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
कान	ухо	कान	ухо	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
कान	уха	कान	ухо	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
मेले	ярмарка	मेला	ярмарка	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
शांत	спокойная	शांत	спокойный	ADJ	ADJ;NOM;FEM;SG
शांत	тихий	शांत	тихий	ADJ	ADJ;NOM;MASC;SG
सौंदर्य	красота	सौंदर्य	красота	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
चीज़	сыр	चीज़	сыр	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
प्रोग्रामिंग	программирование	प्रोग्रामिंग	программирование	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
वकील	юристы	वकील	юрист	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
वकील	адвокаты	वकील	адвокат	N;NOM;MASC;PL;3	N;ANIM;NOM;MASC;PL
अनाज	зерно	अनाज	зерно	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
परिपथ	калькулятор	परिपथ	калькулятор	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
यूनियन	союз	यूनियन	союз	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
यूनियन	профсоюз	यूनियन	профсоюз	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
यूनियन	юнион	यूनियन	юнион	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
बच	выжили	बच	выжить	V;ACT	V;PFV;IND;PL;PST;FIN;ACT
बच	выжила	बच	выжить	V;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
बच	пережил	बच	пережить	V;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
बच	выжил	बच	выжить	V;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
उर्जा	энергия	उर्जा	энергия	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
उर्जा	энергетика	उर्जा	энергетика	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
सोसायटी	общество	सोसायटी	общество	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
छोड़ने	падает	छोड़	падать	V;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
सेनानी	боец	सेनानी	боец	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
रणनीति	стратегия	रणनीति	стратегия	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
लेन	переулок	लेन	переулок	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
लेन	лейн	लेन	лейн	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
लेन	лэйн	लेन	лэйн	N;NOM;MASC;SG;3	N;ANIM;NOM;FEM;SG
बुलाया	позвонил	बुला	звонить	V;PFV;MASC;SG;V.PTCP;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
वध	резня	वध	резня	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
वध	бойня	वध	бойня	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
बाढ़	наводнение	बाढ़	наводнение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
बाढ़	потоп	बाढ़	потоп	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
बाढ़	наводнение	बाढ़	наводнение	N;NOM;FEM;SG;3	N;INAN;NOM;NEUT;SG
शत्रु	враг	शत्रु	враг	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
शत्रु	враждебность	शत्रु	враждебность	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
शत्रु	противник	शत्रु	противник	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
एक्शन	действие	एक्शन	действие	N;NOM;MASC;SG;3	N;INAN;NOM;NEUT;SG
एक्शन	акция	एक्शन	акция	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
आयात	импорт	आयात	импорт	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
घातक	смертельный	घातक	смертельный	ADJ	ADJ;NOM;MASC;SG
घातक	смертельная	घातक	смертельный	ADJ	ADJ;NOM;FEM;SG
मास्टर	мастер	मास्टर	мастер	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
मास्टर	хозяин	मास्टर	хозяин	N;NOM;MASC;SG;3	N;ANIM;NOM;MASC;SG
तस्वीर	картинка	तस्वीर	картинка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
तस्वीर	фотография	तस्वीर	фотография	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
तस्वीर	фотка	तस्वीर	фотка	N;NOM;FEM;SG;3	N;INAN;NOM;FEM;SG
सच	истина	सच	истина	N;NOM;MASC;SG;3	N;INAN;NOM;FEM;SG
पाउंड	фунт	पाउंड	фунт	N;NOM;MASC;SG;3	N;INAN;NOM;MASC;SG
नींव	постамент	नींव	постамент	N;NOM;FEM;SG;3	N;INAN;NOM;MASC;SG
