ψωμί	pão	ψωμί	pão	N;NOM;NEUT;SG	N;MASC;SG
προσδιορίζει	identifica	προσδιορίζω	identificar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
προσδιορίζει	especifica	προσδιορίζω	especificar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
προσδιορίζει	especificar	προσδιορίζω	especificar	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;NFIN
φωτισμού	iluminação	φωτισμός	iluminação	N;GEN;MASC;SG	N;FEM;SG
φωτισμού	iluminação	φωτισμός	iluminação	N;GEN;MASC;SG	N;FEM;SG
σκυλιά	cães	σκυλιά	cão	N;NOM;NEUT;PL	N;MASC;PL
σκυλιά	cachorros	σκυλιά	cachorro	N;NOM;NEUT;PL	N;MASC;PL
κακός	ruim	κακός	ruim	ADJ;NOM;MASC;SG	ADJ;MASC;SG
κακός	mau	κακός	mau	ADJ;NOM;MASC;SG	ADJ;MASC;SG
κακός	má	κακός	má	ADJ;NOM;MASC;SG	ADJ;FEM;SG
εικασία	conjectura	εικασία	conjectura	N;NOM;FEM;SG	N;FEM;SG
εικασία	suposição	εικασία	suposição	N;NOM;FEM;SG	N;FEM;SG
εικασία	pressuposto	εικασία	pressuposto	N;NOM;FEM;SG	N;MASC;SG
εικασία	assunção	εικασία	assunção	N;NOM;FEM;SG	N;FEM;SG
εικασία	especulação	εικασία	especulação	N;NOM;FEM;SG	N;FEM;SG
ξένος	estranha	ξένος	estranho	ADJ;NOM;MASC;SG	ADJ;FEM;SG
ξένος	estranho	ξένος	estranho	ADJ;NOM;MASC;SG	ADJ;MASC;SG
προστατεύεται	protegida	προστατεύω	protegido	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
προστατεύεται	protegido	προστατεύω	proteger	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
καταλαβαίνει	entende	καταλαβαίνω	entender	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
καταλαβαίνει	compreende	καταλαβαίνω	compreender	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
δίδυμα	gémeos	δίδυμα	gémeo	N;NOM;NEUT;PL	N;MASC;PL
δίδυμα	gémeas	δίδυμα	gémea	N;NOM;NEUT;PL	N;FEM;PL
δίδυμα	gêmeos	δίδυμα	gêmeo	N;NOM;NEUT;PL	N;MASC;PL
δίδυμα	gêmeas	δίδυμα	gêmea	N;NOM;NEUT;PL	N;FEM;PL
προορισμός	destino	προορισμός	destino	N;NOM;MASC;SG	N;MASC;SG
επαναλαμβάνεται	repetido	επαναλαμβάνω	repetir	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;MASC;SG;V.PTCP
επαναλαμβάνεται	repetida	επαναλαμβάνω	repetir	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;FEM;SG;V.PTCP
κηλίδες	nódoas	κηλίδα	nódoa	N;NOM;FEM;PL	N;FEM;PL
κηλίδες	manchas	κηλίδα	mancha	N;NOM;FEM;PL	N;FEM;PL
κηλίδες	pintas	κηλίδα	pinta	N;NOM;FEM;PL	N;FEM;PL
κηλίδες	manchas	κηλίδα	mancha	N;NOM;FEM;PL	N;FEM;PL
κηλίδες	spots	κηλίδα	spot	N;NOM;FEM;PL	N;MASC;PL
ανέμους	ventos	άνεμος	vento	N;ACC;MASC;PL	N;MASC;PL
αμνηστία	anistia	αμνηστία	anistir	N;ACC;FEM;SG	N;FEM;SG
αμνηστία	amnistia	αμνηστία	amnistia	N;ACC;FEM;SG	N;FEM;SG
προσφέρθηκε	ofereceu	προσφέρω	oferecer	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
προσφέρθηκε	oferecido	προσφέρω	oferecer	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
προσφέρθηκε	oferecida	προσφέρω	oferecer	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
ισλαμική	islâmico	ισλαμικός	islâmico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
εχθροί	inimigos	εχθρός	inimigo	N;NOM;MASC;PL	N;MASC;PL
εχθροί	inimigas	εχθρός	inimiga	N;NOM;MASC;PL	N;FEM;PL
γυρισμάτων	filmagens	γύρισμα	filmagem	N;GEN;NEUT;PL	N;FEM;PL
κλάσμα	fracção	κλάσμα	fracção	N;NOM;NEUT;SG	N;FEM;SG
κλάσμα	fração	κλάσμα	fração	N;NOM;NEUT;SG	N;FEM;SG
αναψυχής	recreativo	αναψυχή	recreativo	N;GEN;FEM;SG	N;MASC;SG
αναψυχής	recreativa	αναψυχή	recreativo	N;GEN;FEM;SG	N;FEM;SG
αναψυχής	lazer	αναψυχή	lazer	N;GEN;FEM;SG	N;MASC;SG
νεα	novidade	νέος	novidade	N;NOM;FEM;SG	N;FEM;SG
νεα	notícia	νέος	notícia	N;NOM;FEM;SG	N;FEM;SG
καινοτομίες	inovações	καινοτομία	inovação	N;NOM;FEM;PL	N;FEM;PL
καινοτομίες	inovações	καινοτομία	inovação	N;NOM;FEM;PL	N;FEM;PL
απαγορεύτηκε	proibida	απαγορεύω	proibir	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
απαγορεύτηκε	banida	απαγορεύω	banir	V;PFV;IND;SG;3;PST;FIN;PASS	V;FEM;SG;V.PTCP
απαγορεύτηκε	banido	απαγορεύω	banir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
απαγορεύτηκε	proibido	απαγορεύω	proibir	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
επιπροσθέτως	adicionalmente	επιπροσθέτως	adicionalmente	ADV	ADV
βαλουά	valois	βαλος	valol	N;NOM;MASC;SG	N;MASC;SG
μετοχές	existências	μετοχή	existência	N;NOM;FEM;PL	N;FEM;PL
μετοχές	stocks	μετοχή	stock	N;NOM;FEM;PL	N;MASC;PL
μετοχές	compartilhamentos	μετοχή	compartilhamento	N;NOM;FEM;PL	N;MASC;PL
μετοχές	acções	μετοχή	acção	N;NOM;FEM;PL	N;FEM;PL
μετοχές	ações	μετοχή	ação	N;NOM;FEM;PL	N;FEM;PL
μετοχές	partilhas	μετοχή	partilha	N;NOM;FEM;PL	N;FEM;PL
επαναστάσεις	rotações	επανάσταση	rotação	N;NOM;FEM;PL	N;FEM;PL
επαναστάσεις	revoluções	επανάσταση	revolução	N;NOM;FEM;PL	N;FEM;PL
νύμφες	ninfas	νύμφα	ninfa	N;NOM;FEM;PL	N;FEM;PL
κάλπες	sondagens	κάλπος	sondagem	N;NOM;FEM;PL	N;FEM;PL
περιμένω	esperando	περιμένω	esperar	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;V.MSDR
περιμένω	aguardando	περιμένω	aguardar	V;IPFV;IND;SG;1;PRS;FIN;ACT	V;V.MSDR
βαρωνία	baronato	βαρωνία	baronato	N;ACC;FEM;SG	N;MASC;SG
αριστοκρατία	aristocracia	αριστοκρατία	aristocracia	N;NOM;FEM;SG	N;FEM;SG
αριστοκρατία	nobreza	αριστοκρατία	nobreza	N;NOM;FEM;SG	N;FEM;SG
γενέθλια	aniversários	γενέθλιο	aniversário	N;NOM;NEUT;PL	N;MASC;PL
υπηρετεί	serve	υπηρώ	servir	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
περίληψη	síntese	περίληψη	síntese	N;NOM;FEM;SG	N;FEM;SG
περίληψη	resumo	περίληψη	resumo	N;NOM;FEM;SG	N;MASC;SG
αμφιβολίες	dúvidas	αμφιβολία	dúvida	N;NOM;FEM;PL	N;FEM;PL
αμφιβολίες	duvidas	αμφιβολία	duvida	N;NOM;FEM;PL	N;FEM;PL
πυκνή	densa	πυκνός	denso	ADJ;NOM;FEM;SG	ADJ;FEM;SG
πυκνή	denso	πυκνός	denso	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ατυχήματα	acidentes	ατύχημα	acidente	N;NOM;NEUT;PL	N;MASC;PL
θανάτους	óbitos	θάνατος	óbito	N;ACC;MASC;PL	N;MASC;PL
θανάτους	mortes	θάνατος	morte	N;ACC;MASC;PL	N;FEM;PL
εργαζόμενοι	trabalhadores	εργαζόμενος	trabalhador	N;NOM;MASC;PL	N;MASC;PL
εργαζόμενοι	operários	εργαζόμενος	operário	N;NOM;MASC;PL	N;MASC;PL
εργαζόμενοι	trabalhadoras	εργαζόμενος	trabalhador	N;NOM;MASC;PL	N;FEM;PL
εργαζόμενοι	trabalhadores	εργαζόμενος	trabalhador	N;NOM;MASC;PL	N;MASC;PL
εργαζόμενοι	funcionários	εργαζόμενος	funcionário	N;NOM;MASC;PL	N;MASC;PL
εργαζόμενοι	empregados	εργαζόμενος	empregado	N;NOM;MASC;PL	N;MASC;PL
επανέλαβε	repetir	επαναλαμβάνω	repetir	V;PFV;IND;SG;3;PST;FIN;ACT	V;NFIN
επιμονή	perseverança	επιμονή	perseverança	N;ACC;FEM;SG	N;FEM;SG
επιμονή	persistência	επιμονή	persistência	N;ACC;FEM;SG	N;FEM;SG
επιμονή	insistência	επιμονή	insistência	N;ACC;FEM;SG	N;FEM;SG
καμβά	tela	καμβάν	tela	N	N;FEM;SG
καμβά	lona	καμβάν	lona	N	N;FEM;SG
καμβά	canvas	καμβάν	canva	N	N;MASC;SG
καμβά	telas	καμβάν	tela	N	N;FEM;PL
μανία	fury	μανία	fury	N;ACC;FEM;SG	N;MASC;SG
μανία	fúria	μανία	fúrio	N;ACC;FEM;SG	N;FEM;SG
μανία	mania	μανία	mania	N;ACC;FEM;SG	N;FEM;SG
λιμνοθάλασσα	lagoa	λιμνοθάλασσα	lagoa	N;NOM;FEM;SG	N;FEM;SG
ακολουθίες	sequências	ακολουθία	sequência	N;NOM;FEM;PL	N;FEM;PL
ακολουθίες	seqüências	ακολουθία	sequência	N;NOM;FEM;PL	N;FEM;PL
ψυχολογική	psicológico	ψυχολογικός	psicológico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ψυχολογική	psicológica	ψυχολογικός	psicológico	ADJ;NOM;FEM;SG	ADJ;FEM;SG
οσμάν	osman	οσμάν	osman	N;NOM;MASC;SG	N;MASC;SG
τυρί	queijo	τυρί	queijo	N;NOM;NEUT;SG	N;MASC;SG
κίτρινη	amarelo	κίτρινος	amarelo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
γρήγορο	fast	γρήγορος	fast	N;NOM;NEUT;SG	N;MASC;SG
συντομογραφίες	abreviaturas	συντομογραφία	abreviatura	N;NOM;FEM;PL	N;FEM;PL
ανοχή	tolerância	ανοχή	tolerância	N;ACC;FEM;SG	N;FEM;SG
αποδέχεται	aceita	αποδέχομαι	aceitar	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;IND;SG;3;PRS;FIN
ερωτικό	erótico	ερωτικός	erótico	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
καταχώρηση	entrada	καταχώρηση	entrada	N;ACC;FEM;SG	N;FEM;SG
καταχώρηση	inscrição	καταχώρηση	inscrição	N;ACC;FEM;SG	N;FEM;SG
καταχώρηση	registro	καταχώρηση	registro	N;ACC;FEM;SG	N;MASC;SG
καταχώρηση	registo	καταχώρηση	registo	N;ACC;FEM;SG	N;MASC;SG
μέλι	mel	μέλι	mel	N;NOM;NEUT;SG	N;MASC;SG
βίνσεντ	vicente	βίνσεντ	vicente	N	N;MASC;SG
βίνσεντ	vincent	βίνσεντ	vincent	N	N;MASC;SG
προϋποθέτει	pressupõe	προϋποθέτω	pressupor	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
διάβρωση	corrosão	διάβρωση	corrosão	N;NOM;FEM;SG	N;FEM;SG
διάβρωση	erosão	διάβρωση	erosão	N;NOM;FEM;SG	N;FEM;SG
αυξάνονται	aumentar	αυξάνω	aumentar	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;NFIN
αυξάνονται	aumentando	αυξάνω	aumentar	V;IPFV;IND;PL;3;PRS;FIN;PASS	V;V.MSDR
άλας	sal	άλος	sal	N;NOM;NEUT;SG	N;MASC;SG
κατάρα	maldição	κατάρα	maldição	N;ACC;FEM;SG	N;FEM;SG
πατριάρχες	patriarcas	πατριάρχης	patriarca	N;NOM;MASC;PL	N;MASC;PL
μετανάστευσαν	migraram	μετανάστευσαν	migrar	V;PFV;IND;PL;3;PST;FIN;ACT	V;IND;PL;3;FIN
σπόροι	sementes	σπόρος	semente	N;NOM;MASC;PL	N;FEM;PL
σπόροι	sementes	σπόρος	semente	N;NOM;MASC;PL	N;FEM;PL
ονομαστική	nominal	ονομαστικός	nominal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
ονομαστική	nominal	ονομαστικός	nominal	ADJ;NOM;FEM;SG	ADJ;MASC;SG
υποδοχής	organizador	υποδοχή	organizador	N;GEN;FEM;SG	N;MASC;SG
υποδοχής	hospedeiro	υποδοχή	hospedeiro	N;GEN;FEM;SG	N;MASC;SG
υποδοχής	anfitrião	υποδοχή	anfitrião	N;GEN;FEM;SG	N;MASC;SG
υποδοχής	host	υποδοχή	host	N;GEN;FEM;SG	N;MASC;SG
υποδοχής	apresentador	υποδοχή	apresentador	N;GEN;FEM;SG	N;MASC;SG
υποδοχής	acolhimento	υποδοχή	acolhimento	N;GEN;FEM;SG	N;MASC;SG
βαθμιαία	gradualmente	βαθμιαίος	gradualmente	ADV	ADV
σκύλος	cão	σκύλος	cão	N;NOM;MASC;SG	N;MASC;SG
σκύλος	cadela	σκύλος	cadela	N;NOM;MASC;SG	N;FEM;SG
σκύλος	dog	σκύλος	dog	N;NOM;MASC;SG	N;MASC;SG
σκύλος	cachorro	σκύλος	cachorro	N;NOM;MASC;SG	N;MASC;SG
θεραπείες	remédios	θεραπεία	remédio	N;NOM;FEM;PL	N;MASC;PL
θεραπείες	tratamentos	θεραπεία	tratamento	N;NOM;FEM;PL	N;MASC;PL
θεραπείες	terapias	θεραπεία	terapia	N;NOM;FEM;PL	N;FEM;PL
ομολογία	confissão	ομολογία	confissão	N;NOM;FEM;SG	N;FEM;SG
σώθηκε	salvou	σώνω	salvar	V;PFV;IND;SG;3;PST;FIN;PASS	V;IND;SG;3;PST;FIN
σώθηκε	guardado	σώνω	guardar	V;PFV;IND;SG;3;PST;FIN;PASS	V;MASC;SG;V.PTCP
ειδικότητα	especificidade	ειδικότητα	especificidade	N;NOM;FEM;SG	N;FEM;SG
ειδικότητα	especialidade	ειδικότητα	especialidade	N;NOM;FEM;SG	N;FEM;SG
ειδικότητα	especialidade	ειδικότητα	especialidade	N;NOM;FEM;SG	N;FEM;SG
κοσμική	secular	κοσμικός	secular	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κοσμική	cósmico	κοσμικός	cósmico	ADJ;NOM;FEM;SG	ADJ;MASC;SG
δοχείο	recipiente	δοχείο	recipiente	N;NOM;NEUT;SG	N;MASC;SG
δοχείο	embarcação	δοχείο	embarcação	N;NOM;NEUT;SG	N;FEM;SG
δοχείο	navio	δοχείο	navio	N;NOM;NEUT;SG	N;MASC;SG
δοχείο	receptáculo	δοχείο	receptáculo	N;NOM;NEUT;SG	N;MASC;SG
δοχείο	recipiente	δοχείο	recipiente	N;NOM;NEUT;SG	N;MASC;SG
δοχείο	contentor	δοχείο	contentor	N;NOM;NEUT;SG	N;MASC;SG
σηματοδότησε	marcou	σηματοδοτώ	marcar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
σηματοδότησε	marcado	σηματοδοτώ	marcar	V;PFV;IND;SG;3;PST;FIN;ACT	V;MASC;SG;V.PTCP
σηματοδότησε	marcada	σηματοδοτώ	marcar	V;PFV;IND;SG;3;PST;FIN;ACT	V;FEM;SG;V.PTCP
συμπλήρωμα	complemento	συμπλήρωμα	complemento	N;NOM;NEUT;SG	N;MASC;SG
συμπλήρωμα	suplemento	συμπλήρωμα	suplemento	N;NOM;NEUT;SG	N;MASC;SG
καθοριστική	decisivo	καθοριστικός	decisivo	ADJ;NOM;FEM;SG	ADJ;MASC;SG
καθοριστική	determinante	καθοριστικός	determinante	ADJ;NOM;FEM;SG	ADJ;MASC;SG
καθοριστική	decisiva	καθοριστικός	decisivo	ADJ;NOM;FEM;SG	ADJ;FEM;SG
εκτενώς	extensamente	εκτενώς	extensamente	ADV	ADV
εκτενώς	extensivamente	εκτενώς	extensivamente	ADV	ADV
χρήμα	dinheiro	χρήμα	dinheiro	N;NOM;NEUT;SG	N;MASC;SG
χρήμα	money	χρήμα	money	N;NOM;NEUT;SG	N;MASC;SG
χρήμα	grana	χρήμα	grana	N;NOM;NEUT;SG	N;FEM;SG
μόδα	moda	μόδα	moda	N;NOM;FEM;SG	N;FEM;SG
γράψω	escrever	γράψω	escrever	V;PFV;IND;SG;1;FIN;ACT	V;NFIN
ωραίο	boa	ωραίος	bom	ADJ;NOM;NEUT;SG	ADJ;FEM;SG
ωραίο	bom	ωραίος	bom	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ωραίο	legal	ωραίος	legal	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
συμβολίζουν	simbolizar	συμβολίζω	simbolizar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;NFIN
συμβολίζουν	simbolizam	συμβολίζω	simbolizar	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IND;PL;3;PRS;FIN
φωτισμό	iluminação	φωτισμός	iluminação	N;ACC;MASC;SG	N;FEM;SG
αργό	argônio	αργό	argônio	N;NOM;NEUT;SG	N;MASC;SG
αργό	slow	αργό	slow	N;NOM;NEUT;SG	N;MASC;SG
παραμύθι	conto	παραμύθι	conto	N;NOM;NEUT;SG	N;MASC;SG
παππά	pappa	παππάς	pappa	N	N;MASC;SG
απασχόλησης	emprego	απασχόληση	emprego	N;GEN;FEM;SG	N;MASC;SG
λιμένας	porto	λιμένα	porto	N;NOM;MASC;SG	N;MASC;SG
διαθεσιμότητα	disponibilidade	διαθεσιμότητα	disponibilidade	N;ACC;FEM;SG	N;FEM;SG
αποτίμηση	valorização	αποτίμηση	valorização	N;ACC;FEM;SG	N;FEM;SG
αποτίμηση	avaliação	αποτίμηση	avaliação	N;ACC;FEM;SG	N;FEM;SG
τροπικό	tropical	τροπικός	tropical	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
θειικό	sulfato	θειικός	sulfato	N;NOM;NEUT;SG	N;MASC;SG
θειικό	sulfúrico	θειικός	sulfúrico	N;NOM;NEUT;SG	N;MASC;SG
φθορά	atrito	φθορά	atrito	N;NOM;FEM;SG	N;MASC;SG
φθορά	desgaste	φθορά	desgastar	N;NOM;FEM;SG	N;MASC;SG
φθορά	desgaste	φθορά	desgastar	N;NOM;FEM;SG	N;MASC;SG
φθορά	deterioração	φθορά	deterioração	N;NOM;FEM;SG	N;FEM;SG
καταλύτη	catalisador	κατάλυτο	catalisador	N;VOC;MASC;SG	N;MASC;SG
ηλικίες	idades	ηλικία	idade	N;NOM;FEM;PL	N;FEM;PL
συναίσθημα	emoção	συναίσθημα	emoção	N;NOM;NEUT;SG	N;FEM;SG
συναίσθημα	sentimento	συναίσθημα	sentimento	N;NOM;NEUT;SG	N;MASC;SG
συναίσθημα	sensação	συναίσθημα	sensação	N;NOM;NEUT;SG	N;FEM;SG
συναίσθημα	feeling	συναίσθημα	feeling	N;NOM;NEUT;SG	N;MASC;SG
συναίσθημα	sentimento	συναίσθημα	sentimento	N;NOM;NEUT;SG	N;MASC;SG
φυσιολογία	fisiologia	φυσιολογία	fisiologia	N;NOM;FEM;SG	N;FEM;SG
αντιτορπιλικά	contratorpedeiros	αντιτορπιλικά	contratorpedeiro	N;NOM;NEUT;PL	N;MASC;PL
αντιτορπιλικά	destruidores	αντιτορπιλικά	destruidor	N;NOM;NEUT;PL	N;MASC;PL
αποκλεισμού	exclusão	αποκλεισμός	exclusão	N;GEN;MASC;SG	N;FEM;SG
συγκομιδή	colheita	συγκομιδός	colheita	N;NOM;FEM;SG	N;FEM;SG
συγκομιδή	colheita	συγκομιδός	colheita	N;NOM;FEM;SG	N;FEM;SG
βελτιωθεί	melhorada	βελτιώνω	melhorar	V;PFV;NFIN;PASS	V;FEM;SG;V.PTCP
βελτιωθεί	melhorado	βελτιώνω	melhorar	V;PFV;NFIN;PASS	V;MASC;SG;V.PTCP
βελτιωθεί	melhorou	βελτιώνω	melhorar	V;PFV;NFIN;PASS	V;IND;SG;3;PST;FIN
προοδευτικό	progressista	προοδευτικός	progressista	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
προοδευτικό	progressivo	προοδευτικός	progressivo	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
ύπνο	sono	ύπνο	sono	N;ACC;MASC;SG	N;MASC;SG
συντηρητική	conservadora	συντηρητικός	conservador	ADJ;NOM;FEM;SG	ADJ;FEM;SG
συντηρητική	conservador	συντηρητικός	conservador	ADJ;NOM;FEM;SG	ADJ;MASC;SG
προβλέψεις	projeções	πρόβλεψη	projeção	N;NOM;FEM;PL	N;FEM;PL
προβλέψεις	projecções	πρόβλεψη	projecção	N;NOM;FEM;PL	N;FEM;PL
προβλέψεις	saliências	πρόβλεψη	saliência	N;NOM;FEM;PL	N;FEM;PL
προβλέψεις	previsões	πρόβλεψη	previsão	N;NOM;FEM;PL	N;FEM;PL
προβλέψεις	prognósticos	πρόβλεψη	prognóstico	N;NOM;FEM;PL	N;MASC;PL
προβλέψεις	previsões	πρόβλεψη	previsão	N;NOM;FEM;PL	N;FEM;PL
υποχώρησε	recuou	υποχωρώ	recuar	V;PFV;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
διαλέκτους	dialetos	διάλεκτος	dialeto	N;NOM;MASC;PL	N;MASC;PL
αναπνοή	hálito	αναπνοή	hálito	N;NOM;FEM;SG	N;MASC;SG
αναπνοή	bafo	αναπνοή	bafo	N;NOM;FEM;SG	N;MASC;SG
αναπνοή	sopro	αναπνοή	sopro	N;NOM;FEM;SG	N;MASC;SG
αναπνοή	respiração	αναπνοή	respiração	N;NOM;FEM;SG	N;FEM;SG
αναπνοή	respiração	αναπνοή	respiração	N;NOM;FEM;SG	N;FEM;SG
αναπνοή	respiração	αναπνοή	respiração	N;NOM;FEM;SG	N;FEM;SG
θρίαμβος	triunfo	θρίαμβος	triunfo	N;NOM;MASC;SG	N;MASC;SG
πειραματική	experimental	πειραματικός	experimental	ADJ;NOM;FEM;SG	ADJ;MASC;SG
κοιλότητα	cavidade	κοιλότητα	cavidade	N;NOM;FEM;SG	N;FEM;SG
ανασκαφή	escavação	ανασκαφή	escavação	N;NOM;FEM;SG	N;FEM;SG
ανασκαφή	escavação	ανασκαφή	escavação	N;NOM;FEM;SG	N;FEM;SG
ανασκαφή	dig	ανασκαφή	dizer	N;NOM;FEM;SG	N;MASC;SG
καρποί	frutos	καρπός	fruto	N;NOM;MASC;PL	N;MASC;PL
καρποί	frutas	καρπός	fruta	N;NOM;MASC;PL	N;FEM;PL
καρποί	nozes	καρπός	noze	N;NOM;MASC;PL	N;FEM;PL
καρποί	porcas	καρπός	porca	N;NOM;MASC;PL	N;FEM;PL
καρποί	frutas	καρπός	fruta	N;NOM;MASC;PL	N;FEM;PL
καρποί	frutos	καρπός	fruto	N;NOM;MASC;PL	N;MASC;PL
άνεμοι	ventos	άνεμος	vento	N;NOM;MASC;PL	N;MASC;PL
ρωμαίο	romeu	Ρωμαίος	romer	N;ACC;MASC;SG	N;MASC;SG
ρωμαίο	romeo	Ρωμαίος	romeo	N;ACC;MASC;SG	N;MASC;SG
διαμονή	alojamento	διαμονή	alojamento	N;NOM;FEM;SG	N;MASC;SG
ανταποκρίνεται	respondendo	ανταποκρίνομαι	responder	V;IPFV;IND;SG;3;PRS;FIN;PASS	V;V.MSDR
πάθη	paixões	πάθη	paixão	N;NOM;NEUT;PL	N;FEM;PL
τερματοφύλακες	goleiros	τερματοφύλακας	goleiro	N;NOM;MASC;PL	N;MASC;PL
κεραίες	antenas	κεραίος	antena	N;NOM;FEM;PL	N;FEM;PL
κεραίες	antenas	κεραίος	antena	N;NOM;FEM;PL	N;FEM;PL
κεραίες	antenas	κεραίος	antena	N;NOM;FEM;PL	N;FEM;PL
παρτίδα	lote	παρτίδα	lote	N;NOM;FEM;SG	N;MASC;SG
παρτίδα	lot	παρτίδα	lot	N;NOM;FEM;SG	N;MASC;SG
παρτίδα	lote	παρτίδα	lote	N;NOM;FEM;SG	N;MASC;SG
ανταγωνισμός	concurso	ανταγωνισμός	concurso	N;NOM;MASC;SG	N;MASC;SG
ανταγωνισμός	competição	ανταγωνισμός	competição	N;NOM;MASC;SG	N;FEM;SG
ανταγωνισμός	concorrência	ανταγωνισμός	concorrência	N;NOM;MASC;SG	N;FEM;SG
συμφέρον	interesse	συμφέρον	interesse	N;NOM;NEUT;SG	N;MASC;SG
οδήγηση	drive	οδήγηση	drive	N;NOM;FEM;SG	N;MASC;SG
οδήγηση	condução	οδήγηση	condução	N;NOM;FEM;SG	N;FEM;SG
διαγωνισμούς	concursos	διαγωνισμός	concurso	N;ACC;MASC;PL	N;MASC;PL
διαγωνισμούς	competições	διαγωνισμός	competição	N;ACC;MASC;PL	N;FEM;PL
ορμή	ímpeto	ορμή	ímpeto	N;ACC;FEM;SG	N;MASC;SG
δημοκρατίες	democracias	δημοκρατία	democracia	N;NOM;FEM;PL	N;FEM;PL
δημοκρατίες	repúblicas	δημοκρατία	república	N;NOM;FEM;PL	N;FEM;PL
αναβίωση	renascimento	αναβίωση	renascimento	N;ACC;FEM;SG	N;MASC;SG
περιορισμοί	limitações	περιορισμός	limitação	N;NOM;MASC;PL	N;FEM;PL
περιορισμοί	restrições	περιορισμός	restrição	N;NOM;MASC;PL	N;FEM;PL
περιορισμοί	condicionalismos	περιορισμός	condicionalismo	N;NOM;MASC;PL	N;MASC;PL
περιορισμοί	limitações	περιορισμός	limitação	N;NOM;MASC;PL	N;FEM;PL
περιορισμοί	constrangimentos	περιορισμός	constrangimento	N;NOM;MASC;PL	N;MASC;PL
περιορισμοί	restrições	περιορισμός	restrição	N;NOM;MASC;PL	N;FEM;PL
δυσαρέσκεια	descontentamento	δυσαρέσκεια	descontentamento	N;ACC;FEM;SG	N;MASC;SG
δυσαρέσκεια	ressentimento	δυσαρέσκεια	ressentimento	N;ACC;FEM;SG	N;MASC;SG
δυσαρέσκεια	insatisfação	δυσαρέσκεια	insatisfação	N;ACC;FEM;SG	N;FEM;SG
λουτρό	banheira	λουτρό	banheira	N;NOM;NEUT;SG	N;FEM;SG
λουτρό	banho	λουτρό	banho	N;NOM;NEUT;SG	N;MASC;SG
λουτρό	bath	λουτρό	bath	N;NOM;NEUT;SG	N;MASC;SG
εφικτό	realizável	εφικτός	realizável	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εφικτό	realizável	εφικτός	realizável	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εφικτό	exequível	εφικτός	exequível	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εφικτό	viável	εφικτός	viável	ADJ;NOM;NEUT;SG	ADJ;MASC;SG
εξάμηνο	semestre	εξάμηνος	semestre	N;NOM;NEUT;SG	N;MASC;SG
χιτώνα	túnica	χιτώνας	túnica	N;ACC;MASC;SG	N;FEM;SG
οργανωμένο	organizada	οργανωμένος	organizar	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
οργανωμένο	organizado	οργανωμένος	organizar	V;PFV;NOM;NEUT;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
