رده	classe	رده	classe	N;SG	N;FEM;SG
ولسوالی	pashtun	ولسوالی	pashtuno	N;SG	N
لری	larry	لری	larry	N;SG	N;MASC
شرایطی	circostanze	شرایط	circostanza	N;PL	N;FEM;PL
وبلاگ	blog	وبلاگ	blog	N;SG	N;MASC
عرفان	misticismo	عرفان	misticismo	N;SG	N;MASC;SG
عرفان	irfan	عرفان	irfan	N;SG	N;MASC;SG
اشتراک	sharing	اشتراک	sharing	N;SG	N
اشتراک	condivisione	اشتراک	condivisione	N;SG	N;FEM;SG
اشتراک	abbonamento	اشتراک	abbonamento	N;SG	N;MASC;SG
اشتراک	sottoscrizione	اشتراک	sottoscrizione	N;SG	N;FEM;SG
مجسمه	scultura	مجسمه	scultura	N;SG	N;FEM;SG
مجسمه	statua	مجسمه	statua	N;SG	N;FEM;SG
رایت	wright	رایت	wright	N;SG	N;MASC
رنج	agonia	رنج	agonia	N;SG	N;FEM;SG
رنج	sofferenza	رنج	sofferenza	N;SG	N;FEM;SG
رنج	avversità	رنج	avversità	N;SG	N;FEM
قهوه	caffé	قهوه	caffè	N;SG	N;MASC
قهوه	caffè	قهوه	caffè	N;SG	N;MASC
قهوه	caffe	قهوه	caffa	N;SG	N;MASC
عارف	arif	None	arif	N;SG	N
جماعت	congregazione	جماعت	congregazione	N;SG	N;FEM;SG
سرپرست	admin	سرپرست	admin	N;SG	N
سرپرست	amministratore	سرپرست	amministratore	N;SG	N;MASC;SG
سرپرست	amministratore	سرپرست	amministratore	N;SG	N;MASC;SG
واضح	ovvia	واضح	ovvia	ADJ	ADJ;FEM;SG
واضح	ovvi	واضح	ovvo	ADJ	ADJ;MASC;PL
واضح	evidenti	واضح	evidente	ADJ	ADJ;PL
واضح	ovvio	واضح	ovvio	ADJ	ADJ;MASC;SG
کلام	word	کلام	word	N;SG	N
کلام	parola	کلام	parola	N;SG	N;FEM;SG
پیشگیری	prevenzione	پیشگیری	prevenzione	N;SG	N;FEM;SG
سالها	anni	سال	anno	N;PL	N;MASC;PL
کهکشان	galassia	کهکشان	galassia	N;SG	N;FEM;SG
کهکشان	galaxy	کهکشان	galaxy	N;SG	N;MASC
تقدیر	destino	تقدیر	destino	N;SG	N;MASC;SG
تقدیر	destiny	تقدیر	destiny	N;SG	N
تقدیر	sorte	تقدیر	sorte	N;SG	N;FEM;SG
تقدیر	destino	تقدیر	destino	N;SG	N;MASC;SG
سادات	sadat	ساده	sadat	N;SG	N;MASC
ترکمنستان	turkmenistan	ترکمنستان	turkmenistan	N;SG	N;SG
بنیادی	fusto	بنیادی	fusto	N;SG	N;MASC;SG
بنیادی	gambo	بنیادی	gambo	N;SG	N;MASC;SG
بنیادی	stelo	بنیادی	stelo	N;SG	N;MASC;SG
استقرار	dispiegamento	استقرار	dispiegamento	N;SG	N;MASC;SG
استقرار	spiegamento	استقرار	spiegamento	N;SG	N;MASC;SG
استقرار	schieramento	استقرار	schieramento	N;SG	N;MASC;SG
استرالیایی	australian	استرالیایی	australiano	N;SG	N;FEM
برداشته	sollevato	بر#داشت#دار	sollevare	V;SG;3;V.PTCP	V;MASC;SG;PST;V.PTCP
کلرید	cloruro	کرد#کن	cloruro	N;SG	N;MASC;SG
علمای	studiosi	عالم	studioso	N;PL	N;MASC;PL
حکیم	hakim	حکیم	hakim	N;SG	N
حکیم	wise	حکیم	wise	N;SG	N;MASC
حکیم	saggio	حکیم	saggio	N;SG	N;MASC;SG
شکنجه	tortura	شکنجه	tortura	N;SG	N;FEM;SG
مشتق	differenziazione	مشتق	differenziazione	N;SG	N;FEM;SG
کارایی	performance	کارایی	performance	N;SG	N;FEM
کارایی	prestazione	کارایی	prestazione	N;SG	N;FEM;SG
کارایی	efficienza	کارایی	efficienza	N;SG	N;FEM;SG
جوی	allegria	جو	allegria	N;SG	N;FEM;SG
جوی	gioia	جو	gioia	N;SG	N;FEM;SG
پژوهشگر	ricercatore	پژوهشگر	ricercatore	N;SG	N;MASC;SG
پژوهشگر	ricercatrice	پژوهشگر	ricercatore	N;SG	N;FEM;SG
پژوهشگر	studioso	پژوهشگر	studioso	N;SG	N;MASC;SG
باکو	baku	باکو	baku	N;SG	N;FEM;SG
باله	balletto	باله	balletto	N;SG	N;MASC;SG
قبرستان	cimitero	قبرستان	cimitero	N;SG	N;MASC;SG
قبرستان	cimitero	قبرستان	cimitero	N;SG	N;MASC;SG
قضاوت	giudizio	قضاوت	giudizio	N;SG	N;MASC;SG
قضاوت	sentenza	قضاوت	sentenza	N;SG	N;FEM;SG
قضاوت	giudizio	قضاوت	giudizio	N;SG	N;MASC;SG
محبوبیت	popolarità	محبوبیت	popolarità	N;SG	N;FEM
کیهان	universo	کیهان	universo	N;SG	N;MASC;SG
کیهان	cosmo	کیهان	cosmo	N;SG	N;MASC;SG
هندسه	geometria	هندسه	geometria	N;SG	N;FEM;SG
توقف	stop	توقف	stop	N;SG	N;MASC
پناه	riparo	None	riparo	N;SG	N;MASC;SG
پناه	protezione	None	protezione	N;SG	N;FEM;SG
پناه	rifugio	None	rifugio	N;SG	N;MASC;SG
هال	hull	هال	hull	N;SG	N;MASC
هال	scafo	هال	scafo	N;SG	N;MASC;SG
هال	hal	هال	hal	N;SG	N
هال	padiglione	هال	padiglione	N;SG	N;MASC;SG
هال	hall	هال	hall	N;SG	N;MASC
تجمع	accumulazione	None	accumulazione	N;SG	N;FEM;SG
تجمع	accumulo	None	accumulo	N;SG	N;MASC;SG
قواعد	regole	None	regola	N;PL	N;FEM;PL
خیریه	beneficenza	خیریه	beneficenza	N;SG	N;FEM;SG
خیریه	charity	خیریه	charity	N;SG	N;MASC
خیریه	carità	خیریه	carità	N;SG	N;FEM
خیریه	beneficenza	خیریه	beneficenza	N;SG	N;FEM;SG
غزه	gaza	غزه	gaza	N;SG	N;FEM;SG
پذیرفت	accettata	پذیرفت#پذیر	accettare	V;SG;3;PST	V;FEM;SG;PST;V.PTCP
پذیرفت	accettato	پذیرفت#پذیر	accettare	V;SG;3;PST	V;MASC;SG;PST;V.PTCP
چرخش	rotazione	چرخش	rotazione	N;SG	N;FEM;SG
چرخش	rotazione	چرخش	rotazione	N;SG	N;FEM;SG
چرخش	ruota	چرخش	ruota	N;SG	N;FEM;SG
چرخش	spin	چرخش	spino	N;SG	N;MASC
لتونی	lettonia	لتونی	lettonia	N;SG	N;FEM;SG
لتونی	lettone	لتونی	lettone	N;SG	N;MASC;SG
هانس	hans	هانس	hans	N;SG	N;MASC;SG
زاید	zayed	زاید	zayed	N;SG	N;MASC
سائو	cao	سائو	cao	N;SG	N;MASC;SG
فردریک	frederic	فردریک	frederic	N;SG	N;MASC;SG
فردریک	frederick	فردریک	frederick	N;SG	N;MASC
عقل	senso	عقل	senso	N;SG	N;MASC;SG
عقل	comprensione	عقل	comprensione	N;SG	N;FEM;SG
بستر	lettino	بستر	lettino	N;SG	N;MASC;SG
بستر	letto	بستر	letto	N;SG	N;MASC;SG
راگبی	rugby	راگبی	rugby	N;SG	N;MASC
تلفات	vittime	None	vittima	N;PL	N;FEM;PL
تلفات	perdite	None	perdita	N;PL	N;FEM;PL
دن	dan	دن	dan	N;SG	N;SG
بدل	replica	بدل	replica	N;SG	N;FEM;SG
طراحان	pianificatori	طراح	pianificatore	N;PL	N;MASC;PL
پوند	libbra	پوند	libbro	N;SG	N;FEM;SG
پوند	sterlina	پوند	sterlinare	N;SG	N;FEM;SG
نیمی	mezzo	نیم	mezzo	N;SG	N;MASC;SG
نیمی	metà	نیم	metà	N;SG	N;FEM
راجر	roger	راجر	rogere	N;SG	N
راجر	ruggero	راجر	ruggere	N;SG	N;MASC;SG
قومیت	etnia	قومیت	etnia	N;SG	N;FEM;SG
مقررات	regolamenti	مقررات	regolamento	N;PL	N;MASC;PL
پوستر	poster	پوستر	poster	N;SG	N;MASC
پوستر	locandina	پوستر	locandina	N;SG	N;FEM;SG
پوستر	manifesto	پوستر	manifesto	N;SG	N;MASC;SG
بلوز	camicia	بلوز	camicia	N;SG	N;FEM;SG
بلوز	camicetta	بلوز	camicetta	N;SG	N;FEM;SG
بلوز	blues	بلوز	blues	N;SG	N;MASC
ژن	gene	ژن	gene	N;SG	N;MASC
ذیل	addendum	ذیل	addendum	N;SG	N;MASC
کلیک	click	کلیک	click	N;SG	N
باری	bari	بار	bari	N;SG	N;MASC;SG
باری	fardello	بار	fardello	N;SG	N;MASC;SG
باری	onere	بار	onere	N;SG	N;MASC;SG
غذای	farina	غذا	farina	N;SG	N;FEM;SG
غذای	pasto	غذا	pasto	N;SG	N;MASC;SG
عید	banchetto	عید	banchetto	N;SG	N;MASC;SG
عید	eid	عید	eid	N;SG	N
سالی	sully	سال	sully	N;SG	N;SG
سالی	sally	سال	sally	N;SG	N
بازتاب	riflesso	None	riflesso	N;SG	N;MASC;SG
بازتاب	riflesso	None	riflesso	N;SG	N;MASC;SG
بازتاب	riflessione	None	riflessione	N;SG	N;FEM;SG
قاعده	regola	قاعده	regola	N;SG	N;FEM;SG
پیراهن	camicia	پیراهن	camicia	N;SG	N;FEM;SG
پیراهن	camicetta	پیراهن	camicetta	N;SG	N;FEM;SG
پیراهن	camicia	پیراهن	camicia	N;SG	N;FEM;SG
پیراهن	maglietta	پیراهن	maglietta	N;SG	N;FEM;SG
پیراهن	maglia	پیراهن	maglia	N;SG	N;FEM;SG
ژاک	jacques	ژاک	jacques	N;SG	N;MASC;SG
فرق	differenza	فرق	differenza	N;SG	N;FEM;SG
نوکیا	nokia	نوکیا	nokia	N;SG	N;MASC
لوازم	accessori	لازمه	accessorio	N;PL	N;MASC;PL
کوک	cuoca	کوک	cuoca	N;SG	N;FEM;SG
کوک	cook	کوک	cook	N;SG	N;MASC;SG
کوک	cuoco	کوک	cuoco	N;SG	N;MASC;SG
کوک	kok	کوک	kok	N;SG	N;MASC
پایداری	stabilità	پایداری	stabilità	N;SG	N;FEM
پایداری	sostenibilità	پایداری	sostenibilità	N;SG	N;FEM
مناسبت	occasione	مناسب	occasione	N;SG	N;FEM;SG
وایت	wyatt	وایت	wyatt	N;SG	N;MASC
وایت	white	وایت	white	N;SG	N
نحوی	sintassi	نحوی	sintassa	N;SG	N;FEM;SG
دوازدهم	xii	دوازدهم	xii	ADJ	ADJ;SG
دوازدهم	dodicesima	دوازدهم	dodicesimo	ADJ	ADJ;FEM;SG
دوازدهم	dodicesimo	دوازدهم	dodicesimo	ADJ	ADJ;MASC;SG
رمضان	ramadan	None	ramadan	N;SG	N;MASC
کارلوس	carlos	کارلوس	carlos	N;SG	N;MASC;SG
حاکمیت	giudizio	حاکمیت	giudizio	N;SG	N;MASC;SG
حاکمیت	sovranità	حاکمیت	sovranità	N;SG	N;FEM
معکوس	retromarcia	معکوس	retromarcia	N;SG	N;FEM;SG
معکوس	reverse	معکوس	reverse	N;SG	N;MASC
گفتار	discorso	گفتار	discorso	N;SG	N;MASC;SG
چلسی	chelsea	چلسی	chelsea	N;SG	N;MASC;SG
زبانهای	lingue	زبان	lingua	N;PL	N;FEM;PL
جهاد	crociata	جهاد	crociata	N;SG	N;FEM;SG
جهاد	jihad	جهاد	jihad	N;SG	N
جهاد	lotta	جهاد	lotta	N;SG	N;FEM;SG
حساسیت	sensibilità	حساسیت	sensibilità	N;SG	N;FEM
حساسیت	allergia	حساسیت	allergia	N;SG	N;FEM;SG
مجاور	adiacente	مجاور	adiacente	N;SG	N;MASC;SG
نیازهای	requisiti	نیاز	requisito	N;PL	N;MASC;PL
کوین	kevin	کوین	kevin	N;SG	N
فرکانس	frequenza	فرکانس	frequenza	N;SG	N;FEM;SG
ویل	testamento	ویل	testamento	N;SG	N;MASC;SG
ویل	volontà	ویل	volontà	N;SG	N;FEM
ویل	wil	ویل	wil	N;SG	N;SG
واپسین	ultima	واپسین	ultimo	ADJ;RL	ADJ;FEM;SG
واپسین	ultimo	واپسین	ultimo	ADJ;RL	ADJ;MASC;SG
واپسین	ultimi	واپسین	ultimo	ADJ;RL	ADJ;MASC;PL
واپسین	ultime	واپسین	ultimo	ADJ;RL	ADJ;FEM;PL
پولی	denaro	پولی	denaro	N;SG	N;MASC;SG
پولی	money	پولی	money	N;SG	N
گرند	grand	گشت#گرد	grand	N;SG	N;MASC
ثروت	fortuna	None	fortuna	N;SG	N;FEM;SG
ثروت	ricchezza	None	ricchezza	N;SG	N;FEM;SG
بازارهای	mercati	بازار	mercato	N;PL	N;MASC;PL
بازارهای	mercatini	بازار	mercatino	N;PL	N;MASC;PL
اتم	atomo	اتم	atomo	N;SG	N;MASC;SG
اتم	atom	اتم	atom	N;SG	N
گور	gore	گور	gora	N;SG	N
جم	marmellata	جم	marmellare	N;SG	N;FEM;SG
جم	jam	جم	jam	N;SG	N
جم	gem	جم	gem	N;SG	N
لنز	lente	لنز	lente	N;SG	N;FEM;SG
لنز	lenz	لنز	lenz	N;SG	N;MASC;SG
بازرسی	ispezione	بازرسی	ispezione	N;SG	N;FEM;SG
واقعا	veramente	None	veramente	ADV	ADV
واقعا	davvero	None	davvero	ADV	ADV
یازده	undici	None	undici	NUM	NUM
خشم	rabbia	خشم	rabbia	N;SG	N;FEM;SG
خشم	rabbia	خشم	rabbia	N;SG	N;FEM;SG
همایون	humayun	همایون	humayun	N;SG	N
فساد	corruzione	فساد	corruzione	N;SG	N;FEM;SG
بوستون	boston	بوستون	boston	N;SG	N;MASC;SG
مسافر	passeggero	مسافر	passeggero	N;SG	N;MASC;SG
مسافر	viaggiatore	مسافر	viaggiatore	N;SG	N;MASC;SG
فرشته	angelo	فرشته	angelo	N;SG	N;MASC;SG
فرشته	angel	فرشته	angel	N;SG	N;MASC;SG
فلز	metal	فلز	metal	N;SG	N
فلز	metallo	فلز	metallo	N;SG	N;MASC;SG
فلز	zinco	فلز	zinco	N;SG	N;MASC;SG
متأسفانه	purtroppo	متأسفانه	purtroppo	ADV	ADV
متأسفانه	sfortunatamente	متأسفانه	sfortunatamente	ADV	ADV
رویکرد	avvicinamento	رویکرد	avvicinamento	N;SG	N;MASC;SG
رویکرد	approccio	رویکرد	approccio	N;SG	N;MASC;SG
مخزن	serbatoio	مخزن	serbatoio	N;SG	N;MASC;SG
مخزن	cisterna	مخزن	cisterna	N;SG	N;FEM;SG
مخزن	deposito	مخزن	deposito	N;SG	N;MASC;SG
مخزن	repository	مخزن	repository	N;SG	N;MASC
شایسته	giusti	شایسته	giusto	ADJ	ADJ;MASC;PL
شایسته	degni	شایسته	degno	ADJ	ADJ;MASC;PL
شایسته	degno	شایسته	degno	ADJ	ADJ;MASC;SG
شایسته	meritevole	شایسته	meritevole	ADJ	ADJ;SG
شایسته	meritevoli	شایسته	meritevole	ADJ	ADJ;PL
شایسته	degna	شایسته	degnare	ADJ	ADJ;FEM;SG
بدنی	body	بدنی	body	N;SG	N
بدنی	corpo	بدنی	corpo	N;SG	N;MASC;SG
بدنی	carrozzeria	بدنی	carrozzeria	N;SG	N;FEM;SG
بدنی	fisica	بدنی	fisica	N;SG	N;FEM;SG
مدینه	medina	مدینه	medina	N;SG	N;FEM;SG
آشور	ashur	آشور	ashurre	N;SG	N;MASC
آشور	assiria	آشور	assirio	N;SG	N;FEM;SG
درسی	lezione	درسی	lezione	N;SG	N;FEM;SG
کارشناسان	esperti	کارشناس	esperto	N;PL	N;MASC;PL
کارشناسان	ingegneri	کارشناس	ingegnere	N;PL	N;MASC;PL
عشایر	nomadi	عشیره	nomado	N;PL	N;MASC;PL
طلاق	divorzio	طلاق	divorzio	N;SG	N;MASC;SG
خودروسازی	automotive	خودروسازی	automotivo	N;SG	N;FEM;SG
تاریکی	buio	None	buio	N;SG	N;MASC;SG
تاریکی	oscurità	None	oscurità	N;SG	N;FEM
لهجه	accento	لهجه	accento	N;SG	N;MASC;SG
دشوار	duro	دشوار	duro	ADJ	ADJ;MASC;SG
دشوار	difficile	دشوار	difficile	ADJ	ADJ;SG
دشوار	duri	دشوار	duro	ADJ	ADJ;MASC;PL
دشوار	difficile	دشوار	difficile	ADJ	ADJ;SG
دشوار	ardua	دشوار	ardua	ADJ	ADJ;FEM;SG
دشوار	difficili	دشوار	difficile	ADJ	ADJ;PL
غذاهای	alimenti	غذا	alimento	N;PL	N;MASC;PL
غذاهای	piatti	غذا	piatto	N;PL	N;MASC;PL
قاهره	cairo	قاهره	cairo	N;SG	N;MASC;SG
سکوت	silenzio	سکوت	silenzio	N;SG	N;MASC;SG
نوک	mancia	None	manciare	N;SG	N;FEM;SG
نوک	tip	None	tip	N;SG	N
نوک	suggerimento	None	suggerimento	N;SG	N;MASC;SG
برگردان	bavero	برگرد	bavero	N;SG	N;MASC;SG
ویلسون	wilson	ویلسون	wilson	N;SG	N;MASC
اسکی	sci	اسکی	sci	N;SG	N;MASC
جغرافیا	geografia	جغرافیا	geografia	N;SG	N;FEM;SG
فرقه	setta	فرقه	setta	N;SG	N;FEM;SG
مکعب	cubo	None	cubo	N;SG	N;MASC;SG
مکعب	cube	None	cuba	N;SG	N
مکعب	cubo	None	cubo	N;SG	N;MASC;SG
مفصل	articolazione	مفصل	articolazione	N;SG	N;FEM;SG
قطبی	artico	قطبی	artico	N;SG	N;MASC;SG
محاکمه	processo	محاکمه	processo	N;SG	N;MASC;SG
محاکمه	trial	محاکمه	trial	N;SG	N;MASC
اخترشناسی	astronomia	اخترشناسی	astronomia	N;SG	N;FEM;SG
کنگو	congo	کنگو	congo	N;SG	N;MASC
کوپا	copa	کوپا	copa	N;SG	N;FEM;SG
یوهان	johann	یوهان	johann	N;SG	N;MASC;SG
یوهان	johan	یوهان	johan	N;SG	N;MASC;SG
قالی	moquette	قالی	moquette	N;SG	N;FEM;SG
قالی	tappeto	قالی	tappeto	N;SG	N;MASC;SG
قالی	tappeto	قالی	tappeto	N;SG	N;MASC;SG
مهارت	abilità	مهارت	abilità	N;SG	N;FEM
مهارت	abilità	مهارت	abilità	N;SG	N;FEM
آکسفورد	oxford	آکسفورد	oxford	N;SG	N;MASC
پتانسیل	potenzialità	None	potenzialità	N;SG	N;FEM
آژانس	agenzia	آژانس	agenzia	N;SG	N;FEM;SG
ریسک	rischio	None	rischio	N;SG	N;MASC;SG
کنسول	consolle	کنسول	consolla	N;SG	N;FEM;SG
کنسول	console	کنسول	console	N;SG	N;FEM;SG
مور	mor	مور	mor	N;SG	N;MASC;SG
مور	moore	مور	moore	N;SG	N;MASC;SG
سادگی	semplicità	سادگی	semplicità	N;SG	N;FEM
آداب	maniere	None	maniera	N;PL	N;FEM;PL
بازیابی	ripristino	بازیابی	ripristino	N;SG	N;MASC;SG
بازیابی	reperimento	بازیابی	reperimento	N;SG	N;MASC;SG
بازیابی	ricupero	بازیابی	ricupero	N;SG	N;MASC;SG
بازیابی	recupero	بازیابی	recupero	N;SG	N;MASC;SG
تحریم	embargo	تحریم	embargo	N;SG	N;MASC;SG
تحریم	boicottaggio	تحریم	boicottaggio	N;SG	N;MASC;SG
احمدآباد	ahmedabad	احمدآباد	ahmedabad	N;SG	N;MASC
ذوب	scioglimento	ذوب	scioglimento	N;SG	N;MASC;SG
قبر	tomba	قبر	tomba	N;SG	N;FEM;SG
دیپلم	diploma	دیپلم	diploma	N;SG	N;MASC;SG
اشیاء	oggetti	شیء	oggetto	N;PL	N;MASC;PL
تیمی	timmy	تیم	timmy	N;SG	N;MASC
تیمی	squadra	تیم	squadra	N;SG	N;FEM;SG
تیمی	team	تیم	team	N;SG	N;MASC
والی	wally	والی	wally	N;SG	N;MASC
فریدریش	friedrich	فریدریش	friedrich	N;SG	N;MASC;SG
فریدریش	frederick	فریدریش	frederick	N;SG	N;MASC
ژنتیکی	genetica	ژنتیکی	genetica	N;SG	N;FEM;SG
وابستگی	dipendenza	وابستگی	dipendenza	N;SG	N;FEM;SG
وابستگی	affiliazione	وابستگی	affiliazione	N;SG	N;FEM;SG
مراقبت	cura	مراقبت	cura	N;SG	N;FEM;SG
آیات	versetti	None	versetto	N;PL	N;MASC;PL
آیات	versi	None	verso	N;PL	N;MASC;PL
آیات	comunicazioni	None	comunicazione	N;PL	N;FEM;PL
آیات	rivelazioni	None	rivelazione	N;PL	N;FEM;PL
معادلات	equazioni	معادله	equazione	N;PL	N;FEM;PL
برش	cut	None	cut	N;SG	N
برش	taglia	None	taglia	N;SG	N;FEM;SG
برش	taglio	None	taglio	N;SG	N;MASC;SG
برش	fetta	None	fetta	N;SG	N;FEM;SG
برش	coltura	None	coltura	N;SG	N;FEM;SG
تحول	evolution	تحول	evolution	N;SG	N;MASC
تحول	evoluzione	تحول	evoluzione	N;SG	N;FEM;SG
صادرات	export	صادرات	export	N;PL	N;MASC
خونی	sangue	None	sangue	N;SG	N;MASC;SG
خونی	blood	None	blood	N;SG	N
پراکندگی	dispersione	پراکندگی	dispersione	N;SG	N;FEM;SG
پراکندگی	diaspora	پراکندگی	diaspora	N;SG	N;FEM;SG
پراکندگی	scattering	پراکندگی	scattering	N;SG	N;MASC
جانور	beast	None	beast	N;SG	N
جانور	bestia	None	bestia	N;SG	N;FEM;SG
جانور	belva	None	belvo	N;SG	N;FEM;SG
ماموریت	missione	ماموریت	missione	N;SG	N;FEM;SG
ماموریت	mission	ماموریت	mission	N;SG	N;FEM
بزرگسالان	adulti	بزرگسال	adulto	N;PL	N;MASC;PL
بزرگسالان	adulti	بزرگسال	adulto	N;PL	N;MASC;PL
وصل	connect	وصل	connect	N;SG	N
مطلوب	desiderata	مطلوب	desiderare	ADJ	ADJ;FEM;SG
مطلوب	desiderati	مطلوب	desiderare	ADJ	ADJ;MASC;PL
مطلوب	desiderato	مطلوب	desiderare	ADJ	ADJ;MASC;SG
مطلوب	ottimale	مطلوب	ottimale	ADJ	ADJ;SG
مطلوب	desiderabile	مطلوب	desiderabile	ADJ	ADJ;SG
مطلوب	auspicabile	مطلوب	auspicabile	ADJ	ADJ;SG
مطلوب	auspicabili	مطلوب	auspicabile	ADJ	ADJ;PL
آستین	austin	آستین	austin	N;SG	N;MASC;SG
آستین	manica	آستین	manico	N;SG	N;FEM;SG
بولیوی	bolivia	بولیوی	bolivia	N;SG	N;FEM;SG
بولیوی	bolivia	بولیوی	bolivia	N;SG	N;FEM;SG
خراب	corrotta	None	corrotto	ADJ	ADJ;FEM;SG
خراب	corrotti	None	corrotto	ADJ	ADJ;MASC;PL
خراب	corrotto	None	corrotto	ADJ	ADJ;MASC;SG
صحرای	sahara	صحرا	sahara	N;SG	N;MASC
جت	getto	جت	getto	N;SG	N;MASC;SG
جت	jet	جت	jet	N;SG	N;MASC
قدم	step	قدم	step	N;SG	N;MASC
قدم	passo	قدم	passo	N;SG	N;MASC;SG
قدم	gradino	قدم	gradino	N;SG	N;MASC;SG
جاسوسی	spia	جاسوسی	spia	N;SG	N;FEM;SG
مایک	mike	مایک	mike	N;SG	N
یونیورسال	universal	یونیورسال	universal	N;SG	N;FEM;SG
سامان	saman	سامان	saman	N;SG	N;MASC
گربه	cats	گربه	catt	N;SG	N;MASC
گربه	gatta	گربه	gatta	N;SG	N;FEM;SG
گربه	gatto	گربه	gatto	N;SG	N;MASC;SG
گربه	cat	گربه	cat	N;SG	N
اتیوپی	etiopia	اتیوپی	etiopia	N;SG	N;FEM;SG
اندام	organo	اندام	organo	N;SG	N;MASC;SG
خیام	khayyam	خیام	khayyam	N;SG	N
چارلی	charlie	چارلی	charlia	N;SG	N
آینه	specchio	آینه	specchio	N;SG	N;MASC;SG
آینه	mirror	آینه	mirror	N;SG	N;MASC
اعضا	membri	عضو	membro	N;PL	N;MASC;PL
منهتن	manhattan	منهتن	manhattan	N;SG	N;FEM;SG
گوشه	corner	گوشه	corner	N;SG	N;MASC
گوشه	angolo	گوشه	angolo	N;SG	N;MASC;SG
هامبورگ	amburgo	هامبورگ	amburgo	N;SG	N;MASC;SG
هامبورگ	hamburg	هامبورگ	hamburg	N;SG	N
متمایز	distinti	متمایز	distinto	ADJ	ADJ;MASC;PL
متمایز	distinti	متمایز	distinto	ADJ	ADJ;MASC;PL
مصری	egizia	مصری	egiziare	N;SG	N;FEM;SG
ریلی	riley	ریلی	riley	N;SG	N
تانزانیا	tanzania	تانزانیا	tanzania	N;SG	N;FEM;SG
جایگزینی	sostituzione	جایگزینی	sostituzione	N;SG	N;FEM;SG
جایگزینی	ricambio	جایگزینی	ricambio	N;SG	N;MASC;SG
جایگزینی	sostituto	جایگزینی	sostituto	N;SG	N;MASC;SG
گرین	greene	گرین	greene	N;SG	N;MASC;SG
گرین	green	گرین	green	N;SG	N
لحن	tone	None	tonere	N;SG	N;MASC
لحن	tono	None	tono	N;SG	N;MASC;SG
بلوار	boulevard	بلوار	boulevard	N;SG	N;FEM;SG
مبانی	fondamenti	مبنا	fondamento	N;PL	N;MASC;PL
قاتل	killer	قاتل	killer	N;SG	N;MASC
قاتل	assassino	قاتل	assassino	N;SG	N;MASC;SG
پانزده	quindici	پانزده	quindici	NUM	NUM
آرامش	relax	آرامش	relax	N;SG	N;MASC
آرامش	riposo	آرامش	riposo	N;SG	N;MASC;SG
آرامش	resto	آرامش	resto	N;SG	N;MASC;SG
آرامش	confort	آرامش	confort	N;SG	N
آرامش	conforto	آرامش	conforto	N;SG	N;MASC;SG
آرامش	comfort	آرامش	comfort	N;SG	N;MASC
آرامش	comodità	آرامش	comodità	N;SG	N;FEM
زحمت	inconveniente	زحمت	inconveniente	N;SG	N;SG
نقشی	ruolo	نقش	ruolo	N;SG	N;MASC;SG
وسترن	western	وسترن	western	N;SG	N
درخشان	radiosa	None	radioso	ADJ	ADJ;FEM;SG
درخشان	raggiante	None	raggiante	ADJ	ADJ;SG
درخشان	luminoso	None	luminoso	ADJ	ADJ;MASC;SG
درخشان	luminosi	None	luminoso	ADJ	ADJ;MASC;PL
درخشان	luminosa	None	luminoso	ADJ	ADJ;FEM;SG
درخشان	splendente	None	splendente	ADJ	ADJ;SG
هریس	harris	هریس	harris	N;SG	N
جیم	gianni	None	gianno	N;SG	N;MASC;SG
جیم	jim	None	jim	N;SG	N
احکام	statuti	حکم	statuto	N;PL	N;MASC;PL
احکام	ordinanze	حکم	ordinanza	N;PL	N;FEM;PL
تقریبا	quasi	None	quasi	ADV	ADV
غنا	ghana	غنا	ghana	N;SG	N;MASC
صحت	integrità	صحت	integrità	N;SG	N;FEM
صحت	correttezza	صحت	correttezza	N;SG	N;FEM;SG
صحت	genuinità	صحت	genuinità	N;SG	N;FEM
صحت	autenticità	صحت	autenticità	N;SG	N;FEM
خاموش	silent	خاموش	silent	N;SG	N
مجلات	diari	مجله	diaro	N;PL	N;MASC;PL
مجلات	riviste	مجله	rivista	N;PL	N;FEM;PL
پیوستن	allega	پیوستن	allegare	N;SG	N;FEM;SG
مایر	mayer	مایر	mayer	N;SG	N;MASC;SG
مایر	meyer	مایر	meyer	N;SG	N;MASC
پیچ	labirinto	پیچ	labirinto	N;SG	N;MASC;SG
پیچ	pesca	پیچ	pesca	N;SG	N;FEM;SG
پیچ	peach	پیچ	peach	N;SG	N
پیچ	pesco	پیچ	pesco	N;SG	N;MASC;SG
گرینویچ	greenwich	گرینویچ	greenwich	N;SG	N;MASC
مفهومی	concept	مفهوم	concept	N;SG	N;MASC
مفهومی	nozione	مفهوم	nozione	N;SG	N;FEM;SG
مفهومی	concetto	مفهوم	concetto	N;SG	N;MASC;SG
چطور	come	چطور	come	ADV	ADV
جنبه	aspetto	جنبه	aspetto	N;SG	N;MASC;SG
