per	pre	per	pre	ADP	ADP;ACC
scomparsa	zmizol	scomparire	zmiznúť	V;FEM;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
pesante	ťažká	pesante	ťažký	ADJ;SG	ADJ;NOM;FEM;SG
pesante	ťažký	pesante	ťažký	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
pesante	ťažké	pesante	ťažký	ADJ;SG	ADJ;NOM;NEUT;SG
errori	chyby	errore	chyba	N;MASC;PL	N;NOM;FEM;PL
errori	chýb	errore	chýb	N;MASC;PL	N;GEN;FEM;PL
errori	chyby	errore	chyba	N;MASC;PL	N;NOM;FEM;PL
errori	chýb	errore	chýb	N;MASC;PL	N;GEN;FEM;PL
piede	nohu	piede	noha	N;MASC;SG	N;ACC;FEM;SG
piede	noha	piede	noha	N;MASC;SG	N;NOM;FEM;SG
piede	chodidlo	piede	chodidlo	N;MASC;SG	N;NOM;NEUT;SG
riconosciuto	uznal	riconoscere	uznať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
riconosciuto	uznala	riconoscere	uznať	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
riconosciuto	spoznal	riconoscere	spoznať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
civica	občianske	civico	občiansky	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
civica	občiansky	civico	občiansky	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
civica	občianska	civico	občiansky	ADJ;FEM;SG	ADJ;NOM;FEM;SG
civica	občianskeho	civico	občiansky	ADJ;FEM;SG	ADJ;GEN;NEUT;SG
destro	právo	destro	právo	N;MASC;SG	N;NOM;NEUT;SG
uguale	rovnaké	uguale	rovnaký	ADJ;SG	ADJ;NOM;NEUT;SG
uguale	rovnaký	uguale	rovnaký	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
uguale	rovné	uguale	rovný	ADJ;SG	ADJ;NOM;NEUT;SG
ricordare	spomínať	ricordare	spomínať	V;NFIN	V;IPFV;POS;NFIN
diplomatico	diplomatický	diplomatico	diplomatický	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG
diplomatico	diplomatické	diplomatico	diplomatický	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
normalmente	bežne	normalmente	bežne	ADV	ADV
normalmente	normálne	normalmente	normálne	ADV	ADV
normalmente	normalne	normalmente	normalne	ADV	ADV
ramo	konár	ramo	konár	N;MASC;SG	N;INAN;NOM;MASC;SG
ramo	pobočka	ramo	pobočka	N;MASC;SG	N;NOM;FEM;SG
sicuro	presvedčený	sicuro	presvedčený	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
fox	líška	fox	líška	N	N;NOM;FEM;SG
fox	líšky	fox	líška	N	N;NOM;FEM;PL
tenuta	držala	tenere	držať	V;FEM;SG;PST;V.PTCP	V;IPFV;FEM;SG;POS;PST;V.PTCP
veloce	rýchle	veloce	rýchly	ADJ;SG	ADJ;NOM;NEUT;SG
veloce	rýchly	veloce	rýchly	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
veloce	rýchla	veloce	rýchly	ADJ;SG	ADJ;NOM;FEM;SG
veloce	rýchle	veloce	rýchly	ADJ;SG	ADJ;NOM;NEUT;SG
veloce	rýchly	veloce	rýchly	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
veloce	rýchla	veloce	rýchly	ADJ;SG	ADJ;NOM;FEM;SG
manager	vedúci	manager	vedúci	N	N;ANIM;NOM;MASC;SG
manager	manažér	manager	manažér	N	N;ANIM;NOM;MASC;SG
manager	správca	manager	správca	N	N;ANIM;NOM;MASC;SG
wrestling	wrestling	wrestling	wrestling	N;MASC	N;INAN;NOM;MASC;SG
bocca	huba	bocca	huba	N;FEM;SG	N;NOM;FEM;SG
arena	arena	arenare	arena	N;FEM;SG	N;NOM;FEM;SG
arena	aréne	arenare	arén	N;FEM;SG	N;INAN;NOM;MASC;SG
end	koniec	end	koniec	N;MASC	N;INAN;NOM;MASC;SG
criminale	trestné	criminale	trestný	ADJ;SG	ADJ;NOM;NEUT;SG
criminale	trestná	criminale	trestný	ADJ;SG	ADJ;NOM;FEM;SG
ritorna	vráti	ritornare	vrátiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
ritorna	vracia	ritornare	vracať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
acido	kyselinu	acido	kyselina	N;MASC;SG	N;ACC;FEM;SG
acido	kyselina	acido	kyselina	N;MASC;SG	N;NOM;FEM;SG
francesca	sára	francesca	sár	N;FEM;SG	N;NOM;FEM;SG
francesca	francesca	francesca	francesc	N;FEM;SG	N;ANIM;NOM;MASC;SG
francesca	frances	francesca	frances	N;FEM;SG	N;NOM;FEM;SG
elisabetta	elizabeth	elisabetta	elizabet	N;FEM;SG	N;NOM;FEM;SG
elisabetta	alžbeta	elisabetta	alžbeta	N;FEM;SG	N;NOM;FEM;SG
elisabetta	elisabeth	elisabetta	elisabet	N;FEM;SG	N;ANIM;NOM;FEM;SG
elisabetta	alžbeta	elisabetta	alžbeta	N;FEM;SG	N;NOM;FEM;SG
leo	lev	leo	lev	N;SG	N;ANIM;NOM;MASC;SG
percussioni	bubny	percussione	bubny	N;FEM;PL	N;NOM;FEM;PL
charlie	charlie	charlia	charlie	N	N;ANIM;NOM;MASC;SG
fiducia	sebavedomie	fiducia	sebavedomie	N;FEM;SG	N;NOM;NEUT;SG
fiducia	dôvera	fiducia	dôvera	N;FEM;SG	N;NOM;FEM;SG
fiducia	dôveru	fiducia	dôvera	N;FEM;SG	N;ACC;FEM;SG
fiducia	dôvera	fiducia	dôvera	N;FEM;SG	N;NOM;FEM;SG
fiducia	dôveru	fiducia	dôvera	N;FEM;SG	N;ACC;FEM;SG
torri	veže	torre	veža	N;FEM;PL	N;NOM;FEM;PL
torri	veží	torre	veža	N;FEM;PL	N;GEN;FEM;PL
battaglione	prápor	battaglione	prápor	N;MASC;SG	N;INAN;NOM;MASC;SG
fiat	fiat	fiat	fiat	N;FEM;SG	N;INAN;NOM;MASC;SG
salto	skok	salto	skok	N;MASC;SG	N;INAN;NOM;MASC;SG
aziende	firmy	azienda	firma	N;FEM;PL	N;NOM;FEM;PL
aziende	spoločnosti	azienda	spoločnosť	N;FEM;PL	N;NOM;FEM;PL
aziende	spoločností	azienda	spoločnosť	N;FEM;PL	N;GEN;FEM;PL
fabrizio	fabrizio	fabrizio	fabrizio	N;MASC;SG	N;ANIM;NOM;MASC;SG
raggio	okruh	raggio	okruh	N;MASC;SG	N;INAN;NOM;MASC;SG
raggio	polomer	raggio	polomer	N;MASC;SG	N;INAN;NOM;MASC;SG
raggio	lúč	raggio	lúč	N;MASC;SG	N;INAN;NOM;MASC;SG
frequenza	frekvencia	frequenza	frekvencia	N;FEM;SG	N;NOM;FEM;SG
frequenza	periodicita	frequenza	periodicita	N;FEM;SG	N;NOM;FEM;SG
atleti	športovci	atleta	športovec	N;MASC;PL	N;ANIM;NOM;MASC;PL
atleti	športovcov	atleta	športovec	N;MASC;PL	N;ANIM;ACC;MASC;PL
tornei	turnaje	torneo	turnaj	N;MASC;PL	N;INAN;NOM;MASC;PL
erede	dediča	erede	dediča	N;SG	N;ANIM;ACC;MASC;SG
erede	dedič	erede	dedič	N;SG	N;ANIM;NOM;MASC;SG
desiderio	želanie	desiderio	želanie	N;MASC;SG	N;NOM;NEUT;SG
desiderio	túžbu	desiderio	túžba	N;MASC;SG	N;ACC;FEM;SG
desiderio	túžba	desiderio	túžba	N;MASC;SG	N;NOM;FEM;SG
desiderio	želanie	desiderio	želanie	N;MASC;SG	N;NOM;NEUT;SG
desiderio	túžbu	desiderio	túžba	N;MASC;SG	N;ACC;FEM;SG
desiderio	túžbou	desiderio	túžba	N;MASC;SG	N;INS;FEM;SG
desiderio	túžba	desiderio	túžba	N;MASC;SG	N;NOM;FEM;SG
sacra	posvätný	sacro	posvätný	ADJ;FEM;SG	ADJ;ANIM;NOM;MASC;SG
sacra	posvätné	sacro	posvätný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
lancia	spúšťa	lanciare	spúšťa	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
inserimento	zaradenie	inserimento	zaradenie	N;MASC;SG	N;NOM;NEUT;SG
inserimento	začlenenie	inserimento	začlenenie	N;MASC;SG	N;NOM;NEUT;SG
inserimento	zahrnutie	inserimento	zahrnutie	N;MASC;SG	N;NOM;NEUT;SG
inserimento	vloženie	inserimento	vloženie	N;MASC;SG	N;NOM;NEUT;SG
inserimento	vkladanie	inserimento	vkladanie	N;MASC;SG	N;NOM;NEUT;SG
pena	pena	pena	pena	N;FEM;SG	N;NOM;FEM;SG
minaccia	hrozba	minaccia	hrozba	N;FEM;SG	N;NOM;FEM;SG
minaccia	ohrozenie	minaccia	ohrozenie	N;FEM;SG	N;NOM;NEUT;SG
minaccia	hrozba	minaccia	hrozba	N;FEM;SG	N;NOM;FEM;SG
girolamo	girolamo	girolare	girolamo	N;MASC;SG	N;ANIM;NOM;MASC;SG
oceano	oceánu	oceano	oceán	N;MASC;SG	N;INAN;GEN;MASC;SG
oceano	oceán	oceano	oceán	N;MASC;SG	N;INAN;NOM;MASC;SG
pensa	myslieť	pensare	myslieť	V;IND;SG;2;PRS;FIN	V;IPFV;POS;NFIN
recentemente	nedávno	recentemente	nedávno	ADV	ADV
sequenza	postupnosť	sequenza	postupnosť	N;FEM;SG	N;NOM;FEM;SG
sequenza	sekvencia	sequenza	sekvencia	N;FEM;SG	N;NOM;FEM;SG
amante	milenka	amante	milenka	N;SG	N;NOM;FEM;SG
amante	pani	amante	pani	N;SG	N;NOM;FEM;SG
amante	milenku	amante	milenka	N;SG	N;ACC;FEM;SG
amante	milenka	amante	milenka	N;SG	N;NOM;FEM;SG
amante	milenec	amante	milenec	N;SG	N;ANIM;NOM;MASC;SG
rilevante	relevantná	rilevante	relevantný	ADJ;SG	ADJ;NOM;FEM;SG
rilevante	relevantné	rilevante	relevantný	ADJ;SG	ADJ;NOM;NEUT;SG
rilevante	príslušná	rilevante	príslušný	ADJ;SG	ADJ;NOM;FEM;SG
rilevante	relevantný	rilevante	relevantný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
rilevante	príslušné	rilevante	príslušný	ADJ;SG	ADJ;NOM;NEUT;SG
pesi	váhy	peso	váha	N;MASC;PL	N;NOM;FEM;PL
pesi	závažia	peso	závažiť	N;MASC;PL	N;NOM;NEUT;PL
argomenti	tém	argomento	téma	N;MASC;PL	N;GEN;FEM;PL
argomenti	témy	argomento	téma	N;MASC;PL	N;NOM;FEM;PL
argomenti	tvrdenia	argomento	tvrdenie	N;MASC;PL	N;NOM;NEUT;PL
argomenti	argumentov	argomento	argument	N;MASC;PL	N;INAN;GEN;MASC;PL
argomenti	argumenty	argomento	argument	N;MASC;PL	N;INAN;NOM;MASC;PL
giapponesi	japonci	giapponese	japonec	N;PL	N;ANIM;NOM;MASC;PL
missioni	misií	missione	misia	N;FEM;PL	N;GEN;FEM;PL
missioni	misie	missione	misia	N;FEM;PL	N;NOM;FEM;PL
missioni	poslania	missione	poslanie	N;FEM;PL	N;NOM;NEUT;PL
aprire	otvoriť	aprire	otvoriť	V;NFIN	V;PFV;POS;NFIN
vittima	obeť	vittima	obeť	N;FEM;SG	N;NOM;FEM;SG
vittima	obeťou	vittima	obeť	N;FEM;SG	N;INS;FEM;SG
necessaria	potrebný	necessario	potrebný	ADJ;FEM;SG	ADJ;INAN;NOM;MASC;SG
necessaria	potrebné	necessario	potrebný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
necessaria	potrebná	necessario	potrebný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
necessaria	potrebná	necessario	potrebný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
necessaria	nevyhnutná	necessario	nevyhnutný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
necessaria	nutné	necessario	nutný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
necessaria	nevyhnutné	necessario	nevyhnutný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
necessaria	potrebné	necessario	potrebný	ADJ;FEM;SG	ADJ;NOM;NEUT;SG
necessaria	nutná	necessario	nutný	ADJ;FEM;SG	ADJ;NOM;FEM;SG
metodi	spôsoby	metodo	spôsob	N;MASC;PL	N;INAN;NOM;MASC;PL
metodi	metód	metodo	metód	N;MASC;PL	N;GEN;FEM;PL
metodi	metódy	metodo	metóda	N;MASC;PL	N;NOM;FEM;PL
prezzo	cena	prezzo	cena	N;MASC;SG	N;NOM;FEM;SG
prezzo	cene	prezzo	cena	N;MASC;SG	N;DAT;FEM;SG
limiti	obmedzení	limite	obmedzenie	N;MASC;PL	N;NOM;NEUT;PL
limiti	obmedzenia	limite	obmedzenie	N;MASC;PL	N;NOM;NEUT;PL
limiti	medze	limite	medza	N;MASC;PL	N;NOM;FEM;PL
limiti	limity	limite	limita	N;MASC;PL	N;INAN;NOM;MASC;PL
limiti	obmedzenia	limite	obmedzenie	N;MASC;PL	N;NOM;NEUT;PL
oxford	oxforde	oxford	oxford	N;MASC	N;INAN;NOM;MASC;SG
autunno	jeseň	autunno	jeseň	N;MASC;SG	N;NOM;FEM;SG
meccanica	mechanika	meccanica	mechanika	N;FEM;SG	N;NOM;FEM;SG
cavalleria	kavaléria	cavalleria	kavalérium	N;FEM;SG	N;NOM;FEM;SG
basi	základy	base	základ	N;FEM;PL	N;INAN;NOM;MASC;PL
basi	základní	base	základniť	N;FEM;PL	N;NOM;FEM;PL
basi	základne	base	základňa	N;FEM;PL	N;NOM;FEM;PL
descritto	opísal	descrivere	opísať	V;MASC;SG;PST;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
archi	oblúky	arco	oblúk	N;MASC;PL	N;INAN;NOM;MASC;PL
archi	luky	arco	luka	N;MASC;PL	N;NOM;FEM;PL
archi	oblúky	arco	oblúk	N;MASC;PL	N;INAN;NOM;MASC;PL
legame	väzba	legame	väzba	N;MASC;SG	N;NOM;FEM;SG
legame	puto	legame	puto	N;MASC;SG	N;NOM;NEUT;SG
boston	bostonu	boston	boston	N;MASC;SG	N;INAN;GEN;MASC;SG
boston	bostone	boston	bostone	N;MASC;SG	N;INAN;NOM;MASC;SG
sanremo	sanremo	essere	sanremo	N;MASC;SG	N;NOM;NEUT;SG
comunemente	bežne	comunemente	bežne	ADV	ADV
perugia	perugia	perugia	perugia	N;FEM;SG	N;NOM;FEM;SG
avventure	dobrodružstvá	avventura	dobrodružstvo	N;FEM;PL	N;NOM;NEUT;PL
finlandese	fínsky	finlandese	fínsky	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
finlandese	fínska	finlandese	fínsky	ADJ;SG	ADJ;NOM;FEM;SG
finlandese	fínskom	finlandese	fínsky	ADJ;SG	ADJ;INS;NEUT;SG
finlandese	fínske	finlandese	fínsky	ADJ;SG	ADJ;NOM;NEUT;SG
finisce	skončí	finire	skončiť	V;IND;SG;3;PRS;FIN	V;PFV;IND;SG;3;POS;PRS;FIN
finisce	končí	finire	končiť	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
gamma	gama	gamma	gama	N;FEM;SG	N;NOM;MASC;SG
heart	srdca	heart	srdce	N	N;NOM;NEUT;PL
heart	srdce	heart	srdce	N	N;NOM;NEUT;SG
eva	predvečer	evare	predvečer	N;FEM;SG	N;INAN;NOM;MASC;SG
civiltà	civilizácia	civiltà	civilizácia	N;FEM	N;NOM;FEM;SG
civiltà	civilizácie	civiltà	civilizácia	N;FEM	N;NOM;FEM;PL
civiltà	civilizáciu	civiltà	civilizácia	N;FEM	N;ACC;FEM;SG
civiltà	civilizácia	civiltà	civilizácia	N;FEM	N;NOM;FEM;SG
civiltà	civilizáciu	civiltà	civilizácia	N;FEM	N;ACC;FEM;SG
civiltà	civilizácie	civiltà	civilizácia	N;FEM	N;NOM;FEM;PL
panorama	panorama	panorama	panoram	N;MASC;SG	N;INAN;NOM;MASC;SG
land	pozemok	land	pozemok	N;MASC	N;INAN;NOM;MASC;SG
land	pôdy	land	pôda	N;MASC	N;NOM;FEM;PL
land	pozemky	land	pozemok	N;MASC	N;INAN;NOM;MASC;PL
land	pôda	land	pôda	N;MASC	N;NOM;FEM;SG
dipinti	obrazy	dipinto	obraz	N;MASC;PL	N;INAN;NOM;MASC;PL
dipinti	maľby	dipinto	maľba	N;MASC;PL	N;NOM;FEM;PL
golfo	zálive	golfo	záliva	N;MASC;SG	N;NOM;FEM;SG
golfo	záliv	golfo	záliv	N;MASC;SG	N;INAN;NOM;MASC;SG
golfo	priepasť	golfo	priepasť	N;MASC;SG	N;NOM;FEM;SG
gabriele	gabriel	gabriele	gabrieť	N;SG	N;ANIM;NOM;MASC;SG
gabriele	gabriella	gabriele	gabrielť	N;SG	N;NOM;FEM;SG
gabriele	gabriele	gabriele	gabriel	N;SG	N;ANIM;NOM;MASC;SG
veramente	skutočne	veramente	skutočne	ADV	ADV
veramente	vážne	veramente	vážne	ADV	ADV
favorevole	priaznivé	favorevole	priaznivý	ADJ;SG	ADJ;NOM;NEUT;SG
favorevole	priaznivý	favorevole	priaznivý	ADJ;SG	ADJ;INAN;NOM;MASC;SG
favorevole	priaznivé	favorevole	priaznivý	ADJ;SG	ADJ;NOM;NEUT;SG
trasformazione	spracovanie	trasformazione	spracovanie	N;FEM;SG	N;NOM;NEUT;SG
trasformazione	spracúvanie	trasformazione	spracúvanie	N;FEM;SG	N;NOM;NEUT;SG
trasformazione	spracovávanie	trasformazione	spracovávanie	N;FEM;SG	N;NOM;NEUT;SG
trasformazione	premena	trasformazione	premena	N;FEM;SG	N;NOM;FEM;SG
trasformazione	transformácia	trasformazione	transformácia	N;FEM;SG	N;NOM;FEM;SG
aumentare	zvýšiť	aumentare	zvýšiť	V;NFIN	V;PFV;POS;NFIN
aumentare	zväčšiť	aumentare	zväčšiť	V;NFIN	V;PFV;POS;NFIN
prigionieri	zajatcov	prigioniero	zajatec	N;MASC;PL	N;ANIM;ACC;MASC;PL
prigionieri	väzňami	prigioniero	väzek	N;MASC;PL	N;INS;FEM;PL
prigionieri	väzňov	prigioniero	väzeň	N;MASC;PL	N;ANIM;GEN;MASC;PL
prigionieri	väzni	prigioniero	väzeň	N;MASC;PL	N;ANIM;NOM;MASC;PL
conduttore	držiteľa	conduttore	držiteľ	N;MASC;SG	N;ANIM;ACC;MASC;SG
conduttore	držiteľ	conduttore	držiteľ	N;MASC;SG	N;ANIM;NOM;MASC;SG
conduttore	držiak	conduttore	držiak	N;MASC;SG	N;INAN;NOM;MASC;SG
conduttore	sprievodcu	conduttore	sprievodca	N;MASC;SG	N;INAN;GEN;MASC;SG
conduttore	dirigent	conduttore	dirigent	N;MASC;SG	N;ANIM;NOM;MASC;SG
agricoltura	poľnohospodárstvo	agricoltura	poľnohospodárstvo	N;FEM;SG	N;NOM;NEUT;SG
israele	izraela	israele	izrael	N;MASC;SG	N;NOM;FEM;SG
israele	izrael	israele	izrael	N;MASC;SG	N;INAN;NOM;MASC;SG
israele	izraelom	israele	izrael	N;MASC;SG	N;INAN;INS;MASC;SG
accusa	obvinenie	accusa	obvinenie	N;FEM;SG	N;NOM;NEUT;SG
accusa	obžaloba	accusa	obžaloba	N;FEM;SG	N;NOM;FEM;SG
accusa	žaloba	accusa	žaloba	N;FEM;SG	N;NOM;FEM;SG
accusa	obvinenie	accusa	obvinenie	N;FEM;SG	N;NOM;NEUT;SG
azzurro	modrý	azzurro	modrý	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
azzurro	modré	azzurro	modrý	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
azzurro	modrá	azzurro	modrý	ADJ;MASC;SG	ADJ;NOM;FEM;SG
carri	vagóny	carro	vagón	N;MASC;PL	N;INAN;NOM;MASC;PL
carri	vozy	carro	voz	N;MASC;PL	N;INAN;NOM;MASC;PL
carri	vozne	carro	voznúť	N;MASC;PL	N;INAN;NOM;MASC;PL
carri	vozňov	carro	vozeň	N;MASC;PL	N;INAN;GEN;MASC;PL
responsabilità	zodpovednosť	responsabilità	zodpovednosť	N;FEM	N;NOM;FEM;SG
responsabilità	ručenie	responsabilità	ručenie	N;FEM	N;NOM;NEUT;SG
responsabilità	záväzok	responsabilità	záväzok	N;FEM	N;INAN;NOM;MASC;SG
responsabilità	pasíva	responsabilità	pasívať	N;FEM	N;NOM;FEM;PL
responsabilità	zodpovednosť	responsabilità	zodpovednosť	N;FEM	N;NOM;FEM;SG
responsabilità	zodpovednosti	responsabilità	zodpovednosť	N;FEM	N;NOM;FEM;PL
responsabilità	povinnosti	responsabilità	povinnosť	N;FEM	N;NOM;FEM;PL
responsabilità	zodpovednosť	responsabilità	zodpovednosť	N;FEM	N;NOM;FEM;SG
responsabilità	zodpovednosť	responsabilità	zodpovednosť	N;FEM	N;NOM;FEM;SG
road	cesta	road	cesta	N;MASC;SG	N;NOM;FEM;SG
morire	zomrieť	morire	zomrieť	V;NFIN	V;PFV;POS;NFIN
morire	umrieť	morire	umrieť	V;NFIN	V;PFV;POS;NFIN
morire	umiera	morire	umierať	V;NFIN	V;IPFV;IND;SG;3;POS;PRS;FIN
fame	hladu	fame	hlad	N;FEM;SG	N;INAN;GEN;MASC;SG
fame	hlad	fame	hlad	N;FEM;SG	N;INAN;NOM;MASC;SG
fame	hlad	fame	hlad	N;FEM;SG	N;INAN;NOM;MASC;SG
fame	sláva	fame	slávať	N;FEM;SG	N;NOM;FEM;SG
fame	slávu	fame	sláva	N;FEM;SG	N;ACC;FEM;SG
treno	vlaku	treno	vlak	N;MASC;SG	N;INAN;GEN;MASC;SG
treno	vlakom	treno	vlak	N;MASC;SG	N;INAN;INS;MASC;SG
treno	vlak	treno	vlak	N;MASC;SG	N;INAN;NOM;MASC;SG
davide	dávid	davide	dávid	N;SG	N;ANIM;NOM;MASC;SG
videogiochi	videohry	videogioco	videohry	N;MASC;PL	N;NOM;FEM;PL
fan	ventilátory	fan	ventilátor	N	N;INAN;NOM;MASC;PL
fan	fanúšikov	fan	fanúšik	N	N;ANIM;ACC;MASC;PL
fan	fanúšikovia	fan	fanúšik	N	N;ANIM;NOM;MASC;PL
fan	ventilátor	fan	ventilátor	N	N;INAN;NOM;MASC;SG
fan	fanúšik	fan	fanúšik	N	N;ANIM;NOM;MASC;SG
fan	fanúšika	fan	fanúšika	N	N;ANIM;ACC;MASC;SG
copia	kópia	copia	kópia	N;FEM;SG	N;NOM;FEM;SG
copia	kopírovanie	copia	kopírovanie	N;FEM;SG	N;NOM;NEUT;SG
privato	súkromný	privato	súkromný	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
privato	súkromná	privato	súkromný	ADJ;MASC;SG	ADJ;NOM;FEM;SG
privato	súkromné	privato	súkromný	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
elevato	vysoká	elevato	vysoký	ADJ;MASC;SG	ADJ;NOM;FEM;SG
elevato	vysoký	elevato	vysoký	ADJ;MASC;SG	ADJ;ANIM;NOM;MASC;SG
elevato	vysoké	elevato	vysoký	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
elevato	zvýšená	elevato	zvýšený	ADJ;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
elevato	zvýšený	elevato	zvýšený	ADJ;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
elevato	zvýšené	elevato	zvýšený	ADJ;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
morale	morálny	morale	morálny	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
morale	morálnu	morale	morálny	ADJ;SG	ADJ;ACC;FEM;SG
morale	morálne	morale	morálne	ADJ;SG	ADJ;NOM;NEUT;SG
morale	morálna	morale	morálny	ADJ;SG	ADJ;NOM;FEM;SG
eroe	hrdinom	eroe	hrdina	N;MASC;SG	N;ANIM;INS;MASC;SG
eroe	hrdinu	eroe	hrdina	N;MASC;SG	N;ANIM;ACC;MASC;SG
eroe	hrdina	eroe	hrdina	N;MASC;SG	N;ANIM;NOM;MASC;SG
alpino	alpskom	alpino	alpský	ADJ;MASC;SG	ADJ;INS;NEUT;SG
navata	ulička	navare	ulička	N;FEM;SG	N;NOM;FEM;SG
navata	uličke	navare	ulička	N;FEM;SG	N;DAT;FEM;SG
tipologia	typológia	tipologia	typológia	N;FEM;SG	N;NOM;FEM;SG
segni	znaky	segno	znak	N;MASC;PL	N;INAN;NOM;MASC;PL
segni	znamenia	segno	znamenie	N;MASC;PL	N;NOM;NEUT;PL
segni	príznaky	segno	príznak	N;MASC;PL	N;INAN;NOM;MASC;PL
segni	značky	segno	značka	N;MASC;PL	N;NOM;FEM;PL
incluso	zahrnúť	includere	zahrnúť	V;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
greci	gréci	grecio	gréca	N;MASC;PL	N;ANIM;NOM;MASC;PL
professionista	profesionál	professionista	profesionál	N;SG	N;ANIM;NOM;MASC;SG
corse	preteky	corso	preteky	N;FEM;PL	N;INAN;NOM;MASC;PL
corse	závody	corso	závod	N;FEM;PL	N;INAN;NOM;MASC;PL
corse	rasy	corso	rasa	N;FEM;PL	N;NOM;FEM;PL
corse	preteky	corso	preteky	N;FEM;PL	N;INAN;NOM;MASC;PL
espresso	vyjadriť	esprimere	vyjadriť	V;MASC;SG;PST;V.PTCP	V;PFV;POS;NFIN
espresso	vyjadrila	esprimere	vyjadriť	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
introdotto	zaviedla	introdurre	zaviesť	V;MASC;SG;PST;V.PTCP	V;PFV;FEM;SG;POS;PST;V.PTCP
fiumi	rieky	fiume	rieka	N;MASC;PL	N;NOM;FEM;PL
fiumi	riek	fiume	rieka	N;MASC;PL	N;GEN;FEM;PL
uccelli	vtáky	uccello	vták	N;MASC;PL	N;INAN;NOM;MASC;PL
uccelli	vtákov	uccello	vták	N;MASC;PL	N;INAN;GEN;MASC;PL
uccelli	vtáci	uccello	vták	N;MASC;PL	N;ANIM;NOM;MASC;PL
status	stav	status	stav	N;MASC	N;INAN;NOM;MASC;SG
status	status	status	status	N;MASC	N;INAN;NOM;MASC;SG
status	štatút	status	štatút	N;MASC	N;INAN;NOM;MASC;SG
status	postavenie	status	postavenie	N;MASC	N;NOM;NEUT;SG
cavalli	kone	cavallo	kono	N;MASC;PL	N;NOM;FEM;PL
variabile	premenná	variabile	premenný	ADJ;SG	ADJ;NOM;FEM;SG
variabile	variabilné	variabile	variabilný	ADJ;SG	ADJ;NOM;NEUT;SG
variabile	premenné	variabile	premenný	ADJ;SG	ADJ;NOM;NEUT;SG
mix	mix	mix	mix	N;MASC	N;INAN;NOM;MASC;SG
mix	zmes	mix	zmes	N;MASC	N;NOM;FEM;SG
pianista	klavirista	pianista	klavirista	N;SG	N;ANIM;NOM;MASC;SG
cibo	jedlo	cibo	jedlo	N;MASC;SG	N;NOM;NEUT;SG
annuale	ročné	annuale	ročný	ADJ;SG	ADJ;NOM;NEUT;SG
annuale	ročný	annuale	ročný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
annuale	každoročné	annuale	každoročný	ADJ;SG	ADJ;NOM;NEUT;SG
annuale	ročný	annuale	ročný	ADJ;SG	ADJ;ANIM;NOM;MASC;SG
annuale	ročná	annuale	ročný	ADJ;SG	ADJ;NOM;FEM;SG
annuale	ročné	annuale	ročný	ADJ;SG	ADJ;NOM;NEUT;SG
