uma	unu	um	unu	NUM	NUM;MASC;SG
moeda	moneda	moeda	moneda	N;FEM;SG	N;DEF;FEM;SG
moeda	monedă	moeda	monedă	N;FEM;SG	N;INDF;FEM;SG
visconde	viconte	visconder	viconte	N;MASC;SG	N;INDF;MASC;SG
visconde	viconte	visconder	viconte	N;MASC;SG	N;INDF;MASC;SG
rose	trandafir	rose	trandafir	N;FEM;SG	N;INDF;MASC;SG
cavaleiros	cavalerilor	cavaleiro	cavaler	N;MASC;PL	N;DEF;FEM;PL
cavaleiros	cavaleri	cavaleiro	cavaler	N;MASC;PL	N;INDF;MASC;PL
cavaleiros	cavalerii	cavaleiro	cavaler	N;MASC;PL	N;DEF;MASC;PL
envolvendo	implicând	envolver	implica	V;V.MSDR	V;V.MSDR
atitude	atitudinea	atitude	atitudine	N;FEM;SG	N;DEF;FEM;SG
atitude	atitudine	atitude	atitudine	N;FEM;SG	N;INDF;FEM;SG
feliz	fericita	feliz	fericita	ADJ;MASC;SG	ADJ;DEF;FEM;SG
feliz	fericită	feliz	fericit	ADJ;MASC;SG	ADJ;INDF;FEM;SG
feliz	fericit	feliz	fericit	ADJ;MASC;SG	ADJ;INDF;MASC;SG
síria	siria	sírio	sirie	N;FEM;SG	N;DEF;FEM;SG
roupas	haine	roupa	haină	N;FEM;PL	N;INDF;FEM;PL
roupas	hainele	roupa	haină	N;FEM;PL	N;DEF;FEM;PL
primavera	primavara	primavera	primavară	N;FEM;SG	N;DEF;FEM;SG
primavera	primăvară	primavera	primăvară	N;FEM;SG	N;INDF;FEM;SG
primavera	primăvara	primavera	primăvară	N;FEM;SG	N;DEF;FEM;SG
primavera	izvor	primavera	izvor	N;FEM;SG	N;INDF;MASC;SG
primavera	spring	primavera	springe	N;FEM;SG	N;INDF;MASC;SG
vitor	vitor	vitor	vitor	N;MASC;SG	N;INDF;MASC;SG
popularidade	popularitatea	popularidade	popularitate	N;FEM;SG	N;DEF;FEM;SG
popularidade	popularitate	popularidade	popularitate	N;FEM;SG	N;INDF;FEM;SG
variação	variația	variação	variație	N;FEM;SG	N;DEF;FEM;SG
variação	variație	variação	variație	N;FEM;SG	N;INDF;FEM;SG
porte	porte	porte	porte	N;MASC;SG	N;INDF;MASC;SG
assistência	asistența	assistência	asistență	N;FEM;SG	N;DEF;FEM;SG
assistência	asistență	assistência	asistență	N;FEM;SG	N;INDF;FEM;SG
democrática	democrat	democrático	democrat	N;FEM;SG	N;INDF;MASC;SG
dúvidas	dubii	dúvida	dubiu	N;FEM;PL	N;INDF;FEM;PL
dúvidas	îndoieli	dúvida	îndoieli	N;FEM;PL	N;INDF;FEM;PL
dúvidas	îndoielile	dúvida	îndoieală	N;FEM;PL	N;DEF;FEM;PL
spam	spam	spam	spam	N;MASC;SG	N;INDF;MASC;SG
calendário	orarul	calendário	orar	N;MASC;SG	N;DEF;MASC;SG
calendário	calendar	calendário	calendar	N;MASC;SG	N;INDF;MASC;SG
calendário	calendarul	calendário	calendar	N;MASC;SG	N;DEF;MASC;SG
origens	originile	origem	origine	N;FEM;PL	N;DEF;FEM;PL
origens	origini	origem	origine	N;FEM;PL	N;INDF;FEM;PL
esforços	eforturi	esforço	efort	N;MASC;PL	N;INDF;FEM;PL
esforços	eforturile	esforço	efort	N;MASC;PL	N;DEF;FEM;PL
contribuição	contributie	contribuição	contributie	N;FEM;SG	N;INDF;FEM;SG
contribuição	contribuția	contribuição	contribuție	N;FEM;SG	N;DEF;FEM;SG
contribuição	contribuție	contribuição	contribuție	N;FEM;SG	N;INDF;FEM;SG
decisões	decizii	decisão	decizie	N;FEM;PL	N;INDF;FEM;PL
decisões	deciziilor	decisão	decizie	N;FEM;PL	N;DEF;FEM;PL
decisões	deciziile	decisão	decizie	N;FEM;PL	N;DEF;FEM;PL
aulas	lectii	aula	lectie	N;FEM;PL	N;INDF;FEM;PL
aulas	lecții	aula	lecție	N;FEM;PL	N;INDF;FEM;PL
aulas	clasele	aula	clasă	N;FEM;PL	N;DEF;FEM;PL
aulas	clase	aula	clasă	N;FEM;PL	N;INDF;FEM;PL
aulas	cursuri	aula	curs	N;FEM;PL	N;INDF;FEM;PL
baby	iubire	baby	iubire	N;MASC;SG	N;INDF;FEM;SG
baby	copil	baby	copil	N;MASC;SG	N;INDF;MASC;SG
baby	iubito	baby	iubito	N;MASC;SG	N;INDF;MASC;SG
marvel	marvel	marvel	marvel	N;MASC;SG	N;INDF;MASC;SG
definir	stabilește	definir	stabili	V;NFIN	V;IND;SG;3;PRS;FIN
definir	setează	definir	seta	V;NFIN	V;IND;3;PRS;FIN
definir	defineste	definir	definest	V;NFIN	V;IND;SG;3;PRS;FIN
definir	definește	definir	defini	V;NFIN	V;IND;SG;3;PRS;FIN
definir	defini	definir	defini	V;NFIN	V;IND;SG;3;PRS;FIN
definir	definesc	definir	defini	V;NFIN	V;IND;PL;3;PRS;FIN
jogando	jucând	jogar	juca	V;V.MSDR	V;V.MSDR
network	reţeaua	network	regea	N;MASC;SG	N;DEF;FEM;SG
network	retea	network	retea	N;MASC;SG	N;DEF;FEM;SG
network	rețea	network	rețea	N;MASC;SG	N;INDF;FEM;SG
network	network	network	network	N;MASC;SG	N;INDF;MASC;SG
chance	sansa	chance	sansa	N;FEM;SG	N;DEF;FEM;SG
chance	șansă	chance	șansă	N;FEM;SG	N;INDF;FEM;SG
subsp	subsp	subsp	subsp	N;MASC;SG	N;INDF;MASC;SG
técnicos	tehnicienii	técnico	tehnicienie	N;MASC;PL	N;DEF;MASC;PL
técnicos	tehnicieni	técnico	tehnician	N;MASC;PL	N;INDF;MASC;PL
page	paginii	pagar	pagină	N;MASC;SG	N;DEF;FEM;SG
page	pagina	pagar	pagină	N;MASC;SG	N;DEF;FEM;SG
page	pagină	pagar	pagină	N;MASC;SG	N;INDF;FEM;SG
teorias	teoriile	teoria	teorie	N;FEM;PL	N;DEF;FEM;PL
teorias	teorii	teoria	teorie	N;FEM;PL	N;INDF;FEM;PL
julgamento	judecată	julgamento	judecată	N;MASC;SG	N;INDF;FEM;SG
julgamento	judecata	julgamento	judecată	N;MASC;SG	N;DEF;FEM;SG
julgamento	proces	julgamento	proces	N;MASC;SG	N;INDF;MASC;SG
julgamento	procesul	julgamento	proces	N;MASC;SG	N;DEF;MASC;SG
julgamento	judecată	julgamento	judecată	N;MASC;SG	N;INDF;FEM;SG
julgamento	judecata	julgamento	judecată	N;MASC;SG	N;DEF;FEM;SG
julgamento	hotărârea	julgamento	hotărâre	N;MASC;SG	N;DEF;FEM;SG
julgamento	hotărâre	julgamento	hotărâre	N;MASC;SG	N;INDF;FEM;SG
games	jocuri	game	joc	N;MASC;PL	N;INDF;FEM;PL
games	jocurile	game	joc	N;MASC;PL	N;DEF;FEM;PL
sessão	sedinta	sessão	sedintă	N;FEM;SG	N;DEF;FEM;SG
sessão	sesiune	sessão	sesiune	N;FEM;SG	N;INDF;FEM;SG
sessão	sesiunea	sessão	sesiune	N;FEM;SG	N;DEF;FEM;SG
cristão	creştin	cristão	creştin	N;MASC;SG	N;INDF;MASC;SG
cristão	crestin	cristão	crestin	N;MASC;SG	N;INDF;MASC;SG
falando	vorbind	falar	vorbi	V;V.MSDR	V;V.MSDR
heróis	eroilor	herói	erou	N;MASC;PL	N;DEF;MASC;PL
heróis	eroi	herói	erou	N;MASC;PL	N;INDF;MASC;PL
heróis	eroii	herói	erou	N;MASC;PL	N;DEF;MASC;PL
onze	unsprezece	onze	unsprezece	NUM	NUM;PL
estratégia	strategie	estratégia	strategie	N;FEM;SG	N;INDF;FEM;SG
estratégia	strategia	estratégia	strategie	N;FEM;SG	N;DEF;FEM;SG
aceitar	acceptând	aceitar	accepta	V;NFIN	V;V.MSDR
aceitar	acceptăm	aceitar	accepta	V;NFIN	V;IND;PL;1;PRS;FIN
aceitar	acceptă	aceitar	accepta	V;NFIN	V;IND;SG;3;PST;FIN
aceitar	accepta	aceitar	accepta	V;NFIN	V;IND;SG;3;IPFV;FIN
aceitar	accept	aceitar	accept	V;NFIN	V;IND;SG;1;PRS;FIN
campanhas	campanii	campanha	campanie	N;FEM;PL	N;INDF;FEM;PL
campanhas	campaniile	campanha	campanie	N;FEM;PL	N;DEF;FEM;PL
kong	kong	kong	kong	N;MASC;SG	N;INDF;MASC;SG
idéia	idee	idéia	idee	N;FEM;SG	N;INDF;FEM;SG
idéia	ideea	idéia	idee	N;FEM;SG	N;DEF;FEM;SG
idéia	idea	idéia	idee	N;FEM;SG	N;DEF;FEM;SG
eletrônica	electronica	eletrônico	electronică	N;FEM;SG	N;DEF;FEM;SG
light	lumină	light	lumină	N;MASC;SG	N;INDF;FEM;SG
light	lumina	light	lumină	N;MASC;SG	N;DEF;FEM;SG
religiosos	religioase	religioso	religios	ADJ;MASC;PL	ADJ;INDF;FEM;PL
morrer	mor	morrer	muri	V;NFIN	V;IND;PL;3;PRS;FIN
morrer	mori	morrer	muri	V;NFIN	V;IND;SG;2;PRS;FIN
morrer	mor	morrer	muri	V;NFIN	V;IND;PL;3;PRS;FIN
viagens	călătorii	viagem	călătorie	N;FEM;PL	N;INDF;FEM;PL
viagens	excursii	viagem	excursie	N;FEM;PL	N;INDF;FEM;PL
journal	journal	journal	journal	N;MASC;SG	N;INDF;MASC;SG
journal	jurnalul	journal	jurnal	N;MASC;SG	N;DEF;MASC;SG
journal	jurnal	journal	jurnal	N;MASC;SG	N;INDF;MASC;SG
magalhães	magalhães	magalhão	magalhães	N;MASC;SG	N;INDF;MASC;SG
virtual	virtuală	virtual	virtual	ADJ;MASC;SG	ADJ;INDF;FEM;SG
virtual	virtual	virtual	virtual	ADJ;MASC;SG	ADJ;INDF;MASC;SG
máquinas	utilaje	máquina	utilaj	N;FEM;PL	N;INDF;FEM;PL
máquinas	mașini	máquina	mașină	N;FEM;PL	N;INDF;FEM;PL
máquinas	masini	máquina	masină	N;FEM;PL	N;INDF;FEM;PL
poderoso	puternica	poderoso	puternic	ADJ;MASC;SG	ADJ;DEF;FEM;SG
poderoso	puternic	poderoso	puternic	ADJ;MASC;SG	ADJ;INDF;MASC;SG
agentes	agenții	agente	agent	N;MASC;PL	N;DEF;MASC;PL
agentes	agenți	agente	agent	N;MASC;PL	N;INDF;MASC;PL
agentes	agentii	agente	agent	N;MASC;PL	N;DEF;MASC;PL
agentes	agenti	agente	agent	N;MASC;PL	N;INDF;MASC;PL
vidas	vieți	vida	viață	N;FEM;PL	N;INDF;FEM;PL
anualmente	anual	anualmente	anual	ADV	ADV
associados	asociază	associado	asocia	V;MASC;PL;V.PTCP	V;IND;3;PRS;FIN
pilotos	piloti	piloto	piloti	N;MASC;PL	N;INDF;MASC;PL
impedir	previne	impedir	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
verificar	verifică	verificar	verifica	V;NFIN	V;IND;SG;3;PST;FIN
verificar	verifică	verificar	verifica	V;NFIN	V;IND;SG;3;PST;FIN
verificar	verifica	verificar	verifica	V;NFIN	V;IND;SG;3;IPFV;FIN
produz	produce	produzir	produce	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
danos	daune	dano	daună	N;MASC;PL	N;INDF;FEM;PL
danos	despăgubiri	dano	despăgubire	N;MASC;PL	N;INDF;FEM;PL
danos	pagube	dano	pagubă	N;MASC;PL	N;INDF;FEM;PL
danos	daune	dano	daună	N;MASC;PL	N;INDF;FEM;PL
danos	pagube	dano	pagubă	N;MASC;PL	N;INDF;FEM;PL
danos	avarii	dano	avarie	N;MASC;PL	N;INDF;FEM;PL
danos	stricăciuni	dano	stricăciune	N;MASC;PL	N;INDF;FEM;PL
ampla	amplu	ampla	amplu	ADJ;FEM;SG	ADJ;INDF;MASC;SG
ampla	largă	ampla	larg	ADJ;FEM;SG	ADJ;INDF;FEM;SG
sony	sony	sony	sony	N;MASC;SG	N;INDF;MASC;SG
argumentação	argumentul	argumentação	argument	N;FEM;SG	N;DEF;MASC;SG
argumentação	argument	argumentação	argument	N;FEM;SG	N;INDF;MASC;SG
superman	superman	superman	superman	N;MASC;SG	N;INDF;MASC;SG
procurar	cauta	procurar	cauta	V;NFIN	V;IND;SG;3;IPFV;FIN
procurar	caută	procurar	căuta	V;NFIN	V;IND;3;PRS;FIN
professora	profesor	professora	profesor	N;FEM;SG	N;INDF;MASC;SG
professora	profesorul	professora	profesor	N;FEM;SG	N;DEF;MASC;SG
professora	profesor	professora	profesor	N;FEM;SG	N;INDF;MASC;SG
professora	profesoară	professora	profesoară	N;FEM;SG	N;INDF;FEM;SG
justificativa	justificare	justificativa	justificare	N;FEM;SG	N;INDF;FEM;SG
justificativa	justificarea	justificativa	justificare	N;FEM;SG	N;DEF;FEM;SG
comparação	comparația	comparação	comparație	N;FEM;SG	N;DEF;FEM;SG
comparação	comparație	comparação	comparație	N;FEM;SG	N;INDF;FEM;SG
comparação	comparatie	comparação	comparatie	N;FEM;SG	N;INDF;FEM;SG
comparação	comparaţie	comparação	comparaţie	N;FEM;SG	N;INDF;FEM;SG
comparação	compararea	comparação	comparare	N;FEM;SG	N;DEF;FEM;SG
correto	corectă	correto	corect	ADJ;MASC;SG	ADJ;INDF;FEM;SG
correto	corecta	correto	corecta	ADJ;MASC;SG	ADJ;DEF;FEM;SG
nossos	noastre	nosso	meu	DET;MASC;PL	DET;FEM;PL;1
colegas	colegi	colega	coleg	N;MASC;PL	N;INDF;MASC;PL
colegas	colegii	colega	coleg	N;MASC;PL	N;DEF;MASC;PL
colegas	colegi	colega	coleg	N;MASC;PL	N;INDF;MASC;PL
maurício	maurice	maurício	mauric	N;MASC;SG	N;INDF;MASC;SG
escudo	scut	escudo	scut	N;MASC;SG	N;INDF;MASC;SG
escudo	scutul	escudo	scut	N;MASC;SG	N;DEF;MASC;SG
escudo	shield	escudo	shield	N;MASC;SG	N;INDF;MASC;SG
escudo	escudo	escudo	escudo	N;MASC;SG	N;INDF;MASC;SG
bbc	bbc	bbc	bbc	N;FEM;SG	N;INDF;MASC;SG
teologia	teologie	teologia	teologie	N;FEM;SG	N;INDF;FEM;SG
project	project	project	project	N;MASC;SG	N;INDF;MASC;SG
project	proiectului	project	proiect	N;MASC;SG	N;DEF;MASC;SG
project	proiectul	project	proiect	N;MASC;SG	N;DEF;MASC;SG
project	proiect	project	proiect	N;MASC;SG	N;INDF;MASC;SG
pinturas	tablouri	pintura	tablou	N;FEM;PL	N;INDF;FEM;PL
pinturas	picturi	pintura	pictură	N;FEM;PL	N;INDF;FEM;PL
trazer	adu	trazer	adu	V;NFIN	V;IND;SG;2;PRS;FIN
explicar	explicând	explicar	explica	V;NFIN	V;V.MSDR
explicar	explică	explicar	explica	V;NFIN	V;IND;SG;3;PST;FIN
explicar	explica	explicar	explica	V;NFIN	V;IND;SG;3;IPFV;FIN
cumprir	îndeplini	cumprir	îndeplini	V;NFIN	V;IND;SG;3;PRS;FIN
cumprir	respectă	cumprir	respecta	V;NFIN	V;IND;SG;3;PST;FIN
cumprir	conformează	cumprir	conforma	V;NFIN	V;IND;3;PRS;FIN
lutas	bătăi	luta	bătăi	N;FEM;PL	N;INDF;FEM;PL
lutas	certuri	luta	cert	N;FEM;PL	N;INDF;FEM;PL
herdeiro	moștenitor	herdeiro	moștenitor	N;MASC;SG	N;INDF;MASC;SG
herdeiro	mostenitor	herdeiro	mostenitor	N;MASC;SG	N;INDF;MASC;SG
certas	anumite	certo	anumit	PRO;FEM;PL	PRO;FEM;PL;3
system	sistemul	syetir	sistem	N;MASC;SG	N;DEF;MASC;SG
system	sistem	syetir	sistem	N;MASC;SG	N;INDF;MASC;SG
macau	macao	macar	macao	N;MASC;SG	N;INDF;MASC;SG
macau	macao	macar	macao	N;MASC;SG	N;INDF;MASC;SG
iluminação	iluminare	iluminação	iluminare	N;FEM;SG	N;INDF;FEM;SG
iluminação	iluminarea	iluminação	iluminare	N;FEM;SG	N;DEF;FEM;SG
iluminação	iluminare	iluminação	iluminare	N;FEM;SG	N;INDF;FEM;SG
iluminação	iluminat	iluminação	iluminat	N;FEM;SG	N;INDF;MASC;SG
sobrinho	nepotul	sobrinho	nepot	N;MASC;SG	N;DEF;MASC;SG
sobrinho	nepot	sobrinho	nepot	N;MASC;SG	N;INDF;MASC;SG
câncer	cancerul	câncer	cancer	N;MASC;SG	N;DEF;MASC;SG
câncer	cancer	câncer	cancer	N;MASC;SG	N;INDF;MASC;SG
foz	gură	foz	gură	N;FEM;SG	N;INDF;FEM;SG
foz	gura	foz	gură	N;FEM;SG	N;DEF;FEM;SG
foz	gurii	foz	gură	N;FEM;SG	N;DEF;FEM;SG
foz	foz	foz	foz	N;FEM;SG	N;INDF;MASC;SG
abc	abc	abc	abc	N;MASC;SG	N;INDF;MASC;SG
menina	fată	menina	fată	N;FEM;SG	N;INDF;FEM;SG
menina	fata	menina	fată	N;FEM;SG	N;DEF;FEM;SG
menina	dor	menina	dor	N;FEM;SG	N;INDF;MASC;SG
menina	domnisoara	menina	domnisoara	N;FEM;SG	N;DEF;FEM;SG
menina	domnișoară	menina	domnișoară	N;FEM;SG	N;INDF;FEM;SG
apresentador	crainic	apresentador	crainic	N;MASC;SG	N;INDF;MASC;SG
apresentador	prezentator	apresentador	prezentator	N;MASC;SG	N;INDF;MASC;SG
apresentador	gazdă	apresentador	gazdă	N;MASC;SG	N;INDF;FEM;SG
apresentador	gazda	apresentador	gazdă	N;MASC;SG	N;DEF;FEM;SG
ministros	miniștri	ministro	ministru	N;MASC;PL	N;INDF;MASC;PL
ministros	miniștrii	ministro	ministru	N;MASC;PL	N;DEF;MASC;PL
sueco	suedeză	sueco	suedeză	N;MASC;SG	N;INDF;FEM;SG
republicano	republican	republicano	republican	N;MASC;SG	N;INDF;MASC;SG
violão	chitara	violão	chitară	N;MASC;SG	N;DEF;FEM;SG
recebendo	primind	receber	primi	V;V.MSDR	V;V.MSDR
correspondente	corespondent	correspondente	corespondent	ADJ;MASC;SG	ADJ;INDF;MASC;SG
correspondente	corespunzătoare	correspondente	corespunzător	ADJ;MASC;SG	ADJ;INDF;FEM
correspondente	corespunzător	correspondente	corespunzător	ADJ;MASC;SG	ADJ;INDF;MASC;SG
aparente	aparentă	aparente	aparent	ADJ;MASC;SG	ADJ;INDF;FEM;SG
separação	separare	separação	separare	N;FEM;SG	N;INDF;FEM;SG
separação	separarea	separação	separare	N;FEM;SG	N;DEF;FEM;SG
aventuras	aventurile	aventura	avent	N;FEM;PL	N;DEF;FEM;PL
aventuras	aventuri	aventura	avent	N;FEM;PL	N;INDF;FEM;PL
aventuras	aventuri	aventura	avent	N;FEM;PL	N;INDF;FEM;PL
cristina	christina	cristina	christina	N;FEM;SG	N;DEF;FEM;SG
cristina	cristina	cristina	cristină	N;FEM;SG	N;DEF;FEM;SG
cristina	christine	cristina	christine	N;FEM;SG	N;INDF;FEM;SG
sofia	sofia	sofiar	sofie	N;FEM;SG	N;DEF;FEM;SG
sofia	sophia	sofiar	sophie	N;FEM;SG	N;DEF;FEM;SG
moura	moura	mouro	moură	N;FEM;SG	N;DEF;FEM;SG
inúmeros	numeroase	inúmero	numeros	ADJ;MASC;PL	ADJ;INDF;FEM;PL
inúmeros	nenumărate	inúmero	nenumărat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
inúmeros	nenumarate	inúmero	nenumarat	ADJ;MASC;PL	ADJ;INDF;FEM;PL
património	patrimoniu	património	patrimoniu	N;MASC;SG	N;INDF;MASC;SG
património	patrimoniului	património	patrimoniu	N;MASC;SG	N;DEF;MASC;SG
património	patrimoniul	património	patrimoniu	N;MASC;SG	N;DEF;MASC;SG
pau	pau	pau	pai	N;MASC;SG	N;INDF;MASC;SG
pau	stick	pau	sticke	N;MASC;SG	N;INDF;MASC;SG
indiana	indiana	indiana	indiană	N;FEM;SG	N;DEF;FEM;SG
adultos	adulți	adulto	adult	N;MASC;PL	N;INDF;MASC;PL
adultos	adulți	adulto	adult	N;MASC;PL	N;INDF;MASC;PL
entidades	entitățile	entidade	entitate	N;FEM;PL	N;DEF;FEM;PL
entidades	entități	entidade	entitate	N;FEM;PL	N;INDF;FEM;PL
jane	jane	jane	jană	N;FEM;SG	N;INDF;MASC;SG
glória	gloria	glória	gloria	N;FEM;SG	N;DEF;FEM;SG
glória	glorie	glória	glorie	N;FEM;SG	N;INDF;FEM;SG
glória	glory	glória	glory	N;FEM;SG	N;INDF;MASC;SG
ritmo	tempo	ritmo	tempo	N;MASC;SG	N;INDF;MASC;SG
ritmo	ritm	ritmo	ritm	N;MASC;SG	N;INDF;MASC;SG
ritmo	ritmul	ritmo	ritm	N;MASC;SG	N;DEF;MASC;SG
estilos	stiluri	estilo	stil	N;MASC;PL	N;INDF;FEM;PL
estilos	stilurile	estilo	stil	N;MASC;PL	N;DEF;FEM;PL
cargos	roluri	cargo	rol	N;MASC;PL	N;INDF;FEM;PL
cargos	rolurile	cargo	rol	N;MASC;PL	N;DEF;FEM;PL
atacar	atacând	atacar	ataca	V;NFIN	V;V.MSDR
cerimônia	ceremonia	cerimônia	ceremonie	N;FEM;SG	N;DEF;FEM;SG
cerimônia	ceremonie	cerimônia	ceremonie	N;FEM;SG	N;INDF;FEM;SG
gigante	gigant	gigante	gigant	N;MASC;SG	N;INDF;MASC;SG
habitat	habitat	habitat	habita	N;MASC;SG	N;INDF;MASC;SG
habitat	habitatul	habitat	habitat	N;MASC;SG	N;DEF;MASC;SG
trem	train	trem	train	N;MASC;SG	N;INDF;MASC;SG
trem	trenul	trem	tren	N;MASC;SG	N;DEF;MASC;SG
trem	tren	trem	tren	N;MASC;SG	N;INDF;MASC;SG
vírus	virus	vírus	virus	N;MASC;SG	N;INDF;MASC;SG
vírus	virusul	vírus	virus	N;MASC;SG	N;DEF;MASC;SG
chuva	ploaie	chuva	ploaie	N;FEM;SG	N;INDF;FEM;SG
raízes	rădăcini	raíz	rădăcină	N;FEM;PL	N;INDF;FEM;PL
raízes	rădăcinile	raíz	rădăcină	N;FEM;PL	N;DEF;FEM;PL
raízes	radacini	raíz	radacin	N;FEM;PL	N;INDF;FEM;PL
corporation	corporation	corporation	corporation	N;MASC;SG	N;INDF;MASC;SG
símbolos	simbolurile	símbolo	simbol	N;MASC;PL	N;DEF;FEM;PL
símbolos	simboluri	símbolo	simbol	N;MASC;PL	N;INDF;FEM;PL
ditadura	dictatură	ditadura	dictatură	N;FEM;SG	N;INDF;FEM;SG
ditadura	dictatura	ditadura	dictatură	N;FEM;SG	N;DEF;FEM;SG
soul	sufletul	soul	suflet	N;MASC;SG	N;DEF;MASC;SG
soul	suflet	soul	suflet	N;MASC;SG	N;INDF;MASC;SG
soul	soul	soul	sou	N;MASC;SG	N;INDF;MASC;SG
estradas	drumuri	estrada	drum	N;FEM;PL	N;INDF;FEM;PL
estradas	autostrăzi	estrada	autostradă	N;FEM;PL	N;INDF;FEM;PL
esquerdo	stâng	esquerdo	stâng	N;MASC;SG	N;INDF;MASC;SG
esquerdo	stânga	esquerdo	stângă	N;MASC;SG	N;DEF;FEM;SG
esquerdo	stanga	esquerdo	stanga	N;MASC;SG	N;DEF;FEM;SG
esquerdo	stînga	esquerdo	stângă	N;MASC;SG	N;DEF;FEM;SG
transformação	procesarea	transformação	procesare	N;FEM;SG	N;DEF;FEM;SG
transformação	procesare	transformação	procesare	N;FEM;SG	N;INDF;FEM;SG
transformação	prelucrarea	transformação	prelucrare	N;FEM;SG	N;DEF;FEM;SG
transformação	prelucrare	transformação	prelucrare	N;FEM;SG	N;INDF;FEM;SG
transformação	transformarea	transformação	transformare	N;FEM;SG	N;DEF;FEM;SG
transformação	transformare	transformação	transformare	N;FEM;SG	N;INDF;FEM;SG
atmosfera	atmosferă	atmosfera	atmosferă	N;FEM;SG	N;INDF;FEM;SG
atmosfera	atmosfera	atmosfera	atmosferă	N;FEM;SG	N;DEF;FEM;SG
play	joaca	play	joacă	N;MASC;SG	N;DEF;FEM;SG
xadrez	şah	xadrez	şah	N;MASC;SG	N;INDF;MASC;SG
médica	doctor	médico	doctor	N;FEM;SG	N;INDF;MASC;SG
tendência	trend	tendência	trend	N;FEM;SG	N;INDF;MASC;SG
tendência	tendinta	tendência	tendintă	N;FEM;SG	N;DEF;FEM;SG
tendência	tendinta	tendência	tendintă	N;FEM;SG	N;DEF;FEM;SG
andar	mergând	andar	merge	V;NFIN	V;V.MSDR
óleo	petrol	óleo	petrol	N;MASC;SG	N;INDF;MASC;SG
óleo	ulei	óleo	ulei	N;MASC;SG	N;INDF;MASC;SG
óleo	petrolul	óleo	petrol	N;MASC;SG	N;DEF;MASC;SG
matemático	matematician	matemático	matematician	N;MASC;SG	N;INDF;MASC;SG
chinesa	chineza	chinês	chineza	N;FEM;SG	N;DEF;FEM;SG
nomeação	nominalizare	nomeação	nominalizare	N;FEM;SG	N;INDF;FEM;SG
nomeação	nominalizarea	nomeação	nominalizare	N;FEM;SG	N;DEF;FEM;SG
nomeação	programare	nomeação	programare	N;FEM;SG	N;INDF;FEM;SG
nomeação	numire	nomeação	numire	N;FEM;SG	N;INDF;FEM;SG
nomeação	numirea	nomeação	numire	N;FEM;SG	N;DEF;FEM;SG
itens	articole	item	articol	N;MASC;PL	N;INDF;FEM;PL
itens	elemente	item	element	N;MASC;PL	N;INDF;FEM;PL
especialista	specialist	especialista	specialist	N;MASC;SG	N;INDF;MASC;SG
especialista	specialistul	especialista	specialist	N;MASC;SG	N;DEF;MASC;SG
especialista	expertul	especialista	expert	N;MASC;SG	N;DEF;MASC;SG
especialista	expertă	especialista	expert	N;MASC;SG	N;INDF;FEM;SG
especialista	expert	especialista	expert	N;MASC;SG	N;INDF;MASC;SG
fachada	faţada	fachada	fagadă	N;FEM;SG	N;DEF;FEM;SG
fachada	fatada	fachada	fatadă	N;FEM;SG	N;DEF;FEM;SG
fachada	faţadă	fachada	faţadă	N;FEM;SG	N;INDF;FEM;SG
fachada	front	fachada	front	N;FEM;SG	N;INDF;MASC;SG
fachada	față	fachada	față	N;FEM;SG	N;INDF;FEM;SG
capítulos	capitolele	capítulo	capitol	N;MASC;PL	N;DEF;FEM;PL
capítulos	capitole	capítulo	capitol	N;MASC;PL	N;INDF;FEM;PL
filósofo	filozof	filósofo	filozof	N;MASC;SG	N;INDF;MASC;SG
filósofo	filosof	filósofo	filosof	N;MASC;SG	N;INDF;MASC;SG
romênia	romania	romênia	romanie	N;FEM;SG	N;DEF;FEM;SG
aeronave	aeronavă	aeronave	aeronavă	N;FEM;SG	N;INDF;FEM;SG
nativa	nativă	nativa	nativă	ADJ;FEM;SG	ADJ;INDF;FEM;SG
confronto	confruntare	confronto	confruntare	N;MASC;SG	N;INDF;FEM;SG
confronto	confruntare	confronto	confruntare	N;MASC;SG	N;INDF;FEM;SG
confronto	confruntarea	confronto	confruntare	N;MASC;SG	N;DEF;FEM;SG
confronto	clash	confronto	clash	N;MASC;SG	N;INDF;MASC;SG
confronto	ciocnire	confronto	ciocnire	N;MASC;SG	N;INDF;FEM;SG
defende	apără	defender	apăra	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
circulação	circulatie	circulação	circulatie	N;FEM;SG	N;INDF;FEM;SG
circulação	circulația	circulação	circulație	N;FEM;SG	N;DEF;FEM;SG
circulação	circulație	circulação	circulație	N;FEM;SG	N;INDF;FEM;SG
correia	curea	correia	curie	N;MASC;SG	N;DEF;FEM;SG
correia	curea	correia	curie	N;MASC;SG	N;DEF;FEM;SG
correia	centură	correia	centură	N;MASC;SG	N;INDF;FEM;SG
correia	centura	correia	centură	N;MASC;SG	N;DEF;FEM;SG
sal	salt	sal	salt	N;MASC;SG	N;INDF;MASC;SG
sal	sarea	sal	sare	N;MASC;SG	N;DEF;FEM;SG
sal	sare	sal	sare	N;MASC;SG	N;INDF;FEM;SG
relevo	relief	relevo	relief	N;MASC;SG	N;INDF;MASC;SG
