comparte	distribuie	compartir	distribui	V;IND;SG;3;PRS;FIN	V;IND;3;PRS;FIN
transmite	transmite	transmitir	transmite	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
incorporado	incorporata	incorporado	incorporat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
incorporado	incorporat	incorporado	incorporat	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
fiables	fiabile	fiable	fiabil	ADJ;PL	ADJ;INDF;FEM;PL
enfermo	bolnav	enfermo	bolnav	ADJ;MASC;SG	ADJ;INDF;MASC;SG
enfermo	bolnava	enfermo	bolnavă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
enfermo	bolnava	enfermo	bolnavă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
polar	polara	polar	polară	N;SG	N;DEF;FEM;SG
avanzado	avansat	avanzado	avansa	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
llamas	flacarile	llama	flacare	N;FEM;PL	N;DEF;FEM;PL
ortografía	ortografie	ortografía	ortografie	N;FEM;SG	N;INDF;FEM;SG
caro	scumpa	caro	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
caro	scumpa	caro	scumpa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
esgrima	scrima	esgrimo	scrimă	N;FEM;SG	N;DEF;FEM;SG
equipamiento	echipament	equipamiento	echipament	N;MASC;SG	N;INDF;MASC;SG
equipamiento	echipare	equipamiento	echipare	N;MASC;SG	N;INDF;FEM;SG
óptica	optica	óptico	optic	N;FEM;SG	N;DEF;FEM;SG
óptica	optica	óptico	optic	N;FEM;SG	N;DEF;FEM;SG
óptica	optica	óptico	optic	N;FEM;SG	N;DEF;FEM;SG
ingredientes	ingrediente	ingrediente	ingredient	N;MASC;PL	N;INDF;FEM;PL
ingredientes	ingredientele	ingrediente	ingredient	N;MASC;PL	N;DEF;FEM;PL
párrafo	paragraf	párrafo	paragraf	N;MASC;SG	N;INDF;MASC;SG
párrafo	paragraful	párrafo	paragraf	N;MASC;SG	N;DEF;MASC;SG
mago	vrajitorul	mago	vrajitor	N;MASC;SG	N;DEF;MASC;SG
mago	vrajitor	mago	vrajitor	N;MASC;SG	N;INDF;MASC;SG
mago	magicianul	mago	magician	N;MASC;SG	N;DEF;MASC;SG
mago	magician	mago	magician	N;MASC;SG	N;INDF;MASC;SG
mago	mag	mago	mag	N;MASC;SG	N;INDF;MASC;SG
sustituir	inlocuieste	sustituir	inlocui	V;NFIN	V;IND;SG;3;PRS;FIN
sustituir	inlocui	sustituir	inlocui	V;NFIN	V;IND;SG;3;IPFV;FIN
topónimo	toponim	topónimo	toponim	N;MASC;SG	N;INDF;MASC;SG
extraña	strain	extraño	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
extraña	strain	extraño	strain	ADJ;FEM;SG	ADJ;INDF;MASC;SG
suicidio	sinuciderea	suicidio	sinucidere	N;MASC;SG	N;DEF;FEM;SG
suicidio	sinucidere	suicidio	sinucidere	N;MASC;SG	N;INDF;FEM;SG
suicidio	suicid	suicidio	suicid	N;MASC;SG	N;INDF;MASC;SG
enormes	enorme	enorme	enorm	ADJ;PL	ADJ;INDF;FEM;PL
asiento	scaun	asiento	scaun	N;MASC;SG	N;INDF;MASC;SG
presos	prizonierii	preso	prizonier	N;MASC;PL	N;DEF;MASC;PL
presos	prizonieri	preso	prizonier	N;MASC;PL	N;INDF;MASC;PL
presos	detinuti	preso	detinut	N;MASC;PL	N;INDF;MASC;PL
vice	vice	vicir	vice		
slam	slam	slam	slam	N;MASC;SG	N;INDF;MASC;SG
alerta	alerta	alerta	alerta	N;FEM;SG	N;DEF;FEM;SG
amenazada	amenintat	amenazado	ameninta	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
amenazada	amenintat	amenazado	ameninta	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
superado	depasit	superado	depasit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
superado	depasit	superado	depasit	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
submarinos	submarine	submarino	submarină	N;MASC;PL	N;INDF;FEM;PL
submarinos	submarine	submarino	submarină	N;MASC;PL	N;INDF;FEM;PL
susan	susan	susar	susan	N;FEM;SG	N;INDF;MASC;SG
turca	turc	turco	turc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
turca	turcesc	turco	turcesc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
turca	turc	turco	turc	ADJ;FEM;SG	ADJ;INDF;MASC;SG
bailarina	balerina	bailarino	balerină	N;FEM;SG	N;DEF;FEM;SG
bailarina	balerina	bailarino	balerină	N;FEM;SG	N;DEF;FEM;SG
bailarina	dansator	bailarino	dansator	N;FEM;SG	N;INDF;MASC;SG
preparado	pregatit	preparado	pregati	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
preparado	pregatita	preparado	pregatit	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
nido	cuib	nido	cuib	N;MASC;SG	N;INDF;MASC;SG
nido	cuibul	nido	cuib	N;MASC;SG	N;DEF;MASC;SG
reemplazar	inlocuind	reemplazar	inlocui	V;NFIN	V;V.MSDR
reemplazar	inlocuieste	reemplazar	inlocui	V;NFIN	V;IND;SG;3;PRS;FIN
reemplazar	inlocui	reemplazar	inlocui	V;NFIN	V;IND;SG;3;IPFV;FIN
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
fibra	fibra	fibra	fibră	N;FEM;SG	N;DEF;FEM;SG
colaboraciones	colaborari	colaboración	colaborar	N;FEM;PL	N;INDF;FEM;PL
colaboraciones	parteneriate	colaboración	parteneriat	N;FEM;PL	N;INDF;FEM;PL
colaboraciones	parteneriatele	colaboración	parteneriat	N;FEM;PL	N;DEF;FEM;PL
donación	donare	donación	donare	N;FEM;SG	N;INDF;FEM;SG
donación	donatie	donación	donatie	N;FEM;SG	N;INDF;FEM;SG
acontecimiento	eveniment	acontecimiento	eveniment	N;MASC;SG	N;INDF;MASC;SG
acontecimiento	evenimentul	acontecimiento	eveniment	N;MASC;SG	N;DEF;MASC;SG
acompaña	insoteste	acompañar	insotesta	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
entregar	livreaza	entregar	livrează	V;NFIN	V;IND;SG;3;IPFV;FIN
entregar	livra	entregar	livră	V;NFIN	V;IND;SG;3;IPFV;FIN
cohete	racheta	cohete	rachetă	N;MASC;SG	N;DEF;FEM;SG
cohete	racheta	cohete	rachetă	N;MASC;SG	N;DEF;FEM;SG
cohete	rocket	cohete	rocket	N;MASC;SG	N;INDF;MASC;SG
pontevedra	pontevedra	pontevedra	pontevedra	N;FEM;SG	N;DEF;FEM;SG
horizonte	orizont	horizonte	orizont	N;MASC;SG	N;INDF;MASC;SG
horizonte	orizontul	horizonte	orizont	N;MASC;SG	N;DEF;MASC;SG
horizonte	horizon	horizonte	horizon	N;MASC;SG	N;INDF;MASC;SG
correos	emailuri	correo	email	N;MASC;PL	N;INDF;FEM;PL
extraordinario	extraordinara	extraordinario	extraordinar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
extraordinario	extraordinara	extraordinario	extraordinar	ADJ;MASC;SG	ADJ;DEF;FEM;SG
folclore	folclor	folclorar	folclor	N;MASC;SG	N;INDF;MASC;SG
prevenir	previne	prevenir	preveni	V;NFIN	V;IND;SG;3;PRS;FIN
boliviano	bolivian	boliviano	bolivian	ADJ;MASC;SG	ADJ;INDF;MASC;SG
romántica	romantica	romántico	romantică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
romántica	romantic	romántico	romantic	ADJ;FEM;SG	ADJ;INDF;MASC;SG
romántica	romantica	romántico	romantică	ADJ;FEM;SG	ADJ;DEF;FEM;SG
designar	nominaliza	designar	nominaliza	V;NFIN	V;IND;SG;3;IPFV;FIN
designar	desemneaza	designar	desemneaza	V;NFIN	V;IND;SG;3;IPFV;FIN
designar	desemneze	designar	desemna	V;NFIN	V;SBJV;3;PRS;FIN
designar	desemna	designar	desemna	V;NFIN	V;IND;SG;3;IPFV;FIN
compartido	distribuit	compartido	distribui	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
fan	ventilator	fan	ventilator	N;SG	N;INDF;MASC;SG
fan	fana	fan	fană	N;SG	N;DEF;FEM;SG
fan	fana	fan	fană	N;SG	N;DEF;FEM;SG
fan	fan	fan	fan	N;SG	N;INDF;MASC;SG
afirmación	afirmare	afirmación	afirmare	N;FEM;SG	N;INDF;FEM;SG
afirmación	declaratie	afirmación	declaratie	N;FEM;SG	N;INDF;FEM;SG
afirmación	declaratia	afirmación	declaratie	N;FEM;SG	N;DEF;FEM;SG
sombras	umbrele	sombra	umbră	N;FEM;PL	N;DEF;FEM;PL
sombras	umbre	sombra	umbră	N;FEM;PL	N;INDF;FEM;PL
sombras	nuante	sombra	nuante	N;FEM;PL	N;INDF;FEM;PL
violeta	violet	violeto	violet	N;FEM;SG	N;INDF;MASC;SG
violeta	violeta	violeto	violeta	N;FEM;SG	N;DEF;FEM;SG
violeta	violeta	violeto	violeta	N;FEM;SG	N;DEF;FEM;SG
violeta	violet	violeto	violet	N;FEM;SG	N;INDF;MASC;SG
poblada	populata	poblado	populat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
poblada	populat	poblado	popula	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
ácidos	acizi	ácido	aciz	N;MASC;PL	N;INDF;MASC;PL
rondas	runde	ronda	rundă	N;FEM;PL	N;INDF;FEM;PL
inflorescencia	inflorescenta	inflorescencia	inflorescentă	N;FEM;SG	N;DEF;FEM;SG
inspirada	inspirata	inspirado	inspirat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
inspirada	inspirat	inspirado	inspira	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
respaldo	rezerva	respaldo	rezervă	N;MASC;SG	N;DEF;FEM;SG
respaldo	backup	respaldo	back	N;MASC;SG	N;INDF;MASC;SG
retirar	retrage	retirar	retrage	V;NFIN	V;IND;SG;3;PRS;FIN
ejes	osii	eje	osie	N;MASC;PL	N;INDF;FEM;PL
ejes	axe	eje	ax	N;MASC;PL	N;INDF;FEM;PL
ejes	axe	eje	ax	N;MASC;PL	N;INDF;FEM;PL
oculta	ascuns	oculto	ascuns	ADJ;FEM;SG	ADJ;INDF;MASC;SG
helicóptero	elicopter	helicóptero	elicopter	N;MASC;SG	N;INDF;MASC;SG
helicóptero	elicopterul	helicóptero	elicopter	N;MASC;SG	N;DEF;MASC;SG
helicóptero	elicopter	helicóptero	elicopter	N;MASC;SG	N;INDF;MASC;SG
aplicada	aplicat	aplicado	aplicat	ADJ;FEM;SG;V.PTCP	ADJ;INDF;MASC;SG
aplicada	aplicata	aplicado	aplicat	ADJ;FEM;SG;V.PTCP	ADJ;DEF;FEM;SG
sindicatos	sindicatelor	sindicato	sindicat	N;MASC;PL	N;DEF;FEM;PL
sindicatos	uniuni	sindicato	uniune	N;MASC;PL	N;INDF;FEM;PL
sindicatos	sindicatele	sindicato	sindicat	N;MASC;PL	N;DEF;FEM;PL
sindicatos	sindicate	sindicato	sindicat	N;MASC;PL	N;INDF;FEM;PL
testimonios	marturii	testimonio	marturie	N;MASC;PL	N;INDF;FEM;PL
testimonios	marturii	testimonio	marturie	N;MASC;PL	N;INDF;FEM;PL
testimonios	marturii	testimonio	marturie	N;MASC;PL	N;INDF;FEM;PL
incidentes	incidente	incidente	incident	N;PL	N;INDF;FEM;PL
incidentes	incidentele	incidente	incident	N;PL	N;DEF;FEM;PL
incidentes	incidente	incidente	incident	N;PL	N;INDF;FEM;PL
nervioso	agitata	nervioso	agitat	ADJ;MASC;SG	ADJ;DEF;FEM;SG
nervioso	nervoasa	nervioso	nervosa	ADJ;MASC;SG	ADJ;DEF;FEM;SG
nervioso	nervos	nervioso	nervos	ADJ;MASC;SG	ADJ;INDF;MASC;SG
paraguayo	paraguayan	paraguayo	paraguayan	N;MASC;SG	N;INDF;MASC;SG
irlandesa	irlandez	irlandés	irlandez	ADJ;FEM;SG	ADJ;INDF;MASC;SG
irlandesa	irlandeza	irlandés	irlandeză	ADJ;FEM;SG	ADJ;DEF;FEM;SG
puntas	sfaturi	punta	sfat	N;FEM;PL	N;INDF;FEM;PL
infantes	sugari	infante	sugar	N;MASC;PL	N;INDF;MASC;PL
infantes	marini	infante	marină	N;MASC;PL	N;INDF;MASC;PL
reflexión	reflexie	reflexión	reflexie	N;FEM;SG	N;INDF;FEM;SG
reflexión	reflexia	reflexión	reflexie	N;FEM;SG	N;DEF;FEM;SG
afición	hobby	afición	hobby	N;FEM;SG	N;INDF;MASC;SG
remodelación	remodelare	remodelación	remodelare	N;FEM;SG	N;INDF;FEM;SG
remodelación	renovare	remodelación	renovare	N;FEM;SG	N;INDF;FEM;SG
júpiter	jupiter	júpiter	jupiter	N;MASC;SG	N;INDF;MASC;SG
cualidades	calitatile	cualidad	calitate	N;FEM;PL	N;DEF;FEM;PL
linaje	neam	linaje	neam	N;MASC;SG	N;INDF;MASC;SG
jessica	jessica	jessicar	jessică	N;FEM;SG	N;DEF;FEM;SG
transferido	transferat	transferir	transfera	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
tanzania	tanzania	tanzania	tanzanie	N;FEM;SG	N;DEF;FEM;SG
francisca	francisca	francisca	francisca	N;FEM;SG	N;DEF;FEM;SG
zapata	zapata	zapata	zapată	N;FEM;SG	N;DEF;FEM;SG
promovido	promovat	promover	promova	ADJ;MASC;SG;V.PTCP	ADJ;INDF;MASC;SG
promovido	promovata	promover	promovat	ADJ;MASC;SG;V.PTCP	ADJ;DEF;FEM;SG
musulmana	musulman	musulmán	musulman	ADJ;FEM;SG	ADJ;INDF;MASC;SG
kings	regilor	king	regilor	N;MASC;PL	N;DEF;MASC;PL
kings	regii	king	regie	N;MASC;PL	N;INDF;MASC;PL
kings	regi	king	rege	N;MASC;PL	N;INDF;MASC;PL
querer	dorind	querer	dori	V;NFIN	V;V.MSDR
querer	vrei	querer	vrea	V;NFIN	V;IND;SG;2;PRS;FIN
querer	vreau	querer	vrea	V;NFIN	V;IND;SG;1;PRS;FIN
oficios	meserii	oficio	meser	N;MASC;PL	N;INDF;FEM;PL
asistentes	participanti	asistente	participant	N;PL	N;INDF;MASC;PL
asistentes	participanti	asistente	participant	N;PL	N;INDF;MASC;PL
ciclos	cicluri	ciclo	ciclu	N;MASC;PL	N;INDF;FEM;PL
ciclos	ciclurile	ciclo	ciclu	N;MASC;PL	N;DEF;FEM;PL
confluencia	confluenta	confluencia	confluenta	N;FEM;SG	N;DEF;FEM;SG
cuero	piele	cuero	piele	N;MASC;SG	N;INDF;FEM;SG
corredores	coridoare	corredor	coridor	N;MASC;PL	N;INDF;FEM;PL
corredores	coridoarele	corredor	coridor	N;MASC;PL	N;DEF;FEM;PL
corredores	brokeri	corredor	broker	N;MASC;PL	N;INDF;MASC;PL
corredores	alergatori	corredor	alergator	N;MASC;PL	N;INDF;MASC;PL
tranvía	tramvai	tranvía	tramvai	N;MASC;SG	N;INDF;MASC;SG
tranvía	tramvaiul	tranvía	tramvai	N;MASC;SG	N;DEF;MASC;SG
tranvía	carucior	tranvía	carucior	N;MASC;SG	N;INDF;MASC;SG
tranvía	tramvaiul	tranvía	tramvai	N;MASC;SG	N;DEF;MASC;SG
escolta	escorta	escolta	escorta	N;SG	N;DEF;FEM;SG
escolta	escorta	escolta	escorta	N;SG	N;DEF;FEM;SG
terminales	terminalele	terminal	terminal	N;PL	N;DEF;FEM;PL
desfile	parada	desfile	paradă	N;MASC;SG	N;DEF;FEM;SG
desfile	parada	desfile	paradă	N;MASC;SG	N;DEF;FEM;SG
desfile	defilare	desfile	defilare	N;MASC;SG	N;INDF;FEM;SG
masivo	masiv	masivo	masiv	ADJ;MASC;SG	ADJ;INDF;MASC;SG
masivo	masiva	masivo	masivă	ADJ;MASC;SG	ADJ;DEF;FEM;SG
barras	gratii	barra	gratie	N;FEM;PL	N;DEF;MASC;PL
barras	baruri	barra	bar	N;FEM;PL	N;INDF;FEM;PL
barras	bare	barra	bară	N;FEM;PL	N;INDF;FEM;PL
galerías	galeriile	galería	galerie	N;FEM;PL	N;DEF;FEM;PL
galerías	galerii	galería	galer	N;FEM;PL	N;INDF;FEM;PL
artificiales	artificiale	artificial	artificial	ADJ;PL	ADJ;INDF;FEM;PL
piscina	piscina	piscina	piscină	N;FEM;SG	N;DEF;FEM;SG
piscina	biliard	piscina	biliard	N;FEM;SG	N;INDF;MASC;SG
piscina	piscina	piscina	piscină	N;FEM;SG	N;DEF;FEM;SG
clásicas	clasici	clásico	clasic	ADJ;FEM;PL	ADJ;INDF;MASC;PL
clásicas	clasice	clásico	clasic	ADJ;FEM;PL	ADJ;INDF;FEM;PL
tienden	tind	tender	tinde	V;IND;PL;3;PRS;FIN	V;IND;PL;3;PRS;FIN
patente	brevet	patente	brevet	N;SG	N;INDF;MASC;SG
patente	brevetul	patente	brevet	N;SG	N;DEF;MASC;SG
