nie	لا	nie	لَا	PART;NEG	PART
spadek	ميراث	spadka	مِيرَاث	N;NOM;MASC;SG	N;NOM;INDF;SG
pracownik	موظف	pracownik	مُوَظَّف	N;NOM;MASC;SG	N;NOM;INDF;SG
pracownik	الموظف	pracownik	مُوَظَّف	N;NOM;MASC;SG	N;NOM;DEF;SG
pracownik	موظفة	pracownik	مُوَظَّف	N;NOM;MASC;SG	N;NOM;INDF;SG
pracownik	العامل	pracownik	عَامِل	N;NOM;MASC;SG	N;NOM;DEF;SG
pracownik	عامل	pracownik	عَامِل	N;NOM;MASC;SG	N;NOM;INDF;SG
australijski	الاسترالية	australijski	أُستُرَالِيَّة	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
australijski	الاسترالي	australijski	أُستُرَالِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
australijski	استرالي	australijski	إِستِرَالِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
organizacje	منظمات	organizacja	مُنَظَّمَة	N;NOM;FEM;PL	N;NOM;INDF;PL
organizacje	المنظمات	organizacja	مُنَظَّمَة	N;NOM;FEM;PL	N;NOM;DEF;PL
organizacje	منظمات	organizacja	مُنَظَّمَة	N;NOM;FEM;PL	N;NOM;INDF;PL
organizacje	المنظمات	organizacja	مُنَظَّمَة	N;NOM;FEM;PL	N;NOM;DEF;PL
zachodni	الغرب	zachodni	غَرب	N;NOM;MASC;SG	N;NOM;DEF;SG
zachodni	غرب	zachodni	غَرب	N;NOM;MASC;SG	N;NOM;INDF;SG
zachodni	غرب	zachodni	غَرب	N;NOM;MASC;SG	N;NOM;INDF;SG
wschodnie	شرقي	wschodni	شَرقِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
wschodnie	الشرقية	wschodni	شَرقِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
wschodnie	شرقي	wschodni	شَرقِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
wschodnie	شرقية	wschodni	شَرقِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
wschodnie	الشرقية	wschodni	شَرقِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
kandydat	المرشحة	kandydat	مُرَشَّحَة	N;NOM;MASC;SG	N;NOM;DEF;SG
kandydat	مرشحة	kandydat	مُرَشَّحَة	N;NOM;MASC;SG	N;NOM;INDF;SG
kandydat	مرشح	kandydat	مُرَشَّح	N;NOM;MASC;SG	N;NOM;INDF;SG
kandydat	المرشح	kandydat	مُرَشَّح	N;NOM;MASC;SG	N;NOM;DEF;SG
wzgórza	التل	wzgórzać	تَلّ	N;NOM;NEUT;SG	N;NOM;DEF;SG
rodzice	الوالدين	rodzic	الدالدين	N;NOM;MASC;PL	N;NOM;DEF;PL
rodzice	الوالدان	rodzic	وَالِدَان	N;NOM;MASC;PL	N;NOM;DEF;PL
rodzice	الاباء	rodzic	أَبَاء	N;NOM;MASC;PL	N;NOM;DEF;PL
rodzice	اباء	rodzic	اباء	N;NOM;MASC;PL	N;NOM;INDF;PL
próba	بروفة	próba	بروفة	N;NOM;FEM;SG	N;NOM;INDF;SG
próba	المحاولة	próba	مُحَاوَلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
próba	الاختبار	próba	اِختِبَار	N;NOM;FEM;SG	N;NOM;DEF;SG
próba	اختبار	próba	اِختِبَار	N;NOM;FEM;SG	N;NOM;INDF;SG
próba	العينة	próba	عَينَة	N;NOM;FEM;SG	N;NOM;DEF;SG
próba	عينة	próba	عَيِّنَة	N;NOM;FEM;SG	N;NOM;INDF;SG
próba	محاكمة	próba	مُحَاكَمَة	N;NOM;FEM;SG	N;NOM;INDF;SG
próba	المحاكمة	próba	مُحَاكَمَة	N;NOM;FEM;SG	N;NOM;DEF;SG
próba	الاختبار	próba	اِختِبَار	N;NOM;FEM;SG	N;NOM;DEF;SG
próba	اختبار	próba	اِختِبَار	N;NOM;FEM;SG	N;NOM;INDF;SG
pojedyncze	مفردة	pojedynczy	مفردة	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
dokumenty	الوثائق	dokument	وَثِيقَة	N;NOM;MASC;PL	N;NOM;DEF;PL
dokumenty	وثائق	dokument	وَثِيقَة	N;NOM;MASC;PL	N;NOM;INDF;PL
dokumenty	المستندات	dokument	مُستَنَد	N;NOM;MASC;PL	N;NOM;DEF;PL
dokumenty	مستندات	dokument	مُستَنَد	N;NOM;MASC;PL	N;NOM;INDF;PL
wrażenie	الانطباع	wrażenie	اِنطِبَاع	N;NOM;NEUT;SG	N;NOM;DEF;SG
wrażenie	انطباع	wrażenie	اِنطِبَاع	N;NOM;NEUT;SG	N;NOM;INDF;SG
otrzymuje	يستلم	otrzymywać	اِستَلَم	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
otrzymuje	يستقبل	otrzymywać	اِستَقبَل	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
otrzymuje	تتلقى	otrzymywać	تَلَقَّى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;FEM;IND;SG;3;FIN;ACT
otrzymuje	يتلقى	otrzymywać	تَلَقَّى	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
drzewo	الشجرة	drzewo	شُجرَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
drzewo	شجرة	drzewo	شُجرَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
zajęcia	الفصول	zajęcia	فَصل	N;NOM;NEUT;PL	N;NOM;DEF;PL
zajęcia	صفوف	zajęcia	صَفّ	N;NOM;NEUT;PL	N;NOM;INDF;PL
zajęcia	الصفوف	zajęcia	صَفّ	N;NOM;NEUT;PL	N;NOM;DEF;PL
zajęcia	فصول	zajęcia	فَصل	N;NOM;NEUT;PL	N;NOM;INDF;PL
miesiąca	شهرا	miesiąc	شَهر	N;ACC;MASC;SG	N;ACC;INDF;SG
zainteresowania	الاهتمامات	zainteresowanie	اِهتِمَام	N;NOM;NEUT;PL	N;NOM;DEF;PL
zainteresowania	المصالح	zainteresowanie	مَصلَحَة	N;NOM;NEUT;PL	N;NOM;DEF;PL
zainteresowania	مصالح	zainteresowanie	مَصلَحَة	N;NOM;NEUT;PL	N;NOM;INDF;PL
zainteresowania	اهتمامات	zainteresowanie	اِهتِمَام	N;NOM;NEUT;PL	N;NOM;INDF;PL
tablica	حائط	tablica	حَائِط	N;NOM;FEM;SG	N;NOM;INDF;SG
tablica	الحائط	tablica	حَائِط	N;NOM;FEM;SG	N;NOM;DEF;SG
tablica	الجدار	tablica	جِدَار	N;NOM;FEM;SG	N;NOM;DEF;SG
tablica	جدار	tablica	جِدَار	N;NOM;FEM;SG	N;NOM;INDF;SG
tablica	الجدول	tablica	جَدوَل	N;NOM;FEM;SG	N;NOM;DEF;SG
tablica	جدول	tablica	جَدوَل	N;NOM;FEM;SG	N;NOM;INDF;SG
tablica	الطاولة	tablica	طَاوِلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
tablica	اللوح	tablica	لَوح	N;NOM;FEM;SG	N;NOM;DEF;SG
tablica	السبورة	tablica	سَبَورَة	N;NOM;FEM;SG	N;NOM;DEF;SG
british	البريطاني	british	برِيطَانِيّ	N;NOM;MASC;SG	N;NOM;DEF;SG
większy	اضخم	duży	ضَخم	ADJ;NOM;CMPR;MASC;SG	ADJ;NOM;INDF;MASC;SG
czasopismo	مجلة	czasopismo	مَجَلَّة	N;NOM;NEUT;SG	N;NOM;INDF;SG
czasopismo	المجلة	czasopismo	مَجَلَّة	N;NOM;NEUT;SG	N;NOM;DEF;SG
wyższe	الاعلى	wysoki	أَعلَى	ADJ;NOM;CMPR;NEUT;SG	ADJ;NOM;DEF;MASC;SG
porozumienia	اتفاق	porozumienie	اِتِّفَاق	N;NOM;NEUT;SG	N;NOM;INDF;SG
porozumienia	الاتفاق	porozumienie	اِتِّفَاق	N;NOM;NEUT;SG	N;NOM;DEF;SG
służba	الخدمة	służba	خِدمَة	N;NOM;FEM;SG	N;NOM;DEF;SG
służba	خدمة	służba	خِدمَة	N;NOM;FEM;SG	N;NOM;INDF;SG
letni	صيفي	letni	صِيفِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
wie	يعلم	wiedzieć	عَلِم	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
tron	العرش	tron	عَرش	N;NOM;MASC;SG	N;NOM;DEF;SG
fabryka	مصنع	fabryka	مَصنَع	N;NOM;FEM;SG	N;NOM;INDF;SG
fabryka	المصنع	fabryka	مَصنَع	N;NOM;FEM;SG	N;NOM;DEF;SG
otwarcia	الفتح	otworzyć	فَتح	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
otwarcia	الافتتاح	otworzyć	اِفتِتَاح	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
otwarcia	افتتاح	otworzyć	اِفتِتَاح	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
dostępny	متوفر	dostępny	متوفر	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
dostępny	متاح	dostępny	مُتَاح	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
dostępny	متاحة	dostępny	مُتَاح	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
dostępny	متوفرة	dostępny	مُتَوَفِّر	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
krótkie	قصيرة	krótki	قَصِير	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
krótkie	قصير	krótki	قَصِير	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
krótkie	مختصر	krótki	مُختَصِر	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
nauka	العلم	nauka	عِلم	N;NOM;FEM;SG	N;NOM;DEF;SG
nauka	دراسة	nauka	دِرَاسَة	N;NOM;FEM;SG	N;NOM;INDF;SG
nauka	الدراسة	nauka	دِرَاسَة	N;NOM;FEM;SG	N;NOM;DEF;SG
nauka	التعلم	nauka	تَعَلُّم	N;NOM;FEM;SG	N;NOM;DEF;SG
decyzja	قرار	decyzja	قَرَار	N;NOM;FEM;SG	N;NOM;INDF;SG
decyzja	القرار	decyzja	قَرَار	N;NOM;FEM;SG	N;NOM;DEF;SG
zakres	النطاق	zakres	نِطَاق	N;NOM;MASC;SG	N;NOM;DEF;SG
zakres	نطاق	zakres	نِطَاق	N;NOM;MASC;SG	N;NOM;INDF;SG
zakres	النطاق	zakres	نِطَاق	N;NOM;MASC;SG	N;NOM;DEF;SG
zakres	مدى	zakres	مَدَى	N;NOM;MASC;SG	N;NOM;INDF;SG
zakres	المدى	zakres	مَدَى	N;NOM;MASC;SG	N;NOM;DEF;SG
zakres	نطاق	zakres	نِطَاق	N;NOM;MASC;SG	N;NOM;INDF;SG
brytyjskie	بريطاني	brytyjski	برِيطَانِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
brytyjskie	بريطانية	brytyjski	برِيطَانِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;FEM;SG
brytyjskie	البريطانية	brytyjski	برِيطَانِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
biegnie	يدير	biec	أَدَار	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
auto	السيارة	auto	سَيَّارَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
auto	سيارة	auto	سَيَّارَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
wykładowca	محاضر	wykładowca	مُحَاضِر	N;NOM;MASC;SG	N;NOM;INDF;SG
wykładowca	المحاضر	wykładowca	مُحَاضِر	N;NOM;MASC;SG	N;NOM;DEF;SG
przykłady	الامثلة	przykład	الامثلة	N;NOM;MASC;PL	N;NOM;DEF;PL
przykłady	امثلة	przykład	امثلة	N;NOM;MASC;PL	N;NOM;INDF;PL
usługi	خدمات	usługa	خِدمَة	N;NOM;FEM;PL	N;NOM;INDF;PL
usługi	الخدمات	usługa	خِدمَة	N;NOM;FEM;PL	N;NOM;DEF;PL
usługi	الخدمات	usługa	خِدمَة	N;NOM;FEM;PL	N;NOM;DEF;PL
zgromadzenie	الجماعة	zgromadzenie	جَمَاعَة	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
zgromadzenie	التجمع	zgromadzenie	تَجَمُّع	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
zgromadzenie	جمعية	zgromadzenie	جَمعِيَّة	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
zgromadzenie	الجمعية	zgromadzenie	جَمعِيَّة	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
zgromadzenie	تجمع	zgromadzenie	تَجَمُّع	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;INDF;SG
zgromadzenie	التجمع	zgromadzenie	تَجَمُّع	N;PFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
rządy	حكومات	rząd	حُكُومَة	N;NOM;MASC;PL	N;NOM;INDF;PL
rządy	الحكومات	rząd	حُكُومَة	N;NOM;MASC;PL	N;NOM;DEF;PL
czasy	اوقات	czas	وَقت	N;NOM;MASC;PL	N;NOM;INDF;PL
czasy	المرات	czas	مَرَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
czasy	مرات	czas	مَرَّة	N;NOM;MASC;PL	N;NOM;INDF;PL
czasy	الاوقات	czas	وَقت	N;NOM;MASC;PL	N;NOM;DEF;PL
dał	اعطى	dać	أَعطَى	V;PFV;MASC;IND;SG;PST;FIN;ACT	V;PFV;MASC;SG;3;ACT
występowanie	الحدوث	występowanie	حُدُوث	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
występowanie	التواجد	występowanie	تَوَاجُد	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
występowanie	الوجود	występowanie	وُجُود	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
występowanie	الوجود	występowanie	وُجُود	N;IPFV;NOM;NEUT;SG;POS;V.MSDR	N;NOM;DEF;SG
administrator	مسؤول	administrator	مَسؤُول	N;NOM;MASC;SG	N;NOM;INDF;SG
administrator	المسؤول	administrator	مَسؤُول	N;NOM;MASC;SG	N;NOM;DEF;SG
administrator	المشرف	administrator	مُشرِف	N;NOM;MASC;SG	N;NOM;DEF;SG
ciąg	الاندفاع	ciąg	اِندِفَاع	N;NOM;MASC;SG	N;NOM;DEF;SG
ciąg	التسلسل	ciąg	تَسَلسُل	N;NOM;MASC;SG	N;NOM;DEF;SG
ciąg	تسلسل	ciąg	تسِلسِل	N;NOM;MASC;SG	N;NOM;INDF;SG
prezydium	المكتب	prezydium	مَكتَب	N;NOM;NEUT;SG	N;NOM;DEF;SG
lotnisko	مطار	lotnisko	مَطَار	N;NOM;NEUT;SG	N;NOM;INDF;SG
lotnisko	المطار	lotnisko	مَطَار	N;NOM;NEUT;SG	N;NOM;DEF;SG
koncerty	حفلات	koncert	حَفلَة	N;NOM;MASC;PL	N;NOM;INDF;PL
bierze	ياخذ	brać	أَخَذ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
bierze	يستغرق	brać	اِستَغرَق	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;MASC;IND;SG;3;FIN;ACT
pluton	فصيلة	pluton	فَصِيلَة	N;NOM;MASC;SG	N;NOM;INDF;SG
pluton	الفصيلة	pluton	الفصيلة	N;NOM;MASC;SG	N;NOM;DEF;SG
pluton	فصيل	pluton	فصيل	N;NOM;MASC;SG	N;NOM;INDF;SG
międzynarodowa	الدولية	międzynarodowy	دُوَلِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
międzynarodowa	الدولي	międzynarodowy	دُوَلِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
międzynarodowa	دولية	międzynarodowy	دُوَلِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
międzynarodowa	دولي	międzynarodowy	دُوَلِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
społeczna	اجتماعية	społeczny	اِجتِمَاعِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
społeczna	الاجتماعية	społeczny	اِجتِمَاعِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;FEM;SG
społeczna	الاجتماعي	społeczny	اِجتِمَاعِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;DEF;MASC;SG
społeczna	اجتماعي	społeczny	اِجتِمَاعِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
święto	المهرجان	święto	مَهرَجَان	N;NOM;NEUT;SG	N;NOM;DEF;SG
święto	مهرجان	święto	مَهرَجَان	N;NOM;NEUT;SG	N;NOM;INDF;SG
święto	الاجازة	święto	إِجَازَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
święto	اجازة	święto	إِجَازَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
święto	العطلة	święto	عُطلَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
święto	عطلة	święto	عُطلَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
święto	وليمة	święto	وليمة	N;NOM;NEUT;SG	N;NOM;INDF;SG
święto	العيد	święto	عِيد	N;NOM;NEUT;SG	N;NOM;DEF;SG
święto	احتفال	święto	اِحتِفَال	N;NOM;NEUT;SG	N;NOM;INDF;SG
święto	الاحتفال	święto	اِحتِفَال	N;NOM;NEUT;SG	N;NOM;DEF;SG
doświadczenia	خبرة	doświadczenie	خِبرَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
doświadczenia	التجربة	doświadczenie	تَجرِبَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
doświadczenia	الخبرة	doświadczenie	خِبرَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
doświadczenia	تجربة	doświadczenie	تَجرِبَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
literackie	الادبية	literacki	أَدَبِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;FEM;SG
dyplom	دبلوم	dyplom	دَبلُوم	N;NOM;MASC;SG	N;NOM;INDF;SG
tor	مسار	tor	مَسَار	N;NOM;MASC;SG	N;NOM;INDF;SG
tor	المسار	tor	مَسَار	N;NOM;MASC;SG	N;NOM;DEF;SG
sala	القاعة	sala	قَاعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
sala	قاعة	sala	قَاعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
sala	صالة	sala	صَالَة	N;NOM;FEM;SG	N;NOM;INDF;SG
kościoły	الكنائس	kościół	كَنِيسَة	N;NOM;MASC;PL	N;NOM;DEF;PL
honorowy	شريفة	honorowy	شريفة	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
ogród	حديقة	ogród	حَدِيقَة	N;NOM;MASC;SG	N;NOM;INDF;SG
ogród	الحديقة	ogród	حَدِيقَة	N;NOM;MASC;SG	N;NOM;DEF;SG
oficjalny	رسمي	oficjalny	رَسمِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
oficjalny	الرسمي	oficjalny	رَسمِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;MASC;SG
oficjalny	رسمية	oficjalny	رَسمِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
rozkład	التحلل	rozkład	تَحَلُّل	N;NOM;MASC;SG	N;NOM;DEF;SG
rozkład	تحلل	rozkład	حَلَّل	N;NOM;MASC;SG	N;NOM;INDF;SG
rozkład	توزيع	rozkład	تَوزِيع	N;NOM;MASC;SG	N;NOM;INDF;SG
rozkład	التوزيع	rozkład	تَوزِيع	N;NOM;MASC;SG	N;NOM;DEF;SG
rozkład	جدولة	rozkład	جَدوَلَة	N;NOM;MASC;SG	N;NOM;INDF;SG
rozkład	جدول	rozkład	جَدوَل	N;NOM;MASC;SG	N;NOM;INDF;SG
dziennik	مفكرة	dziennik	مفكرة	N;NOM;MASC;SG	N;NOM;INDF;SG
dziennik	السجل	dziennik	سِجِلّ	N;NOM;MASC;SG	N;NOM;DEF;SG
potrzebne	مطلوب	potrzebny	مَطلُوب	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
wsparcia	دعم	wsparcie	دَعم	N;NOM;NEUT;SG	N;NOM;INDF;SG
wsparcia	الدعم	wsparcie	دَعم	N;NOM;NEUT;SG	N;NOM;DEF;SG
pasmo	فرقة	pasmo	فِرقَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
pasmo	الفرقة	pasmo	فِرقَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
wymiary	الابعاد	wymiar	بُعد	N;NOM;MASC;PL	N;NOM;DEF;PL
placówki	المنشات	placówka	مُنشَأَة	N;NOM;FEM;PL	N;NOM;DEF;PL
placówki	منشات	placówka	مُنشَة	N;NOM;FEM;PL	N;NOM;INDF;PL
placówki	مؤسسات	placówka	مُؤَسَّسَة	N;NOM;FEM;PL	N;NOM;INDF;PL
ślady	مسارات	ślad	مَسَار	N;NOM;MASC;PL	N;NOM;INDF;PL
ślady	المسارات	ślad	مَسَار	N;NOM;MASC;PL	N;NOM;DEF;PL
ślady	علامات	ślad	عَلَامَة	N;NOM;MASC;PL	N;NOM;INDF;PL
napięcie	توتر	napięcie	تُوتِر	N;NOM;NEUT;SG	N;NOM;INDF;SG
napięcie	التوتر	napięcie	تَوَتُّر	N;NOM;NEUT;SG	N;NOM;DEF;SG
napięcie	الجهد	napięcie	جَهد	N;NOM;NEUT;SG	N;NOM;DEF;SG
napięcie	جهد	napięcie	جَهد	N;NOM;NEUT;SG	N;NOM;INDF;SG
ofiary	الاصابات	ofiara	إِصَابَة	N;NOM;FEM;PL	N;NOM;DEF;PL
ofiary	اصابات	ofiara	إِصَابَة	N;NOM;FEM;PL	N;NOM;INDF;PL
ofiary	الضحايا	ofiara	ضَحِيَّة	N;NOM;FEM;PL	N;NOM;DEF;PL
ofiary	ضحايا	ofiara	ضَحِيَّة	N;NOM;FEM;PL	N;NOM;INDF;PL
pamięć	الذاكرة	pamięć	الذاكرة	N;NOM;FEM;SG	N;NOM;DEF;SG
pamięć	الذكرى	pamięć	ذِكرَى	N;NOM;FEM;SG	N;NOM;DEF;SG
pamięć	ذاكرة	pamięć	ذَاكِرَة	N;NOM;FEM;SG	N;NOM;INDF;SG
pamięć	ذكرى	pamięć	ذِكرَى	N;NOM;FEM;SG	N;NOM;INDF;SG
społeczność	مجتمع	społeczność	مُجتَمَع	N;NOM;FEM;SG	N;NOM;INDF;SG
społeczność	المجتمع	społeczność	مُجتَمَع	N;NOM;FEM;SG	N;NOM;DEF;SG
społeczność	الجماعة	społeczność	جَمَاعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
obecne	الحالي	obecny	حَالِيّ	ADJ;NOM;NEUT;SG	ADJ;NOM;DEF;MASC;SG
największa	الاكبر	duży	أَكبَر	ADJ;NOM;CMPR;FEM;SG	ADJ;NOM;DEF;MASC;SG
wodny	المائية	wodny	مَائِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
pojazd	العربة	pojazd	عَرَبَة	N;NOM;MASC;SG	N;NOM;DEF;SG
pojazd	مركبة	pojazd	مَركَبَة	N;NOM;MASC;SG	N;NOM;INDF;SG
pojazd	المركبة	pojazd	مَركَبَة	N;NOM;MASC;SG	N;NOM;DEF;SG
pojazd	عربة	pojazd	عَرَبَة	N;NOM;MASC;SG	N;NOM;INDF;SG
argument	حجة	argument	حُجَّة	N;NOM;MASC;SG	N;NOM;INDF;SG
argument	الحجة	argument	حُجَّة	N;NOM;MASC;SG	N;NOM;DEF;SG
projekty	التصاميم	projekt	تَصمِيم	N;NOM;MASC;PL	N;NOM;DEF;PL
projekty	تصميمات	projekt	تَصمِيم	N;NOM;MASC;PL	N;NOM;INDF;PL
projekty	التصميمات	projekt	تَصمِيم	N;NOM;MASC;PL	N;NOM;DEF;PL
projekty	تصاميم	projekt	تَصمِيم	N;NOM;MASC;PL	N;NOM;INDF;PL
projekty	المشروعات	projekt	مَشرُوع	N;NOM;MASC;PL	N;NOM;DEF;PL
projekty	المشاريع	projekt	مَشرُوع	N;NOM;MASC;PL	N;NOM;DEF;PL
projekty	مشاريع	projekt	مَشرُوع	N;NOM;MASC;PL	N;NOM;INDF;PL
projekty	مشروعات	projekt	مَشرُوع	N;NOM;MASC;PL	N;NOM;INDF;PL
wschodni	شرقي	wschodni	شَرقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
wschodni	الشرقية	wschodni	شَرقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
wschodni	شرقي	wschodni	شَرقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;MASC;SG
wschodni	شرقية	wschodni	شَرقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;INDF;FEM;SG
wschodni	الشرقية	wschodni	شَرقِيّ	ADJ;NOM;MASC;SG	ADJ;NOM;DEF;FEM;SG
wstęp	مقدمة	wstęp	مُقَدِّمَة	N;NOM;MASC;SG	N;NOM;INDF;SG
wstęp	المقدمة	wstęp	مُقَدَّمَة	N;NOM;MASC;SG	N;NOM;DEF;SG
wstęp	القبول	wstęp	قُبُول	N;NOM;MASC;SG	N;NOM;DEF;SG
wstęp	مقدمة	wstęp	مُقَدِّمَة	N;NOM;MASC;SG	N;NOM;INDF;SG
mężczyzna	الذكر	mężczyzna	ذِكر	N;NOM;MASC;SG	N;NOM;DEF;SG
mężczyzna	رجل	mężczyzna	رَجُل	N;NOM;MASC;SG	N;NOM;INDF;SG
mężczyzna	الرجل	mężczyzna	رَجُل	N;NOM;MASC;SG	N;NOM;DEF;SG
odmiana	التنوع	odmiana	تَنَوُّع	N;NOM;FEM;SG	N;NOM;DEF;SG
odmiana	تنوع	odmiana	تَنَوُّع	N;NOM;FEM;SG	N;NOM;INDF;SG
włoska	ايطالي	włoski	إِيطَالِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;MASC;SG
włoska	ايطالية	włoski	إِيطَالِيّ	ADJ;NOM;FEM;SG	ADJ;NOM;INDF;FEM;SG
emisja	اصدار	emisja	إِصدَار	N;NOM;FEM;SG	N;NOM;INDF;SG
emisja	انبعاث	emisja	اِنبِعَاث	N;NOM;FEM;SG	N;NOM;INDF;SG
wykształcenie	تعليم	wykształcenie	تَعلِيم	N;NOM;NEUT;SG	N;NOM;INDF;SG
wykształcenie	التربية	wykształcenie	تَربِيَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
wykształcenie	التعليم	wykształcenie	تَعلِيم	N;NOM;NEUT;SG	N;NOM;DEF;SG
poświęcona	مكرسة	poświęcić	مُكرِس	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;FEM;SG
poświęcona	مكرس	poświęcić	مَكرَس	ADJ;PFV;NOM;FEM;SG;POS;V.PTCP;PASS	ADJ;NOM;INDF;MASC;SG
