hän	тя	hän	аз	PRO;NOM;SG;3	PRO;NOM;FEM;SG;3
merkit	знаци	merkki	знак	N;NOM;PL	N;INDF;MASC;PL
kitaraa	китарата	kitara	китар	N;PRT;SG	N;DEF;FEM;SG
kitaraa	китара	kitara	китар	N;PRT;SG	N;INDF;FEM;SG
rosa	роза	rosa	роза	N;NOM;SG	N;INDF;FEM;SG
rosa	роса	rosa	рос	N;NOM;SG	N;INDF;FEM;SG
kiertue	турне	kiertue	турне	N;NOM;SG	N;INDF;NEUT;SG
kiertue	обиколка	kiertue	обиколка	N;NOM;SG	N;INDF;FEM;SG
kiertue	тур	kiertue	тур	N;NOM;SG	N;INDF;MASC;SG
kiertue	турне	kiertue	турне	N;NOM;SG	N;INDF;NEUT;SG
siiven	крилото	siivi	крило	N;GEN;SG	N;DEF;NEUT;SG
siiven	крило	siivi	крило	N;GEN;SG	N;INDF;NEUT;SG
mahdollisia	възможни	mahdollinen	възможен	ADJ;PRT;PL	ADJ;INDF;PL
demo	демо	demo	демо	N;NOM;SG	N;INDF;NEUT;SG
kirkot	църкви	kirkko	църква	N;NOM;PL	N;INDF;FEM;PL
kirkot	църквите	kirkko	църква	N;NOM;PL	N;DEF;FEM;PL
vahvuus	сила	vahvuus	сила	N;NOM;SG	N;INDF;FEM;SG
vahvuus	мощ	vahvuus	мощ	N;NOM;SG	N;INDF;FEM;SG
vahvuus	якост	vahvuus	якост	N;NOM;SG	N;INDF;FEM;SG
välttää	избягва	välttää	избягвам	V;SG;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
välttää	избягвам	välttää	избягвам	V;SG;NFIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
välttää	избегне	välttää	избегна	V;SG;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
arvioida	оцени	arvioida	оценя	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
arvioida	оцени	arvioida	оценя	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
tarve	необходимост	tarve	необходимост	N;NOM;SG	N;INDF;FEM;SG
tarve	нужда	tarve	нужда	N;NOM;SG	N;INDF;FEM;SG
tarve	потребност	tarve	потребност	N;NOM;SG	N;INDF;FEM;SG
kylmä	студен	kylmä	студен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
kylmä	студена	kylmä	студен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
nyrkkeilijä	боксьор	nyrkkeilijä	боксьор	N;NOM;SG	N;INDF;MASC;SG
sarjakuva	комикс	sarja#kuva	комикс	N;NOM;SG	N;INDF;MASC;SG
sarjakuva	комик	sarja#kuva	комик	N;NOM;SG	N;INDF;MASC;SG
sarjakuva	комикс	sarja#kuva	комикс	N;NOM;SG	N;INDF;MASC;SG
sarjakuva	карикатура	sarja#kuva	карикатура	N;NOM;SG	N;INDF;FEM;SG
valmistajien	производителите	valmistaja	производител	N;GEN;PL	N;DEF;MASC;PL
valmistajien	производители	valmistaja	производител	N;GEN;PL	N;INDF;MASC;PL
upposi	потънал	upota	потъна	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
upposi	потъна	upota	потъна	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
upposi	потънал	upota	потъна	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;MASC;SG;PST;V.PTCP;ACT
upposi	потъна	upota	потъна	V;IND;SG;3;PST;FIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
upposi	потънала	upota	потъна	V;IND;SG;3;PST;FIN;ACT	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT
irlantilainen	ирландска	irlantilainen	ирландски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kutsuu	вика	kutsua	викам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
sääntöjä	правила	sääntö	правило	N;PRT;PL	N;INDF;NEUT;PL
sääntöjä	правилата	sääntö	правило	N;PRT;PL	N;DEF;NEUT;PL
arnold	арнолд	arnold	арнолд	N;NOM;SG	N;INDF;MASC;SG
pääkonttori	седалище	pää#konttori	седалище	N;NOM;SG	N;INDF;NEUT;SG
pääkonttori	щаб	pää#konttori	щаб	N;NOM;SG	N;INDF;MASC;SG
pääkonttori	щаба	pää#konttori	щаб	N;NOM;SG	N;DEF;MASC;SG
pääkonttori	централа	pää#konttori	централа	N;NOM;SG	N;INDF;FEM;SG
laajentaa	разшири	laajentaa	разширя-(се)	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
laajentaa	разшири	laajentaa	разширя-(се)	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
esittelee	представя	esitellä	представям-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
esittelee	въвежда	esitellä	въвеждам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rajat	граници	raja	граница	N;NOM;PL	N;INDF;FEM;PL
rajat	граници	raja	граница	N;NOM;PL	N;INDF;FEM;PL
rajat	граници	raja	граница	N;NOM;PL	N;INDF;FEM;PL
rajat	ограничения	raja	ограничение	N;NOM;PL	N;INDF;NEUT;PL
angelesin	анджелис	angeles	анджелис	N;GEN;SG	N;INDF;MASC;SG
kyky	талант	kyky	талант	N;NOM;SG	N;INDF;MASC;SG
kyky	способност	kyky	способност	N;NOM;SG	N;INDF;FEM;SG
radion	радиото	radio	радио	N;GEN;SG	N;DEF;NEUT;SG
radion	радио	radio	радио	N;GEN;SG	N;INDF;NEUT;SG
konkurssiin	банкрут	konkurssi	банкрут	N;IN+ALL;SG	N;INDF;MASC;SG
konkurssiin	несъстоятелност	konkurssi	несъстоятелност	N;IN+ALL;SG	N;INDF;FEM;SG
konkurssiin	фалит	konkurssi	фалит	N;IN+ALL;SG	N;INDF;MASC;SG
konkurssiin	банкрут	konkurssi	банкрут	N;IN+ALL;SG	N;INDF;MASC;SG
konkurssiin	несъстоятелност	konkurssi	несъстоятелност	N;IN+ALL;SG	N;INDF;FEM;SG
kaupallinen	търговска	kaupallinen	търговски	ADJ;NOM;SG	ADJ;INDF;FEM;SG
kaupallinen	търговски	kaupallinen	търговски	ADJ;NOM;SG	ADJ;INDF;MASC;SG
tuloksia	резултати	tulos	резултат	N;PRT;PL	N;INDF;MASC;PL
taivaan	рай	taivas	рай	N;GEN;SG	N;INDF;MASC;SG
taivaan	рая	taivas	рай	N;GEN;SG	N;INDF;MASC;SG
taivaan	небето	taivas	небе	N;GEN;SG	N;DEF;NEUT;SG
taivaan	скай	taivas	скай	N;GEN;SG	N;INDF;MASC;SG
taivaan	небе	taivas	небе	N;GEN;SG	N;INDF;NEUT;SG
taivaan	небето	taivas	небе	N;GEN;SG	N;DEF;NEUT;SG
linnoitus	цитаделата	linnoitus	цитадел	N;NOM;SG	N;DEF;FEM;SG
linnoitus	крепостта	linnoitus	крепост	N;NOM;SG	N;DEF;FEM;SG
linnoitus	крепост	linnoitus	крепост	N;NOM;SG	N;INDF;FEM;SG
linnoitus	форт	linnoitus	форт	N;NOM;SG	N;INDF;MASC;SG
ankka	дък	ankka	дък	N;NOM;SG	N;INDF;MASC;SG
ankka	патка	ankka	патка	N;NOM;SG	N;INDF;FEM;SG
ankka	пате	ankka	пата	N;NOM;SG	N;INDF;NEUT;SG
ankka	патица	ankka	патица	N;NOM;SG	N;INDF;FEM;SG
yhteiskunta	общество	yhteis#kunta	общество	N;NOM;SG	N;INDF;NEUT;SG
yhteiskunta	обществото	yhteis#kunta	общество	N;NOM;SG	N;DEF;NEUT;SG
malleja	модели	malli	модел	N;PRT;PL	N;INDF;MASC;PL
malleja	образци	malli	образец	N;PRT;PL	N;INDF;MASC;PL
malleja	моделите	malli	модел	N;PRT;PL	N;DEF;MASC;PL
malleja	шаблони	malli	шаблон	N;PRT;PL	N;INDF;MASC;PL
malleja	образци	malli	образец	N;PRT;PL	N;INDF;MASC;PL
flora	флора	flora	флор	N;NOM;SG	N;INDF;FEM;SG
myyntiin	разпродажба	myynti	разпродажба	N;IN+ALL;SG	N;INDF;FEM;SG
myyntiin	продажба	myynti	продажба	N;IN+ALL;SG	N;INDF;FEM;SG
matala	повърхностен	matala	повърхностен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
matala	повърхностна	matala	повърхностен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
matala	нисък	matala	нисък	ADJ;NOM;SG	ADJ;INDF;MASC;SG
matala	ниска	matala	нисък	ADJ;NOM;SG	ADJ;INDF;FEM;SG
ystävät	приятели	ystävä	приятел	N;NOM;PL	N;INDF;MASC;PL
ystävät	приятелки	ystävä	приятелка	N;NOM;PL	N;INDF;FEM;PL
yhteisen	съвместния	yhteinen	съвместен	ADJ;GEN;SG	ADJ;DEF;MASC;SG
yhteisen	съвместна	yhteinen	съвместен	ADJ;GEN;SG	ADJ;INDF;FEM;SG
yhteisen	съвместен	yhteinen	съвместен	ADJ;GEN;SG	ADJ;INDF;MASC;SG
yhteisen	обща	yhteinen	общ	ADJ;GEN;SG	ADJ;INDF;FEM;SG
yhteisen	общ	yhteinen	общ	ADJ;GEN;SG	ADJ;INDF;MASC;SG
arvio	рейтинг	arvio	рейтинг	N;NOM;SG	N;INDF;MASC;SG
arvio	квалификация	arvio	квалификация	N;NOM;SG	N;INDF;FEM;SG
arvio	оценяване	arvio	оценяване	N;NOM;SG	N;INDF;NEUT;SG
arvio	оценката	arvio	оценка	N;NOM;SG	N;DEF;FEM;SG
arvio	оценка	arvio	оценка	N;NOM;SG	N;INDF;FEM;SG
arvio	преценка	arvio	преценка	N;NOM;SG	N;INDF;FEM;SG
arvio	оценяване	arvio	оценяване	N;NOM;SG	N;INDF;NEUT;SG
arvio	оценка	arvio	оценка	N;NOM;SG	N;INDF;FEM;SG
hiljainen	тих	hiljainen	тих	ADJ;NOM;SG	ADJ;INDF;MASC;SG
hiljainen	тиха	hiljainen	тих	ADJ;NOM;SG	ADJ;INDF;FEM;SG
hiljainen	тих	hiljainen	тих	ADJ;NOM;SG	ADJ;INDF;MASC;SG
express	експрес	express	експрес	N;NOM;SG	N;INDF;MASC;SG
norman	норман	norma	норман	N;NOM;SG	N;INDF;MASC;SG
mustaa	черна	musta	чер	ADJ;PRT;SG	ADJ;INDF;FEM;SG
mustaa	черен	musta	черен	ADJ;PRT;SG	ADJ;INDF;MASC;SG
phoenix	феникс	phoenix	феникс	N;NOM;SG	N;INDF;MASC;SG
phoenix	финикс	phoenix	финикс	N;NOM;SG	N;INDF;MASC;SG
dokumentti	документа	dokumentti	документ	N;NOM;SG	N;DEF;MASC;SG
dokumentti	документът	dokumentti	документ	N;NOM;SG	N;DEF;MASC;SG
dokumentti	документ	dokumentti	документ	N;NOM;SG	N;INDF;MASC;SG
ikinä	някога	ikinä	някога	ADV	ADV
kansojen	народите	kansa	народ	N;GEN;PL	N;DEF;MASC;PL
kansojen	народи	kansa	народ	N;GEN;PL	N;INDF;MASC;PL
tavoite	цел	tavoite	цел	N;NOM;SG	N;INDF;FEM;SG
tavoite	цел	tavoite	цел	N;NOM;SG	N;INDF;FEM;SG
tavoite	цел	tavoite	цел	N;NOM;SG	N;INDF;FEM;SG
tavoite	гол	tavoite	гол	N;NOM;SG	N;INDF;MASC;SG
hevonen	конче	hevonen	конче	N;NOM;SG	N;INDF;NEUT;SG
hevonen	кон	hevonen	кон	N;NOM;SG	N;INDF;MASC;SG
classic	класик	classic	класик	N;NOM;SG	N;INDF;MASC;SG
classic	класика	classic	класика	N;NOM;SG	N;INDF;FEM;SG
erityistä	специфичен	erityinen	специфичен	ADJ;PRT;SG	ADJ;INDF;MASC;SG
erityistä	специфична	erityinen	специфичен	ADJ;PRT;SG	ADJ;INDF;FEM;SG
erityistä	специална	erityinen	специален	ADJ;PRT;SG	ADJ;INDF;FEM;SG
erityistä	специален	erityinen	специален	ADJ;PRT;SG	ADJ;INDF;MASC;SG
arvot	ценности	arvo	ценност	N;NOM;PL	N;INDF;FEM;PL
arvot	стойности	arvo	стойност	N;NOM;PL	N;INDF;FEM;PL
kasvattaa	расте	kasvattaa	раста	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
barbara	барбара	barbara	барбар	N;NOM;SG	N;INDF;FEM;SG
lyhyesti	накратко	lyhyesti	накратко	ADV	ADV
lyhyesti	кратко	lyhyesti	кратко	ADV	ADV
tauti	болест	tauti	болест	N;NOM;SG	N;INDF;FEM;SG
tauti	заболяване	tauti	заболяване	N;NOM;SG	N;INDF;NEUT;SG
hauta	гроб	hauta	гроб	N;NOM;SG	N;INDF;MASC;SG
hauta	гробница	hauta	гробница	N;NOM;SG	N;INDF;FEM;SG
hauta	гробницата	hauta	гробница	N;NOM;SG	N;DEF;FEM;SG
hauta	гроб	hauta	гроб	N;NOM;SG	N;INDF;MASC;SG
taidetta	арт	taide	арт	N;PRT;SG	N;INDF;NEUT;SG
taidetta	изкуството	taide	изкуство	N;PRT;SG	N;DEF;NEUT;SG
taidetta	art	taide	art	N;PRT;SG	N;INDF;MASC;SG
taidetta	изкуство	taide	изкуство	N;PRT;SG	N;INDF;NEUT;SG
aleksei	алексей	aleksei	алексей	N;NOM;SG	N;INDF;MASC;SG
sairaala	болница	sairaala	болница	N;NOM;SG	N;INDF;FEM;SG
sairaala	болницата	sairaala	болница	N;NOM;SG	N;DEF;FEM;SG
myydä	продава	myydä	продавам	V;SG;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
myydä	продава	myydä	продавам	V;SG;NFIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
rungon	корпусът	runko	корпус	N;GEN;SG	N;DEF;MASC;SG
rungon	корпус	runko	корпус	N;GEN;SG	N;INDF;MASC;SG
rungon	корпуса	runko	корпус	N;GEN;SG	N;DEF;MASC;SG
tuloksen	резултат	tulos	резултат	N;GEN;SG	N;INDF;MASC;SG
tuloksen	резултата	tulos	резултат	N;GEN;SG	N;DEF;MASC;SG
vastaus	отговор	vastaus	отговор	N;NOM;SG	N;INDF;MASC;SG
vastaus	отговор	vastaus	отговор	N;NOM;SG	N;INDF;MASC;SG
vastaus	реакция	vastaus	реакция	N;NOM;SG	N;INDF;FEM;SG
vastaus	отговор	vastaus	отговор	N;NOM;SG	N;INDF;MASC;SG
vastaus	повлияване	vastaus	повлияване	N;NOM;SG	N;INDF;NEUT;SG
viranomaisten	властите	viran#omainen	власт	N;GEN;PL	N;DEF;FEM;PL
viranomaisten	власти	viran#omainen	власт	N;GEN;PL	N;INDF;FEM;PL
viranomaisten	органи	viran#omainen	орган	N;GEN;PL	N;INDF;MASC;PL
tytöt	момичетата	tyttö	момиче	N;NOM;PL	N;DEF;NEUT;PL
tytöt	момичета	tyttö	момиче	N;NOM;PL	N;INDF;NEUT;PL
tytöt	девойки	tyttö	девойка	N;NOM;PL	N;INDF;FEM;PL
nimike	посока	nimike	посока	N;NOM;SG	N;INDF;FEM;SG
nimike	заглавие	nimike	заглавие	N;NOM;SG	N;INDF;NEUT;SG
nimike	дял	nimike	дял	N;NOM;SG	N;INDF;MASC;SG
nimike	титла	nimike	титла	N;NOM;SG	N;INDF;FEM;SG
korvata	компенсира	korvata	компенсирам	V;SG;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
korvata	замени	korvata	заменя	V;SG;NFIN;ACT	V;PFV;IMP;SG;2;FIN
tuulen	вятърна	tuuli	вятърна	N;GEN;SG	N;INDF;FEM;SG
tuulen	вятър	tuuli	вятър	N;GEN;SG	N;INDF;MASC;SG
tuulen	вятъра	tuuli	вятър	N;GEN;SG	N;DEF;MASC;SG
hunter	ловец	hunter	ловец	N;NOM;SG	N;INDF;MASC;SG
demokraattinen	демократичен	demokraattinen	демократичен	ADJ;NOM;SG	ADJ;INDF;MASC;SG
demokraattinen	демократична	demokraattinen	демократичен	ADJ;NOM;SG	ADJ;INDF;FEM;SG
reaktio	реакция	reaktio	реакция	N;NOM;SG	N;INDF;FEM;SG
sukupolvi	генериране	suku#polvi	генериране	N;NOM;SG	N;INDF;NEUT;SG
sukupolvi	поколение	suku#polvi	поколение	N;NOM;SG	N;INDF;NEUT;SG
tiede	науката	tiede	наука	N;NOM;SG	N;DEF;FEM;SG
tiede	наука	tiede	наука	N;NOM;SG	N;INDF;FEM;SG
luonne	характер	luonne	характер	N;NOM;SG	N;INDF;MASC;SG
luonne	личността	luonne	личност	N;NOM;SG	N;DEF;FEM;SG
luonne	индивидуалност	luonne	индивидуалност	N;NOM;SG	N;INDF;FEM;SG
luonne	личност	luonne	личност	N;NOM;SG	N;INDF;FEM;SG
luonne	характер	luonne	характер	N;NOM;SG	N;INDF;MASC;SG
luonne	естество	luonne	естество	N;NOM;SG	N;INDF;NEUT;SG
luonne	природа	luonne	природа	N;NOM;SG	N;INDF;FEM;SG
luonne	природата	luonne	природа	N;NOM;SG	N;DEF;FEM;SG
vuoristo	планина	vuoristo	планина	N;NOM;SG	N;INDF;FEM;SG
vuoristo	планината	vuoristo	планина	N;NOM;SG	N;DEF;FEM;SG
kilpailuja	състезания	kilpailu	състезание	N;PRT;PL	N;INDF;NEUT;PL
kilpailuja	конкурси	kilpailu	конкурс	N;PRT;PL	N;INDF;MASC;PL
kilpailuja	конкурси	kilpailu	конкурс	N;PRT;PL	N;INDF;MASC;PL
tutkijoiden	следователи	tutkija	следовател	N;GEN;PL	N;INDF;MASC;PL
tutkijoiden	следователите	tutkija	следовател	N;GEN;PL	N;DEF;MASC;PL
tutkijoiden	изследователите	tutkija	изследовател	N;GEN;PL	N;DEF;MASC;PL
tutkijoiden	изследователи	tutkija	изследовател	N;GEN;PL	N;INDF;MASC;PL
kehittyy	еволюира	kehittyä	еволюирам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kehittyy	еволюира	kehittyä	еволюирам	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
kehittyy	развива	kehittyä	развивам-(се)	V;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
juontaja	домакин	juontaja	домакин	N;NOM;SG	N;INDF;MASC;SG
juontaja	приемник	juontaja	приемник	N;NOM;SG	N;INDF;MASC;SG
sarjat	серии	sarja	серия	N;NOM;PL	N;INDF;FEM;PL
sarjat	комплекти	sarja	комплект	N;NOM;PL	N;INDF;MASC;PL
oikeuksien	права	oikeus	право	N;GEN;PL	N;INDF;NEUT;PL
vaikutuksia	последици	vaikutus	последица	N;PRT;PL	N;INDF;FEM;PL
vaikutuksia	ефекти	vaikutus	ефект	N;PRT;PL	N;INDF;MASC;PL
kertomuksia	истории	kertomus	история	N;PRT;PL	N;INDF;FEM;PL
kertomuksia	разкази	kertomus	разказ	N;PRT;PL	N;INDF;MASC;PL
side	страна	side	страна	N;NOM;SG	N;INDF;FEM;SG
side	бинт	side	бинт	N;NOM;SG	N;INDF;MASC;SG
side	превръзка	side	превръзка	N;NOM;SG	N;INDF;FEM;SG
side	бонд	side	бонд	N;NOM;SG	N;INDF;MASC;SG
sivujen	страници	sivu	страница	N;GEN;PL	N;INDF;FEM;PL
juna	влака	juna	влак	N;NOM;SG	N;DEF;MASC;SG
juna	влакът	juna	влак	N;NOM;SG	N;DEF;MASC;SG
juna	влак	juna	влак	N;NOM;SG	N;INDF;MASC;SG
omistuksessa	собственост	omistus	собственост	N;IN+ESS;SG	N;INDF;FEM;SG
huippu	топ	huippu	топ	N;NOM;SG	N;INDF;MASC;SG
huippu	върха	huippu	връх	N;NOM;SG	N;DEF;MASC;SG
huippu	връх	huippu	връх	N;NOM;SG	N;INDF;MASC;SG
huippu	пика	huippu	пикам	N;NOM;SG	N;INDF;FEM;SG
huippu	пик	huippu	пик	N;NOM;SG	N;INDF;MASC;SG
linda	линда	linda	линда	N;NOM;SG	N;INDF;FEM;SG
kansainväliset	международни	kansain#välinen	международен	ADJ;NOM;PL	ADJ;INDF;PL
urheilun	спорт	urheilu	спорт	N;GEN;SG	N;INDF;MASC;SG
läheltä	близко	läheltä	близък	ADV	ADV
läheltä	близо	läheltä	близо	ADV	ADV
sairaus	болест	sairaus	болест	N;NOM;SG	N;INDF;FEM;SG
sairaus	заболяване	sairaus	заболяване	N;NOM;SG	N;INDF;NEUT;SG
sairaus	болест	sairaus	болест	N;NOM;SG	N;INDF;FEM;SG
sairaus	заболяване	sairaus	заболяване	N;NOM;SG	N;INDF;NEUT;SG
sairaus	болест	sairaus	болест	N;NOM;SG	N;INDF;FEM;SG
box	box	box	box	N;NOM;SG	N;INDF;MASC;SG
box	клетка	box	клетка	N;NOM;SG	N;INDF;FEM;SG
box	кутия	box	кутия	N;NOM;SG	N;INDF;FEM;SG
colorado	колорадо	colorado	колорадо	N;NOM;SG	N;INDF;FEM;SG
siirto	трансфер	siirto	трансфер	N;NOM;SG	N;INDF;MASC;SG
siirto	преместване	siirto	преместване	N;NOM;SG	N;INDF;NEUT;SG
siirto	прехвърляне	siirto	прехвърляне	N;NOM;SG	N;INDF;NEUT;SG
asuinpaikka	пребиваване	asuin#paikka	пребиваване	N;NOM;SG	N;INDF;NEUT;SG
asuinpaikka	резиденция	asuin#paikka	резиденция	N;NOM;SG	N;INDF;FEM;SG
etäisyys	дистанция	etäisyys	дистанция	N;NOM;SG	N;INDF;FEM;SG
etäisyys	разстояние	etäisyys	разстояние	N;NOM;SG	N;INDF;NEUT;SG
etäisyys	диапазон	etäisyys	диапазон	N;NOM;SG	N;INDF;MASC;SG
etäisyys	обхват	etäisyys	обхват	N;NOM;SG	N;INDF;MASC;SG
etäisyys	обсег	etäisyys	обсег	N;NOM;SG	N;INDF;MASC;SG
roope	скрудж	roope	скрудж	N;NOM;SG	N;INDF;MASC;SG
tarjota	предложи	tarjota	предложа	V;SG;NFIN;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
valokuvia	фотографии	valo#kuva	фотография	N;PRT;PL	N;INDF;FEM;PL
valokuvia	снимки	valo#kuva	снимка	N;PRT;PL	N;INDF;FEM;PL
valokuvia	снимките	valo#kuva	снимка	N;PRT;PL	N;DEF;FEM;PL
valokuvia	снимки	valo#kuva	снимка	N;PRT;PL	N;INDF;FEM;PL
valokuvia	картинки	valo#kuva	картинка	N;PRT;PL	N;INDF;FEM;PL
valokuvia	картини	valo#kuva	картина	N;PRT;PL	N;INDF;FEM;PL
muodon	формата	muoto	форма	N;GEN;SG	N;DEF;FEM;SG
muodon	форма	muoto	форма	N;GEN;SG	N;INDF;FEM;SG
suojaa	защити	suoja	защитя	V;IMP;SG;2;FIN;ACT	V;PFV;IMP;SG;2;FIN
tuote	продукт	tuote	продукт	N;NOM;SG	N;INDF;MASC;SG
kieltää	отричам	kieltää	отричам	V;IND;SG;PRS;FIN;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
baseball	бейзбол	baseball	бейзбол	N;NOM;SG	N;INDF;MASC;SG
baseball	бейзбола	baseball	бейзбол	N;NOM;SG	N;DEF;MASC;SG
baseball	бейзболът	baseball	бейзбол	N;NOM;SG	N;DEF;MASC;SG
tulevaisuuden	бъдеще	tulevaisuus	бъдеще	N;GEN;SG	N;INDF;NEUT;SG
tulevaisuuden	бъдещето	tulevaisuus	бъдеще	N;GEN;SG	N;DEF;NEUT;SG
kuolemaa	смърт	kuolema	смърт	N;PRT;SG	N;INDF;FEM;SG
kuolemaa	смъртта	kuolema	смърт	N;PRT;SG	N;DEF;FEM;SG
kuolemaa	умиране	kuolema	умиране	N;PRT;SG	N;INDF;NEUT;SG
rivi	реплика	rivi	реплика	N;NOM;SG	N;INDF;FEM;SG
rivi	линия	rivi	линия	N;NOM;SG	N;INDF;FEM;SG
rivi	ред	rivi	ред	N;NOM;SG	N;INDF;MASC;SG
hautausmaa	гробището	hautaus#maa	гробище	N;NOM;SG	N;DEF;NEUT;SG
hautausmaa	гробище	hautaus#maa	гробище	N;NOM;SG	N;INDF;NEUT;SG
hautausmaa	гробището	hautaus#maa	гробище	N;NOM;SG	N;DEF;NEUT;SG
hautausmaa	гробище	hautaus#maa	гробище	N;NOM;SG	N;INDF;NEUT;SG
eläin	животното	eläin	животно	N;NOM;SG	N;DEF;NEUT;SG
eläin	животно	eläin	животно	N;NOM;SG	N;INDF;NEUT;SG
kokoelman	събиране	kokoelma	събиране	N;GEN;SG	N;INDF;NEUT;SG
