まで	bis	まで	bis	ADP	ADP
秘書	sekretär	秘書	sekretär	N	N
ウォーター	wasser	ウォーター	wasser	N	N;NOM;NEUT;SG
表彰	ausgezeichnet	表彰	auszeichnen	V	V;V.PTCP
属性	objekte	属性	objeken	N	N;NOM;NEUT;PL
アーカイブ	archivierung	アーカイブ	archivierung	N	N;NOM;FEM;SG
アーカイブ	archive	アーカイブ	archiv	N	N;NOM;FEM;PL
アーカイブ	archivierung	アーカイブ	archivierung	N	N;NOM;FEM;SG
アーカイブ	archiv	アーカイブ	archiv	N	N;NOM;NEUT;SG
アーカイブ	archivierung	アーカイブ	archivierung	N	N;NOM;FEM;SG
アーカイブ	archiv	アーカイブ	archiv	N	N;NOM;NEUT;SG
アーカイブ	archive	アーカイブ	archiv	N	N;NOM;FEM;PL
変動	fluktuationen	変動	fluktuation	V	V;NFIN
変動	schwankungen	変動	schwankung	V	V;NFIN
衝撃	auswirkung	衝撃	auswirkung	N	N;SG
衝撃	wirkung	衝撃	wirkung	N	N;NOM;FEM;SG
手続き	prozeduren	手続き	prozeduren	V	V;NFIN
手続き	verfahren	手続き	verfahren	V	V;NFIN
手続き	verfahren	手続き	verfahren	V	V;NFIN
中断	unterbrechen	中断	unterbrechen	V	V;NFIN
中断	abbrechen	中断	abbrechen	V	V;NFIN
中断	unterbrochen	中断	unterbrechen	V	V;V.PTCP
中断	gesperrt	中断	sperren	V	V;V.PTCP
中断	suspendiert	中断	suspendieren	V	V;V.PTCP
中断	ausgesetzt	中断	aussetzen	V	V;V.PTCP
招待	einladungen	招待	einladungen	V	V;NFIN
招待	eingeladen	招待	einladen	V	V;V.PTCP
招待	einladungen	招待	einladungen	V	V;NFIN
招待	einladen	招待	einladen	V	V;NFIN
招待	eingeladen	招待	einladen	V	V;V.PTCP
招待	bittet	招待	bitten	V	V;IND;SG;3;PRS;FIN
招待	einladungen	招待	einladungen	V	V;NFIN
招待	lädt	招待	laden	V	V;IND;SG;3;PRS;FIN
怪我	verletzte	怪我	verletzen	V	V;IND;SG;3;PST;FIN
怪我	verletzt	怪我	verletzen	V	V;V.PTCP
怪我	verletzten	怪我	verletzen	V	V;IND;PL;3;PST;FIN
怪我	verletzte	怪我	verletzen	V	V;IND;SG;3;PST;FIN
怪我	verletzungen	怪我	verletzungen	V	V;NFIN
怪我	schaden	怪我	schaden	V	V;NFIN
怪我	verletzte	怪我	verletzen	V	V;IND;SG;3;PST;FIN
怪我	verletzungen	怪我	verletzungen	V	V;NFIN
怪我	verletzten	怪我	verletzen	V	V;IND;PL;3;PST;FIN
縮小	schrumpft	縮小	schrumpfen	V	V;IND;SG;3;PRS;FIN
縮小	verkleinern	縮小	verkleinern	V	V;NFIN
縮小	schrumpfen	縮小	schrumpfen	V	V;NFIN
回収	verwertung	回収	verwertung	V	V;IND;SG;3;PRS;FIN
認証	nachprüfung	認証	nachprüfung	N	N;SG
認証	verifizierung	認証	verifizierung	N	N;NOM;FEM;SG
認証	überprüfung	認証	überprüfung	N	N;NOM;FEM;SG
妨害	stören	妨害	stören	V	V;NFIN
復讐	rächen	復讐	rächen	V	V;NFIN
復讐	rächen	復讐	rächen	V	V;NFIN
本当に	wirklich	本当に	wirklich	ADV	ADV
講義	vorlesungen	講義	vorlesungen	V	V;NFIN
絶滅	erloschen	絶滅	erlöschen	V	V;V.PTCP
絶滅	ausgelöscht	絶滅	auslöschen	V	V;V.PTCP
絶滅	ausgerottet	絶滅	ausrotten	V	V;V.PTCP
絶滅	aussterben	絶滅	aussterben	V	V;NFIN
絶滅	ausgestorben	絶滅	aussterben	V	V;V.PTCP
絶滅	erlöschen	絶滅	erlöschen	V	V;NFIN
絶滅	aussterben	絶滅	aussterben	V	V;NFIN
チャンス	chance	チャンス	chance	N	N;NOM;FEM;SG
制服	uniformen	制服	uniformen	N	N;NOM;PL
制服	uniform	制服	uniform	N	N;NOM;SG
リアル	echte	リアル	echt	ADJ	ADJ;NOM;FEM;PL
リアル	real	リアル	real	ADJ	ADJ
リアル	realen	リアル	real	ADJ	ADJ;SG
リアル	reale	リアル	real	ADJ	ADJ;NOM;FEM;PL
リアル	echten	リアル	echt	ADJ	ADJ;MASC;SG
ラッシュ	ansturm	ラッシュ	ansturm	N	N
コントロール	steuern	コントロール	steuern	V	V;NFIN
コントロール	kontrollen	コントロール	kontroll	V	V;NFIN
階段	treppen	階段	treppen	N	N;NOM;PL
階段	treppen	階段	treppen	N	N;NOM;PL
階段	treppen	階段	treppen	N	N;NOM;PL
条例	verordnung	条例	verordnung	N	N;NOM;SG
条例	ordnungen	条例	ordnungen	N	N;NOM;FEM;PL
ステレオ	stereoanlage	ステレオ	stereoanlage	N	N;NOM;FEM;SG
リゾート	ferienanlage	リゾート	ferienanlage	N	N;NOM;FEM;SG
リゾート	skigebiete	リゾート	skigebiet	N	N;NOM;SG
フォーク	leute	フォーク	leute	N	N;NOM;PL
フォーク	volk	フォーク	volk	N	N;NOM;NEUT;SG
ブリッジ	brücken	ブリッジ	brücken	N	N;NOM;FEM;PL
ブリッジ	brücke	ブリッジ	brücken	N	N;NOM;FEM;SG
ルーム	zimmer	ルーム	zimmer	N	N
ルーム	zimmer	ルーム	zimmer	N	N
ルーム	räume	ルーム	räumen	N	N;NOM;MASC;PL
反映	widerspiegeln	反映	widerspiegeln	V	V;NFIN
反映	spiegeln	反映	spiegeln	V	V;NFIN
反映	reflektieren	反映	reflektieren	V	V;NFIN
原理	grundsätze	原理	grundsätze	N	N;NOM;FEM;SG
予約	buchungen	予約	buchingen	V	V;NFIN
予約	reservieren	予約	reservieren	V	V;NFIN
予約	buchungen	予約	buchingen	V	V;NFIN
予約	buchen	予約	buchen	V	V;NFIN
予約	reservieren	予約	reservieren	V	V;NFIN
予約	buchen	予約	buchen	V	V;NFIN
送る	schicken	送る	schicken	V	V;NFIN
送る	senden	送る	senden	V	V;NFIN
送る	versenden	送る	versenden	V	V;NFIN
送る	abschicken	送る	abschicken	V	V;NFIN
戦術	taktik	戦術	taktik	N	N;SG
戦術	taktik	戦術	taktik	N	N;SG
走り	ausführen	走る	ausführen	V	V;NFIN
走り	laufen	走る	laufen	V	V;NFIN
氏名	name	氏名	Name	N	N;NOM;SG
スポット	ort	スポット	ort	N	N;NOM;MASC;SG
スポット	plätze	スポット	platz	N	N;NOM;MASC;PL
スポット	orte	スポット	ort	N	N;NOM;MASC;PL
チャンピオンシップ	meisterschaft	チャンピオンシップ	meisterschaft	N	N;NOM;FEM;SG
プロセス	vorgang	プロセス	vorgang	N	N
プロセス	prozesse	プロセス	prozeß	N	N;PL
友達	freundinnen	友達	freundinnen	N	N;NOM;PL
友達	freunde	友達	freund	N	N;NOM;PL
友達	freundin	友達	Freundin	N	N;NOM;FEM;SG
友達	freunde	友達	freund	N	N;NOM;PL
充実	erfüllen	充実	erfüllen	V	V;NFIN
リポーター	journalisten	リポーター	journalist	N	N
ついに	endlich	ついに	endlich	ADV	ADV
ついに	schließlich	ついに	schließlich	ADV	ADV
改組	reorganisiert	改組	reorganisieren	V	V;V.PTCP
改組	umstrukturiert	改組	umstrukturiert	V	V;V.PTCP
着陸	landungen	着陸	landungen	V	V;NFIN
着陸	landen	着陸	landen	V	V;NFIN
着陸	landungen	着陸	landungen	V	V;NFIN
損害	schäden	損害	Schaden	N	N;NOM;MASC;PL
ボート	boote	ボート	bioten	N	N;NOM;NEUT;PL
ボート	schiffe	ボート	schiff	N	N;NOM;NEUT;PL
ボート	boote	ボート	bioten	N	N;NOM;NEUT;PL
説得	überreden	説得	überreden	V	V;NFIN
説得	überzeugen	説得	überzeugen	V	V;NFIN
説得	überreden	説得	überreden	V	V;NFIN
サーキット	schaltungen	サーキット	schaltung	N	N;NOM;FEM;PL
道具	ausstattung	道具	ausstattung	N	N
道具	ausrüstung	道具	ausrüstung	N	N;NOM;FEM;SG
道具	geräte	道具	geräten	N	N;NOM;NEUT;PL
道具	tool	道具	tool	N	N;NOM;NEUT;SG
道具	werkzeug	道具	werkzeug	N	N;NOM;SG
道具	werkzeug	道具	werkzeug	N	N;NOM;SG
道具	werkzeuge	道具	werkzeugen	N	N;NOM;PL
道具	urkunde	道具	urkunde	N	N
謝罪	entschuldigt	謝罪	entschuldigen	V	V;V.PTCP
謝罪	entschuldigen	謝罪	entschuldigen	V	V;NFIN
謝罪	entschuldigt	謝罪	entschuldigen	V	V;V.PTCP
謝罪	entschuldigen	謝罪	entschuldigen	V	V;NFIN
避ける	vermeiden	避ける	vermeiden	V	V;NFIN
避ける	meiden	避ける	meiden	V	V;NFIN
ドクター	arzt	ドクター	arzen	N	N;SG
ドクター	doktor	ドクター	doktor	N	N;SG
ドクター	ärztin	ドクター	ärztin	N	N;SG
放棄	verzicht	放棄	verzichen	V	V;IND;SG;3;FIN
放棄	verzicht	放棄	verzichen	V	V;IND;SG;3;FIN
マジ	maji	マジ	maji		
考え	denken	考える	denken	V	V;NFIN
無限	infinity	無限	infinity		
付与	gewährte	付与	gewährt	V	V;IND;SG;3;PST;FIN
付与	bewilligt	付与	bewilligen	V	V;V.PTCP
付与	gewährt	付与	gewähren|währen	V	V;V.PTCP
付与	erteilt	付与	erteilen	V	V;V.PTCP
付与	stattgegeben	付与	stattgeben	V	V;V.PTCP
付与	gewähren	付与	gewähren	V	V;NFIN
ハーフ	halbzeit	ハーフ	halbzeit	N	N
幸せ	fröhlich	幸せ	fröhlich	ADJ	ADJ
幸せ	glücklich	幸せ	glücklich	ADJ	ADJ
幸せ	zufrieden	幸せ	zufrieden	ADJ	ADJ
グローバル	globalen	グローバル	global	ADJ	ADJ
グローバル	weltweite	グローバル	weltweit	ADJ	ADJ;NOM;FEM;PL
グローバル	global	グローバル	global	ADJ	ADJ
グローバル	globale	グローバル	global	ADJ	ADJ;NOM;FEM;PL
グローバル	weltweit	グローバル	weltweit	ADJ	ADJ
パラダイス	paradies	パラダイス	paradies	N	N;NOM;NEUT;SG
候補	kandidaten	候補	kandidat	N	N;NOM;PL
候補	beitrittskandidaten	候補	beitrittskandidaten	N	N;NOM;PL
候補	kandidaten	候補	kandidat	N	N;NOM;PL
候補	kandidat	候補	kandidat	N	N
アナウンス	verkünden	アナウンス	verkünden	V	V;NFIN
アナウンス	ankündigen	アナウンス	ankündig	V	V;NFIN
アナウンス	verkünden	アナウンス	verkünden	V	V;NFIN
アナウンス	ankündigen	アナウンス	ankündig	V	V;NFIN
アナウンス	bekanntmachungen	アナウンス	bekanntmachung	V	V;NFIN
アナウンス	ankündigungen	アナウンス	ankündigung	V	V;NFIN
心臓	herzens	心臓	herzens	N	N;NOM;NEUT;PL
ウエスト	taille	ウエスト	taille	N	N;NOM;SG
大使館	konsulate	大使館	konsulat	N	N;NOM;FEM;PL
大使館	konsulate	大使館	konsulat	N	N;NOM;FEM;PL
食事	mahlzeit	食事	mahlzeit	N	N;FEM;SG
食事	speisen	食事	speisen	N	N
避難	evakuiert	避難	evakuieren	V	V;V.PTCP
避難	evakuieren	避難	evakuieren	V	V;NFIN
避難	evakuieren	避難	evakuieren	V	V;NFIN
装飾	dekorationen	装飾	dekoration	V	V;NFIN
装飾	dekorationen	装飾	dekoration	V	V;NFIN
装飾	verzierungen	装飾	verzierung	V	V;NFIN
装飾	verzierungen	装飾	verzierung	V	V;NFIN
テーブル	tabelle	テーブル	tabell	N	N;NOM;FEM;SG
テーブル	tabelle	テーブル	tabell	N	N;NOM;FEM;SG
リボン	bänder	リボン	Band	N	N
リボン	bänder	リボン	Band	N	N
併合	kodifizierung	併合	kodifizierung	N	N;NOM;FEM;SG
併合	festigung	併合	festigung	N	N;FEM;SG
併合	konsolidierung	併合	konsolidierung	N	N;NOM;FEM;SG
感覚	sinne	感覚	sinnen	N	N
感覚	gefühl	感覚	Gefühl	N	N;NOM;NEUT;SG
感覚	empfindung	感覚	empfindung	N	N;SG
プログラミング	programmiersprachen	プログラミング	programmiersprachen	N	N;NOM;FEM;PL
頻繁	häufig	頻繁	häufig	ADJ	ADJ
頻繁	häufiger	頻繁	häufig	ADJ	ADJ
頻繁	häufig	頻繁	häufig	ADJ	ADJ
頻繁	häufig	頻繁	häufig	ADJ	ADJ
頻繁	häufiger	頻繁	häufig	ADJ	ADJ
頻繁	häufige	頻繁	häufig	ADJ	ADJ;NOM;FEM;PL
差分	unterschiede	差分	unterscheiden	N	N;NOM
差分	unterschiede	差分	unterscheiden	N	N;NOM
ネコ	katzen	ネコ	katzen	N	N;NOM;PL
ネコ	katzen	ネコ	katzen	N	N;NOM;PL
公国	fürstentums	公国	fürstentums	N	N;NOM;NEUT;SG
圧倒的	überwältigende	圧倒的	überwältigend	ADJ	ADJ;NOM;FEM;PL
圧倒的	überwältigend	圧倒的	überwältigend	ADJ	ADJ
圧倒的	überwältigender	圧倒的	überwältigend	ADJ	ADJ
バレー	tal	バレー	tal	N	N;NOM;NEUT;SG
強調	betont	強調	betonen	V	V;V.PTCP
強調	unterstrichen	強調	unterstreichen	V	V;V.PTCP
強調	unterstrich	強調	unterstrich	V	V;IND;SG;3;PRS;FIN
強調	hervorgehoben	強調	hervorheben	V	V;V.PTCP
強調	betonte	強調	betonen	V	V;IND;SG;3;PST;FIN
金額	beträge	金額	betragen	N	N
金額	betrag	金額	betragen	N	N
チップ	chipkarten	チップ	chipkarten	N	N;NOM;PL
辞職	ausscheiden	辞職	ausscheiden	V	V;NFIN
辞職	rücktritt	辞職	rücktreten	V	V;IND;SG;3;PST;FIN
釧路	kushiro	釧路	kushiro		
同	kamerad	同	kamerad	ADJ	ADJ
保育	kindertagesstätten	保育	kindertagesstätten	N	N;NOM;PL
テープ	bänder	テープ	Band	N	N
予報	vorhersagen	予報	vorhersagen	V	V;NFIN
マネジメント	geschäftsführung	マネジメント	geschäftsführung	N	N;NOM;FEM;SG
マネジメント	unternehmensführung	マネジメント	unternehmensführung	N	N;NOM;FEM;SG
弱い	schwächere	弱い	schwach	ADJ	ADJ;NOM;FEM;PL
弱い	schwächeren	弱い	schwach	ADJ	ADJ
弱い	schwächer	弱い	schwach	ADJ	ADJ
弱い	schwache	弱い	schwach	ADJ	ADJ;NOM;FEM;PL
弱い	schwachen	弱い	schwachen	ADJ	ADJ
弱い	schwach	弱い	schwach	ADJ	ADJ
弱い	schwacher	弱い	schwach	ADJ	ADJ
マーケット	märkte	マーケット	märken	N	N;SG
商標	marke	商標	marken	N	N;NOM;FEM;SG
年金	pensionen	年金	pension	N	N;NOM;PL
液体	flüssigkeiten	液体	flüssigkeit	N	N;NOM;FEM;PL
液体	flüssigkeiten	液体	flüssigkeit	N	N;NOM;FEM;PL
審判	urteil	審判	urteil	N	N;SG
審判	verhandlung	審判	verhandlung	N	N
審判	urteil	審判	urteil	N	N;SG
審判	entscheidung	審判	entscheidung	N	N;NOM;FEM;SG
予測	vorhersagen	予測	vorhersagen	V	V;NFIN
予測	vorhersagen	予測	vorhersagen	V	V;NFIN
予測	vorhersagen	予測	vorhersagen	V	V;NFIN
予測	vorhersagen	予測	vorhersagen	V	V;NFIN
予測	voraussagen	予測	voraussagen	V	V;NFIN
暗号	verschlüsselung	暗号	verschlüsselung	N	N;NOM;FEM;SG
暗号	verschlüsselung	暗号	verschlüsselung	N	N;NOM;FEM;SG
暗号	verschlüsselung	暗号	verschlüsselung	N	N;NOM;FEM;SG
栄養	nahrung	栄養	nahrung	N	N;NOM;FEM;SG
栄養	ernährung	栄養	Ernährung	N	N;NOM;FEM;SG
不安	ängstlich	不安	ängstlich	ADJ	ADJ
不安	begierig	不安	begierig	ADJ	ADJ
不安	besorgt	不安	besorgt	ADJ	ADJ
不安	unwohl	不安	unwohl	ADJ	ADJ
不安	unruhig	不安	unruhig	ADJ	ADJ
食べる	fressen	食べる	freß	V	V;NFIN
食べる	essen	食べる	essen	V	V;NFIN
食べる	esse	食べる	esse	V	V;IND;SG;3;PRS;FIN
食べる	isst	食べる	essen	V	V;IND;SG;3;PRS;FIN
食べる	essen	食べる	essen	V	V;NFIN
食べる	fressen	食べる	freß	V	V;NFIN
遊び	abspielen	遊ぶ	abspielen	V	V;NFIN
遊び	spielen	遊ぶ	spielen	V	V;NFIN
フェイス	glaubens	フェイス	glaubens	N	N;NOM;NEUT;PL
フェイス	gesichts	フェイス	gesichts	N	N;NOM;NEUT;SG
行使	übungen	行使	übungen	V	V;NFIN
ワーク	werk	ワーク	werk	N	N;NOM;NEUT;SG
ワーク	arbeit	ワーク	arbeit	N	N;NOM;FEM;SG
濃度	konzentrationen	濃度	konzentrationen	N	N;NOM;FEM;PL
看板	plakat	看板	plakat	N	N;NOM;NEUT;SG
単語	wortes	単語	wort	N	N;NOM;NEUT;SG
単語	wort	単語	wort	N	N;NOM;NEUT;SG
懸念	bedenken	懸念	bedenken	V	V;NFIN
品質	qualität	品質	qualität	N	N
珍しい	ungewöhnliche	珍しい	ungewöhnlich	ADJ	ADJ;NOM;FEM;PL
珍しい	außergewöhnlich	珍しい	außergewöhnlich	ADJ	ADJ
珍しい	ungewöhnlich	珍しい	ungewöhnlich	ADJ	ADJ
珍しい	unüblich	珍しい	unüblich	ADJ	ADJ
珍しい	selten	珍しい	selten	ADJ	ADJ
珍しい	ungewöhnlich	珍しい	ungewöhnlich	ADJ	ADJ
珍しい	gelegentlich	珍しい	gelegentlich	ADJ	ADJ
誰	jemand	誰	jemand	PRO	PRO;NOM;INDF;SG
寄付	spenden	寄付	spenden	V	V;NFIN
寄付	spendet	寄付	spenden	V	V;IND;SG;3;PRS;FIN
寄付	stiften	寄付	stefen	V	V;NFIN
寄付	spenden	寄付	spenden	V	V;NFIN
寄付	zuwendungen	寄付	zuwendungen	V	V;NFIN
寄付	spenden	寄付	spenden	V	V;NFIN
艦船	schiffe	艦船	schiff	N	N;NOM;NEUT;PL
復元	wiederherzustellen	復元	wiederhustellen	V	V;NFIN
復元	wiederhergestellt	復元	wiederherstellen	V	V;V.PTCP
復元	wiederherstellen	復元	wiederherstellen	V	V;NFIN
死ぬ	sterbe	死ぬ	sterben	V	V;IND;SG;3;FIN
死ぬ	sterben	死ぬ	sterben	V	V;NFIN
個別	einzeln	個別	einzeln		
個別	einzel	個別	einzel		
軍艦	kriegsschiffe	軍艦	kriegsschiff	N	N;NOM;FEM;PL
軍艦	kriegsschiffe	軍艦	kriegsschiff	N	N;NOM;FEM;PL
テック	technik	テック	technik	N	N;SG
征服	erobern	征服	erobern	V	V;NFIN
征服	erobert	征服	erobern	V	V;V.PTCP
征服	besiegen	征服	besiegen	V	V;NFIN
監査	rechnungsprüfung	監査	rechnungsprüfung	N	N;NOM;FEM;SG
監査	abschlussprüfung	監査	abschlussprüfung	N	N;NOM;FEM;SG
監査	prüfung	監査	prüfung	N	N;SG
監査	audits	監査	audits	N	N;NOM
監査	rechnungsprüfung	監査	rechnungsprüfung	N	N;NOM;FEM;SG
監査	abschlussprüfung	監査	abschlussprüfung	N	N;NOM;FEM;SG
早い	früh	早い	früh	ADJ	ADJ
早い	frühen	早い	früh	ADJ	ADJ
早い	früher	早い	früher	ADJ	ADJ
集会	montage	集会	montag	N	N;NOM;SG
集会	versammlung	集会	versammlung	N	N;NOM;FEM;SG
封印	versiegeln	封印	versiegeln	V	V;NFIN
封印	dichtungen	封印	dichtung	V	V;NFIN
封印	versiegeln	封印	versiegeln	V	V;NFIN
封印	dichtungen	封印	dichtung	V	V;NFIN
切り替え	umschalten	切り替える	umschalten	V	V;NFIN
切り替え	wechseln	切り替える	wechseln	V	V;NFIN
切り替え	schaltet	切り替える	schalten	V	V;IND;SG;3;PRS;FIN
切り替え	umschalten	切り替える	umschalten	V	V;NFIN
切り替え	umschalten	切り替える	umschalten	V	V;NFIN
切り替え	wechseln	切り替える	wechseln	V	V;NFIN
嫌い	abneigung	嫌い	abneigung		
嫌い	hasse	嫌い	hassen		
嫌い	haß	嫌い	haßen		
嫌い	hass	嫌い	hassen		
人材	personalabteilung	人材	personalabteilung	N	N;NOM;FEM;SG
遭遇	begegnungen	遭遇	begegnungen	V	V;NFIN
遭遇	begegnen	遭遇	begegnen	V	V;NFIN
同僚	kolleginnen	同僚	kolleginnen	N	N;PL
方程式	gleichungen	方程式	gleichung	N	N;NOM;FEM;PL
方程式	gleichung	方程式	gleichung	N	N;SG
方程式	gleichungen	方程式	gleichung	N	N;NOM;FEM;PL
壊滅	vernichten	壊滅	vernichten	V	V;NFIN
知的	intelligente	知的	intelligent	ADJ	ADJ;NOM;FEM;PL
知的	intelligenten	知的	intelligent	ADJ	ADJ
知的	intelligent	知的	intelligent	ADJ	ADJ
知的	intelligenter	知的	intelligent	ADJ	ADJ
フラッシュ	spülung	フラッシュ	spülung	N	N;NOM;SG
ゆめ	yume	ゆめ	yume		
トライ	versuche	トライ	versuchen	N	N;NOM;SG
闘争	kampf	闘争	kampfen	N	N;SG
宿泊	unterbringung	宿泊	unterbringung	N	N;NOM;FEM;SG
宿泊	unterbringung	宿泊	unterbringung	N	N;NOM;FEM;SG
洪水	überschwemmung	洪水	überschwemmung	N	N;NOM;FEM;SG
洪水	überschwemmungen	洪水	überschwemmingen	N	N;NOM;FEM;PL
洪水	überschwemmung	洪水	überschwemmung	N	N;NOM;FEM;SG
洪水	überschwemmungen	洪水	überschwemmingen	N	N;NOM;FEM;PL
洪水	überschwemmung	洪水	überschwemmung	N	N;NOM;FEM;SG
洪水	überschwemmungen	洪水	überschwemmingen	N	N;NOM;FEM;PL
ナス	auberginen	ナス	aubergin	N	N;NOM;PL
保証	gewährleistung	保証	gewährleistung	N	N;NOM;FEM;SG
保証	garantien	保証	garantien	N	N;PL
保証	garantien	保証	garantien	N	N;PL
保証	gewährleistung	保証	gewährleistung	N	N;NOM;FEM;SG
三十	dreißig	三十	dreißig	NUM	NUM
想い	gedanken	想う	panken	V	V;NFIN
想い	überlegungen	想う	überlegungen	V	V;NFIN
想い	ideen	想う	ide	V	V;NFIN
偵察	aufklärung	偵察	aufklärung	N	N;NOM;FEM;SG
踊り	tanzt	踊り	tanzen	V	V;IND;SG;3;PRS;FIN
踊り	tanzen	踊り	tanzen	V	V;NFIN
刑務所	haftanstalten	刑務所	haftanstalten	N	N;NOM;FEM;PL
刑務所	gefängnisse	刑務所	gefängnis	N	N;NOM;FEM;PL
パーティ	vertragsparteien	パーティ	vertragspartei	N	N;NOM;FEM;PL
パーティ	parteien	パーティ	partei	N	N;NOM;FEM;PL
スーツ	anzüge	スーツ	anzüg	N	N;NOM;MASC;PL
スーツ	anzug	スーツ	anzug	N	N;NOM;MASC;SG
スーツ	anzug	スーツ	anzug	N	N;NOM;MASC;SG
追跡	streben	追跡	streben	V	V;NFIN
彫刻	skulpturen	彫刻	skulptur	N	N;NOM;PL
彫刻	skulpturen	彫刻	skulptur	N	N;NOM;PL
砲撃	bombardierung	砲撃	bombardierung	N	N;NOM;FEM;SG
曲線	bögen	曲線	bögen	N	N;PL
レビュー	überprüfung	レビュー	überprüfung	N	N;NOM;FEM;SG
出品	liste	出品	lassen	N	N;NOM;FEM;SG
出品	notierung	出品	notierung	N	N;NOM;FEM;SG
パレード	umzug	パレード	umzugen	N	N;SG
コラボレーション	zusammenarbeiten	コラボレーション	zusammenarbeiten	V	V;NFIN
警察官	polizisten	警察官	polizist	N	N;PL
警察官	polizisten	警察官	polizist	N	N;PL
プレート	bleche	プレート	blechen	N	N;NOM
ハンド	hand	ハンド	hand	N	N;NOM;FEM;SG
見出し	schlagzeilen	見出し	schlagzeilen	V	V;NFIN
見出し	positionen	見出し	position	V	V;NFIN
見出し	schlagzeilen	見出し	schlagzeilen	V	V;NFIN
墓地	friedhöfe	墓地	friedhöfe	N	N;NOM;MASC;PL
墓地	friedhöfe	墓地	friedhöfe	N	N;NOM;MASC;PL
妊娠	geschwängert	妊娠	schwängern	V	V;V.PTCP
エントリー	eingang	エントリー	eingehen	N	N;SG
エントリー	eintrag	エントリー	eintrag	N	N
ストア	geschäft	ストア	schäfen	N	N;NOM;NEUT;SG
フロー	fluss	フロー	flassen	N	N;NOM;MASC;SG
後輩	junioren	後輩	junior	N	N;NOM;FEM;PL
介護	betreuung	介護	betreuung	N	N;SG
上回る	übertreffen	上回る	übertreffen	V	V;NFIN
上回る	übersteigen	上回る	übersteigen	V	V;NFIN
上回る	überschreitet	上回る	überschreiten	V	V;V.PTCP
上回る	überschreiten	上回る	überschreiten	V	V;NFIN
調理	kochen	調理	kochen	V	V;NFIN
スキル	qualifikation	スキル	qualifikation	N	N;NOM;FEM;SG
サイクル	zyklen	サイクル	zyklen	N	N;PL
サイクル	zyklen	サイクル	zyklen	N	N;PL
吹き替え	synchronisierung	吹き替える	synchronisierung	N	N;NOM;FEM;SG
書き込み	schreiben	書き込み	schreiben	V	V;NFIN
書き込み	schreibe	書き込み	schreibe	V	V;IND;SG;3;PRS;FIN
書き込み	verfassen	書き込み	verfassen	V	V;NFIN
書き込み	schreib	書き込み	schreib	V	V;IND;SG;2;FIN
書き込み	schreiben	書き込み	schreiben	V	V;NFIN
書き込み	schreibe	書き込み	schreibe	V	V;IND;SG;3;PRS;FIN
貫通	vordringen	貫通	vordringen	V	V;NFIN
貫通	durchdringen	貫通	durchdringen	V	V;NFIN
貫通	drangen	貫通	drangen	V	V;IND;PL;3;PST;FIN
貫通	eingedrungen	貫通	eindringen	V	V;V.PTCP
悲劇	tragödien	悲劇	tragödien	N	N;NOM;PL
悲劇	tragödien	悲劇	tragödien	N	N;NOM;PL
エール	schrei	エール	schrei	N	N;SG
乾燥	trocknen	乾燥	trocknen	V	V;NFIN
乾燥	trocknen	乾燥	trocknen	V	V;NFIN
落下	fallen	落下	fallen	V	V;NFIN
落下	fällt	落下	fallen|fällen	V	V;IND;SG;3;PRS;FIN
落下	fallen	落下	fallen	V	V;NFIN
告示	mitteilung	告示	mitteilung	N	N;FEM;SG
マリン	marine	マリン	marin	N	N;NOM;FEM;SG
待ち	warte	待つ	wart	V	V;IND;SG;3;PRS;FIN
待ち	gewartet	待つ	warten	V	V;V.PTCP
待ち	abwarten	待つ	abwarten	V	V;NFIN
待ち	warten	待つ	warten	V	V;NFIN
待ち	wartet	待つ	warten	V	V;IND;SG;3;PRS;FIN
待ち	warte	待つ	wart	V	V;IND;SG;3;PRS;FIN
待ち	wartet	待つ	warten	V	V;IND;SG;3;PRS;FIN
待ち	warten	待つ	warten	V	V;NFIN
待ち	abwarten	待つ	abwarten	V	V;NFIN
