oli	hatte	olema	haben	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
lükkas	gedrückt	lükkama	drücken	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
lükkas	gedrängt	lükkama	drängen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
mudelid	modelle	mudel	modell	N;NOM;PL	N;NOM;NEUT;PL
mudelid	modellen	mudel	modell	N;NOM;PL	N;PL
eesmärgid	ziele	ees_märk	ziel	N;NOM;PL	N;NOM;NEUT;PL
eesmärgid	tore	ees_märk	tor	N;NOM;PL	N;NOM;NEUT;PL
eesmärgid	ziele	ees_märk	ziel	N;NOM;PL	N;NOM;NEUT;PL
eesmärgid	ziele	ees_märk	ziel	N;NOM;PL	N;NOM;NEUT;PL
eesmärgid	ziele	ees_märk	ziel	N;NOM;PL	N;NOM;NEUT;PL
kaotus	niederlage	kaotus	niederlage	N;NOM;SG	N;NOM;FEM;SG
tüüpiline	typisches	tüüpiline	typisch	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
tüüpiline	typischer	tüüpiline	typisch	ADJ;NOM;SG	ADJ
tüüpiline	typisch	tüüpiline	typisch	ADJ;NOM;SG	ADJ
tüüpiline	typischen	tüüpiline	typisch	ADJ;NOM;SG	ADJ
dokumendid	urkunden	dokument	urkinden	N;NOM;PL	N;PL
dokumendid	dokumentationen	dokument	dokumentationen	N;NOM;PL	N;NOM;FEM;PL
vormid	formate	vorm	format	N;NOM;PL	N;NOM;PL
erakorraline	außergewöhnlich	era_korraline	außergewöhnlich	ADJ;NOM;SG	ADJ
erakorraline	außergewöhnliches	era_korraline	außergewöhnlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
erakorraline	außerordentlich	era_korraline	außerordentlich	ADJ;NOM;SG	ADJ
külm	kalt	külm	kalt	ADJ;NOM;SG	ADJ
eeldab	rechnet	eeldama	rechnen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
eeldab	erwartet	eeldama	erwarten	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kirjutasid	schrieben	kirjutama	schreiben	V;IND;PL;3;PST;FIN;ACT	V;PL;FIN
kirjutasid	geschrieben	kirjutama	schreiben	V;IND;PL;3;PST;FIN;ACT	V;V.PTCP
negatiivne	negativen	negatiivne	negativ	ADJ;NOM;SG	ADJ
negatiivne	negatives	negatiivne	negativ	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
negatiivne	negativer	negatiivne	negativ	ADJ;NOM;SG	ADJ
negatiivne	negativ	negatiivne	negativ	ADJ;NOM;SG	ADJ
levik	ausbreitung	levik	ausbreitung	N;NOM;SG	N;NOM;FEM;SG
levik	verbreitung	levik	verbreitung	N;NOM;SG	N;NOM;FEM;SG
aadress	adresse	aadress	adresse	N;NOM;SG	N;NOM;FEM;SG
aadress	ansprache	aadress	ansprechen	N;NOM;SG	N;NOM;FEM;SG
võimalikud	möglichen	võimalik	möglich	ADJ;NOM;PL	ADJ
võimalikud	möglicher	võimalik	möglich	ADJ;NOM;PL	ADJ
võimalikud	mögliche	võimalik	möglich	ADJ;NOM;PL	ADJ;NOM;FEM;PL
võimalikud	möglich	võimalik	möglich	ADJ;NOM;PL	ADJ
oht	bedrohung	oht	bedrohung	N;NOM;SG	N;FEM;SG
oht	gefährdung	oht	gefährdung	N;NOM;SG	N;FEM;SG
oht	gefährdung	oht	gefährdung	N;NOM;SG	N;FEM;SG
sõltuvad	abhängen	sõltuma	abhängen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
mõjutatud	betroffene	mõjutama	betroffen	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;PL
mõjutatud	betroffenen	mõjutama	betroffen	ADJ;PST;V.PTCP;PASS	ADJ;PL
mõjutatud	betroffen	mõjutama	betreffen	ADJ;PST;V.PTCP;PASS	ADJ
test	test	test	test	N;NOM;SG	N
test	prüfung	test	prüfung	N;NOM;SG	N;SG
katsed	tests	katse	tests	N;NOM;PL	N
katsed	test	katse	test	N;NOM;PL	N
katsed	tests	katse	tests	N;NOM;PL	N
ühiskondlik	gesellschaftlich	ühiskondlik	gesellschaftlich	ADJ;NOM;SG	ADJ
ühiskondlik	gesellschaftlicher	ühiskondlik	gesellschaftlich	ADJ;NOM;SG	ADJ
ühiskondlik	gesellschaftlichen	ühiskondlik	gesellschaftlich	ADJ;NOM;SG	ADJ
ooperi	oper	ooper	oper	N;NOM;SG	N;NOM;FEM;SG
sina	ihr	sina	ihr	PRO;NOM;SG;2	PRO;NOM;MASC;SG
sina	du	sina	du	PRO;NOM;SG;2	PRO;NOM;SG;2
suund	rubrik	suund	rubrik	N;NOM;SG	N;SG
kasulik	nützliches	kasulik	nützlich	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
kasulik	nützlich	kasulik	nützlich	ADJ;NOM;SG	ADJ
kasulik	hilfreich	kasulik	hilfreich	ADJ;NOM;SG	ADJ
tugevad	starke	tugev	stark	ADJ;NOM;PL	ADJ;NOM;FEM;PL
tugevad	stark	tugev	stark	ADJ;NOM;PL	ADJ
küprose	zyprischen	küpros	zyprisch	ADJ	ADJ
küprose	zyprische	küpros	zyprisch	ADJ	ADJ;NOM;FEM;PL
kaardid	stadtplan	kaart	stadtplan	N;NOM;PL	N
muudatused	modifikationen	muudatus	modifikation	N;NOM;PL	N;NOM;FEM;PL
laevastik	fuhrpark	laevastik	fuhrpark	N;NOM;SG	N
härra	herr	härra	herr	N;NOM;SG	N;NOM;MASC;SG
kaitseb	beschützt	kaitsma	beschützen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
kaitseb	schützt	kaitsma	schützen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
paremale	recht	paremale	recht	ADV	ADV
paremale	richtig	paremale	richtig	ADV	ADV
paremale	rechts	paremale	rechts	ADV	ADV
tehniline	technischer	tehniline	technisch	ADJ;NOM;SG	ADJ
tehniline	technischen	tehniline	technisch	ADJ;NOM;SG	ADJ;SG
tehniline	technisch	tehniline	technisch	ADJ;NOM;SG	ADJ
koguda	abholen	koguma	abholen	V;NFIN	V;NFIN
koguda	sammeln	koguma	sammeln	V;NFIN	V;NFIN
koguda	einsammeln	koguma	einsammeln	V;NFIN	V;NFIN
ohvitser	offizier	ohvitser	offizier	N;NOM;SG	N;NOM;MASC;SG
kitsas	knapp	kitsas	knapp	ADJ;NOM;SG	ADJ
kitsas	enge	kitsas	eng	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kitsas	eng	kitsas	eng	ADJ;NOM;SG	ADJ
kitsas	schmalen	kitsas	schmal	ADJ;NOM;SG	ADJ
kitsas	eng	kitsas	eng	ADJ;NOM;SG	ADJ
kitsas	enge	kitsas	eng	ADJ;NOM;SG	ADJ;NOM;FEM;SG
kitsas	engen	kitsas	eng	ADJ;NOM;SG	ADJ
kitsas	schmal	kitsas	schmal	ADJ;NOM;SG	ADJ
näidatud	gezeigt	näitama	zeigen	V;PST;V.PTCP;PASS	V;V.PTCP
näidatud	angegeben	näitama	angeben	V;PST;V.PTCP;PASS	V;V.PTCP
ohtlik	gefährlicher	ohtlik	gefährlich	ADJ;NOM;SG	ADJ
ohtlik	gefährlich	ohtlik	gefährlich	ADJ;NOM;SG	ADJ
ohtlik	gefährlichen	ohtlik	gefährlich	ADJ;NOM;SG	ADJ
ohtlik	gefährlich	ohtlik	gefährlich	ADJ;NOM;SG	ADJ
ohtlik	riskant	ohtlik	riskant	ADJ;NOM;SG	ADJ
ohtlik	gefährlichen	ohtlik	gefährlich	ADJ;NOM;SG	ADJ
laulis	sang	laulma	singen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
laulis	gesungen	laulma	singen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
laulis	sangen	laulma	singen	V;IND;SG;3;PST;FIN;ACT	V;FIN
müüdud	verkauft	müüma	verkaufen	V;PST;V.PTCP;PASS	V;V.PTCP
müüdud	verkauften	müüma	verkaufen	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
müüdud	verkaufte	müüma	verkaufen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
luuletused	gedichte	luuletus	gedicht	N;NOM;PL	N;NOM;NEUT;PL
tutvustas	vorgestellt	tutvustama	vorstellen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
tutvustas	eingeführt	tutvustama	einführen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
skaala	skalierung	skaala	skalierung	N;NOM;SG	N;NOM;FEM;SG
skaala	skala	skaala	skala	N;NOM;SG	N
heebrea	hebräische	heebrea	hebräisch	ADJ	ADJ;NOM;FEM;PL
heebrea	hebräisch	heebrea	hebräisch	ADJ	ADJ
rahvusvahelised	international	rahvus_vaheline	international	ADJ;NOM;PL	ADJ
rahvusvahelised	internationalen	rahvus_vaheline	international	ADJ;NOM;PL	ADJ;NOM;MASC;PL
rahvusvahelised	internationaler	rahvus_vaheline	international	ADJ;NOM;PL	ADJ
rahvusvahelised	internationale	rahvus_vaheline	international	ADJ;NOM;PL	ADJ;NOM;FEM;PL
piisav	hinreichend	piisav	hinreichend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
piisav	ausreichenden	piisav	ausreichend	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
piisav	angemessener	piisav	angemessen	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
piisav	angemessen	piisav	angemessen	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
varjatud	verborgene	varjatud	verborgen	ADJ;PST;V.PTCP;PASS	ADJ;NOM;FEM;SG
varjatud	verborgen	varjatud	verborgen	ADJ;PST;V.PTCP;PASS	ADJ
varjatud	versteckt	varjatud	verstecken	ADJ;PST;V.PTCP;PASS	ADJ
varjatud	verborgen	varjatud	verborgen	ADJ;PST;V.PTCP;PASS	ADJ
varjatud	verdeckt	varjatud	verdecken	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
ohustatud	gefährdet	ohusta=tud	gefährden	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
ohustatud	bedroht	ohusta=tud	bedrohen	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
ohustatud	gefährdet	ohusta=tud	gefährden	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
ohustatud	bedroht	ohusta=tud	bedrohen	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
ohustatud	gefährdet	ohusta=tud	gefährden	ADJ;PST;V.PTCP;PASS	ADJ;V.PTCP
tunneb	spürt	tundma	spüren	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
tunneb	fühlt	tundma	fühlen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
mälestused	erinnerungen	mälestus	erinnerung	N;NOM;PL	N;NOM;FEM;PL
soovitas	vorschlug	soovitama	vorschlagen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
soovitas	vorgeschlagen	soovitama	vorschlagen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
soovitas	schlug	soovitama	schlagen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
soovitas	empfohlen	soovitama	empfehlen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
soovitas	empfehlen	soovitama	empfehlen	V;IND;SG;3;PST;FIN;ACT	V;NFIN
soovitas	empfohlen	soovitama	empfehlen	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
use	verwendung	uks	verwendung	N;NOM;SG	N;SG
use	nutzung	uks	nutzung	N;NOM;SG	N;NOM;FEM;SG
positiivse	positiver	positiivne	positiv	ADJ;GEN;SG	ADJ
positiivse	positiv	positiivne	positiv	ADJ;GEN;SG	ADJ
positiivse	positiven	positiivne	positiv	ADJ;GEN;SG	ADJ
füüsilise	körperlich	füüsiline	körperlich	ADJ;GEN;SG	ADJ
füüsilise	physischen	füüsiline	physisch	ADJ;GEN;SG	ADJ
füüsilise	physisch	füüsiline	physisch	ADJ;GEN;SG	ADJ
füüsilise	physischer	füüsiline	physisch	ADJ;GEN;SG	ADJ
teab	weiß	teadma	wissen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
teab	kennt	teadma	kennen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
väravavaht	torwart	värava_vaht	torwart	N;NOM;SG	N;NOM;MASC;SG
väravavaht	torwart	värava_vaht	torwart	N;NOM;SG	N;NOM;MASC;SG
mässu	aufruhr	mäss	aufruhr	N;NOM;SG	N
mõisted	begriffsbestimmungen	mõiste	begriffsbestimmung	N;NOM;PL	N;NOM;FEM;PL
kadus	verschwand	kaduma	verschwinden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kadus	verschwunden	kaduma	verschwinden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
kadus	verschwand	kaduma	verschwinden	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
kadus	verschwunden	kaduma	verschwinden	V;IND;SG;3;PST;FIN;ACT	V;V.PTCP
staap	sitz	staap	sitz	N;NOM;SG	N;NOM;MASC;SG
ümbritseb	umgibt	ümbritsema	umgeben	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
seisis	stand	seisma	stehen	V;IND;SG;3;PST;FIN;ACT	V;IND;SG;3;PST;FIN
tehnilised	technischer	tehniline	technisch	ADJ;NOM;PL	ADJ
tehnilised	technische	tehniline	technisch	ADJ;NOM;PL	ADJ;NOM;FEM;PL
tehnilised	technisch	tehniline	technisch	ADJ;NOM;PL	ADJ
sõjad	krieg	sõda	kriegen	N;NOM;PL	N
jätkub	fortgesetzt	jätkuma	fortsetzen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
nõrk	schwachen	nõrk	schwachen	ADJ;NOM;SG	ADJ
nõrk	schwach	nõrk	schwach	ADJ;NOM;SG	ADJ
nõrk	schwacher	nõrk	schwach	ADJ;NOM;SG	ADJ
eksisteerib	existieren	eksisteerima	existieren	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
eksisteerib	existiert	eksisteerima	existieren	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
rünnak	angriff	rünnak	angreifen	N;NOM;SG	N
rünnak	anschlag	rünnak	anschlagen	N;NOM;SG	N;SG
rünnak	angriff	rünnak	angreifen	N;NOM;SG	N
rünnak	anschlag	rünnak	anschlagen	N;NOM;SG	N;SG
esialgne	initialen	esi_algne	initial	ADJ;NOM;SG	ADJ
esialgne	vorläufig	esi_algne	vorläufig	ADJ;NOM;SG	ADJ
esialgne	vorläufigen	esi_algne	vorläufig	ADJ;NOM;SG	ADJ
sõidab	fährt	sõitma	fahren	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
sõidab	fahren	sõitma	fahren	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
sõidab	autofahren	sõitma	autofahren	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
noorim	jüngste	noorim	jung	ADJ;NOM;RL;SG	ADJ;NOM;FEM;SG
noorim	jüngstes	noorim	jung	ADJ;NOM;RL;SG	ADJ;NOM;NEUT;SG
noorim	jüngster	noorim	jung	ADJ;NOM;RL;SG	ADJ
otsustab	entscheidet	otsustama	entscheiden	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
otsustab	beschließt	otsustama	beschließen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
vitamiin	vitamine	vitamiin	vitamine	N;NOM;SG	N;NOM;SG
oleneb	hängt	olenema	hängen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
oleneb	abhängt	olenema	abhängen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
hävitada	zerstöre	hävitama	zerstöre	V;NFIN	V;SG;FIN
hävitada	vernichten	hävitama	vernichten	V;NFIN	V;NFIN
hävitada	vernichtet	hävitama	vernichten	V;NFIN	V;V.PTCP
hävitada	zerstören	hävitama	zerstören	V;NFIN	V;NFIN
salvestatud	erfasst	salvestama	erfassen	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	aufgezeichnet	salvestama	aufzeichnen	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	aufgenommen	salvestama	aufnehmen	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	gespeicherte	salvestama	gespeichert	V;PST;V.PTCP;PASS	V;IND;SG;3;FIN
salvestatud	gespeichert	salvestama	speichern	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	gelagert	salvestama	lagern	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	eingelagert	salvestama	einlagern	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	gerettet	salvestama	retten	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	gespeicherte	salvestama	gespeichert	V;PST;V.PTCP;PASS	V;IND;SG;3;FIN
salvestatud	gespeichert	salvestama	speichern	V;PST;V.PTCP;PASS	V;V.PTCP
salvestatud	errettet	salvestama	erretten	V;PST;V.PTCP;PASS	V;V.PTCP
volitused	kräfte	volitus	krafen	N;NOM;PL	N
haigused	erkrankungen	haigus	erkrankung	N;NOM;PL	N;NOM;FEM;PL
haigused	berufskrankheiten	haigus	berufskrankheiten	N;NOM;PL	N;NOM;PL
haigused	erkrankungen	haigus	erkrankung	N;NOM;PL	N;NOM;FEM;PL
show	show	show	show	N;NOM;SG	N
fääri	färöischen	fäärima	färöisch	ADJ	ADJ;PL
fääri	färöische	fäärima	färöisch	ADJ	ADJ;NOM;FEM;PL
isand	meister	isand	meist	N;NOM;SG	N;NOM;MASC;SG
võistlused	wettkämpfe	võistlus	wettkampf	N;NOM;PL	N;NOM
võistlused	wettbewerbe	võistlus	wettbewerb	N;NOM;PL	N;NOM;PL
võistlused	wettkampf	võistlus	wettkampf	N;NOM;PL	N
võistlused	wettkämpfe	võistlus	wettkampf	N;NOM;PL	N;NOM
võistlused	wettbewerbe	võistlus	wettbewerb	N;NOM;PL	N;NOM;PL
arhiiv	archivierung	arhiiv	archivierung	N;NOM;SG	N;NOM;FEM;SG
arhiiv	archiv	arhiiv	archiv	N;NOM;SG	N;NOM;NEUT;SG
sisaldus	inhalte	sisaldus	inhalt	N;NOM;SG	N
maitse	aroma	maitse	aroma	N;NOM;SG	N;SG
täidab	durchführt	täitma	durchführen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
täidab	füllt	täitma	füllen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
opositsiooni	widerspruch	opositsioon	widerspruchen	N;PRT;SG	N
opositsiooni	einspruch	opositsioon	einspruch	N;PRT;SG	N
teadaolev	bekannter	teada_olev	bekannter	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
teadaolev	bekannt	teada_olev	bekennen	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
ooper	oper	ooper	oper	N;NOM;SG	N;NOM;FEM;SG
saadab	versendet	saatma	versenden	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
saadab	verschickt	saatma	verschicken	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
saadab	sendet	saatma	senden	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
saadab	schickt	saatma	schicken	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
keskne	zentral	keskne	zentral	ADJ;NOM;SG	ADJ
kampaania	kampagne	kampaania	kampagne	N;NOM;SG	N;NOM;FEM;SG
maht	menge	maht	mengen	N;NOM;SG	N;NOM;FEM;SG
taju	wahrnehmung	taju	wahrnehmung	N;NOM;SG	N;NOM;FEM;SG
muutmine	änderung	muutmine	änderung	N;NOM;SG	N;NOM;FEM;SG
muutmine	veränderung	muutmine	veränderung	N;NOM;SG	N;NOM;FEM;SG
muutmine	modifizierung	muutmine	modifizierung	N;NOM;SG	N;NOM;FEM;SG
vabad	frei	vaba	frei	ADJ;NOM;PL	ADJ
vabad	kostenlose	vaba	kostenlos	ADJ;NOM;PL	ADJ;NOM;FEM;PL
vabad	kostenlos	vaba	kostenlos	ADJ;NOM;PL	ADJ
vabad	freien	vaba	frei	ADJ;NOM;PL	ADJ;NOM;PL
lahkunud	abgereist	lahkuma	abreisen	V;PST;V.PTCP;ACT	V;V.PTCP
lahkunud	abgefahren	lahkuma	abfahren	V;PST;V.PTCP;ACT	V;V.PTCP
lahkunud	gegangen	lahkuma	gehen	V;PST;V.PTCP;ACT	V;V.PTCP
lahkunud	verstorbenen	lahkuma	verstorben	V;PST;V.PTCP;ACT	V;IND;PL;3;PST;FIN
juhatus	vorstand	juhatus	vorstehen	N;NOM;SG	N;SG
seminar	werkstatt	seminar	Werkstatt	N;NOM;SG	N;NOM;FEM;SG
maine	ruf	maine	ruf	N;NOM;SG	N;NOM;MASC;SG
tööstus	industrie	tööstus	industrie	N;NOM;SG	N;NOM;FEM;SG
tööstus	industrie	tööstus	industrie	N;NOM;SG	N;NOM;FEM;SG
silm	auge	silm	auge	N;NOM;SG	N;NOM;SG
loetelu	liste	loetelu	lassen	N;NOM;SG	N;NOM;FEM;SG
loetelu	aufstellung	loetelu	aufstellingen	N;NOM;SG	N;NOM;FEM;SG
eemal	weg	eemal	weg	ADV	ADV
loeb	gelesen	lugema	lesen	V;IND;SG;3;PRS;FIN;ACT	V;V.PTCP
loeb	liest	lugema	lesen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
loeb	zählungen	lugema	zählung	V;IND;SG;3;PRS;FIN;ACT	V;NFIN
loeb	zählt	lugema	zählen	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
kodumaa	heimat	kodu_maa	heimat	N;NOM;SG	N;FEM;SG
kodumaa	heimat	kodu_maa	heimat	N;NOM;SG	N;FEM;SG
vastutav	verantwortlich	vastutav	verantwortlich	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
vastutav	verantwortlicher	vastutav	verantwortlicher	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
keskkond	umwelt	keskkond	umwelt	N;NOM;SG	N;NOM;FEM;SG
keskkond	umgebung	keskkond	Umgebung	N;NOM;SG	N;NOM;FEM;SG
kollase	gelb	kollane	gelb	ADJ;GEN;SG	ADJ
juhtkond	geschäftsführung	juhtkond	geschäftsführung	N;NOM;SG	N;NOM;FEM;SG
juhtkond	unternehmensführung	juhtkond	unternehmensführung	N;NOM;SG	N;NOM;FEM;SG
tuvastada	ermitteln	tuvastama	ermitteln	V;NFIN	V;NFIN
tuvastada	identifizieren	tuvastama	identifizieren	V;NFIN	V;NFIN
transport	transport	transport	transporen	N;NOM;SG	N
ümbritsevad	umzingelt	ümbritsema	umzingeln	V;IND;PL;3;PRS;FIN;ACT	V;V.PTCP
ümbritsevad	umstellen	ümbritsema	umstellen	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
ümbritsevad	umgeben	ümbritsema	umgeben	V;IND;PL;3;PRS;FIN;ACT	V;V.PTCP
süüa	kochen	sööma	kochen	V;NFIN	V;NFIN
süüa	essen	sööma	essen	V;NFIN	V;NFIN
süüa	fressen	sööma	freß	V;NFIN	V;NFIN
kõrgemad	höhere	kõrgem	hoch	ADJ;NOM;CMPR;PL	ADJ;NOM;FEM;PL
kõrgemad	höheren	kõrgem	hoch	ADJ;NOM;CMPR;PL	ADJ
kõrgemad	höher	kõrgem	hoch	ADJ;NOM;CMPR;PL	ADJ
sada	einhundert	sada	einhundern	NUM;NOM;SG	NUM
sada	hundert	sada	hundert	NUM;NOM;SG	NUM
vahetus	verschiebung	vahetus	verschiebung	N;NOM;SG	N;SG
vahetus	umtausch	vahetus	umtausch	N;NOM;SG	N
kodanikud	bürgerinnen	kodanik	bürgerinnen	N;NOM;PL	N;NOM;PL
väide	beanspruchung	väide	beanspruchung	N;NOM;SG	N;NOM;FEM;SG
väide	anspruch	väide	anspruch	N;NOM;SG	N
sidemed	verbände	side	verbänden	N;NOM;PL	N;NOM;PL
põlevkivi	schiefer	põlev_kivi	schiefer	ADJ;NOM;SG;PRS;V.PTCP;ACT	ADJ
ühtse	einzelzimmer	ühtne	einzelzimmer	ADJ;GEN;SG	ADJ
ühtse	unitary	ühtne	unitary	ADJ;GEN;SG	ADJ
ühtse	einheitlich	ühtne	einheitlich	ADJ;GEN;SG	ADJ
ühtse	einheitlichen	ühtne	einheitlich	ADJ;GEN;SG	ADJ
ühtse	einheitlicher	ühtne	einheitlich	ADJ;GEN;SG	ADJ
otsene	direkten	otsene	direkt	ADJ;NOM;SG	ADJ
otsene	direkt	otsene	direkt	ADJ;NOM;SG	ADJ
otsene	direkter	otsene	direkt	ADJ;NOM;SG	ADJ
otsene	direktes	otsene	direkt	ADJ;NOM;SG	ADJ;NOM;NEUT;SG
mustad	schwarzer	must	schwarz	ADJ;NOM;PL	ADJ
mustad	schwarze	must	schwarz	ADJ;NOM;PL	ADJ;NOM;FEM;PL
mustad	schwarz	must	schwarz	ADJ;NOM;PL	ADJ
mustad	schwarzen	must	schwarz	ADJ;NOM;PL	ADJ
mustad	schwarzer	must	schwarz	ADJ;NOM;PL	ADJ
mustad	schwarze	must	schwarz	ADJ;NOM;PL	ADJ;NOM;FEM;PL
mustad	schwarzen	must	schwarz	ADJ;NOM;PL	ADJ
iseloomustavad	charakterisieren	ise_loomustama	charakterisieren	V;IND;PL;3;PRS;FIN;ACT	V;NFIN
vool	fluss	vool	flassen	N;NOM;SG	N;NOM;MASC;SG
kasuta	benutzen	kasutama	benutzen	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
kasuta	verwenden	kasutama	verwenden	V;IMP;SG;2;PRS;FIN;ACT	V;NFIN
tegutsema	handeln	tegutsema	handeln	V;IN+ALL;V.CVB;ACT	V;NFIN
defineeritud	definiert	defineerima	definieren	V;PST;V.PTCP;PASS	V;V.PTCP
defineeritud	definierten	defineerima	definiert	V;PST;V.PTCP;PASS	V;IND;PL;3;PST;FIN
defineeritud	definierte	defineerima	definieren	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
kaob	verschwindet	kaduma	verschwinden	V;IND;SG;3;PRS;FIN;ACT	V;IND;SG;3;PRS;FIN
olemine	wesen	olemine	wesen	N;NOM;SG	N;NOM;NEUT;SG
tuvastatud	gefunden	tuvastama	finden	V;PST;V.PTCP;PASS	V;V.PTCP
tuvastatud	entdeckt	tuvastama	entdecken	V;PST;V.PTCP;PASS	V;V.PTCP
tuvastatud	festgestellt	tuvastama	feststellen	V;PST;V.PTCP;PASS	V;V.PTCP
tuvastatud	nachgewiesen	tuvastama	nachweisen	V;PST;V.PTCP;PASS	V;V.PTCP
tuvastatud	erkannt	tuvastama	erkennen	V;PST;V.PTCP;PASS	V;V.PTCP
tuvastatud	identifizierte	tuvastama	identifizieren	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
tuvastatud	identifiziert	tuvastama	identifizieren	V;PST;V.PTCP;PASS	V;V.PTCP
saavutatud	erreicht	saavutama	erreichen	V;PST;V.PTCP;PASS	V;V.PTCP
saavutatud	erzielt	saavutama	erzielen	V;PST;V.PTCP;PASS	V;V.PTCP
saavutatud	erreicht	saavutama	erreichen	V;PST;V.PTCP;PASS	V;V.PTCP
saavutatud	erreichte	saavutama	erreichen	V;PST;V.PTCP;PASS	V;IND;SG;3;PST;FIN
aatomite	atomen	aatom	atom	N;GEN;PL	N;PL
arendamine	entwicklung	arendamine	entwicklung	N;NOM;SG	N;NOM;FEM;SG
tõendeid	nachweis	tõend	nachweis	N;PRT;PL	N
