من	od	مِن	od	ADP	ADP;GEN
الاهتمام	péče	اِهتِمَام	péče	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الاهتمام	pozor	اِهتِمَام	pozor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاهتمام	pozornost	اِهتِمَام	pozornost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الاهتمام	zájem	اِهتِمَام	zájem	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الاهتمام	úrok	اِهتِمَام	úrok	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
صلاة	modlitba	صَلَاة	modlitba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
صلاة	modlitba	صَلَاة	modlitba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
نمط	vzor	نَمَط	vzor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نمط	vzorec	نَمَط	vzorec	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نمط	mód	نَمَط	móda	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
نمط	režim	نَمَط	režim	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
طبيعي	přirozený	طَبِيعِيّ	přirozený	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
طبيعي	přirozené	طَبِيعِيّ	přirozený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
طبيعي	přirozená	طَبِيعِيّ	přirozený	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
طبيعي	normální	طَبِيعِيّ	normální	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
السادسة	šestá	سَادِس	šestý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;FEM;SG
السادسة	šestý	سَادِس	šestý	ADJ;NOM;DEF;FEM;SG	ADJ;ANIM;NOM;MASC;SG
السادسة	šesté	سَادِس	šestý	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG
المدرب	kouč	مُدَرِّب	kouč	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
المدرب	trenér	مُدَرِّب	trenér	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
افتتاح	otevírání	اِفتِتَاح	otevírání	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
افتتاح	otevření	اِفتِتَاح	otevření	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
افتتاح	zahájení	اِفتِتَاح	zahájení	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
ملكة	královna	مَلِكَة	královna	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
ملكة	královno	مَلِكَة	královno	N;NOM;INDF;SG	N;NOM;MASC;SG;POS
اللاعبين	hráči	لَاعِب	hráč	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
اللاعبين	přehrávače	لَاعِب	přehrávač	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
المدير	režisér	مُدِير	režisér	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
المدير	režie	مُدِير	režie	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المدير	ředitel	مُدِير	ředitel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
المدير	ředitelka	مُدِير	ředitelka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المدير	správce	مُدِير	správce	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
المدير	manažer	مُدِير	manažer	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
زيارة	návštěva	زِيَارَة	návštěva	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
زيارة	návštěva	زِيَارَة	návštěva	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
قصيدة	báseň	قَصِيدَة	báseň	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
قصيدة	óda	قَصِيدَة	óda	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
ذاتية	subjektivní	ذَاوتِيّ	subjektivní	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
ثلاثية	trojitý	ثُلَاثِيّ	trojitý	ADJ;NOM;INDF;FEM;SG	ADJ;INAN;NOM;MASC;SG;POS
حوادث	nehody	حَادِث	nehoda	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
حوادث	incidenty	حَادِث	incident	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
الغذاء	jídlo	غِذَاء	jídlo	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الغذاء	potrava	غِذَاء	potrava	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الصيف	léto	صَيف	léto	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الخطاب	proslov	خِطَاب	proslov	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الخطاب	projev	خِطَاب	projev	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الخطاب	řeč	خِطَاب	řeč	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجمهور	publikum	جُمهُور	publikum	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الجمهور	audience	جُمهُور	audience	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجمهور	veřejnost	جُمهُور	veřejnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
قالت	řekl	قَال	říci	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
النطاق	působnosti	نِطَاق	působnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النطاق	působnost	نِطَاق	působnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النطاق	rozsah	نِطَاق	rozsah	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النطاق	dosah	نِطَاق	dosah	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النطاق	rozsah	نِطَاق	rozsah	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النطاق	rozmezí	نِطَاق	rozmezí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المؤقت	dočasné	مُؤَقَّت	dočasný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS
المؤقت	dočasná	مُؤَقَّت	dočasný	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
المؤقت	dočasný	مُؤَقَّت	dočasný	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
اكثر	další	أَكثَر	další	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
فرصة	šance	فُرصَة	šance	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
فرصة	chance	فُرصَة	chanec	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
فرصة	příležitost	فُرصَة	příležitost	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
المذهب	doktrína	مَذهَب	doktrína	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
قرن	roh	قَرن	roh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
قرن	století	قَرن	století	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
المصريين	egypťané	مِصرِيّ	egypťan	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
الطرف	večírek	طَرَف	večírek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الطرف	strana	طَرَف	strana	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
بارزة	prominentní	بَارِز	prominentní	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;MASC;SG;POS
الدنيا	svět	دِنِّيَا	svět	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الدنيا	minimum	دِنِّيَا	minimum	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
زاوية	roh	زَاوِيَة	roh	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
زاوية	zatáčka	زَاوِيَة	zatáčka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
زاوية	kout	زَاوِيَة	kout	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
زاوية	koutek	زَاوِيَة	koutek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
زاوية	úhel	زَاوِيَة	úhel	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
ثلاثي	trojitý	ثَلَاثِي	trojitý	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
البريد	mail	بَرِيد	mail	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
البريد	pošta	بَرِيد	pošta	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
ذكرت	zmínil	ذَكَر	zmínit	V;PFV;FEM;SG;3;ACT	V;PFV;MASC;SG;POS;PST;V.PTCP;ACT
معبد	svatyně	معبد	svatyně	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
معبد	chrám	معبد	chrám	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
التركيز	soustředění	تَركِيز	soustředění	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التركيز	koncentrace	تَركِيز	koncentrace	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
التركيز	soustředění	تَركِيز	soustředění	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التركيز	zaměření	تَركِيز	zaměření	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السفينة	plavidlo	سَفِينَة	plavidlo	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السفينة	nádoba	سَفِينَة	nádoba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السفينة	loď	سَفِينَة	loď	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السن	stáří	سِنّ	stáří	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السن	věk	سِنّ	věk	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السن	zub	سِنّ	zub	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
يبقى	zůstane	بَقِي	zůstat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
يبقى	zůstává	بَقِي	zůstávat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
انضم	připojit	اِنضَمّ	připojit	V;PFV;MASC;SG;3;ACT	V;PFV;POS;NFIN
الرسوم	kresby	رَسم	kresba	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
الرسوم	výkresy	رَسم	výkres	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
الرسوم	nákresy	رَسم	nákres	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
الرسوم	poplatky	رَسم	poplatek	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
حاجة	potřeba	حَاجَة	potřeba	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مراقبة	sledování	مُرَاقَبَة	sledování	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
مراقبة	dohled	مُرَاقَبَة	dohled	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مراقبة	dozor	مُرَاقَبَة	dozor	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الذكور	samci	ذُكُور	samec	N;NOM;DEF;PL	N;ANIM;NOM;MASC;PL;POS
ظروف	podmínky	ظَرف	podmínka	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
ظروف	okolnosti	ظَرف	okolnost	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
محركات	motory	مُحَرَّك	motor	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
محركات	motory	مُحَرَّك	motor	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
جودة	kvalita	جَودَة	kvalita	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
جودة	jakost	جَودَة	jakost	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
الابتدائية	elementární	اِبتِدَائِيّ	elementární	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الابتدائية	základní	اِبتِدَائِيّ	základní	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الابتدائية	primární	اِبتِدَائِيّ	primární	ADJ;NOM;DEF;FEM;SG	ADJ;NOM;MASC;SG;POS
الارتفاع	výška	اِرتِفَاع	výška	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الارتفاع	zvýšení	اِرتِفَاع	zvýšení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الارتفاع	výška	اِرتِفَاع	výška	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الرسم	skeč	رَسم	skeč	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الرسم	obraz	رَسم	obraz	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الرسم	malba	رَسم	malba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الرسم	malování	رَسم	malování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الرسم	kreslení	رَسم	kreslení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الرسم	kresba	رَسم	kresba	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الرسم	losování	رَسم	losování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
كتبت	psal	كَتَب	psát	V;PFV;FEM;SG;3;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
كتبت	napsal	كَتَب	napsat	V;PFV;FEM;SG;3;ACT	V;MASC;SG;POS;PST;V.PTCP;ACT
العدو	nepřítel	عَدُوّ	nepřítel	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الماجستير	masters	الماجستير	master	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
عرقية	rasové	عِرقِيّ	rasový	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
عرقية	etnické	عِرقِيّ	etnický	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
الفتح	dobývání	فَتح	dobývání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الفتح	dobytí	فَتح	dobytí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الفتح	otevírání	فَتح	otevírání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الفتح	otevření	فَتح	otevření	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الفتح	zahájení	فَتح	zahájení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
جندي	voják	جُندِيّ	voják	N;NOM;INDF;SG	N;ANIM;NOM;MASC;SG;POS
ضوء	světle	ضَوء	světlo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
ضوء	světlo	ضَوء	světlo	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
الشهر	měsíc	شَهر	měsíc	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
حيوان	zvíře	حيوان	zvíře	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
العظام	kosti	عَظَام	kost	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
السلوك	chování	سُلُوك	chování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السلوك	postoj	سُلُوك	postoj	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
السلوك	chování	سُلُوك	chování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
السلوك	chování	سُلُوك	chování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
المسيرة	březen	مَسِيرَة	březen	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المسيرة	pochod	مَسِيرَة	pochod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المسيرة	pochod	مَسِيرَة	pochod	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
نزاعات	spory	نِزَاع	spor	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
الشرف	cti	شَرَف	čest	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الشرف	pocta	شَرَف	pocta	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الشرف	čest	شَرَف	čest	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النموذج	model	نَمُوذَج	model	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النموذج	vzor	نَمُوذَج	vzor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
النموذج	modelka	نَمُوذَج	modelka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النموذج	forma	نَمُوذَج	forma	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النموذج	formulář	نَمُوذَج	formulář	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التقرير	zpráva	تَقرِير	zpráva	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
التقرير	report	تَقرِير	report	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التقرير	hlášení	تَقرِير	hlášení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التقرير	nahlášení	تَقرِير	nahlášení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الشؤون	záležitosti	شَأن	záležitost	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
المراكز	centra	مَركَز	centrum	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
المراكز	střediska	مَركَز	středisko	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
المراكز	centra	مَركَز	centrum	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
المراكز	střediska	مَركَز	středisko	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
سلالة	plemeno	سِلَالَة	plemeno	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
سلالة	dynastie	سِلَالَة	dynastie	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسار	trať	مَسَار	trať	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسار	kolej	مَسَار	kolej	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسار	stezka	مَسَار	stezka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسار	cesta	مَسَار	cesta	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مسار	trajektorie	مَسَار	trajektorie	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
التفكير	myšlení	تَفكِير	myšlení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التفكير	přemýšlení	تَفكِير	přemýšlení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
طبقات	vrstvy	طَبَقَة	vrstva	N;NOM;INDF;PL	N;NOM;FEM;PL;POS
التخطيط	diagram	تَخطِيط	diagram	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التخطيط	schéma	تَخطِيط	schéma	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخطيط	plánování	تَخطِيط	plánování	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخطيط	rozvržení	تَخطِيط	rozvržení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخطيط	uspořádání	تَخطِيط	uspořádání	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التخطيط	rozložení	تَخطِيط	rozložení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
ايضا	rovněž	أَيضًا	rovněž	ADV	ADV
ايضا	také	أَيضًا	také	ADV	ADV
ايضا	též	أَيضًا	též	ADV	ADV
ايضا	taky	أَيضًا	také	ADV	ADV
ايضا	taky	أَيضًا	také	ADV	ADV
مخطط	diagram	مُخَطَّط	diagram	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مخطط	tabulka	مُخَطَّط	tabulka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
مخطط	schéma	مُخَطَّط	schéma	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
مخطط	graf	مُخَطَّط	graf	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
مخطط	schéma	مُخَطَّط	schéma	N;NOM;INDF;SG	N;NOM;NEUT;SG;POS
مخطط	režim	مُخَطَّط	režim	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
سبع	sedm	سَبعَة	sedm	NUM;NOM;INDF;FEM	NUM;NOM;SG
المحتوى	obsah	المحتوى	obsah	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
غاز	benzín	غَاز	benzín	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
غاز	plyn	غَاز	plyn	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
التعلم	učení	تَعَلُّم	učení	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
التعلم	výuka	تَعَلُّم	výuka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
فندق	hotel	فُندُق	hotel	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
الدواء	medicína	دَوَاء	medicína	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الدواء	lékařství	دَوَاء	lékařství	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الدواء	lék	دَوَاء	lék	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
عنصر	položka	عُنصُر	položka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عنصر	předmět	عُنصُر	předmět	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عنصر	složka	عُنصُر	složka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
عنصر	prvek	عُنصُر	prvek	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
عنصر	element	عُنصُر	element	N;NOM;INDF;SG	N;INAN;NOM;MASC;SG;POS
السائل	tekutina	سَائِل	tekutina	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السائل	tekutina	سَائِل	tekutina	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
السائل	kapalina	سَائِل	kapalina	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
المباشر	přímé	مُبَاشِر	přímý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;MASC;SG;POS
المباشر	přímý	مُبَاشِر	přímý	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
المباشر	přímá	مُبَاشِر	přímý	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
بقايا	rezidua	بَقِيَّة	reziduum	N;NOM;INDF;PL	N;NOM;NEUT;PL;POS
بقايا	zbytky	بَقِيَّة	zbytek	N;NOM;INDF;PL	N;INAN;NOM;MASC;PL;POS
القيم	hodnoty	قِيمَة	hodnota	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
عالي	vysoký	عَالِي	vysoký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
عالي	vysoká	عَالِي	vysoký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
المراجع	odkazy	المراجع	odkaz	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
المراجع	reference	المراجع	reference	N;NOM;DEF;PL	N;NOM;FEM;PL;POS
التحليل	rozbor	تَحلِيل	rozbor	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
التحليل	analýza	تَحلِيل	analýza	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحقبة	éry	حِقبَة	éra	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الحقبة	éra	حِقبَة	éra	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
العنوان	nadpis	عُنوَان	nadpis	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
العنوان	titul	عُنوَان	titul	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
العنوان	název	عُنوَان	název	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
العنوان	adresa	عُنوَان	adresa	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
رسمي	oficiální	رَسمِيّ	oficiální	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
رسمي	úřední	رَسمِيّ	úřední	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
رسمي	formální	رَسمِيّ	formální	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;MASC;SG;POS
الديني	náboženský	دِينِيّ	náboženský	ADJ;NOM;DEF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
الديني	náboženská	دِينِيّ	náboženský	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;FEM;SG;POS
الديني	náboženské	دِينِيّ	náboženský	ADJ;NOM;DEF;MASC;SG	ADJ;NOM;NEUT;SG;POS
قديم	starobylé	قَدِيم	starobylý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
قديم	starověký	قَدِيم	starověký	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
قديم	starověké	قَدِيم	starověký	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS
قديم	starý	قَدِيم	starý	ADJ;NOM;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS
قديم	stará	قَدِيم	starý	ADJ;NOM;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS
النجاح	úspěšnost	نَجَاح	úspěšnost	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
النجاح	úspěch	نَجَاح	úspěch	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
المركبات	vozidla	مَركَبَة	vozidlo	N;NOM;DEF;PL	N;NOM;NEUT;PL;POS
يعطي	dává	أَعطَى	dávat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
القصص	příběhy	قِصَّة	příběh	N;NOM;DEF;PL	N;INAN;NOM;MASC;PL;POS
اختصار	zkratka	اِختِصَار	zkratka	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
طن	tuna	طُنّ	tuna	N;NOM;INDF;SG	N;NOM;FEM;SG;POS
يساعد	pomůže	سَاعَد	pomoci	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IND;SG;3;POS;PRS;FIN;ACT
يساعد	pomáhá	سَاعَد	pomáhat	V;IPFV;MASC;IND;SG;3;FIN;ACT	V;IPFV;IND;SG;3;POS;PRS;FIN;ACT
الطالب	studentka	طَالِب	studentka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الطالب	žák	طَالِب	žák	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الطالب	student	طَالِب	student	N;NOM;DEF;SG	N;ANIM;NOM;MASC;SG;POS
الجدول	stůl	جَدوَل	stůl	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الجدول	tabulka	جَدوَل	tabulka	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجدول	stolek	جَدوَل	stolek	N;NOM;DEF;SG	N;INAN;NOM;MASC;SG;POS
الجهد	snaha	جَهد	snaha	N;NOM;DEF;SG	N;NOM;FEM;SG;POS
الجهد	úsilí	جَهد	úsilí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الجهد	napětí	جَهد	napětí	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
الخلافة	nástupnictví	خِلَافَة	nástupnictví	N;NOM;DEF;SG	N;NOM;NEUT;SG;POS
اخرى	jiná	آخَر	jiný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;FEM;SG;POS
اخرى	jiné	آخَر	jiný	ADJ;NOM;INDF;FEM;SG	ADJ;NOM;NEUT;SG;POS
اخرى	jiný	آخَر	jiný	ADJ;NOM;INDF;FEM;SG	ADJ;ANIM;NOM;MASC;SG;POS
