din	從	din	從	ADP;ACC	ADP
motoare	引擎	motor	引擎	N;INDF;FEM;PL	N
proba	樣品	proba	樣品	N;DEF;FEM;SG	N
proba	抽樣	proba	抽樣	N;DEF;FEM;SG	N
proba	樣本	proba	樣本	N;DEF;FEM;SG	N
sculptură	雕塑	sculptură	雕塑	N;INDF;FEM;SG	N
sculptură	刻	sculptură	刻	N;INDF;FEM;SG	N
artistul	藝術	artist	藝術	N;DEF;MASC;SG	N
artistul	藝人	artist	藝人	N;DEF;MASC;SG	N
parohia	教區	parohie	教區	N;DEF;FEM;SG	N
factor	因子	factor	因子	N;INDF;MASC;SG	N
factor	因數	factor	因數	N;INDF;MASC;SG	N
caracteristică	特性	caracteristică	特性	N;INDF;FEM;SG	N
caracteristică	特點	caracteristică	特點	N;INDF;FEM;SG	N
caracteristică	特徵	caracteristică	特徵	N;INDF;FEM;SG	N
caracteristică	功能	caracteristică	功能	N;INDF;FEM;SG	N
caracteristică	特色	caracteristică	特色	N;INDF;FEM;SG	N
caracteristică	特徵	caracteristică	特徵	N;INDF;FEM;SG	N
petrol	汽油	petrol	汽油	N;INDF;MASC;SG	N
petrol	油	petrol	油	N;INDF;MASC;SG	N
petrol	石油	petrol	石油	N;INDF;MASC;SG	N
petrol	機油	petrol	機油	N;INDF;MASC;SG	N
petrol	石油	petrol	石油	N;INDF;MASC;SG	N
permit	允許	permite	允許	V;IND;PL;3;PRS;FIN	V
campioană	冠軍	campioană	冠軍	N;INDF;FEM;SG	N
jurnal	日誌	jurnal	日誌	N;INDF;MASC;SG	N
jurnal	日刊	jurnal	日刊	N;INDF;MASC;SG	N
jurnal	日記	jurnal	日記	N;INDF;MASC;SG	N
jurnal	期刊	jurnal	期刊	N;INDF;MASC;SG	N
jurnal	日記	jurnal	日記	N;INDF;MASC;SG	N
jurnal	日誌	jurnal	日誌	N;INDF;MASC;SG	N
party	黨	party	黨	N;INDF;MASC;SG	N
party	政黨	party	政黨	N;INDF;MASC;SG	N
party	宴會	party	宴會	N;INDF;MASC;SG	N
party	聚會	party	聚會	N;INDF;MASC;SG	N
privat	私人	privat	私人	ADJ;INDF;MASC;SG	ADJ
monede	硬幣	monede	硬幣	N;INDF;FEM;PL	N
monede	錢幣	monede	錢幣	N;INDF;FEM;PL	N
monede	硬幣	monede	硬幣	N;INDF;FEM;PL	N
monede	錢幣	monede	錢幣	N;INDF;FEM;PL	N
cercetător	科學	cercetător	科學	N;INDF;MASC;SG	N
portretul	畫像	portret	畫像	N;DEF;MASC;SG	N
portretul	肖像	portret	肖像	N;DEF;MASC;SG	N
judecată	判決	judecată	判決	N;INDF;FEM;SG	N
judecată	判決	judecată	判決	N;INDF;FEM;SG	N
fantasy	幻想	fantasy	幻想	N;INDF;MASC;SG	N
concept	構想	concept	構想	N;INDF;MASC;SG	N
concept	概念	concept	概念	N;INDF;MASC;SG	N
concept	理念	concept	理念	N;INDF;MASC;SG	N
golden	黃金	golden	黃金	N;INDF;MASC;SG	N
golden	金色	golden	金色	N;INDF;MASC;SG	N
zidul	壁	zid	壁	N;DEF;MASC;SG	N
zidul	牆壁	zid	牆壁	N;DEF;MASC;SG	N
zidul	圍牆	zid	圍牆	N;DEF;MASC;SG	N
zidul	牆	zid	牆	N;DEF;MASC;SG	N
monedă	貨幣	monedă	貨幣	N;INDF;FEM;SG	N
monedă	幣值	monedă	幣值	N;INDF;FEM;SG	N
monedă	硬幣	monedă	硬幣	N;INDF;FEM;SG	N
monedă	錢幣	monedă	錢幣	N;INDF;FEM;SG	N
road	公路	road	公路	N;INDF;MASC;SG	N
road	道路	road	道路	N;INDF;MASC;SG	N
road	路	road	路	N;INDF;MASC;SG	N
soarele	太陽	soare	太陽	N;DEF;MASC;SG	N
soarele	陽光	soare	陽光	N;DEF;MASC;SG	N
experiența	體驗	experiență	體驗	N;DEF;FEM;SG	N
experiența	經驗	experiență	經驗	N;DEF;FEM;SG	N
teorii	理論	teorie	理論	N;INDF;FEM;PL	N
gospodărie	家用	gospodărie	家用	N;INDF;FEM;SG	N
gospodărie	住戶	gospodărie	住戶	N;INDF;FEM;SG	N
mesaje	訊息	mesaj	訊息	N;INDF;FEM;PL	N
mesaje	信件	mesaj	信件	N;INDF;FEM;PL	N
marine	海事	marin	海事	N;INDF;FEM;PL	N
considerare	審議	considerare	審議	N;INDF;FEM;SG	N
suveran	君主	suveran	君主	N;INDF;MASC;SG	N
suveran	主權	suveran	主權	N;INDF;MASC;SG	N
limbajul	語言	limbaj	語言	N;DEF;MASC;SG	N
limbajul	語	limbaj	語	N;DEF;MASC;SG	N
limbajul	語文	limbaj	語文	N;DEF;MASC;SG	N
benzi	脫衣	bandă	脫衣	N;INDF;FEM;PL	N
benzi	地帶	bandă	地帶	N;INDF;FEM;PL	N
sufletul	靈魂	suflet	靈魂	N;DEF;MASC;SG	N
educația	教育	educație	教育	N;DEF;FEM;SG	N
educația	學歷	educație	學歷	N;DEF;FEM;SG	N
ciclul	週期	ciclu	週期	N;DEF;MASC;SG	N
ciclul	迴圈	ciclu	迴圈	N;DEF;MASC;SG	N
decretul	法令	decret	法令	N;DEF;MASC;SG	N
decretul	政令	decret	政令	N;DEF;MASC;SG	N
memorial	紀念	memorial	紀念	N;INDF;MASC;SG	N
fapte	事實	fapt	事實	N;INDF;FEM;PL	N
col	山口	col	山口	N;INDF;MASC;SG	N
hârtie	紙	hârtie	紙	N;INDF;FEM;SG	N
hârtie	紙張	hârtie	紙張	N;INDF;FEM;SG	N
hârtie	論文	hârtie	論文	N;INDF;FEM;SG	N
unică	獨特	unic	獨特	ADJ;INDF;FEM;SG	ADJ
unică	獨一	unic	獨一	ADJ;INDF;FEM;SG	ADJ
marmură	彈珠	marmura	彈珠	N;INDF;FEM;SG	N
cover	封面	cover	封面	N;INDF;MASC;SG	N
cover	掩護	cover	掩護	N;INDF;MASC;SG	N
asistență	援助	asistență	援助	N;INDF;FEM;SG	N
camere	客房	cameră	客房	N;INDF;FEM;PL	N
camere	房間	cameră	房間	N;INDF;FEM;PL	N
reduce	減少	reduce	減少	V;IND;SG;3;PRS;FIN	V
alianță	聯盟	alianță	聯盟	N;INDF;FEM;SG	N
alianță	同盟	alianță	同盟	N;INDF;FEM;SG	N
refuză	拒絕	refuza	拒絕	V;IND;SG;3;PST;FIN	V
refuză	減少	refuza	減少	V;IND;SG;3;PST;FIN	V
refuză	下降	refuza	下降	V;IND;SG;3;PST;FIN	V
refuză	衰落	refuza	衰落	V;IND;SG;3;PST;FIN	V
vis	夢	vis	夢	N;INDF;MASC;SG	N
vis	夢境	vis	夢境	N;INDF;MASC;SG	N
vis	夢想	vis	夢想	N;INDF;MASC;SG	N
fonduri	基金	fond	基金	N;INDF;FEM;PL	N
fonduri	資金	fond	資金	N;INDF;FEM;PL	N
limitată	有限	limitat	有限	ADJ;INDF;FEM;SG	ADJ
legenda	傳奇	legendă	傳奇	N;DEF;FEM;SG	N
lansează	發射	lansa	發射	V;IND;3;PRS;FIN	V
declară	申報	declara	申報	V;IND;3;PRS;FIN	V
ghid	指南	ghid	指南	N;INDF;MASC;SG	N
ghid	指引	ghid	指引	N;INDF;MASC;SG	N
ghid	嚮導	ghid	嚮導	N;INDF;MASC;SG	N
altitudinea	海拔	altitudine	海拔	N;DEF;FEM;SG	N
altitudinea	高度	altitudine	高度	N;DEF;FEM;SG	N
dragostea	戀愛	dragoste	戀愛	N;DEF;FEM;SG	N
dragostea	愛情	dragoste	愛情	N;DEF;FEM;SG	N
universitate	大學	universitate	大學	N;INDF;FEM;SG	N
lama	刀鋒	lamă	刀鋒	N;DEF;FEM;SG	N
lama	刀片	lamă	刀片	N;DEF;FEM;SG	N
lama	喇嘛	lamă	喇嘛	N;DEF;FEM;SG	N
circulație	環流	circulație	環流	N;INDF;FEM;SG	N
circulație	迴圈	circulație	迴圈	N;INDF;FEM;SG	N
agricultura	農耕	agricultură	農耕	N;DEF;FEM;SG	N
agricultura	耕作	agricultură	耕作	N;DEF;FEM;SG	N
agricultura	務	agricultură	務	N;DEF;FEM;SG	N
agricultura	農業	agricultură	農業	N;DEF;FEM;SG	N
agricultura	農業	agricultură	農業	N;DEF;FEM;SG	N
alfabetul	字母	alfabet	字母	N;DEF;MASC;SG	N
comentarii	意見	comentariu	意見	N;INDF;FEM;PL	N
părere	意見	părere	意見	N;INDF;FEM;SG	N
pasageri	乘客	pasager	乘客	N;INDF;MASC;PL	N
pasageri	旅客	pasager	旅客	N;INDF;MASC;PL	N
pasageri	乘客	pasager	乘客	N;INDF;MASC;PL	N
pasageri	旅客	pasager	旅客	N;INDF;MASC;PL	N
cantitate	金額	cantitate	金額	N;INDF;FEM;SG	N
cantitate	款額	cantitate	款額	N;INDF;FEM;SG	N
cantitate	數額	cantitate	數額	N;INDF;FEM;SG	N
cantitate	數量	cantitate	數量	N;INDF;FEM;SG	N
cantitate	量	cantitate	量	N;INDF;FEM;SG	N
teza	命題	teză	命題	N;DEF;FEM;SG	N
teza	論文	teză	論文	N;DEF;FEM;SG	N
planetă	行星	planetă	行星	N;INDF;FEM;SG	N
planetă	星球	planetă	星球	N;INDF;FEM;SG	N
oct	十月	oct	十月		
hotărârea	判決	hotărâre	判決	N;DEF;FEM;SG	N
lingvistică	語言	lingvistic	語言	N;INDF;FEM;SG	N
scrisori	信	scrisoare	信	N;INDF;FEM;PL	N
scrisori	字母	scrisoare	字母	N;INDF;FEM;PL	N
scrisori	信件	scrisoare	信件	N;INDF;FEM;PL	N
diametru	直徑	diametru	直徑	N;INDF;MASC;SG	N
reprezentanți	代表	reprezentant	代表	N;INDF;MASC;PL	N
light	輕	light	輕		
proprietar	業	proprietar	業	N;INDF;MASC;SG	N
proprietar	地主	proprietar	地主	N;INDF;MASC;SG	N
proprietar	業	proprietar	業	N;INDF;MASC;SG	N
proprietar	房東	proprietar	房東	N;INDF;MASC;SG	N
cantitatea	數量	cantitate	數量	N;DEF;FEM;SG	N
cantitatea	量	cantitate	量	N;DEF;FEM;SG	N
mix	組合	mix	組合	N;INDF;MASC;SG	N
suferă	受	suferi	受	V;IND;3;PRS;FIN	V
player	球員	player	球員	N;INDF;MASC;SG	N
player	玩家	player	玩家	N;INDF;MASC;SG	N
privată	私人	privat	私人	ADJ;INDF;FEM;SG	ADJ
actorul	男	actor	男	N;DEF;MASC;SG	N
actorul	演員	actor	演員	N;DEF;MASC;SG	N
poliția	警方	poliție	警方	N;DEF;FEM;SG	N
poliția	警務	poliție	警務	N;DEF;FEM;SG	N
poliția	警察	poliție	警察	N;DEF;FEM;SG	N
conflicte	衝突	conflict	衝突	N;INDF;FEM;PL	N
conflicte	衝突	conflict	衝突	N;INDF;FEM;PL	N
atacurile	襲擊	atac	襲擊	N;DEF;FEM;PL	N
timpuri	時代	timp	時代	N;INDF;FEM;PL	N
timpuri	時報	timp	時報	N;INDF;FEM;PL	N
străin	陌生	străin	陌生	ADJ;INDF;MASC;SG	ADJ
moon	月球	moon	月球	N;INDF;MASC;SG	N
moon	月亮	moon	月亮	N;INDF;MASC;SG	N
moon	月	moon	月	N;INDF;MASC;SG	N
sarcina	孕期	sarcină	孕期	N;DEF;FEM;SG	N
avionul	平面	avion	平面	N;DEF;MASC;SG	N
avionul	飛機	avion	飛機	N;DEF;MASC;SG	N
mărimea	大小	mărime	大小	N;DEF;FEM;SG	N
mărimea	體積	mărime	體積	N;DEF;FEM;SG	N
mărimea	尺寸	mărime	尺寸	N;DEF;FEM;SG	N
agenția	機構	agenție	機構	N;DEF;FEM;SG	N
onoarea	名譽	onoare	名譽	N;DEF;FEM;SG	N
onoarea	榮譽	onoare	榮譽	N;DEF;FEM;SG	N
onoarea	名譽	onoare	名譽	N;DEF;FEM;SG	N
onoarea	榮譽	onoare	榮譽	N;DEF;FEM;SG	N
aparat	儀器	aparat	儀器	N;INDF;MASC;SG	N
aparat	器械	aparat	器械	N;INDF;MASC;SG	N
filosof	哲學	filosof	哲學	N;INDF;MASC;SG	N
baterie	電池	baterie	電池	N;INDF;FEM;SG	N
baterie	電量	baterie	電量	N;INDF;FEM;SG	N
provinciile	省份	provincie	省份	N;DEF;FEM;PL	N
provinciile	各省	provincie	各省	N;DEF;FEM;PL	N
crime	罪行	crimă	罪行	N;INDF;FEM;PL	N
crime	犯罪	crimă	犯罪	N;INDF;FEM;PL	N
test	測試	test	測試	N;INDF;MASC;SG	N
test	試驗	test	試驗	N;INDF;MASC;SG	N
test	測驗	test	測驗	N;INDF;MASC;SG	N
menține	維持	menține	維持	V;IND;SG;3;PRS;FIN	V
brigada	旅	brigadă	旅	N;DEF;FEM;SG	N
portret	畫像	portret	畫像	N;INDF;MASC;SG	N
portret	肖像	portret	肖像	N;INDF;MASC;SG	N
antologie	詩選	antologie	詩選	N;INDF;FEM;SG	N
reprezentanții	代表	reprezentant	代表	N;DEF;MASC;PL	N
călătorii	旅行	călătorie	旅行	N;INDF;FEM;PL	N
călătorii	旅費	călătorie	旅費	N;INDF;FEM;PL	N
călătorii	旅遊	călătorie	旅遊	N;INDF;FEM;PL	N
coloane	欄	coloană	欄	N;INDF;FEM;PL	N
url	網址	url	網址	N;INDF;MASC;SG	N
empire	帝國	empire	帝國	N;INDF;MASC;SG	N
frontiera	邊界	frontieră	邊界	N;DEF;FEM;SG	N
frontiera	邊框	frontieră	邊框	N;DEF;FEM;SG	N
frontiera	邊境	frontieră	邊境	N;DEF;FEM;SG	N
frontiera	邊疆	frontieră	邊疆	N;DEF;FEM;SG	N
frontiera	前	frontieră	前	N;DEF;FEM;SG	N
frontiera	邊境	frontieră	邊境	N;DEF;FEM;SG	N
erou	英雄	erou	英雄	N;INDF;MASC;SG	N
argument	論證	argument	論證	N;INDF;MASC;SG	N
argument	論據	argument	論據	N;INDF;MASC;SG	N
argument	論點	argument	論點	N;INDF;MASC;SG	N
cercetători	科學	cercetător	科學	N;INDF;MASC;PL	N
împrumut	借款	împrumut	借款	N;INDF;MASC;SG	N
împrumut	貸款	împrumut	貸款	N;INDF;MASC;SG	N
împrumut	借貸	împrumut	借貸	N;INDF;MASC;SG	N
împrumut	借款	împrumut	借款	N;INDF;MASC;SG	N
împrumut	借貸	împrumut	借貸	N;INDF;MASC;SG	N
atrage	繪製	atrage	繪製	V;IND;SG;3;PRS;FIN	V
atrage	吸引	atrage	吸引	V;IND;SG;3;PRS;FIN	V
buget	預算	buget	預算	N;INDF;MASC;SG	N
comerțul	貿易	comerț	貿易	N;DEF;MASC;SG	N
armă	武器	armă	武器	N;INDF;FEM;SG	N
armă	兵器	armă	兵器	N;INDF;FEM;SG	N
armă	槍支	armă	槍支	N;INDF;FEM;SG	N
armă	槍	armă	槍	N;INDF;FEM;SG	N
armă	炮	armă	炮	N;INDF;FEM;SG	N
temporar	暫時	temporar	暫時	ADV	ADV
tabăra	難民	tabără	難民	N;DEF;FEM;SG	N
tabăra	營	tabără	營	N;DEF;FEM;SG	N
tabăra	營地	tabără	營地	N;DEF;FEM;SG	N
lichid	液體	lichid	液體	N;INDF;MASC;SG	N
lichid	液	lichid	液	N;INDF;MASC;SG	N
lichid	流體	lichid	流體	N;INDF;MASC;SG	N
lichid	液體	lichid	液體	N;INDF;MASC;SG	N
lichid	液	lichid	液	N;INDF;MASC;SG	N
lichid	液態	lichid	液態	N;INDF;MASC;SG	N
schimba	改變	schimba	改變	V;IND;SG;3;IPFV;FIN	V
schimba	變更	schimba	變更	V;IND;SG;3;IPFV;FIN	V
schimba	變	schimba	變	V;IND;SG;3;IPFV;FIN	V
sezoane	季	sezon	季	N;INDF;FEM;PL	N
sezoane	季節	sezon	季節	N;INDF;FEM;PL	N
culturi	農作	cultură	農作	N;INDF;FEM;PL	N
culturi	作物	cultură	作物	N;INDF;FEM;PL	N
culturi	文化	cultură	文化	N;INDF;FEM;PL	N
fan	粉絲	fan	粉絲	N;INDF;MASC;SG	N
fan	範	fan	範	N;INDF;MASC;SG	N
criterii	標準	criteriu	標準	N;INDF;FEM;PL	N
dispoziție	處	dispoziție	處	N;INDF;FEM;SG	N
încasări	收益	încasare	收益	N;INDF;FEM;PL	N
povești	故事	poveste	故事	N;INDF;FEM;PL	N
povești	動態	poveste	動態	N;INDF;FEM;PL	N
principii	原則	princip	原則	N;INDF;FEM;PL	N
opinii	意見	opinie	意見	N;INDF;FEM;PL	N
performanță	績效	performanță	績效	N;INDF;FEM;SG	N
performanță	業績	performanță	業績	N;INDF;FEM;SG	N
tratamentul	治療	tratament	治療	N;DEF;MASC;SG	N
cerc	圓形	cerc	圓形	N;INDF;MASC;SG	N
cerc	圓圈	cerc	圓圈	N;INDF;MASC;SG	N
cerc	迴圈	cerc	迴圈	N;INDF;MASC;SG	N
cerc	圈	cerc	圈	N;INDF;MASC;SG	N
eseu	作文	eseu	作文	N;INDF;MASC;SG	N
eseu	論文	eseu	論文	N;INDF;MASC;SG	N
eseu	達陣	eseu	達陣	N;INDF;MASC;SG	N
comportamentul	行為	comportament	行為	N;DEF;MASC;SG	N
comportamentul	行為	comportament	行為	N;DEF;MASC;SG	N
momente	瞬間	moment	瞬間	N;INDF;FEM;PL	N
momente	時刻	moment	時刻	N;INDF;FEM;PL	N
asigurarea	保險	asigurare	保險	N;DEF;FEM;SG	N
asigurarea	保險	asigurare	保險	N;DEF;FEM;SG	N
eforturile	努力	efort	努力	N;DEF;FEM;PL	N
piemont	山麓	piemont	山麓	N;INDF;MASC;SG	N
retrage	撤回	retrage	撤回	V;IND;SG;3;PRS;FIN	V
retrage	收回	retrage	收回	V;IND;SG;3;PRS;FIN	V
mail	郵件	mail	郵件	N;INDF;MASC;SG	N
mail	郵寄	mail	郵寄	N;INDF;MASC;SG	N
mail	信件	mail	信件	N;INDF;MASC;SG	N
melodie	旋律	melodie	旋律	N;INDF;FEM;SG	N
melodie	歌曲	melodie	歌曲	N;INDF;FEM;SG	N
melodie	首歌	melodie	首歌	N;INDF;FEM;SG	N
melodie	歌	melodie	歌	N;INDF;FEM;SG	N
mormânt	墳	mormânt	墳	N;INDF;MASC;SG	N
mormânt	墓	mormânt	墓	N;INDF;MASC;SG	N
mormânt	墓穴	mormânt	墓穴	N;INDF;MASC;SG	N
mormânt	墳	mormânt	墳	N;INDF;MASC;SG	N
mormânt	墓	mormânt	墓	N;INDF;MASC;SG	N
mormânt	墳	mormânt	墳	N;INDF;MASC;SG	N
investiții	投資	investiție	投資	N;INDF;FEM;PL	N
investiții	投資	investiție	投資	N;INDF;FEM;PL	N
vânători	獵人	vânător	獵人	N;INDF;MASC;PL	N
emisar	密使	emisar	密使	N;INDF;MASC;SG	N
dragon	龍	dragon	龍	N;INDF;MASC;SG	N
dragon	神龍	dragon	神龍	N;INDF;MASC;SG	N
principiile	原則	princip	原則	N;DEF;FEM;PL	N
fenomenul	現象	fenomen	現象	N;DEF;MASC;SG	N
bunicul	爺爺	bunic	爺爺	N;DEF;MASC;SG	N
bunicul	祖父	bunic	祖父	N;DEF;MASC;SG	N
guvernare	施政	guvernare	施政	N;INDF;FEM;SG	N
guvernare	治理	guvernare	治理	N;INDF;FEM;SG	N
guvernare	政府	guvernare	政府	N;INDF;FEM;SG	N
rata	速率	rată	速率	N;DEF;FEM;SG	N
rata	率	rată	率	N;DEF;FEM;SG	N
rata	利率	rată	利率	N;DEF;FEM;SG	N
raza	半徑	rază	半徑	N;DEF;FEM;SG	N
scaun	椅	scaun	椅	N;INDF;MASC;SG	N
scaun	椅子	scaun	椅子	N;INDF;MASC;SG	N
scaun	凳子	scaun	凳子	N;INDF;MASC;SG	N
scaun	座位	scaun	座位	N;INDF;MASC;SG	N
regent	攝政	regent	攝政	N;INDF;MASC;SG	N
poe	坡	poe	坡	N;INDF;MASC;SG	N
varsă	洩漏	vărsa	洩漏	V;IND;3;PRS;FIN	V
asediul	圍城	asediu	圍城	N;DEF;MASC;SG	N
portal	門戶	portal	門戶	N;INDF;MASC;SG	N
pietre	岩	piatră	岩	N;INDF;FEM;PL	N
pietre	岩石	piatră	岩石	N;INDF;FEM;PL	N
ramură	分行	ramură	分行	N;INDF;FEM;SG	N
ramură	分支	ramură	分支	N;INDF;FEM;SG	N
aliați	盟友	aliat	盟友	N;INDF;MASC;PL	N
aliați	盟軍	aliat	盟軍	N;INDF;MASC;PL	N
aliați	盟國	aliat	盟國	N;INDF;MASC;PL	N
aliați	同盟	aliat	同盟	N;INDF;MASC;PL	N
trage	拍攝	trage	拍攝	V;IND;SG;3;PRS;FIN	V
trage	拍	trage	拍	V;IND;SG;3;PRS;FIN	V
beach	沙灘	beach	沙灘	N;INDF;MASC;SG	N
beach	海灘	beach	海灘	N;INDF;MASC;SG	N
soț	丈夫	soț	丈夫	N;INDF;MASC;SG	N
orient	東方	orient	東方	N;INDF;MASC;SG	N
divizii	師團	divizie	師團	N;INDF;FEM;PL	N
consiliu	安理	consiliu	安理	N;INDF;MASC;SG	N
magic	神奇	magic	神奇	ADJ;INDF;MASC;SG	ADJ
magic	神奇	magic	神奇	ADJ;INDF;MASC;SG	ADJ
revolta	起義	revolta	起義	N;DEF;FEM;SG	N
revolta	叛亂	revolta	叛亂	N;DEF;FEM;SG	N
revolta	起義	revolta	起義	N;DEF;FEM;SG	N
revolta	叛亂	revolta	叛亂	N;DEF;FEM;SG	N
revolta	叛變	revolta	叛變	N;DEF;FEM;SG	N
revolta	暴動	revolta	暴動	N;DEF;FEM;SG	N
revolta	暴亂	revolta	暴亂	N;DEF;FEM;SG	N
celebru	著名	celebru	著名	ADJ;INDF;MASC;SG	ADJ
cetățenii	市民	cetățean	市民	N;DEF;MASC;PL	N
cetățenii	公民	cetățean	公民	N;DEF;MASC;PL	N
reacția	反應	reacție	反應	N;DEF;FEM;SG	N
turnee	錦標	turnee	錦標	N;INDF;FEM;PL	N
frontieră	邊界	frontieră	邊界	N;INDF;FEM;SG	N
frontieră	邊框	frontieră	邊框	N;INDF;FEM;SG	N
frontieră	邊境	frontieră	邊境	N;INDF;FEM;SG	N
frontieră	邊疆	frontieră	邊疆	N;INDF;FEM;SG	N
frontieră	前	frontieră	前	N;INDF;FEM;SG	N
frontieră	邊境	frontieră	邊境	N;INDF;FEM;SG	N
row	划	row	划	N;INDF;MASC;SG	N
row	排	row	排	N;INDF;MASC;SG	N
greutatea	重量	greutate	重量	N;DEF;FEM;SG	N
greutatea	體重	greutate	體重	N;DEF;FEM;SG	N
greutatea	份量	greutate	份量	N;DEF;FEM;SG	N
temple	神廟	templu	神廟	N;INDF;FEM;PL	N
temple	寺	templu	寺	N;INDF;FEM;PL	N
temple	寺廟	templu	寺廟	N;INDF;FEM;PL	N
temple	廟	templu	廟	N;INDF;FEM;PL	N
temple	聖殿	templu	聖殿	N;INDF;FEM;PL	N
inspirație	激勵	inspirație	激勵	N;INDF;FEM;SG	N
inspirație	靈感	inspirație	靈感	N;INDF;FEM;SG	N
cal	馬	cal	馬	N;INDF;MASC;SG	N
cal	馬匹	cal	馬匹	N;INDF;MASC;SG	N
icoane	聖像	icon	聖像	N;INDF;FEM;PL	N
rețele	網路	rețea	網路	N;INDF;FEM;PL	N
televiziunea	電視	televiziune	電視	N;DEF;FEM;SG	N
televiziunea	電視	televiziune	電視	N;DEF;FEM;SG	N
televiziunea	電視	televiziune	電視	N;DEF;FEM;SG	N
navele	船隻	navă	船隻	N;DEF;FEM;PL	N
navele	船舶	navă	船舶	N;DEF;FEM;PL	N
wild	狂	wild	狂	N;INDF;MASC;SG	N
wild	野性	wild	野性	N;INDF;MASC;SG	N
wild	野生	wild	野生	N;INDF;MASC;SG	N
vehicule	車輛	vehicul	車輛	N;INDF;FEM;PL	N
concertul	音樂	concert	音樂	N;DEF;MASC;SG	N
războaiele	戰爭	război	戰爭	N;DEF;FEM;PL	N
timpuriu	及	timpuriu	及	ADV	ADV
coastă	肋骨	coastă	肋骨	N;INDF;FEM;SG	N
coastă	沿海	coastă	沿海	N;INDF;FEM;SG	N
coastă	沿海	coastă	沿海	N;INDF;FEM;SG	N
coastă	沿岸	coastă	沿岸	N;INDF;FEM;SG	N
coastă	海岸	coastă	海岸	N;INDF;FEM;SG	N
coastă	海岸	coastă	海岸	N;INDF;FEM;SG	N
formare	培訓	formare	培訓	N;INDF;FEM;SG	N
produsele	商品	produs	商品	N;DEF;FEM;PL	N
produsele	產品	produs	產品	N;DEF;FEM;PL	N
sfera	球體	sferă	球體	N;DEF;FEM;SG	N
cancer	癌症	cancer	癌症	N;INDF;MASC;SG	N
cancer	癌	cancer	癌	N;INDF;MASC;SG	N
pește	魚類	pește	魚類	N;INDF;MASC;SG	N
pește	魚	pește	魚	N;INDF;MASC;SG	N
pește	魚兒	pește	魚兒	N;INDF;MASC;SG	N
clasificare	分類	clasificare	分類	N;INDF;FEM;SG	N
scrimă	擊劍	scrimă	擊劍	N;INDF;FEM;SG	N
scrimă	劍術	scrimă	劍術	N;INDF;FEM;SG	N
palat	皇宮	palat	皇宮	N;INDF;MASC;SG	N
palat	宮殿	palat	宮殿	N;INDF;MASC;SG	N
palat	王宮	palat	王宮	N;INDF;MASC;SG	N
palat	宮廷	palat	宮廷	N;INDF;MASC;SG	N
palat	宮	palat	宮	N;INDF;MASC;SG	N
law	法律	law	法律	N;INDF;MASC;SG	N
premieră	首映	premieră	首映	N;INDF;FEM;SG	N
placă	板	placă	板	N;INDF;FEM;SG	N
placă	牌匾	placă	牌匾	N;INDF;FEM;SG	N
oxigen	氧氣	oxigen	氧氣	N;INDF;MASC;SG	N
oxigen	氧	oxigen	氧	N;INDF;MASC;SG	N
izvoare	彈簧	izvor	彈簧	N;INDF;FEM;PL	N
logică	邏輯	logică	邏輯	N;INDF;FEM;SG	N
logică	邏輯	logică	邏輯	N;INDF;FEM;SG	N
inimă	心	inimă	心	N;INDF;FEM;SG	N
inimă	心臟	inimă	心臟	N;INDF;FEM;SG	N
medicina	藥品	medicină	藥品	N;DEF;FEM;SG	N
medicina	藥物	medicină	藥物	N;DEF;FEM;SG	N
medicina	醫學	medicină	醫學	N;DEF;FEM;SG	N
medicina	藥	medicină	藥	N;DEF;FEM;SG	N
medicina	醫藥	medicină	醫藥	N;DEF;FEM;SG	N
tenis	網球	tenis	網球	N;INDF;MASC;SG	N
criza	危機	criză	危機	N;DEF;FEM;SG	N
direcție	方向	direcție	方向	N;INDF;FEM;SG	N
spații	空格	spațiu	空格	N;INDF;FEM;PL	N
spații	空間	spațiu	空間	N;INDF;FEM;PL	N
antichitate	古物	antichitate	古物	N;INDF;FEM;SG	N
răspunde	回答	răspunde	回答	V;IND;SG;3;PRS;FIN	V
răspunde	回覆	răspunde	回覆	V;IND;SG;3;PRS;FIN	V
faptele	事實	fapt	事實	N;DEF;FEM;PL	N
deplasare	位	deplasare	位	N;INDF;FEM;SG	N
cinema	電影	cinema	電影	N;INDF;MASC;SG	N
cinema	電影	cinema	電影	N;INDF;MASC;SG	N
cinema	戲院	cinema	戲院	N;INDF;MASC;SG	N
atitudine	態度	atitudine	態度	N;INDF;FEM;SG	N
autoritate	權威	autoritate	權威	N;INDF;FEM;SG	N
congres	國會	congres	國會	N;INDF;MASC;SG	N
oțel	鋼鐵	oțel	鋼鐵	N;INDF;MASC;SG	N
oțel	鋼	oțel	鋼	N;INDF;MASC;SG	N
baze	基地	bază	基地	N;INDF;FEM;PL	N
căldură	熱火	căldură	熱火	N;INDF;FEM;SG	N
căldură	熱力	căldură	熱力	N;INDF;FEM;SG	N
căldură	熱量	căldură	熱量	N;INDF;FEM;SG	N
căldură	溫暖	căldură	溫暖	N;INDF;FEM;SG	N
apus	夕陽	apus	夕陽	N;INDF;MASC;SG	N
diplomat	外交	diplomat	外交	N;INDF;MASC;SG	N
coloană	柱	coloană	柱	N;INDF;FEM;SG	N
coloană	專欄	coloană	專欄	N;INDF;FEM;SG	N
