분류	klasifikasi	분류	klasifikasi	N	N;SG
고쳐	perbaiki	고치+어	perbaiki	V	V;SG;ACT
적용된다	terapkan	적용+되+ㄴ다	terapkan	V	V;SG;PASS
설립자	pendiri	설립자	pendiri	N	N;SG
검토	tinjauan	검토	tinjauan	N	N;SG
검토	ulasan	검토	ulasan	N	N;SG
좌석	kursi	좌석	kursi	N	N;SG
좌석	kursi	좌석	kursi	N	N;SG
민족주의	nasionalisme	민족주의	nasionalisme	N	N;SG
밀도	kepadatan	밀도	kepadatan	N	N;SG
당신은	anda	당신+은	anda	PRO	PRO;SG;2;FORM
당신은	kau	당신+은	kau	PRO	PRO;SG;2;INFM
당신은	kamu	당신+은	kamu	PRO	PRO;SG;2;INFM
구름	awan	구름	awan	N	N;SG
구름	awan	구름	awan	N	N;SG
노인	manula	노인	manula	N	N;SG
늑대	srigala	늑대	srigala	N	N
늑대	serigala	늑대	serigala	N	N
늑대	serigala	늑대	serigala	N	N
서브	sub	서브	sub	N	N
해산	pembubaran	해산	penbubaran	N	N;SG
맥주	bir	맥주	bir	N	N;SG
맥주	bir	맥주	bir	N	N;SG
지질	lipid	지질	lipid	N	N;SG;ACT
지질	geologis	지질	geologis	N	N
방지	pencegahan	방지	pencegahan	N	N;SG
저항	perlawanan	저항	perlawanan	N	N;SG
저항	pemberontak	저항	penberontak	N	N;SG
저항	ketahanan	저항	ketahanan	N	N;SG
저항	resistance	저항	resistance	N	N
사무실	kantor	사무실	kantor	N	N;SG
사무실	perkantoran	사무실	perkantoran	N	N;SG
사무실	kantor	사무실	kantor	N	N;SG
사무실	kantoran	사무실	kantoran	N	N;SG
경제학자	ekonom	경제학자	ekonom	N	N;SG
경제학자	ekonom	경제학자	ekonom	N	N;SG
데스크톱	desktop	데스크톱	desktop	N	N;SG
데스크톱	dekstop	데스크톱	dekstop	N	N
데스크톱	desktop	데스크톱	desktop	N	N;SG
일상	harian	일상	harian	N	N;SG
일상	rutinitas	일상	rutinitas	N	N
비서	sekretaris	비서	sekretaris	N	N;SG
비서	sekretariat	비서	sekretariat	N	N;SG
비서	sekretaris	비서	sekretaris	N	N;SG
비서	menteri	비서	menteri	N	N;SG
비서	sekertaris	비서	sekertaris	N	N
갈등	konflik	갈등	konflik	N	N;SG
갈등	konflik	갈등	konflik	N	N;SG
어디에	dimana	어디+에	dimana	ADV	ADV
속성	atribut	속성	atribut	N	N
속성	properti	속성	properti	N	N;SG
속성	sifat	속성	sifat	N	N;SG
속성	properti	속성	properti	N	N;SG
속성	atribut	속성	atribut	N	N
보드	papan	보드	papan	N	N;SG
보드	dewan	보드	dewan	N	N;SG
보드	papan	보드	papan	N	N;SG
조합	kombinasi	조합	kombinasi	N	N;SG
조합	kombinasi	조합	kombinasi	N	N;SG
취소	pembatalan	취소	penbatalan	N	N
여배우	aktris	여배우	aktris	N	N;SG
수출	ekspor	수출	ekspor	N	N;SG
수출	ekspor	수출	ekspor	N	N;SG
동굴	gua	동굴	gua	N	N;SG
동굴	gua	동굴	gua	N	N;SG
지붕	atap	지붕	atap	N	N;SG
지붕	atap	지붕	atap	N	N;SG
방패	perisai	방패	perisai	N	N;SG
방패	tameng	방패	tameng	N	N;SG
방패	perisai	방패	perisai	N	N;SG
풍경	lansekap	풍경	lansekap	N	N;SG
풍경	landscape	풍경	landscape	N	N
풍경	lanskap	풍경	lanskap	N	N;SG
감시	surveilans	감시	surveilans	N	N
감시	pengawasan	감시	penkawasan	N	N;SG
느린	lambat	느리+ㄴ	lambat	ADJ	ADJ;SG
느린	lamban	느리+ㄴ	lamban	ADJ	ADJ;SG
대수적	aljabar	대수+적	aljabar	N	N;SG
트랜스포머	transformer	트랜스포머	transformer	N	N;SG
트랜스포머	transformer	트랜스포머	transformer	N	N;SG
트랜스포머	transformers	트랜스포머	transformers	N	N
연쇄	rantai	연쇄	rantai	N	N;SG
문법	grammar	문법	grammar	N	N
문법	sintaks	문법	sintaks	N	N
문법	syntax	문법	syntax	N	N
기숙사	asrama	기숙사	asrama	N	N;SG
기숙사	asrama	기숙사	asrama	N	N;SG
기숙사	asrama	기숙사	asrama	N	N;SG
이해하기	memahami	이해+하+기	menpahami	V	V;SG;ACT
이해하기	pahami	이해+하+기	pahami	V	V;SG;ACT
이해하기	mengertilah	이해+하+기	menkerti	V	V;SG;ACT
이해하기	memahami	이해+하+기	menpahami	V	V;SG;ACT
머신	mesin	머신	mesin	N	N;SG
머신	mesin	머신	mesin	N	N;SG
소행성	asteroid	소행성	asteroid	N	N
소행성	asteroid	소행성	asteroid	N	N
의류	pakaian	의류	pakaian	N	N;SG
의류	busana	의류	busana	N	N;SG
의류	pakaian	의류	pakaian	N	N;SG
꼬리	ekor	꼬리	ekor	N	N;SG
꼬리	ekor	꼬리	ekor	N	N;SG
갈등이	konflik	갈등+이	konflik	N	N;SG
소비자	konsumen	소비자	konsumen	N	N;SG
소비자	konsumen	소비자	konsumen	N	N;SG
제한된	terbatas	제한+되+ㄴ	terbatas	V	V;SG
제한된	dibatasi	제한+되+ㄴ	dibatasi	V	V;SG;PASS
둘러싸인	seputar	둘러싸+이+ㄴ	seputar		
명령어	perintah	명령+어	perintah	N	N;SG
명령어	instruksi	명령+어	instruksi	N	N;SG
명령어	perintah	명령+어	perintah	N	N;SG
기병	kavaleri	기병	kavaleri	N	N;SG
표기법	notasi	표기법	notasi	N	N
위험	resiko	위험	resiko	N	N;SG
위험	bahaya	위험	bahaya	N	N;SG
맛이	selera	맛+이	selera	N	N;SG
맛이	seleranya	맛+이	selera	N	N;SG
보험	asuransi	보험	asuransi	N	N;SG
비영리	noncommercial	비영리	noncommercial	N	N
터치	sentuhan	터치	sentuhan	N	N;SG
아스팔트	aspal	아스팔트	aspal	N	N;SG
주권	kedaulatan	주권	kedaulatan	N	N;SG
주권	kedaulatan	주권	kedaulatan	N	N;SG
전통적	traditional	전통+적	traditional	N	N
임신	kehamilan	임신	kehamilan	N	N;SG
임신	kehamilan	임신	kehamilan	N	N;SG
집중	konsentrasi	집중	konsentrasi	N	N;SG
집중	konsentrat	집중	konsentrat	N	N;SG
집중	fokus	집중	fokus	N	N;SG
도착했다	tiba	도착+하+었+다	tiba	V	V;SG
추적	lacak	추적	lacak	N	N;SG;ACT
추적	melacak	추적	menlacak	N	N;SG;ACT
추적	melacak	추적	menlacak	N	N;SG;ACT
추적	pelacakan	추적	penlacakan	N	N;SG
추적	pengejaran	추적	penkejaran	N	N;SG
추적	lacak	추적	lacak	N	N;SG;ACT
추적	jejak	추적	jejak	N	N;SG
거짓말	bohong	거짓말	bohong		
거짓말	bohong	거짓말	bohong		
포터블	portable	포터블	portable	N	N
포터블	portabel	포터블	portabel	N	N
차별	diskriminasi	차별	diskriminasi	N	N;SG
차별	diskriminasi	차별	diskriminasi	N	N;SG
인류	kemanusiaan	인류	kemanusiaan	N	N;SG
수업	pelajaran	수업	pelajaran	N	N;SG
수업	kelas	수업	kelas	N	N;SG
수업	pelajaran	수업	pelajaran	N	N;SG
수업	angkatan	수업	angkatan	N	N;SG
수업	kelas	수업	kelas	N	N;SG
생존	survival	생존	survival	N	N
모듈	modul	모듈	modul	N	N;SG
모듈	modul	모듈	modul	N	N;SG
식량	makanan	식량	makanan	N	N;SG
식량	pangan	식량	pangan	N	N;SG
확률	probabilitas	확률	probabilitas	N	N
확률	kemungkinannya	확률	kemungkinan	N	N;SG
확률	kemungkinan	확률	kemungkinan	N	N;SG
전략적	strategis	전략+적	strategis	N	N;SG
마녀	penyihir	마녀	pensihir	N	N;SG
탐험가	penjelajah	탐험가	penjelajah	N	N;SG
유령	hantu	유령	hantu	N	N;SG
돌파	terobosan	돌파	terobosan	N	N;SG
기갑	zirah	기갑	zirah	N	N
기갑	armor	기갑	armor	N	N
전파	propagasi	전파	propagasi	N	N;SG
합의	kesepakatan	합의	kesepakatan	N	N;SG
합의	perjanjian	합의	perjanjian	N	N;SG
합의	persetujuan	합의	persetujuan	N	N;SG
의상	kostum	의상	kostum	N	N;SG
교향악단	orkestra	교향+생단	orkestra	N	N;SG
교향악단	orkes	교향+생단	orkes	N	N
아이폰	iphone	아이폰	iphone	N	N
아이폰	iphone	아이폰	iphone	N	N
감소	penurunan	감소	penturunan	N	N;SG
감소	penurunan	감소	penturunan	N	N;SG
자금	pendanaan	자금	pendanaan	N	N;SG
자금	dana	자금	dana	N	N;SG
자금	pembiayaan	자금	penbiayaan	N	N;SG
자금	dana	자금	dana	N	N;SG
더빙	dubbing	더빙	dubbing	N	N
멸종	kepunahan	멸종	kepunahan	N	N;SG
치즈	keju	치즈	keju	N	N;SG
치즈	keju	치즈	keju	N	N;SG
승자	pemenang	승자	penmenang	N	N;SG
승자	pemenang	승자	penmenang	N	N;SG
발발	kaki	발발	kaki	N	N;SG
발발	kaki	발발	kaki	N	N;SG
태그	tanda	태그	tanda	N	N;SG
태그	penandaan	태그	pentandaan	N	N;SG
태그	tanda	태그	tanda	N	N;SG
태그	label	태그	label	N	N;SG
수리	perbaikan	수리	perbaikan	N	N;SG
수리	renovasi	수리	renovasi	N	N;SG
수리	perbaikan	수리	perbaikan	N	N;SG
프레임	bingkai	프레임	bingkai	N	N;SG
프레임	frame	프레임	frame	N	N
프레임	bingkai	프레임	bingkai	N	N;SG
프레임	frame	프레임	frame	N	N
인형	boneka	인형	boneka	N	N;SG
인형	boneka	인형	boneka	N	N;SG
재생	putar	재생	putar	N	N;SG
재생	pemutaran	재생	penputaran	N	N;SG
재생	putar	재생	putar	N	N;SG
얼굴이	muka	얼굴+이	muka	N	N;SG
얼굴이	wajah	얼굴+이	wajah	N	N;SG
캐스팅	pemeran	캐스팅	penperan	N	N;SG
캐스팅	pengecoran	캐스팅	pengecoran	N	N;SG
희망	harapan	희망	harapan	N	N;SG
공휴일	libur	공휴+이+ㄹ	libur	N	N;SG
공휴일	liburan	공휴+이+ㄹ	liburan	N	N;SG
공휴일	libur	공휴+이+ㄹ	libur	N	N;SG
공휴일	liburan	공휴+이+ㄹ	liburan	N	N;SG
극도로	sangat	극도+로	sangat	ADV	ADV
경험	pengalaman	경험	pengalaman	N	N;SG
경험	pengalaman	경험	pengalaman	N	N;SG
필수	wajib	필수	wajib		
필수	wajib	필수	wajib		
목성	jupiter	목성	jupiter	N	N
조절	regulator	조절	regulator	N	N;SG
조절	pengatur	조절	penatur	N	N;SG
재난	bencana	재난	bencana	N	N;SG
재난	musibah	재난	musibah	N	N;SG
재난	bencana	재난	bencana	N	N;SG
재난	bencana	재난	bencana	N	N;SG
재난	malapetaka	재난	malapetaka	N	N;SG
파동	lambaian	파동	lambaian	N	N;SG
리튬	litium	리튬	litium	N	N
악마	siluman	악마	siluman	N	N;SG
악마	siluman	악마	siluman	N	N;SG
동기	motif	동기	motif	N	N;SG
동기	motivasi	동기	motivasi	N	N;SG
동기	motif	동기	motif	N	N;SG
공산주의자	komunis	공산주의자	komunis	N	N;SG
공산주의자	komunis	공산주의자	komunis	N	N;SG
별칭	alias	별칭	alias	N	N;SG
별칭	alias	별칭	alias	N	N;SG
전개	perluasan	전개	perluasan	N	N;SG
전개	ekspansi	전개	ekspansi	N	N;SG
추천	sarankan	추천	sarankan		
업체	pedagang	업체	pedagang	N	N;SG
업체	bisnis	업체	bisnis	N	N;SG
행렬	matriks	행렬	matriks	N	N;SG
행렬	matriks	행렬	matriks	N	N;SG
행렬	prosesi	행렬	prosesi	N	N;SG
파충류	reptil	파충류	reptil	N	N
파충류	reptil	파충류	reptil	N	N
석탄	batubara	석탄	batubara	N	N;SG
준주	wilayah	준주	wilayah	N	N;SG
준주	teritori	준주	teritori	N	N;SG
센서	sensor	세+어서	sensor	N	N;SG
센서	sensor	세+어서	sensor	N	N;SG
포터	potter	포터	potter	N	N
불꽃	nyala	불꽃	nyala		
제재	sanksi	제재	sanksi	N	N;SG
제재	sangsi	제재	sangsi	N	N;SG
제재	sanksi	제재	sanksi	N	N;SG
스트라이크	serang	스트라이크	serang		
연습	praktek	연습	praktek	N	N;SG
연습	latihan	연습	latihan	N	N;SG
연습	praktik	연습	praktik	N	N;SG
깊게	sedalam	깊+게	sedalam		;SG
다양체	manifold	다양체	manifold	N	N
다양체	keberagaman	다양체	keberagaman	N	N;SG
다양체	varietas	다양체	varietas	N	N;SG
다양체	variasi	다양체	variasi	N	N;SG
공국	kepangeranan	공국	kepangeranan	N	N;SG
공국	kadipaten	공국	kadipaten	N	N
방위	pembela	방위	penbela	N	N;SG
방위	pertahanan	방위	pertahanan	N	N;SG
방위	pembela	방위	penbela	N	N;SG
방위	pertahanan	방위	pertahanan	N	N;SG
위안부	kenyamanan	위안부	kenyamanan	N	N;SG
거래	transaksi	거래	transaksi	N	N
거래	penawaran	거래	pentawaran	N	N;SG
거래	kesepakatan	거래	kesepakatan	N	N;SG
거래	transaksi	거래	transaksi	N	N
거래	perdagangan	거래	perdagangan	N	N;SG
거래	trading	거래	trading	N	N
미분	turunan	미분	turunan	N	N;SG
미분	diferensial	미분	diferensial	N	N;SG
성운	nebula	성운	nebula	N	N
성운	nebula	성운	nebula	N	N
악의	kedengkian	악+의	kedengkian	N	N;SG
악의	kedengkian	악+의	kedengkian	N	N;SG
레스토랑	restoran	레스토랑	restoran	N	N;SG
레스토랑	restoran	레스토랑	restoran	N	N;SG
약물	obat	약물	obat	N	N;SG
약물	narkoba	약물	narkoba	N	N;SG
약물	pengobatan	약물	penobatan	N	N;SG
약물	obat	약물	obat	N	N;SG
약물	narkoba	약물	narkoba	N	N;SG
청색	biru	청색	biru	N	N;SG
후원	dukungan	후원	dukungan	N	N;SG
후원	dukung	후원	dukung	N	N;SG;ACT
후원	mendukung	후원	mendukung	N	N;SG;ACT
후원	sponsor	후원	sponsor	N	N;SG
후원	sponsor	후원	sponsor	N	N;SG
철수	penarikan	철수	pentarikan	N	N;SG
철수	evakuasi	철수	evakuasi	N	N;SG
벌써	sudah	벌써	sudah	ADV	ADV;SG;ACT
취미	hobi	취미	hobi	N	N;SG
취미	hobby	취미	hobby	N	N;SG
취미	hobi	취미	hobi	N	N;SG
취미	hoby	취미	hoby	N	N;SG
동작	tindakan	동작	tindakan	N	N;SG
동작	aksi	동작	aksi	N	N;SG
동작	tingkah	동작	tingkah	N	N;SG
동작	perilaku	동작	perilaku	N	N;SG
동작	kelakuan	동작	kelakuan	N	N;SG
동작	prilaku	동작	prilaku	N	N;SG
동작	tindakan	동작	tindakan	N	N;SG
동작	aksi	동작	aksi	N	N;SG
만남	rapat	만남	rapat	N	N;SG
만남	pertemuan	만남	pertemuan	N	N;SG
학교는	sekolah	학교+는	sekolah	N	N;SG
환자	pasien	환자	pasien	N	N;SG
환자	pasien	환자	pasien	N	N;SG
임베디드	sematan	임베디드	sematan	N	N;SG
발달	pengembangan	발달	penkembangan	N	N;SG
발달	perkembangan	발달	perkembangan	N	N;SG
발달	pembangunan	발달	penbangunan	N	N;SG
가이드	pedoman	가이드	pedoman	N	N;SG
가이드	panduan	가이드	panduan	N	N;SG
가이드	pemandu	가이드	penpandu	N	N;SG
가이드	pemandu	가이드	penpandu	N	N;SG
가이드	panduan	가이드	panduan	N	N;SG
원격	remot	원격	remot	N	N;SG
원격	remote	원격	remote	N	N
방출	emisi	방출	emisi	N	N;SG
동성애	homoseksualitas	동성애	homoseksualitas	N	N
사양	spesifikasi	사양	spesifikasi	N	N
사양	spesifikasinya	사양	spesifikasinya	N	N
사양	spesifikasi	사양	spesifikasi	N	N
사양	spesifikasi	사양	spesifikasi	N	N
사양	spec	사양	spec	N	N
사양	spek	사양	spek	N	N;SG
사양	spesifikasi	사양	spesifikasi	N	N
표시된	ditampilkan	표시+되+ㄴ	ditampilkan	V	V;SG;PASS
표시된	diperlihatkan	표시+되+ㄴ	diperlihatkan	V	V;SG;PASS
표시된	ditunjukkan	표시+되+ㄴ	ditunjukkan	V	V;SG;PASS
직경	diameter	직경	diameter	N	N;SG
복수	dendam	복수	dendam	N	N;SG
복수	dendam	복수	dendam	N	N;SG
끝내기	keluar	끝내+기	keluar	V	V;SG;ACT
끝내기	keluar	끝내+기	keluar	V	V;SG;ACT
끝내기	akhiri	끝내+기	akhiri	V	V;SG;ACT
끝내기	selesaikan	끝내+기	selesaikan	V	V;SG;ACT
재료	bahan	재료	bahan	N	N;SG
재료	matre	재료	matre	N	N
재료	bahan	재료	bahan	N	N;SG
재료	materi	재료	materi	N	N;SG
재료	material	재료	material	N	N;SG
재료	bahan	재료	bahan	N	N;SG
재료	bahan	재료	bahan	N	N;SG
재료	materi	재료	materi	N	N;SG
재료	material	재료	material	N	N;SG
전술	taktik	전술	taktik	N	N;SG
전술	taktik	전술	taktik	N	N;SG
전술	taktis	전술	taktis	N	N;SG
선착장	dermaga	선착장	dermaga	N	N;SG
소중한	berharga	소중+하+ㄴ	berharga	V	V;SG;ACT
구조물	struktur	구조물	struktur	N	N;SG
구조물	struktur	구조물	struktur	N	N;SG
스승	guru	스승	guru	N	N;SG
극단	ekstrim	극단	ekstrim	N	N;SG
극단	ekstrem	극단	ekstrem	N	N;SG
극단	ekstrim	극단	ekstrim	N	N;SG
극단	extreme	극단	extreme	N	N
성직자	imam	성직자	imam	N	N;SG
성직자	pendeta	성직자	pendeta	N	N;SG
성직자	ulama	성직자	ulama	N	N;SG
초상화	potret	초상화	potret	N	N;SG
초상화	portrait	초상화	portrait	N	N
초상화	potret	초상화	potret	N	N;SG
상사	sersan	상사	sersan	N	N
가설	hipotesis	가설	hipotesis	N	N
교리	doktrin	교리	doktrin	N	N;SG
교리	ajaran	교리	ajaran	N	N;SG
주류	miras	주류	miras	N	N;SG
자선	amal	자선	amal	N	N;SG
자선	sedekah	자선	sedekah	N	N;SG
자선	zakat	자선	zakat	N	N;SG
자선	sedekah	자선	sedekah	N	N;SG
자선	amal	자선	amal	N	N;SG
소송	litigasi	소송	litigasi	N	N;SG
소송	gugatan	소송	gugatan	N	N;SG
필터	filter	필터	filter	N	N;SG
필터	penyaring	필터	pensaring	N	N;SG
필터	saringan	필터	saringan	N	N
필터	filter	필터	filter	N	N;SG
필터	penyaring	필터	pensaring	N	N;SG
필터	saringan	필터	saringan	N	N
휴대용	portable	휴대용	portable	N	N
휴대용	portabel	휴대용	portabel	N	N
휴대용	genggam	휴대용	genggam	N	N;SG;ACT
신앙	iman	신앙	iman	N	N;SG
신앙	keyakinan	신앙	keyakinan	N	N;SG
신앙	keimanan	신앙	keimanan	N	N;SG
신앙	kepercayaan	신앙	kepercayaan	N	N;SG
신앙	keyakinan	신앙	keyakinan	N	N;SG
정복	penaklukan	정복	pentaklukan	N	N;SG
특기	keahlian	특기	keahlian	N	N;SG
특기	spesialisasi	특기	spesialisasi	N	N
특기	keistimewaan	특기	keistimewaan	N	N;SG
돈이	uang	돈+이	uang	N	N;SG
심리적	psikologi	심리+적	psikologi	N	N;SG
심리적	psikologis	심리+적	psikologis	N	N;SG
계층	hierarki	계층	hierarki	N	N
계층	hirarki	계층	hirarki	N	N;SG
계층	lapis	계층	lapis	N	N;SG;ACT
계층	lapisan	계층	lapisan	N	N;SG
계층	layer	계층	layer	N	N;SG
계층	hirarkis	계층	hirarkis	N	N
영양	nutrisi	영양	nutrisi	N	N;SG
영양	kijang	영양	kijang	N	N
패턴	pola	패턴	pola	N	N;SG
패턴	pola	패턴	pola	N	N;SG
중립성	netralitas	중립성	netralitas	N	N
접수	penerimaan	접수	penterimaan	N	N;SG
접수	resepsi	접수	resepsi	N	N;SG
추리	deduksi	추리	deduksi	N	N
추리	penalaran	추리	pentalaran	N	N;SG
개발자	pengembang	개발자	penkembang	N	N;SG
개발자	pengembang	개발자	penkembang	N	N;SG
개발자	developer	개발자	developer	N	N
듣기	didengarkan	듣+기	didengarkan	V	V;SG;PASS
듣기	mendengar	듣+기	mendengar	V	V;SG;ACT
듣기	dengarlah	듣+기	dengar	V	V;SG;ACT
듣기	mendengarkan	듣+기	mendengarkan	V	V;SG;ACT
듣기	menyimak	듣+기	mensimak	V	V;SG;ACT
듣기	mendengarkan	듣+기	mendengarkan	V	V;SG;ACT
듣기	dengarkanlah	듣+기	dengarkan	V	V;SG;ACT
듣기	dengarkan	듣+기	dengarkan	V	V;SG;ACT
듣기	dengarlah	듣+기	dengar	V	V;SG;ACT
화장품	kosmetik	화장품	kosmetik	N	N
화장품	kosmetik	화장품	kosmetik	N	N
유대교	yudaisme	유대교	yudaisme	N	N;SG
것들	hal	것+들	hal	N	N;SG
것들	perkara	것+들	perkara	N	N;SG
알림	notifikasi	알리+ㅁ	notifikasi	N	N
알림	pemberitahuan	알리+ㅁ	penberitahuan	N	N;SG
알림	peringatan	알리+ㅁ	peringatan	N	N;SG
알림	pengingat	알리+ㅁ	peningat	N	N;SG
알림	siaga	알리+ㅁ	siaga	N	N;SG
알림	peringatan	알리+ㅁ	peringatan	N	N;SG
알림	notifikasi	알리+ㅁ	notifikasi	N	N
알림	pemberitahuan	알리+ㅁ	penberitahuan	N	N;SG
알림	pengingat	알리+ㅁ	peningat	N	N;SG
보이즈	boyz	보이즈	boyz	N	N
회피	penghindaran	회피	penhindaran	N	N;SG
어디서	dimana	어디+서	dimana	ADV	ADV
스캔들	skandal	스캔들	skandal	N	N;SG
탐사	penjelajahan	탐사	penjelajahan	N	N;SG
탐사	eksplorasi	탐사	eksplorasi	N	N;SG
고기	daging	고기	daging	N	N;SG
연령	usia	연령	usia	N	N;SG
연령	umur	연령	umur	N	N;SG
연령	usia	연령	usia	N	N;SG
연령	umur	연령	umur	N	N;SG
봉기	pemberontakan	봉기	penberontakan	N	N;SG
증명	identifikasi	증명	identifikasi	N	N;SG
증명	buktinya	증명	bukti	N	N;SG
증명	bukti	증명	bukti	N	N;SG
증명	pembuktian	증명	penbuktian	N	N;SG
탱크	tangki	탱크	tangki	N	N;SG
탱크	tank	탱크	tank	N	N
탱크	tank	탱크	tank	N	N
스틸	baja	스틸	baja	N	N
구경	tur	구경	tur	N	N
구경	wisata	구경	wisata	N	N;SG
현금	kas	현금	kas	N	N;SG
현금	tunai	현금	tunai	N	N;SG
배포	penyebaran	배포	pensebaran	N	N;SG
배포	distribusi	배포	distribusi	N	N;SG
펜티엄	pentium	펜티엄	pentium	N	N
실종	penghilangan	실종	penhilangan	N	N;SG
실종	hilangnya	실종	hilang	N	N;SG
제약	farmasi	제약	farmasi	N	N;SG
제약	batasan	제약	batasan	N	N;SG
제약	kendala	제약	kendala	N	N;SG
제약	farmasi	제약	farmasi	N	N;SG
조류	burung	조류	burung	N	N;SG
조류	alga	조류	alga	N	N;SG
조류	ganggang	조류	ganggang	N	N
항복	kapitulasi	항복	kapitulasi	N	N
독수리	elang	독수리	elang	N	N
배출	emisi	배출	emisi	N	N;SG
배출	emisi	배출	emisi	N	N;SG
건조	pengeringan	건조	penkeringan	N	N;SG
건조	gersang	건조	gersang	N	N;SG
회색	kelabu	회색	kelabu	N	N
회색	kelabu	회색	kelabu	N	N
건강한	menyehatkan	건강+하+ㄴ	mensehatkan	V	V;SG;ACT
허용	izinkan	허용	izinkan		
허용	ijinkan	허용	ijinkan		
비싼	mahal	비싸+ㄴ	mahal	ADJ	ADJ;SG
남매	saudara	남매	saudara	N	N;SG
도착	kedatangan	도착	kedatangan	N	N;SG
도착	kedatangan	도착	kedatangan	N	N;SG
줄기	batangnya	줄기	batang	N	N;SG
줄기	batang	줄기	batang	N	N;SG
자서전	otobiografi	자서전	otobiografi	N	N;SG
전례	liturgi	전례	liturgi	N	N
전례	liturgi	전례	liturgi	N	N
피부	kulit	피부	kulit	N	N;SG
아줌마	nona	아줌마	nona		
드레스	baju	드레스	baju	N	N;SG
드레스	gaun	드레스	gaun	N	N;SG
드레스	gaun	드레스	gaun	N	N;SG
드레스	daster	드레스	daster	N	N
지향	orientasi	지향	orientasi	N	N;SG
문명의	peradaban	문명+의	peradaban	N	N;SG
배트맨	batman	배트맨	batman	N	N;SG
지폐	tagihan	지폐	tagihan	N	N;SG
객체	obyek	객체	obyek	N	N;SG
객체	objek	객체	objek	N	N;SG
객체	benda	객체	benda	N	N;SG
객체	obyek	객체	obyek	N	N;SG
객체	objek	객체	objek	N	N;SG
도핑	doping	도핑	doping	N	N;SG
한계	pembatasan	한계	penbatasan	N	N;SG
한계	keterbatasan	한계	keterbatasan	N	N;SG
한계	batas	한계	batas	N	N;SG
한계	batas	한계	batas	N	N;SG
일괄	borongan	일괄	borongan	N	N
일괄	massal	일괄	massal	N	N;SG
일괄	masal	일괄	masal	N	N;SG
일괄	batch	일괄	batch	N	N
연승	beruntun	연승	beruntun	N	N;SG
질환	penyakit	질환	pensakit	N	N;SG
질환	penyakit	질환	pensakit	N	N;SG
커뮤니케이션	komunikasi	커뮤니케이션	komunikasi	N	N;SG
