اِبتدائی	liht	اِبتدائی	liht	N;NOM;MASC;SG;3	N;NOM;SG
بدھنا	kasva	بدھ	kasvama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بدھنا	suurenda	بدھ	suurendama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بدھنا	tappa	بدھ	tapma	V;SG;NFIN;ACT	V;NFIN
بدھنا	murda	بدھ	murdma	V;SG;NFIN;ACT	V;NFIN
بِڈارنا	pagendada	بِڈار	pagendama	V;SG;NFIN;ACT	V;NFIN
بِڈارنا	välistada	بِڈار	välistama	V;SG;NFIN;ACT	V;NFIN
برخورد	heaolu	برخورد	hea_olu	N	N;NOM;SG
برخورد	jõukus	برخورد	jõukus	N	N;NOM;SG
برخورد	õnn	برخورد	õnn	N	N;NOM;SG
برخورد	õnne	برخورد	õnn	N	N;PRT;SG
برخورد	edu	برخورد	edu	N	N;NOM;SG
برافروختہ	vihane	برافروختہ	vihane	ADJ	ADJ;NOM;SG
برانداختہ	lammutatud	برانداختہ	lammutama	ADJ	ADJ;PST;V.PTCP;PASS
برانداختہ	ärritunud	برانداختہ	ärrituma	ADJ	ADJ;PST;V.PTCP;ACT
برانگیختہ	erutatud	برانگیختہ	erutama	ADJ	ADJ;PST;V.PTCP;PASS
برآشفتہ	vihane	برآشفتہ	vihane	ADJ	ADJ;NOM;SG
برآمد	tõusev	برآمد	tõusev	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
برآمدگی	taastumine	برآمدگی	taastumine	N;NOM;FEM;SG;3	N;NOM;SG
برآمدگی	taaskasutamine	برآمدگی	taas_kasuta=mine	N;NOM;FEM;SG;3	N;NOM;SG
برتر	high	برتر	high	N;NOM;MASC;SG;3	N;NOM;SG
برتری	kõrgus	برتری	kõrgus	N;NOM;MASC;SG;3	N;NOM;SG
برحق	tõsi	برحق	tõsi	N;NOM;MASC;SG;3	N;NOM;SG
برحق	õigus	برحق	õigus	N;NOM;MASC;SG;3	N;NOM;SG
برخوردار	poja	برخوردار	poeg	N	N;NOM;SG
برخوردار	poeg	برخوردار	poeg	N	N;NOM;SG
برسرِپیکار	võitlemine	برسرِپیکار	võitlemine	N;SG	N;NOM;SG
برسرِپیکار	võitlus	برسرِپیکار	võitlus	N;SG	N;NOM;SG
برطرف	kaduv	برطرف	kaduv	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
برقرار	asutatud	برقرار	asuta=tud	ADJ	ADJ;PST;V.PTCP;PASS
برقرار	olemasolevad	برقرار	olemas_olev	ADJ	ADJ;NOM;PL;PRS;V.PTCP;ACT
برقرار	olemasolev	برقرار	olemas_olev	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
برملا	ava	برملا	ava	V;MASC;SG;ACT	V;IMP;SG;2;PRS;FIN;ACT
برملا	avada	برملا	avama	V;MASC;SG;ACT	V;NFIN
برابر	täpne	برابر	täpne	ADJ	ADJ;NOM;SG
برابر	paralleelsed	برابر	paralleelne	ADJ	ADJ;NOM;PL
برابر	paralleelne	برابر	paralleelne	ADJ	ADJ;NOM;SG
برابر	sarnased	برابر	sarnane	ADJ	ADJ;NOM;PL
برابر	sarnane	برابر	sarnane	ADJ	ADJ;NOM;SG
برابر	sirge	برابر	sirge	ADJ	ADJ;NOM;SG
برابر	täpne	برابر	täpne	ADJ	ADJ;NOM;SG
برابر	täpsed	برابر	täpne	ADJ	ADJ;NOM;PL
برابر	ühtlane	برابر	ühtlane	ADJ	ADJ;NOM;SG
برابر	ühtsed	برابر	ühtne	ADJ	ADJ;NOM;PL
برابر	vastav	برابر	vastav	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
برابر	sujuv	برابر	suju=v	ADJ	ADJ;NOM;SG;PRS;V.PTCP;ACT
برابر	mahe	برابر	mahe	ADJ	ADJ;NOM;SG
برابر	sile	برابر	sile	ADJ	ADJ;NOM;SG
برابر	otsene	برابر	otsene	ADJ	ADJ;NOM;SG
برابر	vahetu	برابر	vahetu	ADJ	ADJ;NOM;SG
برابر	otsesed	برابر	otsene	ADJ	ADJ;NOM;PL
بِرادری	korporatsioon	بِرادری	korporatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بِرادری	vennaskond	بِرادری	vennaskond	N;NOM;MASC;SG;3	N;NOM;SG
بِرادری	vennaskond	بِرادری	vennaskond	N;NOM;MASC;SG;3	N;NOM;SG
بِرادری	ühendus	بِرادری	ühendus	N;NOM;MASC;SG;3	N;NOM;SG
بِرادری	kogukond	بِرادری	kogukond	N;NOM;MASC;SG;3	N;NOM;SG
براری	kõrb	براری	kõrb	N;NOM;MASC;SG;3	N;NOM;SG
براری	mets	براری	mets	N;NOM;MASC;SG;3	N;NOM;SG
برانا	vältida	برانا	vältima	V;SG;NFIN;ACT	V;NFIN
برانا	väldi	برانا	väldi	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
برّانا	nutta	برّانا	nutma	V;SG;NFIN;ACT	V;NFIN
برّانا	nutma	برّانا	nutma	V;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
برّانا	nuta	برّانا	nutma	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بُرائی	korruptsioon	بُرائی	korruptsioon	N;NOM;FEM;SG;3	N;NOM;SG
بُرائی	kurjus	بُرائی	kurjuma	N;NOM;FEM;SG;3	N;NOM;SG
بُرائی	kurja	بُرائی	kuri	N;NOM;FEM;SG;3	N;NOM;SG
برباد	kadunud	برباد	kadunud	ADJ	ADJ;PST;V.PTCP;ACT
برباد	kaotatud	برباد	kaotatud	ADJ	ADJ;PST;V.PTCP;PASS
برباد	raisatud	برباد	raiskama	ADJ	ADJ;PST;V.PTCP;PASS
بربادی	hävitamine	بربادی	hävitamine	N;NOM;MASC;SG;3	N;NOM;SG
بربادی	kahjum	بربادی	kahjum	N;NOM;MASC;SG;3	N;NOM;SG
بربادی	kaotus	بربادی	kaotus	N;NOM;MASC;SG;3	N;NOM;SG
بربادی	häving	بربادی	häving	N;NOM;MASC;SG;3	N;NOM;SG
برپا	jätkuvad	برپا	jätkuma	V;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
برپا	jätkuvad	برپا	jätkuma	V;V.PTCP;ACT	V;IND;PL;3;PRS;FIN;ACT
برپاکرنا	tõsta	برپاکرنا	tõstma	V;NFIN;ACT	V;NFIN
برپاکرنا	tõstan	برپاکرنا	tõstma	V;NFIN;ACT	V;IND;SG;1;PRS;FIN;ACT
بِرتا	tähendab	بڑرتا	tähendama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
برتانا	kasuta	برتانا	kasutama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
برتانا	jaotada	برتانا	jaotama	V;MASC;SG;NFIN;ACT	V;NFIN
برتن	anum	برتن	anum	N;NOM;MASC;SG;3	N;NOM;SG
برتن	laev	برتن	laev	N;NOM;MASC;SG;3	N;NOM;SG
برتن	alus	برتن	alus	N;NOM;MASC;SG;3	N;NOM;SG
برتن	anum	برتن	anum	N;NOM;MASC;SG;3	N;NOM;SG
برتن	laev	برتن	laev	N;NOM;MASC;SG;3	N;NOM;SG
برتن	alus	برتن	alus	N;NOM;MASC;SG;3	N;NOM;SG
برتنا	rakenda	برتنا	rakendama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
برتنا	kehti	برتنا	kehtima	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
برتنا	kasuta	برتنا	kasutama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
برداشت	kannatus	برداشت	kannatus	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	kestvus	برداشت	kestvus	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	vastupidavus	برداشت	vastu_pidavus	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	hälve	برداشت	hälv	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	kannatus	برداشت	kannatus	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	kestvus	برداشت	kestvus	N;NOM;FEM;SG;3	N;NOM;SG
برداشت	vastupidavus	برداشت	vastu_pidavus	N;NOM;FEM;SG;3	N;NOM;SG
بُردباری	kannatus	بُردباری	kannatus	N;NOM;MASC;SG;3	N;NOM;SG
بردہ	ori	بردہ	ori	N;NOM;MASC;SG;3	N;NOM;SG
برسات	dušš	برسات	dušš	N;NOM;MASC;SG;3	N;NOM;SG
برسات	vihm	برسات	vihm	N;NOM;MASC;SG;3	N;NOM;SG
برسات	rain	برسات	rain	N;NOM;MASC;SG;3	N;NOM;SG
برف	jää	برف	jää	N;NOM;MASC;SG;3	N;NOM;SG
برف	ice	برف	ice	N;NOM;MASC;SG;3	N;NOM;SG
برف	lumesadu	برف	lume_sadu	N;NOM;MASC;SG;3	N;NOM;SG
برف	lumi	برف	lumi	N;NOM;MASC;SG;3	N;NOM;SG
برفانی	lumine	برفانی	lumine	ADJ	ADJ;NOM;SG
برفانی	lumine	برفانی	lumine	ADJ	ADJ;NOM;SG
برفانی	jäine	برفانی	jäine	ADJ	ADJ;NOM;SG
برقیہ	telegramm	برقیہ	tele_gramm	N;NOM;MASC;SG;3	N;NOM;SG
برقیہ	telegramm	برقیہ	tele_gramm	N;NOM;MASC;SG;3	N;NOM;SG
برقیہ	elektron	برقیہ	elektron	N;NOM;MASC;SG;3	N;NOM;SG
برکت	suurenemine	برکت	suurenemine	N;NOM;FEM;SG;3	N;NOM;SG
برکت	suurendamine	برکت	suurendamine	N;NOM;FEM;SG;3	N;NOM;SG
برکت	arvukus	برکت	arvukus	N;NOM;FEM;SG;3	N;NOM;SG
برمحل	apt	برمحل	apt	N	N;NOM;SG
بروقت	apt	بروقت	apt	N;SG	N;NOM;SG
برہم	vihane	برہم	vihane	ADJ	ADJ;NOM;SG
برہمی	segadus	برہمی	segadus	N;NOM;MASC;SG;3	N;NOM;SG
برہمی	viha	برہمی	viha	N;NOM;MASC;SG;3	N;NOM;SG
برہنہ	paljaste	برہنہ	paljas	ADJ	ADJ;GEN;PL
برہنہ	paljas	برہنہ	paljas	ADJ	ADJ;NOM;SG
برہنہ	paljaste	برہنہ	paljas	ADJ	ADJ;GEN;PL
برہنہ	paljas	برہنہ	paljas	ADJ	ADJ;NOM;SG
برہنہ	paljas	برہنہ	paljas	ADJ	ADJ;NOM;SG
برہنہ	alasti	برہنہ	alasti	ADJ	ADJ
برہنہ	alasti	برہنہ	alasti	ADJ	ADJ
بری	vabad	بری	vaba	ADJ;FEM	ADJ;NOM;PL
بری	vaba	بری	vaba	ADJ;FEM	ADJ;NOM;SG
بری	vabastatud	بری	vabastatud	ADJ;FEM	ADJ;PST;V.PTCP;PASS
بری	puhas	بری	puhas	ADJ;FEM	ADJ;NOM;SG
بری	selge	بری	selge	ADJ;FEM	ADJ;NOM;SG
بُری	õel	بُری	õel	ADJ;FEM	ADJ;NOM;SG
بُری	halb	بُری	halb	ADJ;FEM	ADJ;NOM;SG
بُری	paha	بُری	paha	ADJ;FEM	ADJ;NOM;SG
بڑا	eksklusiivne	بڑا	eks_klusiivne	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	ülemäärane	بڑا	üle_määrane	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	liigne	بڑا	liigne	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	tohutu	بڑا	tohutu	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	hiiglaslik	بڑا	hiiglaslik	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	tohutu	بڑا	tohutu	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	üllas	بڑا	üllas	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	õilis	بڑا	õilis	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	vanem	بڑا	vanem	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vanem	بڑا	vanem	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vana	بڑا	vana	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	ülim	بڑا	ülim	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vanim	بڑا	vanim	ADJ;NOM;MASC;SG	ADJ;NOM;RL;SG
بڑا	suur	بڑا	suur	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	suur	بڑا	suur	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	eksklusiivne	بڑا	eks_klusiivne	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	ülemäärane	بڑا	üle_määrane	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	liigne	بڑا	liigne	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	tohutu	بڑا	tohutu	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	hiiglaslik	بڑا	hiiglaslik	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	tohutu	بڑا	tohutu	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	üllas	بڑا	üllas	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	õilis	بڑا	õilis	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	vanem	بڑا	vanem	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vanem	بڑا	vanem	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vana	بڑا	vana	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑا	ülim	بڑا	ülim	ADJ;NOM;MASC;SG	ADJ;NOM;CMPR;SG
بڑا	vanim	بڑا	vanim	ADJ;NOM;MASC;SG	ADJ;NOM;RL;SG
بڑا	suur	بڑا	suur	ADJ;NOM;MASC;SG	ADJ;NOM;SG
بڑنا	tungida	بڑنا	tungima	V;SG;NFIN;ACT	V;NFIN
بڑنا	sisesta	بڑنا	sisenema	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑی	suured	بڑی	suur	ADJ;FEM	ADJ;NOM;PL
بڑی	suure	بڑی	suur	ADJ;FEM	ADJ;GEN;SG
بڑی	suur	بڑی	suur	ADJ;FEM	ADJ;NOM;SG
بڑی	vanem	بڑی	vanem	ADJ;FEM	ADJ;NOM;CMPR;SG
بڑھانا	laiendada	بڑھا	laiendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	eemalda	بڑھا	eemaldama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	soodustada	بڑھا	soodustama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	julgustada	بڑھا	julgustama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	sulge	بڑھا	sulg	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	tõsta	بڑھا	tõstma	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	tõstan	بڑھا	tõstma	V;MASC;SG;NFIN;ACT	V;IND;SG;1;PRS;FIN;ACT
بڑھانا	edendada	بڑھا	edendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	venitada	بڑھا	venitama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	venib	بڑھا	venima	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھانا	laiendada	بڑھا	laiendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	lisa	بڑھا	lisa	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	suurenda	بڑھا	suurendama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	eemalda	بڑھا	eemaldama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	soodustada	بڑھا	soodustama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	julgustada	بڑھا	julgustama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	sulge	بڑھا	sulg	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھانا	tõsta	بڑھا	tõstma	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	tõstan	بڑھا	tõstma	V;MASC;SG;NFIN;ACT	V;IND;SG;1;PRS;FIN;ACT
بڑھانا	edendada	بڑھا	edendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	venitada	بڑھا	venitama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھانا	venib	بڑھا	venima	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھائو	suurenda	بڑھائو	suurendama	V;PFV;MASC;SG;V.PTCP;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھائی	suurenda	بڑھائی	suurendama	V;PFV;FEM;SG;V.PTCP;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھتا	suureneb	بڑھتا	suurenema	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھتا	suurenda	بڑھتا	suurendama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھتا	tõuseb	بڑھتا	tõusma	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھتا	kasvab	بڑھتا	kasvama	V;IPFV;MASC;SG;V.PTCP;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھتی	suurenda	بڑھ	suurendama	V;IPFV;FEM;SG;V.PTCP;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھنا	laiendada	بڑھ	laiendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	venitada	بڑھ	venitama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	venib	بڑھ	venima	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھنا	õitseda	بڑھ	õitsema	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	suurenda	بڑھ	suurendama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھنا	õitseda	بڑھ	õitsema	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	tõuse	بڑھ	tõusma	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھنا	laiendada	بڑھ	laiendama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	kasvab	بڑھ	kasvama	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھنا	kasvama	بڑھ	kasvama	V;MASC;SG;NFIN;ACT	V;IN+ALL;V.CVB;ACT
بڑھنا	kasva	بڑھ	kasvama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھنا	venitada	بڑھ	venitama	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	venib	بڑھ	venima	V;MASC;SG;NFIN;ACT	V;IND;SG;3;PRS;FIN;ACT
بڑھنا	õitseda	بڑھ	õitsema	V;MASC;SG;NFIN;ACT	V;NFIN
بڑھنا	suurenda	بڑھ	suurendama	V;MASC;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بڑھنا	õitseda	بڑھ	õitsema	V;MASC;SG;NFIN;ACT	V;NFIN
بس	power	بس	power	N;NOM;MASC;SG;3	N;NOM;SG
بس	võim	بس	võim	N;NOM;MASC;SG;3	N;NOM;SG
بس	võimsus	بس	võimsus	N;NOM;MASC;SG;3	N;NOM;SG
بس	jõud	بس	jõud	N;NOM;MASC;SG;3	N;NOM;SG
بس	will	بس	will	N;NOM;MASC;SG;3	N;NOM;SG
بس	tahe	بس	tahe	N;NOM;MASC;SG;3	N;NOM;SG
بس	mõju	بس	mõju	N;NOM;MASC;SG;3	N;NOM;SG
بس	lõpp	بس	lõpp	N;NOM;MASC;SG;3	N;NOM;SG
بس	kontroll	بس	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
بس	tõrje	بس	tõrge	N;NOM;MASC;SG;3	N;NOM;SG
بس	nyyd	بس	nyyd	N;NOM;MASC;SG;3	N;NOM;SG
بس	käsk	بس	käsk	N;NOM;MASC;SG;3	N;NOM;SG
بس	võimalus	بس	võimalus	N;NOM;MASC;SG;3	N;NOM;SG
بس	asutus	بس	asutus	N;NOM;MASC;SG;3	N;NOM;SG
بس	ametiasutus	بس	ameti_asutus	N;NOM;MASC;SG;3	N;NOM;SG
بس	power	بس	power	N;NOM;MASC;SG;3	N;NOM;SG
بس	võim	بس	võim	N;NOM;MASC;SG;3	N;NOM;SG
بس	võimsus	بس	võimsus	N;NOM;MASC;SG;3	N;NOM;SG
بس	jõud	بس	jõud	N;NOM;MASC;SG;3	N;NOM;SG
بس	will	بس	will	N;NOM;MASC;SG;3	N;NOM;SG
بس	tahe	بس	tahe	N;NOM;MASC;SG;3	N;NOM;SG
بس	mõju	بس	mõju	N;NOM;MASC;SG;3	N;NOM;SG
بس	lõpp	بس	lõpp	N;NOM;MASC;SG;3	N;NOM;SG
بس	kontroll	بس	kontroll	N;NOM;MASC;SG;3	N;NOM;SG
بس	tõrje	بس	tõrge	N;NOM;MASC;SG;3	N;NOM;SG
بس	nyyd	بس	nyyd	N;NOM;MASC;SG;3	N;NOM;SG
بس	käsk	بس	käsk	N;NOM;MASC;SG;3	N;NOM;SG
بس	võimalus	بس	võimalus	N;NOM;MASC;SG;3	N;NOM;SG
بس	asutus	بس	asutus	N;NOM;MASC;SG;3	N;NOM;SG
بس	ametiasutus	بس	ameti_asutus	N;NOM;MASC;SG;3	N;NOM;SG
بِسات	kaubad	بِسات	kaup	N;NOM;MASC;PL;3	N;NOM;PL
بِسارنا	unusta	بِسارنا	unustama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِسارنا	kaota	بِسارنا	kaotma	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِساط	malelaua	بِساط	male_laud	N	N;NOM;SG
بِساط	power	بِساط	power	N	N;NOM;SG
بِساط	võimu	بِساط	võim	N	N;PRT;SG
بِساط	võim	بِساط	võim	N	N;NOM;SG
بِساط	võimsus	بِساط	võimsus	N	N;NOM;SG
بِساط	jõud	بِساط	jõud	N	N;NOM;SG
بِساط	kosmos	بِساط	kosmos	N	N;NOM;SG
بِساط	ruum	بِساط	ruum	N	N;NOM;SG
بِساط	ruumi	بِساط	ruum	N	N;PRT;SG
بِساط	vaipa	بِساط	vaip	N	N;PRT;SG
بِساط	vaip	بِساط	vaip	N	N;NOM;SG
بِساط	voodi	بِساط	voodi	N	N;NOM;SG
بِساط	võimsus	بِساط	võimsus	N	N;NOM;SG
بِساط	ulatus	بِساط	ulatus	N	N;NOM;SG
بِساط	pealinn	بِساط	pea_linn	N	N;NOM;SG
بِساط	kapital	بِساط	kapital	N	N;NOM;SG
بِساط	voodipesu	بِساط	voodi_pesu	N	N;NOM;SG
بِساط	mõisa	بِساط	mõis	N	N;PRT;SG
بِسانا	saa	بِسانا	saama	V;SG;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
بِسانا	omandada	بِسانا	omandama	V;SG;NFIN;ACT	V;NFIN
بستر	rõivas	بستر	rõivama	N;NOM;MASC;SG;3	N;NOM;SG
بستر	kleit	بستر	kleit	N;NOM;MASC;SG;3	N;NOM;SG
بستر	rõivas	بستر	rõivama	N;NOM;MASC;SG;3	N;NOM;SG
بستر	kleit	بستر	kleit	N;NOM;MASC;SG;3	N;NOM;SG
بستی	koloonia	بس	koloonia	N;NOM;FEM;SG;3	N;NOM;SG
بِسرام	mugavus	بِسرام	mugavus	N	N;NOM;SG
بِسرام	peatus	بِسرام	peatus	N	N;NOM;SG
بِسرام	paus	بِسرام	paus	N	N;NOM;SG
بِسرام	pausi	بِسرام	paus	N	N;PRT;SG
بسیط	originaal	بسیط	originaal	N;NOM;MASC;SG;3	N;NOM;SG
بسیط	pind	بسیط	pind	N;NOM;MASC;SG;3	N;NOM;SG
بشارت	ilmutus	بشارت	ilmutus	N;NOM;FEM;SG;3	N;NOM;SG
بشری	inimlik	بشری	inimlik	ADJ	ADJ;NOM;SG
بصارت	nägemine	بصارت	nägemine	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	arusaamine	بصارت	aru_saamine	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	mõistmine	بصارت	mõistmine	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	arusaam	بصارت	aru_saam	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	nägemus	بصارت	nägemus	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	visioon	بصارت	visioon	N;NOM;MASC;SG;3	N;NOM;SG
بصارت	nägemine	بصارت	nägemine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	oskus	بصیرت	oskus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	arusaamine	بصیرت	aru_saamine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	mõistmine	بصیرت	mõistmine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	arusaam	بصیرت	aru_saam	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	nägemus	بصیرت	nägemus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	visioon	بصیرت	visioon	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	nägemine	بصیرت	nägemine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	ettekujutus	بصیرت	ette_kujutus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	taju	بصیرت	taju	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	oskus	بصیرت	oskus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	arusaamine	بصیرت	aru_saamine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	mõistmine	بصیرت	mõistmine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	arusaam	بصیرت	aru_saam	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	nägemus	بصیرت	nägemus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	visioon	بصیرت	visioon	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	nägemine	بصیرت	nägemine	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	ettekujutus	بصیرت	ette_kujutus	N;NOM;MASC;SG;3	N;NOM;SG
بصیرت	taju	بصیرت	taju	N;NOM;MASC;SG;3	N;NOM;SG
بِضاعتی	rikkaks	بِضاعتی	rikas	ADJ	ADJ;TRANS;SG
بِضاعتی	rikkad	بِضاعتی	rikas	ADJ	ADJ;NOM;PL
بِضاعتی	rikkalik	بِضاعتی	rikkalik	ADJ	ADJ;NOM;SG
بِضاعتی	rikas	بِضاعتی	rikas	ADJ	ADJ;NOM;SG
بطن	kõht	بطن	kõht	N;NOM;MASC;SG;3	N;NOM;SG
بطن	magu	بطن	magu	N;NOM;MASC;SG;3	N;NOM;SG
بطن	generatsioon	بطن	generatsioon	N;NOM;MASC;SG;3	N;NOM;SG
بطن	põlvkond	بطن	põlvkond	N;NOM;MASC;SG;3	N;NOM;SG
بطن	kõht	بطن	kõht	N;NOM;MASC;SG;3	N;NOM;SG
بطن	belly	بطن	belly	N;NOM;MASC;SG;3	N;NOM;SG
بطن	kõht	بطن	kõht	N;NOM;MASC;SG;3	N;NOM;SG
بُعد	mõõde	بُعد	mõõe	N;NOM;MASC;SG;3	N;NOM;SG
بُعد	kaugus	بُعد	kaugus	N;NOM;MASC;SG;3	N;NOM;SG
