اتھاہ	깊게	اتھاہ	깊+게		
پٹری	축척	پٹری	축척	N;NOM;FEM;SG;3	N
پٹری	규모	پٹری	규모	N;NOM;FEM;SG;3	N
پٹری	레일	پٹری	레일	N;NOM;FEM;SG;3	N
پٹری	트랙	پٹری	트랙	N;NOM;FEM;SG;3	N
پٹری	추적	پٹری	추적	N;NOM;FEM;SG;3	N
پٹری	통치자	پٹری	통치자	N;NOM;FEM;SG;3	N
پٹل	매스	پٹل	매스		
پٹل	대량	پٹل	대량		
پٹل	커버	پٹل	커버		
پٹل	덮개	پٹل	덮개		
پٹل	표지	پٹل	표지		
پٹل	옥상	پٹل	옥상		
پِٹُّو	패배	پِٹُّو	패배	N;NOM;MASC;SG;3	N
پٹّوں	근육	پٹّ	근육	N;ACC;MASC;PL;3	N
پجر	봄이	پجر	봄+이		
پجر	스프링	پجر	스프링		
پجر	분수	پجر	분수		
پچ	편견	پچ	편견	N;NOM;MASC;SG;3	N
پچ	방위	پچ	방위	N;NOM;MASC;SG;3	N
پچ	국방	پچ	국방	N;NOM;MASC;SG;3	N
پچ	디펜스	پچ	디펜스	N;NOM;MASC;SG;3	N
پچ	보호	پچ	보호	N;NOM;MASC;SG;3	N
پچ	지원	پچ	지원	N;NOM;MASC;SG;3	N
پچ	후원	پچ	후원	N;NOM;MASC;SG;3	N
پچر	쐐기	پچر	쐐기		
پِچکاری	관장	پِچکاری	관장	N;NOM;MASC;SG;3	N
پِچھاڑی	후방	پِچھاڑی	후방	N;NOM;MASC;SG;3	N
پخ	잡음	پخ	잡음		
پخ	소란	پخ	소란		
پُختہ	강한	پُختہ	강하+ㄴ	ADJ	ADJ
پخش	부드러워	پخش	부드럽+어		
پخش	청량	پخش	청량		
پخش	부드럽게	پخش	부드럽+게		
پخش	소프트	پخش	소프트		
پد	위엄	پد	위엄		
پد	존엄	پد	존엄		
پد	품위	پد	품위		
پد	표시	پد	표시		
پد	마르크	پد	마르크		
پد	마크	پد	마크		
پد	발자국	پد	발자국		
پد	스텝	پد	스텝		
پد	걸음	پد	걸음		
پد	사인	پد	사인		
پد	트레이스	پد	트레이스		
پد	오피스	پد	오피스		
پد	구절	پد	구절		
پد	워드	پد	워드		
پد	단어	پد	단어		
پدک	스텝	پدک	스텝		
پدک	걸음	پدک	걸음		
پدک	오피스	پدک	오피스		
پدک	배지	پدک	배+지		
پدک	뱃지	پدک	배+지		
پدک	위치	پدک	위치		
پذیرائی	합격	پذیرائی	합격	N;NOM;FEM;SG;3	N
پذیرائی	합격	پذیرائی	합격	N;NOM;FEM;SG;3	N
پذیرائی	접수	پذیرائی	접수	N;NOM;FEM;SG;3	N
پذیرُفتہ	승인	پذیرُفتہ	승인	N;NOM;MASC;SG;3	N
پرافسوں	마법	پرافس	마법	N;ACC;MASC;PL;3	N
پرآب	빛나	پرآب	빛나+아		
پراچین	담장	پراچین	담장		
پراچین	늙은	پراچین	늙+ㄴ		
پراچین	동방	پراچین	동방		
پراکرِت	자연	پراکرِت	자연	N;NOM;MASC;SG;3	N
پراکرِت	천연	پراکرِت	천연	N;NOM;MASC;SG;3	N
پران	파워	پران	파우+어		
پران	라이프	پران	라이프		
پران	소울	پران	소울		
پرانک	애니메이트	پرانک	애니메이트		
پرب	페스티벌	پرب	페스티벌		
پرب	보석	پرب	보석		
پربت	산악	پربت	산악	N;NOM;MASC;SG;3	N
پرپنچ	배반	پرپنچ	배반		
پرپنچ	사기	پرپنچ	사기		
پرپنچ	속임수	پرپنچ	속임수		
پرپنچ	착각	پرپنچ	착각		
پرپنچ	환상	پرپنچ	환상		
پرت	계층	پرت	계층	N;NOM;MASC;SG;3	N
پرتھا	전통	پرتھا	전통		
پرتھا	명성	پرتھا	명성		
پرتھا	페임	پرتھا	페임		
پرتھا	커스텀	پرتھا	커스텀		
پرتھا	맞춤	پرتھا	맞추+ㄴ		
پرچار	확산	پرچار	확산	N;NOM;MASC;SG;3	N
پرچار	통화	پرچار	통화	N;NOM;MASC;SG;3	N
پرچار	화폐	پرچار	화폐	N;NOM;MASC;SG;3	N
پرچار	설교	پرچار	설교	N;NOM;MASC;SG;3	N
پرچار	전파	پرچار	전파	N;NOM;MASC;SG;3	N
پرچار	확산	پرچار	확산	N;NOM;MASC;SG;3	N
پرچار	통화	پرچار	통화	N;NOM;MASC;SG;3	N
پرچار	화폐	پرچار	화폐	N;NOM;MASC;SG;3	N
پرچار	설교	پرچار	설교	N;NOM;MASC;SG;3	N
پرچار	전파	پرچار	전파	N;NOM;MASC;SG;3	N
پرچارک	설교	پرچارک	설교	N;NOM;MASC;SG;3	N
پرچخ	piece	پرچخ	piece		
پرچم	배너	پرچم	배너	N;NOM;MASC;SG;3	N
پرچم	깃발	پرچم	깃발	N;NOM;MASC;SG;3	N
پرچم	국기	پرچم	국기	N;NOM;MASC;SG;3	N
پرچم	플래그	پرچم	플래그	N;NOM;MASC;SG;3	N
پرچم	배너	پرچم	배너	N;NOM;MASC;SG;3	N
پرچہ	편지	پرچہ	편지	N;NOM;MASC;SG;3	N
پرچہ	신문	پرچہ	신문	N;NOM;MASC;SG;3	N
پرچی	허가	پرچی	허+가	N;NOM;MASC;SG;3	N
پرچی	편지	پرچی	편지	N;NOM;MASC;SG;3	N
پرچی	투표	پرچی	투표	N;NOM;MASC;SG;3	N
پرداخت	완성	پرداخت	완성	N;NOM;MASC;SG;3	N
پرداخت	보정	پرداخت	보정	N;NOM;MASC;SG;3	N
پرداخت	교정	پرداخت	교정	N;NOM;MASC;SG;3	N
پرداخت	지원	پرداخت	지원	N;NOM;MASC;SG;3	N
پرداخت	후원	پرداخت	후원	N;NOM;MASC;SG;3	N
پردازی	장식	پردازی	장식	N;NOM;MASC;SG;3	N
پردہ	비밀	پردہ	비밀	N;NOM;MASC;SG;3	N
پردہ	화면	پردہ	화면	N;NOM;MASC;SG;3	N
پردہ	비밀	پردہ	비밀	N;NOM;MASC;SG;3	N
پردہ	화면	پردہ	화면	N;NOM;MASC;SG;3	N
پرَس	터치스톤	پرَس	터치스톤		
پُرس	문의	پُرس	문+의		
پرستش	헌신	پرستش	헌신	N;NOM;MASC;SG;3	N
پرستش	예배	پرستش	예배	N;NOM;MASC;SG;3	N
پرستش	예배	پرستش	예배	N;NOM;MASC;SG;3	N
پرستش	숭배	پرستش	숭배	N;NOM;MASC;SG;3	N
پرستی	예배	پرستی	예배	N;NOM;MASC;SG;3	N
پرستی	예배	پرستی	예배	N;NOM;MASC;SG;3	N
پرستی	숭배	پرستی	숭배	N;NOM;MASC;SG;3	N
پرَن	문라이트	پرَن	문라이트		
پرَن	달빛	پرَن	달빛		
پرن	리프	پرن	리프		
پرندہ	전단지	پرندہ	전단지	N;NOM;MASC;SG;3	N
پرندہ	전단지	پرندہ	전단지	N;NOM;MASC;SG;3	N
پرندہ	조류	پرندہ	조류	N;NOM;MASC;SG;3	N
پرواز	비행	پرواز	비행	N;NOM;MASC;SG;3	N
پرواز	항공편	پرواز	항공+편	N;NOM;MASC;SG;3	N
پرواز	비행	پرواز	비행	N;NOM;MASC;SG;3	N
پرواز	출발	پرواز	출발	N;NOM;MASC;SG;3	N
پرواز	출국	پرواز	출국	N;NOM;MASC;SG;3	N
پرواز	접속	پرواز	접속	N;NOM;MASC;SG;3	N
پرواز	접근	پرواز	접근	N;NOM;MASC;SG;3	N
پرواز	액세스	پرواز	액세스	N;NOM;MASC;SG;3	N
پروانجات	라이선스	پروانجات	라이선스	N;NOM;MASC;PL;3	N
پروانجات	사용권	پروانجات	사용권	N;NOM;MASC;PL;3	N
پروانجات	면허	پروانجات	면허	N;NOM;MASC;PL;3	N
پروانجات	보조금	پروانجات	보조금	N;NOM;MASC;PL;3	N
پروانجات	편지	پروانجات	편지	N;NOM;MASC;PL;3	N
پرواہ	배수	پرواہ	배수	N;NOM;MASC;SG;3	N
پرور	지지자	پرور	지지자		
پرور	서포터	پرور	서포터		
پروری	육성	پروری	육성	N;NOM;MASC;SG;3	N
پریڈ	행진	پریڈ	행진	N;NOM;MASC;SG;3	N
پڑتا	공유해	پڑ	공유+하+어	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتا	공유하기	پڑ	공유+하+기	V;IPFV;MASC;SG;V.PTCP;ACT	V
پڑتال	검토	پڑتال	검토	N;NOM;MASC;SG;3	N
پڑتال	검수	پڑتال	검수	N;NOM;MASC;SG;3	N
پڑتال	점검	پڑتال	점검	N;NOM;MASC;SG;3	N
پڑتال	검사	پڑتال	검사	N;NOM;MASC;SG;3	N
پڑتال	조사	پڑتال	조사	N;NOM;MASC;SG;3	N
پڑتال	수사	پڑتال	수사	N;NOM;MASC;SG;3	N
پڑتال	비교	پڑتال	비교	N;NOM;MASC;SG;3	N
پڑتال	확인	پڑتال	확인	N;NOM;MASC;SG;3	N
پڑتال	점검	پڑتال	점검	N;NOM;MASC;SG;3	N
پڑنا	떨어지지	پڑ	떨어지+지	V;MASC;SG;NFIN;ACT	V
پڑنا	떨어지는	پڑ	떨어지+는	V;MASC;SG;NFIN;ACT	V
پڑھا	읽기	پڑھ	읽+기	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	읽는다	پڑھ	읽+는다	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھا	읽고	پڑھ	읽+고	V;PFV;MASC;SG;V.PTCP;ACT	V
پڑھانا	가르쳐	پڑھا	가르치+어	V;MASC;SG;V.PTCP;ACT	V
پڑھائی	읽고	پڑھا	읽+고	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	읽기	پڑھا	읽+기	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	읽고	پڑھا	읽+고	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	읽기	پڑھا	읽+기	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	공부해	پڑھا	공부+하+어	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھائی	공부하기	پڑھا	공부+하+기	V;PFV;FEM;SG;V.PTCP;ACT	V
پڑھنا	읽기	پڑھ	읽+기	V;MASC;SG;NFIN;ACT	V
پڑھنا	읽는다	پڑھ	읽+는다	V;MASC;SG;NFIN;ACT	V
پڑھنا	읽고	پڑھ	읽+고	V;MASC;SG;NFIN;ACT	V
پڑھنا	공부해	پڑھ	공부+하+어	V;MASC;SG;NFIN;ACT	V
پڑھنا	공부하기	پڑھ	공부+하+기	V;MASC;SG;NFIN;ACT	V
پز	베이킹	پز	베이킹		
پژمُردگی	슬픔	پژمُردگی	슬픔	N;NOM;MASC;SG;3	N
پسپائی	후퇴	پسپائی	후퇴	N;NOM;FEM;SG;3	N
پسپائی	패배	پسپائی	패배	N;NOM;FEM;SG;3	N
پست	나쁜	پست	나쁘+ㄴ	ADJ	ADJ
پست	나쁘다	پست	나쁘+다	ADJ	ADJ
پست	나쁜	پست	나쁘+ㄴ	ADJ	ADJ
پست	나쁘다	پست	나쁘+다	ADJ	ADJ
پسندیدگی	승인	پسندیدگی	승인	N;NOM;MASC;SG;3	N
پسین	라스트	پسین	라스트		
پُشت	보호자	پُشت	보호자	N;NOM;MASC;SG;3	N
پُشت	수호	پُشت	수호	N;NOM;MASC;SG;3	N
پُشت	지원	پُشت	지원	N;NOM;MASC;SG;3	N
پُشت	후원	پُشت	후원	N;NOM;MASC;SG;3	N
پشک	이슬	پشک	이슬		
پشک	이슬이	پشک	이슬+이		
پشم	모피	پشم	모피		
پشم	양털	پشم	양털		
پُف	쉐프	پُف	쉐프		
پُکار	소리쳐	پُکار	소리치+어		
پُکار	울음	پُکار	울음		
پکڑنا	받기	پکڑ	받+기	V;MASC;SG;NFIN;ACT	V
پکڑنا	받기	پکڑ	받+기	V;MASC;SG;NFIN;ACT	V
پکڑنا	찾기	پکڑ	찾+기	V;MASC;SG;NFIN;ACT	V
پکش	측면	پکش	측면		
پکش	사이드	پکش	사이드		
پکنا	성숙한	پک	성숙+하+ㄴ	V;MASC;SG;NFIN;ACT	V
پکنا	성숙한	پک	성숙+하+ㄴ	V;MASC;SG;NFIN;ACT	V
پکھارنا	깨끗하다	پکھار	깨끗하+다	V;MASC;SG;NFIN;ACT	V
پکھارنا	씻기	پکھار	씻+기	V;MASC;SG;NFIN;ACT	V
پکھارنا	씻어	پکھار	씻+어	V;MASC;SG;NFIN;ACT	V
پگ	발발	پگ	발발	N;NOM;MASC;SG;3	N
پگ	단계	پگ	단계	N;NOM;MASC;SG;3	N
پگا	가족	پگا	가족		
پگا	패밀리	پگا	패밀리		
پگاہ	모닝	پگاہ	모닝		
پگڑی	사람	پگڑی	사람	N;NOM;FEM;SG;3	N
پگڑی	사람	پگڑی	사람	N;NOM;FEM;SG;3	N
پگّل	미친	پگّل	미치+ㄴ		
پگّل	mad	پگّل	mad		
پگوڈا	파고다	پگوڈا	파+ㄴ다+고		
پگھارنا	씻기	پگھار	씻+기	V;SG;NFIN;ACT	V
پگھارنا	씻어	پگھار	씻+어	V;SG;NFIN;ACT	V
پِن	고정	پِن	고정		
پُن	수컷	پُن	수컷		
پناہ	망명	پناہ	망명	N;NOM;MASC;SG;3	N
پناہ	보호	پناہ	보호	N;NOM;MASC;SG;3	N
پناہ	망명	پناہ	망명	N;NOM;MASC;SG;3	N
پناہ	보호	پناہ	보호	N;NOM;MASC;SG;3	N
پنج	파이브	پنج	파이브		
پِنجنا	참여하기	پِنج	참여+하+기	V;SG;NFIN;ACT	V
پِنجنا	가입하기	پِنج	가입+하+기	V;SG;NFIN;ACT	V
پنجہ	파워	پنجہ	파우+어		
پنجہ	클러치	پنجہ	클러치		
پنجہ	컨트롤	پنجہ	컨트롤		
پنجہ	소지	پنجہ	소지		
پنچ	판단	پنچ	판단		
پنچ	파이브	پنچ	파이브		
پنچایت	중재	پنچایت	중재	N;NOM;MASC;SG;3	N
پنچایت	공동체	پنچایت	공동체	N;NOM;MASC;SG;3	N
پند	충고	پند	충+고		
پِنڈ	빌리지	پِنڈ	빌리+지		
پنڈا	지혜	پنڈا	지혜		
پُنر	두번째	پُنر	두번+째	N;NOM;MASC;SG;3	N
پِنک	졸음	پِنک	졸음		
پنکھ	깃털	پنکھ	깃털	N;NOM;MASC;SG;3	N
پنکھ	날개	پنکھ	날개	N;NOM;MASC;SG;3	N
پنگا	어설픈	پنگا	어설프+ㄴ		
پنگا	싸움	پنگا	싸움		
پِننا	깨끗하다	پِن	깨끗하+다	V;SG;NFIN;ACT	V
پنہا	광범위	پنہا	광범위		
پنہا	와이드	پنہا	와이드		
پنہا	넓이	پنہا	넓이		
پنیر	치즈	پنیر	치즈	N;NOM;MASC;SG;3	N
پَو	에이스	پَو	에이스		
پَو	ace	پَو	ace		
پوٹ	자루	پوٹ	자루		
پوٹ	초과	پوٹ	초+과		
پوٹ	베일	پوٹ	베이+ㄹ		
پوچ	쓸모없는	پوچ	쓸모없+는		
پوچ	페티	پوچ	페티		
پوچھنا	깨끗하다	پوچھ	깨끗하+다	V;MASC;SG;NFIN;ACT	V
پوست	껍질	پوست	껍질		
پوست	나무껍질	پوست	나무껍질		
پوست	크러스트	پوست	크러스트		
پوست	레이어	پوست	레이어		
پوست	껍질	پوست	껍질		
پوست	나무껍질	پوست	나무껍질		
پوست	스킨	پوست	스킨		
پوست	크러스트	پوست	크러스트		
پوست	레이어	پوست	레이어		
پوش	붕어	پوش	붕어		
پول	비밀	پول	비밀	N;NOM;MASC;SG;3	N
پونچنا	깨끗하다	پونچنا	깨끗하+다	V;SG;NFIN;ACT	V
پونچھنا	깨끗하다	پونچھنا	깨끗하+다	V;SG;NFIN;ACT	V
پہ	근데	پہ	근데		
پہاڑ	산악	پہاڑ	산악	N;NOM;MASC;SG;3	N
پہپٹ	사기	پہپٹ	사기		
پہپٹ	잡음	پہپٹ	잡음		
پہپٹ	속임수	پہپٹ	속임수		
پہپٹ	소란	پہپٹ	소란		
پہچان	구별	پہچان	구별	N;NOM;MASC;SG;3	N
پہچان	증명	پہچان	증명	N;NOM;MASC;SG;3	N
پہچان	식별	پہچان	식별	N;NOM;MASC;SG;3	N
پہچان	신분증	پہچان	신분증	N;NOM;MASC;SG;3	N
پہچان	인식	پہچان	인식	N;NOM;MASC;SG;3	N
پہچاننا	이해하기	پہچان	이해+하+기	V;SG;NFIN;ACT	V
پہچاننا	알아듣기	پہچان	알+아+있+기	V;SG;NFIN;ACT	V
پہچاننا	이해하기	پہچان	이해+하+기	V;SG;NFIN;ACT	V
پہچاننا	알아듣기	پہچان	알+아+있+기	V;SG;NFIN;ACT	V
پہچاننا	식별하기	پہچان	식별+하+기	V;SG;NFIN;ACT	V
پہچنا	도달하기	پہچ	도달+하+기	V;MASC;SG;V.PTCP;ACT	V
پہچنا	도착하다	پہچ	도착+하+다	V;MASC;SG;V.PTCP;ACT	V
پہَل	측면	پہَل	측면		
پہَل	사이드	پہَل	사이드		
پہل	퍼스트	پہل	퍼스트		
پہل	이니셔티브	پہل	이니셔티브		
پہنچ	도달하기	پہنچ	도달+하+기	V;ACT	V
پہنچا	도착했다	پہنچ	도착+하+었+다	V;PFV;MASC;SG;V.PTCP;ACT	V
پہنچنا	이해하기	پہنچ	이해+하+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	알아듣기	پہنچ	알+아+있+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	받기	پہنچ	받+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	도착하다	پہنچ	도착+하+다	V;MASC;SG;NFIN;ACT	V
پہنچنا	이해하기	پہنچ	이해+하+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	알아듣기	پہنچ	알+아+있+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	받기	پہنچ	받+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	도달하기	پہنچ	도달+하+기	V;MASC;SG;NFIN;ACT	V
پہنچنا	도착하다	پہنچ	도착+하+다	V;MASC;SG;NFIN;ACT	V
پَے	표시	پَہ	표시		
پَے	마르크	پَہ	마르크		
پَے	마크	پَہ	마크		
پَے	근데	پَہ	근데		
پَے	발자국	پَہ	발자국		
پَے	신경	پَہ	신경		
پَے	트레이스	پَہ	트레이스		
پیار	사랑	پیار	사랑	N;NOM;MASC;SG;3	N
پیار	우정	پیار	우정	N;NOM;MASC;SG;3	N
پیار	애정	پیار	애정	N;NOM;MASC;SG;3	N
پِیٹنا	기울기	پِیٹ	기울+기	V;MASC;SG;NFIN;ACT	V
پِیٹنا	기울여	پِیٹ	기울이+어	V;MASC;SG;NFIN;ACT	V
پیچاک	콤플렉스	پیچاک	콤플렉스		
پیچاک	트위스트	پیچاک	트위스트		
پیچاک	달팽이	پیچاک	달팽이		
پیچیدگی	합병증	پیچیدگی	합병증	N;NOM;MASC;SG;3	N
پیچیدگی	턴제	پیچیدگی	턴제	N;NOM;MASC;SG;3	N
پیچیدگی	복잡도	پیچیدگی	복잡+도	N;NOM;MASC;SG;3	N
پیچیدگی	합병증	پیچیدگی	합병증	N;NOM;MASC;SG;3	N
پیچیدگی	턴제	پیچیدگی	턴제	N;NOM;MASC;SG;3	N
پیچیدہ	어려운	پیچیدہ	어렵+ㄴ	ADJ	ADJ
پیچیدہ	어려운	پیچیدہ	어렵+ㄴ	ADJ	ADJ
پَیدائشی	자연	پَیدائشی	자연	N;NOM;MASC;SG;3	N
پَیدائشی	천연	پَیدائشی	천연	N;NOM;MASC;SG;3	N
پیش	전에	پیش	전+에	ADV;MASC;SG;3	ADV
پیشانی	제목	پیشانی	제목	N;NOM;MASC;SG;3	N
پیشانی	운명	پیشانی	운명	N;NOM;MASC;SG;3	N
پیشانی	제목	پیشانی	제목	N;NOM;MASC;SG;3	N
پیشانی	운명	پیشانی	운명	N;NOM;MASC;SG;3	N
پیشتر	이전	پیشتر	이전	N;NOM;MASC;SG;3	N
پیشکاری	에이전시	پیشکاری	에이전시	N;NOM;MASC;SG;3	N
پیشکاری	대행사	پیشکاری	대행사	N;NOM;MASC;SG;3	N
پیشکاری	대리점	پیشکاری	대리점	N;NOM;MASC;SG;3	N
پیشکش	제안	پیشکش	제안	N;NOM;MASC;SG;3	N
پیشکش	쿠폰	پیشکش	쿠폰	N;NOM;MASC;SG;3	N
پیشکش	제안	پیشکش	제안	N;NOM;MASC;SG;3	N
پیشوا	모델	پیشوا	모델	N;NOM;MASC;SG;3	N
پیشوا	모형	پیشوا	모형	N;NOM;MASC;SG;3	N
پیشوا	가이드	پیشوا	가이드	N;NOM;MASC;SG;3	N
پیشوا	안내	پیشوا	안내	N;NOM;MASC;SG;3	N
پیشوا	지도자	پیشوا	지도자	N;NOM;MASC;SG;3	N
پیشوا	성직자	پیشوا	성직자	N;NOM;MASC;SG;3	N
پیشوائی	우선순위	پیشوائی	우선+순위	N;NOM;MASC;SG;3	N
پیشوائی	지도력	پیشوائی	지도력	N;NOM;MASC;SG;3	N
پیشوائی	복음	پیشوائی	복음	N;NOM;MASC;SG;3	N
پیشوائی	우선순위	پیشوائی	우선+순위	N;NOM;MASC;SG;3	N
پیشہ	무역	پیشہ	무역	N;NOM;MASC;SG;3	N
پیشہ	업체	پیشہ	업체	N;NOM;MASC;SG;3	N
پیشہ	사업	پیشہ	사업	N;NOM;MASC;SG;3	N
پیشہ	사무소	پیشہ	사무소	N;NOM;MASC;SG;3	N
پیشہ	사무실	پیشہ	사무실	N;NOM;MASC;SG;3	N
پیشہ	성매매	پیشہ	성매매	N;NOM;MASC;SG;3	N
پیشہ	직업	پیشہ	직업	N;NOM;MASC;SG;3	N
پیشہ	무역	پیشہ	무역	N;NOM;MASC;SG;3	N
پیشہ	업체	پیشہ	업체	N;NOM;MASC;SG;3	N
پیشہ	사업	پیشہ	사업	N;NOM;MASC;SG;3	N
پیشہ	사무소	پیشہ	사무소	N;NOM;MASC;SG;3	N
پیشہ	사무실	پیشہ	사무실	N;NOM;MASC;SG;3	N
پیشہ	성매매	پیشہ	성매매	N;NOM;MASC;SG;3	N
پیشی	청각	پیشی	청각	N;NOM;MASC;SG;3	N
پیشی	존재	پیشی	존재	N;NOM;MASC;SG;3	N
پیشین	고대	پیشین	고대	N;NOM;MASC;SG;3	N
پیشین	오후	پیشین	오후	N;NOM;MASC;SG;3	N
پیشین	저녁	پیشین	저녁	N;NOM;MASC;SG;3	N
پیل	밀어	پیل	밀+어		
پیل	푸시	پیل	푸시		
پَین	배수지	پَین	배수+지		
پیندا	엉덩이	پیندا	엉덩이		
پیندا	엉덩이	پیندا	엉덩이		
پھاٹک	대문	پھاٹک	대문		
پھاٹک	게이트	پھاٹک	게이트		
پھاٹک	체크	پھاٹک	체크		
پھال	스텝	پھال	스텝		
پھال	걸음	پھال	걸음		
پھال	걸음	پھال	걸음		
پھانس	걱정	پھانس	걱정		
پھانس	스프린터	پھانس	스프린터		
پھانس	가시	پھانس	가시		
پھانس	염려	پھانس	염려		
پھانس	올가미	پھانس	올가미		
پھانسی	반복	پھانسی	반복	N;NOM;FEM;SG;3	N
پھانک	생김	پھانک	생김		
پھانک	비트	پھانک	비트		
پھانک	piece	پھانک	piece		
پھانک	잘라	پھانک	자르+아		
پھانکڑ	굵게	پھانکڑ	굵+게		
پھانکڑ	굵은	پھانکڑ	굵+ㄴ		
پھانکڑ	영리	پھانکڑ	영리		
پھانکڑ	스마트	پھانکڑ	스마트		
پھب	그레이스	پھب	그레이스		
پھب	은혜	پھب	은혜		
پھب	우아	پھب	우아		
پھبن	그레이스	پھبن	그레이스		
پھبن	은혜	پھبن	은혜		
پھبن	아름다움	پھبن	아름다움		
پھبن	미인	پھبن	미인		
پھبن	우아	پھبن	우아		
پُھٹکر	바뀌기	پُھٹکر	바뀌+기	V;V.CVB;ACT	V
پُھٹکر	바꾸기	پُھٹکر	바꾸+기	V;V.CVB;ACT	V
پُھٹکر	분리됨	پُھٹکر	분리+되+ㄴ	V;V.CVB;ACT	V
پھدک	끓는	پھدک	끓+는		
پِھرتا	걷고	پِھرتا	걷+고	V;IPFV;MASC;SG;V.PTCP;ACT	V
پِھرتا	걷는다	پِھرتا	걷+는다	V;IPFV;MASC;SG;V.PTCP;ACT	V
پِھرتا	걷기	پِھرتا	걷+기	V;IPFV;MASC;SG;V.PTCP;ACT	V
پِھرنا	바뀌기	پِھر	바뀌+기	V;MASC;SG;NFIN;ACT	V
پِھرنا	바꾸기	پِھر	바꾸+기	V;MASC;SG;NFIN;ACT	V
پھڑکن	두근	پھڑکن	두근		
پھڑکن	그리움	پھڑکن	그립움		
پھڑکن	소원	پھڑکن	소원		
پھسائو	캡쳐	پھسائو	요치+어		
پُھکنا	굽기	پُھک	굽+기	V;NFIN;ACT	V
پھل	반납	پھل	반납	N;NOM;MASC;SG;3	N
پھل	반환	پھل	반환	N;NOM;MASC;SG;3	N
پھل	귀환	پھل	귀환	N;NOM;MASC;SG;3	N
پھل	복귀	پھل	복귀	N;NOM;MASC;SG;3	N
پھل	이익	پھل	이익	N;NOM;MASC;SG;3	N
پھل	영향	پھل	영향	N;NOM;MASC;SG;3	N
پھل	효과	پھل	효과	N;NOM;MASC;SG;3	N
پھل	어린이들	پھل	어린이+들	N;NOM;MASC;SG;3	N
پھل	자녀	پھل	자녀	N;NOM;MASC;SG;3	N
پھل	어린이	پھل	어린이	N;NOM;MASC;SG;3	N
پھل	아이들	پھل	아이+들	N;NOM;MASC;SG;3	N
پھل	보상	پھل	보상	N;NOM;MASC;SG;3	N
پھُل	플라워	پھُل	플라우+어		
پھلی	반복	پھلا	반복	N;NOM;MASC;SG;3	N
پھلی	방패	پھلا	방패	N;NOM;MASC;SG;3	N
پھند	트랩	پھند	트랩		
پھوک	비어	پھوک	비+어		
پھوک	거절	پھوک	거절		
پھوک	비어	پھوک	비+어		
پھیٹنا	섞어	پھیٹ	섞+어	V;SG;NFIN;ACT	V
پھیر	바뀌기	پھیر	바뀌+기	V;ACT	V
پھیر	바꾸기	پھیر	바꾸+기	V;ACT	V
پھیرا	방문하기	پھیرا	방문+하+기	V;MASC;SG;V.PTCP;ACT	V
پِھینچنا	씻기	پِھینچ	씻+기	V;MASC;SG;NFIN;ACT	V
پِھینچنا	씻어	پِھینچ	씻+어	V;MASC;SG;NFIN;ACT	V
پھینکنا	던지기	پھینکنا	던지기	V;NFIN;ACT	V
تاحال	아직	تاحال	아직	ADV	ADV
تاب	더위	تاب	더위	N;NOM;MASC;SG;3	N
تاب	경련	تاب	경련	N;NOM;MASC;SG;3	N
تاب	전력	تاب	전력	N;NOM;MASC;SG;3	N
تاب	권력	تاب	권력	N;NOM;MASC;SG;3	N
تاب	밝기	تاب	밝+기	N;NOM;MASC;SG;3	N
تاباں	빛나	تاباں	빛나+아		
تاباں	밝아	تاباں	밝+아		
تاباں	밝고	تاباں	밝+고		
تاباں	밝은	تاباں	밝+ㄴ		
تاباں	밝게	تاباں	밝+게		
تابع	순종	تابع	순종	N;NOM;MASC;SG;3	N
تابع	승무원	تابع	승무원	N;NOM;MASC;SG;3	N
تابع	순종	تابع	순종	N;NOM;MASC;SG;3	N
تابع	순종	تابع	순종	N;NOM;MASC;SG;3	N
تابہ	냄비	تابہ	냄비		
تابہ	프라이팬	تابہ	프라이팬		
تابہ	빛나	تابہ	빛나+아		
تابی	더위	تابی	더위	N;NOM;MASC;SG;3	N
تاپ	불타는	تاپ	불타+는		
تاپ	히트	تاپ	히트		
تاخت	공격	تاخت	공격	N;NOM;MASC;SG;3	N
تاخت	침공	تاخت	침공	N;NOM;MASC;SG;3	N
تاخت	침략	تاخت	침략	N;NOM;MASC;SG;3	N
تاخت	침공	تاخت	침공	N;NOM;MASC;SG;3	N
تاخت	폭행	تاخت	폭행	N;NOM;MASC;SG;3	N
تاخت	공격	تاخت	공격	N;NOM;MASC;SG;3	N
تاَخُّر	지연	تاَخُّر	지연	N	N
تاَخُّر	지연이	تاَخُّر	지연+이	N	N
