この	cette	この	ce	DET	DET;FEM;SG
十二	douze	十二	douze	NUM	NUM
ターン	turn	ターン	turn	N	N;MASC;SG
結論	conclusions	結論	conclusion	N	N;FEM;PL
結論	conclusion	結論	conclusion	N	N;FEM;SG
秘書	secrétaires	秘書	secrétaire	N	N;MASC;PL
秘書	secrétaire	秘書	secrétaire	N	N;MASC;SG
ウォーター	eaux	ウォーター	eau	N	N;FEM;PL
ウォーター	eau	ウォーター	eau	N	N;FEM;SG
ラテン語	latin	ラテン語	latin	N	N;MASC;SG
属性	attributs	属性	attribut	N	N;MASC;PL
属性	attribut	属性	attribut	N	N;MASC;SG
属性	propriétés	属性	propriété	N	N;FEM;PL
属性	attributs	属性	attribut	N	N;MASC;PL
アーカイブ	archivage	アーカイブ	archivage	N	N;MASC;SG
アーカイブ	archivage	アーカイブ	archivage	N	N;MASC;SG
アーカイブ	archive	アーカイブ	archive	N	N;FEM;SG
アーカイブ	archives	アーカイブ	archive	N	N;FEM;PL
アーカイブ	archives	アーカイブ	archive	N	N;FEM;PL
騎兵	cavalerie	騎兵	cavalerie	N	N;FEM;SG
衝撃	impact	衝撃	impact	N	N;MASC;SG
衝撃	incidence	衝撃	incidence	N	N;FEM;SG
衝撃	chocs	衝撃	choc	N	N;MASC;PL
衝撃	choc	衝撃	choc	N	N;MASC;SG
ユニオン	union	ユニオン	union	N	N;FEM;SG
ユニオン	syndicat	ユニオン	syndicat	N	N;MASC;SG
前面	front	前面	front	N	N;MASC;SG
瞬間	moment	瞬間	moment	N	N;MASC;SG
瞬間	instant	瞬間	instant	N	N;MASC;SG
瞬間	instant	瞬間	instant	N	N;MASC;SG
中断	abandonner	中断	abandonner	V	V;NFIN
中断	avorter	中断	avorter	V	V;NFIN
中断	suspendu	中断	suspendre	V	V;MASC;SG;PST;V.PTCP
中断	suspendues	中断	suspendu	V	V;FEM;PL;PST;V.PTCP
中断	suspendue	中断	suspendre	V	V;FEM;SG;PST;V.PTCP
中断	suspendus	中断	suspendu	V	V;MASC;PL;PST;V.PTCP
ストップ	arrêt	ストップ	arrêt	N	N;MASC;SG
歯科	dentisterie	歯科	dentisterie	N	N;FEM;SG
招待	inviter	招待	inviter	V	V;NFIN
エクスプレス	express	エクスプレス	express	N	N;MASC;SG
スタンド	stand	スタンド	stand	N	N;MASC;SG
怪我	blessé	怪我	blesser	V	V;MASC;SG;PST;V.PTCP
怪我	blessée	怪我	blessé	V	V;FEM;SG;PST;V.PTCP
怪我	blessées	怪我	blesser	V	V;FEM;PL;PST;V.PTCP
怪我	blessés	怪我	blesser	V	V;MASC;PL;PST;V.PTCP
怪我	lésée	怪我	léser	V	V;FEM;SG;PST;V.PTCP
怪我	blessés	怪我	blesser	V	V;MASC;PL;PST;V.PTCP
上流	amont	上流	amont	N	N;MASC;SG
オーナー	propriétaire	オーナー	propriétaire	N	N;MASC;SG
オーナー	propriétaires	オーナー	propriétaire	N	N;MASC;PL
グラフ	graphe	グラフ	graphe	N	N;MASC;SG
グラフ	diagrammes	グラフ	diagramme	N	N;MASC;PL
縮小	rétrécir	縮小	rétrécir	V	V;NFIN
アリーナ	aréna	アリーナ	aréna	N	N;MASC;SG
アリーナ	arène	アリーナ	arène	N	N;FEM;SG
そば	soba	そば	soba	N	N;FEM;SG
そば	sarrasin	そば	sarrasin	N	N;MASC;SG
認証	authentification	認証	authentification	N	N;FEM;SG
認証	vérification	認証	vérification	N	N;FEM;SG
認証	vérifications	認証	vérification	N	N;FEM;PL
復讐	venger	復讐	venger	V	V;NFIN
本当に	vraiment	本当に	vraiment	ADV	ADV
本当に	réellement	本当に	réellement	ADV	ADV
絶滅	éteinte	絶滅	éteinte	V	V;FEM;SG;PST;V.PTCP
絶滅	éteint	絶滅	éteindre	V	V;MASC;SG;PST;V.PTCP
絶滅	éteints	絶滅	éteint	V	V;MASC;PL;PST;V.PTCP
婦人	dames	婦人	dame	N	N;FEM;PL
チャンス	hasard	チャンス	hasard	N	N;MASC;SG
チャンス	chance	チャンス	chance	N	N;FEM;SG
リアル	réel	リアル	réel	ADJ	ADJ;MASC;SG
リアル	réelle	リアル	réel	ADJ	ADJ;FEM;SG
リアル	véritable	リアル	véritable	ADJ	ADJ;MASC;SG
リアル	vrai	リアル	vrai	ADJ	ADJ;MASC;SG
リアル	vraie	リアル	vrai	ADJ	ADJ;FEM;SG
ギタリスト	guitariste	ギタリスト	guitariste	N	N;MASC;SG
ギタリスト	guitaristes	ギタリスト	guitariste	N	N;MASC;PL
カム	cam	カム	cam	N	N;MASC;SG
ラッシュ	ruée	ラッシュ	ruée	N	N;FEM;SG
ラッシュ	rush	ラッシュ	rush	N	N;MASC;SG
コントロール	contrôler	コントロール	contrôler	V	V;NFIN
メイド	servante	メイド	servante	N	N;FEM;SG
階段	escalier	階段	escalier	N	N;MASC;SG
階段	escaliers	階段	escalier	N	N;MASC;PL
階段	escalier	階段	escalier	N	N;MASC;SG
階段	escalier	階段	escalier	N	N;MASC;SG
条例	ordonnance	条例	ordonnance	N	N;FEM;SG
条例	ordonnances	条例	ordonnance	N	N;FEM;PL
ステレオ	stéréo	ステレオ	stéréo	N	N;MASC;SG
リゾート	localités	リゾート	localité	N	N;FEM;PL
ヘリコプター	hélico	ヘリコプター	hélico	N	N;MASC;SG
ヘリコプター	hélicoptère	ヘリコプター	hélicoptère	N	N;MASC;SG
ヘリコプター	hélicoptères	ヘリコプター	hélicoptère	N	N;MASC;PL
フォーク	fourchette	フォーク	fourchette	N	N;FEM;SG
フォーク	fourche	フォーク	fourche	N	N;FEM;SG
フォーク	fourches	フォーク	fourche	N	N;FEM;PL
フォーク	folk	フォーク	folk	N	N;MASC;SG
ブリッジ	bridge	ブリッジ	bridge	N	N;MASC;SG
ブリッジ	pont	ブリッジ	pont	N	N;MASC;SG
ブリッジ	passerelle	ブリッジ	passerelle	N	N;FEM;SG
ルーム	salle	ルーム	salle	N	N;FEM;SG
ルーム	chambre	ルーム	chambre	N	N;FEM;SG
ルーム	chambres	ルーム	chambre	N	N;FEM;PL
ルーム	salles	ルーム	salle	N	N;FEM;PL
ルーム	chambres	ルーム	chambre	N	N;FEM;PL
反映	reflètent	反映	refléter	V	V;IND;PL;3;PRS;FIN
反映	refléter	反映	refléter	V	V;NFIN
ピアニスト	pianiste	ピアニスト	pianiste	N	N;MASC;SG
原理	principe	原理	principe	N	N;MASC;SG
原理	principes	原理	principe	N	N;MASC;PL
予約	réserver	予約	réserver	V	V;NFIN
送る	envoie	送る	envoyer	V	V;IND;SG;3;PRS;FIN
送る	envoyez	送る	envoyer	V	V;IMP;PL;2;PRS;FIN
送る	envoyer	送る	envoyer	V	V;NFIN
バーン	grange	バーン	grange	N	N;FEM;SG
スピン	vrille	スピン	vrille	N	N;FEM;SG
スピン	spin	スピン	spin	N	N;MASC;SG
ホイール	roue	ホイール	roue	N	N;FEM;SG
ホイール	roues	ホイール	roue	N	N;FEM;PL
ホイール	roulettes	ホイール	roulette	N	N;FEM;PL
ホイール	roues	ホイール	roue	N	N;FEM;PL
レーザー	laser	レーザー	laser	N	N;MASC;SG
レーザー	lasers	レーザー	laser	N	N;MASC;PL
間違い	fautes	間違い	faute	N	N;FEM;PL
間違い	erreurs	間違い	erreur	N	N;FEM;PL
間違い	erreur	間違い	erreur	N	N;FEM;SG
走り	courir	走る	courir	V	V;NFIN
走り	exécuter	走る	exécuter	V	V;NFIN
忍者	ninja	忍者	ninja	N	N;MASC;SG
忍者	ninjas	忍者	ninja	N	N;MASC;PL
忍者	ninjas	忍者	ninja	N	N;MASC;PL
サスペンス	suspense	サスペンス	suspense	N	N;MASC;SG
ユーザ	utilisateur	ユーザ	utilisateur	N	N;MASC;SG
ユーザ	usager	ユーザ	usager	N	N;MASC;SG
ユーザ	usagers	ユーザ	usager	N	N;MASC;PL
ユーザ	utilisateurs	ユーザ	utilisateur	N	N;MASC;PL
海峡	détroit	海峡	détroit	N	N;MASC;SG
海峡	détroits	海峡	détroit	N	N;MASC;PL
海峡	canal	海峡	canal	N	N;MASC;SG
海峡	chaîne	海峡	chaîne	N	N;FEM;SG
海峡	chenal	海峡	chenal	N	N;MASC;SG
海峡	channel	海峡	channel	N	N;MASC;SG
氏名	nom	氏名	nom	N	N;MASC;SG
氏名	dénomination	氏名	dénomination	N	N;FEM;SG
氏名	noms	氏名	nom	N	N;MASC;PL
ムーン	lune	ムーン	lune	N	N;FEM;SG
ラーメン	ramen	ラーメン	ramen	N	N;MASC;SG
スポット	place	スポット	place	N	N;FEM;SG
スポット	endroit	スポット	endroit	N	N;MASC;SG
スポット	lieu	スポット	lieu	N	N;MASC;SG
スポット	spot	スポット	spot	N	N;MASC;SG
スポット	endroits	スポット	endroit	N	N;MASC;PL
スポット	lieux	スポット	lieu	N	N;MASC;PL
酸素	oxygène	酸素	oxygène	N	N;MASC;SG
要件	exigence	要件	exigence	N	N;FEM;SG
要件	exigences	要件	exigence	N	N;FEM;PL
要件	prescriptions	要件	prescription	N	N;FEM;PL
チャンピオンシップ	championnat	チャンピオンシップ	championnat	N	N;MASC;SG
プロセス	processus	プロセス	processus	N	N;MASC;SG
プロセス	processus	プロセス	processus	N	N;MASC;SG
プロセス	procédés	プロセス	procédé	N	N;MASC;PL
友達	amies	友達	amie	N	N;FEM;PL
友達	amis	友達	ami	N	N;MASC;PL
友達	ami	友達	ami	N	N;MASC;SG
友達	amie	友達	amie	N	N;FEM;SG
友達	amis	友達	ami	N	N;MASC;PL
ガイドライン	directives	ガイドライン	directive	N	N;FEM;PL
リポーター	reporters	リポーター	reporter	N	N;MASC;SG
リポーター	journalistes	リポーター	journaliste	N	N;MASC;PL
リポーター	journaliste	リポーター	journaliste	N	N;MASC;SG
飛行場	aérodrome	飛行場	aérodrome	N	N;MASC;SG
飛行場	aérodrome	飛行場	aérodrome	N	N;MASC;SG
登記	inscription	登記	inscription	N	N;FEM;SG
登記	enregistrement	登記	enregistrement	N	N;MASC;SG
登記	immatriculation	登記	immatriculation	N	N;FEM;SG
レディ	madame	レディ	Monsieur	N	N;FEM;SG
レディ	dame	レディ	dame	N	N;FEM;SG
ついに	enfin	ついに	enfin	ADV	ADV
ついに	finalement	ついに	finalement	ADV	ADV
改組	réorganisée	改組	réorganiser	V	V;FEM;SG;PST;V.PTCP
改組	réorganisé	改組	réorganiser	V	V;MASC;SG;PST;V.PTCP
着陸	atterrir	着陸	atterrir	V	V;NFIN
損害	dégats	損害	dégat	N	N;MASC;PL
損害	dommages	損害	dommage	N	N;MASC;PL
損害	dégâts	損害	dégât	N	N;MASC;PL
ボート	bateaux	ボート	bateau	N	N;MASC;PL
ボート	aviron	ボート	aviron	N	N;MASC;SG
ボート	bateau	ボート	bateau	N	N;MASC;SG
ボート	canot	ボート	canot	N	N;MASC;SG
説得	persuader	説得	persuader	V	V;NFIN
説得	persuade	説得	persuader	V	V;IND;SG;3;PRS;FIN
サーキット	circuit	サーキット	circuit	N	N;MASC;SG
行列	matrice	行列	matrice	N	N;FEM;SG
道具	équipements	道具	équipement	N	N;MASC;PL
道具	équipement	道具	équipement	N	N;MASC;SG
道具	equipements	道具	equipement	N	N;MASC;PL
道具	matériel	道具	matériel	N	N;MASC;SG
道具	equipement	道具	equipement	N	N;MASC;SG
道具	outil	道具	outil	N	N;MASC;SG
道具	outillage	道具	outillage	N	N;MASC;SG
道具	outils	道具	outil	N	N;MASC;PL
道具	instrument	道具	instrument	N	N;MASC;SG
天気	temps	天気	temps	N	N;MASC;SG
天気	météorologie	天気	météorologie	N	N;FEM;SG
天気	météo	天気	météo	N	N;FEM;SG
天気	climat	天気	climat	N	N;MASC;SG
粒子	particules	粒子	particule	N	N;FEM;PL
粒子	particule	粒子	particule	N	N;FEM;SG
粒子	particules	粒子	particule	N	N;FEM;PL
避ける	éviter	避ける	éviter	V	V;NFIN
避ける	évite	避ける	éviter	V	V;IND;SG;3;PRS;FIN
避ける	eviter	避ける	éviter	V	V;NFIN
避ける	évitez	避ける	éviter	V	V;IMP;PL;2;PRS;FIN
比率	ratio	比率	ratio	N	N;MASC;SG
比率	proportions	比率	proportion	N	N;FEM;PL
比率	proportion	比率	proportion	N	N;FEM;SG
牧場	ranch	牧場	ranch	N	N;MASC;SG
ビール	bières	ビール	bière	N	N;FEM;PL
ビール	biere	ビール	biere	N	N;FEM;SG
ビール	bière	ビール	bière	N	N;FEM;SG
ビール	bières	ビール	bière	N	N;FEM;PL
ビール	bière	ビール	bière	N	N;FEM;SG
美人	beautés	美人	beauté	N	N;FEM;PL
クリスタル	cristal	クリスタル	cristal	N	N;MASC;SG
クリスタル	cristaux	クリスタル	cristal	N	N;MASC;PL
クリスタル	crystal	クリスタル	crystal	N	N;MASC;SG
リレー	relais	リレー	relais	N	N;MASC;SG
リレー	relais	リレー	relais	N	N;MASC;SG
バイク	bicyclettes	バイク	bicyclette	N	N;FEM;PL
バイク	vélos	バイク	vélo	N	N;MASC;PL
バイク	bicyclette	バイク	bicyclette	N	N;FEM;SG
バイク	vélo	バイク	vélo	N	N;MASC;SG
バイク	motocyclette	バイク	motocyclette	N	N;FEM;SG
バイク	motocycle	バイク	motocycle	N	N;MASC;SG
バイク	motocyclettes	バイク	motocyclette	N	N;FEM;PL
バイク	moto	バイク	moto	N	N;FEM;SG
ボクサー	boxer	ボクサー	boxer	N	N;MASC;SG
ボクサー	boxeur	ボクサー	boxeur	N	N;MASC;SG
ドクター	médecin	ドクター	médecin	N	N;MASC;SG
ドクター	docteur	ドクター	docteur	N	N;MASC;SG
符号	code	符号	code	N	N;MASC;SG
当局	autorités	当局	autorité	N	N;FEM;PL
バイオ	bio	バイオ	bio	N	N;MASC;SG
バイオ	biographie	バイオ	biographie	N	N;FEM;SG
コーポレーション	corporation	コーポレーション	corporation	N	N;FEM;SG
付与	accordées	付与	accorder	V	V;FEM;PL;PST;V.PTCP
付与	accordé	付与	accorder	V	V;MASC;SG;PST;V.PTCP
付与	octroyé	付与	octroyer	V	V;MASC;SG;PST;V.PTCP
付与	accordée	付与	accorder	V	V;FEM;SG;PST;V.PTCP
付与	accordant	付与	accorder	V	V;PRS;V.PTCP
付与	octroyer	付与	octroyer	V	V;NFIN
研究員	chercheuse	研究員	chercheux	N	N;FEM;SG
研究員	chercheur	研究員	chercheur	N	N;MASC;SG
麻雀	mahjong	麻雀	mahjong	N	N;MASC;SG
ハーフ	moitié	ハーフ	moitié	N	N;FEM;SG
定理	théorème	定理	théorème	N	N;MASC;SG
幸せ	heureuses	幸せ	heureux	ADJ	ADJ;FEM;PL
幸せ	joyeux	幸せ	joyeux	ADJ	ADJ;MASC;SG
幸せ	heureux	幸せ	heureux	ADJ	ADJ;MASC;SG
幸せ	heureuse	幸せ	heureux	ADJ	ADJ;FEM;SG
幸せ	joyeuse	幸せ	joyeux	ADJ	ADJ;FEM;SG
人種	course	人種	course	N	N;FEM;SG
人種	race	人種	race	N	N;FEM;SG
運河	canal	運河	canal	N	N;MASC;SG
運河	canaux	運河	canal	N	N;MASC;PL
グローバル	global	グローバル	global	ADJ	ADJ;MASC;SG
グローバル	mondiale	グローバル	mondial	ADJ	ADJ;FEM;SG
グローバル	mondial	グローバル	mondial	ADJ	ADJ;MASC;SG
グローバル	mondiaux	グローバル	mondial	ADJ	ADJ;MASC;PL
パラダイス	paradis	パラダイス	paradis	N	N;MASC;SG
農民	paysan	農民	paysan	N	N;MASC;SG
農民	paysans	農民	paysan	N	N;MASC;PL
台詞	dialogue	台詞	dialogue	N	N;MASC;SG
台詞	dialogues	台詞	dialogue	N	N;MASC;PL
候補	candidats	候補	candidat	N	N;MASC;PL
候補	candidats	候補	candidat	N	N;MASC;PL
候補	candidate	候補	candidat	N	N;FEM;SG
候補	candidat	候補	candidat	N	N;MASC;SG
彗星	comètes	彗星	comète	N	N;FEM;PL
彗星	comète	彗星	comète	N	N;FEM;SG
彗星	comètes	彗星	comète	N	N;FEM;PL
スプリング	printemps	スプリング	printemps	N	N;MASC;SG
スプリング	ressort	スプリング	ressort	N	N;MASC;SG
アナウンス	annoncent	アナウンス	annoncer	V	V;IND;PL;3;PRS;FIN
アナウンス	annoncer	アナウンス	annoncer	V	V;NFIN
アナウンス	annoncer	アナウンス	annoncer	V	V;NFIN
アナウンス	annonçant	アナウンス	annoncer	V	V;PRS;V.PTCP
心臓	heart	心臓	heart	N	N;MASC;SG
心臓	cœur	心臓	cœur	N	N;MASC;SG
心臓	coeur	心臓	coeur	N	N;MASC;SG
日光	sunshine	日光	sunshiner	N	N;MASC;SG
日光	soleil	日光	soleil	N	N;MASC;SG
日光	ensoleillement	日光	ensoleillement	N	N;MASC;SG
日光	ensoleillement	日光	ensoleillement	N	N;MASC;SG
ウエスト	occident	ウエスト	occident	N	N;MASC;SG
ウエスト	ouest	ウエスト	ouest	N	N;MASC;SG
ウエスト	taille	ウエスト	taille	N	N;FEM;SG
大使館	ambassades	大使館	ambassade	N	N;FEM;PL
大使館	ambassade	大使館	ambassade	N	N;FEM;SG
大使館	ambassades	大使館	ambassade	N	N;FEM;PL
肉体	chair	肉体	chair	N	N;FEM;SG
食事	repas	食事	repas	N	N;MASC;SG
食事	repas	食事	repas	N	N;MASC;SG
豊富	abondante	豊富	abondant	ADJ	ADJ;FEM;SG
豊富	abondants	豊富	abondant	ADJ	ADJ;MASC;PL
豊富	abondant	豊富	abondant	ADJ	ADJ;MASC;SG
豊富	abondantes	豊富	abondant	ADJ	ADJ;FEM;PL
バイト	byte	バイト	byte	N	N;MASC;SG
バイト	octet	バイト	octet	N	N;MASC;SG
バイト	octets	バイト	octet	N	N;MASC;PL
バイト	bytes	バイト	byte	N	N;MASC;PL
バイト	octets	バイト	octet	N	N;MASC;PL
避難	évacuer	避難	évacuer	V	V;NFIN
君主	monarque	君主	monarque	N	N;MASC;SG
テーブル	table	テーブル	table	N	N;FEM;SG
テーブル	tableau	テーブル	tableau	N	N;MASC;SG
テーブル	tables	テーブル	table	N	N;FEM;PL
テーブル	tableaux	テーブル	tableau	N	N;MASC;PL
リボン	rubans	リボン	ruban	N	N;MASC;PL
リボン	ruban	リボン	ruban	N	N;MASC;SG
リボン	rubans	リボン	ruban	N	N;MASC;PL
シード	semences	シード	semence	N	N;FEM;PL
シード	graines	シード	graine	N	N;FEM;PL
シード	graine	シード	graine	N	N;FEM;SG
シード	semences	シード	semence	N	N;FEM;PL
シード	graines	シード	graine	N	N;FEM;PL
シード	semence	シード	semence	N	N;FEM;SG
併合	consolidation	併合	consolidation	N	N;FEM;SG
併合	regroupement	併合	regroupement	N	N;MASC;SG
併合	annexion	併合	annexion	N	N;FEM;SG
武士	samouraï	武士	samouraï	N	N;MASC;SG
武士	samouraïs	武士	samouraï	N	N;MASC;PL
武士	bushi	武士	bushi	N	N;MASC;SG
感覚	sens	感覚	sens	N	N;MASC;SG
感覚	sensation	感覚	sensation	N	N;FEM;SG
感覚	sensations	感覚	sensation	N	N;FEM;PL
感覚	sens	感覚	sens	N	N;MASC;SG
プログラミング	programmation	プログラミング	programmation	N	N;FEM;SG
頻繁	fréquent	頻繁	fréquent	ADJ	ADJ;MASC;SG
頻繁	fréquentes	頻繁	fréquent	ADJ	ADJ;FEM;PL
頻繁	fréquent	頻繁	fréquent	ADJ	ADJ;MASC;SG
頻繁	fréquents	頻繁	fréquent	ADJ	ADJ;MASC;PL
頻繁	fréquente	頻繁	fréquent	ADJ	ADJ;FEM;SG
公爵	duc	公爵	duc	N	N;MASC;SG
差分	différences	差分	différence	N	N;FEM;PL
差分	différence	差分	différence	N	N;FEM;SG
ネコ	chats	ネコ	chat	N	N;MASC;PL
ネコ	chats	ネコ	chat	N	N;MASC;PL
ネコ	félin	ネコ	félin	N	N;MASC;SG
ネコ	chatte	ネコ	chatte	N	N;FEM;SG
ネコ	chat	ネコ	chat	N	N;MASC;SG
山頂	apogée	山頂	apogée	N	N;MASC;SG
山頂	pic	山頂	pic	N	N;MASC;SG
山頂	crête	山頂	crête	N	N;FEM;SG
ゲージ	gabarit	ゲージ	gabarit	N	N;MASC;SG
ゲージ	jauge	ゲージ	jauge	N	N;FEM;SG
ゲージ	écartement	ゲージ	écartement	N	N;MASC;SG
グラフィック	graphismes	グラフィック	graphisme	N	N;MASC;PL
グラフィック	infographie	グラフィック	infographie	N	N;FEM;SG
グラフィック	graphisme	グラフィック	graphisme	N	N;MASC;SG
マスク	masques	マスク	masque	N	N;MASC;PL
マスク	masque	マスク	masque	N	N;MASC;SG
マスク	masques	マスク	masque	N	N;MASC;PL
公国	principauté	公国	principauté	N	N;FEM;SG
公国	duché	公国	duché	N	N;MASC;SG
圧倒的	accablant	圧倒的	accabler	ADJ	ADJ;MASC;SG
圧倒的	écrasante	圧倒的	écrasant	ADJ	ADJ;FEM;SG
バレー	volley	バレー	volley	N	N;MASC;SG
バレー	salve	バレー	salve	N	N;FEM;SG
バレー	vallée	バレー	vallée	N	N;FEM;SG
強調	soulignée	強調	souligner	V	V;FEM;SG;PST;V.PTCP
強調	souligné	強調	souligner	V	V;MASC;SG;PST;V.PTCP
金額	montants	金額	montant	N	N;MASC;PL
チップ	puces	チップ	puce	N	N;FEM;PL
チップ	chips	チップ	chips	N	N;MASC;PL
チップ	jetons	チップ	jeton	N	N;MASC;PL
チップ	jeton	チップ	jeton	N	N;MASC;SG
チップ	puce	チップ	puce	N	N;FEM;SG
チップ	pourboire	チップ	pourboire	N	N;MASC;SG
チップ	pointe	チップ	pointe	N	N;FEM;SG
チップ	astuce	チップ	astuce	N	N;FEM;SG
アルコール	alcools	アルコール	alcool	N	N;MASC;PL
アルコール	alcool	アルコール	alcool	N	N;MASC;SG
保育	garderie	保育	garderie	N	N;FEM;SG
テープ	ruban	テープ	ruban	N	N;MASC;SG
テープ	cassette	テープ	cassette	N	N;FEM;SG
テープ	bande	テープ	bande	N	N;FEM;SG
テープ	bandes	テープ	bande	N	N;FEM;PL
テープ	cassettes	テープ	cassette	N	N;FEM;PL
テープ	rubans	テープ	ruban	N	N;MASC;PL
要因	facteurs	要因	facteur	N	N;MASC;PL
マネジメント	management	マネジメント	management	N	N;MASC;SG
マネジメント	gestion	マネジメント	gestion	N	N;FEM;SG
サーバ	serveurs	サーバ	serveur	N	N;MASC;PL
サーバ	serveur	サーバ	serveur	N	N;MASC;SG
サーバ	serveur	サーバ	serveur	N	N;MASC;SG
所有者	propriétaire	所有者	propriétaire	N	N;MASC;SG
所有者	propriétaires	所有者	propriétaire	N	N;MASC;PL
弱い	faible	弱い	faible	ADJ	ADJ;MASC;SG
弱い	faibles	弱い	faible	ADJ	ADJ;MASC;PL
祝日	vacances	祝日	vacance	N	N;FEM;PL
祝日	vacances	祝日	vacance	N	N;FEM;PL
マーケット	marchés	マーケット	marché	N	N;MASC;PL
デッキ	platines	デッキ	platine	N	N;FEM;PL
デッキ	pont	デッキ	pont	N	N;MASC;SG
商標	marque	商標	marque	N	N;FEM;SG
商標	marques	商標	marque	N	N;FEM;PL
年金	retraite	年金	retraite	N	N;FEM;SG
年金	pension	年金	pension	N	N;FEM;SG
年金	pensions	年金	penser	N	N;MASC;PL
年金	retraites	年金	retraite	N	N;FEM;PL
年金	pensions	年金	penser	N	N;MASC;PL
芸能人	animateurs	芸能人	animateur	N	N;MASC;PL
バランス	équilibre	バランス	équilibre	N	N;MASC;SG
バランス	balance	バランス	balance	N	N;FEM;SG
バランス	solde	バランス	solde	N	N;MASC;SG
バランス	équilibre	バランス	équilibre	N	N;MASC;SG
液体	liquides	液体	liquide	N	N;MASC;PL
液体	liquides	液体	liquide	N	N;MASC;PL
審判	jugement	審判	jugement	N	N;MASC;SG
審判	essai	審判	essai	N	N;MASC;SG
審判	procès	審判	procès	N	N;MASC;SG
タンパク	protéines	タンパク	protéine	N	N;FEM;PL
タンパク	protéine	タンパク	protéine	N	N;FEM;SG
バット	batte	バット	battre	N	N;FEM;SG
