pentru	pre	pentru	pre	ADP;ACC	ADP;ACC
medical	zdravotnícke	medical	zdravotnícky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
medical	lekárske	medical	lekársky	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
medical	zdravotné	medical	zdravotný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
multiple	viacerých	multiplu	viacero	ADJ;INDF;FEM;PL	ADJ;ANIM;GEN;MASC;PL
pericol	ohrozenie	pericol	ohrozenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	nebezpečie	pericol	nebezpečie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	hazard	pericol	hazard	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
pericol	nebezpečenstvo	pericol	nebezpečenstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	nebezpečie	pericol	nebezpečie	N;INDF;MASC;SG	N;NOM;NEUT;SG
pericol	nebezpečenstvo	pericol	nebezpečenstvo	N;INDF;MASC;SG	N;NOM;NEUT;SG
premier	premiér	premier	premiér	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
iesit	skončil	iesi	skončiť	V;MASC;SG;V.PTCP	V;ANIM;PFV;MASC;SG;POS;PST;V.PTCP
belgrad	belehrade	belgrad	belehrad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
barbat	samec	barbat	samec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	muž	barbat	muž	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	muž	barbat	muž	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	človek	barbat	človek	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	samec	barbat	samec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	muž	barbat	muž	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	muž	barbat	muž	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
barbat	človek	barbat	človek	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
alesi	zvolených	ales	zvolený	ADJ;INDF;MASC;PL	ADJ;ANIM;GEN;MASC;PL;POS;V.PTCP;PASS
scenarist	scenárista	scenarist	scenárista	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
apartin	patria	apartin	patriť	V;IND;PL;3;PRS;FIN	V;IPFV;IND;PL;3;POS;PRS;FIN
apartin	patriť	apartin	patriť	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
industrial	priemyselný	industrial	priemyselný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
industrial	priemyselná	industrial	priemyselný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
industrial	priemyselné	industrial	priemyselný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
suport	podporu	suport	podpora	N;INDF;MASC;SG	N;ACC;FEM;SG
suport	podpora	suport	podpora	N;INDF;MASC;SG	N;NOM;FEM;SG
executiv	výkonná	executiv	výkonný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
executiv	výkonný	executiv	výkonný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
soldat	vojak	soldat	vojak	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
soldat	vojaka	soldat	vojak	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
apel	odvolanie	apel	odvolanie	N;INDF;MASC;SG	N;NOM;NEUT;SG
exprima	vyjadriť	exprima	vyjadriť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
exprima	vyjadriť	exprima	vyjadriť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
sters	odstránený	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sters	vymazané	sters	vymazaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	odstránená	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sters	odstránené	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	vypustené	sters	vypustený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	odstránený	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
sters	vymazané	sters	vymazaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	odstránená	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
sters	odstránené	sters	odstránený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
sters	vypustené	sters	vypustený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
victime	obete	victimă	obete	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
victime	straty	victimă	strata	N;INDF;FEM;PL	N;NOM;FEM;PL
victime	obetí	victimă	obetie	N;INDF;FEM;PL	N;NOM;NEUT;PL
victime	obete	victimă	obete	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
way	spôsob	way	spôsob	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
way	cesta	way	cesta	N;INDF;MASC;SG	N;NOM;FEM;SG
mass	hmota	mass	hmota	N	N;NOM;FEM;SG
mass	omšu	mass	ono	N	N;ACC;FEM;SG
mass	hmotnosť	mass	hmotnosť	N	N;NOM;FEM;SG
mort	mŕtva	mort	mŕtvy	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
mort	mŕtvy	mort	mŕtvy	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
dirijor	sprievodcu	dirijor	sprievodca	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
dirijor	dirigent	dirijor	dirigent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
box	boxu	box	box	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
asemanator	podobnej	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
asemanator	podobné	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
asemanator	podobná	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
asemanator	podobný	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
asemanator	podobnú	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;ACC;FEM;SG
asemanator	podobnej	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
asemanator	podobné	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
asemanator	podobná	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
asemanator	podobný	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
asemanator	podobnú	asemanator	podobný	ADJ;INDF;MASC;SG	ADJ;ACC;FEM;SG
ministri	ministrov	ministru	minister	N;INDF;MASC;PL	N;INAN;GEN;MASC;PL
ministri	ministri	ministru	minister	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
actori	herci	actor	herec	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
actori	aktéri	actor	aktér	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
actori	aktérov	actor	aktér	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
actori	hercov	actor	herec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
capital	kapitál	capital	kapitál	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
atacuri	útokmi	atac	útok	N;INDF;FEM;PL	N;INAN;INS;MASC;PL
atacuri	útoky	atac	útok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
atacuri	útokov	atac	útok	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
atacuri	napadnutia	atac	napadnutie	N;INDF;FEM;PL	N;NOM;NEUT;PL
atacuri	útoky	atac	útok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
respins	odvolaný	respinge	odvolaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
respins	zamietnuté	respinge	zamietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
respins	odmietnuté	respinge	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
respins	odmietnutá	respinge	odmietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
respins	zamietnutý	respinge	zamietnutý	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
respins	odmietnutý	respinge	odmietnutý	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
respins	zamietnutá	respinge	zamietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
respins	zamietnuté	respinge	zamietnutý	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
canadian	kanadský	canadian	kanadský	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
explica	vysvetliť	explica	vysvetliť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
explica	vysvetliť	explica	vysvetliť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
poitou	poitou	poitou	poit	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
humanitas	humanitas	humanitas	humanitas	N;INDF;MASC;SG	N;NOM;FEM;SG
fenomen	jav	fenomen	jav	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fenomen	fenomén	fenomen	fenomén	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fenomen	jav	fenomen	jav	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
fenomen	javu	fenomen	jav	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
fenomen	fenomén	fenomen	fenomén	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
australian	austrálsky	australian	austrálsky	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
terestre	suchozemských	terestru	suchozemský	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
spital	nemocnici	spital	nemocnica	N;INDF;MASC;SG	N;DAT;FEM;SG
spital	nemocnica	spital	nemocnica	N;INDF;MASC;SG	N;NOM;FEM;SG
break	break	break	break	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
break	zlom	break	zlom	N;INDF;MASC;SG	N;INS;NEUT;SG
break	prestávka	break	prestávka	N;INDF;MASC;SG	N;NOM;FEM;SG
arc	oblúk	arc	oblúk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
arc	luk	arc	luk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
semne	značiek	semn	značka	N;INDF;FEM;PL	N;GEN;FEM;PL
semne	označenia	semn	označenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
semne	značky	semn	značka	N;INDF;FEM;PL	N;NOM;FEM;PL
semne	znaky	semn	znak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
semne	znamenia	semn	znamenie	N;INDF;FEM;PL	N;NOM;NEUT;PL
semne	príznaky	semn	príznak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
semne	značky	semn	značka	N;INDF;FEM;PL	N;NOM;FEM;PL
caractere	postavy	caracter	postava	N;INDF;FEM;PL	N;NOM;FEM;PL
caractere	znaky	caracter	znak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
caractere	znakov	caracter	znak	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
procese	skúškach	proces	skúška	N;INDF;FEM;PL	N;GEN;FEM;PL
procese	skúšky	proces	skúška	N;INDF;FEM;PL	N;NOM;FEM;PL
procese	pokusov	proces	pokus	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
procese	pokusy	proces	pokus	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
procese	procesy	proces	proces	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
procese	procesov	proces	proces	N;INDF;FEM;PL	N;INAN;GEN;MASC;PL
procese	žaloby	proces	žaloba	N;INDF;FEM;PL	N;NOM;FEM;PL
prizonieri	zajatcov	prizonier	zajatec	N;INDF;MASC;PL	N;ANIM;ACC;MASC;PL
prizonieri	väzňami	prizonier	väzek	N;INDF;MASC;PL	N;INS;FEM;PL
prizonieri	väzňov	prizonier	väzeň	N;INDF;MASC;PL	N;ANIM;GEN;MASC;PL
prizonieri	väzni	prizonier	väzeň	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
power	moc	power	moc	N	N;NOM;FEM;SG
power	napájanie	power	napájanie	N	N;NOM;NEUT;SG
power	výkon	power	výkon	N	N;INAN;NOM;MASC;SG
power	power	power	power	N	N;INAN;NOM;MASC;SG
dramaturg	dramatik	dramaturg	dramatik	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
confirmat	potvrdený	confirma	potvrdený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
confirmat	potvrdená	confirma	potvrdený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
confirmat	potvrdené	confirma	potvrdený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
lacuri	laky	lac	lak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
lacuri	jazerá	lac	jazero	N;INDF;FEM;PL	N;NOM;NEUT;PL
lacuri	jazier	lac	jazier	N;INDF;FEM;PL	N;GEN;NEUT;PL
lacuri	laky	lac	lak	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
main	hlavny	main	hlavny	N	N;ANIM;NOM;MASC;SG
fox	líška	fox	líška	N;INDF;MASC;SG	N;NOM;FEM;SG
secunde	sekúnd	secundă	sekunda	N;INDF;FEM;PL	N;GEN;FEM;PL
secunde	sekundy	secundă	sekunda	N;INDF;FEM;PL	N;NOM;FEM;PL
fortat	nútená	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
fortat	nútené	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
fortat	nútený	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
fortat	nútená	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
fortat	nútené	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
fortat	nútený	fortat	nútený	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
organizeaza	usporiadať	organizeaza	usporiadať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
organizeaza	organizovať	organizeaza	organizovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
organizeaza	zorganizovať	organizeaza	zorganizovať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
organizeaza	usporiadať	organizeaza	usporiadať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
organizeaza	organizovať	organizeaza	organizovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
organizeaza	zorganizovať	organizeaza	zorganizovať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
organizeaza	usporiadať	organizeaza	usporiadať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
organizeaza	organizovať	organizeaza	organizovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
organizeaza	zorganizovať	organizeaza	zorganizovať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
traducator	prekladateľ	traducator	prekladateľ	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
depinde	záleží	depinde	záležať	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;POS;PRS;FIN
evita	zabrániť	evita	zabrániť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
evita	zabrániť	evita	zabrániť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
vase	plavidiel	vas	plavidlo	N;INDF;FEM;PL	N;GEN;NEUT;PL
vase	plavidlá	vas	plavidlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
vase	riady	vas	riada	N;INDF;FEM;PL	N;NOM;FEM;PL
vase	jedál	vas	jedál	N;INDF;FEM;PL	N;GEN;FEM;PL
vase	jedlá	vas	jedlo	N;INDF;FEM;PL	N;NOM;NEUT;PL
risc	riziko	risc	riziko	N;INDF;MASC;SG	N;NOM;NEUT;SG
risc	risk	risc	risk	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
editat	upravené	edita	upravený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
rang	hodnosť	rang	hodnosť	N;INDF;MASC;SG	N;NOM;FEM;SG
accepta	akceptovať	accepta	akceptovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
accepta	prijať	accepta	prijať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
accepta	akceptovať	accepta	akceptovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
accepta	prijať	accepta	prijať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
continuu	plynule	continuu	plynule	ADV	ADV
continuu	nepretržite	continuu	nepretržite	ADV	ADV
continuu	priebežne	continuu	priebežne	ADV	ADV
turc	turecká	turc	turecký	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
turc	turecké	turc	turecký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
turc	turecký	turc	turecký	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
service	obsluha	servic	obsluha	N;INDF;FEM;SG	N;NOM;FEM;SG
service	služba	servic	služba	N;INDF;FEM;SG	N;NOM;FEM;SG
service	servis	servic	servis	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
service	doručovanie	servic	doručovanie	N;INDF;FEM;SG	N;NOM;NEUT;SG
service	servis	servic	servis	N;INDF;FEM;SG	N;INAN;NOM;MASC;SG
sugereaza	navrhovať	sugereaza	navrhovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
sugereaza	navrhnúť	sugereaza	navrhnúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
sugereaza	navrhovať	sugereaza	navrhovať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
sugereaza	navrhnúť	sugereaza	navrhnúť	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
lazar	lazarus	lazar	lazarus	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
lazar	lazar	lazar	lazar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
lazar	lazar	lazar	lazar	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
recente	posledných	recent	posledný	ADJ;INDF;FEM;PL	ADJ;GEN;MASC;PL
coordonate	súradnice	coordonată	súradnica	N;INDF;FEM;PL	N;NOM;FEM;PL
coordonate	súradnice	coordonată	súradnica	N;INDF;FEM;PL	N;NOM;FEM;PL
scriu	písať	scrie	písať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
scriu	napísať	scrie	napísať	V;IND;PL;3;PRS;FIN	V;PFV;POS;NFIN
scriu	písať	scrie	písať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
cauta	hľadať	cauta	hľadať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
cauta	vyhľadať	cauta	vyhľadať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
cauta	hľadať	cauta	hľadať	V;IND;SG;3;IPFV;FIN	V;IPFV;POS;NFIN
cauta	vyhľadať	cauta	vyhľadať	V;IND;SG;3;IPFV;FIN	V;PFV;POS;NFIN
trasaturi	funkcie	trasat	funkcia	N;INDF;FEM;PL	N;NOM;FEM;PL
trasaturi	vlastnosti	trasat	vlastnosť	N;INDF;FEM;PL	N;NOM;FEM;PL
trasaturi	charakteristiky	trasat	charakteristika	N;INDF;FEM;PL	N;NOM;FEM;PL
trasaturi	prvky	trasat	prvok	N;INDF;FEM;PL	N;INAN;NOM;MASC;PL
ilfov	ilfov	ilfov	ilf	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cor	zboru	cor	zbor	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
cor	zbore	cor	zbor	N;INDF;MASC;SG	N;INAN;DAT;MASC;SG
cor	zbor	cor	zbor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cor	refrén	cor	refrén	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
prezente	prezentovať	prezent	prezentovať	V;IND;PL;3;PRS;FIN	V;IPFV;POS;NFIN
modificat	zmenený	modificat	zmenený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
modificat	zmenená	modificat	zmenený	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
modificat	modifikovaný	modificat	modifikovaný	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
modificat	zmenený	modificat	zmenený	ADJ;INDF;MASC;SG	ADJ;INAN;NOM;MASC;SG;POS;V.PTCP;PASS
modificat	modifikované	modificat	modifikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
modificat	zmenené	modificat	zmenený	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
modificat	modifikovaná	modificat	modifikovaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
provocat	vyzvaný	provoca	vyzvaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
egal	rovnaké	egal	rovnaký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
egal	rovnaký	egal	rovnaký	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
egal	rovné	egal	rovný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
stejar	dub	stejar	dub	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
cavaler	rytiera	cavaler	rytier	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
cavaler	rytier	cavaler	rytier	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
cavaler	jazdec	cavaler	jazdec	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
precedent	precedens	precedent	precedens	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sector	sektor	sector	sektor	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
sector	odvetvie	sector	odvetvieť	N;INDF;MASC;SG	N;NOM;NEUT;SG
structuri	konštrukcie	structură	konštrukcia	N;INDF;FEM;PL	N;NOM;FEM;PL
structuri	stavby	structură	stavba	N;INDF;FEM;PL	N;NOM;FEM;PL
structuri	štruktúry	structură	štruktúra	N;INDF;FEM;PL	N;NOM;FEM;PL
istorici	historici	istoric	historica	N;INDF;MASC;PL	N;ANIM;NOM;MASC;PL
amestec	mix	amestec	mix	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
amestec	zmes	amestec	zmes	N;INDF;MASC;SG	N;NOM;FEM;SG
amestec	zmes	amestec	zmes	N;INDF;MASC;SG	N;NOM;FEM;SG
amestec	zmes	amestec	zmes	N;INDF;MASC;SG	N;NOM;FEM;SG
clasament	poradie	clasament	poradie	N;INDF;MASC;SG	N;NOM;NEUT;SG
castel	zámok	castel	zámok	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
castel	hrad	castel	hrad	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
castel	hradu	castel	hrad	N;INDF;MASC;SG	N;INAN;GEN;MASC;SG
socialist	socialistická	socialist	socialistický	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
socialist	socialistickej	socialist	socialistický	ADJ;INDF;MASC;SG	ADJ;GEN;FEM;SG
principiu	zásada	principiu	zásada	N;INDF;MASC;SG	N;NOM;FEM;SG
principiu	princípe	principiu	princíp	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
principiu	princíp	principiu	princíp	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
musulmani	moslimských	musulman	moslimský	ADJ;INDF;MASC;PL	ADJ;GEN;MASC;PL
medieval	stredoveké	medieval	stredoveký	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
profesionist	odborná	profesionist	odborný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
profesionist	profesionálny	profesionist	profesionálny	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG
profesionist	profesionálna	profesionist	profesionálny	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
castigator	víťaza	castigator	víťaz	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
castigator	výherca	castigator	výherca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
castigator	víťaz	castigator	víťaz	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
castigator	víťaza	castigator	víťaz	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
castigator	výherca	castigator	výherca	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
castigator	víťaz	castigator	víťaz	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
desen	kresba	desen	kresba	N;INDF;MASC;SG	N;NOM;FEM;SG
desen	kreslenie	desen	kreslenie	N;INDF;MASC;SG	N;NOM;NEUT;SG
desen	výkres	desen	výkres	N;INDF;MASC;SG	N;INAN;NOM;MASC;SG
interzis	zakázané	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
interzis	zakázaná	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
interzis	zakázaný	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
interzis	zakázané	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
interzis	zakázaná	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
interzis	zakázaný	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
interzis	zakázaná	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG;POS;V.PTCP;PASS
interzis	zakázané	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG;POS;V.PTCP;PASS
interzis	zakázaný	interzice	zakázaný	ADJ;INDF;MASC;SG	ADJ;ANIM;NOM;MASC;SG;POS;V.PTCP;PASS
student	študenta	student	študent	N;INDF;MASC;SG	N;ANIM;ACC;MASC;SG
student	študent	student	študent	N;INDF;MASC;SG	N;ANIM;NOM;MASC;SG
student	študentka	student	študentka	N;INDF;MASC;SG	N;NOM;FEM;SG
