dan	oraz	dan	oraz	CONJ	CONJ
penerima	odbiorca	penterima	odbiorzec	N;SG	N;NOM;MASC;SG
identitas	tożsamości	identitas	tożsamość	N;SG	N;GEN;FEM;SG
identitas	tożsamość	identitas	tożsamość	N;SG	N;ACC;FEM;SG
atap	dach	atap	dach	N;SG	N;NOM;MASC;SG
atap	dachu	atap	dach	N;SG	N;GEN;MASC;SG
atap	dach	atap	dach	N;SG	N;NOM;MASC;SG
atap	dachu	atap	dach	N;SG	N;GEN;MASC;SG
maya	maj	maya	maj		
maya	maya	maya	maya		
maya	maja	maya	mieć		
ancaman	zagrożenia	ancaman	zagrożenie	N;SG	N;NOM;NEUT;SG
ancaman	zagrożenia	ancaman	zagrożenie	N;SG	N;NOM;NEUT;SG
ancaman	zagrożenie	ancaman	zagrożenie	N;SG	N;NOM;NEUT;SG
ancaman	groźba	ancaman	groźba	N;SG	N;NOM;FEM;SG
pengakuan	potwierdzenie	penakuan	potwierdzenie	N;SG	N;NOM;NEUT;SG
pengakuan	wstęp	penakuan	wstęp	N;SG	N;NOM;MASC;SG
pengakuan	dopuszczenie	penakuan	dopuścić	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pengakuan	spowiedzi	penakuan	spowiedź	N;SG	N;GEN;FEM;SG
pengakuan	wyznanie	penakuan	wyznanie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pengakuan	uznanie	penakuan	uznanie	N;SG	N;NOM;NEUT;SG
pengakuan	rozpoznanie	penakuan	rozpoznać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pengakuan	rozpoznawanie	penakuan	rozpoznawać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengakuan	uznawanie	penakuan	uznawać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
mahkamah	dwór	mahkamah	dwór	N;SG	N;NOM;MASC;SG
mahkamah	sądu	mahkamah	sąd	N;SG	N;GEN;MASC;SG
mahkamah	sąd	mahkamah	sąd	N;SG	N;NOM;MASC;SG
mahkamah	trybunał	mahkamah	trybunał	N;SG	N;ACC;MASC;SG
penerbit	wydawnictwo	penterbit	wydawnictwo	N;SG	N;NOM;NEUT;SG
penerbit	wydawca	penterbit	wydawca	N;SG	N;NOM;MASC;SG
penerbit	wydawcy	penterbit	wydawca	N;SG	N;NOM;MASC;SG
penerbit	emitent	penterbit	emitent	N;SG	N;NOM;MASC;SG
penerbit	wydawnictwo	penterbit	wydawnictwo	N;SG	N;NOM;NEUT;SG
penerbit	publikacja	penterbit	publikacja	N;SG	N;NOM;FEM;SG
penerbit	wydawnictwa	penterbit	wydawnictwo	N;SG	N;NOM;NEUT;SG
penerbit	publikowania	penterbit	publikowanie	N;SG	N;IPFV;GEN;NEUT;SG;POS;V.MSDR
penerbit	publikowanie	penterbit	publikowanie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
penerbit	wydawcy	penterbit	wydawca	N;SG	N;NOM;MASC;SG
penerbit	wydawnictwa	penterbit	wydawnictwo	N;SG	N;NOM;NEUT;SG
jantan	samiec	jantan	samiec	N;SG	N;NOM;MASC;SG
jantan	mężczyzna	jantan	mężczyzna	N;SG	N;NOM;MASC;SG
karyawan	pracownik	karyawan	pracownik	N;MASC;SG	N;NOM;MASC;SG
karyawan	pracownika	karyawan	pracownik	N;MASC;SG	N;ACC;MASC;SG
halus	gładkie	halus	gładki	ADJ;SG	ADJ;NOM;NEUT;SG
halus	gładka	halus	gładka	ADJ;SG	ADJ;NOM;FEM;SG
halus	sprawne	halus	sprawny	ADJ;SG	ADJ;NOM;NEUT;SG
halus	subtelne	halus	subtelny	ADJ;SG	ADJ;NOM;NEUT;SG
halus	subtelny	halus	subtelny	ADJ;SG	ADJ;NOM;MASC;SG
pedang	miecz	pedang	miecz	N;SG	N;NOM;MASC;SG
restoran	restauracje	restoran	restauracja	N;SG	N;GEN;FEM;SG
restoran	restauracja	restoran	restauracja	N;SG	N;NOM;FEM;SG
restoran	restauracji	restoran	restauracja	N;SG	N;GEN;FEM;SG
bersih	czysty	bersih	czysty	ADJ;SG	ADJ;NOM;MASC;SG
bersih	czyste	bersih	czysty	ADJ;SG	ADJ;NOM;NEUT;SG
direktorat	dyrekcja	direktorat	dyrekcja	N;SG	N;NOM;FEM;SG
peluru	nabój	peluru	nabój	N;SG	N;NOM;MASC;SG
peluru	pocisk	peluru	pocisk	N;SG	N;NOM;MASC;SG
liar	dziki	liar	dzik	N;SG	N;NOM;MASC;SG
koloni	kolonie	koloni	kolonie	N;SG	N;NOM;FEM;SG
koloni	kolonia	koloni	kolonia	N;SG	N;NOM;FEM;SG
koloni	kolonię	koloni	kolonia	N;SG	N;ACC;FEM;SG
varian	wariant	varian	wariant	N;SG	N;NOM;MASC;SG
varian	odmiana	varian	odmiana	N;SG	N;NOM;FEM;SG
distribusi	dystrybucji	distribusi	dystrybucja	N;SG	N;GEN;FEM;SG
distribusi	dystrybucja	distribusi	dystrybucja	N;SG	N;NOM;FEM;SG
distribusi	rozkład	distribusi	rozkład	N;SG	N;NOM;MASC;SG
cucu	wnuczki	cucu	wnuczka	N;SG	N;GEN;FEM;SG
cucu	wnuczkę	cucu	wnuczka	N;SG	N;ACC;FEM;SG
cucu	wnuczka	cucu	wnuczka	N;SG	N;NOM;FEM;SG
cucu	wnuka	cucu	wnukać	N;SG	N;ACC;MASC;SG
cucu	wnuk	cucu	wnuk	N;SG	N;NOM;MASC;SG
cucu	wnukiem	cucu	wnuk	N;SG	N;INS;MASC;SG
keterangan	podpis	keterangan	podpis	N;SG	N;ACC;MASC;SG
pejuang	wojownika	pejuang	wojownik	N;SG	N;ACC;MASC;SG
pejuang	wojownik	pejuang	wojownik	N;SG	N;NOM;MASC;SG
bawang	czosnek	bawang	czosnek	N;SG	N;NOM;MASC;SG
bawang	czosnku	bawang	czosnek	N;SG	N;GEN;MASC;SG
bawang	cebulę	bawang	cebula	N;SG	N;ACC;FEM;SG
bawang	cebula	bawang	cebula	N;SG	N;NOM;FEM;SG
bawang	cebulę	bawang	cebula	N;SG	N;ACC;FEM;SG
bawang	cebula	bawang	cebula	N;SG	N;NOM;FEM;SG
komposisi	skład	komposisi	skład	N;SG	N;NOM;MASC;SG
murni	czysty	murni	czysty	ADJ;SG	ADJ;NOM;MASC;SG
murni	czyste	murni	czysty	ADJ;SG	ADJ;NOM;NEUT;SG
saksi	świadka	saksi	świadek	N;SG	N;ACC;MASC;SG
saksi	świadek	saksi	świadek	N;SG	N;NOM;MASC;SG
rumput	trawniku	rumput	trawnik	N;SG	N;DAT;MASC;SG
rumput	trawnik	rumput	trawnik	N;SG	N;NOM;MASC;SG
rumput	trawę	rumput	trawa	N;SG	N;ACC;FEM;SG
rumput	trawka	rumput	trawka	N;SG	N;NOM;FEM;SG
rumput	trawa	rumput	trawa	N;SG	N;NOM;FEM;SG
tank	zbiornik	tank	zbiornik	N	N;NOM;MASC;SG
tank	czołg	tank	czołg	N	N;ACC;MASC;SG
tank	zbiorniki	tank	zbiornik	N	N;NOM;MASC;PL
tank	czołgi	tank	czołg	N	N;NOM;MASC;PL
sidang	proces	sidang	proces	N;SG	N;NOM;MASC;SG
sidang	próba	sidang	próba	N;SG	N;NOM;FEM;SG
sidang	rozprawa	sidang	rozprawa	N;SG	N;NOM;FEM;SG
sidang	dwór	sidang	dwór	N;SG	N;NOM;MASC;SG
sidang	sądu	sidang	sąd	N;SG	N;GEN;MASC;SG
sidang	sąd	sidang	sąd	N;SG	N;NOM;MASC;SG
sidang	trybunał	sidang	trybunał	N;SG	N;ACC;MASC;SG
baku	domyślną	baku	domyślny	ADJ;SG	ADJ;ACC;FEM;SG
baku	domyślny	baku	domyślny	ADJ;SG	ADJ;NOM;MASC;SG
baku	domyślne	baku	domyślny	ADJ;SG	ADJ;NOM;NEUT;SG
baku	surowy	baku	surowy	ADJ;SG	ADJ;NOM;MASC;SG
baku	surowego	baku	surowy	ADJ;SG	ADJ;ACC;MASC;SG
baku	surowe	baku	surowy	ADJ;SG	ADJ;NOM;NEUT;SG
baku	surowa	baku	surowy	ADJ;SG	ADJ;NOM;FEM;SG
baku	domyślne	baku	domyślny	ADJ;SG	ADJ;NOM;NEUT;SG
penari	tancerz	pentari	tancerz	N;SG	N;NOM;MASC;SG
penari	tancerka	pentari	tancerka	N;SG	N;NOM;FEM;SG
memperkuat	wzmocnić	menperkuat	wzmocnić	V;SG;ACT	V;PFV;NFIN;ACT
memperkuat	wzmacnia	menperkuat	wzmacnia	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memperkuat	umacnia	menperkuat	umacniać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
formal	formalne	formal	formalny	ADJ	ADJ;NOM;NEUT;SG
formal	formalny	formal	formalny	ADJ	ADJ;NOM;MASC;SG
perlawanan	opór	perlawanan	opór	N;SG	N;NOM;MASC;SG
perlawanan	odporność	perlawanan	odporność	N;SG	N;ACC;FEM;SG
betina	samica	betina	samica	N;SG	N;NOM;FEM;SG
betina	kobieta	betina	kobieta	N;SG	N;NOM;FEM;SG
betina	suczka	betina	suczka	N;SG	N;NOM;FEM;SG
pameran	dowód	pameran	dowód	N;SG	N;ACC;MASC;SG
pameran	wystawa	pameran	wystawa	N;SG	N;NOM;FEM;SG
pameran	wystawy	pameran	wystawa	N;SG	N;ACC;FEM;SG
pameran	wystawy	pameran	wystawa	N;SG	N;ACC;FEM;SG
pameran	wystawę	pameran	wystawa	N;SG	N;ACC;FEM;SG
pameran	wystawa	pameran	wystawa	N;SG	N;NOM;FEM;SG
pameran	wystawy	pameran	wystawa	N;SG	N;ACC;FEM;SG
mengungkapkan	ujawniając	menungkapkan	ujawniać	V;SG;ACT	V;IPFV;PRS;V.CVB;ACT
mengungkapkan	ujawnia	menungkapkan	ujawniać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengungkapkan	odkrywa	menungkapkan	odkrywać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengungkapkan	ujawnić	menungkapkan	ujawnić	V;SG;ACT	V;PFV;NFIN;ACT
mengungkapkan	wyraża	menungkapkan	wyrażać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengungkapkan	ujawniono	menungkapkan	ujawnić	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
mengungkapkan	wykazało	menungkapkan	wykazać	V;SG;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
mengungkapkan	ujawnił	menungkapkan	ujawnić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
mengungkapkan	ujawniła	menungkapkan	ujawnić	V;SG;ACT	V;PFV;FEM;IND;SG;PST;FIN;ACT
mengungkapkan	ujawniło	menungkapkan	ujawnić	V;SG;ACT	V;PFV;NEUT;IND;SG;PST;FIN;ACT
memahami	rozumie	menpahami	rozumieć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
memahami	zrozumieć	menpahami	zrozumieć	V;SG;ACT	V;PFV;NFIN;ACT
memahami	zrozum	menpahami	zrozum	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
peninggalan	relikt	pentinggalan	relikt	N;SG	N;NOM;MASC;SG
kontribusi	składka	kontribusi	składka	N;SG	N;NOM;FEM;SG
kontribusi	wkład	kontribusi	wkład	N;SG	N;NOM;MASC;SG
mengenakan	nosił	menkenakan	nosić	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
mengenakan	nosiła	menkenakan	nosić	V;SG;ACT	V;IPFV;FEM;IND;SG;PST;FIN;ACT
mengenakan	przywdział	menkenakan	przywdział	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
platform	peron	platform	peron	N	N;NOM;MASC;SG
platform	platformie	platform	platforma	N	N;ACC;MASC;SG
platform	platforma	platform	platforma	N	N;NOM;FEM;SG
kamp	obozu	kamp	obóz	N;SG	N;GEN;MASC;SG
kamp	obóz	kamp	obóz	N;SG	N;NOM;MASC;SG
kekayaan	majątek	kekayaan	majątek	N;SG	N;ACC;MASC;SG
kekayaan	bogactwo	kekayaan	bogactwo	N;SG	N;NOM;NEUT;SG
kekayaan	bogactwa	kekayaan	bogactwo	N;SG	N;NOM;NEUT;SG
kekayaan	bogactwo	kekayaan	bogactwo	N;SG	N;NOM;NEUT;SG
kekayaan	bogactwa	kekayaan	bogactwo	N;SG	N;NOM;NEUT;SG
baris	wiersz	baris	wiersz	N;SG	N;NOM;MASC;SG
baris	linia	baris	linia	N;SG	N;NOM;FEM;SG
baris	linii	baris	linia	N;SG	N;GEN;FEM;SG
baris	linii	baris	linia	N;SG	N;GEN;FEM;SG
baris	rząd	baris	rząd	N;SG	N;NOM;MASC;SG
baris	wiersz	baris	wiersz	N;SG	N;NOM;MASC;SG
pembukaan	otwieranie	penbukaan	otwierać	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pembukaan	otwarcie	penbukaan	otworzyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pembukaan	otwarcia	penbukaan	otworzyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
perbaikan	naprawy	perbaikan	naprawy	N;SG	N;ACC;FEM;SG
perbaikan	remont	perbaikan	remont	N;SG	N;NOM;MASC;SG
perbaikan	naprawy	perbaikan	naprawy	N;SG	N;ACC;FEM;SG
perbaikan	udoskonalenie	perbaikan	udoskonalenie	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
perbaikan	ulepszenie	perbaikan	ulepszyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
perbaikan	poprawy	perbaikan	poprawa	N;SG	N;GEN;FEM;SG
perbaikan	doskonalenie	perbaikan	doskonalenie	N;SG	N;NOM;NEUT;SG
perbaikan	udoskonalenia	perbaikan	udoskonalenie	N;SG	N;NOM;NEUT;SG
perbaikan	ulepszenia	perbaikan	ulepszyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
perbaikan	poprawy	perbaikan	poprawa	N;SG	N;GEN;FEM;SG
perbaikan	doskonalenie	perbaikan	doskonalenie	N;SG	N;NOM;NEUT;SG
perbaikan	usprawnienia	perbaikan	usprawnienie	N;SG	N;NOM;NEUT;SG
sayang	kochanie	sayang	kochanie	N;SG	N;NOM;NEUT;SG
sayang	miód	sayang	miód	N;SG	N;NOM;MASC;SG
sayang	kochanie	sayang	kochanie	N;SG	N;NOM;NEUT;SG
sayang	droga	sayang	droga	N;SG	N;NOM;FEM;SG
sayang	dziecko	sayang	dziecko	N;SG	N;NOM;NEUT;SG
sayang	kochanie	sayang	kochanie	N;SG	N;NOM;NEUT;SG
sayang	kochanie	sayang	kochanie	N;SG	N;NOM;NEUT;SG
bunuh	zabij	bunuh	zabić	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
mendarat	wylądował	mendarat	wylądować	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
penyair	poeta	penyair	poeta	N	N;NOM;MASC;SG
penyair	poetą	penyair	poeta	N	N;INS;MASC;SG
penyair	poetów	penyair	poet	N	N;GEN;MASC;PL
pendudukan	zajęcie	pendudukan	zająć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pendudukan	zawód	pendudukan	zawód	N;SG	N;NOM;MASC;SG
institusi	instytucja	institusi	instytucja	N;SG	N;NOM;FEM;SG
institusi	instytucji	institusi	instytucja	N;SG	N;GEN;FEM;SG
institusi	instytucji	institusi	instytucja	N;SG	N;GEN;FEM;SG
konsentrasi	stężenia	konsentrasi	stężyć	N;SG	N;NOM;NEUT;SG
konsentrasi	koncentracja	konsentrasi	koncentracja	N;SG	N;NOM;FEM;SG
konsentrasi	stężenie	konsentrasi	stężyć	N;SG	N;NOM;NEUT;SG
konsentrasi	koncentrat	konsentrasi	koncentrat	N;SG	N;NOM;MASC;SG
tukang	rączką	tukang	rączka	N;SG	N;INS;FEM;SG
pers	prasa	pers	prasa	N;SG	N;NOM;FEM;SG
pers	prasie	pers	prasa	N;SG	N;DAT;FEM;SG
pers	pers	pers	pers	N;SG	N;NOM;MASC;SG
mineral	minerały	mineral	minerał	N	N;NOM;MASC;PL
mineral	minerałów	mineral	minerał	N	N;GEN;MASC;PL
mineral	minerały	mineral	minerał	N	N;NOM;MASC;PL
terkemuka	prowadzenie	terkemuka	prowadzenie	N;SG;PASS	N;NOM;NEUT;SG;POS;V.MSDR
mengaku	przyznał	menkaku	przyznać	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
ujian	test	ujian	test	N;SG	N;NOM;MASC;SG
ujian	badanie	ujian	badanie	N;SG	N;NOM;NEUT;SG
ujian	próba	ujian	próba	N;SG	N;NOM;FEM;SG
ujian	egzamin	ujian	egzamin	N;SG	N;NOM;MASC;SG
ujian	egzaminu	ujian	egzamin	N;SG	N;GEN;MASC;SG
pengertian	pojęcie	pengertian	pojęcie	N;SG	N;NOM;NEUT;SG
pengertian	zrozumienie	pengertian	zrozumienie	N;SG	N;NOM;NEUT;SG
pengertian	rozumienie	pengertian	rozumienie	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengertian	zrozumienia	pengertian	zrozumienie	N;SG	N;GEN;NEUT;SG
melaporkan	zgłoś	menlaporkan	zgłosić	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
melaporkan	zgłoszono	menlaporkan	zgłosić	V;SG;ACT	V;PFV;IND;0;PST;FIN;ACT
melaporkan	zgłosił	menlaporkan	zgłosić	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
klasifikasi	klasyfikacji	klasifikasi	klasyfikacja	N;SG	N;GEN;FEM;SG
klasifikasi	klasyfikacja	klasifikasi	klasyfikacja	N;SG	N;NOM;FEM;SG
menuntut	zażądał	mentuntut	zażądać	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
perumahan	mieszkalnictwa	penrumahan	mieszkalnictwo	N;SG	N;NOM;NEUT;SG
perumahan	osiedle	penrumahan	osiedle	N;SG	N;NOM;NEUT;SG
perumahan	posiadłości	penrumahan	posiadłość	N;SG	N;GEN;FEM;SG
bergantung	zależy	bergantung	zależeć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
bergantung	zalezy	bergantung	zaleźć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
rider	motocyklista	rider	motocyklista	N	N;NOM;MASC;SG
rider	jeździec	rider	jeździec	N	N;NOM;MASC;SG
akun	konto	akun	konto	N;SG	N;NOM;NEUT;SG
akun	rachunek	akun	rachunek	N;SG	N;ACC;MASC;SG
akun	konta	akun	konta	N;SG	N;GEN;MASC;SG
akun	konta	akun	konta	N;SG	N;GEN;MASC;SG
kau	ciebie	kau	ty	PRO;SG;2;INFM	PRO;GEN;MASC;SG;2
kau	ty	kau	ty	PRO;SG;2;INFM	PRO;NOM;MASC;SG;2
aktivis	działacz	aktivis	działacz	N;SG	N;NOM;MASC;SG
ritual	rytuał	ritual	rytuać	N	N;ACC;MASC;SG
ritual	rytuały	ritual	rytuać	N	N;NOM;MASC;PL
ritual	rytuały	ritual	rytuać	N	N;NOM;MASC;PL
ekspedisi	wyprawy	ekspedisi	wyprawa	N	N;ACC;FEM;PL
ekspedisi	ekspedycje	ekspedisi	ekspedycja	N	N;NOM;FEM;PL
ekspedisi	wyprawy	ekspedisi	wyprawa	N	N;ACC;FEM;PL
ekspedisi	ekspedycja	ekspedisi	ekspedycja	N	N;NOM;FEM;SG
ekspedisi	wyprawa	ekspedisi	wyprawa	N	N;NOM;FEM;SG
robot	robotyki	robot	robotyka	N;SG	N;ACC;FEM;SG
robot	robocie	robot	robota	N;SG	N;DAT;FEM;SG
kekalahan	klęska	kekalahan	klęski	N;SG	N;NOM;FEM;SG
kekalahan	przegrana	kekalahan	przegrać	N;SG	N;NOM;FEM;SG
kekalahan	porażka	kekalahan	porażka	N;SG	N;NOM;FEM;SG
lingkaran	kółko	lingkaran	kółko	N;SG	N;NOM;NEUT;SG
lingkaran	kręgu	lingkaran	krąg	N;SG	N;GEN;MASC;SG
lingkaran	okrąg	lingkaran	okrąg	N;SG	N;NOM;MASC;SG
lingkaran	koło	lingkaran	koło	N;SG	N;NOM;NEUT;SG
lingkaran	krąg	lingkaran	krąg	N;SG	N;NOM;MASC;SG
rawa	bagno	rawa	bagno	N;SG	N;NOM;NEUT;SG
rawa	bagno	rawa	bagno	N;SG	N;NOM;NEUT;SG
pramuka	zwiadowcy	pramuka	zwiadowiec	N	N;NOM;MASC;PL
paket	pakiet	paket	pakiet	N;SG	N;NOM;MASC;SG
paket	paczka	paket	paczka	N;SG	N;NOM;FEM;SG
paket	pakiet	paket	pakiet	N;SG	N;NOM;MASC;SG
paket	wiązka	paket	wiązka	N;SG	N;NOM;FEM;SG
paket	pakiet	paket	pakiet	N;SG	N;NOM;MASC;SG
paket	opakowanie	paket	opakować	N;SG	N;NOM;NEUT;SG
peneliti	naukowiec	penteliti	naukowiec	N;SG	N;NOM;MASC;SG
peneliti	badacz	penteliti	badaczyć	N;SG	N;NOM;MASC;SG
derajat	stopni	derajat	stopień	N;SG	N;GEN;MASC;SG
derajat	stopień	derajat	stopień	N;SG	N;NOM;MASC;SG
mengganti	zastępuje	menganti	zastępować	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
mengganti	zamień	menganti	zamień	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
mengganti	zastąpić	menganti	zastąpić	V;SG;ACT	V;PFV;NFIN;ACT
kritik	krytyka	kritik	krytyka	N;SG	N;NOM;FEM;SG
kritik	krytyki	kritik	krytyk	N;SG	N;GEN;FEM;SG
kritik	krytykę	kritik	krytyka	N;SG	N;ACC;FEM;SG
kritik	krytyk	kritik	krytyk	N;SG	N;NOM;MASC;SG
kritik	krytyka	kritik	krytyka	N;SG	N;NOM;FEM;SG
jumat	piątek	jumat	piątek	N;SG	N;NOM;MASC;SG
kandang	klatka	kandang	klatka	N;SG	N;NOM;FEM;SG
kandang	klatce	kandang	klatka	N;SG	N;DAT;FEM;SG
bakat	talentu	bakat	talent	N;SG	N;GEN;MASC;SG
bakat	talent	bakat	talent	N;SG	N;NOM;MASC;SG
portal	portale	portal	portal	N	N;NOM;MASC;PL
portal	portalu	portal	portal	N	N;GEN;MASC;SG
portal	portal	portal	portal	N	N;NOM;MASC;SG
memperbaiki	naprawić	menperbaiki	naprawić	V;SG;ACT	V;PFV;NFIN;ACT
serang	strike	serang	strik		
bait	przynętę	bait	przynąć	N;SG	N;ACC;FEM;SG
menunggu	czeka	mentunggu	czekać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
menunggu	czekam	mentunggu	czekać	V;SG;ACT	V;IPFV;IND;SG;1;PRS;FIN;ACT
membayar	płacić	menbayar	płacić	V;SG;ACT	V;IPFV;NFIN;ACT
membayar	płaci	menbayar	płacić	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
membayar	zapłacić	menbayar	zapłacić	V;SG;ACT	V;PFV;NFIN;ACT
membayar	opłaca	menbayar	opłacać	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
membayar	płaci	menbayar	płacić	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
monarki	monarchia	monarki	monarchia	N;SG	N;NOM;FEM;SG
monarki	monarcha	monarki	monarchy	N;SG	N;NOM;MASC;SG
mitra	partner	mitra	partner	N;SG	N;NOM;MASC;SG
mitra	partnerka	mitra	partnerka	N;SG	N;NOM;FEM;SG
mitra	partnerem	mitra	partner	N;SG	N;INS;MASC;SG
mitra	partnera	mitra	partner	N;SG	N;ACC;MASC;SG
mitra	wspólnik	mitra	wspólnik	N;SG	N;NOM;MASC;SG
gerak	wniosek	gerak	wniosek	N;SG;ACT	N;NOM;MASC;SG
gerak	ruch	gerak	ruch	N;SG;ACT	N;ACC;MASC;SG
gerak	gest	gerak	gest	N;SG;ACT	N;NOM;MASC;SG
pengobatan	traktowanie	penobatan	traktować	N;SG	N;IPFV;NOM;NEUT;SG;POS;V.MSDR
pengobatan	leczenie	penobatan	leczenie	N;SG	N;NOM;NEUT;SG
pengobatan	kuracja	penobatan	kuracja	N;SG	N;NOM;FEM;SG
barisan	szeregi	barisan	szereg	N;SG	N;ACC;MASC;SG
barisan	okazanie	barisan	okazać	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
cairan	ciecz	cairan	ciecz	N;SG	N;NOM;FEM;SG
cairan	płyn	cairan	płyn	N;SG	N;NOM;MASC;SG
cairan	ciecz	cairan	ciecz	N;SG	N;NOM;FEM;SG
cairan	płyn	cairan	płyn	N;SG	N;NOM;MASC;SG
berpikir	myśleć	berpikir	myśleć	V;SG;ACT	V;IPFV;NFIN;ACT
berpikir	myśli	berpikir	myśleć	V;SG;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
berpikir	myślał	berpikir	myśleć	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
berpikir	myślał	berpikir	myśleć	V;SG;ACT	V;IPFV;MASC;IND;SG;PST;FIN;ACT
berpikir	myśl	berpikir	myśleć	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
berpikir	pomyślał	berpikir	pomyśleć	V;SG;ACT	V;PFV;MASC;IND;SG;PST;FIN;ACT
berpikir	pomyśl	berpikir	pomyśleć	V;SG;ACT	V;PFV;IMP;SG;2;FIN;ACT
berpikir	myśl	berpikir	myśleć	V;SG;ACT	V;IPFV;IMP;SG;2;FIN;ACT
keadilan	sprawiedliwości	keadilan	sprawiedliwość	N;SG	N;GEN;FEM;SG
keadilan	sprawiedliwość	keadilan	sprawiedliwość	N;SG	N;NOM;FEM;SG
keadilan	uczciwość	keadilan	uczciwość	N;SG	N;NOM;FEM;SG
wawancara	wywiad	wawancara	wywiad	N;SG	N;NOM;MASC;SG
wawancara	przesłuchanie	wawancara	przesłuchanie	N;SG	N;NOM;NEUT;SG
wawancara	rozmowa	wawancara	rozmowa	N;SG	N;NOM;FEM;SG
wawancara	przesłuchania	wawancara	przesłuchanie	N;SG	N;NOM;NEUT;SG
organisme	organizm	organisme	organizm	N;SG	N;ACC;MASC;SG
organisme	organizmu	organisme	organizm	N;SG	N;GEN;MASC;SG
amat	amat	amat	amat		
soundtrack	soundtrack	soundtrack	soundtrack	N	N;NOM;MASC;SG
kemajuan	postępu	kemajuan	postęp	N;SG	N;GEN;MASC;SG
kemajuan	postęp	kemajuan	postęp	N;SG	N;NOM;MASC;SG
karakteristik	charakterystyka	karakteristik	charakterystyka	N;SG	N;NOM;FEM;SG
karakteristik	cecha	karakteristik	cechać	N;SG	N;NOM;FEM;SG
tetangga	sąsiada	tetangga	sąsiad	N;SG	N;ACC;MASC;SG
tetangga	sąsiad	tetangga	sąsiad	N;SG	N;NOM;MASC;SG
tetangga	sąsiadka	tetangga	sąsiadka	N;SG	N;NOM;FEM;SG
tetangga	sąsiad	tetangga	sąsiad	N;SG	N;NOM;MASC;SG
tetangga	sąsiadka	tetangga	sąsiadka	N;SG	N;NOM;FEM;SG
gen	genu	gen	gen	N;SG	N;GEN;MASC;SG
pemukiman	ugoda	penmukiman	ugoda	N;SG	N;NOM;FEM;SG
pemukiman	rozliczenie	penmukiman	rozliczyć	N;SG	N;PFV;NOM;NEUT;SG;POS;V.MSDR
pemukiman	osada	penmukiman	osada	N;SG	N;NOM;FEM;SG
pemukiman	rozrachunku	penmukiman	rozrachunek	N;SG	N;GEN;MASC;SG
persiapan	przygotowania	persiapan	przygotowanie	N;SG	N;NOM;NEUT;SG
