sonra	اذن	sonra	إِذَن	ADV	ADV
fotoğrafları	الصور	fotoğraf	الصور	N;NOM;PL;3	N;NOM;DEF;PL
fotoğrafları	صور	fotoğraf	صُورَة	N;NOM;PL;3	N;NOM;INDF;PL
sahnesi	مشهد	sahne	مَشهَد	N;NOM;SG;3	N;NOM;INDF;SG
sahnesi	المشهد	sahne	مَشهَد	N;NOM;SG;3	N;NOM;DEF;SG
bahçe	البستنة	bahçe	بُستَنَة	N;NOM;SG;3	N;NOM;DEF;SG
bahçe	حديقة	bahçe	حَدِيقَة	N;NOM;SG;3	N;NOM;INDF;SG
bahçe	الحديقة	bahçe	حَدِيقَة	N;NOM;SG;3	N;NOM;DEF;SG
sözler	اقتباسات	söz	اِقتِبَاس	N;NOM;PL;3	N;NOM;INDF;PL
sözler	الوعود	söz	وَعد	N;NOM;PL;3	N;NOM;DEF;PL
sözler	الكلمات	söz	كَلِمَة	N;NOM;PL;3	N;NOM;DEF;PL
sözler	كلمات	söz	كَلِمَة	N;NOM;PL;3	N;NOM;INDF;PL
sözler	كلمات	söz	كَلِمَة	N;NOM;PL;3	N;NOM;INDF;PL
finansal	مالية	finansal	مَالِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
çocukluk	طفولة	çocukluk	طُفُولَة	N;NOM;SG;3	N;NOM;INDF;SG
çocukluk	الطفولة	çocukluk	طُفُولَة	N;NOM;SG;3	N;NOM;DEF;SG
yaylası	هضبة	yayla	هُضبَة	N;NOM;SG;3	N;NOM;INDF;SG
veriler	البيانات	veri	بَيَان	N;NOM;PL;3	N;NOM;DEF;PL
veriler	بيانات	veri	بَيَان	N;NOM;PL;3	N;NOM;INDF;PL
aileler	الوالدين	aile	الدالدين	N;NOM;PL;3	N;NOM;DEF;PL
aileler	الوالدان	aile	وَالِدَان	N;NOM;PL;3	N;NOM;DEF;PL
aileler	الاباء	aile	أَبَاء	N;NOM;PL;3	N;NOM;DEF;PL
aileler	اباء	aile	اباء	N;NOM;PL;3	N;NOM;INDF;PL
aileler	العائلات	aile	عَائِلَة	N;NOM;PL;3	N;NOM;DEF;PL
aileler	الاسر	aile	أُسرَة	N;NOM;PL;3	N;NOM;DEF;PL
aileler	العوائل	aile	عَائِلَة	N;NOM;PL;3	N;NOM;DEF;PL
aileler	عائلات	aile	عَائِلَة	N;NOM;PL;3	N;NOM;INDF;PL
yöntemleri	اساليب	yöntem	أُسلُوب	N;NOM;PL;3	N;NOM;INDF;PL
yöntemleri	الاساليب	yöntem	أُسلُوب	N;NOM;PL;3	N;NOM;DEF;PL
yöntemleri	الطرائق	yöntem	طَرِيقَة	N;NOM;PL;3	N;NOM;DEF;PL
salon	صالة	salon	صَالَة	N;NOM;SG;3	N;NOM;INDF;SG
salon	الصالون	salon	صَالُون	N;NOM;SG;3	N;NOM;DEF;SG
salon	صالون	salon	صَالُون	N;NOM;SG;3	N;NOM;INDF;SG
salon	الصالون	salon	صَالُون	N;NOM;SG;3	N;NOM;DEF;SG
salon	صالون	salon	صَالُون	N;NOM;SG;3	N;NOM;INDF;SG
salon	القاعة	salon	قَاعَة	N;NOM;SG;3	N;NOM;DEF;SG
salon	قاعة	salon	قَاعَة	N;NOM;SG;3	N;NOM;INDF;SG
salon	صالة	salon	صَالَة	N;NOM;SG;3	N;NOM;INDF;SG
ejderha	التنين	ejderha	تَنَيَّن	N;NOM;SG;3	N;NOM;DEF;SG
bellek	الذاكرة	bellek	الذاكرة	N;NOM;SG;3	N;NOM;DEF;SG
bellek	الذكرى	bellek	ذِكرَى	N;NOM;SG;3	N;NOM;DEF;SG
bellek	ذاكرة	bellek	ذَاكِرَة	N;NOM;SG;3	N;NOM;INDF;SG
bellek	ذكرى	bellek	ذِكرَى	N;NOM;SG;3	N;NOM;INDF;SG
olasılık	الاحتمال	olasılık	اِحتِمَال	N;NOM;SG;3	N;NOM;DEF;SG
olasılık	احتمال	olasılık	اِحتِمَال	N;NOM;SG;3	N;NOM;INDF;SG
olasılık	الاحتمال	olasılık	اِحتِمَال	N;NOM;SG;3	N;NOM;DEF;SG
olasılık	امكانية	olasılık	إِمكَانِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
bağlantıları	الوصلات	bağlantı	وُصلَة	N;NOM;PL;3	N;NOM;DEF;PL
bağlantıları	الصلات	bağlantı	صَلَة	N;NOM;PL;3	N;NOM;DEF;PL
bağlantıları	روابط	bağlantı	روابط	N;NOM;PL;3	N;NOM;INDF;PL
bağlantıları	الروابط	bağlantı	رَابِطَة	N;NOM;PL;3	N;NOM;DEF;PL
bağlantıları	وصلات	bağlantı	وُصلَة	N;NOM;PL;3	N;NOM;INDF;PL
bağlantıları	الصلات	bağlantı	صَلَة	N;NOM;PL;3	N;NOM;DEF;PL
bağlantıları	الارتباطات	bağlantı	اِرتِبَاط	N;NOM;PL;3	N;NOM;DEF;PL
tehlike	الخطر	tehlike	خَطَر	N;NOM;SG;3	N;NOM;DEF;SG
tehlike	خطر	tehlike	خَطَر	N;NOM;SG;3	N;NOM;INDF;SG
dersler	الدروس	ders	دَرس	N;NOM;PL;3	N;NOM;DEF;PL
dersler	دروس	ders	دَرس	N;NOM;PL;3	N;NOM;INDF;PL
dersler	محاضرات	ders	مُحَاضِرَة	N;NOM;PL;3	N;NOM;INDF;PL
dersler	المحاضرات	ders	مُحَاضِرَة	N;NOM;PL;3	N;NOM;DEF;PL
dersler	الدورات	ders	دَورَة	N;NOM;PL;3	N;NOM;DEF;PL
dersler	الفصول	ders	فَصل	N;NOM;PL;3	N;NOM;DEF;PL
dersler	صفوف	ders	صَفّ	N;NOM;PL;3	N;NOM;INDF;PL
dersler	الصفوف	ders	صَفّ	N;NOM;PL;3	N;NOM;DEF;PL
dersler	فصول	ders	فَصل	N;NOM;PL;3	N;NOM;INDF;PL
satranç	الشطرنج	satranç	شَطرَنج	N;NOM;SG;3	N;NOM;DEF;SG
tedavisi	معاملة	tedavi	مُعَامَلَة	N;NOM;SG;3	N;NOM;INDF;SG
tedavisi	معالجة	tedavi	مُعَالَجَة	N;NOM;SG;3	N;NOM;INDF;SG
tedavisi	العلاج	tedavi	عِلَاج	N;NOM;SG;3	N;NOM;DEF;SG
tedavisi	المعاملة	tedavi	مُعَامَلَة	N;NOM;SG;3	N;NOM;DEF;SG
tedavisi	علاج	tedavi	عِلَاج	N;NOM;SG;3	N;NOM;INDF;SG
tedavisi	المعالجة	tedavi	مُعَالَجَة	N;NOM;SG;3	N;NOM;DEF;SG
kullanıcıları	المستخدمين	kullanıcı	مُستَخدِم	N;ACC;PL;3	N;ACC;DEF;PL
kullanıcıları	مستخدمين	kullanıcı	مُستَخدَم	N;ACC;PL;3	N;ACC;INDF;PL
bateri	الطبل	bateri	طِبل	N;NOM;SG;3	N;NOM;DEF;SG
bateri	الطبول	bateri	طُبُول	N;NOM;SG;3	N;NOM;DEF;SG
eklenen	اضيفت	ekle	أَضَاف	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PFV;FEM;SG;3;PASS
savaşlar	حروب	savaş	حَرب	N;NOM;PL;3	N;NOM;INDF;PL
savaşlar	الحروب	savaş	حَرب	N;NOM;PL;3	N;NOM;DEF;PL
savaşlar	معارك	savaş	مَعرَكَة	N;NOM;PL;3	N;NOM;INDF;PL
savaşlar	المعارك	savaş	مَعرَكَة	N;NOM;PL;3	N;NOM;DEF;PL
adalar	جزر	ada	جَزِيرَة	N;NOM;PL;3	N;NOM;INDF;PL
misafir	الضيف	misafir	ضِيف	N;NOM;SG;3	N;NOM;DEF;SG
misafir	ضيفة	misafir	ضَيفَة	N;NOM;SG;3	N;NOM;INDF;SG
misafir	ضيوف	misafir	ضيوف	N;NOM;SG;3	N;NOM;INDF;SG
genişliği	العرض	genişlik	عَرض	N;NOM;SG;3	N;NOM;DEF;SG
turistik	السياحية	turistik	سِيَاحِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
hediye	هدية	hedi	هَدِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
hediye	هدية	hedi	هَدِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
hediye	الهدية	hedi	هَدِيَّة	N;NOM;SG;3	N;NOM;DEF;SG
doğmuş	ولدت	doğ	وَلَد	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;PASS
sembolü	رمزا	sembolü	رَمز	N;ACC;SG;3	N;ACC;INDF;SG
şiirler	القصائد	şiir	قَصِيدَة	N;NOM;PL;3	N;NOM;DEF;PL
şiirler	قصائد	şiir	قَصِيدَة	N;NOM;PL;3	N;NOM;INDF;PL
cumhuriyetçi	جمهوري	cumhuriyetçi	جمهوري	N;NOM;SG;3	N;NOM;INDF;SG
renkleri	الالوان	renk	لَون	N;NOM;PL;3	N;NOM;DEF;PL
renkleri	الالوان	renk	لَون	N;NOM;PL;3	N;NOM;DEF;PL
frekans	التردد	frekans	تَرَدُّد	N;NOM;SG;3	N;NOM;DEF;SG
frekans	تكرار	frekans	تَكرَار	N;NOM;SG;3	N;NOM;INDF;SG
frekans	التكرار	frekans	تَكرَر	N;NOM;SG;3	N;NOM;DEF;SG
frekans	تواتر	frekans	تَوَاتُر	N;NOM;SG;3	N;NOM;INDF;SG
frekans	تردد	frekans	تَرَدُّد	N;NOM;SG;3	N;NOM;INDF;SG
modelleri	النماذج	model	نَمَاذَة	N;NOM;PL;3	N;NOM;DEF;PL
modelleri	نماذج	model	نَمُوذَج	N;NOM;PL;3	N;NOM;INDF;PL
modelleri	الموديلات	model	مُودِيلَات	N;NOM;PL;3	N;NOM;DEF;PL
tüfek	بندقية	tüfek	بُندُقِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
tüfek	البندقية	tüfek	بُندُقِيّ	N;NOM;SG;3	N;NOM;DEF;SG
tüfek	بندقية	tüfek	بُندُقِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
birlikler	وحدات	birlik	وَحدَة	N;NOM;PL;3	N;NOM;INDF;PL
birlikler	الوحدات	birlik	وَحدَة	N;NOM;PL;3	N;NOM;DEF;PL
birlikler	قوات	birlik	قُوَّة	N;NOM;PL;3	N;NOM;INDF;PL
birlikler	القوات	birlik	قُوَّة	N;NOM;PL;3	N;NOM;DEF;PL
sözlüğü	قاموس	sözlük	قَامُوس	N;NOM;SG;3	N;NOM;INDF;SG
sözlüğü	القاموس	sözlük	قَامُوس	N;NOM;SG;3	N;NOM;DEF;SG
evler	المنازل	ev	مَنزِل	N;NOM;PL;3	N;NOM;DEF;PL
evler	منازل	ev	مَنزِل	N;NOM;PL;3	N;NOM;INDF;PL
evler	بيوت	ev	بَيت	N;NOM;PL;3	N;NOM;INDF;PL
evler	البيوت	ev	بَيت	N;NOM;PL;3	N;NOM;DEF;PL
evler	البيوت	ev	بَيت	N;NOM;PL;3	N;NOM;DEF;PL
evler	منازل	ev	مَنزِل	N;NOM;PL;3	N;NOM;INDF;PL
evler	بيوت	ev	بَيت	N;NOM;PL;3	N;NOM;INDF;PL
evler	المنازل	ev	مَنزِل	N;NOM;PL;3	N;NOM;DEF;PL
point	نقطة	point	نُقطَة	N;NOM;SG;3	N;NOM;INDF;SG
point	النقطة	point	نُقطَة	N;NOM;SG;3	N;NOM;DEF;SG
bitti	انتهيت	bit	اِنتَهَى	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
bitti	انتهت	bit	اِنتَهَى	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
bitti	انتهى	bit	اِنتَهَى	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
bitti	فعلت	bit	فَعَل	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
bitti	تمت	bit	تَمّ	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
bitti	تم	bit	تَمّ	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
bitti	انتهيت	bit	اِنتَهَى	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
yemekler	الاطعمة	yemek	الاطعمة	N;NOM;PL;3	N;NOM;DEF;PL
yemekler	الوجبات	yemek	وَجبَة	N;NOM;PL;3	N;NOM;DEF;PL
yemekler	وجبات	yemek	وجبات	N;NOM;PL;3	N;NOM;INDF;PL
yemekler	صحون	yemek	صَحن	N;NOM;PL;3	N;NOM;INDF;PL
yemekler	اطباق	yemek	إِطبَاق	N;NOM;PL;3	N;NOM;INDF;PL
yemekler	الصحون	yemek	صَحن	N;NOM;PL;3	N;NOM;DEF;PL
yemekler	الاطباق	yemek	طِبقِيّ	N;NOM;PL;3	N;NOM;DEF;PL
durumlar	حالات	durum	حَالَة	N;NOM;PL;3	N;NOM;INDF;PL
durumlar	الحالات	durum	حَالَة	N;NOM;PL;3	N;NOM;DEF;PL
durumlar	حالات	durum	حَالَة	N;NOM;PL;3	N;NOM;INDF;PL
durumlar	الحالات	durum	حَالَة	N;NOM;PL;3	N;NOM;DEF;PL
atlet	رياضي	atlet	رِيَاضِيّ	N;NOM;SG;3	N;NOM;INDF;SG
banka	مصرف	banka	مَصرِف	N;NOM;SG;3	N;NOM;INDF;SG
banka	المصرف	banka	مَصرِف	N;NOM;SG;3	N;NOM;DEF;SG
banka	بنك	banka	بَنك	N;NOM;SG;3	N;NOM;INDF;SG
banka	البنك	banka	بَنك	N;NOM;SG;3	N;NOM;DEF;SG
şarap	النبيذ	şarap	نَبِيذ	N;NOM;SG;3	N;NOM;DEF;SG
vektör	ناقل	vektör	نَاقِل	N;NOM;SG;3	N;NOM;INDF;SG
ateşi	الحمى	ateşi	حَمَى	N;NOM;SG;3	N;NOM;DEF;SG
ateşi	حمى	ateşi	حُمَّى	N;NOM;SG;3	N;NOM;INDF;SG
berabere	تعادل	beraber	تَعَادُل	N;NOM;SG;3	N;NOM;INDF;SG
berabere	التعادل	beraber	تَعَادُل	N;NOM;SG;3	N;NOM;DEF;SG
mimarisi	عمارة	mimari	عِمَارَة	N;NOM;SG;3	N;NOM;INDF;SG
mimarisi	العمارة	mimari	العمارة	N;NOM;SG;3	N;NOM;DEF;SG
kazananlar	الفائزون	kazanan	فَائِز	N;NOM;PL;3	N;NOM;DEF;PL
partiler	حفلات	parti	حَفلَة	N;NOM;PL;3	N;NOM;INDF;PL
partiler	اطراف	parti	طَرَف	N;NOM;PL;3	N;NOM;INDF;PL
partiler	الاطراف	parti	طَرَف	N;NOM;PL;3	N;NOM;DEF;PL
partiler	الحفلات	parti	حَفلَة	N;NOM;PL;3	N;NOM;DEF;PL
partiler	الاحزاب	parti	حِزب	N;NOM;PL;3	N;NOM;DEF;PL
partiler	احزاب	parti	حِزب	N;NOM;PL;3	N;NOM;INDF;PL
semt	الحي	semt	حَيّ	N;NOM;SG;3	N;NOM;DEF;SG
semt	الجوار	semt	جِوَار	N;NOM;SG;3	N;NOM;DEF;SG
semt	الحي	semt	حَيّ	N;NOM;SG;3	N;NOM;DEF;SG
semt	الجوار	semt	جِوَار	N;NOM;SG;3	N;NOM;DEF;SG
semt	المنطقة	semt	مِنطَقَة	N;NOM;SG;3	N;NOM;DEF;SG
semt	المقاطعة	semt	مُقَاطَعَة	N;NOM;SG;3	N;NOM;DEF;SG
semt	منطقة	semt	مِنطَقَة	N;NOM;SG;3	N;NOM;INDF;SG
dayanışma	تضامن	dayanışma	تَضَامُن	N;NOM;SG;3	N;NOM;INDF;SG
dayanışma	التضامن	dayanışma	تَضَامُن	N;NOM;SG;3	N;NOM;DEF;SG
kahve	البن	kahve	بُنّ	N;NOM;SG;3	N;NOM;DEF;SG
kahve	القهوة	kahve	قُهُوَّة	N;NOM;SG;3	N;NOM;DEF;SG
kahve	قهوة	kahve	قَهوَة	N;NOM;SG;3	N;NOM;INDF;SG
adaylığı	ترشيح	adaylık	تَرشِيح	N;NOM;SG;3	N;NOM;INDF;SG
adaylığı	الترشيح	adaylık	تَرشِيح	N;NOM;SG;3	N;NOM;DEF;SG
adaylığı	ترشيح	adaylık	تَرشِيح	N;NOM;SG;3	N;NOM;INDF;SG
adaylığı	الترشيح	adaylık	تَرشِيح	N;NOM;SG;3	N;NOM;DEF;SG
çevirisi	ترجمة	çevir	تَرجَمَة	N;NOM;SG;3	N;NOM;INDF;SG
çevirisi	الترجمة	çevir	تَرجَمَة	N;NOM;SG;3	N;NOM;DEF;SG
kategorisi	الفئة	kategori	فِئَة	N;NOM;SG;3	N;NOM;DEF;SG
kategorisi	فئة	kategori	فِئَة	N;NOM;SG;3	N;NOM;INDF;SG
seçimler	الانتخابات	seçim	اِنتِخَاب	N;NOM;PL;3	N;NOM;DEF;PL
seçimler	انتخابات	seçim	اِنتِخَاب	N;NOM;PL;3	N;NOM;INDF;PL
seçimler	اختيارات	seçim	اِختِيَار	N;NOM;PL;3	N;NOM;INDF;PL
seçimler	الاختيارات	seçim	اِختِيَار	N;NOM;PL;3	N;NOM;DEF;PL
seçimler	الانتخابات	seçim	اِنتِخَاب	N;NOM;PL;3	N;NOM;DEF;PL
seçimler	انتخابات	seçim	اِنتِخَاب	N;NOM;PL;3	N;NOM;INDF;PL
görevler	المهام	görev	مَهَمَّة	N;NOM;PL;3	N;NOM;DEF;PL
görevler	مهام	görev	مَهَمَّة	N;NOM;PL;3	N;NOM;INDF;PL
görevler	الوظائف	görev	وَظِيفَة	N;NOM;PL;3	N;NOM;DEF;PL
görevler	وظائف	görev	وَظِيفَة	N;NOM;PL;3	N;NOM;INDF;PL
görevler	بعثات	görev	بَعثَة	N;NOM;PL;3	N;NOM;INDF;PL
görevler	البعثات	görev	بَعثَة	N;NOM;PL;3	N;NOM;DEF;PL
görevler	الادوار	görev	دَور	N;NOM;PL;3	N;NOM;DEF;PL
görevler	ادوار	görev	دَور	N;NOM;PL;3	N;NOM;INDF;PL
görevler	مهمات	görev	مُهِمَّة	N;NOM;PL;3	N;NOM;INDF;PL
sattı	بيعت	sat	بَيع	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;PASS
sattı	بعت	sat	بَعَى	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
sattı	باع	sat	بَاع	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
silahlar	اسلحة	silah	سِلَاح	N;NOM;PL;3	N;NOM;INDF;PL
silahlar	الاسلحة	silah	سِلَاح	N;NOM;PL;3	N;NOM;DEF;PL
silahlar	اسلحة	silah	سِلَاح	N;NOM;PL;3	N;NOM;INDF;PL
silahlar	الاسلحة	silah	سِلَاح	N;NOM;PL;3	N;NOM;DEF;PL
silahlar	البنادق	silah	بُندُقِيَّة	N;NOM;PL;3	N;NOM;DEF;PL
silahlar	الاسلحة	silah	سِلَاح	N;NOM;PL;3	N;NOM;DEF;PL
görüşler	اراء	görüş	رَأي	N;NOM;PL;3	N;NOM;INDF;PL
görüşler	الاراء	görüş	رَأي	N;NOM;PL;3	N;NOM;DEF;PL
görüşler	ملاحظات	görüş	مُلَاحَظَة	N;NOM;PL;3	N;NOM;INDF;PL
toplantı	تجمع	toplantı	تَجَمُّع	N;NOM;SG;3	N;NOM;INDF;SG
toplantı	التجمع	toplantı	تَجَمُّع	N;NOM;SG;3	N;NOM;DEF;SG
toplantı	اجتماع	toplantı	اِجتِمَاع	N;NOM;SG;3	N;NOM;INDF;SG
toplantı	لقاء	toplantı	لِقَاء	N;NOM;SG;3	N;NOM;INDF;SG
toplantı	الاجتماع	toplantı	اِجتِمَاع	N;NOM;SG;3	N;NOM;DEF;SG
toplantı	الجلسة	toplantı	جَلسَة	N;NOM;SG;3	N;NOM;DEF;SG
şartları	المصطلحات	şart	مُصطَلَح	N;NOM;PL;3	N;NOM;DEF;PL
şartları	الشروط	şart	شَرط	N;NOM;PL;3	N;NOM;DEF;PL
şartları	شروط	şart	شَرط	N;NOM;PL;3	N;NOM;INDF;PL
adresi	العنوان	adres	عُنوَان	N;NOM;SG;3	N;NOM;DEF;SG
adresi	عنوان	adres	عُنوَان	N;NOM;SG;3	N;NOM;INDF;SG
diplomat	الدبلوماسي	diplomat	دِبلُومَاسِيّ	N;NOM;SG;3	N;NOM;DEF;SG
gazetecilik	صحافة	gazetecilik	صَحَافَة	N;NOM;SG;3	N;NOM;INDF;SG
gazetecilik	الصحافة	gazetecilik	صَحَافَة	N;NOM;SG;3	N;NOM;DEF;SG
haberler	اخبار	haber	خَبَر	N;NOM;PL;3	N;NOM;INDF;PL
haberler	الاخبار	haber	خَبَر	N;NOM;PL;3	N;NOM;DEF;PL
haberler	انباء	haber	نَبَأ	N;NOM;PL;3	N;NOM;INDF;PL
haberler	احداث	haber	حَدَث	N;NOM;PL;3	N;NOM;INDF;PL
haberler	القصص	haber	قِصَّة	N;NOM;PL;3	N;NOM;DEF;PL
haberler	حكايات	haber	حِكَايَة	N;NOM;PL;3	N;NOM;INDF;PL
haberler	قصص	haber	قِصَّة	N;NOM;PL;3	N;NOM;INDF;PL
şirketler	الشركات	şirket	شَرِكَة	N;NOM;PL;3	N;NOM;DEF;PL
şirketler	شركات	şirket	شَرِكَة	N;NOM;PL;3	N;NOM;INDF;PL
şirketler	الشركات	şirket	شَرِكَة	N;NOM;PL;3	N;NOM;DEF;PL
şirketler	شركات	şirket	شَرِكَة	N;NOM;PL;3	N;NOM;INDF;PL
programlar	برامج	program	بَرنَامَج	N;NOM;PL;3	N;NOM;INDF;PL
programlar	البرامج	program	بَرنَامَج	N;NOM;PL;3	N;NOM;DEF;PL
programlar	برامج	program	بَرنَامَج	N;NOM;PL;3	N;NOM;INDF;PL
programlar	البرامج	program	بَرنَامَج	N;NOM;PL;3	N;NOM;DEF;PL
işlevi	الوظيفة	işlev	وَظِيفَة	N;NOM;SG;3	N;NOM;DEF;SG
işlevi	الدالة	işlev	دَالَة	N;NOM;SG;3	N;NOM;DEF;SG
işlevi	دالة	işlev	دَالَة	N;NOM;SG;3	N;NOM;INDF;SG
işlevi	وظيفة	işlev	وَظِيفَة	N;NOM;SG;3	N;NOM;INDF;SG
beach	شاطئ	beach	شَاطِئ	N;NOM;SG;3	N;NOM;INDF;SG
beach	شاطيء	beach	شَاطِيّ	N;NOM;SG;3	N;NOM;INDF;SG
beach	الشاطئ	beach	شَاطِئ	N;NOM;SG;3	N;NOM;DEF;SG
beach	الشاطيء	beach	شَاطِيء	N;NOM;SG;3	N;NOM;DEF;SG
beraberlik	تعادل	beraberlik	تَعَادُل	N;NOM;SG;3	N;NOM;INDF;SG
beraberlik	التعادل	beraberlik	تَعَادُل	N;NOM;SG;3	N;NOM;DEF;SG
çalışmış	عملت	çalış	عَمِل	V;PFV;NFH;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
çapı	القطر	çapı	قَطَر	N;NOM;SG;3	N;NOM;DEF;SG
kurumsal	مؤسسية	kurumsal	مَؤسِسِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
cinayet	القتل	cinayet	قَتل	N;NOM;SG;3	N;NOM;DEF;SG
farklılıklar	الخلافات	farklılık	خِلَاف	N;NOM;PL;3	N;NOM;DEF;PL
farklılıklar	الاختلافات	farklılık	اِختِلَاف	N;NOM;PL;3	N;NOM;DEF;PL
farklılıklar	الفروق	farklılık	فَرق	N;NOM;PL;3	N;NOM;DEF;PL
farklılıklar	فروق	farklılık	فَرق	N;NOM;PL;3	N;NOM;INDF;PL
farklılıklar	اختلافات	farklılık	اِختِلَاف	N;NOM;PL;3	N;NOM;INDF;PL
reddetti	رفض	reddet	رَفَض	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
reddetti	رفض	reddet	رَفَض	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
mesleği	المهنة	meslek	مُهَنِّئ	N;NOM;SG;3	N;NOM;DEF;SG
mesleği	مهنة	meslek	مِهنَة	N;NOM;SG;3	N;NOM;INDF;SG
mesleği	احتلال	meslek	اِحتِلَال	N;NOM;SG;3	N;NOM;INDF;SG
mesleği	الاحتلال	meslek	اِحتِلَال	N;NOM;SG;3	N;NOM;DEF;SG
mesleği	المهنة	meslek	مُهَنِّئ	N;NOM;SG;3	N;NOM;DEF;SG
üreticisi	الصانع	üretici	صَانِع	N;NOM;SG;3	N;NOM;DEF;SG
üreticisi	مصنع	üretici	مَصنَع	N;NOM;SG;3	N;NOM;INDF;SG
üreticisi	المصنع	üretici	مَصنَع	N;NOM;SG;3	N;NOM;DEF;SG
yayınlar	منشورات	yayın	مَنشُور	N;NOM;PL;3	N;NOM;INDF;PL
yayınlar	المطبوعات	yayın	مَطبُوع	N;NOM;PL;3	N;NOM;DEF;PL
yayınlar	المنشورات	yayın	مَنشُور	N;NOM;PL;3	N;NOM;DEF;PL
danışmanı	مستشار	danışman	مُستَشَار	N;NOM;SG;3	N;NOM;INDF;SG
danışmanı	مستشار	danışman	مُستَشَار	N;NOM;SG;3	N;NOM;INDF;SG
danışmanı	مستشارة	danışman	مُستَشَارَة	N;NOM;SG;3	N;NOM;INDF;SG
danışmanı	مستشار	danışman	مُستَشَار	N;NOM;SG;3	N;NOM;INDF;SG
bitkiler	نباتات	bitki	نَبَات	N;NOM;PL;3	N;NOM;INDF;PL
bitkiler	النباتات	bitki	نَبَات	N;NOM;PL;3	N;NOM;DEF;PL
bitkiler	اعشاب	bitki	عُشب	N;NOM;PL;3	N;NOM;INDF;PL
bitkiler	الاعشاب	bitki	عَشَب	N;NOM;PL;3	N;NOM;DEF;PL
benzerlik	القرابة	benzerlik	قُرَابَةَ	N;NOM;SG;3	N;NOM;DEF;SG
benzerlik	الشبه	benzerlik	شِبه	N;NOM;SG;3	N;NOM;DEF;SG
benzerlik	الشبه	benzerlik	شِبه	N;NOM;SG;3	N;NOM;DEF;SG
benzerlik	تشابه	benzerlik	تَشَابُه	N;NOM;SG;3	N;NOM;INDF;SG
kimliği	هوية	kimlik	هُوِيَّة	N;NOM;SG;3	N;NOM;INDF;SG
kimliği	الهوية	kimlik	هُوِيَّة	N;NOM;SG;3	N;NOM;DEF;SG
hakaret	التشهير	hakaret	تَشهِير	N;NOM;SG;3	N;NOM;DEF;SG
hakaret	القذف	hakaret	قَذف	N;NOM;SG;3	N;NOM;DEF;SG
hakaret	اهانة	hakaret	اهانة	N;NOM;SG;3	N;NOM;INDF;SG
hakaret	الاهانة	hakaret	إِهَانَة	N;NOM;SG;3	N;NOM;DEF;SG
karşılaştı	واجهت	karşılaş	وَاجَه	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
izledi	شاهدت	izle	شَاهَد	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
değerler	القيم	değer	قِيمَة	N;NOM;PL;3	N;NOM;DEF;PL
burnu	العباءة	burun	عِبَاءَة	N;NOM;SG;3	N;NOM;DEF;SG
burnu	الراس	burun	رَأس	N;NOM;SG;3	N;NOM;DEF;SG
burnu	عباءة	burun	عِبَاءَة	N;NOM;SG;3	N;NOM;INDF;SG
burnu	الانف	burun	أَنف	N;NOM;SG;3	N;NOM;DEF;SG
burnu	انف	burun	أَنف	N;NOM;SG;3	N;NOM;INDF;SG
kaçtı	هربت	kaç	هَرَب	V;PFV;IND;SG;3;POS;PST	V;PFV;FEM;SG;3;ACT
kaçtı	هرب	kaç	هَرَب	V;PFV;IND;SG;3;POS;PST	V;PFV;MASC;SG;3;ACT
renkler	الالوان	renk	لَون	N;NOM;PL;3	N;NOM;DEF;PL
renkler	الالوان	renk	لَون	N;NOM;PL;3	N;NOM;DEF;PL
ordular	الجيوش	ordu	جَيش	N;NOM;PL;3	N;NOM;DEF;PL
ordular	جيوش	ordu	جَيش	N;NOM;PL;3	N;NOM;INDF;PL
romancı	الروائي	romancı	رِوَائِيّ	N;NOM;SG;3	N;NOM;DEF;SG
