per	för	per	för	ADP	ADP
ricostruzione	återuppbyggnad	ricostruzione	återuppbyggnad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ricostruzione	rekonstruktion	ricostruzione	rekonstruktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
operativo	operativt	operativo	operativ	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
boy	boy	boy	boy	N	N;NOM;INDF;NEUT;SG
boy	pojke	boy	pojke	N	N;NOM;INDF;MASC+FEM;SG
boy	gosse	boy	gosse	N	N;NOM;INDF;MASC+FEM;SG
boy	pojk	boy	pojk	N	N;NOM;INDF;MASC+FEM;SG
individuale	individuell	individuale	individuell	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
perde	förlorar	perdere	förlora	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
perde	förlorar	perdere	förlora	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
pericolo	fara	pericolo	fara	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pericolo	hazard	pericolo	hazard	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
pericolo	fara	pericolo	fara	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
duomo	katedral	duomo	katedral	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
duomo	cathedral	duomo	cathedral	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
duomo	katedralen	duomo	katedral	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
duomo	kupol	duomo	kupol	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
duomo	kupolen	duomo	kupol	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
suolo	jord	suolo	jord	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
cast	gips	cast	gipsa	N;MASC	N;NOM;INDF;NEUT;SG
iniziativa	initiativ	iniziativa	initiativ	N;FEM;SG	N;NOM;INDF;NEUT;SG
iniziativa	initiative	iniziativa	initiative	N;FEM;SG	N;NOM;INDF;NEUT;SG
iniziativa	initiativet	iniziativa	initiativ	N;FEM;SG	N;NOM;DEF;NEUT;SG
tabella	bordet	tabella	bord	N;FEM;SG	N;NOM;DEF;NEUT;SG
tabella	bord	tabella	bord	N;FEM;SG	N;NOM;INDF;NEUT;SG
tabella	tabell	tabella	tabell	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fontana	fontänen	fontana	fontän	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
fontana	fontän	fontana	fontän	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
applicazione	applikation	applicazione	applikation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
applicazione	ansökan	applicazione	ansökan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
applicazione	tillämpning	applicazione	tillämpning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
applicazione	applikation	applicazione	applikation	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
applicazione	app	applicazione	app	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
applicazione	applikationen	applicazione	applikation	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
applicazione	appen	applicazione	appen	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
sogno	dream	sogno	dream	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
sogno	dröm	sogno	dröm	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ragazze	tjejer	ragazza	tjeja	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ragazze	flickor	ragazza	flicka	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
sposato	gifte	sposare	gifte	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
attesa	väntan	attesa	väntan	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
cellule	celler	cellula	cell	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
risorse	resurser	risorsa	resurs	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
commissario	kommissionär	commissario	kommissionär	N;SG	N;NOM;INDF;MASC+FEM;SG
commissario	polismästaren	commissario	polismästare	N;SG	N;NOM;DEF;MASC+FEM;SG
occidentali	västerlänningar	occidentale	västerlänning	N;PL	N;NOM;INDF;MASC+FEM;PL
asse	axeln	assa	axel	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
denaro	money	denaro	money	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
intervista	intervjun	intervista	intervjun	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
intervista	intervju	intervista	intervju	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
north	norr	north	norr	N;MASC	N;NOM;INDF;MASC+FEM;SG
successione	följd	successione	följd	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
famosi	kända	famoso	känd	ADJ;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
famosi	berömda	famoso	berömma	ADJ;MASC;PL	ADJ;NOM;PL;PST;V.PTCP
critiche	kritiker	critica	kritik	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
critiche	kritikerna	critica	kritiker	N;FEM;PL	N;NOM;DEF;MASC+FEM;PL
south	söder	south	söder	N;MASC	N;NOM;INDF;MASC+FEM;SG
australiano	australisk	australiano	australisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
chiuso	stängd	chiuso	stänga	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
chiuso	sluten	chiuso	slut	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
chiuso	stängt	chiuso	stänga	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
sacerdote	präst	sacerdote	präst	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
tomba	grav	tomba	grav	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tomba	grav	tomba	grav	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
tomba	graven	tomba	grav	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
frutto	frukt	frutto	frukt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
segnalazione	rapportering	segnalazione	rapportering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
votazioni	röster	votazione	röst	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
votazioni	omröstningar	votazione	omröstning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
estensione	förlängning	estensione	förlängning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estensione	utökning	estensione	utökning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estensione	utbyggnad	estensione	utbyggnad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estensione	utvidgning	estensione	utvidgning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
estensione	insticksprogram	estensione	insticksprogram	N;FEM;SG	N;NOM;INDF;NEUT;SG
estensione	plugin	estensione	plugi	N;FEM;SG	N;NOM;INDF;NEUT;SG
amica	vännen	amico	vänne	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
amica	vän	amico	vän	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
parete	logg	parete	logg	N;FEM;SG	N;NOM;INDF;NEUT;SG
parete	väggen	parete	vägg	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
parete	vägg	parete	vägg	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
parete	mur	parete	mur	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
dolce	söt	dolce	söta	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
dolce	sött	dolce	söt	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
margherita	margaret	margherita	margar	N;FEM;SG	N;NOM;DEF;NEUT;SG
margherita	margareta	margherita	margaret	N;FEM;SG	N;NOM;DEF;NEUT;SG
margherita	margherita	margherita	margherita	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
margherita	marguerite	margherita	marguerite	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
margherita	daisy	margherita	daisy	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pellicola	film	pellicolo	film	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
ragioni	anledningar	ragione	anledning	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ragioni	orsaker	ragione	orsak	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
diametro	diametern	diametro	diameter	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
distruzione	förstörelse	distruzione	förstörelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
distruzione	förstöring	distruzione	förstöring	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
distruzione	destruktion	distruzione	destruktion	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
usando	använda	usare	använda	V;V.MSDR	V;IMP;FIN;ACT
usando	använder	usare	använda	V;V.MSDR	V;IND;PRS;FIN;ACT
trasferimento	transfer	trasferimento	transfer	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
trasferimento	överlåtelse	trasferimento	överlåtelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
trasferimento	överföring	trasferimento	överföring	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
perdere	förlorar	perdere	förlora	V;NFIN	V;IND;PRS;FIN;ACT
perdere	förlora	perdere	förlora	V;NFIN	V;IMP;FIN;ACT
perdere	förlorar	perdere	förlora	V;NFIN	V;IND;PRS;FIN;ACT
perdere	förlora	perdere	förlora	V;NFIN	V;IMP;FIN;ACT
perdere	mista	perdere	mista	V;NFIN	V;IMP;FIN;ACT
treni	tågen	treno	tågen	N;MASC;PL	N;NOM;DEF;NEUT;PL
chimica	kemikalie	chimica	kemikalie	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
chimica	kemi	chimica	kemi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
long	long	long	long	N	N;NOM;INDF;MASC+FEM;SG
usati	använda	usare	använda	V;MASC;PL;PST;V.PTCP	V;IMP;FIN;ACT
usati	använt	usare	använda	V;MASC;PL;PST;V.PTCP	V;V.CVB;ACT
quotidiano	daglig	quotidiano	daglig	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
trama	komplott	trama	komplott	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
trama	textur	trama	textur	N;FEM;SG	N;NOM;INDF;NEUT;SG
ceca	tjeckiska	ceco	tjeckisk	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
passeggeri	passagerare	passeggero	passagerare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
passeggeri	passagerarna	passeggero	passagerare	N;MASC;PL	N;NOM;DEF;MASC+FEM;PL
passeggeri	passagerare	passeggero	passagerare	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
golden	golden	golden	gold	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
golden	gyllene	golden	gylle	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
piemonte	piemonte	piemonte	piemonte	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
console	konsul	console	konsul	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
console	konsol	console	konsol	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
console	konsolen	console	konsol	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
marcia	marsch	marcia	marsch	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marcia	march	marcia	march	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
marcia	demonstrationståg	marcia	demonstrationståg	N;FEM;SG	N;NOM;INDF;NEUT;SG
marcia	mars	marcia	mars	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pallavolo	volleyboll	pallavolo	volleyboll	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
gravi	allvarliga	grave	allvarlig	ADJ;PL	ADJ;NOM;PL
residenza	vistelse	residenza	vistelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
residenza	hemvist	residenza	hemvist	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
residenza	bosättning	residenza	bosättning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
residenza	bostad	residenza	bostad	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
grosso	stor	grosso	stor	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
grosso	stort	grosso	stor	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ducato	hertigdömet	ducato	hertigdöm	N;MASC;SG	N;NOM;DEF;NEUT;SG
trasporti	transporter	trasporto	transport	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
trasporti	transporter	trasporto	transport	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
liberazione	frigörelse	liberazione	frigörelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
liberazione	befrielse	liberazione	befrielse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
liberazione	deliverance	liberazione	deliverance	N;FEM;SG	N;NOM;INDF;NEUT;SG
ricco	rikt	ricco	rik	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
ricco	rik	ricco	rik	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
ricco	förmögen	ricco	förmög	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
profondità	djup	profondità	djup	N;FEM	N;NOM;INDF;MASC+FEM;SG
profondità	djupet	profondità	djup	N;FEM	N;NOM;DEF;NEUT;SG
alba	gryning	alba	gryning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
alba	gryningen	alba	gryning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
alba	soluppgång	alba	soluppgång	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
alba	soluppgången	alba	soluppgång	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
nobili	ädla	nobile	ädla	ADJ;PL	ADJ;NOM;PL
bacino	bäckenet	bacino	bäcken	N;MASC;SG	N;NOM;DEF;NEUT;SG
bacino	bäcken	bacino	bäck	N;MASC;SG	N;NOM;INDF;NEUT;SG
bacino	bäcken	bacino	bäck	N;MASC;SG	N;NOM;INDF;NEUT;SG
rocca	rocca	rocca	rocca	N;FEM;SG	N;NOM;INDF;NEUT;SG
carcere	häktet	carcere	häkte	N;MASC;SG	N;NOM;DEF;NEUT;SG
carcere	fängelse	carcere	fängelse	N;MASC;SG	N;NOM;INDF;NEUT;SG
carcere	fängelset	carcere	fängelse	N;MASC;SG	N;NOM;DEF;NEUT;SG
carcere	prison	carcere	prison	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
carcere	fängelse	carcere	fängelse	N;MASC;SG	N;NOM;INDF;NEUT;SG
scientifica	vetenskapligt	scientifico	vetenskaplig	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
scientifica	vetenskaplig	scientifico	vetenskaplig	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
rifugio	tillflykt	rifugio	tillflykt	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rifugio	tillflyktsort	rifugio	tillflyktsort	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
rifugio	fristad	rifugio	fristad	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
alte	höga	alto	hög	ADJ;FEM;PL	ADJ;NOM;PL
fortezza	stronghold	fortezza	stronghold	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fortezza	fäste	fortezza	fäste	N;FEM;SG	N;NOM;INDF;NEUT;SG
fortezza	fästningen	fortezza	fästning	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
fortezza	fästning	fortezza	fästning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fortezza	fort	fortezza	fort	N;FEM;SG	N;NOM;INDF;NEUT;SG
rapidamente	snabbt	rapidamente	snabb	ADV	ADV
annunciato	tillkännagav	annunciare	tillkännagav	V;MASC;SG;PST;V.PTCP	V;IMP;FIN;ACT
annunciato	meddelade	annunciare	meddela	V;MASC;SG;PST;V.PTCP	V;IND;PST;V.PTCP;ACT
personalmente	personligen	personalmente	personligen	ADV	ADV
bosco	skogsmark	bosco	skogsmark	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosco	ved	bosco	ved	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosco	trä	bosco	trä	N;MASC;SG	N;NOM;INDF;NEUT;SG
bosco	virke	bosco	virken	N;MASC;SG	N;NOM;INDF;NEUT;SG
bosco	skog	bosco	skog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosco	woods	bosco	woods	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
bosco	skogen	bosco	skog	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
bosco	bosco	bosco	bosco	N;MASC;SG	N;NOM;INDF;NEUT;SG
pelle	läder	pelle	lad	N;FEM;SG	N;NOM;INDF;NEUT;SG
pelle	hud	pelle	hud	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
pelle	skinn	pelle	skinn	N;FEM;SG	N;NOM;INDF;NEUT;SG
pelle	skin	pelle	skin	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
elevata	hög	elevato	hög	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
elevata	högt	elevato	hög	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
elevata	upphöjd	elevato	upphöjd	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
elevata	förhöjt	elevato	förhöja	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
elevata	förhöjd	elevato	förhöjd	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
classificazione	klassificering	classificazione	klassificering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
profilo	profil	profilo	profil	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
profilo	profilen	profilo	profil	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
barone	baron	barone	baron	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
barone	baronen	barone	baron	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
catalogo	katalog	catalogo	katalog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
catalogo	sortiment	catalogo	sortiment	N;MASC;SG	N;NOM;INDF;NEUT;SG
catalogo	katalogen	catalogo	katalog	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
catalogo	katalog	catalogo	katalog	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
olimpiade	olympiaden	olimpiade	olympiad	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
corretto	korrigerat	corretto	korrigera	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
corretto	rättat	corretto	rätta	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
corretto	korrekt	corretto	korrekt	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
migliorare	förbättras	migliorare	förbättra	V;NFIN	V;IND;PRS;FIN;PASS
migliorare	förbättra	migliorare	förbättra	V;NFIN	V;IMP;FIN;ACT
migliorare	förbättra	migliorare	förbättra	V;NFIN	V;IMP;FIN;ACT
federale	federalt	federale	federal	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
giulia	giulia	giulia	giuli	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
giulia	julia	giulia	juli	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
indiano	indisk	indiano	indisk	ADJ;MASC;SG	ADJ;NOM;INDF;MASC+FEM;SG
indiano	indiskt	indiano	indisk	ADJ;MASC;SG	ADJ;NOM;INDF;NEUT;SG
pubblicazioni	publikationer	pubblicazione	publikation	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
ammiraglio	admiral	ammiraglio	admiral	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
ammiraglio	amiralen	ammiraglio	amiral	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
cantone	canton	cantone	canton	N;MASC;SG	N;NOM;INDF;NEUT;SG
istruzione	utbildning	istruzione	utbildning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
saggio	uppsats	saggio	uppsats	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
saggio	uppsatsen	saggio	uppsats	N;MASC;SG	N;NOM;DEF;MASC+FEM;SG
saggio	salvia	saggio	salvia	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
saggio	vist	saggio	vist	N;MASC;SG	N;NOM;INDF;NEUT;SG
saggio	vis	saggio	vis	N;MASC;SG	N;NOM;INDF;NEUT;SG
ambienti	miljöer	ambiente	miljö	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
ambienti	omgivningar	ambiente	omgivning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
socialista	socialistisk	socialista	socialistisk	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
caratteri	figurer	carattere	figur	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
caratteri	karaktärer	carattere	karaktär	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
apparizione	uppenbarelse	apparizione	uppenbarelse	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
apparizione	utseende	apparizione	utseende	N;FEM;SG	N;NOM;INDF;NEUT;SG
apparizione	utseendet	apparizione	utseende	N;FEM;SG	N;NOM;DEF;NEUT;SG
conservato	behållit	conservare	behålla	V;MASC;SG;PST;V.PTCP	V;V.CVB;ACT
bibliografia	bibliografi	bibliografia	bibliografi	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
interessante	intressant	interessante	intressant	ADJ;SG	ADJ;NOM;INDF;NEUT;SG
riuscito	lyckats	riuscire	lyckats	V;MASC;SG;PST;V.PTCP	V;V.CVB;PASS
riuscito	lyckades	riuscire	lyckad	V;MASC;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
design	utformning	design	utformning	N;MASC	N;NOM;INDF;MASC+FEM;SG
design	konstruktion	design	konstruktion	N;MASC	N;NOM;INDF;MASC+FEM;SG
design	design	design	desig	N;MASC	N;NOM;INDF;MASC+FEM;SG
doppia	dubbel	doppio	dubbel	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
doppia	dubbelt	doppio	dubbel	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
orientali	öst	orientale	öst	N;MASC;PL	N
purtroppo	tyvärr	purtroppo	tyvärr	ADV	ADV
purtroppo	olyckligtvis	purtroppo	olyckligtvis	ADV	ADV
purtroppo	dessvärre	purtroppo	dessvärre	ADV	ADV
avventura	äventyr	avventura	äventyr	N;FEM;SG	N;NOM;INDF;NEUT;SG
central	centralen	central	central	N	N;NOM;DEF;MASC+FEM;SG
central	central	central	central	N	N;NOM;INDF;MASC+FEM;SG
assunto	anlitade	assumere	anlita	V;MASC;SG;PST;V.PTCP	V;PST;V.PTCP;ACT
esercizio	övning	esercizio	övning	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
esercizio	motion	esercizio	motion	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
impegno	förpliktelse	impegno	förpliktelse	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
impegno	engagemang	impegno	engagemang	N;MASC;SG	N;NOM;INDF;NEUT;SG
disegni	konstruktioner	disegno	konstruktion	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
disegni	ritningar	disegno	ritning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
disegni	teckningar	disegno	teckning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
british	britter	british	britt	N;MASC	N;NOM;INDF;MASC+FEM;PL
perdite	förluster	perdita	förlust	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
perdite	förluster	perdita	förlust	N;FEM;PL	N;NOM;INDF;MASC+FEM;PL
collana	halsband	collana	halsband	N;FEM;SG	N;NOM;INDF;NEUT;SG
totalmente	helt	totalmente	helt	ADV	ADV
totalmente	fullständigt	totalmente	fullständig	ADV	ADV
totalmente	helt	totalmente	helt	ADV	ADV
cane	hund	cane	hund	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
aggiungere	addera	aggiungere	addera	V;NFIN	V;IMP;FIN;ACT
aggiungere	addera	aggiungere	addera	V;NFIN	V;IMP;FIN;ACT
blues	blues	blues	blues	N;MASC	N;NOM;INDF;MASC+FEM;SG
death	död	death	död	N	N;NOM;INDF;MASC+FEM;SG
death	döden	death	död	N	N;NOM;DEF;MASC+FEM;SG
death	death	death	death	N	N;NOM;INDF;NEUT;SG
death	dödsfall	death	dödsfall	N	N;NOM;INDF;NEUT;PL
ricca	rikt	ricco	rik	ADJ;FEM;SG	ADJ;NOM;INDF;NEUT;SG
ricca	rik	ricco	rik	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
ricca	förmögen	ricco	förmög	ADJ;FEM;SG	ADJ;NOM;INDF;MASC+FEM;SG
selezione	markering	selezione	markering	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
selezione	val	selezione	val	N;FEM;SG	N;NOM;INDF;NEUT;SG
selezione	urval	selezione	urval	N;FEM;SG	N;NOM;INDF;NEUT;SG
mobile	rörlig	mobile	rörlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
volto	ansikte	volto	ansikte	N;MASC;SG	N;NOM;INDF;NEUT;SG
volto	ansiktet	volto	ansikt	N;MASC;SG	N;NOM;DEF;NEUT;SG
volto	face	volto	face	N;MASC;SG	N;NOM;INDF;MASC+FEM;SG
hollywood	hollywood	hollywood	hollywood	N;MASC	N;NOM;INDF;MASC+FEM;SG
giovanile	ungdomlig	giovanile	ungdomlig	ADJ;SG	ADJ;NOM;INDF;MASC+FEM;SG
interrotta	avbröt	interrompere	avbröta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
interrotta	avbröts	interrompere	avbröta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;PASS
interrotta	avbröt	interrompere	avbröta	V;FEM;SG;PST;V.PTCP	V;IND;PST;FIN;ACT
educazione	utbildning	educazione	utbildning	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
classificata	klassificeras	classificare	klassificera	V;FEM;SG;PST;V.PTCP	V;IND;NFIN;PASS
fabbrica	fabriken	fabbrica	fabrik	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
fabbrica	fabrik	fabbrica	fabrik	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
fabbrica	factory	fabbrica	factory	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
intenzione	avsikten	intenzione	avsikt	N;FEM;SG	N;NOM;DEF;MASC+FEM;SG
intenzione	avsikt	intenzione	avsikt	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
intenzione	uppsåt	intenzione	uppsåt	N;FEM;SG	N;NOM;INDF;NEUT;SG
intenzione	avsikt	intenzione	avsikt	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
consente	tillåter	consentire	tillåta	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
consente	möjliggör	consentire	möjliggöra	V;IND;SG;3;PRS;FIN	V;IND;PRS;FIN;ACT
inserita	införas	inserire	införa	V;FEM;SG;PST;V.PTCP	V;IND;FIN;PASS
reali	äkta	reale	äkta	ADJ;PL	ADJ;NOM
norma	norm	norma	norm	N;FEM;SG	N;NOM;INDF;MASC+FEM;SG
riferimenti	hänvisningar	riferimento	hänvisning	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
riferimenti	referenser	riferimento	referens	N;MASC;PL	N;NOM;INDF;MASC+FEM;PL
