din	از	din	از	ADP;ACC	ADP
lazar	لازار	lazar	لازار	N;INDF;MASC;SG	N;SG
disponibile	موجود	disponibil	موجود	ADJ;INDF;FEM;PL	ADJ
recente	اخیر	recent	اخیر	ADJ;INDF;FEM;PL	ADJ
misiune	مأموریت	misiune	مأموریت	N;INDF;FEM;SG	N;SG
misiune	ماموریت	misiune	ماموریت	N;INDF;FEM;SG	N;SG
creanga	انشعاب	creangă	انشعاب	N;DEF;FEM;SG	N;SG
creanga	برنچ	creangă	برنچ	N;DEF;FEM;SG	N;SG
creanga	شاخه	creangă	شاخه	N;DEF;FEM;SG	N;SG
diferenta	تفاوت	diferent	تفاوت	N;DEF;FEM;SG	N;SG
diferenta	فرق	diferent	فرق	N;DEF;FEM;SG	N;SG
diferenta	تفاوت	diferent	تفاوت	N;DEF;FEM;SG	N;SG
diferenta	فرق	diferent	فرق	N;DEF;FEM;SG	N;SG
diferenta	تفاوت	diferent	تفاوت	N;DEF;FEM;SG	N;SG
diferenta	فرق	diferent	فرق	N;DEF;FEM;SG	N;SG
coperta	کاور	copertă	کاور	N;DEF;FEM;SG	N;SG
coperta	جلد	copertă	جلد	N;DEF;FEM;SG	N;SG
coperta	پوشش	copertă	پوشش	N;DEF;FEM;SG	N;SG
coperta	کاور	copertă	کاور	N;DEF;FEM;SG	N;SG
coperta	جلد	copertă	جلد	N;DEF;FEM;SG	N;SG
coperta	پوشش	copertă	پوشش	N;DEF;FEM;SG	N;SG
intalnire	ملاقات	intalnire	ملاقات	N;INDF;FEM;SG	N;SG
intalnire	جلسه	intalnire	جلسه	N;INDF;FEM;SG	N;SG
intalnire	دیدار	intalnire	دیدار	N;INDF;FEM;SG	N;SG
intalnire	ملاقات	intalnire	ملاقات	N;INDF;FEM;SG	N;SG
intalnire	جلسه	intalnire	جلسه	N;INDF;FEM;SG	N;SG
intalnire	دیدار	intalnire	دیدار	N;INDF;FEM;SG	N;SG
trasaturi	ویژگیها	trasat	ویژگی	N;INDF;FEM;PL	N;PL
trasaturi	ویژگیهای	trasat	ویژگی	N;INDF;FEM;PL	N;PL
dreptate	عدالت	dreptate	None	N;INDF;FEM;SG	N;SG
dreptate	عدل	dreptate	None	N;INDF;FEM;SG	N;SG
cor	همخوان	cor	همخوان	N;INDF;MASC;SG	N;SG
cor	کورس	cor	کورس	N;INDF;MASC;SG	N;SG
cor	cor	cor	cor	N;INDF;MASC;SG	N;SG
fruntea	پیشانی	frunte	None	N;DEF;FEM;SG	N;SG
fruntea	پیشونی	frunte	None	N;DEF;FEM;SG	N;SG
fruntea	پیشانیش	frunte	پیشانیش	N;DEF;FEM;SG	N;SG
für	für	für	für	N;INDF;MASC;SG	N;SG
vioara	ویولون	vioară	ویولون	N;DEF;FEM;SG	N;SG
vioara	ویلن	vioară	ویلن	N;DEF;FEM;SG	N;SG
vioara	ویولن	vioară	ویولن	N;DEF;FEM;SG	N;SG
vioara	ویولون	vioară	ویولون	N;DEF;FEM;SG	N;SG
vioara	ویلن	vioară	ویلن	N;DEF;FEM;SG	N;SG
vioara	ویولن	vioară	ویولن	N;DEF;FEM;SG	N;SG
vioara	کمانچه	vioară	کمانچه	N;DEF;FEM;SG	N;SG
stejar	اوک	stejar	اوک	N;INDF;MASC;SG	N;SG
stejar	بلوط	stejar	بلوط	N;INDF;MASC;SG	N;SG
cavaler	شوالیه	cavaler	شوالیه	N;INDF;MASC;SG	N;SG
cavaler	نایت	cavaler	نایت	N;INDF;MASC;SG	N;SG
operare	عامل	operare	عامل	N;INDF;FEM;SG	N;SG
precedent	سابقه	precedent	سابقه	N;INDF;MASC;SG	N;SG
precedent	پیشین	precedent	پیشین	N;INDF;MASC;SG	N;SG
sector	بخش	sector	بخش	N;INDF;MASC;SG	N;SG
sector	سکتور	sector	سکتور	N;INDF;MASC;SG	N;SG
conacul	عمارت	conac	عمارت	N;DEF;MASC;SG	N;SG
istorici	مورخان	istoric	مورخ	N;INDF;MASC;PL	N;PL
deschiderea	افتتاحیه	deschidere	افتتاحیه	N;DEF;FEM;SG	N;SG
deschiderea	افتتاح	deschidere	افتتاح	N;DEF;FEM;SG	N;SG
decizie	تصمیم	decizie	تصمیم	N;INDF;FEM;SG	N;SG
decizie	فیصله	decizie	فیصله	N;INDF;FEM;SG	N;SG
naos	nave	naos	nave	N;INDF;MASC;SG	N;SG
amestec	اختلاط	amestec	اختلاط	N;INDF;MASC;SG	N;SG
amestec	مخلوط	amestec	مخلوط	N;INDF;MASC;SG	N;SG
amestec	میکس	amestec	میکس	N;INDF;MASC;SG	N;SG
amestec	مخلوطی	amestec	مخلوطی	N;INDF;MASC;SG	N;SG
amestec	ترکیب	amestec	ترکیب	N;INDF;MASC;SG	N;SG
geografica	جغرافیایی	geografică	None	N;DEF;FEM;SG	N;SG
geografica	جغرافی	geografică	جغرافی	N;DEF;FEM;SG	N;SG
geografica	جغرافیایی	geografică	None	N;DEF;FEM;SG	N;SG
castel	قصر	castel	None	N;INDF;MASC;SG	N;SG
castel	کاستل	castel	کاستل	N;INDF;MASC;SG	N;SG
castel	کستل	castel	کستل	N;INDF;MASC;SG	N;SG
castel	قلعه	castel	قلعه	N;INDF;MASC;SG	N;SG
infrangerea	شکست	infrangere	شکست	N;DEF;FEM;SG	N;SG
scenariul	فیلمنامه	scenariu	فیلمنامه	N;DEF;MASC;SG	N;SG
scenariul	احداث	scenariu	احداث	N;DEF;MASC;SG	N;SG
scenariul	سناریوی	scenariu	سناریو	N;DEF;MASC;SG	N;SG
scenariul	سناریو	scenariu	سناریو	N;DEF;MASC;SG	N;SG
scenariul	دستنوشته	scenariu	دستنوشته	N;DEF;MASC;SG	N;SG
teritoriala	ارضی	teritorial	None	N;DEF;FEM;SG	N;SG
fotografie	فتو	fotografie	فتو	N;INDF;FEM;SG	N;SG
fotografie	photo	fotografie	photo	N;INDF;FEM;SG	N;SG
fotografie	عکس	fotografie	عکس	N;INDF;FEM;SG	N;SG
fotografie	عکاسی	fotografie	عکاسی	N;INDF;FEM;SG	N;SG
fotografie	photography	fotografie	photography	N;INDF;FEM;SG	N;SG
fotografie	عکسبرداری	fotografie	عکسبرداری	N;INDF;FEM;SG	N;SG
principiu	اصل	principiu	اصل	N;INDF;MASC;SG	N;SG
musulmani	مسلم	musulman	مسلم	ADJ;INDF;MASC;PL	ADJ
castigator	برنده	castigator	برنده	N;INDF;MASC;SG	N;SG
castigator	برنده	castigator	برنده	N;INDF;MASC;SG	N;SG
desen	ترسیم	desen	ترسیم	N;INDF;MASC;SG	N;SG
desen	نقاشی	desen	نقاشی	N;INDF;MASC;SG	N;SG
desen	کشیدن	desen	کشیدن	N;INDF;MASC;SG	N;SG
interzis	ممنوع	interzice	ممنوع	ADJ;INDF;MASC;SG	ADJ
interzis	ممنوع	interzice	ممنوع	ADJ;INDF;MASC;SG	ADJ
interzis	ممنوع	interzice	ممنوع	ADJ;INDF;MASC;SG	ADJ
regulile	قواعد	regulă	None	N;DEF;FEM;PL	N;PL
regulile	قوانین	regulă	قانون	N;DEF;FEM;PL	N;PL
student	محصل	student	محصل	N;INDF;MASC;SG	N;SG
student	شاگرد	student	شاگرد	N;INDF;MASC;SG	N;SG
student	دانشجو	student	دانشجو	N;INDF;MASC;SG	N;SG
reactie	واکنشی	reactie	واکنش	N;INDF;FEM;SG	N;SG
reactie	واکنش	reactie	واکنش	N;INDF;FEM;SG	N;SG
reactie	واکنشی	reactie	واکنش	N;INDF;FEM;SG	N;SG
reactie	واکنش	reactie	واکنش	N;INDF;FEM;SG	N;SG
reactie	واکنشی	reactie	واکنش	N;INDF;FEM;SG	N;SG
reactie	واکنش	reactie	واکنش	N;INDF;FEM;SG	N;SG
topul	top	top	top	N;DEF;MASC;SG	N;SG
topul	تاپ	top	تاپ	N;DEF;MASC;SG	N;SG
topul	اوج	top	اوج	N;DEF;MASC;SG	N;SG
topul	فاعل	top	None	N;DEF;MASC;SG	N;SG
activitatile	فعالیتها	activitate	فعالیت	N;DEF;FEM;PL	N;PL
cutremur	زلزله	cutremur	زلزله	N;INDF;MASC;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
boala	ناخوشی	boală	ناخوشی	N;DEF;FEM;SG	N;SG
boala	مرضی	boală	مرضی	N;DEF;FEM;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
boala	ناخوشی	boală	ناخوشی	N;DEF;FEM;SG	N;SG
boala	مرضی	boală	مرضی	N;DEF;FEM;SG	N;SG
boala	بیماری	boală	بیماری	N;DEF;FEM;SG	N;SG
prusia	پروس	prusie	پروس	N;DEF;FEM;SG	N;SG
intrebari	سوالات	intrebare	سوالت	N;INDF;FEM;PL	N;PL
intrebari	سؤالات	intrebare	سؤال	N;INDF;FEM;PL	N;PL
intrebari	سوالات	intrebare	سوالت	N;INDF;FEM;PL	N;PL
intrebari	سؤالات	intrebare	سؤال	N;INDF;FEM;PL	N;PL
intern	داخلی	intern	داخلی	ADJ;INDF;MASC;SG	ADJ
intern	درونی	intern	درونی	ADJ;INDF;MASC;SG	ADJ
valorile	مقادیر	valoare	مقدار	N;DEF;FEM;PL	N;PL
valorile	ارزشها	valoare	ارزش	N;DEF;FEM;PL	N;PL
inchisa	بسته	inchisa	بسته	ADJ;DEF;FEM;SG	ADJ;SG;3;V.PTCP
completarea	تکمیل	completare	تکمیل	N;DEF;FEM;SG	N;SG
paginii	صفحۀ	pagină	صفحۀ	N;DEF;FEM;SG	N;SG
paginii	صفحه	pagină	صفحه	N;DEF;FEM;SG	N;SG
anuarul	سالنامه	anuar	سالنامه	N;DEF;MASC;SG	N;SG
raspandit	گسترده	raspandi	گسترده	ADJ;INDF;MASC;SG	ADJ
zeelanda	زلاند	zeelanda	زلاند#زلان	N;DEF;FEM;SG	N;SG
externa	خارجی	externa	خارجی	ADJ;DEF;FEM;SG	ADJ
statie	پاسگاه	statie	پاسگاه	N;INDF;FEM;SG	N;SG
statie	ایستگاه	statie	ایستگاه	N;INDF;FEM;SG	N;SG
statie	پاسگاه	statie	پاسگاه	N;INDF;FEM;SG	N;SG
statie	ایستگاه	statie	ایستگاه	N;INDF;FEM;SG	N;SG
statie	پاسگاه	statie	پاسگاه	N;INDF;FEM;SG	N;SG
statie	ایستگاه	statie	ایستگاه	N;INDF;FEM;SG	N;SG
industrie	صنعت	industrie	صنعت	N;INDF;FEM;SG	N;SG
cadru	قاب	cadru	None	N;INDF;MASC;SG	N;SG
cadru	چارچوب	cadru	چارچوب	N;INDF;MASC;SG	N;SG
cadru	فریم	cadru	فریم	N;INDF;MASC;SG	N;SG
electronica	الکترونیک	electronică	None	N;DEF;FEM;SG	N;SG
electronica	electronic	electronică	electronic	N;DEF;FEM;SG	N;SG
electronica	الکترونیکی	electronică	None	N;DEF;FEM;SG	N;SG
electronica	الکترونیک	electronică	None	N;DEF;FEM;SG	N;SG
electronica	الکترونیک	electronică	None	N;DEF;FEM;SG	N;SG
generatie	نسل	generatie	نسل	N;INDF;FEM;SG	N;SG
generatie	نسل	generatie	نسل	N;INDF;FEM;SG	N;SG
generatie	نسل	generatie	نسل	N;INDF;FEM;SG	N;SG
ford	فورد	ford	فورد	N;INDF;MASC;SG	N;SG
conflictul	درگیری	conflict	درگیری	N;DEF;MASC;SG	N;SG
conflictul	منازعه	conflict	منازعه	N;DEF;MASC;SG	N;SG
conflictul	کشمکش	conflict	کشمکش	N;DEF;MASC;SG	N;SG
conflictul	نزاع	conflict	نزاع	N;DEF;MASC;SG	N;SG
conflictul	ناسازگاری	conflict	ناسازگاری	N;DEF;MASC;SG	N;SG
peretele	دیواری	perete	دیواری	N;DEF;MASC;SG	N;SG
peretele	دیوار	perete	دیوار	N;DEF;MASC;SG	N;SG
ulei	نفت	ulei	نفت	N;INDF;MASC;SG	N;SG
ulei	اویل	ulei	اویل	N;INDF;MASC;SG	N;SG
ulei	روغن	ulei	روغن	N;INDF;MASC;SG	N;SG
tehnici	تکنیکهای	tehnic	تکنیک	N;INDF;MASC;PL	N;PL
maurice	موریس	mauric	موریس	N;INDF;MASC;SG	N;SG
aparitie	رخداد	aparitie	رخداد	N;INDF;FEM;SG	N;SG
juridice	مجاز	juridic	مجاز	ADJ;INDF;FEM;PL	ADJ
prietenii	دوستان	prietenie	دوست	N;DEF;MASC;PL	N;PL
channel	کانال	channel	None	N;INDF;MASC;SG	N;SG
channel	مجرا	channel	None	N;INDF;MASC;SG	N;SG
channel	مجرای	channel	None	N;INDF;MASC;SG	N;SG
channel	چنل	channel	چنل	N;INDF;MASC;SG	N;SG
channel	channel	channel	channel	N;INDF;MASC;SG	N;SG
asociate	وابسته	asociat	وابسته	ADJ;INDF;FEM;PL	ADJ
logo	لوگو	logo	لوگو	N;INDF;MASC;SG	N;SG
aprobarea	تصویب	aprobare	تصویب	N;DEF;FEM;SG	N;SG
curse	نژادها	cursă	نژاد	N;INDF;FEM;PL	N;PL
personalitate	شخصیت	personalitate	شخصیت	N;INDF;FEM;SG	N;SG
personalitate	شخصیتی	personalitate	شخصیت	N;INDF;FEM;SG	N;SG
ocupata	مشغول	ocupata	مشغول	ADJ;DEF;FEM;SG	ADJ
ocupata	مصروف	ocupata	مصروف	ADJ;DEF;FEM;SG	ADJ
ocupata	شلوغ	ocupata	شلوغ	ADJ;DEF;FEM;SG	ADJ
ocupata	مشغول	ocupata	مشغول	ADJ;DEF;FEM;SG	ADJ
ocupata	مصروف	ocupata	مصروف	ADJ;DEF;FEM;SG	ADJ
ocupata	شلوغ	ocupata	شلوغ	ADJ;DEF;FEM;SG	ADJ
indiana	ایندیانا	indiană	ایندیانا	N;DEF;FEM;SG	N;SG
indiana	سرخپوست	indiană	سرخپوست	N;DEF;FEM;SG	N;SG
indiana	هندی	indiană	هندی	N;DEF;FEM;SG	N;SG
semnul	امضا	semn	None	N;DEF;MASC;SG	N;SG
semnul	امضاء	semn	امضاء	N;DEF;MASC;SG	N;SG
semnul	علامت	semn	None	N;DEF;MASC;SG	N;SG
corespunzatoare	مناسب	corespunzator	مناسب	ADJ;INDF;FEM	ADJ
corespunzatoare	درخور	corespunzator	درخور	ADJ;INDF;FEM	ADJ
dei	dei	del	dei	N;INDF;MASC;SG	N;SG
spectacol	نمایش	spectacol	نمایش	N;INDF;MASC;SG	N;SG
animal	حیوانی	animal	حیوانی	N;INDF;MASC;SG	N;SG
animal	حیوان	animal	None	N;INDF;MASC;SG	N;SG
douazeci	بیست	douazeci	بیست	NUM;PL	NUM
douazeci	بیست	douazeci	بیست	NUM;PL	NUM
mandat	فرمانی	mandat	فرمانی	N;INDF;MASC;SG	N;SG
efectele	تأثیرات	efect	تأثیر	N;DEF;FEM;PL	N;PL
efectele	تاثیرات	efect	تاثیر	N;DEF;FEM;PL	N;PL
efectele	اثرات	efect	اثر	N;DEF;FEM;PL	N;PL
efectele	آثار	efect	اثر	N;DEF;FEM;PL	N;PL
modificarea	متمم	modificare	None	N;DEF;FEM;SG	N;SG
documentele	اسناد	document	سند	N;DEF;FEM;PL	N;PL
mostra	نمونه	mostra	نمونه	N;DEF;FEM;SG	N;SG
bustul	بالاتنه	bust	بالاتنه	N;DEF;MASC;SG	N;SG
tare	سخت	tare	سخت	ADV	ADV
imaginile	تصاویر	imagine	تصویر	N;DEF;FEM;PL	N;PL
dark	دارک	dark	دارک	N;INDF;MASC;SG	N;SG
dark	تاریک	dark	None	N;INDF;MASC;SG	N;SG
dark	تیره	dark	تیره	N;INDF;MASC;SG	N;SG
conditia	شرط	conditie	شرط	N;DEF;FEM;SG	N;SG
necunoscut	ناشناخته	necunoscut	ناشناخته	ADJ;INDF;MASC;SG	ADJ
mala	مالا	mală	مالا	N;INDF;MASC;SG	N;SG
secrete	رازها	secret	راز	N;INDF;FEM;PL	N;PL
secrete	اسرار	secret	سر	N;INDF;FEM;PL	N;PL
similara	مشابه	similar	مشابه	ADJ;DEF;FEM;SG	ADJ
pomerania	پومرانی	pomeranie	پومرانی	N;DEF;FEM;SG	N;SG
etape	مراحل	etapă	مرحله	N;INDF;FEM;PL	N;PL
invazia	تهاجم	invazie	تهاجم	N;DEF;FEM;SG	N;SG
invazia	هجوم	invazie	هجوم	N;DEF;FEM;SG	N;SG
sava	ساوا	savă	ساوا	N;DEF;FEM;SG	N;SG
interioara	درونی	interior	درونی	ADJ;DEF;FEM;SG	ADJ
terenuri	اراضی	teren	ارض	N;INDF;FEM;PL	N;PL
terenuri	سرزمینهای	teren	سرزمین	N;INDF;FEM;PL	N;PL
profesori	اساتید	profesor	استاد	N;INDF;MASC;PL	N;PL
primare	اصلی	primar	اصلی	ADJ;INDF;FEM;PL	ADJ
primare	اولیه	primar	اولیه	ADJ;INDF;FEM;PL	ADJ
drapelul	پرچم	drapel	پرچم	N;DEF;MASC;SG	N;SG
societati	شرکتها	societati	شرکت	N;INDF;FEM;PL	N;PL
societati	شرکتهای	societati	شرکت	N;INDF;FEM;PL	N;PL
societati	احزاب	societati	حزب	N;INDF;FEM;PL	N;PL
societati	جوامع	societati	جامعه	N;INDF;FEM;PL	N;PL
satelit	ماهواره	satelit	ماهواره	N;INDF;MASC;SG	N;SG
diferita	متفاوت	diferita	متفاوت	ADJ;DEF;FEM;SG	ADJ
diferita	متفاوت	diferita	متفاوت	ADJ;DEF;FEM;SG	ADJ
regat	فرمانروایی	regat	فرمانروایی	N;INDF;MASC;SG	N;SG
regat	پادشاهی	regat	پادشاه	N;INDF;MASC;SG	N;SG
atacant	استرایکر	atacant	استرایکر	N;INDF;MASC;SG	N;SG
atacant	مهاجم	atacant	None	N;INDF;MASC;SG	N;SG
ponte	پانت	ponte	پانت	N;INDF;MASC;SG	N;SG
mario	ماریو	mario	ماریو	N;INDF;MASC;SG	N;SG
milion	میلیون	milion	میلیون	NUM;INDF;MASC;SG	NUM
fundamentale	اساسی	fundamental	اساسی	ADJ;INDF;FEM;PL	ADJ
pregatire	آمادگی	pregatire	آمادگی	N;INDF;FEM;SG	N;SG
pregatire	تدارک	pregatire	تدارک	N;INDF;FEM;SG	N;SG
pregatire	آموزش	pregatire	آموزش	N;INDF;FEM;SG	N;SG
pregatire	تمرین	pregatire	تمرین	N;INDF;FEM;SG	N;SG
pregatire	تعلیم	pregatire	تعلیم	N;INDF;FEM;SG	N;SG
pregatire	اموزش	pregatire	اموزش	N;INDF;FEM;SG	N;SG
pregatire	آمادگی	pregatire	آمادگی	N;INDF;FEM;SG	N;SG
pregatire	تدارک	pregatire	تدارک	N;INDF;FEM;SG	N;SG
spatiala	فضایی	spatial	فضا	N;DEF;FEM;SG	N;SG
obisnuit	منظم	obisnui	منظم	ADJ;INDF;MASC;SG	ADJ
obisnuit	معمولی	obisnui	معمولی	ADJ;INDF;MASC;SG	ADJ
argumente	دلایل	argument	دلیل	N;INDF;FEM;PL	N;PL
nominalizari	نامزدها	nominalizare	نامزد	N;INDF;MASC;PL	N;PL
nominalizari	نامزدهای	nominalizare	نامزد	N;INDF;MASC;PL	N;PL
aplicarea	کاربردی	aplicare	کاربردی	N;DEF;FEM;SG	N;SG
aplicarea	کاربرد	aplicare	کاربرد	N;DEF;FEM;SG	N;SG
tibet	تبتی	tibet	تبتی	N;INDF;MASC;SG	N;SG
tibet	تبت	tibet	تبت	N;INDF;MASC;SG	N;SG
tibet	تبت	tibet	تبت	N;INDF;MASC;SG	N;SG
shakespeare	شکسپیر	shakespere	شکسپیر	N;INDF;MASC;SG	N;SG
laura	لورا	laură	لورا	N;DEF;FEM;SG	N;SG
miscari	حرکات	miscar	None	N;INDF;FEM;PL	N;PL
miscari	حرکات	miscar	None	N;INDF;FEM;PL	N;PL
miscari	حرکات	miscar	None	N;INDF;FEM;PL	N;PL
miscari	حرکات	miscar	None	N;INDF;FEM;PL	N;PL
tratament	معالجه	tratament	معالجه	N;INDF;MASC;SG	N;SG
tratament	درمان	tratament	درمان	N;INDF;MASC;SG	N;SG
capabil	قادر	capabil	قادر	ADJ;INDF;MASC;SG	ADJ
capabil	قادر	capabil	قادر	ADJ;INDF;MASC;SG	ADJ
compozitie	انشاء	compozitie	انشاء	N;INDF;FEM;SG	N;SG
compozitie	ترکیب	compozitie	ترکیب	N;INDF;FEM;SG	N;SG
regie	کارگردانی	regie	کارگردانی	N;INDF;FEM;SG	N;SG
queen	queen	queen	queen	N;INDF;MASC;SG	N;SG
queen	ملکه	queen	ملکه	N;INDF;MASC;SG	N;SG
queen	بیبی	queen	بیبی	N;INDF;MASC;SG	N;SG
jane	جِین	jană	جِین	N;INDF;MASC;SG	N;SG
publicarea	چاپخانه	publicare	چاپخانه	N;DEF;FEM;SG	N;SG
publicarea	نشر	publicare	نشر	N;DEF;FEM;SG	N;SG
publicarea	انتشار	publicare	انتشار	N;DEF;FEM;SG	N;SG
compuse	متشکل	compune	متشکل	ADJ;INDF;FEM;PL	ADJ
agricultura	کشاورزی	agricultură	کشاورزی	N;DEF;FEM;SG	N;SG
agricultura	زراعت	agricultură	زراعت	N;DEF;FEM;SG	N;SG
agricultura	کشاورزی	agricultură	کشاورزی	N;DEF;FEM;SG	N;SG
agricultura	کشاورزی	agricultură	کشاورزی	N;DEF;FEM;SG	N;SG
agricultura	زراعت	agricultură	زراعت	N;DEF;FEM;SG	N;SG
agricultura	کشاورزی	agricultură	کشاورزی	N;DEF;FEM;SG	N;SG
tehnologie	فناوری	tehnologie	فناوری	N;INDF;FEM;SG	N;SG
tehnologie	تکنولوژی	tehnologie	None	N;INDF;FEM;SG	N;SG
computer	رایانه	computer	رایانه	N;INDF;MASC;SG	N;SG
computer	کامپیوتر	computer	کامپیو	N;INDF;MASC;SG	N;SG
celule	سلولهای	celulă	None	N;INDF;FEM;PL	N;PL
celule	سلولها	celulă	None	N;INDF;FEM;PL	N;PL
mecanica	مکانیک	mecanică	مکانیک	N;DEF;FEM;SG	N;SG
mecanica	مکانیک	mecanică	مکانیک	N;DEF;FEM;SG	N;SG
mecanica	mechanical	mecanică	mechanical	N;DEF;FEM;SG	N;SG
mecanica	مکانیکی	mecanică	مکانیکی	N;DEF;FEM;SG	N;SG
mecanica	مکانیک	mecanică	مکانیک	N;DEF;FEM;SG	N;SG
legal	مجاز	legal	مجاز	ADJ;INDF;MASC;SG	ADJ
active	فعال	activ	فعال	ADJ;INDF;FEM;PL	ADJ
primarul	شهردار	primar	شهردار	N;DEF;MASC;SG	N;SG
business	تجارت	business	تجارت	N;INDF;MASC;SG	N;SG
business	کسب	business	کسب	N;INDF;MASC;SG	N;SG
business	b	business	b	N;INDF;MASC;SG	N;SG
toulouse	تولوز	toulou	تولوز	N;INDF;MASC;SG	N;SG
eroare	خطای	eroare	خطا	N;INDF;FEM;SG	N;SG
eroare	خطا	eroare	خطا	N;INDF;FEM;SG	N;SG
arhiva	بایگانی	arhivă	بایگانی	N;DEF;FEM;SG	N;SG
arhiva	بایگانی	arhivă	بایگانی	N;DEF;FEM;SG	N;SG
arhiva	بایگانی	arhivă	بایگانی	N;DEF;FEM;SG	N;SG
arhiva	بایگانی	arhivă	بایگانی	N;DEF;FEM;SG	N;SG
capturat	دستگیر	capturat	دستگیر	ADJ;INDF;MASC;SG	ADJ
anuala	سالانه	anual	سالانه	ADJ;DEF;FEM;SG	ADJ
anuala	سالیانه	anual	سالیانه	ADJ;DEF;FEM;SG	ADJ
anuala	سالانه	anual	سالانه	ADJ;DEF;FEM;SG	ADJ
anuala	سالیانه	anual	سالیانه	ADJ;DEF;FEM;SG	ADJ
expresia	تجلّی	expresie	تجلّی	N;DEF;FEM;SG	N;SG
expresia	عبارت	expresie	عبارت	N;DEF;FEM;SG	N;SG
observator	رصد	observator	رصد	N;INDF;MASC;SG	N;SG
observator	رصدخانه	observator	رصدخانه	N;INDF;MASC;SG	N;SG
observator	ناظر	observator	ناظر	N;INDF;MASC;SG	N;SG
gard	پرچین	gard	پرچین	N;INDF;MASC;SG	N;SG
gard	نرده	gard	کرد#کن	N;INDF;MASC;SG	N;SG
gard	حصار	gard	حصار	N;INDF;MASC;SG	N;SG
gard	حصاری	gard	حصاری	N;INDF;MASC;SG	N;SG
montana	مونتانا	montan	مونتانا	N;DEF;FEM;SG	N;SG
beijing	پکن	beijing	پکن	N;INDF;MASC;SG	N;SG
geografie	جغرافی	geografie	جغرافی	N;INDF;FEM;SG	N;SG
geografie	جغرافیای	geografie	جغرافی	N;INDF;FEM;SG	N;SG
geografie	جغرافیا	geografie	جغرافیا	N;INDF;FEM;SG	N;SG
cheie	کلید	cheie	None	N;INDF;FEM;SG	N;SG
cheie	کلیدی	cheie	کلیدی	N;INDF;FEM;SG	N;SG
concluzia	نتیجه	concluzie	نتیجه	N;DEF;FEM;SG	N;SG
conferinta	کنفرانس	conferinta	کنفرانس	N;DEF;FEM;SG	N;SG
conferinta	همایش	conferinta	همایش	N;DEF;FEM;SG	N;SG
conferinta	کنفرانس	conferinta	کنفرانس	N;DEF;FEM;SG	N;SG
conferinta	همایش	conferinta	همایش	N;DEF;FEM;SG	N;SG
conferinta	کنفرانس	conferinta	کنفرانس	N;DEF;FEM;SG	N;SG
conferinta	همایش	conferinta	همایش	N;DEF;FEM;SG	N;SG
conferinta	کنفرانس	conferinta	کنفرانس	N;DEF;FEM;SG	N;SG
conferinta	همایش	conferinta	همایش	N;DEF;FEM;SG	N;SG
varietate	جوره	varietate	جوره	N;INDF;FEM;SG	N;SG
varietate	تنوع	varietate	تنوع	N;INDF;FEM;SG	N;SG
eseuri	مقالات	eseu	مقاله	N;INDF;FEM;PL	N;PL
demonstrat	ثابت	demonstra	ثابت	ADJ;INDF;MASC;SG	ADJ
cercetarea	تحقیق	cercetare	تحقیق	N;DEF;FEM;SG	N;SG
cercetarea	پژوهش	cercetare	پژوهش	N;DEF;FEM;SG	N;SG
bot	پوزه	bot	پوزه	N;INDF;MASC;SG	N;SG
bot	ربات	bot	ربات	N;INDF;MASC;SG	N;SG
bot	b	bot	b	N;INDF;MASC;SG	N;SG
andrea	آندریا	andrea	آندریا	N;DEF;FEM;SG	N;SG
andrea	آندرا	andrea	آندرا	N;DEF;FEM;SG	N;SG
turca	ترکیه	turca	ترکیه	N;DEF;FEM;SG	N;SG
turca	ترکی	turca	ترکی	N;DEF;FEM;SG	N;SG
pesti	ماهیان	pesti	ماهیان	N;INDF;MASC;PL	N;PL
pesti	ماهیان	pesti	ماهیان	N;INDF;MASC;PL	N;PL
cerere	کاربردی	cerere	کاربردی	N;INDF;FEM;SG	N;SG
cerere	کاربرد	cerere	کاربرد	N;INDF;FEM;SG	N;SG
cerere	درخواست	cerere	درخواست	N;INDF;FEM;SG	N;SG
cerere	مطالبه	cerere	None	N;INDF;FEM;SG	N;SG
cerere	تقاضا	cerere	تقاضا	N;INDF;FEM;SG	N;SG
obiectul	شئ	obiect	شئ	N;DEF;MASC;SG	N;SG
obiectul	مفعول	obiect	مفعول	N;DEF;MASC;SG	N;SG
obiectul	شیء	obiect	شیء	N;DEF;MASC;SG	N;SG
animatie	پویانمایی	animatie	پویانمایی	N;INDF;FEM;SG	N;SG
animatie	انیمیشن	animatie	انیمیشن	N;INDF;FEM;SG	N;SG
domn	آقایی	domn	آقا	N;INDF;MASC;SG	N;SG
domn	جنتلمن	domn	جنتلمن	N;INDF;MASC;SG	N;SG
fort	فورت	fort	فورت	N;INDF;MASC;SG	N;SG
fort	دژ	fort	دژ	N;INDF;MASC;SG	N;SG
army	لشگر	army	لشگر	N;INDF;MASC;SG	N;SG
army	ارتش	army	ارتش	N;INDF;MASC;SG	N;SG
army	ارتشی	army	ارتشی	N;INDF;MASC;SG	N;SG
