dan	og	dan	og	CONJ	CONJ
penurunan	nedgang	penturunan	nedgang	N;SG	N;INDF;MASC+FEM;SG
penurunan	fald	penturunan	fald	N;SG	N;INDF;NEUT;SG
memisahkan	adskilt	menpisahkan	adskille	V;SG;ACT	V;INDF;SG;PST;V.PTCP
memisahkan	separeret	menpisahkan	separere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
kambing	ged	kambing	ged	N;SG	N;INDF;MASC+FEM;SG
tebal	fyldig	tebal	fyldig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tebal	tyk	tebal	tyk	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tebal	fed	tebal	fed	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tebal	dristig	tebal	dristig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
tebal	modig	tebal	modig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
atmosfer	atmosfære	atmosfer	atmosfære	N;SG	N;INDF;MASC+FEM;SG
atmosfer	stemning	atmosfer	stemning	N;SG	N;INDF;MASC+FEM;SG
atmosfer	atmosfæren	atmosfer	atmosfær	N;SG	N;DEF;MASC+FEM;SG
takhta	tronen	takhta	trone	N;SG	N;DEF;MASC+FEM;SG
takhta	trone	takhta	trone	N;SG	N;INDF;MASC+FEM;SG
idol	idol	idol	idol	N	N;INDF;MASC+FEM;SG
kebangkitan	genopstandelse	kebangkitan	genopstandelse	N;SG	N;INDF;MASC+FEM;SG
kebangkitan	opstandelse	kebangkitan	opstandelse	N;SG	N;INDF;MASC+FEM;SG
kebangkitan	genoplivning	kebangkitan	genoplivning	N;SG	N;INDF;MASC+FEM;SG
kebangkitan	genopblussen	kebangkitan	genopblusse	N;SG	N;DEF;MASC+FEM;SG
bioskop	teatret	bioskop	teater	N	N;DEF;NEUT;SG
bioskop	teater	bioskop	teater	N	N;INDF;NEUT;SG
bioskop	biograf	bioskop	biograf	N	N;INDF;MASC+FEM;SG
bioskop	teatret	bioskop	teater	N	N;DEF;NEUT;SG
bioskop	teater	bioskop	teater	N	N;INDF;NEUT;SG
bioskop	biografen	bioskop	biograf	N	N;DEF;MASC+FEM;SG
bioskop	biograf	bioskop	biograf	N	N;INDF;MASC+FEM;SG
bioskop	film	bioskop	film	N	N;INDF;MASC+FEM;PL
bioskop	film	bioskop	film	N	N;INDF;MASC+FEM;PL
bioskop	biografer	bioskop	biograf	N	N;INDF;MASC+FEM;PL
bioskop	teatre	bioskop	teater	N	N;INDF;NEUT;PL
besaran	størrelsesorden	besaran	størrelsesorden	N;SG	N;INDF;MASC+FEM;SG
stabil	stabil	stabil	stabil	ADJ;SG	ADJ;INDF;MASC+FEM;SG
stabil	stabilt	stabil	stabil	ADJ;SG	ADJ;INDF;NEUT;SG
terbunuh	myrdet	terbunuh	myrde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terbunuh	dræbt	terbunuh	dræbe	V;SG;PASS	V;INDF;SG;PST;V.PTCP
terbunuh	myrdet	terbunuh	myrde	V;SG;PASS	V;INDF;SG;PST;V.PTCP
pelanggan	kunden	penlanggan	kunde	N;SG	N;DEF;MASC+FEM;SG
pelanggan	kunde	penlanggan	kunde	N;SG	N;INDF;MASC+FEM;SG
pelanggan	abonnent	penlanggan	abonnent	N;SG	N;INDF;MASC+FEM;SG
perbandingan	sammenligning	perbandingan	sammenligning	N;SG	N;INDF;MASC+FEM;SG
nelayan	fisker	nelayan	fisker	N;SG	N;INDF;MASC+FEM;SG
kompilasi	samling	kompilasi	samling	N;SG	N;INDF;MASC+FEM;SG
chelsea	chelsea	chelsea	chelsea	N	N;INDF;MASC+FEM;SG
leluhur	forfædre	leluhur	forfader	N	N;INDF;MASC+FEM;PL
leluhur	forfader	leluhur	forfade	N	N;INDF;MASC+FEM;SG
leluhur	afstamning	leluhur	afstamning	N	N;INDF;MASC+FEM;SG
kredit	kredit	kredit	kredit	N;SG	N;INDF;MASC+FEM;SG
kredit	credit	kredit	credit	N;SG	N;INDF;MASC+FEM;SG
mempengaruhi	påvirker	menpengaruhi	påvirke	V;SG;ACT	V;IND;PRS;FIN;ACT
mempengaruhi	berører	menpengaruhi	berøre	V;SG;ACT	V;IND;PRS;FIN;ACT
mempengaruhi	påvirker	menpengaruhi	påvirke	V;SG;ACT	V;IND;PRS;FIN;ACT
mempengaruhi	påvirker	menpengaruhi	påvirke	V;SG;ACT	V;IND;PRS;FIN;ACT
mempengaruhi	påvirke	menpengaruhi	påvirke	V;SG;ACT	V;NFIN;ACT
kajian	undersøgelse	kajian	undersøgelse	N;SG	N;INDF;MASC+FEM;SG
kajian	studie	kajian	studie	N;SG	N;INDF;NEUT;SG
baju	trøjen	baju	trøj	N;SG	N;DEF;MASC+FEM;SG
baju	trøje	baju	trøje	N;SG	N;INDF;MASC+FEM;SG
baju	skjorte	baju	skjort	N;SG	N;INDF;MASC+FEM;SG
baju	bluse	baju	bluse	N;SG	N;INDF;MASC+FEM;SG
baju	shirt	baju	shirt	N;SG	N;INDF;NEUT;SG
baju	kjole	baju	kjole	N;SG	N;INDF;MASC+FEM;SG
baju	dress	baju	dress	N;SG	N;INDF;MASC+FEM;SG
baju	påklædning	baju	påklædning	N;SG	N;INDF;MASC+FEM;SG
baju	tøjet	baju	tøj	N;SG	N;DEF;NEUT;SG
baju	tøj	baju	tøj	N;SG	N;INDF;NEUT;SG
resolusi	opløsning	resolusi	opløsning	N;SG	N;INDF;MASC+FEM;SG
resolusi	resolution	resolusi	resolution	N;SG	N;INDF;MASC+FEM;SG
resolusi	beslutning	resolusi	beslutning	N;SG	N;INDF;MASC+FEM;SG
permaisuri	kejserinden	permaisuri	kejserinde	N	N;DEF;MASC+FEM;SG
permaisuri	kejserinde	permaisuri	kejserinde	N	N;INDF;MASC+FEM;SG
sirkuit	kredsløb	sirkuit	kredsløb	N;SG	N;INDF;NEUT;SG
sirkuit	kredsløbet	sirkuit	kredsløb	N;SG	N;DEF;NEUT;SG
sirkuit	kredsløb	sirkuit	kredsløb	N;SG	N;INDF;NEUT;SG
jagung	majs	jagung	majs	N;SG	N;INDF;MASC+FEM;SG
jagung	majs	jagung	majs	N;SG	N;INDF;MASC+FEM;SG
aneh	mærkeligt	aneh	mærkeligt	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	underlig	aneh	underlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
aneh	underligt	aneh	underlig	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	mærkelig	aneh	mærkelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
aneh	mærkeligt	aneh	mærkeligt	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	underlig	aneh	underlig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
aneh	underligt	aneh	underlig	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	mærkelig	aneh	mærkelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
aneh	mærkeligt	aneh	mærkeligt	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	underligt	aneh	underlig	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	mærkelig	aneh	mærkelig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
aneh	bizart	aneh	bizart	ADJ;SG	ADJ;INDF;NEUT;SG
aneh	bizar	aneh	bizar	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	fed	berani	fed	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	dristig	berani	dristig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	modig	berani	modig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	modig	berani	modig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	dristig	berani	dristig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
berani	dristigt	berani	dristig	ADJ;SG	ADJ;INDF;NEUT;SG
berani	modig	berani	modig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
mengelola	administrere	menkelola	administrer	V;SG;ACT	V;NFIN;ACT
mengelola	administrer	menkelola	administre	V;SG;ACT	V;IND;PRS;FIN;ACT
mengelola	administrere	menkelola	administrer	V;SG;ACT	V;NFIN;ACT
potongan	styk	potongan	styk	N;SG	N;INDF;NEUT;SG
serat	fiber	serat	fiber	N;SG	N;INDF;MASC+FEM;SG
serat	fiber	serat	fiber	N;SG	N;INDF;MASC+FEM;SG
ditugaskan	tildelt	ditugaskan	tildele	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditugaskan	anvist	ditugaskan	anvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
domba	lam	domba	lan	N;SG	N;INDF;MASC+FEM;SG
domba	lam	domba	lan	N;SG	N;INDF;MASC+FEM;SG
menggabungkan	flette	mengabungkan	flet	V;SG;ACT	V;NFIN;ACT
menggabungkan	fusionere	mengabungkan	fusionere	V;SG;ACT	V;NFIN;ACT
menggabungkan	kombinerer	mengabungkan	kombinere	V;SG;ACT	V;IND;PRS;FIN;ACT
menggabungkan	kombinere	mengabungkan	kombinere	V;SG;ACT	V;NFIN;ACT
menggabungkan	kombinerer	mengabungkan	kombinere	V;SG;ACT	V;IND;PRS;FIN;ACT
murah	billigt	murah	billigt	ADJ;SG	ADJ;INDF;NEUT;SG
murah	billigt	murah	billigt	ADJ;SG	ADJ;INDF;NEUT;SG
murah	nærig	murah	nærig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
murah	billig	murah	billig	ADJ;SG	ADJ;INDF;MASC+FEM;SG
muatan	last	muatan	last	N;SG	N;INDF;MASC+FEM;SG
muatan	belastning	muatan	belastning	N;SG	N;INDF;MASC+FEM;SG
muatan	gods	muatan	gods	N;SG	N;INDF;NEUT;SG
muatan	last	muatan	last	N;SG	N;INDF;MASC+FEM;SG
muatan	fragt	muatan	fringe	N;SG	N;INDF;MASC+FEM;SG
muatan	nyttelast	muatan	nyttelast	N;SG	N;INDF;MASC+FEM;SG
hebat	fantastisk	hebat	fantastisk	ADJ;SG	ADJ;INDF;SG
hebat	fedt	hebat	fedt	ADJ;SG	ADJ;INDF;NEUT;SG
hebat	stor	hebat	stor	ADJ;SG	ADJ;INDF;MASC+FEM;SG
hebat	skønt	hebat	skøn	ADJ;SG	ADJ;INDF;NEUT;SG
hebat	herligt	hebat	herlig	ADJ;SG	ADJ;INDF;NEUT;SG
hebat	fantastisk	hebat	fantastisk	ADJ;SG	ADJ;INDF;SG
hebat	sejt	hebat	sejt	ADJ;SG	ADJ;INDF;NEUT;SG
hebat	fedt	hebat	fedt	ADJ;SG	ADJ;INDF;NEUT;SG
filsuf	filosoffer	filsuf	filosof	N	N;INDF;MASC+FEM;PL
filsuf	filosof	filsuf	filosof	N	N;INDF;MASC+FEM;SG
diturunkan	sænket	diturunkan	sænke	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diturunkan	degraderet	diturunkan	degradere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diturunkan	losses	diturunkan	losse	V;SG;PASS	V;NFIN;PASS
formasi	dannelse	formasi	dannelse	N;SG	N;INDF;MASC+FEM;SG
formasi	formation	formasi	formation	N;SG	N;INDF;MASC+FEM;SG
formasi	stiftelse	formasi	stiftelse	N;SG	N;INDF;MASC+FEM;SG
doktor	lægen	doktor	læge	N;SG	N;DEF;MASC+FEM;SG
doktor	læge	doktor	læge	N;SG	N;INDF;MASC+FEM;SG
doktor	doktor	doktor	doktor	N;SG	N;INDF;MASC+FEM;SG
doktor	phd	doktor	phd	N;SG	N;INDF;MASC+FEM;SG
doktor	doktorgrad	doktor	doktorgrad	N;SG	N;INDF;MASC+FEM;SG
hitler	hitler	hitler	hitle	N	N;INDF;MASC+FEM;SG
dijelaskan	fastlagt	dijelaskan	fastlægge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dijelaskan	afgrænset	dijelaskan	afgrænse	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dijelaskan	definerede	dijelaskan	definere	V;SG;PASS	V;PST;V.PTCP
dijelaskan	defineret	dijelaskan	definere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dijelaskan	forklaret	dijelaskan	forklare	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dijelaskan	beskrevet	dijelaskan	beskrive	V;SG;PASS	V;INDF;SG;PST;V.PTCP
kesuksesan	succes	kesuksesan	succes	N;SG	N;INDF;MASC+FEM;SG
penyiaran	udsendelse	pensiaran	udsendelse	N;SG	N;INDF;MASC+FEM;SG
penyiaran	udsendelsen	pensiaran	udsendelse	N;SG	N;DEF;MASC+FEM;SG
station	station	station	station	N	N;INDF;MASC+FEM;SG
station	stationen	station	station	N	N;DEF;MASC+FEM;SG
gugus	klynge	gugus	klynge	N;SG	N;INDF;MASC+FEM;SG
lambat	langsom	lambat	langsom	ADJ;SG	ADJ;INDF;MASC+FEM;SG
darurat	nødstilfælde	darurat	nødstilfælde	N;SG	N;INDF;MASC+FEM;SG
darurat	nødstilfælde	darurat	nødstilfælde	N;SG	N;INDF;MASC+FEM;SG
darurat	nødsituation	darurat	nødsituation	N;SG	N;INDF;MASC+FEM;SG
darurat	akut	darurat	akut	N;SG	N;INDF;MASC+FEM;SG
habitatnya	levested	habitat	levested	N;SG	N;INDF;NEUT;SG
habitatnya	habitat	habitat	habitat	N;SG	N;INDF;MASC+FEM;SG
kritikus	kritiker	kritikus	kritik	N;SG	N;INDF;MASC+FEM;SG
seleksi	udvælgelse	seleksi	udvælgelse	N;SG	N;INDF;MASC+FEM;SG
seleksi	markering	seleksi	markering	N;SG	N;INDF;MASC+FEM;SG
seleksi	valg	seleksi	valg	N;SG	N;INDF;NEUT;SG
seleksi	udvalg	seleksi	udvalg	N;SG	N;INDF;NEUT;SG
panitia	komiteen	panitia	komite	N;SG	N;DEF;MASC+FEM;SG
panitia	udvalg	panitia	udvalg	N;SG	N;INDF;NEUT;SG
panitia	udvalget	panitia	udvalg	N;SG	N;DEF;NEUT;SG
keahlian	kompetencer	keahlian	kompetence	N;SG	N;INDF;MASC+FEM;SG
keahlian	ekspertviden	keahlian	ekspertviden	N;SG	N;INDF;MASC+FEM;SG
keahlian	sagkundskab	keahlian	sagkundskab	N;SG	N;INDF;MASC+FEM;SG
keahlian	ekspertise	keahlian	ekspertise	N;SG	N;INDF;MASC+FEM;SG
keahlian	dygtighed	keahlian	dygtighed	N;SG	N;INDF;MASC+FEM;SG
keahlian	færdighed	keahlian	færdighed	N;SG	N;INDF;MASC+FEM;SG
disunting	redigeret	disunting	redigere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
sasaran	målet	sasaran	mål	N;SG	N;DEF;NEUT;SG
sasaran	mål	sasaran	mål	N;SG	N;INDF;NEUT;SG
sasaran	mål	sasaran	mål	N;SG	N;INDF;NEUT;SG
keberhasilan	succes	keberhasilan	succes	N;SG	N;INDF;MASC+FEM;SG
laksamana	admiral	laksamana	admiral	N;SG	N;INDF;MASC+FEM;SG
laksamana	admiralen	laksamana	admiral	N;SG	N;DEF;MASC+FEM;SG
tahan	hold	tahan	holde	V;SG;ACT	V;IMP
berjuang	kæmpende	berjuang	kæmpe	V;SG;ACT	V;PRS;V.PTCP
berjuang	kæmper	berjuang	kæmpe	V;SG;ACT	V;IND;PRS;FIN;ACT
berjuang	kæmper	berjuang	kæmpe	V;SG;ACT	V;IND;PRS;FIN;ACT
berjuang	kæmp	berjuang	kæmp	V;SG;ACT	V;IMP
mengembalikan	genoprette	menkembalikan	genoprette	V;SG;ACT	V;NFIN;ACT
mengembalikan	returnerer	menkembalikan	returnere	V;SG;ACT	V;IND;PRS;FIN;ACT
mengembalikan	genskaber	menkembalikan	genskab	V;SG;ACT	V;IND;PRS;FIN;ACT
mengembalikan	genopretter	menkembalikan	genopretter	V;SG;ACT	V;IND;PRS;FIN;ACT
mengembalikan	returnerer	menkembalikan	returnere	V;SG;ACT	V;IND;PRS;FIN;ACT
mengembalikan	genoprette	menkembalikan	genoprette	V;SG;ACT	V;NFIN;ACT
asuransi	forsikring	asuransi	forsikring	N;SG	N;INDF;MASC+FEM;SG
asuransi	forsikringen	asuransi	forsikring	N;SG	N;DEF;MASC+FEM;SG
persekutuan	forbund	persekutuan	forbund	N;SG	N;INDF;NEUT;SG
persekutuan	alliance	persekutuan	alliance	N;SG	N;INDF;MASC+FEM;SG
persekutuan	alliancen	persekutuan	alliance	N;SG	N;DEF;MASC+FEM;SG
menurun	faldende	menturun	falde	V;SG;ACT	V;PRS;V.PTCP
menurun	aftagende	menturun	aftage	V;SG;ACT	V;PRS;V.PTCP
menurun	faldt	menturun	falde	V;SG;ACT	V;IND;PST;FIN;ACT
menurun	sænket	menturun	sænke	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menurun	mindsket	menturun	mindske	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menurun	nedsat	menturun	nedsætte	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menurun	reduceret	menturun	reducere	V;SG;ACT	V;INDF;SG;PST;V.PTCP
menurun	formindsket	menturun	formindske	V;SG;ACT	V;INDF;SG;PST;V.PTCP
karet	gummi	karet	gummi	N;SG	N;INDF;NEUT;SG
frame	stel	frame	stel	N	N;INDF;NEUT;SG
frame	rammen	frame	ramme	N	N;DEF;MASC+FEM;SG
frame	ramme	frame	ramme	N	N;INDF;MASC+FEM;SG
mempromosikan	fremmer	menpromosikan	fremme	V;SG;ACT	V;IND;PRS;FIN;ACT
mempromosikan	promoverer	menpromosikan	promovere	V;SG;ACT	V;IND;PRS;FIN;ACT
mempromosikan	promovere	menpromosikan	promovere	V;SG;ACT	V;NFIN;ACT
mempromosikan	promoverer	menpromosikan	promovere	V;SG;ACT	V;IND;PRS;FIN;ACT
mempromosikan	promovere	menpromosikan	promovere	V;SG;ACT	V;NFIN;ACT
pemberontak	oprører	penberontak	oprøre	N;SG	N;INDF;MASC+FEM;SG
pemberontak	bestandighed	penberontak	bestandighed	N;SG	N;INDF;MASC+FEM;SG
pemberontak	modstandsdygtighed	penberontak	modstandsdygtighed	N;SG	N;INDF;MASC+FEM;SG
pemberontak	resistens	penberontak	resist	N;SG	N;INDF;MASC+FEM;SG
pemberontak	modstand	penberontak	modstand	N;SG	N;INDF;MASC+FEM;SG
pemberontak	oprør	penberontak	oprør	N;SG	N;INDF;NEUT;SG
pemberontak	oprøret	penberontak	oprør	N;SG	N;DEF;NEUT;SG
pemberontak	rebel	penberontak	rebel	N;SG	N;INDF;MASC+FEM;SG
pemberontak	oprører	penberontak	oprøre	N;SG	N;INDF;MASC+FEM;SG
menekankan	understreger	mentekankan	understrege	V;SG;ACT	V;IND;PRS;FIN;ACT
menekankan	understrege	mentekankan	understrege	V;SG;ACT	V;NFIN;ACT
perunggu	bronze	perunggu	bronze	N;SG	N;INDF;MASC+FEM;SG
otonomi	autonomi	otonomi	autonomi	N;SG	N;INDF;MASC+FEM;SG
otonomi	selvstyre	otonomi	selvstyre	N;SG	N;INDF;NEUT;SG
otonomi	selvstændighed	otonomi	selvstændighed	N;SG	N;INDF;MASC+FEM;SG
dihancurkan	udslettet	dihancurkan	udslette	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dihancurkan	ødelagt	dihancurkan	ødelægge	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dihancurkan	tilintetgjort	dihancurkan	tilintetgjort	V;SG;PASS	V;INDF;SG;PST;V.PTCP
dihancurkan	destrueret	dihancurkan	destruere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
tower	tårn	tower	tårn	N	N;INDF;NEUT;SG
tower	tower	tower	towe	N	N;INDF;MASC+FEM;PL
tower	tårnet	tower	tårne	N	N;DEF;NEUT;SG
memindahkan	flytter	menpindahkan	flytte	V;SG;ACT	V;IND;PRS;FIN;ACT
memindahkan	flytte	menpindahkan	flytte	V;SG;ACT	V;NFIN;ACT
disampaikan	leveret	disampaikan	levere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disampaikan	afleveret	disampaikan	aflevere	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disampaikan	afgivet	disampaikan	afgive	V;SG;PASS	V;INDF;SG;PST;V.PTCP
disampaikan	leveres	disampaikan	levere	V;SG;PASS	V;IND;PRS;FIN;PASS
homepage	hjemmeside	homepage	hjemmeside	N	N;INDF;MASC+FEM;SG
homepage	startside	homepage	startside	N	N;INDF;MASC+FEM;SG
melebihi	overskrider	menlebihi	overskride	V;SG;ACT	V;IND;PRS;FIN;ACT
melebihi	overskride	menlebihi	overskride	V;SG;ACT	V;NFIN;ACT
melebihi	overstige	menlebihi	overstige	V;SG;ACT	V;NFIN;ACT
melebihi	overskrider	menlebihi	overskride	V;SG;ACT	V;IND;PRS;FIN;ACT
munculnya	fremkomst	muncul	fremkomst	N;SG;ACT	N;INDF;MASC+FEM;SG
munculnya	opståen	muncul	opstå	N;SG;ACT	N;DEF;MASC+FEM;SG
perhitungan	beregning	perhitungan	beregning	N;SG	N;INDF;MASC+FEM;SG
perhitungan	udregning	perhitungan	udregning	N;SG	N;INDF;MASC+FEM;SG
adaptasi	tilpasning	adaptasi	tilpasning	N;SG	N;INDF;MASC+FEM;SG
kasar	uforskammet	kasar	uforskammet	ADJ;SG	ADJ;INDF;SG
kasar	grov	kasar	grov	ADJ;SG	ADJ;INDF;MASC+FEM;SG
kasar	hårdt	kasar	hård	ADJ;SG	ADJ;INDF;NEUT;SG
kasar	barsk	kasar	barsk	ADJ;SG	ADJ;INDF;SG
kasar	hård	kasar	hård	ADJ;SG	ADJ;INDF;MASC+FEM;SG
akreditasi	akkreditering	akreditasi	akkreditering	N;SG	N;INDF;MASC+FEM;SG
hidrogen	brint	hidrogen	brint	N	N;INDF;NEUT;SG
hidrogen	hydrogen	hidrogen	hydrogen	N	N;INDF;MASC+FEM;SG
penyimpanan	oplagring	pensimpanan	oplagring	N;SG	N;INDF;MASC+FEM;SG
penyimpanan	lagring	pensimpanan	lagring	N;SG	N;INDF;MASC+FEM;SG
penyimpanan	opbevaring	pensimpanan	opbevaring	N;SG	N;INDF;MASC+FEM;SG
uap	damp	uap	damp	N;SG	N;INDF;MASC+FEM;SG
ponsel	mobilt	ponsel	mobilt	N;SG	N;INDF;NEUT;SG
ponsel	mobilen	ponsel	mobil	N;SG	N;DEF;MASC+FEM;SG
ponsel	mobil	ponsel	mobil	N;SG	N;INDF;MASC+FEM;SG
ponsel	telefon	ponsel	telefon	N;SG	N;INDF;MASC+FEM;SG
ponsel	telefonen	ponsel	telefon	N;SG	N;DEF;MASC+FEM;SG
diminta	anmodet	diminta	anmod	V;SG;PASS	V;INDF;SG;PST;V.PTCP
diminta	krævet	diminta	kræve	V;SG;PASS	V;INDF;SG;PST;V.PTCP
saraf	nerve	saraf	nerve	N;SG	N;INDF;MASC+FEM;SG
saraf	frækhed	saraf	frækhed	N;SG	N;INDF;MASC+FEM;SG
rumpun	groves	rumpun	grove	N;SG	N;GEN;INDF;MASC+FEM;SG
kardinal	kardinal	kardinal	kardinal	N	N;INDF;MASC+FEM;SG
kardinal	kardinalen	kardinal	kardinal	N	N;DEF;MASC+FEM;SG
bersaing	dyste	bersaing	dyste	V;SG;ACT	V;NFIN;ACT
bersaing	konkurrerer	bersaing	konkurrere	V;SG;ACT	V;IND;PRS;FIN;ACT
bersaing	konkurrere	bersaing	konkurrer	V;SG;ACT	V;NFIN;ACT
bersaing	konkurrerende	bersaing	konkurrere	V;SG;ACT	V;PRS;V.PTCP
keyakinan	troen	keyakinan	tro	N;SG	N;DEF;MASC+FEM;SG
keyakinan	tillid	keyakinan	tillid	N;SG	N;INDF;MASC+FEM;SG
keyakinan	tilliden	keyakinan	tillid	N;SG	N;DEF;MASC+FEM;SG
keyakinan	selvtillid	keyakinan	selvtillid	N;SG	N;INDF;MASC+FEM;SG
keyakinan	selvtilliden	keyakinan	selvtillid	N;SG	N;DEF;MASC+FEM;SG
keyakinan	overbevisning	keyakinan	overbevisning	N;SG	N;INDF;MASC+FEM;SG
keyakinan	troen	keyakinan	tro	N;SG	N;DEF;MASC+FEM;SG
keyakinan	creed	keyakinan	creed	N;SG	N;INDF;MASC+FEM;SG
semifinal	semifinalen	semifinal	semifinale	N;SG	N;DEF;MASC+FEM;SG
tuduhan	anklage	tuduhan	anklag	N;SG	N;INDF;MASC+FEM;SG
tuduhan	beskyldning	tuduhan	beskyldning	N;SG	N;INDF;MASC+FEM;SG
lemak	fedtstof	lemak	fedtstof	N;SG	N;INDF;NEUT;SG
petugas	officer	petugas	officer	N;SG	N;INDF;MASC+FEM;SG
lukas	luke	lukas	luke	N;SG	N;INDF;MASC+FEM;SG
lukas	lukas	lukas	lukas	N;SG	N;INDF;MASC+FEM;SG
lukas	lukas	lukas	lukas	N;SG	N;INDF;MASC+FEM;SG
konteks	kontekst	konteks	kontekst	N;SG	N;INDF;MASC+FEM;SG
konteks	sammenhæng	konteks	sammenhæng	N;SG	N;INDF
konteks	konteksten	konteks	kontekst	N;SG	N;DEF;MASC+FEM;SG
ternak	husdyrhold	ternak	husdyrhold	N;SG	N;INDF;NEUT;SG
ternak	husdyr	ternak	husdyr	N;SG	N;INDF;NEUT;SG
ternak	kvæg	ternak	kvæg	N;SG	N;INDF;NEUT;SG
ternak	hornkvæg	ternak	hornkvæg	N;SG	N;INDF;NEUT;SG
ditolak	nægtet	ditolak	nægte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afslået	ditolak	afslå	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afvist	ditolak	afvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afslået	ditolak	afslå	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	forkastet	ditolak	forkaste	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afvist	ditolak	afvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	nægtet	ditolak	nægte	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afvist	ditolak	afvise	V;SG;PASS	V;INDF;SG;PST;V.PTCP
ditolak	afslået	ditolak	afslå	V;SG;PASS	V;INDF;SG;PST;V.PTCP
rantai	lænke	rantai	lænke	N;SG	N;INDF;MASC+FEM;SG
rantai	kæde	rantai	kæde	N;SG	N;INDF;MASC+FEM;SG
rantai	kæden	rantai	kæde	N;SG	N;DEF;MASC+FEM;SG
wisatawan	turist	wisatawan	turist	N;MASC;SG	N;INDF;MASC+FEM;SG
software	softwaren	software	softwar	N	N;DEF;MASC+FEM;SG
software	programmel	software	programmel	N	N;INDF;NEUT;SG
software	software	software	softwar	N	N;INDF;MASC+FEM;SG
kinerja	effektivitet	kinerja	effektivitet	N;SG	N;INDF;MASC+FEM;SG
kinerja	ydelse	kinerja	ydelse	N;SG	N;INDF;MASC+FEM;SG
kinerja	ydeevne	kinerja	yde	N;SG	N;INDF;MASC+FEM;SG
kinerja	præstation	kinerja	præstation	N;SG	N;INDF;MASC+FEM;SG
meneruskan	videresender	menteruskan	videresende	V;SG;ACT	V;IND;PRS;FIN;ACT
undangan	invitation	undangan	invitation	N;SG	N;INDF;MASC+FEM;SG
undangan	opfordring	undangan	opfordring	N;SG	N;INDF;MASC+FEM;SG
undangan	invitationen	undangan	invitation	N;SG	N;DEF;MASC+FEM;SG
undangan	indbydelse	undangan	indbydelse	N;SG	N;INDF;MASC+FEM;SG
undangan	invitation	undangan	invitation	N;SG	N;INDF;MASC+FEM;SG
merusak	ødelægge	menrusak	ødelægge	V;SG;ACT	V;NFIN;ACT
aliansi	forbund	aliansi	forbund	N;SG	N;INDF;NEUT;SG
aliansi	alliance	aliansi	alliance	N;SG	N;INDF;MASC+FEM;SG
aliansi	alliancen	aliansi	alliance	N;SG	N;DEF;MASC+FEM;SG
sentral	sentral	sentral	sentral	N;SG	N;INDF;NEUT;SG
