ve	och	ve	och	CONJ	CONJ
deprem	jordbävning	deprem	jordbävning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
deprem	quake	deprem	quake	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
deprem	jordskalv	deprem	jordskalv	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kuvvetler	krafter	kuvvet	kraft	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
kuvvetler	styrkor	kuvvet	styrka	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
gönderilen	skickas	gönder	skicka	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
kurgusal	påhittad	kurgusal	påhittad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
kurgusal	fiktiv	kurgusal	fiktiv	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
kurgusal	fiktiva	kurgusal	fiktiv	ADJ	ADJ;NOM;PL
değerleri	värdena	değer	värde	N;NOM;PL;3	N;NOM;DEF;NEUT;PL
değerleri	värden	değer	värde	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
değerleri	värderingar	değer	värdering	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
mektup	brev	mektup	brev	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
mektup	brev	mektup	brev	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
mektup	bokstav	mektup	bokstav	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
mektup	skrivelse	mektup	skrivelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
senin	ditt	sen	du	PRO;GEN;SG;2	PRO;DEF;NEUT;SG
senin	din	sen	du	PRO;GEN;SG;2	PRO;DEF;MASC+FEM;SG
senin	ditt	sen	du	PRO;GEN;SG;2	PRO;DEF;NEUT;SG
senin	din	sen	du	PRO;GEN;SG;2	PRO;DEF;MASC+FEM;SG
kamera	kamera	kamera	kamera	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kamera	kameran	kamera	kamera	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kamera	videokamera	kamera	videokamera	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ifadesi	uttryck	ifade	uttryck	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifadesi	vittnesbörd	ifade	vittnesbörd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
ifadesi	vittnesmål	ifade	vittnesmål	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
parlamentosu	parlamentet	parlamentosu	parlamente	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
parlamentosu	riksdagen	parlamentosu	riksdag	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
parlamentosu	riksdag	parlamentosu	riksdag	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
parlamentosu	parlament	parlamentosu	parlament	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tahmini	uppskattning	tahmin	uppskattning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tahmini	skattning	tahmin	skattning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tahmini	förutsägelse	tahmin	förutsägelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tahmini	prognosen	tahmin	prognos	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
tahmini	prognos	tahmin	prognos	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tahmini	uppskattning	tahmin	uppskattning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tahmini	skattning	tahmin	skattning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
analiz	analytics	analiz	analytics	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
analiz	analys	analiz	analys	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	bildskärm	ekran	bildskärm	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	skärmen	ekran	skärm	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
ekran	skärm	ekran	skärm	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	bildskärm	ekran	bildskärm	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	monitor	ekran	monitor	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	display	ekran	display	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ekran	uppvisning	ekran	uppvisning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
parçacık	partikel	parçacık	partikel	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rakibi	konkurrent	rakip	konkurrent	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
rakibi	konkurrenten	rakip	konkurrent	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
rakibi	rival	rakip	rival	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sanatçılar	artister	sanatçı	artist	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sanatçılar	artister	sanatçı	artist	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sanatçılar	konstnärer	sanatçı	konstnr	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
sözlük	ordlistan	sözlük	ordlistan	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
sözlük	ordlista	sözlük	ordlist	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sözlük	lexikon	sözlük	lexikon	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sözlük	vokabulär	sözlük	vokabulär	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sözlük	ordförråd	sözlük	ordförråd	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
sözlük	ordbok	sözlük	ordbok	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sözlük	ordlista	sözlük	ordlist	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sözlük	lexikon	sözlük	lexikon	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yolculuk	resa	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yolculuk	resande	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yolculuk	travel	yolculuk	travel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yolculuk	resa	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yolculuk	resande	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yolculuk	färd	yolculuk	färd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yolculuk	resa	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yolculuk	resan	yolculuk	resa	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yolculuk	rid	yolculuk	rid	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yolculuk	resa	yolculuk	resa	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
havaalanı	flygplats	havaalanı	flygpla	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
havaalanı	flygplatsen	havaalanı	flygplats	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
havaalanı	airport	havaalanı	airport	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
havaalanı	flygplats	havaalanı	flygpla	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
psikolojik	psykologisk	psikolojik	psykologisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
psikolojik	psykologiskt	psikolojik	psykologisk	ADJ	ADJ;NOM;INDF;NEUT;SG
psikolojik	psykiskt	psikolojik	psykisk	ADJ	ADJ;NOM;INDF;NEUT;SG
psikolojik	psykologiska	psikolojik	psykologisk	ADJ	ADJ;NOM;PL
psikolojik	psykiska	psikolojik	psykisk	ADJ	ADJ;NOM;PL
ilgisi	relevans	ilgi	relevans	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sayısal	numeriska	sayısal	numerisk	ADJ	ADJ;NOM;PL
sayısal	numeriskt	sayısal	numerisk	ADJ	ADJ;NOM;INDF;NEUT;SG
sayısal	numeriska	sayısal	numerisk	ADJ	ADJ;NOM;PL
sayısal	numeriskt	sayısal	numerisk	ADJ	ADJ;NOM;INDF;NEUT;SG
sayısal	digitala	sayısal	digital	ADJ	ADJ;NOM;PL
kapasitesi	kapacitet	kapasite	kapacitet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kalıntıları	rester	kalıntı	rest	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şehirleri	städer	şehir	stad	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şehirleri	orter	şehir	ort	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
şehirleri	städerna	şehir	stad	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
alfabesi	alfabetet	alfabe	alfabete	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
sıralaması	rangordningen	sırala	rangordning	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
sıralaması	rangordning	sırala	rangordning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
mühendisi	ingenjör	mühendis	ingenjör	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
orkestrası	orkestern	orkestra	orkester	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
orkestrası	orkester	orkestra	orkest	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
arkadaşlar	kompisar	arkadaş	kompis	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
arkadaşlar	vänner	arkadaş	vänna	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
eliptik	elliptisk	eliptik	elliptisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
duyurdu	meddelade	duyur	meddela	V;PFV;IND;SG;3;POS;PST	V;IND;PST;V.PTCP;ACT
rahat	avslappnade	rahat	avslappnad	ADJ	ADJ;NOM;PL;PST;V.PTCP
rahat	avslappnad	rahat	avslappnad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
rahat	bekvämt	rahat	bekvämt	ADJ	ADJ;NOM;INDF;NEUT;SG
rahat	bekväm	rahat	bekväm	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
rahat	bekvämt	rahat	bekvämt	ADJ	ADJ;NOM;INDF;NEUT;SG
rahat	behagligt	rahat	behaglig	ADJ	ADJ;NOM;INDF;NEUT;SG
rahat	bekväma	rahat	bekväma	ADJ	ADJ;NOM;PL
rahat	bekväm	rahat	bekväm	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
değiştirildi	byttes	değiş	byta	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
değiştirildi	förändrats	değiş	förändra	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;PASS
değiştirildi	ändrats	değiş	ändra	V;PFV;IND;SG;3;POS;PST;PASS	V;V.CVB;PASS
anahtar	tangent	anahtar	tangent	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anahtar	nyckel	anahtar	nyckel	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
anahtar	key	anahtar	key	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
anahtar	nyckeln	anahtar	nyckel	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bayanlar	damerna	bayan	dam	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
bayanlar	damer	bayan	dam	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
açılmış	öppnades	aç	öppna	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
yollar	slingor	yol	slinga	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yollar	vägar	yol	väg	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yollar	banor	yol	bana	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yollar	vägar	yol	väg	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
havacılık	luftfart	havacılık	luftfart	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
havacılık	flygteknik	havacılık	flygteknik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
firma	firma	firma	firma	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
firma	sällskap	firma	sällskap	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
firma	bolag	firma	bolag	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
firma	företaget	firma	företag	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
alıyor	tar	al	ta	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;PRS;FIN;ACT
maliyeti	kostnad	maliyet	kostnad	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sayfalar	sidorna	sayfa	sida	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
sayfalar	sidor	sayfa	sida	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yorumlar	recensioner	yorum	recension	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yorumlar	anmärkningar	yorum	anmärkning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yorumlar	kommentarer	yorum	kommentar	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
yorumlar	synpunkter	yorum	synpunkt	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
izleyen	tittar	izle	titta	V;PFV;IND;POS;PRS;V.PTCP	V;IND;PRS;FIN;ACT
komuta	command	komut	command	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
komuta	kommando	komut	kommando	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
komuta	kommandot	komut	kommandod	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
komuta	con	komut	con	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kuşlar	fåglar	kuş	fågel	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
önlemek	förebygger	önle	förebygga	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
önlemek	förhindrar	önle	förhindra	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
notlar	sedlar	not	sedel	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
notlar	anteckningar	not	anteckning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
notlar	anmärkningar	not	anmärkning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
notlar	noter	not	nota	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
nerede	var	nere	var	PRO;ESS;SG;3	PRO;INDF;MASC+FEM;SG
heyeti	delegation	heyet	delegation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
heyeti	delegationen	heyet	delegation	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kişiliği	personlighet	kişilik	personlighet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kişiliği	personligheten	kişilik	personlighet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
çalışmak	studerar	çalış	studera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çalışmak	jobbar	çalış	jobba	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çalışmak	fungerar	çalış	fungera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
çalışmak	arbetar	çalış	arbeta	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
gitmek	lämnar	git	lämna	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
ruslar	ryssar	rus	ryss	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
tapınağı	templet	tapınak	tempel	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
tapınağı	tempel	tapınak	tempel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tapınağı	temple	tapınak	temple	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
töreni	ceremoni	tören	ceremoni	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
töreni	ceremonin	tören	ceremoni	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
doğrusal	linjära	doğrusal	linjär	ADJ	ADJ;NOM;PL
doğrusal	linjärt	doğrusal	linjärd	ADJ	ADJ;NOM;INDF;NEUT;SG
türler	genrer	tür	genre	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
türler	arter	tür	art	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
türler	typer	tür	typ	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başarılar	prestationer	başarı	prestation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başarılar	bedrifter	başarı	bedrift	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başarılar	framgångarna	başarı	framgång	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
başarılar	framgångar	başarı	framgång	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başarılar	prestationer	başarı	prestation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
başarılar	framgångar	başarı	framgång	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
politikaları	policyer	politika	policy	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
uyumlu	kompatibla	uyumlu	kompatibl	ADJ	ADJ;NOM;PL
uyumlu	förenligt	uyumlu	förenlig	ADJ	ADJ;NOM;INDF;NEUT;SG
uyumlu	kompatibelt	uyumlu	kompatibel	ADJ	ADJ;NOM;INDF;NEUT;SG;PST
yönetilen	hanteras	yönet	hantera	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
araçlar	fordon	araç	fordon	N;NOM;PL;3	N;NOM;INDF;NEUT;PL
otel	motel	otel	motel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
otel	motellet	otel	motell	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
otel	motell	otel	motell	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
otel	hotell	otel	hotell	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
otel	hotellet	otel	hotell	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
otel	hotel	otel	hotel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
otel	hotell	otel	hotell	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tanımı	definition	tanım	definition	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tanımı	definitionen	tanım	definition	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
askerlik	militären	askerlik	militär	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
askerlik	militär	askerlik	militär	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
dağlar	kullarna	dağ	kull	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
dağlar	kullar	dağ	kulla	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
örümcek	spindel	örü	spindel	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
örümcek	spindeln	örü	spindel	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
örümcek	spider	örü	spida	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
davranış	uppträdande	davranış	uppträdande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
davranış	beteende	davranış	beteende	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
davranış	uppförande	davranış	uppförande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
davranış	inställning	davranış	inställning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
davranış	attityd	davranış	attityd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
davranış	beteende	davranış	beteende	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
davranış	uppförande	davranış	uppförande	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
akımı	bäck	akım	bäcka	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akımı	stream	akım	stream	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
akımı	ström	akım	ström	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
kütüphane	biblioteken	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
kütüphane	bibliotek	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kütüphane	bibliotek	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
kütüphane	biblioteket	kütüphane	bibliotek	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
hastalıkları	sjukdomar	hastalık	sjukdom	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
karakterleri	figurer	karakter	figur	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
karakterleri	karaktärer	karakter	karaktär	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
romalılar	romare	romalı	rom	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
romalılar	romarna	romalı	rom	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
organizasyon	organisation	organizasyon	organisation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
organizasyon	organisationen	organizasyon	organisation	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
organizasyon	organisering	organizasyon	organisering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
organizasyon	organisation	organizasyon	organisation	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
organizasyon	organisationen	organizasyon	organisation	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
organizasyon	organisering	organizasyon	organisering	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yükseklik	heights	yükseklik	heights	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
yükseklik	förhöjning	yükseklik	förhöjning	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
yükseklik	höjden	yükseklik	höjd	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
yükseklik	längd	yükseklik	längd	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
istenen	önskas	iste	önska	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;NFIN;PASS
geçirmek	spenderar	geçir	spendera	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;PRS;FIN;ACT
etkinlik	verksamhet	etkinlik	verksamhet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
etkinlik	aktiviteten	etkinlik	aktivitet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
etkinlik	aktivitet	etkinlik	aktivitet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
etkinlik	händelse	etkinlik	händelse	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
etkinlik	evenemang	etkinlik	evenemang	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
etkinlik	event	etkinlik	event	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
etkinlik	evenemanget	etkinlik	evenemang	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
etkinlik	evenemang	etkinlik	evenemang	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
merak	nyfikenhet	merak	nyfikenhet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
merak	wonder	merak	wonder	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
devriye	patrullen	devri	patrull	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
devriye	patrull	devri	patrull	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
ligue	ligue	ligue	ligue	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
açısı	vinkeln	açı	vinkel	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
açısı	vinkel	açı	vinkel	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sunulan	presenteras	sun	presentera	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;IND;PRS;FIN;PASS
sunucusu	programledare	sunucu	programledare	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
sunucusu	servern	sunucu	servern	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
sunucusu	server	sunucu	serv	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
endüstriyel	industriell	endüstriyel	industriell	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
alışveriş	butiken	alışveriş	butik	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
alışveriş	butik	alışveriş	butik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
alışveriş	köp	alışveriş	köp	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
alışveriş	köpet	alışveriş	köp	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
alışveriş	shopping	alışveriş	shopping	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
alışveriş	köp	alışveriş	köp	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
uygulamalar	tillämpningar	uygulama	tillämpning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
uygulamalar	ansökningar	uygulama	ansökning	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
uygulamalar	applikationer	uygulama	applikation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
uygulamalar	appar	uygulama	appe	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
uygulamalar	applikationer	uygulama	applikation	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
güvenliği	säkerhet	güvenlik	säkerhet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
güvenliği	säkerheten	güvenlik	säkerhet	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
güvenliği	trygghet	güvenlik	trygghet	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
tapınak	templet	tapınak	tempel	N;NOM;SG;3	N;NOM;DEF;NEUT;SG
tapınak	tempel	tapınak	tempel	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
tapınak	temple	tapınak	temple	N;NOM;SG;3	N;NOM;INDF;NEUT;SG
topraklar	jordar	toprak	jord	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
romantik	romans	romantik	romans	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
romantik	romantik	romantik	romantik	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bahçesi	trädgård	bahçe	trädgård	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
bahçesi	trädgården	bahçe	trädgård	N;NOM;SG;3	N;NOM;DEF;MASC+FEM;SG
bakanlar	ministrarna	bakan	ministra	N;NOM;PL;3	N;NOM;DEF;MASC+FEM;PL
bakanlar	ministrar	bakan	ministra	N;NOM;PL;3	N;NOM;INDF;MASC+FEM;PL
otobüs	buss	otobüs	buss	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;NOM;INDF;MASC+FEM;SG
oluşturulmuş	bildas	oluş	bilda	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;FIN;PASS
oluşturulmuş	bildats	oluş	bilda	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;V.CVB;PASS
oluşturulmuş	bildades	oluş	bilda	V;PFV;NFH;IND;SG;3;POS;PST;PASS	V;IND;PST;FIN;PASS
