жлези	αδένες	жлез	άδενα	N;INDF;FEM;PL	N;NOM;MASC;PL
дарвин	δαρβίνος	дарвин	δαρβίνος	N;INDF;MASC;SG	N;NOM;MASC;SG
снаряди	βλήματα	снаряда	βλήμα	N;INDF;MASC;PL	N;NOM;NEUT;PL
снаряди	κοχύλια	снаряда	κοχύλιο	N;INDF;MASC;PL	N;NOM;NEUT;PL
недоволство	δυσαρέσκεια	недоволство	δυσαρέσκεια	N;INDF;NEUT;SG	N;ACC;FEM;SG
недоволство	δυσαρέσκεια	недоволство	δυσαρέσκεια	N;INDF;NEUT;SG	N;ACC;FEM;SG
отмъщение	εκδίκηση	отмъщение	εκδίκηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
отмъщение	εκδίκηση	отмъщение	εκδίκηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
повреди	ζημίες	повредя	ζημία	N;INDF;MASC;PL	N;NOM;FEM;PL
повреди	ζημιές	повредя	ζημιά	N;INDF;MASC;PL	N;NOM;FEM;PL
президентски	προεδρική	президентски	προεδρικός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
президентски	προεδρικό	президентски	προεδρικός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
екипировка	εξοπλισμού	екипировка	εξοπλισμός	N;INDF;FEM;SG	N;GEN;MASC;SG
екипировка	εξοπλισμός	екипировка	εξοπλισμός	N;INDF;FEM;SG	N;NOM;MASC;SG
депутатите	νομοθέτες	депутат	νομοθέτης	N;DEF;MASC;PL	N;NOM;MASC;PL
депутатите	βουλευτές	депутат	βουλευτής	N;DEF;MASC;PL	N;NOM;MASC;PL
стабилност	σταθερότητας	стабилност	σταθερότητα	N;INDF;FEM;SG	N;GEN;FEM;SG
стабилност	σταθερότητα	стабилност	σταθερότητα	N;INDF;FEM;SG	N;ACC;FEM;SG
бюрото	προεδρείο	бюро	προεδρείο	N;DEF;NEUT;SG	N;NOM;NEUT;SG
словашки	σλοβακική	словашки	σλοβακικός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
царуването	βασιλεία	царуване	βασίλεια	N;DEF;NEUT;SG	N;ACC;FEM;SG
тръба	πίπα	тръба	πίπα	N;INDF;FEM;SG	N;NOM;FEM;SG
тръба	σωλήνας	тръба	σωλήνα	N;INDF;FEM;SG	N;NOM;MASC;SG
тръба	σωλήνα	тръба	σωλήνα	N;INDF;FEM;SG	N;NOM;MASC;SG
тръба	σωληνάριο	тръба	σωληνάριο	N;INDF;FEM;SG	N;NOM;NEUT;SG
тръба	σωλήνας	тръба	σωλήνα	N;INDF;FEM;SG	N;NOM;MASC;SG
тръба	σωλήνα	тръба	σωλήνα	N;INDF;FEM;SG	N;NOM;MASC;SG
никъде	πουθενα	никъде	πούθενα	ADV	ADV
никъде	πουθενά	никъде	πουθενός	ADV	ADV
месото	κρέας	месо	κρέος	N;DEF;NEUT;SG	N;NOM;NEUT;SG
такси	ταξί	такса	ταξί	N;INDF;FEM;PL	N;NOM;NEUT;PL
такси	ταξί	такса	ταξί	N;INDF;FEM;PL	N;NOM;NEUT;PL
такси	τέλη	такса	τέλος	N;INDF;FEM;PL	N;ACC;NEUT;PL
такси	αμοιβές	такса	αμοιβός	N;INDF;FEM;PL	N;NOM;FEM;PL
лош	κακός	лош	κακός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
лош	κακό	лош	κακός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
лош	κακή	лош	κακός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
докторат	διδάκτωρ	доктор	διδάκτωρ	N;INDF;FEM;SG	N;NOM;NEUT;SG
докторат	διδακτορικό	доктор	διδακτορικός	N;INDF;FEM;SG	N;NOM;NEUT;SG
разработване	εξέλιξη	разработване	εξέλιξη	N;INDF;NEUT;SG	N;ACC;FEM;SG
разработване	ανάπτυξη	разработване	ανάπτυξη	N;INDF;NEUT;SG	N;ACC;FEM;SG
разработване	αναπτυξη	разработване	αναπτυξη	N;INDF;NEUT;SG	N;NOM;FEM;SG
документа	έγγραφο	документ	έγγραφο	N;DEF;MASC;SG	N;NOM;NEUT;SG
запазено	διατηρημένο	запазя-(се)	διατηρώ	V;PFV;INDF;NEUT;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
статуи	αγάλματα	статуя	άγαλμα	N;INDF;FEM;PL	N;NOM;NEUT;PL
математическа	μαθηματική	математически	μαθηματικός	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
математическа	μαθηματικό	математически	μαθηματικός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
айнщайн	αϊνστάιν	айнщайн	αϊνστάιν	N;INDF;MASC;SG	N
коридор	διάδρομος	коридор	διάδρομος	N;INDF;MASC;SG	N;NOM;MASC;SG
коридор	διάδρομος	коридор	διάδρομος	N;INDF;MASC;SG	N;NOM;MASC;SG
коридор	διάδρομο	коридор	διάδρομος	N;INDF;MASC;SG	N;ACC;MASC;SG
лора	λώρα	лора	λώρα	N;INDF;FEM;SG	N;VOC;FEM;SG
лора	λάουρα	лора	λάουρα	N;INDF;FEM;SG	N;NOM;FEM;SG
слухове	φήμες	слух	φήμη	N;INDF;MASC;PL	N;NOM;FEM;PL
слухове	φήμες	слух	φήμη	N;INDF;MASC;PL	N;NOM;FEM;PL
плячка	θήραμα	плячка	θήραμα	N;INDF;FEM;SG	N;NOM;NEUT;SG
плячка	λεία	плячка	λέγω	N;INDF;FEM;SG	N;NOM;FEM;SG
плячка	λεία	плячка	λέγω	N;INDF;FEM;SG	N;NOM;FEM;SG
параклиса	παρεκκλήσι	параклис	παρεκκλήσι	N;INDF;FEM;SG	N;NOM;NEUT;SG
параклиса	εκκλησάκι	параклис	εκκλησάκι	N;INDF;FEM;SG	N;NOM;NEUT;SG
пера	πούπουλα	пера	πούπουλο	N;INDF;NEUT;PL	N;NOM;NEUT;PL
пера	φτερά	пера	φτερά	N;INDF;NEUT;PL	N;NOM;NEUT;PL
противниците	αντιπάλους	противник	αντίπαλος	N;DEF;MASC;PL	N;ACC;MASC;PL
кореспонденти	ανταποκριτές	кореспондент	ανταποκριτής	N;INDF;MASC;PL	N;NOM;MASC;PL
лоша	κακός	лош	κακός	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
лоша	κακό	лош	κακός	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
лоша	κακή	лош	κακός	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
достъпен	προσβάσιμη	достъпя	προσβάσιμος	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
достъпен	προσιτή	достъпя	προσιτός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
достъпен	προσιτό	достъпя	προσιτό	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
евдокия	ευδοκία	евдоки	ευδοκία	N;INDF;FEM;SG	N;ACC;FEM;SG
петрол	βενζίνη	петрол	βενζίνη	N;INDF;MASC;SG	N;NOM;FEM;SG
петрол	πετρέλαιο	петрол	πετρέλαιο	N;INDF;MASC;SG	N;NOM;NEUT;SG
петрол	πετρέλαιο	петрол	πετρέλαιο	N;INDF;MASC;SG	N;NOM;NEUT;SG
петрол	λάδι	петрол	λάδι	N;INDF;MASC;SG	N;NOM;NEUT;SG
петрол	έλαιο	петрол	έλαιο	N;INDF;MASC;SG	N;NOM;NEUT;SG
петрол	πετρελαίου	петрол	πετρέλαιο	N;INDF;MASC;SG	N;GEN;NEUT;SG
петрол	πετρελαίου	петрол	πετρέλαιο	N;INDF;MASC;SG	N;GEN;NEUT;SG
петрол	πετρέλαιο	петрол	πετρέλαιο	N;INDF;MASC;SG	N;NOM;NEUT;SG
суматра	σουμάτρα	суматра	σουμάτρα	N;INDF;FEM;SG	N;NOM;FEM;SG
оператори	χειριστές	оператор	χειριστής	N;INDF;MASC;PL	N;NOM;MASC;PL
зареждане	φόρτωση	зареждане	φόρτωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
зареждане	φορτίο	зареждане	φορτίο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
зареждане	φόρτιση	зареждане	φόρτιση	N;INDF;NEUT;SG	N;ACC;FEM;SG
зареждане	χρέωση	зареждане	χρέωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
зареждане	φόρτωση	зареждане	φόρτωση	N;INDF;NEUT;SG	N;ACC;FEM;SG
зареждане	φόρτωσης	зареждане	φόρτωση	N;INDF;NEUT;SG	N;GEN;FEM;SG
зареждане	φόρτιση	зареждане	φόρτιση	N;INDF;NEUT;SG	N;ACC;FEM;SG
зареждане	χρέωσης	зареждане	χρέωση	N;INDF;NEUT;SG	N;GEN;FEM;SG
добавка	πρόσθεση	добавка	πρόσθεση	N;INDF;FEM;SG	N;NOM;FEM;SG
добавка	προσθήκη	добавка	προσθήκη	N;INDF;FEM;SG	N
добавка	συμπλήρωση	добавка	συμπλήρωση	N;INDF;FEM;SG	N;ACC;FEM;SG
добавка	συμπλήρωμα	добавка	συμπλήρωμα	N;INDF;FEM;SG	N;NOM;NEUT;SG
интервал	διάστημα	интервам	διάστημα	N;INDF;MASC;SG	N;NOM;NEUT;SG
лингвистика	γλωσσολογία	лингвистика	γλωσσολογία	N;INDF;FEM;SG	N;NOM;FEM;SG
обсъжда	συζητά	обсъждам	συζητώ	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
моделите	μοντέλα	модел	μοντέλα	N;DEF;MASC;PL	N;NOM;NEUT;PL
моделите	υποδείγματα	модел	υπόδειγμα	N;DEF;MASC;PL	N;NOM;NEUT;PL
възможен	πιθανός	възможен	πιθανός	ADJ;INDF;MASC;SG	ADJ;NOM;MASC;SG
възможен	δυνατόν	възможен	δυνατός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
възможен	πιθανό	възможен	πιθανός	ADJ;INDF;MASC;SG	ADJ;NOM;NEUT;SG
възможен	πιθανή	възможен	πιθανής	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
преториански	πραιτωριανή	преториански	πραιτωριανός	ADJ;INDF;MASC;SG	ADJ;NOM;FEM;SG
миграция	μετανάστευση	миграция	μετανάστευση	N;INDF;FEM;SG	N;NOM;FEM;SG
миграция	μετανάστευσης	миграция	μετανάστευση	N;INDF;FEM;SG	N;GEN;FEM;SG
митове	μύθους	мит	μύθος	N;INDF;MASC;PL	N;ACC;MASC;PL
митове	μύθοι	мит	μύθος	N;INDF;MASC;PL	N;NOM;MASC;PL
мюзикъл	μιούζικαλ	мюзикъл	μιούζικαλ	N;INDF;MASC;SG	N;NOM;NEUT;SG
работилница	εργαστήριο	работилница	εργαστήριο	N;INDF;FEM;SG	N;NOM;NEUT;SG
работилница	εργαστήρι	работилница	εργαστήρι	N;INDF;FEM;SG	N;NOM;NEUT;SG
галактика	γαλαξίας	галактика	γαλαξία	N;INDF;FEM;SG	N;NOM;MASC;SG
галактика	γαλαξία	галактика	γαλαξία	N;INDF;FEM;SG	N;NOM;MASC;SG
кавалерия	ιππικό	кавалерия	ιππικός	N;INDF;FEM;SG	N;ACC;MASC;SG
клиент	πελάτης	клиент	πελάτης	N;INDF;MASC;SG	N;NOM;MASC;SG
клиент	πελάτη	клиент	πελάτης	N;INDF;MASC;SG	N;VOC;MASC;SG
клиент	πελάτης	клиент	πελάτης	N;INDF;MASC;SG	N;NOM;MASC;SG
клиент	πελάτη	клиент	πελάτης	N;INDF;MASC;SG	N;VOC;MASC;SG
завой	στροφή	завой	στροφή	N;INDF;MASC;SG	N;ACC;FEM;SG
речи	ομιλίες	реч	ομιλία	N;INDF;FEM;PL	N;NOM;FEM;PL
светкавица	ελάφρυνση	светкавица	ελάφρυνση	N;INDF;FEM;SG	N;ACC;FEM;SG
светкавица	φλας	светкавица	φλας	N;INDF;FEM;SG	N
светкавица	λάμψη	светкавица	λάμψη	N;INDF;FEM;SG	N;ACC;FEM;SG
светкавица	αναλαμπή	светкавица	αναλαμπή	N;INDF;FEM;SG	N;NOM;FEM;SG
светкавица	κεραυνός	светкавица	κεραυνός	N;INDF;FEM;SG	N;NOM;MASC;SG
светкавица	αστραπή	светкавица	αστραπή	N;INDF;FEM;SG	N;NOM;FEM;SG
мазнини	λίπη	мазнин	λίπος	N;INDF;FEM;PL	N;NOM;NEUT;PL
самоубийство	αυτοκτονία	самоубийство	αυτοκτονία	N;INDF;NEUT;SG	N;ACC;FEM;SG
завършила	αποφοίτησε	завърша	αποφοιτώ	V;PFV;INDF;FEM;SG;PST;V.PTCP;ACT	V;PFV;IND;SG;3;PST;FIN;ACT
достигане	απήχηση	достигане	απήχηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
крайни	ακραίες	краен	ακραίος	ADJ;INDF;PL	ADJ;NOM;FEM;PL
смесена	μικτή	смесен	μικτός	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
проектиран	σχεδιασμένη	проектирам	σχεδιάζω	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;FEM;SG;V.PTCP;PASS
проектиран	σχεδιασμένος	проектирам	σχεδιασμένος	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;MASC;SG;V.PTCP;PASS
проектиран	σχεδιασμένο	проектирам	σχεδιάζω	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
проектиран	σχεδιάστηκε	проектирам	σχεδιάζω	V;PFV;INDF;MASC;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
соломон	σόλομον	соломон	σόλομον	N;INDF;MASC;SG	N;NOM;MASC;SG
екрана	οθόνη	екран	οθόνος	N;DEF;MASC;SG	N;NOM;FEM;SG
гласни	φωνήεντα	гласен	φωνήω	N;INDF;FEM;PL	N;NOM;NEUT;PL
съчетава	συνδυάζει	съчетавам	συνδυάζω	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
растат	μεγαλώνουν	раста	μεγαλώνω	V;IPFV;IND;PL;3;PRS;FIN;ACT	V;IPFV;IND;PL;3;PRS;FIN;ACT
съкровище	θησαυρός	съкровище	θησαυρός	N;INDF;NEUT;SG	N;NOM;MASC;SG
съкровище	θησαυρό	съкровище	θησαυρός	N;INDF;NEUT;SG	N;ACC;MASC;SG
астероид	αστεροειδή	астероид	αστεροειδής	N;INDF;MASC;SG	N;NOM;MASC;SG
унищожена	καταστραφεί	унищожа	καταστρέφω	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;NFIN;PASS
унищожена	καταστράφηκε	унищожа	καταστρέφω	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;IND;SG;3;PST;FIN;PASS
унищожена	κατεστραμμένο	унищожа	κατεστρέφω	V;PFV;INDF;FEM;SG;V.PTCP;PASS	V;PFV;NOM;NEUT;SG;V.PTCP;PASS
положително	θετικά	положително	θετικός	ADV	ADV
заплата	μισθός	заплата	μισθός	N;INDF;FEM;SG	N;NOM;MASC;SG
заплата	μισθό	заплата	μισθός	N;INDF;FEM;SG	N;NOM;NEUT;SG
антропология	ανθρωπολογία	антропология	ανθρωπολογία	N;INDF;FEM;SG	N;NOM;FEM;SG
ренесанса	αναγέννηση	ренесанс	αναγέννηση	N;DEF;MASC;SG	N;ACC;FEM;SG
подиум	πασαρέλα	подиум	πασαρέλα	N;INDF;MASC;SG	N;NOM;FEM;SG
богатството	πλούτο	богатство	πλούτος	N;DEF;NEUT;SG	N;ACC;MASC;SG
фасада	προσωπείο	фасада	προσωπείο	N;INDF;FEM;SG	N;NOM;NEUT;SG
фасада	πρόσοψη	фасада	πρόσοψη	N;INDF;FEM;SG	N;NOM;FEM;SG
ограничаване	περιορισμός	ограничаване	περιορισμός	N;INDF;NEUT;SG	N;NOM;MASC;SG
ограничаване	περιορισμό	ограничаване	περιορισμός	N;INDF;NEUT;SG	N;ACC;MASC;SG
ограничаване	περιορισμός	ограничаване	περιορισμός	N;INDF;NEUT;SG	N;NOM;MASC;SG
ограничаване	όριο	ограничаване	όριο	N;INDF;NEUT;SG	N;NOM;NEUT;SG
ограничаване	συγκράτηση	ограничаване	συγκράτηση	N;INDF;NEUT;SG	N;ACC;FEM;SG
ограничаване	περιορισμού	ограничаване	περιορισμός	N;INDF;NEUT;SG	N;GEN;MASC;SG
конник	καβαλάρης	конник	καβαλάρης	N;INDF;MASC;SG	N;NOM;MASC;SG
конник	καβαλάρη	конник	καβαλάρλω	N;INDF;MASC;SG	N;ACC;MASC;SG
конник	καβαλάρης	конник	καβαλάρης	N;INDF;MASC;SG	N;NOM;MASC;SG
конник	αναβάτης	конник	αναβάτης	N;INDF;MASC;SG	N;NOM;MASC;SG
конник	καβαλάρη	конник	καβαλάρλω	N;INDF;MASC;SG	N;ACC;MASC;SG
конник	αναβάτη	конник	αναβάτης	N;INDF;MASC;SG	N;ACC;MASC;SG
доза	δόση	доза	δόση	N;INDF;FEM;SG	N;NOM;FEM;SG
доза	δοσολογία	доза	δοσολογία	N;INDF;FEM;SG	N;NOM;FEM;SG
доза	δόση	доза	δόση	N;INDF;FEM;SG	N;NOM;FEM;SG
доза	δόσης	доза	δόση	N;INDF;FEM;SG	N;GEN;FEM;SG
измервания	μετρήσεις	измерване	μέτρηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
измервания	μετρήσεις	измерване	μέτρηση	N;INDF;NEUT;PL	N;NOM;FEM;PL
емблема	έμβλημα	емблем	έμβλημα	N;INDF;FEM;SG	N;NOM;NEUT;SG
петра	πέτρα	петра	πέτρο	N;INDF;FEM;SG	N;NOM;FEM;SG
мускул	μυ	мускул	μυ	N;INDF;MASC;SG	N;ACC;MASC;SG
колонията	αποικία	колония	αποικία	N;DEF;FEM;SG	N;NOM;FEM;SG
полезна	χρήσιμο	полезен	χρήσιμο	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
полезна	χρήσιμη	полезен	χρήσιμος	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
полезна	χρήσιμος	полезен	χρήσιμος	ADJ;INDF;FEM;SG	ADJ;NOM;MASC;SG
полезна	χρήσιμο	полезен	χρήσιμο	ADJ;INDF;FEM;SG	ADJ;NOM;NEUT;SG
полезна	χρήσιμη	полезен	χρήσιμος	ADJ;INDF;FEM;SG	ADJ;NOM;FEM;SG
показани	προβλήθηκαν	покажа-(се)	προβάλλω	V;PFV;INDF;PL;V.PTCP;PASS	V;PFV;IND;PL;3;PST;FIN;PASS
крайници	άκρα	крайник	άκρα	N;INDF;MASC;PL	N;NOM;NEUT;PL
крайници	άκρα	крайник	άκρα	N;INDF;MASC;PL	N;NOM;NEUT;PL
размножаване	αναπαραγωγή	размножаване	αναπαραγωγή	N;INDF;NEUT;SG	N;NOM;FEM;SG
размножаване	εκτροφή	размножаване	εκτροφή	N;INDF;NEUT;SG	N;NOM;FEM;SG
размножаване	αναπαραγωγή	размножаване	αναπαραγωγή	N;INDF;NEUT;SG	N;NOM;FEM;SG
статуята	άγαλμα	статуя	άγαλμα	N;DEF;FEM;SG	N;NOM;NEUT;SG
верни	πιστοί	верен	πιστός	ADJ;INDF;PL	ADJ;NOM;MASC;PL
верни	πιστοί	верен	πιστός	ADJ;INDF;PL	ADJ;NOM;MASC;PL
архиви	αρχεία	архив	αρχείο	N;INDF;MASC;PL	N;NOM;NEUT;PL
архиви	δίσκοι	архив	δίσκος	N;INDF;MASC;PL	N;NOM;MASC;PL
архиви	αρχεία	архив	αρχείο	N;INDF;MASC;PL	N;NOM;NEUT;PL
документите	έγγραφα	документ	έγγραφο	N;DEF;MASC;PL	N;NOM;NEUT;PL
вечеря	βραδινό	вечеря	βραδινός	N;INDF;FEM;SG	N;NOM;NEUT;SG
вечеря	δείπνο	вечеря	δείπνο	N;INDF;FEM;SG	N;NOM;NEUT;SG
анализи	αναλύσεις	анализ	ανάλυση	N;INDF;MASC;PL	N;NOM;FEM;PL
бедствия	καταστροφές	бедствие	καταστροφή	N;INDF;NEUT;PL	N;NOM;FEM;PL
фитипалди	φιτιπάλντι	фитипалда	φιτιπάλντι	N;INDF;MASC;SG	N
подводница	υποβρύχιο	подводница	υποβρύχιο	N;INDF;FEM;SG	N;NOM;NEUT;SG
подводница	υποβρύχιο	подводница	υποβρύχιο	N;INDF;FEM;SG	N;NOM;NEUT;SG
подводница	υπο	подводница	υπο	N;INDF;FEM;SG	N
перо	φτερό	перо	φτερός	N;INDF;NEUT;SG	N;NOM;NEUT;SG
перо	πέρο	перо	πέρο	N;INDF;NEUT;SG	N
лекува	θεραπεύει	лекувам	θεραπεύω	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
лекува	γιατρεύει	лекувам	γιατρέπω	V;IPFV;IND;SG;3;PRS;FIN;ACT	V;IPFV;IND;SG;3;PRS;FIN;ACT
