ve	y	ve	y	CONJ	CONJ
firma	companía	firma	companía	N;NOM;SG;3	N;FEM;SG
alıyor	tomando	al	tomar	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
alıyor	teniendo	al	tener	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
maliyeti	coste	maliyet	coste	N;NOM;SG;3	N;MASC;SG
maliyeti	costo	maliyet	costo	N;NOM;SG;3	N;MASC;SG
maliyeti	coste	maliyet	coste	N;NOM;SG;3	N;MASC;SG
maliyeti	costo	maliyet	costo	N;NOM;SG;3	N;MASC;SG
sayfalar	páginas	sayfa	página	N;NOM;PL;3	N;FEM;PL
sayfalar	paginas	sayfa	pagina	N;NOM;PL;3	N;FEM;PL
yorumlar	críticas	yorum	crítica	N;NOM;PL;3	N;FEM;PL
yorumlar	opiniones	yorum	opinión	N;NOM;PL;3	N;FEM;PL
yorumlar	reseñas	yorum	reseña	N;NOM;PL;3	N;FEM;PL
yorumlar	observaciones	yorum	observación	N;NOM;PL;3	N;FEM;PL
yorumlar	comentarios	yorum	comentario	N;NOM;PL;3	N;MASC;PL
izleyen	mirando	izle	mirar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
izleyen	viendo	izle	ver	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
izleyen	observando	izle	observar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
kayıtları	actas	kayıt	acta	N;ACC;PL;3	N;FEM;PL
kayıtları	registros	kayıt	registro	N;ACC;PL;3	N;MASC;PL
kayıtları	discos	kayıt	disco	N;ACC;PL;3	N;MASC;PL
kayıtları	records	kayıt	records	N;ACC;PL;3	N;MASC
kayıtları	troncos	kayıt	tronco	N;ACC;PL;3	N;MASC;PL
kayıtları	registros	kayıt	registro	N;ACC;PL;3	N;MASC;PL
kayıtları	registros	kayıt	registro	N;ACC;PL;3	N;MASC;PL
kayıtları	inscripciones	kayıt	inscripción	N;ACC;PL;3	N;FEM;PL
reis	reis	reis	reis		
komuta	mando	komut	mando	N;NOM;SG;3	N;MASC;SG
komuta	comando	komut	comando	N;NOM;SG;3	N;MASC;SG
komuta	comandancia	komut	comandancia	N;NOM;SG;3	N;FEM;SG
gelişmeler	avanza	geliş	avanzar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
kuşlar	pajaritos	kuş	pajarito	N;NOM;PL;3	N;MASC;PL
kuşlar	aves	kuş	ave	N;NOM;PL;3	N;FEM;PL
kuşlar	pájaros	kuş	pájaro	N;NOM;PL;3	N;MASC;PL
alçak	low	alçak	low		
islami	islami	islami	islami		
sayfaya	pagina	sayfa	pagina	N;DAT;SG;3	N;FEM;SG
sayfaya	página	sayfa	página	N;DAT;SG;3	N;FEM;SG
sayfaya	page	sayfa	pager	N;DAT;SG;3	N
önlemek	impidiendo	önle	impedir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
önlemek	prevenir	önle	prevenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	previene	önle	prevenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
önlemek	prevenir	önle	prevenir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
önlemek	impedir	önle	impedir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
getirmek	trayendo	getir	traer	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
notlar	apuntes	not	apunte	N;NOM;PL;3	N;MASC;PL
notlar	notas	not	nota	N;NOM;PL;3	N;FEM;PL
notlar	notes	not	note	N;NOM;PL;3	N
notlar	grados	not	grado	N;NOM;PL;3	N;MASC;PL
nerede	donde	nere	donde	PRO;ESS;SG;3	PRO
nerede	dónde	nere	dónde	PRO;ESS;SG;3	PRO
inanç	fé	inanç	fé		
heyeti	delegación	heyet	delegación	N;NOM;SG;3	N;FEM;SG
kişiliği	personalidad	kişilik	personalidad	N;NOM;SG;3	N;FEM;SG
çalışmak	estudiar	çalış	estudiar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	estudiando	çalış	estudiar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çalışmak	trabajar	çalış	trabajar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
çalışmak	trabajando	çalış	trabajar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çalışmak	funcionando	çalış	funcionar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
çalışmak	trabajar	çalış	trabajar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
gitmek	va	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;IND;SG;3;PRS;FIN
gitmek	yendo	git	ir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	abandonando	git	abandonar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	saliendo	git	salir	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
gitmek	dejando	git	dejar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
kum	kum	kum	kum		
ruslar	rusos	rus	ruso	N;NOM;PL;3	N;MASC;PL
tapınağı	sien	tapınak	sien	N;NOM;SG;3	N;FEM;SG
tapınağı	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınağı	templo	tapınak	templo	N;NOM;SG;3	N;MASC;SG
gezi	trip	gez	trip		
başlattı	lanzó	başla	lanzar	V;PFV;IND;SG;3;POS;PST;CAUS	V;IND;SG;3;PST;FIN
töreni	ceremonia	tören	ceremonia	N;NOM;SG;3	N;FEM;SG
güneybatı	sudoeste	güneybatı	sudoeste	N;ACC;SG;3	N;MASC;SG
güneybatı	suroeste	güneybatı	suroeste	N;ACC;SG;3	N;MASC;SG
güneybatı	sudoeste	güneybatı	sudoeste	N;ACC;SG;3	N;MASC;SG
güneybatı	suroeste	güneybatı	suroeste	N;ACC;SG;3	N;MASC;SG
burdur	burdur	bur	burdur		
doğrusal	lineal	doğrusal	lineal	ADJ	ADJ;SG
doğrusal	lineales	doğrusal	lineal	ADJ	ADJ;PL
türler	géneros	tür	género	N;NOM;PL;3	N;MASC;PL
türler	especies	tür	especie	N;NOM;PL;3	N;FEM;PL
türler	tipos	tür	tipo	N;NOM;PL;3	N;MASC;PL
başarılar	logros	başarı	logro	N;NOM;PL;3	N;MASC;PL
başarılar	realizaciones	başarı	realización	N;NOM;PL;3	N;FEM;PL
başarılar	exitos	başarı	exito	N;NOM;PL;3	N;MASC;PL
başarılar	aciertos	başarı	acierto	N;NOM;PL;3	N;MASC;PL
başarılar	éxitos	başarı	éxito	N;NOM;PL;3	N;MASC;PL
başarılar	logros	başarı	logro	N;NOM;PL;3	N;MASC;PL
başarılar	realizaciones	başarı	realización	N;NOM;PL;3	N;FEM;PL
başarılar	exitos	başarı	exito	N;NOM;PL;3	N;MASC;PL
başarılar	éxitos	başarı	éxito	N;NOM;PL;3	N;MASC;PL
politikaları	pólizas	politika	póliza	N;NOM;PL;3	N;FEM;PL
politikaları	politicas	politika	politico	N;NOM;PL;3	N;FEM;PL
politikaları	políticas	politika	política	N;NOM;PL;3	N;FEM;PL
uyumlu	compatible	uyumlu	compatible	ADJ	ADJ;SG
uyumlu	compatibles	uyumlu	compatible	ADJ	ADJ;PL
demirel	demirel	demirel	demirel		
tesisleri	facilidades	tesis	facilidad	N;ACC;PL;3	N;FEM;PL
tesisleri	instalaciones	tesis	instalación	N;ACC;PL;3	N;FEM;PL
katliamı	matanza	katlia	matanza	N;ACC;SG;3	N;FEM;SG
katliamı	masacre	katlia	masacre	N;ACC;SG;3	N;FEM;SG
corporation	corporación	corporation	corporación	N;NOM;SG;3	N;FEM;SG
corporation	corporation	corporation	corporation	N;NOM;SG;3	N;FEM;SG
araçlar	vehículos	araç	vehículo	N;NOM;PL;3	N;MASC;PL
araçlar	vehiculos	araç	vehiculo	N;NOM;PL;3	N;MASC;PL
araçlar	instrumentos	araç	instrumento	N;NOM;PL;3	N;MASC;PL
araçlar	herramientas	araç	herramienta	N;NOM;PL;3	N;FEM;PL
ani	ani	ani	ani		
otel	motel	otel	motel	N;NOM;SG;3	N;MASC;SG
otel	hotel	otel	hotel	N;NOM;SG;3	N;MASC;SG
tanımı	definición	tanım	definición	N;NOM;SG;3	N;FEM;SG
matt	mat	matt	mat		
askerlik	ejército	askerlik	ejército	N;NOM;SG;3	N;MASC;SG
sahipleri	propietarios	sahip	propietario	N;ACC;PL;3	N;MASC;PL
sahipleri	dueños	sahip	dueño	N;ACC;PL;3	N;MASC;PL
philip	filipo	phil	filipo	N;NOM;SG;3	N;MASC;SG
dağlar	montañas	dağ	montaña	N;NOM;PL;3	N;FEM;PL
dağlar	montes	dağ	monte	N;NOM;PL;3	N;MASC;PL
dağlar	colinas	dağ	colina	N;NOM;PL;3	N;FEM;PL
dağlar	cerros	dağ	cerros	N;NOM;PL;3	N;MASC;PL
örümcek	araña	örü	araña	N;NOM;SG;3	N;FEM;SG
örümcek	spider	örü	spider	N;NOM;SG;3	N
örümcek	spidey	örü	spidey	N;NOM;SG;3	N;MASC;SG
davranış	comportamiento	davranış	comportamiento	N;NOM;SG;3	N;MASC;SG
davranış	conducta	davranış	conducta	N;NOM;SG;3	N;FEM;SG
davranış	actitud	davranış	actitud	N;NOM;SG;3	N;FEM;SG
davranış	comportamiento	davranış	comportamiento	N;NOM;SG;3	N;MASC;SG
davranış	conducta	davranış	conducta	N;NOM;SG;3	N;FEM;SG
davranış	comportamiento	davranış	comportamiento	N;NOM;SG;3	N;MASC;SG
akımı	stream	akım	stream	N;NOM;SG;3	N
akımı	arroyo	akım	arroyo	N;NOM;SG;3	N;MASC;SG
kütüphane	biblioteca	kütüphane	biblioteca	N;NOM;SG;3	N;FEM;SG
hastalıkları	enfermedades	hastalık	enfermedad	N;NOM;PL;3	N;FEM;PL
karakterleri	caracteres	karakter	carácter	N;NOM;PL;3	N;MASC;PL
karakterleri	personajes	karakter	personaje	N;NOM;PL;3	N;MASC;PL
juventus	juventus	juventus	juventus	N;NOM;SG;3	N
görevden	desestimación	görev	desestimación	N;AT+ABL;SG;3	N;FEM;SG
görevden	despedida	görev	despedida	N;AT+ABL;SG;3	N;FEM;SG
karma	karma	karma	karma		
romalılar	romanos	romalı	romano	N;NOM;PL;3	N;MASC;PL
organizasyon	organizacion	organizasyon	organizacion	N;NOM;SG;3	N;FEM;SG
organizasyon	organización	organizasyon	organización	N;NOM;SG;3	N;FEM;SG
organizasyon	organizacion	organizasyon	organizacion	N;NOM;SG;3	N;FEM;SG
organizasyon	organización	organizasyon	organización	N;NOM;SG;3	N;FEM;SG
yükseklik	altitud	yükseklik	altitud	N;NOM;SG;3	N;FEM;SG
yükseklik	elevación	yükseklik	elevación	N;NOM;SG;3	N;FEM;SG
yükseklik	altitud	yükseklik	altitud	N;NOM;SG;3	N;FEM;SG
yükseklik	estatura	yükseklik	estatura	N;NOM;SG;3	N;FEM;SG
yükseklik	altura	yükseklik	altura	N;NOM;SG;3	N;FEM;SG
bayezid	bayezid	bayezid	bayezid		
anıtı	monumento	anıt	monumento	N;ACC;SG;3	N;MASC;SG
okula	colegio	okul	colegio	N;DAT;SG;3	N;MASC;SG
okula	escuela	okul	escuela	N;DAT;SG;3	N;FEM;SG
geçirmek	gastar	geçir	gastar	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
turkey	pavo	turkey	pavo		
etkinlik	actividad	etkinlik	actividad	N;NOM;SG;3	N;FEM;SG
etkinlik	acontecimiento	etkinlik	acontecimiento	N;NOM;SG;3	N;MASC;SG
etkinlik	evento	etkinlik	evento	N;NOM;SG;3	N;MASC;SG
merak	curiosidad	merak	curiosidad	N;NOM;SG;3	N;FEM;SG
merak	curiosidad	merak	curiosidad	N;NOM;SG;3	N;FEM;SG
merak	maravilla	merak	maravilla	N;NOM;SG;3	N;FEM;SG
cc	ccs	cc	ccs		
sayfayı	pagina	sayfa	pagina	N;ACC;SG;3	N;FEM;SG
sayfayı	página	sayfa	página	N;ACC;SG;3	N;FEM;SG
sayfayı	page	sayfa	pager	N;ACC;SG;3	N
devriye	patrullaje	devri	patrullaje	N;NOM;SG;3	N;MASC;SG
devriye	patrulla	devri	patrulla	N;NOM;SG;3	N;FEM;SG
devriye	patrullaje	devri	patrullaje	N;NOM;SG;3	N;MASC;SG
devriye	patrullero	devri	patrullero	N;NOM;SG;3	N;MASC;SG
ligue	ligue	ligue	ligue	N;NOM;SG;3	N;FEM;SG
açısı	ángulo	açı	ángulo	N;NOM;SG;3	N;MASC;SG
açısı	angulo	açı	angulo	N;NOM;SG;3	N;MASC;SG
saldırıları	atentados	saldırı	atentado	N;ACC;PL;3	N;MASC;PL
saldırıları	ataques	saldırı	ataque	N;ACC;PL;3	N;MASC;PL
sunucusu	presentador	sunucu	presentador	N;NOM;SG;3	N;MASC;SG
sunucusu	presentadora	sunucu	presentador	N;NOM;SG;3	N;FEM;SG
sunucusu	servidor	sunucu	servidor	N;NOM;SG;3	N;MASC;SG
alışveriş	tienda	alışveriş	tienda	N;NOM;SG;3	N;FEM;SG
alışveriş	compra	alışveriş	compra	N;NOM;SG;3	N;FEM;SG
alışveriş	adquisición	alışveriş	adquisición	N;NOM;SG;3	N;FEM;SG
alışveriş	shopping	alışveriş	shopping	N;NOM;SG;3	N;MASC
uygulamalar	aplicaciones	uygulama	aplicación	N;NOM;PL;3	N;FEM;PL
uygulamalar	solicitudes	uygulama	solicitud	N;NOM;PL;3	N;FEM;PL
uygulamalar	aplicaciones	uygulama	aplicación	N;NOM;PL;3	N;FEM;PL
işlemleri	transacciones	işlem	transacción	N;ACC;PL;3	N;FEM;PL
işlemleri	operaciones	işlem	operación	N;ACC;PL;3	N;FEM;PL
forum	forum	forum	forum		
sistemler	sistemas	sistem	sistema	N;NOM;PL;3	N;MASC;PL
sistemler	systems	sistem	system	N;NOM;PL;3	N
güvenliği	inocuidad	güvenlik	inocuidad	N;NOM;SG;3	N;FEM;SG
güvenliği	seguridad	güvenlik	seguridad	N;NOM;SG;3	N;FEM;SG
tapınak	sien	tapınak	sien	N;NOM;SG;3	N;FEM;SG
tapınak	temple	tapınak	temple	N;NOM;SG;3	N;MASC;SG
tapınak	templo	tapınak	templo	N;NOM;SG;3	N;MASC;SG
tapınak	tabernáculo	tapınak	tabernáculo	N;NOM;SG;3	N;MASC;SG
topraklar	tierras	toprak	tierra	N;NOM;PL;3	N;FEM;PL
topraklar	suelos	toprak	suelo	N;NOM;PL;3	N;MASC;PL
romantik	romance	romantik	romance	N;NOM;SG;3	N;MASC;SG
romantik	romanticismo	romantik	romanticismo	N;NOM;SG;3	N;MASC;SG
bahçesi	jardín	bahçe	jardín	N;NOM;SG;3	N;MASC;SG
bahçesi	jardinería	bahçe	jardinería	N;NOM;SG;3	N;FEM;SG
bahçesi	jardin	bahçe	jardin	N;NOM;SG;3	N;MASC;SG
merkezleri	centros	merkez	centro	N;ACC;PL;3	N;MASC;PL
merkezleri	centros	merkez	centro	N;ACC;PL;3	N;MASC;PL
bakanlar	ministros	bakan	ministro	N;NOM;PL;3	N;MASC;PL
bakanlar	ministras	bakan	ministra	N;NOM;PL;3	N;FEM;PL
otobüs	bus	otobüs	bus	N;NOM;SG;3	N;MASC;SG
otobüs	autobus	otobüs	autobus	N;NOM;SG;3	N;MASC;SG
otobüs	autobús	otobüs	autobús	N;NOM;SG;3	N;MASC;SG
otobüs	ómnibus	otobüs	ómnibus	N;NOM;SG;3	N;MASC
otobüs	ómnibus	otobüs	ómnibus	N;NOM;SG;3	N;MASC
yeteneği	capacidad	yetenek	capacidad	N;NOM;SG;3	N;FEM;SG
yeteneği	habilidad	yetenek	habilidad	N;NOM;SG;3	N;FEM;SG
yatırım	inversión	yatırım	inversión	N;NOM;SG;3	N;FEM;SG
yatırım	inversion	yatırım	inversion	N;NOM;SG;3	N;FEM;SG
yatırım	inversión	yatırım	inversión	N;NOM;SG;3	N;FEM;SG
gaziantepspor	gaziantepspor	gaziantepspor	gaziantepspor	N;NOM;SG;3	N;SG
kurallar	normas	kural	norma	N;NOM;PL;3	N;FEM;PL
kurallar	reglas	kural	regla	N;NOM;PL;3	N;FEM;PL
kurallar	pautas	kural	pauta	N;NOM;PL;3	N;FEM;PL
kurallar	orientaciones	kural	orientación	N;NOM;PL;3	N;FEM;PL
kurallar	directrices	kural	directriz	N;NOM;PL;3	N;FEM;PL
tekniği	tecnica	teknik	tecnicar	N;ACC;SG;3	N;FEM;SG
tekniği	técnica	teknik	técnica	N;ACC;SG;3	N;FEM;SG
soyundan	descendiente	soyun	descendiente	N;AT+ABL;SG;3	N;SG
duygusal	emocional	duygusal	emocional	ADJ	ADJ;SG
duygusal	emocionales	duygusal	emocional	ADJ	ADJ;PL
duygusal	emotivo	duygusal	emotivo	ADJ	ADJ;MASC;SG
duygusal	sentimentales	duygusal	sentimental	ADJ	ADJ;PL
duygusal	sentimental	duygusal	sentimental	ADJ	ADJ;SG
başa	basha	baş	basha		
başa	asa	baş	asar		
haberleri	noticias	haber	noticia	N;NOM;PL;3	N;FEM;PL
haberleri	novedades	haber	novedad	N;NOM;PL;3	N;FEM;PL
girişimi	tentativa	girişim	tentativa	N;NOM;SG;3	N;FEM;SG
girişimi	iniciativa	girişim	iniciativa	N;NOM;SG;3	N;FEM;SG
dostluk	amistad	dostluk	amistad	N;NOM;SG;3	N;FEM;SG
yapıları	estructuras	yap	estructura	N;ACC;PL;3	N;FEM;PL
moon	luna	moon	luna	N;NOM;SG;3	N;FEM;SG
moon	moon	moon	moon	N;NOM;SG;3	N
teori	teoría	teori	teoría	N;NOM;SG;3	N;FEM;SG
teori	teoria	teori	teoria	N;NOM;SG;3	N;FEM;SG
aynen	ídem	aynen	ídem		
direniş	tabi	direniş	tabi	N;NOM;SG;3	N
direniş	resistencia	direniş	resistencia	N;NOM;SG;3	N;FEM;SG
filosu	flota	filo	flota	N;NOM;SG;3	N;FEM;SG
fotoğrafları	fotos	fotoğraf	foto	N;NOM;PL;3	N;FEM;PL
fotoğrafları	fotografías	fotoğraf	fotografía	N;NOM;PL;3	N;FEM;PL
sahnesi	escena	sahne	escena	N;NOM;SG;3	N;FEM;SG
bahçe	jardinería	bahçe	jardinería	N;NOM;SG;3	N;FEM;SG
bahçe	jardín	bahçe	jardín	N;NOM;SG;3	N;MASC;SG
bahçe	jardinería	bahçe	jardinería	N;NOM;SG;3	N;FEM;SG
bahçe	jardin	bahçe	jardin	N;NOM;SG;3	N;MASC;SG
çeşitleri	variedades	çeşit	variedad	N;ACC;PL;3	N;FEM;PL
çeşitleri	tipos	çeşit	tipo	N;ACC;PL;3	N;MASC;PL
başlangıcı	comienzo	başlangıç	comienzo	N;ACC;SG;3	N;MASC;SG
tff	tff	tff	tff		
oluşturuldu	creó	oluş	crear	V;PFV;IND;SG;3;POS;PST;PASS	V;IND;SG;3;PST;FIN
sözler	citas	söz	cita	N;NOM;PL;3	N;FEM;PL
sözler	frases	söz	frase	N;NOM;PL;3	N;FEM;PL
sözler	cotizaciones	söz	cotización	N;NOM;PL;3	N;FEM;PL
sözler	comillas	söz	comilla	N;NOM;PL;3	N;FEM;PL
sözler	promesas	söz	promesa	N;NOM;PL;3	N;FEM;PL
sözler	palabras	söz	palabra	N;NOM;PL;3	N;FEM;PL
sözler	letras	söz	letra	N;NOM;PL;3	N;FEM;PL
finansal	financiero	finansal	financiero	ADJ	ADJ;MASC;SG
finansal	financial	finansal	financial	ADJ	ADJ;SG
finansal	financieros	finansal	financiero	ADJ	ADJ;MASC;PL
finansal	financiera	finansal	financiero	ADJ	ADJ;FEM;SG
filipinler	filipinas	filip	filipino	N;NOM;PL;3	N;FEM;PL
çocukluk	niñez	çocukluk	niñez	N;NOM;SG;3	N;FEM;SG
çocukluk	infancia	çocukluk	infancia	N;NOM;SG;3	N;FEM;SG
yaylası	meseta	yayla	meseta	N;NOM;SG;3	N;FEM;SG
yaylası	altiplano	yayla	altiplano	N;NOM;SG;3	N;MASC;SG
değerlendirme	revisar	değerlen	revisar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
veriler	datos	veri	dato	N;NOM;PL;3	N;MASC;PL
aileler	progenitores	aile	progenitor	N;NOM;PL;3	N;MASC;PL
aileler	padres	aile	padre	N;NOM;PL;3	N;MASC;PL
aileler	familias	aile	familia	N;NOM;PL;3	N;FEM;PL
yöntemleri	métodos	yöntem	método	N;NOM;PL;3	N;MASC;PL
salon	lounge	salon	lounge	N;NOM;SG;3	N;MASC;SG
salon	salón	salon	salón	N;NOM;SG;3	N;MASC;SG
salon	salon	salon	salon	N;NOM;SG;3	N;MASC;SG
salon	salón	salon	salón	N;NOM;SG;3	N;MASC;SG
salon	vestíbulo	salon	vestíbulo	N;NOM;SG;3	N;MASC;SG
salon	pasillo	salon	pasillo	N;NOM;SG;3	N;MASC;SG
salon	hall	salon	hall	N;NOM;SG;3	N;MASC;SG
salon	salón	salon	salón	N;NOM;SG;3	N;MASC;SG
üzeri	supra	üzer	supro		
ejderha	dragón	ejderha	dragón	N;NOM;SG;3	N;MASC;SG
ejderha	dragon	ejderha	dragon	N;NOM;SG;3	N;MASC;SG
destekleyen	apoyar	destekle	apoyar	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
destekleyen	apoyando	destekle	apoyar	V;PFV;IND;POS;PRS;V.PTCP	V;V.MSDR
ülkelere	paises	ülke	pais	N;DAT;PL;3	N;MASC;PL
ülkelere	países	ülke	país	N;DAT;PL;3	N;MASC;PL
telekom	telecom	telekom	telecom	N;NOM;SG;3	N;FEM;SG
bellek	memoria	bellek	memoria	N;NOM;SG;3	N;FEM;SG
torunu	nieta	torun	nieta	N;NOM;SG;3	N;FEM;SG
torunu	nieto	torun	nieto	N;NOM;SG;3	N;MASC;SG
başkanları	presidentes	başkan	presidente	N;ACC;PL;3	N;MASC;PL
turkish	ingles	turkish	ingle		
olasılık	probabilidad	olasılık	probabilidad	N;NOM;SG;3	N;FEM;SG
olasılık	posibilidad	olasılık	posibilidad	N;NOM;SG;3	N;FEM;SG
bağlantıları	acoplamientos	bağlantı	acoplamiento	N;NOM;PL;3	N;MASC;PL
bağlantıları	vínculos	bağlantı	vínculo	N;NOM;PL;3	N;MASC;PL
bağlantıları	enlaces	bağlantı	enlace	N;NOM;PL;3	N;MASC;PL
bağlantıları	links	bağlantı	link	N;NOM;PL;3	N;MASC;PL
bağlantıları	conexiones	bağlantı	conexión	N;NOM;PL;3	N;FEM;PL
tehlike	peligro	tehlike	peligro	N;NOM;SG;3	N;MASC;SG
balkanlar	balcanes	balkan	balcan	N;NOM;PL;3	N;MASC;PL
balkanlar	balcanes	balkan	balcan	N;NOM;PL;3	N;MASC;PL
yüzme	nado	yüz	nado		
yayılan	irradiando	yay	irradiar	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;V.MSDR
dersler	enseñanzas	ders	enseñanza	N;NOM;PL;3	N;FEM;PL
dersler	lecciones	ders	lección	N;NOM;PL;3	N;FEM;PL
dersler	clases	ders	clase	N;NOM;PL;3	N;FEM;PL
dersler	ponencias	ders	ponencia	N;NOM;PL;3	N;FEM;PL
dersler	conferencias	ders	conferencia	N;NOM;PL;3	N;FEM;PL
dersler	charlas	ders	charla	N;NOM;PL;3	N;FEM;PL
dersler	cursos	ders	curso	N;NOM;PL;3	N;MASC;PL
dersler	clases	ders	clase	N;NOM;PL;3	N;FEM;PL
güneye	sur	güne	sur	N;DAT;SG;3	N;MASC;SG
çarşamba	miercoles	çarşamba	miercoles		
şirketleri	compañias	şirket	compañia	N;ACC;PL;3	N;FEM;PL
şirketleri	empresas	şirket	empresa	N;ACC;PL;3	N;FEM;PL
şirketleri	compañías	şirket	compañía	N;ACC;PL;3	N;FEM;PL
yapıyor	haciendo	yap	hacer	V;PROG;IND;SG;3;POS;INFM;PRS	V;V.MSDR
satranç	ajedrez	satranç	ajedrez	N;NOM;SG;3	N;MASC;SG
yakup	yakub	yakup	yakub		
katedrali	catedral	katedrali	catedral	N;ESS;SG;3	N;FEM;SG
korunması	proteger	korun	proteger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
korunması	protegiendo	korun	proteger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;V.MSDR
belirten	especificando	belir	especificar	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;V.MSDR
düzensiz	irregulares	düzensiz	irregular	ADJ	ADJ;PL
düzensiz	irregular	düzensiz	irregular	ADJ	ADJ;SG
tedavisi	tratamiento	tedavi	tratamiento	N;NOM;SG;3	N;MASC;SG
maalesef	lamentablemente	maalesef	lamentablemente	ADV	ADV
maalesef	tristemente	maalesef	tristemente	ADV	ADV
maalesef	desafortunadamente	maalesef	desafortunadamente	ADV	ADV
maalesef	lamentablemente	maalesef	lamentablemente	ADV	ADV
maalesef	desgraciadamente	maalesef	desgraciadamente	ADV	ADV
kayserispor	kayserispor	kayserispor	kayserispor	N;NOM;SG;3	N
kullanıcıları	usuarios	kullanıcı	usuario	N;ACC;PL;3	N;MASC;PL
bateri	tambor	bateri	tambor	N;NOM;SG;3	N;MASC;SG
bateri	batería	bateri	batería	N;NOM;SG;3	N;FEM;SG
meryem	madonna	meryem	madonna	N;NOM;SG;3	N;FEM;SG
meryem	virgen	meryem	virgen	N;NOM;SG;3	N;FEM;SG
meryem	mariam	meryem	mariam	N;NOM;SG;3	N;FEM;SG
meryem	maría	meryem	maría	N;NOM;SG;3	N;FEM;SG
meryem	mary	meryem	mary	N;NOM;SG;3	N;FEM;SG
savaşlar	guerras	savaş	guerra	N;NOM;PL;3	N;FEM;PL
savaşlar	batallas	savaş	batalla	N;NOM;PL;3	N;FEM;PL
geliştirmek	desarrollando	geliş	desarrollar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;V.MSDR
geliştirmek	potenciar	geliş	potenciar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	realzar	geliş	realzar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	mejorar	geliş	mejorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	mejorar	geliş	mejorar	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
extra	extra	extra	extra		
tura	recorrido	tur	recorrido	N;DAT;SG;3	N;MASC;SG
tura	tour	tur	tour	N;DAT;SG;3	N;MASC;SG
tura	gira	tur	gira	N;DAT;SG;3	N;FEM;SG
tura	cabeza	tur	cabeza	N;DAT;SG;3	N;FEM;SG
adalar	islas	ada	isla	N;NOM;PL;3	N;FEM;PL
misafir	huésped	misafir	huésped	N;NOM;SG;3	N;MASC;SG
kesme	corte	kes	corte		
genişliği	anchura	genişlik	anchura	N;NOM;SG;3	N;FEM;SG
genişliği	ancho	genişlik	ancho	N;NOM;SG;3	N;MASC;SG
turistik	turístico	turistik	turístico	ADJ	ADJ;MASC;SG
turistik	turística	turistik	turístico	ADJ	ADJ;FEM;SG
turistik	turístico	turistik	turístico	ADJ	ADJ;MASC;SG
adem	adham	adem	adham		
katılmak	unir	kat	unir	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
katılmak	únete	kat	únete	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;IND;SG;2;PRS;FIN
katılmak	participa	kat	participar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;IND;SG;3;PRS;FIN
katılmak	participar	kat	participar	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
