von	من	von	مِن	ADP	ADP
fünften	خامس	fünft	خَامِس	ADJ	ADJ;NOM;INDF;MASC;SG
fünften	الخامس	fünft	خَامِس	ADJ	ADJ;NOM;DEF;MASC;SG
fünften	الخامسة	fünft	خَامِس	ADJ	ADJ;NOM;DEF;FEM;SG
gezogen	سحبت	ziehen	سَحَب	V;V.PTCP	V;PFV;FEM;SG;3;ACT
verkauf	بيع	verkaufen	بَيع	N	N;NOM;INDF;SG
verkauf	بيع	verkaufen	بَيع	N	N;NOM;INDF;SG
verkauf	البيع	verkaufen	بَيع	N	N;NOM;DEF;SG
verkauf	المبيعات	verkaufen	مَبِيعَات	N	N;NOM;DEF;PL
verkauf	مبيعات	verkaufen	مَبِيعَات	N	N;NOM;INDF;PL
verkauf	البيع	verkaufen	بَيع	N	N;NOM;DEF;SG
verkauf	بيع	verkaufen	بَيع	N	N;NOM;INDF;SG
verkauf	البيع	verkaufen	بَيع	N	N;NOM;DEF;SG
verkauf	تخفيضات	verkaufen	تَخفِيض	N	N;NOM;INDF;PL
positiv	ايجابي	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
positiv	الايجابي	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
positiv	ايجابية	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
positiv	الايجابية	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
positiv	الايجابية	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
positiv	ايجابيات	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;INDF;FEM;PL
positiv	ايجابي	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
positiv	الايجابي	positiv	إِيجَابِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
wohnung	شقة	wohnung	شَقَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
wohnung	شقة	wohnung	شَقَّة	N;NOM;FEM;SG	N;NOM;INDF;SG
wohnung	الشقة	wohnung	شَقَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
wohnung	شقه	wohnung	شَقه	N;NOM;FEM;SG	N;NOM;INDF;SG
interessen	الاهتمامات	interesse	اِهتِمَام	N;NOM;PL	N;NOM;DEF;PL
interessen	المصالح	interesse	مَصلَحَة	N;NOM;PL	N;NOM;DEF;PL
interessen	مصالح	interesse	مَصلَحَة	N;NOM;PL	N;NOM;INDF;PL
interessen	اهتمامات	interesse	اِهتِمَام	N;NOM;PL	N;NOM;INDF;PL
gedanken	اعتقدت	panken	اِعتَقَد	V;NFIN	V;PFV;FEM;SG;3;ACT
gedanken	ظننت	panken	ظَنَّن	V;NFIN	V;PFV;MASC;SG;1;ACT
gedanken	فكرت	panken	فكرت	V;NFIN	V;PFV;FEM;SG;3;ACT
japanischer	ياباني	japanisch	يَابَانِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
japanischer	اليابانية	japanisch	يَابَانِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
niederlanden	الهولندية	niederlinden	هُولَندِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
verletzt	انتهك	verletzen	اِنتَهَك	V;V.PTCP	V;PFV;MASC;SG;3;ACT
verletzt	انتهكت	verletzen	اِنتَهَك	V;V.PTCP	V;PFV;FEM;SG;3;ACT
verletzt	تؤذي	verletzen	أَذَى	V;V.PTCP	V;IPFV;MASC;IND;SG;2;FIN;ACT
erweiterte	مددت	erweitern	مَدَّد	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
jung	شابة	jung	شَابّ	ADJ	ADJ;NOM;INDF;FEM;SG
sehenswürdigkeiten	المتاحف	sehenswürdigkeiten	مُتَاحَف	N;NOM;FEM;PL	N;NOM;DEF;PL
sehenswürdigkeiten	الجذب	sehenswürdigkeiten	جَذب	N;NOM;FEM;PL	N;NOM;DEF;PL
sehenswürdigkeiten	مناظر	sehenswürdigkeiten	مُنَاظِر	N;NOM;FEM;PL	N;NOM;INDF;PL
sehenswürdigkeiten	المناظر	sehenswürdigkeiten	مُنَاظِر	N;NOM;FEM;PL	N;NOM;DEF;PL
sehenswürdigkeiten	الاثار	sehenswürdigkeiten	أَثَر	N;NOM;FEM;PL	N;NOM;DEF;PL
umbau	تحويل	umbau	تَحوِيل	N	N;NOM;INDF;SG
umbau	التحويل	umbau	تَحوِيل	N	N;NOM;DEF;SG
umbau	التعمير	umbau	تَعمِير	N	N;NOM;DEF;SG
getragen	لبست	tragen	لَبِس	V;V.PTCP	V;PFV;FEM;SG;3;ACT
transport	المواصلات	transporen	مُوَاصَلَة	N	N;NOM;DEF;PL
transport	النقل	transporen	نَقل	N	N;NOM;DEF;SG
transport	نقل	transporen	نَقل	N	N;NOM;INDF;SG
umsetzung	تنفيذ	umsetzung	تَنفِيذ	N;NOM;FEM;SG	N;NOM;INDF;SG
umsetzung	التنفيذ	umsetzung	تَنفِيذ	N;NOM;FEM;SG	N;NOM;DEF;SG
umsetzung	الادراك	umsetzung	إِدرَاك	N;NOM;FEM;SG	N;NOM;DEF;SG
abhängig	مشروط	abhängig	مَشرُوط	ADJ	ADJ;NOM;INDF;MASC;SG
abhängig	مشروطة	abhängig	مَشرُوط	ADJ	ADJ;NOM;INDF;FEM;SG
sprecher	المتحدثون	sprecher	مُتَحَدِّث	N	N;NOM;DEF;PL
sprecher	المتحدث	sprecher	مُتَحَدِّث	N	N;NOM;DEF;SG
sprecher	المتكلم	sprecher	مُتَكَلِّم	N	N;NOM;DEF;SG
sprecher	متحدث	sprecher	مُتَحَدِّث	N	N;NOM;INDF;SG
sprecher	المتكلم	sprecher	مُتَكَلِّم	N	N;NOM;DEF;SG
unabhängigkeit	الاستقلالية	unabhängigkeit	اِستِقلَالِيّ	ADJ;SG	ADJ;NOM;DEF;FEM;SG
unabhängigkeit	استقلالية	unabhängigkeit	اِستِقلَالِيّ	ADJ;SG	ADJ;NOM;INDF;FEM;SG
beeinflusst	يؤثر	beeinflussen	أَثَّر	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
vermeiden	تتجنب	vermeiden	تَجَنَّب	V;NFIN	V;IPFV;MASC;IND;SG;2;FIN;ACT
verständnis	التعاطف	verständnis	تَعَاطُف	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	العطف	verständnis	عَطف	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	تعاطف	verständnis	تَعَاطُف	N;NOM;NEUT;SG	N;NOM;INDF;SG
verständnis	الفهم	verständnis	فَهم	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	التفاهم	verständnis	تَفَاهُم	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	التفهم	verständnis	تَفَهُّم	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	الفهم	verständnis	فَهم	N;NOM;NEUT;SG	N;NOM;DEF;SG
verständnis	تفاهم	verständnis	تَفَاهُم	N;NOM;NEUT;SG	N;NOM;INDF;SG
extrem	متطرف	extrem	مُتَطَرِّف	ADJ	ADJ;NOM;INDF;MASC;SG
extrem	متطرفة	extrem	مُتَطَرِّف	ADJ	ADJ;NOM;INDF;FEM;SG
begleitet	صاحبت	begleiten	صَاحَب	V;V.PTCP	V;PFV;FEM;SG;3;ACT
begleitet	رافقت	begleiten	رَافَق	V;V.PTCP	V;PFV;FEM;SG;3;ACT
begleitet	تصاحب	begleiten	تَصَاحُب	V;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
begleitet	يصاحب	begleiten	صَاحَب	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
begleitet	ترافق	begleiten	رَافَق	V;V.PTCP	V;IPFV;MASC;SG;3;FIN;ACT
begleitet	يرافق	begleiten	رَافَق	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
pläne	المخططات	pläne	مُخَطَّط	N;NOM;MASC;PL	N;NOM;DEF;PL
pläne	مخططات	pläne	مُخَطَّط	N;NOM;MASC;PL	N;NOM;INDF;PL
pläne	الخطط	pläne	خُطَّة	N;NOM;MASC;PL	N;NOM;DEF;PL
politischer	السياسي	politisch	سِيَاسِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
politischer	السياسية	politisch	سِيَاسِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
politischer	سياسي	politisch	سِيَاسِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
politischer	سياسية	politisch	سِيَاسِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
erworben	اكتسبت	erwerben	اِكتَسَب	V;V.PTCP	V;PFV;FEM;SG;3;ACT
erworben	اكتسب	erwerben	اِكتَسَب	V;V.PTCP	V;PFV;MASC;SG;3;ACT
erworben	اشتريت	erwerben	اِشتَرَى	V;V.PTCP	V;PFV;FEM;SG;3;PASS
erworben	كسبت	erwerben	كَسَب	V;V.PTCP	V;PFV;FEM;SG;3;ACT
aufmerksam	مدروس	aufmerksam	مَدرُوس	ADJ	ADJ;NOM;INDF;MASC;SG
kommando	امر	kommando	أَمر	N;NOM;NEUT;SG	N;NOM;INDF;SG
kommando	قيادة	kommando	قِيَادَة	N;NOM;NEUT;SG	N;NOM;INDF;SG
kommando	القيادة	kommando	قِيَادَة	N;NOM;NEUT;SG	N;NOM;DEF;SG
geblieben	بقيت	bleiben	بَقِي	V;V.PTCP	V;PFV;FEM;SG;3;ACT
grundlagen	اسس	grundlagen	أَسَاس	V;NFIN	V;PFV;MASC;SG;3;ACT
grundlagen	اسس	grundlagen	أَسَاس	V;NFIN	V;PFV;MASC;SG;3;ACT
einstellung	التجنيد	einstellung	تَجنِيد	N;NOM;FEM;SG	N;NOM;DEF;SG
einstellung	التعيين	einstellung	تَعيِين	N;NOM;FEM;SG	N;NOM;DEF;SG
einstellung	تجنيد	einstellung	تَجنِيد	N;NOM;FEM;SG	N;NOM;INDF;SG
einstellung	التوظيف	einstellung	تَوظِيف	N;NOM;FEM;SG	N;NOM;DEF;SG
einstellung	موقف	einstellung	مَوقِف	N;NOM;FEM;SG	N;NOM;INDF;SG
einstellung	السلوك	einstellung	سُلُوك	N;NOM;FEM;SG	N;NOM;DEF;SG
einstellung	سلوك	einstellung	سُلُوك	N;NOM;FEM;SG	N;NOM;INDF;SG
einstellung	الموقف	einstellung	مَوقِف	N;NOM;FEM;SG	N;NOM;DEF;SG
verbessert	يحسن	verbessern	حَسَّن	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
tief	عميقا	tief	عَمِيق	ADJ	ADJ;ACC;INDF;MASC;SG
tief	عميق	tief	عَمِيق	ADJ	ADJ;NOM;INDF;MASC;SG
tief	عميقة	tief	عَمِيق	ADJ	ADJ;NOM;INDF;FEM;SG
runden	دائري	rund	دَائِرِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
runden	مستديرة	rund	مُستَدِير	ADJ	ADJ;NOM;INDF;FEM;SG
ortsteile	المناطق	ortsteilen	مِنطَقَة	N;NOM;PL	N;NOM;DEF;PL
ortsteile	المقاطعات	ortsteilen	مُقَاطَعَة	N;NOM;PL	N;NOM;DEF;PL
ortsteile	مقاطعات	ortsteilen	مُقَاطَعَة	N;NOM;PL	N;NOM;INDF;PL
identisch	مماثل	identisch	مُمَاثِل	ADJ	ADJ;NOM;INDF;MASC;SG
identisch	متطابقة	identisch	مُتَطَابِق	ADJ	ADJ;NOM;INDF;FEM;SG
aussehen	يبدو	aussehen	بَدَا	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
vorgestellt	تخيلت	vorstellen	تَخَيَّل	V;V.PTCP	V;PFV;FEM;SG;3;ACT
gesucht	سعت	suchen	سَعَى	V;V.PTCP	V;PFV;FEM;SG;3;ACT
gesucht	بحثت	suchen	بَحَث	V;V.PTCP	V;PFV;FEM;SG;3;ACT
umstritten	الخلافية	umstritten	خِلَافِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
prinzessin	الاميرة	prinzessin	أَمِيرَة	N;NOM;FEM;SG	N;NOM;DEF;SG
prinzessin	اميرة	prinzessin	أَمِيرَة	N;NOM;FEM;SG	N;NOM;INDF;SG
beschränkt	مقيدة	beschränken	مُقَيَّد	ADJ;V.PTCP	ADJ;NOM;INDF;FEM;SG
beschränkt	مقيد	beschränken	مَقِيد	ADJ;V.PTCP	ADJ;NOM;INDF;MASC;SG
beschränkt	المحدود	beschränken	مَحدُود	ADJ;V.PTCP	ADJ;NOM;DEF;MASC;SG
beschränkt	محدود	beschränken	مَحدُود	ADJ;V.PTCP	ADJ;NOM;INDF;MASC;SG
beschränkt	محدودا	beschränken	مَحدُود	ADJ;V.PTCP	ADJ;ACC;INDF;MASC;SG
beschränkt	محدودة	beschränken	مَحدُود	ADJ;V.PTCP	ADJ;NOM;INDF;FEM;SG
erfolgreichen	ناجحة	erfolgreich	نَاجِح	ADJ	ADJ;NOM;INDF;FEM;SG
erfolgreichen	الناجحة	erfolgreich	نَاجِح	ADJ	ADJ;NOM;DEF;FEM;SG
erfolgreichen	ناجح	erfolgreich	نَاجِح	ADJ	ADJ;NOM;INDF;MASC;SG
kino	المسرح	kino	مَسرَح	N;NOM;NEUT;SG	N;NOM;DEF;SG
kino	مسرح	kino	مَسرَح	N;NOM;NEUT;SG	N;NOM;INDF;SG
kino	الفيلم	kino	فِيلم	N;NOM;NEUT;SG	N;NOM;DEF;SG
kino	فيلم	kino	فِيلم	N;NOM;NEUT;SG	N;NOM;INDF;SG
kino	الفلم	kino	فَلَّم	N;NOM;NEUT;SG	N;NOM;DEF;SG
kino	السينما	kino	سِينَمَا	N;NOM;NEUT;SG	N;NOM;DEF;SG
lernen	تعلم	lernen	عَلِم	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
lernen	يتعلم	lernen	تَعَلَّم	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
lernen	تعلم	lernen	عَلِم	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
lernen	تتعلم	lernen	تَعَلَّم	V;NFIN	V;IPFV;MASC;IND;SG;2;FIN;ACT
lernen	تعلموا	lernen	تَعَلَّم	V;NFIN	V;PFV;MASC;PL;3;ACT
provinzen	محافظات	provinz	مُحَافِظَة	N;NOM;PL	N;NOM;INDF;PL
provinzen	المحافظات	provinz	مُحَافِظَة	N;NOM;PL	N;NOM;DEF;PL
provinzen	المقاطعات	provinz	مُقَاطَعَة	N;NOM;PL	N;NOM;DEF;PL
franzosen	الفرنسيين	franzosen	فَرَنسِيّ	ADJ	ADJ;NOM;DEF;MASC;PL
franzosen	فرنسيا	franzosen	فَرَنسِيّ	ADJ	ADJ;ACC;INDF;MASC;SG
franzosen	فرنسية	franzosen	فَرَنسِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
franzosen	فرنسي	franzosen	فَرَنسِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
verteilt	توزع	verteilen	توزع	V;V.PTCP	V;IPFV;FEM;IND;SG;3;FIN;ACT
geschehen	يحدث	geschehen	حَدَث	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
geschehen	حدث	geschehen	حَدَث	V;V.PTCP	V;PFV;MASC;SG;3;ACT
geschehen	صار	geschehen	صَار	V;V.PTCP	V;PFV;MASC;SG;3;ACT
effekt	الاثر	effekt	أَثَر	N	N;NOM;DEF;SG
effekt	تاثير	effekt	تَأثِير	N	N;NOM;INDF;SG
effekt	التاثير	effekt	تَاثِير	N	N;NOM;DEF;SG
effekt	التاثيرات	effekt	تَاثِير	N	N;NOM;DEF;PL
effekt	تاثيرات	effekt	تَاثِير	N	N;NOM;INDF;PL
feierte	احتفلت	feiern	اِحتَفَل	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
gefallen	سقطت	fallen|gefallen	سَقَط	V;V.PTCP	V;PFV;FEM;SG;3;ACT
griechisch	يوناني	griechisch	يُونَانِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
griechisch	يونانية	griechisch	يُونَانِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
griechisch	اليوناني	griechisch	يُونَانِيّ	ADJ	ADJ;NOM;DEF;MASC;SG
griechisch	اليونانية	griechisch	يُونَانِيّ	ADJ	ADJ;NOM;DEF;FEM;SG
ausstattung	المرافق	ausstattung	مِرفَق	N	N;NOM;DEF;PL
ausstattung	المعدات	ausstattung	مُعَدَّات	N	N;NOM;DEF;PL
ausstattung	معدات	ausstattung	مُعَدَّات	N	N;NOM;INDF;PL
ausstattung	تجهيزات	ausstattung	تَجهِيز	N	N;NOM;INDF;PL
ausstattung	المرافق	ausstattung	مِرفَق	N	N;NOM;DEF;PL
ausstattung	مرافق	ausstattung	مِرفَق	N	N;NOM;INDF;PL
ausstattung	التسهيلات	ausstattung	تَسهِيل	N	N;NOM;DEF;PL
jüngeren	اصغر	jung	أَصغَر	ADJ	ADJ;NOM;INDF;MASC;SG
produkt	المنتج	produkt	مُنتَج	N	N;NOM;DEF;SG
produkt	منتجات	produkt	مُنتَج	N	N;NOM;INDF;PL
produkt	منتج	produkt	مُنتَج	N	N;NOM;INDF;SG
produkt	المنتجات	produkt	مُنتَج	N	N;NOM;DEF;PL
produkt	منتجات	produkt	مُنتَج	N	N;NOM;INDF;PL
produkt	المنتجات	produkt	مُنتَج	N	N;NOM;DEF;PL
chemiker	الكيميائيين	chemiker	كِيمِيَائِيّ	ADJ	ADJ;NOM;DEF;MASC;PL
chemiker	كيميائي	chemiker	كِيمِيَائِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
gutes	خير	gut	خَير	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
gutes	جيد	gut	جَيِّد	ADJ;NOM;NEUT;SG	ADJ;NOM;INDF;MASC;SG
ansatz	نهج	ansatz	نَهج	N;SG	N;NOM;INDF;SG
ansatz	النهج	ansatz	نَهج	N;SG	N;NOM;DEF;SG
ansatz	نهج	ansatz	نَهج	N;SG	N;NOM;INDF;SG
ansatz	النهج	ansatz	نَهج	N;SG	N;NOM;DEF;SG
ansatz	الاقتراب	ansatz	اِقتِرَاب	N;SG	N;NOM;DEF;SG
italienisch	ايطالي	italienisch	إِيطَالِيّ	ADJ	ADJ;NOM;INDF;MASC;SG
italienisch	ايطالية	italienisch	إِيطَالِيّ	ADJ	ADJ;NOM;INDF;FEM;SG
verteidigung	الدفاع	verteidigung	دِفَاع	N;NOM;FEM;SG	N;NOM;DEF;SG
verteidigung	الدفاع	verteidigung	دِفَاع	N;NOM;FEM;SG	N;NOM;DEF;SG
etappe	المنصة	etapp	مِنَصَّة	N;NOM;FEM;SG	N;NOM;DEF;SG
etappe	المسرح	etapp	مَسرَح	N;NOM;FEM;SG	N;NOM;DEF;SG
etappe	المرحلة	etapp	مَرحَلَة	N;NOM;FEM;SG	N;NOM;DEF;SG
etappe	مرحلة	etapp	مَرحَلَة	N;NOM;FEM;SG	N;NOM;INDF;SG
redaktion	التعديل	redaktion	تَعدِيل	N;SG	N;NOM;DEF;SG
redaktion	تحرير	redaktion	تَحرِير	N;SG	N;NOM;INDF;SG
redaktion	التحرير	redaktion	تَحرِير	N;SG	N;NOM;DEF;SG
redaktion	افتتاحية	redaktion	اِفتِتَاحِيَّة	N;SG	N;NOM;INDF;SG
redaktion	التحرير	redaktion	تَحرِير	N;SG	N;NOM;DEF;SG
redaktion	محرر	redaktion	محرر	N;SG	N;NOM;INDF;SG
redaktion	المحرر	redaktion	مُحَرَّر	N;SG	N;NOM;DEF;SG
erfahren	يتعلم	erfahren	تَعَلَّم	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
erfahren	تعلم	erfahren	عَلِم	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
erfahren	تتعلم	erfahren	تَعَلَّم	V;V.PTCP	V;IPFV;MASC;IND;SG;2;FIN;ACT
erfahren	تعلموا	erfahren	تَعَلَّم	V;V.PTCP	V;PFV;MASC;PL;3;ACT
gelb	صفراء	gelb	صَفِير	ADJ	ADJ;NOM;INDF;FEM;SG
fürsten	امراء	fürst	أَمِير	N;NOM;PL	N;NOM;INDF;PL
fürsten	الامراء	fürst	أَمِير	N;NOM;PL	N;NOM;DEF;PL
überarbeitung	المراجعة	überarbeitung	مُرَاجَعَة	N;NOM;FEM;SG	N;NOM;DEF;SG
überarbeitung	تنقيح	überarbeitung	تَنقِيح	N;NOM;FEM;SG	N;NOM;INDF;SG
überarbeitung	التنقيح	überarbeitung	تَنقِيح	N;NOM;FEM;SG	N;NOM;DEF;SG
überarbeitung	مراجعة	überarbeitung	مُرَاجَعَة	N;NOM;FEM;SG	N;NOM;INDF;SG
bekannter	المعروفة	bekannter	مَعرُوف	ADJ	ADJ;NOM;DEF;FEM;SG
bekannter	معلوم	bekannter	مَعلُوم	ADJ	ADJ;NOM;INDF;MASC;SG
bekannter	معروف	bekannter	مَعرُوف	ADJ	ADJ;NOM;INDF;MASC;SG
bekannter	معروفة	bekannter	مَعرُوف	ADJ	ADJ;NOM;INDF;FEM;SG
bekannter	المعروف	bekannter	مَعرُوف	ADJ	ADJ;NOM;DEF;MASC;SG
strom	الكهرباء	strom	كَهرَبَاء	N;NOM;MASC;SG	N;NOM;DEF;SG
strom	كهرباء	strom	كَهرَبَاء	N;NOM;MASC;SG	N;NOM;INDF;SG
genaue	دقيق	genau	دَقِيق	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
spuren	تتبع	spur	تَبِع	V;NFIN	V;MASC;IMP;SG;FIN
schwierig	صعب	schwierig	صَعب	ADJ	ADJ;NOM;INDF;MASC;SG
schwierig	صعبة	schwierig	صَعب	ADJ	ADJ;NOM;INDF;FEM;SG
schwierig	صعب	schwierig	صَعب	ADJ	ADJ;NOM;INDF;MASC;SG
schwierig	صعبة	schwierig	صَعب	ADJ	ADJ;NOM;INDF;FEM;SG
schwierig	قاسي	schwierig	قاسي	ADJ	ADJ;NOM;INDF;MASC;SG
schwierig	صعب	schwierig	صَعب	ADJ	ADJ;NOM;INDF;MASC;SG
schwierig	صعبة	schwierig	صَعب	ADJ	ADJ;NOM;INDF;FEM;SG
kaufte	اشتريت	kaufen	اِشتَرَى	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;PASS
kaufte	اشترى	kaufen	اِشتَرَى	V;IND;SG;3;PST;FIN	V;PFV;MASC;SG;3;ACT
angeschlossen	المنتسبة	anschließen	مُنتَسِب	ADJ;V.PTCP	ADJ;NOM;DEF;FEM;SG
angeschlossen	متصلة	anschließen	مُتَّصِل	ADJ;V.PTCP	ADJ;NOM;INDF;FEM;SG
angeschlossen	متصل	anschließen	مُتَّصِل	ADJ;V.PTCP	ADJ;NOM;INDF;MASC;SG
angeschlossen	مرتبطة	anschließen	مُرتَبِط	ADJ;V.PTCP	ADJ;NOM;INDF;FEM;SG
angeschlossen	مرتبط	anschließen	مُرتَبِط	ADJ;V.PTCP	ADJ;NOM;INDF;MASC;SG
betrifft	يؤثر	betreffen	أَثَّر	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
brach	كسرت	brechen	كَسَر	V;IND;SG;3;PST;FIN	V;PFV;FEM;SG;3;ACT
milliarden	المليارات	milliarden	مِليَار	N;NOM;FEM;PL	N;NOM;DEF;PL
erhältlich	متوفر	erhältlich	متوفر	ADJ	ADJ;NOM;INDF;MASC;SG
erhältlich	متاح	erhältlich	مُتَاح	ADJ	ADJ;NOM;INDF;MASC;SG
erhältlich	متاحة	erhältlich	مُتَاح	ADJ	ADJ;NOM;INDF;FEM;SG
erhältlich	متوفرة	erhältlich	مُتَوَفِّر	ADJ	ADJ;NOM;INDF;FEM;SG
beobachtet	لوحظ	beobachten	لَاحَظ	V;V.PTCP	V;PFV;MASC;SG;3;PASS
beobachtet	شاهدت	beobachten	شَاهَد	V;V.PTCP	V;PFV;FEM;SG;3;ACT
schneller	سريعة	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;FEM;SG
schneller	سريع	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;MASC;SG
schneller	سريعة	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;FEM;SG
schneller	سريع	schnell	سَرِيع	ADJ	ADJ;NOM;INDF;MASC;SG
account	الحساب	account	حِسَاب	N;SG	N;NOM;DEF;SG
account	حساب	account	حِسَاب	N;SG	N;NOM;INDF;SG
tages	يوم	tagen	يَوم	N;NOM;MASC;SG	N;NOM;INDF;SG
beinhaltet	تحتوي	beinhalten	اِحتَوَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
beinhaltet	يحتوي	beinhalten	اِحتَوَى	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
beinhaltet	تحوي	beinhalten	تَحَوِّي	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
beinhaltet	يشمل	beinhalten	شَمِل	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
beinhaltet	يتضمن	beinhalten	تَضَمَّن	V;IND;SG;3;PRS;FIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
beinhaltet	تتضمن	beinhalten	تَضَمَّن	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
beinhaltet	تشمل	beinhalten	شَمِل	V;IND;SG;3;PRS;FIN	V;IPFV;FEM;IND;SG;3;FIN;ACT
aspekte	جوانب	aspeken	جَانِب	N;NOM;PL	N;NOM;INDF;PL
aspekte	النواحي	aspeken	نَاحِيَة	N;NOM;PL	N;NOM;DEF;PL
aspekte	الجوانب	aspeken	جَانِب	N;NOM;PL	N;NOM;DEF;PL
warten	تنتظر	warten	اِنتَظَر	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
warten	انتظروا	warten	اِنتَظَر	V;NFIN	V;PFV;MASC;PL;3;ACT
festgestellt	لوحظ	feststellen	لَاحَظ	V;V.PTCP	V;PFV;MASC;SG;3;PASS
kritisiert	انتقد	kritisieren	اِنتَقَد	V;V.PTCP	V;PFV;MASC;SG;3;ACT
kritisiert	انتقد	kritisieren	اِنتَقَد	V;V.PTCP	V;PFV;MASC;SG;3;ACT
kritisiert	ينتقد	kritisieren	اِنتَقَد	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;ACT
vermutet	يشتبه	vermuten	اِشتَبَه	V;V.PTCP	V;IPFV;MASC;IND;SG;3;FIN;PASS
wesentliche	اساسيات	wesentlich	أَسَاسِيّ	ADJ;NOM;FEM;PL	ADJ;NOM;INDF;FEM;PL
wesentliche	الضروريات	wesentlich	ضَرُورِيَّات	ADJ;NOM;FEM;PL	ADJ;NOM;DEF;FEM;PL
konstruktion	البناء	konstruktion	بِنَاء	N;SG	N;NOM;DEF;SG
konstruktion	التشييد	konstruktion	تَشيِيد	N;SG	N;NOM;DEF;SG
konstruktion	تشييد	konstruktion	تَشيِيد	N;SG	N;NOM;INDF;SG
konstruktion	بناء	konstruktion	بِنَاء	N;SG	N;ACC;INDF;SG
konstruktion	الانشاء	konstruktion	إِنشَاء	N;SG	N;NOM;DEF;SG
konstruktion	تصميم	konstruktion	تَصمِيم	N;SG	N;NOM;INDF;SG
konstruktion	التصميم	konstruktion	تَصمِيم	N;SG	N;NOM;DEF;SG
erinnern	اتذكر	erinnern	اِتَّذَك	V;NFIN	V;PFV;MASC;SG;3;ACT
erinnern	تتذكر	erinnern	تَذَكَّر	V;NFIN	V;IPFV;MASC;IND;SG;3;FIN;ACT
erinnern	تذكروا	erinnern	تَذَكَّر	V;NFIN	V;PFV;MASC;PL;3;ACT
