com	avec	com	avec	ADP	ADP
end	end	end	end	N;MASC;SG	N;MASC;SG
end	fin	end	fin	N;MASC;SG	N;FEM;SG
round	ronde	round	ronde	N;MASC;SG	N;FEM;SG
round	rond	round	rond	N;MASC;SG	N;MASC;SG
consumo	consommation	consumo	consommation	N;MASC;SG	N;FEM;SG
listas	listes	lista	liste	N;FEM;PL	N;FEM;PL
motores	moteurs	motor	moteur	N;MASC;PL	N;MASC;PL
motores	moteurs	motor	moteur	N;MASC;PL	N;MASC;PL
portas	portails	porta	portail	N;FEM;PL	N;MASC;PL
portas	vannes	porta	vanne	N;FEM;PL	N;MASC;PL
portas	portes	porta	porte	N;FEM;PL	N;FEM;PL
portas	portes	porta	porte	N;FEM;PL	N;FEM;PL
magnitude	ampleur	magnitude	ampleur	N;FEM;SG	N;FEM;SG
magnitude	magnitude	magnitude	magnitude	N;FEM;SG	N;FEM;SG
magnitude	grandeur	magnitude	grandeur	N;FEM;SG	N;FEM;SG
canais	chaînes	canal	chaîne	N;MASC;PL	N;FEM;PL
canais	canaux	canal	canal	N;MASC;PL	N;MASC;PL
canais	canaux	canal	canal	N;MASC;PL	N;MASC;PL
propósito	objet	propósito	objet	N;MASC;SG	N;MASC;SG
propósito	finalité	propósito	finalité	N;MASC;SG	N;FEM;SG
propósito	but	propósito	but	N;MASC;SG	N;MASC;SG
propósito	objectif	propósito	objectif	N;MASC;SG	N;MASC;SG
camisa	chemisier	camisa	chemisier	N;FEM;SG	N;MASC;SG
camisa	chandail	camisa	chandail	N;FEM;SG	N;MASC;SG
camisa	chemise	camisa	chemise	N;FEM;SG	N;FEM;SG
iniciativa	initiative	iniciativa	initiative	N;FEM;SG	N;FEM;SG
normas	normes	norma	norme	N;FEM;PL	N;FEM;PL
normas	normes	norma	norme	N;FEM;PL	N;FEM;PL
north	nord	north	nord	N;MASC;SG	N;MASC;SG
últimas	derniers	último	dernier	ADJ;FEM;PL	ADJ;MASC;PL
últimas	dernières	último	dernier	ADJ;FEM;PL	ADJ;FEM;PL
últimas	dernières	último	dernier	ADJ;FEM;PL	ADJ;FEM;PL
últimas	derniers	último	dernier	ADJ;FEM;PL	ADJ;MASC;PL
patrimônio	patrimoine	patrimônio	patrimoine	N;MASC;SG	N;MASC;SG
patrimônio	héritage	patrimônio	héritage	N;MASC;SG	N;MASC;SG
patrimônio	patrimoine	patrimônio	patrimoine	N;MASC;SG	N;MASC;SG
redução	réduction	redução	réduction	N;FEM;SG	N;FEM;SG
redução	réducteur	redução	réducteur	N;FEM;SG	N;MASC;SG
funcionamento	fonctionnement	funcionamento	fonctionnement	N;MASC;SG	N;MASC;SG
funcionamento	opération	funcionamento	opération	N;MASC;SG	N;FEM;SG
funcionamento	fonctionnement	funcionamento	fonctionnement	N;MASC;SG	N;MASC;SG
helena	hélène	heleno	hélène	N;FEM;SG	N;FEM;SG
helena	hélène	heleno	hélène	N;FEM;SG	N;FEM;SG
enredo	complot	enredo	complot	N;MASC;SG	N;MASC;SG
enredo	parcelle	enredo	parcelle	N;MASC;SG	N;FEM;SG
cônjuge	conjoint	cônjuge	conjoint	N;MASC;SG	N;MASC;SG
cônjuge	époux	cônjuge	époux	N;MASC;SG	N;MASC;SG
cônjuge	epouse	cônjuge	epouse	N;MASC;SG	N;FEM;SG
cônjuge	épouse	cônjuge	épouse	N;MASC;SG	N;FEM;SG
radio	radio	radio	radio	N;MASC;SG	N;FEM;SG
cavalo	chevalier	cavalo	chevalier	N;MASC;SG	N;MASC;SG
cavalo	cheval	cavalo	cheval	N;MASC;SG	N;MASC;SG
cavalo	jument	cavalo	jument	N;MASC;SG	N;FEM;SG
tiro	fusillade	tiro	fusillade	N;MASC;SG	N;FEM;SG
tiro	tournage	tiro	tournage	N;MASC;SG	N;MASC;SG
tiro	tir	tiro	tir	N;MASC;SG	N;MASC;SG
tiro	coup	tiro	coup	N;MASC;SG	N;MASC;SG
tiro	shot	tiro	shot	N;MASC;SG	N;MASC;SG
tiro	tir	tiro	tir	N;MASC;SG	N;MASC;SG
chamou	appelée	chamar	appeler	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
chamou	appelé	chamar	appeler	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
registros	enregistrements	registro	enregistrement	N;MASC;PL	N;MASC;PL
registros	records	registro	record	N;MASC;PL	N;MASC;PL
registros	enregistrements	registro	enregistrement	N;MASC;PL	N;MASC;PL
registros	inscriptions	registro	inscription	N;MASC;PL	N;FEM;PL
goleiro	gardien	goleiro	gardien	N;MASC;SG	N;MASC;SG
goleiro	goal	goleiro	goal	N;MASC;SG	N;MASC;SG
prima	cousin	primo	cousin	N;FEM;SG	N;MASC;SG
prima	cousine	primo	cousin	N;FEM;SG	N;FEM;SG
contos	contes	conto	conte	N;MASC;PL	N;MASC;PL
contos	récits	conto	récit	N;MASC;PL	N;MASC;PL
trinta	trente	trinta	trente	NUM	NUM
mensagens	messages	mensagem	message	N;FEM;PL	N;MASC;PL
baía	baie	baía	baie	N;FEM;SG	N;FEM;SG
atos	actes	ato	acte	N;MASC;PL	N;MASC;PL
comics	comics	comics	comics	N;MASC;SG	N;MASC;SG
comics	bd	comics	bde	N;MASC;SG	N;FEM;SG
death	décès	death	décès	N;MASC;SG	N;MASC;SG
maranhão	maranhão	maranhão	maranhão	N;MASC;SG	N;MASC;SG
trabalhando	travaillant	trabalhar	travailler	V;V.MSDR	V;PRS;V.PTCP
trabalhando	travailler	trabalhar	travailler	V;V.MSDR	V;NFIN
marquês	marquis	marquês	marquis	N;MASC;SG	N;MASC;SG
marquês	margrave	marquês	margrave	N;MASC;SG	N;MASC;SG
marquês	marquis	marquês	marquis	N;MASC;SG	N;MASC;SG
publicações	postes	publicação	poste	N;FEM;PL	N;MASC;PL
publicações	poteaux	publicação	poteau	N;FEM;PL	N;MASC;PL
publicações	publications	publicação	publication	N;FEM;PL	N;FEM;PL
publicações	publications	publicação	publication	N;FEM;PL	N;FEM;PL
ranking	classement	ranking	classement	N;MASC;SG	N;MASC;SG
ranking	palmarès	ranking	palmarès	N;MASC;SG	N;MASC;SG
catálogo	catalogue	catálogo	catalogue	N;MASC;SG	N;MASC;SG
catálogo	catalogue	catálogo	catalogue	N;MASC;SG	N;MASC;SG
proponente	promoteur	proponente	promoteur	N;MASC;SG	N;MASC;SG
proponente	initiateur	proponente	initiateur	N;MASC;SG	N;MASC;SG
size	taille	sizer	taille	N;MASC;SG	N;FEM;SG
size	pointure	sizer	pointure	N;MASC;SG	N;FEM;SG
playstation	playstation	playstation	playstation	N;MASC;SG	N;FEM;SG
tribo	tribu	tribo	tribu	N;FEM;SG	N;FEM;SG
alimentos	nourritures	alimento	nourriture	N;MASC;PL	N;FEM;PL
alimentos	aliments	alimento	aliment	N;MASC;PL	N;MASC;PL
escravos	esclaves	escravo	esclave	N;MASC;PL	N;MASC;PL
escravos	esclaves	escravo	esclave	N;MASC;PL	N;MASC;PL
castela	castille	castela	castille	N;FEM;SG	N;FEM;SG
castela	castille	castela	castille	N;FEM;SG	N;FEM;SG
sites	sites	site	site	N;MASC;PL	N;MASC;PL
sites	sites	site	site	N;MASC;PL	N;MASC;PL
corpos	cadavres	corpo	cadavre	N;MASC;PL	N;MASC;PL
corpos	organes	corpo	organe	N;MASC;PL	N;MASC;PL
corpos	carrosseries	corpo	carrosserie	N;MASC;PL	N;FEM;PL
candidatos	candidats	candidato	candidat	N;MASC;PL	N;MASC;PL
candidatos	candidats	candidato	candidat	N;MASC;PL	N;MASC;PL
candidatos	candidats	candidato	candidat	N;MASC;PL	N;MASC;PL
candidatos	demandeurs	candidato	demandeur	N;MASC;PL	N;MASC;PL
dono	propriétaire	dono	propriétaire	N;MASC;SG	N;MASC;SG
milhão	million	milhão	million	N;MASC;SG	N;MASC;SG
finalização	achèvement	finalização	achèvement	N;FEM;SG	N;MASC;SG
finalização	finalisation	finalização	finalisation	N;FEM;SG	N;FEM;SG
concerto	concerto	concerto	concerto	N;MASC;SG	N;MASC;SG
concerto	concert	concerto	concert	N;MASC;SG	N;MASC;SG
vento	vent	vento	vent	N;MASC;SG	N;MASC;SG
vento	éolien	vento	éolien	N;MASC;SG	N;MASC;SG
skin	peau	skin	peau	N;MASC;SG	N;FEM;SG
resolver	résoudre	resolver	résoudre	V;NFIN	V;NFIN
resolver	résoudre	resolver	résoudre	V;NFIN	V;NFIN
resolver	résout	resolver	résoudre	V;NFIN	V;IND;SG;3;PRS;FIN
turquia	dinde	turquia	dinde	N;FEM;SG	N;FEM;SG
ferramenta	outil	ferramenta	outil	N;FEM;SG	N;MASC;SG
momentos	moments	momento	moment	N;MASC;PL	N;MASC;PL
momentos	instants	momento	instant	N;MASC;PL	N;MASC;PL
menino	garçon	menino	garçon	N;MASC;SG	N;MASC;SG
menino	boy	menino	boy	N;MASC;SG	N;MASC;SG
promovido	promue	promover	promouvoir	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
promovido	promu	promover	promouvoir	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
assassinato	assassinat	assassinato	assassinat	N;MASC;SG	N;MASC;SG
assassinato	meurtre	assassinato	meurtre	N;MASC;SG	N;MASC;SG
assassinato	assassinat	assassinato	assassinat	N;MASC;SG	N;MASC;SG
vendeu	vendue	vender	vendre	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
vendeu	vendu	vender	vendre	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
grave	sérieux	grave	sérieux	ADJ;MASC;SG	ADJ;MASC;SG
grave	serieux	grave	serieux	ADJ;MASC;SG	ADJ;MASC;SG
grave	grave	grave	grave	ADJ;MASC;SG	ADJ;MASC;SG
grave	sérieuse	grave	sérieux	ADJ;MASC;SG	ADJ;FEM;SG
grave	grave	grave	grave	ADJ;MASC;SG	ADJ;MASC;SG
grave	sévère	grave	sévère	ADJ;MASC;SG	ADJ;MASC;SG
grave	grave	grave	grave	ADJ;MASC;SG	ADJ;MASC;SG
traz	amener	trazer	amener	V;IND;SG;3;PRS;FIN	V;NFIN
traz	apporte	trazer	apporter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
traz	apporter	trazer	apporter	V;IND;SG;3;PRS;FIN	V;NFIN
traz	apporte	trazer	apporter	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
fatores	facteurs	fator	facteur	N;MASC;PL	N;MASC;PL
convento	couvent	convento	couvent	N;MASC;SG	N;MASC;SG
permanente	permanente	permanente	permanent	ADJ;MASC;SG	ADJ;FEM;SG
permanente	permanent	permanente	permanent	ADJ;MASC;SG	ADJ;MASC;SG
instalação	montage	instalação	montage	N;FEM;SG	N;MASC;SG
instalação	installation	instalação	installation	N;FEM;SG	N;FEM;SG
karl	karl	karl	karl	N;MASC;SG	N;MASC;SG
exclusivamente	exclusivement	exclusivamente	exclusivement	ADV	ADV
considera	envisager	considerar	envisager	V;IND;SG;3;PRS;FIN	V;NFIN
considera	considérer	considerar	considérer	V;IND;SG;3;PRS;FIN	V;NFIN
considera	considère	considerar	considérer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
considera	considère	considerar	considérer	V;IND;SG;3;PRS;FIN	V;IND;SG;3;PRS;FIN
status	état	status	état	N;MASC;SG	N;MASC;SG
status	statut	status	statut	N;MASC;SG	N;MASC;SG
retirada	retraite	retirada	retraite	N;FEM;SG	N;FEM;SG
retirada	sevrage	retirada	sevrage	N;FEM;SG	N;MASC;SG
retirada	retrait	retirada	retrait	N;FEM;SG	N;MASC;SG
retirada	rétractation	retirada	rétractation	N;FEM;SG	N;FEM;SG
retirada	désistement	retirada	désistement	N;FEM;SG	N;MASC;SG
interessante	intéressante	interessante	intéressant	ADJ;MASC;SG	ADJ;FEM;SG
interessante	intéressant	interessante	intéressant	ADJ;MASC;SG	ADJ;MASC;SG
lagoa	lagune	lagoa	lagune	N;FEM;SG	N;FEM;SG
lagoa	lagon	lagoa	lagon	N;FEM;SG	N;MASC;SG
zonas	zones	zona	zone	N;FEM;PL	N;FEM;PL
relacionadas	liés	relacionar	lier	V;FEM;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
contratado	contracté	contratar	contracter	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
contratado	contractée	contratar	contracter	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
contratado	engagée	contratar	engager	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
contratado	embauché	contratar	embaucher	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
contratado	engagé	contratar	engager	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
lados	côtés	lado	côté	N;MASC;PL	N;MASC;PL
association	association	association	association	N;MASC;SG	N;FEM;SG
padrões	normes	padrão	norme	N;MASC;PL	N;FEM;PL
galáxias	galaxies	galáxia	galaxie	N;FEM;PL	N;FEM;PL
secção	section	secção	section	N;FEM;SG	N;FEM;SG
representou	représenté	representar	représenter	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
representou	représentée	representar	représenter	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
crítico	réviseur	crítico	réviseur	N;MASC;SG	N;MASC;SG
crítico	examinateur	crítico	examinateur	N;MASC;SG	N;MASC;SG
brasão	emblème	brasão	emblème	N;MASC;SG	N;MASC;SG
rugby	rugby	rugby	rugby	N;MASC;SG	N;MASC;SG
preta	noir	preto	noir	N;FEM;SG	N;MASC;SG
representando	représenter	representar	représenter	V;V.MSDR	V;NFIN
ajudou	aidé	ajudar	aider	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
responsáveis	responsables	responsável	responsable	ADJ;MASC;PL	ADJ;MASC;PL
jan	jan	jan	jan	N;MASC;SG	N;MASC;SG
college	collège	college	collège	N;MASC;SG	N;MASC;SG
college	université	college	université	N;MASC;SG	N;FEM;SG
amarelo	jaune	amarelo	jaune	ADJ;MASC;SG	ADJ;MASC;SG
metro	mètre	metro	mètre	N;MASC;SG	N;MASC;SG
metro	métro	metro	métro	N;MASC;SG	N;MASC;SG
metro	métro	metro	métro	N;MASC;SG	N;MASC;SG
metro	metro	metro	metro	N;MASC;SG	N;MASC;SG
considerando	considérant	considerar	considérer	V;V.MSDR	V;PRS;V.PTCP
considerando	considérant	considerar	considérer	V;V.MSDR	V;PRS;V.PTCP
mister	mister	mister	mister	N;MASC;SG	N;MASC;SG
mister	monsieur	mister	Monsieur	N;MASC;SG	N;MASC;SG
interpretada	interprété	interpretar	interpréter	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
interpretada	interprétée	interpretar	interpréter	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
nascida	naître	nascer	naître	V;FEM;SG;V.PTCP	V;NFIN
nascida	né	nascer	naître	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
nascida	née	nascer	naître	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
descendentes	descendants	descendente	descendant	N;MASC;PL	N;MASC;PL
descendentes	descendants	descendente	descendant	N;MASC;PL	N;MASC;PL
cidadãos	citoyens	cidadão	citoyen	N;MASC;PL	N;MASC;PL
salvar	économiser	salvar	économiser	V;NFIN	V;NFIN
salvar	enregistrer	salvar	enregistrer	V;NFIN	V;NFIN
salvar	sauvegarder	salvar	sauvegarder	V;NFIN	V;NFIN
salvar	sauver	salvar	sauver	V;NFIN	V;NFIN
salvar	sauver	salvar	sauver	V;NFIN	V;NFIN
salvar	économiser	salvar	économiser	V;NFIN	V;NFIN
gravações	enregistrements	gravação	enregistrement	N;FEM;PL	N;MASC;PL
árbitro	arbitre	árbitro	arbitre	N;MASC;SG	N;MASC;SG
árbitro	arbitre	árbitro	arbitre	N;MASC;SG	N;MASC;SG
árbitro	ref	árbitro	ref	N;MASC;SG	N;FEM;SG
árbitro	arbitre	árbitro	arbitre	N;MASC;SG	N;MASC;SG
duarte	duarte	duarte	duarte	N;MASC;SG	N;MASC;SG
cadeia	prison	cadeia	prison	N;FEM;SG	N;FEM;SG
cadeia	chaîne	cadeia	chaîne	N;FEM;SG	N;FEM;SG
cadeia	chaine	cadeia	chaîne	N;FEM;SG	N;FEM;SG
orientação	orientation	orientação	orientation	N;FEM;SG	N;FEM;SG
hits	hits	hit	hit	N;MASC;PL	N;MASC;PL
opções	options	opção	option	N;FEM;PL	N;FEM;PL
gustavo	gustave	gustavo	gustave	N;MASC;SG	N;MASC;SG
funcionários	collaborateurs	funcionário	collaborateur	N;MASC;PL	N;MASC;PL
funcionários	fonctionnaires	funcionário	fonctionnaire	N;MASC;PL	N;MASC;PL
checa	tchèque	checa	tchèque	N;FEM;SG	N;MASC;SG
pib	pib	pib	pib	N;MASC;SG	N;MASC;SG
pib	pnb	pib	pnb	N;MASC;SG	N;MASC;SG
trouxe	apporté	trazer	apporter	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
trouxe	amené	trazer	amener	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
documento	document	documento	document	N;MASC;SG	N;MASC;SG
comitê	comité	comitê	comité	N;MASC;SG	N;MASC;SG
bacia	bassine	bacia	bassine	N;FEM;SG	N;FEM;SG
bacia	bassin	bacia	bassin	N;FEM;SG	N;MASC;SG
seriado	serial	seriado	serial	N;MASC;SG	N;MASC;SG
seriado	série	seriado	série	N;MASC;SG	N;FEM;SG
produziu	produite	produzir	produire	V;IND;SG;3;PST;FIN	V;FEM;SG;PST;V.PTCP
margens	marges	margem	marge	N;FEM;PL	N;FEM;PL
margens	marges	margem	marge	N;FEM;PL	N;FEM;PL
ausência	absence	ausência	absence	N;FEM;SG	N;FEM;SG
destruição	anéantissement	destruição	anéantissement	N;FEM;SG	N;MASC;SG
destruição	destruction	destruição	destruction	N;FEM;SG	N;FEM;SG
permitindo	permettant	permitir	permettre	V;V.MSDR	V;PRS;V.PTCP
ativo	active	ativo	actif	ADJ;MASC;SG	ADJ;FEM;SG
ativo	actif	ativo	actif	ADJ;MASC;SG	ADJ;MASC;SG
ativo	actif	ativo	actif	ADJ;MASC;SG	ADJ;MASC;SG
abreu	abreu	abreu	abreu	N;MASC;SG	N;MASC;SG
descrito	décrit	descrever	décrire	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
descrito	décrite	descrever	décrire	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
próximos	prochains	próximo	prochain	ADJ;MASC;PL	ADJ;MASC;PL
próximos	prochaines	próximo	prochain	ADJ;MASC;PL	ADJ;FEM;PL
cria	créer	criar	créer	V;IND;SG;3;PRS;FIN	V;NFIN
salto	jump	salto	jump	N;MASC;SG	N;MASC;SG
salto	saut	salto	saut	N;MASC;SG	N;MASC;SG
salto	salto	salto	salto	N;MASC;SG	N;MASC;SG
salto	saut	salto	saut	N;MASC;SG	N;MASC;SG
tela	screen	tela	screen	N;FEM;SG	N;MASC;SG
tela	ecran	tela	ecran	N;FEM;SG	N;MASC;SG
tela	écran	tela	écran	N;FEM;SG	N;MASC;SG
tela	canevas	tela	canevas	N;FEM;SG	N;MASC;SG
tela	canvas	tela	canvas	N;FEM;SG	N;MASC;SG
tela	toile	tela	toile	N;FEM;SG	N;FEM;SG
raça	race	raça	race	N;FEM;SG	N;FEM;SG
raça	course	raça	course	N;FEM;SG	N;FEM;SG
raça	race	raça	race	N;FEM;SG	N;FEM;SG
bilhões	milliards	bilhão	milliard	N;MASC;PL	N;MASC;PL
bilhões	milliards	bilhão	milliard	N;MASC;PL	N;MASC;PL
bilhões	billions	bilhão	billion	N;MASC;PL	N;MASC;PL
habilidades	aptitudes	habilidade	aptitude	N;FEM;PL	N;FEM;PL
habilidades	compétences	habilidade	compétence	N;FEM;PL	N;FEM;PL
habilidades	compétences	habilidade	compétence	N;FEM;PL	N;FEM;PL
habilidades	aptitudes	habilidade	aptitude	N;FEM;PL	N;FEM;PL
contar	compter	contar	compter	V;NFIN	V;NFIN
papéis	rôles	papel	rôle	N;MASC;PL	N;MASC;PL
papéis	papiers	papel	papier	N;MASC;PL	N;MASC;PL
cambridge	cambridge	cambridgir	cambridge	N;MASC;SG	N;MASC;SG
carne	viande	carne	viande	N;FEM;SG	N;FEM;SG
carne	bœuf	carne	bœuf	N;FEM;SG	N;MASC;SG
carne	boeuf	carne	boeuf	N;FEM;SG	N;MASC;SG
carne	chair	carne	chair	N;FEM;SG	N;FEM;SG
propostas	propositions	proposta	proposition	N;FEM;PL	N;FEM;PL
estabelecer	établir	estabelecer	établir	V;NFIN	V;NFIN
baixas	pertes	baixa	perte	N;FEM;PL	N;FEM;PL
baixas	victimes	baixa	victime	N;FEM;PL	N;FEM;PL
direta	directe	direto	direct	ADJ;FEM;SG	ADJ;FEM;SG
direta	direct	direto	direct	ADJ;FEM;SG	ADJ;MASC;SG
acontecimentos	évènements	acontecimento	évènement	N;MASC;PL	N;MASC;PL
acontecimentos	evénements	acontecimento	evénement	N;MASC;PL	N;MASC;PL
acontecimentos	evenements	acontecimento	evenement	N;MASC;PL	N;MASC;PL
acontecimentos	événements	acontecimento	événement	N;MASC;PL	N;MASC;PL
marcada	identifié	marcar	identifier	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
marcada	étiqueté	marcar	étiqueté	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
marcada	marqué	marcar	marquer	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
marcada	marquée	marcar	marquer	V;FEM;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
marcada	marqué	marcar	marquer	V;FEM;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
tag	étiquette	tag	étiquette	N;FEM;SG	N;FEM;SG
tag	tag	tag	tag	N;FEM;SG	N;MASC;SG
tag	balise	tag	balise	N;FEM;SG	N;FEM;SG
medieval	médiévale	medieval	médiéval	ADJ;MASC;SG	ADJ;FEM;SG
medieval	médiéval	medieval	médiéval	ADJ;MASC;SG	ADJ;MASC;SG
perdido	perdu	perder	perdre	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
perdido	perdue	perder	perdre	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
servir	servant	servir	servir	V;NFIN	V;PRS;V.PTCP
servir	servir	servir	servir	V;NFIN	V;NFIN
servir	servir	servir	servir	V;NFIN	V;NFIN
servir	sers	servir	ser	V;NFIN	V;IND;SG;1;PRS;FIN
servir	servez	servir	servir	V;NFIN	V;IMP;PL;2;PRS;FIN
palmeiras	paume	palmeira	paume	N;MASC;SG	N;FEM;SG
potência	puissance	potência	puissance	N;FEM;SG	N;FEM;SG
imigrantes	immigrants	imigrante	immigrant	N;MASC;PL	N;MASC;PL
imigrantes	immigrants	imigrante	immigrant	N;MASC;PL	N;MASC;PL
espada	épée	espada	épée	N;FEM;SG	N;FEM;SG
espada	glaive	espada	glaive	N;FEM;SG	N;MASC;SG
espada	sabre	espada	sabre	N;FEM;SG	N;MASC;SG
árvores	arbres	árvore	arbre	N;FEM;PL	N;MASC;PL
levado	pris	levar	prendre	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
levado	prise	levar	prendre	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
sonho	reve	sonho	reve	N;MASC;SG	N;MASC;SG
sonho	rêve	sonho	rêve	N;MASC;SG	N;MASC;SG
assinatura	signature	assinatura	signature	N;FEM;SG	N;FEM;SG
assinatura	souscription	assinatura	souscription	N;FEM;SG	N;FEM;SG
assinatura	abonnement	assinatura	abonnement	N;FEM;SG	N;MASC;SG
assinatura	signature	assinatura	signature	N;FEM;SG	N;FEM;SG
certeza	certitude	certeza	certitude	N;FEM;SG	N;FEM;SG
organizado	organisé	organizar	organiser	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
organizado	organisée	organizar	organiser	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
organizado	organisé	organizar	organiser	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
organizado	organisée	organizar	organiser	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
metrô	métro	metrô	métro	N;MASC;SG	N;MASC;SG
metrô	métro	metrô	métro	N;MASC;SG	N;MASC;SG
metrô	metro	metrô	metro	N;MASC;SG	N;MASC;SG
partidos	parties	partido	partie	N;MASC;PL	N;FEM;PL
exibição	exposition	exibição	exposition	N;FEM;SG	N;FEM;SG
exibição	exposition	exibição	exposition	N;FEM;SG	N;FEM;SG
exibição	affichage	exibição	affichage	N;FEM;SG	N;MASC;SG
exibição	affiche	exibição	affiche	N;FEM;SG	N;FEM;SG
men	homme	men	homme	N;MASC;SG	N;MASC;SG
habitats	habitats	habitat	habitat	N;MASC;PL	N;MASC;PL
habitats	habitats	habitat	habitat	N;MASC;PL	N;MASC;PL
treinamento	formation	treinamento	formation	N;MASC;SG	N;FEM;SG
treinamento	entraînement	treinamento	entraînement	N;MASC;SG	N;MASC;SG
lateral	latéral	lateral	latéral	N;MASC;SG	N;MASC;SG
lateral	côté	lateral	côté	N;MASC;SG	N;MASC;SG
lateral	latéral	lateral	latéral	N;MASC;SG	N;MASC;SG
mitologia	mythologie	mitologia	mythologie	N;FEM;SG	N;FEM;SG
publicados	publiées	publicar	publier	V;MASC;PL;V.PTCP	V;FEM;PL;PST;V.PTCP
publicados	publiés	publicar	publier	V;MASC;PL;V.PTCP	V;MASC;PL;PST;V.PTCP
necessária	nécessaire	necessário	nécessaire	ADJ;FEM;SG	ADJ;MASC;SG
necessária	nécessaire	necessário	nécessaire	ADJ;FEM;SG	ADJ;MASC;SG
necessária	obligatoire	necessário	obligatoire	ADJ;FEM;SG	ADJ;MASC;SG
necessária	nécessaire	necessário	nécessaire	ADJ;FEM;SG	ADJ;MASC;SG
extremo	extreme	extremo	extrême	N;MASC;SG	N;MASC;SG
individuais	simples	individual	simple	ADJ;MASC;PL	ADJ;MASC;PL
individuais	célibataires	individual	célibataire	ADJ;MASC;PL	ADJ;MASC;PL
individuais	individuels	individual	individuel	ADJ;MASC;PL	ADJ;MASC;PL
elite	élite	elite	élite	N;FEM;SG	N;FEM;SG
elite	elite	elite	elite	N;FEM;SG	N;MASC;SG
emprego	emploi	emprego	emploi	N;MASC;SG	N;MASC;SG
emprego	emploi	emprego	emploi	N;MASC;SG	N;MASC;SG
científico	scientifique	científico	scientifique	ADJ;MASC;SG	ADJ;MASC;SG
mostrou	montré	mostrar	montrer	V;IND;SG;3;PST;FIN	V;MASC;SG;PST;V.PTCP
vendido	vendue	vender	vendre	V;MASC;SG;V.PTCP	V;FEM;SG;PST;V.PTCP
vendido	vendu	vender	vendre	V;MASC;SG;V.PTCP	V;MASC;SG;PST;V.PTCP
divisões	divisions	divisão	division	N;FEM;PL	N;FEM;PL
recepção	réception	recepção	réception	N;FEM;SG	N;FEM;SG
recepção	réception	recepção	réception	N;FEM;SG	N;FEM;SG
ambiental	environnemental	ambiental	environnemental	ADJ;MASC;SG	ADJ;MASC;SG
open	ouverture	open	ouverture	N;MASC;SG	N;FEM;SG
aviões	avions	avião	avion	N;MASC;PL	N;MASC;PL
aviões	aéronefs	avião	aéronef	N;MASC;PL	N;MASC;PL
aviões	avions	avião	avion	N;MASC;PL	N;MASC;PL
aviões	avions	avião	avion	N;MASC;PL	N;MASC;PL
aviões	avions	avião	avion	N;MASC;PL	N;MASC;PL
zelândia	zélande	zelândia	zélande	N;FEM;SG	N;FEM;SG
zelândia	zelande	zelândia	zelande	N;FEM;SG	N;FEM;SG
zelândia	zélande	zelândia	zélande	N;FEM;SG	N;FEM;SG
