hän	她	hän	她	PRO;NOM;SG;3	PRO;3
väitetty	據稱	väittää	據稱	V;NOM;SG;V.PTCP;PASS	V
satelliitti	衛星	satelliitti	衛星	N;NOM;SG	N
hyönteisiä	昆蟲	hyönteinen	昆蟲	N;PRT;PL	N
vapauden	自由	vapaus	自由	N;GEN;SG	N
komppania	公司	komppani	公司	N;NOM;SG	N
lait	法律	laki	法律	N;NOM;PL	N
kyliä	鄉村	kylä	鄉村	N;PRT;PL	N
kyliä	村	kylä	村	N;PRT;PL	N
kokemusta	體驗	kokemus	體驗	N;PRT;SG	N
kokemusta	經驗	kokemus	經驗	N;PRT;SG	N
ryhmien	群組	ryhmä	群組	N;GEN;PL	N
ryhmien	團體	ryhmä	團體	N;GEN;PL	N
heittää	扔	heittää	扔	V;SG;NFIN;ACT	V
heittää	丟	heittää	丟	V;SG;NFIN;ACT	V
puusta	木	puu	木	N;IN+ABL;SG	N
puusta	木材	puu	木材	N;IN+ABL;SG	N
puusta	木頭	puu	木頭	N;IN+ABL;SG	N
jalka	腳	jalka	腳	N;NOM;SG	N
jalka	英尺	jalka	英尺	N;NOM;SG	N
jalka	腿	jalka	腿	N;NOM;SG	N
hyväksyä	核准	hyväksyä	核准	V;SG;NFIN;ACT	V
hyväksyä	批准	hyväksyä	批准	V;SG;NFIN;ACT	V
hyväksyä	接受	hyväksyä	接受	V;SG;NFIN;ACT	V
omaisuuden	財富	omaisuus	財富	N;GEN;SG	N
helmi	明珠	helmi	明珠	N;NOM;SG	N
helmi	珍珠	helmi	珍珠	N;NOM;SG	N
helmi	寶石	helmi	寶石	N;NOM;SG	N
kalenterin	日曆	kalenteri	日曆	N;GEN;SG	N
kalenterin	曆	kalenteri	曆	N;GEN;SG	N
pinnalle	表面	pinta	表面	N;AT+ALL;SG	N
pinnalle	地面	pinta	地面	N;AT+ALL;SG	N
pinnalle	地表	pinta	地表	N;AT+ALL;SG	N
status	狀況	status	狀況	N;NOM;SG	N
status	狀態	status	狀態	N;NOM;SG	N
status	現況	status	現況	N;NOM;SG	N
yhdistelmä	組合	yhdistelmä	組合	N;NOM;SG	N
keskustaan	市區	keskusta	市區	N;IN+ALL;SG	N
puhe	講話	puhe	講話	N;NOM;SG	N
puhe	演講	puhe	演講	N;NOM;SG	N
puhe	語音	puhe	語音	N;NOM;SG	N
luokittelu	分類	luokittelu	分類	N;NOM;SG	N
etsi	找到	etsiä	找到	V;IMP;SG;2;FIN;ACT	V
etsi	尋找	etsiä	尋找	V;IMP;SG;2;FIN;ACT	V
patsaan	雕像	patsas	雕像	N;GEN;SG	N
patsaan	雕塑	patsas	雕塑	N;GEN;SG	N
patsaan	塑像	patsas	塑像	N;GEN;SG	N
luettu	讀	lukea	讀	V;NOM;SG;V.PTCP;PASS	V
luettu	讀取	lukea	讀取	V;NOM;SG;V.PTCP;PASS	V
tuotteen	商品	tuote	商品	N;GEN;SG	N
tuotteen	產品	tuote	產品	N;GEN;SG	N
tuotteen	產物	tuote	產物	N;GEN;SG	N
suo	沼澤	sioda	沼澤	N;NOM;SG	N
suo	沼澤	sioda	沼澤	N;NOM;SG	N
suo	沼澤	sioda	沼澤	N;NOM;SG	N
kaava	公式	kaava	公式	N;NOM;SG	N
kaava	方程	kaava	方程	N;NOM;SG	N
kaava	配方	kaava	配方	N;NOM;SG	N
kaava	圖案	kaava	圖案	N;NOM;SG	N
kaava	格局	kaava	格局	N;NOM;SG	N
kaava	模式	kaava	模式	N;NOM;SG	N
tarinaa	動態	tarina	動態	N;PRT;SG	N
tarinaa	故事	tarina	故事	N;PRT;SG	N
putoaa	墜落	pudota	墜落	V;IND;SG;3;PRS;FIN;ACT	V
paine	壓力	paine	壓力	N;NOM;SG	N
paine	氣壓	paine	氣壓	N;NOM;SG	N
ajasta	附表	aika	附表	N;IN+ABL;SG	N
tarinat	故事	tarina	故事	N;NOM;PL	N
tarinat	動態	tarina	動態	N;NOM;PL	N
virhe	錯誤	virhe	錯誤	N;NOM;SG	N
puita	樹	puu	樹	N;PRT;PL	N
puita	樹木	puu	樹木	N;PRT;PL	N
korkeampi	較高	korkea	較高	ADJ;NOM;CMPR;SG	ADJ
korkeampi	更高	korkea	更高	ADJ;NOM;CMPR;SG	ADJ
määrittelee	指定	määritellä	指定	V;IND;SG;3;PRS;FIN;ACT	V
senaatti	元老	senaatti	元老	N;NOM;SG	N
vastata	回答	vastata	回答	V;SG;NFIN;ACT	V
vastata	回覆	vastata	回覆	V;SG;NFIN;ACT	V
valtava	巨大	valtava	巨大	ADJ;NOM;SG	ADJ
elin	屍體	elin	屍體	N;NOM;SG	N
elin	體	elin	體	N;NOM;SG	N
elin	身體	elin	身體	N;NOM;SG	N
elin	器官	elin	器官	N;NOM;SG	N
elin	風琴	elin	風琴	N;NOM;SG	N
väitetään	據稱	väittää	據稱	V;IND;PRS;FIN;PASS	V
juice	汁	juice	汁	N;NOM;SG	N
juice	果汁	juice	果汁	N;NOM;SG	N
opas	指南	opas	指南	N;NOM;SG	N
opas	指引	opas	指引	N;NOM;SG	N
opas	嚮導	opas	嚮導	N;NOM;SG	N
tulkita	詮釋	tulkita	詮釋	V;SG;NFIN;ACT	V
ohjeet	指令	ohje	指令	N;NOM;PL	N
liity	加入	liittyä	加入	V;IMP;SG;2;FIN;ACT	V
henkilökohtaisesti	親自	henkilö#kohtaisesti	親自	ADV	ADV
jäsenen	會員	jäsen	會員	N;GEN;SG	N
jäsenen	成員	jäsen	成員	N;GEN;SG	N
tulkinta	口譯	tulkinta	口譯	N;NOM;SG	N
suunnitella	設計	suunnitella	設計	V;SG;NFIN;ACT	V
suunnitella	計劃	suunnitella	計劃	V;SG;NFIN;ACT	V
palvelee	服務	palvella	服務	V;IND;SG;3;PRS;FIN;ACT	V
aseiden	軍	ase	軍	N;GEN;PL	N
kommentoi	評論	kommentoida	評論	V;IND;SG;3;PST;FIN;ACT	V
minuutissa	分鐘	minuutti	分鐘	N;IN+ESS;SG	N
muodot	形狀	muoto	形狀	N;NOM;PL	N
muodot	表格	muoto	表格	N;NOM;PL	N
muodot	格式	muoto	格式	N;NOM;PL	N
paikkakunta	城市	paikka#kunta	城市	N;NOM;SG	N
paikkakunta	市	paikka#kunta	市	N;NOM;SG	N
paikkakunta	城	paikka#kunta	城	N;NOM;SG	N
portti	門	portti	門	N;NOM;SG	N
portti	大門	portti	大門	N;NOM;SG	N
portti	門戶	portti	門戶	N;NOM;SG	N
portti	埠	portti	埠	N;NOM;SG	N
portti	港口	portti	港口	N;NOM;SG	N
portti	門戶	portti	門戶	N;NOM;SG	N
polttoaine	燃料	poltto	燃料	N;NOM;SG	N
polttoaine	燃油	poltto	燃油	N;NOM;SG	N
näytä	檢視	näyttää	檢視	V;IMP;SG;2;FIN;ACT	V
näytä	瀏覽	näyttää	瀏覽	V;IMP;SG;2;FIN;ACT	V
näytä	展示	näyttää	展示	V;IMP;SG;2;FIN;ACT	V
näytä	顯示	näyttää	顯示	V;IMP;SG;2;FIN;ACT	V
johtajat	董事	johtaja	董事	N;NOM;PL	N
päivämäärä	日期	päivä#määrä	日期	N;NOM;SG	N
päivämäärä	約會	päivä#määrä	約會	N;NOM;SG	N
politiikka	政策	politiikka	政策	N;NOM;SG	N
politiikka	政治	politiikka	政治	N;NOM;SG	N
politiikka	政治	politiikka	政治	N;NOM;SG	N
yksilö	標本	yksilö	標本	N;NOM;SG	N
yksilö	樣本	yksilö	樣本	N;NOM;SG	N
yksilö	個人	yksilö	個人	N;NOM;SG	N
yksilö	個別	yksilö	個別	N;NOM;SG	N
yksilö	個	yksilö	個	N;NOM;SG	N
kansi	封面	kansi	封面	N;NOM;SG	N
kansi	掩護	kansi	掩護	N;NOM;SG	N
kansi	甲板	kansi	甲板	N;NOM;SG	N
potilaan	病患	potilas	病患	N;GEN;SG	N
potilaan	患者	potilas	患者	N;GEN;SG	N
potilaan	病人	potilas	病人	N;GEN;SG	N
jalkapalloa	足球	jalka#pallo	足球	N;PRT;SG	N
jalkapalloa	足球	jalka#pallo	足球	N;PRT;SG	N
jalkapalloa	美式	jalka#pallo	美式	N;PRT;SG	N
jalkapalloa	橄欖	jalka#pallo	橄欖	N;PRT;SG	N
kansalaisuus	國籍	kansalaisuus	國籍	N;NOM;SG	N
kansalaisuus	公民	kansalaisuus	公民	N;NOM;SG	N
tilasi	委託	tilata	委託	V;IND;SG;3;PST;FIN;ACT	V
tilasi	訂購	tilata	訂購	V;IND;SG;3;PST;FIN;ACT	V
yhteyksiä	人脈	yhteys	人脈	N;PRT;PL	N
kädet	軍	käsi	軍	N;NOM;PL	N
kädet	手	käsi	手	N;NOM;PL	N
tennis	網球	tennis	網球	N;NOM;SG	N
totuuden	真理	totuus	真理	N;GEN;SG	N
totuuden	事實	totuus	事實	N;GEN;SG	N
totuuden	真相	totuus	真相	N;GEN;SG	N
ympäröi	包圍	ympäröidä	包圍	V;IMP;SG;2;FIN;ACT	V
ympäröi	環繞	ympäröidä	環繞	V;IMP;SG;2;FIN;ACT	V
imperiumi	帝國	imperiumi	帝國	N;NOM;SG	N
taiteilijat	藝術	taiteilija	藝術	N;NOM;PL	N
taiteilijat	藝人	taiteilija	藝人	N;NOM;PL	N
hallita	管理	hallita	管理	V;SG;NFIN;ACT	V
keskittyä	聚焦	keskittyä	聚焦	V;SG;NFIN;ACT	V
keskittyä	專注	keskittyä	專注	V;SG;NFIN;ACT	V
aiheet	主題	aihe	主題	N;NOM;PL	N
aiheet	題目	aihe	題目	N;NOM;PL	N
aiheet	議題	aihe	議題	N;NOM;PL	N
aiheet	專題	aihe	專題	N;NOM;PL	N
aiheet	主題	aihe	主題	N;NOM;PL	N
aiheet	科目	aihe	科目	N;NOM;PL	N
halkaisija	直徑	halkaisija	直徑	N;NOM;SG	N
kissa	貓咪	kissa	貓咪	N;NOM;SG	N
kissa	貓	kissa	貓	N;NOM;SG	N
kohteet	項目	kohde	項目	N;NOM;PL	N
kohteet	科目	kohde	科目	N;NOM;PL	N
kohteet	物體	kohde	物體	N;NOM;PL	N
kohteet	天體	kohde	天體	N;NOM;PL	N
kohteet	物件	kohde	物件	N;NOM;PL	N
kohteet	目標	kohde	目標	N;NOM;PL	N
kohteet	目	kohde	目	N;NOM;PL	N
kohteet	航點	kohde	航點	N;NOM;PL	N
mielipiteitä	意見	mieli#pide	意見	N;PRT;PL	N
turnaukseen	錦標	turnaus	錦標	N;IN+ALL;SG	N
verkon	網	verkko	網	N;GEN;SG	N
verkon	網路	verkko	網路	N;GEN;SG	N
verkon	網	verkko	網	N;GEN;SG	N
teema	專題	teema	專題	N;NOM;SG	N
teema	主題	teema	主題	N;NOM;SG	N
tuomion	判決	tuomio	判決	N;GEN;SG	N
renkaat	輪胎	rengas	輪胎	N;NOM;PL	N
renkaat	輪胎	rengas	輪胎	N;NOM;PL	N
renkaat	環	rengas	環	N;NOM;PL	N
renkaat	戒指	rengas	戒指	N;NOM;PL	N
kelpaa	有效	kelvata	有效	V;IMP;SG;2;FIN;ACT	V
opiskelijat	學生	opiskelija	學生	N;NOM;PL	N
kaksitoista	十二	kaksi#toista	十二	NUM;NOM;SG	NUM
salli	啟用	salli	啟用	V;IMP;SG;2;FIN;ACT	V
salli	允許	salli	允許	V;IMP;SG;2;FIN;ACT	V
salli	許可	salli	許可	V;IMP;SG;2;FIN;ACT	V
sähköä	電力	sähkö	電力	N;PRT;SG	N
sähköä	電	sähkö	電	N;PRT;SG	N
otsikko	頭條	otsikko	頭條	N;NOM;SG	N
otsikko	標題	otsikko	標題	N;NOM;SG	N
otsikko	標題	otsikko	標題	N;NOM;SG	N
teoriaa	理論	teoria	理論	N;PRT;SG	N
teoriaa	論	teoria	論	N;PRT;SG	N
julkisuutta	宣傳	julkisuus	宣傳	N;PRT;SG	N
kodin	家	koti	家	N;GEN;SG	N
kodin	住家	koti	住家	N;GEN;SG	N
ehdottaa	推薦	ehdottaa	推薦	V;IND;SG;3;PRS;FIN;ACT	V
yhdistetään	合併	yhdistää	合併	V;IND;PRS;FIN;PASS	V
yhdistetään	結合	yhdistää	結合	V;IND;PRS;FIN;PASS	V
yhdistetään	結合	yhdistää	結合	V;IND;PRS;FIN;PASS	V
yhdistetään	連結	yhdistää	連結	V;IND;PRS;FIN;PASS	V
helppoa	輕鬆	helppo	輕鬆	ADJ;PRT;SG	ADJ
helppoa	簡單	helppo	簡單	ADJ;PRT;SG	ADJ
asiantuntija	專家	asian#tuntija	專家	N;NOM;SG	N
asiantuntija	專家	asian#tuntija	專家	N;NOM;SG	N
ratkaista	解決	ratkaista	解決	V;SG;NFIN;ACT	V
ratkaista	解決	ratkaista	解決	V;SG;NFIN;ACT	V
bändi	樂團	bändi	樂團	N;NOM;SG	N
bändi	樂隊	bändi	樂隊	N;NOM;SG	N
marssi	行進	marssia	行進	V;IND;SG;3;PST;FIN;ACT	V
ryhmiä	群組	ryhmä	群組	N;PRT;PL	N
ryhmiä	團體	ryhmä	團體	N;PRT;PL	N
kärsivät	受	kärsiä	受	V;IND;PL;3;PRS;FIN;ACT	V
kärsivät	受	kärsiä	受	V;IND;PL;3;PRS;FIN;ACT	V
kirjoitus	寫作	kirjoitus	寫作	N;NOM;SG	N
arkkitehtuurin	結構	arkkitehtuuri	結構	N;GEN;SG	N
arkkitehtuurin	架構	arkkitehtuuri	架構	N;GEN;SG	N
arkkitehtuurin	建築	arkkitehtuuri	建築	N;GEN;SG	N
pidempi	更高	pitkä	更高	ADJ;NOM;CMPR;SG	ADJ
neitsyt	處	neitsyä	處	N;NOM;SG	N
neitsyt	處	neitsyä	處	N;NOM;SG	N
käytetyt	使用	käyttää	使用	V;NOM;PL;V.PTCP;PASS	V
käytetyt	花費	käyttää	花費	V;NOM;PL;V.PTCP;PASS	V
point	角	pointa	角	N;NOM;SG	N
point	點	pointa	點	N;NOM;SG	N
paeta	逃離	paeta	逃離	V;SG;NFIN;ACT	V
junat	火車	juna	火車	N;NOM;PL	N
junat	列車	juna	列車	N;NOM;PL	N
tietokone	電腦	tieto#kone	電腦	N;NOM;SG	N
opiskelija	學生	opiskelija	學生	N;NOM;SG	N
luoteis	西北	luoteis	西北	N;NOM;SG	N
filosofiaa	哲學	filosofia	哲學	N;PRT;SG	N
filosofiaa	理念	filosofia	理念	N;PRT;SG	N
aseet	武器	ase	武器	N;NOM;PL	N
aseet	兵器	ase	兵器	N;NOM;PL	N
aseet	槍支	ase	槍支	N;NOM;PL	N
aseet	槍械	ase	槍械	N;NOM;PL	N
aseet	軍	ase	軍	N;NOM;PL	N
sallittu	授權	sallittu	授權	N;NOM;SG	N
paroni	男爵	paroni	男爵	N;NOM;SG	N
tiet	公路	tie	公路	N;NOM;PL	N
tiet	道路	tie	道路	N;NOM;PL	N
lakimies	律師	laki#mies	律師	N;NOM;SG	N
puuta	木	puu	木	N;PRT;SG	N
puuta	木材	puu	木材	N;PRT;SG	N
puuta	木頭	puu	木頭	N;PRT;SG	N
puuta	樹	puu	樹	N;PRT;SG	N
puuta	樹木	puu	樹木	N;PRT;SG	N
taivas	天國	taivas	天國	N;NOM;SG	N
taivas	天堂	taivas	天堂	N;NOM;SG	N
taivas	天空	taivas	天空	N;NOM;SG	N
herättää	覺醒	herättää	覺醒	V;SG;NFIN;ACT	V
kruunun	冠	kruunu	冠	N;GEN;SG	N
kruunun	皇冠	kruunu	皇冠	N;GEN;SG	N
vaatia	索賠	vaatia	索賠	V;SG;NFIN;ACT	V
vaatia	認領	vaatia	認領	V;SG;NFIN;ACT	V
rykmentti	團	rykmentti	團	N;NOM;SG	N
rykmentti	兵團	rykmentti	兵團	N;NOM;SG	N
metsästys	獵	metsästys	獵	N;NOM;SG	N
metsästys	獵	metsästys	獵	N;NOM;SG	N
tarvittiin	需要	tarvita	需要	V;IND;PST;FIN;PASS	V
kiinalaiset	中文	kiina#lainen	中文	N;NOM;PL	N
arkkitehtuuri	結構	arkkitehtuuri	結構	N;NOM;SG	N
arkkitehtuuri	架構	arkkitehtuuri	架構	N;NOM;SG	N
arkkitehtuuri	建築	arkkitehtuuri	建築	N;NOM;SG	N
oppilaat	學生	oppilas	學生	N;NOM;PL	N
tehokas	高	tehokas	高	ADJ;NOM;SG	ADJ
käytä	利用	käyttää	利用	V;IMP;SG;2;FIN;ACT	V
käytä	使用	käyttää	使用	V;IMP;SG;2;FIN;ACT	V
uraa	職業	ura	職業	N;PRT;SG	N
tapoja	禮儀	tapa	禮儀	N;PRT;PL	N
tapoja	禮貌	tapa	禮貌	N;PRT;PL	N
mallissa	模範	malli	模範	N;IN+ESS;SG	N
mallissa	模型	malli	模型	N;IN+ESS;SG	N
mallissa	型號	malli	型號	N;IN+ESS;SG	N
mallissa	模特	malli	模特	N;IN+ESS;SG	N
mallissa	樣板	malli	樣板	N;IN+ESS;SG	N
mallissa	模板	malli	模板	N;IN+ESS;SG	N
sex	性別	sex	性別	N;NOM;SG	N
sex	性	sex	性	N;NOM;SG	N
sex	性	sex	性	N;NOM;SG	N
sex	性	sex	性	N;NOM;SG	N
puheenjohtajan	主席	puheen#johtaja	主席	N;GEN;SG	N
kannan	職位	kanta	職位	N;GEN;SG	N
kannan	位置	kanta	位置	N;GEN;SG	N
kannan	立場	kanta	立場	N;GEN;SG	N
kannan	股票	kanta	股票	N;GEN;SG	N
kannan	存貨	kanta	存貨	N;GEN;SG	N
kannan	庫存	kanta	庫存	N;GEN;SG	N
kevät	春	kevät	春	N;NOM;SG	N
kevät	春秋	kevät	春秋	N;NOM;SG	N
kevät	春天	kevät	春天	N;NOM;SG	N
kevät	彈簧	kevät	彈簧	N;NOM;SG	N
kevät	春季	kevät	春季	N;NOM;SG	N
ohje	教學	ohje	教學	N;NOM;SG	N
ohje	指令	ohje	指令	N;NOM;SG	N
ohje	指南	ohje	指南	N;NOM;SG	N
ohje	指引	ohje	指引	N;NOM;SG	N
ohje	嚮導	ohje	嚮導	N;NOM;SG	N
toimittaa	交付	toimittaa	交付	V;IND;SG;3;PRS;FIN;ACT	V
veneen	船	vene	船	N;GEN;SG	N
veneen	船隻	vene	船隻	N;GEN;SG	N
veneen	艇	vene	艇	N;GEN;SG	N
tallentaa	錄音	tallentaa	錄音	V;IND;SG;FIN;ACT	V
tallentaa	記錄	tallentaa	記錄	V;IND;SG;FIN;ACT	V
päättynyt	結束	päättyä	結束	V;NOM;SG;V.PTCP;ACT	V
päättynyt	完成	päättyä	完成	V;NOM;SG;V.PTCP;ACT	V
päättynyt	過期	päättyä	過期	V;NOM;SG;V.PTCP;ACT	V
rautateiden	鐵路	rauta#tie	鐵路	N;GEN;PL	N
rautateiden	鐵路	rauta#tie	鐵路	N;GEN;PL	N
rautateiden	鐵道	rauta#tie	鐵道	N;GEN;PL	N
rautateiden	鐵路	rauta#tie	鐵路	N;GEN;PL	N
rautateiden	鐵道	rauta#tie	鐵道	N;GEN;PL	N
kommentteja	意見	kommentti	意見	N;PRT;PL	N
sähkö	電力	sähkö	電力	N;NOM;SG	N
sähkö	電	sähkö	電	N;NOM;SG	N
sähkö	電氣	sähkö	電氣	N;NOM;SG	N
sähkö	電氣	sähkö	電氣	N;NOM;SG	N
sähkö	電	sähkö	電	N;NOM;SG	N
sähkö	電動	sähkö	電動	N;NOM;SG	N
vihollinen	敵軍	vihollinen	敵軍	N;NOM;SG	N
vihollinen	敵方	vihollinen	敵方	N;NOM;SG	N
vihollinen	敵	vihollinen	敵	N;NOM;SG	N
vihollinen	敵人	vihollinen	敵人	N;NOM;SG	N
sihteeri	秘書	sihteeri	秘書	N;NOM;SG	N
veistos	雕塑	veistos	雕塑	N;NOM;SG	N
virheitä	錯誤	virhe	錯誤	N;PRT;PL	N
virheitä	失誤	virhe	失誤	N;PRT;PL	N
aikoja	時代	aika	時代	N;PRT;PL	N
aikoja	時報	aika	時報	N;PRT;PL	N
hedelmiä	果實	hedelmä	果實	N;PRT;PL	N
hedelmiä	水果	hedelmä	水果	N;PRT;PL	N
hedelmiä	果	hedelmä	果	N;PRT;PL	N
hedelmiä	果實	hedelmä	果實	N;PRT;PL	N
hedelmiä	水果	hedelmä	水果	N;PRT;PL	N
kid	小孩	kidossa	小孩	N;NOM;SG	N
kohoaa	沖天	kohota	沖天	V;IND;SG;3;PRS;FIN;ACT	V
voimia	力氣	voima	力氣	N;PRT;PL	N
voimia	強度	voima	強度	N;PRT;PL	N
voimia	實力	voima	實力	N;PRT;PL	N
voimia	力量	voima	力量	N;PRT;PL	N
voimia	體力	voima	體力	N;PRT;PL	N
voimia	權力	voima	權力	N;PRT;PL	N
voimia	電力	voima	電力	N;PRT;PL	N
voimia	電源	voima	電源	N;PRT;PL	N
voimia	動力	voima	動力	N;PRT;PL	N
voimia	權力	voima	權力	N;PRT;PL	N
myy	賣	myydä	賣	V;IMP;SG;2;FIN;ACT	V
myy	出售	myydä	出售	V;IMP;SG;2;FIN;ACT	V
myy	銷售	myydä	銷售	V;IMP;SG;2;FIN;ACT	V
myy	賣	myydä	賣	V;IMP;SG;2;FIN;ACT	V
setä	舅舅	setä	舅舅	N;NOM;SG	N
setä	伯父	setä	伯父	N;NOM;SG	N
setä	叔叔	setä	叔叔	N;NOM;SG	N
raha	金錢	raha	金錢	N;NOM;SG	N
raha	錢	raha	錢	N;NOM;SG	N
yksiköt	單元	yksikkö	單元	N;NOM;PL	N
yksiköt	單位	yksikkö	單位	N;NOM;PL	N
opiskella	學習	opiskella	學習	V;SG;NFIN;ACT	V
opiskella	研究	opiskella	研究	V;SG;NFIN;ACT	V
opiskella	學習	opiskella	學習	V;SG;NFIN;ACT	V
metalli	金屬	metalli	金屬	N;NOM;SG	N
metalli	金屬	metalli	金屬	N;NOM;SG	N
saavutus	成績	saavutus	成績	N;NOM;SG	N
väliaikaisesti	暫時	väli#aikaisesti	暫時	ADV	ADV
teko	假	teko	假	N;NOM;SG	N
teko	虛假	teko	虛假	N;NOM;SG	N
teko	假	teko	假	N;NOM;SG	N
havaita	偵測	havaita	偵測	V;SG;NFIN;ACT	V
ihon	肌膚	iho	肌膚	N;GEN;SG	N
kilpailija	對手	kilpailija	對手	N;NOM;SG	N
toukka	蛆	toukka	蛆	N;NOM;SG	N
toukka	幼蟲	toukka	幼蟲	N;NOM;SG	N
osallistuvat	參加	osallistua	參加	V;PL;V.PTCP;ACT	V
osallistuvat	參與	osallistua	參與	V;PL;V.PTCP;ACT	V
tiheys	頻率	tiheys	頻率	N;NOM;SG	N
tiheys	密度	tiheys	密度	N;NOM;SG	N
tilavuus	體積	tilavuus	體積	N;NOM;SG	N
tilavuus	音量	tilavuus	音量	N;NOM;SG	N
akatemia	學院	akatemia	學院	N;NOM;SG	N
kuiva	乾燥	kuiva	乾燥	ADJ;NOM;SG	ADJ
seurat	俱樂部	seura	俱樂部	N;NOM;PL	N
yritettiin	企圖	yrittää	企圖	V;IND;PST;FIN;PASS	V
erän	批次	erä	批次	N;GEN;SG	N
erän	分批	erä	分批	N;GEN;SG	N
vihdoin	終於	vihdoin	終於	ADV	ADV
paksu	厚厚	paksu	厚厚	ADJ;NOM;SG	ADJ
vapaus	自由	vapaus	自由	N;NOM;SG	N
vapaus	自由	vapaus	自由	N;NOM;SG	N
opera	歌劇	opera	歌劇	N;NOM;SG	N
siemeniä	種子	siemen	種子	N;PRT;PL	N
siemeniä	籽	siemen	籽	N;PRT;PL	N
siemeniä	種子	siemen	種子	N;PRT;PL	N
puolustaa	捍衛	puolustaa	捍衛	V;IND;SG;PRS;FIN;ACT	V
puolustaa	保衛	puolustaa	保衛	V;IND;SG;PRS;FIN;ACT	V
puolustaa	捍衛	puolustaa	捍衛	V;IND;SG;PRS;FIN;ACT	V
päämaja	總部	pää#maja	總部	N;NOM;SG	N
diplomi	文	diplomi	文	N;NOM;SG	N
avaruus	太空	avaruus	太空	N;NOM;SG	N
avaruus	空間	avaruus	空間	N;NOM;SG	N
etelän	南部	etelä	南部	N;GEN;SG	N
kongressin	國會	kongressi	國會	N;GEN;SG	N
kisa	比賽	kisa	比賽	N;NOM;SG	N
kisa	賽	kisa	賽	N;NOM;SG	N
kisa	種族	kisa	種族	N;NOM;SG	N
kisa	競賽	kisa	競賽	N;NOM;SG	N
lähempänä	更	lähempänä	更	ADV	ADV
lähempänä	更	lähempänä	更	ADV	ADV
lisäys	附件	lisäys	附件	N;NOM;SG	N
nähtävyyksiä	景點	nähtävyys	景點	N;PRT;PL	N
nähtävyyksiä	景點	nähtävyys	景點	N;PRT;PL	N
nähtävyyksiä	觀光	nähtävyys	觀光	N;PRT;PL	N
väriä	色	väri	色	N;PRT;SG	N
väriä	彩色	väri	彩色	N;PRT;SG	N
väriä	顏色	väri	顏色	N;PRT;SG	N
väriä	色彩	väri	色彩	N;PRT;SG	N
väriä	彩色	väri	彩色	N;PRT;SG	N
väriä	顏色	väri	顏色	N;PRT;SG	N
väriä	色彩	väri	色彩	N;PRT;SG	N
komedia	喜劇	komedia	喜劇	N;NOM;SG	N
arvoja	價值	arvo	價值	N;PRT;PL	N
arvoja	價值	arvo	價值	N;PRT;PL	N
arvoja	數值	arvo	數值	N;PRT;PL	N
arvoja	值	arvo	值	N;PRT;PL	N
voittajan	勝者	voittaja	勝者	N;GEN;SG	N
voittajan	贏家	voittaja	贏家	N;GEN;SG	N
rauta	鋼鐵	rauta	鋼鐵	N;NOM;SG	N
voimakasta	激烈	voimakas	激烈	ADJ;PRT;SG	ADJ
murha	凶	murha	凶	N;NOM;SG	N
murha	凶	murha	凶	N;NOM;SG	N
sisä	室內	sisä	室內	N;NOM;SG	N
ampuja	射手	ampuja	射手	N;NOM;SG	N
homo	同性	homo	同性	N;NOM;SG	N
oikeustieteen	法律	oikeus#tiede	法律	N;GEN;SG	N
ravinto	營養	ravinto	營養	N;NOM;SG	N
ravinto	營養	ravinto	營養	N;NOM;SG	N
kortin	名片	kortti	名片	N;GEN;SG	N
kortin	紙牌	kortti	紙牌	N;GEN;SG	N
kortin	卡片	kortti	卡片	N;GEN;SG	N
standard	標準	standard	標準	N;NOM;SG	N
salaisuus	秘密	salaisuus	秘密	N;NOM;SG	N
golf	高爾夫	golf	高爾夫	N;NOM;SG	N
metsät	樹林	metsä	樹林	N;NOM;PL	N
metsät	森林	metsä	森林	N;NOM;PL	N
metsät	森林	metsä	森林	N;NOM;PL	N
kansalaisten	市民	kansalainen	市民	N;GEN;PL	N
kansalaisten	公民	kansalainen	公民	N;GEN;PL	N
korjattu	收穫	korjata	收穫	V;NOM;SG;V.PTCP;PASS	V
erinomainen	傑出	erinomainen	傑出	ADJ;NOM;SG	ADJ
valokuva	像片	valo#kuva	像片	N;NOM;SG	N
valokuva	照片	valo#kuva	照片	N;NOM;SG	N
valokuva	像片	valo#kuva	像片	N;NOM;SG	N
valokuva	照片	valo#kuva	照片	N;NOM;SG	N
kannen	封面	kansi	封面	N;GEN;SG	N
kannen	掩護	kansi	掩護	N;GEN;SG	N
kannen	甲板	kansi	甲板	N;GEN;SG	N
tulo	收入	tulo	收入	N;NOM;SG	N
hallintoa	施政	hallinto	施政	N;PRT;SG	N
hallintoa	治理	hallinto	治理	N;PRT;SG	N
erot	差異	ero	差異	N;NOM;PL	N
erot	差異	ero	差異	N;NOM;PL	N
erot	差額	ero	差額	N;NOM;PL	N
erot	分歧	ero	分歧	N;NOM;PL	N
erot	差距	ero	差距	N;NOM;PL	N
yhdistetyn	結合	yhdistää	結合	V;GEN;SG;V.PTCP;PASS	V
ilmakehän	大氣	ilma#kehä	大氣	N;GEN;SG	N
seikkailut	冒險	seikkailu	冒險	N;NOM;PL	N
työntekijöiden	工人	työ#tekijä	工人	N;GEN;PL	N
työntekijöiden	工人	työ#tekijä	工人	N;GEN;PL	N
työntekijöiden	僱員	työ#tekijä	僱員	N;GEN;PL	N
