رده	клас	رده	клас	N;SG	N;INAN;NOM;MASC;SG
افسانه	міф	افسانه	міф.	N;SG	N;INAN;NOM;MASC;SG
اعظم	азам	اعظم	азам	N;SG	N;ANIM;NOM;MASC;SG
قفقاز	кавказ	قفقاز	кавказ	N;SG	N;INAN;NOM;FEM;SG
مجاز	статутний	مجاز	статутний	ADJ	ADJ;NOM;MASC;SG
مجاز	правові	مجاز	правовий	ADJ	ADJ;NOM;PL
مجاز	юридична	مجاز	юридичний	ADJ	ADJ;NOM;FEM;SG
مجاز	юридичні	مجاز	юридичний	ADJ	ADJ;NOM;PL
مجاز	юридичний	مجاز	юридичний	ADJ	ADJ;NOM;MASC;SG
مجاز	дозволені	مجاز	дозволений	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
معمولا	зазвичай	معمولاً	зазвичай	ADV	ADV
معمولا	зазвичай	معمولاً	зазвичай	ADV	ADV
گمان	думка	گمان	думка	N;SG	N;INAN;NOM;FEM;SG
گمان	успіння	گمان	успіння	N;SG	N;INAN;NOM;NEUT;SG
چای	чаю	None	чай	N;SG	N;INAN;GEN;MASC;SG
چای	чай	None	чай	N;SG	N;INAN;NOM;MASC;SG
محاصره	облога	محاصره	облогий	N;SG	N;INAN;NOM;FEM;SG
محاصره	блокаду	محاصره	блокада	N;SG	N;INAN;ACC;FEM;SG
محاصره	блокада	محاصره	блокада	N;SG	N;INAN;NOM;FEM;SG
کف	підлога	کف	підлога	N;SG	N;INAN;NOM;FEM;SG
فرماندار	губернатора	فرماندار	губернатор	N;SG	N;ANIM;NOM;MASC;SG
کنسرت	концерт	کنسرت	концерт	N;SG	N;INAN;NOM;MASC;SG
بیمه	страхування	بیمه	страхування	N;SG	N;INAN;NOM;NEUT;SG
گلی	хор	گل	хор	N;SG	N;INAN;NOM;MASC;SG
گلی	хору	گل	хора	N;SG	N;INAN;GEN;MASC;SG
گلی	глина	گل	глина	N;SG	N;INAN;NOM;FEM;SG
گلی	клей	گل	клей	N;SG	N;INAN;NOM;MASC;SG
کجا	звідки	کجا	звідки	ADV	ADV
کجا	куди	کجا	куди	ADV	ADV
اکسید	оксид	اکسید#اکس	оксид	N;SG	N;INAN;NOM;MASC;SG
خدایان	боги	خدا	бог	N;PL	N;ANIM;NOM;MASC;PL
سؤال	запитання	سؤال	запитання	N;SG	N;INAN;NOM;NEUT;SG
سؤال	питання	سؤال	питання	N;SG	N;INAN;NOM;NEUT;SG
سؤال	запитання	سؤال	запитання	N;SG	N;INAN;NOM;NEUT;SG
سؤال	питання	سؤال	питання	N;SG	N;INAN;NOM;NEUT;SG
مقادیر	цінності	مقدار	цінність	N;PL	N;INAN;NOM;FEM;PL
برآورد	оцінка	برآورد	оцінка	N;SG	N;INAN;NOM;FEM;SG
برآورد	оцінка	برآورد	оцінка	N;SG	N;INAN;NOM;FEM;SG
امیدوارم	надіюсь	امتدوارم	надіясь	V;SG;1;PRS	V;IPFV;IND;SG;1;PRS;FIN
علائم	симптоми	علامت	симптом	N;PL	N;INAN;NOM;MASC;PL
درونی	внутрішнє	درونی	внутрішній	ADJ	ADJ;NOM;NEUT;SG
درونی	внутрішній	درونی	внутрішній	ADJ	ADJ;NOM;MASC;SG
درونی	внутрішня	درونی	внутрішній	ADJ	ADJ;NOM;FEM;SG
درونی	внутрішні	درونی	внутрішній	ADJ	ADJ;NOM;PL
درونی	внутрішнє	درونی	внутрішній	ADJ	ADJ;NOM;NEUT;SG
درونی	внутрішній	درونی	внутрішній	ADJ	ADJ;NOM;MASC;SG
سرور	сервер	سرور	сервер	N;SG	N;INAN;NOM;MASC;SG
سرور	сервера	سرور	сервер	N;SG	N;INAN;NOM;NEUT;SG
فیلسوف	філософ	فیلسوف	філософ	N;SG	N;ANIM;NOM;MASC;SG
درج	вставка	درج	вставка	N;SG	N;INAN;NOM;FEM;SG
درج	вставлення	درج	вставлення	N;SG	N;INAN;NOM;NEUT;SG
الیزابت	єлизавета	الیزابت	єлизавета	N;SG	N;ANIM;NOM;FEM;SG
الیزابت	елізабет	الیزابت	елізабет	N;SG	N;ANIM;NOM;FEM;SG
سایه	затінення	سایه	затінення	N;SG	N;INAN;NOM;NEUT;SG
سایه	згортання	سایه	згортання	N;SG	N;INAN;NOM;NEUT;SG
سایه	морок	سایه	морок	N;SG	N;INAN;NOM;MASC;SG
سایه	тінь	سایه	тінь	N;SG	N;INAN;NOM;FEM;SG
سایه	згортання	سایه	згортання	N;SG	N;INAN;NOM;NEUT;SG
سایه	відтінок	سایه	відтінок	N;SG	N;INAN;NOM;MASC;SG
مرور	навігація	مرور	навігація	N;SG	N;INAN;NOM;FEM;SG
مرور	перегляд	مرور	перегляд	N;SG	N;INAN;NOM;MASC;SG
مرور	рецензування	مرور	рецензування	N;SG	N;INAN;NOM;NEUT;SG
مرور	відгук	مرور	відгук	N;SG	N;INAN;NOM;MASC;SG
مرور	огляд	مرور	огляд	N;SG	N;INAN;NOM;MASC;SG
مرور	навігація	مرور	навігація	N;SG	N;INAN;NOM;FEM;SG
مرور	навігацію	مرور	навігація	N;SG	N;INAN;ACC;FEM;SG
مرور	перегляду	مرور	перегляд	N;SG	N;INAN;GEN;MASC;SG
پیروان	читачів	پیرو	читач	N;PL	N;ANIM;ACC;MASC;PL
پیروان	читачі	پیرو	читач	N;PL	N;ANIM;NOM;MASC;PL
گذار	перехід	گذار	перехід	N;SG	N;INAN;NOM;MASC;SG
وحدت	єдність	وحدت	єдність	N;SG	N;INAN;NOM;FEM;SG
الهام	натхнення	None	натхнення	N;SG	N;INAN;NOM;NEUT;SG
پروتکل	протокол	پروتکل	протокол	N;SG	N;INAN;NOM;MASC;SG
گام	крок	گام	крок	N;SG	N;INAN;NOM;MASC;SG
گام	кроком	گام	крок	N;SG	N;INAN;INS;MASC;SG
تحویل	доставку	تحویل	доставка	N;SG	N;INAN;ACC;FEM;SG
تحویل	доставка	تحویل	доставка	N;SG	N;INAN;NOM;FEM;SG
جلال	славу	جلال	слава	N;SG	N;INAN;ACC;FEM;SG
جلال	слава	جلال	слава	N;SG	N;INAN;NOM;FEM;SG
مشتری	замовник	مشتری	замовник	N;SG	N;ANIM;NOM;MASC;SG
مشتری	клієнт	مشتری	клієнт	N;SG	N;ANIM;NOM;MASC;SG
مشتری	клієнта	مشتری	клієнт	N;SG	N;ANIM;ACC;MASC;SG
مشتری	клієнт	مشتری	клієнт	N;SG	N;ANIM;NOM;MASC;SG
مشتری	юпітер	مشتری	юпітер	N;SG	N;ANIM;NOM;MASC;SG
بابا	тато	None	тато	N;SG	N;ANIM;NOM;MASC;SG
نوجوانی	підліток	نوجوانی	підлітка	N;SG	N;ANIM;NOM;MASC;SG
ورزشکار	спортсмен	ورزشکار	спортсмен	N;SG	N;ANIM;NOM;MASC;SG
ورزشکار	спорт	ورزشکار	спорт	N;SG	N;INAN;NOM;MASC;SG
هواگرد	літак	هواگرد	літак	N;SG	N;INAN;NOM;MASC;SG
مدافعان	захисникам	مدافع	захисник	N;PL	N;ANIM;DAT;MASC;PL
مدافعان	захисників	مدافع	захисник	N;PL	N;ANIM;ACC;MASC;PL
چوبی	деревина	چوبی	деревина	N;SG	N;INAN;NOM;FEM;SG
دفاعی	оборона	دفاعی	оборона	N;SG	N;INAN;NOM;FEM;SG
دفاعی	захист	دفاعی	захист	N;SG	N;INAN;NOM;MASC;SG
سیم	дріт	سیم	дріт	N;SG	N;INAN;NOM;MASC;SG
سیم	дроту	سیم	дріт	N;SG	N;INAN;GEN;MASC;SG
سیم	провід	سیم	провід	N;SG	N;INAN;NOM;MASC;SG
اصطلاحات	умовами	اصطلاح	умова	N;PL	N;INAN;INS;FEM;PL
اصطلاحات	терміни	اصطلاح	термін	N;PL	N;INAN;NOM;MASC;PL
اصطلاحات	умови	اصطلاح	умова	N;PL	N;INAN;NOM;FEM;PL
اصطلاحات	термінології	اصطلاح	термінологія	N;PL	N;INAN;NOM;FEM;PL
آبشارها	водоспади	آبشار	водоспад	N;PL	N;INAN;NOM;MASC;PL
آبشارها	водоспадів	آبشار	водоспад	N;PL	N;INAN;GEN;MASC;PL
تخم	яєчка	تخم	яєчко	N;SG	N;INAN;NOM;NEUT;SG
تخم	яйце	تخم	яйце	N;SG	N;INAN;NOM;NEUT;SG
سالم	здорові	سالم	здоровий	ADJ	ADJ;NOM;PL
سالم	здоровий	سالم	здоровий	ADJ	ADJ;NOM;MASC;SG
سالم	здорове	سالم	здоровий	ADJ	ADJ;NOM;NEUT;SG
سالم	здорова	سالم	здоровий	ADJ	ADJ;NOM;FEM;SG
مسکن	житло	مسکن	житло	N;SG	N;INAN;NOM;NEUT;SG
آرایه	масив	آرایه	масити	N;SG	N;INAN;NOM;MASC;SG
آرایه	масиві	آرایه	масива	N;SG	N;INAN;DAT;FEM;SG
مکانی	місце	مکان	місце	N;SG	N;INAN;NOM;NEUT;SG
حسابداری	звітність	حسابداری	звітність	N;SG	N;INAN;NOM;FEM;SG
حسابداری	облік	حسابداری	облік	N;SG	N;INAN;NOM;MASC;SG
آیلند	острів	آیلند	острів	N;SG	N;INAN;NOM;MASC;SG
آدرس	адреса	آدرس	адреса	N;SG	N;INAN;NOM;FEM;SG
آدرس	адресу	آدرس	адреса	N;SG	N;INAN;ACC;FEM;SG
سوار	проїзд	سوار	проїзд	N;SG	N;INAN;NOM;MASC;SG
سوار	поїздка	سوار	поїздка	N;SG	N;INAN;NOM;FEM;SG
سوار	прокату	سوار	прокатий	N;SG	N;INAN;GEN;MASC;SG
اصلاحات	зміни	اصلاح	зміна	N;PL	N;INAN;NOM;FEM;PL
اصلاحات	реформи	اصلاح	реформа	N;PL	N;INAN;NOM;FEM;PL
اصلاحات	реформації	اصلاح	реформація	N;PL	N;INAN;NOM;FEM;PL
تظاهرات	протест	تظاهرات	протест	N;SG	N;INAN;NOM;MASC;SG
تظاهرات	демонстрація	تظاهرات	демонстрація	N;SG	N;INAN;NOM;FEM;SG
تظاهرات	демонстрацію	تظاهرات	демонстрація	N;SG	N;INAN;ACC;FEM;SG
مرزی	обрамлення	مرز	обрамлення	N;SG	N;INAN;NOM;NEUT;SG
مرزی	межа	مرز	межа	N;SG	N;INAN;NOM;FEM;SG
مرزی	кордон	مرز	кордон	N;SG	N;INAN;NOM;MASC;SG
مرزی	рамка	مرز	рамка	N;SG	N;INAN;NOM;FEM;SG
مرزی	границя	مرز	границя	N;SG	N;INAN;NOM;FEM;SG
گردن	шия	گردن	шия	N;SG	N;INAN;NOM;FEM;SG
گردن	шию	گردن	шия	N;SG	N;INAN;ACC;FEM;SG
ویکتوریا	вікторія	ویکتوریا	вікторія	N;SG	N;ANIM;NOM;FEM;SG
تجاوز	десант	None	десант	N;SG	N;INAN;NOM;MASC;SG
تجاوز	напад	None	напад	N;SG	N;INAN;NOM;MASC;SG
تجاوز	агресія	None	агресія	N;SG	N;INAN;NOM;FEM;SG
تجاوز	зґвалтування	None	зґвалтування	N;SG	N;INAN;NOM;NEUT;SG
زمستانی	зима	زمستانی	зима	N;SG	N;INAN;NOM;FEM;SG
تبلیغاتی	реклама	تبلیغ	реклама	N;SG	N;INAN;NOM;FEM;SG
تبلیغاتی	пропаганда	تبلیغ	пропаганда	N;SG	N;INAN;NOM;FEM;SG
ترس	страх	None	страх	N;SG	N;INAN;NOM;MASC;SG
ترس	страху	None	страх	N;SG	N;INAN;GEN;MASC;SG
تل	тель	تل	тель	N;SG	N;INAN;NOM;MASC;SG
قصر	замок	None	замка	N;SG	N;INAN;NOM;MASC;SG
قصر	палац	None	палац	N;SG	N;INAN;NOM;MASC;SG
پرستاری	догляд	None	догляд	N;SG	N;INAN;NOM;MASC;SG
توده	маса	None	маса	N;SG	N;INAN;NOM;FEM;SG
گاو	корова	گاو	коровий	N;SG	N;ANIM;NOM;FEM;SG
سوخته	стомлені	سوخته	стомлений	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
شعار	девіз	شعار	девіз	N;SG	N;INAN;NOM;MASC;SG
شعار	слоган	شعار	слоган	N;SG	N;INAN;NOM;MASC;SG
شعار	гасло	شعار	гасло	N;SG	N;INAN;NOM;NEUT;SG
وحشی	дикун	وحشی	дикун	N;SG	N;ANIM;NOM;MASC;SG
خبرنگار	кореспондент	خبرنگار	кореспондент	N;SG	N;ANIM;NOM;MASC;SG
خبرنگار	журналіст	خبرنگار	журналіст	N;SG	N;ANIM;NOM;MASC;SG
واقعه	інцидент	واقعه	інцидент	N;SG	N;INAN;NOM;MASC;SG
واقعه	подію	واقعه	подія	N;SG	N;INAN;ACC;FEM;SG
واقعه	подією	واقعه	подія	N;SG	N;INAN;INS;FEM;SG
واقعه	подія	واقعه	подія	N;SG	N;INAN;NOM;FEM;SG
جلسه	сеанс	جلسه	сеанс	N;SG	N;INAN;NOM;MASC;SG
جلسه	сеансу	جلسه	сеанс	N;SG	N;INAN;GEN;MASC;SG
جلسه	сесія	جلسه	сесія	N;SG	N;INAN;NOM;FEM;SG
جلسه	засідання	جلسه	засідання	N;SG	N;INAN;NOM;NEUT;SG
جلسه	нарада	جلسه	нарада	N;SG	N;INAN;NOM;FEM;SG
جلسه	зустріч	جلسه	зустріч	N;SG	N;INAN;NOM;FEM;SG
اکسیژن	киснем	اکسیژن	кисень	N;SG	N;INAN;INS;MASC;SG
اکسیژن	кисень	اکسیژن	кисень	N;SG	N;INAN;NOM;MASC;SG
عدالت	справедливість	None	справедливість	N;SG	N;INAN;NOM;FEM;SG
عدالت	правосуддя	None	правосуддя	N;SG	N;INAN;NOM;MASC;SG
مترو	метрополітен	مترو	метрополітен	N;SG	N;INAN;NOM;MASC;SG
مترو	метрополітен	مترو	метрополітен	N;SG	N;INAN;NOM;MASC;SG
مترو	метро	مترو	метро	N;SG	N;INAN;NOM;NEUT;SG
دخالت	втручання	دخالت	втручання	N;SG	N;INAN;NOM;NEUT;SG
دخالت	участь	دخالت	участь	N;SG	N;INAN;ACC;FEM;SG
شهروندان	громадяни	شهروند	громадянин	N;PL	N;ANIM;NOM;MASC;PL
شهروندان	громадян	شهروند	громадянин	N;PL	N;ANIM;ACC;MASC;PL
شهروندان	громадянам	شهروند	громадянин	N;PL	N;ANIM;DAT;MASC;PL
رسم	традиція	رسم	традиція	N;SG	N;INAN;NOM;FEM;SG
رسم	креслення	رسم	креслення	N;SG	N;INAN;NOM;NEUT;SG
رسم	графіка	رسم	графіка	N;SG	N;INAN;NOM;FEM;SG
رسم	графік	رسم	графік	N;SG	N;INAN;NOM;MASC;SG
هشدار	попередження	هشدار	попередження	N;SG	N;INAN;NOM;NEUT;SG
هشدار	увага	هشدار	увага	N;SG	N;INAN;NOM;FEM;SG
هشدار	тривога	هشدار	тривогий	N;SG	N;INAN;NOM;FEM;SG
هشدار	попередження	هشدار	попередження	N;SG	N;INAN;NOM;NEUT;SG
شاهین	шахін	شاهین	шахін	N;SG	N;ANIM;NOM;MASC;SG
شاهین	сокіл	شاهین	сокіл	N;SG	N;INAN;NOM;MASC;SG
معادله	рівняння	معادله	рівняння	N;SG	N;INAN;NOM;NEUT;SG
کوچکتر	менший	کوچک	менший	ADJ;CMPR	ADJ;NOM;CMPR;MASC;SG
سیب	яблуко	سیب	яблуко	N;SG	N;INAN;NOM;NEUT;SG
سیب	яблучко	سیب	яблучко	N;SG	N;INAN;NOM;NEUT;SG
ماهواره	супутник	ماهواره	супутник	N;SG	N;INAN;NOM;MASC;SG
برگشت	повернулася	بر#گشت#گرد	повернутися	V;SG;3;PST	V;PFV;FEM;IND;SG;PST;FIN
یخ	лід	None	лід	N;SG	N;INAN;NOM;MASC;SG
صلیب	хрест	صلیب	хрест	N;SG	N;INAN;NOM;MASC;SG
صلیب	хрестик	صلیب	хрестик	N;SG	N;INAN;NOM;MASC;SG
داوری	суддя	داوری	суддя	N;SG	N;ANIM;NOM;MASC;SG
داوری	суддю	داوری	суддя	N;SG	N;ANIM;ACC;FEM;SG
داوری	суд	داوری	суд	N;SG	N;INAN;NOM;MASC;SG
نمایشی	виконання	نمایشی	виконання	N;SG	N;INAN;NOM;NEUT;SG
پراکنده	розкидані	پراکنده	розкиданий	ADJ	ADJ;PFV;NOM;PL;V.PTCP;PASS
کاظم	джафар	کاظم	джафар	N;SG	N;ANIM;NOM;MASC;SG
اختلالات	розлади	اختلال	розлад	N;PL	N;INAN;NOM;MASC;PL
مأموریت	місія	مأموریت	місія	N;SG	N;INAN;NOM;FEM;SG
قطار	потяг	قطار	потягти	N;SG	N;INAN;NOM;MASC;SG
قطار	поїзд	قطار	поїзд	N;SG	N;INAN;NOM;MASC;SG
مهاجران	іммігранти	مهاجر	іммігрант	N;PL	N;ANIM;NOM;MASC;PL
مهاجران	мігрантів	مهاجر	мігрант	N;PL	N;ANIM;ACC;MASC;PL
مهاجران	емігранти	مهاجر	емігрант	N;PL	N;ANIM;NOM;MASC;PL
کوهستان	гора	کوهستان	гора	N;SG	N;INAN;NOM;FEM;SG
ادیان	релігії	None	релігія	N;PL	N;INAN;NOM;FEM;PL
ادیان	релігій	None	релігія	N;PL	N;INAN;GEN;FEM;PL
حشرات	комах	حشره	комаха	N;PL	N;ANIM;ACC;FEM;PL
حشرات	комахи	حشره	комаха	N;PL	N;ANIM;NOM;MASC;PL
حشرات	жуків	حشره	жук	N;PL	N;ANIM;ACC;MASC;PL
حشرات	вад	حشره	вад	N;PL	N;INAN;GEN;FEM;PL
حشرات	вади	حشره	вада	N;PL	N;INAN;NOM;FEM;PL
دیسک	диск	دیسک	диск	N;SG	N;INAN;NOM;MASC;SG
دیسک	диску	دیسک	диск	N;SG	N;INAN;DAT;MASC;SG
دیسک	диск	دیسک	диск	N;SG	N;INAN;NOM;MASC;SG
دوستی	дружба	دوستی	дружба	N;SG	N;INAN;NOM;FEM;SG
دوستی	дружбу	دوستی	дружба	N;SG	N;INAN;ACC;FEM;SG
دوستی	другові	دوستی	друг	N;SG	N;ANIM;DAT;FEM;SG
دوستی	другом	دوستی	друг	N;SG	N;ANIM;INS;MASC;SG
دوستی	друг	دوستی	друг	N;SG	N;ANIM;NOM;MASC;SG
دوستی	подруга	دوستی	подруга	N;SG	N;ANIM;NOM;FEM;SG
دوستی	друга	دوستی	друг	N;SG	N;INAN;NOM;FEM;SG
تقلید	імітація	None	імітація	N;SG	N;INAN;NOM;FEM;SG
نهضت	рух	نهضت	рух	N;SG	N;INAN;NOM;MASC;SG
کهنه	старі	کهنه	старий	ADJ	ADJ;NOM;PL
کهنه	старе	کهنه	старий	ADJ	ADJ;NOM;NEUT;SG
کهنه	старим	کهنه	старий	ADJ	ADJ;INS;NEUT;SG
کهنه	стара	کهنه	старий	ADJ	ADJ;NOM;FEM;SG
کهنه	старий	کهنه	старий	ADJ	ADJ;NOM;MASC;SG
اجباری	сила	اجباری	сила	N;SG	N;INAN;NOM;FEM;SG
ضریب	коефіцієнт	ضریب	коефіцієнт	N;SG	N;INAN;NOM;MASC;SG
نان	хліба	نان	хліб	N;SG	N;INAN;GEN;MASC;SG
نان	хліб	نان	хліб	N;SG	N;INAN;NOM;MASC;SG
خورده	їв	خورد#خور	їсти	V;SG;3;V.PTCP	V;IPFV;MASC;IND;SG;PST;FIN
خورده	їла	خورد#خور	їсти	V;SG;3;V.PTCP	V;IPFV;FEM;IND;SG;PST;FIN
یوروویژن	євробаченні	یوروویژن	євробачення	N;SG	N;INAN;DAT;NEUT;SG
گرافیک	процесора	گرافیک	процесор	N;SG	N;INAN;GEN;MASC;SG
گرافیک	графіка	گرافیک	графіка	N;SG	N;INAN;NOM;FEM;SG
گرافیک	графіку	گرافیک	графік	N;SG	N;INAN;GEN;MASC;SG
معمار	архітектор	معمار	архітектор	N;SG	N;ANIM;NOM;MASC;SG
مرکب	чорнила	None	чорнити	N;SG	N;INAN;NOM;NEUT;SG
نفس	подих	نفس	подих	N;SG	N;INAN;NOM;MASC;SG
نفس	душу	نفس	душа	N;SG	N;INAN;ACC;FEM;SG
نفس	душа	نفس	душа	N;SG	N;INAN;NOM;FEM;SG
نفس	душею	نفس	душа	N;SG	N;INAN;INS;FEM;SG
واسطه	посередник	واسطه	посередник	N;SG	N;ANIM;NOM;MASC;SG
مری	марічка	None	марічка	N;SG	N;ANIM;NOM;FEM;SG
مری	маріє	None	маріти	N;SG	N;ANIM;NOM;FEM;SG
تار	викривлення	تار	викривлення	N;SG	N;INAN;NOM;NEUT;SG
تار	стрибок	تار	стрибок	N;SG	N;INAN;NOM;MASC;SG
سازهای	споруди	ساز	споруда	N;PL	N;INAN;NOM;FEM;PL
حرم	святилище	حرم	святилище	N;SG	N;INAN;NOM;NEUT;SG
راهنما	підручник	None	підручник	N;SG	N;INAN;NOM;MASC;SG
راهنما	посібник	None	посібник	N;SG	N;INAN;NOM;MASC;SG
راهنما	провідник	None	провідник	N;SG	N;ANIM;NOM;MASC;SG
راهنما	путівник	None	путівник	N;SG	N;INAN;NOM;MASC;SG
