que	че	que	че	CONJ	CONJ
colonial	колониален	colonial	колониален	ADJ;SG	ADJ;INDF;MASC;SG
competiciones	състезания	competición	състезание	N;FEM;PL	N;INDF;NEUT;PL
competiciones	конкурси	competición	конкурс	N;FEM;PL	N;INDF;MASC;PL
dictadura	диктатура	dictadura	диктатура	N;FEM;SG	N;INDF;FEM;SG
academy	академията	academy	академия	N	N;DEF;FEM;SG
academy	академия	academy	академия	N	N;INDF;FEM;SG
medina	медина	medina	медина	N;FEM;SG	N;INDF;FEM;SG
difusión	дифузия	difusión	дифузия	N;FEM;SG	N;INDF;FEM;SG
difusión	разпространяване	difusión	разпространяване	N;FEM;SG	N;INDF;NEUT;SG
difusión	разпространение	difusión	разпространение	N;FEM;SG	N;INDF;NEUT;SG
difusión	излъчване	difusión	излъчване	N;FEM;SG	N;INDF;NEUT;SG
rio	ривър	rio	ривър	N;MASC;SG	N;INDF;MASC;SG
rio	река	rio	река	N;MASC;SG	N;INDF;FEM;SG
rio	реката	rio	река	N;MASC;SG	N;DEF;FEM;SG
alcanza	достига	alcanzar	достигам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
ejecución	екзекуция	ejecución	екзекуция	N;FEM;SG	N;INDF;FEM;SG
ejecución	изпълнение	ejecución	изпълнение	N;FEM;SG	N;INDF;NEUT;SG
ensayo	есе	ensayo	есе	N;MASC;SG	N;INDF;NEUT;SG
ensayo	есето	ensayo	есе	N;MASC;SG	N;DEF;NEUT;SG
ensayo	изпитване	ensayo	изпитване	N;MASC;SG	N;INDF;NEUT;SG
ensayo	тестване	ensayo	тестване	N;MASC;SG	N;INDF;NEUT;SG
ensayo	репетицията	ensayo	репетиция	N;MASC;SG	N;DEF;FEM;SG
ensayo	репетиция	ensayo	репетиция	N;MASC;SG	N;INDF;FEM;SG
ensayo	процес	ensayo	процес	N;MASC;SG	N;INDF;MASC;SG
ensayo	изпитване	ensayo	изпитване	N;MASC;SG	N;INDF;NEUT;SG
ensayo	тест	ensayo	тест	N;MASC;SG	N;INDF;MASC;SG
boston	бостън	boston	бостън	N;MASC;SG	N;INDF;MASC;SG
reglas	правила	regla	правило	N;FEM;PL	N;INDF;NEUT;PL
reglas	правилата	regla	правило	N;FEM;PL	N;DEF;NEUT;PL
viernes	петък	viernes	петък	N	N;INDF;MASC;SG
suerte	лъки	suerte	лъка	N;FEM;SG	N;INDF;MASC;SG
suerte	късметлия	suerte	късметлия	N;FEM;SG	N;DEF;MASC;SG
suerte	късмет	suerte	късмет	N;FEM;SG	N;INDF;MASC;SG
suerte	късметът	suerte	късмет	N;FEM;SG	N;DEF;MASC;SG
suerte	късмета	suerte	късмет	N;FEM;SG	N;DEF;MASC;SG
golfo	залив	golfo	залив	N;MASC;SG	N;INDF;MASC;SG
nobles	благородници	noble	благородник	N;PL	N;INDF;MASC;PL
nobles	благородниците	noble	благородник	N;PL	N;DEF;MASC;PL
augusto	аугусто	augusto	аугусто	N;MASC;SG	N;INDF;MASC;SG
radical	радикална	radical	радикален	ADJ;SG	ADJ;INDF;FEM;SG
tratar	опитай	tratar	опитам-(се)	V;NFIN	V;PFV;IMP;SG;2;FIN
tratar	опитайте	tratar	опитам-(се)	V;NFIN	V;PFV;IMP;PL;2;FIN
yucatán	юкатан	yucatán	юкатан	N;MASC;SG	N;INDF;MASC;SG
mandato	мандат	mandato	мандат	N;MASC;SG	N;INDF;MASC;SG
trenes	влакове	tren	влак	N;MASC;PL	N;INDF;MASC;PL
trenes	влаковете	tren	влак	N;MASC;PL	N;DEF;MASC;PL
feria	панаир	feria	панаир	N;FEM;SG	N;INDF;MASC;SG
comida	храна	comida	храна	N;FEM;SG	N;INDF;FEM;SG
apellido	фамилия	apellido	фамилия	N;MASC;SG	N;INDF;FEM;SG
etapas	етапи	etapa	етапя	N;FEM;PL	N;INDF;MASC;PL
etapas	фази	etapa	фаза	N;FEM;PL	N;INDF;FEM;PL
etapas	стадии	etapa	стадия	N;FEM;PL	N;INDF;MASC;PL
etapas	етапи	etapa	етапя	N;FEM;PL	N;INDF;MASC;PL
comunas	комуни	comuna	комуна	N;FEM;PL	N;INDF;MASC;PL
seguro	безопасен	seguro	безопасен	ADJ;MASC;SG	ADJ;INDF;MASC;SG
seguro	сигурна	seguro	сигурен	ADJ;MASC;SG	ADJ;INDF;FEM;SG
fotos	фотографии	foto	фотография	N;FEM;PL	N;INDF;FEM;PL
fotos	снимки	foto	снимка	N;FEM;PL	N;INDF;FEM;PL
fotos	снимките	foto	снимка	N;FEM;PL	N;DEF;FEM;PL
fotos	снимки	foto	снимка	N;FEM;PL	N;INDF;FEM;PL
fotos	картинки	foto	картинка	N;FEM;PL	N;INDF;FEM;PL
fotos	картини	foto	картина	N;FEM;PL	N;INDF;FEM;PL
amistad	приятелството	amistad	приятелство	N;FEM;SG	N;DEF;NEUT;SG
amistad	дружба	amistad	дружба	N;FEM;SG	N;INDF;FEM;SG
amistad	приятелство	amistad	приятелство	N;FEM;SG	N;INDF;NEUT;SG
entra	влиза	entrar	влизам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
particularmente	особено	particularmente	особено	ADV	ADV
extranjeros	пришълци	extranjero	пришълец	N;MASC;PL	N;INDF;MASC;PL
extranjeros	чужденци	extranjero	чужденец	N;MASC;PL	N;INDF;MASC;PL
extranjeros	чужденците	extranjero	чужденец	N;MASC;PL	N;DEF;MASC;PL
artillería	артилерията	artillería	артилерия	N;FEM;SG	N;DEF;FEM;SG
artillería	артилерия	artillería	артилерия	N;FEM;SG	N;INDF;FEM;SG
concentración	концентрация	concentración	концентрация	N;FEM;SG	N;INDF;FEM;SG
concentración	концентрация	concentración	концентрация	N;FEM;SG	N;INDF;FEM;SG
concentración	фокус	concentración	фокус	N;FEM;SG	N;INDF;MASC;SG
contar	броя	contar	броя-(се)	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
máquina	машинка	máquina	машинка	N;FEM;SG	N;INDF;FEM;SG
máquina	машина	máquina	машина	N;FEM;SG	N;INDF;FEM;SG
frecuentemente	често	frecuentemente	често	ADV	ADV
lagos	езера	lago	езер	N;MASC;PL	N;INDF;NEUT;PL
montes	планините	monte	планини	N;MASC;PL	N;DEF;FEM;PL
montes	планини	monte	планина	N;MASC;PL	N;INDF;FEM;PL
hot	секси	hot	секса	N	N;INDF;FEM;PL
descriptiva	описателен	descriptivo	описателен	ADJ;FEM;SG	ADJ;INDF;MASC;SG
fruto	плод	fruto	плод	N;MASC;SG	N;INDF;MASC;SG
manual	ръчна	manual	ръчен	ADJ;SG	ADJ;INDF;FEM;SG
coche	автомобил	coche	автомобил	N;MASC;SG	N;INDF;MASC;SG
coche	кола	coche	кола	N;MASC;SG	N;INDF;FEM;SG
coche	колата	coche	кола	N;MASC;SG	N;DEF;FEM;SG
bernardo	бернард	bernardo	бернард	N;MASC;SG	N;INDF;MASC;SG
bernardo	бърнард	bernardo	бърнард	N;MASC;SG	N;INDF;MASC;SG
bernardo	бернхард	bernardo	бернхард	N;MASC;SG	N;INDF;MASC;SG
terrenos	парцели	terreno	парцел	N;MASC;PL	N;INDF;MASC;PL
terrenos	земи	terreno	земя	N;MASC;PL	N;INDF;FEM;PL
terrenos	терени	terreno	терен	N;MASC;PL	N;INDF;MASC;PL
ceremonia	церемония	ceremonia	церемония	N;FEM;SG	N;INDF;FEM;SG
ceremonia	церемонията	ceremonia	церемония	N;FEM;SG	N;DEF;FEM;SG
lejos	надалеч	lejos	надалеч	ADV	ADV
lejos	далеч	lejos	далеч	ADV	ADV
conflictos	конфликтите	conflicto	конфликт	N;MASC;PL	N;DEF;MASC;PL
conflictos	конфликти	conflicto	конфликт	N;MASC;PL	N;INDF;MASC;PL
conflictos	конфликти	conflicto	конфликт	N;MASC;PL	N;INDF;MASC;PL
pregunta	въпрос	pregunta	въпрос	N;FEM;SG	N;INDF;MASC;SG
drama	драмата	drama	драма	N;MASC;SG	N;DEF;FEM;SG
drama	драма	drama	драма	N;MASC;SG	N;INDF;FEM;SG
juez	съдията	juez	съдия	N;SG	N;DEF;MASC;SG
juez	съдия	juez	съдия	N;SG	N;INDF;MASC;SG
familiares	роднини	familiar	роднина	N;MASC;PL	N;INDF;MASC;PL
familiares	роднините	familiar	роднина	N;MASC;PL	N;DEF;MASC;PL
patrón	скипър	patrón	скипър	N;MASC;SG	N;INDF;MASC;SG
patrón	покровител	patrón	покровител	N;MASC;SG	N;INDF;MASC;SG
patrón	патрон	patrón	патрон	N;MASC;SG	N;INDF;MASC;SG
requiere	изисква	requerir	изисквам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
continental	континентална	continental	континентален	ADJ;SG	ADJ;INDF;FEM;SG
sexo	пол	sexo	пол	N;MASC;SG	N;INDF;MASC;SG
sexo	пола	sexo	пола	N;MASC;SG	N;INDF;FEM;SG
sexo	секс	sexo	секс	N;MASC;SG	N;INDF;MASC;SG
sexo	секса	sexo	секс	N;MASC;SG	N;DEF;MASC;SG
sexo	сексът	sexo	секс	N;MASC;SG	N;DEF;MASC;SG
celebración	тържество	celebración	тържество	N;FEM;SG	N;INDF;NEUT;SG
celebración	празнуване	celebración	празнуване	N;FEM;SG	N;INDF;NEUT;SG
celebración	празник	celebración	празник	N;FEM;SG	N;INDF;MASC;SG
celebración	празненство	celebración	празненство	N;FEM;SG	N;INDF;NEUT;SG
previamente	досега	previamente	досега	ADV	ADV
mínimo	минимален	mínimo	минимален	ADJ;MASC;SG	ADJ;INDF;MASC;SG
mínimo	минимална	mínimo	минимален	ADJ;MASC;SG	ADJ;INDF;FEM;SG
mínimo	минимална	mínimo	минимален	ADJ;MASC;SG	ADJ;INDF;FEM;SG
mínimo	минимален	mínimo	минимален	ADJ;MASC;SG	ADJ;INDF;MASC;SG
abarca	обхваща	abarcar	обхващам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
literaria	литературен	literario	литературен	ADJ;FEM;SG	ADJ;INDF;MASC;SG
descenso	упадък	descenso	упадък	N;MASC;SG	N;INDF;MASC;SG
descenso	спад	descenso	спад	N;MASC;SG	N;INDF;MASC;SG
descenso	намаление	descenso	намаление	N;MASC;SG	N;INDF;NEUT;SG
descenso	намаляване	descenso	намаляване	N;MASC;SG	N;INDF;NEUT;SG
descenso	спадане	descenso	спадане	N;MASC;SG	N;INDF;NEUT;SG
descenso	слизане	descenso	слизане	N;MASC;SG	N;INDF;NEUT;SG
descenso	спускане	descenso	спускане	N;MASC;SG	N;INDF;NEUT;SG
viajes	пътувания	viaje	пътуване	N;MASC;PL	N;INDF;NEUT;PL
viajes	пътешествия	viaje	пътешествие	N;MASC;PL	N;INDF;NEUT;PL
viajes	пътувания	viaje	пътуване	N;MASC;PL	N;INDF;NEUT;PL
viajes	екскурзии	viaje	екскурзия	N;MASC;PL	N;INDF;FEM;PL
bloqueo	катинар	bloqueo	катинар	N;MASC;SG	N;INDF;MASC;SG
bloqueo	заключване	bloqueo	заключване	N;MASC;SG	N;INDF;NEUT;SG
bloqueo	ключалка	bloqueo	ключалка	N;MASC;SG	N;INDF;FEM;SG
bloqueo	заключване	bloqueo	заключване	N;MASC;SG	N;INDF;NEUT;SG
bloqueo	блокада	bloqueo	блокада	N;MASC;SG	N;INDF;FEM;SG
bloqueo	блокирането	bloqueo	блокиране	N;MASC;SG	N;DEF;NEUT;SG
bloqueo	блокиране	bloqueo	блокиране	N;MASC;SG	N;INDF;NEUT;SG
bloqueo	блокиране	bloqueo	блокиране	N;MASC;SG	N;INDF;NEUT;SG
bloqueo	блок	bloqueo	блок	N;MASC;SG	N;INDF;MASC;SG
empleados	служителите	empleado	служител	N;MASC;PL	N;DEF;MASC;PL
empleados	служители	empleado	служител	N;MASC;PL	N;INDF;MASC;PL
batallas	сражения	batalla	сражение	N;FEM;PL	N;INDF;NEUT;PL
batallas	битки	batalla	битка	N;FEM;PL	N;INDF;FEM;PL
batallas	битките	batalla	битка	N;FEM;PL	N;DEF;FEM;PL
agrupación	групиране	agrupación	групиране	N;FEM;SG	N;INDF;NEUT;SG
fenómeno	урод	fenómeno	урод	N;MASC;SG	N;INDF;MASC;SG
fenómeno	феномен	fenómeno	феномен	N;MASC;SG	N;INDF;MASC;SG
fenómeno	явление	fenómeno	явление	N;MASC;SG	N;INDF;NEUT;SG
fenómeno	феномен	fenómeno	феномен	N;MASC;SG	N;INDF;MASC;SG
continuar	продължавам	continuar	продължавам	V;NFIN	V;IPFV;IND;SG;1;PRS;FIN;ACT
continuar	продължи	continuar	продължа	V;NFIN	V;PFV;IND;SG;3;PST;FIN;ACT
paredes	стени	pared	стена	N;FEM;PL	N;INDF;FEM;PL
paredes	стените	pared	стена	N;FEM;PL	N;DEF;FEM;PL
empleo	работа	empleo	работа	N;MASC;SG	N;INDF;FEM;SG
empleo	йов	empleo	йов	N;MASC;SG	N;INDF;MASC;SG
empleo	заетост	empleo	заетост	N;MASC;SG	N;INDF;FEM;SG
confederación	конфедерацията	confederación	конфедерация	N;FEM;SG	N;DEF;FEM;SG
confederación	конфедерация	confederación	конфедерация	N;FEM;SG	N;INDF;FEM;SG
confederación	конфедерацията	confederación	конфедерация	N;FEM;SG	N;DEF;FEM;SG
cabezas	ези	cabeza	ези	N;FEM;PL	N;INDF;MASC;PL
cabezas	главите	cabeza	глава	N;FEM;PL	N;DEF;FEM;PL
cabezas	глави	cabeza	глава	N;FEM;PL	N;INDF;FEM;PL
misuri	мисури	misuri	мисура	N;MASC;SG	N;INDF;MASC;SG
agrícola	селскостопански	agrícola	селскостопански	ADJ;SG	ADJ;INDF;MASC;SG
agrícola	селскостопанска	agrícola	селскостопански	ADJ;SG	ADJ;INDF;FEM;SG
agrícola	земеделски	agrícola	земеделски	ADJ;SG	ADJ;INDF;MASC;SG
continúa	продължава	continuar	продължавам	V;IND;SG;3;PRS;FIN	V;IPFV;IND;SG;3;PRS;FIN;ACT
aniversario	юбилей	aniversario	юбилей	N;MASC;SG	N;INDF;MASC;SG
aniversario	годишнина	aniversario	годишнина	N;MASC;SG	N;INDF;FEM;SG
aniversario	годишнината	aniversario	годишнина	N;MASC;SG	N;DEF;FEM;SG
niña	момиченце	niña	момиченце	N;FEM;SG	N;INDF;NEUT;SG
niña	момиче	niña	момиче	N;FEM;SG	N;INDF;NEUT;SG
niña	дете	niña	дете	N;FEM;SG	N;INDF;NEUT;SG
terremoto	земетресението	terremoto	земетресение	N;MASC;SG	N;DEF;NEUT;SG
terremoto	земетресение	terremoto	земетресение	N;MASC;SG	N;INDF;NEUT;SG
casco	шлем	casco	шлем	N;MASC;SG	N;INDF;MASC;SG
casco	каска	casco	каска	N;MASC;SG	N;INDF;FEM;SG
casco	каската	casco	каска	N;MASC;SG	N;DEF;FEM;SG
casco	корпусът	casco	корпус	N;MASC;SG	N;DEF;MASC;SG
casco	корпус	casco	корпус	N;MASC;SG	N;INDF;MASC;SG
casco	корпуса	casco	корпус	N;MASC;SG	N;DEF;MASC;SG
factor	фактор	factor	фактор	N;MASC;SG	N;INDF;MASC;SG
factor	коефициент	factor	коефициент	N;MASC;SG	N;INDF;MASC;SG
hollywood	холивуд	hollywood	холивуд	N;MASC;SG	N;INDF;MASC;SG
suma	сума	suma	сума	N;FEM;SG	N;INDF;FEM;SG
suma	сумата	suma	сума	N;FEM;SG	N;DEF;FEM;SG
suma	сбор	suma	сбор	N;FEM;SG	N;INDF;MASC;SG
oxford	оксфорд	oxford	оксфорд	N;MASC;SG	N;INDF;MASC;SG
ejemplares	образци	ejemplar	образец	N;MASC;PL	N;INDF;MASC;PL
ejemplares	екземпляри	ejemplar	екземпляр	N;MASC;PL	N;INDF;MASC;PL
ejemplares	копия	ejemplar	копие	N;MASC;PL	N;INDF;NEUT;PL
gonzalo	гонсало	gonzalo	гонсало	N;MASC;SG	N;INDF;MASC;SG
buque	кораб	buque	кораб	N;MASC;SG	N;INDF;MASC;SG
buque	съд	buque	съд	N;MASC;SG	N;INDF;MASC;SG
buque	кораб	buque	кораб	N;MASC;SG	N;INDF;MASC;SG
diciendo	казвайки	decir	казвам-(се)	V;V.MSDR	V;IPFV;IMP;SG;2;FIN
ausencia	отсъствие	ausencia	отсъствие	N;FEM;SG	N;INDF;NEUT;SG
ausencia	липса	ausencia	липса	N;FEM;SG	N;INDF;FEM;SG
lanza	копие	lanza	копие	N;FEM;SG	N;INDF;NEUT;SG
coalición	коалиция	coalición	коалиция	N;FEM;SG	N;INDF;FEM;SG
coalición	коалицията	coalición	коалиция	N;FEM;SG	N;DEF;FEM;SG
naves	корабите	nave	кораб	N;FEM;PL	N;DEF;MASC;PL
naves	кораби	nave	кораб	N;FEM;PL	N;INDF;MASC;PL
naves	съдове	nave	съд	N;FEM;PL	N;INDF;MASC;PL
naves	кораби	nave	кораб	N;FEM;PL	N;INDF;MASC;PL
realización	реализирането	realización	реализиране	N;FEM;SG	N;DEF;NEUT;SG
realización	реализация	realización	реализация	N;FEM;SG	N;INDF;FEM;SG
realización	реализиране	realización	реализиране	N;FEM;SG	N;INDF;NEUT;SG
realización	реализация	realización	реализация	N;FEM;SG	N;INDF;FEM;SG
realización	реализиране	realización	реализиране	N;FEM;SG	N;INDF;NEUT;SG
realización	осъзнаване	realización	осъзнаване	N;FEM;SG	N;INDF;NEUT;SG
interna	вътрешна	interno	вътрешен	ADJ;FEM;SG	ADJ;INDF;FEM;SG
interna	вътрешен	interno	вътрешен	ADJ;FEM;SG	ADJ;INDF;MASC;SG
personalidad	характер	personalidad	характер	N;FEM;SG	N;INDF;MASC;SG
personalidad	личността	personalidad	личност	N;FEM;SG	N;DEF;FEM;SG
personalidad	индивидуалност	personalidad	индивидуалност	N;FEM;SG	N;INDF;FEM;SG
personalidad	личност	personalidad	личност	N;FEM;SG	N;INDF;FEM;SG
flor	цвете	flor	цвете	N;FEM;SG	N;INDF;NEUT;SG
jugando	играе	jugar	играя	V;V.MSDR	V;IPFV;IND;SG;3;PRS;FIN;ACT
jugando	играят	jugar	играя	V;V.MSDR	V;IPFV;IND;PL;3;PRS;FIN;ACT
celebró	отпразнува	celebrar	отпразнувам	V;IND;SG;3;PST;FIN	V;PFV;IND;SG;3;PST;FIN;ACT
alas	крилата	ala	крило	N;FEM;PL	N;DEF;NEUT;PL
alas	крила	ala	крило	N;FEM;PL	N;INDF;NEUT;PL
alas	крилца	ala	крилца	N;FEM;PL	N;INDF;NEUT;PL
alas	крилете	ala	криля	N;FEM;PL	N;DEF;MASC;PL
alas	криле	ala	крило	N;FEM;PL	N;INDF;NEUT;PL
jardines	градините	jardín	градина	N;MASC;PL	N;DEF;FEM;PL
jardines	градини	jardín	градина	N;MASC;PL	N;INDF;FEM;PL
muro	стена	muro	стена	N;MASC;SG	N;INDF;FEM;SG
muro	стената	muro	стена	N;MASC;SG	N;DEF;FEM;SG
muro	уол	muro	уол	N;MASC;SG	N;INDF;FEM;SG
grados	оценките	grado	оценка	N;MASC;PL	N;DEF;FEM;PL
grados	степени	grado	степен	N;MASC;PL	N;INDF;MASC;PL
grados	оценки	grado	оценка	N;MASC;PL	N;INDF;FEM;PL
grados	градуси	grado	градус	N;MASC;PL	N;INDF;MASC;PL
grados	степени	grado	степен	N;MASC;PL	N;INDF;MASC;PL
santuario	убежището	santuario	убежище	N;MASC;SG	N;DEF;NEUT;SG
santuario	убежище	santuario	убежище	N;MASC;SG	N;INDF;NEUT;SG
santuario	светилището	santuario	светилище	N;MASC;SG	N;DEF;NEUT;SG
santuario	светилище	santuario	светилище	N;MASC;SG	N;INDF;NEUT;SG
santuario	светилище	santuario	светилище	N;MASC;SG	N;INDF;NEUT;SG
santuario	олтар	santuario	олтар	N;MASC;SG	N;INDF;MASC;SG
santuario	храм	santuario	храм	N;MASC;SG	N;INDF;MASC;SG
destrucción	унищожаване	destrucción	унищожаване	N;FEM;SG	N;INDF;NEUT;SG
destrucción	разрушение	destrucción	разрушение	N;FEM;SG	N;INDF;NEUT;SG
destrucción	унищожение	destrucción	унищожение	N;FEM;SG	N;INDF;NEUT;SG
destrucción	разрушаване	destrucción	разрушаване	N;FEM;SG	N;INDF;NEUT;SG
empresario	предприемач	empresario	предприемач	N;MASC;SG	N;INDF;MASC;SG
