van	från	van	från	ADP	ADP
verdween	försvann	verdwijnen	försvann	V;SG;PST;FIN	V;IND;PST;FIN;ACT
verdween	försvunnit	verdwijnen	försvinna	V;SG;PST;FIN	V;V.CVB;ACT
geboorte	födelse	geboorte	födelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geboorte	födsel	geboorte	födsel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geboorte	födseln	geboorte	födsel	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
filipijnen	filippinerna	filipijn	filippin	N;PL	N;NOM;DEF;MASC+FEM;PL
justitie	justice	justitie	justice	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
justitie	rättvisa	justitie	rättvisa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
justitie	rättskipning	justitie	rättskipning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tientallen	dussintals	tiental	dussintal	N;PL	N;NOM;INDF;NEUT;PL
opgesteld	sammanställde	opstellen	sammanställa	V;V.PTCP	V;IND;PST;FIN;ACT
toegestaan	tillåts	toestaan	tillåta	V;V.PTCP	V;IND;PRS;FIN;PASS
sneller	snabbare	snel	snabb	ADJ;CMPR	ADJ;NOM;CMPR
chinees	kinesisk	chinees	kinesisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klaar	klara	klaar	klar	ADJ	ADJ;NOM;PL
klaar	beredd	klaar	beredd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
klaar	klar	klaar	klar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klaar	färdiga	klaar	färdig	ADJ	ADJ;NOM;PL
klaar	klar	klaar	klar	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klaar	avslutat	klaar	avsluta	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
klaar	färdiga	klaar	färdig	ADJ	ADJ;NOM;PL
klaar	färdig	klaar	färdig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
klaar	avklarat	klaar	avklara	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
klaar	färdig	klaar	färdig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
kroatische	kroatiska	kroatisch	kroatisk	ADJ	ADJ;NOM;PL
gesloopt	skrotas	slopen	skrota	V;V.PTCP	V;NFIN;PASS
gesloopt	revs	slopen	reva	V;V.PTCP	V;IND;PST;FIN;PASS
onzin	strunt	onzin	strunt	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
onzin	trams	onzin	trams	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
onzin	nonsens	onzin	nons	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
mooie	vackra	mooi	vacker	ADJ	ADJ;NOM;PL
mooie	vacker	mooi	vacker	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
mooie	vackert	mooi	vacker	ADJ	ADJ;NOM;INDF;NEUT;SG
socialistische	socialistisk	socialistisch	socialistisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
socialistische	socialistiska	socialistisch	socialistisk	ADJ	ADJ;NOM;PL
socialistische	socialdemokratiska	socialistisch	socialdemokratisk	ADJ	ADJ;NOM;PL
tal	tal	tal	tal	N;NEUT;SG	N;NOM;INDF;NEUT;SG
families	familjer	familie	familj	N;PL	N;NOM;INDF;MASC+FEM;PL
technisch	teknisk	technisch	teknisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
technisch	tekniska	technisch	teknisk	ADJ	ADJ;NOM;PL
tim	tim	tim	tim	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
professionele	professionella	professioneel	professionell	ADJ	ADJ;NOM;PL
professionele	professionellt	professioneel	professionell	ADJ	ADJ;NOM;INDF;NEUT;SG
pools	polskt	pools	polsk	ADJ	ADJ;NOM;INDF;NEUT;SG
pools	polsk	pools	polsk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
heilig	heliga	heilig	helig	ADJ	ADJ;NOM;PL
heilig	helig	heilig	helig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
heilig	heligt	heilig	helig	ADJ	ADJ;NOM;INDF;NEUT;SG
heilig	heliga	heilig	helig	ADJ	ADJ;NOM;PL
heilig	helig	heilig	helig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
heilig	helige	heilig	helig	ADJ	ADJ;NOM;DEF;MASC;SG
heilig	heligt	heilig	helig	ADJ	ADJ;NOM;INDF;NEUT;SG
nogmaals	igen	nogmaals	igen	ADV	ADV
nogmaals	återigen	nogmaals	återigen	ADV	ADV
stations	stationer	station	station	N;PL	N;NOM;INDF;MASC+FEM;PL
stations	stationerna	station	station	N;PL	N;NOM;DEF;MASC+FEM;PL
onvoldoende	otillräckliga	onvoldoende	otillräcklig	ADJ	ADJ;NOM;PL
onvoldoende	otillräcklig	onvoldoende	otillräcklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
onvoldoende	otillräckligt	onvoldoende	otillräcklig	ADJ	ADJ;NOM;INDF;NEUT;SG
onvoldoende	otillräckliga	onvoldoende	otillräcklig	ADJ	ADJ;NOM;PL
onvoldoende	otillräcklig	onvoldoende	otillräcklig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
onvoldoende	otillräckligt	onvoldoende	otillräcklig	ADJ	ADJ;NOM;INDF;NEUT;SG
optie	alternativet	optie	alternativ	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
optie	alternativ	optie	alternativ	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
optie	möjlighet	optie	möjlighet	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
goederen	varor	goederen	vara	N;PL	N;NOM;INDF;MASC+FEM;PL
filipijnse	filippinska	filipijns	filippinsk	ADJ	ADJ;NOM;PL
filipijnse	filippinska	filipijns	filippinsk	ADJ	ADJ;NOM;PL
leer	läder	leer	lad	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
opmaak	pålägg	opmaak	pålägg	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
opmaak	formatering	opmaak	formatering	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
opmaak	layout	opmaak	layout	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
opmaak	formatet	opmaak	formate	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
opmaak	format	opmaak	format	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
schrijfster	writer	schrijfster	prit	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
minuut	minuten	minuut	minut	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
minuut	minut	minuut	minut	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
elite	elit	elite	elit	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
elite	eliten	elite	elit	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
tentoonstelling	utställning	tentoonstelling	utställning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tentoonstelling	utställningen	tentoonstelling	utställning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
tentoonstelling	utställning	tentoonstelling	utställning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
tentoonstelling	utställningen	tentoonstelling	utställning	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
jongste	yngsta	jong	ung	ADJ;RL	ADJ;NOM;DEF;RL
jongste	yngste	jong	ung	ADJ;RL	ADJ;NOM;DEF;RL;MASC
westelijk	västra	westelijk	onstra	ADJ	ADJ;NOM;DEF;SG
westelijk	västra	westelijk	onstra	ADJ	ADJ;NOM;DEF;SG
westelijk	västlig	westelijk	västlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
beschermen	skyddar	beschermen	skydda	V;NFIN	V;IND;PRS;FIN;ACT
beschermen	skydda	beschermen	skydda	V;NFIN	V;IMP;FIN;ACT
beschermen	skydda	beschermen	skydda	V;NFIN	V;IMP;FIN;ACT
beschermen	beskydda	beschermen	beskydd	V;NFIN	V;IMP;NFIN;ACT
militairen	militärer	militair	militär	N;PL	N;NOM;INDF;MASC+FEM;PL
oom	onkel	oom	onkel	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
oom	morbror	oom	morbro	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
oom	uncle	oom	uncle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
oom	farbror	oom	farbro	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
basgitaar	bas	basgitaar	ba	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
basgitaar	bass	basgitaar	bass	N;MASC+FEM;SG	N
majoor	majoren	majoor	major	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
majoor	major	majoor	maja	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
majoor	huvudämne	majoor	huvudämne	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
stammen	stammar	stam	stam	N;PL	N;NOM;INDF;MASC+FEM;PL
stammen	stammar	stam	stam	N;PL	N;NOM;INDF;MASC+FEM;PL
zeldzaam	sällsynta	zeldzaam	sällsynta	ADJ	ADJ;NOM;PL
zeldzaam	sällsynt	zeldzaam	sällsynt	ADJ	ADJ;NOM;INDF;NEUT;SG
modern	moderna	modern	modern	ADJ	ADJ;NOM;PL
modern	modernt	modern	modern	ADJ	ADJ;NOM;INDF;NEUT;SG
termen	termer	term	term	N;PL	N;NOM;INDF;MASC+FEM;PL
termen	begrepp	term	begrepp	N;PL	N;NOM;INDF;NEUT;PL
termen	villkor	term	villkor	N;PL	N;NOM;INDF;NEUT;PL
aziatische	asiatisk	aziatisch	asiatisk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
aziatische	asiatiska	aziatisch	asiatisk	ADJ	ADJ;NOM;PL
betekende	betydde	betekenen	betyda	V;SG;PST;FIN	V;IND;PST;FIN;ACT
betekende	menade	betekenen	mena	V;SG;PST;FIN	V;IND;PST;V.PTCP;ACT
hongaars	ungersk	hongaars	ungersk	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
alternatieve	alternativa	alternatief	alternativ	ADJ	ADJ;NOM;PL
bewerking	insats	bewerking	insats	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bewerking	operation	bewerking	operation	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bewerking	drift	bewerking	drift	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
specifiek	specifik	specifiek	specifik	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
specifiek	specifika	specifiek	specifik	ADJ	ADJ;NOM;PL
specifiek	särskilda	specifiek	särskild	ADJ	ADJ;NOM;PL;PST;V.PTCP
velen	många	veel	mången	PRO	PRO;INDF;PL
vergadering	sammanträde	vergadering	sammanträde	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
vergadering	möte	vergadering	möte	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
vergadering	mötet	vergadering	möte	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
junior	junior	junior	junia	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
commerciële	kommersiella	commerciel	kommersiell	ADJ	ADJ;NOM;PL
commerciële	kommersiellt	commerciel	kommersiell	ADJ	ADJ;NOM;INDF;NEUT;SG
massa	massa	massa	massa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
massa	massa	massa	massa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
massa	mässan	massa	mässa	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
massa	mässa	massa	mässa	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
massa	mass	massa	mass	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
winnaars	vinnarna	winnaar	vinna	N;PL	N;NOM;DEF;MASC+FEM;PL
verklaarde	förklarade	verklaren	förklara	V;SG;PST;FIN	V;IND;PST;FIN;ACT
vertrouwen	tron	vertrouwen	tron	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
vertrouwen	förtroendet	vertrouwen	förtroende	N;NEUT;SG	N;NOM;DEF;NEUT;SG
vertrouwen	förtroende	vertrouwen	förtroende	N;NEUT;SG	N;NOM;INDF;NEUT;SG
vertrouwen	tillit	vertrouwen	tillit	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
vertrouwen	trust	vertrouwen	trust	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
vertrouwen	förtroende	vertrouwen	förtroende	N;NEUT;SG	N;NOM;INDF;NEUT;SG
risico	risk	risico	risk	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
risico	fara	risico	fara	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
risico	hazard	risico	hazard	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
tegelijk	samtidigt	tegelijk	samtidig	ADV	ADV
liedjes	låtar	lied	låta	N;PL	N;NOM;INDF;MASC+FEM;PL
liedjes	sånger	lied	sång	N;PL	N;NOM;INDF;MASC+FEM;PL
home	hem	home	hem	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
home	hemmet	home	hem	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
home	home	home	home	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
gulden	golden	gulden	gold	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
gulden	gyllene	gulden	gylle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gulden	gulden	gulden	guld	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
geestelijke	andliga	geestelijke	andlig	ADJ	ADJ;NOM;PL
geestelijke	själslig	geestelijke	själslig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geestelijke	andlig	geestelijke	andlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
geestelijke	andligt	geestelijke	andlig	ADJ	ADJ;NOM;INDF;NEUT;SG
geestelijke	psykiskt	geestelijke	psykisk	ADJ	ADJ;NOM;INDF;NEUT;SG
geestelijke	mentala	geestelijke	mental	ADJ	ADJ;NOM;PL
geestelijke	psykiska	geestelijke	psykisk	ADJ	ADJ;NOM;PL
commandant	kommendant	commandant	kommendant	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
commandant	befälhavare	commandant	befälhavare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
commandant	befälhavare	commandant	befälhavare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
commandant	kommendör	commandant	kommendör	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
commandant	befälhavaren	commandant	befälhavare	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
commandant	kommendörkapten	commandant	kommendörkapt	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
ploegen	skift	ploeg	skift	N;PL	N;NOM;INDF;NEUT;PL
ploegen	besättningarna	ploeg	besättning	N;PL	N;NOM;DEF;MASC+FEM;PL
ploegen	besättningar	ploeg	besättning	N;PL	N;NOM;INDF;MASC+FEM;PL
veranderingen	ändringar	verandering	ändring	N;PL	N;NOM;INDF;MASC+FEM;PL
veranderingen	förändringar	verandering	förändring	N;PL	N;NOM;INDF;MASC+FEM;PL
guy	kille	guy	kille	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
guy	killen	guy	kill	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
uiterlijk	framträdande	uiterlijk	framträdande	ADJ	ADJ;NOM;PRS;V.PTCP
concept	begreppet	concept	begrepp	N;NEUT;SG	N;NOM;DEF;NEUT;SG
concept	koncept	concept	koncept	N;NEUT;SG	N;NOM;INDF;NEUT;SG
concept	konceptet	concept	koncept	N;NEUT;SG	N;NOM;DEF;NEUT;SG
pensioen	pension	pensioen	pension	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
pensioen	pensionen	pensioen	pension	N;NEUT;SG	N;NOM;DEF;MASC+FEM;SG
pensioen	pension	pensioen	pension	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
beek	bäck	beek	bäcka	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beek	brook	beek	brook	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beek	bäcken	beek	bäck	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beek	creek	beek	creek	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
beek	bäck	beek	bäcka	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beek	stream	beek	stream	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beek	ström	beek	ström	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
rally	rally	rally	rally	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
krachten	krafter	kracht	kraft	N;PL	N;NOM;INDF;MASC+FEM;PL
krachten	befogenheter	kracht	befogenhet	N;PL	N;NOM;INDF;MASC+FEM;PL
krachten	maktbefogenheter	kracht	maktbefogenhet	N;PL	N;NOM;INDF;MASC+FEM;PL
krachten	krafter	kracht	kraft	N;PL	N;NOM;INDF;MASC+FEM;PL
krachten	styrkor	kracht	styrka	N;PL	N;NOM;INDF;MASC+FEM;PL
correct	korrekt	correct	korrekt	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
correct	korrekt	correct	korrekt	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
past	passar	passen	passa	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
kampen	lägren	kamp	lägr	N;PL	N;NOM;DEF;NEUT;PL
kampen	läger	kamp	läga	N;PL	N;NOM;INDF;MASC+FEM;PL
verliezen	förlorar	verliezen	förlora	V;NFIN	V;IND;PRS;FIN;ACT
verliezen	förlora	verliezen	förlora	V;NFIN	V;IMP;FIN;ACT
verliezen	förlorar	verliezen	förlora	V;NFIN	V;IND;PRS;FIN;ACT
verliezen	förlora	verliezen	förlora	V;NFIN	V;IMP;FIN;ACT
verliezen	mista	verliezen	mista	V;NFIN	V;IMP;FIN;ACT
cello	cello	cello	cello	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
interesse	ränta	interesse	ränta	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
interesse	intresse	interesse	intresse	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
ernstig	seriös	ernstig	seriös	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ernstig	seriöst	ernstig	seriös	ADJ	ADJ;NOM;INDF;NEUT;SG
ernstig	allvarliga	ernstig	allvarlig	ADJ	ADJ;NOM;PL
ernstig	allvarlig	ernstig	allvarlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ernstig	allvarligt	ernstig	allvarlig	ADJ	ADJ;NOM;INDF;NEUT;SG
ernstig	allvarlig	ernstig	allvarlig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
ernstig	allvarliga	ernstig	allvarlig	ADJ	ADJ;NOM;PL
ernstig	svår	ernstig	svår	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
verbetering	förbättring	verbetering	förbättring	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verbetering	förbättring	verbetering	förbättring	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verbetering	förbättring	verbetering	förbättring	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verbetering	förbättring	verbetering	förbättring	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
kwartfinale	kvartsfinal	kwartfinale	kvartsfinal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
uitvoeren	verkställa	uitvoeren	verkställa	V;NFIN	V;NFIN;ACT
uitvoeren	kör	uitvoeren	köra	V;NFIN	V;IMP;FIN;ACT
uitvoeren	utför	uitvoeren	utföra	V;NFIN	V;IMP;FIN;ACT
uitvoeren	avrätta	uitvoeren	avrätta	V;NFIN	V;IMP;NFIN;ACT
uitvoeren	springa	uitvoeren	springa	V;NFIN	V;IMP;FIN;ACT
uitvoeren	kör	uitvoeren	köra	V;NFIN	V;IMP;FIN;ACT
uitvoeren	uppträda	uitvoeren	uppträda	V;NFIN	V;IMP;FIN;ACT
uitvoeren	utför	uitvoeren	utföra	V;NFIN	V;IMP;FIN;ACT
uitvoeren	uppträder	uitvoeren	uppträda	V;NFIN	V;IND;PRS;FIN;ACT
makkelijk	enkelt	makkelijk	enkel	ADJ	ADJ;NOM;INDF;NEUT;SG
makkelijk	lätt	makkelijk	lätt	ADJ	ADJ;NOM;INDF;NEUT;SG
makkelijk	lätta	makkelijk	lätt	ADJ	ADJ;NOM;PL
makkelijk	enkelt	makkelijk	enkel	ADJ	ADJ;NOM;INDF;NEUT;SG
makkelijk	lätt	makkelijk	lätt	ADJ	ADJ;NOM;INDF;NEUT;SG
plus	plus	plus	plus	ADV	ADV
motorfietsen	motorcyklar	motorfiets	motorcykla	N;PL	N;NOM;INDF;MASC+FEM;PL
motorfietsen	motorcyklar	motorfiets	motorcykla	N;PL	N;NOM;INDF;MASC+FEM;PL
bereid	villig	bereid	villig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bereid	villiga	bereid	villig	ADJ	ADJ;NOM;PL
bereid	berett	bereid	bereda	ADJ	ADJ;NOM;INDF;NEUT;SG
bereid	beredd	bereid	beredd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bereid	förberedd	bereid	förberedd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bereid	beredda	bereid	beredd	ADJ	ADJ;NOM;PL;PST;V.PTCP
bereid	förberett	bereid	förbere	ADJ	ADJ;NOM;INDF;NEUT;SG
weigerde	vägrade	weigeren	vägra	V;SG;PST;FIN	V;IND;PST;FIN;ACT
pan	pan	pan	pan	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
gratis	gratis	gratis	gratis	ADJ	ADJ;NOM
gratis	fri	gratis	fri	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
gratis	ledig	gratis	ledig	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
gratis	fria	gratis	fri	ADJ	ADJ;NOM;PL
opnames	registreringar	opname	registrering	N;PL	N;NOM;INDF;MASC+FEM;PL
opnames	inspelningar	opname	inspelning	N;PL	N;NOM;INDF;MASC+FEM;PL
onbekende	okända	onbekend	okänd	ADJ	ADJ;NOM;PL;PST;V.PTCP
onbekende	okänd	onbekend	okänd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
onbekende	okänt	onbekend	okän	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
pic	befälhavare	pic	befälhavare	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
pic	pic	pic	pic	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
simbad	simbad	simbad	simba	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
bang	skrämd	bang	skrämd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bang	rädd	bang	rädd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bang	rädd	bang	rädd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bang	skrämd	bang	skrämd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
bang	rädd	bang	rädd	ADJ	ADJ;NOM;INDF;MASC+FEM;SG
bang	skrämda	bang	skrämd	ADJ	ADJ;NOM;PL;PST;V.PTCP
vertrek	lämna	vertrekken	lämna	V;SG;PRS;FIN	V;IMP;FIN;ACT
vertrek	avresa	vertrekken	avresa	V;SG;PRS;FIN	V;IMP;FIN;ACT
agent	polisman	agent	polisman	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
agent	officer	agent	officer	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
agent	ombud	agent	ombud	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
agent	agent	agent	agent	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ray	stråle	ray	stråle	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
beslissing	beslutet	beslissing	beslut	N;MASC+FEM;SG	N;NOM;DEF;NEUT;SG
beslissing	beslut	beslissing	beslut	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
details	detaljer	detail	detalj	N;PL	N;NOM;INDF;MASC+FEM;PL
geboorteplaats	hemort	geboorteplaats	hemort	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geboorteplaats	hemstad	geboorteplaats	hemstad	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geboorteplaats	födelseort	geboorteplaats	födelseort	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
party	party	party	party	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
party	fest	party	fest	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
party	part	party	part	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
party	kalas	party	kala	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
party	parti	party	parti	N;MASC+FEM;SG	N;NOM;INDF;NEUT;SG
boot	båt	boot	båt	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
nazi	nazist	nazi	nazist	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
ontbreekt	saknar	ontbreken	sakna	V;SG;PRS;FIN	V;IND;PRS;FIN;ACT
ontbreekt	saknas	ontbreken	sakna	V;SG;PRS;FIN	V;NFIN;PASS
oprichter	grundaren	oprichter	grundare	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
omvang	storleksordning	omvang	storleksordning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
omvang	storlek	omvang	storlek	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
omvang	storleken	omvang	storlek	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bal	ball	bal	ball	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bal	boll	bal	boll	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
bal	balen	bal	bal	N;MASC+FEM;SG	N;NOM;DEF;MASC+FEM;SG
bal	bal	bal	bal	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
verwante	relaterad	verwant	relaterad	ADJ	ADJ;NOM;INDF;MASC+FEM;SG;PST;V.PTCP
verwante	relaterat	verwant	relatera	ADJ	ADJ;NOM;INDF;NEUT;SG;PST;V.PTCP
verwante	närstående	verwant	närstående	ADJ	ADJ;NOM
verwante	relaterade	verwant	relatera	ADJ	ADJ;NOM;PL;PST;V.PTCP
stukje	bit	stuk	bit	N;NEUT;SG	N;NOM;INDF;MASC+FEM;SG
stukje	stycke	stuk	stycke	N;NEUT;SG	N;NOM;INDF;NEUT;SG
onderscheiding	utmärkelse	onderscheiding	utmärkelse	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
onderscheiding	tilldelning	onderscheiding	tilldelning	N;MASC+FEM;SG	N;NOM;INDF;MASC+FEM;SG
geweld	våld	geweld	våld	N;NEUT;SG	N;NOM;INDF;NEUT;SG
verwoest	förstöras	verwoesten	förstöra	V;V.PTCP	V;NFIN;PASS
verwoest	förstörde	verwoesten	förstöra	V;V.PTCP	V;IND;PST;FIN;ACT
