dan	ja	dan	ja	CONJ	CONJ
perbaikan	korjaus	perbaikan	korjaus	N;SG	N;NOM;SG
perbaikan	parantaminen	perbaikan	parantaminen	N;SG	N;NOM;SG
perbaikan	paraneminen	perbaikan	paraneminen	N;SG	N;NOM;SG
perbaikan	parannus	perbaikan	parannus	N;SG	N;NOM;SG
sayang	kulta	sayang	kulta	N;SG	N;NOM;SG
sayang	hunajaa	sayang	hunaja	N;SG	N;PRT;SG
sayang	hunaja	sayang	hunaja	N;SG	N;NOM;SG
sayang	rakas	sayang	rakas	N;SG	N;NOM;SG
sayang	kulta	sayang	kulta	N;SG	N;NOM;SG
sayang	vauva	sayang	vauva	N;SG	N;NOM;SG
sayang	muru	sayang	muru	N;SG	N;NOM;SG
sayang	kulta	sayang	kulta	N;SG	N;NOM;SG
bunuh	tappaa	bunuh	tappaa	V;SG;ACT	V;IND;SG;PRS;FIN;ACT
bunuh	tappakaa	bunuh	tappakaa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
bunuh	surmaa	bunuh	surma	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
mendarat	laskeutui	mendarat	laskeutua	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
mendarat	laskeutunut	mendarat	laskeutua	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
penyair	runoilija	penyair	runoilija	N	N;NOM;SG
penyair	runoilijat	penyair	runoilija	N	N;NOM;PL
pendudukan	ammatti	pendudukan	ammatti	N;SG	N;NOM;SG
pendudukan	miehityksen	pendudukan	miehitys	N;SG	N;GEN;SG
pendudukan	miehitys	pendudukan	miehitys	N;SG	N;NOM;SG
institusi	toimielin	institusi	toimi#elin	N;SG	N;NOM;SG
institusi	laitos	institusi	laitos	N;SG	N;NOM;SG
institusi	instituutio	institusi	instituutio	N;SG	N;NOM;SG
konsentrasi	keskittyminen	konsentrasi	keskittyminen	N;SG	N;NOM;SG
konsentrasi	keskittymä	konsentrasi	keskittymä	N;SG	N;NOM;SG
konsentrasi	pitoisuus	konsentrasi	pitoisuus	N;SG	N;NOM;SG
konsentrasi	keskittäminen	konsentrasi	keskittäminen	N;SG	N;NOM;SG
pers	lehdistö	pers	lehdistö	N;SG	N;NOM;SG
mineral	mineraali	mineral	mineraali	N	N;NOM;SG
mineral	mineraaleja	mineral	mineraali	N	N;PRT;PL
mengaku	tunnusti	menkaku	tunnustaa	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
mengaku	tunnustanut	menkaku	tunnustaa	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
mengaku	myönsi	menkaku	myöntää	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
mengaku	myöntänyt	menkaku	myöntää	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
dibaca	luettu	dibaca	lukea	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
ujian	testi	ujian	testi	N;SG	N;NOM;SG
ujian	testin	ujian	testi	N;SG	N;GEN;SG
pengertian	yhteisymmärrys	pengertian	yhteis#ymmärrys	N;SG	N;NOM;SG
pengertian	ymmärtäminen	pengertian	ymmärtäminen	N;SG	N;NOM;SG
pengertian	ymmärrys	pengertian	ymmärrys	N;SG	N;NOM;SG
pengertian	ymmärrystä	pengertian	ymmärrys	N;SG	N;PRT;SG
klasifikasi	luokittelu	klasifikasi	luokittelu	N;SG	N;NOM;SG
klasifikasi	luokitus	klasifikasi	luokitus	N;SG	N;NOM;SG
menuntut	vaati	mentuntut	vaatia	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
menuntut	vaatii	mentuntut	vaatia	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menuntut	vaadi	mentuntut	vaatia	V;SG;ACT	V;IMP;SG;2;FIN;ACT
bervariasi	vaihteli	bervariasi	vaihdella	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
bervariasi	vaihdella	bervariasi	vaihti	V;SG;ACT	V;SG;NFIN;ACT
bervariasi	vaihtelee	bervariasi	vaihdella	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
bervariasi	vaihtelee	bervariasi	vaihdella	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
perumahan	asumista	penrumahan	asuminen	N;SG	N;PRT;SG
perumahan	asuminen	penrumahan	asuminen	N;SG	N;NOM;SG
perumahan	asunto	penrumahan	asunto	N;SG	N;NOM;SG
bergantung	riippuu	bergantung	riippua	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
bergantung	riippuen	bergantung	riippua	V;SG;ACT	V;INS;SG;NFIN;ACT
rider	ratsastaja	rider	ratsastaja	N	N;NOM;SG
akun	tiliä	akun	tili	N;SG	N;PRT;SG
akun	tilin	akun	tili	N;SG	N;GEN;SG
akun	tili	akun	tili	N;SG	N;NOM;SG
akun	huomioon	akun	huomio	N;SG	N;IN+ALL;SG
akun	tilinpäätös	akun	tilin#päätös	N;SG	N;NOM;SG
akun	kirjanpito	akun	kirjan#pito	N;SG	N;NOM;SG
kau	sinä	kau	sinä	PRO;SG;2;INFM	PRO;NOM;SG;2
hasilnya	tulos	hasil	tulos	N;SG	N;NOM;SG
aktivis	aktivisti	aktivis	aktivisti	N;SG	N;NOM;SG
ritual	rituaali	ritual	rituaali	N	N;NOM;SG
ritual	rituaaleja	ritual	rituaali	N	N;PRT;PL
ekspedisi	retkikunnat	ekspedisi	retki#kunta	N	N;NOM;PL
ekspedisi	retkikunta	ekspedisi	retki#kunta	N	N;NOM;SG
robot	robotiikan	robot	robotiikka	N;SG	N;GEN;SG
robot	robotti	robot	robottaa	N;SG	N;NOM;SG
robot	robotin	robot	robottaa	N;SG	N;GEN;SG
direncanakan	harkittu	direncanakan	harkita	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
direncanakan	suunniteltu	direncanakan	suunnitella	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
kekalahan	tappio	kekalahan	tappio	N;SG	N;NOM;SG
kekalahan	tappion	kekalahan	tappio	N;SG	N;GEN;SG
kekalahan	häviö	kekalahan	häviö	N;SG	N;NOM;SG
lingkaran	ympyrää	lingkaran	ympyrä	N;SG	N;PRT;SG
lingkaran	ympyrää	lingkaran	ympyrä	N;SG	N;PRT;SG
lingkaran	kehä	lingkaran	kehä	N;SG	N;NOM;SG
lingkaran	ympyrä	lingkaran	ympyrä	N;SG	N;NOM;SG
rawa	suo	rawa	sioda	N;SG	N;NOM;SG
rawa	kosteikko	rawa	kosteikko	N;SG	N;NOM;SG
pramuka	scout	pramuka	scout	N	N;NOM;SG
pramuka	tiedustelijat	pramuka	tiedustelija	N	N;NOM;PL
paket	paketti	paket	paketti	N;SG	N;NOM;SG
paket	pakkaus	paket	pakkaus	N;SG	N;NOM;SG
paket	paketin	paket	paketti	N;SG	N;GEN;SG
paket	pakkaus	paket	pakkaus	N;SG	N;NOM;SG
peneliti	tutkijan	penteliti	tutkija	N;SG	N;GEN;SG
peneliti	tutkija	penteliti	tutkija	N;SG	N;NOM;SG
derajat	astetta	derajat	aste	N;SG	N;PRT;SG
derajat	asteen	derajat	aste	N;SG	N;GEN;SG
derajat	tutkinto	derajat	tutkinto	N;SG	N;NOM;SG
derajat	aste	derajat	aste	N;SG	N;NOM;SG
mengganti	korvaa	menganti	korva	V;SG;ACT	V;IMP;SG;2;FIN;ACT
mengganti	korvata	menganti	korvata	V;SG;ACT	V;SG;NFIN;ACT
mengganti	korvaa	menganti	korva	V;SG;ACT	V;IMP;SG;2;FIN;ACT
kritik	kritiikki	kritik	kritiikki	N;SG	N;NOM;SG
kritik	arvostelua	kritik	arvostelu	N;SG	N;PRT;SG
kritik	arvostelu	kritik	arvostelu	N;SG	N;NOM;SG
kritik	arvostelun	kritik	arvostelu	N;SG	N;GEN;SG
kritik	kritiikkiä	kritik	kritiikki	N;SG	N;PRT;SG
kritik	kriitikko	kritik	kriitikko	N;SG	N;NOM;SG
jumat	perjantaina	jumat	perjantai	N;SG	N;FRML;SG
jumat	perjantai	jumat	perjantai	N;SG	N;NOM;SG
kandang	häkkiin	kandang	häkki	N;SG	N;IN+ALL;SG
kandang	häkki	kandang	häkki	N;SG	N;NOM;SG
kandang	häkin	kandang	häkki	N;SG	N;GEN;SG
kandang	kennel	kandang	kennel	N;SG	N;NOM;SG
bakat	lahjakkuus	bakat	lahjakkuus	N;SG	N;NOM;SG
bakat	kyky	bakat	kyky	N;SG	N;NOM;SG
portal	portaaleja	portal	portaali	N	N;PRT;PL
portal	portteja	portal	portti	N	N;PRT;PL
portal	portaalin	portal	portaali	N	N;GEN;SG
portal	portaali	portal	portaali	N	N;NOM;SG
portal	portti	portal	portti	N	N;NOM;SG
memperbaiki	korjaa	menperbaiki	korjata	V;SG;ACT	V;IMP;SG;2;FIN;ACT
memperbaiki	korjata	menperbaiki	korjata	V;SG;ACT	V;SG;NFIN;ACT
bait	syöttinä	bait	syödti	N;SG	N;FRML;SG
menunggu	odottaen	mentunggu	odottaa	V;SG;ACT	V;INS;SG;NFIN;ACT
menunggu	odottaa	mentunggu	odottaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menunggu	odottamassa	mentunggu	odottaa	V;SG;ACT	V;IN+ESS;SG;NFIN;ACT
menunggu	odottaa	mentunggu	odottaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menunggu	odottava	mentunggu	odottaa	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
membayar	maksaa	menbayar	maksaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
membayar	maksa	menbayar	maksaa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
membayar	maksaa	menbayar	maksaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
membayar	maksaa	menbayar	maksaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menghentikan	pysähtyy	menhentikan	pysähtyä	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
monarki	monarkia	monarki	monarki	N;SG	N;NOM;SG
mitra	osakas	mitra	osakas	N;SG	N;NOM;SG
mitra	kumppani	mitra	kumppani	N;SG	N;NOM;SG
mitra	kumppania	mitra	kumppani	N;SG	N;PRT;SG
gerak	liike	gerak	liike	N;SG;ACT	N;NOM;SG
gerak	esitys	gerak	esitys	N;SG;ACT	N;NOM;SG
gerak	ele	gerak	ele	N;SG;ACT	N;NOM;SG
pengobatan	lääkitys	penobatan	lääkitys	N;SG	N;NOM;SG
pengobatan	lääkitystä	penobatan	lääkitys	N;SG	N;PRT;SG
pengobatan	hoito	penobatan	hoito	N;SG	N;NOM;SG
pengobatan	hoitoa	penobatan	hoito	N;SG	N;PRT;SG
pengobatan	hoidon	penobatan	hoito	N;SG	N;GEN;SG
pengobatan	käsittely	penobatan	käsittely	N;SG	N;NOM;SG
pengobatan	kohtelu	penobatan	kohtelu	N;SG	N;NOM;SG
cairan	nestettä	cairan	neste	N;SG	N;PRT;SG
cairan	nesteen	cairan	neste	N;SG	N;GEN;SG
cairan	nesteen	cairan	neste	N;SG	N;GEN;SG
cairan	nestettä	cairan	neste	N;SG	N;PRT;SG
berpikir	miettii	berpikir	miettiä	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
berpikir	luulin	berpikir	luulla	V;SG;ACT	V;IND;SG;1;PST;FIN;ACT
berpikir	luuli	berpikir	luulla	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
berpikir	ajattele	berpikir	ajatella	V;SG;ACT	V;IMP;SG;2;FIN;ACT
berpikir	mieti	berpikir	mieti	V;SG;ACT	V;IMP;SG;2;FIN;ACT
keadilan	oikeudenmukaisuus	keadilan	oikeuden#mukaisuus	N;SG	N;NOM;SG
keadilan	oikeus	keadilan	oikeus	N;SG	N;NOM;SG
keadilan	oikeutta	keadilan	oikeus	N;SG	N;PRT;SG
keadilan	oikeudenmukaisuus	keadilan	oikeuden#mukaisuus	N;SG	N;NOM;SG
keadilan	oikeudenmukaisuutta	keadilan	oikeuden#mukaisuus	N;SG	N;PRT;SG
dna	dna	dna	dna	N;SG	N;NOM;SG
wawancara	haastatteluun	wawancara	haastattelu	N;SG	N;IN+ALL;SG
wawancara	haastattelussa	wawancara	haastattelu	N;SG	N;IN+ESS;SG
wawancara	haastattelun	wawancara	haastattelu	N;SG	N;GEN;SG
wawancara	haastattelu	wawancara	haastattelu	N;SG	N;NOM;SG
organisme	organismin	organisme	organismi	N;SG	N;GEN;SG
organisme	organismi	organisme	organismi	N;SG	N;NOM;SG
soundtrack	soundtrack	soundtrack	soundtrack	N	N;NOM;SG
kemajuan	edistystä	kemajuan	edistys	N;SG	N;PRT;SG
kemajuan	edistyminen	kemajuan	edistyminen	N;SG	N;NOM;SG
kemajuan	edistys	kemajuan	edistys	N;SG	N;NOM;SG
kemajuan	progress	kemajuan	progress	N;SG	N;NOM;SG
karakteristik	ominaisuus	karakteristik	ominaisuus	N;SG	N;NOM;SG
tetangga	naapuri	tetangga	naapuri	N;SG	N;NOM;SG
tetangga	naapurin	tetangga	naapuri	N;SG	N;GEN;SG
tetangga	naapuri	tetangga	naapuri	N;SG	N;NOM;SG
tetangga	naapurin	tetangga	naapuri	N;SG	N;GEN;SG
gen	geeni	gen	geeni	N;SG	N;NOM;SG
soeharto	suharto	soeharto	suharto	N	N;NOM;SG
pemukiman	sovinto	penmukiman	sovinto	N;SG	N;NOM;SG
alumni	alumni	alumni	alumni	N;SG	N;NOM;SG
persiapan	valmistautuminen	persiapan	valmistautuminen	N;SG	N;NOM;SG
persiapan	valmistus	persiapan	valmistus	N;SG	N;NOM;SG
persiapan	valmistelu	persiapan	valmistelu	N;SG	N;NOM;SG
persiapan	valmiste	persiapan	valmiste	N;SG	N;NOM;SG
perawatan	hoito	penrawatan	hoito	N;SG	N;NOM;SG
perawatan	hoitoa	penrawatan	hoito	N;SG	N;PRT;SG
perawatan	hoidon	penrawatan	hoito	N;SG	N;GEN;SG
perawatan	käsittely	penrawatan	käsittely	N;SG	N;NOM;SG
perawatan	kohtelu	penrawatan	kohtelu	N;SG	N;NOM;SG
perawatan	huolto	penrawatan	huolto	N;SG	N;NOM;SG
perawatan	kunnossapito	penrawatan	kunnos#sapitto	N;SG	N;NOM;SG
perawatan	ylläpito	penrawatan	ylläpito	N;SG	N;NOM;SG
berbagi	jakanut	berbagi	jakaa	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
berbagi	jakoi	berbagi	jakaa	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
berbagi	jakaa	berbagi	jakaa	V;SG;ACT	V;SG;NFIN;ACT
berbagi	jaa	berbagi	jaa	V;SG;ACT	V;IMP;SG;2;FIN;ACT
pembinaan	valmennus	penbinaan	valmennus	N;SG	N;NOM;SG
dilaporkan	ilmoitettu	dilaporkan	ilmoittaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
dilaporkan	raportoitu	dilaporkan	raportoida	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
pengikut	seuraaja	penikut	seuraaja	N;SG	N;NOM;SG
pengikut	seuraajaa	penikut	seuraaja	N;SG	N;PRT;SG
perkiraan	arvio	perkiraan	arvio	N;SG	N;NOM;SG
perkiraan	arviolta	perkiraan	arvio	N;SG	N;AT+ABL;SG
perkiraan	arvio	perkiraan	arvio	N;SG	N;NOM;SG
perkiraan	arvion	perkiraan	arvio	N;SG	N;GEN;SG
perkiraan	arvio	perkiraan	arvio	N;SG	N;NOM;SG
persamaan	tasa	persamaan	tasa	N;SG	N;NOM;SG
persamaan	yhtälö	persamaan	yhtälö	N;SG	N;NOM;SG
insiden	välikohtaus	insiden	väli#kohtaus	N;SG	N;NOM;SG
evolusi	evoluution	evolusi	evoluutio	N;SG	N;GEN;SG
evolusi	evoluutio	evolusi	evoluutio	N;SG	N;NOM;SG
evolusi	kehitys	evolusi	kehitys	N;SG	N;NOM;SG
evolusi	kehittyminen	evolusi	kehittyminen	N;SG	N;NOM;SG
fase	vaihe	fase	vaihe	N	N;NOM;SG
codex	codex	codex	codex	N	N;NOM;SG
peluncuran	laukaisu	penluncuran	laukaisu	N;SG	N;NOM;SG
peluncuran	käynnistä	penluncuran	käynti	N;SG	N;IN+ABL;SG
fenomena	ilmiötä	fenomena	ilmiö	N;SG	N;PRT;SG
fenomena	ilmiö	fenomena	ilmiö	N;SG	N;NOM;SG
fenomena	ilmiötä	fenomena	ilmiö	N;SG	N;PRT;SG
fenomena	ilmiön	fenomena	ilmiö	N;SG	N;GEN;SG
semesta	maailmankaikkeus	semesta	maailman#kaikkeus	N;SG	N;NOM;SG
semesta	universumi	semesta	universumi	N;SG	N;NOM;SG
dimakamkan	haudattu	dimakamkan	haudata	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
dimakamkan	haudattuna	dimakamkan	haudata	V;SG;PASS	V;FRML;SG;V.PTCP;PASS
dimakamkan	haudattiin	dimakamkan	haudata	V;SG;PASS	V;IND;PST;FIN;PASS
singkatan	lyhenne	singkatan	lyhenne	N;SG	N;NOM;SG
kombinasi	yhdistelmän	kombinasi	yhdistelmä	N;SG	N;GEN;SG
kombinasi	yhdistelmä	kombinasi	yhdistelmä	N;SG	N;NOM;SG
kombinasi	combo	kombinasi	combo	N;SG	N;NOM;SG
infeksi	tulehdus	infeksi	tulehdus	N;SG	N;NOM;SG
infeksi	infektio	infeksi	infektio	N;SG	N;NOM;SG
infeksi	tartunta	infeksi	tartunta	N;SG	N;NOM;SG
player	pelaajan	player	pelaaja	N	N;GEN;SG
player	pelaaja	player	pelaaja	N	N;NOM;SG
percobaan	kokeilu	percobaan	kokeilu	N;SG	N;NOM;SG
penutup	sulkemisen	pentutup	sulkeminen	N;SG	N;GEN;SG
penutup	sulkeminen	pentutup	sulkeminen	N;SG	N;NOM;SG
penutup	päättäminen	pentutup	päättäminen	N;SG	N;NOM;SG
penutup	kansi	pentutup	kansi	N;SG	N;NOM;SG
penutup	kannen	pentutup	kansi	N;SG	N;GEN;SG
investasi	sijoitus	investasi	sijoitus	N;SG	N;NOM;SG
investasi	sijoittaminen	investasi	sijoittaminen	N;SG	N;NOM;SG
investasi	investointi	investasi	investointi	N;SG	N;NOM;SG
investasi	sijoitus	investasi	sijoitus	N;SG	N;NOM;SG
investasi	investointi	investasi	investointi	N;SG	N;NOM;SG
malaikat	enkeli	malaikat	enkeli	N;SG	N;NOM;SG
menyerah	antaudu	menyerah	antautua	V;SG;ACT	V;IMP;SG;2;FIN;ACT
menyerah	antautua	menyerah	antautua	V;SG;ACT	V;SG;NFIN;ACT
balap	kilpa	balap	kilpa	N;SG;ACT	N;NOM;SG
balap	kisaa	balap	kisa	N;SG;ACT	N;PRT;SG
balap	racing	balap	racing	N;SG;ACT	N;NOM;SG
pengawasan	tarkkailu	penkawasan	tarkkailu	N;SG	N;NOM;SG
pengawasan	valvonta	penkawasan	valvonta	N;SG	N;NOM;SG
perikanan	kalastus	perikanan	kalastus	N;SG	N;NOM;SG
perikanan	kalatalous	perikanan	kala#talous	N;SG	N;NOM;SG
perikanan	kalatalous	perikanan	kala#talous	N;SG	N;NOM;SG
perikanan	kalastusta	perikanan	kalastus	N;SG	N;PRT;SG
perikanan	kalastus	perikanan	kalastus	N;SG	N;NOM;SG
perikanan	kalatalous	perikanan	kala#talous	N;SG	N;NOM;SG
pakar	asiantuntijaa	pakar	asian#tuntija	N;SG	N;PRT;SG
pakar	asiantuntija	pakar	asian#tuntija	N;SG	N;NOM;SG
pakar	asiantuntijan	pakar	asian#tuntija	N;SG	N;GEN;SG
medis	lääketieteen	medis	lääke#tiede	N;SG	N;GEN;SG
medis	lääkintämies	medis	lääkintä#mies	N;SG	N;NOM;SG
mendekati	lähestyy	mendekati	lähestyä	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
pemegang	haltija	penpegang	haltija	N;SG	N;NOM;SG
meriam	tykki	meriam	tykki	N;SG	N;NOM;SG
sabtu	lauantai	sabtu	lauantai	N;SG	N;NOM;SG
sabtu	lauantaina	sabtu	lauantai	N;SG	N;FRML;SG
mulut	suun	mulut	suu	N;SG	N;GEN;SG
mulut	suu	mulut	suu	N;SG	N;NOM;SG
muka	ilme	muka	ilme	N;SG	N;NOM;SG
muka	naama	muka	naama	N;SG	N;NOM;SG
muka	naamaa	muka	naama	N;SG	N;PRT;SG
baca	lukea	baca	lukea	V;SG;ACT	V;SG;NFIN;ACT
baca	lue	baca	lukea	V;SG;ACT	V;IMP;SG;2;FIN;ACT
kriteria	kriteeri	kriteria	kriteeri	N;SG	N;NOM;SG
kriteria	peruste	kriteria	peruste	N;SG	N;NOM;SG
kriteria	kriteerin	kriteria	kriteeri	N;SG	N;GEN;SG
produsen	tuottaja	produsen	tuottaja	N;SG	N;NOM;SG
produsen	valmistaja	produsen	valmistaja	N;SG	N;NOM;SG
produsen	valmistajan	produsen	valmistaja	N;SG	N;GEN;SG
herbivora	kasvinsyöjä	herbivora	kasvi#nöyöjä	N;SG	N;NOM;SG
tembok	seinä	tembok	seinä	N;SG	N;NOM;SG
tembok	muuri	tembok	muuri	N;SG	N;NOM;SG
tembok	seinän	tembok	seinä	N;SG	N;GEN;SG
tembok	seinää	tembok	seinä	N;SG	N;PRT;SG
pembelajaran	oppiminen	penbelajaran	oppiminen	N;SG	N;NOM;SG
pembelajaran	oppimista	penbelajaran	oppiminen	N;SG	N;PRT;SG
pembelajaran	opiskelu	penbelajaran	opiskelu	N;SG	N;NOM;SG
pembelajaran	oppimisen	penbelajaran	oppiminen	N;SG	N;GEN;SG
kebangsaan	kansalaisuus	kebangsaan	kansalaisuus	N;SG	N;NOM;SG
kebangsaan	kansallisuus	kebangsaan	kansallisuus	N;SG	N;NOM;SG
tertutup	suljettu	tertutup	sulkea	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
terjual	myyty	terjual	myydä	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
terjual	myydään	terjual	myydä	V;SG;PASS	V;IND;PRS;FIN;PASS
bursa	bursa	bursa	bursa	N;SG	N;NOM;SG
bursa	osake	bursa	osake	N;SG	N;NOM;SG
bursa	kannan	bursa	kanta	N;SG	N;GEN;SG
bursa	kalusto	bursa	kalusto	N;SG	N;NOM;SG
bursa	varasto	bursa	varasto	N;SG	N;NOM;SG
bursa	vaihtoon	bursa	vaihto	N;SG	N;IN+ALL;SG
bursa	vaihto	bursa	vaihto	N;SG	N;NOM;SG
bursa	vaihtaminen	bursa	vaihtaminen	N;SG	N;NOM;SG
roti	leipää	roti	leipä	N;SG	N;PRT;SG
roti	leipä	roti	leipä	N;SG	N;NOM;SG
organ	elin	organ	elin	N;SG	N;NOM;SG
gratis	ilmaista	gratis	ilmaista	N;SG	N;PRT;SG
gratis	free	gratis	free	N;SG	N;NOM;SG
penambahan	lisäystä	pentambahan	lisäys	N;SG	N;PRT;SG
penambahan	lisäys	pentambahan	lisäys	N;SG	N;NOM;SG
ham	kinkkua	ham	kinkku	N;SG	N;PRT;SG
ham	kinkku	ham	kinkku	N;SG	N;NOM;SG
anggur	viiniä	anggur	viini	N;SG	N;PRT;SG
anggur	viini	anggur	viini	N;SG	N;NOM;SG
hits	osumia	hits	osumi	N	N;PRT;PL
tiang	tanko	tiang	tanko	N;SG	N;NOM;SG
tiang	pole	tiang	pole	N;SG	N;NOM;SG
tiang	mast	tiang	masta	N;SG	N;NOM;SG
tiang	pilarin	tiang	pilari	N;SG	N;GEN;SG
tiang	pilari	tiang	pilari	N;SG	N;NOM;SG
jurnal	päiväkirja	jurnal	päivä#kirja	N;SG	N;NOM;SG
jurnal	lehti	jurnal	lehti	N;SG	N;NOM;SG
pasien	potilas	pasien	potilas	N;SG	N;NOM;SG
pasien	potilaan	pasien	potilas	N;SG	N;GEN;SG
pembaca	lukija	penbaca	lukija	N;SG	N;NOM;SG
pembaca	lukija	penbaca	lukija	N;SG	N;NOM;SG
hantu	haamu	hantu	haamu	N;SG	N;NOM;SG
hantu	kummitus	hantu	kummitus	N;SG	N;NOM;SG
hantu	aave	hantu	aave	N;SG	N;NOM;SG
hantu	mörkö	hantu	mörkö	N;SG	N;NOM;SG
memaksa	pakota	menpaksa	pakota	V;SG;ACT	V;IMP;SG;2;FIN;ACT
memaksa	pakottaa	menpaksa	pakottaa	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
perasaan	fiilis	perrasaan	fiilis	N;SG	N;NOM;SG
perasaan	tunne	perrasaan	tunne	N;SG	N;NOM;SG
perasaan	olo	perrasaan	olo	N;SG	N;NOM;SG
perkawinan	avioliiton	perkawinan	avio#liitto	N;SG	N;GEN;SG
perkawinan	avioliitto	perkawinan	avio#liitto	N;SG	N;NOM;SG
mekanisme	mekanismi	mekanisme	mekanismi	N;SG	N;NOM;SG
mekanisme	mekanismia	mekanisme	mekanismi	N;SG	N;PRT;SG
pelukis	maalari	penlukis	maalari	N;SG	N;NOM;SG
diisi	täytetty	diisi	täyttää	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
kekurangan	puutetta	kekurangan	puute	N;SG	N;PRT;SG
kekurangan	puute	kekurangan	puute	N;SG	N;NOM;SG
kekurangan	puuttuminen	kekurangan	puuttuminen	N;SG	N;NOM;SG
kekurangan	pulaa	kekurangan	pula	N;SG	N;PRT;SG
kekurangan	puutetta	kekurangan	puute	N;SG	N;PRT;SG
kekurangan	pula	kekurangan	pula	N;SG	N;NOM;SG
kekurangan	puute	kekurangan	puute	N;SG	N;NOM;SG
menikmati	nauttia	mennikmati	nauttia	V;SG;ACT	V;SG;NFIN;ACT
menikmati	nauti	mennikmati	nauti	V;SG;ACT	V;IMP;SG;2;FIN;ACT
menikmati	nauttii	mennikmati	nauttia	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menikmati	nauttii	mennikmati	nauttia	V;SG;ACT	V;IND;SG;3;PRS;FIN;ACT
menikmati	nautti	mennikmati	nauttia	V;SG;ACT	V;IND;SG;3;PST;FIN;ACT
menikmati	nauttinut	mennikmati	nauttia	V;SG;ACT	V;NOM;SG;V.PTCP;ACT
helikopter	helikopteri	helikopter	heli#kopteri	N;SG	N;NOM;SG
helikopter	helikopteria	helikopter	helikopteri	N;SG	N;PRT;SG
helikopter	kopteri	helikopter	kopteri	N;SG	N;NOM;SG
helikopter	kopteri	helikopter	kopteri	N;SG	N;NOM;SG
telekomunikasi	tietoliikenne	telekomunikasi	tieto#liikenne	N	N;NOM;SG
telekomunikasi	tietoliikenne	telekomunikasi	tieto#liikenne	N	N;NOM;SG
cincin	rengas	cincin	rengas	N;SG	N;NOM;SG
cincin	sormus	cincin	sormus	N;SG	N;NOM;SG
cincin	kehä	cincin	kehä	N;SG	N;NOM;SG
tiket	lippu	tiket	lippu	N;SG	N;NOM;SG
sah	pätevä	sah	pätevä	ADJ;SG	ADJ;NOM;SG
sah	kelvollinen	sah	kelvollinen	ADJ;SG	ADJ;NOM;SG
sah	oikeudellinen	sah	oikeudellinen	ADJ;SG	ADJ;NOM;SG
sah	laillinen	sah	laillinen	ADJ;SG	ADJ;NOM;SG
spongebob	paavo	spongebob	paavo	N	N;NOM;SG
diterapkan	sovellettu	diterapkan	soveltaa	V;SG;PASS	V;NOM;SG;V.PTCP;PASS
kehadiran	osanotto	kehadiran	osanotto	N;SG	N;NOM;SG
kehadiran	osallistuminen	kehadiran	osallistuminen	N;SG	N;NOM;SG
kehadiran	läsnäolo	kehadiran	läsnäolo	N;SG	N;NOM;SG
kehadiran	läsnäolon	kehadiran	läsnä#olo	N;SG	N;GEN;SG
kehadiran	läsnäolo	kehadiran	läsnäolo	N;SG	N;NOM;SG
tes	testi	tes	testi	N;SG	N;NOM;SG
tes	testin	tes	testi	N;SG	N;GEN;SG
pelindung	suojelija	penlindung	suojelija	N;SG	N;NOM;SG
pelindung	suojelija	penlindung	suojelija	N;SG	N;NOM;SG
