ve	et	ve	et	CONJ	CONJ
aileler	parents	aile	parent	N;NOM;PL;3	N;MASC;PL
aileler	familles	aile	famille	N;NOM;PL;3	N;FEM;PL
yöntemleri	méthodes	yöntem	méthode	N;NOM;PL;3	N;FEM;PL
salon	lounge	salon	lounge	N;NOM;SG;3	N;MASC;SG
salon	salon	salon	salon	N;NOM;SG;3	N;MASC;SG
salon	saloon	salon	saloon	N;NOM;SG;3	N;MASC;SG
salon	salon	salon	salon	N;NOM;SG;3	N;MASC;SG
salon	hall	salon	hall	N;NOM;SG;3	N;MASC;SG
ejderha	dragon	ejderha	dragon	N;NOM;SG;3	N;MASC;SG
destekleyen	soutenir	destekle	soutenir	V;PFV;IND;POS;PRS;V.PTCP	V;NFIN
telekom	télécom	telekom	télécommunications	N;NOM;SG;3	N;MASC;SG
telekom	telecom	telekom	telecom	N;NOM;SG;3	N;MASC;SG
bellek	mémoire	bellek	mémoire	N;NOM;SG;3	N;FEM;SG
başkanları	présidents	başkan	président	N;ACC;PL;3	N;MASC;PL
olasılık	probabilité	olasılık	probabilité	N;NOM;SG;3	N;FEM;SG
olasılık	vraisemblance	olasılık	vraisemblance	N;NOM;SG;3	N;FEM;SG
olasılık	possibilité	olasılık	possibilité	N;NOM;SG;3	N;FEM;SG
bağlantıları	liens	bağlantı	lien	N;NOM;PL;3	N;MASC;PL
bağlantıları	raccordements	bağlantı	raccordement	N;NOM;PL;3	N;MASC;PL
bağlantıları	connexions	bağlantı	connexion	N;NOM;PL;3	N;FEM;PL
tehlike	danger	tehlike	danger	N;NOM;SG;3	N;MASC;SG
balkanlar	balkans	balkan	Balkans	N;NOM;PL;3	N;MASC;PL
balkanlar	balkans	balkan	Balkans	N;NOM;PL;3	N;MASC;PL
yayılan	rayonnant	yay	rayonner	V;PFV;IND;POS;PRS;V.PTCP;PASS	V;PRS;V.PTCP
dersler	leçons	ders	leçon	N;NOM;PL;3	N;FEM;PL
dersler	enseignements	ders	enseignement	N;NOM;PL;3	N;MASC;PL
dersler	conférences	ders	conférence	N;NOM;PL;3	N;FEM;PL
dersler	classes	ders	classe	N;NOM;PL;3	N;FEM;PL
güneye	sud	güne	sud	N;DAT;SG;3	N;MASC;SG
şirketleri	compagnies	şirket	compagnie	N;ACC;PL;3	N;FEM;PL
şirketleri	entreprises	şirket	entreprise	N;ACC;PL;3	N;FEM;PL
şirketleri	sociétés	şirket	société	N;ACC;PL;3	N;FEM;PL
yapıyor	faisant	yap	faire	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
yapıyor	faire	yap	faire	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
satranç	echec	satranç	echec	N;NOM;SG;3	N;MASC;SG
katedrali	cathédrale	katedrali	cathédrale	N;ESS;SG;3	N;FEM;SG
korunması	protéger	korun	protéger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
korunması	protégeant	korun	protéger	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
belirten	spécifiant	belir	spécifier	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;PRS;V.PTCP
belirten	précisant	belir	préciser	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;PRS;V.PTCP
belirten	spécifier	belir	spécifier	V;PFV;IND;POS;PRS;V.PTCP;CAUS	V;NFIN
düzensiz	irréguliers	düzensiz	irrégulier	ADJ	ADJ;MASC;PL
düzensiz	irrégulier	düzensiz	irrégulier	ADJ	ADJ;MASC;SG
düzensiz	irrégulière	düzensiz	irrégulier	ADJ	ADJ;FEM;SG
düzensiz	irrégulières	düzensiz	irrégulier	ADJ	ADJ;FEM;PL
tedavisi	traitement	tedavi	traitement	N;NOM;SG;3	N;MASC;SG
maalesef	tristement	maalesef	tristement	ADV	ADV
maalesef	hélas	maalesef	héla	ADV	ADV
maalesef	malheureusement	maalesef	malheureusement	ADV	ADV
maalesef	hélas	maalesef	héla	ADV	ADV
maalesef	malheureusement	maalesef	malheureusement	ADV	ADV
kayserispor	kayserispor	kayserispor	kayserispor	N;NOM;SG;3	N;MASC;SG
kullanıcıları	usagers	kullanıcı	usager	N;ACC;PL;3	N;MASC;PL
kullanıcıları	utilisateurs	kullanıcı	utilisateur	N;ACC;PL;3	N;MASC;PL
bateri	batterie	bateri	batterie	N;NOM;SG;3	N;FEM;SG
bateri	tambour	bateri	tambour	N;NOM;SG;3	N;MASC;SG
bateri	batterie	bateri	batterie	N;NOM;SG;3	N;FEM;SG
meryem	madone	meryem	madone	N;NOM;SG;3	N;FEM;SG
meryem	marie	meryem	marier	N;NOM;SG;3	N;FEM;SG
meryem	meryem	meryem	meryem	N;NOM;SG;3	N;FEM;SG
savaşlar	guerres	savaş	guerre	N;NOM;PL;3	N;FEM;PL
savaşlar	batailles	savaş	bataille	N;NOM;PL;3	N;FEM;PL
geliştirmek	développer	geliş	développer	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	rehausser	geliş	rehausser	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
geliştirmek	améliore	geliş	améliorer	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;IND;SG;3;PRS;FIN
geliştirmek	améliorer	geliş	améliorer	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
matematikçi	mathématicien	matematikçi	mathématicien	N;NOM;SG;3	N;MASC;SG
tura	visite	tur	visite	N;DAT;SG;3	N;FEM;SG
tura	tour	tur	tour	N;DAT;SG;3	N;MASC;SG
tura	tête	tur	tête	N;DAT;SG;3	N;FEM;SG
adalar	îles	ada	île	N;NOM;PL;3	N;FEM;PL
adalar	iles	ada	ile	N;NOM;PL;3	N;FEM;PL
genişliği	largeur	genişlik	largeur	N;NOM;SG;3	N;FEM;SG
katılmak	joindre	kat	joindre	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
katılmak	adhérer	kat	adhérer	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
katılmak	rejoindre	kat	rejoindre	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
katılmak	participer	kat	participer	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
katılmak	rejoindre	kat	rejoindre	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
hediye	cadeau	hedi	cadeau	N;NOM;SG;3	N;MASC;SG
koşulları	conditions	koşul	condition	N;ACC;PL;3	N;FEM;PL
koşulları	termes	koşul	terme	N;ACC;PL;3	N;MASC;PL
doğmuş	naître	doğ	naître	V;PFV;NFH;IND;SG;3;POS;PST	V;NFIN
doğmuş	né	doğ	naître	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
doğmuş	née	doğ	naître	V;PFV;NFH;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
sembolü	symbole	sembolü	symbole	N;ACC;SG;3	N;MASC;SG
şiirler	poèmes	şiir	poème	N;NOM;PL;3	N;MASC;PL
renkleri	colorants	renk	colorant	N;NOM;PL;3	N;MASC;PL
renkleri	coloris	renk	coloris	N;NOM;PL;3	N;MASC;PL
renkleri	couleurs	renk	couleur	N;NOM;PL;3	N;FEM;PL
renkleri	teintes	renk	teinte	N;NOM;PL;3	N;FEM;PL
renkleri	coloris	renk	coloris	N;NOM;PL;3	N;MASC;PL
renkleri	couleurs	renk	couleur	N;NOM;PL;3	N;FEM;PL
mesajı	message	mesaj	message	N;ACC;SG;3	N;MASC;SG
frekans	répétition	frekans	répétition	N;NOM;SG;3	N;FEM;SG
frekans	périodicité	frekans	périodicité	N;NOM;SG;3	N;FEM;SG
frekans	fréquence	frekans	fréquence	N;NOM;SG;3	N;FEM;SG
modelleri	maquettes	model	maquette	N;NOM;PL;3	N;FEM;PL
modelleri	modèles	model	modèle	N;NOM;PL;3	N;MASC;PL
ilçeleri	districts	ilçe	district	N;ACC;PL;3	N;MASC;PL
ilçeleri	arrondissements	ilçe	arrondissement	N;ACC;PL;3	N;MASC;PL
ilçeleri	quartiers	ilçe	quartier	N;ACC;PL;3	N;MASC;PL
ulaşmak	atteignant	ulaş	atteindre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
ulaşmak	atteindre	ulaş	atteindre	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
tüfek	fusil	tüfek	fusil	N;NOM;SG;3	N;MASC;SG
tüfek	fusil	tüfek	fusil	N;NOM;SG;3	N;MASC;SG
tüfek	carabine	tüfek	carabine	N;NOM;SG;3	N;FEM;SG
birlikler	unités	birlik	unité	N;NOM;PL;3	N;FEM;PL
birlikler	troupes	birlik	troupe	N;NOM;PL;3	N;FEM;PL
sözlüğü	dictionnaire	sözlük	dictionnaire	N;NOM;SG;3	N;MASC;SG
tasarlanmış	conçu	tasarla	concevoir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;SG;PST;V.PTCP
tasarlanmış	conçues	tasarla	concevoir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;PL;PST;V.PTCP
tasarlanmış	conçue	tasarla	concevoir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;FEM;SG;PST;V.PTCP
tasarlanmış	conçus	tasarla	concevoir	V;PFV;NFH;IND;POS;PST;V.PTCP;PASS	V;MASC;PL;PST;V.PTCP
eklemek	ajoutant	ekle	ajouter	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;PRS;V.PTCP
evler	maisons	ev	maison	N;NOM;PL;3	N;FEM;PL
sıcaklığı	température	sıcaklık	température	N;ACC;SG;3	N;FEM;SG
sıcaklığı	chaleur	sıcaklık	chaleur	N;ACC;SG;3	N;FEM;SG
hacmi	volume	hacim	volume	N;ACC;SG;3	N;MASC;SG
yazmak	ecrire	yaz	ecrire	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
yazmak	écrire	yaz	écrire	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
point	point	point	point	N;NOM;SG;3	N;MASC;SG
bitti	fini	bit	finir	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
bitti	terminée	bit	terminer	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
bitti	terminé	bit	terminer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
bitti	fait	bit	faire	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
bitti	faite	bit	faire	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
yemekler	nourritures	yemek	nourriture	N;NOM;PL;3	N;FEM;PL
yemekler	aliments	yemek	aliment	N;NOM;PL;3	N;MASC;PL
yemekler	plats	yemek	plat	N;NOM;PL;3	N;MASC;PL
durumlar	situations	durum	situation	N;NOM;PL;3	N;FEM;PL
atlet	athlète	atlet	athlète	N;NOM;SG;3	N;MASC;SG
elverişli	commodes	elverişli	commode	ADJ	ADJ;MASC;PL
elverişli	pratique	elverişli	pratique	ADJ	ADJ;FEM;SG
elverişli	favorable	elverişli	favorable	ADJ	ADJ;MASC;SG
elverişli	favorables	elverişli	favorable	ADJ	ADJ;MASC;PL
banka	banque	banka	banque	N;NOM;SG;3	N;FEM;SG
daima	toujour	daima	toujour		
tamamlandı	complété	tamamla	compléter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tamamlandı	terminée	tamamla	terminer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
tamamlandı	achevé	tamamla	achever	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tamamlandı	terminé	tamamla	terminer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tamamlandı	fini	tamamla	finir	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
tamamlandı	terminée	tamamla	terminer	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
tamamlandı	terminé	tamamla	terminer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
oynuyor	joue	oyna	jouer	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
oynuyor	jouer	oyna	jouer	V;PROG;IND;SG;3;POS;INFM;PRS	V;NFIN
oynuyor	jouant	oyna	jouer	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
dinamik	dynamiques	dinamik	dynamique	ADJ	ADJ;MASC;PL
dinamik	dynamique	dinamik	dynamique	ADJ	ADJ;MASC;SG
dinamik	dynamiques	dinamik	dynamique	ADJ	ADJ;MASC;PL
dinamik	dynamique	dinamik	dynamique	ADJ	ADJ;MASC;SG
şarap	vin	şarap	vin	N;NOM;SG;3	N;MASC;SG
vektör	vecteur	vektör	vecteur	N;NOM;SG;3	N;MASC;SG
ateşi	fièvre	ateşi	fièvre	N;NOM;SG;3	N;FEM;SG
berabere	cravate	beraber	cravate	N;NOM;SG;3	N;FEM;SG
yazıldı	ecrit	yaz	ecrire	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
yazıldı	écrite	yaz	écrire	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
yazıldı	écrit	yaz	écrire	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
mimarisi	architecture	mimari	architecture	N;NOM;SG;3	N;FEM;SG
kazananlar	lauréats	kazanan	lauréat	N;NOM;PL;3	N;MASC;PL
kazananlar	vainqueurs	kazanan	vainqueur	N;NOM;PL;3	N;MASC;PL
partiler	parties	parti	partie	N;NOM;PL;3	N;FEM;PL
semt	voisinage	semt	voisinage	N;NOM;SG;3	N;MASC;SG
semt	quartier	semt	quartier	N;NOM;SG;3	N;MASC;SG
semt	voisinage	semt	voisinage	N;NOM;SG;3	N;MASC;SG
semt	quartier	semt	quartier	N;NOM;SG;3	N;MASC;SG
semt	district	semt	district	N;NOM;SG;3	N;MASC;SG
semt	localité	semt	localité	N;NOM;SG;3	N;FEM;SG
dayanışma	solidarité	dayanışma	solidarité	N;NOM;SG;3	N;FEM;SG
kurumları	institutions	kurum	institution	N;ACC;PL;3	N;FEM;PL
gerçekleştirildi	effectué	gerçekleş	effectuer	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
kahve	café	kahve	café	N;NOM;SG;3	N;MASC;SG
görünüyor	regardant	görün	regarder	V;PROG;IND;SG;3;POS;INFM;PRS	V;PRS;V.PTCP
görünüyor	semble	görün	sembler	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
görünüyor	paraît	görün	paraître	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
görünüyor	apparaît	görün	apparaître	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
görünüyor	apparait	görün	appraître	V;PROG;IND;SG;3;POS;INFM;PRS	V;IND;SG;3;PRS;FIN
batıya	occident	bat	occident	N;DAT;SG;3	N;MASC;SG
batıya	ouest	bat	ouest	N;DAT;SG;3	N;MASC;SG
adaylığı	candidature	adaylık	candidature	N;NOM;SG;3	N;FEM;SG
adaylığı	nomination	adaylık	nomination	N;NOM;SG;3	N;FEM;SG
yönü	direction	yön	direction	N;ACC;SG;3	N;FEM;SG
yönü	aspect	yön	aspect	N;ACC;SG;3	N;MASC;SG
çevirisi	traduction	çevir	traduction	N;NOM;SG;3	N;FEM;SG
gel	come	gel	come	V;PFV;IMP;SG;2;POS;PRS	V
gel	venir	gel	venir	V;PFV;IMP;SG;2;POS;PRS	V;NFIN
kurtarmak	sauver	kurtar	sauver	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
kurtarmak	économiser	kurtar	économiser	V;PFV;NOM;IND;POS;PRS;V.MSDR	V;NFIN
mutfağı	cuisine	mutfak	cuisine	N;ACC;SG;3	N;FEM;SG
mutfağı	gastronomie	mutfak	gastronomie	N;ACC;SG;3	N;FEM;SG
kategorisi	catégorie	kategori	catégorie	N;NOM;SG;3	N;FEM;SG
ingilizler	britanniques	ingiliz	britannique	ADJ;NOM;PL;3	ADJ;MASC;PL
seçimler	sélections	seçim	sélection	N;NOM;PL;3	N;FEM;PL
seçimler	élections	seçim	élection	N;NOM;PL;3	N;FEM;PL
seçimler	elections	seçim	election	N;NOM;PL;3	N;FEM;PL
seçimler	élections	seçim	élection	N;NOM;PL;3	N;FEM;PL
görevler	tâches	görev	tâche	N;NOM;PL;3	N;FEM;PL
görevler	emplois	görev	emploi	N;NOM;PL;3	N;MASC;PL
görevler	missions	görev	mission	N;NOM;PL;3	N;FEM;PL
görevler	rôles	görev	rôle	N;NOM;PL;3	N;MASC;PL
görevler	quêtes	görev	quête	N;NOM;PL;3	N;FEM;PL
sattı	vendue	sat	vendre	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
sattı	vendu	sat	vendre	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
silahlar	armements	silah	armement	N;NOM;PL;3	N;MASC;PL
silahlar	armes	silah	arme	N;NOM;PL;3	N;FEM;PL
silahlar	pistolets	silah	pistolet	N;NOM;PL;3	N;MASC;PL
silahlar	fusils	silah	fusil	N;NOM;PL;3	N;MASC;PL
silahlar	armes	silah	arme	N;NOM;PL;3	N;FEM;PL
silahlar	pistolets	silah	pistolet	N;NOM;PL;3	N;MASC;PL
silahlar	canons	silah	canon	N;NOM;PL;3	N;MASC;PL
silahlar	armes	silah	arme	N;NOM;PL;3	N;FEM;PL
saygılar	respects	saygı	respect	N;NOM;PL;3	N;MASC;PL
philippe	philippe	philippe	philippe	N;NOM;SG;3	N;MASC;SG
philippe	philipe	philippe	philipe	N;NOM;SG;3	N;MASC;SG
hapse	prison	hapis	prison	N;DAT;SG;3	N;FEM;SG
görüşler	opinions	görüş	opinion	N;NOM;PL;3	N;FEM;PL
görüşler	commentaires	görüş	commentaire	N;NOM;PL;3	N;MASC;PL
toplantı	rassemblement	toplantı	rassemblement	N;NOM;SG;3	N;MASC;SG
toplantı	cueillette	toplantı	cueillette	N;NOM;SG;3	N;FEM;SG
toplantı	rencontre	toplantı	rencontre	N;NOM;SG;3	N;FEM;SG
toplantı	réunion	toplantı	réunion	N;NOM;SG;3	N;FEM;SG
ölmüş	décédée	öl	décéder	V;PFV;NFH;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
ölmüş	décédé	öl	décéder	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
şartları	termes	şart	terme	N;NOM;PL;3	N;MASC;PL
evleri	maisons	ev	maison	N;ACC;PL;3	N;FEM;PL
sürgüne	exil	sürgü	exil	N;DAT;SG;3	N;MASC;SG
gelenekleri	traditions	gelenek	tradition	N;ACC;PL;3	N;FEM;PL
adresi	allocution	adres	allocution	N;NOM;SG;3	N;FEM;SG
adresi	adresse	adres	adresse	N;NOM;SG;3	N;FEM;SG
diplomat	diplomate	diplomat	diplomate	N;NOM;SG;3	N;MASC;SG
bağlandı	attachée	bağla	attacher	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bağlandı	attaché	bağla	attacher	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
bağlandı	connectée	bağla	connecter	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bağlandı	raccordée	bağla	raccorder	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bağlandı	connecté	bağla	connecter	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
bağlandı	liée	bağla	lier	V;PFV;IND;SG;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
bağlandı	lié	bağla	lier	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
bağlandı	relié	bağla	relier	V;PFV;IND;SG;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
silahı	fusil	silah	fusil	N;ACC;SG;3	N;MASC;SG
silahı	pistolet	silah	pistolet	N;ACC;SG;3	N;MASC;SG
silahı	arme	silah	arme	N;ACC;SG;3	N;FEM;SG
silahı	revolver	silah	revolver	N;ACC;SG;3	N;MASC;SG
yahudileri	juifs	yahudi	juif	N;ACC;PL;3	N;MASC;PL
gazetecilik	journalisme	gazetecilik	journalisme	N;NOM;SG;3	N;MASC;SG
haberler	nouveautés	haber	nouveauté	N;NOM;PL;3	N;FEM;PL
haberler	actualités	haber	actualité	N;NOM;PL;3	N;FEM;PL
haberler	histoires	haber	histoire	N;NOM;PL;3	N;FEM;PL
nadiren	rarement	nadiren	rarement	ADV	ADV
nadiren	rarement	nadiren	rarement	ADV	ADV
şirketler	sociétés	şirket	société	N;NOM;PL;3	N;FEM;PL
şirketler	compagnies	şirket	compagnie	N;NOM;PL;3	N;FEM;PL
şirketler	entreprises	şirket	entreprise	N;NOM;PL;3	N;FEM;PL
şirketler	sociétés	şirket	société	N;NOM;PL;3	N;FEM;PL
şirketler	entreprises	şirket	entreprise	N;NOM;PL;3	N;FEM;PL
programlar	programmes	program	programme	N;NOM;PL;3	N;MASC;PL
işlevi	fonction	işlev	fonction	N;NOM;SG;3	N;FEM;SG
beach	plage	beach	plage	N;NOM;SG;3	N;FEM;SG
düzenledi	modifié	düzenle	modifier	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
düzenledi	édité	düzenle	éditer	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
beraberlik	cravate	beraberlik	cravate	N;NOM;SG;3	N;FEM;SG
tdk	tdk	tdk	tdk	N;NOM;SG;3	N;MASC;SG
almanlar	allemands	al	allemand	ADJ;NOM;PL;3	ADJ;MASC;PL
çalışmış	fonctionné	çalış	fonctionner	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
çalışmış	travaillé	çalış	travailler	V;PFV;NFH;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
çapı	diamètre	çapı	diamètre	N;NOM;SG;3	N;MASC;SG
sahili	côte	sahili	côte	N;ACC;SG;3	N;FEM;SG
organı	orgue	organ	orgue	N;ACC;SG;3	N;MASC;SG
organı	organe	organ	organe	N;ACC;SG;3	N;MASC;SG
kurumsal	institutionnelles	kurumsal	institutionnel	ADJ	ADJ;FEM;PL
kurumsal	institutionnel	kurumsal	institutionnel	ADJ	ADJ;MASC;SG
kurumsal	institutionnelle	kurumsal	institutionnel	ADJ	ADJ;FEM;SG
kurumsal	institutionnels	kurumsal	institutionnel	ADJ	ADJ;MASC;PL
cinayet	homicide	cinayet	homicide	N;NOM;SG;3	N;MASC;SG
cinayet	meurtre	cinayet	meurtre	N;NOM;SG;3	N;MASC;SG
cinayet	assassinat	cinayet	assassinat	N;NOM;SG;3	N;MASC;SG
farklılıklar	différences	farklılık	différence	N;NOM;PL;3	N;FEM;PL
düzenlenmiş	régulé	düzenle	réguler	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
düzenlenmiş	réglementé	düzenle	réglementer	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;SG;PST;V.PTCP
düzenlenmiş	réglementés	düzenle	réglementer	V;PFV;NFH;IND;3;POS;PST;PASS	V;MASC;PL;PST;V.PTCP
düzenlenmiş	réglementée	düzenle	réglementer	V;PFV;NFH;IND;3;POS;PST;PASS	V;FEM;SG;PST;V.PTCP
reddetti	refusé	reddet	refuser	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
reddetti	rejetée	reddet	rejeter	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
reddetti	rejeté	reddet	rejeter	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
reddetti	décliné	reddet	décliner	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
reddetti	refusée	reddet	refuser	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
reddetti	refusé	reddet	refuser	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
reddetti	refusé	reddet	refuser	V;PFV;IND;SG;3;POS;PST	V;MASC;SG;PST;V.PTCP
reddetti	refusée	reddet	refuser	V;PFV;IND;SG;3;POS;PST	V;FEM;SG;PST;V.PTCP
mesleği	métier	meslek	métier	N;NOM;SG;3	N;MASC;SG
mesleği	profession	meslek	profession	N;NOM;SG;3	N;FEM;SG
mesleği	profession	meslek	profession	N;NOM;SG;3	N;FEM;SG
mesleği	occupation	meslek	occupation	N;NOM;SG;3	N;FEM;SG
üreticisi	constructeur	üretici	constructeur	N;NOM;SG;3	N;MASC;SG
üreticisi	manufacturier	üretici	manufacturier	N;NOM;SG;3	N;MASC;SG
üreticisi	fabricant	üretici	fabricant	N;NOM;SG;3	N;MASC;SG
kaldırılması	abolir	kal	abolir	V;PFV;NOM;IND;POS;PRS;V.MSDR;PASS	V;NFIN
papalık	papauté	papalık	papauté	N;NOM;SG;3	N;FEM;SG
yönlendirme	rediriger	yönlen	rediriger	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yönlendirme	réorienter	yönlen	réorienter	V;PFV;NOM;IND;POS;PRS;V.MSDR;CAUS	V;NFIN
yayınlar	publications	yayın	publication	N;NOM;PL;3	N;FEM;PL
danışmanı	consultant	danışman	consulter	N;NOM;SG;3	N;MASC;SG
danışmanı	conseiller	danışman	conseiller	N;NOM;SG;3	N;MASC;SG
danışmanı	conseillère	danışman	conseiller	N;NOM;SG;3	N;FEM;SG
danışmanı	conseiller	danışman	conseiller	N;NOM;SG;3	N;MASC;SG
danışmanı	conseillère	danışman	conseiller	N;NOM;SG;3	N;FEM;SG
danışmanı	conseiller	danışman	conseiller	N;NOM;SG;3	N;MASC;SG
danışmanı	conseillère	danışman	conseiller	N;NOM;SG;3	N;FEM;SG
yorumları	commentaires	yorum	commentaire	N;ACC;PL;3	N;MASC;PL
yorumları	remarques	yorum	remarque	N;ACC;PL;3	N;FEM;PL
yorumları	observations	yorum	observation	N;ACC;PL;3	N;FEM;PL
dizileri	séquences	dizi	séquence	N;ACC;PL;3	N;FEM;PL
hatları	lignes	hat	ligne	N;ACC;PL;3	N;FEM;PL
bitkiler	plantes	bitki	plante	N;NOM;PL;3	N;FEM;PL
bitkiler	herbes	bitki	herbe	N;NOM;PL;3	N;FEM;PL
konservatuvarı	véranda	konservatuvarı	véranda	N;ACC;SG;3	N;FEM;SG
konservatuvarı	conservatoire	konservatuvarı	conservatoire	N;ACC;SG;3	N;MASC;SG
benzerlik	affinité	benzerlik	affinité	N;NOM;SG;3	N;FEM;SG
benzerlik	ressemblance	benzerlik	ressemblance	N;NOM;SG;3	N;FEM;SG
benzerlik	ressemblance	benzerlik	ressemblance	N;NOM;SG;3	N;FEM;SG
benzerlik	similitude	benzerlik	similitude	N;NOM;SG;3	N;FEM;SG
benzerlik	ressemblance	benzerlik	ressemblance	N;NOM;SG;3	N;FEM;SG
benzerlik	similarité	benzerlik	similarité	N;NOM;SG;3	N;FEM;SG
kimliği	identité	kimlik	identité	N;NOM;SG;3	N;FEM;SG
suları	eaux	su	eau	N;ACC;PL;3	N;FEM;PL
hakaret	diffamation	hakaret	diffamation	N;NOM;SG;3	N;FEM;SG
hakaret	insulte	hakaret	insulte	N;NOM;SG;3	N;FEM;SG
hakaret	insulte	hakaret	insulte	N;NOM;SG;3	N;FEM;SG
