קטגוריה	kategorija	קטגוריה	kategorija	N;FEM;SG	N;NOM;FEM;SG
לתרום	donira	תרם	donirati	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לתרום	doprinijeti	תרם	doprinijeti	V;NFIN;ACT	V;NFIN
להסיר	uklonite	הסיר	ukloniti	V;NFIN;ACT	V;IMP;PL;2;FIN
להסיר	ukloni	הסיר	ukloniti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
תותחים	topovi	תותח	top	N;MASC;PL	N;NOM;MASC;PL
תותחים	topove	תותח	top	N;MASC;PL	N;ACC;MASC;PL
תותחים	topova	תותח	top	N;MASC;PL	N;GEN;MASC;PL
מתאימה	stati	התאים	stati	V;FEM;SG;V.PTCP;ACT	V;NFIN
חמור	magarac	חמור	magarac	N;MASC;SG	N;NOM;MASC;SG
חמור	magarac	חמור	magarac	N;MASC;SG	N;NOM;MASC;SG
שופט	sudac	שופט	sudac	N;MASC;SG	N;NOM;MASC;SG
שופט	sudija	שופט	sudijati	N;MASC;SG	N;NOM;MASC;SG
שופט	sudac	שופט	sudac	N;MASC;SG	N;NOM;MASC;SG
שופט	sudija	שופט	sudijati	N;MASC;SG	N;NOM;MASC;SG
מעגל	krug	מעגל	krug	N;MASC;SG	N;NOM;MASC;SG
שורות	redove	שורה	red	N;FEM;PL	N;ACC;MASC;PL
שורות	redaka	שורה	redak	N;FEM;PL	N;GEN;MASC;PL
שורות	redovi	שורה	red	N;FEM;PL	N;NOM;MASC;PL
שורות	crte	שורה	crta	N;FEM;PL	N;NOM;FEM;PL
שורות	linije	שורה	linija	N;FEM;PL	N;NOM;FEM;PL
גיוס	novačenje	גיוס	novačenje	N;MASC;SG	N;NOM;NEUT;SG
גיוס	zapošljavanje	גיוס	zapošljavanje	N;MASC;SG	N;NOM;NEUT;SG
גיוס	novačenje	גיוס	novačenje	N;MASC;SG	N;NOM;NEUT;SG
גיוס	zapošljavanje	גיוס	zapošljavanje	N;MASC;SG	N;NOM;NEUT;SG
גיוס	nacrt	גיוס	nacrt	N;MASC;SG	N;NOM;MASC;SG
גיוס	skica	גיוס	skica	N;MASC;SG	N;NOM;FEM;SG
תלמיד	učenik	תלמיד	učenik	N;MASC;SG	N;NOM;MASC;SG
תלמיד	studentica	תלמיד	studentica	N;MASC;SG	N;NOM;FEM;SG
תלמיד	student	תלמיד	student	N;MASC;SG	N;NOM;MASC;SG
עמדות	pozicije	עמדה	pozicija	N;FEM;PL	N;NOM;FEM;PL
משימה	zadatak	משימה	zadatak	N;FEM;SG	N;NOM;MASC;SG
משימה	zadatak	משימה	zadatak	N;FEM;SG	N;NOM;MASC;SG
משימה	zadatak	משימה	zadatak	N;FEM;SG	N;NOM;MASC;SG
משימה	misija	משימה	misija	N;FEM;SG	N;NOM;FEM;SG
בלטינית	latinski	בלטיני	latinski	ADV	ADV
אלבומים	albume	אלבום	album	N;MASC;PL	N;ACC;MASC;PL
השבטים	plemena	השבט	pleme	N;MASC;PL	N;NOM;NEUT;PL
הוראות	zapovijedi	הוראה	zapovijed	N;FEM;PL	N;NOM;FEM;PL
הוראות	naredbe	הוראה	naredba	N;FEM;PL	N;NOM;FEM;PL
הוראות	narudžbe	הוראה	narudžba	N;FEM;PL	N;NOM;FEM;PL
הוראות	upute	הוראה	uputa	N;FEM;PL	N;NOM;FEM;PL
הוראות	instrukcije	הוראה	instrukcija	N;FEM;PL	N;NOM;FEM;PL
כתובות	natpise	כתובת	natpis	N;FEM;PL	N;ACC;MASC;PL
כתובות	adrese	כתובת	adresa	N;FEM;PL	N;NOM;FEM;PL
להבטיח	osigurati	הבטיח	osigurati	V;NFIN;ACT	V;NFIN
מוסר	moral	מוסר	moral	N;MASC;SG	N;NOM;MASC;SG
רופאים	liječnici	רופא	liječnik	N;MASC;PL	N;NOM;MASC;PL
רופאים	doktori	רופא	doktor	N;MASC;PL	N;NOM;MASC;PL
איבר	ud	איבר	ud	N;MASC;SG	N;NOM;MASC;SG
איבר	organa	איבר	organ	N;MASC;SG	N;GEN;MASC;SG
איבר	organa	איבר	organ	N;MASC;SG	N;GEN;MASC;SG
איבר	organ	איבר	organ	N;MASC;SG	N;NOM;MASC;SG
טכנולוגיה	tehnologija	טכנולוגיה	tehnologija	N;FEM;SG	N;NOM;FEM;SG
השפעות	učinci	השפעה	učinak	N;FEM;PL	N;NOM;MASC;PL
השפעות	efekti	השפעה	efekt	N;FEM;PL	N;NOM;MASC;PL
מדענים	naučnici	מדען	naučnik	N;MASC;PL	N;NOM;MASC;PL
מדענים	znanstvenici	מדען	znanstvenik	N;MASC;PL	N;NOM;MASC;PL
דמוקרטית	demokratski	דמוקרטי	demokratski	ADV	ADV
הצבעות	glasove	הצבעה	glas	N;FEM;PL	N;ACC;MASC;PL
הצבעות	glasova	הצבעה	glas	N;FEM;PL	N;GEN;MASC;PL
הצבעות	glasovi	הצבעה	glas	N;FEM;PL	N;NOM;MASC;PL
חוג	krug	חוג	krug	N;MASC;SG	N;NOM;MASC;SG
הזכויות	prava	הזכות	pravo	N;FEM;PL	N;NOM;NEUT;PL
שכבות	slojeve	שכבה	sloj	N;FEM;PL	N;ACC;MASC;PL
מבקרים	kritičari	מבקר	kritičar	N;MASC;PL	N;NOM;MASC;PL
מבקרים	posjetitelji	מבקר	posjetitelj	N;MASC;PL	N;NOM;MASC;PL
מבקרים	posjetioci	מבקר	posjetiok	N;MASC;PL	N;NOM;MASC;PL
מבקרים	posjetitelja	מבקר	posjetitelj	N;MASC;PL	N;GEN;MASC;PL
מבקרים	posjetitelje	מבקר	posjetitelj	N;MASC;PL	N;ACC;MASC;PL
מיעוט	manjina	מיעוט	manjina	N;MASC;SG	N;NOM;FEM;SG
מיעוט	manjina	מיעוט	manjina	N;MASC;SG	N;NOM;FEM;SG
תאוריה	teorija	תאוריה	teorija	N;FEM;SG	N;NOM;FEM;SG
הפרעות	smetnje	הפרעה	smetnja	N;FEM;PL	N;NOM;FEM;PL
מגדר	spol	מגדר	spol	N;MASC;SG	N;NOM;MASC;SG
צומת	čvor	צומת	čvor	N;FEM;SG	N;NOM;MASC;SG
צומת	križanje	צומת	križanje	N;FEM;SG	N;NOM;NEUT;SG
צומת	raskrižje	צומת	raskrižje	N;FEM;SG	N;NOM;NEUT;SG
צומת	raskrižju	צומת	raskrižje	N;FEM;SG	N;DAT;NEUT;SG
כללים	pravila	כלל	pravilo	N;MASC;PL	N;NOM;NEUT;PL
סוכנות	agencija	סוכנות	agencija	N;FEM;SG	N;NOM;FEM;SG
סרטן	karcinom	סרטן	karcinom	N;MASC;SG	N;NOM;MASC;SG
סרטן	rak	סרטן	rak	N;MASC;SG	N;NOM;MASC;SG
סרטן	raka	סרטן	rak	N;MASC;SG	N;GEN;MASC;SG
שיניים	zube	שן	zub	N;FEM;PL	N;ACC;MASC;PL
שיניים	zubi	שן	zub	N;FEM;PL	N;NOM;MASC;PL
הפסקה	prekid	הפסקה	prekid	N;FEM;SG	N;NOM;MASC;SG
הפסקה	stanka	הפסקה	stanka	N;FEM;SG	N;NOM;FEM;SG
הפסקה	pauza	הפסקה	pauz	N;FEM;SG	N;NOM;FEM;SG
מוחלטת	apsolutna	מוחלט	apsolutan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
מרחק	daljina	מרחק	daljina	N;MASC;SG	N;NOM;FEM;SG
מרחק	udaljenost	מרחק	udaljenost	N;MASC;SG	N;NOM;FEM;SG
מוכרת	poznato	מוכר	poznat	ADJ;FEM;SG	ADJ;NOM;DEF;NEUT;SG
מוכרת	prepoznat	מוכר	prepoznat	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
אמצע	sredina	אמצע	sredini	N;MASC;SG	N;NOM;FEM;SG
אמצע	sredinom	אמצע	sredina	N;MASC;SG	N;INS;FEM;SG
לתרגם	prevodi	רתגם	prevoditi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
מעורבות	angažman	מעורבות	angažman	N;FEM;SG	N;NOM;MASC;SG
מעורבות	umiješanost	מעורבות	umiješanost	N;FEM;SG	N;NOM;FEM;SG
גרעין	nucleus	גרעין	nucleus	N;MASC;SG	N;NOM;MASC;SG
גרעין	kernel	גרעין	kernel	N;MASC;SG	N;NOM;MASC;SG
קומות	podovi	קומה	pod	N;FEM;PL	N;NOM;MASC;PL
קומות	podove	קומה	pod	N;FEM;PL	N;ACC;MASC;PL
ציורים	crteži	ציור	crtež	N;MASC;PL	N;NOM;MASC;PL
הזדמנות	prilika	הזדמנות	prilika	N;FEM;SG	N;NOM;FEM;SG
הזדמנות	šansa	הזדמנות	šansa	N;FEM;SG	N;NOM;FEM;SG
הזדמנות	priliku	הזדמנות	prilika	N;FEM;SG	N;ACC;FEM;SG
הזדמנות	prilika	הזדמנות	prilika	N;FEM;SG	N;NOM;FEM;SG
הזדמנות	prigoda	הזדמנות	prigoda	N;FEM;SG	N;NOM;FEM;SG
התקדמות	napredak	התקדמות	napredak	N;FEM;SG	N;NOM;MASC;SG
החזיק	držao	החזיק	držati	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
פילוסופיה	filozofija	פילוסופיה	filozofija	N	N;NOM;FEM;SG
פילוסופיה	filozofiju	פילוסופיה	filozofija	N	N;ACC;FEM;SG
פילוסופיה	filozofije	פילוסופיה	filozofija	N	N;NOM;FEM;PL
פרחים	cvjetovi	פרח	cvijet	N;MASC;PL	N;NOM;MASC;PL
הלטינית	latinski	הלטיני	latinski	ADV	ADV
למלא	ispune	מילא	ispuniti	V;NFIN;ACT	V;IND;PL;3;PRS;FIN
למלא	ispunite	מילא	ispuniti	V;NFIN;ACT	V;IMP;PL;2;FIN
למלא	ispuni	מילא	ispuniti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למלא	napuni	מילא	napun	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למלא	ispuniti	מילא	ispuniti	V;NFIN;ACT	V;NFIN
מקצועית	profesionalno	מקצועי	profesionalno	ADV	ADV
מקצועית	profesionalno	מקצועי	profesionalno	ADV	ADV
פליטים	izbjeglica	פליט	izbjeglica	N;MASC;PL	N;GEN;MASC;PL
פליטים	izbjeglica	פליט	izbjeglica	N;MASC;PL	N;GEN;MASC;PL
פליטים	izbjeglice	פליט	izbjeglica	N;MASC;PL	N;NOM;MASC;PL
מסה	masu	מסה	masa	N;FEM;SG	N;ACC;FEM;SG
מסה	misa	מסה	misa	N;FEM;SG	N;NOM;FEM;SG
מסה	masa	מסה	masa	N;FEM;SG	N;NOM;FEM;SG
מסה	misu	מסה	misa	N;FEM;SG	N;ACC;FEM;SG
רצוי	poželjno	None	poželjan	ADJ;MASC;SG	ADJ;NOM;DEF;NEUT;SG
רצוי	željeni	None	željeti	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
לסיים	završi	סיים	završiti	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
שולחן	stol	שולחן	stol	N;MASC;SG	N;NOM;MASC;SG
שולחן	tablica	שולחן	tablica	N;MASC;SG	N;NOM;FEM;SG
ארכיון	arhiv	ארכיון	arhiv	N;MASC;SG	N;NOM;MASC;SG
ארכיון	arhiva	ארכיון	arhiv	N;MASC;SG	N;NOM;FEM;SG
ארכיון	arhiv	ארכיון	arhiv	N;MASC;SG	N;NOM;MASC;SG
ארכיון	arhiva	ארכיון	arhiv	N;MASC;SG	N;NOM;FEM;SG
מאתר	mather	מאתר	mather		
גלריה	galerija	גלריה	galerija	N;FEM;SG	N;NOM;FEM;SG
גלריה	galeriju	גלריה	galerija	N;FEM;SG	N;ACC;FEM;SG
גלריה	galleria	גלריה	galleria	N;FEM;SG	N;NOM;MASC;SG
צבעים	boje	צבע	boja	N;MASC;PL	N;NOM;FEM;PL
צבעים	boje	צבע	boja	N;MASC;PL	N;NOM;FEM;PL
שיקול	razmatranje	שיקול	razmatranje	N;MASC;SG	N;NOM;NEUT;SG
חיובי	pozitivna	חיובי	pozitivan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
חיובי	pozitivan	חיובי	pozitivan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
השלים	završio	השלים	završiti	V;MASC;SG;3;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
מערכה	akt	מערכה	akt	N;FEM;SG	N;NOM;MASC;SG
מערכה	čin	מערכה	čin	N;FEM;SG	N;NOM;MASC;SG
ועדה	odbor	ועדה	odbor	N;FEM;SG	N;NOM;MASC;SG
ועדה	komitet	ועדה	komitet	N;FEM;SG	N;NOM;MASC;SG
מפורסמים	poznati	מפורסם	poznat	ADJ;MASC;PL	ADJ;NOM;DEF;MASC;PL
תפילה	molitva	תפילה	molitva	N;FEM;SG	N;NOM;FEM;SG
תפילה	molitvu	תפילה	molitva	N;FEM;SG	N;ACC;FEM;SG
הנוסעים	putnici	הנוסע	putnik	N	N;NOM;MASC;PL
הנוסעים	putnika	הנוסע	putnik	N	N;ACC;MASC;SG
הנוסעים	putnicima	הנוסע	putnik	N	N;DAT;MASC;PL
מונחים	uvjete	מונח	uvjet	N;MASC;PL	N;ACC;MASC;PL
מונחים	uvjeti	מונח	uvjet	N;MASC;PL	N;NOM;MASC;PL
מונחים	uslovi	מונח	uslov	N;MASC;PL	N;NOM;MASC;PL
חקירה	ispitivanje	חקירה	ispitivanje	N;FEM;SG	N;NOM;NEUT;SG
חקירה	istraga	חקירה	istraga	N;FEM;SG	N;NOM;FEM;SG
פוליטיקה	politika	פוליטיקה	politika	N;FEM;SG	N;NOM;FEM;SG
מדד	indeks	מדד	indeks	N;MASC;SG	N;NOM;MASC;SG
מומחה	specijalista	מומחה	specijalist	N;MASC;SG	N;ACC;MASC;SG
מומחה	specijalist	מומחה	specijalist	N;MASC;SG	N;NOM;MASC;SG
מומחה	stručnjak	מומחה	stručnjak	N;MASC;SG	N;NOM;MASC;SG
מומחה	ekspert	מומחה	ekspert	N;MASC;SG	N;NOM;MASC;SG
סיכון	rizik	סיכון	rizik	N;MASC;SG	N;NOM;MASC;SG
מזהה	prepoznati	זיהה	poznat	V;MASC;SG;V.PTCP;ACT	V;NFIN
איטלקים	talijani	איטלקי	talijan	N;MASC;PL	N;NOM;MASC;PL
מסורתי	tradicionalna	מסורתי	tradicionalan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
מסורתי	tradicionalni	מסורתי	tradicionalan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
עבדה	radila	עבד	raditi	V;FEM;SG;3;PST	V;FEM;SG;PST;V.PTCP;ACT
עבדה	uspjelo	עבד	uspjeti	V;FEM;SG;3;PST	V;NEUT;SG;PST;V.PTCP;ACT
מודרני	moderni	מודרני	moderan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
מודרני	moderna	מודרני	moderan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
אלמנטים	elementi	אלמנט	element	N;MASC;PL	N;NOM;MASC;PL
תחומים	područja	תחום	područje	N;MASC;PL	N;NOM;NEUT;PL
תרבותי	kulturno	תרבותי	kulturan	ADJ;MASC;SG	ADJ;NOM;NEUT;SG
תרבותי	kulturni	תרבותי	kulturan	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
תרבותי	kulturna	תרבותי	kulturan	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
תרבותי	kulturan	תרבותי	kulturan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
חלונות	prozori	חלון	prozor	N;MASC;PL	N;NOM;MASC;PL
חלונות	prozore	חלון	prozor	N;MASC;PL	N;ACC;MASC;PL
מתמטיקה	matematiku	מתמטיקה	matematika	N;FEM;SG	N;ACC;FEM;SG
מתמטיקה	matematika	מתמטיקה	matematika	N;FEM;SG	N;NOM;FEM;SG
מתמטיקה	matematiku	מתמטיקה	matematika	N;FEM;SG	N;ACC;FEM;SG
מתמטיקה	matematika	מתמטיקה	matematika	N;FEM;SG	N;NOM;FEM;SG
התפתח	razvio	התפתח	razviti	V;MASC;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
התפתח	evoluirao	התפתח	evoluirati	V;MASC;SG;3;PST	V;MASC;SG;PST;V.PTCP;ACT
סמלים	simboli	סמל	simbol	N;MASC;PL	N;NOM;MASC;PL
סמלים	ikone	סמל	ikona	N;MASC;PL	N;NOM;FEM;PL
מדיה	medij	מדיה	medij	N;MASC;SG	N;NOM;MASC;SG
רשימות	note	רשימה	note	N;FEM;PL	N;NOM;FEM;PL
רשימות	bilješke	רשימה	bilješka	N;FEM;PL	N;NOM;FEM;PL
רשימות	liste	רשימה	lista	N;FEM;PL	N;NOM;FEM;PL
אימון	vježbanje	אימון	vježbanje	N;MASC;SG	N;NOM;NEUT;SG
אימון	trening	אימון	trening	N;MASC;SG	N;NOM;MASC;SG
אימון	vježba	אימון	vježba	N;MASC;SG	N;NOM;FEM;SG
אימון	trening	אימון	trening	N;MASC;SG	N;NOM;MASC;SG
אימון	praksa	אימון	praksa	N;MASC;SG	N;NOM;FEM;SG
אימון	vježbanje	אימון	vježbanje	N;MASC;SG	N;NOM;NEUT;SG
אימון	trening	אימון	trening	N;MASC;SG	N;NOM;MASC;SG
אימון	obuka	אימון	obuka	N;MASC;SG	N;NOM;FEM;SG
אימון	treniranje	אימון	treniranje	N;MASC;SG	N;NOM;NEUT;SG
טלפון	mobitel	טלפון	mobitel	N;MASC;SG	N;NOM;MASC;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;NOM;MASC;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;NOM;MASC;SG
הוצאות	troškove	הוצאה	trošak	N;FEM;PL	N;ACC;MASC;PL
הוצאות	troškovi	הוצאה	trošak	N;FEM;PL	N;NOM;MASC;PL
להוביל	vodi	הוביל	voditi	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
נטל	balast	נטל	balast	N;MASC;SG	N;NOM;MASC;SG
נטל	breme	נטל	brema	N;MASC;SG	N;NOM;NEUT;SG
נטל	teret	נטל	teret	N;MASC;SG	N;NOM;MASC;SG
כרטיס	ulaznica	כרטיס	ulaznica	N;MASC;SG	N;NOM;FEM;SG
כרטיס	karta	כרטיס	karta	N;MASC;SG	N;NOM;FEM;SG
כרטיס	kartu	כרטיס	karta	N;MASC;SG	N;ACC;FEM;SG
כרטיס	karticu	כרטיס	kartica	N;MASC;SG	N;ACC;FEM;SG
כרטיס	kartica	כרטיס	kartica	N;MASC;SG	N;NOM;FEM;SG
מחודשת	obnovljena	מחודש	obnoviti	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG;V.PTCP;PASS
מחודשת	obnovljen	מחודש	obnoviti	ADJ;FEM;SG	ADJ;NOM;MASC;SG;V.PTCP;PASS
סימנים	znakove	סימן	znak	N;MASC;PL	N;ACC;MASC;PL
סימנים	znakovi	סימן	znak	N;MASC;PL	N;NOM;MASC;PL
עיניים	oci	עין	oko	N;FEM;PL	N;NOM;MASC;PL
עיניים	oči	עין	oko	N;FEM;PL	N;NOM;FEM;PL
מחבלים	teroriste	מחבל	terorist	N;MASC;PL	N;ACC;MASC;PL
מחבלים	teroristima	מחבל	terorist	N;MASC;PL	N;DAT;MASC;PL
מחבלים	teroristi	מחבל	terorist	N;MASC;PL	N;NOM;MASC;PL
טורניר	turnir	טורניר	turnir	N;MASC;SG	N;NOM;MASC;SG
סיכוי	prilika	סיכוי	prilika	N;MASC;SG	N;NOM;FEM;SG
סיכוי	šansa	סיכוי	šansa	N;MASC;SG	N;NOM;FEM;SG
סיכוי	priliku	סיכוי	prilika	N;MASC;SG	N;ACC;FEM;SG
הפניות	preporuke	הפניה	preporuka	N;FEM;PL	N;NOM;FEM;PL
הפניות	reference	הפניה	referenca	N;FEM;PL	N;NOM;FEM;PL
התעלה	kanal	התעלה	kanal	N;FEM;SG	N;NOM;MASC;SG
חברתיות	socijalne	חברתי	socijalan	ADJ;FEM;PL	ADJ;NOM;DEF;FEM;PL
מתקן	uređaj	מתקן	uređaj	N;MASC;SG	N;NOM;MASC;SG
מתקן	ustanova	מתקן	ustanova	N;MASC;SG	N;NOM;FEM;SG
מתקן	postrojenje	מתקן	postrojenje	N;MASC;SG	N;NOM;NEUT;SG
פרשנות	tumačenje	פרשנות	tumačenje	N;FEM;SG	N;NOM;NEUT;SG
פרשנות	interpretacija	פרשנות	interpretacija	N;FEM;SG	N;NOM;FEM;SG
הכנסה	prihod	הכנסה	prihod	N;FEM;SG	N;NOM;MASC;SG
הכנסה	prihod	הכנסה	prihod	N;FEM;SG	N;NOM;MASC;SG
הכנסה	dohodak	הכנסה	dohodak	N;FEM;SG	N;NOM;MASC;SG
אבידות	gubitke	אבדה	gubitak	N;FEM;PL	N;ACC;MASC;PL
אבידות	gubitaka	אבדה	gubitak	N;FEM;PL	N;GEN;MASC;PL
אבידות	gubici	אבדה	gubica	N;FEM;PL	N;NOM;MASC;PL
אבידות	žrtava	אבדה	žrtva	N;FEM;PL	N;NOM;FEM;PL
אבידות	žrtve	אבדה	žrtva	N;FEM;PL	N;NOM;FEM;PL
קתדרלת	katedrala	קתדרלת	katedrala	N;FEM;SG	N;NOM;FEM;SG
בירה	piva	בירה	pivo	N;FEM;SG	N;NOM;NEUT;SG
בירה	pivo	בירה	pivo	N;FEM;SG	N;NOM;NEUT;SG
בירה	pivu	בירה	piv	N;FEM;SG	N;DAT;MASC;SG
תהליכים	procesi	תהליך	proces	N;MASC;PL	N;NOM;MASC;PL
תהליכים	procese	תהליך	proces	N;MASC;PL	N;ACC;MASC;PL
מצור	opsada	מצור	opsadati	N;MASC;SG	N;NOM;FEM;SG
מכתבים	pisma	מכתב	pismo	N;MASC;PL	N;NOM;NEUT;PL
מכתבים	slova	מכתב	slovo	N;MASC;PL	N;NOM;NEUT;PL
מועמדים	kandidati	מועמד	kandidat	N;MASC;PL	N;NOM;MASC;PL
מועמדים	kandidatima	מועמד	kandidat	N;MASC;PL	N;DAT;MASC;PL
מועמדים	kandidate	מועמד	kandidat	N;MASC;PL	N;ACC;MASC;PL
נשואה	oženjen	נשוי	oženiti	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG;V.PTCP
עלות	cijena	עלות	cijena	N;FEM;SG	N;NOM;FEM;SG
עלות	trošak	עלות	trošak	N;FEM;SG	N;NOM;MASC;SG
כתבתי	napisala	כתבתי	napisati	V;SG;1;PST;ACT	V;FEM;SG;PST;V.PTCP;ACT
כתבתי	pisao	כתבתי	pisati	V;SG;1;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
כתבתי	napisao	כתבתי	napisati	V;SG;1;PST;ACT	V;MASC;SG;PST;V.PTCP;ACT
פרטית	privatno	פרטי	privatno	ADV	ADV
פעילויות	aktivnosti	פעילות	aktivnost	N;FEM;PL	N;NOM;FEM;PL
מכונית	auto	מכונית	auto	N;FEM;SG	N;NOM;MASC;SG
מכונית	automobil	מכונית	automobil	N;FEM;SG	N;NOM;MASC;SG
מכונית	automobil	מכונית	automobil	N;FEM;SG	N;NOM;MASC;SG
כוונה	namjera	כוונה	namjera	N;FEM;SG	N;NOM;FEM;SG
כוונה	namjera	כוונה	namjera	N;FEM;SG	N;NOM;FEM;SG
עשיר	bogata	עשיר	bogat	ADJ;MASC;SG	ADJ;NOM;DEF;FEM;SG
עשיר	bogat	עשיר	bogat	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
עשיר	bogati	עשיר	bogat	ADJ;MASC;SG	ADJ;NOM;DEF;MASC;SG
מחנות	kampove	מחנה	kampov	N;MASC;PL	N;ACC;MASC;PL
מחנות	logore	מחנה	logor	N;MASC;PL	N;ACC;MASC;PL
לוחות	ploče	לוח	ploča	N;MASC;PL	N;NOM;FEM;PL
לוחות	tablete	לוח	tableta	N;MASC;PL	N;NOM;FEM;PL
לוחות	daske	לוח	daska	N;MASC;PL	N;NOM;FEM;PL
חצר	dvorište	חצר	dvorište	N;FEM;SG	N;NOM;NEUT;SG
חצר	dvorištu	חצר	dvorište	N;FEM;SG	N;DAT;NEUT;SG
חצר	dvorište	חצר	dvorište	N;FEM;SG	N;NOM;NEUT;SG
גנים	geni	גן	gena	N;MASC;PL	N;NOM;MASC;PL
גנים	vrtovi	גן	vrt	N;MASC;PL	N;NOM;MASC;PL
גנים	vrtove	גן	vrt	N;MASC;PL	N;ACC;MASC;PL
תמר	tamar	תמר	tamar		
קטעי	isječaka	קטע	isječak	N;PSSD;MASC;PL	N;GEN;MASC;PL
אדריכלות	arhitektura	אדריכלות	arhitektura	N;FEM;SG	N;NOM;FEM;SG
קרובים	rođaci	קרוב	rođak	N;MASC;PL	N;NOM;MASC;PL
דיוק	vojvoda	דיוק	vojvoda	N;MASC;SG	N;NOM;MASC;SG
דיוק	preciznost	דיוק	preciznost	N;MASC;SG	N;NOM;FEM;SG
דיוק	točnost	דיוק	točnost	N;MASC;SG	N;NOM;FEM;SG
דיוק	preciznost	דיוק	preciznost	N;MASC;SG	N;NOM;FEM;SG
נפגע	povrijediti	נפגע	povrijediti	V;MASC;SG;3;PST;MID	V;NFIN
ביטוח	osiguranje	ביטוח	osiguranje	N;MASC;SG	N;NOM;NEUT;SG
מגע	dodir	מגע	dodir	N;MASC;SG	N;NOM;MASC;SG
מגע	dodirom	מגע	dodir	N;MASC;SG	N;INS;MASC;SG
מגע	kontakt	מגע	kontakt	N;MASC;SG	N;NOM;MASC;SG
ביקור	posjeti	ביקור	posjeta	N;MASC;SG	N;NOM;MASC;SG
ביקור	posjet	ביקור	posjet	N;MASC;SG	N;NOM;MASC;SG
ביקור	posjeta	ביקור	posjet	N;MASC;SG	N;GEN;MASC;SG
ביקור	posjeti	ביקור	posjeta	N;MASC;SG	N;NOM;MASC;SG
ביקור	posjeta	ביקור	posjet	N;MASC;SG	N;GEN;MASC;SG
זכייה	pobjeda	זכייה	pobjeda	N;FEM;SG	N;NOM;FEM;SG
המצרים	egipćani	המצר	egipćan	N;MASC;PL	N;NOM;MASC;PL
נישואים	brakovi	נישואין	brak	N;MASC;PL	N;NOM;MASC;PL
נישואים	brakova	נישואין	brak	N;MASC;PL	N;GEN;MASC;PL
נישואים	brakove	נישואין	brak	N;MASC;PL	N;ACC;MASC;PL
רגילה	redovna	רגיל	redovan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
רגילה	obična	רגיל	običan	ADJ;FEM;SG	ADJ;NOM;DEF;FEM;SG
רגילה	obični	רגיל	običan	ADJ;FEM;SG	ADJ;NOM;DEF;MASC;SG
רגילה	običan	רגיל	običan	ADJ;FEM;SG	ADJ;NOM;INDF;MASC;SG
הנחה	popust	הנחה	popust	N;FEM;SG	N;NOM;MASC;SG
הנחה	pretpostavka	הנחה	pretpostavka	N;FEM;SG	N;NOM;FEM;SG
הפעלה	aktivacija	הפעלה	aktivacija	N;FEM;SG	N;NOM;FEM;SG
הפעלה	sjednici	הפעלה	sjednica	N;FEM;SG	N;DAT;FEM;SG
הפעלה	sesija	הפעלה	sesija	N;FEM;SG	N;NOM;FEM;SG
הפעלה	sjednica	הפעלה	sjednica	N;FEM;SG	N;NOM;FEM;SG
משרת	butler	משרה	butler	N;FEM;SG	N;NOM;MASC;SG
משרת	batler	משרה	batler	N;FEM;SG	N;NOM;MASC;SG
משרת	sluga	משרה	sluga	N;FEM;SG	N;NOM;MASC;SG
אסון	katastrofa	אסון	katastrofa	N;MASC;SG	N;NOM;FEM;SG
מודע	svjestan	מודע	svjestan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
מודע	svjestan	מודע	svjestan	ADJ;MASC;SG	ADJ;NOM;INDF;MASC;SG
קווים	crte	קווה	crta	N;MASC;PL	N;NOM;FEM;PL
קווים	linije	קווה	linija	N;MASC;PL	N;NOM;FEM;PL
