קטגוריה	kategooria	קטגוריה	kategooria	N;FEM;SG	N;NOM;SG
גרעין	tuuma	גרעין	tuum	N;MASC;SG	N;PRT;SG
גרעין	tuumaenergia	גרעין	tuumaenergia	N;MASC;SG	N;NOM;SG
גרעין	tuum	גרעין	tuum	N;MASC;SG	N;NOM;SG
גרעין	kerneli	גרעין	kerneli	N;MASC;SG	N;NOM;SG
קומות	põrandad	קומה	põrand	N;FEM;PL	N;NOM;PL
ציורים	joonised	ציור	joonis	N;MASC;PL	N;NOM;PL
ציורים	joonistused	ציור	joonistus	N;MASC;PL	N;NOM;PL
ציורים	maalid	ציור	maal	N;MASC;PL	N;NOM;PL
הזדמנות	võimalus	הזדמנות	võimalus	N;FEM;SG	N;NOM;SG
הזדמנות	chance	הזדמנות	chance	N;FEM;SG	N;NOM;SG
הזדמנות	võimalus	הזדמנות	võimalus	N;FEM;SG	N;NOM;SG
הזדמנות	võimaluse	הזדמנות	võimalus	N;FEM;SG	N;GEN;SG
התקדמות	edasiminek	התקדמות	edasi_minek	N;FEM;SG	N;NOM;SG
התקדמות	progress	התקדמות	progress	N;FEM;SG	N;NOM;SG
התקדמות	edenemine	התקדמות	edenemine	N;FEM;SG	N;NOM;SG
פילוסופיה	filosoofia	פילוסופיה	filosoofia	N	N;NOM;SG
פרחים	lilli	פרח	lill	N;MASC;PL	N;PRT;PL
פרחים	lilled	פרח	lill	N;MASC;PL	N;NOM;PL
למלא	täida	מילא	täitma	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
מקצועית	professionaalselt	מקצועי	professionaalse=lt	ADV	ADV
פליטים	pagulaste	פליט	pagulane	N;MASC;PL	N;GEN;PL
פליטים	pagulased	פליט	pagulane	N;MASC;PL	N;NOM;PL
פליטים	pagulaste	פליט	pagulane	N;MASC;PL	N;GEN;PL
מסה	missa	מסה	miss	N;FEM;SG	N;NOM;SG
מסה	massi	מסה	mass	N;FEM;SG	N;PRT;SG
מסה	mass	מסה	mass	N;FEM;SG	N;NOM;SG
רצוי	soovitud	None	soovitud	ADJ;MASC;SG	ADJ;PST;V.PTCP;PASS
לסיים	lõpeta	סיים	lõpetama	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
שולחן	laua	שולחן	laud	N;MASC;SG	N;GEN;SG
שולחן	laud	שולחן	laud	N;MASC;SG	N;NOM;SG
שולחן	tabel	שולחן	tabel	N;MASC;SG	N;NOM;SG
ארכיון	arhiivi	ארכיון	arhiiv	N;MASC;SG	N;PRT;SG
ארכיון	arhiiv	ארכיון	arhiiv	N;MASC;SG	N;NOM;SG
תוכנן	kavandatud	תוכנן	kavandama	V;MASC;SG;3;PST;PASS	V;PST;V.PTCP;PASS
גלריה	galeriis	גלריה	galeriis	N;FEM;SG	N;IN+ESS;SG
גלריה	galerii	גלריה	galerii	N;FEM;SG	N;NOM;SG
הסכים	leppis	הסכים	leppima	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
צבעים	värvid	צבע	värv	N;MASC;PL	N;NOM;PL
צבעים	värvid	צבע	värv	N;MASC;PL	N;NOM;PL
חיובי	positiivse	חיובי	positiivne	ADJ;MASC;SG	ADJ;GEN;SG
חיובי	positiivne	חיובי	positiivne	ADJ;MASC;SG	ADJ;NOM;SG
חיובי	kinnitav	חיובי	kinnitav	ADJ;MASC;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
להכיר	tunnistama	הכיר	tunnistama	V;NFIN;ACT	V;IN+ALL;V.CVB;ACT
מערכה	akt	מערכה	akt	N;FEM;SG	N;NOM;SG
מערכה	act	מערכה	act	N;FEM;SG	N;NOM;SG
ועדה	komitee	ועדה	komitee	N;FEM;SG	N;NOM;SG
מפורסמים	kuulsad	מפורסם	kuulma	ADJ;MASC;PL	ADJ;NOM;PL
תפילה	palve	תפילה	palve	N;FEM;SG	N;NOM;SG
הנוסעים	reisijad	הנוסע	reisija	N	N;NOM;PL
מונחים	terminid	מונח	termin	N;MASC;PL	N;NOM;PL
חקירה	ülekuulamine	חקירה	üle_kuulamine	N;FEM;SG	N;NOM;SG
חקירה	ülekuulamise	חקירה	üle_kuulamine	N;FEM;SG	N;GEN;SG
חקירה	uurimine	חקירה	uurimine	N;FEM;SG	N;NOM;SG
חקירה	uurimine	חקירה	uurimine	N;FEM;SG	N;NOM;SG
חקירה	uurimine	חקירה	uurimine	N;FEM;SG	N;NOM;SG
פוליטיקה	poliitikast	פוליטיקה	poliitika	N;FEM;SG	N;IN+ABL;SG
פוליטיקה	poliitika	פוליטיקה	poliitika	N;FEM;SG	N;NOM;SG
הפרשים	ratsanikud	הפרש	ratsanik	N;MASC;PL	N;NOM;PL
מדד	indeks	מדד	indeks	N;MASC;SG	N;NOM;SG
מדד	index	מדד	index	N;MASC;SG	N;NOM;SG
ממצאים	leiud	ממצא	leid	N;MASC;PL	N;NOM;PL
ממצאים	järeldused	ממצא	järeldus	N;MASC;PL	N;NOM;PL
אוטומטי	automaatne	אוטומטי	automaatne	ADJ;MASC;SG	ADJ;NOM;SG
אוטומטי	automaatne	אוטומטי	automaatne	ADJ;MASC;SG	ADJ;NOM;SG
מומחה	spetsialist	מומחה	spetsialist	N;MASC;SG	N;NOM;SG
מומחה	eksperdi	מומחה	ekspert	N;MASC;SG	N;GEN;SG
מומחה	asjatundja	מומחה	asja_tundja	N;MASC;SG	N;NOM;SG
מומחה	ekspert	מומחה	ekspert	N;MASC;SG	N;NOM;SG
סיכון	risk	סיכון	risk	N;MASC;SG	N;NOM;SG
סיכון	riski	סיכון	risk	N;MASC;SG	N;PRT;SG
נוח	mugav	נוח	mugav	ADJ;MASC;SG	ADJ;NOM;SG
נוח	mugav	נוח	mugav	ADJ;MASC;SG	ADJ;NOM;SG
איטלקים	itaallased	איטלקי	itaallane	N;MASC;PL	N;NOM;PL
מסורתי	traditsiooniline	מסורתי	traditsiooniline	ADJ;MASC;SG	ADJ;NOM;SG
עבדה	töötas	עבד	töötama	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN;ACT
עבדה	töötanud	עבד	töötama	V;FEM;SG;3;PST	V;PST;V.PTCP;ACT
מודרני	moodne	מודרני	moodne	ADJ;MASC;SG	ADJ;NOM;SG
מודרני	kaasaegne	מודרני	kaas_aegne	ADJ;MASC;SG	ADJ;NOM;SG
אלמנטים	elemendid	אלמנט	element	N;MASC;PL	N;NOM;PL
תחומים	alad	תחום	ala	N;MASC;PL	N;NOM;PL
תחומים	valdkonnad	תחום	valdkond	N;MASC;PL	N;NOM;PL
תחומים	piirkonnad	תחום	piirkond	N;MASC;PL	N;NOM;PL
תרבותי	kultuuriline	תרבותי	kultuuriline	ADJ;MASC;SG	ADJ;NOM;SG
תרבותי	kultiveeritud	תרבותי	kultiveeri=tud	ADJ;MASC;SG	ADJ;PST;V.PTCP;PASS
פוליטיות	poliitilised	פוליטי	poliitiline	ADJ;FEM;PL	ADJ;NOM;PL
חלונות	aknad	חלון	aken	N;MASC;PL	N;NOM;PL
מתמטיקה	matemaatika	מתמטיקה	matemaatika	N;FEM;SG	N;NOM;SG
מתמטיקה	matemaatika	מתמטיקה	matemaatika	N;FEM;SG	N;NOM;SG
מתמטיקה	matemaatika	מתמטיקה	matemaatika	N;FEM;SG	N;NOM;SG
התפתח	arendatud	התפתח	arendama	V;MASC;SG;3;PST	V;PST;V.PTCP;PASS
סמלים	tähised	סמל	tähine	N;MASC;PL	N;NOM;PL
סמלים	sümbolid	סמל	sümbol	N;MASC;PL	N;NOM;PL
סמלים	ikoonid	סמל	ikoon	N;MASC;PL	N;NOM;PL
מדיה	meedia	מדיה	meedia	N;MASC;SG	N;NOM;SG
מדיה	andmekandja	מדיה	andme_kandja	N;MASC;SG	N;NOM;SG
רשימות	märkmed	רשימה	märkmed	N;FEM;PL	N;NOM;PL
רשימות	märkused	רשימה	märkus	N;FEM;PL	N;NOM;PL
רשימות	nimekirjad	רשימה	nime_kiri	N;FEM;PL	N;NOM;PL
רשימות	loetelud	רשימה	loetema	N;FEM;PL	N;NOM;PL
אימון	trenni	אימון	trenn	N;MASC;SG	N;PRT;SG
אימון	harjutamine	אימון	harjutamine	N;MASC;SG	N;NOM;SG
אימון	tava	אימון	tava	N;MASC;SG	N;NOM;SG
אימון	praktika	אימון	praktika	N;MASC;SG	N;NOM;SG
אימון	koolitus	אימון	koolitus	N;MASC;SG	N;NOM;SG
אימון	väljaõpe	אימון	välja_õpe	N;MASC;SG	N;NOM;SG
טלפון	telefoni	טלפון	telefon	N;MASC;SG	N;PRT;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;NOM;SG
טלפון	telefoni	טלפון	telefon	N;MASC;SG	N;PRT;SG
טלפון	telefon	טלפון	telefon	N;MASC;SG	N;NOM;SG
הוצאות	kulutused	הוצאה	kulutus	N;FEM;PL	N;NOM;PL
הוצאות	kulud	הוצאה	kulu	N;FEM;PL	N;NOM;PL
נטל	koormus	נטל	koormus	N;MASC;SG	N;NOM;SG
נטל	koorem	נטל	koorem	N;MASC;SG	N;NOM;SG
כרטיס	pilet	כרטיס	pilet	N;MASC;SG	N;NOM;SG
כרטיס	kaardiga	כרטיס	kaart	N;MASC;SG	N;COM;SG
כרטיס	kaart	כרטיס	kaart	N;MASC;SG	N;NOM;SG
כרטיס	kaardi	כרטיס	kaart	N;MASC;SG	N;GEN;SG
מחודשת	uuendatud	מחודש	uuendama	ADJ;FEM;SG	ADJ;PST;V.PTCP;PASS
אלפים	tuhanded	אלפים	tuhat	NUM;MASC;PL	NUM;NOM;PL
אלפים	tuhandetes	אלפים	tuhat	NUM;MASC;PL	NUM;IN+ESS;PL
אלפים	tuhandeid	אלפים	tuhat	NUM;MASC;PL	NUM;PRT;PL
סימנים	märgid	סימן	märk	N;MASC;PL	N;NOM;PL
סימנים	sildid	סימן	silt	N;MASC;PL	N;NOM;PL
סימנים	märgid	סימן	märk	N;MASC;PL	N;NOM;PL
סימנים	märke	סימן	märk	N;MASC;PL	N;PRT;PL
עיניים	silmad	עין	silm	N;FEM;PL	N;NOM;PL
מחבלים	terroristid	מחבל	terrorist	N;MASC;PL	N;NOM;PL
טורניר	turniiri	טורניר	turniir	N;MASC;SG	N;PRT;SG
טורניר	turniir	טורניר	turniir	N;MASC;SG	N;NOM;SG
סיכוי	võimalus	סיכוי	võimalus	N;MASC;SG	N;NOM;SG
סיכוי	chance	סיכוי	chance	N;MASC;SG	N;NOM;SG
הפניות	viited	הפניה	viide	N;FEM;PL	N;NOM;PL
חברתיות	sotsiaalsed	חברתי	sotsiaalne	ADJ;FEM;PL	ADJ;NOM;PL
מתקן	seade	מתקן	seade	N;MASC;SG	N;NOM;SG
מתקן	rajatis	מתקן	rajatis	N;MASC;SG	N;NOM;SG
פרשנות	tõlgendus	פרשנות	tõlgendus	N;FEM;SG	N;NOM;SG
פרשנות	tõlgendamine	פרשנות	tõlgendamine	N;FEM;SG	N;NOM;SG
הכנסה	tulu	הכנסה	tulu	N;FEM;SG	N;NOM;SG
הכנסה	sissetulek	הכנסה	sisse_tulek	N;FEM;SG	N;NOM;SG
הכנסה	tulu	הכנסה	tulu	N;FEM;SG	N;NOM;SG
אבידות	kaod	אבדה	kao	N;FEM;PL	N;NOM;PL
אבידות	kaotused	אבדה	kaotus	N;FEM;PL	N;NOM;PL
קתדרלת	katedraal	קתדרלת	katedraal	N;FEM;SG	N;NOM;SG
בירה	õlut	בירה	õlu	N;FEM;SG	N;PRT;SG
בירה	õlle	בירה	õlu	N;FEM;SG	N;GEN;SG
בירה	õlu	בירה	õlu	N;FEM;SG	N;NOM;SG
תהליכים	protsessid	תהליך	protsess	N;MASC;PL	N;NOM;PL
מצור	piiramine	מצור	piiramine	N;MASC;SG	N;NOM;SG
מכתבים	kirjad	מכתב	kiri	N;MASC;PL	N;NOM;PL
מכתבים	tähed	מכתב	täht	N;MASC;PL	N;NOM;PL
מועמדים	kandidaadid	מועמד	kandidaat	N;MASC;PL	N;NOM;PL
מוכרים	müüjad	מוכר	müüja	N;MASC;PL	N;NOM;PL
עלות	kulu	עלות	kulu	N;FEM;SG	N;NOM;SG
עלות	maksumus	עלות	maksumus	N;FEM;SG	N;NOM;SG
כתבתי	kirjutasin	כתבתי	kirjutama	V;SG;1;PST;ACT	V;IND;SG;1;PST;FIN;ACT
פעילויות	tegevused	פעילות	tegevus	N;FEM;PL	N;NOM;PL
פעילויות	tegevusalad	פעילות	tegevus_ala	N;FEM;PL	N;NOM;PL
מכונית	auto	מכונית	auto	N;FEM;SG	N;NOM;SG
מכונית	car	מכונית	car	N;FEM;SG	N;NOM;SG
כוונה	kavatsusest	כוונה	kavatsus	N;FEM;SG	N;IN+ABL;SG
כוונה	kavatsus	כוונה	kavatsus	N;FEM;SG	N;NOM;SG
כוונה	kavatsus	כוונה	kavatsus	N;FEM;SG	N;NOM;SG
עשיר	rikkaks	עשיר	rikas	ADJ;MASC;SG	ADJ;TRANS;SG
עשיר	rikkalik	עשיר	rikkalik	ADJ;MASC;SG	ADJ;NOM;SG
עשיר	rikas	עשיר	rikas	ADJ;MASC;SG	ADJ;NOM;SG
לוקח	võttes	לקח	võtma	V;MASC;SG;V.PTCP;ACT	V;V.CVB
מחנות	laagrid	מחנה	laager	N;MASC;PL	N;NOM;PL
לוחות	paneelid	לוח	paneel	N;MASC;PL	N;NOM;PL
לוחות	tabletid	לוח	tablet	N;MASC;PL	N;NOM;PL
לוחות	lauad	לוח	laud	N;MASC;PL	N;NOM;PL
חצר	õu	חצר	õu	N;FEM;SG	N;NOM;SG
חצר	hoovis	חצר	hoov	N;FEM;SG	N;IN+ESS;SG
חצר	õu	חצר	õu	N;FEM;SG	N;NOM;SG
חצר	õue	חצר	õu	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
גנים	geenid	גן	geen	N;MASC;PL	N;NOM;PL
גנים	aiad	גן	aed	N;MASC;PL	N;NOM;PL
אדריכלות	arhitektuur	אדריכלות	arhitektuur	N;FEM;SG	N;NOM;SG
קרובים	sugulased	קרוב	sugulane	N;MASC;PL	N;NOM;PL
החוצה	välja	החוצה	välja	ADV	ADV
החוצה	väljas	החוצה	väljas	ADV	ADV
דיוק	vürst	דיוק	vürst	N;MASC;SG	N;NOM;SG
דיוק	duke	דיוק	duke	N;MASC;SG	N;NOM;SG
דיוק	hertsog	דיוק	hertsog	N;MASC;SG	N;NOM;SG
דיוק	täpsus	דיוק	täpsus	N;MASC;SG	N;NOM;SG
דיוק	täpsusega	דיוק	täpsus	N;MASC;SG	N;COM;SG
דיוק	täpsust	דיוק	täpsus	N;MASC;SG	N;PRT;SG
דיוק	täpsus	דיוק	täpsus	N;MASC;SG	N;NOM;SG
דיוק	täpsust	דיוק	täpsus	N;MASC;SG	N;PRT;SG
דיוק	täpsuse	דיוק	täpsus	N;MASC;SG	N;GEN;SG
ביטוח	kindlustus	ביטוח	kindlustus	N;MASC;SG	N;NOM;SG
מגע	puudutus	מגע	puudutus	N;MASC;SG	N;NOM;SG
מגע	kontakt	מגע	kontakt	N;MASC;SG	N;NOM;SG
מגע	kontakti	מגע	kontakt	N;MASC;SG	N;PRT;SG
ביקור	külla	ביקור	küla	N;MASC;SG	N;IN+ALL;LGSPEC1;SG
ביקור	külastus	ביקור	külastus	N;MASC;SG	N;NOM;SG
ביקור	visiit	ביקור	visiit	N;MASC;SG	N;NOM;SG
ביקור	külas	ביקור	küla	N;MASC;SG	N;IN+ESS;SG
זכייה	võitmine	זכייה	võitmine	N;FEM;SG	N;NOM;SG
המצרים	egiptlased	המצר	egiptlane	N;MASC;PL	N;NOM;PL
רגילה	korrapärane	רגיל	korra_pärane	ADJ;FEM;SG	ADJ;NOM;SG
רגילה	tavaline	רגיל	tavaline	ADJ;FEM;SG	ADJ;NOM;SG
רגילה	regulaarne	רגיל	regulaarne	ADJ;FEM;SG	ADJ;NOM;SG
הנחה	soodustus	הנחה	soodustus	N;FEM;SG	N;NOM;SG
הפעלה	aktiveerimine	הפעלה	aktiveeri=mine	N;FEM;SG	N;NOM;SG
הפעלה	aktiveerimise	הפעלה	aktiveeri=mine	N;FEM;SG	N;GEN;SG
הפעלה	seanss	הפעלה	seanss	N;FEM;SG	N;NOM;SG
הפעלה	seansi	הפעלה	seanss	N;FEM;SG	N;GEN;SG
להחזיק	hoia	החזיק	hoidma	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
משרת	butler	משרה	butler	N;FEM;SG	N;NOM;SG
משרת	ülemteener	משרה	üle_mteener	N;FEM;SG	N;NOM;SG
משרת	teener	משרה	teener	N;FEM;SG	N;NOM;SG
משרת	teenija	משרה	teenija	N;FEM;SG	N;NOM;SG
משרת	teener	משרה	teener	N;FEM;SG	N;NOM;SG
עובדת	töötamine	עובדה	töötamine	N;FEM;SG	N;NOM;SG
אסון	häda	אסון	häda	N;MASC;SG	N;NOM;SG
אסון	katastroof	אסון	katastroof	N;MASC;SG	N;NOM;SG
אסון	katastroofi	אסון	katastroof	N;MASC;SG	N;PRT;SG
מודע	teadlik	מודע	teadlik	ADJ;MASC;SG	ADJ;NOM;SG
קווים	read	קווה	rida	N;MASC;PL	N;NOM;PL
קווים	jooned	קווה	joon	N;MASC;PL	N;NOM;PL
קווים	liinid	קווה	liin	N;MASC;PL	N;NOM;PL
סמכויות	võimed	סמכות	võime	N;FEM;PL	N;NOM;PL
סמכויות	volitused	סמכות	volitus	N;FEM;PL	N;NOM;PL
לכלול	välistada	כלל	välistama	V;NFIN;ACT	V;NFIN
תוספת	liitmine	תוספת	liitmine	N;FEM;SG	N;NOM;SG
תוספת	ekstra	תוספת	ekster	N;FEM;SG	N;NOM;SG
תוספת	extra	תוספת	extra	N;FEM;SG	N;NOM;SG
מסמכים	dokumendid	מסמך	dokument	N;MASC;PL	N;NOM;PL
מסמכים	paberid	מסמך	paber	N;MASC;PL	N;NOM;PL
אפקט	efekt	אפקט	efekt	N;MASC;SG	N;NOM;SG
אפקט	mõju	אפקט	mõju	N;MASC;SG	N;NOM;SG
אפקט	toime	אפקט	toime	N;MASC;SG	N;NOM;SG
ציד	jahile	ציד	jaht	N;MASC;SG	N;AT+ALL;SG
ציד	jahi	ציד	jaht	N;MASC;SG	N;NOM;SG
ציד	jaht	ציד	jaht	N;MASC;SG	N;NOM;SG
תגובות	reaktsioonid	תגובה	reaktsioon	N;FEM;PL	N;NOM;PL
תגובות	kommentaarid	תגובה	kommentaar	N;FEM;PL	N;NOM;PL
תגובות	märkused	תגובה	märkus	N;FEM;PL	N;NOM;PL
תוקף	kehtivus	תוקף	kehtivus	N;MASC;SG	N;NOM;SG
תוקף	ründamine	תוקף	ründamine	N;MASC;SG	N;NOM;SG
משתמשת	kasutades	השתמש	kasutama	V;FEM;SG;V.PTCP	V;V.CVB
תופים	trummid	תוף	trumm	N;MASC;PL	N;NOM;PL
תופים	trumme	תוף	trumm	N;MASC;PL	N;PRT;PL
לתפוס	püüa	תפס	püüdma	V;NFIN;ACT	V;IMP;SG;2;PRS;FIN;ACT
רגשות	reaktsioonid	רגש	reaktsioon	N;MASC;PL	N;NOM;PL
רגשות	emotsioonid	רגש	emotsioon	N;MASC;PL	N;NOM;PL
רגשות	tundeid	רגש	tunne	N;MASC;PL	N;PRT;PL
רגשות	tunded	רגש	tunne	N;MASC;PL	N;NOM;PL
שקל	seekel	שקל	seekel	N;MASC;SG	N;NOM;SG
איום	oht	איום	oht	N;MASC;SG	N;NOM;SG
איום	ähvardus	איום	ähvardus	N;MASC;SG	N;NOM;SG
מקובלת	aktsepteeritav	מקובל	aktsepteeri=tav	ADJ;FEM;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
מקובלת	vastuvõetav	מקובל	vastu_võetav	ADJ;FEM;SG	ADJ;NOM;SG;PRS;V.PTCP;ACT
מקובלת	vastuvõetud	מקובל	vastu_võetud	ADJ;FEM;SG	ADJ;PST;V.PTCP;PASS
מקובלת	aktsepteeritud	מקובל	aktsepteeri=tud	ADJ;FEM;SG	ADJ;PST;V.PTCP;PASS
משטרה	politsei	משטרה	politsei	N;FEM;SG	N;NOM;SG
ידידות	sõprus	ידידות	sõprus	N;FEM;SG	N;NOM;SG
ידידות	sõpruse	ידידות	sõbrus	N;FEM;SG	N;GEN;SG
ידידות	sõprust	ידידות	sõberus	N;FEM;SG	N;PRT;SG
השכלה	haridus	השכלה	haridus	N;FEM;SG	N;NOM;SG
שתיים	kaks	שתיים	kaks	NUM;FEM;SG	NUM;NOM;SG
נהרות	jõed	נהרה	jõgi	N;MASC;PL	N;NOM;PL
כישלון	ebaõnnestumine	כישלון	eba_õnnestumine	N;MASC;SG	N;NOM;SG
כישלון	rike	כישלון	rike	N;MASC;SG	N;NOM;SG
כישלון	tõrge	כישלון	tõrge	N;MASC;SG	N;NOM;SG
כישלון	läbikukkumine	כישלון	läbi_kukkumine	N;MASC;SG	N;NOM;SG
קידום	edendamine	קידום	edendamine	N;MASC;SG	N;NOM;SG
קידום	edendamine	קידום	edendamine	N;MASC;SG	N;NOM;SG
נציג	esindaja	נציג	esindaja	N;MASC;SG	N;NOM;SG
כנסייה	kiriku	כנסייה	kirik	N;FEM;SG	N;NOM;SG
כנסייה	kirik	כנסייה	kirik	N;FEM;SG	N;NOM;SG
תיירות	turism	תיירות	turism	N;FEM;SG	N;NOM;SG
תיירות	turist	תיירות	turist	N;FEM;SG	N;NOM;SG
לוחם	sõdalane	לוחם	sõdalane	N;MASC;SG	N;NOM;SG
לוחם	võitleja	לוחם	võitleja	N;MASC;SG	N;NOM;SG
רכבות	raudteede	רכבה	raud_tee	N;FEM;PL	N;GEN;PL
רכבות	rongid	רכבה	rong	N;FEM;PL	N;NOM;PL
הפסד	kahjum	הפסד	kahjum	N;MASC;SG	N;NOM;SG
הפסד	kaotus	הפסד	kaotus	N;MASC;SG	N;NOM;SG
למכור	müüa	מכר	müüma	V;NFIN;ACT	V;NFIN
אבנים	kivid	אבן	kivi	N;FEM;PL	N;NOM;PL
אבנים	kive	אבן	kivi	N;FEM;PL	N;PRT;PL
אבנים	kivid	אבן	kivi	N;FEM;PL	N;NOM;PL
אבנים	kive	אבן	kivi	N;FEM;PL	N;PRT;PL
מהגרים	sisserändajate	מהגר	sisse_rändaja	N;MASC;PL	N;GEN;PL
מהגרים	immigrandid	מהגר	immigrant	N;MASC;PL	N;NOM;PL
רישום	registreerimine	רישום	registreerimine	N;MASC;SG	N;NOM;SG
רישום	register	רישום	register	N;MASC;SG	N;NOM;SG
רישום	kantselei	רישום	kantsele	N;MASC;SG	N;NOM;SG
מלכים	kuningad	מלך	kuningas	N;MASC;PL	N;NOM;PL
מחאה	protest	מחאה	protest	N;FEM;SG	N;NOM;SG
מחאה	protesti	מחאה	protest	N;FEM;SG	N;PRT;SG
פולנים	poolakad	פולני	poolakas	N;MASC;PL	N;NOM;PL
קבצים	failid	קבץ	fail	N;MASC;PL	N;NOM;PL
חקלאות	põllumajandus	חקלאות	põllu_majandus	N;FEM;SG	N;NOM;SG
חקלאות	põllumajandus	חקלאות	põllu_majandus	N;FEM;SG	N;NOM;SG
פוליטיקאי	poliitik	פוליטיקאי	poliitik	N;MASC;SG	N;NOM;SG
סלעים	kivid	סלע	kivi	N;MASC;PL	N;NOM;PL
סלעים	kive	סלע	kivi	N;MASC;PL	N;PRT;PL
הצנחנים	langevarjurid	הצנחן	lange_varjur	N;MASC;PL	N;NOM;PL
מאגר	hoidla	מאגר	hoidla	N;MASC;SG	N;NOM;SG
יריה	lask	יריה	lask	N;FEM;SG	N;NOM;SG
ההפקה	tootmine	ההפקה	tootmine	N;FEM;SG	N;NOM;SG
ההפקה	toodang	ההפקה	toodang	N;FEM;SG	N;NOM;SG
ניצול	ellujääja	ניצול	ellu_jääja	N;MASC;SG	N;NOM;SG
ניצול	ellujäänu	ניצול	ellu_jäänu	N;MASC;SG	N;NOM;SG
מבחר	valimine	מבחר	valimine	N;MASC;SG	N;NOM;SG
מבחר	valik	מבחר	valik	N;MASC;SG	N;NOM;SG
נטייה	orientatsiooni	נטייה	orientatsioon	N;FEM;SG	N;PRT;SG
נטייה	kalduvus	נטייה	kalduvus	N;FEM;SG	N;NOM;SG
פסלים	kujud	פסל	kuju	N;MASC;PL	N;NOM;PL
פסלים	skulptuurid	פסל	skulptuur	N;MASC;PL	N;NOM;PL
נפל	kukkus	נפל	kukkuma	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN;ACT
נפל	langenud	נפל	langema	V;MASC;SG;3;PST;ACT	V;PST;V.PTCP;ACT
רמה	klass	רמה	klass	N;FEM;SG	N;NOM;SG
רמה	klassi	רמה	klass	N;FEM;SG	N;IN+ALL;LGSPEC1;SG
רמה	taseme	רמה	tase	N;FEM;SG	N;GEN;SG
רמה	tase	רמה	tase	N;FEM;SG	N;NOM;SG
רמה	tasand	רמה	tasand	N;FEM;SG	N;NOM;SG
כאב	valu	כאב	valu	N;MASC;SG	N;NOM;SG
צעירה	young	צעיר	young	N;FEM;SG	N;NOM;SG
גלים	lained	גל	laine	N;MASC;PL	N;NOM;PL
גלים	laineid	גל	laine	N;MASC;PL	N;PRT;PL
עונש	karistus	עונש	karistus	N;MASC;SG	N;NOM;SG
עונש	karistus	עונש	karistus	N;MASC;SG	N;NOM;SG
עונש	karistuse	עונש	karistus	N;MASC;SG	N;GEN;SG
שחמט	male	שחמט	male	N;MASC;SG	N;NOM;SG
שחמט	lõppmängu	שחמט	lõpp_mäng	N;MASC;SG	N;PRT;SG
שמירת	hoidmine	שמירה	hoidmine	N;FEM;SG	N;NOM;SG
שמירת	pidamine	שמירה	pidamine	N;FEM;SG	N;NOM;SG
עובדות	fakte	עובדה	fakt	N;FEM;PL	N;PRT;PL
עובדות	faktid	עובדה	fakt	N;FEM;PL	N;NOM;PL
אמין	amin	אמין	amin	N;MASC;SG	N;NOM;SG
מרוץ	ralli	מרוץ	ralli	N;MASC;SG	N;NOM;SG
מרוץ	võidusõit	מרוץ	võidu_sõit	N;MASC;SG	N;NOM;SG
מרוץ	rass	מרוץ	rass	N;MASC;SG	N;NOM;SG
מרוץ	ralli	מרוץ	ralli	N;MASC;SG	N;NOM;SG
מרוץ	võidusõit	מרוץ	võidu_sõit	N;MASC;SG	N;NOM;SG
מרוץ	racing	מרוץ	racing	N;MASC;SG	N;NOM;SG
סביבה	keskkond	סביבה	keskkond	N;FEM;SG	N;NOM;SG
הפליטים	pagulased	הפליט	pagulane	N;MASC;PL	N;NOM;PL
הפליטים	pagulaste	הפליט	pagulane	N;MASC;PL	N;GEN;PL
חלקיקים	osakesed	חלקיק	osake	N;MASC;PL	N;NOM;PL
פתוחה	avatud	פתוח	avatud	ADJ;FEM;SG	ADJ;PST;V.PTCP;PASS
הקרנה	projektsioon	הקרנה	projektsioon	N;FEM;SG	N;NOM;SG
הקרנה	läbivaatus	הקרנה	läbi_vaatus	N;FEM;SG	N;NOM;SG
פרויקטים	projektid	פרויקט	projekt	N;MASC;PL	N;NOM;PL
נער	poiss	נער	poiss	N;MASC;SG	N;NOM;SG
חשבתי	mõtlesin	חשב	mõtlema	V;SG;1;PST	V;IND;SG;1;PST;FIN;ACT
חשבתי	arvasin	חשב	arvama	V;SG;1;PST	V;IND;SG;1;PST;FIN;ACT
אלקטרוני	elektrooniline	אלקטרוני	elektrooniline	ADJ;MASC;SG	ADJ;NOM;SG
אלקטרוני	elektroonilisel	אלקטרוני	elektrooniline	ADJ;MASC;SG	ADJ;AT+ESS
;SG
פונקציות	funktsioonid	פונקציה	funktsioon	N;FEM;PL	N;NOM;PL
חלון	windows	חלון	windows	N;MASC;SG	N;NOM;SG
חלון	aken	חלון	aken	N;MASC;SG	N;NOM;SG
חלון	akna	חלון	aken	N;MASC;SG	N;GEN;SG
