категорія	類別	категорія	類別	N;INAN;NOM;FEM;SG	N
тестування	測試	тестування	測試	N;INAN;NOM;NEUT;SG	N
тестування	測驗	тестування	測驗	N;INAN;NOM;NEUT;SG	N
тестування	檢驗	тестування	檢驗	N;INAN;NOM;NEUT;SG	N
тестування	試驗	тестування	試驗	N;INAN;NOM;NEUT;SG	N
сліди	軌跡	слід	軌跡	N;INAN;NOM;MASC;PL	N
сліди	小徑	слід	小徑	N;INAN;NOM;MASC;PL	N
сліди	曲目	слід	曲目	N;INAN;NOM;MASC;PL	N
сліди	軌道	слід	軌道	N;INAN;NOM;MASC;PL	N
сліди	痕跡	слід	痕跡	N;INAN;NOM;MASC;PL	N
сліди	小徑	слід	小徑	N;INAN;NOM;MASC;PL	N
печери	洞穴	печера	洞穴	N;INAN;NOM;FEM;PL	N
печери	山洞	печера	山洞	N;INAN;NOM;FEM;PL	N
печери	洞穴	печера	洞穴	N;INAN;NOM;FEM;PL	N
печери	岩	печера	岩	N;INAN;NOM;FEM;PL	N
дитинство	童年	дитинство	童年	N;INAN;NOM;NEUT;SG	N
вузол	節點	вузол	節點	N;INAN;NOM;MASC;SG	N
вузол	同儕	вузол	同儕	N;INAN;NOM;MASC;SG	N
вузол	主機	вузол	主機	N;INAN;NOM;MASC;SG	N
катастрофи	災難	катастрофа	災難	N;INAN;NOM;FEM;PL	N
катастрофи	災害	катастрофа	災害	N;INAN;NOM;FEM;PL	N
катастрофи	災難	катастрофа	災難	N;INAN;NOM;FEM;PL	N
обробка	解析	обробка	解析	N;INAN;NOM;FEM;SG	N
більший	更大	більший	更大	ADJ;NOM;CMPR;MASC;SG	ADJ
міфологія	神話	міфологія	神話	N;INAN;NOM;FEM;SG	N
зареєстровано	註冊	зареєстровано	註冊	V;PFV;IND;0;FIN	V
колеса	輪	колесо	輪	N;INAN;NOM;NEUT;SG	N
колеса	車輪	колесо	車輪	N;INAN;NOM;NEUT;SG	N
збільшується	增加	збільшуватися	增加	V;IPFV;IND;SG;3;PRS;FIN	V
товари	商品	товар	商品	N;INAN;NOM;MASC;PL	N
товари	貨物	товар	貨物	N;INAN;NOM;MASC;PL	N
виконати	執行	виконати	執行	V;PFV;NFIN	V
виконати	跑步	виконати	跑步	V;PFV;NFIN	V
виконати	運行	виконати	運行	V;PFV;NFIN	V
кіл	圈	коло	圈	N;INAN;GEN;FEM;PL	N
кіл	圈子	коло	圈子	N;INAN;GEN;FEM;PL	N
кіл	圓圈	коло	圓圈	N;INAN;GEN;FEM;PL	N
кіл	木	коло	木	N;INAN;GEN;FEM;PL	N
календар	日曆	календар	日曆	N;INAN;NOM;MASC;SG	N
календар	曆	календар	曆	N;INAN;NOM;MASC;SG	N
дошки	董事	дошка	董事	N;INAN;NOM;FEM;PL	N
увага	警告	увага	警告	N;INAN;NOM;FEM;SG	N
прапори	旗幟	прапор	旗幟	N;INAN;NOM;MASC;PL	N
прапори	旗	прапор	旗	N;INAN;NOM;MASC;PL	N
прапори	旗子	прапор	旗子	N;INAN;NOM;MASC;PL	N
перенесення	傳輸	перенесення	傳輸	N;INAN;NOM;NEUT;SG	N
прибули	抵達	прибути	抵達	V;PFV;IND;PL;PST;FIN	V
прибули	到	прибути	到	V;PFV;IND;PL;PST;FIN	V
спільнота	群組	спільнота	群組	N;INAN;NOM;FEM;SG	N
спільнота	群	спільнота	群	N;INAN;NOM;FEM;SG	N
фабрики	工廠	фабрика	工廠	N;INAN;NOM;FEM;PL	N
побудувати	建	побудувати	建	V;PFV;NFIN	V
побудувати	建立	побудувати	建立	V;PFV;NFIN	V
побудувати	構造	побудувати	構造	V;PFV;NFIN	V
побудувати	建構	побудувати	建構	V;PFV;NFIN	V
конгрес	國會	конгрес	國會	N;INAN;NOM;MASC;SG	N
фрагменти	片段	фрагмент	片段	N;INAN;NOM;MASC;PL	N
фрагменти	碎片	фрагмент	碎片	N;INAN;NOM;MASC;PL	N
фрагменти	片段	фрагмент	片段	N;INAN;NOM;MASC;PL	N
гімн	聖歌	гімн	聖歌	N;INAN;NOM;MASC;SG	N
гімн	國歌	гімн	國歌	N;INAN;NOM;MASC;SG	N
лейтенанта	中尉	лейтенант	中尉	N;ANIM;ACC;MASC;SG	N
більші	更大	більший	更大	ADJ;NOM;RL;PL	ADJ
знов	再次	знов	再次	ADV	ADV
трамвай	電車	трамвай	電車	N;INAN;NOM;MASC;SG	N
передати	通行	передати	通行	V;PFV;NFIN	V
охолодження	冷卻	охолодження	冷卻	N;INAN;NOM;NEUT;SG	N
охолодження	制冷	охолодження	制冷	N;INAN;NOM;NEUT;SG	N
відповідності	書信	відповідність	書信	N;INAN;GEN;FEM;SG	N
голосу	語音	голос	語音	N;INAN;GEN;MASC;SG	N
голосу	嗓子	голос	嗓子	N;INAN;GEN;MASC;SG	N
голосу	聲音	голос	聲音	N;INAN;GEN;MASC;SG	N
клієнтів	客戶	клієнт	客戶	N;ANIM;ACC;MASC;PL	N
клієнтів	顧客	клієнт	顧客	N;ANIM;ACC;MASC;PL	N
клієнтів	客戶	клієнт	客戶	N;ANIM;ACC;MASC;PL	N
підтримую	支援	підтримувати	支援	V;IPFV;IND;SG;1;PRS;FIN	V
підтримую	核准	підтримувати	核准	V;IPFV;IND;SG;1;PRS;FIN	V
підтримую	批准	підтримувати	批准	V;IPFV;IND;SG;1;PRS;FIN	V
прагнення	野心	прагнення	野心	N;INAN;NOM;NEUT;SG	N
прагнення	雄心	прагнення	雄心	N;INAN;NOM;NEUT;SG	N
поведінка	行為	поведінка	行為	N;INAN;NOM;FEM;SG	N
поведінка	行為	поведінка	行為	N;INAN;NOM;FEM;SG	N
поведінка	美德	поведінка	美德	N;INAN;NOM;FEM;SG	N
поведінка	行為	поведінка	行為	N;INAN;NOM;FEM;SG	N
стандартів	標準	стандарт	標準	N;INAN;GEN;MASC;PL	N
важливий	重要	важливий	重要	ADJ;NOM;MASC;SG	ADJ
страхування	保險	страхування	保險	N;INAN;NOM;NEUT;SG	N
страхування	保險	страхування	保險	N;INAN;NOM;NEUT;SG	N
фрагмент	片段	фрагмент	片段	N;INAN;NOM;MASC;SG	N
фрагмент	片段	фрагмент	片段	N;INAN;NOM;MASC;SG	N
інтерфейс	介面	інтерфейс	介面	N;INAN;NOM;MASC;SG	N
пані	夫人	пані	夫人	N;ANIM;NOM;FEM;SG	N
пані	太太	пані	太太	N;ANIM;NOM;FEM;SG	N
літопис	紀事	літопис	紀事	N;INAN;NOM;MASC;SG	N
човни	船隻	човен	船隻	N;ANIM;NOM;MASC;PL	N
човни	艇	човен	艇	N;ANIM;NOM;MASC;PL	N
акула	鯊	акула	鯊	N;ANIM;NOM;FEM;SG	N
акула	鯊魚	акула	鯊魚	N;ANIM;NOM;FEM;SG	N
акула	尾燈	акула	尾燈	N;ANIM;NOM;FEM;SG	N
корони	冠	корона	冠	N;INAN;NOM;FEM;PL	N
корони	皇冠	корона	皇冠	N;INAN;NOM;FEM;PL	N
кухня	料理	кухня	料理	N;INAN;NOM;FEM;SG	N
кухня	美食	кухня	美食	N;INAN;NOM;FEM;SG	N
кухня	菜	кухня	菜	N;INAN;NOM;FEM;SG	N
кухня	廚房	кухня	廚房	N;INAN;NOM;FEM;SG	N
містяться	含有	міститися	含有	V;IPFV;IND;PL;3;PRS;FIN	V
містяться	包含	міститися	包含	V;IPFV;IND;PL;3;PRS;FIN	V
дисертації	命題	дисертація	命題	N;INAN;NOM;FEM;PL	N
дисертації	論文	дисертація	論文	N;INAN;NOM;FEM;PL	N
суддів	法官	суддя	法官	N;ANIM;ACC;MASC;PL	N
батареї	電池	батарея	電池	N;INAN;NOM;FEM;PL	N
батареї	電量	батарея	電量	N;INAN;NOM;FEM;PL	N
сектор	部門	сектор	部門	N;INAN;NOM;MASC;SG	N
друзі	朋友	друг	朋友	N;ANIM;NOM;MASC;PL	N
друзі	好友	друг	好友	N;ANIM;NOM;MASC;PL	N
авто	自動	авто	自動	N;INAN;NOM;NEUT;SG	N
авто	車	авто	車	N;INAN;NOM;NEUT;SG	N
авто	汽車	авто	汽車	N;INAN;NOM;NEUT;SG	N
злочини	重罪	злочин	重罪	N;INAN;NOM;MASC;PL	N
злочини	罪行	злочин	罪行	N;INAN;NOM;MASC;PL	N
злочини	犯罪	злочин	犯罪	N;INAN;NOM;MASC;PL	N
спеціалістів	專業	спеціаліст	專業	N;ANIM;ACC;MASC;PL	N
кладовище	墓園	кладовище	墓園	N;INAN;NOM;NEUT;SG	N
кладовище	墓地	кладовище	墓地	N;INAN;NOM;NEUT;SG	N
кладовище	公墓	кладовище	公墓	N;INAN;NOM;NEUT;SG	N
кладовище	墓地	кладовище	墓地	N;INAN;NOM;NEUT;SG	N
дід	祖父	дід	祖父	N;ANIM;NOM;MASC;SG	N
звинувачення	收費	звинувачення	收費	N;INAN;NOM;NEUT;SG	N
отець	父親	отець	父親	N;ANIM;NOM;MASC;SG	N
отець	神父	отець	神父	N;ANIM;NOM;MASC;SG	N
отець	父	отець	父	N;ANIM;NOM;MASC;SG	N
намагаючись	嘗試	намагатися	嘗試	V;IPFV;PRS;V.CVB	V
копій	拷貝	копія	拷貝	N;INAN;GEN;FEM;PL	N
бойовики	動作	бойовик	動作	N;ANIM;NOM;MASC;PL	N
бойовики	行動	бойовик	行動	N;ANIM;NOM;MASC;PL	N
ввп	gdp	ввп	gdp	N;INAN;NOM;MASC;SG	N
здібності	權力	здібність	權力	N;INAN;NOM;FEM;PL	N
ростуть	成長	ростуть	成長	V;IPFV;IND;PL;3;PRS;FIN	V
ростуть	生長	ростуть	生長	V;IPFV;IND;PL;3;PRS;FIN	V
множина	集	множина	集	N;INAN;NOM;FEM;SG	N
завантаження	負載	завантаження	負載	N;INAN;NOM;NEUT;SG	N
завантаження	靴	завантаження	靴	N;INAN;NOM;NEUT;SG	N
завантаження	靴子	завантаження	靴子	N;INAN;NOM;NEUT;SG	N
дисципліни	紀律	дисципліна	紀律	N;INAN;NOM;FEM;PL	N
дисципліни	紀律	дисципліна	紀律	N;INAN;NOM;FEM;PL	N
механізми	機制	механізм	機制	N;INAN;NOM;MASC;PL	N
традиція	傳統	традиція	傳統	N;INAN;NOM;FEM;SG	N
показати	顯示	показати	顯示	V;PFV;NFIN	V
показати	顯示	показати	顯示	V;PFV;NFIN	V
показати	展示	показати	展示	V;PFV;NFIN	V
показати	展示	показати	展示	V;PFV;NFIN	V
показати	顯示	показати	顯示	V;PFV;NFIN	V
форум	論壇	форум	論壇	N;INAN;NOM;MASC;SG	N
капітал	資本	капітал	資本	N;INAN;NOM;MASC;SG	N
капітал	首都	капітал	首都	N;INAN;NOM;MASC;SG	N
капітал	股票	капітал	股票	N;INAN;NOM;MASC;SG	N
капітал	存貨	капітал	存貨	N;INAN;NOM;MASC;SG	N
капітал	庫存	капітал	庫存	N;INAN;NOM;MASC;SG	N
капітал	校長	капітал	校長	N;INAN;NOM;MASC;SG	N
легка	輕鬆	легка	輕鬆	ADJ;NOM;FEM;SG	ADJ
легка	簡單	легка	簡單	ADJ;NOM;FEM;SG	ADJ
канали	頻道	канати	頻道	N;INAN;NOM;MASC;PL	N
канали	渠道	канати	渠道	N;INAN;NOM;MASC;PL	N
канали	運河	канати	運河	N;INAN;NOM;MASC;PL	N
відділом	薪給	відділ	薪給	N;INAN;INS;MASC;SG	N
згоден	同意	згодений	同意	V;PFV;IND;SG;3;FUT;FIN	V
стратегії	戰略	стратегія	戰略	N;INAN;NOM;FEM;PL	N
письма	經文	письмо	經文	N;INAN;NOM;NEUT;SG	N
завершено	完成	завершити	完成	V;PFV;IND;0;FIN	V
підтримувати	維持	підтримувати	維持	V;IPFV;NFIN	V
хвиля	浪潮	хвиля	浪潮	N;INAN;NOM;FEM;SG	N
хвиля	波	хвиля	波	N;INAN;NOM;FEM;SG	N
хвиля	波浪	хвиля	波浪	N;INAN;NOM;FEM;SG	N
стародавній	古老	стародавний	古老	ADJ;NOM;FEM;SG	ADJ
учитель	老師	учитель	老師	N;ANIM;NOM;MASC;SG	N
учитель	教師	учитель	教師	N;ANIM;NOM;MASC;SG	N
графіка	陰謀	графіка	陰謀	N;INAN;NOM;FEM;SG	N
графіка	劇情	графіка	劇情	N;INAN;NOM;FEM;SG	N
графіка	圖表	графіка	圖表	N;INAN;NOM;FEM;SG	N
графіка	圖形	графіка	圖形	N;INAN;NOM;FEM;SG	N
графіка	圖	графіка	圖	N;INAN;NOM;FEM;SG	N
графіка	圖形	графіка	圖形	N;INAN;NOM;FEM;SG	N
графіка	繪圖	графіка	繪圖	N;INAN;NOM;FEM;SG	N
графіка	藝術	графіка	藝術	N;INAN;NOM;FEM;SG	N
ключ	激進	ключ	激進	N;INAN;NOM;MASC;SG	N
ключ	鑰匙	ключ	鑰匙	N;INAN;NOM;MASC;SG	N
ключ	鍵	ключ	鍵	N;INAN;NOM;MASC;SG	N
ключ	關鍵	ключ	關鍵	N;INAN;NOM;MASC;SG	N
кільце	環	кільце	環	N;INAN;NOM;NEUT;SG	N
кільце	戒指	кільце	戒指	N;INAN;NOM;NEUT;SG	N
цінності	價值	цінність	價值	N;INAN;NOM;FEM;PL	N
цінності	價值	цінність	價值	N;INAN;NOM;FEM;PL	N
цінності	數值	цінність	數值	N;INAN;NOM;FEM;PL	N
цінності	值	цінність	值	N;INAN;NOM;FEM;PL	N
ділянку	區域	ділянка	區域	N;INAN;ACC;FEM;SG	N
комахи	昆蟲	комаха	昆蟲	N;ANIM;NOM;MASC;PL	N
комахи	昆蟲	комаха	昆蟲	N;ANIM;NOM;MASC;PL	N
сіль	食鹽	сіль	食鹽	N;INAN;NOM;FEM;SG	N
сіль	鹽	сіль	鹽	N;INAN;NOM;FEM;SG	N
сіль	鹽類	сіль	鹽類	N;INAN;NOM;FEM;SG	N
доповнення	輔助	доповнення	輔助	N;INAN;NOM;NEUT;SG	N
запуск	創業	запуск	創業	N;INAN;NOM;MASC;SG	N
чистий	乾淨	чистий	乾淨	ADJ;NOM;MASC;SG	ADJ
гімназія	體育	гімназія	體育	N;INAN;NOM;FEM;SG	N
монографія	專論	монографія	專論	N;INAN;NOM;FEM;SG	N
ранку	早晨	ранок	早晨	N;INAN;GEN;MASC;SG	N
ранку	早上	ранок	早上	N;INAN;GEN;MASC;SG	N
ранку	上午	ранок	上午	N;INAN;GEN;MASC;SG	N
вершина	頂點	вершина	頂點	N;INAN;NOM;FEM;SG	N
годину	時辰	година	時辰	N;INAN;ACC;FEM;SG	N
годину	小時	година	小時	N;INAN;ACC;FEM;SG	N
збільшити	增加	збільшити	增加	V;PFV;NFIN	V
збільшити	提高	збільшити	提高	V;PFV;NFIN	V
збільшити	減輕	збільшити	減輕	V;PFV;NFIN	V
товариств	社會	товариство	社會	N;INAN;GEN;NEUT;PL	N
літера	信	літера	信	N;INAN;NOM;FEM;SG	N
літера	字母	літера	字母	N;INAN;NOM;FEM;SG	N
літера	信函	літера	信函	N;INAN;NOM;FEM;SG	N
літера	信件	літера	信件	N;INAN;NOM;FEM;SG	N
продовжити	恢復	продовжити	恢復	V;PFV;NFIN	V
цвинтар	墓園	цвинтар	墓園	N;INAN;NOM;MASC;SG	N
цвинтар	墓地	цвинтар	墓地	N;INAN;NOM;MASC;SG	N
цвинтар	公墓	цвинтар	公墓	N;INAN;NOM;MASC;SG	N
цвинтар	墓地	цвинтар	墓地	N;INAN;NOM;MASC;SG	N
величезний	巨大	величезний	巨大	ADJ;NOM;MASC;SG	ADJ
скупчення	集群	скупчення	集群	N;INAN;NOM;NEUT;SG	N
скупчення	集群	скупчення	集群	N;INAN;NOM;NEUT;SG	N
колони	支柱	колон	支柱	N;INAN;NOM;FEM;PL	N
колони	界	колон	界	N;INAN;NOM;FEM;PL	N
викликати	援引	викликати	援引	V;PFV;NFIN	V
модуль	單元	модуль	單元	N;INAN;NOM;MASC;SG	N
модуль	模組	модуль	模組	N;INAN;NOM;MASC;SG	N
маленькі	小	маленький	小	ADJ;NOM;PL	ADJ
маленькі	微小	маленький	微小	ADJ;NOM;PL	ADJ
емблема	國徽	емблема	國徽	N;INAN;NOM;FEM;SG	N
емблема	密封	емблема	密封	N;INAN;NOM;FEM;SG	N
емблема	印章	емблема	印章	N;INAN;NOM;FEM;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
кафе	咖啡	кафе	咖啡	N;INAN;NOM;NEUT;SG	N
зменшується	遞減	зменшуватися	遞減	V;IPFV;IND;SG;3;PRS;FIN	V
прилади	電器	прилад	電器	N;INAN;NOM;MASC;PL	N
судно	船隻	судно	船隻	N;INAN;NOM;NEUT;SG	N
судно	船	судно	船	N;INAN;NOM;NEUT;SG	N
судно	船隻	судно	船隻	N;INAN;NOM;NEUT;SG	N
судно	艦	судно	艦	N;INAN;NOM;NEUT;SG	N
судно	船舶	судно	船舶	N;INAN;NOM;NEUT;SG	N
заголовок	標題	заголовок	標題	N;INAN;NOM;MASC;SG	N
заголовок	標題	заголовок	標題	N;INAN;NOM;MASC;SG	N
дисциплін	紀律	дисципліна	紀律	N;INAN;GEN;FEM;PL	N
дисциплін	學科	дисципліна	學科	N;INAN;GEN;FEM;PL	N
псевдонім	假名	псевдонім	假名	N;INAN;NOM;MASC;SG	N
псевдонім	暱稱	псевдонім	暱稱	N;INAN;NOM;MASC;SG	N
псевдонім	綽號	псевдонім	綽號	N;INAN;NOM;MASC;SG	N
псевдонім	別名	псевдонім	別名	N;INAN;NOM;MASC;SG	N
хліб	麵	хліб	麵	N;INAN;NOM;MASC;SG	N
будувати	建	будувати	建	V;IPFV;NFIN	V
будувати	建立	будувати	建立	V;IPFV;NFIN	V
пошкодження	損傷	пошкодження	損傷	N;INAN;NOM;NEUT;SG	N
пошкодження	損壞	пошкодження	損壞	N;INAN;NOM;NEUT;SG	N
пошкодження	損害	пошкодження	損害	N;INAN;NOM;NEUT;SG	N
нащадки	後裔	нащадок	後裔	N;ANIM;NOM;MASC;PL	N
нащадки	後代	нащадок	後代	N;ANIM;NOM;MASC;PL	N
сенс	含義	сенс	含義	N;INAN;NOM;MASC;SG	N
дружби	友情	дружба	友情	N;INAN;NOM;FEM;PL	N
дружби	友誼	дружба	友誼	N;INAN;NOM;FEM;PL	N
рот	腐	рот	腐	N;INAN;NOM;MASC;SG	N
рот	嘴	рот	嘴	N;INAN;NOM;MASC;SG	N
рот	口	рот	口	N;INAN;NOM;MASC;SG	N
рот	嘴	рот	嘴	N;INAN;NOM;MASC;SG	N
рот	口腔	рот	口腔	N;INAN;NOM;MASC;SG	N
повідомлень	訊息	повідомлення	訊息	N;INAN;GEN;NEUT;PL	N
повідомлень	信件	повідомлення	信件	N;INAN;GEN;NEUT;PL	N
записів	條目	запис	條目	N;INAN;GEN;MASC;PL	N
електроенергії	電力	електроенергія	電力	N;INAN;NOM;FEM;PL	N
електроенергії	電	електроенергія	電	N;INAN;NOM;FEM;PL	N
напруги	電壓	напруга	電壓	N;INAN;NOM;FEM;PL	N
виділити	突顯	виділити	突顯	V;PFV;NFIN	V
виділити	凸顯	виділити	凸顯	V;PFV;NFIN	V
вдосконалення	完善	вдосконалення	完善	N;INAN;NOM;NEUT;SG	N
звичайні	普通	звичайний	普通	ADJ;NOM;PL	ADJ
межа	上限	межа	上限	N;INAN;NOM;FEM;SG	N
межа	極限	межа	極限	N;INAN;NOM;FEM;SG	N
межа	限	межа	限	N;INAN;NOM;FEM;SG	N
межа	限額	межа	限額	N;INAN;NOM;FEM;SG	N
межа	邊界	межа	邊界	N;INAN;NOM;FEM;SG	N
межа	邊框	межа	邊框	N;INAN;NOM;FEM;SG	N
межа	邊境	межа	邊境	N;INAN;NOM;FEM;SG	N
програв	失	програти	失	V;PFV;MASC;IND;SG;PST;FIN	V
програв	輸	програти	輸	V;PFV;MASC;IND;SG;PST;FIN	V
програв	輸	програти	輸	V;PFV;MASC;IND;SG;PST;FIN	V
програв	遺失	програти	遺失	V;PFV;MASC;IND;SG;PST;FIN	V
програв	迷失	програти	迷失	V;PFV;MASC;IND;SG;PST;FIN	V
асфальт	瀝青	асфальт	瀝青	N;INAN;NOM;MASC;SG	N
майданчик	課程	майданчик	課程	N;INAN;NOM;MASC;SG	N
частоти	頻率	частота	頻率	N;INAN;NOM;FEM;PL	N
служити	服務	служити	服務	V;IPFV;NFIN	V
служити	發球	служити	發球	V;IPFV;NFIN	V
виконавець	資源	виконавець	資源	N;ANIM;NOM;MASC;SG	N
виконавець	藝術	виконавець	藝術	N;ANIM;NOM;MASC;SG	N
виконавець	藝人	виконавець	藝人	N;ANIM;NOM;MASC;SG	N
виправити	修復	виправити	修復	V;PFV;NFIN	V
виправити	修	виправити	修	V;PFV;NFIN	V
виправити	調整	виправити	調整	V;PFV;NFIN	V
несе	攜	несе	攜	V;IPFV;IND;SG;3;PRS;FIN	V
несе	承載	несе	承載	V;IPFV;IND;SG;3;PRS;FIN	V
