על	sobre	על	sobre	ADP	ADP
שימור	conservação	שימור	conservação	N;MASC;SG	N;FEM;SG
שימור	conservação	שימור	conservação	N;MASC;SG	N;FEM;SG
שימור	preservação	שימור	preservação	N;MASC;SG	N;FEM;SG
שימור	retenção	שימור	retenção	N;MASC;SG	N;FEM;SG
אסירים	prisioneiras	אסיר	prisioneiro	N;MASC;PL	N;FEM;PL
אסירים	presos	אסיר	preso	N;MASC;PL	N;MASC;PL
אסירים	prisioneiros	אסיר	prisioneiro	N;MASC;PL	N;MASC;PL
אסירים	reclusos	אסיר	recluso	N;MASC;PL	N;MASC;PL
אסירים	presidiários	אסיר	presidiário	N;MASC;PL	N;MASC;PL
מפלגות	festas	מפלגה	festa	N;FEM;PL	N;FEM;PL
מפלגות	partidos	מפלגה	partido	N;FEM;PL	N;MASC;PL
אחוזים	percentagens	אחוז	percentagem	N;MASC;PL	N;FEM;PL
מייצג	representar	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representar	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;NFIN
מייצג	representando	ייצג	representar	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
מורים	mouros	מורה	mouro	N;MASC;PL	N;MASC;PL
מורים	professoras	מורה	professora	N;MASC;PL	N;FEM;PL
מורים	professores	מורה	professor	N;MASC;PL	N;MASC;PL
נייר	paper	נייר	paper	N;MASC;SG	N;MASC;SG
נייר	papel	נייר	papel	N;MASC;SG	N;MASC;SG
מבצעים	operações	מבצע	operação	N;MASC;PL	N;FEM;PL
מבצעים	promoções	מבצע	promoção	N;MASC;PL	N;FEM;PL
מבצעים	ofertas	מבצע	oferta	N;MASC;PL	N;FEM;PL
אולפן	estudio	אולפן	estudio	N;MASC;SG	N;MASC;SG
אולפן	ateliê	אולפן	ateliê	N;MASC;SG	N;MASC;SG
אולפן	studio	אולפן	studio	N;MASC;SG	N;MASC;SG
אולפן	estúdio	אולפן	estúdio	N;MASC;SG	N;MASC;SG
מכונות	máquinas	מכונה	máquina	N;FEM;PL	N;FEM;PL
מכונות	maquinas	מכונה	maquina	N;FEM;PL	N;FEM;PL
הפלסטינים	palestinos	הפלסטיני	palestino	N;MASC;PL	N;MASC;PL
הפלסטינים	palestinianos	הפלסטיני	palestiniano	N;MASC;PL	N;MASC;PL
עיון	navegação	עיון	navegação	N;MASC;SG	N;FEM;SG
הכרה	reconhecimento	הכרה	reconhecimento	N;FEM;SG	N;MASC;SG
פירות	frutos	פרי	fruto	N;MASC;PL	N;MASC;PL
פירות	frutas	פרי	fruta	N;MASC;PL	N;FEM;PL
פירות	frutas	פרי	fruta	N;MASC;PL	N;FEM;PL
פירות	frutos	פרי	fruto	N;MASC;PL	N;MASC;PL
מסחרי	comercial	מסחרי	comercial	ADJ;MASC;SG	ADJ;MASC;SG
בקשה	solicitação	בקשה	solicitação	N;FEM;SG	N;FEM;SG
בקשה	pedido	בקשה	pedido	N;FEM;SG	N;MASC;SG
ירד	caiu	ירד	cair	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
ירד	largado	ירד	largar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
הוכחה	prova	הוכחה	prova	N;FEM;SG	N;FEM;SG
התפתחה	desenvolvido	התפתח	desenvolver	V;FEM;SG;3;PST	V;MASC;SG;V.PTCP
התפתחה	desenvolvida	התפתח	desenvolver	V;FEM;SG;3;PST	V;FEM;SG;V.PTCP
התפתחה	desenvolveu	התפתח	desenvolver	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN
התפתחה	evoluiu	התפתח	evoluir	V;FEM;SG;3;PST	V;IND;SG;3;PST;FIN
התפתחה	evoluído	התפתח	evoluir	V;FEM;SG;3;PST	V;MASC;SG;V.PTCP
קבורה	enterro	קבורה	enterro	N;FEM;SG	N;MASC;SG
ממשל	administração	ממשל	administração	N;MASC;SG	N;FEM;SG
ממשל	governação	ממשל	governação	N;MASC;SG	N;FEM;SG
ממשל	governança	ממשל	governança	N;MASC;SG	N;FEM;SG
ממשל	governo	ממשל	governo	N;MASC;SG	N;MASC;SG
נציגי	representantes	נציג	representante	N;PSSD;MASC;PL	N;PL
דגים	peixes	דג	peixe	N;MASC;PL	N;MASC;PL
דגים	peixes	דג	peixe	N;MASC;PL	N;MASC;PL
גזע	raça	גזע	raça	N;MASC;SG	N;FEM;SG
גזע	mestiço	גזע	mestiço	N;MASC;SG	N;MASC;SG
גזע	raça	גזע	raça	N;MASC;SG	N;FEM;SG
גזע	corrida	גזע	corrida	N;MASC;SG	N;FEM;SG
גזע	race	גזע	race	N;MASC;SG	N;MASC;SG
תרומה	donativo	תרומה	donativo	N;FEM;SG	N;MASC;SG
תרומה	doação	תרומה	doação	N;FEM;SG	N;FEM;SG
תרומה	dádiva	תרומה	dádiva	N;FEM;SG	N;FEM;SG
תרומה	contributo	תרומה	contributo	N;FEM;SG	N;MASC;SG
תרומה	contribuição	תרומה	contribuição	N;FEM;SG	N;FEM;SG
השראה	inspiração	השראה	inspiração	N;FEM;SG	N;FEM;SG
מסגרת	framework	מסגרת	framework	N;FEM;SG	N;MASC;SG
מסגרת	enquadramento	מסגרת	enquadramento	N;FEM;SG	N;MASC;SG
מסגרת	quadro	מסגרת	quadro	N;FEM;SG	N;MASC;SG
מסגרת	moldura	מסגרת	moldura	N;FEM;SG	N;FEM;SG
מסגרת	frame	מסגרת	frame	N;FEM;SG	N;MASC;SG
מסגרת	armação	מסגרת	armação	N;FEM;SG	N;FEM;SG
שירותים	serviços	שירות	serviço	N;MASC;PL	N;MASC;PL
שירותים	banheiros	שירות	banheiro	N;MASC;PL	N;MASC;PL
מכשיר	aparelho	מכשיר	aparelho	N;MASC;SG	N;MASC;SG
מכשיר	dispositivo	מכשיר	dispositivo	N;MASC;SG	N;MASC;SG
ספורטאים	atletas	ספורטאי	atleta	N;MASC;PL	N;MASC;PL
נוהג	conduzir	נהג	conduzir	V;MASC;SG;V.PTCP;ACT	V;NFIN
נוהג	dirigindo	נהג	dirigir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
נוהג	conduzindo	נהג	conduzir	V;MASC;SG;V.PTCP;ACT	V;V.MSDR
תשעה	nove	תשעה	nove	NUM;MASC;SG	NUM
סחר	trading	סחר	trading	N;MASC;SG	N;MASC;SG
סחר	negociação	סחר	negociação	N;MASC;SG	N;FEM;SG
חוות	fazenda	חווה	fazenda	N;FEM;SG	N;FEM;SG
חוות	quinta	חווה	quinta	N;FEM;SG	N;FEM;SG
הרגלים	hábitos	הרגל	hábito	N;MASC;PL	N;MASC;PL
יעיל	eficiente	יעיל	eficiente	ADJ;MASC;SG	ADJ;MASC;SG
יעיל	efectivo	יעיל	efectivo	ADJ;MASC;SG	ADJ;MASC;SG
יעיל	efetivo	יעיל	efetivo	ADJ;MASC;SG	ADJ;MASC;SG
יעיל	eficaz	יעיל	eficaz	ADJ;MASC;SG	ADJ;FEM;SG
אמון	confiança	אמון	confiança	N;MASC;SG	N;FEM;SG
אמון	confidência	אמון	confidência	N;MASC;SG	N;FEM;SG
אמון	trust	אמון	trust	N;MASC;SG	N;MASC;SG
אמון	confiança	אמון	confiança	N;MASC;SG	N;FEM;SG
אמון	amon	אמון	amon	N;MASC;SG	N;MASC;SG
מתכת	metal	מתכת	metal	N;FEM;SG	N;MASC;SG
מתכת	metálico	מתכת	metálico	N;FEM;SG	N;MASC;SG
היכן	aonde	היכן	aonde	ADV	ADV
היכן	onde	היכן	onde	ADV	ADV
דיווח	relatório	דיווח	relatório	N;MASC;SG	N;MASC;SG
נפט	azeite	נפט	azeite	N;MASC;SG	N;MASC;SG
נפט	óleo	נפט	óleo	N;MASC;SG	N;MASC;SG
נפט	petróleo	נפט	petróleo	N;MASC;SG	N;MASC;SG
נפט	petróleo	נפט	petróleo	N;MASC;SG	N;MASC;SG
ויקימדיה	wikimedia	ויקימדיה	wikimedia	N	N;MASC;SG
בדיקות	exames	בדיקה	exame	N;FEM;PL	N;MASC;PL
בדיקות	testes	בדיקה	teste	N;FEM;PL	N;MASC;PL
בדיקות	ensaios	בדיקה	ensaio	N;FEM;PL	N;MASC;PL
בדיקות	ensaios	בדיקה	ensaio	N;FEM;PL	N;MASC;PL
בדיקות	testes	בדיקה	teste	N;FEM;PL	N;MASC;PL
אומרת	dizendo	אמר	dizer	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מתואר	descrita	תואר	descrever	V;MASC;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
מתואר	descrito	תואר	descrever	V;MASC;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
פעילה	ativo	פעיל	ativo	ADJ;FEM;SG	ADJ;MASC;SG
פעילה	activo	פעיל	activo	ADJ;FEM;SG	ADJ;MASC;SG
פעילה	ativa	פעיל	ativo	ADJ;FEM;SG	ADJ;FEM;SG
פעילה	activa	פעיל	activo	ADJ;FEM;SG	ADJ;FEM;SG
ללמד	ensina	לימד	ensina	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
ללמד	ensine	לימד	ensine	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
ללמד	ensinar	לימד	ensinar	V;NFIN;ACT	V;NFIN
עתיקה	antiga	עתיק	antigo	N;FEM;SG	N;FEM;SG
עתיקה	antiguidade	עתיק	antiguidade	N;FEM;SG	N;FEM;SG
עתיקה	ancião	עתיק	ancião	N;FEM;SG	N;MASC;SG
מרצה	docente	הרצה	docente	N;MASC;SG	N;MASC;SG
שיט	vela	שיט	vela	N;MASC;SG	N;FEM;SG
שיט	merda	שיט	merda	N;MASC;SG	N;FEM;SG
דואר	correio	דואר	correio	N;MASC;SG	N;MASC;SG
דואר	mail	דואר	mail	N;MASC;SG	N;MASC;SG
משתנים	variáveis	משתנה	variável	N;MASC;PL	N;MASC;PL
זר	estranha	זר	estranho	ADJ;MASC;SG	ADJ;FEM;SG
זר	estranho	זר	estranho	ADJ;MASC;SG	ADJ;MASC;SG
סמכות	autoridade	סמכות	autoridade	N;FEM;SG	N;FEM;SG
אדמות	terras	אדמה	terra	N;FEM;PL	N;FEM;PL
ניסויים	experiências	ניסוי	experiência	N;MASC;PL	N;FEM;PL
ניסויים	experimentos	ניסוי	experimento	N;MASC;PL	N;MASC;PL
נתפס	apanhada	נתפס	apanhar	V;MASC;SG;3;PST;MID	V;FEM;SG;V.PTCP
נתפס	pego	נתפס	pegar	V;MASC;SG;3;PST;MID	V;MASC;SG;V.PTCP
נתפס	apanhado	נתפס	apanhar	V;MASC;SG;3;PST;MID	V;MASC;SG;V.PTCP
נתפס	apreendido	נתפס	apreender	V;MASC;SG;3;PST;MID	V;MASC;SG;V.PTCP
נתפס	capturado	נתפס	capturar	V;MASC;SG;3;PST;MID	V;MASC;SG;V.PTCP
נתפס	capturada	נתפס	capturar	V;MASC;SG;3;PST;MID	V;FEM;SG;V.PTCP
רגע	espera	רגע	espera	N;MASC;SG	N;FEM;SG
סיור	tour	סיור	tour	N;MASC;SG	N;MASC;SG
סיור	patrulha	סיור	patrulha	N;MASC;SG	N;FEM;SG
תנאים	termos	תנאי	termos	N;MASC;PL	N;MASC;PL
תנאים	condições	תנאי	condição	N;MASC;PL	N;FEM;PL
אמא	mãezinha	אמא	mãezinha	N;FEM;SG	N;FEM;SG
אמא	mamãe	אמא	mamãe	N;FEM;SG	N;FEM;SG
אמא	mamã	אמא	mamã	N;FEM;SG	N;FEM;SG
אמא	mãe	אמא	mãe	N;FEM;SG	N;FEM;SG
אמא	mamãe	אמא	mamãe	N;FEM;SG	N;FEM;SG
אמא	mãe	אמא	mãe	N;FEM;SG	N;FEM;SG
אמא	mamãe	אמא	mamãe	N;FEM;SG	N;FEM;SG
הוגן	justo	הוגן	justo	ADJ;MASC;SG	ADJ;MASC;SG
מצוין	excelente	מצוין	excelente	ADJ;MASC;SG	ADJ;MASC;SG
התוכן	teor	התוכן	teor	N;MASC;SG	N;MASC;SG
התוכן	conteúdo	התוכן	conteúdo	N;MASC;SG	N;MASC;SG
מוזיקאים	músicos	הוזיק	músico	N;MASC;PL	N;MASC;PL
קיר	parede	קיר	parede	N;MASC;SG	N;FEM;SG
קיר	muro	קיר	muro	N;MASC;SG	N;MASC;SG
קיר	mural	קיר	mural	N;MASC;SG	N;MASC;SG
קיר	muralha	קיר	muralha	N;MASC;SG	N;FEM;SG
סייע	ajudado	סייע	ajudar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
סייע	ajudada	סייע	ajudar	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
סייע	auxiliado	סייע	auxiliar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
סייע	assistida	סייע	assistir	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
סייע	assistido	סייע	assistir	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
דומות	semelhantes	דומה	semelhante	ADJ;FEM;PL	ADJ;MASC;PL
לחקור	explorar	חקר	explorar	V;NFIN;ACT	V;NFIN
לחקור	explorando	חקר	explorar	V;NFIN;ACT	V;V.MSDR
לחקור	explorar	חקר	explorar	V;NFIN;ACT	V;NFIN
לחקור	explore	חקר	explore	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
לחקור	explora	חקר	explorar	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לחקור	investigar	חקר	investigar	V;NFIN;ACT	V;NFIN
לחקור	investiga	חקר	investigo	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
פלסטינים	palestinos	פלסטיני	palestino	N;MASC;PL	N;MASC;PL
פלסטינים	palestinianos	פלסטיני	palestiniano	N;MASC;PL	N;MASC;PL
פלסטינים	palestinos	פלסטיני	palestino	N;MASC;PL	N;MASC;PL
פלסטינים	palestinianos	פלסטיני	palestiniano	N;MASC;PL	N;MASC;PL
מזג	clima	מזג	clima	N;MASC;SG	N;MASC;SG
מזג	tempo	מזג	tempo	N;MASC;SG	N;MASC;SG
מזג	meteorologia	מזג	meteorologia	N;MASC;SG	N;FEM;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
מזג	temperamento	מזג	temperamento	N;MASC;SG	N;MASC;SG
לתרום	doa	תרם	doa	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לתרום	doar	תרם	doar	V;NFIN;ACT	V;NFIN
לתרום	contribua	תרם	contribuir	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לתרום	contribuir	תרם	contribuir	V;NFIN;ACT	V;NFIN
לתרום	contribuam	תרם	contribuir	V;NFIN;ACT	V;SBJV;PL;3;PRS;FIN
להסיר	remova	הסיר	removo	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
להסיר	remover	הסיר	remover	V;NFIN;ACT	V;NFIN
להסיר	eliminar	הסיר	eliminar	V;NFIN;ACT	V;NFIN
לשכנע	convence	שכנע	convencer	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לשכנע	convencer	שכנע	convencer	V;NFIN;ACT	V;NFIN
לשכנע	convença	שכנע	convençar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לשכנע	persuadir	שכנע	persuadir	V;NFIN;ACT	V;NFIN
לשכנע	convencer	שכנע	convencer	V;NFIN;ACT	V;NFIN
לשכנע	convença	שכנע	convençar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
נניח	supondo	הניח	supor	V;PL;1;FUT;ACT	V;V.MSDR
תותחים	canhões	תותח	canhão	N;MASC;PL	N;MASC;PL
מתאימה	apropriada	התאים	apropriar	V;FEM;SG;V.PTCP;ACT	V;FEM;SG;V.PTCP
מתאימה	apropriado	התאים	apropriar	V;FEM;SG;V.PTCP;ACT	V;MASC;SG;V.PTCP
חמור	severo	חמור	severo	N;MASC;SG	N;MASC;SG
חמור	asno	חמור	asno	N;MASC;SG	N;MASC;SG
חמור	donkey	חמור	donkey	N;MASC;SG	N;MASC;SG
חמור	burro	חמור	burro	N;MASC;SG	N;MASC;SG
שופט	juíz	שופט	juíz	N;MASC;SG	N;MASC;SG
שופט	juíza	שופט	juíza	N;MASC;SG	N;FEM;SG
שופט	juiz	שופט	juiz	N;MASC;SG	N;MASC;SG
שופט	árbitro	שופט	árbitro	N;MASC;SG	N;MASC;SG
שופט	árbitro	שופט	árbitro	N;MASC;SG	N;MASC;SG
שופט	ref	שופט	ref	N;MASC;SG	N;MASC;SG
מוגבלת	limitado	הוגבל	limitar	V;FEM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
מוגבלת	limitada	הוגבל	limitar	V;FEM;SG;V.PTCP;PASS	V;FEM;SG;V.PTCP
מוגבלת	restrito	הוגבל	restringir	V;FEM;SG;V.PTCP;PASS	V;MASC;SG;V.PTCP
מעגל	círculo	מעגל	círculo	N;MASC;SG	N;MASC;SG
מעגל	circle	מעגל	circle	N;MASC;SG	N;MASC;SG
מעגל	circulo	מעגל	circulo	N;MASC;SG	N;MASC;SG
שורות	fileiras	שורה	fileira	N;FEM;PL	N;FEM;PL
שורות	filas	שורה	fila	N;FEM;PL	N;FEM;PL
שורות	linhas	שורה	linha	N;FEM;PL	N;FEM;PL
שורות	fileiras	שורה	fileira	N;FEM;PL	N;FEM;PL
שורות	linhas	שורה	linha	N;FEM;PL	N;FEM;PL
גיוס	recrutamento	גיוס	recrutamento	N;MASC;SG	N;MASC;SG
גיוס	recrutamento	גיוס	recrutamento	N;MASC;SG	N;MASC;SG
גיוס	rascunho	גיוס	rascunho	N;MASC;SG	N;MASC;SG
גיוס	draft	גיוס	draft	N;MASC;SG	N;MASC;SG
תלמיד	aluno	תלמיד	aluno	N;MASC;SG	N;MASC;SG
תלמיד	aluna	תלמיד	aluna	N;MASC;SG	N;FEM;SG
תלמיד	estudante	תלמיד	estudante	N;MASC;SG	N;MASC;SG
תלמיד	student	תלמיד	student	N;MASC;SG	N;MASC;SG
עמדות	posições	עמדה	posição	N;FEM;PL	N;FEM;PL
משימה	cessão	משימה	cessão	N;FEM;SG	N;FEM;SG
משימה	atribuição	משימה	atribuição	N;FEM;SG	N;FEM;SG
משימה	tarefa	משימה	tarefa	N;FEM;SG	N;FEM;SG
משימה	missão	משימה	missão	N;FEM;SG	N;FEM;SG
משימה	missao	משימה	missao	N;FEM;SG	N;FEM;SG
משימה	mission	משימה	mission	N;FEM;SG	N;MASC;SG
אלבומים	álbuns	אלבום	álbum	N;MASC;PL	N;MASC;PL
השבטים	tribos	השבט	tribo	N;MASC;PL	N;MASC;PL
הוראות	ordens	הוראה	ordem	N;FEM;PL	N;FEM;PL
הוראות	encomendas	הוראה	encomenda	N;FEM;PL	N;FEM;PL
הוראות	instruções	הוראה	instrução	N;FEM;PL	N;FEM;PL
כתובות	inscrições	כתובת	inscrição	N;FEM;PL	N;FEM;PL
כתובות	moradas	כתובת	morada	N;FEM;PL	N;FEM;PL
כתובות	endereços	כתובת	endereço	N;FEM;PL	N;MASC;PL
להבטיח	assegurar	הבטיח	assegurar	V;NFIN;ACT	V;NFIN
מוסר	moral	מוסר	moral	N;MASC;SG	N;FEM;SG
מוסר	moral	מוסר	moral	N;MASC;SG	N;FEM;SG
ניתנת	concedida	ניתן	conceder	V;FEM;SG;V.PTCP;MID	V;FEM;SG;V.PTCP
ניתנת	concedido	ניתן	conceder	V;FEM;SG;V.PTCP;MID	V;MASC;SG;V.PTCP
מיוחדות	especiais	מיוחד	especial	ADJ;FEM;PL	ADJ;MASC;PL
מיוחדות	especiais	מיוחד	especial	ADJ;FEM;PL	ADJ;MASC;PL
רופאים	médicos	רופא	médico	N;MASC;PL	N;MASC;PL
רופאים	medicos	רופא	medico	N;MASC;PL	N;MASC;PL
רופאים	doutores	רופא	doutor	N;MASC;PL	N;MASC;PL
רופאים	médicos	רופא	médico	N;MASC;PL	N;MASC;PL
נותרה	permanecendo	נותר	permanecer	V;FEM;SG;3;PST;MID	V;V.MSDR
איבר	órgão	איבר	órgão	N;MASC;SG	N;MASC;SG
להילחם	lute	נלחם	lute	V;NFIN;MID	V;SBJV;SG;3;PRS;FIN
טכנולוגיה	tecnologia	טכנולוגיה	tecnologia	N;FEM;SG	N;FEM;SG
השפעות	efeitos	השפעה	efeito	N;FEM;PL	N;MASC;PL
השפעות	influências	השפעה	influência	N;FEM;PL	N;FEM;PL
מדענים	cientistas	מדען	cientista	N;MASC;PL	N;MASC;PL
הצבעות	votações	הצבעה	votação	N;FEM;PL	N;FEM;PL
הצבעות	votos	הצבעה	voto	N;FEM;PL	N;MASC;PL
חוג	círculo	חוג	círculo	N;MASC;SG	N;MASC;SG
חוג	circle	חוג	circle	N;MASC;SG	N;MASC;SG
חוג	circulo	חוג	circulo	N;MASC;SG	N;MASC;SG
הזכויות	direitos	הזכות	direito	N;FEM;PL	N;MASC;PL
מתקדם	avançado	התקדם	avançar	V;MASC;SG;V.PTCP	V;MASC;SG;V.PTCP
מתקדם	avançada	התקדם	avançar	V;MASC;SG;V.PTCP	V;FEM;SG;V.PTCP
שכבות	camadas	שכבה	camada	N;FEM;PL	N;FEM;PL
שכבות	camadas	שכבה	camada	N;FEM;PL	N;FEM;PL
מבקרים	críticos	מבקר	crítico	N;MASC;PL	N;MASC;PL
מבקרים	visitantes	מבקר	visitante	N;MASC;PL	N;PL
מספקת	satisfazendo	סיפק	satisfazer	V;FEM;SG;V.PTCP;ACT	V;V.MSDR
מיעוט	minoria	מיעוט	minoria	N;MASC;SG	N;FEM;SG
תאוריה	teoria	תאוריה	teoria	N;FEM;SG	N;FEM;SG
הפרעות	interferências	הפרעה	interferência	N;FEM;PL	N;FEM;PL
מגדר	género	מגדר	género	N;MASC;SG	N;MASC;SG
מגדר	gênero	מגדר	gênero	N;MASC;SG	N;MASC;SG
מגדר	sexo	מגדר	sexo	N;MASC;SG	N;MASC;SG
צומת	nó	צומת	nó	N;FEM;SG	N;MASC;SG
צומת	nódulo	צומת	nódulo	N;FEM;SG	N;MASC;SG
צומת	intersecção	צומת	intersecção	N;FEM;SG	N;FEM;SG
צומת	cruzamento	צומת	cruzamento	N;FEM;SG	N;MASC;SG
צומת	junction	צומת	junction	N;FEM;SG	N;MASC;SG
צומת	junção	צומת	junção	N;FEM;SG	N;FEM;SG
כללים	regras	כלל	regra	N;MASC;PL	N;FEM;PL
סוכנות	agencia	סוכנות	agencia	N;FEM;SG	N;FEM;SG
סוכנות	agência	סוכנות	agência	N;FEM;SG	N;FEM;SG
נטען	carregada	נטען	carregar	V;MASC;SG;3;PST;MID	V;FEM;SG;V.PTCP
נטען	carregado	נטען	carregar	V;MASC;SG;3;PST;MID	V;MASC;SG;V.PTCP
נטען	carregou	נטען	carregar	V;MASC;SG;3;PST;MID	V;IND;SG;3;PST;FIN
סרטן	câncer	סרטן	câncer	N;MASC;SG	N;MASC;SG
סרטן	cancro	סרטן	cancro	N;MASC;SG	N;MASC;SG
סרטן	cancer	סרטן	cancer	N;MASC;SG	N;MASC;SG
שיניים	dentários	שן	dentário	N;FEM;PL	N;MASC;PL
שיניים	dentes	שן	dente	N;FEM;PL	N;MASC;PL
הפסקה	break	הפסקה	break	N;FEM;SG	N;MASC;SG
הפסקה	quebra	הפסקה	quebra	N;FEM;SG	N;FEM;SG
הפסקה	pausa	הפסקה	pausa	N;FEM;SG	N;FEM;SG
הפסקה	intervalo	הפסקה	intervalo	N;FEM;SG	N;MASC;SG
הפסקה	pausar	הפסקה	pausar	N;FEM;SG	N;MASC;SG
הפסקה	pausa	הפסקה	pausa	N;FEM;SG	N;FEM;SG
הפסקה	recesso	הפסקה	recesso	N;FEM;SG	N;MASC;SG
מוחלטת	absoluto	מוחלט	absoluto	ADJ;FEM;SG	ADJ;MASC;SG
מרחק	distância	מרחק	distância	N;MASC;SG	N;FEM;SG
מרחק	distancia	מרחק	distanciar	N;MASC;SG	N;FEM;SG
מוכרת	familiar	מוכר	familiar	ADJ;FEM;SG	ADJ;MASC;SG
אמצע	middle	אמצע	middle	N;MASC;SG	N;MASC;SG
אמצע	mid	אמצע	midir	N;MASC;SG	N;MASC;SG
לתרגם	traduza	רתגם	traduzir	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
לתרגם	traduzir	רתגם	traduzir	V;NFIN;ACT	V;NFIN
לתרגם	traduz	רתגם	traduzir	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
לברוח	escapar	ברח	escapar	V;NFIN;ACT	V;NFIN
חירום	emergência	חירום	emergência	N;MASC;SG	N;FEM;SG
מעורבות	noivado	מעורבות	noivado	N;FEM;SG	N;MASC;SG
מעורבות	interação	מעורבות	interação	N;FEM;SG	N;FEM;SG
מעורבות	envolvimento	מעורבות	envolvimento	N;FEM;SG	N;MASC;SG
מעורבות	participação	מעורבות	participação	N;FEM;SG	N;FEM;SG
מעורבות	envolvimento	מעורבות	envolvimento	N;FEM;SG	N;MASC;SG
גרעין	nuclear	גרעין	nuclear	N;MASC;SG	N;MASC;SG
גרעין	núcleo	גרעין	núcleo	N;MASC;SG	N;MASC;SG
גרעין	kernel	גרעין	kernel	N;MASC;SG	N;MASC;SG
גרעין	núcleo	גרעין	núcleo	N;MASC;SG	N;MASC;SG
קומות	pisos	קומה	piso	N;FEM;PL	N;MASC;PL
קומות	andares	קומה	andar	N;FEM;PL	N;MASC;PL
קומות	pavimentos	קומה	pavimento	N;FEM;PL	N;MASC;PL
ציורים	desenhos	ציור	desenho	N;MASC;PL	N;MASC;PL
ציורים	pinturas	ציור	pintura	N;MASC;PL	N;FEM;PL
ציורים	quadros	ציור	quadro	N;MASC;PL	N;MASC;PL
הזדמנות	chance	הזדמנות	chance	N;FEM;SG	N;FEM;SG
הזדמנות	oportunidade	הזדמנות	oportunidade	N;FEM;SG	N;FEM;SG
הזדמנות	opportunity	הזדמנות	opportunity	N;FEM;SG	N;MASC;SG
הזדמנות	oportunidade	הזדמנות	oportunidade	N;FEM;SG	N;FEM;SG
התקדמות	progress	התקדמות	progress	N;FEM;SG	N;MASC;SG
התקדמות	andamento	התקדמות	andamento	N;FEM;SG	N;MASC;SG
התקדמות	progresso	התקדמות	progresso	N;FEM;SG	N;MASC;SG
החזיק	realizada	החזיק	realizar	V;MASC;SG;3;PST;ACT	V;FEM;SG;V.PTCP
החזיק	realizado	החזיק	realizar	V;MASC;SG;3;PST;ACT	V;MASC;SG;V.PTCP
החזיק	segurou	החזיק	segurar	V;MASC;SG;3;PST;ACT	V;IND;SG;3;PST;FIN
פילוסופיה	filosofia	פילוסופיה	filosofia	N	N;FEM;SG
פרחים	flores	פרח	flor	N;MASC;PL	N;FEM;PL
המקורות	origens	המקורה	origem	N;FEM;PL	N;FEM;PL
למלא	preenche	מילא	preencher	V;NFIN;ACT	V;IND;SG;3;PRS;FIN
למלא	preencher	מילא	preencher	V;NFIN;ACT	V;NFIN
למלא	preencha	מילא	preencher	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
למלא	encher	מילא	encher	V;NFIN;ACT	V;NFIN
מקצועית	profissionalmente	מקצועי	profissionalmente	ADV	ADV
פליטים	refugiados	פליט	refugiado	N;MASC;PL	N;MASC;PL
פליטים	refugiados	פליט	refugiado	N;MASC;PL	N;MASC;PL
מסה	missa	מסה	missa	N;FEM;SG	N;FEM;SG
מסה	massa	מסה	massa	N;FEM;SG	N;FEM;SG
לסיים	concluir	סיים	concluir	V;NFIN;ACT	V;NFIN
לסיים	finalizar	סיים	finalizar	V;NFIN;ACT	V;NFIN
לסיים	terminar	סיים	terminar	V;NFIN;ACT	V;NFIN
לסיים	termine	סיים	terminar	V;NFIN;ACT	V;SBJV;SG;3;PRS;FIN
שולחן	tabela	שולחן	tabela	N;MASC;SG	N;FEM;SG
שולחן	mesa	שולחן	mesa	N;MASC;SG	N;FEM;SG
