che	那	che	那	DET	DET
junior	初級	junior	初級	N	N
junior	少年	junior	少年	N	N
carne	肉	carne	肉	N;FEM;SG	N
carne	肉類	carne	肉類	N;FEM;SG	N
carne	血肉	carne	血肉	N;FEM;SG	N
carne	肉體	carne	肉體	N;FEM;SG	N
norme	規範	norma	規範	N;FEM;PL	N
cantata	成	cantare	成	V;FEM;SG;PST;V.PTCP	V
pesci	魚類	pesce	魚類	N;MASC;PL	N
pesci	魚	pesce	魚	N;MASC;PL	N
pesci	魚兒	pesce	魚兒	N;MASC;PL	N
criterio	標準	criterio	標準	N;MASC;SG	N
momenti	瞬間	momento	瞬間	N;MASC;PL	N
momenti	時刻	momento	時刻	N;MASC;PL	N
fiore	花	fiore	花	N;MASC;SG	N
fiore	花兒	fiore	花兒	N;MASC;SG	N
fiore	花朵	fiore	花朵	N;MASC;SG	N
moneta	硬幣	moneta	硬幣	N;FEM;SG	N
moneta	錢幣	moneta	錢幣	N;FEM;SG	N
sorpresa	驚喜	sorpresa	驚喜	N;FEM;SG	N
sorpresa	驚奇	sorpresa	驚奇	N;FEM;SG	N
sorpresa	驚訝	sorpresa	驚訝	N;FEM;SG	N
sorpresa	驚	sorpresa	驚	N;FEM;SG	N
sorpresa	驚奇	sorpresa	驚奇	N;FEM;SG	N
circolo	圓形	circolo	圓形	N;MASC;SG	N
circolo	圓圈	circolo	圓圈	N;MASC;SG	N
circolo	迴圈	circolo	迴圈	N;MASC;SG	N
circolo	圈	circolo	圈	N;MASC;SG	N
merci	商品	merce	商品	N;FEM;PL	N
merci	貨物	merce	貨物	N;FEM;PL	N
merci	運費	merce	運費	N;FEM;PL	N
merci	貨運	merce	貨運	N;FEM;PL	N
decorazioni	裝飾	decorazione	裝飾	N;FEM;PL	N
decorazioni	裝飾	decorazione	裝飾	N;FEM;PL	N
soldato	戰士	soldato	戰士	N;MASC;SG	N
soldato	兵	soldato	兵	N;MASC;SG	N
soldato	士兵	soldato	士兵	N;MASC;SG	N
soldato	軍人	soldato	軍人	N;MASC;SG	N
soldato	隱私	soldato	隱私	N;MASC;SG	N
soldato	私營	soldato	私營	N;MASC;SG	N
sintesi	合成	sintesi	合成	N;FEM	N
ispirazione	鼓舞	ispirazione	鼓舞	N;FEM;SG	N
ispirazione	勵志	ispirazione	勵志	N;FEM;SG	N
ispirazione	激勵	ispirazione	激勵	N;FEM;SG	N
ispirazione	靈感	ispirazione	靈感	N;FEM;SG	N
conseguenze	後果	conseguenza	後果	N;FEM;PL	N
terreni	土地	terreno	土地	N;MASC;PL	N
terreni	陸地	terreno	陸地	N;MASC;PL	N
terreni	土地	terreno	土地	N;MASC;PL	N
terreni	地形	terreno	地形	N;MASC;PL	N
terreni	地勢	terreno	地勢	N;MASC;PL	N
terreni	土壤	terreno	土壤	N;MASC;PL	N
bay	灣	bay	灣	N;MASC;SG	N
bay	海灣	bay	海灣	N;MASC;SG	N
ridotta	減少	ridurre	減少	V;FEM;SG;PST;V.PTCP	V
astronomo	天文	astronomo	天文	N;MASC;SG	N
testimonianza	證言	testimonianza	證言	N;FEM;SG	N
testimonianza	證言	testimonianza	證言	N;FEM;SG	N
testimonianza	證詞	testimonianza	證詞	N;FEM;SG	N
acquisto	採購	acquisto	採購	N;MASC;SG	N
assunta	假定	assumere	假定	V;FEM;SG;PST;V.PTCP	V
assunta	受雇	assumere	受雇	V;FEM;SG;PST;V.PTCP	V
type	型態	typo	型態	N	N
type	類型	typo	類型	N	N
affresco	壁畫	affresco	壁畫	N;MASC;SG	N
calendario	日曆	calendario	日曆	N;MASC;SG	N
calendario	曆	calendario	曆	N;MASC;SG	N
mitologia	神話	mitologia	神話	N;FEM;SG	N
riga	線	riga	線	N;FEM;SG	N
riga	線路	riga	線路	N;FEM;SG	N
riga	划	riga	划	N;FEM;SG	N
riga	排	riga	排	N;FEM;SG	N
corto	簡短	corto	簡短	ADJ;MASC;SG	ADJ
bello	很好	bello	很好	ADJ;MASC;SG	ADJ
bloccato	鎖定	bloccare	鎖定	V;MASC;SG;PST;V.PTCP	V
pistola	手槍	pistola	手槍	N;FEM;SG	N
pistola	槍支	pistola	槍支	N;FEM;SG	N
pistola	槍	pistola	槍	N;FEM;SG	N
pistola	炮	pistola	炮	N;FEM;SG	N
nonno	爺爺	nonno	爺爺	N;MASC;SG	N
nonno	祖父	nonno	祖父	N;MASC;SG	N
colpa	斷層	colpa	斷層	N;FEM;SG	N
colpa	罪惡	colpa	罪惡	N;FEM;SG	N
colpa	內疚	colpa	內疚	N;FEM;SG	N
fallimento	破產	fallimento	破產	N;MASC;SG	N
specifiche	規格	specifica	規格	N;FEM;PL	N
specifiche	規格	specifica	規格	N;FEM;PL	N
tenore	男高	tenore	男高	N;MASC;SG	N
juniores	初級	juniores	初級	N;MASC	N
juniores	少年	juniores	少年	N;MASC	N
pianura	平原	pianura	平原	N;FEM;SG	N
pianura	平原	pianura	平原	N;FEM;SG	N
atteggiamento	態度	atteggiamento	態度	N;MASC;SG	N
obiettivi	目標	obiettivo	目標	N;MASC;PL	N
obiettivi	目標	obiettivo	目標	N;MASC;PL	N
obiettivi	目標	obiettivo	目標	N;MASC;PL	N
vapore	蒸氣	vapore	蒸氣	N;MASC;SG	N
vapore	蒸氣	vapore	蒸氣	N;MASC;SG	N
vapore	蒸汽	vapore	蒸汽	N;MASC;SG	N
vapore	蒸氣	vapore	蒸氣	N;MASC;SG	N
vapore	蒸汽	vapore	蒸汽	N;MASC;SG	N
assistenza	援助	assistenza	援助	N;FEM;SG	N
filo	電線	filo	電線	N;MASC;SG	N
filo	鋼絲	filo	鋼絲	N;MASC;SG	N
filo	鐵絲	filo	鐵絲	N;MASC;SG	N
filo	線	filo	線	N;MASC;SG	N
proteggere	保護	proteggere	保護	V;NFIN	V
proteggere	保護	proteggere	保護	V;NFIN	V
cugino	表姐	cugino	表姐	N;MASC;SG	N
cugino	表妹	cugino	表妹	N;MASC;SG	N
cugino	表弟	cugino	表弟	N;MASC;SG	N
cugino	表哥	cugino	表哥	N;MASC;SG	N
tesoro	珍寶	tesoro	珍寶	N;MASC;SG	N
tesoro	寶藏	tesoro	寶藏	N;MASC;SG	N
tesoro	蜂蜜	tesoro	蜂蜜	N;MASC;SG	N
scegliere	選擇	scegliere	選擇	V;NFIN	V
limitato	有限	limitato	有限	ADJ;MASC;SG	ADJ
coppie	夫妻	coppia	夫妻	N;FEM;PL	N
coppie	情侶	coppia	情侶	N;FEM;PL	N
coppie	夫婦	coppia	夫婦	N;FEM;PL	N
paradiso	天國	Paradiso	天國	N;MASC;SG	N
paradiso	天堂	Paradiso	天堂	N;MASC;SG	N
paradiso	天堂	Paradiso	天堂	N;MASC;SG	N
paradiso	樂園	Paradiso	樂園	N;MASC;SG	N
margine	比值	margine	比值	N;MASC;SG	N
cronaca	紀事	cronaca	紀事	N;FEM;SG	N
light	光線	light	光線	N	N
light	光	light	光	N	N
light	燈光	light	燈光	N	N
light	光明	light	光明	N	N
citazione	引文	citazione	引文	N;FEM;SG	N
citazione	引文	citazione	引文	N;FEM;SG	N
citazione	引文	citazione	引文	N;FEM;SG	N
deserto	沙漠	deserto	沙漠	N;MASC;SG	N
deserto	荒漠	deserto	荒漠	N;MASC;SG	N
spese	支出	spesa	支出	N;FEM;PL	N
spese	費用	spesa	費用	N;FEM;PL	N
spese	開支	spesa	開支	N;FEM;PL	N
spese	支出	spesa	支出	N;FEM;PL	N
accettare	接受	accettare	接受	V;NFIN	V
malattie	病	malattia	病	N;FEM;PL	N
malattie	疾病	malattia	疾病	N;FEM;PL	N
malattie	疾病	malattia	疾病	N;FEM;PL	N
malattie	病	malattia	病	N;FEM;PL	N
malattie	疾病	malattia	疾病	N;FEM;PL	N
boys	男生	boys	男生	N	N
boys	男孩	boys	男孩	N	N
fantascienza	虛構	fantascienza	虛構	N;FEM;SG	N
fantascienza	小說	fantascienza	小說	N;FEM;SG	N
atmosfera	氣氛	atmosfera	氣氛	N;FEM;SG	N
atmosfera	大氣	atmosfera	大氣	N;FEM;SG	N
atmosfera	大氣	atmosfera	大氣	N;FEM;SG	N
atmosfera	氛圍	atmosfera	氛圍	N;FEM;SG	N
cat	貓咪	cat	貓咪	N	N
cat	貓	cat	貓	N	N
catturato	抓到	catturare	抓到	V;MASC;SG;PST;V.PTCP	V
catturato	被	catturare	被	V;MASC;SG;PST;V.PTCP	V;PASS
gene	基因	gene	基因	N;MASC	N
corriere	信使	corriera	信使	N;FEM;SG	N
liste	名單	lista	名單	N;FEM;PL	N
differente	不同	differente	不同	ADJ;SG	ADJ
incendio	消防	incendio	消防	N;MASC;SG	N
incendio	火	incendio	火	N;MASC;SG	N
incendio	火災	incendio	火災	N;MASC;SG	N
probabilità	可能	probabilità	可能	N;FEM	N
probabilità	概率	probabilità	概率	N;FEM	N
probabilità	可能	probabilità	可能	N;FEM	N
riprende	恢復	riprendere	恢復	V;IND;SG;3;PRS;FIN	V
girls	女孩	girls	女孩	N;FEM	N
girls	女生	girls	女生	N;FEM	N
girls	女	girls	女	N;FEM	N
simboli	符號	simbolo	符號	N;MASC;PL	N
simboli	符號	simbolo	符號	N;MASC;PL	N
raramente	極少	raramente	極少	ADV	ADV
bowl	碗	bowl	碗	N;MASC	N
sostanze	物質	sostanza	物質	N;FEM;PL	N
mosse	動作	muovere	動作	N;FEM;PL	N
eseguire	執行	eseguire	執行	V;NFIN	V
decorazione	裝飾	decorazione	裝飾	N;FEM;SG	N
decorazione	裝飾	decorazione	裝飾	N;FEM;SG	N
decorazione	裝潢	decorazione	裝潢	N;FEM;SG	N
addestramento	培訓	addestramento	培訓	N;MASC;SG	N
dovrebbero	應	dovere	應	V;COND;PL;3;PRS;FIN	V
scrittori	作家	scrittore	作家	N;MASC;PL	N
scrittori	作者	scrittore	作者	N;MASC;PL	N
esito	成果	esito	成果	N;MASC;SG	N
esito	結果	esito	結果	N;MASC;SG	N
costruiti	建	costruire	建	V;MASC;PL;PST;V.PTCP	V
cross	十字	cross	十字	N;MASC	N
cross	十字	cross	十字	N;MASC	N
cross	交叉	cross	交叉	N;MASC	N
sorelle	姐妹	sorella	姐妹	N;FEM;PL	N
sorelle	姊妹	sorella	姊妹	N;FEM;PL	N
completato	完成	completare	完成	V;MASC;SG;PST;V.PTCP	V
neve	下雪	neve	下雪	N;FEM;SG	N
ruote	輪	ruota	輪	N;FEM;PL	N
ruote	車輪	ruota	車輪	N;FEM;PL	N
ruote	輪	ruota	輪	N;FEM;PL	N
ruote	車輪	ruota	車輪	N;FEM;PL	N
calibro	口徑	calibro	口徑	N;MASC;SG	N
calibro	口徑	calibro	口徑	N;MASC;SG	N
scienziato	科學	scienziare	科學	N;MASC;SG	N
fire	消防	fire	消防	N	N
fire	火	fire	火	N	N
fire	火災	fire	火災	N	N
basket	籃	basket	籃	N;MASC;SG	N
basket	籃子	basket	籃子	N;MASC;SG	N
basket	籃球	basket	籃球	N;MASC;SG	N
pazienti	病患	paziente	病患	N;PL	N
pazienti	患者	paziente	患者	N;PL	N
pazienti	病人	paziente	病人	N;PL	N
pazienti	病患	paziente	病患	N;PL	N
pazienti	患者	paziente	患者	N;PL	N
pazienti	病人	paziente	病人	N;PL	N
messaggi	訊息	messaggio	訊息	N;MASC;PL	N
messaggi	信件	messaggio	信件	N;MASC;PL	N
distruggere	消滅	distruggere	消滅	V;NFIN	V
distruggere	摧毀	distruggere	摧毀	V;NFIN	V
righe	線	riga	線	N;FEM;PL	N
righe	線	riga	線	N;FEM;PL	N
scultura	雕塑	scultura	雕塑	N;FEM;SG	N
inferno	地獄	inferno	地獄	N;MASC;SG	N
risoluzione	決議	risoluzione	決議	N;FEM;SG	N
commenti	反饋	commento	反饋	N;MASC;PL	N
commenti	意見	commento	意見	N;MASC;PL	N
saggi	作文	saggio	作文	N;MASC;PL	N
freddo	寒冷	freddo	寒冷	ADJ;MASC;SG	ADJ
pino	松樹	pino	松樹	N;MASC;SG	N
dea	女神	dia	女神	N;FEM;SG	N
avversari	對手	avversario	對手	N;MASC;PL	N
avversari	對手	avversario	對手	N;MASC;PL	N
party	黨	party	黨	N;MASC	N
party	政黨	party	政黨	N;MASC	N
party	宴會	party	宴會	N;MASC	N
party	聚會	party	聚會	N;MASC	N
pareggio	領結	pareggio	領結	N;MASC;SG	N
pareggio	平局	pareggio	平局	N;MASC;SG	N
pareggio	領帶	pareggio	領帶	N;MASC;SG	N
femmina	女	femmina	女	N;FEM;SG	N
femmina	女性	femmina	女性	N;FEM;SG	N
moon	月球	moon	月球	N	N
moon	月亮	moon	月亮	N	N
moon	月	moon	月	N	N
aviazione	航空	aviazione	航空	N;FEM;SG	N
fort	堡	fort	堡	N;MASC	N
ballo	舞蹈	ballo	舞蹈	N;MASC;SG	N
ballo	跳舞	ballo	跳舞	N;MASC;SG	N
ballo	舞	ballo	舞	N;MASC;SG	N
ballo	舞會	ballo	舞會	N;MASC;SG	N
ballo	舞蹈	ballo	舞蹈	N;MASC;SG	N
ballo	舞動	ballo	舞動	N;MASC;SG	N
ballo	跳舞	ballo	跳舞	N;MASC;SG	N
ballo	舞	ballo	舞	N;MASC;SG	N
finito	完成	finire	完成	V;MASC;SG;PST;V.PTCP	V
pubblicità	宣傳	pubblicità	宣傳	N;FEM	N
pubblicità	廣告	pubblicità	廣告	N;FEM	N
pubblicità	廣告	pubblicità	廣告	N;FEM	N
impegnato	繁忙	impegnare	繁忙	ADJ;MASC;SG	ADJ
occupato	忙	occupare	忙	V;MASC;SG;PST;V.PTCP	V
occupato	忙	occupare	忙	V;MASC;SG;PST;V.PTCP	V
mito	神話	mito	神話	N;MASC;SG	N
testimonianze	證言	testimonianza	證言	N;FEM;PL	N
testimonianze	證詞	testimonianza	證詞	N;FEM;PL	N
testimonianze	證言	testimonianza	證言	N;FEM;PL	N
testimonianze	證詞	testimonianza	證詞	N;FEM;PL	N
marine	陸戰	marina	陸戰	N;FEM;PL	N
marine	海軍	marina	海軍	N;FEM;PL	N
marine	海事	marina	海事	N;FEM;PL	N
divise	分裂	divisa	分裂	N;FEM;PL	N
creando	創建	creare	創建	V;V.MSDR	V
diavolo	魔鬼	diavolo	魔鬼	N;MASC;SG	N
round	輪	round	輪	N;MASC	N
dichiarazione	宣言	dichiarazione	宣言	N;FEM;SG	N
esperti	專家	esperto	專家	N;MASC;PL	N
esperti	專家	esperto	專家	N;MASC;PL	N
difendere	捍衛	difendere	捍衛	V;NFIN	V
difendere	保衛	difendere	保衛	V;NFIN	V
difendere	捍衛	difendere	捍衛	V;NFIN	V
architetture	結構	architettura	結構	N;FEM;PL	N
architetture	架構	architettura	架構	N;FEM;PL	N
architetture	建築	architettura	建築	N;FEM;PL	N
denti	牙	dente	牙	N;MASC;PL	N
denti	牙齒	dente	牙齒	N;MASC;PL	N
denti	牙	dente	牙	N;MASC;PL	N
denti	牙齒	dente	牙齒	N;MASC;PL	N
equilibrio	平衡	equilibrio	平衡	N;MASC;SG	N
equilibrio	結餘	equilibrio	結餘	N;MASC;SG	N
equilibrio	均衡	equilibrio	均衡	N;MASC;SG	N
equilibrio	餘額	equilibrio	餘額	N;MASC;SG	N
equilibrio	平衡	equilibrio	平衡	N;MASC;SG	N
equilibrio	均衡	equilibrio	均衡	N;MASC;SG	N
continente	大洲	continente	大洲	N;MASC;SG	N
continente	大陸	continente	大陸	N;MASC;SG	N
side	側	sida	側	N	N
critici	批判	critico	批判	N;MASC;PL	N
critici	臨界	critico	臨界	N;MASC;PL	N
veicolo	車輛	veicolo	車輛	N;MASC;SG	N
insetti	昆蟲	insetto	昆蟲	N;MASC;PL	N
insetti	昆蟲	insetto	昆蟲	N;MASC;PL	N
insetti	蟲子	insetto	蟲子	N;MASC;PL	N
insetti	臭蟲	insetto	臭蟲	N;MASC;PL	N
discutere	討論	discutere	討論	V;NFIN	V
medie	平均	medio	平均	ADJ;FEM;PL	ADJ
costumi	服裝	costume	服裝	N;MASC;PL	N
costumi	戲服	costume	戲服	N;MASC;PL	N
costumi	服裝	costume	服裝	N;MASC;PL	N
costumi	戲服	costume	戲服	N;MASC;PL	N
times	時代	times	時代	N	N
times	時報	times	時報	N	N
venerdì	星期	venerdì	星期	N;MASC	N
venerdì	週	venerdì	週	N;MASC	N
gallo	公雞	gallo	公雞	N;MASC;SG	N
mail	郵件	mail	郵件	N	N
mail	郵寄	mail	郵寄	N	N
mail	信件	mail	信件	N	N
stuart	司徒	stuart	司徒	N;MASC;SG	N
familiare	熟悉	familiare	熟悉	ADJ;SG	ADJ
scudo	盾牌	scudo	盾牌	N;MASC;SG	N
scudo	盾牌	scudo	盾牌	N;MASC;SG	N
precisione	精度	precisione	精度	N;FEM;SG	N
precisione	精准	precisione	精准	N;FEM;SG	N
precisione	精確	precisione	精確	N;FEM;SG	N
precisione	精密	precisione	精密	N;FEM;SG	N
precisione	精度	precisione	精度	N;FEM;SG	N
vedova	寡婦	vedova	寡婦	N;FEM;SG	N
vedova	遺孀	vedova	遺孀	N;FEM;SG	N
vedova	寡婦	vedova	寡婦	N;FEM;SG	N
curva	曲線	curva	曲線	N;FEM;SG	N
angel	天使	angel	天使	N;MASC;SG	N
scaduto	過期	scadere	過期	V;MASC;SG;PST;V.PTCP	V
marche	品牌	marca	品牌	N;FEM;PL	N
minima	最少	minimo	最少	ADJ;FEM;SG	ADJ
minima	最小	minimo	最小	ADJ;FEM;SG	ADJ
memorie	記憶	memoria	記憶	N;FEM;PL	N
meccanismo	機制	meccanismo	機制	N;MASC;SG	N
arrivati	抵達	arrivare	抵達	V;MASC;PL;PST;V.PTCP	V
arrivati	到	arrivare	到	V;MASC;PL;PST;V.PTCP	V
ricevere	接收	ricevere	接收	V;NFIN	V
paesaggio	風景	paesaggio	風景	N;MASC;SG	N
paesaggio	景觀	paesaggio	景觀	N;MASC;SG	N
tracciato	曲目	tracciato	曲目	N;MASC;SG	N
tracciato	軌道	tracciato	軌道	N;MASC;SG	N
tracciato	軌跡	tracciato	軌跡	N;MASC;SG	N
tracciato	路徑	tracciato	路徑	N;MASC;SG	N
cena	晚飯	cena	晚飯	N;FEM;SG	N
cena	晚餐	cena	晚餐	N;FEM;SG	N
cena	晚餐	cena	晚餐	N;FEM;SG	N
viaggi	旅行	viaggio	旅行	N;MASC;PL	N
viaggi	旅費	viaggio	旅費	N;MASC;PL	N
viaggi	旅遊	viaggio	旅遊	N;MASC;PL	N
ospiti	賓	ospite	賓	N;PL	N
ospiti	來賓	ospite	來賓	N;PL	N
ospiti	客人	ospite	客人	N;PL	N
ospiti	賓	ospite	賓	N;PL	N
ospiti	來賓	ospite	來賓	N;PL	N
ospiti	客人	ospite	客人	N;PL	N
giornate	日子	giornata	日子	N;FEM;PL	N
giornate	天數	giornata	天數	N;FEM;PL	N
volley	排球	volley	排球	N;MASC	N
musei	博物	museo	博物	N;MASC;PL	N
coscienza	良知	coscienza	良知	N;FEM;SG	N
coscienza	良心	coscienza	良心	N;FEM;SG	N
coscienza	知覺	coscienza	知覺	N;FEM;SG	N
coscienza	意識	coscienza	意識	N;FEM;SG	N
baia	灣	baia	灣	N;FEM;SG	N
baia	灣	baia	灣	N;FEM;SG	N
baia	海灣	baia	海灣	N;FEM;SG	N
blocchi	區塊	blocco	區塊	N;MASC;PL	N
blocchi	積木	blocco	積木	N;MASC;PL	N
traguardo	里程	traguardo	里程	N;MASC;SG	N
attaccare	攻擊	attaccare	攻擊	V;NFIN	V
attaccare	進攻	attaccare	進攻	V;NFIN	V
frammenti	片段	frammento	片段	N;MASC;PL	N
frammenti	碎片	frammento	碎片	N;MASC;PL	N
frammenti	片段	frammento	片段	N;MASC;PL	N
monaci	僧侶	monace	僧侶	N;MASC;PL	N
gusto	味道	gusto	味道	N;MASC;SG	N
gusto	味覺	gusto	味覺	N;MASC;SG	N
gusto	品味	gusto	品味	N;MASC;SG	N
erba	鍋	erba	鍋	N;FEM;SG	N
erba	壺	erba	壺	N;FEM;SG	N
erba	草	erba	草	N;FEM;SG	N
erba	草地	erba	草地	N;FEM;SG	N
erba	草叢	erba	草叢	N;FEM;SG	N
erba	雜草	erba	雜草	N;FEM;SG	N
age	年紀	age	年紀	N	N
age	年齡	age	年齡	N	N
frazioni	分數	frazione	分數	N;FEM;PL	N
metallo	金屬	metallo	金屬	N;MASC;SG	N
raggi	射線	raggio	射線	N;MASC;PL	N
infortunio	損傷	infortunio	損傷	N;MASC;SG	N
infortunio	意外	infortunio	意外	N;MASC;SG	N
infortunio	事故	infortunio	事故	N;MASC;SG	N
dottrina	原則	dottrina	原則	N;FEM;SG	N
dottrina	學說	dottrina	學說	N;FEM;SG	N
dottrina	教義	dottrina	教義	N;FEM;SG	N
dottrina	理論	dottrina	理論	N;FEM;SG	N
dottrina	原理	dottrina	原理	N;FEM;SG	N
microsoft	微	microsoft	微	N;MASC	N
dream	夢	dream	夢	N	N
dream	夢境	dream	夢境	N	N
dream	夢想	dream	夢想	N	N
offensiva	攻勢	offensiva	攻勢	N;FEM;SG	N
finestre	窗	finestra	窗	N;FEM;PL	N
ritirata	撤回	ritirare	撤回	V;FEM;SG;PST;V.PTCP	V
ritirata	退	ritirare	退	V;FEM;SG;PST;V.PTCP	V
ritirata	撤退	ritirare	撤退	V;FEM;SG;PST;V.PTCP	V
fattore	因子	fattore	因子	N;MASC;SG	N
fattore	因數	fattore	因數	N;MASC;SG	N
fumetto	漫畫	fumetto	漫畫	N;MASC;SG	N
fumetto	漫畫	fumetto	漫畫	N;MASC;SG	N
adulti	成人	adulto	成人	N;MASC;PL	N
adulti	成人	adulto	成人	N;MASC;PL	N
adulti	成年	adulto	成年	N;MASC;PL	N
parametri	參數	parametro	參數	N;MASC;PL	N
foreste	林業	foresta	林業	N;FEM;PL	N
foreste	森林	foresta	森林	N;FEM;PL	N
foreste	森林	foresta	森林	N;FEM;PL	N
grazia	恩典	grazia	恩典	N;FEM;SG	N
gay	同性	gay	同性	N;MASC	N
journal	日誌	journal	日誌	N;FEM	N
journal	日刊	journal	日刊	N;FEM	N
journal	日記	journal	日記	N;FEM	N
journal	期刊	journal	期刊	N;FEM	N
roccia	岩	roccia	岩	N;FEM;SG	N
roccia	岩石	roccia	岩石	N;FEM;SG	N
roccia	石頭	roccia	石頭	N;FEM;SG	N
roccia	搖滾	roccia	搖滾	N;FEM;SG	N
finestra	窗戶	finestra	窗戶	N;FEM;SG	N
finestra	窗	finestra	窗	N;FEM;SG	N
undici	十一	undici	十一	NUM	NUM
eredità	遺產	eredità	遺產	N;FEM	N
eredità	遺產	eredità	遺產	N;FEM	N
eredità	遺產	eredità	遺產	N;FEM	N
considera	考慮	considerare	考慮	V;IND;SG;3;PRS;FIN	V
funzionamento	手術	funzionamento	手術	N;MASC;SG	N
funzionamento	行動	funzionamento	行動	N;MASC;SG	N
paziente	病患	paziente	病患	N;SG	N
paziente	患者	paziente	患者	N;SG	N
paziente	病人	paziente	病人	N;SG	N
dramma	電視	dramma	電視	N;MASC;SG	N
dramma	劇情	dramma	劇情	N;MASC;SG	N
dramma	戲劇	dramma	戲劇	N;MASC;SG	N
dramma	劇	dramma	劇	N;MASC;SG	N
fotografo	攝影	fotografo	攝影	N;MASC;SG	N
cannone	大炮	cannone	大炮	N;MASC;SG	N
cannone	砲	cannone	砲	N;MASC;SG	N
cannone	炮	cannone	炮	N;MASC;SG	N
rotta	課程	rotta	課程	N;FEM;SG	N
rotta	破碎	rotta	破碎	N;FEM;SG	N
rotta	破損	rotta	破損	N;FEM;SG	N
serra	溫室	serra	溫室	N;FEM;SG	N
residenti	居民	residente	居民	N;PL	N
dottore	醫師	dottore	醫師	N;MASC;SG	N
dottore	醫生	dottore	醫生	N;MASC;SG	N
dottore	博士	dottore	博士	N;MASC;SG	N
ville	別墅	villa	別墅	N;FEM;PL	N
passaggi	步驟	passaggio	步驟	N;MASC;PL	N
dragon	龍	dragon	龍	N;MASC	N
dragon	神龍	dragon	神龍	N;MASC	N
domande	問題	domanda	問題	N;FEM;PL	N
culture	文化	cultura	文化	N;FEM;PL	N
fossili	化石	fossile	化石	N;MASC;PL	N
fossili	化石	fossile	化石	N;MASC;PL	N
franchi	法郎	franco	法郎	N;MASC;PL	N
opportunità	機遇	opportunità	機遇	N;FEM	N
opportunità	機會	opportunità	機會	N;FEM	N
opportunità	機遇	opportunità	機遇	N;FEM	N
opportunità	機會	opportunità	機會	N;FEM	N
reparto	部門	reparto	部門	N;MASC;SG	N
eroi	英雄	eroe	英雄	N;MASC;PL	N
eroi	英雄	eroe	英雄	N;MASC;PL	N
uova	蛋	uovo	蛋	N;FEM;PL	N
uova	雞蛋	uovo	雞蛋	N;FEM;PL	N
uova	卵	uovo	卵	N;FEM;PL	N
uova	蛋	uovo	蛋	N;FEM;PL	N
uova	雞蛋	uovo	雞蛋	N;FEM;PL	N
sostituita	取代	sostituire	取代	V;FEM;SG;PST;V.PTCP	V
diffuse	瀰	diffondere	瀰	V;FEM;PL;PST;V.PTCP	V
taglio	理髮	taglio	理髮	N;MASC;SG	N
track	曲目	track	曲目	N	N
track	軌道	track	軌道	N	N
track	軌跡	track	軌跡	N	N
union	聯盟	union	聯盟	N;MASC;SG	N
union	工會	union	工會	N;MASC;SG	N
calore	熱火	calore	熱火	N;MASC;SG	N
calore	熱力	calore	熱力	N;MASC;SG	N
calore	熱量	calore	熱量	N;MASC;SG	N
calore	溫暖	calore	溫暖	N;MASC;SG	N
collo	脖子	collo	脖子	N;MASC;SG	N
collo	頸	collo	頸	N;MASC;SG	N
collo	頸部	collo	頸部	N;MASC;SG	N
rotazione	輪值	rotazione	輪值	N;FEM;SG	N
soprano	女高	soprano	女高	N;MASC;SG	N
popolarità	人氣	popolarità	人氣	N;FEM	N
logica	邏輯	logica	邏輯	N;FEM;SG	N
logica	邏輯	logica	邏輯	N;FEM;SG	N
grotta	山洞	grotta	山洞	N;FEM;SG	N
grotta	洞穴	grotta	洞穴	N;FEM;SG	N
draft	草稿	draft	草稿	N;MASC	N
scoppio	爆裂	scoppio	爆裂	N;MASC;SG	N
scoppio	爆裂	scoppio	爆裂	N;MASC;SG	N
canton	縣	canton	縣	N;MASC;SG	N
costruite	建	costruire	建	V;FEM;PL;PST;V.PTCP	V
teologia	神學	teologia	神學	N;FEM;SG	N
antichità	文物	antichità	文物	N;FEM	N
antichità	古物	antichità	古物	N;FEM	N
antichità	古物	antichità	古物	N;FEM	N
consumo	消費	consumo	消費	N;MASC;SG	N
satellite	衛星	satellite	衛星	N;MASC;SG	N
academy	學院	academy	學院	N;MASC	N
novità	新聞	novità	新聞	N;FEM	N
novità	新奇	novità	新奇	N;FEM	N
percentuale	百分	percentuale	百分	N;FEM;SG	N
percentuale	百分	percentuale	百分	N;FEM;SG	N
fantasma	鬼	fantasma	鬼	N;MASC;SG	N
fantasma	鬼	fantasma	鬼	N;MASC;SG	N
fantasma	幽靈	fantasma	幽靈	N;MASC;SG	N
fantasma	幻影	fantasma	幻影	N;MASC;SG	N
assist	助攻	assist	助攻	N;MASC	N
stadium	體育	stadium	體育	N;MASC	N
stadium	球場	stadium	球場	N;MASC	N
compiti	任務	compito	任務	N;MASC;PL	N
compiti	作業	compito	作業	N;MASC;PL	N
compiti	功課	compito	功課	N;MASC;PL	N
pietre	石	pietra	石	N;FEM;PL	N
pietre	石頭	pietra	石頭	N;FEM;PL	N
spezia	香料	spezia	香料	N;FEM;SG	N
valli	山谷	vallo	山谷	N;FEM;PL	N
metro	捷運	metro	捷運	N;MASC;SG	N
metro	地鐵	metro	地鐵	N;MASC;SG	N
volontari	自願	volontario	自願	N;MASC;PL	N
volontari	義工	volontario	義工	N;MASC;PL	N
temperature	氣溫	temperatura	氣溫	N;FEM;PL	N
temperature	溫度	temperatura	溫度	N;FEM;PL	N
patriarca	族長	patriarca	族長	N;MASC;SG	N
