met	مع	met	مَعَ	ADP	ADP;ACC
konsentrasie	التركيز	konsentrasie	تَركِيز	N;SG	N;NOM;DEF;SG
konsentrasie	تركيز	konsentrasie	تَركِيز	N;SG	N;NOM;INDF;SG
kompakte	الاتفاق	kompak	اِتِّفَاق	N;SG	N;NOM;DEF;SG
kompakte	ميثاق	kompak	مِيثَاق	N;SG	N;NOM;INDF;SG
kompakte	الميثاق	kompak	مِيثَاق	N;SG	N;NOM;DEF;SG
temas	مواضيع	tema	مَوضُوع	N;PL	N;NOM;INDF;PL
temas	موضوعات	tema	موضوعات	N;PL	N;NOM;INDF;PL
temas	المواضيع	tema	مَوضُوع	N;PL	N;NOM;DEF;PL
temas	الموضوعات	tema	مَوضُوع	N;PL	N;NOM;DEF;PL
beeldhouer	النحات	beeldhouer	نَحَات	N;SG	N;NOM;DEF;SG
redelike	معقولة	redelik	مَعقُول	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
statistieke	احصاءات	statistiek	إِحصَاء	N;PL	N;NOM;INDF;PL
statistieke	الاحصاءات	statistiek	إِحصَاء	N;PL	N;NOM;DEF;PL
meervoud	الجمع	meervoud	جَمع	N;SG	N;NOM;DEF;SG
voete	الاقدام	voet	قَدَم	N;PL	N;NOM;DEF;PL
voete	اقدام	voet	قَدَم	N;PL	N;NOM;INDF;PL
gevangenis	سجن	gevangenis	سِجن	N;SG	N;NOM;INDF;SG
gevangenis	السجن	gevangenis	سَجن	N;SG	N;NOM;DEF;SG
ontbinding	فسخ	ontbinding	فَسَّخ	N;SG	N;NOM;INDF;SG
insig	بصيرة	insig	بصيرة	N;SG	N;NOM;INDF;SG
insig	البصيرة	insig	بَصِير	N;SG	N;NOM;DEF;SG
teenstanders	المعارضون	teenstander	مُعَارِض	N;PL	N;NOM;DEF;PL
teenstanders	الخصوم	teenstander	خُصُوم	N;PL	N;NOM;DEF;PL
teenstanders	المعارضين	teenstander	مُعَارِض	N;PL	N;NOM;DEF;PL
vat	اخذ	vat	أَخذ	V;PRS	V;PFV;MASC;SG;3;ACT
vat	اخذ	vat	أَخذ	V;PRS	V;PFV;MASC;SG;3;ACT
tempels	المعابد	tempel	مَعبَد	N;PL	N;NOM;DEF;PL
instrument	صك	instrument	صَكّ	N;SG	N;NOM;INDF;SG
instrument	الصك	instrument	صَكّ	N;SG	N;NOM;DEF;SG
foute	الاخطاء	fout	خَطَأ	N;PL	N;NOM;DEF;PL
geweet	عرفت	weet	عَرَف	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
oorsake	الاسباب	oorsaak	سَبَب	N;PL	N;NOM;DEF;PL
laai	حمل	laai	حَمَل	V;PRS	V;PFV;MASC;SG;3;ACT
finansies	تمويل	finansies	تَموِيل	N;SG	N;NOM;INDF;SG
finansies	المالية	finansies	مَالِيَّة	N;SG	N;NOM;DEF;SG
finansies	التمويل	finansies	تَموِيل	N;SG	N;NOM;DEF;SG
definieer	عرف	definieer	عَرَف	V;PRS	V;PFV;MASC;SG;3;ACT
brein	الدماغ	brein	دِمَاغ	N;SG	N;NOM;DEF;SG
brein	دماغ	brein	دماغ	N;SG	N;NOM;INDF;SG
brein	المخ	brein	مُخّ	N;SG	N;NOM;DEF;SG
reputasie	سمعة	reputasie	سُمعَة	N;SG	N;NOM;INDF;SG
reputasie	السمعة	reputasie	سُمعَة	N;SG	N;NOM;DEF;SG
grot	كهف	grot	كهف	N;SG	N;NOM;INDF;SG
grot	الكهف	grot	كَهف	N;SG	N;NOM;DEF;SG
kritiese	حرجة	krities	حَرِج	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
dramatiese	درامية	dramaties	دِرَامِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
aanvaarding	القبول	aanvaarding	قُبُول	N;SG	N;NOM;DEF;SG
aanvaarding	قبول	aanvaarding	قُبُول	N;SG	N;NOM;INDF;SG
toeskouers	المراقبون	toeskouer	مُرَاقِب	N;PL	N;NOM;DEF;PL
euro	اليورو	euro	يُورُو	N;SG	N;NOM;DEF;SG
euro	باليورو	euro	باليورو	N;SG	N;NOM;DEF;SG
eienaars	مالكو	eienaars	مَالكُو	N;PL	N;NOM;INDF;PL
drank	شرب	drank	شُرب	N;SG	N;NOM;INDF;SG
drank	شراب	drank	شَرب	N;SG	N;NOM;INDF;SG
drank	مشروب	drank	مَشرُوب	N;SG	N;NOM;INDF;SG
broek	قماش	broek	قِمَاش	N;SG	N;NOM;INDF;SG
broek	القماش	broek	قِمَاش	N;SG	N;NOM;DEF;SG
broek	البنطلون	broek	بِنطِلُون	N;SG	N;NOM;DEF;SG
komponent	العنصر	komponent	عُنصُر	N;SG	N;NOM;DEF;SG
komponent	عنصر	komponent	عُنصُر	N;SG	N;NOM;INDF;SG
gasse	الغازات	gas	غَاز	N;PL	N;NOM;DEF;PL
gasse	غازات	gas	غَاز	N;PL	N;NOM;INDF;PL
arena	الساحة	arena	سَاحَة	N;SG	N;NOM;DEF;SG
arena	ساحة	arena	سَاحَة	N;SG	N;NOM;INDF;SG
arena	حلبة	arena	حَلبَة	N;SG	N;NOM;INDF;SG
arena	الحلبة	arena	الحلبة	N;SG	N;NOM;DEF;SG
mynbou	التعدين	mynbou	تَعدِين	N;SG	N;NOM;DEF;SG
mynbou	تعدين	mynbou	تَعدِين	N;SG	N;NOM;INDF;SG
droogte	جفاف	droogte	جَفَاف	N;SG	N;NOM;INDF;SG
droogte	الجفاف	droogte	جَفّ	N;SG	N;NOM;DEF;SG
sisteem	نظام	sisteem	نِظَام	N;SG	N;NOM;INDF;SG
sisteem	النظام	sisteem	نِظَام	N;SG	N;NOM;DEF;SG
sisteem	المنظومة	sisteem	مَنظُومَة	N;SG	N;NOM;DEF;SG
stappe	الخطوات	stap	خَطوَة	N;PL	N;NOM;DEF;PL
stappe	خطوات	stap	خَطوَة	N;PL	N;NOM;INDF;PL
bruto	الاجمالي	bruto	إِجمَالِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
gegewens	المواد	gewewens	مَادَّة	N;PL	N;NOM;DEF;PL
gegewens	مواد	gewewens	مَادَّة	N;PL	N;NOM;INDF;PL
bewaring	الحفظ	bewaring	حِفظ	N;SG	N;NOM;DEF;SG
bewaring	المحافظة	bewaring	مُحَافَظَة	N;SG	N;NOM;DEF;SG
bewaring	الحفظ	bewaring	حِفظ	N;SG	N;NOM;DEF;SG
bewaring	الحفاظ	bewaring	حِفَاظ	N;SG	N;NOM;DEF;SG
bewaring	المحافظة	bewaring	مُحَافَظَة	N;SG	N;NOM;DEF;SG
bestemmings	المقاصد	bestemming	مَقصِد	N;PL	N;NOM;DEF;PL
bestemmings	وجهات	bestemming	وِجهَة	N;PL	N;NOM;INDF;PL
baba	طفل	baba	طِفل	N;SG	N;NOM;INDF;SG
konfederasie	الاتحاد	konfederasie	اِتِّحَاد	N;SG	N;NOM;DEF;SG
treine	قطارات	treine	قِطَار	N;PL	N;NOM;INDF;PL
treine	القطارات	treine	قِطَار	N;PL	N;NOM;DEF;PL
botsing	اشتباك	botsing	اِشتِبَاك	N;SG	N;NOM;INDF;SG
deure	ابواب	deur	بَاب	N;PL	N;NOM;INDF;PL
deure	الابواب	deur	الابواب	N;PL	N;NOM;DEF;PL
voorval	واقعة	voorval	وَاقِع	N;SG	N;NOM;INDF;SG
voorval	حادث	voorval	حَادِث	N;SG	N;NOM;INDF;SG
voorval	الحادث	voorval	حَادِث	N;SG	N;NOM;DEF;SG
voorval	الحادثة	voorval	حَادِث	N;SG	N;NOM;DEF;SG
voorval	حادثة	voorval	حَادِث	N;SG	N;NOM;INDF;SG
fonds	صندوق	fonds	صُندُوق	N;SG	N;NOM;INDF;SG
fonds	الصندوق	fonds	صُندُوق	N;SG	N;NOM;DEF;SG
klop	تغلب	klop	تَغَلَّب	V;PRS	V;PFV;MASC;SG;3;ACT
bang	خاف	bang	خَافّ	V;PRS	V;PFV;MASC;SG;3;ACT
pyn	الالم	pyn	أَلم	N;SG	N;NOM;DEF;SG
pyn	الم	pyn	إِلم	N;SG	N;NOM;DEF;SG
voorwaardes	الاحوال	voorwaarde	حَال	N;PL	N;NOM;DEF;PL
voorwaardes	ظروف	voorwaarde	ظَرف	N;PL	N;NOM;INDF;PL
voorwaardes	الظروف	voorwaarde	ظَرف	N;PL	N;NOM;DEF;PL
voorwaardes	الشروط	voorwaarde	شَرط	N;PL	N;NOM;DEF;PL
voorwaardes	شروط	voorwaarde	شَرط	N;PL	N;NOM;INDF;PL
voorwaardes	المصطلحات	voorwaarde	مُصطَلَح	N;PL	N;NOM;DEF;PL
voorwaardes	الشروط	voorwaarde	شَرط	N;PL	N;NOM;DEF;PL
voorwaardes	شروط	voorwaarde	شَرط	N;PL	N;NOM;INDF;PL
piek	مسمار	piek	مِسمَار	N;SG	N;NOM;INDF;SG
piek	المسمار	piek	مُسَمَّار	N;SG	N;NOM;DEF;SG
episode	حلقة	episode	حَلقَة	N;SG	N;NOM;INDF;SG
episode	الحلقة	episode	حَلقَة	N;SG	N;NOM;DEF;SG
kolonel	عقيد	kolonel	عَقِيد	N;SG	N;NOM;INDF;SG
kolonel	العقيد	kolonel	عَقِيد	N;SG	N;NOM;DEF;SG
betrokkenheid	الارتباط	betrokkenheid	اِرتِبَاط	N;SG	N;NOM;DEF;SG
betrokkenheid	خطوبة	betrokkenheid	خُطُوبَة	N;SG	N;NOM;INDF;SG
betrokkenheid	التفاعل	betrokkenheid	تَفَاعُل	N;SG	N;NOM;DEF;SG
betrokkenheid	ارتباط	betrokkenheid	اِرتِبَاط	N;SG	N;NOM;INDF;SG
betrokkenheid	الخطوبة	betrokkenheid	خُطُوبَة	N;SG	N;NOM;DEF;SG
koalisie	ائتلاف	koalisie	اِئتِلَاف	N;SG	N;NOM;INDF;SG
koalisie	الائتلاف	koalisie	اِئتِلَاف	N;SG	N;NOM;DEF;SG
koalisie	تحالف	koalisie	تَحَالُف	N;SG	N;NOM;INDF;SG
koalisie	التحالف	koalisie	تَحَالُف	N;SG	N;NOM;DEF;SG
moderator	مشرف	moderator	مشرف	N;SG	N;NOM;INDF;SG
moderator	المشرف	moderator	مُشرِف	N;SG	N;NOM;DEF;SG
begrafnis	الجنازة	begrafnis	جِنَازَة	N;SG	N;NOM;DEF;SG
begrafnis	جنازة	begrafnis	جِنَازَة	N;SG	N;NOM;INDF;SG
vertaler	مترجم	vertaler	مُتَرجِم	N;SG	N;NOM;INDF;SG
vertaler	مترجمة	vertaler	مُتَرَجِّم	N;SG	N;NOM;INDF;SG
inisiatief	مبادرة	inisiatief	مُبَادَرَة	N;SG	N;NOM;INDF;SG
inisiatief	المبادرة	inisiatief	مُبَادَرَة	N;SG	N;NOM;DEF;SG
fases	المراحل	fase	مَرحَلَة	N;PL	N;NOM;DEF;PL
fases	مراحل	fase	مَرحَلَة	N;PL	N;NOM;INDF;PL
koring	ذرة	koring	ذُرَّة	N;SG	N;NOM;INDF;SG
koring	الذرة	koring	ذُرَة	N;SG	N;NOM;DEF;SG
koring	القمح	koring	قَمح	N;SG	N;NOM;DEF;SG
ateljee	الاستديو	ateljee	اِستَديُو	N;SG	N;NOM;DEF;SG
ateljee	استوديو	ateljee	استوديو	N;SG	N;NOM;INDF;SG
ateljee	استديو	ateljee	اِستَدَاو	N;SG	N;NOM;INDF;SG
ministers	وزراء	minister	وَزِير	N;PL	N;NOM;INDF;PL
ministers	الوزراء	minister	وَزِير	N;PL	N;NOM;DEF;PL
museums	المتاحف	museum	مُتَاحَف	N;PL	N;NOM;DEF;PL
omvattende	شاملة	omvat	شَامِل	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
omvattende	شامل	omvat	شَامِل	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
prosa	النثر	prosa	نَثر	N;SG	N;NOM;DEF;SG
meisies	بنات	meisie	بِنَة	N;PL	N;NOM;INDF;PL
meisies	البنات	meisie	بِنت	N;PL	N;NOM;DEF;PL
meisies	فتيات	meisie	فَتَاة	N;PL	N;NOM;INDF;PL
meisies	لبنات	meisie	لِبنَات	N;PL	N;NOM;INDF;PL
meisies	الفتيات	meisie	فَتَاة	N;PL	N;NOM;DEF;PL
meisies	الاناث	meisie	أَنَاث	N;PL	N;NOM;DEF;PL
geheue	الذاكرة	heue	الذاكرة	N;SG	N;NOM;DEF;SG
geheue	الذكرى	heue	ذِكرَى	N;SG	N;NOM;DEF;SG
geheue	ذاكرة	heue	ذَاكِرَة	N;SG	N;NOM;INDF;SG
geheue	ذكرى	heue	ذِكرَى	N;SG	N;NOM;INDF;SG
gesprek	المحادثة	gesprek	مُحَادَثَة	N;SG	N;NOM;DEF;SG
gesprek	محادثة	gesprek	محادثة	N;SG	N;NOM;INDF;SG
rekening	الحساب	rekening	حِسَاب	N;SG	N;NOM;DEF;SG
rekening	حساب	rekening	حِسَاب	N;SG	N;NOM;INDF;SG
skare	الحشد	skaar	حَشد	N;SG	N;NOM;DEF;SG
skare	جمهور	skaar	جُمهُور	N;SG	N;NOM;INDF;SG
skare	حشد	skaar	حَشد	N;SG	N;NOM;INDF;SG
sitting	الجلوس	sitting	جَلُوس	N;SG	N;NOM;DEF;SG
uitslag	نتيجة	uitslag	نَتِيجَة	N;SG	N;ACC;INDF;SG
uitslag	النتيجة	uitslag	نَتِيجَة	N;SG	N;NOM;DEF;SG
siklus	الدورة	siklus	دَورَة	N;SG	N;NOM;DEF;SG
siklus	دورة	siklus	دَورَة	N;SG	N;NOM;INDF;SG
oorwinnings	الانتصارات	oorwinning	اِنتِصَار	N;PL	N;NOM;DEF;PL
oorwinnings	انتصارات	oorwinning	اِنتِصَار	N;PL	N;NOM;INDF;PL
bekwame	قادر	bekwame	قَادِر	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
bekwame	قادرة	bekwame	قَادِر	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
bekwame	قادرين	bekwame	قَادِر	ADJ;NOM	ADJ;NOM;INDF;MASC;PL
republieke	الجمهوريات	republiek	جُمهُورِيَّة	N;PL	N;NOM;DEF;PL
strewe	السعي	strewe	سَعي	N;SG	N;NOM;DEF;SG
argief	الارشيف	argief	اَلأَرشِيف	N;SG	N;NOM;DEF;SG
aanbod	العطاء	aanbod	عَطَاء	N;SG	N;NOM;DEF;SG
aanbod	العرض	aanbod	عَرض	N;SG	N;NOM;DEF;SG
afgeleide	مشتق	aflei	مَشتِق	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
beleggings	استثمارات	belegging	اِستِثمَار	N;PL	N;NOM;INDF;PL
beleggings	الاستثمارات	belegging	اِستِثمَار	N;PL	N;NOM;DEF;PL
simboliese	رمزية	simbolies	رَمزِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
verslae	تقارير	verslag	تَقرِير	N;PL	N;NOM;INDF;PL
verslae	التقارير	verslag	تَقرِير	N;PL	N;NOM;DEF;PL
olifant	الفيل	olifant	فِيل	N;SG	N;NOM;DEF;SG
olifant	فيلا	olifant	فِيلَّا	N;SG	N;NOM;INDF;SG
doelwit	الهدف	doelwit	هَدَف	N;SG	N;NOM;DEF;SG
doelwit	المرمى	doelwit	مَرمَى	N;SG	N;NOM;DEF;SG
doelwit	هدف	doelwit	هَدَف	N;SG	N;NOM;INDF;SG
doelwit	الهدف	doelwit	هَدَف	N;SG	N;NOM;DEF;SG
eksperimente	التجارب	eksperiment	تَجرِبَة	N;PL	N;NOM;DEF;PL
eksperimente	تجارب	eksperiment	تَجرِبَة	N;PL	N;NOM;INDF;PL
beplanning	التخطيط	beplanning	تَخطِيط	N;SG	N;NOM;DEF;SG
beplanning	تخطيط	beplanning	تَخطِيط	N;SG	N;NOM;INDF;SG
skryfwerk	احتراق	skryfwerk	اِحتِرَاق	N;SG	N;NOM;INDF;SG
skryfwerk	الحرق	skryfwerk	حَرِيق	N;SG	N;NOM;DEF;SG
ramp	كارثة	ramp	كَارِثَة	N;SG	N;NOM;INDF;SG
ramp	الكارثة	ramp	كَارِثَة	N;SG	N;NOM;DEF;SG
nat	الرطب	nat	رَطَبِيّ	N;SG	N;NOM;DEF;SG
nat	رطب	nat	رَطَب	N;SG	N;NOM;INDF;SG
reaksies	التفاعلات	reaksie	تَفَاعُل	N;PL	N;NOM;DEF;PL
onmiddellike	الفوري	onmiddellik	فَورِيّ	ADJ;NOM	ADJ;NOM;DEF;MASC;SG
onmiddellike	فوري	onmiddellik	فَورِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
migrasie	هجرة	migrasie	هِجرَة	N;SG	N;NOM;INDF;SG
migrasie	الهجرة	migrasie	هِجرَة	N;SG	N;NOM;DEF;SG
ingesamel	رفعت	insamel	رَفَع	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
strande	شواطئ	strand	شَاطِئ	N;PL	N;NOM;INDF;PL
strande	الشواطئ	strand	شَاطِئ	N;PL	N;NOM;DEF;PL
geriewe	المرافق	rief	مِرفَق	N;PL	N;NOM;DEF;PL
geriewe	مرافق	rief	مِرفَق	N;PL	N;NOM;INDF;PL
geriewe	التسهيلات	rief	تَسهِيل	N;PL	N;NOM;DEF;PL
fliek	الفيلم	fliek	فِيلم	N;SG	N;NOM;DEF;SG
fliek	فيلم	fliek	فِيلم	N;SG	N;NOM;INDF;SG
fliek	الفلم	fliek	فَلَّم	N;SG	N;NOM;DEF;SG
dooie	ميتا	dooie	ميتا	N;SG	N;NOM;INDF;SG
inspirasie	الالهام	inspirasie	أَلهَام	N;SG	N;NOM;DEF;SG
byeenkoms	تجمع	byeenkoms	تَجَمُّع	N;SG	N;NOM;INDF;SG
byeenkoms	التجمع	byeenkoms	تَجَمُّع	N;SG	N;NOM;DEF;SG
verswak	يضعف	verswak	ضَعُف	V;PRS	V;IPFV;MASC;IND;SG;3;FIN;ACT
molekules	جزيئات	molekule	جَزِيمَة	N;PL	N;NOM;INDF;PL
kanon	المدفع	kanon	مُدَفِّع	N;SG	N;NOM;DEF;SG
kanon	مدفع	kanon	مُدفَع	N;SG	N;NOM;INDF;SG
kanon	كانون	kanon	كَانُون	N;SG	N;GEN;INDF;SG
kommissaris	مفوضة	kommissaris	مفوضة	N;SG	N;NOM;INDF;SG
kommissaris	المفوض	kommissaris	مُفَوَّض	N;SG	N;NOM;DEF;SG
kommissaris	مفوض	kommissaris	مفوض	N;SG	N;NOM;INDF;SG
kommissaris	المفوضة	kommissaris	مُفَوَّض	N;SG	N;NOM;DEF;SG
ouma	جدة	ouma	جِدَّة	N;SG	N;NOM;INDF;SG
ouma	الجدة	ouma	جِدَّة	N;SG	N;NOM;DEF;SG
ouma	جدة	ouma	جِدَّة	N;SG	N;NOM;INDF;SG
vulkaan	البركان	vulkaan	بَرَكَان	N;SG	N;NOM;DEF;SG
diagram	التخطيط	diagram	تَخطِيط	N;SG	N;NOM;DEF;SG
versamelings	التشكيلات	versameling	تَشكِيل	N;PL	N;NOM;DEF;PL
versamelings	المجموعات	versameling	مَجمُوعَة	N;PL	N;NOM;DEF;PL
versamelings	مجموعات	versameling	مَجمُوعَة	N;PL	N;NOM;INDF;PL
aanraking	لمسة	aanraking	لمسة	N;SG	N;NOM;INDF;SG
aanraking	اللمس	aanraking	لَمسَة	N;SG	N;NOM;DEF;SG
aanraking	المس	aanraking	مِس	N;SG	N;NOM;DEF;SG
genooi	دعا	nooi	دَعَا	V;PST;V.PTCP	V;PFV;MASC;SG;3;ACT
genooi	دعيت	nooi	دَعَا	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
illustrasie	التوضيح	illustrasie	تَوضِيح	N;SG	N;NOM;DEF;SG
waarskynlikheid	الاحتمال	waarskynlikheid	اِحتِمَال	N;SG	N;NOM;DEF;SG
kantore	مكاتب	kantoor	مَكتَب	N;PL	N;NOM;INDF;PL
kantore	المكاتب	kantoor	مَكتَب	N;PL	N;NOM;DEF;PL
revolusie	ثورة	revolusie	ثَورَة	N;SG	N;NOM;INDF;SG
revolusie	الثورة	revolusie	ثَورَة	N;SG	N;NOM;DEF;SG
verteenwoordiging	التمثيل	verteenwoordiging	تَمثِيل	N;SG	N;NOM;DEF;SG
verteenwoordiging	تمثيل	verteenwoordiging	تَمثِيل	N;SG	N;NOM;INDF;SG
bestemming	الاتجاه	bestemming	اِتِّجَاه	N;SG	N;NOM;DEF;SG
bestemming	وجهة	bestemming	وِجهَة	N;SG	N;NOM;INDF;SG
bestemming	المقصد	bestemming	مُقَصَّد	N;SG	N;NOM;DEF;SG
bestemming	الوجهة	bestemming	وِجهَة	N;SG	N;NOM;DEF;SG
japannees	يابانيون	japannees	يَابَانِيّ	N;PL	N;NOM;INDF;PL
droom	الحلم	droom	حُلم	N;SG	N;NOM;DEF;SG
droom	حلم	droom	حُلم	N;SG	N;NOM;INDF;SG
droom	الحلم	droom	حُلم	N;SG	N;NOM;DEF;SG
opnames	التسجيلات	opname	تَسجِيل	N;PL	N;NOM;DEF;PL
opnames	تسجيلات	opname	تَسجِيل	N;PL	N;NOM;INDF;PL
opnames	استطلاعات	opname	اِستِطلَاع	N;PL	N;NOM;INDF;PL
opnames	الاستقصاءات	opname	اِستِقصَاء	N;PL	N;NOM;DEF;PL
fotograaf	المصور	fotograaf	المصور	N;SG	N;NOM;DEF;SG
fotograaf	مصور	fotograaf	مُصَوِّر	N;SG	N;NOM;INDF;SG
koninkryke	الممالك	koninkryak	مَملَكَة	N;PL	N;NOM;DEF;PL
woud	الغابة	woud	غَابَة	N;SG	N;NOM;DEF;SG
woud	غابة	woud	غَابَة	N;SG	N;NOM;INDF;SG
voorbereiding	اعداد	voorbereiding	إِعدَاد	N;SG	N;NOM;INDF;SG
voorbereiding	تحضير	voorbereiding	تَحضِير	N;SG	N;NOM;INDF;SG
voorbereiding	التحضير	voorbereiding	تَحضِير	N;SG	N;NOM;DEF;SG
voorbereiding	الاعداد	voorbereiding	إِعدَاد	N;SG	N;NOM;DEF;SG
voorbereiding	الاعدادية	voorbereiding	إِعدَادِيّ	N;SG	N;NOM;DEF;SG
sirkulasie	تداول	sirkulasie	تَدَاوُل	N;SG	N;NOM;INDF;SG
gevaarlike	خطير	gevaarlik	خَطِير	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
gevaarlike	خطيرة	gevaarlik	خَطِير	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
gevaarlike	خطرة	gevaarlik	خَطِر	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
diamant	الماس	diamant	مَاس	N;SG	N;NOM;DEF;SG
diamant	الماسة	diamant	مَاسَّة	N;SG	N;NOM;DEF;SG
vertroue	الثقة	vertroue	ثِقَة	N;SG	N;NOM;DEF;SG
vertroue	ثقة	vertroue	ثِقَة	N;SG	N;NOM;INDF;SG
beperkings	القيود	beperking	قَيد	N;PL	N;NOM;DEF;PL
beperkings	تقييدات	beperking	تَقيِيد	N;PL	N;NOM;INDF;PL
beperkings	قيود	beperking	قَيد	N;PL	N;NOM;INDF;PL
beperkings	القيود	beperking	قَيد	N;PL	N;NOM;DEF;PL
beperkings	تقييدات	beperking	تَقيِيد	N;PL	N;NOM;INDF;PL
beperkings	قيود	beperking	قَيد	N;PL	N;NOM;INDF;PL
beperkings	حدود	beperking	حَدّ	N;PL	N;NOM;INDF;PL
beperkings	القيود	beperking	قَيد	N;PL	N;NOM;DEF;PL
beperkings	العوائق	beperking	عَائِق	N;PL	N;NOM;DEF;PL
beperkings	المعوقات	beperking	مُعَوِّق	N;PL	N;NOM;DEF;PL
beperkings	قيود	beperking	قَيد	N;PL	N;NOM;INDF;PL
radikale	جذري	radikaal	جِذرِيّ	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
radikale	جذرية	radikaal	جِذرِيّ	ADJ;NOM	ADJ;NOM;INDF;FEM;SG
radikale	متطرف	radikaal	مُتَطَرِّف	ADJ;NOM	ADJ;NOM;INDF;MASC;SG
kwessies	المسائل	kwessie	مَسأَلَة	N;PL	N;NOM;DEF;PL
kwessies	قضايا	kwessie	قَضِيَّة	N;PL	N;NOM;INDF;PL
kwessies	القضايا	kwessie	قَضِيَّة	N;PL	N;NOM;DEF;PL
kwessies	مسائل	kwessie	مَسأَلَة	N;PL	N;NOM;INDF;PL
kwessies	مشكلات	kwessie	مُشكِلَة	N;PL	N;NOM;INDF;PL
ontvangs	استقبال	ontvangs	اِستِقبَال	N;SG	N;NOM;INDF;SG
ontvangs	الاستقبال	ontvangs	اِستِقبَال	N;SG	N;NOM;DEF;SG
terreine	مواقع	terrein	مَوقِع	N;PL	N;NOM;INDF;PL
terreine	المواقع	terrein	مَوقِع	N;PL	N;NOM;DEF;PL
maatreëls	القياسات	maatreël	قِيَاسَة	N;PL	N;NOM;DEF;PL
maatreëls	المقاييس	maatreël	مِقيَاس	N;PL	N;NOM;DEF;PL
maatreëls	قياسات	maatreël	قِيَاسَة	N;PL	N;NOM;INDF;PL
variasies	الاختلافات	variasie	اِختِلَاف	N;PL	N;NOM;DEF;PL
variasies	اختلافات	variasie	اِختِلَاف	N;PL	N;NOM;INDF;PL
vakansie	اسبوعا	vakansie	أُسبُوع	N;SG	N;ACC;INDF;SG
vakansie	الاسبوع	vakansie	أُسبُوع	N;SG	N;NOM;DEF;SG
vakansie	اسبوع	vakansie	أُسبُوع	N;SG	N;NOM;INDF;SG
vakansie	الاجازة	vakansie	إِجَازَة	N;SG	N;NOM;DEF;SG
vakansie	اجازة	vakansie	إِجَازَة	N;SG	N;NOM;INDF;SG
vakansie	العطلة	vakansie	عُطلَة	N;SG	N;NOM;DEF;SG
vakansie	عطلة	vakansie	عُطلَة	N;SG	N;NOM;INDF;SG
vakansie	العطلة	vakansie	عُطلَة	N;SG	N;NOM;DEF;SG
vakansie	الاجازة	vakansie	إِجَازَة	N;SG	N;NOM;DEF;SG
vakansie	عطلة	vakansie	عُطلَة	N;SG	N;NOM;INDF;SG
vakansie	اجازة	vakansie	إِجَازَة	N;SG	N;NOM;INDF;SG
vakansie	الساعة	vakansie	سَاعَة	N;SG	N;NOM;DEF;SG
vakansie	ساعة	vakansie	سَاعَة	N;SG	N;NOM;INDF;SG
koffie	البن	koffie	بُنّ	N;SG	N;NOM;DEF;SG
koffie	القهوة	koffie	قُهُوَّة	N;SG	N;NOM;DEF;SG
koffie	قهوة	koffie	قَهوَة	N;SG	N;NOM;INDF;SG
viering	احتفال	viering	اِحتِفَال	N;SG	N;NOM;INDF;SG
viering	الاحتفال	viering	اِحتِفَال	N;SG	N;NOM;DEF;SG
skild	الدرع	skild	دَرع	N;SG	N;NOM;DEF;SG
uitvoering	اعدام	uitvoering	إِعدَام	N;SG	N;NOM;INDF;SG
uitvoering	التنفيذ	uitvoering	تَنفِيذ	N;SG	N;NOM;DEF;SG
uitvoering	الاعدام	uitvoering	إِعدَام	N;SG	N;NOM;DEF;SG
luiperd	النمر	luiperd	نَمَر	N;SG	N;NOM;DEF;SG
luiperd	النمر	luiperd	نَمَر	N;SG	N;NOM;DEF;SG
protes	الاحتجاجات	prote	اِحتِجَاج	N;PL	N;NOM;DEF;PL
gegooi	اسقطت	mooi	اسقطت	V;PST;V.PTCP	V;PFV;FEM;SG;3;ACT
gat	ثقب	gat	ثَقب	N;SG	N;NOM;INDF;SG
gat	الحفرة	gat	حَفرَة	N;SG	N;NOM;DEF;SG
gat	حفرة	gat	حَفرَة	N;SG	N;NOM;INDF;SG
gat	فتحة	gat	فَتحَة	N;SG	N;NOM;INDF;SG
verkope	المبيعات	verkoop	مَبِيعَات	N;PL	N;NOM;DEF;PL
verkope	مبيعات	verkoop	مَبِيعَات	N;PL	N;NOM;INDF;PL
redaksie	افتتاحية	redaksie	اِفتِتَاحِيَّة	N;SG	N;NOM;INDF;SG
redaksie	التحرير	redaksie	تَحرِير	N;SG	N;NOM;DEF;SG
